Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000139197,PEX5,21,-0.6751,11,-1.5630,25,-0.4009,42,0.45403,26,-0.3272,23,-0.5437,33,0.07174,60,1.21035
ENSG00000059804,SLC2A3,37,-0.8687,63,-0.0568,36,-0.9024,86,0.44429,23,-1.6471,75,0.24334,74,0.19099,113,1.03480
ENSG00000089818,NECAP1,35,-2.0289,163,0.32524,91,-0.5863,191,0.58460,60,-1.3084,117,-0.2196,252,1.04946,189,0.64450
ENSG00000166532,RIMKLB,19,-1.1212,82,1.13762,73,0.94590,16,-1.3993,43,0.07808,28,-0.6502,78,1.05058,20,-1.1325
ENSG00000111752,PHC1,45,0.76684,29,0.05949,38,0.51873,19,-0.5536,15,-1.0345,27,-0.0397,39,0.53882,26,-0.1315
ENSG00000003056,M6PR,19,-1.4467,17,-1.5827,45,-0.1368,32,-0.6640,48,-0.0402,51,0.07100,59,0.30531,84,1.03336
ENSG00000175899,A2M,152,0.28438,670,3.18987,53,-1.3481,69,-0.9446,103,-0.3694,20,-2.9017,152,0.28121,30,-2.3021
ENSG00000139112,GABARAPL1,42,-2.5661,182,-0.3876,143,-0.7520,327,0.54845,113,-1.1966,278,0.31767,385,0.82110,350,0.75922
ENSG00000256537,SMIM10L1,85,0.45945,18,-1.9035,34,-0.9570,77,0.28848,54,-0.3056,96,0.73516,64,0.00819,64,-0.0035
ENSG00000070018,LRP6,57,0.78486,58,0.80722,36,0.04869,25,-0.5473,32,-0.1687,42,0.28603,11,-1.6737,27,-0.4769
ENSG00000111261,MANSC1,9,-1.5742,52,1.16289,36,0.54630,16,-0.6946,15,-0.8374,16,-0.7856,23,-0.1801,41,0.89944
ENSG00000111269,CREBL2,26,-1.7594,169,1.16843,94,0.18913,99,0.27541,65,-0.4298,66,-0.3850,117,0.54148,75,-0.1861
ENSG00000111276,CDKN1B,50,-0.3489,3,-4.4433,121,1.06941,67,0.09546,51,-0.3758,55,-0.2424,51,-0.3381,95,0.77121
ENSG00000084444,FAM234B,9,-2.8341,42,-0.6258,41,-0.6499,68,0.12889,29,-1.2429,47,-0.4724,115,1.00510,129,1.43782
ENSG00000273079,GRIN2B,84,-1.9978,417,0.45310,121,-1.4603,189,-0.7863,151,-1.2124,694,1.59143,180,-0.8641,389,0.38263
ENSG00000171681,ATF7IP,118,1.01010,128,1.15266,56,-0.2184,22,-1.5811,20,-1.8318,75,0.28585,97,0.67173,45,-0.5769
ENSG00000084463,WBP11,77,-0.3528,99,0.04168,91,-0.0933,79,-0.3122,75,-0.4302,154,0.87828,48,-1.0645,104,0.13907
ENSG00000151490,PTPRO,5,-2.3314,3,-2.7066,28,0.29306,10,-1.1778,16,-0.5641,29,0.43664,23,0.02682,46,1.33737
ENSG00000023734,STRAP,37,-1.2936,68,-0.3923,94,0.12194,73,-0.2738,54,-0.7969,79,-0.1766,114,0.43862,153,1.07188
ENSG00000008394,MGST1,18,-1.6197,39,-0.4359,162,1.98176,24,-1.1588,107,1.44363,23,-1.3370,15,-1.8593,25,-1.1814
ENSG00000048540,LMO3,92,-1.5535,47,-2.5350,192,-0.4474,256,-0.0002,229,-0.1907,279,0.15127,349,0.50173,431,0.98814
ENSG00000052126,PLEKHA5,181,0.87984,32,-1.8197,119,0.18906,67,-0.7148,78,-0.5232,170,0.88978,80,-0.4325,95,-0.1935
ENSG00000139154,AEBP2,15,-1.3790,3,-3.7840,31,-0.3534,26,-0.6262,31,-0.3958,67,1.03339,32,-0.3080,62,0.88138
ENSG00000139155,SLCO1C1,18,-0.6967,3,-3.3514,155,3.23848,22,-0.3875,24,-0.3265,11,-1.5601,30,0.07415,9,-1.8055
ENSG00000084453,SLCO1A2,373,4.77105,3,-4.0316,19,-1.3502,7,-2.6778,14,-1.8701,25,-0.9804,1,-4.8094,11,-2.1790
ENSG00000121350,PYROXD1,19,-0.6636,20,-0.5878,36,0.34711,35,0.29130,34,0.25250,47,0.86414,23,-0.3638,14,-1.2228
ENSG00000111711,GOLT1B,11,-0.8775,3,-2.8393,4,-2.2433,20,-0.0160,7,-1.6162,14,-0.5723,15,-0.4827,62,2.51517
ENSG00000111716,LDHB,247,-1.0134,299,-0.7200,896,1.04644,535,0.18735,576,0.34658,268,-0.9578,560,0.26056,503,0.09854
ENSG00000111726,CMAS,49,-1.3799,131,0.12555,61,-1.0650,129,0.09499,70,-0.9179,158,0.48357,80,-0.6442,214,1.08307
ENSG00000111728,ST8SIA1,25,-1.4128,143,1.37997,45,-0.5083,61,-0.0422,24,-1.5596,102,0.90834,50,-0.3421,57,-0.1637
ENSG00000111731,C2CD5,15,-1.6696,78,0.89638,19,-1.3163,16,-1.5632,22,-1.2039,62,0.58155,67,0.64713,67,0.72271
ENSG00000139163,ETNK1,35,-0.9435,4,-3.9409,50,-0.4025,40,-0.7324,39,-0.8203,93,0.67601,60,-0.1067,128,1.32875
ENSG00000134532,SOX5,47,0.36365,29,-0.3913,71,1.04703,11,-1.7972,47,0.41609,51,0.56750,27,-0.5313,15,-1.4588
ENSG00000060982,BCAT1,28,-0.9378,13,-2.0650,28,-0.9595,60,0.20135,51,-0.0527,90,1.02145,63,0.28728,52,-0.0280
ENSG00000205707,ETFRF1,35,0.30737,4,-2.7825,68,1.45420,44,0.69279,33,0.26824,14,-1.1733,27,-0.0969,21,-0.5097
ENSG00000133703,KRAS,32,-1.0666,32,-1.0791,47,-0.4795,69,0.12056,43,-0.6870,108,0.98186,71,0.15479,77,0.32526
ENSG00000246695,RASSF8-AS1,30,-0.3324,51,0.51072,71,1.05238,31,-0.2650,35,-0.1153,31,-0.2844,45,0.31601,24,-0.7335
ENSG00000123094,RASSF8,94,0.55731,158,1.45692,120,0.97273,25,-1.4568,53,-0.3683,62,-0.1134,60,-0.1655,21,-1.8521
ENSG00000123095,BHLHE41,67,-0.3896,32,-1.5048,169,1.10666,65,-0.4373,90,0.06316,102,0.29636,50,-0.8551,92,0.11415
ENSG00000123096,SSPN,101,0.95689,13,-2.1485,222,2.47206,14,-2.0204,95,0.99603,17,-1.9097,10,-2.5517,17,-1.9392
ENSG00000123104,ITPR2,189,1.03404,5,-4.2209,194,1.08239,29,-1.8919,182,1.13734,102,0.02584,80,-0.3678,21,-2.4548
ENSG00000064102,INTS13,107,2.72819,3,-3.1000,31,0.40828,7,-1.8061,11,-1.2974,26,0.13976,10,-1.2508,16,-0.6367
ENSG00000111790,FGFR1OP2,37,-1.3720,33,-1.5559,57,-0.7386,96,0.07903,34,-1.5989,170,1.18879,45,-1.1054,166,1.14054
ENSG00000064115,TM7SF3,50,-0.2398,47,-0.3374,41,-0.5645,58,-0.0063,49,-0.3089,90,0.80260,25,-1.3102,72,0.38161
ENSG00000152944,MED21,12,-1.1637,13,-1.0425,35,0.40488,27,0.01023,18,-0.6964,27,0.01362,42,0.70715,38,0.64880
ENSG00000211455,STK38L,44,0.40281,3,-3.6187,38,0.15373,43,0.36857,26,-0.4702,48,0.62128,7,-2.3301,47,0.57121
ENSG00000110841,PPFIBP1,188,0.15816,237,0.52854,87,-1.0399,109,-0.6975,120,-0.5999,318,1.20510,112,-0.6535,134,-0.4171
ENSG00000061794,MRPS35,16,-1.6237,3,-3.7243,72,0.67206,48,0.01365,41,-0.2553,78,0.92353,6,-3.0066,70,0.70679
ENSG00000087448,KLHL42,78,-0.3640,64,-0.6608,85,-0.2320,90,-0.1362,71,-0.5589,142,0.67521,101,0.03804,119,0.34782
ENSG00000123106,CCDC91,213,0.43390,30,-2.5584,171,0.07366,212,0.42383,158,-0.0527,218,0.53022,95,-0.8356,160,-0.0340
ENSG00000087502,ERGIC2,63,-0.3932,50,-0.7484,105,0.40315,72,-0.1940,90,0.17004,101,0.37565,56,-0.5942,85,0.07753
ENSG00000133687,TMTC1,12,-1.6532,107,1.84451,11,-1.7296,38,0.07156,18,-1.1856,33,-0.1613,28,-0.3971,51,0.62502
ENSG00000133704,IPO8,28,-0.2597,41,0.31056,43,0.37890,35,0.06557,27,-0.3476,46,0.58579,13,-1.4373,31,-0.1343
ENSG00000110888,CAPRIN2,44,-0.1132,3,-3.7957,19,-1.3726,34,-0.5293,59,0.37408,84,1.08734,44,-0.1196,47,-0.0411
ENSG00000170456,DENND5B,36,-1.3079,35,-1.3526,90,0.06440,63,-0.4961,49,-0.9365,151,1.06801,49,-0.8655,137,0.86934
ENSG00000151743,AMN1,19,-0.9804,12,-1.6452,35,-0.0287,39,0.13837,28,-0.4110,29,-0.3459,46,0.40826,64,1.10344
ENSG00000174718,RESF1,62,0.75160,3,-3.7928,42,0.11450,13,-1.6025,35,-0.1946,80,1.42089,26,-0.5917,26,-0.6868
ENSG00000151746,BICD1,66,-0.3509,93,0.18212,63,-0.4283,34,-1.3563,56,-0.6585,150,1.15044,64,-0.3912,88,0.11559
ENSG00000139132,FGD4,53,0.19405,27,-0.8617,85,0.96810,31,-0.6249,63,0.54509,40,-0.2613,69,0.62923,22,-1.2497
ENSG00000087470,DNM1L,86,-1.1844,28,-2.8224,154,-0.2918,172,-0.1191,159,-0.2687,289,0.82783,198,0.09737,255,0.57604
ENSG00000139117,CPNE8,16,-0.7903,8,-1.7978,26,-0.0431,20,-0.4380,16,-0.7978,21,-0.3640,17,-0.6947,65,1.83031
ENSG00000139116,KIF21A,667,0.42723,172,-1.6604,393,-0.4119,402,-0.3799,331,-0.7375,919,1.12459,188,-1.5317,653,0.44389
ENSG00000173208,ABCD2,0,-7.4821,3,-2.7447,99,2.63023,17,-0.4384,13,-0.9857,23,-0.0487,13,-0.9018,26,0.21539
ENSG00000151229,SLC2A13,16,-3.0495,150,0.33468,43,-1.5885,81,-0.6345,81,-0.6822,132,0.14157,134,0.15695,244,1.36833
ENSG00000188906,LRRK2,12,-1.4204,6,-2.4296,26,-0.2449,15,-1.0626,14,-1.2882,48,0.83783,86,1.76447,34,0.17880
ENSG00000018236,CNTN1,166,-0.7946,100,-1.5541,251,-0.1563,185,-0.6295,210,-0.4791,353,0.43966,307,0.16001,458,0.94692
ENSG00000015153,YAF2,53,-1.0531,200,1.05371,96,-0.1434,63,-0.7969,106,0.00189,124,0.29193,80,-0.4311,104,-0.0201
ENSG00000134283,PPHLN1,29,-0.8985,109,1.19648,25,-1.1237,33,-0.7243,26,-1.1627,60,0.23656,77,0.59404,68,0.44898
ENSG00000139168,ZCRB1,327,0.94948,213,0.23756,234,0.39419,201,0.14534,145,-0.4084,196,0.11480,119,-0.6735,121,-0.6968
ENSG00000139174,PRICKLE1,10,-1.8099,24,-0.5843,35,-0.0145,14,-1.3661,35,-0.0099,51,0.67316,40,0.19277,46,0.48569
ENSG00000129317,PUS7L,67,0.80975,3,-3.4977,38,-0.1053,12,-1.7962,39,-0.0933,70,1.03423,51,0.36920,29,-0.5790
ENSG00000151239,TWF1,42,0.35711,4,-3.1260,62,0.99322,23,-0.5481,54,0.89892,15,-1.2933,32,-0.0779,34,0.00622
ENSG00000184613,NELL2,34,-2.3266,12,-3.7782,59,-1.5363,161,-0.0102,55,-1.7533,215,0.51299,171,0.08855,403,1.88540
ENSG00000139218,SCAF11,432,1.73755,61,-1.4418,182,0.23660,59,-1.5003,189,0.33510,205,0.48328,72,-1.1899,66,-1.4151
ENSG00000111371,SLC38A1,76,-0.7738,168,0.46632,64,-1.0300,118,-0.0924,84,-0.6781,195,0.82004,146,0.23935,125,-0.0019
ENSG00000134294,SLC38A2,28,-1.4423,6,-3.5961,48,-0.6412,68,-0.1150,52,-0.5752,82,0.18968,104,0.55517,142,1.28583
ENSG00000005175,RPAP3,82,0.82844,18,-1.5305,58,0.24937,47,-0.0665,24,-1.1551,97,1.31781,9,-2.4626,43,-0.2515
ENSG00000211584,SLC48A1,66,0.11620,4,-3.9475,142,1.40369,23,-1.4895,80,0.46790,29,-1.2320,61,-0.0151,81,0.51166
ENSG00000134291,TMEM106C,7,-1.6621,36,0.79134,20,-0.1865,22,-0.0214,17,-0.4791,26,0.30479,12,-0.9461,31,0.57846
ENSG00000152556,PFKM,20,-1.7241,3,-4.1818,142,1.35490,78,0.33374,43,-0.6422,45,-0.5584,83,0.44045,95,0.76630
ENSG00000177981,ASB8,52,-0.3673,23,-1.5908,97,0.62709,38,-0.8527,72,0.17352,65,-0.0308,93,0.55237,73,0.19430
ENSG00000177875,CCDC184,0,-7.9041,11,-1.4529,12,-1.3430,38,0.42509,24,-0.3124,19,-0.7493,67,1.37605,54,1.17052
ENSG00000129315,CCNT1,40,0.92908,3,-2.9963,40,0.96643,12,-0.9533,11,-1.0772,42,1.21965,7,-1.6368,18,-0.3596
ENSG00000167535,CACNB3,7,-2.8182,55,0.10926,32,-0.7073,58,0.19077,51,-0.0190,36,-0.6023,55,0.12662,91,1.09921
ENSG00000174243,DDX23,37,-0.3162,83,0.99268,45,-0.0173,41,-0.1427,38,-0.2835,51,0.22349,25,-0.9188,44,-0.0563
ENSG00000172602,RND1,6,-2.1082,3,-3.2039,16,-0.7222,28,0.14543,2,-3.5719,29,0.22188,28,0.11438,70,2.10071
ENSG00000134285,FKBP11,4,-2.7935,21,-0.3970,15,-0.9087,19,-0.5395,34,0.44864,52,1.28331,40,0.64727,12,-1.3318
ENSG00000134287,ARF3,86,-2.0402,379,0.20625,280,-0.2688,402,0.30216,238,-0.5709,302,-0.1658,416,0.35974,507,0.78753
ENSG00000169884,WNT10B,1,-4.0281,3,-2.6493,16,-0.1321,20,0.19169,10,-0.8724,13,-0.5009,22,0.32760,43,1.80230
ENSG00000181418,DDN,99,-1.2599,200,-0.1893,264,0.24619,265,0.25165,340,0.76080,115,-1.1265,415,1.00024,167,-0.5190
ENSG00000181929,PRKAG1,18,-0.5989,64,1.44374,22,-0.2910,14,-0.9459,15,-0.9658,21,-0.4320,36,0.44052,35,0.47713
ENSG00000167548,KMT2D,35,0.40055,3,-3.2626,9,-1.6091,15,-0.8945,31,0.27955,49,1.14400,12,-1.1706,30,0.22320
ENSG00000123416,TUBA1B,599,-1.6370,1251,-0.5236,1127,-0.6831,3374,1.08875,1270,-0.5469,1512,-0.2522,2095,0.28988,2612,0.74663
ENSG00000167552,TUBA1A,479,-0.1161,518,0.00892,408,-0.3670,428,-0.2912,406,-0.4099,410,-0.3913,612,0.27563,795,0.81063
ENSG00000123352,SPATS2,15,-1.6470,4,-3.4031,34,-0.4289,37,-0.2963,26,-0.8829,67,0.74882,35,-0.3570,90,1.36106
ENSG00000135519,KCNH3,32,-1.8764,396,2.28453,89,-0.3171,56,-1.0332,89,-0.3511,67,-0.8133,131,0.28172,94,-0.2659
ENSG00000187778,MCRS1,0,-7.3624,3,-2.8516,16,-0.4123,33,0.67897,17,-0.3555,17,-0.4075,42,1.09667,37,1.01674
ENSG00000110844,PRPF40B,21,-0.2271,3,-2.7870,20,-0.2998,7,-1.7876,25,0.06036,33,0.55139,44,0.94250,28,0.24749
ENSG00000139644,TMBIM6,302,-0.3263,239,-0.6879,595,0.76939,258,-0.5707,523,0.62990,314,-0.2895,375,0.01362,322,-0.2487
ENSG00000135472,FAIM2,98,-1.8585,359,0.11862,204,-0.7586,245,-0.4815,210,-0.7787,367,0.17240,470,0.55437,568,1.01284
ENSG00000066117,SMARCD1,20,-0.5060,27,-0.0450,23,-0.2966,21,-0.4304,20,-0.5520,19,-0.6367,79,1.75206,30,0.10464
ENSG00000178449,COX14,18,-2.2766,237,1.80977,67,-0.3245,149,0.96747,47,-0.9291,36,-1.3672,97,0.25091,88,0.10163
ENSG00000161813,LARP4,30,0.08934,3,-3.1972,45,0.74706,19,-0.5809,18,-0.7099,54,1.23387,23,-0.3334,23,-0.3292
ENSG00000066084,DIP2B,87,1.40681,33,-0.1859,38,0.00942,24,-0.7063,31,-0.3408,19,-1.0950,22,-0.7954,54,0.67924
ENSG00000185432,METTL7A,288,0.38002,59,-2.0350,841,2.33767,50,-2.2841,404,1.10325,73,-1.8375,171,-0.4481,69,-1.9279
ENSG00000110911,SLC11A2,26,-0.5815,46,0.33138,58,0.70199,18,-1.1246,39,0.09118,36,-0.0393,24,-0.6757,44,0.29062
ENSG00000050426,LETMD1,20,-1.2100,48,0.11609,26,-0.8164,52,0.23494,36,-0.3737,35,-0.3955,81,0.97093,61,0.56141
ENSG00000110925,CSRNP2,25,-0.5383,5,-2.8262,16,-1.1764,28,-0.3738,25,-0.5684,37,0.10653,86,1.49767,51,0.69126
ENSG00000135457,TFCP2,31,-0.0402,57,0.91687,35,0.12092,40,0.32325,22,-0.6038,32,0.00746,12,-1.4287,35,0.14547
ENSG00000184271,POU6F1,10,-2.4352,204,2.39868,24,-1.1923,39,-0.4642,45,-0.3014,25,-1.2398,80,0.65072,45,-0.3031
ENSG00000183283,DAZAP2,115,-0.6540,292,0.83940,229,0.43472,168,-0.0630,215,0.37733,93,-1.0498,241,0.51868,130,-0.4999
ENSG00000050438,SLC4A8,99,0.38368,20,-2.0568,52,-0.6212,56,-0.4963,35,-1.3191,113,0.68348,133,0.88301,100,0.45404
ENSG00000196876,SCN8A,65,-1.4225,64,-1.4505,79,-1.1283,118,-0.5213,99,-0.8527,333,1.38167,118,-0.5209,253,0.79614
ENSG00000135503,ACVR1B,20,-1.2327,47,0.06430,14,-1.7334,36,-0.3781,32,-0.5730,55,0.35402,39,-0.2346,84,1.17677
ENSG00000161835,GRASP,27,-0.7700,50,0.18820,10,-2.2327,55,0.31564,31,-0.6313,37,-0.3125,25,-0.8910,95,1.47842
ENSG00000123395,ATG101,4,-2.4675,3,-2.9029,15,-0.7321,23,-0.1079,30,0.30916,20,-0.3961,60,1.47127,34,0.58431
ENSG00000063046,EIF4B,299,0.49537,93,-1.3172,235,0.10644,272,0.34247,162,-0.5181,283,0.45498,252,0.21858,189,-0.2647
ENSG00000167778,SPRYD3,21,-3.3069,278,0.59542,113,-0.8237,247,0.40325,156,-0.3577,190,-0.0182,268,0.53691,248,0.45930
ENSG00000167779,IGFBP6,8,-1.7674,40,0.75311,7,-1.9249,33,0.40513,13,-1.0645,20,-0.3719,60,1.45232,32,0.40367
ENSG00000123349,PFDN5,422,0.25587,455,0.37830,353,-0.0264,510,0.56621,398,0.18086,194,-1.0312,395,0.15109,318,-0.2148
ENSG00000139637,C12orf10,17,-1.5317,3,-3.7139,45,-0.0259,80,0.90445,45,-0.0284,24,-1.0791,83,0.95818,70,0.77249
ENSG00000205352,PRR13,61,-0.6538,131,0.54927,89,-0.0610,105,0.20069,88,-0.0892,61,-0.7219,153,0.80717,93,-0.0021
ENSG00000197111,PCBP2,145,-0.7385,256,0.14797,302,0.41429,218,-0.1089,207,-0.2064,216,-0.1355,236,0.01519,282,0.34171
ENSG00000139625,MAP3K12,19,-0.6373,23,-0.3248,29,-0.0121,29,0.02641,18,-0.7836,31,0.14850,31,0.09920,44,0.76623
ENSG00000135390,ATP5MC2,111,-0.4847,109,-0.5052,290,1.07226,236,0.72438,150,-0.0100,43,-2.0155,236,0.72618,147,-0.0459
ENSG00000012822,CALCOCO1,50,0.23173,37,-0.2234,32,-0.4738,23,-0.9396,19,-1.3598,54,0.40437,81,1.02820,53,0.36862
ENSG00000094916,CBX5,176,-0.1580,377,1.09454,236,0.31060,184,-0.0905,155,-0.3897,257,0.50520,82,-1.3295,131,-0.6703
ENSG00000135486,HNRNPA1,349,0.56130,154,-0.7339,277,0.18754,350,0.56552,253,0.04883,189,-0.4573,297,0.29749,200,-0.3566
ENSG00000111481,COPZ1,21,-1.8008,182,1.63795,35,-1.0499,65,-0.1006,73,0.09128,41,-0.8656,86,0.34758,73,0.08142
ENSG00000161642,ZNF385A,24,-1.4435,270,2.71957,91,0.63407,27,-1.2483,65,0.10544,27,-1.3693,17,-1.9313,32,-1.0820
ENSG00000123360,PDE1B,4,-3.0909,66,0.87822,29,-0.4282,18,-1.1711,26,-0.6669,28,-0.5096,48,0.34951,75,1.28080
ENSG00000135447,PPP1R1A,43,-0.4640,98,0.86711,48,-0.2790,69,0.29584,73,0.41607,30,-1.0694,74,0.39304,48,-0.3085
ENSG00000135426,TESPA1,15,-3.6249,356,1.17691,81,-1.1785,136,-0.3914,65,-1.6155,153,-0.2310,215,0.32804,344,1.31518
ENSG00000135441,BLOC1S1,82,-0.8362,80,-0.8630,173,0.33342,224,0.75640,134,-0.0785,80,-0.9483,235,0.83801,162,0.25548
ENSG00000135404,CD63,138,-0.6355,136,-0.6503,353,0.86954,272,0.43842,218,0.08854,86,-1.4468,337,0.79423,218,0.09218
ENSG00000135414,GDF11,39,-0.1222,18,-1.3250,40,-0.1165,29,-0.5783,68,0.87938,49,0.25486,57,0.46269,25,-0.8555
ENSG00000205323,SARNP,45,-0.6353,9,-2.9010,74,0.15096,119,0.93465,71,0.08805,87,0.47565,67,0.00167,55,-0.3581
ENSG00000111540,RAB5B,55,-1.1955,184,0.69322,110,-0.1380,98,-0.3204,114,-0.0870,118,-0.0360,108,-0.1670,151,0.41529
ENSG00000197728,RPS26,96,-1.3369,286,0.35202,297,0.41563,374,0.79390,228,-0.0157,95,-1.4496,365,0.75407,232,0.01656
ENSG00000170515,PA2G4,102,-0.3891,118,-0.1629,143,0.13456,72,-0.9179,92,-0.5991,178,0.55708,158,0.29939,154,0.29282
ENSG00000229117,RPL41,1298,-0.1076,1543,0.16720,1951,0.54912,2212,0.75883,1966,0.64014,511,-1.6310,1493,0.11533,915,-0.7067
ENSG00000196465,MYL6B,70,-0.8779,99,-0.3479,143,0.23197,173,0.54073,125,0.02787,88,-0.5676,206,0.83232,120,-0.0451
ENSG00000092841,MYL6,304,0.11129,193,-0.5963,348,0.32791,327,0.22771,255,-0.1847,175,-0.8098,642,1.37245,222,-0.4201
ENSG00000139613,SMARCC2,399,0.64520,225,-0.2778,247,-0.1313,259,-0.0560,259,-0.0612,426,0.86517,166,-0.7497,143,-1.0440
ENSG00000181852,RNF41,25,-1.6068,120,0.82596,54,-0.4658,72,-0.0203,51,-0.5836,63,-0.2462,145,1.14881,77,0.09620
ENSG00000139579,NABP2,15,-2.3753,117,0.77821,58,-0.3339,58,-0.3411,64,-0.2001,70,-0.0597,157,1.29927,61,-0.3020
ENSG00000062485,CS,14,-2.3014,36,-0.9400,55,-0.2730,80,0.30269,55,-0.3064,45,-0.6523,139,1.23741,101,0.78837
ENSG00000257727,CNPY2,51,-0.2702,11,-2.4915,65,0.12530,67,0.17108,54,-0.1916,55,-0.1777,74,0.32283,89,0.72145
ENSG00000170581,STAT2,36,0.14557,3,-3.5308,19,-0.8112,44,0.50006,13,-1.4412,35,0.12708,55,0.87222,52,0.86651
ENSG00000135423,GLS2,0,-7.5133,24,0.11757,4,-2.5632,22,-2.1374,20,-0.1728,23,0.07236,14,-0.7018,47,1.47616
ENSG00000076108,BAZ2A,209,1.60992,65,-0.3490,50,-0.7390,51,-0.6980,47,-0.9006,111,0.57960,82,0.01836,58,-0.5583
ENSG00000110955,ATP5F1B,100,-2.1624,240,-0.8550,509,0.32147,465,0.17596,207,-1.1584,342,-0.3404,802,1.08613,683,0.93516
ENSG00000110958,PTGES3,129,-0.6377,77,-1.4036,193,-0.0057,201,0.05364,165,-0.2807,208,0.12016,326,0.84968,231,0.31610
ENSG00000196531,NACA,394,-0.1233,298,-0.5547,532,0.35674,754,0.93791,432,0.02537,296,-0.6175,543,0.39102,354,-0.3214
ENSG00000166886,NAB2,8,-2.3836,62,0.65373,14,-1.5875,61,0.62738,16,-1.5175,50,0.34655,68,0.79492,55,0.49956
ENSG00000123384,LRP1,119,-0.4419,114,-0.5077,261,0.82245,47,-1.8248,216,0.57658,118,-0.5012,162,0.04442,182,0.25769
ENSG00000179912,R3HDM2,108,-0.1199,18,-2.7544,112,-0.0651,127,0.13202,83,-0.5792,216,1.18772,90,-0.4056,115,-0.0237
ENSG00000166986,MARS,25,-0.8249,7,-2.6172,40,-0.0725,24,-0.8917,49,0.25645,43,0.02917,50,0.26620,68,0.88222
ENSG00000175203,DCTN2,41,-1.4424,44,-1.3678,109,0.03261,76,-0.5337,83,-0.4359,71,-0.6813,230,1.27487,184,1.03017
ENSG00000155980,KIF5A,1177,-0.0264,1024,-0.2456,1176,-0.0285,2177,0.98526,1438,0.33008,1337,0.19783,654,-0.9358,705,-0.8892
ENSG00000166908,PIP4K2C,10,-1.9221,3,-3.5700,25,-0.5758,44,0.31870,16,-1.3571,34,-0.1009,23,-0.7071,97,2.07181
ENSG00000178498,DTX3,26,-1.3925,52,-0.3304,71,0.13644,42,-0.6558,60,-0.1327,61,-0.1154,86,0.45678,97,0.74586
ENSG00000240771,ARHGEF25,9,-1.9792,6,-2.5679,17,-1.1120,57,0.79746,33,-0.0742,36,0.03753,13,-1.4964,72,1.41542
ENSG00000135454,B4GALNT1,17,-1.6627,3,-4.2297,32,-0.7701,33,-0.7342,20,-1.5248,70,0.51371,86,0.78877,114,1.53750
ENSG00000135506,OS9,98,0.18173,100,0.21533,112,0.40346,47,-0.9601,92,0.09666,86,-0.0222,67,-0.4041,89,0.04599
ENSG00000135439,AGAP2,69,-1.2016,244,0.78436,115,-0.4157,113,-0.4524,208,0.58997,145,-0.0623,186,0.33334,112,-0.5030
ENSG00000135452,TSPAN31,4,-2.7599,48,0.83834,45,0.72341,8,-1.9596,25,-0.2001,13,-1.2186,89,1.95187,22,-0.4635
ENSG00000139266,MARCH9,11,-1.4118,48,0.89978,31,0.17403,10,-1.5657,32,0.25240,21,-0.4588,39,0.54176,30,0.14199
ENSG00000175215,CTDSP2,33,0.08857,28,-0.1727,41,0.44138,7,-2.0854,47,0.76120,23,-0.4636,10,-1.6177,40,0.47430
ENSG00000257698,GIHCG,20,-0.5968,4,-2.7464,64,1.27698,44,0.64610,32,0.13795,30,0.02097,9,-1.8249,30,0.03065
ENSG00000118596,SLC16A7,13,-1.1100,3,-3.3008,4,-2.6156,24,-0.2453,12,-1.3567,53,1.24025,37,0.44602,47,1.00098
ENSG00000198673,TAFA2,7,-3.2443,63,-0.0767,50,-0.4363,84,0.36939,30,-1.2875,77,0.26563,55,-0.2881,128,1.27538
ENSG00000135655,USP15,35,-0.1381,21,-0.9253,41,0.12276,16,-1.2759,20,-1.0835,74,1.27705,20,-0.9939,50,0.47578
ENSG00000061987,MON2,13,-1.6965,16,-1.3608,31,-0.3590,21,-0.9979,28,-0.5755,58,0.69717,94,1.45755,44,0.19223
ENSG00000111110,PPM1H,2,-3.4891,3,-3.2469,30,0.13771,29,0.08531,23,-0.2911,27,-0.0134,16,-0.8154,60,1.57181
ENSG00000196935,SRGAP1,63,1.17063,59,1.05847,40,0.41748,16,-0.9812,33,0.13869,27,-0.2522,33,0.10012,4,-2.9883
ENSG00000184575,XPOT,56,-0.1208,89,0.62012,74,0.32605,61,-0.0010,50,-0.3141,42,-0.5990,48,-0.3689,76,0.41751
ENSG00000183735,TBK1,13,-0.8776,3,-3.0914,20,-0.2498,18,-0.4489,11,-1.2049,30,0.42692,33,0.51282,46,1.26503
ENSG00000135677,GNS,24,-0.0835,3,-3.2040,45,0.89936,11,-1.3163,19,-0.4798,19,-0.5429,59,1.38588,33,0.42874
ENSG00000111490,TBC1D30,3,-2.6518,3,-2.4792,16,-0.1438,26,0.57710,11,-0.8313,34,1.18891,9,-0.9493,26,0.64123
ENSG00000156076,WIF1,3,-4.9562,40,-1.3147,533,3.39323,15,-2.7300,96,0.03558,17,-2.6470,110,0.24608,54,-0.9194
ENSG00000174106,LEMD3,13,-1.3388,4,-3.0471,31,-0.0370,17,-0.9966,17,-1.0434,70,1.57000,14,-1.2604,49,0.79718
