Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000074527,NTN4,166,3.34422,14,-1.0447,0,-6.2231,21,-0.4295,9,-1.7121,10,-1.6155,16,-0.8532,12,-1.2784,34,0.38114
ENSG00000139343,SNRPF,26,-0.8107,48,0.14720,21,-1.0891,41,-0.1127,45,0.05330,43,-0.0297,34,-0.3999,63,0.57672,61,0.56398
ENSG00000111144,LTA4H,31,-0.2576,25,-0.5701,32,-0.2139,48,0.47349,19,-0.9837,51,0.67400,25,-0.5789,33,-0.1752,30,-0.3167
ENSG00000059758,CDK17,4,-4.4377,54,-0.6965,226,1.60322,91,0.10088,53,-0.7398,105,0.38077,42,-1.0990,39,-1.1809,101,0.27903
ENSG00000120802,TMPO,27,-0.6993,19,-1.2482,24,-0.9010,38,-0.1891,46,0.10575,69,0.96257,28,-0.6550,39,-0.1418,46,0.12340
ENSG00000075415,SLC25A3,120,-0.8532,127,-0.7683,157,-0.4418,177,-0.2789,181,-0.2313,269,0.49055,166,-0.3585,307,0.60808,252,0.31645
ENSG00000185046,ANKS1B,65,-2.6518,336,-0.1997,699,0.97364,427,0.19130,300,-0.3740,589,0.87867,211,-0.9106,159,-1.3291,289,-0.4670
ENSG00000111647,UHRF1BP1L,0,-6.9413,11,-1.9870,10,-2.0186,38,-0.1280,72,0.92010,87,1.66740,21,-0.9648,50,0.32255,15,-1.6033
ENSG00000075089,ACTR6,3,-3.7486,24,-0.7988,33,-0.3576,35,-0.2556,26,-0.7278,63,0.85720,28,-0.5692,44,0.09036,59,0.63530
ENSG00000136021,SCYL2,14,-1.2765,19,-0.8412,12,-1.5035,55,0.86135,20,-0.7919,46,0.60357,24,-0.5331,24,-0.5085,39,0.23859
ENSG00000151572,ANO4,0,-6.1210,52,1.32141,74,1.96354,14,-0.7351,32,0.53794,20,-0.2166,12,-0.9617,13,-0.8362,12,-0.9889
ENSG00000120800,UTP20,43,1.08324,39,0.89635,39,0.91524,20,-0.1258,4,-2.4242,23,0.09948,16,-0.4942,15,-0.6047,10,-1.2576
ENSG00000120805,ARL1,56,-0.0008,30,-0.9296,53,-0.0822,61,0.14926,55,-0.0463,61,0.13982,21,-1.4886,63,0.17508,74,0.48186
ENSG00000196091,MYBPC1,19,-1.5910,56,0.06556,63,0.24455,27,-1.1196,49,-0.1619,24,-1.3562,86,0.73447,168,1.90460,67,0.38632
ENSG00000111666,CHPT1,13,-2.6140,58,-0.3992,36,-1.1062,70,-0.1426,58,-0.4069,64,-0.3144,61,-0.3383,200,1.60537,114,0.72323
ENSG00000111670,GNPTAB,198,0.39257,121,-0.3787,235,0.66590,219,0.61786,133,-0.2366,162,0.09193,112,-0.5019,116,-0.4468,85,-0.9740
ENSG00000120860,WASHC3,0,-6.6764,22,-0.6221,87,1.54642,27,-0.3749,27,-0.3139,27,-0.3748,19,-0.9005,53,0.72156,47,0.58975
ENSG00000017427,IGF1,39,0.87880,2,-3.3252,2,-3.2553,22,-0.0472,97,2.53159,23,0.01691,6,-1.8983,32,0.56583,1,-4.0444
ENSG00000139352,ASCL1,0,-6.8707,128,1.02888,50,-0.4555,63,-0.0987,27,-1.3471,33,-1.2228,82,0.30122,215,1.95673,74,0.15522
ENSG00000111696,NT5DC3,51,0.05118,18,-1.5349,28,-0.8808,59,0.29311,58,0.23802,69,0.65513,41,-0.3005,27,-0.9054,48,-0.0343
ENSG00000166598,HSP90B1,1782,1.20360,1018,0.28175,962,0.19298,677,-0.3815,995,0.24625,1049,0.40678,375,-1.2452,679,-0.3507,374,-1.3232
ENSG00000204954,C12orf73,15,-0.3547,21,0.17443,39,1.18616,28,0.67622,10,-0.9432,18,-0.0412,8,-1.1761,9,-1.0579,15,-0.3215
ENSG00000139372,TDG,59,1.10604,50,0.83004,11,-1.5049,31,0.09765,23,-0.3462,38,0.49785,11,-1.4210,17,-0.8164,18,-0.8259
ENSG00000111727,HCFC2,43,1.28258,8,-1.2655,1,-4.1462,24,0.36157,13,-0.6249,26,0.59999,13,-0.5366,19,-0.0209,14,-0.5595
ENSG00000120837,NFYB,30,-0.5042,44,0.08268,50,0.28427,33,-0.3853,40,-0.0723,32,-0.5014,59,0.54212,52,0.32806,54,0.44028
ENSG00000198431,TXNRD1,35,-0.3269,18,-1.2995,80,0.95485,36,-0.3214,37,-0.2683,56,0.48529,23,-0.9839,58,0.42784,39,-0.1937
ENSG00000151131,C12orf45,21,-0.9258,47,0.25820,24,-0.7807,35,-0.2123,75,1.02175,50,0.44004,37,-0.0972,49,0.33970,21,-0.9914
ENSG00000136051,WASHC4,92,0.95534,69,0.48868,100,1.08548,42,-0.3301,26,-1.0145,45,-0.2273,15,-1.8254,76,0.64800,32,-0.7509
ENSG00000136044,APPL2,22,-0.1834,50,1.11850,39,0.69172,29,0.23175,7,-1.7696,11,-1.4207,20,-0.3241,70,1.71159,13,-1.0175
ENSG00000074590,NUAK1,145,-1.1884,129,-1.3658,190,-0.7835,572,1.07884,240,-0.4323,340,0.13431,266,-0.2733,104,-1.6848,442,0.58336
ENSG00000136026,CKAP4,64,0.41530,13,-1.9573,77,0.71695,62,0.39240,70,0.56277,34,-0.6714,41,-0.2703,52,0.09521,48,-0.0278
ENSG00000111783,RFX4,0,-6.5368,79,1.54350,13,-1.3191,17,-0.9005,8,-1.9215,10,-1.8197,25,-0.3072,121,2.36624,44,0.62597
ENSG00000111785,RIC8B,30,-0.2422,19,-0.9112,41,0.22225,49,0.54795,41,0.22656,49,0.64187,14,-1.3730,38,0.09120,17,-1.2122
ENSG00000151135,TMEM263,55,0.95041,19,-0.6925,43,0.55165,35,0.26156,21,-0.5576,28,-0.1367,11,-1.5463,38,0.33922,26,-0.2403
ENSG00000120832,MTERF2,37,0.99107,17,-0.1830,15,-0.4338,19,-0.0399,14,-0.5059,17,-0.2079,15,-0.3971,27,0.47465,20,0.02625
ENSG00000136045,PWP1,97,0.93775,35,-0.6641,51,-0.0843,41,-0.4387,83,0.67778,66,0.40370,32,-0.7988,51,-0.0923,35,-0.6900
ENSG00000110851,PRDM4,7,-1.7596,11,-1.2405,24,-0.0203,31,0.42975,53,1.24159,30,0.35854,14,-0.8653,9,-1.4940,25,0.00588
ENSG00000075035,WSCD2,21,-0.0301,1,-4.5022,18,-0.2725,27,0.41759,15,-0.4990,28,0.53274,22,0.07115,16,-0.4174,22,0.10313
ENSG00000075856,SART3,128,0.50962,112,0.28987,107,0.22608,103,0.18027,57,-0.7507,127,0.61001,52,-0.8760,58,-0.7156,54,-0.8986
ENSG00000136003,ISCU,71,-0.4968,25,-2.0407,58,-0.8017,75,-0.4279,132,0.47212,134,0.62788,47,-1.1199,117,0.27889,134,0.55307
ENSG00000110880,CORO1C,116,1.54160,45,-0.0013,81,0.91788,37,-0.3433,35,-0.3806,39,-0.2627,25,-0.9030,16,-1.5135,40,-0.2162
ENSG00000084112,SSH1,43,0.34760,15,-1.1825,13,-1.4448,47,0.56906,33,-0.0444,32,-0.1486,46,0.47875,35,0.02704,35,0.02935
ENSG00000166111,SVOP,28,-1.0362,8,-2.8171,30,-0.9186,64,0.27649,74,0.47245,66,0.34989,43,-0.3576,26,-1.0945,88,0.85681
ENSG00000135093,USP30,0,-5.7427,22,0.12718,41,1.12500,20,-0.0180,15,-0.4485,25,0.36195,13,-0.6459,20,-0.0547,20,-0.0617
ENSG00000076248,UNG,3,-2.2899,11,-0.6018,9,-0.8160,13,-0.3420,4,-1.8475,8,-1.2077,14,-0.2094,42,1.51088,39,1.65333
ENSG00000110906,KCTD10,143,2.44945,18,-0.9799,24,-0.5635,20,-0.9024,46,0.42433,34,-0.0481,16,-1.1377,8,-2.2169,28,-0.3471
ENSG00000151148,UBE3B,11,-1.6635,16,-1.0798,39,0.25815,37,0.19646,27,-0.3192,47,0.67041,21,-0.6709,19,-0.8494,42,0.40172
ENSG00000139428,MMAB,68,0.65900,54,0.31069,83,0.98784,49,0.16006,25,-0.8564,26,-0.9226,47,0.08678,47,0.06539,40,-0.1930
ENSG00000139433,GLTP,52,-0.2237,172,1.75663,279,2.72997,19,-1.7898,40,-0.6207,27,-1.3785,39,-0.6533,35,-0.8144,22,-1.5814
ENSG00000139437,TCHP,86,0.70781,174,1.92413,26,-1.1418,58,0.07553,86,0.70138,42,-0.4741,53,-0.0741,28,-1.0372,12,-2.3941
ENSG00000139436,GIT2,45,0.51869,19,-0.7801,21,-0.6179,35,0.13133,23,-0.5274,45,0.65617,25,-0.3581,25,-0.3531,27,-0.2635
ENSG00000174456,C12orf76,13,-2.8060,117,0.49898,201,1.39689,97,0.20968,31,-1.5112,67,-0.4489,66,-0.4023,59,-0.5758,116,0.53352
ENSG00000122970,IFT81,139,1.98260,36,-0.2569,10,-2.1481,50,0.27483,62,0.58032,39,-0.1615,13,-1.7752,48,0.15980,16,-1.5865
ENSG00000174437,ATP2A2,318,0.09142,97,-1.7020,254,-0.2579,304,0.02567,269,-0.1694,429,0.71648,141,-1.1489,237,-0.3630,343,0.23146
ENSG00000196510,ANAPC7,42,0.47178,25,-0.3223,17,-0.8491,40,0.44797,15,-1.0841,33,0.10088,19,-0.7512,31,0.01578,37,0.31884
ENSG00000111229,ARPC3,27,-1.8551,52,-0.8702,43,-1.1782,61,-0.6783,83,-0.1761,141,0.85122,68,-0.4694,133,0.57317,126,0.54291
ENSG00000204856,FAM216A,4,-2.5064,3,-2.9772,8,-1.6383,34,0.47464,20,-0.3601,51,1.48272,5,-2.3938,19,-0.4460,26,0.03506
ENSG00000111237,VPS29,22,-1.4370,34,-0.8086,14,-2.1083,56,-0.0315,72,0.36530,61,0.10890,72,0.34887,40,-0.5500,99,0.97705
ENSG00000196850,PPTC7,7,-1.9499,7,-2.0054,4,-2.5421,25,-0.0407,51,1.08997,40,0.86591,22,-0.2514,22,-0.2338,27,0.05093
ENSG00000186298,PPP1CC,67,-0.2276,87,0.18812,118,0.67447,47,-0.8268,63,-0.3053,80,0.06604,63,-0.3266,118,0.67620,78,0.00721
ENSG00000111249,CUX2,0,-6.5771,0,-8.9348,0,-7.7096,11,-1.6824,100,1.94170,70,1.78263,10,-1.6720,40,0.39066,14,-1.2599
ENSG00000204842,ATXN2,237,0.60087,172,0.09462,168,0.05013,177,0.14564,171,0.08142,163,0.01377,108,-0.6190,178,0.14953,115,-0.5623
ENSG00000089234,BRAP,3,-2.8379,11,-1.1750,33,0.42487,39,0.78366,28,0.18069,28,0.21574,12,-1.1390,30,0.25509,23,-0.1321
ENSG00000111275,ALDH2,118,-1.1451,191,-0.4177,175,-0.5518,137,-0.9822,254,0.02372,175,-0.6367,306,0.31918,601,1.44189,404,0.86123
ENSG00000234608,MAPKAPK5-AS1,20,-0.1438,12,-0.8317,57,1.56555,14,-0.6794,3,-2.6518,27,0.42667,16,-0.4823,9,-1.3370,28,0.42907
ENSG00000089022,MAPKAPK5,36,0.23574,54,0.91521,17,-0.9129,39,0.39760,20,-0.6310,21,-0.6562,31,0.00361,32,0.06791,34,0.18008
ENSG00000089248,ERP29,79,0.27966,56,-0.2523,26,-1.4132,59,-0.1773,64,-0.0342,65,-0.0184,59,-0.1586,71,0.12548,93,0.61097
ENSG00000111300,NAA25,0,-6.7427,52,0.60691,33,-0.1221,51,0.63321,39,0.15294,48,0.57278,13,-1.4408,21,-0.8116,29,-0.3209
ENSG00000173064,HECTD4,68,-0.5859,43,-1.2750,136,0.48082,120,0.31355,94,-0.0873,126,0.44579,79,-0.3676,82,-0.3027,90,-0.1732
ENSG00000089009,RPL6,468,-0.1785,453,-0.2303,443,-0.2641,208,-1.4858,1188,1.33728,486,-0.1431,616,0.25020,794,0.65822,496,-0.0972
ENSG00000179295,PTPN11,282,0.19571,387,0.70625,249,0.00211,187,-0.4682,348,0.53361,273,0.17622,199,-0.3462,210,-0.2591,182,-0.5193
ENSG00000089169,RPH3A,6,-5.1813,77,-1.4526,150,-0.4591,268,0.49223,197,-0.0432,228,0.22359,313,0.69280,118,-0.8288,276,0.54433
ENSG00000135144,DTX1,0,-6.0659,14,-0.6344,11,-0.9917,32,0.64274,3,-2.8225,16,-0.6068,38,0.84932,51,1.36496,29,0.48653
ENSG00000111344,RASAL1,0,-5.8514,33,0.88835,21,0.13985,28,0.70575,0,-5.6578,21,0.19712,12,-0.6566,3,-2.7441,29,0.73287
ENSG00000123064,DDX54,13,-1.6143,13,-1.5706,20,-0.9785,34,-0.1724,33,-0.2390,58,0.83844,25,-0.6582,41,0.11378,54,0.62299
ENSG00000139405,RITA1,0,-5.8834,10,-0.9484,25,0.42068,27,0.59127,4,-2.2210,30,0.88384,13,-0.6278,9,-1.1913,23,0.28696
ENSG00000186815,TPCN1,68,1.06336,40,0.21261,27,-0.3944,38,0.12250,7,-2.2554,15,-1.4068,36,0.03673,58,0.78668,49,0.59568
ENSG00000151176,PLBD2,35,-0.0236,28,-0.3540,58,0.76710,49,0.53340,5,-2.9243,24,-0.7186,42,0.22863,17,-1.0917,56,0.78740
ENSG00000122965,RBM19,111,2.46584,59,1.27718,12,-1.2057,34,0.42592,18,-0.5800,13,-1.2452,19,-0.4816,9,-1.6602,6,-2.1869
ENSG00000123066,MED13L,170,0.99054,120,0.42116,48,-0.9789,151,0.89745,61,-0.6353,87,-0.0973,68,-0.4612,91,-0.0052,36,-1.5015
ENSG00000111412,C12orf49,33,-0.5922,52,0.11604,30,-0.7223,67,0.56485,49,0.02617,34,-0.6132,51,0.08290,34,-0.5399,72,0.69378
ENSG00000135119,RNFT2,26,-0.6372,26,-0.6390,8,-2.3398,54,0.51747,31,-0.3663,51,0.47517,34,-0.2468,36,-0.1357,48,0.31542
ENSG00000135116,HRK,10,-0.9077,16,-0.1306,20,0.17576,28,0.75586,1,-3.7414,9,-1.1610,34,1.03481,5,-1.8232,32,1.04258
ENSG00000088992,TESC,28,0.21528,2,-3.5085,0,-7.1879,30,0.38290,17,-0.5621,36,0.76493,12,-1.0946,17,-0.5463,37,0.71364
ENSG00000135108,FBXO21,59,-1.2060,98,-0.4458,82,-0.7057,136,0.06648,98,-0.4469,203,0.89741,106,-0.3270,112,-0.2425,131,0.00990
ENSG00000171435,KSR2,18,-1.2501,12,-1.7615,6,-2.7280,51,0.37493,53,0.40724,54,0.53869,47,0.22079,39,-0.0807,47,0.21589
ENSG00000176871,WSB2,35,-2.6928,178,-0.2900,170,-0.3678,247,0.23853,263,0.31543,217,0.01363,244,0.19539,204,-0.0809,279,0.45618
ENSG00000089220,PEBP1,667,-1.3942,1078,-0.6736,1701,0.02880,1730,0.06101,1581,-0.0856,2035,0.38292,1245,-0.4532,1735,0.05989,2068,0.37246
ENSG00000135090,TAOK3,115,-0.6903,240,0.45151,189,0.07047,257,0.62442,192,0.09267,187,0.06147,141,-0.3835,186,0.04353,105,-0.8777
ENSG00000111707,SUDS3,249,1.43448,106,0.03592,59,-0.8574,91,-0.2298,150,0.58212,133,0.47294,48,-1.1563,57,-0.9153,51,-1.1442
ENSG00000139767,SRRM4,30,-1.9515,22,-2.3992,69,-0.7413,228,1.31718,77,-0.5832,153,0.60516,112,-0.0104,46,-1.3629,95,-0.2799
ENSG00000152137,HSPB8,27,-1.1520,118,1.16369,43,-0.4334,16,-2.0284,23,-1.3969,39,-0.6996,57,-0.0121,127,1.29605,102,1.04604
ENSG00000111725,PRKAB1,0,-5.3235,5,-1.4815,4,-1.6821,21,0.85695,3,-1.8575,13,0.05595,15,0.18013,11,-0.2255,24,1.11754
ENSG00000122966,CIT,2,-5.9023,19,-3.0979,55,-1.5807,195,0.38460,290,0.99950,266,1.11047,80,-1.0172,125,-0.3380,135,-0.2487
ENSG00000135127,BICDL1,0,-5.4233,1,-3.3888,4,-1.7006,29,1.31183,9,-0.5667,11,-0.3652,19,0.49397,7,-0.9343,24,0.98907
ENSG00000111737,RAB35,39,0.54437,7,-2.0242,35,0.36777,31,0.21748,13,-1.1075,18,-0.6889,24,-0.2104,25,-0.1233,48,1.00678
ENSG00000089154,GCN1,16,-0.5519,28,0.23084,21,-0.2077,30,0.38141,9,-1.3689,27,0.24564,17,-0.4908,19,-0.3591,29,0.34620
ENSG00000089157,RPLP0,274,0.14040,179,-0.5187,280,0.17271,103,-1.4172,446,0.92708,178,-0.6088,410,0.78784,371,0.62603,277,0.17610
ENSG00000111775,COX6A1,110,-2.4471,234,-1.3299,251,-1.2245,275,-1.1558,915,0.77934,468,-0.3357,862,0.68217,741,0.43715,1121,1.28119
ENSG00000257218,GATC,27,-0.7695,37,-0.3016,57,0.37020,50,0.15996,64,0.54848,52,0.26659,21,-1.1823,62,0.48654,32,-0.5540
ENSG00000111786,SRSF9,30,-1.0736,40,-0.6350,55,-0.1533,60,-0.0351,82,0.46516,73,0.33828,68,0.17994,68,0.17381,55,-0.1565
ENSG00000088986,DYNLL1,211,-1.4410,268,-1.0896,775,0.55376,439,-0.3664,451,-0.3000,792,0.74204,299,-0.9254,453,-0.2922,700,0.42940
ENSG00000110871,COQ5,12,-0.5236,26,0.63021,26,0.62759,29,0.93718,8,-1.1043,13,-0.4618,10,-0.8475,9,-0.9237,18,0.02531
ENSG00000022840,RNF10,153,1.08619,62,-0.3537,46,-0.8200,68,-0.2237,63,-0.3303,105,0.57675,51,-0.6577,58,-0.4569,66,-0.2835
ENSG00000157782,CABP1,72,-1.7778,26,-3.2281,96,-1.3485,286,0.34875,246,0.08282,264,0.23089,249,0.10236,206,-0.1954,390,0.92271
ENSG00000110917,MLEC,176,1.03736,100,0.12572,51,-0.8950,114,0.36389,88,-0.0767,95,0.05598,71,-0.4032,69,-0.4532,66,-0.5496
ENSG00000175970,UNC119B,32,0.61955,14,-0.6053,52,1.41696,17,-0.3738,16,-0.4666,13,-0.8581,31,0.58034,27,0.36588,17,-0.3763
ENSG00000157837,SPPL3,37,-1.2031,53,-0.6492,95,0.23724,132,0.87270,45,-0.9050,83,0.03503,72,-0.1843,62,-0.4179,90,0.17849
ENSG00000157895,C12orf43,134,0.97879,48,-0.6401,66,-0.1423,84,0.24700,85,0.24164,83,0.24593,56,-0.3905,57,-0.3734,41,-0.9105
ENSG00000089041,P2RX7,18,-1.8983,244,2.28699,228,2.15318,59,-0.1567,24,-1.4671,50,-0.4589,18,-1.8871,20,-1.7245,9,-2.9288
ENSG00000110931,CAMKK2,77,-1.4968,46,-2.2701,37,-2.5851,217,0.06824,325,0.71088,299,0.72055,234,0.17968,164,-0.3734,248,0.30105
ENSG00000089053,ANAPC5,128,0.48798,147,0.71271,241,1.55280,84,-0.1951,53,-0.8674,93,-0.0244,21,-2.2309,47,-1.0484,70,-0.4979
ENSG00000170633,RNF34,15,-1.7768,41,-0.3384,30,-0.8354,82,0.84610,50,-0.0503,67,0.50338,53,0.03544,26,-1.0145,44,-0.2536
ENSG00000089094,KDM2B,24,-0.2232,25,-0.1869,35,0.34563,37,0.48007,16,-0.8327,31,0.17826,28,0.00736,17,-0.7224,26,-0.1166
ENSG00000188735,TMEM120B,9,-0.9572,6,-1.6625,4,-2.2769,22,0.37213,18,0.05250,20,0.24416,24,0.46532,10,-0.8258,27,0.76465
ENSG00000110801,PSMD9,22,0.05247,23,0.17057,23,0.16584,23,0.13610,12,-0.7752,16,-0.5074,17,-0.2898,20,-0.0638,31,0.66959
ENSG00000110987,BCL7A,90,0.33554,38,-1.0006,94,0.40010,60,-0.3186,105,0.58515,102,0.68170,39,-0.9438,46,-0.6909,53,-0.5283
ENSG00000175727,MLXIP,105,1.57000,52,0.38545,29,-0.5067,73,1.06208,25,-0.7125,29,-0.5772,34,-0.2809,12,-1.7420,18,-1.3031
ENSG00000139719,VPS33A,23,-0.0671,22,-0.1576,16,-0.6376,33,0.55021,11,-1.2094,28,0.25961,12,-1.1028,22,-0.1396,30,0.35815
ENSG00000130779,CLIP1,827,1.51127,324,-0.0344,268,-0.3268,370,0.19278,419,0.37099,328,-0.0184,188,-0.8672,208,-0.7153,173,-1.0511
ENSG00000033030,ZCCHC8,54,1.76760,11,-0.8144,8,-1.2385,19,0.05831,15,-0.3338,13,-0.6751,18,-0.0173,23,0.34134,18,-0.0580
ENSG00000111011,RSRC2,554,1.20649,329,0.34541,234,-0.1895,220,-0.3095,312,0.26068,332,0.44612,126,-1.1301,255,-0.0540,94,-1.6421
ENSG00000139726,DENR,126,0.29501,39,-1.4736,83,-0.3475,119,0.22434,134,0.39220,118,0.23435,58,-0.8934,85,-0.3243,120,0.23902
ENSG00000130787,HIP1R,66,0.00905,173,1.60150,207,1.92809,43,-0.6909,33,-1.0600,17,-2.2444,57,-0.2127,75,0.21218,54,-0.3388
ENSG00000139722,VPS37B,19,0.04579,22,0.29142,8,-1.1287,20,0.13297,13,-0.5028,16,-0.2291,25,0.48088,19,0.04910,22,0.29527
ENSG00000150967,ABCB9,18,0.16512,5,-1.7375,6,-1.4208,38,1.58034,0,-4.2648,9,-1.0370,19,0.20878,24,0.56957,19,0.25212
ENSG00000182196,ARL6IP4,379,0.40011,311,0.08715,143,-1.0971,215,-0.5198,347,0.25917,276,-0.1153,437,0.62997,304,0.05028,322,0.15477
ENSG00000090975,PITPNM2,36,0.01273,8,-2.2249,12,-1.5400,43,0.34773,41,0.23450,46,0.51231,37,0.08959,45,0.37995,28,-0.4023
ENSG00000051825,MPHOSPH9,29,-0.3656,28,-0.4679,28,-0.4516,68,1.08002,36,-0.0435,44,0.30362,28,-0.4543,37,-0.0303,17,-1.2826
ENSG00000130921,C12orf65,47,-0.1169,57,0.20181,36,-0.5015,64,0.42279,81,0.74749,57,0.23408,25,-1.0708,50,-0.0128,30,-0.8501
ENSG00000111328,CDK2AP1,66,-1.3810,417,1.54254,147,-0.1698,63,-1.5372,144,-0.2074,117,-0.6086,211,0.39741,298,0.95753,188,0.23064
ENSG00000139697,SBNO1,142,-0.4750,122,-0.7055,109,-0.8688,230,0.30535,245,0.37959,298,0.88646,102,-0.9643,156,-0.3263,138,-0.5585
ENSG00000183955,KMT5A,106,1.06970,82,0.63035,17,-1.7595,69,0.39134,54,-0.0179,48,-0.2219,57,0.05885,55,0.01241,29,-1.0206
ENSG00000150977,RILPL2,80,2.25840,14,-0.6313,6,-1.8990,22,0.03497,13,-0.7803,19,-0.1537,9,-1.2088,23,0.10043,15,-0.5639
ENSG00000184209,SNRNP35,52,0.63139,44,0.37375,69,1.09682,17,-1.1532,41,0.24684,41,0.31664,17,-1.0352,19,-0.9056,26,-0.4464
ENSG00000188026,RILPL1,42,-0.0192,61,0.57509,98,1.37365,37,-0.2069,32,-0.4249,41,-0.0471,15,-1.5378,28,-0.6220,37,-0.1935
ENSG00000086598,TMED2,66,-0.1968,51,-0.5913,105,0.53487,77,0.06109,59,-0.3585,80,0.13797,51,-0.5688,63,-0.2570,90,0.32069
ENSG00000111364,DDX55,95,1.21205,79,0.90492,32,-0.5001,79,1.03024,26,-0.8110,38,-0.3041,21,-1.1558,27,-0.7613,15,-1.6983
ENSG00000111361,EIF2B1,7,-1.4337,12,-0.6892,10,-0.8973,14,-0.4845,5,-1.9852,35,1.26378,8,-1.2446,21,0.13125,25,0.51429
ENSG00000111358,GTF2H3,28,-0.4917,43,0.19354,38,-0.0197,48,0.39390,33,-0.2415,45,0.29525,35,-0.1441,40,0.05531,26,-0.6548
ENSG00000119242,CCDC92,112,-0.6843,129,-0.4644,141,-0.3316,289,0.90820,167,-0.0651,134,-0.4727,193,0.15645,91,-0.9953,228,0.46473
ENSG00000250091,DNAH10OS,12,-0.3250,14,-0.1053,7,-1.0951,16,0.15084,11,-0.4154,15,-0.0119,26,0.88873,13,-0.1327,16,0.14934
ENSG00000179195,ZNF664,33,-0.9465,105,0.87286,96,0.72035,45,-0.5089,49,-0.3326,60,-0.0400,60,-0.0293,61,-0.0082,60,-0.0186
ENSG00000196498,NCOR2,277,1.03560,160,0.14234,125,-0.2410,126,-0.2459,172,0.26067,152,0.07556,172,0.25425,120,-0.3024,82,-0.9433
ENSG00000073060,SCARB1,65,0.73486,36,-0.2141,69,0.83588,36,-0.2157,24,-0.8142,26,-0.7619,57,0.52254,39,-0.0666,45,0.17334
ENSG00000150991,UBC,646,-0.1356,531,-0.4388,719,0.02986,605,-0.2587,508,-0.5052,804,0.25139,401,-0.8665,879,0.34659,931,0.48758
ENSG00000150990,DHX37,63,1.92593,50,1.50089,2,-3.3293,22,0.15433,9,-1.1106,14,-0.5697,7,-1.5714,4,-2.2358,18,-0.1333
ENSG00000184992,BRI3BP,17,-2.7878,62,-0.9053,80,-0.5295,147,0.46921,134,0.27119,158,0.67033,115,0.02837,91,-0.3253,98,-0.2253
ENSG00000081760,AACS,13,-1.9231,8,-2.5149,12,-1.9866,77,0.90080,25,-0.9652,57,0.39182,49,0.07668,20,-1.2859,77,0.89663
ENSG00000139364,TMEM132B,52,-1.5401,32,-2.2525,85,-0.8180,182,0.40391,204,0.54097,249,1.13644,62,-1.2752,182,0.35873,75,-1.0537
ENSG00000256193,LINC00507,0,-7.1738,1,-5.4859,0,-8.3060,16,-1.7577,84,0.89341,143,2.86567,7,-2.7533,22,-1.1388,24,-1.1163
ENSG00000151948,GLT1D1,0,-5.7319,7,-1.3562,11,-0.6615,25,0.62807,4,-2.1098,21,0.37280,26,0.61817,17,-0.0021,24,0.53545
ENSG00000060709,RIMBP2,17,-1.9861,0,-8.2441,42,-0.7023,80,0.33980,92,0.52323,114,1.14232,48,-0.4990,54,-0.3199,51,-0.4186
ENSG00000111450,STX2,71,1.66447,25,-0.0704,17,-0.6557,29,0.20025,31,0.30030,16,-0.8377,16,-0.7625,27,0.03886,22,-0.2577
ENSG00000132341,RAN,41,-1.9315,58,-1.4392,169,0.19234,132,-0.2087,116,-0.3922,202,0.59321,113,-0.4265,128,-0.2437,224,0.72038
ENSG00000061936,SFSWAP,172,1.18998,231,1.71235,61,-0.4767,119,0.63831,55,-0.6147,61,-0.5355,47,-0.8456,38,-1.1613,24,-1.9365
ENSG00000198598,MMP17,47,-0.3059,27,-1.1173,45,-0.3711,103,1.08684,31,-0.9049,45,-0.4336,65,0.20390,29,-0.9954,77,0.53632
ENSG00000177169,ULK1,55,0.06783,32,-0.7363,50,-0.0809,69,0.46974,42,-0.3550,62,0.31309,55,0.06616,31,-0.8000,48,-0.1684
ENSG00000183495,EP400,92,0.56060,65,0.01359,60,-0.1186,67,0.07004,47,-0.4699,91,0.67292,44,-0.5778,53,-0.2951,35,-0.9757
ENSG00000185163,DDX51,18,-0.6844,30,0.06691,32,0.15575,31,0.13550,41,0.57590,32,0.20903,22,-0.4305,31,0.11859,20,-0.5594
ENSG00000182870,GALNT9,29,-1.3948,7,-3.3824,33,-1.2018,126,0.95477,67,-0.1578,80,0.15196,90,0.30453,38,-1.0295,103,0.58058
ENSG00000112787,FBRSL1,7,-2.2796,34,-0.0254,37,0.10434,26,-0.4420,27,-0.3470,30,-0.2471,89,1.57514,42,0.32397,33,-0.0367
ENSG00000176894,PXMP2,10,-0.9649,10,-0.9913,8,-1.4030,11,-0.9473,28,0.53998,23,0.30436,25,0.39296,39,1.10386,22,0.20422
ENSG00000247077,PGAM5,30,0.00395,16,-0.9036,19,-0.6880,44,0.66632,33,0.14387,31,0.05684,44,0.61511,15,-1.0787,26,-0.2348
ENSG00000176915,ANKLE2,60,0.76102,31,-0.2913,26,-0.5295,31,-0.3013,24,-0.6805,39,0.10333,33,-0.1968,54,0.56649,38,0.05162
