Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000186480,INSIG1,64,-0.3247,92,0.27455,83,0.11413,75,-0.0560,82,0.09376,50,-0.6665,93,0.28560,98,0.38545,69,-0.1850
ENSG00000184863,RBM33,27,-0.4907,77,1.23983,48,0.44621,36,-0.0259,30,-0.3225,27,-0.4855,35,-0.0650,43,0.27693,20,-0.9201
ENSG00000105983,LMBR1,22,-0.9952,40,-0.0181,35,-0.2178,22,-0.9628,40,-0.0397,41,0.01953,85,1.22154,39,-0.0470,60,0.63868
ENSG00000146909,NOM1,12,-0.5861,36,1.21694,28,0.78802,17,0.04121,16,-0.0637,17,0.02611,7,-1.3061,12,-0.5137,13,-0.4136
ENSG00000009335,UBE3C,27,-1.1843,66,0.28881,45,-0.3157,62,0.19899,55,0.02195,67,0.31397,87,0.74852,59,0.13027,53,-0.0592
ENSG00000105993,DNAJB6,156,-0.8143,283,0.17509,245,-0.0529,278,0.14234,295,0.27138,399,0.73671,239,-0.0948,241,-0.0828,203,-0.3485
ENSG00000155093,PTPRN2,135,-0.4924,119,-0.6451,93,-1.0162,249,0.52420,185,0.04593,236,0.43255,190,0.07945,226,0.36269,229,0.38683
ENSG00000117868,ESYT2,33,-0.5246,48,0.11713,44,-0.0362,52,0.23532,54,0.32587,39,-0.2126,42,-0.0947,56,0.34721,39,-0.2332
ENSG00000126870,WDR60,104,0.44693,173,1.25110,125,0.69058,50,-0.7440,61,-0.4883,59,-0.5017,75,-0.1298,52,-0.7061,32,-1.4324
ENSG00000147364,FBXO25,35,-0.4269,50,0.15057,48,0.09693,41,-0.1387,44,-0.0373,57,0.37334,63,0.53118,49,0.13352,30,-0.6335
ENSG00000180190,TDRP,15,-0.3651,23,0.37446,11,-0.7814,25,0.52501,9,-1.0410,18,0.00836,26,0.57994,22,0.32754,25,0.53982
ENSG00000104714,ERICH1,19,-0.6514,48,0.84436,41,0.55411,37,0.41149,30,0.08340,34,0.28303,22,-0.4073,14,-1.1123,20,-0.5235
ENSG00000198010,DLGAP2,31,-0.9928,112,1.13524,89,0.74502,39,-0.5690,52,-0.1449,85,0.66458,57,0.02881,40,-0.5163,31,-0.9056
ENSG00000182372,CLN8,23,-0.0437,32,0.48332,25,0.09711,40,0.82987,27,0.24538,21,-0.2133,12,-1.0781,16,-0.6304,15,-0.6829
ENSG00000253982,AC100810.1,44,0.94127,13,-1.0524,12,-1.2168,15,-0.8121,18,-0.6514,26,-0.0350,32,0.29826,27,0.02394,43,0.76352
ENSG00000104728,ARHGEF10,38,0.90844,42,0.95753,26,0.19636,9,-1.3345,17,-0.5239,7,-1.6810,6,-2.0202,39,0.83284,16,-0.5789
ENSG00000176595,KBTBD11,131,0.27393,87,-0.3949,96,-0.2476,98,-0.2160,68,-0.8385,138,0.33178,140,0.34969,159,0.55949,120,0.09982
ENSG00000036448,MYOM2,22,0.00780,27,0.33629,12,-0.9567,11,-0.9847,13,-0.8582,37,0.82471,30,0.49461,23,0.05449,32,0.59142
ENSG00000183117,CSMD1,24,-0.4387,72,1.43459,24,-0.3943,15,-1.0335,17,-0.9571,46,0.66509,29,-0.0964,46,0.65549,23,-0.4572
ENSG00000147316,MCPH1,10,-0.7306,39,1.44914,24,0.63003,20,0.32973,11,-0.6446,25,0.71456,7,-1.3101,14,-0.1912,6,-1.3788
ENSG00000155189,AGPAT5,72,0.14815,69,0.05045,74,0.16749,40,-0.7888,65,-0.0375,80,0.30094,67,0.00997,78,0.25366,49,-0.4728
ENSG00000275342,PRAG1,17,-0.1987,18,-0.0696,11,-0.8077,1,-3.8748,9,-1.2386,32,0.82148,52,1.67868,28,0.60044,17,-0.2099
ENSG00000147324,MFHAS1,50,0.52901,41,0.14270,34,-0.1351,21,-0.8961,27,-0.5307,30,-0.3579,42,0.19126,56,0.63960,33,-0.1943
ENSG00000173273,TNKS,36,-0.6130,63,0.30050,75,0.57663,56,0.10394,51,-0.0440,53,0.01944,64,0.33791,40,-0.4174,49,-0.0980
ENSG00000253230,LINC00599,34,-1.2363,240,2.10492,13,-2.5465,95,0.43325,49,-0.6643,80,0.15462,89,0.32870,39,-0.9436,74,0.03781
ENSG00000175806,MSRA,26,-0.4316,37,0.12812,23,-0.6050,40,0.27615,30,-0.1873,42,0.33891,46,0.50576,22,-0.6756,49,0.59849
ENSG00000254093,PINX1,7,-0.4569,17,1.00318,10,0.23237,14,0.70669,5,-0.9026,11,0.23829,13,0.61713,3,-1.4813,7,-0.4334
ENSG00000171044,XKR6,5,-1.5315,61,2.72861,20,0.60342,13,-0.0560,5,-1.5528,16,0.24017,6,-1.2647,10,-0.3949,3,-2.0426
ENSG00000104643,MTMR9,70,-0.5964,119,0.27800,93,-0.1143,130,0.42234,104,0.06720,134,0.47164,96,-0.0633,105,0.08040,74,-0.4690
ENSG00000154319,FAM167A,37,1.59779,8,-1.0312,12,-0.5026,2,-2.6726,4,-2.1601,2,-2.7799,10,-0.7021,45,1.70164,19,0.22716
ENSG00000154328,NEIL2,29,-0.2549,34,0.01843,31,-0.1436,41,0.27790,31,-0.1466,28,-0.3241,35,0.03132,28,-0.3237,57,0.84243
ENSG00000079459,FDFT1,72,-0.4507,74,-0.3550,50,-0.9440,107,0.21785,82,-0.2265,111,0.28427,144,0.70372,90,-0.0597,142,0.68214
ENSG00000164733,CTSB,160,-0.8267,215,-0.3118,211,-0.3421,311,0.27575,268,0.04373,351,0.47093,414,0.74468,226,-0.2292,296,0.19605
ENSG00000283674,AC068587.4,24,-0.7326,138,2.27813,27,-0.5024,66,0.89195,29,-0.4791,17,-1.2305,19,-1.0287,22,-0.8182,22,-0.8035
ENSG00000154359,LONRF1,24,-0.7483,49,0.44211,33,-0.2070,33,-0.1951,38,0.02680,51,0.51100,44,0.25636,48,0.41254,29,-0.4096
ENSG00000250305,TRMT9B,15,-1.3451,83,1.49692,22,-0.6628,99,1.83596,33,-0.0606,15,-1.2640,15,-1.1880,21,-0.7544,23,-0.5645
ENSG00000164741,DLC1,48,-0.0879,63,0.35567,64,0.37136,49,-0.0526,58,0.24294,19,-1.4568,43,-0.2501,64,0.37893,42,-0.2994
ENSG00000104723,TUSC3,40,-1.3110,83,-0.0945,43,-1.0854,148,0.85368,74,-0.3062,180,1.18933,102,0.23723,78,-0.1794,106,0.29796
ENSG00000155970,MICU3,73,-1.1836,174,0.23866,196,0.43435,133,-0.1863,143,-0.0827,245,0.80756,202,0.48278,135,-0.1621,129,-0.2317
ENSG00000104219,ZDHHC2,24,0.39355,16,-0.3100,17,-0.2120,10,-0.9399,12,-0.8427,18,-0.1509,16,-0.2614,34,0.87387,31,0.76954
ENSG00000198791,CNOT7,76,-0.5255,104,-0.0014,110,0.09171,137,0.43586,106,0.03377,125,0.28765,95,-0.1507,108,0.06366,101,-0.0404
ENSG00000155975,VPS37A,20,-0.4216,29,0.19379,27,0.05360,23,-0.1998,27,0.12193,35,0.49335,25,-0.0605,24,-0.0720,25,-0.0434
ENSG00000003987,MTMR7,17,-1.0714,38,0.24356,22,-0.6324,29,-0.1987,33,0.02297,42,0.39528,49,0.64505,23,-0.5227,57,0.89743
ENSG00000003989,SLC7A2,44,2.24648,10,-0.5914,26,0.85443,0,-4.9740,1,-3.2865,0,-4.3389,2,-2.9451,29,1.03354,10,-0.6921
ENSG00000129422,MTUS1,108,0.58321,109,0.53358,141,0.95594,19,-2.0988,98,0.39866,22,-1.9099,33,-1.3293,85,0.11927,43,-0.9335
ENSG00000078674,PCM1,178,-0.6529,517,1.12651,592,1.36704,163,-0.7392,201,-0.4572,283,0.11910,163,-0.7372,312,0.27981,96,-1.5390
ENSG00000104763,ASAH1,86,-0.4895,106,-0.1157,64,-0.8868,152,0.46180,117,0.04927,119,0.06860,141,0.34319,111,-0.0432,155,0.49589
ENSG00000156011,PSD3,378,-0.1771,448,0.10846,500,0.28323,417,-0.0053,321,-0.4560,614,0.62272,304,-0.4971,649,0.71459,273,-0.6642
ENSG00000147408,CSGALNACT1,61,0.10672,79,0.50892,44,-0.4158,49,-0.2326,50,-0.2373,75,0.42145,30,-0.9713,97,0.85539,35,-0.7610
ENSG00000104613,INTS10,37,-0.3866,85,1.00899,29,-0.7182,41,-0.1808,27,-0.9132,60,0.42446,61,0.43753,41,-0.1792,63,0.50832
ENSG00000147416,ATP6V1B2,148,-1.5056,253,-0.5990,203,-0.9381,640,0.88909,423,0.22634,464,0.35198,738,1.13457,271,-0.4981,385,0.05251
ENSG00000061337,LZTS1,58,1.15095,20,-0.7335,34,0.09936,2,-3.8339,19,-0.8523,42,0.45848,36,0.19343,50,0.72087,12,-1.4798
ENSG00000254092,AC021613.1,12,-0.3044,21,0.63577,4,-1.8472,21,0.61060,11,-0.4413,19,0.44647,5,-1.5904,25,0.93267,15,0.16039
ENSG00000168546,GFRA2,20,-1.3681,49,0.10116,32,-0.5575,107,1.42609,50,0.14508,74,0.78487,32,-0.5257,38,-0.2924,32,-0.5540
ENSG00000130227,XPO7,38,-0.5914,60,0.19187,46,-0.2239,66,0.33319,37,-0.6145,69,0.40560,65,0.31687,66,0.32663,66,0.33897
ENSG00000158806,NPM2,78,0.33414,63,-0.0470,68,0.07765,45,-0.5701,54,-0.3265,61,-0.0898,93,0.57572,47,-0.4881,73,0.17846
ENSG00000158856,DMTN,292,0.19029,193,-0.4746,229,-0.2107,284,0.12968,201,-0.4527,324,0.33883,271,0.05482,256,-0.0378,339,0.41463
ENSG00000158863,FAM160B2,21,0.25888,28,0.70294,9,-1.0863,8,-1.2871,14,-0.4095,12,-0.6722,21,0.25638,27,0.60590,25,0.50739
ENSG00000168453,HR,23,0.00652,16,-0.4950,21,-0.1348,58,1.57951,26,0.23199,15,-0.6702,11,-1.0445,6,-1.9625,25,0.15729
ENSG00000168481,LGI3,41,-1.0955,66,-0.2861,45,-0.8630,94,0.27229,102,0.46078,77,-0.0380,165,1.21620,55,-0.5617,83,0.07325
ENSG00000168490,PHYHIP,287,-0.3454,306,-0.2190,256,-0.4955,330,-0.0957,301,-0.2686,555,0.74604,424,0.30351,398,0.20130,417,0.27413
ENSG00000168495,POLR3D,7,-1.1055,13,-0.1119,19,0.45475,13,-0.1491,27,1.20615,19,0.44507,6,-1.1799,13,-0.0984,5,-1.5974
ENSG00000104635,SLC39A14,17,-0.8567,26,-0.1533,25,-0.2014,21,-0.5143,28,-0.0829,33,0.23122,61,1.23071,25,-0.2318,37,0.38851
ENSG00000120910,PPP3CC,9,-0.9042,18,0.26671,7,-1.0777,17,0.21860,12,-0.3998,26,0.85717,26,0.88338,11,-0.4837,19,0.40616
ENSG00000120896,SORBS3,20,0.92864,9,-0.4676,11,-0.0808,6,-0.9215,3,-1.9444,1,-3.0521,7,-0.8203,18,0.63806,33,1.69057
ENSG00000120913,PDLIM2,22,0.53744,6,-1.4554,7,-1.2531,14,-0.1794,13,-0.3191,11,-0.5283,15,-0.0493,17,0.06059,36,1.33044
ENSG00000158941,CCAR2,28,-0.3257,22,-0.6502,17,-1.0903,52,0.69226,29,-0.2945,60,0.92048,31,-0.1670,32,-0.0877,47,0.51726
ENSG00000147439,BIN3,5,-1.3928,18,0.65393,9,-0.3989,18,0.65883,13,0.13205,11,-0.0548,13,0.13499,13,0.22065,12,0.02267
ENSG00000179388,EGR3,84,0.19335,52,-0.5736,84,0.16744,46,-0.7637,47,-0.7926,159,1.23911,51,-0.6015,120,0.74985,56,-0.4688
ENSG00000008853,RHOBTB2,54,-0.0172,78,0.56247,54,-0.0178,50,-0.1548,43,-0.4076,57,0.04890,58,0.09831,62,0.18088,50,-0.1397
ENSG00000147457,CHMP7,19,-0.8945,31,-0.0782,21,-0.6854,55,0.86084,23,-0.5642,36,0.17734,46,0.55930,34,0.07488,50,0.68486
ENSG00000104679,R3HCC1,17,-0.7381,22,-0.3264,23,-0.2566,44,0.77683,23,-0.2825,33,0.30316,30,0.16687,16,-0.7942,49,0.98594
ENSG00000197217,ENTPD4,30,-1.3014,70,0.08351,70,0.09299,53,-0.3554,98,0.72593,78,0.25958,114,0.88180,36,-0.9485,52,-0.3645
ENSG00000147454,SLC25A37,32,-0.1120,60,0.92945,25,-0.4544,21,-0.7380,28,-0.3273,26,-0.4071,36,0.08685,51,0.67384,34,-0.0035
ENSG00000272163,AF106564.1,12,-0.6240,19,0.08737,15,-0.3393,31,0.87156,18,-0.0156,21,0.20509,8,-1.1459,23,0.34812,22,0.31010
ENSG00000104722,NEFM,353,-2.8345,1719,-0.3357,3437,0.78226,383,-2.5853,2643,0.39175,1754,-0.3045,9140,2.67786,139,-4.0645,853,-1.4027
ENSG00000277586,NEFL,804,-1.3608,1701,-0.1209,2996,0.80017,1316,-0.5209,2088,0.22979,2022,0.15358,4751,1.62048,541,-1.8594,1088,-0.8121
ENSG00000147459,DOCK5,18,0.13238,29,0.87303,13,-0.3730,3,-2.2710,30,1.08492,1,-4.1314,5,-1.6172,18,0.10699,19,0.19186
ENSG00000104756,KCTD9,15,-0.5367,17,-0.2668,15,-0.5148,22,0.09268,32,0.81970,15,-0.4885,29,0.55315,12,-0.7885,22,0.11512
ENSG00000221914,PPP2R2A,41,-0.9565,91,0.36785,94,0.42310,75,0.06125,66,-0.1671,93,0.40055,100,0.52984,74,0.04715,54,-0.4406
ENSG00000104765,BNIP3L,143,-0.6779,237,0.16418,236,0.15328,246,0.22145,232,0.14399,249,0.23837,241,0.18762,175,-0.3132,220,0.04278
ENSG00000240694,PNMA2,251,-0.9794,384,-0.2515,465,0.04642,803,0.94814,469,0.06839,480,0.09823,472,0.07345,501,0.16659,417,-0.1233
ENSG00000092964,DPYSL2,823,-0.3089,986,0.00354,1309,0.46126,1335,0.49265,903,-0.1495,1005,0.03391,993,0.01579,1045,0.09708,694,-0.5434
ENSG00000015592,STMN4,86,-1.0579,172,0.08385,110,-0.6052,229,0.55006,145,-0.2037,293,0.96671,148,-0.1489,163,-0.0023,214,0.44189
ENSG00000120899,PTK2B,133,-0.2171,159,0.09092,107,-0.5357,49,-1.6930,116,-0.4413,267,0.93745,276,0.99921,136,-0.1601,163,0.12981
ENSG00000120885,CLU,3579,0.48736,2495,-0.1474,4490,0.80809,781,-1.9101,1179,-1.3877,2190,-0.3511,3317,0.30672,4788,0.91750,2556,-0.1096
ENSG00000168077,SCARA3,50,0.95657,21,-0.5534,32,0.08726,9,-1.7760,8,-1.9746,9,-1.8140,14,-1.1103,74,1.51925,54,0.95384
ENSG00000147419,CCDC25,103,-0.6149,169,0.20991,151,0.02794,113,-0.4287,201,0.55077,168,0.19697,194,0.42916,125,-0.2646,104,-0.5484
ENSG00000134014,ELP3,21,-0.6581,36,0.22694,26,-0.3052,28,-0.1871,28,-0.2091,40,0.40308,44,0.53208,35,0.18748,38,0.29947
ENSG00000186918,ZNF395,41,1.17824,27,0.30983,15,-0.5604,4,-2.4173,7,-1.7189,14,-0.7364,20,-0.1883,46,1.18695,21,-0.0653
ENSG00000214050,FBXO16,8,-0.2050,20,1.31863,11,0.28146,3,-1.4797,3,-1.5225,12,0.46674,21,1.37464,3,-1.6293,6,-0.5169
ENSG00000104290,FZD3,116,-0.5165,210,0.46240,161,0.03897,155,-0.0219,143,-0.1599,236,0.65645,108,-0.5910,244,0.71369,97,-0.7422
ENSG00000012232,EXTL3,31,-0.7951,44,-0.1813,49,-0.0168,88,0.93122,61,0.37385,49,-0.0209,40,-0.3535,47,-0.0833,46,-0.1396
ENSG00000147421,HMBOX1,60,0.72215,49,0.31474,56,0.51507,28,-0.5782,31,-0.4679,22,-0.9413,18,-1.2073,68,0.84406,23,-0.8752
ENSG00000197892,KIF13B,22,0.58155,30,1.00296,18,0.12693,9,-0.8368,29,1.07045,0,-4.3344,2,-3.1131,11,-0.5222,5,-1.5791
ENSG00000133872,SARAF,410,-0.7349,364,-0.8597,396,-0.7284,1002,0.74798,607,-0.0753,932,0.62786,674,0.09930,772,0.31738,792,0.35911
ENSG00000104660,LEPROTL1,20,-0.8720,21,-0.7193,26,-0.4446,33,-0.0529,36,0.09627,30,-0.2186,73,1.26117,41,0.28625,40,0.23000
ENSG00000104671,DCTN6,52,-0.2578,44,-0.4883,50,-0.2960,50,-0.2916,49,-0.3546,68,0.19088,80,0.45884,76,0.37946,92,0.69635
ENSG00000285669,AC026979.4,33,0.07945,43,0.49515,61,1.09301,27,-0.2408,35,0.21462,22,-0.5250,8,-2.0766,37,0.28069,10,-1.6435
ENSG00000197265,GTF2E2,12,-0.1720,18,0.46773,10,-0.5340,9,-0.5400,10,-0.5607,24,0.89289,14,0.07748,10,-0.4811,20,0.64180
ENSG00000104687,GSR,37,-0.2010,42,-0.0100,42,-0.0163,56,0.46592,45,0.10319,44,0.08163,31,-0.4683,43,0.03743,40,-0.0613
ENSG00000104691,UBXN8,10,-0.0958,15,0.56590,11,-0.0117,16,0.65566,8,-0.4802,14,0.38332,10,-0.0770,6,-0.9020,10,-0.1552
ENSG00000104695,PPP2CB,280,-0.0925,199,-0.6099,231,-0.3837,455,0.70269,297,0.00865,285,-0.0528,235,-0.3565,304,0.04651,384,0.42239
ENSG00000172733,PURG,11,-0.4926,28,0.98409,14,-0.1883,11,-0.4870,17,0.17889,12,-0.4298,13,-0.2342,25,0.75807,10,-0.6976
ENSG00000165392,WRN,23,0.27270,38,1.04168,40,1.13351,6,-1.6999,10,-1.0508,14,-0.5770,11,-0.9381,31,0.70816,13,-0.6962
ENSG00000157168,NRG1,7,-1.9098,33,0.60202,12,-0.9308,33,0.59825,35,0.80021,24,0.05966,50,1.30751,3,-2.8013,11,-1.0815
ENSG00000198042,MAK16,14,0.07336,19,0.46253,22,0.70238,16,0.24067,6,-1.2468,14,-0.0284,17,0.27434,7,-0.9472,17,0.32982
ENSG00000133878,DUSP26,32,-0.6796,39,-0.3054,32,-0.6441,42,-0.2210,44,-0.1463,62,0.39991,48,0.00746,55,0.21373,98,1.18384
ENSG00000156687,UNC5D,31,-0.4089,46,0.26177,39,0.00454,36,-0.1505,29,-0.4784,42,0.11602,35,-0.1825,61,0.71871,51,0.42151
ENSG00000183779,ZNF703,29,0.72502,10,-0.9858,13,-0.6295,5,-1.9796,16,-0.3602,8,-1.3392,23,0.27820,43,1.31638,22,0.22618
ENSG00000147475,ERLIN2,31,0.50893,22,-0.1344,30,0.38346,6,-2.0165,11,-1.2155,10,-1.2790,6,-1.8995,82,2.18513,18,-0.3851
ENSG00000147471,PLPBP,43,-0.3742,53,-0.0332,48,-0.1884,73,0.48608,52,-0.0491,67,0.35874,48,-0.1852,58,0.12732,54,0.00705
ENSG00000104221,BRF2,4,-1.4264,8,-0.3893,5,-0.9435,15,0.52523,7,-0.6989,21,1.14274,18,0.84698,7,-0.6571,19,0.97328
ENSG00000129691,ASH2L,24,-1.0370,48,0.10385,45,0.00509,62,0.52635,34,-0.4534,66,0.62160,59,0.42654,46,0.01865,52,0.22617
ENSG00000175324,LSM1,23,-0.3377,15,-0.8803,11,-1.3571,27,-0.0500,27,-0.0643,33,0.25262,48,0.88358,27,-0.0252,45,0.77726
ENSG00000156735,BAG4,90,-0.8623,156,0.05104,182,0.29883,191,0.37450,162,0.11931,214,0.56347,155,0.04113,175,0.23711,84,-0.8968
ENSG00000085788,DDHD2,70,-0.5602,102,0.07377,72,-0.4799,117,0.28661,93,-0.0791,130,0.45896,131,0.46996,85,-0.2153,110,0.19281
ENSG00000147535,PLPP5,11,0.20148,11,0.16254,9,-0.1211,5,-1.0182,6,-0.7972,9,-0.1514,5,-0.9870,20,1.19463,14,0.63363
ENSG00000147548,NSD3,128,-0.7786,398,1.11184,313,0.69985,218,0.11041,183,-0.1865,224,0.15296,154,-0.4332,216,0.09745,92,-1.2111
ENSG00000077782,FGFR1,33,-0.2605,44,0.21379,49,0.39711,64,0.84355,46,0.31689,10,-2.0335,13,-1.5838,60,0.74015,23,-0.7795
ENSG00000147526,TACC1,258,-0.3354,427,0.49772,421,0.47514,304,-0.0516,313,-0.0047,345,0.15023,232,-0.4740,391,0.35103,190,-0.7809
ENSG00000169499,PLEKHA2,60,0.28478,52,0.05321,41,-0.3171,10,-2.3738,34,-0.6574,79,0.71030,82,0.77439,67,0.45395,38,-0.4303
ENSG00000169490,TM2D2,32,-0.2181,20,-0.9244,18,-1.0483,46,0.37857,25,-0.6055,55,0.67600,46,0.36445,36,-0.0327,65,0.93048
ENSG00000168615,ADAM9,27,-0.1317,29,0.01389,22,-0.4162,18,-0.7478,29,-0.0279,41,0.56253,43,0.63448,26,-0.1705,29,-0.0135
ENSG00000165061,ZMAT4,12,-1.3245,23,-0.2261,38,0.51505,35,0.41245,21,-0.4056,16,-0.7971,56,1.19872,24,-0.1607,39,0.58418
ENSG00000104332,SFRP1,5,-1.5221,17,0.36502,15,0.14515,4,-1.8161,35,1.92758,3,-2.3194,4,-1.5940,25,0.99675,1,-3.2033
ENSG00000147533,GOLGA7,70,0.14663,51,-0.3727,43,-0.6176,83,0.39096,68,0.09217,44,-0.6026,57,-0.2073,70,0.12921,87,0.47689
ENSG00000158669,GPAT4,20,-0.6851,35,0.23219,21,-0.5541,29,-0.0731,24,-0.4114,36,0.26280,31,0.05692,50,0.82915,43,0.54749
ENSG00000029534,ANK1,9,-0.6969,12,-0.1755,12,-0.1018,11,-0.2274,23,1.00004,1,-3.2004,22,0.78468,11,-0.2477,13,0.00277
ENSG00000083168,KAT6A,57,0.28430,81,0.83524,113,1.41463,33,-0.5795,36,-0.5252,26,-0.9286,15,-1.7292,62,0.37905,18,-1.4897
ENSG00000070718,AP3M2,46,-1.2988,117,0.21401,124,0.31983,118,0.23985,86,-0.2825,164,0.77466,124,0.31982,99,-0.0439,108,0.09818
ENSG00000070501,POLB,13,-0.7289,24,0.25483,10,-1.1106,15,-0.4873,11,-0.9707,22,0.08285,27,0.39331,45,1.27670,36,0.88183
ENSG00000078668,VDAC3,84,-0.9805,99,-0.6477,95,-0.7251,230,0.68007,149,-0.0220,191,0.38000,244,0.78493,138,-0.1394,197,0.42995
ENSG00000168575,SLC20A2,47,0.43049,38,0.02622,20,-0.9327,44,0.28784,34,-0.1518,34,-0.1264,23,-0.7535,31,-0.2731,55,0.64841
ENSG00000176209,SMIM19,38,0.43994,26,-0.2231,15,-1.0512,21,-0.5138,20,-0.6562,43,0.58806,25,-0.2610,39,0.44493,42,0.53922
ENSG00000131931,THAP1,6,-0.6398,9,-0.0826,17,0.89983,10,0.04016,5,-1.0908,16,0.82064,8,-0.2816,11,0.25475,12,0.32362
ENSG00000120925,RNF170,41,-0.2933,59,0.29500,56,0.19838,49,0.01209,44,-0.1726,43,-0.1943,62,0.38766,49,0.01085,49,-0.0090
ENSG00000168172,HOOK3,195,0.08727,260,0.54949,433,1.42967,134,-0.5013,170,-0.1476,116,-0.7196,94,-1.0399,198,0.10837,71,-1.4583
ENSG00000168522,FNTA,40,-0.0985,41,-0.0434,27,-0.6748,29,-0.5848,37,-0.2188,37,-0.2144,61,0.59102,59,0.53235,56,0.46489
ENSG00000165102,HGSNAT,22,-0.2734,48,1.00781,12,-1.0876,33,0.38598,18,-0.5797,33,0.42031,18,-0.5149,31,0.32441,26,0.02945
ENSG00000255366,AC120036.4,7,-1.0349,10,-0.5275,9,-0.6253,34,1.41985,10,-0.5069,15,0.11092,20,0.52005,20,0.52149,13,-0.1689
ENSG00000164808,SPIDR,15,-0.9930,34,0.29124,24,-0.2737,45,0.73966,22,-0.4450,27,-0.0688,39,0.50179,41,0.58907,28,-0.0356
ENSG00000221869,CEBPD,35,0.61890,21,-0.2464,12,-1.1370,6,-2.0028,10,-1.4117,34,0.51199,18,-0.4875,55,1.31093,37,0.61395
ENSG00000253729,PRKDC,51,-0.6456,130,0.91587,152,1.17632,29,-1.4549,38,-1.1120,131,0.91664,45,-0.7668,114,0.69494,41,-0.9104
ENSG00000104738,MCM4,16,-0.7789,18,-0.5872,35,0.42983,33,0.34730,22,-0.3395,29,0.16314,38,0.60451,42,0.75093,19,-0.5185
ENSG00000169139,UBE2V2,141,-0.8113,177,-0.3953,238,0.06896,301,0.44712,265,0.26967,272,0.27996,275,0.29896,181,-0.3596,252,0.16175
ENSG00000147481,SNTG1,29,-1.2414,126,1.17233,69,0.15592,77,0.32960,70,0.22056,42,-0.6044,58,-0.1000,57,-0.1475,57,-0.1485
ENSG00000168300,PCMTD1,33,-0.6336,77,0.78351,67,0.55078,40,-0.2688,50,0.09025,50,0.06608,35,-0.4977,37,-0.4012,53,0.16551
ENSG00000147488,ST18,7,-1.2412,40,1.53178,20,0.38183,2,-3.0740,41,1.99211,2,-2.9556,1,-3.5041,5,-1.7229,7,-1.1653
ENSG00000023287,RB1CC1,445,-0.4793,736,0.35749,1298,1.32500,532,-0.1585,794,0.54803,405,-0.5825,312,-0.9818,520,-0.1971,195,-1.6871
ENSG00000082556,OPRK1,8,-0.2321,20,1.13553,7,-0.5311,4,-1.1847,4,-1.3940,18,1.02255,18,0.99114,8,-0.3347,7,-0.4587
ENSG00000047249,ATP6V1H,101,-1.1428,170,-0.2619,133,-0.6365,192,-0.0723,128,-0.7552,372,1.01788,427,1.26064,196,-0.0407,260,0.41550
ENSG00000147509,RGS20,55,1.42842,13,-1.0560,14,-0.9469,6,-2.2584,6,-2.3516,5,-2.4914,8,-1.7028,93,2.20024,31,0.24885
ENSG00000187735,TCEA1,96,0.07134,110,0.28228,131,0.57402,64,-0.5517,70,-0.4535,71,-0.3987,70,-0.4305,172,1.02611,61,-0.6361
ENSG00000120992,LYPLA1,20,-0.5384,18,-0.6272,37,0.49807,23,-0.2421,28,0.05793,22,-0.3634,47,0.87545,28,0.03119,29,0.10426
ENSG00000137547,MRPL15,27,-0.8522,29,-0.6747,33,-0.4779,55,0.32991,31,-0.6138,59,0.44355,100,1.33302,32,-0.5072,69,0.69484
ENSG00000206579,XKR4,29,-0.9651,90,0.87229,62,0.26097,94,0.96143,59,0.19341,73,0.52556,11,-2.2826,58,0.14804,14,-1.9795
ENSG00000167904,TMEM68,10,-1.0050,17,-0.1033,19,0.01897,27,0.57169,18,-0.0493,20,0.12086,26,0.54320,21,0.19435,18,-0.0329
ENSG00000137574,TGS1,30,0.09863,59,1.18387,52,0.96331,20,-0.5382,28,-0.0742,26,-0.1353,7,-2.1652,29,-0.0122,8,-1.9444
ENSG00000008988,RPS20,610,1.08780,153,-1.2514,169,-1.1016,319,-0.1226,244,-0.5896,234,-0.6066,314,-0.1503,369,0.10555,533,0.70473
ENSG00000170791,CHCHD7,32,0.04959,26,-0.2609,22,-0.5569,24,-0.3778,23,-0.5124,37,0.29801,50,0.77330,27,-0.2402,45,0.61219
ENSG00000170786,SDR16C5,9,-0.3875,11,-0.0104,6,-0.9247,3,-1.9830,8,-0.5050,20,0.85826,30,1.63614,5,-1.2281,16,0.48606
ENSG00000104331,IMPAD1,61,-0.7043,93,-0.0014,85,-0.1475,124,0.45694,107,0.24413,111,0.28456,113,0.30773,74,-0.3623,89,-0.0803
ENSG00000169122,FAM110B,31,-0.1189,25,-0.3835,33,0.00303,32,-0.0094,27,-0.3073,29,-0.1702,22,-0.5798,67,1.17182,35,0.10376
ENSG00000215114,UBXN2B,37,-0.6106,40,-0.4412,40,-0.4199,71,0.45692,61,0.24206,69,0.41003,59,0.16339,76,0.57670,34,-0.6942
ENSG00000137575,SDCBP,129,-0.1872,108,-0.4485,111,-0.4052,175,0.31839,123,-0.2680,129,-0.1613,217,0.66965,173,0.29936,162,0.19412
