Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to10,Feature log2 fold change topic 6to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000149761,NUDT22,14,-1.0561,31,0.27050,34,0.61722,27,-0.0356,7,-2.0699
ENSG00000110011,DNAJC4,15,-1.2120,40,0.40255,38,0.37732,28,-0.2505,24,-0.4497
ENSG00000173511,VEGFB,20,-1.8210,79,0.47895,56,-0.2550,142,1.35499,49,-0.3605
ENSG00000173486,FKBP2,12,-2.0235,50,0.22492,60,0.86568,40,-0.1741,17,-1.4279
ENSG00000173457,PPP1R14B,11,-1.2605,30,0.35987,25,-0.0141,50,1.08835,14,-0.8800
ENSG00000002330,BAD,58,-0.5534,80,-0.0050,98,0.52611,76,-0.0907,43,-0.9473
ENSG00000173264,GPR137,22,-0.4057,33,0.25271,30,0.14228,33,0.23115,16,-0.8714
ENSG00000173153,ESRRA,9,-1.6780,26,-0.1419,37,0.78789,39,0.52556,13,-1.0800
ENSG00000173113,TRMT112,49,-1.2690,104,-0.0595,148,0.90992,88,-0.3067,51,-1.1431
ENSG00000126432,PRDX5,150,-1.5437,438,0.23426,525,0.84787,301,-0.3989,126,-1.7028
ENSG00000162302,RPS6KA4,24,-0.4666,39,0.42261,33,0.07089,25,-0.3425,26,-0.2902
ENSG00000110076,NRXN2,215,0.43988,175,0.07546,153,-0.2264,143,-0.2565,155,-0.1267
ENSG00000068831,RASGRP2,6,-1.1429,9,-0.5861,19,1.28853,13,0.17245,0,-3.7643
ENSG00000168066,SF1,97,-0.4194,107,-0.2784,126,0.03732,169,0.49783,175,0.55182
ENSG00000168067,MAP4K2,58,0.30707,52,0.13424,46,-0.1046,47,-0.0374,31,-0.6919
ENSG00000133895,MEN1,17,-0.3019,24,0.27506,23,0.30142,13,-0.6397,12,-0.7973
ENSG00000110047,EHD1,18,-0.4317,21,-0.1607,16,-0.7608,48,1.20558,47,1.18533
ENSG00000110046,ATG2A,20,0.17149,21,0.31302,15,-0.4774,28,0.66755,13,-0.5604
ENSG00000068971,PPP2R5B,44,-0.2090,56,0.26242,55,0.30754,32,-0.6474,25,-1.0236
ENSG00000213465,ARL2,86,-0.6794,149,0.27414,152,0.41301,81,-0.7328,97,-0.4505
ENSG00000110025,SNX15,15,-0.6624,26,0.23977,25,0.25780,12,-0.9113,27,0.26748
ENSG00000168061,SAC3D1,13,-0.4523,22,0.54171,17,0.03746,14,-0.3190,11,-0.6474
ENSG00000162300,ZFPL1,14,-0.5809,19,-0.1026,24,0.43426,18,-0.1844,20,-0.0648
ENSG00000149823,VPS51,45,-1.1310,119,0.55397,99,0.23634,110,0.31767,31,-1.6043
ENSG00000149809,TM7SF2,31,-0.8948,36,-0.7283,71,0.79576,64,0.28838,53,-0.0274
ENSG00000149806,FAU,224,-1.2420,584,0.38867,505,0.12447,650,0.48445,390,-0.3261
ENSG00000162298,SYVN1,32,0.29188,22,-0.4050,28,0.02140,23,-0.2501,36,0.45651
ENSG00000149792,MRPL49,10,-0.8165,15,-0.1699,24,1.16354,3,-2.4236,7,-1.2263
ENSG00000014216,CAPN1,12,-1.2177,26,-0.0186,38,1.01689,15,-0.8223,10,-1.4013
ENSG00000133884,DPF2,29,0.26338,27,0.19853,18,-0.6490,31,0.36120,33,0.47567
ENSG00000245532,NEAT1,154,-0.1747,88,-1.1648,49,-2.3752,691,2.47985,539,1.96952
ENSG00000251562,MALAT1,38111,2.33852,2058,-2.9722,3696,-2.3626,20277,0.76452,30414,1.46536
ENSG00000142186,SCYL1,22,-1.4531,42,-0.5211,85,1.27892,56,0.00043,17,-1.7714
ENSG00000168056,LTBP3,30,-0.5785,39,-0.1170,38,-0.2395,77,0.97546,60,0.56032
ENSG00000173465,ZNRD2,12,-0.3952,10,-0.8176,21,0.92579,19,0.35392,5,-1.5983
ENSG00000176973,FAM89B,18,-1.1400,42,0.23845,47,0.66708,33,-0.1786,12,-1.6181
ENSG00000173442,EHBP1L1,27,-0.3544,28,-0.3451,46,0.88291,12,-1.5062,23,-0.5778
ENSG00000173327,MAP3K11,19,0.00753,17,-0.1317,12,-0.8739,19,0.02660,53,1.74971
ENSG00000197136,PCNX3,20,0.76306,9,-0.5499,13,0.02578,9,-0.6139,13,0.01348
ENSG00000173039,RELA,6,-1.5425,24,0.70057,16,-0.1622,15,-0.2166,25,0.61486
ENSG00000172977,KAT5,16,-0.8810,24,-0.3114,40,0.95841,14,-1.0961,23,-0.3108
ENSG00000172922,RNASEH2C,20,-0.5943,25,-0.3183,36,0.52965,34,0.22075,24,-0.3030
ENSG00000172757,CFL1,511,-0.4719,637,-0.1139,834,0.56249,459,-0.5989,556,-0.3054
ENSG00000172803,SNX32,16,-0.0883,10,-0.9541,25,1.07349,16,-0.1331,3,-2.3259
ENSG00000172732,MUS81,11,-0.3999,10,-0.5402,18,0.64357,10,-0.5189,16,0.20510
ENSG00000172500,FIBP,46,-0.8463,64,-0.3317,112,1.10484,44,-0.8602,34,-1.2389
ENSG00000175602,CCDC85B,268,-0.6478,499,0.47334,433,0.24018,369,-0.1036,164,-1.3331
ENSG00000175573,C11orf68,51,-0.0261,61,0.30788,57,0.25037,24,-1.1560,28,-0.9418
ENSG00000175550,DRAP1,60,-1.2079,128,0.02514,161,0.67817,110,-0.2081,92,-0.4915
ENSG00000175467,SART1,19,-0.4545,24,-0.0807,29,0.35795,16,-0.6535,30,0.29634
ENSG00000175376,EIF1AD,13,-0.2905,7,-1.2944,21,0.80311,13,-0.2424,21,0.49586
ENSG00000175334,BANF1,26,-1.1731,52,-0.0643,63,0.38179,67,0.34638,59,0.14160
ENSG00000175229,GAL3ST3,16,0.10920,18,0.32700,16,0.17811,9,-0.8361,6,-1.4453
ENSG00000087365,SF3B2,147,-0.1664,111,-0.6777,174,0.18726,219,0.48586,223,0.51329
ENSG00000175115,PACS1,61,0.52549,45,-0.0040,39,-0.3447,50,0.15344,41,-0.1611
ENSG00000174996,KLC2,66,-0.3445,66,-0.3620,115,1.02586,36,-1.2048,26,-1.6864
ENSG00000174903,RAB1B,59,-0.3327,70,-0.0478,78,0.24179,64,-0.1636,74,0.05281
ENSG00000174871,CNIH2,57,-0.4286,73,-0.0157,87,0.43840,92,0.35481,23,-1.7298
ENSG00000174851,YIF1A,13,-0.6817,17,-0.2716,18,-0.2035,38,1.06089,31,0.72353
ENSG00000179292,TMEM151A,53,-0.3606,70,0.11622,71,0.16597,11,-2.5792,112,0.84016
ENSG00000174684,B4GAT1,286,-0.0997,267,-0.2365,403,0.79147,120,-1.4139,132,-1.2687
ENSG00000174547,MRPL11,10,-1.0942,17,-0.3065,29,1.11004,12,-0.7186,10,-1.0127
ENSG00000174516,PELI3,20,-0.9175,38,0.17926,48,0.86968,10,-1.8313,16,-1.1583
ENSG00000174483,BBS1,13,-0.9772,26,0.12822,31,0.63984,29,0.25487,4,-2.4688
ENSG00000174165,ZDHHC24,34,0.71687,17,-0.4792,21,-0.1311,12,-0.8836,32,0.55620
ENSG00000174080,CTSF,96,-0.3045,94,-0.3625,139,0.51839,137,0.27881,68,-0.7978
ENSG00000173992,CCS,21,-0.2943,18,-0.6111,28,0.27593,55,1.24672,12,-1.1467
ENSG00000239306,RBM14,35,0.18715,31,-0.0388,31,-0.0073,33,0.07716,25,-0.3495
ENSG00000173933,RBM4,73,0.17207,64,-0.0561,67,0.03917,56,-0.2716,64,-0.0638
ENSG00000173914,RBM4B,11,-0.5346,17,0.26551,13,-0.2648,13,-0.1746,26,0.90230
ENSG00000173898,SPTBN2,116,0.10431,120,0.18511,117,0.17682,96,-0.2011,37,-1.6465
ENSG00000173599,PC,28,-0.5767,53,0.61841,37,-0.1566,57,0.59874,15,-1.4735
ENSG00000173621,LRFN4,24,-0.0469,37,0.83298,24,-0.1191,8,-1.7211,12,-1.0645
ENSG00000173227,SYT12,49,0.35536,60,0.82109,36,-0.2298,13,-1.6478,9,-2.2385
ENSG00000173120,KDM2A,77,1.04955,30,-0.6409,35,-0.4840,30,-0.5721,71,0.78499
ENSG00000173020,GRK2,88,-0.1430,145,0.86576,79,-0.4398,93,-0.0508,49,-1.0115
ENSG00000172932,ANKRD13D,29,-0.3391,46,0.51514,35,-0.0281,31,-0.1938,23,-0.6363
ENSG00000175482,POLD4,16,-0.7144,33,0.49800,25,-0.0765,26,0.00912,26,0.00580
ENSG00000172531,PPP1CA,51,-0.3744,65,0.05219,73,0.38279,53,-0.2758,43,-0.5771
ENSG00000172508,CARNS1,20,-1.5173,32,-0.8305,10,-2.9490,34,-0.6118,396,4.26476
ENSG00000175634,RPS6KB2,15,0.10296,15,0.11396,13,-0.1460,7,-0.9553,20,0.59871
ENSG00000172663,TMEM134,11,-0.6690,22,0.65274,13,-0.5428,23,0.54200,19,0.26574
ENSG00000110711,AIP,22,-0.9454,39,-0.0373,51,0.69398,35,-0.1963,24,-0.7540
ENSG00000110697,PITPNM1,18,-1.4015,67,0.97068,41,-0.0503,56,0.43711,8,-2.4213
ENSG00000167797,CDK2AP2,12,-0.8849,25,0.35533,17,-0.4206,35,0.85997,28,0.49768
ENSG00000084207,GSTP1,44,-1.6306,137,0.24399,134,0.27978,178,0.62618,100,-0.2985
ENSG00000167792,NDUFV1,126,-0.5806,156,-0.2515,236,0.78144,124,-0.5619,116,-0.6664
ENSG00000110717,NDUFS8,70,-0.8439,101,-0.2655,156,0.82995,105,-0.1561,66,-0.8565
ENSG00000110721,CHKA,48,0.63292,23,-0.7116,28,-0.4200,32,-0.0833,68,1.14183
ENSG00000110066,KMT5B,97,0.76699,53,-0.3334,44,-0.7886,87,0.49216,100,0.72928
ENSG00000171067,C11orf24,11,-0.6709,15,-0.1936,18,0.06231,14,-0.3501,35,1.16102
ENSG00000110075,PPP6R3,47,0.23608,53,0.51699,30,-0.6612,47,0.23549,38,-0.0920
ENSG00000110090,CPT1A,16,-0.5967,16,-0.6110,20,-0.3200,72,1.93809,22,-0.0300
ENSG00000197345,MRPL21,54,-0.6900,72,-0.2507,110,0.81194,74,-0.1612,39,-1.1504
ENSG00000132740,IGHMBP2,16,0.49512,7,-0.8181,13,0.23794,7,-0.8646,17,0.53411
ENSG00000110092,CCND1,23,-0.2903,34,0.45401,12,-1.6257,43,0.74533,74,1.68154
ENSG00000131626,PPFIA1,98,0.35703,55,-0.6683,42,-1.3202,189,1.42571,196,1.49511
ENSG00000085733,CTTN,74,0.09475,65,-0.1392,76,0.19673,44,-0.7062,75,0.09936
ENSG00000162105,SHANK2,104,0.58010,84,0.21032,73,-0.0729,60,-0.3514,18,-2.1143
ENSG00000172893,DHCR7,3,-2.7343,21,0.33959,13,-0.6432,38,1.25966,38,1.28724
ENSG00000137522,RNF121,24,0.35333,13,-0.7355,25,0.70541,10,-0.9622,11,-0.8801
ENSG00000137497,NUMA1,84,0.22116,55,-0.5402,61,-0.4575,98,0.44852,153,1.19150
ENSG00000149357,LAMTOR1,57,-0.8821,108,0.19586,105,0.18300,124,0.37243,85,-0.2130
ENSG00000110200,ANAPC15,28,-0.8124,58,0.47401,55,0.48245,25,-0.9291,20,-1.2733
ENSG00000165458,INPPL1,11,-0.8441,11,-0.8560,16,-0.3807,61,2.05008,26,0.53631
ENSG00000162129,CLPB,53,-0.0672,52,-0.0962,54,-0.0343,62,0.16996,65,0.26250
ENSG00000186642,PDE2A,83,-0.1210,96,0.15153,109,0.54020,33,-1.4960,36,-1.3805
ENSG00000186635,ARAP1,12,-0.3458,16,0.12007,9,-1.0046,20,0.44407,42,1.67934
ENSG00000214530,STARD10,37,0.10214,38,0.14502,31,-0.2904,40,0.22158,37,0.11094
ENSG00000168010,ATG16L2,7,-1.1079,26,1.40773,12,-0.2621,5,-1.5755,7,-1.0206
ENSG00000137478,FCHSD2,24,-0.3581,31,0.07419,19,-1.0037,62,1.17331,63,1.19683
ENSG00000110237,ARHGEF17,48,-0.1117,57,0.18029,57,0.24867,51,-0.0149,17,-1.6556
ENSG00000054965,FAM168A,137,0.04282,154,0.27415,128,-0.0971,94,-0.5413,132,-0.0122
ENSG00000021300,PLEKHB1,101,-1.2610,200,-0.1722,77,-2.0403,719,2.05052,718,2.04756
ENSG00000175582,RAB6A,228,-0.2902,269,-0.0088,345,0.67075,143,-0.9782,111,-1.3513
ENSG00000175581,MRPL48,17,-0.6590,20,-0.4384,34,0.82789,15,-0.7967,25,-0.0374
ENSG00000181924,COA4,12,-1.1533,24,-0.0296,24,-0.0388,51,1.19463,26,0.10299
ENSG00000175575,PAAF1,32,-0.4045,45,0.21408,34,-0.3770,44,0.13539,70,0.89102
ENSG00000214517,PPME1,144,0.47275,104,-0.1095,124,0.30038,44,-1.3865,60,-0.9436
ENSG00000165434,PGM2L1,743,0.97229,395,-0.2016,447,0.04075,151,-1.6253,217,-1.0774
ENSG00000254837,AP001372.2,12,-0.7376,17,-0.1162,24,0.71042,7,-1.3454,18,0.01725
ENSG00000077514,POLD3,33,1.17201,11,-0.8477,15,-0.3067,11,-0.6635,24,0.48282
ENSG00000166439,RNF169,20,-0.0552,13,-0.8927,19,-0.2357,38,0.94934,41,1.06145
ENSG00000166435,XRRA1,20,-0.5577,24,-0.2543,25,-0.2423,34,0.33902,61,1.29458
ENSG00000118363,SPCS2,93,-0.6708,135,-0.0566,151,0.19698,180,0.40365,147,0.08870
ENSG00000162139,NEU3,24,0.84494,19,0.46712,13,-0.2826,2,-2.8010,6,-1.2251
ENSG00000137491,SLCO2B1,11,-1.0857,39,1.25554,8,-2.0086,53,1.43158,33,0.62622
ENSG00000137486,ARRB1,77,0.04823,103,0.63851,65,-0.3430,71,-0.0959,43,-0.8390
ENSG00000149273,RPS3,149,-1.1142,385,0.53761,271,-0.1998,378,0.39582,350,0.27465
ENSG00000158555,GDPD5,20,0.53192,22,0.81234,13,-0.2403,1,-3.7588,4,-1.9503
ENSG00000171533,MAP6,113,0.27894,95,-0.0210,108,0.29565,76,-0.3677,28,-1.8578
ENSG00000198382,UVRAG,45,0.56863,26,-0.3981,25,-0.5879,17,-0.9980,80,1.49241
ENSG00000137492,THAP12,60,0.58819,31,-0.6037,43,0.00967,33,-0.4115,55,0.39337
ENSG00000179240,GVQW3,58,1.69730,14,-0.9395,19,-0.5592,10,-1.3162,28,0.23754
ENSG00000255135,AP002360.1,7,-0.8012,17,0.67911,11,-0.1383,11,-0.1421,11,-0.0763
ENSG00000158636,EMSY,32,1.00291,15,-0.3518,11,-1.0813,22,0.29457,34,1.00270
ENSG00000078124,ACER3,69,0.05959,57,-0.3142,45,-0.8787,69,0.05538,202,1.87460
ENSG00000149260,CAPN5,4,-2.0320,15,0.06543,22,1.11920,6,-1.3006,9,-0.7555
ENSG00000149269,PAK1,297,-0.1014,250,-0.4291,457,1.08735,83,-2.0188,74,-2.1795
ENSG00000074201,CLNS1A,34,-0.9738,59,-0.0738,73,0.43750,69,0.17963,60,-0.0252
ENSG00000048649,RSF1,555,0.89323,241,-0.6400,261,-0.6126,376,0.15304,585,0.87297
ENSG00000151366,NDUFC2,95,-1.4221,195,-0.3084,352,1.30308,122,-0.9672,99,-1.2827
ENSG00000159063,ALG8,19,0.34383,12,-0.4127,16,0.12714,18,0.23058,11,-0.4428
ENSG00000118369,USP35,17,0.31777,14,-0.0042,15,0.05447,7,-0.9872,14,-0.0389
ENSG00000033327,GAB2,22,-0.5646,41,0.59301,17,-1.2617,27,-0.2099,91,1.82727
ENSG00000149256,TENM4,34,0.42343,34,0.50022,23,-0.2645,20,-0.4240,10,-1.4713
ENSG00000182103,FAM181B,12,-1.2248,13,-1.1756,11,-1.7232,135,3.03324,59,1.34921
ENSG00000137509,PRCP,17,-1.2052,25,-0.6482,39,0.23876,100,1.72909,24,-0.6197
ENSG00000137502,RAB30,68,-0.0055,75,0.19607,51,-0.6444,126,1.00180,73,0.11948
ENSG00000246067,RAB30-DT,14,-0.3002,10,-0.8532,13,-0.5150,36,1.24111,40,1.40798
ENSG00000165494,PCF11,121,0.90072,37,-1.2108,53,-0.7412,78,0.09073,191,1.58764
ENSG00000137494,ANKRD42,47,0.44287,46,0.46902,33,-0.2242,29,-0.3408,10,-1.8790
ENSG00000137500,CCDC90B,34,-0.2412,34,-0.2830,39,0.00347,44,0.16887,61,0.72040
ENSG00000150672,DLG2,249,0.66004,170,-0.0318,136,-0.5461,151,-0.2133,234,0.48368
ENSG00000171204,TMEM126B,29,-1.0490,41,-0.5436,81,1.14879,46,-0.2603,28,-1.0437
ENSG00000171202,TMEM126A,20,-1.0166,38,0.02782,55,1.14372,11,-1.7713,8,-2.2834
ENSG00000137504,CREBZF,42,0.51246,22,-0.6166,31,-0.0206,22,-0.5681,49,0.69745
ENSG00000137501,SYTL2,177,0.53302,134,0.04029,113,-0.3483,60,-1.1932,193,0.62062
ENSG00000073921,PICALM,109,-0.0358,97,-0.2512,88,-0.5375,144,0.40606,242,1.27817
ENSG00000074266,EED,27,0.40464,12,-1.0016,23,0.15429,20,-0.1077,33,0.68184
ENSG00000149196,HIKESHI,24,-0.9927,42,-0.1475,59,0.76663,43,-0.0564,26,-0.8379
ENSG00000151376,ME3,21,-0.4603,19,-0.6356,44,1.46727,5,-2.3186,4,-2.6103
ENSG00000166575,TMEM135,22,0.11676,17,-0.3279,22,0.20933,23,0.13822,17,-0.3012
ENSG00000168959,GRM5,186,1.11809,117,0.26247,91,-0.2662,24,-2.1774,23,-2.2049
ENSG00000077616,NAALAD2,17,-0.0543,15,-0.2198,19,0.20984,12,-0.6060,22,0.40178
ENSG00000110172,CHORDC1,69,0.09738,47,-0.5928,77,0.45158,34,-1.0013,82,0.37039
ENSG00000165323,FAT3,94,0.30406,59,-0.5355,95,0.49085,76,-0.0521,31,-1.3933
ENSG00000180773,SLC36A4,44,-0.2216,38,-0.5026,66,0.72827,38,-0.4260,35,-0.5681
ENSG00000166004,CEP295,78,1.08803,31,-0.6027,34,-0.5366,44,0.01178,56,0.41012
ENSG00000166012,TAF1D,228,0.40024,182,-0.0002,156,-0.3565,141,-0.3919,258,0.56175
ENSG00000182919,C11orf54,21,-0.0962,12,-0.9696,19,-0.2939,39,0.92100,48,1.29092
ENSG00000042429,MED17,22,0.21258,16,-0.2723,23,0.50951,5,-2.0546,16,-0.2731
ENSG00000020922,MRE11,21,0.35039,9,-1.0592,16,-0.1676,20,0.23051,36,1.21058
ENSG00000168876,ANKRD49,31,0.78879,16,-0.3806,12,-0.9716,33,0.83064,32,0.75733
ENSG00000166025,AMOTL1,39,0.62323,39,0.66860,15,-1.2994,32,0.23914,32,0.22947
ENSG00000150316,CWC15,93,-0.4623,109,-0.2065,142,0.39515,141,0.22219,101,-0.2975
ENSG00000263465,SRSF8,83,-0.1046,105,0.33621,89,0.00175,63,-0.5303,75,-0.2545
ENSG00000149218,ENDOD1,64,-0.3483,60,-0.4956,68,-0.3411,91,0.22797,205,1.60166
ENSG00000149212,SESN3,216,0.65087,162,0.14631,124,-0.4395,195,0.41599,69,-1.1878
ENSG00000077458,FAM76B,20,0.73260,9,-0.7396,11,-0.4828,11,-0.3290,29,1.25653
ENSG00000166037,CEP57,72,0.73956,36,-0.5336,45,-0.1563,49,0.02263,50,0.07450
ENSG00000087053,MTMR2,34,-0.2438,31,-0.4081,46,0.40703,32,-0.2940,47,0.27825
ENSG00000149231,CCDC82,145,0.78837,53,-1.0053,82,-0.3138,78,-0.2853,189,1.13588
ENSG00000110318,CEP126,294,1.56038,74,-1.0202,113,-0.3613,77,-0.8321,129,-0.0268
ENSG00000110330,BIRC2,55,0.48412,21,-1.1653,44,0.14449,66,0.72961,40,-0.0676
ENSG00000152558,TMEM123,14,-1.6953,40,-0.0825,13,-2.1529,165,2.42005,119,1.77045
ENSG00000137692,DCUN1D5,88,0.59313,36,-1.0102,73,0.37544,59,-0.1125,51,-0.3236
ENSG00000187240,DYNC2H1,96,1.13852,20,-1.5872,42,-0.4698,73,0.55248,85,0.79863
ENSG00000152578,GRIA4,116,-0.1912,85,-0.7668,190,1.12407,60,-1.1813,62,-1.1370
ENSG00000170903,MSANTD4,70,0.22018,48,-0.4542,54,-0.3023,84,0.48753,101,0.78613
ENSG00000149313,AASDHPPT,190,0.41398,117,-0.4606,178,0.43487,87,-0.8469,100,-0.6364
ENSG00000152402,GUCY1A2,258,0.85631,171,0.11002,161,-0.0158,67,-1.3505,41,-2.0712
ENSG00000152404,CWF19L2,150,0.48664,80,-0.6505,91,-0.5191,184,0.76392,192,0.83578
ENSG00000110675,ELMOD1,142,-0.1031,136,-0.1944,216,1.03859,19,-3.0881,22,-2.8849
ENSG00000166266,CUL5,136,0.37692,101,-0.1678,107,-0.0622,91,-0.2891,118,0.11359
ENSG00000075239,ACAT1,55,-0.5831,69,-0.2338,97,0.57786,81,0.04778,56,-0.5241
ENSG00000149308,NPAT,49,1.32542,15,-0.8052,20,-0.4612,9,-1.4736,39,0.75033
ENSG00000149311,ATM,89,0.74641,37,-0.8276,34,-1.1703,81,0.49671,168,1.76508
ENSG00000178105,DDX10,144,1.16242,41,-1.1160,77,0.00252,49,-0.6854,81,0.06570
ENSG00000185742,C11orf87,160,0.03879,125,-0.4129,232,1.17422,18,-3.2117,4,-5.1976
ENSG00000137710,RDX,175,-0.3450,106,-1.2459,84,-1.8619,371,0.88371,1119,3.06964
ENSG00000137714,FDX1,28,-0.3836,28,-0.3837,46,0.75910,34,-0.0369,14,-1.3297
ENSG00000137727,ARHGAP20,36,0.07747,42,0.36875,37,0.15234,15,-1.2265,18,-0.9511
ENSG00000170145,SIK2,87,0.55835,64,-0.0009,64,0.00371,40,-0.7194,40,-0.6999
ENSG00000086848,ALG9,23,0.39664,19,0.13457,19,0.12988,4,-2.2764,14,-0.3500
ENSG00000137720,C11orf1,15,-0.3443,18,-0.0565,21,0.33114,18,-0.0589,15,-0.3258
ENSG00000109846,CRYAB,123,-1.3057,180,-0.7600,90,-2.1600,625,1.36970,1423,3.06849
ENSG00000150764,DIXDC1,119,0.53050,79,-0.2077,50,-1.1957,75,-0.2565,260,1.82362
ENSG00000150768,DLAT,30,-0.9871,56,0.06832,73,0.81756,40,-0.4792,20,-1.5141
ENSG00000150776,NKAPD1,71,0.66829,38,-0.4807,45,-0.1770,38,-0.4090,68,0.51175
ENSG00000150779,TIMM8B,31,-1.2124,82,0.47682,73,0.29854,68,0.08975,37,-0.8571
ENSG00000204370,SDHD,16,-1.1843,29,-0.2340,40,0.47446,57,0.86174,23,-0.5517
ENSG00000150787,PTS,19,-1.5308,57,0.26004,65,0.70601,35,-0.5267,31,-0.7153
ENSG00000149294,NCAM1,760,0.89565,375,-0.4050,371,-0.5258,454,-0.0435,645,0.51618
ENSG00000048028,USP28,28,1.16608,7,-1.2640,15,-0.0245,13,-0.1664,15,-0.0470
ENSG00000109906,ZBTB16,216,0.61564,167,0.16390,121,-0.5379,147,-0.0623,154,0.00699
ENSG00000076043,REXO2,15,-0.7889,19,-0.4699,30,0.54972,17,-0.5736,39,0.76200
ENSG00000182985,CADM1,126,0.07525,92,-0.5126,112,-0.1954,188,0.70579,179,0.62931
ENSG00000109917,ZPR1,36,-0.3878,43,-0.1013,54,0.46224,40,-0.1915,33,-0.4940
ENSG00000160584,SIK3,96,-0.1009,89,-0.2550,89,-0.3268,81,-0.3633,240,1.41987
ENSG00000168092,PAFAH1B2,157,-0.2698,192,0.07758,197,0.16441,120,-0.6677,219,0.26966
ENSG00000149577,SIDT2,28,0.74878,10,-1.0275,21,0.28599,15,-0.3343,17,-0.1613
ENSG00000149591,TAGLN,10,-0.9601,5,-2.0022,6,-2.0606,147,4.31047,9,-1.1092
ENSG00000160613,PCSK7,75,0.98416,30,-0.6903,30,-0.8166,33,-0.4335,102,1.40208
ENSG00000167257,RNF214,61,1.03037,18,-1.1835,29,-0.4396,25,-0.4777,74,1.22982
ENSG00000186318,BACE1,132,0.10265,103,-0.3519,88,-0.7710,92,-0.4592,387,1.94321
ENSG00000110274,CEP164,22,0.30616,16,-0.3182,10,-1.1976,31,0.80608,49,1.60111
ENSG00000177103,DSCAML1,21,0.61456,20,0.59128,6,-1.6996,11,-0.4295,34,1.34653
ENSG00000137726,FXYD6,417,-0.3029,658,0.56383,555,0.27604,205,-1.3578,193,-1.4420
ENSG00000177098,SCN4B,32,-0.5715,57,0.46508,56,0.59509,22,-1.0603,3,-4.0418
ENSG00000149575,SCN2B,204,0.31081,184,0.14749,197,0.37964,59,-1.6049,42,-2.0919
ENSG00000110344,UBE4A,76,0.23855,61,-0.1460,73,0.24539,32,-1.1159,63,-0.0872
ENSG00000167283,ATP5MG,161,-1.2527,395,0.24835,461,0.78781,223,-0.6842,138,-1.4057
ENSG00000118058,KMT2A,458,1.30699,146,-0.8212,150,-0.9351,188,-0.3155,471,1.17409
ENSG00000149582,TMEM25,47,-0.2838,57,0.03829,73,0.74900,16,-1.8289,22,-1.3958
ENSG00000118096,IFT46,28,0.24463,21,-0.2653,27,0.30774,22,-0.1642,14,-0.8813
ENSG00000095139,ARCN1,43,-0.4805,49,-0.2942,70,0.53535,58,0.01363,47,-0.3129
ENSG00000019144,PHLDB1,40,-0.3407,28,-1.0031,14,-2.3197,77,0.73090,276,3.25570
ENSG00000110367,DDX6,333,0.81786,201,-0.1129,176,-0.4449,173,-0.3185,234,0.15046
ENSG00000278376,AP004609.3,9,-0.7964,16,0.13420,12,-0.5442,34,1.30272,21,0.54245
ENSG00000186166,CCDC84,35,0.41077,24,-0.2460,24,-0.3250,17,-0.7707,52,1.03279
ENSG00000118181,RPS25,304,-1.2664,828,0.44868,631,-0.1159,1022,0.69994,672,0.02413
ENSG00000196655,TRAPPC4,19,-0.9750,24,-0.6924,54,1.34223,21,-0.7729,17,-1.0565
ENSG00000149428,HYOU1,87,0.03178,86,0.00998,96,0.31590,54,-0.7019,56,-0.6332
ENSG00000160695,VPS11,15,-1.1425,34,0.18906,42,0.83989,17,-0.8955,12,-1.3752
ENSG00000188486,H2AFX,12,-1.1295,21,-0.2062,27,0.31222,31,0.43839,32,0.47781
ENSG00000172375,C2CD2L,69,0.43675,38,-0.6145,71,0.76725,15,-1.9370,23,-1.2709
ENSG00000172273,HINFP,23,0.45161,19,0.10479,17,-0.1345,14,-0.3396,13,-0.5062
ENSG00000110395,CBL,39,0.18161,29,-0.3541,35,0.01977,39,0.18918,40,0.19657
ENSG00000076706,MCAM,21,-0.4380,20,-0.5929,8,-2.2571,67,1.47324,120,2.62206
ENSG00000173456,RNF26,14,-0.3806,12,-0.7069,26,1.05480,8,-1.1292,13,-0.5115
ENSG00000036672,USP2,60,0.82882,28,-0.5613,41,0.20162,27,-0.5262,19,-1.0076
ENSG00000154096,THY1,1138,0.54098,677,-0.4049,1064,0.64272,188,-2.2586,278,-1.6795
ENSG00000110400,NECTIN1,50,-0.0256,54,0.11648,53,0.10015,12,-2.0917,71,0.52717
ENSG00000184232,OAF,10,-0.9533,9,-1.2901,10,-1.3568,127,3.77708,3,-2.7270
ENSG00000181264,TLCD5,14,-0.2568,18,0.15098,8,-1.4593,32,1.08762,44,1.61971
ENSG00000196914,ARHGEF12,243,0.53143,168,-0.1353,172,-0.1170,206,0.20915,110,-0.7659
ENSG00000109929,SC5D,105,-0.2808,123,-0.0176,130,0.11531,160,0.40726,100,-0.3371
ENSG00000137642,SORL1,376,-0.0689,340,-0.2666,467,0.46808,253,-0.6758,338,-0.2271
ENSG00000255248,MIR100HG,157,0.77011,72,-0.6448,89,-0.3343,98,-0.0785,160,0.70441
ENSG00000154127,UBASH3B,13,-0.1678,14,-0.0701,19,0.70620,9,-0.6662,2,-2.5290
ENSG00000109971,HSPA8,375,-1.3679,569,-0.7714,1500,1.82928,308,-1.5803,186,-2.3240
