Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000158042,MRPL17,36,0.69620,11,-1.1293,1,-4.0058,6,-1.8608,13,-0.8864,21,-0.1594,31,0.55602,9,-1.3526,47,1.12064,32,0.57494
ENSG00000175390,EIF3F,137,0.47763,80,-0.3769,105,0.04862,62,-0.7419,52,-1.0115,111,0.13696,112,0.19314,105,0.05785,142,0.53030,94,-0.1279
ENSG00000166402,TUB,0,-5.9006,20,-0.9824,25,-0.6544,21,-0.9165,22,-0.8530,68,0.87033,54,0.65009,37,-0.0659,54,0.50582,48,0.36413
ENSG00000166405,RIC3,13,-1.9275,29,-0.7319,67,0.53839,106,1.30519,58,0.30810,24,-1.0251,58,0.38272,17,-1.5262,43,-0.1624,43,-0.1521
ENSG00000166441,RPL27A,528,-0.0774,660,0.27298,731,0.43549,283,-1.0300,223,-1.3840,588,0.08897,366,-0.7413,902,0.77689,687,0.33565,759,0.54988
ENSG00000166444,ST5,56,1.24856,17,-0.6203,46,0.91607,32,0.32566,19,-0.4677,8,-1.6600,12,-1.2464,37,0.55600,16,-0.7300,34,0.46934
ENSG00000166452,AKIP1,10,-0.6693,3,-2.2453,12,-0.3067,26,0.87272,13,-0.1971,10,-0.6233,10,-0.6952,10,-0.6311,17,0.13849,33,1.41781
ENSG00000175348,TMEM9B,29,-1.1251,71,0.19967,87,0.52594,53,-0.2479,61,-0.0329,38,-0.7335,48,-0.4801,58,-0.1049,102,0.78343,83,0.51068
ENSG00000175352,NRIP3,3,-4.0437,31,-0.9160,53,-0.1411,98,0.84208,108,1.00233,101,0.89638,42,-0.5730,64,0.17289,41,-0.5289,63,0.13904
ENSG00000184014,DENND5A,89,0.28807,166,1.30805,155,1.18762,52,-0.5507,78,0.08430,41,-0.9037,45,-0.8797,67,-0.1485,55,-0.4687,64,-0.2512
ENSG00000166471,TMEM41B,11,-1.8315,27,-0.5645,105,1.62962,45,0.22064,49,0.33669,29,-0.4565,35,-0.2090,21,-0.9703,45,0.22853,36,-0.1355
ENSG00000205339,IPO7,147,0.13556,67,-1.0612,171,0.36984,126,-0.1047,164,0.30683,114,-0.2622,173,0.48131,87,-0.6671,104,-0.3990,128,-0.0924
ENSG00000133789,SWAP70,267,3.11655,27,-0.9098,19,-1.3914,30,-0.7287,43,-0.1761,51,0.07088,13,-2.1343,41,-0.2524,63,0.41785,25,-1.0516
ENSG00000133812,SBF2,63,0.75624,40,0.03042,23,-0.7827,100,1.53941,24,-0.7351,30,-0.3833,27,-0.6314,24,-0.7150,60,0.67927,31,-0.4018
ENSG00000255823,MTRNR2L8,1542,-0.1664,1860,0.12589,550,-1.7204,1340,-0.3823,1177,-0.5812,1861,0.12741,993,-0.9605,6401,2.27122,1951,0.20186,1324,-0.4332
ENSG00000110315,RNF141,22,-1.8601,187,1.46216,100,0.41278,37,-1.1049,43,-0.8953,70,-0.1492,62,-0.3803,91,0.27059,64,-0.2894,99,0.44514
ENSG00000072952,MRVI1,523,2.70441,180,0.73305,93,-0.3085,109,-0.0637,29,-2.0458,37,-1.6993,40,-1.7716,118,0.05598,157,0.51174,57,-1.1041
ENSG00000198730,CTR9,162,0.56053,136,0.28244,118,0.05993,151,0.44374,133,0.25048,65,-0.8441,138,0.37572,100,-0.1988,63,-0.8997,68,-0.8503
ENSG00000110321,EIF4G2,290,-0.0307,193,-0.6566,290,-0.0319,231,-0.3856,302,0.03174,279,-0.0920,325,0.17588,212,-0.5120,240,-0.3239,418,0.61052
ENSG00000236287,ZBED5,25,-0.7554,35,-0.2447,76,1.00789,44,0.12419,31,-0.4167,61,0.63083,41,0.03880,15,-1.4369,45,0.15483,36,-0.1948
ENSG00000170242,USP47,199,0.77279,184,0.63924,186,0.65872,141,0.21915,69,-0.8691,91,-0.4664,142,0.27450,58,-1.1416,118,-0.0666,63,-1.0853
ENSG00000050165,DKK3,328,-1.1256,247,-1.5462,940,0.49922,753,0.14542,795,0.23144,516,-0.4403,777,0.23939,459,-0.6181,666,-0.0466,941,0.55701
ENSG00000133816,MICAL2,136,0.84162,16,-2.4267,46,-0.8564,154,1.04083,128,0.73266,64,-0.3499,86,0.13053,50,-0.7296,35,-1.2725,80,-0.0090
ENSG00000197702,PARVA,96,1.24054,24,-0.9302,3,-3.8049,32,-0.5093,38,-0.2573,19,-1.2361,34,-0.5002,50,0.19506,81,0.96080,67,0.72739
ENSG00000187079,TEAD1,118,1.35277,91,0.91776,73,0.55711,58,0.17315,42,-0.3026,23,-1.2193,23,-1.3502,28,-0.9359,120,1.37871,23,-1.2629
ENSG00000133794,ARNTL,3,-3.6433,0,-7.0977,31,-0.4644,63,0.64074,49,0.26727,39,-0.1184,65,0.88843,27,-0.6675,36,-0.2204,50,0.31750
ENSG00000148925,BTBD10,12,-2.7023,18,-2.1478,8,-3.2629,89,0.24439,138,0.94839,114,0.63021,126,1.02510,46,-0.7842,37,-1.1074,77,0.01483
ENSG00000197601,FAR1,54,-0.3307,92,0.51624,93,0.52522,86,0.40955,64,-0.0527,55,-0.2906,72,0.14540,29,-1.2597,55,-0.2955,60,-0.1580
ENSG00000262655,SPON1,0,-7.1381,65,0.51604,82,0.89405,53,0.18797,11,-2.1477,1,-4.7407,7,-2.8976,26,-0.8667,171,2.22188,88,1.15528
ENSG00000129083,COPB1,71,0.77575,29,-0.6005,48,0.16509,45,0.04699,50,0.23399,24,-0.8896,53,0.39736,19,-1.2111,61,0.53790,28,-0.7084
ENSG00000129084,PSMA1,98,0.75855,44,-0.5085,25,-1.3313,65,0.09597,70,0.21850,71,0.24608,64,0.08231,37,-0.7735,62,0.04192,64,0.09257
ENSG00000110693,SOX6,125,1.36725,74,0.49988,20,-1.4580,74,0.49707,17,-1.7203,69,0.38272,29,-1.0418,59,0.13323,118,1.27697,28,-1.0376
ENSG00000110696,C11orf58,248,0.30037,212,0.05310,205,0.00297,211,0.04417,116,-0.8735,223,0.13577,261,0.47785,91,-1.2264,251,0.31986,160,-0.4084
ENSG00000110700,RPS13,175,-1.0604,515,0.61212,362,0.05146,130,-1.4956,158,-1.2094,495,0.55012,213,-0.8742,523,0.63799,517,0.61867,519,0.69974
ENSG00000011405,PIK3C2A,190,1.09027,70,-0.5022,20,-2.3683,153,0.73084,22,-2.2229,77,-0.3599,98,0.02160,57,-0.7994,233,1.44187,72,-0.4971
ENSG00000070081,NUCB2,207,1.24326,109,0.18208,52,-0.9427,128,0.44185,60,-0.7219,192,1.11322,83,-0.2792,64,-0.6412,100,0.05732,48,-1.1430
ENSG00000260196,AC124798.1,0,-5.9016,1,-4.1758,0,-7.0344,35,0.93484,42,1.24175,6,-1.7965,28,0.71033,6,-1.7445,5,-1.9126,38,1.18686
ENSG00000187486,KCNJ11,0,-4.1683,0,-4.5073,0,-6.5275,10,-0.4607,29,1.18189,3,-2.2352,21,0.80720,14,0.07481,5,-1.4179,27,1.25198
ENSG00000006071,ABCC8,0,-5.9575,13,-0.6405,12,-0.7772,70,2.07966,33,0.75435,3,-2.8201,21,0.09108,10,-0.9837,9,-1.1636,25,0.34561
ENSG00000129159,KCNC1,10,-2.9824,6,-3.6612,18,-2.1665,119,0.71053,146,1.04627,58,-0.4344,117,0.86308,71,-0.1209,30,-1.4228,92,0.32520
ENSG00000129158,SERGEF,32,-0.7193,28,-0.9241,23,-1.1912,58,0.21532,53,0.06267,38,-0.4436,41,-0.3711,73,0.56493,67,0.44302,82,0.86483
ENSG00000110756,HPS5,66,1.45414,34,0.35026,49,0.94169,30,0.18402,12,-1.1696,23,-0.2222,23,-0.3079,24,-0.1912,29,0.09455,8,-1.9007
ENSG00000110768,GTF2H1,31,0.08687,20,-0.5485,20,-0.5539,32,0.14098,33,0.17555,25,-0.2244,37,0.43491,28,-0.0725,27,-0.1134,27,-0.1494
ENSG00000134333,LDHA,170,0.37130,37,-1.9430,120,-0.1717,74,-0.9164,159,0.26486,98,-0.4908,145,0.13961,66,-1.0734,111,-0.2958,239,1.04833
ENSG00000074319,TSG101,62,0.23296,25,-1.1184,81,0.67808,56,0.09582,54,0.03360,15,-1.8647,63,0.33003,38,-0.4943,51,-0.0463,58,0.16249
ENSG00000151116,UEVLD,43,1.26289,30,0.67596,26,0.42921,22,0.15432,29,0.60833,2,-3.1809,10,-1.1270,14,-0.5217,38,1.05828,11,-0.9731
ENSG00000179119,SPTY2D1,130,2.34386,31,-0.0901,27,-0.3428,34,0.04958,26,-0.3975,27,-0.3024,34,0.05586,11,-1.6516,25,-0.4308,9,-1.9653
ENSG00000110786,PTPN5,0,-6.5305,2,-4.8394,65,-0.0453,146,1.26186,91,0.48532,58,-0.2145,98,0.76186,54,-0.3323,20,-1.8334,70,0.08146
ENSG00000177054,ZDHHC13,0,-5.4330,2,-2.6677,8,-0.8383,13,-0.0658,28,1.11447,5,-1.5548,13,-0.1716,14,-0.0056,15,0.14779,29,1.33822
ENSG00000166833,NAV2,204,1.74403,161,1.32616,70,-0.0369,150,1.19771,30,-1.2977,38,-0.9481,26,-1.7196,63,-0.1874,97,0.48105,20,-2.0066
ENSG00000165973,NELL1,9,-1.6982,1,-4.0517,45,0.79049,58,1.22996,67,1.46248,6,-2.1243,21,-0.4213,11,-1.3106,10,-1.4879,41,0.72097
ENSG00000171714,ANO5,10,-2.0497,15,-1.4539,17,-1.2446,45,0.17310,61,0.65607,70,0.88328,59,0.77305,37,-0.1190,38,-0.0995,26,-0.7227
ENSG00000091664,SLC17A6,0,-5.7761,0,-8.1347,0,-6.9091,6,-1.4815,49,1.63158,15,-0.2944,41,1.85428,10,-0.9098,9,-1.0810,11,-0.7268
ENSG00000198168,SVIP,134,-0.3484,254,0.66454,174,0.06052,113,-0.6085,146,-0.2099,252,0.65295,227,0.59866,95,-0.8604,87,-0.9893,120,-0.5493
ENSG00000187398,LUZP2,0,-6.3546,31,0.22078,37,0.47899,41,0.66631,10,-1.5162,49,0.94998,28,0.04933,33,0.32740,17,-0.7325,25,-0.1202
ENSG00000134343,ANO3,24,-1.5051,4,-4.1137,35,-0.9811,82,0.34192,100,0.65077,52,-0.3710,120,1.26291,24,-1.5261,10,-2.7390,84,0.41747
ENSG00000176971,FIBIN,27,0.58230,25,0.43760,13,-0.5046,24,0.34156,4,-2.1671,0,-7.5020,5,-2.1219,11,-0.7671,49,1.55531,38,1.30579
ENSG00000129151,BBOX1,0,-5.9778,28,0.46136,3,-2.6762,29,0.52046,5,-2.1212,8,-1.4722,13,-0.8225,22,0.07994,78,2.25817,29,0.60935
ENSG00000109881,CCDC34,17,-2.4606,31,-1.6218,93,0.04809,166,0.97125,128,0.55410,111,0.32517,121,0.57646,46,-1.0165,70,-0.3895,75,-0.3222
ENSG00000205213,LGR4,16,-0.0655,15,-0.1002,14,-0.1962,31,0.97539,7,-1.3002,0,-7.4200,7,-1.4965,11,-0.5828,52,1.89714,25,0.68867
ENSG00000148943,LIN7C,30,-1.4475,39,-1.0323,118,0.66620,93,0.27483,95,0.31196,68,-0.2060,76,-0.0423,65,-0.2732,68,-0.2013,103,0.49527
ENSG00000169519,METTL15,21,-0.4510,40,0.57882,16,-0.8522,48,0.87226,31,0.16330,17,-0.7644,26,-0.1562,18,-0.6522,40,0.58285,27,-0.0449
ENSG00000152219,ARL14EP,35,-0.2330,14,-1.5977,22,-0.9536,35,-0.2548,25,-0.7209,60,0.59611,82,1.50575,18,-1.2555,45,0.15420,16,-1.4634
ENSG00000066382,MPPED2,26,-0.2592,9,-1.8560,15,-1.0736,52,0.80438,25,-0.3605,36,0.21095,53,1.08451,18,-0.8384,20,-0.6591,23,-0.4863
ENSG00000170946,DNAJC24,24,-0.3495,33,0.15296,54,0.93804,46,0.67531,54,0.95443,11,-1.4469,23,-0.4921,36,0.29069,24,-0.3474,19,-0.7069
ENSG00000148950,IMMP1L,19,-0.2446,19,-0.3026,21,-0.1390,16,-0.5523,8,-1.5535,24,0.04987,25,0.19335,27,0.25801,34,0.63495,27,0.26439
ENSG00000109911,ELP4,0,-6.1456,32,0.48882,13,-0.8295,14,-0.7632,12,-1.0203,12,-1.0375,33,0.66388,25,0.14160,59,1.52370,19,-0.3557
ENSG00000007372,PAX6,0,-5.9135,35,-0.4717,31,-0.6260,71,0.64491,9,-2.4158,14,-1.8488,23,-1.2048,52,0.13978,230,2.81878,52,0.15049
ENSG00000049449,RCN1,107,0.62623,40,-0.8721,16,-2.2125,25,-1.6090,16,-2.1942,90,0.35449,155,1.70759,24,-1.6189,96,0.45608,28,-1.5063
ENSG00000149100,EIF3M,57,-0.6581,46,-0.9848,128,0.60680,80,-0.1361,85,-0.0453,77,-0.1928,98,0.22315,38,-1.2729,94,0.12323,118,0.52838
ENSG00000060749,QSER1,4,-3.3390,60,0.42811,42,-0.1326,68,0.62784,27,-0.7758,75,0.78912,41,-0.1689,45,-0.0196,67,0.61791,39,-0.2325
ENSG00000280798,LINC00294,33,-0.0721,19,-0.9180,27,-0.3972,26,-0.4315,27,-0.4068,51,0.60631,47,0.61535,35,0.03555,28,-0.3362,31,-0.1666
ENSG00000176102,CSTF3,9,-1.9278,30,-0.2680,26,-0.4480,46,0.40284,26,-0.4513,48,0.49443,41,0.28459,28,-0.3406,53,0.66095,34,-0.0574
ENSG00000110422,HIPK3,100,1.62083,33,-0.1880,29,-0.3625,40,0.08886,26,-0.5535,16,-1.2418,35,-0.1432,47,0.34793,35,-0.1195,28,-0.4559
ENSG00000110427,KIAA1549L,19,-3.7750,16,-3.9881,125,-1.0427,347,0.53683,334,0.47427,365,0.61957,404,1.01242,151,-0.7593,114,-1.1825,266,0.12402
ENSG00000085063,CD59,375,1.00737,145,-0.4988,116,-0.8435,133,-0.6351,193,-0.0637,120,-0.7888,177,-0.2372,221,0.14523,267,0.44663,257,0.42689
ENSG00000110429,FBXO3,43,-0.9332,49,-0.7222,84,0.10444,82,0.05344,111,0.54790,40,-1.0302,79,0.00800,76,-0.0643,57,-0.5038,123,0.79174
ENSG00000135363,LMO2,167,3.41260,4,-2.6368,0,-7.4865,5,-2.4731,7,-2.0518,37,0.50846,10,-1.6742,21,-0.3751,50,0.97275,15,-0.8993
ENSG00000135387,CAPRIN1,51,-1.2707,75,-0.7057,107,-0.1562,117,-0.0251,130,0.14421,63,-0.9658,152,0.48245,67,-0.8606,126,0.09373,175,0.68833
ENSG00000135372,NAT10,96,1.31640,69,0.75686,48,0.17809,71,0.81027,68,0.72188,29,-0.6117,28,-0.7311,27,-0.7174,30,-0.5582,17,-1.4199
ENSG00000121691,CAT,14,-1.1079,41,0.48444,44,0.60643,28,-0.1134,9,-1.7872,7,-2.1854,18,-0.8469,10,-1.5685,105,2.10923,39,0.44090
ENSG00000149089,APIP,0,-6.0053,23,0.13585,57,1.63548,30,0.54881,10,-1.1680,14,-0.6452,19,-0.1756,8,-1.3633,31,0.58310,22,0.08765
ENSG00000110435,PDHX,24,-1.4011,35,-0.8248,29,-1.0895,86,0.56179,84,0.50556,58,-0.0592,86,0.68891,33,-0.9368,56,-0.1300,63,0.05598
ENSG00000110436,SLC1A2,169,-3.5205,221,-3.1305,317,-2.6029,2442,0.47983,611,-1.6383,594,-1.6804,1217,-0.7013,1480,-0.3072,7969,2.62642,2998,0.91796
ENSG00000149090,PAMR1,24,0.50827,3,-2.3204,7,-1.2998,15,-0.1810,15,-0.2073,4,-1.9258,6,-1.6974,15,-0.2338,80,2.72647,20,0.28460
ENSG00000179431,FJX1,0,-5.7281,6,-1.5408,2,-3.0671,16,-0.1505,27,0.70836,7,-1.3595,20,0.26853,5,-1.8030,27,0.71242,38,1.44227
ENSG00000166326,TRIM44,385,-0.2336,642,0.57516,317,-0.5307,533,0.27805,530,0.26782,639,0.56791,421,-0.1133,442,-0.0159,263,-0.8099,399,-0.1921
ENSG00000110442,COMMD9,6,-2.4316,13,-1.3781,76,1.42253,32,-0.0008,37,0.25836,13,-1.3125,33,0.07759,34,0.11201,40,0.37651,31,-0.0379
ENSG00000148948,LRRC4C,1,-6.3687,66,-0.6125,32,-1.6549,169,0.87649,97,-0.0105,123,0.35594,179,1.27270,29,-1.8306,75,-0.4108,72,-0.4997
ENSG00000166181,API5,28,-1.8703,64,-0.6326,113,0.24424,63,-0.6494,170,0.90711,56,-0.8399,125,0.51126,54,-0.8752,35,-1.5111,148,0.75988
ENSG00000052841,TTC17,62,0.47708,54,0.25870,15,-1.6764,108,1.41263,32,-0.5186,20,-1.2380,52,0.24598,22,-1.0828,57,0.35703,33,-0.5185
ENSG00000149084,HSD17B12,123,0.24822,95,-0.1443,147,0.53262,109,0.06370,77,-0.4803,71,-0.5924,73,-0.6327,72,-0.5797,215,1.16498,116,0.18225
ENSG00000187479,C11orf96,1035,7.09179,7,-3.6094,11,-3.0669,1,-5.8421,13,-2.7827,7,-3.7251,3,-4.8916,8,-3.4160,7,-3.6234,11,-3.1490
ENSG00000151348,EXT2,22,-0.2711,20,-0.3677,27,0.07856,38,0.60898,34,0.43502,28,0.10421,18,-0.6163,12,-1.1541,26,0.01476,37,0.63521
ENSG00000085117,CD82,164,2.40701,163,2.39755,86,1.20448,20,-1.0925,8,-2.3329,0,-5.9345,3,-3.7703,23,-0.8434,28,-0.5702,14,-1.7000
ENSG00000175274,TP53I11,72,1.91439,4,-2.3299,16,-0.5225,15,-0.6719,15,-0.6005,29,0.39973,15,-0.6750,37,0.76491,15,-0.5871,23,0.00395
ENSG00000019505,SYT13,42,-1.8904,11,-3.7748,69,-1.1476,105,-0.5190,196,0.44695,131,-0.1797,257,1.16041,87,-0.8116,71,-1.1201,217,0.68813
ENSG00000175264,CHST1,50,-1.4348,37,-1.8825,171,0.43035,167,0.39513,91,-0.5412,116,-0.1761,193,0.79464,62,-1.1155,98,-0.4388,159,0.35050
ENSG00000121671,CRY2,44,-0.7250,58,-0.3004,84,0.26322,52,-0.4642,93,0.43166,60,-0.2627,62,-0.2339,90,0.37515,39,-0.9147,107,0.72956
ENSG00000121653,MAPK8IP1,84,-1.0574,151,-0.1707,286,0.84952,127,-0.4394,173,0.04412,136,-0.3296,136,-0.3858,257,0.67444,153,-0.1451,207,0.35458
ENSG00000121680,PEX16,23,-0.1547,29,0.19962,27,0.10300,13,-1.0152,24,-0.1073,35,0.49104,19,-0.4743,23,-0.1620,14,-0.8465,42,0.90072
ENSG00000135365,PHF21A,65,0.89718,59,0.73254,21,-0.8510,30,-0.3020,45,0.32152,23,-0.7019,38,0.06571,31,-0.2492,57,0.68675,17,-1.2554
ENSG00000149091,DGKZ,107,-1.1299,90,-1.3925,171,-0.4250,290,0.39619,310,0.50715,191,-0.2572,200,-0.2178,359,0.74435,191,-0.2515,309,0.55861
ENSG00000110497,AMBRA1,8,-0.8435,12,-0.2680,7,-1.0879,14,-0.0777,34,1.37438,12,-0.2518,15,0.08064,20,0.49595,8,-0.9007,14,-0.0636
ENSG00000175224,ATG13,21,-1.6068,59,-0.0497,80,0.43000,44,-0.4872,109,0.93941,45,-0.4702,48,-0.4130,91,0.64787,37,-0.7550,79,0.46706
ENSG00000175220,ARHGAP1,152,1.67909,93,0.83511,113,1.15318,25,-1.1937,38,-0.5545,15,-1.9351,36,-0.7542,59,0.10925,32,-0.8053,41,-0.4929
ENSG00000175216,CKAP5,37,-1.8922,84,-0.6861,93,-0.5259,162,0.33251,124,-0.0849,188,0.56422,191,0.74938,86,-0.6480,110,-0.2792,125,-0.0821
ENSG00000134569,LRP4,1,-5.6671,57,0.17109,86,0.84218,64,0.36553,20,-1.4165,8,-2.6661,12,-2.3829,71,0.52137,173,2.07762,73,0.64169
ENSG00000149179,C11orf49,29,-0.9592,34,-0.7161,27,-1.0264,46,-0.2542,83,0.69133,23,-1.2619,74,0.61090,50,-0.1262,83,0.67549,53,-0.0292
ENSG00000149182,ARFGAP2,90,-0.1044,112,0.23909,121,0.35876,141,0.60374,112,0.23416,39,-1.3702,65,-0.7015,94,-0.0325,63,-0.6364,142,0.69256
ENSG00000134575,ACP2,15,-0.8909,8,-1.8511,32,0.26420,27,0.00845,48,0.93022,18,-0.6306,33,0.36727,12,-1.1402,23,-0.2445,34,0.43076
ENSG00000110514,MADD,17,-2.9443,51,-1.3278,103,-0.2679,141,0.22007,209,0.85203,91,-0.4589,145,0.32609,108,-0.1920,66,-0.9381,186,0.74113
ENSG00000165915,SLC39A13,10,-0.7610,16,0.00717,24,0.59472,11,-0.5546,16,-0.0092,12,-0.4730,12,-0.4765,14,-0.1539,17,0.12527,26,0.85060
ENSG00000165916,PSMC3,130,-0.3054,85,-0.9443,125,-0.3712,77,-1.0969,191,0.29435,172,0.12857,149,-0.1167,183,0.22474,143,-0.1578,254,0.84444
ENSG00000149187,CELF1,254,0.34147,126,-0.7360,150,-0.4725,271,0.44312,196,-0.0633,233,0.20274,270,0.54789,142,-0.5611,122,-0.7908,176,-0.2481
ENSG00000213619,NDUFS3,18,-2.2542,21,-2.0025,50,-0.7318,78,-0.0596,54,-0.6027,96,0.27391,96,0.33456,53,-0.6370,121,0.64580,135,0.92340
ENSG00000110536,PTPMT1,26,-0.1700,30,0.02821,15,-0.9911,27,-0.1593,31,0.08594,14,-1.0560,19,-0.7975,32,0.12855,52,0.89027,50,0.94115
ENSG00000172247,C1QTNF4,64,-1.2773,64,-1.2739,90,-0.7663,151,0.02611,140,-0.0904,159,0.10395,195,0.52983,176,0.26432,147,-0.0161,178,0.31443
ENSG00000109919,MTCH2,21,-1.4699,33,-0.7847,91,0.80207,45,-0.3070,54,-0.0392,73,0.43145,63,0.25772,48,-0.2182,65,0.25139,49,-0.1889
ENSG00000109920,FNBP4,432,2.56547,186,0.99393,67,-0.6212,169,0.83927,68,-0.5882,23,-2.1573,65,-0.7741,54,-0.9264,48,-1.1099,30,-1.8855
ENSG00000149177,PTPRJ,0,-6.1086,16,-0.5316,21,-0.1435,22,-0.0509,25,0.14431,42,0.99465,29,0.48372,20,-0.1530,17,-0.4468,22,-0.0420
ENSG00000134817,APLNR,101,1.98506,211,3.67975,22,-0.5345,0,-9.0326,0,-9.7128,18,-0.8563,1,-4.7897,25,-0.3175,25,-0.3316,0,-7.0841
ENSG00000149136,SSRP1,222,1.16457,110,0.03039,105,-0.0388,174,0.75899,116,0.11274,71,-0.6502,92,-0.2954,59,-0.9106,82,-0.4218,95,-0.2200
ENSG00000186907,RTN4RL2,28,-0.1964,0,-8.9484,0,-5.1864,24,-0.4262,57,0.93430,34,0.09272,52,1.01065,30,-0.1011,15,-1.1213,35,0.13742
ENSG00000134809,TIMM10,10,-1.4058,14,-0.8792,6,-2.0277,6,-2.0852,19,-0.4738,36,0.53227,31,0.37132,27,0.08329,57,1.31429,32,0.37093
ENSG00000156587,UBE2L6,15,-0.8995,43,0.64290,5,-2.5764,17,-0.7747,23,-0.2973,25,-0.1630,22,-0.4705,21,-0.4165,69,1.46371,42,0.67906
ENSG00000149131,SERPING1,133,2.80742,14,-1.0324,32,0.23694,7,-1.9808,13,-1.1336,9,-1.6455,11,-1.4930,34,0.33278,42,0.67400,20,-0.5402
ENSG00000166793,YPEL4,0,-7.0211,21,-1.0698,46,0.10206,60,0.52492,68,0.71851,38,-0.1958,47,0.15082,36,-0.2673,16,-1.4433,67,0.79066
ENSG00000156599,ZDHHC5,30,-0.0448,3,-3.4105,49,0.71067,38,0.29879,35,0.17859,12,-1.4031,43,0.65448,22,-0.5468,22,-0.5440,32,0.05608
ENSG00000156603,MED19,22,-1.4899,51,-0.1929,49,-0.2522,92,0.72571,96,0.78770,28,-1.1306,81,0.64206,43,-0.4682,45,-0.3888,45,-0.4319
ENSG00000213593,TMX2,33,-1.4086,65,-0.3865,111,0.45442,74,-0.1917,105,0.36350,48,-0.8556,76,-0.1621,67,-0.3270,83,-0.0033,135,0.85770
ENSG00000211450,SELENOH,34,-1.7163,24,-2.1791,70,-0.6289,68,-0.6769,145,0.49997,103,-0.0392,138,0.51977,89,-0.2530,80,-0.4282,173,0.88716
ENSG00000198561,CTNND1,127,1.31187,32,-0.8716,40,-0.5172,71,0.36245,63,0.15746,33,-0.8116,51,-0.1877,43,-0.4185,53,-0.1131,60,0.11131
ENSG00000186660,ZFP91,347,0.86459,375,0.99101,182,-0.1625,173,-0.2459,143,-0.5356,305,0.64865,197,-0.0563,146,-0.5036,168,-0.2869,102,-1.1049
ENSG00000110042,DTX4,9,-1.5449,27,0.08253,43,0.82023,41,0.71232,31,0.28749,17,-0.6107,24,-0.1553,29,0.19463,35,0.48225,16,-0.7903
ENSG00000110048,OSBP,54,0.11262,32,-0.6576,49,-0.0315,66,0.43394,43,-0.2483,61,0.31023,59,0.31332,49,-0.0294,35,-0.5394,42,-0.2813
ENSG00000166900,STX3,0,-6.3094,7,-1.9195,48,0.93266,62,1.37518,28,0.10183,28,0.07295,22,-0.3513,18,-0.6036,10,-1.4129,40,0.69175
ENSG00000166902,MRPL16,13,-1.5243,11,-1.7547,60,0.86126,27,-0.4005,20,-0.8562,44,0.34653,41,0.29840,15,-1.3164,43,0.30862,51,0.64715
ENSG00000110107,PRPF19,23,-2.2161,48,-1.1401,90,-0.2008,78,-0.4155,153,0.64280,58,-0.8577,154,0.82685,76,-0.4557,55,-0.9545,143,0.58783
ENSG00000110108,TMEM109,24,0.45710,3,-2.2854,0,-5.3231,11,-0.6589,23,0.41054,2,-2.7103,24,0.57503,19,0.09403,15,-0.2506,30,0.95059
ENSG00000006118,TMEM132A,20,-2.2164,76,-0.2706,119,0.43336,86,-0.0854,83,-0.1444,30,-1.6602,103,0.24102,70,-0.3919,153,0.83839,116,0.43094
ENSG00000167986,DDB1,57,-1.1891,75,-0.7716,111,-0.1709,110,-0.1851,146,0.25233,91,-0.4757,135,0.15406,102,-0.3083,149,0.28137,185,0.70698
ENSG00000149532,CPSF7,46,-0.3051,76,0.47201,44,-0.3645,47,-0.2873,79,0.52575,23,-1.3374,66,0.28575,58,0.05049,35,-0.7216,64,0.21360
ENSG00000167985,SDHAF2,40,0.14343,36,-0.0137,84,1.37388,39,0.10717,32,-0.1871,29,-0.3255,21,-0.9087,31,-0.2101,16,-1.2274,49,0.54444
ENSG00000011347,SYT7,17,-3.4316,53,-1.7678,111,-0.6730,395,1.36331,393,1.35491,85,-1.0638,185,0.14147,181,0.07968,71,-1.3432,186,0.13920
ENSG00000134780,DAGLA,17,-0.9898,13,-1.4018,35,0.09052,46,0.53851,62,1.00544,18,-0.8664,35,0.09496,24,-0.4548,17,-0.9846,46,0.56762
ENSG00000124920,MYRF,0,-7.1811,216,2.64756,364,4.03602,3,-3.8471,7,-2.7056,2,-4.6852,2,-4.3792,7,-2.8703,0,-7.8276,9,-2.4874
ENSG00000134825,TMEM258,47,-0.4166,83,0.47108,83,0.47736,22,-1.5430,32,-0.9805,48,-0.3797,49,-0.4116,39,-0.7122,124,1.12965,88,0.62144
ENSG00000134824,FADS2,85,0.15946,218,1.72582,84,0.13612,67,-0.2189,55,-0.5209,29,-1.4923,18,-2.3989,143,0.99217,105,0.49312,82,0.10342
ENSG00000149485,FADS1,179,0.77791,207,1.02236,130,0.26354,81,-0.4689,61,-0.8880,99,-0.1565,54,-1.2318,135,0.32723,184,0.82637,95,-0.2430
ENSG00000221968,FADS3,36,0.45453,6,-2.1754,8,-1.7721,35,0.44126,45,0.81363,11,-1.3644,25,-0.0879,16,-0.8084,54,1.12129,30,0.23055
