Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000165698,SPACA9,19,0.42033,12,-0.4070,14,-0.2450,11,-0.5133,26,0.74006,8,-0.9636,14,-0.1768
ENSG00000165699,TSC1,81,0.07267,81,0.03977,108,0.58446,59,-0.4453,43,-0.9194,97,0.34018,43,-0.9113
ENSG00000148308,GTF3C5,21,0.20960,21,0.13940,13,-0.6758,32,0.82429,25,0.45912,15,-0.3503,7,-1.3893
ENSG00000160271,RALGDS,38,0.23433,27,-0.3512,24,-0.5949,46,0.45324,49,0.58082,29,-0.2442,26,-0.4394
ENSG00000148296,SURF6,60,0.25133,41,-0.4320,65,0.34067,51,-0.0953,46,-0.2386,47,-0.2061,37,-0.5710
ENSG00000148297,MED22,11,-0.3111,14,0.06861,13,-0.0543,21,0.72820,14,0.06939,17,0.40357,9,-0.6588
ENSG00000148303,RPL7A,566,0.42726,266,-0.8927,289,-0.8301,452,-0.0735,821,0.90214,255,-0.9570,574,0.30633
ENSG00000148290,SURF1,38,0.21277,19,-0.8948,15,-1.3773,34,-0.0392,68,1.07904,30,-0.2545,51,0.59617
ENSG00000148291,SURF2,26,0.23648,40,0.83412,15,-0.7874,19,-0.3332,39,0.79684,13,-0.9230,16,-0.6314
ENSG00000148248,SURF4,61,0.58910,45,-0.0775,32,-0.6662,45,-0.0759,82,0.88452,32,-0.6038,12,-2.0165
ENSG00000148300,REXO4,34,0.05219,27,-0.3254,32,-0.0385,41,0.36228,22,-0.6118,39,0.26847,34,0.04196
ENSG00000160326,SLC2A6,30,0.02013,48,0.79571,44,0.73834,29,-0.0221,10,-1.5907,18,-0.7501,12,-1.3859
ENSG00000235106,BRD3OS,39,0.05172,54,0.54559,28,-0.5518,22,-0.8637,58,0.66071,47,0.31638,29,-0.4166
ENSG00000169925,BRD3,35,-0.6762,47,-0.0808,41,-0.3190,68,0.51388,59,0.29159,76,0.70204,68,0.51591
ENSG00000196363,WDR5,10,-0.6318,41,1.83052,9,-0.6322,12,-0.2827,11,-0.3483,14,0.04784,15,0.15765
ENSG00000186350,RXRA,26,-0.5478,11,-1.5949,23,-0.5927,80,1.48399,66,1.11879,30,-0.1324,28,-0.2432
ENSG00000130558,OLFM1,1666,0.55742,1481,0.17595,1420,0.12135,490,-1.5235,1187,-0.1749,733,-0.9180,1193,-0.1670
ENSG00000196422,PPP1R26,23,-0.1030,22,-0.1109,15,-0.8039,27,0.18466,30,0.34892,35,0.59844,29,0.28395
ENSG00000122140,MRPS2,28,0.36628,37,0.70275,14,-0.8354,14,-0.8349,34,0.56996,20,-0.2478,17,-0.5221
ENSG00000107147,KCNT1,45,0.39194,45,0.27295,42,0.18839,17,-1.1922,41,0.12698,25,-0.6422,25,-0.6212
ENSG00000130559,CAMSAP1,77,0.75605,39,-0.5955,55,-0.0587,40,-0.5657,46,-0.3308,52,-0.1378,32,-0.9042
ENSG00000130560,UBAC1,64,-0.0294,77,0.28307,52,-0.3704,72,0.18056,100,0.70480,57,-0.2009,45,-0.5501
ENSG00000148411,NACC2,73,-0.4519,48,-0.9451,49,-0.9931,136,0.67678,155,0.89635,157,0.91823,100,0.18147
ENSG00000238227,TMEM250,36,0.05757,49,0.55528,30,-0.2325,15,-1.3075,56,0.77238,26,-0.4343,33,-0.0828
ENSG00000160360,GPSM1,19,-0.4860,17,-0.5102,22,-0.1867,52,1.26669,19,-0.3305,28,0.21007,29,0.30537
ENSG00000165684,SNAPC4,18,0.83695,21,0.80524,9,-0.5777,12,-0.1510,6,-1.1746,4,-1.6728,8,-0.6203
ENSG00000165688,PMPCA,48,0.72177,36,0.00685,25,-0.5828,29,-0.3446,35,-0.0614,29,-0.3316,24,-0.6409
ENSG00000148384,INPP5E,15,0.29315,21,0.74281,8,-0.7691,16,0.31017,7,-0.9567,8,-0.6924,16,0.33320
ENSG00000148396,SEC16A,42,0.09265,49,0.32092,43,0.11050,30,-0.4392,48,0.29327,35,-0.2038,26,-0.6708
ENSG00000172889,EGFL7,89,0.29195,133,0.86864,75,-0.0639,58,-0.4565,50,-0.6932,46,-0.8191,68,-0.2242
ENSG00000169692,AGPAT2,17,0.74602,20,0.77239,9,-0.4294,2,-2.5362,11,-0.1657,6,-0.9468,10,-0.3029
ENSG00000165716,DIPK1B,45,-0.0791,101,1.27397,49,0.06926,27,-0.8187,42,-0.1518,44,-0.0829,22,-1.1661
ENSG00000233016,SNHG7,31,0.56842,29,0.25530,23,-0.1227,8,-1.6057,28,0.22657,18,-0.4371,16,-0.6519
ENSG00000244187,TMEM141,61,0.84681,57,0.41603,27,-0.8022,11,-1.9935,42,-0.0481,25,-0.8568,47,0.10990
ENSG00000196642,RABL6,136,-0.3260,135,-0.2474,116,-0.5331,198,0.36058,240,0.67724,126,-0.3497,264,0.83811
ENSG00000232434,AJM1,23,0.02868,16,-0.5308,13,-0.8523,24,0.07687,43,1.04716,18,-0.3845,30,0.44206
ENSG00000054148,PHPT1,183,0.57069,91,-0.7223,79,-0.9965,94,-0.6589,269,1.02101,76,-0.9848,170,0.26389
ENSG00000107223,EDF1,394,0.86606,225,-0.3448,208,-0.5078,204,-0.4939,370,0.44811,138,-1.0912,156,-0.9110
ENSG00000159069,FBXW5,71,-0.0556,70,-0.0613,40,-0.9817,105,0.57893,141,1.08747,48,-0.6462,73,0.00790
ENSG00000107317,PTGDS,613,-0.6189,397,-1.1204,140,-2.7979,1758,1.27046,2591,2.00495,797,-0.0485,768,-0.1073
ENSG00000148362,PAXX,35,-0.1903,27,-0.5345,27,-0.5828,62,0.78375,90,1.42453,21,-0.9450,27,-0.5325
ENSG00000107331,ABCA2,68,0.47758,71,0.37824,28,-1.1430,61,0.12824,63,0.19258,45,-0.3338,47,-0.2849
ENSG00000107281,NPDC1,155,0.32653,163,0.29970,125,-0.1360,84,-0.7314,156,0.22413,122,-0.1619,91,-0.6146
ENSG00000177239,MAN1B1,34,0.09323,41,0.33069,28,-0.3046,35,0.08170,32,-0.0524,44,0.45854,19,-0.8483
ENSG00000176978,DPP7,73,0.29435,53,-0.2878,36,-0.9389,78,0.30541,106,0.81184,51,-0.3529,54,-0.2725
ENSG00000176884,GRIN1,199,-0.1544,387,0.98494,287,0.54585,147,-0.5734,110,-1.0217,223,0.07178,106,-1.0666
ENSG00000176101,SSNA1,49,0.27544,55,0.38057,43,0.00484,21,-1.0988,64,0.63943,27,-0.7116,27,-0.7342
ENSG00000176058,TPRN,19,0.21035,17,0.01655,13,-0.4987,11,-0.6336,33,1.04724,19,0.15157,8,-1.1734
ENSG00000187713,TMEM203,58,1.07910,43,0.16293,33,-0.2839,20,-0.9826,36,-0.1305,16,-1.3429,12,-1.7840
ENSG00000212864,RNF208,68,-0.1310,108,0.65442,56,-0.4248,48,-0.6208,103,0.58441,58,-0.3218,90,0.35724
ENSG00000188229,TUBB4B,262,0.79399,325,0.87070,163,-0.2721,54,-1.9140,142,-0.4645,123,-0.6808,84,-1.2567
ENSG00000188986,NELFB,40,-0.2832,41,-0.1813,39,-0.2766,68,0.62954,68,0.64784,32,-0.5453,56,0.31824
ENSG00000165802,NSMF,168,-0.4700,137,-0.6586,90,-1.3822,275,0.43705,549,1.64369,101,-1.1159,388,1.01798
ENSG00000182154,MRPL41,122,0.12971,92,-0.3523,77,-0.6683,62,-0.9398,198,0.89474,102,-0.1910,168,0.61896
ENSG00000165724,ZMYND19,16,-0.1864,46,1.61543,15,-0.2081,19,0.15583,14,-0.3399,15,-0.1969,3,-2.6072
ENSG00000181090,EHMT1,17,-0.4669,24,0.14250,18,-0.2684,27,0.33076,23,0.08485,41,1.03076,18,-0.3007
ENSG00000148408,CACNA1B,49,0.03380,47,-0.0347,82,1.00857,28,-0.8187,34,-0.5140,39,-0.3313,21,-1.2516
ENSG00000015171,ZMYND11,173,0.10572,109,-0.6480,165,-0.0052,205,0.34617,98,-0.8009,167,0.01930,216,0.43226
ENSG00000151240,DIP2C,56,-0.0304,67,0.25969,72,0.43157,69,0.30716,28,-1.0677,61,0.12143,31,-0.9271
ENSG00000107929,LARP4B,48,0.22227,48,0.15740,47,0.13158,34,-0.3852,35,-0.3206,52,0.29933,23,-0.9543
ENSG00000107937,GTPBP4,67,0.29581,45,-0.4202,81,0.57440,24,-1.3737,31,-0.9844,62,0.06516,59,-0.0233
ENSG00000067064,IDI1,155,0.15276,124,-0.2489,124,-0.2668,206,0.56076,196,0.48427,99,-0.6016,104,-0.5265
ENSG00000047056,WDR37,18,-0.4853,15,-0.6141,37,0.95024,8,-1.5947,36,0.78534,21,-0.1072,21,-0.1175
ENSG00000185736,ADARB2,21,-0.1309,3,-2.8425,10,-1.2573,39,0.91541,52,1.45287,12,-0.8833,32,0.62080
ENSG00000067057,PFKP,152,0.11213,254,0.91356,185,0.43638,49,-1.6601,119,-0.3140,148,0.03353,48,-1.6671
ENSG00000107959,PITRM1,57,0.29081,55,0.12847,46,-0.1625,37,-0.4826,76,0.66095,32,-0.7036,35,-0.5677
ENSG00000067082,KLF6,44,-0.7748,70,0.13291,71,0.17063,168,1.61642,37,-0.8637,77,0.27179,40,-0.7460
ENSG00000173848,NET1,28,-0.7582,14,-1.5818,27,-0.6920,154,2.36632,29,-0.5388,50,0.32670,35,-0.2374
ENSG00000196372,ASB13,31,0.15856,57,1.09129,24,-0.3208,24,-0.2964,30,0.03867,23,-0.3330,13,-1.1931
ENSG00000108021,TASOR2,45,-0.6580,71,0.21060,86,0.59668,78,0.35522,21,-1.6203,95,0.69424,65,0.06531
ENSG00000057608,GDI2,161,0.65777,121,-0.0224,103,-0.3133,112,-0.1535,139,0.19573,80,-0.6620,54,-1.2679
ENSG00000134452,FBH1,26,-0.1285,47,0.84264,19,-0.6459,41,0.63396,23,-0.2737,33,0.27550,19,-0.6073
ENSG00000134453,RBM17,85,-0.2703,89,-0.1258,97,0.00934,149,0.71167,97,0.00578,97,0.01622,93,-0.0519
ENSG00000170525,PFKFB3,29,0.13504,36,0.41316,16,-0.9059,34,0.32124,41,0.63348,25,-0.1578,19,-0.5658
ENSG00000123243,ITIH5,14,-1.4059,11,-1.4674,6,-2.4577,156,3.24946,22,-0.4030,23,-0.3321,37,0.41284
ENSG00000151657,KIN,24,-0.1839,17,-0.6712,39,0.76183,33,0.39307,14,-0.8855,27,0.04649,20,-0.3765
ENSG00000165629,ATP5F1C,193,1.11823,116,-0.1390,94,-0.5082,73,-0.8485,118,-0.1092,59,-1.1725,67,-0.9871
ENSG00000165632,TAF3,34,-0.9656,57,0.04069,62,0.21662,91,0.81024,40,-0.4813,90,0.79835,67,0.31967
ENSG00000048740,CELF2,195,-0.4649,461,1.06312,295,0.35578,227,-0.0993,120,-1.0819,348,0.58562,138,-0.8661
ENSG00000151461,UPF2,138,-0.0065,144,0.06639,170,0.37678,211,0.68788,42,-1.7949,133,-0.0574,97,-0.5417
ENSG00000181192,DHTKD1,10,-1.3325,12,-0.7412,10,-1.1961,67,2.07229,43,1.22041,26,0.39935,15,-0.4399
ENSG00000065665,SEC61A2,41,0.62855,58,0.99231,31,-0.0563,15,-1.1027,21,-0.6553,15,-1.0871,14,-1.2706
ENSG00000165609,NUDT5,15,-0.2185,25,0.59852,15,-0.2450,24,0.54367,32,0.99467,7,-1.3960,9,-0.8884
ENSG00000151465,CDC123,41,0.73002,27,-0.1636,29,-0.0551,18,-0.7719,37,0.32121,12,-1.4375,18,-0.8304
ENSG00000183049,CAMK1D,280,0.36441,180,-0.4511,249,0.06012,215,-0.1769,237,-0.0238,172,-0.5198,222,-0.1271
ENSG00000151468,CCDC3,43,0.45193,34,-0.0834,30,-0.2878,34,-0.0886,40,0.17890,29,-0.3334,24,-0.6511
ENSG00000123240,OPTN,425,0.19582,344,-0.2029,545,0.61095,352,-0.1638,208,-0.9726,284,-0.4994,321,-0.3111
ENSG00000107537,PHYH,40,0.49912,20,-0.7671,32,-0.0412,23,-0.5511,35,0.11910,35,0.12011,21,-0.6417
ENSG00000086475,SEPHS1,22,-0.3612,29,0.16242,17,-0.7520,38,0.57417,45,0.86983,29,0.13055,27,0.02112
ENSG00000165630,PRPF18,35,0.26108,21,-0.5810,36,0.26805,44,0.56225,18,-0.8490,19,-0.7219,28,-0.1751
ENSG00000151474,FRMD4A,45,-0.4059,39,-0.5066,63,0.25826,97,0.94464,47,-0.2142,56,0.03884,53,-0.0332
ENSG00000065809,FAM107B,46,1.08625,13,-1.2893,4,-2.9910,63,1.21021,18,-0.7888,25,-0.2773,22,-0.4895
ENSG00000187522,HSPA14,21,1.10629,17,0.29528,12,-0.2272,10,-0.5113,1,-3.3683,12,-0.1341,3,-2.2297
ENSG00000176244,ACBD7,56,-0.8307,46,-0.9154,47,-0.9779,110,0.41990,196,1.41382,126,0.64743,131,0.71857
ENSG00000152464,RPP38,13,-0.0870,4,-1.5663,16,0.26862,10,-0.5068,19,0.54867,19,0.56776,12,-0.1264
ENSG00000152465,NMT2,76,-0.3068,114,0.41969,89,0.01404,145,0.81044,58,-0.6525,123,0.54467,45,-1.0375
ENSG00000148468,FAM171A1,126,0.10350,180,0.65296,91,-0.4766,101,-0.2788,98,-0.3263,167,0.52802,93,-0.4100
ENSG00000148481,MINDY3,28,-0.3155,56,0.88679,46,0.62364,19,-0.7843,24,-0.4818,22,-0.5961,32,-0.0077
ENSG00000165985,C1QL3,53,0.48165,38,-0.2367,81,1.19081,23,-0.9796,6,-2.8660,16,-1.4965,22,-1.0723
ENSG00000148484,RSU1,17,-0.0246,8,-1.1542,14,-0.3651,42,1.44969,15,-0.1944,8,-1.1931,22,0.35429
ENSG00000026025,VIM,155,-1.3685,74,-2.1825,45,-3.0172,1255,2.52536,877,1.77771,239,-0.4141,275,-0.2011
ENSG00000136738,STAM,38,-0.1945,59,0.57326,66,0.85217,12,-1.8299,41,-0.0067,39,-0.0771,21,-1.0304
ENSG00000148482,SLC39A12,19,-1.1022,3,-3.5426,7,-2.4787,71,1.26914,117,2.23739,76,1.40797,6,-2.4013
ENSG00000165995,CACNB2,146,1.52972,39,-1.2001,70,-0.3353,38,-1.2199,63,-0.4704,29,-1.6517,43,-1.0328
ENSG00000241058,NSUN6,13,-0.5129,20,0.28706,22,0.47831,24,0.59590,8,-1.1604,27,0.77079,9,-0.9555
ENSG00000165997,ARL5B,27,0.48013,14,-0.7037,16,-0.5465,29,0.46879,25,0.22938,25,0.22792,8,-1.4536
ENSG00000120594,PLXDC2,21,0.15959,7,-1.5060,14,-0.5281,39,1.17881,16,-0.2924,26,0.46596,13,-0.6119
ENSG00000078114,NEBL,155,-0.3247,143,-0.3668,141,-0.4193,244,0.48218,213,0.26417,258,0.57445,224,0.34701
ENSG00000078403,MLLT10,20,-0.7988,16,-0.9907,46,0.80918,43,0.59019,18,-0.7816,59,1.10828,20,-0.6118
ENSG00000136770,DNAJC1,21,-0.9373,14,-1.3099,34,0.01208,70,1.20801,29,-0.2523,49,0.60593,56,0.83219
ENSG00000148444,COMMD3,37,1.16046,18,-0.4333,13,-0.9594,15,-0.7243,31,0.39962,13,-0.8792,11,-1.1742
ENSG00000168283,BMI1,61,0.57690,25,-0.9907,46,-0.0989,52,0.13237,38,-0.3526,45,-0.1258,34,-0.5306
ENSG00000150867,PIP4K2A,97,0.94458,62,-0.1302,29,-1.3501,72,0.11168,50,-0.4529,51,-0.4235,57,-0.2541
ENSG00000148450,MSRB2,84,0.15230,75,-0.0787,57,-0.5451,72,-0.1309,115,0.62140,82,0.07328,70,-0.1872
ENSG00000165312,OTUD1,23,0.49605,23,0.33777,21,0.22740,11,-0.8313,16,-0.2308,17,-0.1069,3,-2.4167
ENSG00000120549,KIAA1217,36,0.56804,19,-0.5891,27,-0.0458,26,-0.1424,26,-0.1032,27,-0.0524,14,-1.0617
ENSG00000107863,ARHGAP21,283,-0.0465,160,-0.9136,360,0.39777,329,0.20587,170,-0.8209,379,0.43403,289,0.00016
ENSG00000099256,PRTFDC1,19,-0.0039,15,-0.3620,8,-1.3231,29,0.65738,34,0.91776,20,0.08083,20,0.02690
ENSG00000151023,ENKUR,19,-0.6092,5,-2.3102,13,-1.1102,54,1.23418,39,0.68733,28,0.14625,53,1.18849
ENSG00000151025,GPR158,103,-0.2357,158,0.52036,251,1.56964,37,-1.6921,21,-2.5627,76,-0.6332,54,-1.1491
ENSG00000136750,GAD2,57,-0.8282,27,-1.7720,166,1.27593,65,-0.4455,158,1.00142,83,-0.0496,52,-0.7834
ENSG00000136754,ABI1,90,0.40348,40,-0.9935,49,-0.7338,95,0.35650,121,0.74814,75,-0.0259,48,-0.7237
ENSG00000107890,ANKRD26,168,-0.5766,166,-0.4475,373,0.99002,362,0.80572,62,-1.9358,266,0.29268,158,-0.5231
ENSG00000136758,YME1L1,87,0.00838,77,-0.1829,100,0.26741,115,0.46182,68,-0.3722,76,-0.1994,66,-0.4067
ENSG00000107897,ACBD5,60,-0.4912,60,-0.3541,86,0.21607,94,0.34803,72,-0.0807,97,0.39464,98,0.41671
ENSG00000099246,RAB18,117,0.35985,86,-0.2371,98,-0.0327,74,-0.4760,102,0.03547,105,0.07466,71,-0.5259
ENSG00000150054,MPP7,26,0.32176,40,0.96315,30,0.52860,7,-1.6143,9,-1.3006,10,-1.2022,16,-0.5203
ENSG00000254635,WAC-AS1,110,-0.0761,112,-0.0276,185,0.90844,117,0.04236,36,-1.7562,100,-0.2013,78,-0.5804
ENSG00000095787,WAC,219,0.10026,171,-0.3196,226,0.13704,157,-0.4495,212,0.02095,209,-0.0001,226,0.12498
ENSG00000165757,JCAD,37,-0.3014,57,0.45443,55,0.44327,50,0.26073,22,-0.9753,52,0.31314,30,-0.5304
ENSG00000107951,MTPAP,24,0.00880,13,-0.9310,36,0.72569,18,-0.4535,16,-0.6747,32,0.44704,18,-0.4231
ENSG00000148516,ZEB1,160,-0.5121,224,0.14855,222,0.15156,345,0.86286,117,-0.8625,141,-0.5708,330,0.78626
ENSG00000165322,ARHGAP12,16,-1.6947,26,-0.5809,61,0.87301,77,1.15308,40,0.06538,49,0.38349,45,0.24548
ENSG00000170759,KIF5B,322,-0.5016,229,-0.8918,411,0.01486,504,0.33925,270,-0.6392,685,0.84984,685,0.84890
ENSG00000120616,EPC1,33,-0.3842,15,-1.5105,33,-0.3123,123,1.93507,18,-1.2052,65,0.78014,20,-1.0837
ENSG00000216937,CCDC7,90,-0.8737,52,-1.4692,141,0.05068,178,0.42168,61,-1.2292,258,1.04025,319,1.41659
ENSG00000150093,ITGB1,32,-1.0891,38,-0.6008,29,-1.0895,220,2.46729,47,-0.2712,53,-0.0941,70,0.35798
ENSG00000099250,NRP1,18,-0.1327,25,0.37328,17,-0.2827,32,0.80646,10,-0.9960,30,0.66938,12,-0.7969
ENSG00000148498,PARD3,14,-1.1365,3,-2.7890,5,-2.3542,107,2.69349,33,0.45365,30,0.29936,31,0.37754
ENSG00000108094,CUL2,62,0.56447,53,0.11029,60,0.35304,33,-0.6110,34,-0.5935,28,-0.8682,26,-0.9899
ENSG00000095794,CREM,50,0.75050,20,-0.9494,26,-0.6226,33,-0.2064,48,0.40347,15,-1.3963,42,0.17303
ENSG00000108100,CCNY,116,0.26282,88,-0.2575,82,-0.4089,85,-0.3090,135,0.42042,99,-0.0774,106,0.04283
ENSG00000198105,ZNF248,36,0.06411,34,-0.0044,62,1.11713,21,-0.7391,18,-0.9959,25,-0.5024,15,-1.2665
ENSG00000175395,ZNF25,83,0.42901,58,-0.2682,84,0.34223,42,-0.7820,40,-0.8229,78,0.18378,44,-0.6926
ENSG00000189180,ZNF33A,80,0.11446,43,-0.8815,84,0.16657,91,0.27896,74,-0.0544,78,0.03417,65,-0.2458
ENSG00000075407,ZNF37A,54,-0.5114,72,0.05500,95,0.57697,106,0.68740,29,-1.3148,94,0.49552,53,-0.4130
ENSG00000185904,LINC00839,19,0.66390,16,0.08182,17,0.23560,6,-1.2541,5,-1.6909,16,0.13776,8,-0.8560
ENSG00000196693,ZNF33B,33,0.01122,17,-0.9593,59,1.11423,31,-0.0830,12,-1.4664,30,-0.1502,20,-0.7264
ENSG00000165733,BMS1,70,-0.2346,86,0.15546,134,1.02435,92,0.25460,24,-1.7583,43,-0.9093,65,-0.2870
ENSG00000169826,CSGALNACT2,13,-0.6091,13,-0.4486,25,0.63618,9,-0.9821,5,-1.8556,28,0.77063,35,1.15065
ENSG00000198915,RASGEF1A,50,0.74501,41,0.16384,32,-0.2679,15,-1.3977,32,-0.2133,26,-0.5275,30,-0.3358
ENSG00000169813,HNRNPF,26,-0.1947,39,0.50765,14,-1.1748,43,0.65282,56,1.11388,24,-0.2865,20,-0.5640
ENSG00000169740,ZNF32,64,0.72737,52,0.12447,29,-0.8500,28,-0.7955,53,0.15230,41,-0.2577,39,-0.3207
ENSG00000107562,CXCL12,7,-1.7642,3,-2.6014,7,-1.5038,93,3.17307,13,-0.4537,22,0.35184,22,0.33013
ENSG00000107551,RASSF4,29,-0.3678,27,-0.3692,26,-0.4311,51,0.65095,54,0.74532,50,0.61644,25,-0.4657
ENSG00000165512,ZNF22,15,-0.6388,14,-0.5361,14,-0.6391,38,0.99566,25,0.28896,35,0.88452,25,0.32290
ENSG00000172661,WASHC2C,23,0.01002,18,-0.4039,23,-0.0114,58,1.53060,10,-1.1850,13,-0.8921,17,-0.4905
ENSG00000265354,TIMM23,58,0.84730,55,0.44446,37,-0.1786,10,-2.0955,44,0.09113,23,-0.8793,17,-1.3208
ENSG00000266412,NCOA4,76,-0.3379,77,-0.2210,106,0.32495,103,0.24985,83,-0.0994,114,0.41228,80,-0.1474
ENSG00000170324,FRMPD2,31,-0.3533,61,0.81645,60,0.90548,5,-2.8684,10,-1.9133,69,1.03503,15,-1.3457
ENSG00000107643,MAPK8,53,0.53360,63,0.61973,51,0.29823,19,-1.2632,19,-1.1985,42,-0.0437,13,-1.7274
ENSG00000225830,ERCC6,26,-0.3244,23,-0.3992,38,0.43964,60,1.15807,16,-0.9316,21,-0.5541,29,-0.0415
ENSG00000197444,OGDHL,71,0.27031,81,0.40619,69,0.16305,32,-1.0581,68,0.10709,53,-0.2818,39,-0.7345
ENSG00000227345,PARG,48,-0.2014,14,-1.9193,87,0.94771,40,-0.4297,25,-1.1445,42,-0.3351,90,0.89075
ENSG00000099290,WASHC2A,43,0.36639,40,0.12888,49,0.55137,29,-0.3809,21,-0.8211,23,-0.7272,20,-0.9337
ENSG00000198964,SGMS1,22,-0.4793,7,-1.9802,31,0.15087,66,1.42817,16,-0.8117,37,0.45868,31,0.15033
ENSG00000185532,PRKG1,12,-0.6772,8,-1.1195,7,-1.5006,73,2.59907,25,0.55978,18,0.04807,4,-2.2597
ENSG00000177613,CSTF2T,42,1.12078,17,-0.7615,12,-1.3136,38,0.52779,23,-0.2822,22,-0.3415,10,-1.5512
ENSG00000122873,CISD1,188,0.57289,176,0.26805,158,0.11425,98,-0.6380,117,-0.3759,102,-0.5877,73,-1.0904
ENSG00000072401,UBE2D1,30,0.11114,36,0.38348,30,0.07342,23,-0.3515,35,0.33831,22,-0.4322,19,-0.6596
ENSG00000108064,TFAM,51,0.20346,52,0.17557,43,-0.1272,48,0.04868,40,-0.2144,44,-0.0712,37,-0.3531
ENSG00000237949,LINC00844,61,0.40283,17,-1.6915,11,-2.4147,75,0.61628,78,0.67083,55,0.09816,75,0.61307
ENSG00000165443,PHYHIPL,206,0.91965,122,-0.2627,123,-0.2781,68,-1.1476,158,0.14453,100,-0.5725,68,-1.1538
ENSG00000148541,FAM13C,45,-0.0079,34,-0.4253,61,0.53980,61,0.47189,9,-2.4223,58,0.39820,33,-0.4640
ENSG00000108091,CCDC6,114,0.42616,109,0.20164,122,0.43673,69,-0.5121,65,-0.5913,42,-1.2575,67,-0.5631
ENSG00000151150,ANK3,507,0.15492,426,-0.1687,780,0.94071,229,-1.1227,74,-2.7950,470,-0.0143,429,-0.1577
ENSG00000150347,ARID5B,87,0.07671,84,-0.0169,108,0.43571,160,1.05498,31,-1.5255,40,-1.1303,50,-0.8191
ENSG00000138311,ZNF365,163,1.42953,65,-0.6401,101,0.06794,24,-2.1109,43,-1.2462,37,-1.4900,50,-1.0149
ENSG00000181915,ADO,64,1.26274,28,-0.5344,21,-1.0371,15,-1.5012,54,0.47385,18,-1.1993,27,-0.6060
ENSG00000148572,NRBF2,46,0.58031,45,0.34305,47,0.46452,27,-0.4615,16,-1.1957,19,-0.9767,13,-1.5007
ENSG00000171988,JMJD1C,155,-0.5605,169,-0.2855,296,0.70717,408,1.16559,58,-1.8922,246,0.31173,131,-0.6777
ENSG00000165476,REEP3,24,0.10676,4,-2.4262,13,-0.9657,80,2.19110,12,-0.9949,19,-0.2663,15,-0.6320
ENSG00000198739,LRRTM3,65,0.26571,40,-0.5678,108,1.19347,18,-1.7276,19,-1.6718,59,0.03767,25,-1.2716
ENSG00000108176,DNAJC12,63,0.74629,44,-0.1028,48,0.04280,16,-1.6380,47,0.00626,33,-0.5629,27,-0.8280
ENSG00000096717,SIRT1,19,0.24030,15,-0.2100,15,-0.2336,13,-0.3842,18,0.08357,24,0.56618,12,-0.5837
ENSG00000148634,HERC4,29,-0.0376,19,-0.6864,51,0.98535,18,-0.7499,16,-0.9331,41,0.51204,15,-0.9992
ENSG00000096746,HNRNPH3,113,0.40471,59,-0.7404,71,-0.4976,123,0.40412,117,0.31966,64,-0.6280,93,-0.0467
ENSG00000204130,RUFY2,116,0.16717,77,-0.5298,145,0.54056,99,-0.1326,51,-1.1418,107,-0.0062,98,-0.1513
ENSG00000122912,SLC25A16,22,0.09558,22,0.06150,26,0.33272,21,-0.0322,20,-0.0586,16,-0.4097,14,-0.6211
ENSG00000138336,TET1,12,-1.0755,7,-1.6761,14,-0.6899,78,2.32566,5,-2.0748,30,0.60907,34,0.77180
ENSG00000060339,CCAR1,140,-0.3614,151,-0.1377,178,0.14070,335,1.17781,95,-0.8480,191,0.23275,126,-0.4152
ENSG00000165730,STOX1,36,-0.1206,24,-0.7001,26,-0.6453,41,0.11795,59,0.69220,52,0.49812,47,0.33992
ENSG00000107625,DDX50,57,0.15675,38,-0.5029,67,0.42095,67,0.39166,36,-0.5889,49,-0.1035,30,-0.8606
ENSG00000165732,DDX21,104,-0.0264,75,-0.5250,130,0.37784,157,0.64593,40,-1.4763,119,0.20504,90,-0.2370
ENSG00000198954,KIF1BP,72,0.30265,68,0.10109,75,0.29380,60,-0.0789,45,-0.5485,62,-0.0394,25,-1.4020
ENSG00000122958,VPS26A,72,0.13785,62,-0.1335,85,0.42092,48,-0.5411,83,0.32437,57,-0.2575,36,-0.9762
ENSG00000156502,SUPV3L1,27,-8.0499,40,0.61871,27,-0.0068,31,0.23913,27,-0.0296,25,-0.1274,13,-1.1374
ENSG00000156515,HK1,212,0.36129,297,0.80094,193,0.10287,67,-1.5179,148,-0.3209,153,-0.2686,102,-0.8918
ENSG00000171224,FAM241B,42,0.46581,44,0.38264,44,0.44606,9,-1.9472,31,-0.1876,17,-1.0746,23,-0.6510
ENSG00000079332,SAR1A,110,0.52516,134,0.67835,74,-0.3081,70,-0.3690,76,-0.2303,57,-0.6685,47,-0.9562
ENSG00000180817,PPA1,197,0.55621,177,0.19260,155,-0.0215,112,-0.5245,188,0.29435,64,-1.3595,85,-0.9414
ENSG00000172731,LRRC20,26,-0.0488,34,0.42119,18,-0.6153,26,-0.0417,40,0.67881,23,-0.2199,27,0.04947
ENSG00000148730,EIF4EBP2,61,-0.2869,44,-0.7176,47,-0.6719,122,0.90826,122,0.90583,86,0.33368,57,-0.3327
