Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000008988,RPS20,542,0.98108,245,-0.3247,199,-0.6492,238,-0.3701,332,0.18002,432,0.59271,311,0.05370,273,-0.1560,105,-1.6147
ENSG00000104331,IMPAD1,115,-0.0500,104,-0.2160,266,1.36970,128,0.11249,151,0.43867,32,-1.9720,133,0.17596,31,-2.0434,80,-0.6284
ENSG00000137575,SDCBP,189,0.49173,40,-1.9162,156,0.18100,159,0.20890,175,0.41986,112,-0.3523,169,0.30779,43,-1.7972,179,0.40196
ENSG00000104388,RAB2A,212,-0.0448,184,-0.2647,150,-0.5851,147,-0.6184,345,0.88832,80,-1.5434,276,0.38555,226,0.05592,214,-0.0276
ENSG00000171316,CHD7,87,-0.5613,361,1.88121,231,1.03890,16,-3.0440,62,-1.1667,144,0.23929,108,-0.2241,106,-0.2465,64,-1.0259
ENSG00000198363,ASPH,168,-0.7776,223,-0.3358,300,0.13437,797,1.86419,133,-1.2306,216,-0.3919,305,0.15984,283,0.03877,205,-0.4692
ENSG00000274956,NKAIN3-IT1,67,-0.1691,43,-0.8508,0,-7.1519,174,1.44451,57,-0.4858,156,1.23950,88,0.25501,79,0.08105,28,-1.5114
ENSG00000104442,ARMC1,156,1.13947,152,1.10240,36,-1.1960,79,0.00240,42,-1.0703,26,-1.7097,140,0.94773,44,-0.9139,73,-0.1172
ENSG00000169085,VXN,363,1.50730,104,-0.5923,118,-0.3878,50,-1.6948,197,0.49787,78,-1.0178,116,-0.4182,102,-0.6178,185,0.33130
ENSG00000175073,VCPIP1,16,-1.9243,30,-1.0037,21,-1.5610,133,1.39043,63,0.13035,29,-1.0994,78,0.46053,48,-0.3102,105,0.96447
ENSG00000104205,SGK3,100,0.57706,150,1.29316,118,0.86674,96,0.51783,38,-1.0069,34,-1.1101,47,-0.6089,61,-0.2089,16,-2.2473
ENSG00000245910,SNHG6,407,1.42345,253,0.58588,54,-1.8067,113,-0.7041,185,0.08221,265,0.66355,232,0.44517,46,-2.0439,28,-2.7481
ENSG00000104218,CSPP1,26,-2.1264,159,0.66349,147,0.54051,48,-1.2034,27,-2.1996,188,0.95052,107,0.01783,146,0.51810,184,0.91885
ENSG00000066777,ARFGEF1,3,-4.0111,70,0.57577,20,-1.3457,125,1.60665,21,-1.3728,28,-0.8483,80,0.78821,39,-0.3687,84,0.88217
ENSG00000046889,PREX2,11,-2.9568,42,-1.0308,32,-1.3974,350,2.76440,19,-2.2830,103,0.38832,64,-0.3767,152,1.05336,17,-2.3300
ENSG00000067167,TRAM1,76,0.91062,58,0.45042,65,0.63891,7,-2.6976,42,-0.0650,39,-0.1625,28,-0.7146,61,0.53503,20,-1.2110
ENSG00000147601,TERF1,23,-1.9640,102,0.30703,170,1.18727,40,-1.1303,47,-0.9830,71,-0.2620,89,0.08299,137,0.81204,114,0.49779
ENSG00000147604,RPL7,492,0.55290,307,-0.2131,259,-0.4779,251,-0.5277,363,0.06212,567,0.79216,460,0.44057,308,-0.2070,139,-1.4240
ENSG00000040341,STAU2,23,-2.5964,60,-1.2094,30,-2.2537,94,-0.5322,172,0.49836,79,-0.7967,330,1.58913,205,0.73008,151,0.22206
ENSG00000104343,UBE2W,0,-6.1996,13,-2.1823,78,0.51074,25,-1.2659,110,1.32156,41,-0.5309,54,-0.0851,57,-0.0121,82,0.59535
ENSG00000154582,ELOC,107,0.49283,29,-1.5147,35,-1.2412,83,0.08263,100,0.43694,95,0.30788,92,0.24881,67,-0.2599,80,0.02997
ENSG00000104381,GDAP1,74,0.20736,13,-2.4554,72,0.16957,16,-2.1155,55,-0.2853,21,-1.7062,164,1.58934,91,0.54067,90,0.52077
ENSG00000091656,ZFHX4,29,-1.5161,215,1.73027,71,-0.1695,169,1.27607,27,-1.7367,47,-0.8075,99,0.36231,90,0.20356,18,-2.2118
ENSG00000171033,PKIA,69,-0.6055,0,-7.0501,152,0.65789,132,0.42484,119,0.30010,75,-0.4695,106,0.06903,87,-0.2489,155,0.69676
ENSG00000104435,STMN2,54,-3.6949,30,-4.5701,180,-1.9554,353,-0.9402,1338,1.50041,177,-1.9770,1515,1.46227,345,-0.9756,1128,0.92933
ENSG00000164683,HEY1,0,-6.8841,11,-2.0429,62,0.57377,40,-0.1458,88,1.42909,25,-0.8613,37,-0.2723,33,-0.4145,52,0.27435
ENSG00000076554,TPD52,137,-0.5482,218,0.19128,121,-0.7395,44,-2.2392,273,0.64556,89,-1.1942,277,0.58637,297,0.70171,209,0.12291
ENSG00000164684,ZNF704,9,-3.1214,160,1.28246,66,-0.1988,84,0.18019,55,-0.5340,71,-0.0803,89,0.28111,70,-0.1105,90,0.29471
ENSG00000164687,FABP5,109,0.85385,30,-1.1575,30,-1.2042,120,1.02336,57,-0.2211,70,0.13456,99,0.69861,24,-1.5052,51,-0.3668
ENSG00000147588,PMP2,399,-0.1638,409,-0.1238,126,-1.9142,740,0.85398,230,-1.1029,560,0.38454,868,1.13570,746,0.86979,112,-2.0911
ENSG00000133731,IMPA1,100,0.99449,15,-1.9556,105,1.07883,14,-2.0598,71,0.46980,18,-1.6845,69,0.36534,16,-1.8208,71,0.40888
ENSG00000184672,RALYL,0,-7.0144,1,-4.7728,41,-0.2415,18,-1.4741,85,1.14597,9,-2.4851,51,0.09551,57,0.28126,130,1.73499
ENSG00000133739,LRRCC1,96,0.88777,134,1.50248,70,0.36020,29,-1.0054,32,-0.9178,51,-0.1441,38,-0.5828,44,-0.3771,31,-0.8869
ENSG00000123124,WWP1,59,0.51261,53,0.32682,53,0.32904,6,-2.7829,33,-0.4704,42,-0.0472,100,1.43488,25,-0.8638,27,-0.7004
ENSG00000085719,CPNE3,42,-0.6242,87,0.51305,58,-0.1467,169,1.70700,55,-0.2397,44,-0.5700,61,-0.0590,33,-1.0177,29,-1.2130
ENSG00000104320,NBN,14,-1.8174,63,0.46083,35,-0.4914,33,-0.5544,36,-0.4863,30,-0.7146,35,-0.4769,133,1.79172,61,0.38379
ENSG00000123119,NECAB1,971,0.27450,554,-0.6161,983,0.29389,224,-1.9784,1211,0.74568,268,-1.7137,825,0.00998,631,-0.4129,1319,0.78657
ENSG00000155099,PIP4P2,119,1.16822,34,-0.8608,36,-0.7651,69,0.24311,69,0.27597,27,-1.2238,56,-0.0837,46,-0.4074,68,0.22559
ENSG00000253738,OTUD6B-AS1,34,-1.6899,66,-0.6995,82,-0.3557,124,0.31176,99,-0.0658,69,-0.6208,212,1.22813,172,0.85821,69,-0.6247
ENSG00000079102,RUNX1T1,0,-6.9686,17,-1.5443,46,0.00821,25,-0.9677,41,-0.2191,47,0.03488,41,-0.2023,127,1.75687,78,0.86270
ENSG00000164951,PDP1,20,-3.4082,3,-5.8704,288,0.58272,52,-2.0684,518,2.07453,28,-2.9388,119,-0.8194,104,-1.0305,366,0.99456
ENSG00000164944,VIRMA,56,-0.0411,76,0.43716,85,0.62775,42,-0.5142,37,-0.7702,62,0.10271,39,-0.6290,53,-0.1371,93,0.77583
ENSG00000156162,DPY19L4,103,1.56811,65,0.74467,38,-0.1345,39,-0.0859,14,-1.7446,33,-0.3524,29,-0.5250,37,-0.1566,40,-0.0529
ENSG00000156467,UQCRB,674,0.55535,459,-0.0718,135,-1.9346,490,0.03374,451,-0.1124,537,0.18128,995,1.23397,392,-0.3187,215,-1.2389
ENSG00000169439,SDC2,85,0.37246,7,-3.4143,15,-2.2970,316,2.97356,52,-0.4591,51,-0.4419,66,-0.0235,27,-1.4117,5,-3.8417
ENSG00000147649,MTDH,496,0.30729,731,0.96283,414,0.01469,252,-0.7631,316,-0.4595,221,-0.9628,449,0.14318,460,0.18291,450,0.14895
ENSG00000104341,LAPTM4B,122,1.24367,45,-0.4100,15,-2.0557,71,0.32353,82,0.63306,23,-1.3984,52,-0.1756,49,-0.2784,43,-0.4944
ENSG00000156482,RPL30,631,1.62770,325,0.44868,157,-0.7036,267,0.12985,250,0.02563,241,-0.0387,188,-0.4241,82,-1.6832,74,-1.8411
ENSG00000132541,RIDA,138,0.40158,19,-2.5854,101,-0.1090,212,1.13702,101,-0.1109,174,0.79533,97,-0.1631,110,0.03099,24,-2.2910
ENSG00000164919,COX6C,289,0.32546,106,-1.2411,74,-1.7656,330,0.54646,317,0.55190,175,-0.4686,539,1.40988,78,-1.6854,136,-0.8579
ENSG00000147669,POLR2K,100,1.21579,23,-1.1440,71,0.62939,22,-1.2017,52,0.11743,30,-0.7616,75,0.71682,26,-0.9497,34,-0.5489
ENSG00000034677,RNF19A,61,-0.0915,76,0.25590,34,-0.9764,85,0.43635,33,-1.1152,50,-0.3981,117,0.98490,103,0.75597,55,-0.2619
ENSG00000186106,ANKRD46,36,-0.3599,15,-1.6747,38,-0.3047,21,-1.2247,89,1.31928,17,-1.4931,59,0.40988,30,-0.6680,66,0.58230
ENSG00000070756,PABPC1,320,0.12479,538,0.99789,139,-1.1737,368,0.35172,218,-0.5328,285,-0.0574,393,0.46118,332,0.18766,149,-1.0655
ENSG00000164924,YWHAZ,483,-0.2320,353,-0.7201,487,-0.2160,404,-0.5083,982,1.11746,265,-1.1574,507,-0.1538,361,-0.6830,759,0.50233
ENSG00000261087,AP003469.4,98,1.10736,51,0.03399,12,-2.1581,51,0.01722,44,-0.2518,46,-0.1452,59,0.25812,57,0.18652,43,-0.2587
ENSG00000120963,ZNF706,156,1.17315,92,0.27745,124,0.76942,39,-1.0588,65,-0.3051,51,-0.6562,51,-0.6516,74,-0.0652,58,-0.4571
ENSG00000104490,NCALD,48,-2.5526,7,-5.3196,133,-1.0574,163,-0.7475,650,1.96976,82,-1.7849,380,0.60368,121,-1.2000,392,0.65956
ENSG00000104517,UBR5,12,-3.4053,194,0.83919,180,0.71575,99,-0.2568,34,-1.9814,124,0.10201,117,0.00305,166,0.57390,206,0.94485
ENSG00000155096,AZIN1,289,0.69778,111,-0.8354,160,-0.2663,213,0.19313,247,0.49790,118,-0.7405,145,-0.4216,135,-0.5305,227,0.29686
ENSG00000155097,ATP6V1C1,11,-3.2343,27,-1.9351,35,-1.5623,81,-0.3121,213,1.60555,42,-1.3177,164,0.84420,38,-1.4615,159,0.79761
ENSG00000164929,BAALC,408,0.43397,88,-1.9399,151,-1.1264,588,1.05857,373,0.32773,373,0.28738,451,0.60050,185,-0.8152,135,-1.3004
ENSG00000176406,RIMS2,628,0.98744,116,-1.6842,233,-0.6262,155,-1.2468,224,-0.7588,256,-0.4816,654,1.05902,607,0.92682,380,0.14429
ENSG00000147650,LRP12,0,-6.7903,11,-2.0157,76,1.02821,36,-0.2134,55,0.54328,15,-1.5459,39,-0.0901,53,0.42874,70,0.90018
ENSG00000164830,OXR1,21,-3.0438,66,-1.3509,44,-1.9407,56,-1.5877,177,0.19091,31,-2.4849,597,2.42489,92,-0.8487,332,1.24021
ENSG00000104408,EIF3E,116,0.26579,117,0.29209,93,-0.0887,103,0.08016,86,-0.2233,88,-0.1622,109,0.17583,103,0.08561,77,-0.3733
ENSG00000104412,EMC2,91,-0.5064,248,1.13876,154,0.32407,303,1.50984,14,-3.3899,71,-0.8844,136,0.12013,185,0.63143,42,-1.6692
ENSG00000120533,ENY2,32,-0.9033,44,-0.3827,59,0.06762,109,1.09307,60,0.11885,49,-0.2125,86,0.68423,19,-1.6317,47,-0.3077
ENSG00000147654,EBAG9,96,1.24792,46,0.02121,19,-1.3283,25,-0.9191,29,-0.7537,33,-0.5107,73,0.78024,58,0.38330,47,0.05859
ENSG00000147642,SYBU,32,-1.5086,8,-3.4383,2,-5.0571,64,-0.4678,244,2.39272,35,-1.3543,78,-0.1410,40,-1.1577,108,0.37998
ENSG00000164794,KCNV1,0,-6.7360,0,-8.8267,9,-2.1468,1,-4.4860,84,1.56057,16,-1.3470,57,0.59389,37,-0.0743,104,1.69036
ENSG00000104447,TRPS1,44,-0.7707,97,0.47105,54,-0.4700,232,2.06181,12,-2.8526,54,-0.4791,71,-0.0500,123,0.86442,30,-1.3490
ENSG00000147677,EIF3H,61,0.28367,54,0.09260,2,-4.5715,18,-1.5581,69,0.56556,77,0.68610,71,0.54294,51,-0.0078,37,-0.4891
ENSG00000147679,UTP23,0,-6.1630,77,0.71202,79,0.74495,62,0.33135,36,-0.5704,51,0.02198,66,0.45107,66,0.43821,28,-0.8877
ENSG00000164754,RAD21,193,-0.7164,476,0.73680,171,-0.8980,275,-0.1595,259,-0.2821,302,-0.0108,432,0.57429,476,0.73809,199,-0.6642
ENSG00000177570,SAMD12,146,0.68089,47,-1.1035,55,-0.8784,14,-2.8529,156,0.93281,52,-0.9650,59,-0.7614,116,0.29010,164,0.87678
ENSG00000147676,MAL2,0,-6.7448,0,-10.320,0,-7.3722,32,-1.4063,178,1.69777,44,-0.9233,60,-0.4354,117,0.64013,184,1.43713
ENSG00000136960,ENPP2,573,2.56232,351,1.53102,364,1.59946,19,-3.0535,59,-1.4911,7,-4.3561,4,-5.1424,0,-9.2501,7,-4.4029
ENSG00000165156,ZHX1,145,0.07776,115,-0.2967,30,-2.2897,75,-0.9562,117,-0.2892,152,0.15253,207,0.66101,299,1.30839,125,-0.1553
ENSG00000156804,FBXO32,120,0.34937,183,1.06849,65,-0.6192,96,-0.0048,68,-0.6067,47,-1.1038,45,-1.1811,124,0.40561,149,0.71962
ENSG00000164983,TMEM65,30,-0.2704,7,-2.3550,23,-0.7065,10,-1.9691,67,1.21262,17,-1.1440,34,-0.0991,55,0.66808,52,0.60182
ENSG00000147684,NDUFB9,317,0.60056,90,-1.3692,106,-1.1239,230,0.07171,307,0.63665,261,0.27819,393,0.97135,141,-0.6930,43,-2.4685
ENSG00000170873,MTSS1,100,0.95928,63,0.17904,110,1.12945,31,-0.9018,32,-0.9587,34,-0.7703,22,-1.4045,93,0.84058,43,-0.4019
ENSG00000153310,FAM49B,0,-7.2763,46,-0.3451,13,-2.2400,27,-1.1351,103,1.15643,42,-0.4783,92,0.78305,56,-0.0309,91,0.74964
ENSG00000153317,ASAP1,42,-1.6627,90,-0.5115,113,-0.1565,160,0.39390,107,-0.2761,129,0.04245,216,0.90591,116,-0.1263,172,0.51762
ENSG00000132294,EFR3A,22,-2.3620,33,-1.7819,112,0.06860,113,0.09108,127,0.31437,51,-1.1527,220,1.21495,81,-0.4397,184,0.90128
ENSG00000184156,KCNQ3,0,-7.8529,4,-4.3532,3,-4.7239,63,-0.4780,137,0.91362,70,-0.3291,254,1.91155,108,0.37345,81,-0.0986
ENSG00000129292,PHF20L1,39,-2.1385,239,0.67315,358,1.38637,89,-0.9074,64,-1.5158,147,-0.1283,93,-0.8334,312,1.13394,185,0.24655
ENSG00000104419,NDRG1,1845,2.33931,976,1.08286,729,0.57866,449,-0.2086,316,-0.8293,209,-1.3824,146,-1.9131,21,-4.7361,115,-2.2709
ENSG00000131773,KHDRBS3,94,-0.5409,157,0.27633,88,-0.6447,61,-1.1954,200,0.79054,78,-0.8265,221,0.84320,80,-0.7793,146,0.15315
ENSG00000167632,TRAPPC9,24,-0.8296,19,-1.1592,40,-0.0367,53,0.39553,59,0.69215,48,0.23883,29,-0.5596,23,-0.8698,57,0.52050
ENSG00000123908,AGO2,52,-0.3768,105,0.75454,73,0.14013,108,0.79735,31,-1.2559,60,-0.1610,69,0.05365,98,0.62413,38,-0.8618
ENSG00000169398,PTK2,258,0.30840,417,1.12516,702,2.13932,94,-1.2598,116,-1.0348,85,-1.4220,94,-1.2705,115,-0.9547,137,-0.6960
ENSG00000181790,ADGRB1,28,-0.9203,1,-4.9838,20,-1.3875,53,0.08746,93,1.21852,69,0.49241,41,-0.3474,29,-0.8430,78,0.70216
ENSG00000180155,LYNX1,63,-1.1691,35,-2.0464,18,-3.0218,80,-0.7985,305,1.73227,118,-0.2018,201,0.66427,66,-1.0992,151,0.18752
ENSG00000160932,LY6E,31,-2.0439,10,-3.6941,99,-0.2923,123,0.04473,222,1.23952,143,0.28746,52,-1.2837,80,-0.6296,213,0.96256
ENSG00000176956,LY6H,168,-1.2596,10,-5.3340,558,0.63342,128,-1.6688,848,1.68944,219,-0.8569,145,-1.4812,275,-0.5109,598,0.74866
ENSG00000277494,GPIHBP1,65,0.80113,144,2.32022,111,1.78557,11,-1.9037,26,-0.7269,16,-1.3441,0,-6.9111,0,-7.3097,0,-8.3336
ENSG00000104529,EEF1D,267,0.72655,274,0.76670,245,0.58093,144,-0.2765,155,-0.1838,246,0.58597,71,-1.3662,38,-2.2829,124,-0.5138
ENSG00000179950,PUF60,258,1.17723,77,-0.7933,264,1.22179,183,0.58283,90,-0.6023,72,-0.9043,126,-0.0261,27,-2.3570,94,-0.4878
ENSG00000185189,NRBP2,25,-0.8036,71,0.86294,80,1.05402,49,0.23072,42,-0.0019,29,-0.5990,15,-1.5944,38,-0.1802,32,-0.4271
ENSG00000178209,PLEC,106,-0.6662,91,-0.9088,160,-0.0285,422,1.64910,117,-0.5795,242,0.65375,81,-1.0738,115,-0.5475,178,0.14076
ENSG00000178719,GRINA,55,-1.4960,61,-1.3456,33,-2.2544,384,1.68328,268,1.21148,114,-0.3826,99,-0.6064,32,-2.3105,145,-0.0105
ENSG00000197858,GPAA1,209,1.65632,32,-1.3865,107,0.46516,98,0.32162,69,-0.2554,102,0.39418,19,-2.1782,45,-0.8859,51,-0.7083
ENSG00000179091,CYC1,102,0.77760,11,-2.6337,5,-3.8229,183,1.85058,83,0.50060,41,-0.6994,68,0.11379,25,-1.4362,36,-0.8930
ENSG00000179632,MAF1,94,0.56642,39,-0.8086,128,1.09675,89,0.48106,77,0.27720,33,-1.0696,14,-2.3451,37,-0.9079,75,0.19283
ENSG00000179832,MROH1,11,-2.3250,7,-2.9645,10,-2.4277,102,1.15399,84,0.96567,97,1.07354,10,-2.3616,22,-1.2621,84,0.80716
ENSG00000261236,BOP1,23,-0.9296,3,-3.6408,23,-0.9359,78,0.98686,93,1.58547,47,0.14722,10,-2.1548,8,-2.4933,51,0.27869
ENSG00000185000,DGAT1,0,-6.8721,10,-2.1987,148,2.21237,31,-0.5147,40,-0.1317,55,0.39618,15,-1.5633,11,-2.0519,82,1.05604
ENSG00000261678,SCRT1,23,-2.0600,0,-10.480,0,-7.5828,33,-1.5395,110,0.33018,264,1.85346,140,0.69882,113,0.34169,124,0.48684
ENSG00000160948,VPS28,114,0.38447,69,-0.4279,104,0.22445,119,0.45555,127,0.64407,84,-0.1063,35,-1.4265,29,-1.7345,93,0.05406
ENSG00000187954,CYHR1,92,0.21178,28,-1.6018,69,-0.2598,156,1.09648,114,0.63689,84,0.05462,23,-1.8757,31,-1.4746,99,0.33022
ENSG00000167702,KIFC2,81,-1.4061,4,-5.5861,58,-1.9036,148,-0.4865,337,1.00760,555,1.77117,150,-0.4618,170,-0.2664,174,-0.2316
ENSG00000147799,ARHGAP39,10,-2.0821,21,-1.0279,11,-1.9606,12,-1.8294,86,1.51340,54,0.43649,5,-3.1099,51,0.34013,75,0.99681
ENSG00000161016,RPL8,720,0.62789,467,-0.0806,341,-0.5730,414,-0.2715,622,0.43902,750,0.69553,427,-0.2217,230,-1.1746,320,-0.6752
ENSG00000182307,C8orf33,108,0.07820,61,-0.8022,76,-0.4805,62,-0.7836,122,0.32166,140,0.50447,110,0.10605,171,0.84081,55,-0.9691
ENSG00000181404,WASHC1,128,0.34102,74,-0.5389,232,1.36370,74,-0.5393,124,0.31568,81,-0.3960,69,-0.6443,34,-1.6890,101,-0.0430
ENSG00000080503,SMARCA2,69,-2.7842,326,-0.4645,78,-2.6126,534,0.32271,273,-0.8090,439,0.00490,737,0.86398,1192,1.74944,457,0.06896
ENSG00000080608,PUM3,2,-4.4691,85,0.65464,50,-0.1970,53,-0.1151,15,-2.1284,59,0.04361,59,0.05509,138,1.50283,95,0.82980
ENSG00000080298,RFX3,0,-6.7299,18,-1.1579,24,-0.7759,32,-0.3270,26,-0.6649,37,-0.0990,43,0.14966,82,1.23285,103,1.67759
ENSG00000106993,CDC37L1,47,0.06699,61,0.48270,105,1.42691,42,-0.1157,43,-0.0786,30,-0.6228,34,-0.4392,21,-1.1447,25,-0.9050
ENSG00000147853,AK3,248,0.87458,143,-0.0350,83,-0.8797,339,1.43678,124,-0.2903,96,-0.6555,162,0.16583,102,-0.5634,41,-1.9287
ENSG00000183354,KIAA2026,104,-1.2721,479,1.19107,322,0.50436,183,-0.4064,147,-0.8096,171,-0.5130,332,0.55224,325,0.52039,155,-0.6638
ENSG00000137038,DMAC1,41,-0.3504,33,-0.6580,107,1.24412,33,-0.6546,59,0.26837,30,-0.8341,86,0.86981,25,-1.0947,36,-0.5301
ENSG00000153707,PTPRD,264,0.56176,444,1.48079,286,0.69569,56,-1.8326,192,0.04417,42,-2.2758,190,0.02207,60,-1.7354,147,-0.3817
ENSG00000107186,MPDZ,62,-0.1249,134,1.16711,48,-0.5302,58,-0.2375,34,-1.1377,75,0.17773,54,-0.3394,80,0.28803,92,0.50770
ENSG00000147862,NFIB,204,-0.5926,339,0.20711,289,-0.0470,425,0.58238,160,-1.0499,286,-0.0624,335,0.19083,573,1.10039,206,-0.5819
ENSG00000175893,ZDHHC21,2,-4.7762,14,-1.9150,56,0.13330,29,-0.8725,81,0.86119,33,-0.6890,61,0.27196,71,0.50818,88,0.88196
ENSG00000155158,TTC39B,1,-5.0539,11,-2.1267,45,0.04806,24,-0.9035,48,0.14231,30,-0.5894,46,0.07182,79,0.96385,109,1.54656
ENSG00000164985,PSIP1,190,-1.4950,751,0.66000,277,-0.9286,288,-0.8714,481,-0.0777,343,-0.6004,660,0.44408,844,0.85938,711,0.56831
ENSG00000107295,SH3GL2,16,-2.2333,1,-6.2469,11,-2.8230,21,-1.8359,171,1.83134,11,-2.8542,119,0.81948,59,-0.3204,144,1.15382
ENSG00000155876,RRAGA,45,-0.4518,27,-1.2559,65,0.12658,137,1.39835,78,0.48581,29,-1.1124,63,0.06489,22,-1.5527,58,-0.0505
ENSG00000147874,HAUS6,60,0.84768,65,0.98624,1,-5.1081,33,-0.1169,13,-1.6681,39,0.10985,56,0.72233,46,0.38361,34,-0.0769
ENSG00000137154,RPS6,1775,1.80454,923,0.61476,184,-1.8903,348,-0.9340,588,-0.1370,792,0.36047,742,0.25385,246,-1.4623,159,-2.1089
ENSG00000155886,SLC24A2,148,-0.0171,164,0.14424,298,1.15598,23,-2.7848,222,0.75526,16,-3.3437,218,0.61504,12,-3.7510,174,0.24249
ENSG00000171843,MLLT3,0,-6.7151,53,0.51414,47,0.32474,27,-0.5802,25,-0.7484,17,-1.2489,33,-0.2521,103,1.69645,57,0.62583
ENSG00000107105,ELAVL2,34,-1.1750,5,-3.7441,18,-2.1062,99,0.51925,92,0.43933,20,-1.9354,161,1.35820,26,-1.5651,176,1.53105
ENSG00000197579,TOPORS,3,-4.9426,212,1.47808,65,-0.5065,171,1.08491,35,-1.5404,47,-1.0087,100,0.18437,126,0.55376,101,0.19652
ENSG00000165264,NDUFB6,35,-0.1432,31,-0.3318,15,-1.3868,22,-0.8969,66,1.04452,30,-0.3890,53,0.50180,49,0.39279,19,-1.1175
ENSG00000137074,APTX,0,-6.4884,71,1.03868,61,0.77738,12,-1.7743,39,0.07117,53,0.53259,29,-0.4263,29,-0.4291,46,0.32803
ENSG00000086061,DNAJA1,66,-1.2174,144,0.00042,112,-0.4040,154,0.10524,171,0.31159,58,-1.3954,261,0.98506,163,0.19595,144,-0.0059
ENSG00000122692,SMU1,0,-7.2994,71,0.30862,155,1.69700,48,-0.2985,50,-0.2519,49,-0.2760,32,-0.9047,75,0.39955,52,-0.1818
ENSG00000107262,BAG1,355,1.66628,120,-0.2014,33,-2.1593,232,0.88349,93,-0.6467,132,-0.0496,106,-0.3875,133,-0.0372,62,-1.1989
ENSG00000086065,CHMP5,28,-1.0437,51,-0.1099,4,-3.8722,81,0.65835,97,1.12658,20,-1.4929,62,0.19613,33,-0.7983,74,0.48675
ENSG00000086102,NFX1,15,-2.4402,106,0.49112,116,0.64219,94,0.29050,61,-0.4327,54,-0.5991,57,-0.5001,80,0.02713,141,0.96556
ENSG00000107341,UBE2R2,142,0.32753,181,0.74066,238,1.21550,104,-0.1673,117,0.02571,71,-0.7677,55,-1.1359,51,-1.2516,80,-0.5825
ENSG00000137073,UBAP2,40,-1.6600,147,0.35135,2,-5.9728,99,-0.2822,98,-0.3232,152,0.40886,207,0.93546,295,1.57921,43,-1.5400
ENSG00000165006,UBAP1,131,1.63939,45,-0.1929,0,-6.7267,88,0.92519,53,0.08756,27,-0.9438,44,-0.2122,33,-0.6749,31,-0.7516
ENSG00000164970,FAM219A,92,0.59111,49,-0.4170,11,-2.5688,48,-0.4397,104,0.92682,44,-0.5760,61,-0.0844,57,-0.1807,71,0.15424
ENSG00000168913,ENHO,345,-0.1026,79,-2.3297,89,-2.1629,575,0.73489,435,0.30769,958,1.66038,292,-0.3685,335,-0.1526,140,-1.4930
ENSG00000122756,CNTFR,3,-4.0378,9,-2.5865,20,-1.3952,232,2.99328,35,-0.5721,65,0.46480,51,0.06637,13,-1.9777,28,-0.8890
ENSG00000137100,DCTN3,60,0.41657,11,-2.1535,99,1.26646,65,0.52952,47,0.02364,28,-0.7664,61,0.42116,6,-3.0552,42,-0.1557
ENSG00000187186,AL162231.1,29,-1.1038,11,-2.4566,72,0.29467,40,-0.6393,139,1.78518,33,-0.8927,65,0.12783,26,-1.2703,43,-0.4993
ENSG00000122733,PHF24,54,-1.0862,4,-4.8693,77,-0.5587,55,-1.0672,262,1.87454,100,-0.1475,111,0.02066,44,-1.3881,125,0.21918
ENSG00000165280,VCP,169,0.70884,82,-0.4578,85,-0.4089,130,0.27128,137,0.39836,46,-1.3531,121,0.14729,43,-1.4407,152,0.52179
ENSG00000165283,STOML2,56,0.10216,27,-1.0431,33,-0.6965,10,-2.4027,81,0.84106,71,0.49946,52,-0.0067,24,-1.2263,88,0.85721
ENSG00000005238,FAM214B,38,-0.7291,69,0.17894,94,0.69950,135,1.32522,75,0.36933,21,-1.6316,33,-0.9758,15,-2.1253,60,-0.0358
ENSG00000198853,RUSC2,52,-0.5514,45,-0.7904,56,-0.4346,6,-3.6193,133,1.14180,78,0.08217,79,0.09295,81,0.14262,81,0.12801
ENSG00000107140,TESK1,2,-4.1451,17,-1.3169,15,-1.4920,65,0.76771,74,1.18668,33,-0.3171,40,-0.0421,18,-1.2573,69,0.85776
ENSG00000159884,CCDC107,43,0.03243,24,-0.8538,18,-1.2927,29,-0.5803,58,0.58483,83,1.10876,14,-1.7165,42,-0.0071,55,0.41740
ENSG00000137076,TLN1,44,-0.6637,138,1.19699,82,0.31590,155,1.40749,19,-2.0663,79,0.23976,80,0.26648,31,-1.1930,31,-1.2131
ENSG00000107175,CREB3,62,0.31881,33,-0.6573,37,-0.4734,27,-0.9759,63,0.41251,77,0.67249,65,0.38972,32,-0.7034,48,-0.1017
ENSG00000070610,GBA2,4,-3.0223,18,-0.9988,5,-2.7568,49,0.57178,75,1.59120,21,-0.7730,17,-1.0699,16,-1.2106,66,1.07018
ENSG00000137103,TMEM8B,76,0.33474,7,-3.2125,16,-2.0418,90,0.61641,83,0.54358,124,1.16005,57,-0.1334,33,-0.9584,50,-0.3267
ENSG00000122705,CLTA,133,-0.6142,149,-0.4302,134,-0.6019,149,-0.4298,360,1.20940,112,-0.8688,151,-0.4112,91,-1.1796,322,0.82211
