Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000172602,RND1,8,-2.5374,15,-1.3798,59,0.73385,51,0.55848,53,0.88328
ENSG00000134285,FKBP11,11,-1.4283,28,0.17713,51,1.16827,45,1.10859,19,-0.6373
ENSG00000134287,ARF3,126,-1.5990,335,0.11319,383,0.32710,270,-0.2510,450,0.94266
ENSG00000181418,DDN,34,-2.1483,346,1.79696,58,-1.1483,152,0.39456,132,0.19157
ENSG00000181929,PRKAG1,17,-1.0078,20,-0.5647,36,0.31556,26,-0.2466,42,0.87126
ENSG00000167548,KMT2D,23,-0.4995,30,0.02681,26,-0.1910,47,0.84496,27,-0.2008
ENSG00000123416,TUBA1B,672,-1.5270,1938,0.31574,1535,-0.0579,1001,-0.7838,2505,1.22705
ENSG00000167552,TUBA1A,2075,1.08827,465,-1.5438,1722,0.48367,602,-1.2431,1104,-0.3152
ENSG00000123352,SPATS2,21,-1.5927,35,-0.6360,35,-0.6159,98,1.20149,62,0.39778
ENSG00000135519,KCNH3,22,-2.2006,67,-0.2917,162,1.15706,90,0.19116,103,0.60124
ENSG00000187778,MCRS1,27,0.13899,22,-0.2137,0,-5.4894,19,-0.4440,33,0.72497
ENSG00000110844,PRPF40B,19,-0.8154,19,-0.7386,75,1.52894,31,0.04842,30,-0.0416
ENSG00000139644,TMBIM6,677,1.10558,361,-0.2130,355,-0.2415,259,-0.7863,320,-0.5418
ENSG00000135472,FAIM2,247,-1.2033,207,-1.2972,1128,1.43680,428,-0.2020,590,0.49398
ENSG00000110881,ASIC1,33,-0.0640,28,-0.3539,55,0.73591,26,-0.4610,36,0.11121
ENSG00000066117,SMARCD1,32,0.18924,21,-0.4900,41,0.54838,30,0.06498,25,-0.2945
ENSG00000167588,GPD1,58,2.78503,12,-0.8924,15,-0.5296,2,-3.5914,8,-1.7529
ENSG00000178449,COX14,89,-0.1725,120,0.33745,84,-0.2257,50,-1.1020,125,0.60837
ENSG00000139624,CERS5,16,-0.2418,11,-0.7735,9,-1.0086,22,0.35383,22,0.43272
ENSG00000050405,LIMA1,47,1.92694,21,-0.0468,0,-4.7509,22,0.03182,8,-1.8707
ENSG00000161813,LARP4,36,0.27924,14,-1.1688,19,-0.7637,39,0.43321,31,-0.0337
ENSG00000066084,DIP2B,235,2.22685,42,-1.3303,67,-0.6326,36,-1.6750,55,-1.2015
ENSG00000185432,METTL7A,222,0.51405,391,1.36287,93,-0.9630,185,0.11710,97,-1.1598
ENSG00000110911,SLC11A2,96,0.94956,36,-0.8351,60,-0.0684,47,-0.4855,52,-0.3955
ENSG00000050426,LETMD1,31,-0.7391,52,0.19014,25,-0.9482,56,0.33985,57,0.49079
ENSG00000110925,CSRNP2,22,-0.8751,18,-1.0050,88,1.53637,44,0.37523,32,-0.1869
ENSG00000135457,TFCP2,48,0.38306,39,-0.0315,53,0.47956,37,-0.1161,31,-0.4848
ENSG00000184271,POU6F1,19,-0.7751,37,0.35410,21,-0.5050,22,-0.5021,42,0.83900
ENSG00000183283,DAZAP2,323,1.06094,150,-0.4578,179,-0.1822,110,-1.0021,172,-0.3313
ENSG00000139629,GALNT6,111,2.63887,4,-3.3991,104,1.49392,5,-3.1844,5,-3.5415
ENSG00000050438,SLC4A8,56,-0.9929,47,-1.1109,103,0.08739,147,0.76606,114,0.38246
ENSG00000196876,SCN8A,25,-3.3508,65,-1.6609,312,0.76722,373,1.26598,236,0.46035
ENSG00000135503,ACVR1B,13,-1.8841,17,-1.2321,52,0.47938,54,0.61834,52,0.75096
ENSG00000161835,GRASP,6,-3.3701,29,-0.9222,19,-1.5882,70,0.46867,96,1.68460
ENSG00000123358,NR4A1,8,-2.0937,45,0.72452,11,-1.4797,48,0.99959,34,0.43124
ENSG00000123395,ATG101,23,-0.6753,20,-0.7450,23,-0.5497,28,-0.2553,48,0.99589
ENSG00000063046,EIF4B,278,0.37113,269,0.23680,265,0.21381,191,-0.3316,200,-0.3202
ENSG00000257337,AC068888.1,36,1.51966,19,0.06383,55,1.85771,6,-1.8209,3,-3.1106
ENSG00000111077,TNS2,47,2.51154,24,0.42257,0,-5.9482,7,-1.5665,6,-1.9474
ENSG00000167778,SPRYD3,65,-1.7459,157,-0.1872,181,0.03432,198,0.20167,254,0.93594
ENSG00000167779,IGFBP6,7,-2.2542,34,0.36178,1,-4.5374,33,0.35445,44,1.31884
ENSG00000139631,CSAD,38,0.63423,16,-0.8632,28,0.03363,29,0.06065,23,-0.4220
ENSG00000182544,MFSD5,19,-0.4366,14,-0.8324,47,1.06348,21,-0.2643,27,0.22763
ENSG00000123349,PFDN5,427,0.20776,672,0.91123,275,-0.5256,217,-0.9580,394,0.05124
ENSG00000139637,C12orf10,25,-1.0963,57,0.31709,35,-0.4491,28,-0.8673,73,1.17386
ENSG00000185591,SP1,42,2.98963,6,-1.2460,0,-5.6479,10,-0.6719,3,-2.5933
ENSG00000205352,PRR13,79,-0.1045,126,0.67755,46,-0.9138,58,-0.5961,97,0.37097
ENSG00000197111,PCBP2,284,-0.1132,307,0.03055,351,0.24488,277,-0.1445,312,0.08001
ENSG00000139625,MAP3K12,17,-0.9323,26,-0.1876,7,-2.0296,38,0.50677,39,0.75638
ENSG00000135390,ATP5MC2,204,0.50686,238,0.64779,57,-1.5770,81,-1.1334,173,0.17724
ENSG00000012822,CALCOCO1,54,0.08051,31,-0.7833,61,0.26691,59,0.23389,49,-0.1075
ENSG00000123415,SMUG1,13,-0.7321,23,0.22710,19,-0.0361,14,-0.5399,27,0.74736
ENSG00000094916,CBX5,179,0.07084,214,0.34139,202,0.25385,202,0.28060,136,-0.5134
ENSG00000135486,HNRNPA1,333,0.53663,328,0.38759,175,-0.6020,209,-0.3564,228,-0.2650
ENSG00000111481,COPZ1,47,-0.3379,58,0.05209,103,1.00176,25,-1.2988,66,0.38644
ENSG00000161642,ZNF385A,34,0.14324,62,1.07920,0,-6.7324,13,-1.4196,40,0.54740
ENSG00000123360,PDE1B,6,-2.9893,31,-0.3843,97,1.47075,42,0.09040,53,0.66529
ENSG00000135447,PPP1R1A,42,-0.4568,92,0.90394,30,-0.8757,38,-0.5399,65,0.48007
ENSG00000135426,TESPA1,14,-3.6912,84,-0.7475,81,-0.8025,207,0.78905,218,1.29614
ENSG00000135441,BLOC1S1,167,0.29147,170,0.25706,197,0.50024,57,-1.5066,152,0.11466
ENSG00000135404,CD63,272,0.50896,342,0.77057,145,-0.6039,110,-1.1015,206,-0.0810
ENSG00000135414,GDF11,59,0.74023,46,0.18144,25,-0.7862,51,0.38844,26,-0.9127
ENSG00000205323,SARNP,80,0.02583,61,-0.4133,47,-0.8021,87,0.16121,87,0.22591
ENSG00000135392,DNAJC14,21,0.49063,6,-1.5292,3,-2.4047,9,-0.9297,23,0.79832
ENSG00000170473,PYM1,16,-0.0365,16,-0.0856,4,-2.1583,22,0.43872,18,0.17871
ENSG00000111540,RAB5B,172,0.20290,156,0.00403,226,0.60892,111,-0.5655,147,-0.1208
ENSG00000123411,IKZF4,31,1.45640,7,-1.1819,14,-0.3114,18,0.13684,8,-1.3833
ENSG00000197728,RPS26,618,0.45953,946,1.07018,444,-0.1739,227,-1.2895,438,-0.2702
ENSG00000065361,ERBB3,471,4.20807,25,-2.6273,66,-1.2338,17,-3.2979,19,-3.5252
ENSG00000170515,PA2G4,180,0.40481,92,-0.7314,122,-0.3046,187,0.42878,124,-0.3721
ENSG00000229117,RPL41,1348,0.17382,3021,1.51317,1014,-0.3111,516,-1.4346,1123,-0.2135
ENSG00000139641,ESYT1,19,-0.2243,14,-0.6821,0,-6.1540,7,-1.7281,37,1.60046
ENSG00000196465,MYL6B,49,-1.4260,204,1.01915,86,-0.3810,71,-0.7428,158,0.92560
ENSG00000092841,MYL6,458,0.50008,445,0.33778,139,-1.4601,218,-0.8406,392,0.19697
ENSG00000139613,SMARCC2,167,-0.5074,304,0.53636,261,0.28563,329,0.76005,170,-0.5372
ENSG00000181852,RNF41,37,-0.8971,59,-0.0319,66,0.12847,33,-0.9795,91,1.05887
ENSG00000139579,NABP2,62,-0.2122,64,-0.1206,41,-0.8128,61,-0.2308,87,0.56534
ENSG00000139645,ANKRD52,16,-0.5478,9,-1.3693,22,-0.0096,24,0.18609,28,0.61336
ENSG00000062485,CS,53,-0.8490,87,0.05334,54,-0.6947,79,-0.1168,117,0.83861
ENSG00000257727,CNPY2,114,0.55570,54,-0.7478,88,0.00976,59,-0.6675,90,0.06580
ENSG00000135473,PAN2,29,1.20744,6,-1.4985,1,-4.1854,16,-0.0588,15,-0.2772
ENSG00000170581,STAT2,87,0.81775,40,-0.6370,71,0.26859,46,-0.4390,48,-0.4614
ENSG00000135423,GLS2,6,-2.1253,11,-1.1307,27,0.25708,22,-0.0853,38,1.37578
ENSG00000076108,BAZ2A,116,0.57440,37,-1.3195,152,0.88916,121,0.57603,48,-1.2102
ENSG00000110955,ATP5F1B,235,-1.2784,323,-0.6176,477,-0.0077,269,-0.9691,808,1.46793
ENSG00000110958,PTGES3,333,0.13400,201,-0.6783,466,0.65291,239,-0.4552,321,0.06610
ENSG00000196531,NACA,493,0.23322,798,0.98346,277,-0.7192,219,-1.1560,460,0.10744
ENSG00000166886,NAB2,9,-2.3935,23,-0.7694,65,0.85038,31,-0.3474,62,1.25246
ENSG00000123384,LRP1,101,-0.5988,200,0.58913,157,0.19552,151,0.14221,142,0.04623
ENSG00000179912,R3HDM2,87,-0.6543,111,-0.1791,150,0.30119,178,0.66392,122,-0.0457
ENSG00000166986,MARS,35,-0.5775,37,-0.3824,27,-0.8649,51,0.10500,63,0.70908
ENSG00000175197,DDIT3,42,0.68799,27,-0.2002,8,-2.0574,23,-0.4562,32,0.10389
ENSG00000166987,MBD6,31,1.22250,16,-0.2162,20,0.13628,15,-0.3387,10,-1.1428
ENSG00000175203,DCTN2,102,-0.3819,90,-0.4943,65,-1.0049,101,-0.3512,176,0.89061
ENSG00000155980,KIF5A,406,-0.6988,1431,1.49807,291,-1.0891,654,0.18206,561,-0.1121
ENSG00000166908,PIP4K2C,19,-1.1349,32,-0.2021,14,-1.4772,34,-0.1234,57,1.21440
ENSG00000178498,DTX3,35,-0.9524,60,0.01466,35,-0.8009,51,-0.2420,87,1.00077
ENSG00000240771,ARHGEF25,7,-2.2287,34,0.36617,19,-0.5529,28,0.07614,42,1.14432
ENSG00000135454,B4GALNT1,9,-3.1505,25,-1.3650,58,-0.0720,77,0.41692,102,1.43114
ENSG00000135506,OS9,89,-0.3352,87,-0.3105,143,0.48586,122,0.25042,106,0.00433
ENSG00000135439,AGAP2,16,-2.9819,192,1.06335,181,0.96255,106,0.08581,119,0.38837
ENSG00000135452,TSPAN31,36,0.40481,27,-0.1589,50,0.83929,23,-0.4467,24,-0.4559
ENSG00000139266,MARCH9,18,-0.6253,20,-0.3327,69,1.69964,20,-0.3913,24,-0.1442
ENSG00000123297,TSFM,9,-1.0876,19,0.18244,0,-5.8167,20,0.33967,24,0.96239
ENSG00000175215,CTDSP2,76,1.26406,29,-0.6475,54,0.34470,17,-1.4884,33,-0.5547
ENSG00000257698,GIHCG,25,-0.4014,53,0.88516,30,-0.0245,17,-0.9929,36,0.41842
ENSG00000118596,SLC16A7,14,-1.3074,14,-1.0650,7,-2.1460,49,0.96091,40,0.80021
ENSG00000198673,TAFA2,10,-2.1721,20,-0.8703,0,-6.8868,31,-0.2234,70,2.10313
ENSG00000135655,USP15,42,-0.0968,12,-1.9340,17,-1.4236,77,1.02183,45,0.02722
ENSG00000061987,MON2,79,0.99071,24,-1.1398,72,0.57420,36,-0.5603,37,-0.6346
ENSG00000111110,PPM1H,33,-0.0029,20,-0.7703,4,-3.1686,23,-0.5838,49,0.99332
ENSG00000118600,RXYLT1,30,0.92365,11,-0.8242,4,-2.2364,25,0.39797,15,-0.5295
ENSG00000196935,SRGAP1,58,1.38072,30,-0.0636,35,0.17097,31,-0.0510,12,-1.8017
ENSG00000184575,XPOT,61,0.10910,45,-0.3886,72,0.35278,41,-0.5586,63,0.20266
ENSG00000183735,TBK1,26,-0.1047,15,-0.9114,8,-1.7788,31,0.24267,34,0.54374
ENSG00000135677,GNS,34,0.31801,13,-1.1932,22,-0.4163,28,-0.0677,32,0.19162
ENSG00000156076,WIF1,0,-6.9070,54,2.25742,0,-5.6408,11,-0.5195,22,1.02243
ENSG00000174106,LEMD3,34,-0.3372,17,-1.3404,73,0.96765,37,-0.1404,45,0.23294
ENSG00000139233,LLPH,92,0.70472,60,-0.1669,26,-1.4167,91,0.57967,46,-0.7511
ENSG00000155957,TMBIM4,88,1.31538,49,-0.0289,59,0.26747,24,-1.1818,31,-0.9249
ENSG00000111530,CAND1,85,-0.7412,76,-0.7972,157,0.33283,156,0.36434,150,0.38932
ENSG00000127314,RAP1B,79,0.88363,41,-0.4026,101,1.07149,30,-0.9497,35,-0.8250
ENSG00000175782,SLC35E3,86,0.91715,16,-1.9179,49,-0.2178,81,0.66094,34,-1.0146
ENSG00000135679,MDM2,69,0.49192,35,-0.6896,80,0.60968,55,-0.0035,42,-0.5373
ENSG00000135678,CPM,116,4.56800,9,-2.0255,7,-2.3125,5,-2.8787,2,-4.3084
ENSG00000111605,CPSF6,39,-0.5005,40,-0.3992,35,-0.5804,59,0.24962,63,0.50806
ENSG00000127337,YEATS4,17,-0.7444,27,0.05777,84,2.02135,18,-0.6118,22,-0.3663
ENSG00000166225,FRS2,49,0.85457,28,-0.2350,41,0.33278,37,0.18436,18,-1.1555
ENSG00000166226,CCT2,66,-0.6224,77,-0.2951,119,0.40403,70,-0.4705,121,0.65543
ENSG00000127328,RAB3IP,171,0.82272,126,0.12074,94,-0.3393,114,-0.0344,81,-0.7652
ENSG00000111596,CNOT2,94,0.75581,33,-1.0592,82,0.33704,58,-0.2254,53,-0.4521
ENSG00000135643,KCNMB4,159,0.42536,107,-0.2970,223,0.89872,76,-0.8773,115,-0.2487
ENSG00000153233,PTPRR,10,-1.7835,7,-2.1225,125,2.73074,23,-0.3208,25,-0.2187
ENSG00000133858,ZFC3H1,121,0.65117,49,-0.9216,98,0.16004,149,0.98287,42,-1.4443
ENSG00000139291,TMEM19,43,-0.1477,31,-0.6088,110,1.45903,32,-0.6087,43,-0.1320
ENSG00000080371,RAB21,147,0.67190,77,-0.5101,173,0.78641,73,-0.6501,85,-0.4896
ENSG00000121749,TBC1D15,73,0.86333,55,0.18213,6,-3.0365,59,0.32644,35,-0.6822
ENSG00000072657,TRHDE,2,-4.5244,47,-0.0563,0,-7.3402,63,0.45808,90,1.77550
ENSG00000253719,ATXN7L3B,97,-0.8564,167,0.11918,200,0.40992,140,-0.1841,192,0.51537
ENSG00000166006,KCNC2,17,-3.0662,49,-1.2172,1,-6.3929,106,-0.0503,223,2.30170
ENSG00000180881,CAPS2,12,-0.7700,7,-1.5173,3,-2.7611,31,0.87955,25,0.69912
ENSG00000111615,KRR1,73,-0.0538,58,-0.4111,24,-1.7428,138,1.17161,62,-0.4008
ENSG00000139289,PHLDA1,15,-1.1361,40,0.48605,14,-1.1467,21,-0.5186,45,1.11962
ENSG00000187109,NAP1L1,780,0.21690,649,-0.1194,434,-0.7432,1034,0.72379,553,-0.5032
ENSG00000091039,OSBPL8,105,-0.3771,76,-0.8033,115,-0.1753,215,0.97214,119,-0.1701
ENSG00000186908,ZDHHC17,63,-0.0409,49,-0.4260,78,0.28925,65,0.01450,66,0.04805
ENSG00000067798,NAV3,107,-0.1203,101,-0.1851,211,1.01169,170,0.73806,70,-0.9815
ENSG00000067715,SYT1,508,-2.9347,888,-1.8358,5219,0.92949,5094,1.03095,3700,0.53956
ENSG00000058272,PPP1R12A,230,-0.6293,307,-0.0701,216,-0.6172,636,1.33862,262,-0.4364
ENSG00000111052,LIN7A,2,-3.7930,16,-0.8640,0,-6.4994,34,0.28183,57,2.08358
ENSG00000139220,PPFIA2,219,-0.5466,217,-0.4668,243,-0.2889,512,1.06825,269,-0.1835
ENSG00000133773,CCDC59,55,0.68823,24,-0.7403,45,0.22434,50,0.40981,25,-0.9008
ENSG00000179104,TMTC2,108,2.74390,10,-2.0189,53,0.42302,16,-1.5397,8,-2.8931
ENSG00000072041,SLC6A15,20,-1.1331,17,-1.2584,42,0.14372,33,-0.2268,59,1.12483
ENSG00000182050,MGAT4C,21,-1.3178,17,-1.4400,189,2.62183,61,0.57747,25,-1.1598
ENSG00000133641,C12orf29,23,-0.5096,24,-0.3699,23,-0.3795,32,0.09585,38,0.55513
ENSG00000198707,CEP290,281,0.54464,125,-0.8474,183,-0.2637,410,1.23689,103,-1.4482
ENSG00000139324,TMTC3,30,-0.2672,20,-0.8227,60,0.89362,48,0.61469,28,-0.4262
ENSG00000049130,KITLG,3,-2.7216,15,-0.4172,0,-6.0398,21,0.11538,37,1.90147
ENSG00000139318,DUSP6,7,-3.0208,25,-0.8501,38,-0.1969,58,0.53032,70,1.27345
ENSG00000139323,POC1B,37,2.70892,11,-0.3856,0,-5.5402,7,-1.0019,4,-2.1145
ENSG00000070961,ATP2B1,261,-2.5772,387,-1.7303,3132,1.63123,2407,1.36218,1031,-0.3366
ENSG00000271614,ATP2B1-AS1,13,-1.2789,21,-0.4065,44,0.71922,36,0.47059,32,0.33701
ENSG00000133639,BTG1,42,0.15916,35,-0.1341,96,1.53273,31,-0.3934,27,-0.7604
ENSG00000102189,EEA1,259,0.59602,130,-0.6344,102,-1.0027,298,0.78919,135,-0.7568
ENSG00000173598,NUDT4,58,-2.3608,150,-0.7044,719,1.93620,199,-0.2950,288,0.48299
ENSG00000177889,UBE2N,56,-1.0590,71,-0.5420,60,-0.7982,74,-0.5192,165,1.35982
ENSG00000198015,MRPL42,61,0.10684,61,0.09455,19,-1.7046,53,-0.1601,67,0.34297
ENSG00000136040,PLXNC1,15,-0.8500,22,-0.0997,28,0.26909,24,0.04490,29,0.50846
ENSG00000173588,CEP83,36,0.47777,46,0.78737,13,-1.1940,49,1.03772,12,-1.6439
ENSG00000057704,TMCC3,167,3.87802,14,-1.9463,24,-1.1960,10,-2.5978,7,-3.4103
ENSG00000184752,NDUFA12,56,-0.6248,117,0.62926,5,-3.8991,29,-1.6320,130,1.37350
ENSG00000120798,NR2C1,28,0.68109,4,-2.1959,21,0.02478,20,-0.0499,19,-0.1877
ENSG00000180263,FGD6,17,-0.2985,49,1.51213,0,-6.0360,34,1.00545,12,-0.9003
ENSG00000028203,VEZT,59,-0.3567,26,-1.5290,52,-0.4746,115,0.90377,74,0.09619
ENSG00000111142,METAP2,366,0.92319,184,-0.4197,151,-0.7197,294,0.36321,155,-0.8929
ENSG00000074527,NTN4,2,-3.5075,16,-0.3348,0,-6.0409,16,-0.3005,41,2.31822
ENSG00000139343,SNRPF,41,-0.4257,57,0.16891,105,1.17695,31,-0.8412,55,0.13737
ENSG00000111144,LTA4H,20,-0.8404,15,-1.1189,16,-1.0098,31,-0.0599,49,1.15401
ENSG00000059758,CDK17,79,-0.5337,26,-2.0995,387,2.33863,73,-0.6112,88,-0.3567
ENSG00000120802,TMPO,35,0.07254,35,0.06083,12,-1.6077,52,0.78152,29,-0.3163
ENSG00000075415,SLC25A3,154,-1.0588,287,0.05849,193,-0.5611,210,-0.4707,419,1.10542
ENSG00000185046,ANKS1B,666,1.02813,163,-1.4501,526,0.36480,451,0.13143,255,-1.0060
ENSG00000111647,UHRF1BP1L,28,-0.7550,43,0.02856,25,-0.8149,59,0.57825,50,0.35783
ENSG00000075089,ACTR6,34,-0.4287,25,-0.8011,21,-1.0826,41,-0.0872,60,0.86364
ENSG00000136021,SCYL2,31,-0.3276,30,-0.2795,28,-0.3807,46,0.42405,39,0.17906
ENSG00000151572,ANO4,47,1.18681,8,-1.8522,62,1.35253,21,-0.4481,12,-1.4901
ENSG00000120800,UTP20,36,1.10128,6,-1.8844,22,0.02890,25,0.26615,13,-0.9825
ENSG00000120805,ARL1,43,-0.8690,54,-0.3685,91,0.44135,59,-0.2587,91,0.70097
ENSG00000196091,MYBPC1,39,0.54372,47,0.75504,0,-6.6251,29,-0.0348,26,-0.2609
ENSG00000111666,CHPT1,45,-0.6130,71,0.22118,147,1.43927,57,-0.1529,54,-0.2881
ENSG00000111670,GNPTAB,93,-0.7048,99,-0.4907,192,0.55938,260,1.26653,100,-0.6296
ENSG00000120860,WASHC3,39,0.12301,44,0.29585,45,0.32715,17,-1.2555,40,0.24687
ENSG00000139352,ASCL1,32,-0.3820,93,1.44446,61,0.72488,39,0.01015,25,-0.8721
ENSG00000111696,NT5DC3,12,-2.5186,44,-0.3458,235,2.64951,39,-0.5686,53,-0.0871
ENSG00000166598,HSP90B1,682,0.17593,375,-0.7933,820,0.43854,897,0.66855,459,-0.6459
ENSG00000204954,C12orf73,20,-0.5373,12,-1.1938,55,1.15808,27,0.01195,29,0.14553
ENSG00000139372,TDG,34,0.67287,6,-2.1633,20,-0.3528,27,0.18555,22,-0.2166
ENSG00000111727,HCFC2,39,1.16844,9,-1.4618,37,0.76628,18,-0.4271,14,-1.0152
ENSG00000120837,NFYB,64,0.52532,73,0.61361,26,-1.0132,33,-0.7187,48,-0.0819
ENSG00000198431,TXNRD1,38,-0.4970,34,-0.5847,102,1.20445,49,-0.0189,49,-0.0201
ENSG00000151131,C12orf45,39,0.01414,46,0.27256,10,-2.0376,52,0.52782,37,-0.0786
ENSG00000136051,WASHC4,110,1.53809,30,-0.9640,53,-0.1292,50,-0.2383,29,-1.3068
ENSG00000136044,APPL2,29,1.09847,24,0.50029,0,-5.8907,16,-0.1482,13,-0.6866
ENSG00000074590,NUAK1,162,-1.2826,162,-1.1045,372,0.18072,536,0.90244,389,0.38141
ENSG00000136026,CKAP4,24,-1.1724,25,-0.9273,79,0.87887,47,0.04715,59,0.60701
ENSG00000111783,RFX4,28,1.47794,23,0.72996,10,-0.5826,16,0.21023,3,-2.7214
ENSG00000111785,RIC8B,27,0.21917,18,-0.4232,0,-6.3206,32,0.50049,25,0.13948
ENSG00000151135,TMEM263,22,-0.4308,32,0.20910,24,-0.2515,17,-0.7943,37,0.73617
ENSG00000120832,MTERF2,20,0.06413,6,-1.7086,11,-0.8462,22,0.22613,23,0.39885
ENSG00000136045,PWP1,45,-0.4215,57,0.02077,65,0.23113,64,0.23422,59,0.08196
ENSG00000110851,PRDM4,25,-0.1498,22,-0.2989,22,-0.2857,25,-0.1339,31,0.38885
ENSG00000075035,WSCD2,5,-2.7161,16,-0.7827,58,1.25249,31,0.22672,37,0.76289
ENSG00000075856,SART3,62,0.26931,40,-0.4893,31,-0.8671,76,0.60758,48,-0.2980
ENSG00000136003,ISCU,73,-1.0926,150,0.19404,118,-0.1778,64,-1.1993,211,1.26321
ENSG00000110880,CORO1C,53,0.11966,29,-0.8343,62,0.35832,46,-0.1226,51,0.06586
ENSG00000084112,SSH1,12,-1.2219,29,0.24004,11,-1.2323,31,0.37575,34,0.75684
ENSG00000166111,SVOP,18,-3.1407,43,-1.6178,233,1.03706,127,0.03500,195,1.22541
ENSG00000135093,USP30,24,0.60510,6,-1.6990,10,-0.9299,15,-0.2818,20,0.23734
ENSG00000110906,KCTD10,28,-0.2127,41,0.42196,56,0.93972,20,-0.7437,31,-0.0272
ENSG00000151148,UBE3B,34,0.25544,33,0.11595,35,0.23422,35,0.23106,23,-0.5488
ENSG00000139428,MMAB,85,0.78721,45,-0.4222,96,0.80804,39,-0.6854,43,-0.6476
ENSG00000139438,FAM222A,95,3.27533,12,-1.4622,8,-2.0764,8,-2.1883,10,-2.1902
ENSG00000139433,GLTP,411,3.37511,47,-1.6781,120,-0.2427,25,-2.7343,24,-3.0649
ENSG00000139437,TCHP,48,0.50439,32,-0.2372,13,-1.6253,74,1.33802,19,-1.3467
ENSG00000139436,GIT2,26,-0.5751,23,-0.6622,24,-0.5898,49,0.56966,42,0.39578
ENSG00000076513,ANKRD13A,56,2.33049,7,-1.7630,8,-1.6072,10,-1.4111,13,-1.1131
ENSG00000174456,C12orf76,141,0.68087,72,-0.5523,75,-0.4773,67,-0.7004,105,0.06049
ENSG00000122970,IFT81,23,-0.3762,36,0.39060,7,-2.0026,64,1.63021,18,-0.9518
ENSG00000174437,ATP2A2,117,-1.8328,234,-0.5561,324,-0.0542,324,-0.0571,532,1.25663
ENSG00000196510,ANAPC7,41,0.22269,15,-1.3681,8,-2.2610,20,-1.0223,54,1.03440
ENSG00000111229,ARPC3,124,0.03108,88,-0.5170,116,-0.0843,67,-1.0128,159,0.64715
ENSG00000204856,FAM216A,14,-1.3931,12,-1.4724,28,-0.2042,35,0.14849,50,1.17158
ENSG00000111237,VPS29,38,-1.3281,72,-0.1547,192,1.48667,56,-0.6050,97,0.46675
ENSG00000196850,PPTC7,18,-0.6689,27,0.08530,0,-6.4256,25,-0.0468,38,1.00987
ENSG00000186298,PPP1CC,96,0.48213,73,-0.0781,68,-0.1767,38,-1.1641,84,0.21173
ENSG00000204842,ATXN2,181,0.78259,98,-0.3831,94,-0.4501,162,0.45964,81,-0.9003
ENSG00000089234,BRAP,36,0.66313,31,0.28222,0,-6.4321,26,-0.0261,24,-0.1578
ENSG00000111275,ALDH2,156,0.34623,288,1.30480,31,-2.1704,68,-1.0913,132,-0.0046
ENSG00000234608,MAPKAPK5-AS1,27,-0.2344,28,-0.1425,33,0.15208,14,-1.2401,41,0.74524
ENSG00000089022,MAPKAPK5,30,-0.0233,37,0.30746,30,-0.0118,16,-0.9941,36,0.39930
ENSG00000089248,ERP29,86,-0.0825,86,-0.0748,70,-0.3819,66,-0.5294,110,0.50077
ENSG00000111300,NAA25,48,0.60065,23,-0.6731,28,-0.3817,54,0.73028,23,-0.8727
ENSG00000173064,HECTD4,66,-0.7107,86,-0.1812,34,-1.5900,124,0.45945,124,0.61286
ENSG00000089009,RPL6,603,-0.0659,1206,1.09209,616,-0.0183,487,-0.4248,564,-0.2232
ENSG00000179295,PTPN11,349,0.54346,276,0.04294,205,-0.4281,310,0.25474,203,-0.5951
ENSG00000089169,RPH3A,59,-2.1229,296,0.61584,266,0.43460,244,0.33131,251,0.51951
ENSG00000135144,DTX1,14,-1.1128,38,0.59554,37,0.54184,20,-0.4478,33,0.53988
ENSG00000111344,RASAL1,49,0.88507,6,-2.5366,72,1.32962,20,-0.7949,23,-0.7055
ENSG00000123064,DDX54,34,-0.8612,41,-0.4395,176,2.05153,43,-0.3803,48,-0.2712
ENSG00000139405,RITA1,13,-1.0717,25,0.08605,47,1.15574,20,-0.2881,27,0.32077
ENSG00000186815,TPCN1,33,0.23545,38,0.43522,8,-1.9441,35,0.34723,26,-0.2214
ENSG00000151176,PLBD2,42,-0.3002,16,-1.7225,111,1.35003,28,-0.9283,58,0.39746
ENSG00000123066,MED13L,77,0.05721,49,-0.6549,133,0.93349,126,0.96900,40,-1.2278
ENSG00000111412,C12orf49,32,-0.6941,61,0.44609,46,-0.0257,49,0.08025,53,0.29566
ENSG00000135119,RNFT2,25,-0.9667,13,-1.7661,17,-1.3941,63,0.72322,59,0.83855
ENSG00000135116,HRK,10,-1.9613,12,-1.4391,127,2.44856,30,-0.1157,31,-0.0648
ENSG00000088992,TESC,7,-2.3979,10,-1.6033,0,-6.6596,35,0.26874,58,1.95856
ENSG00000135108,FBXO21,96,-0.1054,67,-0.6485,92,-0.1500,130,0.44639,102,0.01755
ENSG00000089250,NOS1,73,2.37742,10,-1.5575,0,-6.6263,42,0.63333,4,-3.4729
ENSG00000171435,KSR2,11,-2.1317,37,-0.1191,107,1.65541,57,0.62340,38,-0.1349
ENSG00000176871,WSB2,121,-1.1078,333,0.64323,149,-0.6292,221,-0.0197,293,0.66991
