Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000160972,PPP1R16A,11,-1.3676,75,1.94298,10,-1.3850,25,-0.0143,26,0.11229,21,-0.2890
ENSG00000167700,MFSD3,8,-2.1109,26,-0.2523,10,-1.7092,25,-0.3408,50,0.93396,43,0.77573
ENSG00000160959,LRRC14,13,-1.1457,49,1.07334,10,-1.4718,32,0.33825,23,-0.2159,32,0.45565
ENSG00000254402,LRRC24,10,-1.5901,29,0.08166,12,-1.2555,14,-1.0533,34,0.38880,43,1.08511
ENSG00000161016,RPL8,764,0.20481,1038,0.68834,344,-1.0648,398,-0.8439,922,0.56386,560,-0.3943
ENSG00000170619,COMMD5,3,-2.8265,19,-0.0921,7,-1.4971,23,0.15061,31,0.76173,29,0.79338
ENSG00000182307,C8orf33,76,0.14704,69,-0.0214,65,-0.1041,77,0.15225,62,-0.2192,71,0.02836
ENSG00000181404,WASHC1,85,0.12514,84,0.09560,41,-1.0202,117,0.64398,82,0.06567,72,-0.1952
ENSG00000080503,SMARCA2,357,-0.1394,421,0.13828,874,1.39655,344,-0.1815,278,-0.5724,317,-0.3889
ENSG00000147852,VLDLR,37,0.40620,27,-0.1599,47,0.75129,43,0.61358,8,-2.0504,29,0.00623
ENSG00000080608,PUM3,98,0.80084,49,-0.4367,95,0.64128,107,0.83771,32,-1.1802,45,-0.7064
ENSG00000080298,RFX3,18,-0.9867,49,0.71628,61,1.08044,72,1.38551,10,-1.8582,27,-0.3330
ENSG00000106688,SLC1A1,5,-2.7126,31,0.14442,15,-0.9327,26,-0.0950,23,-0.3669,51,1.46698
ENSG00000106993,CDC37L1,37,-0.3660,25,-0.9162,41,-0.1564,34,-0.4481,66,0.73337,48,0.15059
ENSG00000147853,AK3,110,1.41252,78,0.56780,22,-1.4054,46,-0.2769,30,-1.0383,41,-0.5516
ENSG00000183354,KIAA2026,294,0.93485,212,0.24777,334,1.01822,140,-0.4138,137,-0.4863,89,-1.3034
ENSG00000137040,RANBP6,24,-0.9762,14,-1.6950,25,-0.7999,38,-0.1997,54,0.43575,65,0.95138
ENSG00000137038,DMAC1,51,-1.0414,96,0.03140,51,-0.9573,35,-1.4909,115,0.36624,143,0.95532
ENSG00000153707,PTPRD,291,1.62618,38,-1.9029,130,-0.0366,145,0.13300,79,-0.8938,94,-0.6835
ENSG00000107186,MPDZ,210,1.40938,65,-0.7499,105,0.00368,113,0.11712,47,-1.3255,84,-0.4367
ENSG00000147862,NFIB,181,0.13645,264,0.74214,449,1.71059,306,0.99752,45,-2.1244,70,-1.5817
ENSG00000175893,ZDHHC21,55,-0.5420,30,-1.3958,63,-0.2773,135,0.96051,67,-0.2050,94,0.47284
ENSG00000155158,TTC39B,7,-2.0655,22,-0.2245,31,0.33702,61,1.50965,27,0.10940,24,-0.1331
ENSG00000164975,SNAPC3,29,-0.6151,42,-0.0024,43,0.04115,61,0.63709,42,0.01096,43,0.05920
ENSG00000164985,PSIP1,757,0.37174,468,-0.4411,1353,1.33011,620,0.00104,349,-0.9769,513,-0.3717
ENSG00000164989,CCDC171,65,0.76038,22,-1.0626,87,1.15383,85,1.11548,25,-0.9400,21,-1.3437
ENSG00000044459,CNTLN,72,2.21072,27,-0.0038,7,-2.0191,38,0.57634,11,-1.4945,10,-1.7432
ENSG00000107295,SH3GL2,42,-2.5927,58,-1.9718,186,-0.2018,256,0.30907,284,0.54881,322,0.96654
ENSG00000155876,RRAGA,33,-1.8454,45,-1.2700,104,0.02028,95,-0.1087,126,0.38566,154,0.93302
ENSG00000137154,RPS6,2049,1.39173,1422,0.52020,657,-0.7112,425,-1.3723,1192,0.26108,452,-1.5050
ENSG00000155886,SLC24A2,181,-0.0918,27,-2.9382,86,-1.2359,144,-0.4451,184,-0.0673,307,1.12169
ENSG00000171843,MLLT3,39,0.04556,32,-0.2518,84,1.34942,24,-0.6890,20,-1.0875,40,0.12939
ENSG00000188352,FOCAD,11,-2.3686,19,-1.4555,32,-0.6723,68,0.49928,68,0.58999,74,0.87773
ENSG00000198642,KLHL9,30,-0.3190,30,-0.2583,35,-0.0475,46,0.39391,24,-0.6422,46,0.54987
ENSG00000107105,ELAVL2,31,-2.0107,64,-0.8043,69,-0.6842,114,0.09640,141,0.51023,161,0.92321
ENSG00000137055,PLAA,16,-0.4756,20,-0.1084,8,-1.4025,23,0.12369,19,-0.1504,30,0.76870
ENSG00000096872,IFT74,46,0.73786,50,0.75729,61,1.11151,32,0.04812,10,-1.8495,19,-0.9061
ENSG00000120162,MOB3B,68,1.90348,9,-1.7500,36,0.41683,27,-0.0526,22,-0.4039,9,-1.9493
ENSG00000197579,TOPORS,98,1.17709,40,-0.4710,81,0.65677,59,0.13361,19,-1.6767,42,-0.4851
ENSG00000235453,SMIM27,24,-0.2685,42,0.65243,18,-0.6843,24,-0.2172,40,0.69689,22,-0.4472
ENSG00000165264,NDUFB6,64,-1.3039,105,-0.4523,79,-0.8981,90,-0.6868,217,0.83686,189,0.65796
ENSG00000137074,APTX,25,-0.1493,42,0.69983,15,-0.9019,38,0.52189,22,-0.3316,28,0.02543
ENSG00000086061,DNAJA1,235,-0.6391,159,-1.1703,384,0.20028,295,-0.2248,324,-0.0831,480,0.77840
ENSG00000122692,SMU1,38,-0.0876,33,-0.2843,16,-1.3828,31,-0.3711,37,-0.1173,56,0.74876
ENSG00000107262,BAG1,136,0.27754,124,0.10129,62,-0.9738,55,-1.1499,174,0.76914,101,-0.2795
ENSG00000086065,CHMP5,68,-0.7781,101,-0.1013,56,-1.0113,69,-0.6949,132,0.37208,150,0.74481
ENSG00000086102,NFX1,68,0.51969,26,-1.0427,68,0.45019,35,-0.6075,44,-0.2955,54,0.10827
ENSG00000010438,PRSS3,3,-3.8901,17,-1.3479,3,-3.6798,19,-1.1323,88,1.61113,61,0.94301
ENSG00000107341,UBE2R2,105,0.35122,83,-0.0656,76,-0.2132,85,-0.0356,67,-0.4615,94,0.15674
ENSG00000137073,UBAP2,156,1.10921,106,0.29084,175,1.14043,78,-0.1964,61,-0.6484,31,-1.8344
ENSG00000165006,UBAP1,34,-0.4761,63,0.56127,23,-1.0238,54,0.30123,52,0.26362,45,0.02544
ENSG00000164978,NUDT2,23,-0.6814,26,-0.4361,18,-1.0060,56,0.77766,45,0.48078,37,0.12281
ENSG00000164972,C9orf24,4,-2.7219,41,0.88621,0,-5.7060,3,-2.7943,51,1.49791,29,0.40082
ENSG00000164970,FAM219A,62,-0.3900,64,-0.2918,43,-0.8955,54,-0.5575,108,0.63433,90,0.33220
ENSG00000168913,ENHO,145,-0.4102,536,1.89015,96,-1.0009,99,-0.9591,278,0.79991,85,-1.3960
ENSG00000137100,DCTN3,34,-2.3294,138,-0.0935,58,-1.4039,80,-0.9388,250,1.06074,205,0.75950
ENSG00000147955,SIGMAR1,16,-1.0627,35,0.22911,9,-1.7249,40,0.44522,29,-0.0700,42,0.76627
ENSG00000187186,AL162231.1,35,-1.8193,87,-0.3136,49,-1.1956,73,-0.5860,207,1.36335,122,0.29855
ENSG00000122733,PHF24,29,-2.3374,89,-0.4999,122,-0.0059,129,0.07773,156,0.44668,173,0.76441
ENSG00000165280,VCP,88,-0.8499,105,-0.5126,124,-0.2464,144,-0.0122,129,-0.2085,215,0.89310
ENSG00000165283,STOML2,32,-1.2494,48,-0.5450,23,-1.6474,61,-0.1869,100,0.71902,96,0.75299
ENSG00000005238,FAM214B,50,1.00215,24,-0.3041,23,-0.3835,29,-0.0517,20,-0.6641,27,-0.1964
ENSG00000198722,UNC13B,5,-2.3251,14,-0.8013,30,0.33007,29,0.31056,30,0.37876,33,0.65882
ENSG00000198853,RUSC2,35,-1.3155,58,-0.4766,56,-0.5312,116,0.64829,92,0.28982,99,0.52215
ENSG00000107140,TESK1,15,-1.5279,57,0.62990,32,-0.2875,66,0.88192,51,0.49346,33,-0.2882
ENSG00000159884,CCDC107,20,-1.0940,59,0.72491,13,-1.6425,63,0.82758,30,-0.3978,48,0.52505
ENSG00000137076,TLN1,160,2.80284,55,0.15406,13,-1.9982,27,-0.9788,15,-1.9038,18,-1.7750
ENSG00000107175,CREB3,36,-0.8361,87,0.63065,51,-0.2247,45,-0.4436,64,0.13743,70,0.34422
ENSG00000070610,GBA2,24,-1.4942,47,-0.3783,47,-0.3616,47,-0.3754,86,0.69771,78,0.59375
ENSG00000107185,RGP1,22,0.12580,23,0.21115,17,-0.2273,16,-0.3801,20,-0.0450,21,0.07698
ENSG00000137133,HINT2,22,-0.9600,59,0.70906,22,-0.8576,14,-1.4673,52,0.56131,47,0.43292
ENSG00000137103,TMEM8B,21,-1.1540,75,0.92922,41,-0.0622,59,0.51922,53,0.41456,34,-0.4336
ENSG00000122705,CLTA,193,-0.5831,157,-0.8415,197,-0.4941,215,-0.3628,337,0.41324,357,0.61444
ENSG00000137075,RNF38,9,-1.9367,22,-0.5359,26,-0.2732,17,-0.9501,60,1.30875,36,0.30697
ENSG00000281649,EBLN3P,32,-0.4901,37,-0.2425,51,0.27632,32,-0.4536,44,0.06561,52,0.40493
ENSG00000137106,GRHPR,66,-0.2112,61,-0.3152,57,-0.4266,70,-0.1059,74,-0.0281,93,0.47675
ENSG00000175768,TOMM5,31,-1.6727,93,0.11373,53,-0.7600,55,-0.7066,145,0.99675,105,0.40370
ENSG00000122741,DCAF10,39,-0.2149,34,-0.3831,113,1.61693,38,-0.2343,39,-0.2277,33,-0.5383
ENSG00000180071,ANKRD18A,483,4.76329,1,-6.1309,28,-2.0620,84,-0.4226,1,-6.7519,8,-4.2510
ENSG00000283886,BX664615.2,36,0.31810,13,-1.2520,39,0.40176,8,-1.9609,33,0.15241,35,0.29509
ENSG00000231527,FAM27C,3,-2.6699,29,0.59126,8,-1.3804,38,1.06377,23,0.20119,25,0.43064
ENSG00000107242,PIP5K1B,1,-4.1839,24,0.22689,19,-0.1578,27,0.40204,28,0.55349,27,0.54264
ENSG00000119139,TJP2,104,2.81678,82,1.60116,3,-3.5024,23,-0.5180,1,-5.2342,2,-4.2718
ENSG00000107282,APBA1,19,-1.1766,41,0.10158,34,-0.2184,50,0.40820,54,0.62199,39,0.00261
ENSG00000198887,SMC5,131,1.84576,34,-0.7744,38,-0.5674,105,1.06361,13,-2.2628,29,-1.1917
ENSG00000119138,KLF9,20,-2.3097,58,-0.5580,94,0.19007,123,0.63398,93,0.19558,111,0.63552
ENSG00000083067,TRPM3,33,-0.1535,32,-0.1715,44,0.35447,106,1.90982,20,-0.9427,23,-0.8445
ENSG00000107362,ABHD17B,67,1.62018,3,-3.4181,13,-1.2364,36,0.25281,18,-0.8427,28,-0.2061
ENSG00000119125,GDA,46,-2.1040,76,-1.2183,231,0.52856,284,0.88105,142,-0.2931,235,0.76860
ENSG00000107372,ZFAND5,71,-1.5711,134,-0.4962,106,-0.8492,296,0.79529,189,0.05985,258,0.77390
ENSG00000165092,ALDH1A1,27,0.60029,76,2.44773,7,-1.5385,5,-1.9470,6,-1.8566,14,-0.6176
ENSG00000198963,RORB,39,-1.5528,100,-0.0191,32,-1.7406,28,-1.9619,239,1.82991,99,-0.0539
ENSG00000106733,NMRK1,27,-0.6873,32,-0.3413,9,-2.2903,32,-0.3314,66,0.96098,48,0.35639
ENSG00000134996,OSTF1,21,-1.4868,9,-2.5418,25,-1.1417,31,-0.8037,85,0.94954,81,1.02585
ENSG00000135002,RFK,17,-2.7500,78,-0.3650,75,-0.4350,132,0.47968,126,0.45420,138,0.75393
ENSG00000106772,PRUNE2,225,0.87361,24,-2.6882,40,-1.9313,94,-0.6547,141,-0.0223,180,0.49853
ENSG00000197969,VPS13A,49,-0.9533,59,-0.6143,147,0.87332,173,1.15760,59,-0.6670,91,0.09630
ENSG00000156052,GNAQ,240,-0.4090,276,-0.1492,428,0.56574,313,0.05201,279,-0.1479,325,0.14727
ENSG00000148019,CEP78,120,1.68352,52,-0.0659,34,-0.7061,106,1.13994,14,-2.1296,26,-1.3472
ENSG00000135069,PSAT1,97,2.24093,77,1.31749,9,-2.0944,28,-0.3885,3,-3.5244,13,-1.6988
ENSG00000106829,TLE4,307,1.67531,44,-1.7277,385,1.79520,91,-0.6517,30,-2.4535,62,-1.4504
ENSG00000196781,TLE1,21,-1.1287,77,1.02263,18,-1.2862,76,1.01546,37,-0.1879,42,0.04285
ENSG00000135018,UBQLN1,62,-1.2279,66,-1.0268,75,-0.8399,151,0.25098,145,0.20922,195,0.94691
ENSG00000165113,GKAP1,69,0.86622,42,-0.0599,68,0.71646,24,-0.9062,41,-0.1187,28,-0.8404
ENSG00000165115,KIF27,71,1.60737,24,-0.4736,36,0.18226,55,0.85265,19,-0.9103,10,-1.9952
ENSG00000165119,HNRNPK,271,-0.4867,245,-0.5935,463,0.41728,405,0.19698,322,-0.1865,427,0.37803
ENSG00000148053,NTRK2,297,-0.4303,795,1.25268,496,0.43566,347,-0.1399,275,-0.5577,337,-0.2364
ENSG00000135049,AGTPBP1,110,0.72647,33,-1.2420,93,0.35087,52,-0.5555,55,-0.5324,80,0.13988
ENSG00000135040,NAA35,65,0.41389,66,0.37757,112,1.29425,37,-0.5074,31,-0.8821,38,-0.6210
ENSG00000135052,GOLM1,56,-1.0534,159,0.69614,123,0.27326,133,0.39030,59,-0.9692,132,0.52346
ENSG00000135070,ISCA1,40,-1.4631,56,-0.8646,59,-0.7931,79,-0.3398,141,0.69923,140,0.81384
ENSG00000083223,TUT7,92,1.50669,40,-0.1439,74,0.85677,45,0.03326,20,-1.2785,19,-1.5168
ENSG00000196730,DAPK1,2,-3.9259,46,0.69009,21,-0.5409,29,-0.0844,28,-0.1404,49,1.11341
ENSG00000135047,CTSL,43,-0.0012,33,-0.3873,13,-1.7371,43,-0.0133,42,-0.0506,57,0.61324
ENSG00000106723,SPIN1,54,-1.2693,83,-0.5185,137,0.27853,124,0.12423,109,-0.0953,160,0.74266
ENSG00000148082,SHC3,44,-2.4945,459,1.34187,299,0.58868,241,0.23213,285,0.58849,143,-0.7246
ENSG00000187742,SECISBP2,92,0.71566,38,-0.7842,94,0.64736,67,0.09676,50,-0.3959,49,-0.4865
ENSG00000187764,SEMA4D,304,3.09487,18,-2.3708,53,-0.8079,45,-1.0486,22,-2.2406,40,-1.4333
ENSG00000165023,DIRAS2,109,-1.5510,90,-1.7319,534,1.09723,357,0.41006,192,-0.6393,398,0.81587
ENSG00000148090,AUH,17,-0.9337,12,-1.3786,25,-0.3330,20,-0.6451,38,0.39529,46,0.92390
ENSG00000090054,SPTLC1,35,0.16224,22,-0.5749,18,-0.8892,34,0.12220,28,-0.2366,40,0.46983
ENSG00000196305,IARS,32,-1.1658,37,-0.8908,25,-1.4752,77,0.27049,43,-0.6941,121,1.52795
ENSG00000198000,NOL8,91,1.03459,41,-0.4275,57,0.09017,68,0.37984,38,-0.5818,37,-0.6907
ENSG00000185963,BICD2,35,-0.2568,47,0.25661,44,0.13204,70,0.91275,28,-0.6013,38,-0.0920
ENSG00000165233,CARD19,13,-0.7962,15,-0.4787,0,-5.2895,9,-1.2399,30,0.70612,32,1.00761
ENSG00000131669,NINJ1,30,0.59030,38,0.87649,12,-0.9042,5,-2.0517,23,0.10380,19,-0.2626
ENSG00000165238,WNK2,22,-2.0200,95,0.30628,86,0.15571,108,0.52242,92,0.29660,88,0.25547
ENSG00000188938,FAM120AOS,50,-0.2616,65,0.18651,75,0.40962,88,0.68965,59,0.02476,45,-0.5058
ENSG00000048828,FAM120A,89,0.40975,117,0.81681,73,0.02878,114,0.77355,36,-1.1326,53,-0.5766
ENSG00000158079,PTPDC1,94,2.79533,12,-1.3721,8,-1.9937,38,0.42516,9,-1.8259,10,-1.9224
ENSG00000148120,AOPEP,42,1.05382,24,-0.0327,13,-0.9695,22,-0.1455,27,0.14116,16,-0.7842
ENSG00000182150,ERCC6L2,100,0.80644,49,-0.4599,126,1.08841,106,0.78468,20,-1.8991,45,-0.7200
ENSG00000130956,HABP4,111,-1.4567,278,0.06632,240,-0.1710,211,-0.3723,463,1.08659,264,-0.0232
ENSG00000081377,CDC14B,46,1.00813,34,0.37296,16,-0.7672,74,1.72372,12,-1.3361,11,-1.6550
ENSG00000196312,MFSD14C,44,0.21234,48,0.32508,38,-0.0201,102,1.66324,25,-0.7290,21,-1.1368
ENSG00000136842,TMOD1,4,-3.0791,55,0.78219,33,-0.0515,40,0.22985,38,0.20023,43,0.48909
ENSG00000136937,NCBP1,16,-0.4604,21,0.00359,59,1.73541,20,-0.1056,12,-0.9878,19,-0.2094
ENSG00000136936,XPA,131,0.91338,90,0.15105,93,0.20835,77,-0.0940,56,-0.6555,61,-0.5616
ENSG00000136938,ANP32B,1019,3.44182,140,-1.0698,163,-0.8399,69,-2.1271,94,-1.7856,63,-2.5558
ENSG00000095380,NANS,18,-1.0043,20,-0.7567,14,-1.2689,15,-1.1833,41,0.44192,52,1.12572
ENSG00000136928,GABBR2,29,-3.7914,252,-0.4330,427,0.41118,515,0.72683,307,-0.1375,483,0.85678
ENSG00000106803,SEC61B,37,-1.0918,96,0.50708,61,-0.2362,47,-0.6179,78,0.17751,90,0.54377
ENSG00000136874,STX17,56,1.37069,35,0.36401,16,-0.8546,14,-1.0792,17,-0.8586,24,-0.3377
ENSG00000023318,ERP44,14,-1.1220,16,-0.8262,51,1.02020,27,-0.0127,21,-0.4446,37,0.63561
ENSG00000066697,MSANTD3,33,0.03071,21,-0.6648,56,0.89469,15,-1.1786,35,0.13307,32,-0.0143
ENSG00000241697,TMEFF1,47,-0.7144,38,-0.9982,32,-1.2315,69,-0.0703,80,0.18718,109,0.94832
ENSG00000165152,TMEM246,36,-1.3586,35,-1.2837,82,-0.0064,91,0.16577,79,-0.0663,127,1.01635
ENSG00000155827,RNF20,232,1.26321,85,-0.5852,221,0.97238,123,-0.0081,58,-1.2694,75,-0.9305
ENSG00000136824,SMC2,137,1.12713,53,-0.5955,186,1.50781,28,-1.5405,33,-1.4046,55,-0.6448
ENSG00000136783,NIPSNAP3A,16,-0.4036,12,-0.8022,8,-1.4978,19,-0.1292,20,-0.1126,32,1.01007
ENSG00000070214,SLC44A1,593,3.28812,71,-1.3113,46,-1.9561,124,-0.4597,42,-2.2080,52,-2.0505
ENSG00000106701,FSD1L,39,-0.2536,29,-0.6472,48,0.10371,62,0.53009,45,0.01101,47,0.09671
ENSG00000148143,ZNF462,84,2.12194,24,-0.4778,56,0.92875,26,-0.3301,11,-1.7291,8,-2.3193
ENSG00000119318,RAD23B,45,-1.4972,70,-0.7251,122,0.14134,93,-0.2959,122,0.16048,166,0.90436
ENSG00000070061,ELP1,11,-1.5929,27,-0.1364,8,-1.9279,53,0.94015,23,-0.4650,47,1.07350
ENSG00000106771,TMEM245,113,-0.4891,142,-0.0797,232,0.71812,228,0.69123,84,-0.9895,167,0.23448
ENSG00000260230,FRRS1L,44,-2.5261,243,0.20484,453,1.26746,412,1.09532,146,-0.6653,219,0.03977
ENSG00000095203,EPB41L4B,1,-5.2186,79,1.43602,55,0.81428,42,0.33998,35,0.04494,30,-0.2095
ENSG00000157654,PALM2-AKAP2,162,0.41132,79,-0.7659,217,0.85267,144,0.16330,76,-0.9096,127,-0.0420
ENSG00000136810,TXN,98,-1.2199,188,-0.1191,74,-1.5500,87,-1.2959,338,1.00661,267,0.61377
ENSG00000198121,LPAR1,430,3.92746,15,-2.9238,48,-1.2640,16,-2.8401,34,-1.8913,25,-2.4850
ENSG00000136813,ECPAS,125,-0.3423,91,-0.8099,155,0.02235,246,0.79034,126,-0.3350,177,0.31458
ENSG00000173258,ZNF483,88,-1.3166,114,-0.8210,274,0.57037,231,0.28562,206,0.10996,243,0.49303
ENSG00000106853,PTGR1,2,-3.3134,15,-0.5601,14,-0.6319,5,-2.0865,20,-0.1202,46,1.96545
ENSG00000242616,GNG10,48,-0.5922,109,0.76597,71,0.05686,75,0.14339,65,-0.0870,67,-0.0317
ENSG00000148154,UGCG,9,-2.4116,13,-1.7784,26,-0.8066,118,1.70608,49,0.20080,55,0.48391
ENSG00000119471,HSDL2,59,1.47889,53,1.03039,14,-1.0511,21,-0.5076,11,-1.5194,19,-0.7706
ENSG00000148153,INIP,57,0.41384,34,-0.4534,52,0.22493,77,0.87425,40,-0.2177,32,-0.6543
ENSG00000148158,SNX30,36,0.26488,12,-1.4808,9,-1.8015,25,-0.3593,42,0.57068,36,0.32519
ENSG00000119321,FKBP15,47,1.24621,18,-0.4879,13,-1.0205,34,0.46966,10,-1.5378,24,-0.0709
ENSG00000176386,CDC26,16,-0.5037,32,0.66047,22,0.03586,14,-0.6003,30,0.66787,17,-0.3942
ENSG00000136875,PRPF4,14,-0.5532,5,-1.9920,27,0.47451,14,-0.5854,13,-0.7621,33,1.19993
ENSG00000148218,ALAD,72,1.13790,51,0.38426,66,0.79956,16,-1.3638,24,-0.8710,26,-0.8254
ENSG00000148229,POLE3,81,-0.0521,58,-0.5730,134,0.79199,92,0.17423,82,-0.0251,74,-0.2401
ENSG00000136888,ATP6V1G1,29,-2.1763,130,0.24245,116,0.05699,71,-0.7176,157,0.63304,144,0.54743
ENSG00000157693,TMEM268,2,-4.1748,42,-0.0152,33,-0.4066,36,-0.2537,53,0.40114,68,1.08676
ENSG00000148219,ASTN2,15,-0.8214,14,-0.8732,21,-0.2695,11,-1.2214,26,0.07315,41,1.11130
ENSG00000078725,BRINP1,27,-1.8998,74,-0.2319,92,0.11247,110,0.40679,78,-0.1520,123,0.82445
ENSG00000136861,CDK5RAP2,264,3.19493,49,-0.6688,44,-0.8446,47,-0.7427,12,-2.8340,21,-2.2191
ENSG00000106780,MEGF9,111,0.75426,77,0.04712,77,0.04773,39,-0.9858,42,-0.9740,82,0.20960
ENSG00000119402,FBXW2,20,-0.5827,31,0.18092,11,-1.3705,41,0.59940,33,0.29154,30,0.17127
ENSG00000119397,CNTRL,106,2.44301,32,-0.1985,53,0.59851,22,-0.7575,6,-2.7095,11,-2.0623
ENSG00000119396,RAB14,93,-0.6908,102,-0.4860,187,0.47740,156,0.18018,131,-0.1113,166,0.38399
ENSG00000148180,GSN,592,3.27644,225,0.48561,39,-2.2017,99,-0.8210,20,-3.3454,28,-3.0014
ENSG00000148175,STOM,30,0.57070,102,2.89839,0,-5.3472,28,0.39577,9,-1.4754,4,-2.6626
ENSG00000136848,DAB2IP,5,-2.9018,95,1.70372,34,-0.0358,59,0.85897,38,0.15341,26,-0.6135
ENSG00000119421,NDUFA8,38,-2.2252,132,-0.2306,86,-0.8815,77,-1.0482,269,1.12255,204,0.65189
ENSG00000119446,RBM18,15,-1.0587,28,-0.0565,27,-0.1105,20,-0.5475,29,0.02834,41,0.81102
ENSG00000056586,RC3H2,45,-0.0402,39,-0.2319,71,0.72568,35,-0.4163,42,-0.1310,46,0.00039
ENSG00000011454,RABGAP1,213,0.72749,80,-0.9335,242,0.84541,163,0.18895,104,-0.5772,111,-0.5215
ENSG00000165209,STRBP,75,-1.5202,136,-0.5049,309,0.82482,226,0.29919,216,0.25428,208,0.21893
ENSG00000119522,DENND1A,12,-1.4015,29,0.02282,29,-0.0146,48,0.81264,36,0.37344,29,0.03488
ENSG00000106689,LHX2,8,-2.5796,133,2.02503,15,-1.5958,35,-0.2827,48,0.22369,43,0.02292
ENSG00000136930,PSMB7,84,-1.2784,116,-0.6933,80,-1.2672,132,-0.5015,253,0.62905,270,0.91276
ENSG00000136942,RPL35,1129,0.38960,1482,0.79772,608,-0.6438,404,-1.2645,1293,0.65489,605,-0.7923
ENSG00000136950,ARPC5L,51,-1.9392,144,-0.2414,122,-0.4953,143,-0.2493,240,0.68340,228,0.68457
ENSG00000136935,GOLGA1,52,1.59681,29,0.28223,24,-0.0265,4,-2.6264,12,-1.1572,19,-0.4919
ENSG00000173611,SCAI,6,-3.4382,33,-0.9553,101,0.82467,125,1.20041,66,0.14487,69,0.25820
ENSG00000119414,PPP6C,33,-0.5797,52,0.19072,28,-0.7603,56,0.30959,34,-0.5162,64,0.71379
ENSG00000136933,RABEPK,14,-1.1929,46,0.78165,21,-0.4697,25,-0.1903,39,0.60874,29,0.01393
ENSG00000044574,HSPA5,119,-0.7057,138,-0.4038,178,-0.0054,234,0.43854,113,-0.7843,258,0.82944
ENSG00000165219,GAPVD1,45,-0.1322,30,-0.7174,57,0.27463,87,0.98987,30,-0.8012,52,0.17610
ENSG00000119487,MAPKAP1,48,-0.1752,67,0.38844,69,0.42471,28,-0.9775,71,0.54651,42,-0.4319
ENSG00000196814,MVB12B,96,2.35652,45,0.46170,12,-1.5861,29,-0.2343,6,-2.6750,16,-1.3240
ENSG00000169155,ZBTB43,26,0.01065,18,-0.5253,54,1.25207,40,0.74974,15,-0.8470,20,-0.4529
ENSG00000136828,RALGPS1,18,-0.2175,20,-0.0745,15,-0.4459,23,0.16765,27,0.46307,20,-0.1050
ENSG00000136895,GARNL3,23,-0.4174,23,-0.3587,75,1.63569,25,-0.2261,22,-0.4625,25,-0.2447
ENSG00000136856,SLC2A8,24,0.01025,28,0.24619,22,-0.1082,22,-0.1405,20,-0.2824,26,0.18040
ENSG00000197958,RPL12,662,0.61759,838,0.93903,303,-0.7114,224,-1.1737,660,0.61379,254,-1.1704
ENSG00000148356,LRSAM1,15,-1.2387,22,-0.6059,41,0.38547,29,-0.1486,29,-0.1435,46,0.83796
ENSG00000136854,STXBP1,142,-2.2819,351,-0.7881,705,0.31416,846,0.61892,627,0.14086,788,0.68199
ENSG00000136807,CDK9,27,-0.7566,39,-0.1152,50,0.28408,39,-0.1017,44,0.08756,49,0.36205
ENSG00000106992,AK1,77,-0.7033,180,0.73223,118,0.03492,117,0.02870,118,0.04960,116,0.01040
ENSG00000160408,ST6GALNAC6,77,-0.7281,230,1.11796,109,-0.1299,80,-0.6169,162,0.59900,94,-0.4391
ENSG00000136908,DPM2,17,-1.0384,35,0.14721,34,0.13178,46,0.60147,25,-0.4381,40,0.47531
ENSG00000167106,FAM102A,84,0.80914,105,1.07250,37,-0.6100,18,-1.7056,49,-0.2013,42,-0.5489
ENSG00000148339,SLC25A25,4,-2.5870,13,-0.8453,19,-0.2518,24,0.14643,29,0.48017,33,0.92352
ENSG00000148334,PTGES2,26,-1.9251,99,0.25205,41,-1.1234,114,0.48290,129,0.80170,95,0.23270
ENSG00000171159,C9orf16,97,-2.0144,481,0.59378,122,-1.5511,199,-0.8137,605,1.17667,380,0.27227
ENSG00000148337,CIZ1,58,-0.0616,72,0.30519,74,0.33956,42,-0.5330,57,-0.0807,60,0.00180
ENSG00000106976,DNM1,115,-2.7330,303,-1.1508,757,0.28172,797,0.36699,582,-0.1594,1037,1.15816
ENSG00000167110,GOLGA2,151,-0.0058,153,0.01825,257,0.87933,155,0.04058,102,-0.6712,147,-0.0585
ENSG00000167112,TRUB2,76,-0.1600,60,-0.5012,89,0.10586,89,0.10966,82,-0.0214,92,0.21951
ENSG00000167113,COQ4,29,-1.0182,27,-1.0824,40,-0.4514,85,0.74609,67,0.39998,65,0.39229
ENSG00000167114,SLC27A4,17,-1.4738,21,-1.0692,29,-0.5719,60,0.57881,34,-0.3571,69,1.17595
ENSG00000167118,URM1,38,0.51055,31,0.12691,11,-1.5002,2,-3.5764,38,0.54134,30,0.10423
ENSG00000207955,AL359091.1,147,4.61145,9,-1.9692,6,-2.4522,7,-2.2641,7,-2.4177,2,-4.0147
ENSG00000167123,CERCAM,235,3.76489,8,-2.9230,7,-3.2269,52,-0.2430,13,-2.4483,14,-2.4752
ENSG00000197694,SPTAN1,184,-1.5638,473,-0.0030,498,0.07878,442,-0.1117,538,0.23436,627,0.61757
