Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000149212,SESN3,258,0.71991,125,-0.4463,163,-0.0118,160,-0.0377,153,-0.1050,114,-0.5960,260,0.73674,260,0.73269,122,-0.4597,139,-0.2807
ENSG00000166037,CEP57,36,-0.4663,28,-0.9431,55,0.15935,55,0.15397,66,0.44831,62,0.39403,108,1.26769,42,-0.2686,44,-0.1813,29,-0.8520
ENSG00000087053,MTMR2,12,-1.6844,21,-0.9261,51,0.44958,49,0.38168,8,-2.3571,35,-0.1582,74,1.06085,61,0.74089,21,-0.9238,54,0.62305
ENSG00000149231,CCDC82,51,-0.7075,49,-0.8207,144,0.93124,69,-0.2298,216,1.63484,56,-0.5934,55,-0.5850,84,0.07570,60,-0.4536,79,-0.0340
ENSG00000110318,CEP126,47,-1.6340,106,-0.4463,94,-0.5987,103,-0.4499,125,-0.1564,113,-0.3355,388,1.71985,265,1.05005,88,-0.6861,125,-0.1693
ENSG00000110330,BIRC2,67,0.56753,29,-0.7494,33,-0.5066,57,0.31097,46,-0.0299,63,0.51430,37,-0.3629,46,-0.0306,44,-0.1069,47,-0.0020
ENSG00000152558,TMEM123,104,1.19971,21,-1.3915,162,1.98921,258,2.97478,16,-1.6693,13,-2.0645,9,-2.5320,8,-2.6400,2,-4.2073,10,-2.5044
ENSG00000137692,DCUN1D5,56,-0.1739,51,-0.3317,29,-1.1706,65,0.06041,63,0.00562,47,-0.4628,133,1.21604,74,0.26557,41,-0.6534,78,0.38645
ENSG00000187240,DYNC2H1,40,-0.4516,48,-0.1850,34,-0.6811,79,0.60441,122,1.32738,35,-0.7059,77,0.57018,41,-0.4126,40,-0.4660,50,-0.1158
ENSG00000152578,GRIA4,39,-2.0090,133,-0.1833,37,-2.0808,46,-1.7407,117,-0.3577,225,0.74957,317,1.24219,307,1.18742,52,-1.5671,145,-0.0280
ENSG00000170903,MSANTD4,112,0.93574,35,-0.9388,69,0.15535,66,0.09204,87,0.51538,37,-0.8690,151,1.44807,23,-1.4689,48,-0.3925,56,-0.1806
ENSG00000149313,AASDHPPT,44,-1.7702,76,-1.0346,118,-0.3153,51,-1.5815,168,0.23470,160,0.17184,187,0.40859,258,0.93034,181,0.35432,200,0.57013
ENSG00000152402,GUCY1A2,56,-1.6511,88,-1.0491,96,-0.8565,51,-1.8059,152,-0.1563,102,-0.8201,483,1.75951,289,0.86657,175,0.06443,253,0.72478
ENSG00000152404,CWF19L2,115,0.11497,90,-0.2911,184,0.87564,175,0.78683,194,0.96095,40,-1.5517,74,-0.5597,85,-0.3533,98,-0.1343,101,-0.0859
ENSG00000110675,ELMOD1,42,-1.9585,88,-0.9225,29,-2.4973,59,-1.4675,107,-0.5775,213,0.54966,177,0.19962,321,1.17545,175,0.18638,255,0.89168
ENSG00000166266,CUL5,70,-0.8455,77,-0.7563,153,0.35070,101,-0.2990,161,0.43957,84,-0.6170,292,1.43359,105,-0.2384,105,-0.2281,139,0.22585
ENSG00000075239,ACAT1,97,0.10773,59,-0.7207,61,-0.6171,170,1.01087,51,-0.8770,125,0.55465,23,-2.0356,71,-0.3772,63,-0.5633,139,0.75790
ENSG00000149308,NPAT,41,0.72626,13,-1.0612,30,0.22612,33,0.36273,26,0.01886,23,-0.2255,37,0.56512,26,0.00980,36,0.48200,18,-0.5681
ENSG00000149311,ATM,47,-0.2484,23,-1.4102,94,0.85911,107,1.07905,145,1.61295,35,-0.7472,23,-1.2923,45,-0.2989,39,-0.5104,49,-0.1964
ENSG00000178105,DDX10,35,-1.0509,34,-1.1613,68,-0.0634,79,0.18853,76,0.12070,36,-1.0805,104,0.62410,134,1.03777,84,0.26836,97,0.56692
ENSG00000185742,C11orf87,42,-1.9443,82,-1.0289,13,-3.6091,39,-2.0726,116,-0.4512,196,0.40146,252,0.77262,367,1.41268,134,-0.2235,250,0.85026
ENSG00000137710,RDX,236,0.36615,88,-1.2164,882,2.76498,254,0.48394,263,0.53881,69,-1.5869,143,-0.4174,60,-1.7130,68,-1.5241,107,-0.9193
ENSG00000137714,FDX1,35,-0.1870,45,0.24272,28,-0.5335,15,-1.4200,43,0.15655,54,0.56637,39,0.00068,27,-0.5590,36,-0.1393,44,0.19385
ENSG00000137727,ARHGAP20,7,-2.2086,28,-0.2459,6,-2.5270,7,-2.2491,41,0.36979,32,-0.0434,11,-1.5548,59,0.95045,73,1.31013,49,0.74180
ENSG00000170145,SIK2,41,-0.4974,48,-0.2736,46,-0.3286,46,-0.3296,105,0.97852,60,0.08180,38,-0.6024,69,0.29667,54,-0.0877,63,0.16255
ENSG00000137720,C11orf1,51,1.30346,20,-0.1827,17,-0.4402,35,0.67591,1,-3.7767,34,0.67465,13,-0.8364,21,-0.1037,8,-1.5739,21,-0.1449
ENSG00000109846,CRYAB,472,1.14207,148,-0.7498,1359,3.27814,298,0.38527,126,-0.9450,127,-0.9963,22,-3.4920,31,-2.9883,47,-2.3795,65,-2.0036
ENSG00000150764,DIXDC1,30,-1.2326,38,-0.9340,241,2.17371,33,-1.1028,92,0.48064,52,-0.4256,58,-0.2407,43,-0.6929,57,-0.2549,72,0.11685
ENSG00000150768,DLAT,41,-0.6336,48,-0.4389,40,-0.6706,37,-0.7812,27,-1.2503,108,1.00407,81,0.41632,55,-0.1753,56,-0.1647,79,0.42046
ENSG00000150776,NKAPD1,37,-0.4172,38,-0.4198,72,0.60550,35,-0.5100,113,1.36447,22,-1.2520,67,0.50303,36,-0.4660,56,0.22968,49,0.00924
ENSG00000150779,TIMM8B,111,0.17557,125,0.39860,83,-0.2698,99,-0.0131,57,-0.8577,109,0.16479,76,-0.4025,61,-0.7339,71,-0.5128,132,0.49736
ENSG00000204370,SDHD,93,0.80653,54,-0.0571,59,0.07456,52,-0.1095,23,-1.3463,74,0.49030,54,-0.0609,36,-0.6805,38,-0.5656,58,0.06463
ENSG00000150787,PTS,43,-0.7031,52,-0.4273,46,-0.6025,38,-0.8690,57,-0.2776,128,1.16252,49,-0.5053,32,-1.1502,85,0.34951,86,0.41693
ENSG00000149294,NCAM1,444,0.02263,274,-0.7665,471,0.11587,269,-0.7452,624,0.56491,426,-0.0455,533,0.31132,663,0.66287,418,-0.0706,432,-0.0216
ENSG00000109906,ZBTB16,75,-0.6299,132,0.27104,64,-0.8686,172,0.66882,268,1.42422,99,-0.2182,47,-1.3131,100,-0.1860,130,0.22396,74,-0.6943
ENSG00000076043,REXO2,29,0.01242,18,-0.7409,84,1.76454,33,0.20158,11,-1.4034,19,-0.7044,33,0.17301,22,-0.4209,28,-0.0698,32,0.14390
ENSG00000182985,CADM1,323,1.31446,116,-0.3614,121,-0.2808,184,0.37597,243,0.83191,118,-0.3453,79,-0.9254,135,-0.1115,87,-0.7789,120,-0.3057
ENSG00000109917,ZPR1,15,-1.1982,31,-0.1588,35,0.04603,32,-0.1159,30,-0.2087,28,-0.3381,24,-0.5548,37,0.12660,74,1.25604,40,0.25421
ENSG00000160584,SIK3,73,-0.1904,71,-0.2534,113,0.48304,104,0.34492,124,0.63448,65,-0.4185,74,-0.1826,115,0.50613,71,-0.2494,68,-0.3408
ENSG00000168092,PAFAH1B2,124,-0.6642,158,-0.3199,140,-0.4837,155,-0.3284,248,0.40767,185,-0.0608,161,-0.2714,237,0.33743,172,-0.1667,283,0.69579
ENSG00000160613,PCSK7,29,-0.5087,33,-0.3304,39,-0.0414,98,1.44796,154,2.30251,27,-0.6798,5,-3.0312,29,-0.5213,23,-0.8726,14,-1.6037
ENSG00000167257,RNF214,30,0.00067,13,-1.3549,49,0.77077,15,-0.9882,54,0.93504,18,-0.8487,68,1.34174,21,-0.5124,39,0.41358,26,-0.2418
ENSG00000186318,BACE1,50,-1.0054,53,-0.9643,248,1.57048,66,-0.5696,96,0.00182,67,-0.5915,83,-0.2236,134,0.53037,115,0.28036,108,0.19935
ENSG00000137726,FXYD6,163,-1.4458,329,-0.4179,172,-1.3638,156,-1.5067,407,-0.0591,891,1.40091,310,-0.4792,508,0.28978,520,0.32816,408,-0.0582
ENSG00000177098,SCN4B,23,-0.5770,32,-0.0994,6,-2.5683,37,0.11762,10,-1.7643,32,-0.0723,11,-1.6569,38,0.19666,80,1.40005,53,0.80170
ENSG00000149575,SCN2B,39,-1.7154,111,-0.1764,14,-3.1625,88,-0.5124,200,0.77807,129,0.08213,93,-0.4401,202,0.79350,134,0.12929,175,0.61829
ENSG00000110344,UBE4A,55,-0.2054,28,-1.3053,87,0.52931,45,-0.5182,58,-0.1111,57,-0.1605,43,-0.5753,68,0.12952,78,0.35210,105,0.93191
ENSG00000167283,ATP5MG,390,-0.3055,519,0.15294,279,-0.8142,312,-0.6453,207,-1.2600,783,0.90269,344,-0.4981,244,-1.0130,507,0.10419,642,0.53007
ENSG00000118058,KMT2A,157,-0.2943,145,-0.4403,296,0.70848,250,0.43909,612,1.98296,93,-1.1571,152,-0.3459,165,-0.2103,201,0.09378,78,-1.4280
ENSG00000149582,TMEM25,41,-0.1905,26,-0.8990,5,-3.2164,35,-0.4385,56,0.30940,59,0.43668,65,0.53898,87,1.00669,37,-0.3288,52,0.18773
ENSG00000118096,IFT46,31,0.17595,30,0.12120,6,-2.2515,17,-0.7395,30,0.08456,25,-0.2178,18,-0.6763,34,0.31248,27,-0.0526,46,0.87455
ENSG00000095139,ARCN1,51,-0.1862,33,-0.8853,71,0.33817,45,-0.3783,69,0.30245,55,-0.0529,61,0.08866,79,0.50486,46,-0.3381,73,0.41650
ENSG00000019144,PHLDB1,54,0.54641,16,-1.3846,175,2.69647,95,1.50025,48,0.35513,10,-2.0808,1,-5.1608,21,-0.8806,17,-1.1998,16,-1.3461
ENSG00000110367,DDX6,178,-0.0769,137,-0.5122,201,0.11464,214,0.21636,187,0.00526,170,-0.1547,283,0.66205,238,0.37961,224,0.28259,144,-0.4320
ENSG00000118181,RPS25,1205,0.27602,1725,0.96776,1508,0.63593,1048,0.05587,598,-0.8054,1118,0.17315,851,-0.2684,402,-1.4021,595,-0.8145,628,-0.7840
ENSG00000196655,TRAPPC4,29,-0.5818,42,-0.0376,32,-0.4281,32,-0.4250,28,-0.6274,86,1.29353,36,-0.2566,35,-0.3059,21,-1.0488,43,-0.0041
ENSG00000149428,HYOU1,29,-1.3341,87,0.34983,49,-0.5488,50,-0.5221,42,-0.8040,69,-0.0355,66,-0.1138,136,1.05301,52,-0.4737,92,0.45393
ENSG00000160695,VPS11,13,-1.1813,23,-0.4016,19,-0.6452,40,0.47821,14,-1.1318,49,0.90411,15,-0.9909,49,0.80153,23,-0.3802,33,0.18442
ENSG00000188486,H2AFX,38,0.44796,36,0.41346,27,-0.1015,27,-0.1088,17,-0.7893,49,0.95131,16,-0.8476,30,0.05673,2,-3.8276,23,-0.3718
ENSG00000172375,C2CD2L,27,-0.8764,31,-0.7304,2,-4.2159,19,-1.3654,41,-0.2484,65,0.50315,72,0.61660,110,1.34054,36,-0.4565,65,0.51972
ENSG00000110395,CBL,30,-0.1810,28,-0.3462,28,-0.3221,49,0.55660,47,0.49028,24,-0.5701,42,0.30616,35,0.04534,30,-0.2006,40,0.27790
ENSG00000036672,USP2,14,-1.0926,32,0.10355,16,-0.9010,14,-1.1393,16,-0.9618,41,0.53784,35,0.25883,74,1.48855,20,-0.6376,27,-0.1726
ENSG00000154096,THY1,216,-1.8011,379,-1.0251,233,-1.6912,245,-1.6164,414,-0.8296,934,0.47561,742,0.06481,1666,1.39589,908,0.38429,1104,0.78301
ENSG00000110400,NECTIN1,21,-0.9087,52,0.54616,28,-0.4838,32,-0.2875,16,-1.2873,33,-0.2731,43,0.16095,102,1.60771,26,-0.5879,31,-0.3682
ENSG00000184232,OAF,127,2.42813,31,0.00428,22,-0.5455,134,2.54935,4,-2.9051,15,-1.1818,2,-3.7177,5,-2.7406,8,-1.9943,6,-2.5573
ENSG00000181264,TLCD5,47,1.25455,28,0.41350,44,1.13707,22,0.00531,16,-0.4933,12,-0.9797,20,-0.0934,8,-1.5235,1,-3.5934,23,0.06002
ENSG00000196914,ARHGEF12,179,-0.0652,206,0.17326,130,-0.5573,277,0.63062,170,-0.1410,103,-0.9684,387,1.19124,259,0.52475,154,-0.2963,124,-0.6713
ENSG00000109929,SC5D,177,0.62121,64,-1.0018,120,0.00063,152,0.37899,84,-0.5500,88,-0.5121,135,0.18897,178,0.62674,82,-0.5788,162,0.52959
ENSG00000137642,SORL1,331,-0.1509,244,-0.6623,252,-0.5710,403,0.15734,310,-0.2493,156,-1.3643,295,-0.3256,465,0.38472,772,1.22129,556,0.75145
ENSG00000255248,MIR100HG,93,-0.1280,110,0.14917,91,-0.1606,93,-0.1238,186,0.97965,83,-0.3223,102,0.01134,122,0.29246,56,-0.8873,92,-0.1638
ENSG00000109971,HSPA8,628,-1.0485,484,-1.5163,533,-1.2926,664,-0.9650,375,-1.8150,1852,0.70327,1021,-0.3100,1132,-0.1509,1070,-0.2379,3060,1.73673
ENSG00000023171,GRAMD1B,56,-0.7078,98,0.18243,18,-2.3929,92,0.06361,94,0.10221,73,-0.3209,81,-0.1406,129,0.59714,103,0.23284,117,0.49610
ENSG00000166257,SCN3B,101,-1.7263,199,-0.7748,167,-0.9823,105,-1.6827,268,-0.2675,333,0.07435,469,0.61289,958,1.84914,477,0.64317,267,-0.2948
ENSG00000154144,TBRG1,64,-0.8594,106,-0.0936,82,-0.4736,54,-1.0979,93,-0.2777,104,-0.1143,213,1.04173,125,0.17985,162,0.58655,119,0.11355
ENSG00000110013,SIAE,36,-0.4202,35,-0.4894,30,-0.7045,36,-0.4166,30,-0.6823,39,-0.3215,38,-0.3342,60,0.38513,31,-0.6218,102,1.44687
ENSG00000154146,NRGN,737,-1.2895,2122,0.36580,433,-2.0758,700,-1.3651,926,-0.9466,2116,0.36053,1690,-0.0277,3276,1.04261,2558,0.63203,1781,0.06000
ENSG00000165478,HEPACAM,460,2.56157,95,-0.2007,191,0.93019,219,1.15788,56,-0.9761,57,-1.0111,32,-1.7946,28,-2.0174,26,-2.1152,37,-1.6724
ENSG00000165495,PKNOX2,16,-0.6268,34,0.58559,4,-2.6687,16,-0.6136,46,1.03413,34,0.63171,15,-0.6782,32,0.47201,23,-0.0477,12,-1.1327
ENSG00000149557,FEZ1,339,0.31315,206,-0.4999,661,1.42566,201,-0.4988,224,-0.3314,385,0.57690,241,-0.2231,203,-0.4858,139,-1.0550,211,-0.4588
ENSG00000149547,EI24,53,-0.9769,92,-0.1495,106,0.09264,113,0.19215,101,0.01378,83,-0.3144,114,0.20600,149,0.62661,136,0.47550,91,-0.1675
ENSG00000109832,DDX25,45,0.42534,26,-0.4752,15,-1.1860,17,-1.0213,50,0.58483,41,0.32132,17,-1.0826,54,0.73134,13,-1.4175,50,0.65905
ENSG00000182934,SRPRA,29,-0.4969,25,-0.7656,21,-0.9401,96,1.45214,32,-0.3065,28,-0.5929,12,-1.7963,54,0.48585,45,0.20820,61,0.74764
ENSG00000110074,FOXRED1,15,-0.9689,21,-0.5393,2,-3.5514,28,-0.0588,33,0.17856,37,0.39267,3,-3.0398,61,1.16892,40,0.48671,42,0.59586
ENSG00000134909,ARHGAP32,116,-0.4835,146,-0.1372,59,-1.4873,165,0.06313,134,-0.2638,167,0.09082,230,0.59276,386,1.46289,125,-0.3613,110,-0.6100
ENSG00000084234,APLP2,311,-0.4438,254,-0.7991,178,-1.2795,339,-0.3115,377,-0.1472,405,-0.0355,408,-0.0233,461,0.16915,609,0.61549,690,0.92208
ENSG00000196323,ZBTB44,92,-0.0375,89,-0.0837,135,0.57892,63,-0.6130,133,0.54717,55,-0.8609,128,0.48956,120,0.38064,110,0.24424,76,-0.3599
ENSG00000134917,ADAMTS8,11,-0.9580,18,-0.2302,11,-0.8834,20,-0.0422,12,-0.7808,32,0.78058,10,-1.1167,61,1.79666,1,-4.2907,21,0.02999
ENSG00000120451,SNX19,44,0.15060,43,0.13784,35,-0.1826,64,0.75941,29,-0.4547,40,3.94461,25,-0.7198,33,-0.3021,37,-0.1068,42,0.08994
ENSG00000182667,NTM,958,1.37722,255,-0.7935,343,-0.2909,424,0.03743,597,0.58217,288,-0.5991,406,-0.0300,449,0.12794,306,-0.4643,405,-0.0363
ENSG00000183715,OPCML,33,-2.2651,101,-0.6440,30,-2.3746,111,-0.4583,137,-0.1360,115,-0.4413,119,-0.3594,243,0.77490,238,0.74036,301,1.29953
ENSG00000080854,IGSF9B,10,-1.4695,16,-0.7664,12,-1.1640,29,0.12727,60,1.33495,32,0.31019,6,-2.1342,38,0.58208,48,0.95228,22,-0.2973
ENSG00000166086,JAM3,14,-1.4026,12,-1.6623,123,2.10967,85,1.42797,46,0.39718,24,-0.6143,17,-1.1367,28,-0.3850,9,-2.0485,34,-0.0871
ENSG00000151502,VPS26B,61,-0.4452,90,0.15259,32,-1.4101,31,-1.4735,44,-0.9341,101,0.35574,99,0.29148,88,0.09981,85,0.05499,123,0.71554
ENSG00000151500,THYN1,35,-0.7012,40,-0.5550,37,-0.6036,35,-0.7118,26,-1.1466,103,1.12776,36,-0.6734,83,0.63973,49,-0.1961,68,0.34610
ENSG00000151498,ACAD8,7,-1.8341,10,-1.3827,12,-1.1503,52,1.14820,39,0.70250,29,0.20967,9,-1.5586,32,0.35502,18,-0.4832,41,0.84862
ENSG00000109956,B3GAT1,192,0.23054,343,1.35081,131,-0.3615,158,-0.0742,152,-0.1386,149,-0.1830,148,-0.1814,195,0.25440,76,-1.1917,62,-1.5787
ENSG00000120645,IQSEC3,61,0.40597,84,1.05765,34,-0.4849,39,-0.2774,83,0.90519,39,-0.3129,38,-0.3135,24,-0.9983,32,-0.5708,26,-0.9356
ENSG00000073614,KDM5A,93,0.44227,57,-0.3396,142,1.13505,107,0.67430,191,1.65815,24,-1.7165,81,0.22329,42,-0.7994,43,-0.7365,26,-1.5641
ENSG00000060237,WNK1,211,-0.1387,235,0.03010,768,2.04549,187,-0.3230,338,0.60917,95,-1.4218,184,-0.3494,151,-0.6513,197,-0.2431,151,-0.6984
ENSG00000082805,ERC1,44,-0.4876,63,0.05936,66,0.14437,81,0.46538,162,1.63177,22,-1.5885,137,1.33339,37,-0.7504,29,-1.1245,30,-1.1181
ENSG00000006831,ADIPOR2,33,-0.1452,21,-0.9111,111,1.84887,119,1.98359,32,-0.1944,12,-1.7147,43,0.27038,17,-1.1293,28,-0.4330,13,-1.6025
ENSG00000151067,CACNA1C,4,-2.9824,35,-0.0608,9,-2.0541,31,-0.2452,85,1.39525,28,-0.4138,23,-0.6852,77,1.22790,37,0.03857,39,0.11459
ENSG00000004478,FKBP4,44,-1.2960,80,-0.4153,90,-0.2147,81,-0.3739,85,-0.2966,167,0.86380,72,-0.5425,90,-0.2130,106,0.03735,140,0.52754
ENSG00000111218,PRMT8,11,-1.5095,23,-0.5020,4,-2.9624,18,-0.8314,52,0.80791,39,0.41218,33,0.09637,45,0.57951,42,0.45570,37,0.32243
ENSG00000118971,CCND2,129,-0.6402,206,0.08265,99,-1.0466,187,-0.0764,202,0.04704,199,0.02553,244,0.34426,213,0.12766,225,0.21285,221,0.20380
ENSG00000078237,TIGAR,23,-0.6664,27,-0.4698,12,-1.5851,16,-1.2055,52,0.58161,18,-1.1270,34,-0.0939,33,-0.1071,61,0.85002,72,1.30246
ENSG00000047621,C12orf4,18,-1.2876,27,-0.7422,19,-1.2077,38,-0.1931,28,-0.6203,19,-1.2826,42,-0.0097,69,0.75384,55,0.40652,97,1.54160
ENSG00000139180,NDUFA9,39,-1.0110,54,-0.5593,14,-2.4576,81,0.10280,41,-0.9161,97,0.42582,99,0.42264,61,-0.3386,88,0.23684,130,0.97332
ENSG00000130035,GALNT8,49,-0.6444,88,0.26777,9,-3.0449,22,-1.8206,68,-0.1550,101,0.52077,78,0.06334,75,0.00584,110,0.60160,93,0.37378
ENSG00000111262,KCNA1,18,-1.8690,47,-0.4909,13,-2.3623,10,-2.7226,33,-0.9759,23,-1.5999,90,0.55599,77,0.31243,134,1.22117,153,1.70331
ENSG00000010278,CD9,131,1.38978,31,-0.9330,295,3.02219,136,1.45909,16,-1.8654,20,-1.6199,5,-3.5133,4,-3.6670,2,-4.4549,17,-1.8514
ENSG00000215039,CD27-AS1,31,-0.2742,32,-0.2397,43,0.22172,20,-0.9439,56,0.63369,65,0.98959,21,-0.8430,29,-0.4051,52,0.50412,20,-1.0067
ENSG00000139190,VAMP1,20,-1.8100,50,-0.4942,9,-2.9960,42,-0.7180,85,0.38108,69,0.06216,27,-1.3843,9,-2.9275,92,0.49677,174,1.87137
ENSG00000111639,MRPL51,169,0.32206,191,0.57283,124,-0.1653,171,0.33786,56,-1.3731,158,0.23722,87,-0.6999,63,-1.1801,126,-0.1387,149,0.13092
ENSG00000111640,GAPDH,2171,-0.1038,1841,-0.3866,1243,-0.9552,1484,-0.6871,889,-1.4565,3944,0.96146,1415,-0.7597,1759,-0.4279,2029,-0.2083,3802,0.89031
ENSG00000111642,CHD4,179,0.21390,104,-0.6745,280,0.94046,302,1.06738,150,-0.0597,96,-0.7959,197,0.36837,180,0.22066,101,-0.6595,120,-0.4359
ENSG00000111653,ING4,39,0.04663,20,-1.0009,23,-0.7600,40,0.07397,28,-0.4457,60,0.79942,33,-0.2046,42,0.14433,46,0.30011,42,0.14159
ENSG00000139200,PIANP,51,-0.2427,68,0.21171,7,-3.0792,45,-0.4551,55,-0.1297,76,0.40579,29,-1.1152,133,1.29632,62,0.04357,56,-0.1323
ENSG00000111652,COPS7A,79,-0.4303,82,-0.4211,41,-1.4336,93,-0.1954,90,-0.2471,138,0.47811,80,-0.4178,93,-0.1963,145,0.50598,153,0.67040
ENSG00000089693,MLF2,199,-0.6114,243,-0.3270,108,-1.5209,189,-0.6846,139,-1.1538,549,1.13337,242,-0.3109,386,0.42125,327,0.15855,336,0.21756
ENSG00000159335,PTMS,397,-0.1711,647,0.67209,382,-0.2298,479,0.12377,896,1.14426,493,0.18411,194,-1.2531,542,0.31904,344,-0.3923,122,-2.0351
ENSG00000250510,GPR162,71,-0.4703,93,-0.0623,21,-2.2831,76,-0.3682,77,-0.3398,147,0.75085,124,0.40168,149,0.69778,142,0.61898,56,-0.8833
ENSG00000111667,USP5,35,-1.1283,50,-0.6327,22,-1.8021,89,0.28554,41,-0.9017,89,0.32812,30,-1.3421,150,1.14198,123,0.81644,96,0.45141
ENSG00000111669,TPI1,392,-0.8919,535,-0.4543,247,-1.5829,461,-0.6463,376,-0.9561,1046,0.70819,561,-0.3474,844,0.28867,899,0.38952,1095,0.79469
ENSG00000111674,ENO2,156,-1.8747,342,-0.7536,168,-1.7626,251,-1.1714,392,-0.4969,675,0.38702,364,-0.6096,879,0.77850,650,0.28963,1068,1.26198
ENSG00000111676,ATN1,106,0.31716,148,0.97820,28,-1.6749,133,0.68447,117,0.48475,100,0.24358,56,-0.6540,72,-0.2712,33,-1.4533,41,-1.2136
ENSG00000111678,C12orf57,219,-0.0869,302,0.46170,178,-0.4084,286,0.33289,146,-0.7090,343,0.69793,119,-1.0113,85,-1.5156,252,0.13069,218,-0.1000
ENSG00000215021,PHB2,64,-0.4122,72,-0.2489,51,-0.7716,111,0.43073,53,-0.6908,93,0.17911,53,-0.7002,91,0.12187,68,-0.3353,135,0.85255
ENSG00000139182,CLSTN3,21,-2.4745,81,-0.5188,12,-3.3209,37,-1.6694,139,0.34516,118,0.10494,60,-0.9378,247,1.29796,186,0.82277,173,0.79114
ENSG00000139197,PEX5,27,-0.7935,39,-0.2494,9,-2.3770,22,-1.1199,39,-0.2276,69,0.73612,51,0.18255,59,0.40074,72,0.71960,48,0.10622
ENSG00000059804,SLC2A3,20,-1.7979,23,-1.6894,14,-2.3181,56,-0.2464,83,0.36526,85,0.44080,57,-0.2234,85,0.38943,127,1.05554,101,0.74547
ENSG00000089818,NECAP1,77,-1.1172,120,-0.4914,61,-1.4639,123,-0.4091,108,-0.6186,161,-0.0038,176,0.13632,209,0.41018,244,0.65949,267,0.91435
ENSG00000166532,RIMKLB,90,1.39334,27,-0.5641,21,-0.9053,98,1.55453,32,-0.2799,44,0.24601,14,-1.5171,24,-0.7220,16,-1.2718,30,-0.4107
ENSG00000111752,PHC1,44,0.48969,21,-0.6920,17,-0.9438,72,1.31178,59,0.98166,33,0.06682,19,-0.7968,32,0.01845,20,-0.7060,22,-0.5916
ENSG00000003056,M6PR,40,-0.4947,16,-1.9391,30,-0.9264,98,0.89411,77,0.50500,60,0.12605,31,-0.8981,68,0.31170,58,0.06325,86,0.75530
ENSG00000175899,A2M,65,-2.1274,118,-1.3172,244,-0.1432,2634,5.20816,47,-2.6037,44,-2.7985,45,-2.6577,20,-3.8220,59,-2.2711,23,-3.7505
ENSG00000139112,GABARAPL1,136,-1.6748,331,-0.3740,132,-1.7204,158,-1.4587,252,-0.7585,604,0.67132,395,-0.0708,403,-0.0393,729,0.91164,650,0.81163
ENSG00000256537,SMIM10L1,58,-0.7063,64,-0.5931,71,-0.3982,55,-0.7729,112,0.31970,98,0.11579,155,0.84342,102,0.17224,108,0.25890,103,0.19717
ENSG00000070018,LRP6,42,0.20914,23,-0.7890,87,1.39647,72,1.07847,76,1.17602,14,-1.5163,36,-0.0459,35,-0.0780,14,-1.4598,22,-0.8455
ENSG00000111261,MANSC1,35,0.32103,17,-0.8602,5,-2.4881,16,-0.8884,20,-0.4923,36,0.39291,22,-0.4010,54,1.04589,30,0.10231,41,0.63383
ENSG00000111269,CREBL2,124,0.65599,109,0.49683,63,-0.3891,35,-1.2756,98,0.28237,85,0.05672,67,-0.3061,65,-0.3423,57,-0.5462,83,0.03237
ENSG00000111276,CDKN1B,93,-0.2604,68,-0.7960,155,0.52915,107,-0.0480,106,-0.0647,151,0.54212,54,-1.0810,91,-0.3030,111,-0.0008,142,0.43270
ENSG00000013583,HEBP1,32,0.23876,23,-0.3021,68,1.45101,33,0.26180,20,-0.4581,30,0.13526,23,-0.2864,21,-0.4147,5,-2.5703,26,-0.0969
ENSG00000084444,FAM234B,46,-0.7691,52,-0.6331,14,-2.5062,36,-1.1337,50,-0.6412,94,0.36718,100,0.43431,129,0.84514,78,0.05061,122,0.84236
ENSG00000273079,GRIN2B,51,-2.5115,188,-0.6335,77,-1.9109,149,-0.9389,371,0.46952,226,-0.3340,623,1.33318,759,1.68462,161,-0.8248,284,0.04671
ENSG00000171681,ATF7IP,65,0.50240,45,-0.0809,71,0.64936,57,0.29472,55,0.22840,18,-1.5206,121,1.54570,34,-0.5197,39,-0.3079,23,-1.1204
ENSG00000084463,WBP11,104,-0.1710,112,-0.0737,146,0.35468,104,-0.1715,56,-1.1203,87,-0.4765,198,0.85115,140,0.28922,110,-0.0935,129,0.17738
ENSG00000111348,ARHGDIB,26,-0.0190,37,0.56543,19,-0.5492,119,2.61033,3,-3.0562,40,0.71046,7,-2.0152,21,-0.3891,0,-7.7755,0,-7.1897
ENSG00000134533,RERG,85,1.94590,33,0.34841,15,-0.8352,34,0.37736,20,-0.4541,27,0.03495,16,-0.7394,10,-1.4613,21,-0.3529,13,-1.1825
ENSG00000151490,PTPRO,7,-1.9142,27,-0.0134,12,-1.2758,22,-0.3486,25,-0.1096,21,-0.3979,32,0.23226,85,1.89893,6,-2.1497,35,0.39913
ENSG00000151491,EPS8,52,0.55126,22,-0.8053,68,1.00068,212,3.26784,54,0.62924,6,-2.7686,10,-1.8708,5,-2.7686,6,-2.5119,4,-3.1674
