Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000158941,CCAR2,23,-0.8412,35,-0.2159,15,-1.5420,37,-0.1538,64,0.85601,59,0.67083,19,-1.1724,36,-0.2060
ENSG00000147439,BIN3,13,-0.6082,20,-0.0265,10,-1.1052,17,-0.2937,22,0.17813,30,0.73491,30,0.64541,13,-0.6635
ENSG00000179388,EGR3,8,-2.2765,30,-0.4226,38,-0.0457,24,-0.7421,87,1.57332,23,-0.8604,38,-0.0417,37,-0.1180
ENSG00000008853,RHOBTB2,23,-1.9508,64,-0.4274,87,0.05001,74,-0.1945,86,0.03288,127,0.76405,151,0.95405,51,-0.8481
ENSG00000147457,CHMP7,14,-1.3170,37,0.17331,21,-0.6754,52,0.74792,54,0.94206,21,-0.7105,34,0.06144,26,-0.4003
ENSG00000104679,R3HCC1,55,0.74861,35,0.01693,33,-0.0919,54,0.72605,34,-0.0294,21,-0.7919,29,-0.2666,32,-0.1458
ENSG00000197217,ENTPD4,23,-1.2610,19,-1.5910,43,-0.3613,68,0.36817,59,0.16785,81,0.76267,53,-0.0179,52,-0.0390
ENSG00000147454,SLC25A37,60,0.35394,41,-0.2205,57,0.27493,38,-0.3337,22,-1.2572,60,0.39953,60,0.35331,53,0.18045
ENSG00000104722,NEFM,581,-2.0178,256,-3.2172,2449,0.17607,3094,0.55665,1542,-0.6005,4290,1.31211,2895,0.44716,1594,-0.5453
ENSG00000277586,NEFL,745,-1.4475,550,-1.9007,2604,0.49429,3068,0.76798,1145,-0.8660,2527,0.50465,3109,0.79034,1832,-0.0797
ENSG00000147459,DOCK5,216,4.31501,13,-1.2598,19,-0.6554,0,-5.1540,1,-4.7042,25,-0.2663,8,-1.9475,6,-2.3363
ENSG00000221914,PPP2R2A,92,0.69996,51,-0.2455,42,-0.5319,72,0.30983,48,-0.3772,93,0.83480,36,-0.7798,40,-0.6705
ENSG00000104765,BNIP3L,276,0.35352,192,-0.2248,295,0.46179,194,-0.2056,215,-0.0497,260,0.29004,205,-0.1204,161,-0.5422
ENSG00000240694,PNMA2,68,-2.4155,177,-0.9995,180,-0.9662,492,0.61246,445,0.50651,472,0.61887,255,-0.4388,352,0.07409
ENSG00000092964,DPYSL2,1272,0.29077,1290,0.31320,1026,-0.0527,971,-0.1400,876,-0.3313,1401,0.50844,827,-0.3911,865,-0.3529
ENSG00000015592,STMN4,144,-0.4253,77,-1.3709,85,-1.2154,166,-0.1970,325,1.03282,240,0.43210,171,-0.1510,152,-0.3770
ENSG00000120899,PTK2B,46,-2.3607,100,-1.2110,105,-1.1441,157,-0.5354,393,1.10434,298,0.54656,280,0.38489,179,-0.3573
ENSG00000120885,CLU,3178,-0.1842,8807,1.53048,5272,0.63202,2820,-0.3709,2872,-0.3759,2658,-0.5062,2922,-0.3155,2616,-0.5328
ENSG00000168077,SCARA3,10,-1.8828,151,2.63245,24,-0.6263,36,0.02877,13,-1.5515,26,-0.5481,39,0.13930,26,-0.4995
ENSG00000147419,CCDC25,189,0.01512,129,-0.5831,213,0.20241,239,0.39237,169,-0.1794,192,0.04528,165,-0.1975,202,0.13033
ENSG00000134014,ELP3,14,-0.9974,23,-0.2298,15,-0.8828,14,-1.0282,42,0.81161,33,0.34707,24,-0.1940,29,0.11695
ENSG00000186918,ZNF395,70,1.09872,56,0.72970,49,0.51317,19,-0.9276,29,-0.3878,21,-0.8952,40,0.17993,30,-0.3003
ENSG00000104290,FZD3,113,-0.5348,75,-1.1570,177,0.17210,221,0.53548,177,0.19103,160,0.01634,215,0.48957,136,-0.2692
ENSG00000012232,EXTL3,16,-1.6893,24,-1.1611,52,0.05130,60,0.28347,77,0.77335,62,0.35792,73,0.58873,27,-1.0478
ENSG00000147421,HMBOX1,76,0.50607,98,0.92776,141,1.56808,68,0.31984,19,-1.7213,49,-0.2045,33,-0.8248,30,-1.0339
ENSG00000197892,KIF13B,122,3.55145,16,-0.3560,21,0.07719,0,-4.8557,6,-1.7833,10,-1.1057,9,-1.1632,10,-1.1331
ENSG00000133872,SARAF,175,-1.6206,515,0.02672,212,-1.3329,551,0.13483,656,0.47150,772,0.78521,378,-0.4573,442,-0.2375
ENSG00000104660,LEPROTL1,15,-0.6953,21,-0.2212,22,-0.1603,5,-2.2652,31,0.45549,31,0.44025,19,-0.4062,30,0.38513
ENSG00000104671,DCTN6,42,-0.3292,67,0.41654,46,-0.1729,25,-1.0759,74,0.65579,53,0.06867,23,-1.2096,54,0.09651
ENSG00000285669,AC026979.4,31,0.13191,28,-0.0694,81,1.74733,38,0.41559,8,-2.0144,18,-0.7983,7,-2.0358,41,0.63045
ENSG00000104687,GSR,25,-0.6389,22,-0.8332,15,-1.3826,59,0.68939,37,-0.0801,56,0.69118,41,0.10805,37,-0.0605
ENSG00000104695,PPP2CB,162,-0.8556,238,-0.2613,222,-0.3746,267,-0.0821,294,0.07963,408,0.68378,250,-0.1868,277,-0.0302
ENSG00000133878,DUSP26,28,-1.2771,50,-0.4228,28,-1.2936,27,-1.3295,103,0.84560,81,0.38887,52,-0.3621,83,0.43114
ENSG00000156687,UNC5D,11,-1.7659,22,-0.7102,44,0.36636,39,0.16807,42,0.35315,38,0.15202,47,0.46809,30,-0.2439
ENSG00000183779,ZNF703,2,-3.0616,52,1.45929,22,0.05676,29,0.45936,28,0.43996,10,-1.1986,25,0.22659,16,-0.5378
ENSG00000147475,ERLIN2,29,0.46512,52,1.44513,30,0.50024,23,0.05508,16,-0.5058,17,-0.3926,8,-1.4052,16,-0.5702
ENSG00000147471,PLPBP,40,-0.4145,59,0.18988,39,-0.4645,68,0.43345,57,0.15362,64,0.37701,48,-0.1195,39,-0.5119
ENSG00000129691,ASH2L,32,-0.0655,24,-0.5242,14,-1.2838,46,0.50664,43,0.46548,50,0.75604,21,-0.6820,21,-0.7380
ENSG00000175324,LSM1,17,-0.6559,51,1.09689,21,-0.3461,20,-0.3657,39,0.73735,25,-0.0796,14,-0.9615,18,-0.6209
ENSG00000156735,BAG4,76,-0.6492,54,-1.1779,98,-0.2733,197,0.86232,132,0.22224,137,0.29962,160,0.51869,77,-0.6836
ENSG00000085788,DDHD2,37,-0.9842,47,-0.5905,25,-1.5625,68,-0.0225,112,0.88557,88,0.43039,75,0.11324,57,-0.3539
ENSG00000147548,NSD3,464,1.25147,102,-1.1672,307,0.54405,333,0.67951,196,-0.1920,141,-0.7431,156,-0.5310,187,-0.2767
ENSG00000077782,FGFR1,59,0.80169,61,0.86275,52,0.59135,49,0.49490,5,-2.9911,36,0.01950,40,0.17678,26,-0.5642
ENSG00000147526,TACC1,511,0.46227,255,-0.6326,592,0.70581,506,0.44518,278,-0.5470,382,-0.0071,392,0.03640,321,-0.3084
ENSG00000169499,PLEKHA2,33,-1.2658,58,-0.4298,43,-0.8813,60,-0.3668,118,0.81382,60,-0.4130,129,0.85197,80,0.08441
ENSG00000169490,TM2D2,4,-2.6259,34,0.58046,15,-0.6655,26,0.16083,31,0.48578,33,0.63339,5,-2.2604,23,-0.0177
ENSG00000168615,ADAM9,21,-0.0501,21,-0.0831,20,-0.1144,2,-3.4152,27,0.40609,21,-0.0270,29,0.47357,24,0.20007
ENSG00000165061,ZMAT4,0,-4.9863,8,-1.5931,21,-0.1971,49,1.22778,25,0.10336,20,-0.3010,38,0.78447,26,0.19071
ENSG00000147533,GOLGA7,138,1.36284,77,0.37552,40,-0.6295,40,-0.6558,43,-0.5832,78,0.45230,45,-0.4513,43,-0.5761
ENSG00000158669,GPAT4,14,-1.3748,21,-0.7453,19,-0.9005,39,0.17299,48,0.59482,47,0.53799,43,0.35273,28,-0.3789
ENSG00000029534,ANK1,9,-1.5076,10,-1.3282,32,0.43635,25,0.02218,13,-1.0657,50,1.36262,25,-0.0044,22,-0.1581
ENSG00000083168,KAT6A,128,1.66436,47,-0.0299,64,0.43976,45,-0.0917,35,-0.5367,30,-0.8008,20,-1.3621,48,-0.0033
ENSG00000070718,AP3M2,64,-0.6482,58,-0.7984,103,0.09085,99,0.03952,109,0.20653,154,0.86400,92,-0.0758,62,-0.7394
ENSG00000070501,POLB,7,-1.4618,12,-0.6789,8,-1.3727,3,-2.7420,38,1.29753,23,0.29522,21,0.13833,20,0.05533
ENSG00000078668,VDAC3,44,-1.5688,91,-0.4809,69,-0.8943,159,0.40016,196,0.86444,161,0.47589,102,-0.3044,91,-0.5240
ENSG00000168575,SLC20A2,32,-0.0996,64,1.04593,33,-0.0450,20,-0.7958,29,-0.2773,51,0.76030,31,-0.1489,16,-1.1761
ENSG00000176209,SMIM19,13,-1.0510,37,0.59873,9,-1.5432,26,0.03843,36,0.64292,27,0.12391,14,-0.9009,27,0.10359
ENSG00000120925,RNF170,90,0.67646,56,-0.0950,51,-0.2159,94,0.75561,47,-0.3770,59,-0.0107,61,0.04919,43,-0.5436
ENSG00000168172,HOOK3,361,1.09809,132,-0.5288,303,0.79505,204,0.14866,134,-0.5534,121,-0.7308,140,-0.4464,198,0.10827
ENSG00000168522,FNTA,64,0.67137,79,1.01880,34,-0.3406,24,-0.8695,38,-0.1925,48,0.22747,35,-0.2902,29,-0.6479
ENSG00000165102,HGSNAT,24,-0.0406,15,-0.7561,16,-0.6600,45,0.95266,22,-0.2379,24,-0.0342,53,1.23466,14,-0.8994
ENSG00000164808,SPIDR,22,0.02993,17,-0.3753,12,-0.8277,16,-0.3888,33,0.81627,35,0.94180,8,-1.4634,11,-1.0638
ENSG00000221869,CEBPD,45,-0.7703,274,2.30663,48,-0.6795,43,-0.8512,84,0.20567,49,-0.7078,37,-1.0595,55,-0.5370
ENSG00000253729,PRKDC,95,-0.1005,78,-0.4203,130,0.39060,88,-0.2249,175,1.03924,62,-0.8247,81,-0.3488,85,-0.3029
ENSG00000104738,MCM4,9,-1.1212,18,-0.0902,32,0.83901,16,-0.2881,25,0.48333,24,0.37094,21,0.16802,8,-1.3247
ENSG00000169139,UBE2V2,78,-1.4098,116,-0.8180,138,-0.5484,291,0.63852,274,0.61403,231,0.29531,140,-0.5236,192,-0.0348
ENSG00000147481,SNTG1,12,-2.8042,29,-1.5481,123,0.67660,172,1.26354,58,-0.5595,94,0.27381,126,0.72052,61,-0.4834
ENSG00000168300,PCMTD1,73,0.60832,40,-0.3249,68,0.50787,62,0.35673,41,-0.3435,45,-0.1699,38,-0.4136,47,-0.0976
ENSG00000147488,ST18,255,5.26884,1,-4.9979,3,-3.0839,0,-8.0260,0,-8.9059,19,-0.6856,13,-1.2445,4,-2.9242
ENSG00000023287,RB1CC1,1629,1.65611,196,-1.7494,1158,1.03819,816,0.44978,257,-1.4402,357,-0.9190,496,-0.3433,635,0.04976
ENSG00000047249,ATP6V1H,52,-1.4689,107,-0.3798,61,-1.2404,108,-0.3631,285,1.45331,176,0.45761,90,-0.6451,82,-0.8642
ENSG00000147509,RGS20,12,-1.8319,137,2.14569,44,0.13216,23,-0.8378,19,-1.2266,51,0.40652,26,-0.6880,31,-0.4314
ENSG00000187735,TCEA1,149,0.78043,155,0.84329,132,0.57643,64,-0.5646,59,-0.7503,70,-0.4637,94,0.02691,81,-0.2194
ENSG00000120992,LYPLA1,17,-0.2666,26,0.40542,9,-1.1723,15,-0.4110,17,-0.2843,30,0.74233,20,-0.0151,20,-0.0323
ENSG00000137547,MRPL15,9,-2.0071,31,-0.2391,24,-0.6409,42,0.24864,43,0.30257,41,0.25013,25,-0.5585,48,0.53392
ENSG00000206579,XKR4,63,0.48911,15,-1.7054,63,0.47793,126,1.70069,35,-0.4660,32,-0.6144,52,0.16359,29,-0.7948
ENSG00000137574,TGS1,54,0.72679,27,-0.4037,56,0.77896,83,1.46607,22,-0.7642,21,-0.8169,34,-0.0532,21,-0.8583
ENSG00000008988,RPS20,408,0.16821,533,0.60537,197,-0.9599,147,-1.4044,304,-0.3255,350,-0.0813,235,-0.6956,604,0.94265
ENSG00000170791,CHCHD7,11,-1.1104,37,0.77476,10,-1.2627,17,-0.5013,28,0.31810,28,0.35058,28,0.30048,20,-0.2628
ENSG00000104331,IMPAD1,55,-0.2680,53,-0.3170,42,-0.6896,72,0.15608,80,0.35381,86,0.49209,58,-0.1802,54,-0.3327
ENSG00000169122,FAM110B,13,-1.0889,30,0.13048,21,-0.3969,16,-0.8159,36,0.47968,21,-0.4673,35,0.38223,37,0.52075
ENSG00000215114,UBXN2B,4,-3.2850,30,-0.4394,10,-2.0472,60,0.68371,46,0.29474,51,0.44768,52,0.44612,42,0.10094
ENSG00000137575,SDCBP,53,-1.4978,168,0.28288,74,-0.9911,120,-0.2434,170,0.33994,186,0.50794,173,0.32718,124,-0.2178
ENSG00000035681,NSMAF,12,-0.3440,14,-0.1709,13,-0.2336,8,-0.9280,21,0.61303,20,0.51731,13,-0.2415,12,-0.4003
ENSG00000198846,TOX,17,-1.5060,26,-0.8641,65,0.59627,118,1.63054,10,-2.3321,83,1.16231,35,-0.3999,25,-0.9795
ENSG00000104388,RAB2A,149,-0.8940,197,-0.4650,182,-0.5841,270,0.03017,357,0.54546,329,0.39216,238,-0.1700,253,-0.0783
ENSG00000171316,CHD7,435,4.10667,37,-0.8101,88,0.55874,2,-4.8931,4,-3.9494,12,-2.5561,36,-0.8228,26,-1.4037
ENSG00000198363,ASPH,176,0.03955,303,0.93343,180,0.07413,239,0.53230,106,-0.8044,219,0.44258,153,-0.1824,93,-1.0156
ENSG00000274956,NKAIN3-IT1,59,-0.0676,86,0.52232,130,1.21849,41,-0.6277,27,-1.3632,29,-1.2696,69,0.16452,94,0.75727
ENSG00000185728,YTHDF3,25,-1.0646,39,-0.3842,28,-0.8682,48,-0.0613,64,0.46625,78,0.86038,43,-0.2159,39,-0.4230
ENSG00000254377,MIR124-2HG,16,-1.7098,17,-1.6381,57,0.20166,174,2.17283,65,0.47256,33,-0.7273,42,-0.2719,26,-1.0856
ENSG00000104442,ARMC1,78,0.12680,37,-1.0084,67,-0.1037,93,0.40992,67,-0.1253,109,0.78169,68,-0.0807,47,-0.7083
ENSG00000169085,VXN,51,-1.7165,119,-0.4491,63,-1.4105,98,-0.7548,354,1.60535,162,0.02901,107,-0.6176,141,-0.2158
ENSG00000175073,VCPIP1,27,-0.9622,35,-0.5635,32,-0.7006,47,-0.0897,74,0.70863,72,0.66581,64,0.38478,28,-0.9778
ENSG00000104205,SGK3,135,2.29633,45,0.32338,64,0.89131,33,-0.1544,18,-1.1892,18,-1.1881,29,-0.3665,14,-1.5433
ENSG00000245910,SNHG6,359,0.52781,410,0.74886,128,-1.0808,112,-1.2902,189,-0.5360,224,-0.2550,123,-1.1514,446,1.03409
ENSG00000121022,COPS5,27,-0.6220,48,0.25711,36,-0.1879,16,-1.4162,75,1.13828,44,0.10055,10,-2.1064,39,-0.0990
ENSG00000104218,CSPP1,175,1.64117,44,-0.6398,111,0.83834,126,1.04802,39,-0.9082,41,-0.8100,42,-0.6990,37,-0.9599
ENSG00000066777,ARFGEF1,62,0.58154,38,-0.1904,63,0.59944,91,1.23848,30,-0.5886,29,-0.6419,37,-0.2400,32,-0.5059
ENSG00000046889,PREX2,73,0.16040,180,1.72052,89,0.48608,52,-0.3619,21,-1.8107,49,-0.5075,55,-0.2670,67,0.03144
ENSG00000140396,NCOA2,32,0.08405,23,-0.4239,44,0.56602,23,-0.4429,42,0.56698,36,0.26083,16,-0.9431,22,-0.5733
ENSG00000067167,TRAM1,58,1.09968,37,0.35234,20,-0.5944,24,-0.3106,20,-0.6683,27,-0.1804,30,-0.0056,32,0.13698
ENSG00000147601,TERF1,151,1.02533,45,-0.8999,128,0.74972,111,0.50087,68,-0.2967,69,-0.2784,85,0.08235,48,-0.8711
ENSG00000147604,RPL7,397,0.02893,608,0.72325,305,-0.3832,188,-1.1261,374,-0.0716,331,-0.2840,187,-1.1286,596,0.79363
ENSG00000040341,STAU2,92,-0.7159,95,-0.6646,178,0.31434,189,0.40420,135,-0.1378,169,0.25248,153,0.06755,148,0.01731
ENSG00000104343,UBE2W,25,-1.4259,35,-0.9061,47,-0.4742,63,-0.0129,98,0.79954,78,0.35981,87,0.49609,46,-0.5506
ENSG00000154582,ELOC,31,-1.7318,117,0.27005,70,-0.5346,82,-0.2925,147,0.73351,108,0.16055,49,-1.0787,114,0.25096
ENSG00000175606,TMEM70,2,-4.1326,20,-1.2689,12,-2.0342,36,-0.3612,103,1.65129,54,0.31240,42,-0.1099,36,-0.3751
ENSG00000104369,JPH1,16,-0.5479,5,-2.3474,23,-0.0367,42,0.95212,42,1.06602,26,0.16093,21,-0.2038,9,-1.5761
ENSG00000104381,GDAP1,36,-1.5163,50,-1.0067,61,-0.7026,89,-0.1254,184,1.24747,113,0.27634,65,-0.6065,84,-0.2452
ENSG00000091656,ZFHX4,187,2.55644,74,0.78575,102,1.34139,24,-0.9543,16,-1.7057,9,-2.4552,34,-0.4467,15,-1.7931
ENSG00000164751,PEX2,27,0.39916,41,1.11497,11,-0.9192,18,-0.2000,14,-0.5950,24,0.25140,17,-0.3145,19,-0.1873
ENSG00000171033,PKIA,55,-1.0324,107,-0.0004,45,-1.3111,154,0.59106,121,0.21712,136,0.43839,110,0.03799,96,-0.1902
ENSG00000104427,ZC2HC1A,31,-0.8321,35,-0.6302,63,0.26132,99,1.01431,56,0.07893,70,0.49661,19,-1.5268,44,-0.3470
ENSG00000104435,STMN2,238,-2.1395,226,-2.2201,978,-0.0006,1828,1.03248,928,-0.0929,1471,0.75845,900,-0.1328,898,-0.1498
ENSG00000164683,HEY1,26,-0.6980,59,0.55433,21,-1.0739,23,-0.8942,56,0.51949,51,0.37312,19,-1.2240,49,0.27027
ENSG00000147586,MRPS28,14,-1.1847,80,1.64869,21,-0.5740,19,-0.6574,39,0.45195,24,-0.3487,8,-1.9734,31,0.07871
ENSG00000076554,TPD52,103,-0.7967,81,-1.1517,111,-0.6835,179,0.06838,239,0.60535,214,0.40026,193,0.18513,158,-0.1437
ENSG00000205189,ZBTB10,37,0.87765,35,0.81035,38,0.91649,16,-0.4681,21,-0.0394,19,-0.2352,11,-0.9424,10,-1.2895
ENSG00000164684,ZNF704,121,1.28709,31,-0.9178,78,0.54203,115,1.19828,29,-1.0683,50,-0.1992,31,-0.8716,40,-0.5721
ENSG00000076641,PAG1,49,0.69698,25,-0.3363,40,0.37885,34,0.11240,26,-0.3036,30,-0.0755,43,0.48428,22,-0.6370
ENSG00000164687,FABP5,42,-1.5433,311,1.69654,46,-1.3916,125,0.13352,89,-0.4391,126,0.16191,67,-0.8457,123,0.11367
ENSG00000147588,PMP2,721,0.68076,742,0.72887,732,0.70593,284,-0.7938,218,-1.2821,279,-0.8916,454,-0.0678,644,0.56259
ENSG00000133731,IMPA1,47,0.13605,33,-0.4315,30,-0.5629,38,-0.1984,52,0.34117,67,0.80934,15,-1.5704,37,-0.2671
ENSG00000104231,ZFAND1,27,0.31541,14,-0.7426,16,-0.5520,24,0.07768,36,0.87443,27,0.34924,15,-0.6061,12,-0.9699
ENSG00000184672,RALYL,22,-1.4892,25,-1.3471,39,-0.6516,84,0.54839,114,1.23484,61,0.01788,45,-0.4319,47,-0.3985
ENSG00000133739,LRRCC1,145,2.08244,37,-0.2539,83,1.03875,20,-1.1817,12,-2.0085,18,-1.4454,51,0.23447,43,-0.0234
ENSG00000176731,RBIS,20,-1.3238,68,0.52597,42,-0.2263,37,-0.4350,74,0.75353,40,-0.3536,25,-1.0269,60,0.34927
ENSG00000104267,CA2,27,0.15419,70,1.80393,6,-1.9401,11,-1.2062,13,-1.0329,27,0.22626,10,-1.3141,31,0.43624
ENSG00000123124,WWP1,57,0.46352,28,-0.6627,29,-0.5951,22,-0.9987,38,-0.1776,56,0.48783,27,-0.6752,58,0.57669
ENSG00000176623,RMDN1,37,1.10117,30,0.74040,20,0.06294,18,-0.0852,6,-1.8774,29,0.79700,9,-1.1523,12,-0.6928
ENSG00000085719,CPNE3,62,0.63979,99,1.46737,79,1.05495,31,-0.4384,25,-0.8195,18,-1.3268,41,-0.0177,28,-0.6410
ENSG00000156103,MMP16,37,0.28042,8,-2.0375,28,-0.1597,52,0.85457,38,0.41019,30,-0.0318,30,-0.0160,23,-0.4963
ENSG00000164823,OSGIN2,34,0.31823,51,0.96241,36,0.40302,24,-0.2628,32,0.25439,25,-0.1805,28,-0.0024,10,-1.6044
ENSG00000104320,NBN,75,0.98561,42,0.05080,55,0.46921,59,0.57914,48,0.25737,26,-0.7352,29,-0.5523,22,-1.0358
ENSG00000104325,DECR1,22,-1.1308,92,1.10696,58,0.34738,59,0.35656,36,-0.4513,36,-0.4531,34,-0.5048,54,0.23622
ENSG00000104327,CALB1,0,-8.2796,12,-0.8531,3,-2.8252,1,-4.4193,70,2.77972,2,-3.2547,13,-0.6575,28,0.52405
ENSG00000123119,NECAB1,490,-0.4767,183,-1.9582,625,-0.0960,578,-0.2208,1037,0.83337,796,0.32418,757,0.20749,506,-0.4674
ENSG00000155099,PIP4P2,29,-0.8342,59,0.25645,35,-0.5521,54,0.11108,56,0.20076,53,0.10341,40,-0.3310,58,0.25017
ENSG00000253738,OTUD6B-AS1,92,-0.0717,105,0.14169,123,0.40361,135,0.55489,107,0.20283,80,-0.3201,60,-0.7186,83,-0.2572
ENSG00000155100,OTUD6B,42,1.01534,23,0.07441,35,0.72399,29,0.38821,28,0.37680,11,-1.1309,13,-0.7844,13,-0.8734
ENSG00000079102,RUNX1T1,57,-0.0557,23,-1.4189,78,0.46615,153,1.62592,57,-0.0558,52,-0.1999,43,-0.4866,37,-0.7867
ENSG00000205133,TRIQK,14,-1.3387,23,-0.5978,16,-1.1496,43,0.37968,48,0.61876,41,0.33037,28,-0.3312,37,0.12708
ENSG00000188343,FAM92A,14,-0.9937,34,0.38672,13,-1.0361,17,-0.6593,45,1.01628,30,0.21219,20,-0.4190,21,-0.3771
ENSG00000164951,PDP1,36,-2.4295,73,-1.3938,110,-0.7670,182,0.01184,301,0.96161,258,0.65384,163,-0.1647,154,-0.2766
ENSG00000164944,VIRMA,68,1.04231,34,-0.1045,38,0.09155,49,0.49247,23,-0.7356,33,-0.1638,22,-0.7693,37,0.03843
ENSG00000156162,DPY19L4,72,1.80852,18,-0.4844,24,-0.0579,22,-0.1882,18,-0.5764,23,-0.1135,29,0.23600,13,-0.9985
ENSG00000164941,INTS8,13,-0.3064,23,0.57671,12,-0.4312,19,0.22157,22,0.50478,21,0.43864,12,-0.5202,7,-1.2480
ENSG00000156467,UQCRB,534,-0.3688,942,0.53843,467,-0.5765,520,-0.4082,671,-0.0105,625,-0.1363,327,-1.1184,1023,0.77463
ENSG00000156471,PTDSS1,15,-1.5623,48,0.18850,24,-0.8748,32,-0.4619,73,1.00395,53,0.37655,27,-0.7284,37,-0.2608
ENSG00000169439,SDC2,5,-2.8964,151,2.38362,58,0.61849,14,-1.6019,10,-2.1342,33,-0.3188,24,-0.7773,49,0.38016
ENSG00000104324,CPQ,33,1.10696,44,1.59775,22,0.38301,5,-1.7595,4,-2.0865,13,-0.4270,11,-0.7042,18,0.14265
ENSG00000180543,TSPYL5,10,-2.3923,47,-0.0946,21,-1.2919,79,0.75019,67,0.53835,61,0.37437,71,0.58355,31,-0.7812
ENSG00000147649,MTDH,466,0.75837,203,-0.5746,453,0.70861,486,0.82674,231,-0.4108,175,-0.8601,386,0.44515,208,-0.5832
ENSG00000104341,LAPTM4B,18,-1.2268,64,0.75250,15,-1.4261,26,-0.6608,48,0.32751,53,0.52836,18,-1.2450,48,0.32905
ENSG00000156482,RPL30,460,0.12004,741,0.90549,195,-1.2054,203,-1.1407,353,-0.3298,373,-0.2324,199,-1.1734,722,0.99872
ENSG00000132541,RIDA,43,-0.7536,169,1.49462,53,-0.4381,32,-1.2014,60,-0.2651,62,-0.2119,35,-1.0629,96,0.59307
ENSG00000104361,NIPAL2,11,-1.8153,11,-1.7549,11,-1.7514,55,0.62416,81,1.54399,42,0.20692,28,-0.4559,23,-0.7611
ENSG00000253948,VPS13B-DT,3,-2.3202,28,0.82509,14,-0.2769,8,-1.1945,17,-0.0042,19,0.23697,8,-1.1595,26,0.80729
ENSG00000132549,VPS13B,43,1.56203,19,0.18454,16,-0.1423,13,-0.3625,14,-0.3251,18,0.09297,8,-1.1294,12,-0.5882
ENSG00000164919,COX6C,116,-2.3117,639,0.27661,223,-1.3492,271,-1.0570,881,0.93212,632,0.29056,259,-1.1275,690,0.45377
ENSG00000147669,POLR2K,40,-0.8293,67,-0.0174,28,-1.3612,54,-0.3658,100,0.71924,69,0.01425,27,-1.4047,97,0.65932
ENSG00000034677,RNF19A,78,0.44984,75,0.38681,59,-0.0090,64,0.11538,59,-0.0150,52,-0.2235,32,-0.9571,61,0.04890
ENSG00000186106,ANKRD46,11,-2.5860,46,-0.5531,34,-0.9878,49,-0.4307,107,0.93168,89,0.56816,55,-0.2582,65,-0.0170
ENSG00000070756,PABPC1,394,0.42314,296,-0.0364,454,0.65796,312,0.04881,257,-0.2808,229,-0.4784,207,-0.5877,347,0.24381
ENSG00000164924,YWHAZ,306,-1.3175,405,-0.8959,303,-1.3342,716,-0.0153,1368,1.23767,808,0.19824,655,-0.1564,608,-0.2999
ENSG00000261087,AP003469.4,35,-0.2230,37,-0.1093,57,0.55982,50,0.34793,50,0.39648,19,-1.1885,29,-0.4863,47,0.28526
ENSG00000120963,ZNF706,83,0.33950,93,0.51298,46,-0.5739,77,0.21300,93,0.58306,52,-0.4459,46,-0.5988,53,-0.4012
ENSG00000104490,NCALD,43,-2.5543,102,-1.2827,125,-0.9821,264,0.18234,329,0.61163,301,0.44135,347,0.62877,226,-0.0722
ENSG00000048392,RRM2B,28,-0.5138,31,-0.3671,13,-1.6141,21,-0.9107,40,0.03639,72,1.17887,52,0.46142,30,-0.4595
ENSG00000104517,UBR5,122,0.84605,85,0.24985,106,0.60841,105,0.58944,59,-0.3517,67,-0.1437,77,0.09200,26,-1.6484
ENSG00000155096,AZIN1,79,-0.9658,137,-0.1262,84,-0.8788,156,0.07610,208,0.61165,185,0.39032,138,-0.1146,128,-0.2567
ENSG00000155097,ATP6V1C1,38,-1.9371,89,-0.6593,85,-0.7257,205,0.67430,218,0.89302,162,0.32043,54,-1.4163,130,-0.0680
ENSG00000164929,BAALC,77,-2.0364,448,0.68433,213,-0.5027,225,-0.4179,275,-0.1165,286,-0.0485,303,0.05087,423,0.67109
ENSG00000247081,BAALC-AS1,28,-0.2363,131,2.49288,37,0.19209,24,-0.4857,9,-2.0937,29,-0.1943,25,-0.4212,20,-0.8345
ENSG00000164933,SLC25A32,18,-0.4403,18,-0.4902,6,-1.9572,4,-2.4197,32,0.52715,54,1.57234,30,0.31580,9,-1.5554
ENSG00000176406,RIMS2,314,0.35950,99,-1.4212,449,0.95879,385,0.69630,162,-0.7333,181,-0.5575,270,0.11748,278,0.18040
ENSG00000147650,LRP12,11,-1.2635,12,-1.1712,17,-0.6582,49,1.02505,27,0.04869,40,0.74935,34,0.38639,16,-0.7833
ENSG00000169946,ZFPM2,23,0.14916,16,-0.4041,13,-0.6666,6,-1.8823,35,0.96510,33,0.84622,13,-0.6716,11,-1.0463
ENSG00000164830,OXR1,138,-1.2172,95,-1.7643,424,0.53846,535,0.92870,299,-0.0294,424,0.61384,230,-0.4340,237,-0.4259
ENSG00000147655,RSPO2,8,-2.1637,9,-2.1158,39,0.11247,75,1.19759,56,0.81070,32,-0.2050,45,0.35975,23,-0.7646
