Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000108231,LGI1,11,-2.4413,8,-2.8856,83,0.57671,19,-1.6578,86,0.63287,20,-1.6084,60,0.06383,120,1.17806,39,-0.6442,97,0.83229,85,0.66885
ENSG00000173145,NOC3L,33,0.33684,59,1.30043,62,1.41016,5,-2.4052,16,-0.7028,23,-0.1711,68,1.56397,6,-2.1754,6,-2.1220,27,0.06271,14,-0.9855
ENSG00000108239,TBC1D12,48,-0.1289,224,2.53563,130,1.48669,36,-0.5562,28,-0.9710,26,-1.0400,86,0.77911,3,-3.8480,13,-2.1727,36,-0.5906,20,-1.5446
ENSG00000095637,SORBS1,22,-2.0039,37,-1.2250,50,-0.7756,50,-0.7669,205,1.48329,93,0.17162,128,0.68329,44,-0.9621,80,-0.0655,131,0.72592,81,-0.0527
ENSG00000177853,ZNF518A,10,-2.1627,136,1.81751,78,0.85904,37,-0.3439,41,-0.1617,71,0.68610,117,1.54385,20,-1.2129,12,-2.0126,36,-0.3476,11,-2.1462
ENSG00000197430,OPALIN,92,-0.8452,1081,3.68995,594,2.25830,22,-2.9166,15,-3.5188,22,-2.9515,4,-5.3697,19,-3.1475,11,-4.0580,91,-0.8690,60,-1.5651
ENSG00000077147,TM9SF3,251,1.03558,166,0.36668,210,0.74253,57,-1.2813,98,-0.4519,104,-0.3676,158,0.28678,81,-0.7485,95,-0.5392,129,-0.0332,135,0.03935
ENSG00000196233,LCOR,3,-3.6055,97,1.56748,64,0.85253,13,-1.5801,28,-0.4563,77,1.15819,63,0.82456,0,-5.4822,23,-0.7857,27,-0.4701,34,-0.1530
ENSG00000187122,SLIT1,16,-2.3768,6,-3.7755,153,1.03652,28,-1.5689,15,-2.5226,55,-0.5779,22,-1.9393,58,-0.4873,84,0.07304,254,1.93617,135,0.93507
ENSG00000052749,RRP12,0,-4.7768,8,-1.5122,10,-1.1970,13,-0.8533,12,-1.0100,27,0.25625,29,0.33085,27,0.25088,23,0.01941,61,1.58887,33,0.61694
ENSG00000171314,PGAM1,417,0.11592,113,-1.8595,194,-1.0507,319,-0.3006,256,-0.6352,263,-0.5951,138,-1.5645,456,0.25729,557,0.64334,435,0.18171,665,0.98003
ENSG00000171311,EXOSC1,25,0.18269,14,-0.7090,27,0.25721,8,-1.5480,35,0.69799,14,-0.6776,2,-3.1199,25,0.14662,23,0.06943,46,1.14018,25,0.16010
ENSG00000155229,MMS19,0,-5.4839,22,-0.8330,51,0.46908,17,-1.2270,42,0.16046,48,0.37165,21,-0.8977,26,-0.5921,54,0.62441,57,0.64251,51,0.49429
ENSG00000171160,MORN4,0,-5.4177,5,-2.8900,12,-1.6181,41,0.20554,29,-0.3626,35,-0.0456,34,-0.1122,89,1.46385,54,0.70235,43,0.27919,37,0.05249
ENSG00000155252,PI4K2A,141,2.08958,10,-2.0860,5,-2.9152,34,-0.2740,26,-0.7095,35,-0.2535,6,-2.7356,80,1.06441,41,0.00903,29,-0.5087,42,0.05573
ENSG00000119986,AVPI1,0,-4.6498,10,-1.0803,13,-0.7647,17,-0.3372,16,-0.4168,18,-0.2703,11,-0.9362,18,-0.2530,34,0.83661,41,1.03357,32,0.70664
ENSG00000155256,ZFYVE27,4,-2.9274,11,-1.5934,74,1.38018,15,-1.1072,10,-1.6569,10,-1.7567,20,-0.6667,57,0.93203,43,0.54755,39,0.33369,42,0.50352
ENSG00000155265,GOLGA7B,46,-0.0454,4,-3.5565,42,-0.2025,46,-0.0705,63,0.43434,28,-0.7822,39,-0.3041,43,-0.1632,77,0.84253,55,0.22412,50,0.09602
ENSG00000095713,CRTAC1,0,-5.6551,9,-2.3323,88,1.16812,3,-3.6093,16,-1.4909,28,-0.6533,12,-1.8544,170,2.37727,20,-1.2429,97,1.32349,47,0.17053
ENSG00000107521,HPS1,54,1.34148,17,-0.5167,0,-7.1162,35,0.62757,34,0.59887,15,-0.6471,21,-0.1815,11,-1.1677,24,0.03376,4,-2.4058,33,0.60588
ENSG00000119946,CNNM1,1,-5.8832,3,-4.0531,111,1.15809,33,-0.7284,5,-3.3889,102,1.01159,58,0.10620,70,0.40861,47,-0.2187,110,1.15301,58,0.10734
ENSG00000120053,GOT1,54,-2.6773,71,-2.2767,188,-0.8292,181,-0.8806,57,-2.5907,204,-0.7051,93,-1.8690,927,1.76645,351,0.14347,432,0.46164,643,1.28129
ENSG00000155287,SLC25A28,44,0.42834,25,-0.4466,94,1.71479,24,-0.5207,16,-1.1352,15,-1.1664,19,-0.8124,30,-0.1796,44,0.49546,11,-1.6753,34,0.02620
ENSG00000014919,COX15,27,0.21668,21,-0.1896,29,0.34030,14,-0.7872,14,-0.7539,19,-0.3277,6,-1.9802,45,1.04708,21,-0.1907,37,0.70690,26,0.15166
ENSG00000095485,CWF19L1,0,-4.4271,18,-0.0139,15,-0.2641,7,-1.3925,10,-0.8425,9,-1.0702,37,1.16145,12,-0.6316,16,-0.1571,37,1.15494,28,0.77099
ENSG00000196072,BLOC1S2,42,-0.8173,56,-0.3890,54,-0.4422,51,-0.5319,27,-1.4533,72,-0.0057,25,-1.5992,146,1.15082,87,0.32115,101,0.52881,94,0.47036
ENSG00000099194,SCD,468,-0.0387,2472,2.97399,1379,1.76577,234,-1.0931,720,0.64605,94,-2.4442,65,-2.9696,111,-2.1984,73,-2.9213,236,-1.0829,158,-1.7646
ENSG00000235823,OLMALINC,38,-0.6799,298,2.88745,79,0.44545,16,-1.9486,100,0.82718,65,0.14198,55,-0.1211,30,-1.0476,6,-3.4171,48,-0.3220,17,-1.9848
ENSG00000166136,NDUFB8,244,-0.7401,230,-0.8315,205,-1.0059,609,0.68735,252,-0.6928,173,-1.2598,198,-1.0577,784,1.10697,514,0.45589,393,-0.0104,515,0.46163
ENSG00000166135,HIF1AN,48,0.69208,24,-0.4055,26,-0.2513,29,-0.1184,47,0.65392,21,-0.6104,16,-0.9740,12,-1.4030,32,0.04921,42,0.49467,37,0.30176
ENSG00000119906,SLF2,0,-6.1053,218,2.24964,151,1.55124,21,-1.5075,29,-1.0529,57,-0.0467,136,1.36901,22,-1.4541,30,-1.0854,21,-1.5363,24,-1.4240
ENSG00000055950,MRPL43,200,1.93300,61,-0.0611,90,0.55630,28,-1.2090,48,-0.4391,26,-1.3468,37,-0.8059,62,-0.0379,76,0.31191,30,-1.1158,45,-0.5669
ENSG00000107816,LZTS2,0,-4.8561,88,2.16448,25,0.04405,8,-1.6305,30,0.30812,7,-1.9078,20,-0.2758,22,-0.1817,17,-0.5540,34,0.51444,25,0.01459
ENSG00000107819,SFXN3,63,0.63827,32,-0.4347,24,-0.8279,45,0.10335,15,-1.5334,29,-0.5888,27,-0.6750,25,-0.7730,70,0.90304,36,-0.2221,56,0.48739
ENSG00000166167,BTRC,28,-1.1695,12,-2.4488,83,0.46108,58,-0.0877,13,-2.3233,77,0.35444,60,-0.0330,83,0.46234,67,0.14749,69,0.18295,92,0.70480
ENSG00000166171,DPCD,0,-5.3938,10,-1.8445,0,-5.5802,48,0.45252,24,-0.5779,30,-0.2532,18,-1.0257,39,0.14924,58,0.86174,88,1.47669,45,0.39072
ENSG00000107829,FBXW4,97,0.85934,75,0.45535,15,-1.9463,76,0.46938,100,0.91396,27,-1.1232,37,-0.6234,64,0.19936,53,-0.1042,76,0.45991,30,-1.0097
ENSG00000198408,OGA,356,0.29682,213,-0.5021,229,-0.3879,184,-0.7278,201,-0.5923,536,0.96332,498,0.83814,195,-0.6394,262,-0.2008,345,0.24406,278,-0.1029
ENSG00000120049,KCNIP2,62,0.44883,3,-3.9438,0,-6.9908,30,-0.6457,33,-0.5042,7,-2.6534,38,-0.3029,167,2.18630,99,1.40279,52,0.18679,7,-2.9406
ENSG00000166197,NOLC1,52,-1.0033,130,0.38633,45,-1.2168,62,-0.7422,61,-0.7672,195,1.05473,184,0.95780,100,-0.0255,84,-0.3187,140,0.51400,90,-0.1958
ENSG00000107862,GBF1,0,-5.4287,16,-1.2501,70,1.03805,34,-0.0984,24,-0.6603,39,0.08504,21,-0.8288,74,1.12577,43,0.25582,35,-0.0902,39,0.11949
ENSG00000059915,PSD,68,-1.9618,21,-3.6444,64,-2.0610,522,1.18960,594,1.41658,118,-1.1435,211,-0.2687,166,-0.6331,474,1.17101,204,-0.3219,173,-0.6144
ENSG00000107872,FBXL15,46,-0.9730,17,-2.3925,17,-2.4574,131,0.63190,62,-0.5397,72,-0.3069,43,-1.0815,161,0.97390,144,0.89353,67,-0.4102,118,0.52157
ENSG00000107874,CUEDC2,104,0.12804,40,-1.3127,27,-1.9116,87,-0.1477,102,0.09918,49,-1.0324,41,-1.2874,194,1.13767,152,0.82640,75,-0.3815,112,0.26659
ENSG00000269609,RPARP-AS1,42,0.75345,6,-2.1613,11,-1.2087,36,0.51749,20,-0.3751,13,-1.0801,27,0.06114,42,0.74157,26,0.00123,46,0.89251,22,-0.3003
ENSG00000138107,ACTR1A,36,-1.5751,72,-0.5226,71,-0.5572,78,-0.4128,48,-1.1369,66,-0.6618,55,-0.9366,178,0.89831,149,0.67388,105,0.04965,158,0.78458
ENSG00000171206,TRIM8,23,-1.4105,60,0.01632,67,0.18028,64,0.10861,98,0.79538,47,-0.3586,62,0.07076,105,0.90424,57,-0.0636,47,-0.3738,43,-0.5310
ENSG00000138175,ARL3,170,0.29769,70,-1.0584,51,-1.5272,177,0.36743,159,0.19785,134,-0.0683,131,-0.1131,192,0.49564,180,0.43611,116,-0.2945,132,-0.1022
ENSG00000166272,WBP1L,0,-5.0586,28,-0.0042,31,0.14682,45,0.74665,35,0.35310,18,-0.6448,65,1.34552,36,0.36410,22,-0.4341,12,-1.2361,26,-0.1303
ENSG00000166275,BORCS7,10,-3.0905,62,-0.4964,100,0.23373,70,-0.3191,115,0.44944,69,-0.3356,100,0.23778,106,0.33127,99,0.23410,125,0.58394,82,-0.0774
ENSG00000148842,CNNM2,0,-4.5985,17,-0.3043,12,-0.7386,10,-1.0243,11,-0.8934,16,-0.3690,42,1.16838,22,0.10586,13,-0.7509,53,1.55685,28,0.53422
ENSG00000076685,NT5C2,32,-0.0931,37,0.11504,57,0.81365,21,-0.7511,36,0.09058,21,-0.7193,45,0.43667,61,0.92270,40,0.24714,15,-1.2325,20,-0.8674
ENSG00000148798,INA,64,-1.5075,16,-3.5156,15,-3.6397,154,-0.1870,42,-2.1217,184,0.08277,146,-0.2690,384,1.29068,264,0.74173,96,-0.9149,318,1.09723
ENSG00000173915,ATP5MD,510,0.00284,222,-1.2660,194,-1.4645,611,0.28613,374,-0.4788,253,-1.0682,214,-1.3179,873,0.86521,782,0.76512,476,-0.1075,667,0.47075
ENSG00000148843,PDCD11,0,-5.1691,33,0.14038,47,0.67063,12,-1.4046,19,-0.7355,68,1.28658,51,0.80782,28,-0.1114,27,-0.2133,48,0.72755,18,-0.8163
ENSG00000107954,NEURL1,10,-2.5309,6,-3.1433,25,-1.1686,74,0.47941,91,0.82281,23,-1.2667,48,-0.1893,31,-0.8694,98,1.07668,109,1.12691,46,-0.2604
ENSG00000107957,SH3PXD2A,43,-0.8579,153,1.14082,131,0.87305,54,-0.5251,43,-0.8613,69,-0.1334,63,-0.2867,81,0.11119,51,-0.6439,147,1.07232,49,-0.7212
ENSG00000065613,SLK,47,-2.0657,249,0.46261,201,0.12002,83,-1.2158,97,-0.9934,363,1.08032,521,1.71848,103,-0.9045,144,-0.4215,191,0.03870,137,-0.5045
ENSG00000148834,GSTO1,93,-0.5774,137,0.01544,169,0.34935,111,-0.3010,50,-1.4981,101,-0.4423,57,-1.3134,198,0.60236,166,0.35480,128,-0.0894,192,0.61335
ENSG00000156395,SORCS3,0,-5.2599,1,-4.4569,92,1.71294,11,-1.6061,23,-0.5527,21,-0.6781,5,-2.7588,28,-0.2555,30,-0.1134,126,2.32455,28,-0.2354
ENSG00000108018,SORCS1,0,-4.7956,2,-3.5792,4,-2.4755,13,-0.8886,13,-0.8465,50,1.23079,38,0.74301,12,-0.9542,28,0.27676,47,1.09824,35,0.70666
ENSG00000108039,XPNPEP1,0,-4.7887,15,-0.6427,39,0.81663,19,-0.3234,26,0.17093,7,-1.7591,6,-1.9482,30,0.37836,40,0.97109,27,0.24733,27,0.21683
ENSG00000148700,ADD3,327,0.38027,560,1.27166,468,0.96763,159,-0.7317,788,1.88879,183,-0.5185,283,0.15142,189,-0.4750,63,-2.1969,166,-0.6674,44,-2.7309
ENSG00000119950,MXI1,66,-0.7833,277,1.51951,146,0.44117,107,-0.0459,108,-0.0341,97,-0.1988,104,-0.0860,214,1.07194,61,-0.9635,91,-0.3020,51,-1.2452
ENSG00000119953,SMNDC1,4,-2.9818,81,1.53917,28,-0.1673,10,-1.6500,20,-0.6994,43,0.48654,81,1.53673,15,-1.1146,26,-0.2947,20,-0.7084,28,-0.1968
ENSG00000108055,SMC3,111,-0.1765,352,1.73518,185,0.62881,46,-1.4842,100,-0.3334,222,0.92959,261,1.20179,39,-1.7352,49,-1.4812,80,-0.6847,62,-1.1371
ENSG00000150593,PDCD4,110,1.02643,79,0.49153,54,-0.1212,29,-1.0308,51,-0.2085,63,0.12067,139,1.43463,36,-0.7458,36,-0.7557,43,-0.4670,39,-0.6465
ENSG00000214413,BBIP1,60,0.67907,84,1.22752,98,1.49974,8,-2.2452,39,-0.0052,18,-1.1322,12,-1.7279,31,-0.3571,22,-0.9394,34,-0.2022,40,0.04520
ENSG00000108061,SHOC2,4,-4.9744,102,-0.4204,134,0.00199,140,0.07565,35,-1.9927,253,1.03112,300,1.32463,120,-0.1632,108,-0.3524,146,0.14399,142,0.11003
ENSG00000148737,TCF7L2,45,0.81420,27,-0.0238,14,-0.9845,17,-0.6973,45,0.80418,48,0.92103,80,1.80350,1,-4.4747,12,-1.2776,10,-1.5078,20,-0.4630
ENSG00000196865,NHLRC2,59,1.54481,29,0.37808,18,-0.3686,12,-0.9663,22,-0.0678,8,-1.6315,32,0.51309,19,-0.2815,15,-0.6852,33,0.54419,19,-0.3486
ENSG00000043591,ADRB1,30,0.36456,12,-0.9651,6,-1.9674,15,-0.6495,4,-2.5293,42,0.93457,40,0.83497,1,-4.6915,31,0.49817,27,0.18884,33,0.59556
ENSG00000165813,CCDC186,2,-5.9455,147,0.18670,182,0.52106,88,-0.6037,43,-1.6775,323,1.48574,260,1.10895,229,0.90012,64,-1.1511,68,-0.9977,116,-0.2087
ENSG00000169129,AFAP1L2,170,2.37800,20,-1.1211,7,-2.5567,8,-2.3794,13,-1.7690,26,-0.7559,104,1.45129,66,0.68971,41,-0.0885,13,-1.8144,24,-0.9323
ENSG00000099204,ABLIM1,106,-0.0608,40,-1.5333,72,-0.6505,112,0.01861,196,0.91668,58,-0.9913,274,1.49184,168,0.66312,93,-0.2961,99,-0.1718,64,-0.8906
ENSG00000151553,FAM160B1,0,-4.7325,10,-1.2112,19,-0.2483,12,-0.9080,17,-0.3989,42,0.98540,13,-0.7686,10,-1.1719,34,0.71728,22,-0.0284,39,0.98788
ENSG00000165832,TRUB1,24,-0.7352,16,-1.3111,52,0.46066,26,-0.5872,3,-3.5263,47,0.30342,19,-1.1080,15,-1.3810,65,0.91084,41,0.06661,66,0.95581
ENSG00000107518,ATRNL1,26,-2.4152,6,-4.3988,12,-3.4789,135,0.05134,30,-2.1812,156,0.27986,118,-0.1591,78,-0.7904,207,0.82621,191,0.60427,266,1.32006
ENSG00000165868,HSPA12A,30,-2.3445,51,-1.5522,241,0.83175,61,-1.2866,31,-2.2580,157,0.14258,84,-0.8134,244,0.85600,142,-0.0114,199,0.51783,239,0.92725
ENSG00000187164,SHTN1,62,-2.8244,2186,3.02753,947,1.35082,175,-1.3125,93,-2.2415,484,0.24120,361,-0.2183,201,-1.1080,132,-1.8235,271,-0.6569,178,-1.3651
ENSG00000165650,PDZD8,21,-1.0742,113,1.59960,54,0.35922,45,0.09099,33,-0.3950,65,0.64854,28,-0.6656,15,-1.5148,31,-0.5500,17,-1.3604,52,0.33849
ENSG00000170370,EMX2,43,-0.2520,38,-0.4635,23,-1.1838,89,0.88459,308,3.35385,9,-2.5432,79,0.68404,3,-4.0219,14,-1.9869,22,-1.2939,11,-2.3319
ENSG00000107560,RAB11FIP2,187,0.68454,115,-0.0886,183,0.64351,68,-0.8848,69,-0.8588,233,1.04782,202,0.80945,62,-1.0225,81,-0.6746,124,0.02086,89,-0.5145
ENSG00000165669,FAM204A,10,-3.5639,156,0.42322,147,0.32261,145,0.30485,75,-0.7074,205,0.86078,265,1.30007,96,-0.3407,66,-0.9611,94,-0.3689,114,-0.0802
ENSG00000151893,CACUL1,70,0.09943,45,-0.5716,55,-0.2669,56,-0.2537,37,-0.8634,81,0.32331,115,0.90061,44,-0.6175,64,-0.0382,94,0.57556,64,-0.0477
ENSG00000107581,EIF3A,270,-0.2709,528,0.79331,419,0.41793,246,-0.4181,247,-0.4096,550,0.85946,760,1.41083,124,-1.4405,184,-0.9091,280,-0.2185,196,-0.8149
ENSG00000119979,DENND10,13,-1.9886,48,-0.0681,85,0.85079,45,-0.1530,62,0.34980,48,-0.0657,53,0.09464,23,-1.1313,70,0.60452,49,-0.0181,40,-0.3518
ENSG00000165672,PRDX3,83,-0.1658,59,-0.6876,110,0.26378,77,-0.2878,94,0.01795,53,-0.8413,26,-1.9214,97,0.07756,114,0.36647,60,-0.6671,158,0.96870
ENSG00000151923,TIAL1,40,-0.6390,75,0.31085,116,1.01833,27,-1.2526,54,-0.1901,40,-0.6391,75,0.30416,102,0.80214,51,-0.3200,59,-0.0590,55,-0.1946
ENSG00000198825,INPP5F,46,-2.8958,38,-3.1722,259,-0.3271,179,-0.8936,60,-2.4942,327,0.03166,221,-0.5734,663,1.18308,315,-0.0296,354,0.15648,695,1.45828
ENSG00000107651,SEC23IP,0,-4.9011,34,0.44061,57,1.30591,24,-0.0557,11,-1.2793,18,-0.5037,31,0.32721,30,0.28761,24,-0.0972,38,0.65450,19,-0.5040
ENSG00000120008,WDR11,20,-0.4422,37,0.50524,57,1.23826,11,-1.2560,25,-0.0873,20,-0.4017,31,0.24809,45,0.83961,24,-0.1322,11,-1.3464,19,-0.5202
ENSG00000066468,FGFR2,12,-2.3543,333,3.08953,186,1.86090,23,-1.4604,55,-0.1690,21,-1.5981,23,-1.4870,50,-0.3087,12,-2.5015,36,-0.7937,17,-2.0322
ENSG00000107669,ATE1,0,-5.8156,97,1.13916,50,0.05610,25,-0.9548,26,-0.9313,108,1.31469,100,1.18189,33,-0.5514,20,-1.4075,58,0.30807,43,-0.1780
ENSG00000138162,TACC2,15,-1.5947,6,-2.7745,46,0.12531,28,-0.6349,14,-1.6638,45,0.07469,100,1.38710,37,-0.2242,39,-0.1298,74,0.87411,56,0.45970
ENSG00000107679,PLEKHA1,112,-0.2989,188,0.51883,294,1.26460,53,-1.4142,37,-1.9302,170,0.36072,94,-0.5641,61,-1.2158,164,0.32672,162,0.27889,131,-0.0521
ENSG00000166033,HTRA1,205,0.14868,546,1.79738,251,0.46586,148,-0.3626,382,1.15986,68,-1.5284,117,-0.7153,265,0.55631,113,-0.8263,90,-1.1105,65,-1.6692
ENSG00000095574,IKZF5,6,-1.8604,65,1.68380,29,0.35663,12,-0.9833,19,-0.3371,17,-0.4883,21,-0.1869,6,-1.9926,17,-0.5004,24,0.03449,35,0.71876
ENSG00000196177,ACADSB,0,-5.7247,48,0.09872,64,0.56552,17,-1.4211,30,-0.6319,39,-0.2357,55,0.31854,61,0.47545,55,0.33185,62,0.50051,50,0.16932
ENSG00000154473,BUB3,19,-0.9054,68,1.07911,12,-1.5353,16,-1.2053,39,0.16514,23,-0.6538,16,-1.1767,11,-1.6980,36,0.07560,42,0.29099,67,1.20399
ENSG00000154478,GPR26,14,-1.4026,0,-10.090,0,-7.7943,38,0.07870,31,-0.2321,40,0.14566,68,1.01034,7,-2.4290,101,2.01297,0,-7.6629,37,0.01076
ENSG00000182022,CHST15,0,-5.0014,2,-3.4463,4,-2.5706,36,0.43687,13,-1.1273,20,-0.4515,20,-0.4449,17,-0.7226,32,0.28622,107,2.35588,34,0.40628
ENSG00000065154,OAT,239,0.54158,133,-0.3742,85,-1.0479,89,-0.9827,135,-0.3547,116,-0.5864,95,-0.8823,160,-0.0984,187,0.16321,157,-0.1254,313,1.11725
ENSG00000107902,LHPP,126,-0.3252,860,3.14755,382,1.48087,96,-0.7379,133,-0.2448,60,-1.4274,36,-2.1966,98,-0.7115,39,-2.1727,69,-1.2216,41,-2.0785
ENSG00000203791,EEF1AKMT2,4,-2.4952,17,-0.3429,40,1.01477,20,-0.0801,17,-0.3151,21,-0.0390,7,-1.5509,37,0.91106,27,0.42231,20,-0.1030,19,-0.1866
ENSG00000019995,ZRANB1,57,-0.6528,87,-0.0205,118,0.47488,56,-0.6842,43,-1.0928,137,0.70646,150,0.85420,71,-0.3288,74,-0.2913,95,0.11715,90,0.04504
ENSG00000175029,CTBP2,32,-0.5144,52,0.25690,34,-0.4161,27,-0.7697,74,0.81642,43,-0.0431,104,1.38752,27,-0.7647,31,-0.6122,36,-0.3109,44,-0.0301
ENSG00000188690,UROS,121,-0.1565,37,-1.9152,96,-0.4981,229,0.86514,116,-0.2128,90,-0.6070,85,-0.6889,205,0.68219,166,0.37799,108,-0.3267,158,0.28969
ENSG00000107949,BCCIP,48,-0.3550,87,0.57009,59,-0.0567,39,-0.6883,65,0.11534,84,0.50506,159,1.58572,44,-0.4844,42,-0.5956,44,-0.5086,38,-0.7459
ENSG00000150760,DOCK1,125,1.88284,149,2.22802,90,1.29390,26,-0.6662,50,0.32272,18,-1.2381,29,-0.5276,4,-3.4343,3,-3.7409,14,-1.6250,9,-2.3667
ENSG00000132334,PTPRE,0,-5.5154,59,0.66173,87,1.31015,17,-1.2399,16,-1.3009,42,0.12527,55,0.54916,60,0.69017,35,-0.1938,47,0.28729,26,-0.6526
ENSG00000170430,MGMT,1,-4.4083,40,0.41176,43,0.52726,43,0.52870,37,0.30223,10,-1.5979,14,-1.1198,9,-1.7291,32,0.06222,61,1.10938,37,0.35241
ENSG00000108010,GLRX3,42,0.18881,35,-0.1064,42,0.17507,32,-0.2540,10,-1.9934,40,0.11242,15,-1.3833,34,-0.1265,34,-0.1723,34,-0.1369,67,1.06600
ENSG00000175470,PPP2R2D,131,1.42993,30,-0.8874,21,-1.3947,44,-0.3127,20,-1.4676,57,0.07645,38,-0.5470,45,-0.2797,66,0.32247,58,0.09650,65,0.31703
ENSG00000176171,BNIP3,122,-1.0805,186,-0.4438,238,-0.0635,207,-0.2829,118,-1.1373,338,0.48962,164,-0.6369,223,-0.1660,228,-0.1429,343,0.51043,416,0.93281
ENSG00000188385,JAKMIP3,30,0.36388,60,1.52027,55,1.34749,12,-0.9945,8,-1.6247,10,-1.3265,35,0.61423,7,-1.8736,23,-0.0344,20,-0.2296,13,-0.9843
ENSG00000151640,DPYSL4,47,0.18381,19,-1.1850,28,-0.5902,30,-0.4868,43,0.04619,36,-0.2116,15,-1.5244,74,0.91994,68,0.88154,34,-0.3031,39,-0.1038
ENSG00000165752,STK32C,0,-6.0645,9,-2.6312,69,0.29541,32,-0.8986,37,-0.6445,51,-0.1834,44,-0.3831,45,-0.3539,94,0.90135,121,1.21909,72,0.40174
ENSG00000148814,LRRC27,0,-4.5234,12,-0.7319,38,1.08987,21,0.09019,19,-0.0635,23,0.25300,17,-0.2204,12,-0.7509,21,0.15015,37,1.01402,16,-0.3293
ENSG00000068383,INPP5A,207,1.88052,19,-1.9011,8,-3.1183,64,-0.0761,33,-1.0619,57,-0.2609,74,0.13876,121,0.93361,60,-0.1960,60,-0.1706,57,-0.2837
ENSG00000148826,NKX6-2,33,-0.9195,385,3.49459,252,2.47907,10,-2.6252,15,-2.0795,3,-4.1003,0,-6.1854,8,-2.8966,8,-3.0747,18,-1.8431,24,-1.4425
ENSG00000197177,ADGRA1,44,-0.0636,7,-2.6880,39,-0.2343,26,-0.8399,31,-0.6069,31,-0.5787,27,-0.7812,78,0.85074,51,0.16307,66,0.56196,73,0.81569
ENSG00000171798,KNDC1,27,-1.3963,12,-2.5834,26,-1.4513,108,0.69463,79,0.19984,53,-0.4115,25,-1.5545,46,-0.6336,153,1.47523,64,-0.1380,80,0.23379
ENSG00000130640,TUBGCP2,66,-0.1440,39,-0.9351,116,0.73861,40,-0.9197,53,-0.4821,70,-0.0569,65,-0.1775,72,-0.0247,86,0.29062,89,0.30849,82,0.20793
ENSG00000130643,CALY,36,-3.3279,14,-4.6298,276,-0.3118,94,-1.9254,129,-1.4545,296,-0.2084,317,-0.1020,652,1.06318,553,0.88562,313,-0.1224,581,0.98284
ENSG00000127884,ECHS1,98,-0.4548,83,-0.7062,94,-0.5052,186,0.55051,116,-0.1975,78,-0.8036,69,-0.9712,183,0.52707,141,0.11776,208,0.73525,155,0.29090
ENSG00000148824,MTG1,0,-4.7298,22,-0.0554,23,0.04474,6,-2.0158,20,-0.2010,18,-0.3121,11,-1.0384,55,1.44618,20,-0.1624,49,1.24604,24,0.10926
ENSG00000203772,SPRN,83,0.87425,3,-4.0898,73,0.65797,29,-0.7518,16,-1.6418,56,0.25129,10,-2.2408,13,-1.9044,60,0.39748,92,1.05310,63,0.48867
ENSG00000177963,RIC8A,102,1.12589,24,-1.1147,66,0.42378,20,-1.3698,40,-0.3636,31,-0.7585,20,-1.3705,11,-2.2750,74,0.67549,95,1.02224,50,-0.0253
ENSG00000142082,SIRT3,71,1.09146,9,-2.0030,70,1.07307,39,0.11898,19,-0.9309,30,-0.2515,31,-0.2286,27,-0.4259,49,0.53842,18,-1.0687,27,-0.4500
ENSG00000185627,PSMD13,59,-0.6221,45,-1.0036,52,-0.7901,45,-1.0036,69,-0.3756,58,-0.6429,41,-1.1608,85,-0.0611,117,0.50264,173,1.09673,141,0.84233
ENSG00000142089,IFITM3,721,4.06848,57,-0.7711,14,-2.8008,63,-0.6228,210,1.29918,5,-4.2783,60,-0.6912,12,-3.0034,26,-2.0482,25,-1.9632,6,-4.1083
ENSG00000182272,B4GALNT4,36,-1.0223,48,-0.5936,53,-0.4393,62,-0.1796,177,1.52219,30,-1.2905,57,-0.3209,71,0.00971,96,0.55004,58,-0.2861,64,-0.1403
ENSG00000185187,SIGIRR,26,-0.1832,51,0.84231,24,-0.3115,32,0.11607,53,0.90525,14,-1.0843,22,-0.4765,22,-0.4318,16,-1.0157,7,-2.1153,52,1.00243
ENSG00000174915,PTDSS2,67,1.47660,38,0.53479,60,1.26897,7,-2.0475,24,-0.2012,20,-0.4445,19,-0.5754,8,-1.7104,29,0.12579,21,-0.3614,15,-0.9231
ENSG00000023191,RNH1,159,1.17431,158,1.16180,115,0.62909,40,-0.9806,85,0.14390,21,-1.9409,31,-1.3934,78,0.02565,65,-0.2838,32,-1.3289,77,-0.0057
ENSG00000174775,HRAS,2,-5.5557,44,-1.2671,57,-0.9010,159,0.69844,58,-0.8612,106,0.05465,74,-0.4995,128,0.34512,187,1.09599,97,-0.0806,117,0.22336
ENSG00000177030,DEAF1,150,0.18689,31,-2.1618,53,-1.3817,275,1.17928,270,1.14504,64,-1.0993,83,-0.7176,150,0.18826,173,0.45480,99,-0.4594,104,-0.4054
