Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to9,Feature log2 fold change topic 6to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000048649,RSF1,975,1.01292,725,0.52493,382,-0.4779,502,-0.0624,637,0.44169,365,-0.5474,364,-0.5520,203,-1.5082
ENSG00000151366,NDUFC2,62,-1.0215,62,-1.0144,247,1.15569,96,-0.3859,138,0.27982,68,-0.8738,129,0.10342,131,0.13141
ENSG00000159063,ALG8,9,-1.0185,18,-0.0974,22,0.27292,24,0.38856,19,0.07559,6,-1.6291,27,0.53394,19,-0.0246
ENSG00000118369,USP35,181,3.09862,60,0.96010,8,-2.0339,47,0.59702,9,-2.2362,24,-0.4750,1,-4.4466,13,-1.4653
ENSG00000033327,GAB2,43,0.38951,131,2.32678,90,1.62060,21,-0.7957,10,-2.1571,36,0.08550,12,-1.5336,24,-0.5844
ENSG00000149256,TENM4,2,-3.5633,12,-1.2549,32,0.24410,63,1.56318,12,-1.4657,41,0.60464,15,-0.9375,41,0.69300
ENSG00000182103,FAM181B,12,-1.9809,90,1.03431,99,1.20518,27,-0.9218,10,-2.6388,24,-1.0209,150,1.94209,73,0.76620
ENSG00000137509,PRCP,1,-4.9721,46,0.51092,35,0.07556,25,-0.4316,17,-1.2447,13,-1.3862,121,2.21374,49,0.66752
ENSG00000137502,RAB30,20,-1.9359,88,0.24287,108,0.56673,67,-0.1894,67,-0.2405,60,-0.3588,135,0.93739,83,0.16716
ENSG00000165494,PCF11,284,1.27695,284,1.27619,141,0.12874,145,0.18965,102,-0.4683,89,-0.5816,113,-0.2136,38,-1.9192
ENSG00000137494,ANKRD42,13,-1.4699,4,-3.1115,17,-1.1585,36,0.00634,65,1.47650,26,-0.4732,27,-0.4383,24,-0.6576
ENSG00000137500,CCDC90B,29,-0.2605,59,0.86887,27,-0.3824,15,-1.2867,41,0.41128,33,-0.0712,44,0.39714,29,-0.2885
ENSG00000150672,DLG2,120,-0.6761,113,-0.7649,191,0.04041,140,-0.4760,271,0.87411,207,0.16633,162,-0.2099,130,-0.5940
ENSG00000171204,TMEM126B,19,-1.0346,8,-2.3737,14,-1.5539,28,-0.5182,49,0.51428,22,-0.8315,64,0.78803,62,0.84364
ENSG00000171202,TMEM126A,0,-6.3221,8,-1.7455,0,-5.7387,25,-0.0789,32,0.40588,18,-0.5360,32,0.28514,53,1.29938
ENSG00000137504,CREBZF,50,1.04320,45,0.85005,19,-0.5158,28,0.13163,25,-0.1044,20,-0.4028,18,-0.5651,16,-0.7664
ENSG00000137501,SYTL2,187,0.52745,69,-1.0138,156,0.23338,144,0.12564,150,0.24501,104,-0.3856,51,-1.4523,143,0.10821
ENSG00000073921,PICALM,160,0.62855,155,0.58022,293,1.66760,92,-0.2650,72,-0.7735,87,-0.3178,65,-0.7587,83,-0.4371
ENSG00000074266,EED,38,0.28769,29,-0.1478,72,1.32940,50,0.81006,15,-1.2988,27,-0.2120,28,-0.1934,28,-0.2228
ENSG00000149196,HIKESHI,13,-1.3545,8,-2.0252,33,0.02035,32,-0.0242,39,0.39407,26,-0.3551,39,0.27288,42,0.43621
ENSG00000166575,TMEM135,1,-3.9763,7,-1.2672,25,0.71155,21,0.43991,16,-0.0332,13,-0.2887,21,0.40781,19,0.24355
ENSG00000168959,GRM5,6,-4.0096,14,-2.9636,103,0.00849,136,0.49991,156,0.99074,56,-0.9036,47,-1.1892,103,0.01850
ENSG00000110172,CHORDC1,75,0.26960,71,0.18708,66,0.05937,78,0.36263,76,0.40268,30,-1.1469,40,-0.7117,40,-0.7443
ENSG00000165323,FAT3,91,-0.0809,31,-1.7014,37,-1.4468,128,0.51166,124,0.57678,75,-0.3662,109,0.20694,74,-0.4238
ENSG00000180773,SLC36A4,3,-3.3545,17,-0.9186,17,-0.9242,33,0.05023,52,1.17954,12,-1.3935,23,-0.4981,33,0.07860
ENSG00000166004,CEP295,151,1.19387,94,0.41159,70,-0.0565,99,0.55042,72,-0.0094,59,-0.3067,41,-0.8764,20,-2.0241
ENSG00000166012,TAF1D,259,0.50919,227,0.29969,160,-0.2508,319,0.96113,149,-0.4550,144,-0.4116,144,-0.4053,135,-0.5411
ENSG00000182919,C11orf54,35,0.38555,45,0.78244,49,0.90790,33,0.34106,18,-0.7837,16,-0.8514,33,0.29171,20,-0.5254
ENSG00000042429,MED17,24,0.21106,20,-0.0815,68,1.98920,19,-0.1160,19,-0.1866,7,-1.6504,5,-1.9175,16,-0.4359
ENSG00000123901,GPR83,16,-0.8184,0,-8.7147,0,-5.1532,12,-1.2347,67,2.81520,2,-3.6014,11,-1.3334,15,-0.9866
ENSG00000020922,MRE11,25,0.22183,13,-0.7229,67,1.86300,20,-0.1511,25,0.27096,12,-0.9192,9,-1.3773,9,-1.3244
ENSG00000168876,ANKRD49,46,0.78528,26,-0.1102,17,-0.7601,35,0.35398,40,0.79008,9,-1.6971,30,0.08239,4,-2.7339
ENSG00000166025,AMOTL1,101,2.34549,22,-0.2613,36,0.50687,12,-1.1676,18,-0.6488,23,-0.1713,16,-0.6946,20,-0.4427
ENSG00000150316,CWC15,80,-0.4430,85,-0.3564,111,0.06196,68,-0.7319,153,0.83431,66,-0.7344,160,0.64210,67,-0.7502
ENSG00000263465,SRSF8,130,0.23283,79,-0.5377,155,0.51452,126,0.20130,103,-0.1836,106,-0.0861,75,-0.6236,125,0.19098
ENSG00000149218,ENDOD1,214,1.52701,163,1.05458,223,1.60232,30,-1.6306,58,-0.7195,32,-1.4793,84,-0.0191,46,-0.9899
ENSG00000149212,SESN3,310,0.46391,158,-0.5813,207,-0.1719,231,-0.0029,288,0.48418,145,-0.7207,278,0.29027,147,-0.7473
ENSG00000166037,CEP57,74,0.40962,51,-0.1688,41,-0.4940,68,0.31135,75,0.60051,32,-0.8608,59,0.06469,24,-1.3931
ENSG00000087053,MTMR2,33,0.01391,22,-0.5702,76,1.37266,33,0.00963,37,0.29601,15,-1.1467,18,-0.9119,22,-0.6270
ENSG00000149231,CCDC82,50,-0.8718,149,0.83050,138,0.70455,129,0.66211,84,-0.1146,58,-0.6421,64,-0.5034,50,-0.9294
ENSG00000110318,CEP126,190,-0.0489,110,-0.8851,179,-0.1394,176,-0.1764,368,1.62624,42,-2.3081,79,-1.3660,60,-1.8801
ENSG00000137693,YAP1,198,3.40243,28,-0.2235,3,-3.3888,13,-1.4645,5,-2.9547,6,-2.3492,69,1.22446,34,0.08815
ENSG00000110330,BIRC2,43,0.14492,37,-0.0902,77,1.08964,39,0.00609,34,-0.2824,26,-0.6130,45,0.20011,33,-0.2661
ENSG00000152558,TMEM123,98,1.12225,94,1.05218,143,1.78334,18,-1.5915,9,-2.7550,40,-0.3161,113,1.36255,37,-0.4380
ENSG00000137692,DCUN1D5,34,-0.5949,55,0.13486,32,-0.7089,50,-0.0192,62,0.45265,45,-0.1869,70,0.50913,36,-0.5449
ENSG00000187240,DYNC2H1,139,1.00170,73,-0.0228,76,0.03008,100,0.52023,78,0.11037,30,-1.3667,88,0.26471,24,-1.8063
ENSG00000152578,GRIA4,34,-2.3559,36,-2.2590,22,-3.0019,121,-0.5116,372,2.35107,53,-1.7034,94,-0.8599,86,-1.0511
ENSG00000170903,MSANTD4,86,0.27562,82,0.20368,20,-1.9462,77,0.10538,91,0.50091,47,-0.6739,92,0.37847,48,-0.6700
ENSG00000149313,AASDHPPT,20,-2.6906,50,-1.3834,126,0.00851,160,0.42070,179,0.81088,52,-1.3285,85,-0.6041,132,0.07816
ENSG00000152402,GUCY1A2,75,-1.0869,7,-4.4405,15,-3.4383,138,-0.1886,309,1.85466,63,-1.3445,96,-0.7313,117,-0.4541
ENSG00000152404,CWF19L2,454,1.49971,309,0.84197,164,-0.1643,165,-0.1685,191,0.09389,105,-0.8490,138,-0.4315,55,-1.8912
ENSG00000110675,ELMOD1,20,-2.4672,8,-3.7679,28,-1.9426,135,0.46079,179,1.33983,54,-0.9940,42,-1.3544,106,0.03003
ENSG00000166266,CUL5,104,0.15653,74,-0.3566,89,-0.0840,100,0.10539,117,0.47915,52,-0.8940,103,0.14938,65,-0.5961
ENSG00000075239,ACAT1,59,-0.4405,46,-0.7929,57,-0.4805,70,-0.1888,82,0.10153,53,-0.6004,90,0.22464,121,0.78549
ENSG00000149308,NPAT,19,-0.5147,31,0.22855,16,-0.7867,36,0.48299,35,0.54727,8,-1.7719,45,0.81634,11,-1.4674
ENSG00000149311,ATM,187,1.74885,149,1.34226,66,0.01112,63,-0.0609,36,-1.1271,63,-0.0720,54,-0.2863,31,-1.1780
ENSG00000178105,DDX10,95,0.31734,87,0.18606,39,-1.0347,114,0.67947,104,0.64328,55,-0.5254,29,-1.4772,31,-1.4797
ENSG00000185742,C11orf87,3,-4.9628,6,-4.0773,22,-2.3080,148,0.59041,186,1.39525,26,-2.1001,58,-0.9207,111,0.07517
ENSG00000137710,RDX,439,0.35568,1124,1.97196,1177,2.06209,157,-1.2965,166,-1.3829,185,-0.9768,370,0.08604,143,-1.4423
ENSG00000137714,FDX1,8,-1.5120,8,-1.5827,31,0.41690,29,0.36613,22,-0.1028,29,0.31991,24,0.05683,29,0.34739
ENSG00000137727,ARHGAP20,6,-1.7965,5,-2.1360,8,-1.4546,37,0.90606,32,0.83145,8,-1.5477,4,-2.4836,27,0.37053
ENSG00000170145,SIK2,17,-1.9435,46,-0.4545,105,0.84880,74,0.30159,54,-0.2721,47,-0.4101,57,-0.1243,84,0.53793
ENSG00000086848,ALG9,22,0.33487,12,-0.5921,4,-2.2441,24,0.53088,11,-0.8774,11,-0.7409,30,0.80057,30,0.93637
ENSG00000109846,CRYAB,75,-2.6178,1433,2.04565,2617,3.39694,51,-3.2815,81,-2.8417,216,-1.0523,292,-0.5942,267,-0.7843
ENSG00000150764,DIXDC1,158,1.14296,195,1.51266,181,1.37292,74,-0.0937,54,-0.7007,43,-0.8921,20,-2.0362,26,-1.7357
ENSG00000150768,DLAT,0,-6.9608,18,-1.2130,34,-0.2982,49,0.31401,57,0.73705,34,-0.3012,44,0.11613,39,-0.0995
ENSG00000150776,NKAPD1,87,0.81656,78,0.63497,46,-0.2041,50,-0.0762,63,0.41829,44,-0.2711,36,-0.5746,17,-1.7090
ENSG00000150779,TIMM8B,31,-0.9810,37,-0.6957,47,-0.3528,31,-1.0253,71,0.42057,67,0.19886,94,0.74255,71,0.31678
ENSG00000204370,SDHD,16,-1.1104,16,-1.0756,47,0.53374,25,-0.4694,23,-0.7316,26,-0.3846,68,1.13140,60,1.06494
ENSG00000150787,PTS,6,-2.4512,7,-2.0992,6,-2.2891,22,-0.5438,35,0.26698,34,0.13741,44,0.54682,60,1.21860
ENSG00000149294,NCAM1,82,-2.5882,463,0.00512,904,1.09156,518,0.19938,475,0.06184,292,-0.7005,473,0.04056,423,-0.1472
ENSG00000048028,USP28,17,-0.2079,2,-2.8750,10,-0.9573,46,1.59994,17,-0.2637,16,-0.2699,19,-0.0418,15,-0.4803
ENSG00000109906,ZBTB16,480,1.53056,71,-1.4878,94,-1.0682,266,0.59094,165,-0.2809,248,0.42120,117,-0.7465,134,-0.5811
ENSG00000076043,REXO2,39,0.86762,24,0.06833,8,-1.4971,27,0.28507,22,-0.0463,13,-0.8205,31,0.50696,18,-0.3376
ENSG00000182985,CADM1,18,-3.1569,104,-0.5682,193,0.38837,165,0.14495,138,-0.1819,92,-0.7645,360,1.42525,158,0.07431
ENSG00000109917,ZPR1,23,-0.5364,20,-0.7458,35,0.07420,29,-0.2135,41,0.49145,40,0.28738,23,-0.5729,33,-0.0182
ENSG00000160584,SIK3,51,-1.3110,193,0.73289,253,1.18216,168,0.56531,85,-0.7031,105,-0.2298,53,-1.2713,127,0.07422
ENSG00000168092,PAFAH1B2,120,-0.9680,188,-0.2909,303,0.45231,296,0.46220,224,-0.0345,222,-0.0371,156,-0.5808,240,0.09063
ENSG00000149577,SIDT2,22,0.18179,21,0.06699,21,0.11397,22,0.14593,13,-0.8023,18,-0.1559,25,0.35782,28,0.58234
ENSG00000149591,TAGLN,6065,10.0059,6,-6.3613,0,-11.593,3,-7.1240,7,-6.5571,15,-5.0081,2,-7.4502,4,-6.9804
ENSG00000160613,PCSK7,219,1.65213,156,1.05948,88,0.12488,139,0.96917,37,-1.4480,62,-0.4108,36,-1.2089,34,-1.3916
ENSG00000167257,RNF214,81,0.50095,107,0.95938,82,0.52830,46,-0.4151,70,0.37609,38,-0.6766,46,-0.3693,20,-1.7339
ENSG00000186318,BACE1,65,-0.7239,242,1.36366,327,1.90796,83,-0.3991,76,-0.6358,66,-0.7110,53,-1.0298,72,-0.6178
ENSG00000110274,CEP164,95,1.89387,71,1.38496,33,0.12934,37,0.33724,14,-1.3509,30,-0.0036,11,-1.4767,12,-1.5032
ENSG00000137726,FXYD6,136,-1.1390,118,-1.3455,286,-0.0101,326,0.21447,359,0.48813,226,-0.3737,206,-0.5117,339,0.28642
ENSG00000177098,SCN4B,2,-4.0160,5,-2.5092,5,-2.7156,55,1.01806,37,0.32922,46,0.59339,17,-0.8910,38,0.32781
ENSG00000149575,SCN2B,50,-1.8964,47,-1.9665,137,-0.3870,268,0.75230,194,0.20787,202,0.22141,57,-1.6964,240,0.54828
ENSG00000110344,UBE4A,6,-2.8671,47,0.05160,53,0.24853,59,0.43638,40,-0.2688,34,-0.4464,59,0.40645,58,0.41476
ENSG00000167283,ATP5MG,88,-1.2621,108,-0.9550,115,-0.8640,118,-0.8733,248,0.44959,200,-0.0115,278,0.50357,304,0.72771
ENSG00000118058,KMT2A,946,1.38691,642,0.73006,483,0.27059,484,0.30348,396,-0.0543,251,-0.7401,212,-0.9943,99,-2.2174
ENSG00000149582,TMEM25,21,-1.6982,10,-2.7540,23,-1.5705,85,0.44375,82,0.46434,33,-1.0465,67,0.03403,103,0.79405
ENSG00000118096,IFT46,18,-0.3942,11,-1.1116,74,1.95038,24,0.05423,18,-0.5235,18,-0.3814,21,-0.1759,20,-0.2099
ENSG00000095139,ARCN1,38,-0.4463,31,-0.7627,39,-0.3944,37,-0.5094,68,0.65674,30,-0.8107,53,0.07085,61,0.31863
ENSG00000019144,PHLDB1,88,0.30354,205,1.72089,410,3.18156,28,-1.5020,5,-4.1345,58,-0.3477,28,-1.4616,40,-0.9712
ENSG00000110367,DDX6,370,0.70368,234,-0.0246,164,-0.5665,227,-0.0817,258,0.17674,175,-0.4756,199,-0.2754,231,-0.0480
ENSG00000186166,CCDC84,66,1.23969,37,0.27172,46,0.64491,47,0.73174,19,-0.9150,17,-0.9231,25,-0.3041,20,-0.6961
ENSG00000118181,RPS25,172,-2.0944,726,0.06898,497,-0.5170,239,-1.7012,721,0.08009,1074,0.69607,1146,0.80212,1025,0.69190
ENSG00000196655,TRAPPC4,12,-1.1296,2,-3.3547,54,1.19400,20,-0.4233,27,0.07127,21,-0.3298,39,0.65326,30,0.26538
ENSG00000149428,HYOU1,88,0.10176,37,-1.2046,58,-0.5357,96,0.24840,97,0.35229,57,-0.5827,47,-0.8631,104,0.39123
ENSG00000160695,VPS11,3,-3.0005,5,-2.1628,20,-0.2584,20,-0.3096,29,0.40430,5,-2.1715,22,-0.1417,50,1.36945
ENSG00000188486,H2AFX,0,-6.6717,31,-0.1398,78,1.36036,34,0.00938,23,-0.6967,25,-0.4249,39,0.22394,52,0.76139
ENSG00000172375,C2CD2L,47,-0.2749,20,-1.5225,76,0.49251,67,0.31462,63,0.26324,46,-0.2976,35,-0.6961,57,0.04278
ENSG00000172273,HINFP,2,-3.2179,15,-0.2100,1,-3.7947,29,0.85397,20,0.31104,8,-1.1998,28,0.72736,18,0.05578
ENSG00000110395,CBL,39,-0.1195,25,-0.7593,14,-1.6018,53,0.40198,45,0.14812,47,0.19627,35,-0.2875,49,0.27529
ENSG00000076706,MCAM,3205,6.95109,122,-1.2014,89,-1.6692,12,-4.6484,7,-5.6792,11,-4.7037,7,-5.3359,12,-4.7173
ENSG00000173456,RNF26,35,0.68172,7,-1.7953,27,0.25375,22,-0.0609,23,0.01058,6,-1.9028,7,-1.6736,39,0.97525
ENSG00000036672,USP2,20,-0.8119,19,-0.9100,22,-0.6895,37,0.10645,49,0.74369,27,-0.4218,27,-0.4021,35,0.01095
ENSG00000154096,THY1,92,-3.1669,157,-2.3825,1055,0.49995,1292,0.93702,862,0.24341,509,-0.6351,265,-1.6126,947,0.36033
ENSG00000110400,NECTIN1,6,-2.8307,48,0.08074,98,1.24174,63,0.56560,37,-0.3954,50,0.13187,17,-1.4456,49,0.11866
ENSG00000184232,OAF,28,-0.2414,16,-1.0917,2,-4.1522,30,-0.1613,9,-2.1636,67,1.13302,123,2.23263,49,0.68189
ENSG00000181264,TLCD5,25,0.19613,36,0.80114,23,0.04462,17,-0.3704,13,-1.0107,19,-0.2069,42,1.05578,27,0.34774
ENSG00000196914,ARHGEF12,204,-0.0093,89,-1.2753,124,-0.7758,260,0.40965,262,0.53195,159,-0.3985,269,0.42475,131,-0.7424
ENSG00000109929,SC5D,42,-1.3044,77,-0.4006,95,-0.0842,130,0.44557,95,-0.1047,101,0.01342,130,0.41231,109,0.13861
ENSG00000137642,SORL1,112,-1.8501,283,-0.4667,280,-0.4830,666,1.00291,364,-0.1098,297,-0.3971,259,-0.6013,484,0.40398
ENSG00000255248,MIR100HG,216,0.96640,134,0.19181,123,0.06503,151,0.42429,116,-0.0410,65,-0.9014,125,0.07950,55,-1.2408
ENSG00000109971,HSPA8,118,-1.4225,153,-1.0296,166,-0.9117,233,-0.4267,391,0.58506,240,-0.3511,536,0.92936,334,0.17963
ENSG00000023171,GRAMD1B,24,-1.8746,24,-1.8907,11,-3.0164,100,0.26410,104,0.42814,86,-0.0047,110,0.38896,121,0.60898
ENSG00000166257,SCN3B,37,-3.2299,82,-2.0814,507,0.68489,436,0.48663,441,0.64861,141,-1.2916,110,-1.6551,389,0.28527
ENSG00000154144,TBRG1,53,-1.0942,96,-0.1835,55,-1.0272,166,0.75254,121,0.23164,93,-0.2438,64,-0.7966,117,0.12920
ENSG00000110013,SIAE,32,-0.3731,32,-0.4047,42,0.01885,40,-0.0602,38,-0.1421,25,-0.7300,40,-0.0678,66,0.83872
ENSG00000154146,NRGN,488,-2.3460,425,-2.5473,1722,-0.4658,3546,0.75163,2466,0.12160,2112,-0.1511,1024,-1.2500,3767,0.86635
ENSG00000165478,HEPACAM,9,-4.3924,576,1.96585,425,1.40933,115,-0.7321,46,-2.3741,221,0.31939,366,1.15164,165,-0.1450
ENSG00000165495,PKNOX2,12,-1.1378,0,-5.1565,5,-2.4131,30,0.19891,41,0.98161,19,-0.5459,28,0.07046,30,0.18451
ENSG00000149557,FEZ1,41,-2.5735,440,1.05534,572,1.50937,103,-1.2901,201,-0.2659,145,-0.7052,293,0.38639,240,0.07673
ENSG00000149547,EI24,102,-0.2579,105,-0.2131,164,0.48207,152,0.40625,116,-0.0875,116,-0.0571,83,-0.5793,116,-0.0720
ENSG00000134910,STT3A,41,0.59257,40,0.58370,66,1.40609,21,-0.4663,15,-1.1639,28,0.00462,28,-0.0115,29,0.07911
ENSG00000109832,DDX25,0,-5.9642,6,-1.7296,16,-0.4149,21,0.01516,29,0.82762,5,-2.0370,22,0.11203,29,0.60492
ENSG00000165526,RPUSD4,30,0.89343,25,0.57196,4,-2.0177,18,0.06165,18,0.10022,16,-0.0925,13,-0.4419,14,-0.3731
ENSG00000182934,SRPRA,50,0.28390,19,-1.1350,30,-0.4728,63,0.72562,58,0.73554,12,-1.7937,26,-0.7065,23,-0.9470
ENSG00000110074,FOXRED1,32,-0.1069,22,-0.6506,16,-1.1110,47,0.57044,27,-0.4689,22,-0.6413,24,-0.5059,62,1.08845
ENSG00000110080,ST3GAL4,7,-1.3137,20,0.15495,49,1.61043,17,-0.1239,10,-1.0392,8,-1.2196,10,-0.9400,34,1.11719
ENSG00000149571,KIRREL3,0,-6.3017,12,-1.0909,10,-1.3834,32,0.33779,42,1.13400,16,-0.7224,17,-0.6304,25,-0.0367
ENSG00000134909,ARHGAP32,38,-1.8604,27,-2.3428,25,-2.4558,139,0.09155,237,1.48038,68,-1.0009,122,-0.1144,102,-0.4272
ENSG00000170322,NFRKB,14,-0.4727,24,0.29725,16,-0.3004,24,0.30628,22,0.21974,21,0.07113,24,0.31687,11,-0.9150
ENSG00000084234,APLP2,517,0.67956,174,-1.0122,234,-0.5666,290,-0.2569,410,0.42363,242,-0.5159,343,0.02480,330,-0.0371
ENSG00000196323,ZBTB44,90,-0.6320,124,-0.1384,167,0.32589,153,0.21241,164,0.41621,117,-0.2242,97,-0.5128,102,-0.4710
ENSG00000134917,ADAMTS8,51,0.95810,9,-1.6918,51,0.95453,16,-0.8483,38,0.67785,2,-3.5128,30,0.09957,18,-0.7106
ENSG00000120451,SNX19,78,1.32305,40,0.22619,33,-0.0545,29,-0.3008,21,-0.9067,44,0.37457,28,-0.3482,42,0.32183
ENSG00000182667,NTM,92,-2.5588,862,0.84444,641,0.36246,688,0.52912,469,-0.1684,218,-1.2897,1094,1.24687,231,-1.2765
ENSG00000183715,OPCML,15,-2.9575,30,-1.9821,154,0.47678,155,0.54540,140,0.44688,95,-0.2851,57,-1.0466,129,0.22292
ENSG00000080854,IGSF9B,21,-0.6451,9,-1.8757,58,0.91651,54,0.91432,31,-0.0906,20,-0.7311,15,-1.1206,33,0.03351
ENSG00000166086,JAM3,98,0.50569,167,1.39251,408,3.22479,40,-0.9385,17,-2.4388,19,-1.9391,13,-2.4911,36,-1.0936
ENSG00000151502,VPS26B,66,-0.2562,53,-0.5841,83,0.09902,93,0.30431,73,-0.1220,65,-0.2870,55,-0.5382,106,0.53626
ENSG00000151500,THYN1,7,-2.1279,7,-2.0088,41,0.52945,25,-0.2611,39,0.64362,17,-0.8464,25,-0.2140,38,0.46658
ENSG00000151498,ACAD8,21,0.23647,3,-2.6717,38,1.23266,14,-0.3715,17,-0.0365,6,-1.5624,22,0.33711,21,0.32678
ENSG00000109956,B3GAT1,92,-1.0095,230,0.39091,281,0.71880,129,-0.5410,172,-0.0782,247,0.50702,239,0.45248,146,-0.3405
ENSG00000120645,IQSEC3,3,-3.8156,10,-2.1851,13,-1.7712,48,0.16093,45,0.05494,100,1.34871,45,0.03888,61,0.57868
ENSG00000073614,KDM5A,459,1.79229,322,1.16112,148,-0.0948,166,0.08768,129,-0.3950,102,-0.6600,75,-1.1258,46,-1.9437
ENSG00000060237,WNK1,308,-0.4637,1441,2.12204,692,0.81529,288,-0.6079,291,-0.6938,423,0.02583,251,-0.7727,276,-0.6770
ENSG00000082805,ERC1,588,2.41644,135,-0.1224,92,-0.7202,103,-0.5783,155,0.11537,115,-0.3762,88,-0.7742,31,-2.4352
ENSG00000006831,ADIPOR2,48,0.01542,141,1.83172,178,2.28597,29,-0.7988,22,-1.4129,33,-0.5370,23,-1.0929,23,-1.1649
ENSG00000151067,CACNA1C,188,2.15632,2,-4.6942,0,-7.3567,72,0.53579,59,0.21408,28,-0.9669,28,-0.9878,33,-0.7852
ENSG00000004478,FKBP4,84,-0.1369,76,-0.2898,75,-0.3171,102,0.18022,102,0.23652,47,-1.0231,52,-0.8650,123,0.50772
ENSG00000111218,PRMT8,0,-6.0845,1,-4.1504,2,-3.1905,38,0.95887,37,1.20159,7,-1.6512,5,-2.1162,25,0.20975
ENSG00000118971,CCND2,164,0.28458,69,-1.0268,76,-0.8877,99,-0.5379,180,0.61391,106,-0.3940,146,0.10835,148,0.14387
ENSG00000078237,TIGAR,7,-1.9241,13,-1.0459,33,0.32028,34,0.43605,36,0.64044,32,0.26527,15,-0.8309,18,-0.6629
ENSG00000047621,C12orf4,39,0.26081,16,-1.0580,22,-0.6154,41,0.41538,41,0.49766,10,-1.6720,26,-0.3432,32,-0.0284
ENSG00000139180,NDUFA9,0,-7.4352,31,-0.9334,61,0.08208,56,-0.0376,69,0.39924,43,-0.4352,58,0.02178,83,0.63829
ENSG00000130035,GALNT8,0,-7.3901,22,-1.3878,113,1.14122,68,0.34980,38,-0.7325,73,0.43460,38,-0.5766,95,0.95097
ENSG00000111262,KCNA1,0,-7.3709,4,-3.7541,25,-1.2099,91,0.89746,82,0.92395,38,-0.5699,21,-1.4548,59,0.12482
ENSG00000110799,VWF,357,3.99276,6,-2.9965,0,-8.3024,11,-2.2126,22,-1.4339,70,0.60986,27,-0.8387,25,-1.0091
ENSG00000010278,CD9,145,1.13104,160,1.29469,397,3.12953,11,-2.8717,7,-3.7407,33,-1.1637,51,-0.5378,50,-0.5921
ENSG00000215039,CD27-AS1,27,-0.3501,28,-0.2880,32,-0.0956,43,0.40040,32,-0.1427,31,-0.1396,23,-0.6220,44,0.46079
ENSG00000139190,VAMP1,0,-5.8301,5,-1.8284,0,-6.9845,41,1.45516,15,-0.4802,19,-0.0252,22,0.21805,29,0.76948
ENSG00000111639,MRPL51,4,-4.0840,62,-0.3314,71,-0.1121,48,-0.7572,79,0.06431,98,0.39282,110,0.56847,119,0.78387
ENSG00000111640,GAPDH,271,-2.3984,831,-0.7354,1125,-0.2733,971,-0.5359,1354,0.02002,1029,-0.4098,2068,0.69112,2377,1.04326
ENSG00000010295,IFFO1,8,-1.0114,2,-2.6716,0,-6.0742,27,0.97558,17,0.14862,6,-1.4504,14,-0.1189,26,0.88880
ENSG00000111642,CHD4,1040,1.95279,701,1.23978,263,-0.3429,235,-0.5522,274,-0.3589,181,-0.9068,286,-0.2088,112,-1.7140
ENSG00000111653,ING4,13,-0.6585,23,0.13810,19,-0.1690,24,0.19963,23,0.21379,7,-1.6193,28,0.45135,21,0.01595
ENSG00000126746,ZNF384,26,0.37845,12,-0.8455,64,1.89972,32,0.76946,12,-1.0019,9,-1.1819,11,-0.8919,16,-0.3596
ENSG00000139200,PIANP,0,-7.0280,16,-2.1473,83,0.35078,88,0.49086,68,0.05135,54,-0.3211,62,-0.1213,101,0.73498
ENSG00000111652,COPS7A,40,-0.5634,32,-0.8847,60,0.07292,51,-0.2045,76,0.60087,38,-0.6406,68,0.26830,53,-0.1360
ENSG00000089693,MLF2,32,-3.1026,67,-2.0240,280,0.13956,304,0.29208,311,0.41841,146,-0.8641,181,-0.5382,389,0.74427
ENSG00000159335,PTMS,3016,2.41615,571,-0.4274,620,-0.3027,1037,0.56271,429,-1.0634,712,-0.0877,141,-2.5064,471,-0.7712
ENSG00000250510,GPR162,45,-0.9327,19,-2.2054,68,-0.3031,87,0.09368,108,0.59127,61,-0.4629,48,-0.8400,114,0.56633
ENSG00000111667,USP5,29,-0.8883,40,-0.4043,30,-0.8339,77,0.68482,47,-0.2032,40,-0.4038,51,-0.0476,73,0.58658
ENSG00000111669,TPI1,200,-1.3414,265,-0.9243,454,-0.1022,538,0.18010,492,0.03288,373,-0.4034,438,-0.1591,763,0.81200
ENSG00000010626,LRRC23,19,-0.5184,29,0.13842,8,-1.7213,24,-0.1787,23,-0.2921,30,0.18458,36,0.46458,43,0.81227
ENSG00000111674,ENO2,110,-2.2844,149,-1.8318,419,-0.2869,880,1.01447,493,-0.0448,339,-0.6106,202,-1.3855,799,0.82764
ENSG00000111676,ATN1,63,-0.7950,111,0.05683,89,-0.2749,128,0.31380,89,-0.3709,166,0.70401,91,-0.2397,128,0.31452
ENSG00000111678,C12orf57,53,-1.0822,115,0.09084,93,-0.2440,37,-1.6880,94,-0.2986,137,0.36409,201,0.98456,183,0.93246
ENSG00000215021,PHB2,26,-1.2978,38,-0.7268,64,0.04710,77,0.37979,59,-0.0743,41,-0.6263,80,0.40993,81,0.46817
