Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000106772,PRUNE2,58,-1.2310,223,0.87725,51,-1.4029,48,-1.5086,39,-1.7944,87,-0.6170,152,0.24790,258,1.12411,48,-1.4986,132,0.02858,230,1.06562
ENSG00000197969,VPS13A,58,-0.4787,25,-1.7440,43,-0.9308,20,-2.0680,28,-1.5831,174,1.30107,108,0.50120,133,0.84709,57,-0.5032,102,0.40441,100,0.41844
ENSG00000156052,GNAQ,58,-2.5875,236,-0.4974,353,0.13056,317,-0.0396,387,0.27377,375,0.22553,422,0.41389,355,0.13696,327,0.00798,293,-0.1621,390,0.32119
ENSG00000148019,CEP78,58,0.34475,88,1.04358,37,-0.3403,19,-1.3491,31,-0.6390,125,1.65930,16,-1.5549,56,0.28476,46,-0.0023,17,-1.4733,32,-0.6312
ENSG00000135069,PSAT1,58,-0.3074,156,1.31045,61,-0.2150,76,0.12336,265,2.31951,13,-2.4448,92,0.41604,17,-2.0836,33,-1.1390,40,-0.8635,16,-2.2674
ENSG00000106829,TLE4,58,-0.3601,233,1.98857,23,-1.7536,30,-1.3175,25,-1.6217,81,0.16328,98,0.47427,123,0.83918,35,-1.1016,88,0.30334,40,-0.9693
ENSG00000196781,TLE1,58,0.10119,25,-1.1698,72,0.45211,47,-0.2050,122,1.33139,60,0.14982,49,-0.1403,31,-0.8263,59,0.14049,48,-0.1938,39,-0.5371
ENSG00000148057,IDNK,58,1.39842,20,-0.3382,52,1.21064,40,0.77776,37,0.64962,2,-3.3735,37,0.65956,4,-2.7497,20,-0.2905,11,-1.2474,7,-1.8533
ENSG00000135018,UBQLN1,58,-1.2481,74,-0.8820,61,-1.1726,97,-0.4705,84,-0.6802,106,-0.3290,166,0.37315,156,0.27877,162,0.33080,232,0.92513,189,0.66003
ENSG00000165113,GKAP1,58,0.19798,116,1.34970,55,0.12184,50,-0.0339,30,-0.8293,70,0.51227,62,0.31358,71,0.53496,22,-1.2804,17,-1.5989,30,-0.8588
ENSG00000165119,HNRNPK,58,-2.7339,316,-0.1996,227,-0.7127,309,-0.2385,429,0.27955,373,0.05818,411,0.21104,515,0.57499,499,0.52328,336,-0.1047,421,0.27851
ENSG00000148053,NTRK2,104,-3.0458,983,0.32512,1157,0.58991,584,-0.4908,2140,1.65445,592,-0.4702,918,0.21525,780,-0.0424,421,-0.9894,799,-0.0033,568,-0.5781
ENSG00000135049,AGTPBP1,58,-0.0251,78,0.44606,36,-0.7636,25,-1.2984,11,-2.5293,75,0.39230,40,-0.5800,94,0.75231,41,-0.5540,80,0.48754,84,0.64098
ENSG00000135040,NAA35,58,0.27581,48,-0.0220,38,-0.3599,13,-1.9860,50,0.05092,99,1.17359,23,-1.1185,46,-0.0714,36,-0.4717,66,0.47757,52,0.13591
ENSG00000135052,GOLM1,58,-1.0445,80,-0.5552,128,0.18095,95,-0.2922,133,0.23882,115,0.00459,137,0.28679,153,0.46202,87,-0.4246,180,0.72480,104,-0.1652
ENSG00000135070,ISCA1,58,-1.0678,37,-1.7326,101,-0.2196,130,0.17942,104,-0.1688,70,-0.7860,118,0.02288,137,0.26293,213,0.98179,134,0.22406,147,0.41087
ENSG00000083223,TUT7,58,0.43728,93,1.23590,55,0.35857,16,-1.5356,32,-0.4929,107,1.48155,9,-2.3263,55,0.35781,19,-1.2787,28,-0.6808,27,-0.7822
ENSG00000196730,DAPK1,58,0.02908,18,-1.7091,29,-1.0073,43,-0.4419,45,-0.3666,89,0.72969,50,-0.1999,37,-0.6622,95,0.83893,46,-0.3267,85,0.73762
ENSG00000135047,CTSL,58,-0.0307,54,-0.1303,38,-0.6693,97,0.80834,111,1.03575,38,-0.6623,37,-0.7264,63,0.11025,88,0.64081,31,-0.9646,45,-0.4377
ENSG00000106723,SPIN1,58,-1.2593,60,-1.2002,125,-0.0851,161,0.31309,102,-0.4071,82,-0.7260,124,-0.0971,183,0.51753,173,0.42498,173,0.42542,173,0.47591
ENSG00000148082,SHC3,58,-1.7088,110,-0.7500,489,1.69493,324,0.96427,252,0.54661,175,-0.0308,190,0.09530,89,-1.0656,148,-0.2901,140,-0.3823,86,-1.1989
ENSG00000187742,SECISBP2,58,0.14148,56,0.10696,53,0.00424,43,-0.3017,45,-0.2472,94,0.93543,26,-1.0486,84,0.75419,41,-0.3798,46,-0.2182,43,-0.3533
ENSG00000187764,SEMA4D,58,-0.0126,296,3.00217,22,-1.4881,20,-1.6267,14,-2.1373,28,-1.1180,57,-0.0363,24,-1.3655,42,-0.4902,25,-1.2765,57,-0.0382
ENSG00000130222,GADD45G,58,0.66347,16,-1.2825,29,-0.4205,54,0.56298,49,0.39742,31,-0.3318,1,-5.0541,10,-2.0374,179,2.79750,17,-1.2373,7,-2.5500
ENSG00000165023,DIRAS2,58,-2.0134,143,-0.6647,94,-1.2904,114,-1.0110,50,-2.2267,205,-0.1108,313,0.56688,274,0.35093,266,0.30227,551,1.53419,286,0.46419
ENSG00000148090,AUH,58,0.92448,15,-1.1903,8,-2.0559,8,-2.0809,43,0.44278,13,-1.3385,22,-0.6089,70,1.25941,57,0.90527,10,-1.7783,43,0.50543
ENSG00000090054,SPTLC1,58,0.53392,49,0.27587,15,-1.5224,27,-0.6523,63,0.67613,52,0.35405,26,-0.6857,35,-0.2530,51,0.34724,38,-0.1396,41,-0.0280
ENSG00000196305,IARS,58,-0.3016,53,-0.4373,25,-1.5344,42,-0.7814,40,-0.8477,61,-0.2061,68,-0.0396,108,0.69758,107,0.67958,81,0.22510,99,0.60870
ENSG00000198000,NOL8,58,0.47938,69,0.76237,43,0.01379,17,-1.4164,23,-0.9093,68,0.74073,23,-0.9058,55,0.40550,31,-0.4719,27,-0.6734,49,0.22693
ENSG00000185963,BICD2,539,3.75207,55,-0.5965,42,-0.9952,46,-0.8596,45,-0.9176,48,-0.8012,32,-1.4044,16,-2.4018,46,-0.8831,62,-0.4170,22,-2.0824
ENSG00000165233,CARD19,58,1.30196,25,-0.0699,22,-0.2313,27,0.05229,16,-0.7258,15,-0.8739,8,-1.7305,29,0.18625,31,0.28746,27,0.08104,27,0.05274
ENSG00000131669,NINJ1,58,1.31132,53,1.15719,21,-0.2861,43,0.81985,29,0.17982,33,0.37413,17,-0.6748,2,-3.4259,10,-1.3975,12,-1.1187,16,-0.7677
ENSG00000165238,WNK2,58,-0.3873,57,-0.4169,55,-0.4729,61,-0.2976,76,0.02952,77,0.05415,60,-0.3379,48,-0.6668,59,-0.3531,148,1.13035,96,0.46288
ENSG00000188938,FAM120AOS,58,-0.1048,30,-1.0749,50,-0.3277,46,-0.4513,57,-0.1165,115,1.01119,55,-0.1924,59,-0.0795,48,-0.3886,110,0.94018,56,-0.1557
ENSG00000048828,FAM120A,58,-0.3972,62,-0.2956,86,0.22780,45,-0.7767,119,0.74461,83,0.16044,56,-0.4377,69,-0.1176,102,0.49358,69,-0.1195,74,-0.0220
ENSG00000182150,ERCC6L2,671,3.64399,75,-0.5153,28,-1.9876,14,-2.9253,48,-1.1924,128,0.31428,15,-2.8837,95,-0.1515,60,-0.8491,51,-1.0962,36,-1.7110
ENSG00000130956,HABP4,58,-2.1277,173,-0.4920,336,0.55207,287,0.29653,220,-0.1240,193,-0.3236,532,1.33161,194,-0.3171,192,-0.3346,236,-0.0097,217,-0.1594
ENSG00000081377,CDC14B,58,0.94198,130,2.45891,22,-0.5618,16,-1.0851,28,-0.1945,47,0.60677,13,-1.3405,5,-2.7613,29,-0.1577,6,-2.5222,16,-1.1073
ENSG00000196312,MFSD14C,58,0.93023,27,-0.2901,21,-0.6428,24,-0.4693,26,-0.3551,65,1.13839,26,-0.3200,27,-0.2529,25,-0.3860,17,-0.9910,36,0.19089
ENSG00000136842,TMOD1,58,0.20909,6,-2.9969,52,0.03286,65,0.39238,37,-0.4628,37,-0.4931,11,-2.3095,6,-3.0040,131,1.59182,31,-0.7409,86,0.98443
ENSG00000136937,NCBP1,58,1.26791,25,-0.1024,11,-1.2918,17,-0.6908,33,0.33632,29,0.15961,10,-1.5048,23,-0.2350,22,-0.3177,23,-0.2051,34,0.44719
ENSG00000136936,XPA,58,-0.1717,96,0.63692,77,0.27709,54,-0.2848,69,0.11000,98,0.67514,78,0.29507,87,0.47257,48,-0.4538,30,-1.1631,40,-0.7992
ENSG00000136938,ANP32B,58,-1.6649,886,3.01893,242,0.52715,150,-0.2336,131,-0.4338,128,-0.4722,196,0.19078,63,-1.5260,78,-1.2164,48,-1.9363,52,-1.9181
ENSG00000095380,NANS,58,1.00828,6,-2.4408,32,0.03746,37,0.26387,16,-0.9597,29,-0.0800,39,0.38009,30,-0.0367,30,-0.0581,33,0.09430,31,-0.0135
ENSG00000136928,GABBR2,58,-2.4950,43,-2.9127,204,-0.6267,260,-0.2486,130,-1.3066,330,0.12036,255,-0.2790,499,0.79457,474,0.70786,340,0.16939,536,1.04545
ENSG00000106803,SEC61B,58,-0.2593,54,-0.3585,43,-0.6957,102,0.64427,113,0.81599,44,-0.6875,60,-0.2123,72,0.08357,109,0.74359,64,-0.0991,50,-0.5081
ENSG00000119508,NR4A3,58,0.81879,101,1.80780,15,-1.2124,27,-0.3618,128,2.26761,23,-0.5964,0,-8.5466,21,-0.7762,36,0.06442,0,-6.3999,3,-3.5460
ENSG00000136874,STX17,58,1.08908,52,0.90814,24,-0.2843,31,0.06131,25,-0.2270,25,-0.2224,21,-0.5101,35,0.26859,15,-1.0099,10,-1.5602,28,-0.0710
ENSG00000023318,ERP44,58,0.72221,43,0.24286,22,-0.7757,42,0.22424,28,-0.4007,41,0.18309,16,-1.2211,43,0.24783,30,-0.3270,25,-0.5855,46,0.39652
ENSG00000066697,MSANTD3,58,1.15561,36,0.36098,45,0.72502,4,-2.8433,24,-0.2256,24,-0.2543,13,-1.1755,51,0.92937,20,-0.5228,13,-1.1722,27,-0.1095
ENSG00000241697,TMEFF1,187,0.92842,93,-0.1970,55,-1.0026,58,-0.9108,26,-2.0705,54,-1.0211,153,0.58928,119,0.19024,98,-0.1110,134,0.37938,145,0.56039
ENSG00000136897,MRPL50,58,1.18613,16,-0.8336,25,-0.1729,34,0.32512,12,-1.2314,23,-0.2743,28,0.00550,33,0.27481,28,-0.0112,31,0.18331,23,-0.3333
ENSG00000136870,ZNF189,58,0.82494,33,-0.0574,28,-0.3184,16,-1.1198,38,0.14344,50,0.58641,16,-1.1543,20,-0.8572,39,0.17405,12,-1.5615,52,0.74901
ENSG00000165152,TMEM246,58,-0.6541,25,-1.9192,61,-0.5624,54,-0.7596,39,-1.2317,69,-0.3858,95,0.11954,131,0.63002,126,0.56372,72,-0.3146,165,1.17337
ENSG00000155827,RNF20,58,-0.9166,205,1.08816,131,0.34401,70,-0.6319,60,-0.8494,173,0.79773,80,-0.4320,168,0.74963,39,-1.4951,82,-0.3936,99,-0.1023
ENSG00000136824,SMC2,58,-0.2788,87,0.36374,58,-0.2809,26,-1.4848,42,-0.7596,106,0.69044,38,-0.9061,194,1.73956,45,-0.6560,69,-0.0070,53,-0.4341
ENSG00000070214,SLC44A1,58,-0.8552,608,3.45792,50,-1.0706,54,-0.9688,54,-0.9602,114,0.19492,39,-1.4226,36,-1.5443,73,-0.5061,23,-2.2078,51,-1.1030
ENSG00000106701,FSD1L,58,0.16632,32,-0.7175,27,-0.9794,38,-0.4782,20,-1.4533,47,-0.1488,59,0.21252,58,0.16777,33,-0.7051,75,0.59440,88,0.96168
ENSG00000148143,ZNF462,58,1.02615,53,0.88297,63,1.17418,8,-1.9706,36,0.23806,40,0.42492,32,0.08005,44,0.58310,8,-1.8917,5,-2.5399,10,-1.7849
ENSG00000119318,RAD23B,58,-1.2114,96,-0.4517,65,-1.0447,80,-0.7233,110,-0.2377,87,-0.5940,121,-0.0943,114,-0.1743,148,0.22579,216,0.84167,221,1.01541
ENSG00000070061,ELP1,58,0.35699,13,-1.8685,10,-2.2569,35,-0.4372,30,-0.6599,56,0.29494,37,-0.3343,55,0.28426,62,0.47893,55,0.28935,71,0.78068
ENSG00000106771,TMEM245,58,-1.2116,137,0.11150,153,0.27816,71,-0.9008,94,-0.4840,167,0.42004,52,-1.3676,152,0.26988,147,0.22171,160,0.35767,173,0.53441
ENSG00000260230,FRRS1L,58,-1.9557,65,-1.7900,219,0.05661,260,0.32476,125,-0.8139,310,0.61062,96,-1.2019,341,0.77020,397,1.02531,284,0.47063,192,-0.1630
ENSG00000095203,EPB41L4B,58,0.60851,17,-1.2964,74,1.02962,33,-0.2843,21,-0.9763,42,0.09138,23,-0.8049,19,-1.0802,75,1.04975,9,-2.1053,51,0.44794
ENSG00000157654,PALM2-AKAP2,58,-1.1924,246,1.08558,118,-0.1092,77,-0.7679,54,-1.3029,175,0.51795,82,-0.6682,228,0.95873,138,0.13358,125,-0.0217,109,-0.2525
ENSG00000136810,TXN,58,-1.9494,106,-1.0505,148,-0.5417,366,0.89603,210,-0.0064,71,-1.6552,328,0.71458,158,-0.4455,285,0.48023,262,0.34408,268,0.42815
ENSG00000198121,LPAR1,58,-0.0683,468,4.29657,29,-1.0907,28,-1.1405,19,-1.7002,11,-2.4657,68,0.17833,21,-1.5789,3,-4.3216,9,-2.7950,5,-3.7264
ENSG00000136813,ECPAS,58,-1.1294,128,0.09038,81,-0.6237,53,-1.2474,73,-0.7724,187,0.69961,140,0.22835,163,0.47120,115,-0.0759,76,-0.7080,189,0.81143
ENSG00000173258,ZNF483,68,-2.1545,146,-1.0236,205,-0.5070,225,-0.3668,142,-1.0689,291,0.03708,490,0.88062,489,0.87511,386,0.48697,418,0.61531,278,-0.0403
ENSG00000242616,GNG10,58,-0.5180,57,-0.5499,66,-0.3137,170,1.22253,90,0.17107,53,-0.6449,38,-1.1580,37,-1.1745,112,0.51370,140,0.88950,75,-0.1357
ENSG00000148154,UGCG,58,0.06952,25,-1.1806,16,-1.8190,67,0.29584,36,-0.6525,69,0.34288,54,-0.0372,69,0.34615,75,0.47619,60,0.12486,68,0.35207
ENSG00000119471,HSDL2,58,0.65262,47,0.30459,55,0.57259,31,-0.3081,94,1.47674,32,-0.3016,51,0.45920,33,-0.2450,16,-1.3501,5,-2.8036,20,-1.0829
ENSG00000148153,INIP,58,0.20622,57,0.19210,60,0.26478,22,-1.2495,42,-0.2987,74,0.61276,44,-0.2025,43,-0.2585,41,-0.3427,61,0.28290,53,0.07998
ENSG00000148158,SNX30,58,0.70447,43,0.23181,38,0.01681,14,-1.4418,17,-1.1886,24,-0.6506,13,-1.5291,27,-0.4743,48,0.42140,78,1.21733,42,0.22844
ENSG00000176386,CDC26,58,1.17819,32,0.20627,36,0.41359,41,0.59804,27,-0.0474,12,-1.3103,37,0.45656,14,-1.0517,39,0.52581,6,-2.3198,17,-0.8049
ENSG00000148218,ALAD,58,0.10314,154,1.76223,36,-0.6409,41,-0.4240,34,-0.7213,19,-1.5762,56,0.04986,50,-0.1324,43,-0.3587,44,-0.3045,58,0.11069
ENSG00000148229,POLE3,58,-0.1021,55,-0.1786,49,-0.3539,46,-0.4353,45,-0.4683,81,0.43962,39,-0.7002,77,0.35043,37,-0.7900,105,0.86277,73,0.30457
ENSG00000136888,ATP6V1G1,58,-1.2435,50,-1.4540,137,0.07715,178,0.49104,120,-0.1297,104,-0.3552,78,-0.8022,177,0.48023,232,0.92590,95,-0.4950,170,0.47121
ENSG00000157693,TMEM268,58,-0.1577,17,-1.9762,50,-0.3804,44,-0.5784,29,-1.1729,38,-0.7944,53,-0.3013,71,0.15557,85,0.45910,179,1.73208,72,0.20305
ENSG00000148219,ASTN2,58,0.97979,18,-0.8422,8,-2.0130,29,-0.1206,29,-0.1174,14,-1.1878,68,1.25874,70,1.31097,12,-1.4314,27,-0.2549,22,-0.5701
ENSG00000078725,BRINP1,58,-0.7574,24,-2.0420,83,-0.2055,45,-1.1334,92,-0.0488,110,0.23697,61,-0.6843,144,0.67343,135,0.56580,91,-0.0660,147,0.79991
ENSG00000136861,CDK5RAP2,266,2.18367,288,2.35051,69,-0.1374,24,-1.7363,32,-1.2807,97,0.40342,13,-2.5572,18,-2.1594,25,-1.6475,28,-1.5127,22,-1.9135
ENSG00000106780,MEGF9,58,-0.5072,107,0.46379,95,0.25953,34,-1.3212,83,0.05722,83,0.06173,69,-0.2262,82,0.03474,81,0.01842,68,-0.2674,101,0.41317
ENSG00000119402,FBXW2,58,0.83232,26,-0.4293,13,-1.4793,43,0.35435,36,0.09256,27,-0.3732,50,0.58995,35,0.02928,34,-0.0157,17,-1.0743,37,0.12107
ENSG00000119397,CNTRL,58,1.02099,91,1.82560,45,0.59634,17,-0.9097,15,-1.0490,91,1.83159,9,-1.8742,18,-0.7926,9,-1.8169,9,-1.7745,4,-3.1586
ENSG00000119396,RAB14,1975,3.69701,97,-1.7341,86,-1.9092,118,-1.4370,125,-1.3529,94,-1.7723,154,-1.0413,240,-0.3674,186,-0.7529,163,-0.9566,204,-0.6671
ENSG00000148180,GSN,58,-1.0677,513,2.66805,35,-1.8143,88,-0.4370,408,2.17653,56,-1.1171,56,-1.1011,32,-1.9369,33,-1.8832,44,-1.4740,37,-1.8363
ENSG00000148175,STOM,58,-0.3222,160,1.33186,69,-0.0510,127,0.93545,260,2.25850,42,-0.8198,58,-0.3227,17,-2.1322,22,-1.7642,16,-2.2192,13,-2.6060
ENSG00000136848,DAB2IP,58,0.64502,59,0.67818,51,0.45292,48,0.33153,33,-0.2241,31,-0.3201,55,0.55678,9,-2.1826,55,0.56656,16,-1.2962,24,-0.7974
ENSG00000119421,NDUFA8,369,1.11933,49,-2.0084,81,-1.2741,243,0.41923,139,-0.4557,56,-1.8160,257,0.51516,199,0.09978,240,0.40515,202,0.13057,201,0.12759
ENSG00000106852,LHX6,630,4.69169,2,-4.9756,19,-2.0146,27,-1.5157,12,-2.7388,21,-1.9144,50,-0.6087,111,0.63950,16,-2.2906,0,-8.2417,3,-4.8192
ENSG00000119446,RBM18,58,0.45806,14,-1.6465,32,-0.4807,45,0.07166,29,-0.6127,26,-0.7711,46,0.09085,58,0.47452,51,0.24554,66,0.67905,47,0.14345
ENSG00000056586,RC3H2,58,0.00479,56,-0.0448,61,0.10208,87,0.65290,53,-0.1317,62,0.12596,54,-0.1122,43,-0.4583,71,0.34023,55,-0.0800,46,-0.3882
ENSG00000011454,RABGAP1,58,-1.2416,152,0.23703,145,0.16393,62,-1.1461,86,-0.6409,160,0.32550,147,0.18706,248,1.04682,96,-0.4812,128,-0.0366,143,0.15856
ENSG00000165209,STRBP,58,-1.6668,64,-1.5082,291,0.83046,71,-1.3663,56,-1.7032,267,0.68652,199,0.21327,283,0.78528,83,-1.1319,253,0.59792,231,0.50940
ENSG00000119522,DENND1A,58,0.96479,8,-1.9386,49,0.68082,34,0.12771,47,0.62667,28,-0.1943,35,0.14047,21,-0.6408,35,0.17052,23,-0.4632,21,-0.6789
ENSG00000106689,LHX2,58,-0.8488,67,-0.6260,142,0.55416,113,0.18238,350,2.16084,76,-0.4319,74,-0.4818,28,-1.9010,68,-0.6003,113,0.18222,59,-0.8814
ENSG00000119408,NEK6,58,1.45202,13,-0.8894,17,-0.4951,32,0.45716,72,1.84935,6,-2.0428,13,-0.8824,14,-0.8455,17,-0.4876,26,0.10526,10,-1.4313
ENSG00000136930,PSMB7,959,2.32929,146,-0.8564,114,-1.2317,175,-0.5760,132,-1.0037,97,-1.4708,264,0.05766,168,-0.6434,207,-0.3223,266,0.07175,263,0.05770
ENSG00000136942,RPL35,761,0.04496,819,0.16103,1139,0.69585,1378,1.01555,1001,0.48366,272,-1.5209,779,0.08122,401,-0.9406,709,-0.0659,745,0.01177,435,-0.8792
ENSG00000136950,ARPC5L,58,-1.2179,47,-1.5193,98,-0.4208,166,0.40584,89,-0.5634,81,-0.7107,152,0.26553,64,-1.0734,165,0.40053,211,0.79910,206,0.86010
ENSG00000173611,SCAI,475,2.49407,34,-1.8639,65,-0.8962,48,-1.3529,49,-1.3026,121,0.06664,80,-0.5779,134,0.22705,107,-0.1362,54,-1.1650,115,-0.0216
ENSG00000119414,PPP6C,58,-0.0117,50,-0.2373,61,0.06528,58,0.00364,67,0.22765,45,-0.3947,44,-0.4341,49,-0.2717,94,0.77675,56,-0.0654,58,-0.0001
ENSG00000136933,RABEPK,58,0.84555,18,-0.9869,20,-0.8272,36,0.09178,34,-0.0214,21,-0.7377,22,-0.6948,38,0.18725,47,0.49258,25,-0.4630,46,0.51693
ENSG00000044574,HSPA5,58,-2.1841,365,0.62689,82,-1.6668,133,-0.9503,954,2.38188,225,-0.1441,69,-1.9312,230,-0.1090,318,0.40070,175,-0.5305,177,-0.5576
ENSG00000165219,GAPVD1,556,3.51362,86,-0.0894,22,-2.1230,20,-2.2649,47,-1.0033,60,-0.6348,23,-2.0525,119,0.42769,37,-1.3399,20,-2.2156,49,-1.0171
ENSG00000119487,MAPKAP1,392,2.59051,48,-0.9872,132,0.57277,57,-0.7483,71,-0.3940,57,-0.7359,76,-0.3014,69,-0.4512,49,-0.9607,84,-0.1514,35,-1.5463
ENSG00000169155,ZBTB43,58,0.64127,34,-0.2077,47,0.30411,29,-0.4442,32,-0.3113,102,1.61250,28,-0.5093,17,-1.2725,33,-0.2605,28,-0.5158,29,-0.4604
ENSG00000136828,RALGPS1,58,1.20689,13,-1.1066,16,-0.8462,23,-0.2905,19,-0.5902,28,0.03422,42,0.66130,16,-0.8175,43,0.71916,43,0.72130,15,-0.9924
ENSG00000136895,GARNL3,58,1.20397,10,-1.4379,19,-0.5769,43,0.70472,29,0.07112,45,0.76560,10,-1.4451,9,-1.5839,73,1.61323,11,-1.3291,12,-1.3536
ENSG00000136856,SLC2A8,58,1.44940,34,0.57512,15,-0.6936,25,0.09598,18,-0.4031,29,0.30257,5,-2.1627,7,-1.6953,41,0.84830,13,-0.8582,20,-0.3053
ENSG00000197958,RPL12,349,-0.0781,580,0.73708,467,0.38169,872,1.43990,555,0.66278,116,-1.7479,365,-0.0107,144,-1.4288,328,-0.1785,283,-0.4037,174,-1.2187
ENSG00000148356,LRSAM1,58,0.88007,19,-0.8416,24,-0.5197,22,-0.6030,13,-1.4467,32,-0.0792,57,0.87190,20,-0.7914,23,-0.5379,45,0.45403,44,0.48394
ENSG00000136854,STXBP1,58,-3.4766,157,-2.0181,402,-0.6159,392,-0.6534,264,-1.2533,591,-0.0200,950,0.74371,800,0.46255,890,0.63626,968,0.77650,856,0.64562
ENSG00000136807,CDK9,58,0.44563,56,0.39451,21,-1.1247,63,0.57934,36,-0.2891,41,-0.1080,19,-1.2783,24,-0.8880,79,0.97134,52,0.26640,37,-0.2537
ENSG00000106992,AK1,58,-1.1600,150,0.30019,128,0.04978,273,1.30376,135,0.13664,102,-0.3002,112,-0.1548,90,-0.4952,95,-0.4134,121,-0.0347,111,-0.1823
ENSG00000160408,ST6GALNAC6,65,-0.9100,79,-0.6202,238,1.13646,188,0.74393,148,0.35561,70,-0.8191,261,1.29857,69,-0.8390,73,-0.7483,94,-0.3553,69,-0.8915
ENSG00000136908,DPM2,58,0.92247,15,-1.1242,25,-0.4054,29,-0.1583,32,-0.0261,21,-0.6450,24,-0.4634,26,-0.3310,60,0.99927,34,0.07508,32,-0.0058
ENSG00000167106,FAM102A,58,-0.1282,134,1.24229,59,-0.0939,90,0.56727,105,0.83712,48,-0.4183,70,0.17221,33,-0.9640,44,-0.5329,43,-0.5810,34,-0.9854
ENSG00000148339,SLC25A25,58,0.49690,47,0.17748,16,-1.4266,31,-0.4930,79,1.02415,48,0.18967,7,-2.6785,53,0.36024,45,0.11727,23,-0.9387,50,0.28712
ENSG00000148334,PTGES2,196,1.29423,29,-1.7134,91,0.03276,143,0.75748,85,-0.0725,62,-0.5653,66,-0.4758,80,-0.1814,98,0.13695,37,-1.3474,93,0.07514
ENSG00000171159,C9orf16,340,0.11377,78,-2.1022,369,0.24051,712,1.34085,299,-0.0917,139,-1.2541,406,0.39555,120,-1.4723,498,0.72998,284,-0.1723,277,-0.2260
ENSG00000148337,CIZ1,58,0.04685,18,-1.7283,71,0.37965,46,-0.3010,74,0.42994,38,-0.6119,44,-0.3875,66,0.25423,74,0.44328,71,0.38242,57,0.02368
ENSG00000106976,DNM1,58,-3.4153,110,-2.4816,287,-1.0621,358,-0.7285,257,-1.2311,543,-0.0872,846,0.62188,702,0.31934,901,0.72580,972,0.85380,928,0.88170
ENSG00000167110,GOLGA2,58,-1.0124,127,0.19481,126,0.18004,63,-0.8911,81,-0.4963,175,0.71485,54,-1.0996,226,1.14620,64,-0.8515,112,-0.0079,130,0.25861
ENSG00000167112,TRUB2,58,-0.3328,87,0.30098,47,-0.6596,63,-0.1982,48,-0.6158,59,-0.3037,62,-0.2145,53,-0.4545,90,0.36495,136,1.04898,78,0.14923
ENSG00000167113,COQ4,58,0.23307,21,-1.2696,51,0.04146,76,0.68089,42,-0.2684,23,-1.1377,46,-0.1194,40,-0.3243,87,0.89029,57,0.22461,48,-0.0770
ENSG00000167114,SLC27A4,58,0.68036,23,-0.7313,28,-0.4616,23,-0.7700,21,-0.8674,23,-0.7321,27,-0.4884,40,0.08614,30,-0.3590,72,1.04825,53,0.62497
ENSG00000167118,URM1,58,0.87741,31,-0.1102,24,-0.5303,50,0.63955,25,-0.4277,14,-1.3014,52,0.71393,17,-1.0601,29,-0.2418,28,-0.2825,37,0.17876
ENSG00000197694,SPTAN1,58,-3.1582,208,-1.2813,503,0.07174,469,-0.0398,380,-0.3653,558,0.23428,543,0.19010,706,0.61496,546,0.19928,610,0.37887,596,0.37958
ENSG00000119335,SET,58,-2.8564,624,0.75400,598,0.68245,371,-0.0816,329,-0.2717,379,-0.0504,440,0.18766,539,0.51132,311,-0.3584,382,-0.0368,332,-0.2808
ENSG00000160445,ZER1,58,-0.3225,30,-1.2992,52,-0.4753,88,0.34227,42,-0.8212,83,0.25186,99,0.51892,57,-0.3487,95,0.45782,98,0.51467,76,0.10922
ENSG00000107021,TBC1D13,58,0.98317,17,-0.8974,40,0.37280,42,0.44306,28,-0.1525,20,-0.6659,47,0.62606,17,-0.9427,28,-0.1826,16,-1.0563,32,0.05251
ENSG00000167136,ENDOG,58,0.34618,34,-0.4638,27,-0.8092,70,0.65277,60,0.39666,32,-0.5806,74,0.73877,39,-0.2653,57,0.33049,24,-1.0026,41,-0.2035
ENSG00000136802,LRRC8A,58,-0.3912,81,0.12566,49,-0.6296,42,-0.8788,256,2.13749,40,-0.9585,35,-1.1340,65,-0.2114,55,-0.4669,69,-0.1259,72,-0.0623
ENSG00000148341,SH3GLB2,58,-1.1479,99,-0.3282,158,0.39785,204,0.81914,109,-0.1790,105,-0.2459,120,-0.0348,53,-1.2788,184,0.64826,169,0.50904,107,-0.2325
ENSG00000095321,CRAT,58,0.97335,14,-1.2469,17,-0.9238,35,0.16850,30,-0.0560,19,-0.7475,49,0.70694,21,-0.6391,32,0.00921,31,-0.0177,36,0.23800
ENSG00000119383,PTPA,470,1.72901,90,-0.9574,87,-1.0088,182,0.11668,110,-0.6535,81,-1.1182,199,0.26162,150,-0.1821,140,-0.2893,257,0.67654,129,-0.4544
ENSG00000188483,IER5L,58,0.92694,30,-0.1296,20,-0.7594,28,-0.2181,54,0.81070,35,0.10158,8,-2.0815,15,-1.1713,96,1.82900,4,-3.0429,21,-0.6770
