Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000106344,RBM28,34,-0.4769,21,-1.1959,34,-0.4857,45,-0.0628,106,1.32252,46,-0.0477,58,0.31567,59,0.38284,58,0.33352,17,-1.5584,29,-0.7204
ENSG00000106348,IMPDH1,30,0.96387,10,-0.7456,25,0.68968,17,0.06471,2,-2.7809,18,0.15413,15,-0.1438,8,-1.0382,19,0.27868,26,0.77510,14,-0.2415
ENSG00000165055,METTL2B,13,-1.0577,22,-0.2550,16,-0.7391,30,0.18899,36,0.47244,29,0.16265,40,0.64031,23,-0.2667,45,0.84829,18,-0.5690,20,-0.4023
ENSG00000273270,AC090114.2,6,-0.6712,9,-0.1872,13,0.43661,12,0.23596,24,1.38621,4,-1.4551,9,-0.0542,5,-1.0260,16,0.74173,10,0.08556,12,0.25570
ENSG00000128595,CALU,39,-0.7446,80,0.36737,41,-0.6672,97,0.67524,93,0.60105,49,-0.4498,64,-0.0009,64,0.01326,90,0.54869,50,-0.3697,47,-0.4525
ENSG00000128596,CCDC136,145,-0.0621,134,-0.1830,202,0.46269,76,-1.0463,119,-0.3617,121,-0.3676,130,-0.2363,288,1.19164,58,-1.4544,132,-0.2038,147,-0.0393
ENSG00000128524,ATP6V1F,178,0.20423,205,0.43302,268,0.86663,108,-0.5624,99,-0.6919,126,-0.3619,98,-0.7143,161,0.05092,103,-0.6398,247,0.72942,150,-0.0612
ENSG00000064419,TNPO3,77,0.90635,39,-0.1515,53,0.30511,46,0.10079,32,-0.4855,44,0.01766,33,-0.4173,54,0.38715,32,-0.4780,26,-0.7755,31,-0.5345
ENSG00000158457,TSPAN33,12,-0.2007,34,1.39542,31,1.22007,10,-0.5725,2,-2.9438,10,-0.6213,16,0.18672,14,-0.0498,5,-1.4043,16,0.17826,12,-0.1959
ENSG00000158467,AHCYL2,16,-0.5227,19,-0.2700,21,-0.0997,19,-0.2606,11,-1.0231,10,-1.2451,8,-1.5403,20,-0.1794,94,2.44434,29,0.36211,17,-0.4434
ENSG00000128578,STRIP2,10,0.14416,28,1.78231,6,-0.7538,15,0.76054,6,-0.7275,2,-2.2237,4,-1.2269,6,-0.7055,19,1.10715,7,-0.3453,11,0.21626
ENSG00000240204,SMKR1,10,-0.6512,25,0.67047,11,-0.5503,14,-0.1757,14,-0.1760,15,-0.1542,21,0.40505,16,-0.0462,8,-1.0862,19,0.27209,26,0.74483
ENSG00000186591,UBE2H,71,-0.2185,104,0.38192,60,-0.4665,69,-0.2454,112,0.50343,63,-0.4122,71,-0.2187,97,0.29970,105,0.40199,78,-0.0547,67,-0.2941
ENSG00000128607,KLHDC10,74,0.30314,54,-0.1687,66,0.12384,56,-0.1275,42,-0.5684,63,0.05249,93,0.67679,69,0.20934,39,-0.6606,44,-0.5040,59,-0.0405
ENSG00000106477,CEP41,51,0.20196,56,0.34936,42,-0.1114,64,0.57344,40,-0.1835,54,0.30899,41,-0.1494,48,0.10078,32,-0.5160,25,-0.8563,29,-0.6536
ENSG00000106484,MEST,48,-0.0134,60,0.32496,35,-0.4919,84,0.87696,34,-0.5211,45,-0.1383,70,0.58272,78,0.83725,14,-1.8005,14,-1.8880,27,-0.9138
ENSG00000270953,AC007938.3,53,0.34356,46,0.13398,16,-1.4036,57,0.48550,54,0.40038,39,-0.1175,67,0.74462,65,0.77845,12,-1.9139,10,-2.0664,23,-0.9427
ENSG00000286214,AUXG01000058.1,1207,0.39584,835,-0.1830,571,-0.7628,1050,0.17429,1056,0.18374,1136,0.32959,2044,1.26960,1145,0.34423,101,-3.3183,274,-1.8571,513,-0.9268
ENSG00000271204,AC016831.5,5,-0.9590,4,-1.1665,1,-2.9458,56,3.23411,20,1.16831,4,-1.4329,11,0.20303,3,-1.4735,11,0.22428,0,-4.1497,1,-3.0891
ENSG00000231721,LINC-PINT,39,0.89808,23,0.08601,20,-0.1657,50,1.32738,29,0.41731,8,-1.5334,17,-0.3948,18,-0.3536,21,-0.0261,17,-0.4069,18,-0.2849
ENSG00000128585,MKLN1,82,-0.0975,72,-0.2850,37,-1.2801,104,0.28203,119,0.49607,79,-0.1653,84,-0.0505,122,0.58678,99,0.20594,55,-0.7030,78,-0.1801
ENSG00000128567,PODXL,13,-0.0989,25,0.89053,11,-0.3301,7,-1.1137,21,0.56258,2,-2.8201,1,-3.7227,5,-1.4934,32,1.31552,39,1.62448,22,0.66800
ENSG00000221866,PLXNA4,180,1.45545,65,-0.2118,48,-0.6700,114,0.68606,58,-0.3626,43,-0.8641,118,0.73791,88,0.30435,18,-2.0746,51,-0.5629,47,-0.6933
ENSG00000106554,CHCHD3,16,-0.2977,33,0.82965,27,0.53498,11,-0.7847,24,0.34308,9,-1.2549,16,-0.3195,31,0.83250,9,-1.1436,20,0.06976,16,-0.3025
ENSG00000131558,EXOC4,52,-0.1000,65,0.24214,71,0.38105,73,0.43179,54,-0.0483,62,0.17617,69,0.33604,54,-0.0593,32,-0.8470,34,-0.7273,42,-0.4300
ENSG00000205060,SLC35B4,82,0.47903,76,0.36155,85,0.52684,77,0.37599,49,-0.3169,45,-0.4855,67,0.15106,83,0.54336,20,-1.6793,33,-0.9141,43,-0.5198
ENSG00000085662,AKR1B1,135,0.94341,126,0.82547,133,0.91914,64,-0.2347,32,-1.2979,49,-0.6886,39,-1.0042,76,0.01499,57,-0.4112,65,-0.2293,74,-0.0115
ENSG00000172331,BPGM,17,-0.1069,21,0.22175,34,0.95439,25,0.45626,20,0.13655,10,-1.0357,10,-0.9428,20,0.15521,15,-0.3075,18,-0.0567,20,0.16413
ENSG00000122786,CALD1,47,-0.9726,40,-1.2245,46,-1.0223,81,-0.1678,197,1.27450,36,-1.4679,87,-0.0608,56,-0.7864,380,2.51995,68,-0.4211,41,-1.1749
ENSG00000105875,WDR91,4,-1.1481,19,1.17761,16,0.91129,19,1.22416,10,0.18787,5,-0.8230,1,-2.3567,3,-1.3606,17,1.00280,7,-0.2922,4,-1.0819
ENSG00000080802,CNOT4,51,-0.1002,36,-0.6456,33,-0.7820,61,0.17896,80,0.60343,42,-0.4275,94,0.86124,72,0.47981,40,-0.4675,57,0.06210,30,-0.8990
ENSG00000155561,NUP205,10,-0.0531,11,0.06676,9,-0.1680,26,1.46163,16,0.62254,7,-0.6967,7,-0.6365,9,-0.1867,12,0.22023,4,-1.5173,9,-0.1536
ENSG00000243317,STMP1,26,0.00158,17,-0.6379,39,0.60960,20,-0.3772,36,0.47543,28,0.09294,18,-0.5943,16,-0.8393,46,0.89191,31,0.24699,22,-0.2771
ENSG00000105887,MTPN,187,-0.3565,300,0.38153,214,-0.1478,236,0.00242,171,-0.4941,385,0.87979,230,-0.0354,150,-0.7440,196,-0.2824,198,-0.2727,263,0.16850
ENSG00000105894,PTN,69,-2.1746,54,-2.5311,72,-2.1240,85,-1.8715,690,1.38661,135,-1.2706,105,-1.5701,257,-0.2395,1256,2.53432,596,1.13430,141,-1.1296
ENSG00000157680,DGKI,50,-0.9986,131,0.48519,33,-1.5987,160,0.80901,248,1.55320,84,-0.2270,134,0.51686,108,0.19455,18,-2.5039,48,-1.0611,48,-1.0488
ENSG00000122779,TRIM24,39,-0.2292,42,-0.1234,21,-1.1809,31,-0.5634,64,0.54787,51,0.20450,64,0.55534,56,0.35795,41,-0.1625,45,-0.0017,28,-0.7343
ENSG00000122778,KIAA1549,26,-0.6392,48,0.31067,37,-0.0904,67,0.86775,21,-0.9082,35,-0.1737,59,0.65255,59,0.73010,31,-0.3653,9,-2.2141,22,-0.8671
ENSG00000157741,UBN2,16,-1.7458,34,-0.6954,18,-1.6180,115,1.25312,127,1.42203,40,-0.4780,84,0.72160,49,-0.1572,52,-0.0500,40,-0.4453,30,-0.8737
ENSG00000164898,FMC1,27,-0.0967,33,0.23706,48,0.80656,14,-1.1150,15,-0.9682,14,-1.1146,19,-0.6232,38,0.48713,35,0.31785,53,0.97165,25,-0.2211
ENSG00000146963,LUC7L2,103,-0.5023,69,-1.1151,72,-1.0492,187,0.41663,258,0.94547,137,-0.0765,179,0.34622,136,-0.0925,208,0.58658,123,-0.2389,120,-0.2713
ENSG00000236279,CLEC2L,84,1.36769,38,0.07613,64,0.91463,45,0.34495,11,-1.7278,36,0.01309,33,-0.1401,22,-0.7754,7,-2.4061,33,-0.1455,37,0.04866
ENSG00000064393,HIPK2,59,-1.6897,23,-3.0415,53,-1.8379,79,-1.2581,375,1.18376,250,0.57184,166,-0.1342,126,-0.5928,387,1.24020,159,-0.1995,297,0.79248
ENSG00000006459,KDM7A,22,0.02767,10,-1.1938,10,-1.0928,18,-0.2944,20,-0.0925,15,-0.5667,35,0.74734,36,0.91998,27,0.34250,4,-2.5022,32,0.63746
ENSG00000157800,SLC37A3,28,0.62706,27,0.57735,29,0.71091,32,0.86630,12,-0.6911,14,-0.4050,17,-0.1592,17,-0.1166,8,-1.2152,13,-0.5514,12,-0.5988
ENSG00000133606,MKRN1,55,0.07175,74,0.54513,102,1.05968,68,0.41062,45,-0.2276,28,-0.9971,22,-1.3006,50,-0.0902,21,-1.4094,65,0.34015,75,0.55336
ENSG00000146966,DENND2A,1,-3.5537,2,-2.5158,1,-3.2226,12,-0.1817,46,2.03426,14,0.06145,6,-1.2651,4,-1.7505,22,0.79688,34,1.49880,15,0.16585
ENSG00000133597,ADCK2,37,0.44589,30,0.13872,29,0.07107,32,0.22053,35,0.36340,37,0.49536,33,0.26804,20,-0.4810,17,-0.7450,18,-0.6385,14,-1.0164
ENSG00000090266,NDUFB2,375,0.25393,394,0.33398,495,0.69872,174,-0.9299,170,-0.9648,230,-0.5455,175,-0.9203,323,0.02266,282,-0.1947,577,0.95402,402,0.36373
ENSG00000157764,BRAF,58,-0.1852,75,0.20990,82,0.36081,98,0.63372,70,0.11419,56,-0.2565,88,0.47201,76,0.25309,31,-1.1252,44,-0.6205,41,-0.7281
ENSG00000090263,MRPS33,96,0.30193,90,0.20500,111,0.53294,64,-0.3340,74,-0.1033,85,0.12001,60,-0.4305,74,-0.1261,68,-0.2298,98,0.33679,51,-0.6629
ENSG00000261115,TMEM178B,140,0.86954,162,1.11969,65,-0.3474,88,0.12217,80,-0.0319,40,-1.1438,57,-0.5524,118,0.65531,49,-0.7771,55,-0.6049,46,-0.8626
ENSG00000006530,AGK,41,0.73593,43,0.81389,48,0.98754,29,0.19178,10,-1.3495,24,-0.1100,16,-0.7392,25,-0.0213,16,-0.7021,15,-0.8354,18,-0.5750
ENSG00000257093,DENND11,19,-0.9063,34,-0.0471,34,-0.0484,42,0.25391,69,1.07197,35,-2.9931,31,-0.2194,28,-0.3750,37,0.05987,30,-0.2279,36,0.03814
ENSG00000106028,SSBP1,117,0.19395,84,-0.3281,121,0.24076,79,-0.4123,100,-0.0563,97,-0.1066,118,0.20950,115,0.18442,79,-0.4122,110,0.09586,113,0.13185
ENSG00000211772,TRBC2,2,-2.0827,11,0.01531,30,1.60343,4,-1.4192,5,-1.1726,11,-0.0079,4,-1.3155,19,0.93688,8,-0.5155,10,-0.1078,9,-0.2730
ENSG00000106123,EPHB6,270,0.23955,189,-0.3140,242,0.06870,280,0.29410,221,-0.0758,352,0.74227,295,0.37726,234,0.01726,74,-1.7160,112,-1.1055,159,-0.5760
ENSG00000197448,GSTK1,26,0.29466,20,-0.1052,26,0.31039,28,0.44343,32,0.67196,6,-1.7982,22,0.07366,19,-0.1739,38,0.91468,19,-0.1291,13,-0.7555
ENSG00000159784,FAM131B,92,0.72906,76,0.42328,87,0.63787,53,-0.1470,50,-0.2211,56,-0.0579,51,-0.1865,37,-0.7243,37,-0.6835,28,-1.0749,93,0.75355
ENSG00000159840,ZYX,51,0.46750,23,-0.7107,37,-0.0173,100,1.62369,23,-0.7223,32,-0.2812,21,-0.8963,31,-0.3023,36,-0.0610,21,-0.8914,50,0.43554
ENSG00000198420,TCAF1,671,0.60731,477,0.06304,222,-1.1008,491,0.10881,413,-0.1605,442,-0.0615,756,0.80367,700,0.75720,137,-1.8162,224,-1.0889,278,-0.7639
ENSG00000174469,CNTNAP2,316,0.41985,279,0.21749,427,0.91003,147,-0.7675,106,-1.2511,115,-1.1999,151,-0.7225,531,1.47838,71,-1.8446,141,-0.8314,222,-0.1379
ENSG00000055130,CUL1,75,0.26938,91,0.58036,117,1.00442,69,0.14764,48,-0.4105,44,-0.5993,53,-0.2532,74,0.27729,33,-0.9926,51,-0.3342,46,-0.4922
ENSG00000155660,PDIA4,35,0.75199,14,-0.6719,22,-0.0155,17,-0.3618,16,-0.4754,29,0.47311,19,-0.1908,19,-0.2568,41,0.99459,12,-0.9398,13,-0.7264
ENSG00000197024,ZNF398,3,-2.2789,27,0.72149,9,-0.9470,29,0.81565,15,-0.1820,15,-0.2145,9,-0.8982,26,0.75303,14,-0.2862,26,0.61324,7,-1.2133
ENSG00000204946,ZNF783,5,-1.1718,17,0.64672,11,-0.0654,38,2.04614,12,0.16915,11,-0.0870,4,-1.5672,3,-1.8361,14,0.31820,3,-1.7797,14,0.31062
ENSG00000196453,ZNF777,6,-1.3052,23,0.67413,6,-1.4228,11,-0.4098,13,-0.2510,19,0.41471,22,0.59659,16,0.14777,11,-0.4016,18,0.26405,14,-0.1370
ENSG00000181220,ZNF746,11,-0.2340,32,1.41933,18,0.47204,14,0.09740,7,-0.9011,12,-0.2218,17,0.41575,12,-0.2069,8,-0.7704,9,-0.5963,9,-0.5580
ENSG00000171130,ATP6V0E2,291,0.55215,210,0.03072,285,0.51569,167,-0.3170,121,-0.8051,223,0.14187,154,-0.4439,143,-0.5949,223,0.12905,313,0.66783,174,-0.2542
ENSG00000106538,RARRES2,1,-3.5000,4,-1.5606,4,-1.6002,13,0.10235,24,1.03521,12,-0.0297,3,-2.1240,2,-2.4202,46,2.23683,32,1.56234,4,-1.5240
ENSG00000214022,REPIN1,15,-0.8326,22,-0.2831,41,0.72817,16,-0.7466,19,-0.4957,25,-0.0883,15,-0.7939,18,-0.5735,52,1.11748,33,0.36573,39,0.65390
ENSG00000284691,AC073111.4,9,-0.2989,18,0.70457,29,1.53973,9,-0.2444,5,-1.0633,7,-0.6449,8,-0.5585,15,0.49883,5,-1.0658,8,-0.4828,9,-0.3537
ENSG00000055118,KCNH2,12,-0.3602,36,1.36560,14,-0.1052,14,-0.1398,20,0.37528,11,-0.5359,8,-0.9847,10,-0.6426,8,-0.8964,34,1.27256,11,-0.4927
ENSG00000197150,ABCB8,12,-0.7810,26,0.32896,23,0.11336,26,0.34949,23,0.09938,26,0.35030,14,-0.6415,11,-0.9654,22,0.08536,13,-0.7203,40,1.02415
ENSG00000164885,CDK5,108,0.47398,141,0.90666,158,1.09179,72,-0.1658,31,-1.4308,64,-0.3766,67,-0.2682,74,-0.1387,30,-1.4778,74,-0.1251,85,0.09756
ENSG00000164896,FASTK,48,0.25755,40,-0.0023,58,0.57486,38,-0.0833,28,-0.5374,43,0.12439,25,-0.7333,25,-0.7640,57,0.55352,43,0.08344,50,0.33304
ENSG00000164897,TMUB1,21,0.39669,20,0.32156,29,0.90582,17,0.03117,15,-0.0848,10,-0.7712,6,-1.3482,12,-0.5196,20,0.28232,21,0.41297,19,0.21220
ENSG00000133612,AGAP3,123,-0.3399,189,0.33549,191,0.35233,122,-0.3432,90,-0.8045,153,-0.0028,90,-0.8067,96,-0.7606,232,0.66043,299,1.08622,153,0.00264
ENSG00000033050,ABCF2,80,0.94104,67,0.65541,55,0.34134,46,0.06299,24,-0.9492,31,-0.5769,60,0.49350,39,-0.2039,30,-0.5643,37,-0.2801,35,-0.3454
ENSG00000033100,CHPF2,25,0.95686,22,0.73037,22,0.77855,21,0.68654,7,-0.9443,13,-0.1107,12,-0.2221,14,0.10686,2,-2.7703,7,-1.0534,5,-1.4669
ENSG00000082014,SMARCD3,52,-0.8147,53,-0.7998,118,0.45212,71,-0.3488,48,-0.9472,118,0.49469,65,-0.4705,84,-0.0996,140,0.72593,113,0.37169,92,0.05551
ENSG00000013374,NUB1,80,-0.0889,41,-1.1045,46,-0.9207,61,-0.5032,116,0.49252,97,0.22823,118,0.51784,143,0.94932,80,-0.0957,43,-1.0241,37,-1.2584
ENSG00000106615,RHEB,224,0.63736,172,0.21252,307,1.16453,112,-0.4458,55,-1.5176,144,-0.0747,112,-0.4551,141,-0.1053,105,-0.5489,138,-0.1281,156,0.06171
ENSG00000106617,PRKAG2,72,0.80543,30,-0.5419,57,0.43755,101,1.38928,22,-0.9931,44,0.03498,37,-0.2407,32,-0.5102,41,-0.0968,14,-1.6581,36,-0.2893
ENSG00000239911,PRKAG2-AS1,38,-0.3689,67,0.51610,74,0.69548,36,-0.4365,30,-0.7204,53,0.17361,37,-0.3791,55,0.24832,13,-1.9691,45,-0.1062,67,0.52628
ENSG00000178234,GALNT11,46,-0.5159,110,0.85324,92,0.56858,83,0.39132,47,-0.4838,68,0.09448,71,0.15434,58,-0.1762,27,-1.2810,44,-0.5848,65,0.01151
ENSG00000055609,KMT2C,38,-2.0101,104,-0.5380,34,-2.1725,226,0.68499,367,1.51155,136,-0.1259,166,0.18970,153,0.06805,249,0.84611,87,-0.8072,60,-1.3464
ENSG00000261455,LINC01003,7,-0.4836,11,0.27432,11,0.20789,8,-0.1753,12,0.31816,6,-0.7618,5,-0.9262,8,-0.3463,18,0.94480,11,0.23531,14,0.56890
ENSG00000133627,ACTR3B,52,-0.2012,147,1.51006,67,0.19508,80,0.47522,69,0.25953,54,-0.1480,49,-0.2749,36,-0.8000,18,-1.7451,65,0.14828,38,-0.6558
ENSG00000130226,DPP6,243,0.19383,534,1.50407,239,0.17133,169,-0.3643,121,-0.8761,148,-0.6121,157,-0.4829,279,0.45652,140,-0.6531,210,-0.0341,122,-0.8585
ENSG00000273344,PAXIP1-AS1,3,-1.6737,10,-0.1840,11,0.05929,14,0.36246,14,0.40961,12,0.12486,5,-1.1402,11,-0.0223,20,0.98453,7,-0.6878,12,0.16454
ENSG00000220575,HTR5A-AS1,19,0.24250,54,2.01728,14,-0.2247,17,0.12676,17,0.04282,9,-0.9062,16,0.02519,18,0.22342,0,-7.7998,14,-0.2324,4,-1.9813
ENSG00000157219,HTR5A,27,0.41333,40,1.06628,38,0.95488,27,0.41200,6,-1.6985,16,-0.3973,13,-0.7384,20,-0.0450,5,-2.0959,20,-0.0676,20,-0.0159
ENSG00000186480,INSIG1,156,0.47778,63,-0.9128,127,0.15462,122,0.09346,103,-0.1755,131,0.22211,128,0.16920,111,-0.0593,193,0.82533,55,-1.1261,65,-0.8658
ENSG00000184863,RBM33,23,-0.4183,22,-0.4855,20,-0.5903,59,1.08427,50,0.80024,29,-0.0962,38,0.37396,28,-0.1232,25,-0.3115,23,-0.4440,19,-0.6852
ENSG00000105983,LMBR1,90,1.23267,60,0.55296,63,0.63728,25,-0.7625,23,-0.8736,28,-0.6759,31,-0.4694,50,0.31829,23,-0.8951,37,-0.1747,36,-0.2183
ENSG00000146909,NOM1,19,-0.2535,13,-0.8526,30,0.44718,25,0.19132,27,0.27098,19,-0.2420,23,0.01768,27,0.28026,17,-0.4492,18,-0.3779,30,0.42423
ENSG00000009335,UBE3C,78,0.74269,54,0.15226,53,0.13983,60,0.30748,48,-0.0151,46,-0.1045,49,-0.0071,51,0.05964,25,-0.9941,29,-0.7673,46,-0.1085
ENSG00000105993,DNAJB6,272,0.05057,302,0.21775,280,0.09900,213,-0.3267,283,0.11463,299,0.22009,355,0.47325,274,0.07095,183,-0.5618,212,-0.3309,174,-0.6386
ENSG00000155093,PTPRN2,123,-0.1374,223,0.81192,213,0.73561,118,-0.1982,86,-0.6867,123,-0.1516,78,-0.8237,132,-0.0236,97,-0.5020,167,0.34432,130,-0.0483
ENSG00000117868,ESYT2,32,-0.1678,48,0.45620,35,-0.0369,38,0.06662,24,-0.6360,39,0.14495,30,-0.2873,34,-0.1066,36,-0.0118,30,-0.2743,50,0.50084
ENSG00000126870,WDR60,96,-0.1903,75,-0.5727,51,-1.1459,184,0.84130,151,0.52292,76,-0.5888,131,0.28723,136,0.38618,129,0.26150,90,-0.2978,84,-0.4029
ENSG00000147364,FBXO25,34,-0.4938,50,0.08514,32,-0.5814,53,0.17480,59,0.35210,42,-0.2101,46,-0.0483,63,0.50093,39,-0.3166,47,-0.0319,46,-0.0413
ENSG00000180190,TDRP,24,0.91793,17,0.33559,19,0.53486,27,1.14583,10,-0.3803,8,-0.7540,14,0.09077,6,-1.2489,9,-0.6054,16,0.24802,9,-0.5641
ENSG00000104714,ERICH1,42,0.33801,26,-0.3853,12,-1.5060,57,0.83472,50,0.62331,19,-0.9113,52,0.67596,43,0.42280,24,-0.5117,14,-1.2622,36,0.11266
ENSG00000198010,DLGAP2,41,-0.6485,99,0.73038,39,-0.7050,114,0.96737,68,0.13752,51,-0.3473,92,0.61080,73,0.26098,13,-2.2977,44,-0.5459,55,-0.1950
ENSG00000182372,CLN8,16,-0.7068,14,-0.9461,22,-0.2942,28,0.09193,48,0.96149,43,0.88114,36,0.48986,16,-0.7613,30,0.20502,11,-1.2963,18,-0.5981
ENSG00000253982,AC100810.1,9,-1.3471,20,-0.2248,29,0.35155,4,-2.3881,23,-0.0191,23,-0.0109,15,-0.7065,18,-0.4592,49,1.18798,53,1.30030,20,-0.2412
ENSG00000104728,ARHGEF10,5,-2.1173,11,-1.0953,2,-3.4301,28,0.33871,105,2.66728,7,-1.7198,16,-0.5246,7,-1.8666,65,1.72445,24,0.06460,13,-0.8618
ENSG00000176595,KBTBD11,94,-0.2483,220,1.11273,101,-0.1439,79,-0.5196,71,-0.6690,111,0.00418,56,-1.0207,103,-0.1227,130,0.25213,180,0.77721,79,-0.5219
ENSG00000036448,MYOM2,23,-0.1883,42,0.76143,28,0.14056,33,0.39194,58,1.32205,21,-0.3169,15,-0.8247,19,-0.4692,15,-0.8322,30,0.24735,10,-1.4384
ENSG00000183117,CSMD1,15,-0.8658,62,1.32714,28,0.05669,89,1.96750,36,0.43990,7,-2.1066,15,-0.9232,27,-0.0019,17,-0.7004,16,-0.8115,9,-1.6517
ENSG00000147316,MCPH1,14,-0.4837,21,0.09171,10,-1.0804,31,0.70422,25,0.34204,11,-0.8817,29,0.58372,28,0.60558,25,0.36425,11,-0.8956,13,-0.6056
ENSG00000155189,AGPAT5,83,0.53925,55,-0.0895,55,-0.0913,76,0.40638,69,0.26123,39,-0.6817,65,0.16382,46,-0.4002,93,0.73557,52,-0.1913,44,-0.4264
ENSG00000275342,PRAG1,24,0.90336,53,2.29231,3,-1.9291,5,-1.5609,5,-1.4821,0,-7.6586,1,-3.3490,19,0.58159,8,-0.8485,36,1.55669,6,-1.2696
ENSG00000147324,MFHAS1,17,-1.0154,34,0.01005,29,-0.2111,38,0.16482,45,0.44514,31,-0.1447,27,-0.3671,32,-0.0685,33,-0.0334,41,0.28677,49,0.58703
ENSG00000173273,TNKS,43,0.13811,43,0.15798,30,-0.4286,59,0.65154,54,0.49830,31,-0.3780,34,-0.2290,35,-0.1700,35,-0.1823,34,-0.2160,45,0.21099
ENSG00000253230,LINC00599,24,-1.1830,84,0.71447,71,0.44937,344,3.52125,25,-1.1377,12,-2.2834,15,-1.8785,12,-2.3321,26,-1.0918,19,-1.5108,40,-0.4460
ENSG00000175806,MSRA,40,0.44156,54,0.94788,37,0.32259,27,-0.1615,20,-0.6148,31,0.04077,23,-0.3812,23,-0.4157,16,-0.9389,26,-0.1957,38,0.37267
ENSG00000254093,PINX1,15,0.55717,5,-1.1051,11,-0.0060,11,0.01923,24,1.31674,5,-1.0711,22,1.17213,9,-0.3098,6,-0.7521,11,0.02989,5,-1.1632
ENSG00000171044,XKR6,2,-2.7942,14,-0.0913,7,-1.0988,58,2.24595,28,0.91962,10,-0.6988,17,0.14743,18,0.24356,4,-1.8781,10,-0.6793,5,-1.7200
ENSG00000104643,MTMR9,73,-0.3633,111,0.28441,101,0.14055,110,0.27226,86,-0.1060,117,0.41170,149,0.75606,88,-0.0735,44,-1.1295,55,-0.8003,62,-0.6102
ENSG00000154319,FAM167A,1,-3.1141,1,-3.6928,2,-2.9690,6,-1.3450,8,-0.8301,8,-0.9788,3,-2.3714,3,-2.4257,116,4.10610,26,0.89783,7,-0.9918
ENSG00000154328,NEIL2,36,-0.3125,45,0.04157,79,0.93051,33,-0.4201,30,-0.5925,57,0.45920,29,-0.6390,37,-0.2920,46,0.06368,56,0.37145,30,-0.5867
ENSG00000079459,FDFT1,130,0.44488,117,0.27347,162,0.79833,99,0.01758,60,-0.7425,93,-0.0911,75,-0.4137,80,-0.3454,180,0.98036,65,-0.6251,41,-1.3117
ENSG00000164733,CTSB,379,0.63881,423,0.82047,377,0.63378,227,-0.1725,182,-0.5115,196,-0.4283,244,-0.0576,229,-0.1693,192,-0.4256,189,-0.4541,231,-0.1427
ENSG00000283674,AC068587.4,12,-2.0306,41,-0.2919,25,-1.0237,204,2.46650,117,1.41389,46,-0.1360,50,0.01838,26,-1.0378,7,-2.8272,22,-1.1906,20,-1.3392
ENSG00000154359,LONRF1,36,0.10191,41,0.30131,34,0.00898,50,0.61399,50,0.61383,34,-0.0061,43,0.37020,24,-0.5684,24,-0.5079,14,-1.3286,33,-0.0606
ENSG00000250305,TRMT9B,8,-1.9113,11,-1.4724,22,-0.4597,89,1.86406,28,-0.0441,37,0.39947,13,-1.2183,38,0.44426,30,0.05468,9,-1.6831,20,-0.5678
ENSG00000164741,DLC1,19,-1.4348,9,-2.5121,18,-1.5444,67,0.45379,134,1.62833,71,0.62105,61,0.30623,26,-1.0455,86,0.87363,22,-1.2200,39,-0.3660
ENSG00000104723,TUSC3,80,0.04162,131,0.81796,112,0.57304,79,0.01467,69,-0.2003,97,0.37705,91,0.23295,76,-0.0393,21,-1.9846,33,-1.3115,54,-0.5548
ENSG00000155970,MICU3,206,0.43937,226,0.58584,110,-0.5378,179,0.21324,155,-0.0067,150,-0.0693,157,0.01256,213,0.54406,36,-2.1806,82,-0.9867,152,-0.0367
ENSG00000104219,ZDHHC2,20,-0.0411,26,0.30743,20,-0.0846,9,-1.2093,13,-0.6890,10,-1.1839,9,-1.2522,19,-0.1726,57,1.63076,38,0.96410,23,0.11994
ENSG00000198791,CNOT7,94,-0.1928,141,0.44295,122,0.22217,105,-0.0144,74,-0.5509,113,0.11313,102,-0.0661,139,0.46685,51,-1.1191,80,-0.4317,107,0.01455
ENSG00000155975,VPS37A,20,0.06800,26,0.52731,9,-1.0799,21,0.19776,25,0.46428,10,-1.0031,18,-0.0963,24,0.42549,11,-0.7367,22,0.27336,23,0.30411
ENSG00000003987,MTMR7,47,0.41109,72,1.10354,43,0.25099,42,0.22237,29,-0.3174,25,-0.6014,27,-0.4389,45,0.37712,17,-1.1628,29,-0.3280,25,-0.5806
ENSG00000129422,MTUS1,40,-1.1002,18,-2.2865,28,-1.6132,28,-1.6377,273,2.03217,68,-0.3054,25,-1.7887,88,0.10825,227,1.69001,76,-0.1255,43,-0.9835
ENSG00000078674,PCM1,203,-0.7841,255,-0.4380,157,-1.1745,402,0.26577,654,1.06129,269,-0.3862,427,0.36254,545,0.85017,307,-0.1571,215,-0.6979,163,-1.1194
ENSG00000104763,ASAH1,114,0.11463,114,0.12157,182,0.87323,118,0.16925,71,-0.6027,104,-0.0281,87,-0.2957,77,-0.5173,139,0.43497,102,-0.0483,83,-0.3705
