Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000165060,FXN,9,-0.4854,8,-0.7405,10,-0.4187,21,0.77462,18,0.55786,17,0.51733,0,-3.9182,14,0.17548,10,-0.4057
ENSG00000119139,TJP2,8,-1.4085,4,-2.4536,3,-2.5761,34,0.78449,5,-2.2171,3,-3.0832,193,4.80192,5,-2.0099,1,-3.5978
ENSG00000107282,APBA1,41,0.23225,32,-0.1633,42,0.24798,35,-0.0103,32,-0.1583,30,-0.3233,36,0.03941,41,0.21653,48,0.47876
ENSG00000188647,PTAR1,26,-0.0505,15,-0.9353,31,0.26561,45,0.83943,14,-1.0659,17,-0.7499,81,1.86433,34,0.39049,19,-0.5087
ENSG00000198887,SMC5,21,-1.0047,10,-2.1769,75,0.96715,80,1.07350,18,-1.3104,56,0.61599,95,1.36676,14,-1.6085,24,-0.8088
ENSG00000119138,KLF9,102,-0.0174,147,0.62652,94,-0.1479,98,-0.0728,75,-0.5253,120,0.29125,61,-0.7899,93,-0.1587,87,-0.2552
ENSG00000083067,TRPM3,18,-1.0401,16,-1.3396,52,0.53735,85,1.36715,29,-0.3780,51,0.66072,30,-0.3067,11,-1.8288,38,0.03653
ENSG00000107362,ABHD17B,21,-0.4196,34,0.31601,21,-0.4415,49,0.89030,35,0.36911,27,-0.0488,27,-0.0639,14,-1.0889,14,-1.0510
ENSG00000119125,GDA,89,-0.7159,250,1.02864,166,0.24579,85,-0.7871,213,0.72655,117,-0.3472,45,-1.7408,85,-0.7857,97,-0.5850
ENSG00000107372,ZFAND5,202,-0.2603,333,0.58532,255,0.10001,186,-0.3883,255,0.10873,214,-0.2047,178,-0.4544,193,-0.3335,276,0.22870
ENSG00000165092,ALDH1A1,4,-3.1482,15,-1.3701,21,-0.8017,49,0.48217,33,-0.1424,18,-1.2055,144,2.40559,78,1.26286,21,-0.8023
ENSG00000198963,RORB,276,0.18556,158,-0.7301,74,-1.7968,23,-3.4652,140,-0.9210,592,2.05659,132,-0.9489,12,-4.3894,305,0.34353
ENSG00000135045,C9orf40,8,-0.4829,13,0.23011,15,0.46442,8,-0.4379,6,-0.8360,17,0.78646,6,-0.8339,13,0.27027,5,-1.0984
ENSG00000156017,CARNMT1,8,-0.9549,20,0.34625,17,0.02957,15,-0.0765,24,0.66104,18,0.16093,5,-1.5602,7,-1.2721,18,0.14022
ENSG00000106733,NMRK1,42,0.62429,41,0.65031,32,0.21241,18,-0.6320,25,-0.1661,19,-0.6586,30,0.07482,26,-0.0982,27,-0.0809
ENSG00000134996,OSTF1,57,0.80856,55,0.82405,29,-0.2737,11,-1.6530,33,-0.0893,38,0.20384,17,-1.0879,20,-0.8001,23,-0.5835
ENSG00000135002,RFK,177,0.68309,147,0.43177,122,0.08910,61,-0.9642,140,0.34340,103,-0.2012,57,-1.0721,67,-0.8221,127,0.15912
ENSG00000106772,PRUNE2,324,1.39713,110,-0.3706,153,0.16195,78,-0.8679,182,0.48319,126,-0.1660,87,-0.7066,27,-2.4207,162,0.25158
ENSG00000197969,VPS13A,94,-0.2606,64,-0.9078,262,1.39975,175,0.71215,98,-0.2262,143,0.47449,48,-1.2882,47,-1.3074,75,-0.6042
ENSG00000156052,GNAQ,181,-0.9042,339,0.05824,284,-0.2209,378,0.22271,383,0.26898,393,0.34956,226,-0.5709,343,0.06975,226,-0.5732
ENSG00000148019,CEP78,22,-1.0957,24,-0.9990,104,1.34859,82,0.93958,23,-1.0762,53,0.30471,90,1.09294,23,-1.0082,15,-1.6565
ENSG00000135069,PSAT1,27,-0.7107,21,-1.1221,15,-1.5339,50,0.22314,20,-1.1982,19,-1.3829,262,3.36496,52,0.29415,15,-1.6087
ENSG00000106829,TLE4,23,-1.9506,30,-1.6578,148,0.86259,262,1.86693,161,1.14088,71,-0.3392,38,-1.2551,19,-2.2152,34,-1.4065
ENSG00000196781,TLE1,39,0.05956,55,0.65689,26,-0.5772,26,-0.5910,24,-0.7565,31,-0.3733,77,1.13338,53,0.53892,22,-0.8493
ENSG00000148057,IDNK,3,-2.1929,16,0.14633,9,-0.7225,18,0.29090,16,0.12188,10,-0.7315,16,0.07699,36,1.41747,18,0.29791
ENSG00000135018,UBQLN1,164,0.41446,189,0.72437,125,-0.0136,91,-0.4999,131,0.07240,119,-0.1020,69,-0.9155,86,-0.5890,104,-0.3002
ENSG00000165113,GKAP1,25,-0.8488,20,-1.2720,46,0.05001,37,-0.2788,45,0.03422,65,0.76137,72,0.77952,23,-0.9725,47,0.10251
ENSG00000165115,KIF27,15,-0.8678,14,-1.0118,24,-0.1167,64,1.47108,15,-0.9044,37,0.66033,29,0.15298,19,-0.5166,22,-0.2716
ENSG00000165119,HNRNPK,341,-0.0117,433,0.40206,278,-0.3293,405,0.25639,380,0.16889,319,-0.1415,323,-0.0986,296,-0.2344,247,-0.5086
ENSG00000148053,NTRK2,348,-0.6711,365,-0.6427,410,-0.4225,523,-0.0453,418,-0.4207,506,-0.1146,1726,1.97319,593,0.15122,314,-0.8250
ENSG00000135049,AGTPBP1,99,0.63333,71,0.11560,92,0.50736,46,-0.5755,67,0.01424,85,0.46883,23,-1.6117,30,-1.1917,45,-0.6080
ENSG00000135040,NAA35,51,-0.2500,45,-0.4456,77,0.40012,99,0.80396,52,-0.2112,79,0.56583,36,-0.7842,44,-0.4466,34,-0.8693
ENSG00000135052,GOLM1,84,-0.3896,109,0.01094,93,-0.2445,129,0.27113,74,-0.6314,101,-0.1281,262,1.44712,106,-0.0394,67,-0.7344
ENSG00000135070,ISCA1,114,0.31658,139,0.70914,66,-0.5292,45,-1.1122,107,0.23274,84,-0.1927,41,-1.2450,86,-0.1246,117,0.35324
ENSG00000083223,TUT7,23,-0.7796,22,-0.9488,43,0.14251,78,1.11568,26,-0.6732,55,0.67490,55,0.53454,29,-0.4706,20,-1.0073
ENSG00000196730,DAPK1,57,0.76631,60,0.95676,46,0.42995,31,-0.1949,9,-2.1314,28,-0.3943,41,0.21660,29,-0.2828,31,-0.1884
ENSG00000135047,CTSL,38,0.02963,51,0.55473,35,-0.0979,27,-0.4803,30,-0.3443,31,-0.2993,54,0.58375,34,-0.1142,38,0.03040
ENSG00000156345,CDK20,21,0.85703,22,1.04109,16,0.36690,1,-3.5657,10,-0.3999,10,-0.3579,17,0.46861,5,-1.3029,7,-0.7990
ENSG00000106723,SPIN1,96,-0.5809,187,0.51200,126,-0.1585,100,-0.5204,177,0.41042,151,0.15115,65,-1.1524,125,-0.1718,122,-0.2047
ENSG00000148082,SHC3,76,-1.4000,134,-0.6004,145,-0.4301,247,0.39363,212,0.16963,129,-0.7080,271,0.54314,473,1.48331,208,0.12325
ENSG00000187742,SECISBP2,58,0.08858,47,-0.2600,73,0.47122,59,0.12746,35,-0.7410,77,0.69495,52,-0.0705,33,-0.7385,38,-0.5545
ENSG00000187764,SEMA4D,25,-0.7863,44,0.06517,40,-0.0700,95,1.33656,57,0.54372,29,-0.6454,47,0.17661,16,-1.4080,32,-0.3916
ENSG00000165023,DIRAS2,122,-1.3811,208,-0.6283,343,0.18490,363,0.27500,820,1.95537,252,-0.3464,58,-2.4731,70,-2.1949,192,-0.7082
ENSG00000148090,AUH,37,0.60371,43,0.97924,36,0.56201,25,-0.0104,16,-0.6797,17,-0.7166,11,-1.1692,31,0.34458,16,-0.6613
ENSG00000090054,SPTLC1,25,-0.6528,53,0.58216,46,0.30240,14,-1.4854,53,0.57457,27,-0.5918,62,0.76745,19,-1.0353,35,-0.1197
ENSG00000196305,IARS,92,0.82197,96,1.01029,91,0.79072,26,-1.1422,38,-0.6165,46,-0.3226,27,-1.0734,30,-0.9128,44,-0.3543
ENSG00000198000,NOL8,28,-0.7309,18,-1.4378,60,0.43963,73,0.74891,40,-0.2223,67,0.74817,53,0.24549,29,-0.6645,33,-0.5132
ENSG00000127080,IPPK,10,-0.1660,13,0.32527,19,0.81123,18,0.78883,7,-0.6269,5,-1.3649,10,-0.1714,21,1.01464,10,-0.1635
ENSG00000185963,BICD2,25,-0.5685,35,-0.0600,52,0.53734,58,0.72417,27,-0.5041,32,-0.2613,40,0.14384,56,0.68095,25,-0.5624
ENSG00000288062,AL136981.3,8,-0.1564,18,1.16601,6,-0.5450,3,-1.3715,8,-0.1560,8,-0.2679,8,-0.1378,5,-0.9315,13,0.46921
ENSG00000165233,CARD19,20,0.32823,25,0.79983,22,0.53227,6,-1.3090,9,-0.7987,11,-0.6935,24,0.67381,10,-0.6526,22,0.50852
ENSG00000131669,NINJ1,17,0.13182,18,0.25159,7,-1.0540,16,0.01887,10,-0.7026,5,-1.6451,46,1.79515,22,0.57659,20,0.40005
ENSG00000165238,WNK2,90,0.27505,87,0.23176,103,0.48802,62,-0.3167,68,-0.1726,63,-0.3329,53,-0.5429,119,0.71554,58,-0.4009
ENSG00000188938,FAM120AOS,40,-0.5636,47,-0.3632,62,0.08783,74,0.35952,67,0.22336,68,0.28243,56,-0.0655,52,-0.1700,45,-0.3926
ENSG00000048828,FAM120A,36,-1.0118,54,-0.4388,123,0.89733,123,0.89615,56,-0.3821,67,-0.0919,75,0.10528,60,-0.2479,76,0.12855
ENSG00000197724,PHF2,6,-1.5936,12,-0.6904,23,0.29593,28,0.61268,17,-0.1201,19,-0.0090,33,0.90004,17,-0.1162,21,0.19493
ENSG00000158079,PTPDC1,11,-0.6726,12,-0.6213,23,0.38874,58,1.95702,21,0.24658,14,-0.4538,14,-0.3642,3,-2.4682,16,-0.1681
ENSG00000175787,ZNF169,9,-0.1210,12,0.38883,11,0.28123,10,0.13629,8,-0.2421,12,0.39302,2,-2.3152,9,-0.0287,6,-0.5791
ENSG00000148110,MFSD14B,14,-0.5265,17,-0.2208,14,-0.5272,47,1.44461,17,-0.2169,16,-0.3661,27,0.53880,23,0.24651,12,-0.7006
ENSG00000148120,AOPEP,5,-1.2334,8,-0.7872,32,1.43854,19,0.58525,10,-0.4059,13,-0.0516,10,-0.4126,11,-0.1840,17,0.45738
ENSG00000185920,PTCH1,2,-2.5435,6,-1.1611,11,-0.2051,35,1.64766,3,-1.9371,5,-1.5939,44,2.10950,31,1.46188,8,-0.6833
ENSG00000175611,LINC00476,3,-2.0114,6,-1.0946,33,1.48399,33,1.48047,6,-1.3075,12,-0.1429,24,0.95837,12,-0.0782,5,-1.4806
ENSG00000182150,ERCC6L2,37,-0.9520,35,-1.0989,105,0.65380,163,1.38801,71,0.03571,83,0.33221,50,-0.4951,48,-0.5677,41,-0.8155
ENSG00000130956,HABP4,230,-0.0461,201,-0.2756,158,-0.6217,204,-0.2296,274,0.25063,249,0.09167,160,-0.5988,281,0.26990,349,0.61896
ENSG00000081377,CDC14B,14,-0.4227,10,-0.8857,43,1.38689,32,0.92644,7,-1.3902,9,-1.1217,54,1.79808,21,0.23072,8,-1.1396
ENSG00000081386,ZNF510,15,0.66504,12,0.37625,13,0.43220,14,0.51474,2,-2.2007,9,-0.1022,14,0.55709,10,0.01421,5,-0.9421
ENSG00000196312,MFSD14C,24,-0.3393,25,-0.3289,54,0.91794,57,1.01807,20,-0.6794,26,-0.2968,30,0.00283,32,0.07253,30,-0.0299
ENSG00000196116,TDRD7,13,-0.0249,23,0.91159,9,-0.5525,7,-1.0459,5,-1.5297,17,0.41325,12,-0.1829,12,-0.2375,17,0.37904
ENSG00000136842,TMOD1,54,1.05724,63,1.53336,14,-1.0199,10,-1.4609,1,-4.1193,24,-0.2608,3,-3.1636,69,1.49063,10,-1.4808
ENSG00000136925,TSTD2,17,-0.2402,17,-0.2639,31,0.67116,30,0.59360,15,-0.4678,17,-0.2793,35,0.84668,21,0.06721,13,-0.7022
ENSG00000136937,NCBP1,23,0.22693,25,0.37044,33,0.77252,25,0.36874,18,-0.1401,13,-0.7790,21,0.07240,19,-0.0450,14,-0.5649
ENSG00000136936,XPA,59,-0.1966,45,-0.6460,68,0.02935,103,0.68538,49,-0.5024,86,0.49128,60,-0.1723,71,0.09774,61,-0.1366
ENSG00000136938,ANP32B,44,-1.5504,53,-1.3375,51,-1.3176,229,1.00207,167,0.53636,120,-0.0501,227,0.98528,101,-0.3039,146,0.27629
ENSG00000095380,NANS,43,0.90227,42,0.98150,30,0.30715,12,-1.0307,16,-0.7182,23,-0.1285,12,-1.0321,17,-0.5555,19,-0.3653
ENSG00000106789,CORO2A,29,0.56160,12,-0.8729,23,0.19357,7,-1.5842,35,0.95884,29,0.70754,3,-2.5252,3,-2.7513,18,-0.1539
ENSG00000136928,GABBR2,519,0.67895,445,0.47832,401,0.26666,247,-0.4865,272,-0.3694,433,0.47707,89,-2.0111,179,-0.9707,237,-0.5473
ENSG00000119523,ALG2,13,0.02585,24,1.12014,20,0.70135,8,-0.6339,13,0.01096,7,-1.0138,13,0.00657,6,-1.1895,12,-0.1129
ENSG00000106803,SEC61B,37,-0.3839,71,0.72437,24,-1.0240,39,-0.3080,34,-0.5476,34,-0.5819,54,0.20798,118,1.50792,30,-0.6763
ENSG00000119508,NR4A3,2,-2.1634,12,0.19919,15,0.59128,9,-0.1779,19,1.10554,8,-0.4016,5,-1.1292,8,-0.3277,8,-0.2940
ENSG00000136874,STX17,25,-0.2642,26,-0.1943,54,0.98323,39,0.45918,17,-0.8893,29,-0.0449,33,0.20080,21,-0.4723,36,0.33377
ENSG00000023318,ERP44,32,0.04758,31,-0.0156,50,0.73432,29,-0.0932,18,-0.9255,47,0.79250,30,-0.0713,11,-1.5413,17,-0.8763
ENSG00000136891,TEX10,24,0.59901,14,-0.2631,22,0.48984,17,0.07864,12,-0.5043,17,0.06443,11,-0.5748,21,0.41661,14,-0.2564
ENSG00000066697,MSANTD3,34,0.20502,21,-0.5578,25,-0.2722,24,-0.3042,37,0.37146,35,0.30842,28,-0.0679,25,-0.2490,28,-0.0565
ENSG00000241697,TMEFF1,111,0.24089,143,0.72573,92,-0.0581,64,-0.6128,135,0.61808,86,-0.1901,48,-1.0464,43,-1.1991,66,-0.5683
ENSG00000148123,PLPPR1,7,-1.3042,12,-0.5011,9,-0.9852,36,1.21761,16,-0.0865,7,-1.3741,59,2.11162,19,0.21056,10,-0.7208
ENSG00000136897,MRPL50,20,-0.0650,29,0.51321,18,-0.2132,14,-0.5711,11,-1.0409,23,0.11118,26,0.28704,17,-0.3075,33,0.69272
ENSG00000136870,ZNF189,33,0.49768,24,0.01166,30,0.34706,33,0.50276,16,-0.6180,21,-0.2290,29,0.28862,20,-0.2996,23,-0.0844
ENSG00000165152,TMEM246,177,0.90825,148,0.68150,110,0.13858,61,-0.7567,80,-0.3753,113,0.23266,37,-1.5006,40,-1.3919,85,-0.2612
ENSG00000155827,RNF20,107,-0.0388,53,-1.1679,78,-0.5285,158,0.57418,120,0.14649,158,0.71831,109,-0.0159,92,-0.2797,67,-0.7652
ENSG00000198785,GRIN3A,1,-3.5465,17,-0.2016,14,-0.4309,9,-1.0767,56,2.12230,17,-0.2674,16,-0.3053,8,-1.3572,6,-1.7518
ENSG00000136824,SMC2,70,-0.0287,35,-1.1316,66,-0.1201,103,0.57666,54,-0.4675,133,1.32831,45,-0.7062,16,-2.2157,50,-0.5455
ENSG00000136783,NIPSNAP3A,34,0.64245,27,0.30902,20,-0.1796,13,-0.8224,30,0.46628,15,-0.6662,26,0.19758,23,0.00037,19,-0.2951
ENSG00000165028,NIPSNAP3B,7,-0.5726,16,0.68151,12,0.16757,7,-0.5276,13,0.29818,9,-0.1762,8,-0.3508,5,-1.1669,13,0.26995
ENSG00000070214,SLC44A1,62,-0.9049,62,-0.9749,118,0.07126,416,2.23611,111,-0.0259,74,-0.7631,178,0.71955,43,-1.4676,86,-0.4195
ENSG00000106701,FSD1L,57,0.12222,41,-0.4322,62,0.25793,70,0.44990,69,0.45476,61,0.28418,36,-0.5815,15,-1.8711,43,-0.3044
ENSG00000106692,FKTN,15,-0.4575,20,-0.0913,40,1.04819,34,0.75018,19,-0.1860,19,-0.2124,20,-0.0370,15,-0.5373,15,-0.5408
ENSG00000148143,ZNF462,11,-1.4760,16,-1.0528,23,-0.4433,104,2.06566,15,-1.0916,32,0.09049,54,0.92337,37,0.28477,9,-1.7231
ENSG00000119318,RAD23B,173,0.43057,154,0.26623,127,-0.0557,96,-0.4925,141,0.12369,137,0.07216,100,-0.4273,97,-0.4714,118,-0.1625
ENSG00000070061,ELP1,43,0.45917,52,0.87077,62,1.06334,22,-0.5395,19,-0.8485,23,-0.5615,22,-0.5587,21,-0.6125,33,0.04719
ENSG00000119328,ABITRAM,15,0.44561,15,0.55296,12,0.06579,12,0.15313,9,-0.2810,7,-0.7508,11,0.03113,17,0.61874,7,-0.6908
ENSG00000119326,CTNNAL1,19,0.19830,10,-0.7926,65,2.30703,17,-0.0085,5,-1.9267,9,-1.0503,28,0.77917,21,0.33480,12,-0.4669
ENSG00000106771,TMEM245,161,-0.0747,187,0.17015,203,0.28191,180,0.09388,137,-0.3514,217,0.48270,125,-0.4638,124,-0.4853,110,-0.6660
ENSG00000260230,FRRS1L,88,-1.3900,307,0.58324,307,0.52485,199,-0.1584,244,0.17222,240,0.15549,121,-0.9222,239,0.12386,94,-1.3015
ENSG00000095203,EPB41L4B,25,-0.7167,56,0.57400,46,0.20876,44,0.16120,33,-0.3066,34,-0.3157,27,-0.5828,61,0.66933,38,-0.0701
ENSG00000070159,PTPN3,47,1.05364,34,0.59514,32,0.42355,27,0.13764,14,-0.8760,25,0.03974,12,-1.0987,7,-1.8942,21,-0.2070
ENSG00000157654,PALM2-AKAP2,82,-0.7350,98,-0.4958,136,0.04077,253,1.04250,158,0.30681,169,0.47763,59,-1.2159,85,-0.6889,87,-0.6446
ENSG00000136810,TXN,205,0.23484,273,0.77674,138,-0.3776,100,-0.8664,163,-0.1346,150,-0.2907,103,-0.8169,224,0.37412,201,0.20285
ENSG00000198121,LPAR1,12,-1.9562,17,-1.5081,15,-1.6038,141,1.92625,78,0.98793,27,-0.8958,49,0.13125,12,-2.0045,84,1.01124
ENSG00000136813,ECPAS,164,0.23542,151,0.11461,190,0.46927,132,-0.0967,138,-0.0335,165,0.30967,66,-1.1573,87,-0.7311,118,-0.2673
ENSG00000173258,ZNF483,176,-0.6680,349,0.43561,241,-0.1908,233,-0.2428,344,0.41071,322,0.32614,113,-1.3290,161,-0.8042,259,-0.0740
ENSG00000106853,PTGR1,39,0.95499,33,0.74175,34,0.69979,14,-0.6802,14,-0.7374,16,-0.5500,22,0.04046,12,-0.9115,19,-0.1609
ENSG00000059769,DNAJC25,18,-0.1114,18,-0.1162,30,0.66188,26,0.42211,16,-0.3579,26,0.49888,21,0.08467,6,-1.7199,10,-1.0008
ENSG00000242616,GNG10,49,-0.6393,89,0.30264,52,-0.5384,52,-0.5378,76,0.03818,58,-0.4622,94,0.35784,129,0.87617,89,0.28549
ENSG00000148154,UGCG,52,-0.0727,81,0.69777,70,0.40548,33,-0.7698,33,-0.8247,77,0.70417,21,-1.4230,21,-1.4271,50,-0.1194
ENSG00000106868,SUSD1,12,0.69897,16,1.25857,10,0.35625,5,-0.5894,1,-2.9470,10,0.47431,3,-1.3338,3,-1.1802,4,-0.8513
ENSG00000119314,PTBP3,14,-0.5592,25,0.32964,44,1.19839,23,0.17024,18,-0.2680,18,-0.2533,19,-0.1198,15,-0.5046,15,-0.5109
ENSG00000119471,HSDL2,36,0.22709,14,-1.2650,15,-1.0370,33,0.07741,24,-0.3915,21,-0.6652,113,2.19481,46,0.62459,20,-0.6589
ENSG00000148153,INIP,49,0.23608,35,-0.3020,29,-0.5504,44,0.06149,42,-0.0133,50,0.32310,30,-0.5280,50,0.26203,42,0.00643
ENSG00000148158,SNX30,25,-0.4076,37,0.21829,36,0.15313,42,0.37792,31,-0.0973,34,0.04776,22,-0.5953,20,-0.7394,43,0.44692
ENSG00000285447,ZNF883,1,-3.3040,9,-0.1884,20,1.02984,28,1.62422,8,-0.3265,8,-0.4110,8,-0.3504,15,0.51816,3,-1.6681
ENSG00000136866,ZFP37,4,-1.6743,7,-0.7067,18,0.67944,22,0.97527,9,-0.4583,15,0.48784,12,0.08921,10,-0.2452,8,-0.4987
ENSG00000119321,FKBP15,14,-0.6418,18,-0.3071,31,0.56674,49,1.32459,17,-0.3987,21,-0.0455,30,0.54055,11,-0.9412,12,-0.9080
ENSG00000136868,SLC31A1,16,-0.3057,16,-0.3643,16,-0.3049,33,0.80320,15,-0.4818,22,0.18317,31,0.71102,23,0.25032,11,-0.8756
ENSG00000176386,CDC26,14,-0.3270,19,0.12729,10,-0.8442,17,-0.1140,9,-1.0454,17,-0.0955,28,0.67740,26,0.59051,30,0.80246
ENSG00000136875,PRPF4,31,0.34215,27,0.11396,32,0.41191,25,-0.0159,18,-0.4999,29,0.31279,19,-0.3718,24,-0.0507,14,-0.8656
ENSG00000119431,HDHD3,6,-0.8237,17,0.95718,11,0.16659,6,-0.8145,3,-1.7684,9,-0.1463,18,0.90144,8,-0.2125,13,0.37694
ENSG00000148218,ALAD,23,-0.7871,36,-0.1525,30,-0.4306,56,0.54239,26,-0.6892,41,0.07354,87,1.27280,45,0.19426,26,-0.6338
ENSG00000148229,POLE3,68,-0.1961,68,-0.2035,65,-0.2730,95,0.32103,78,0.01299,103,0.56250,49,-0.6943,73,-0.0798,53,-0.5766
ENSG00000138835,RGS3,17,0.71039,12,0.22908,5,-1.1626,11,-0.0097,6,-0.7888,12,0.20741,13,0.32727,10,-0.1792,11,-0.0125
ENSG00000136888,ATP6V1G1,115,0.12540,146,0.56110,62,-0.8210,83,-0.3815,62,-0.8652,125,0.32618,90,-0.2541,129,0.31476,105,-0.0044
ENSG00000157693,TMEM268,62,0.23507,70,0.48603,69,0.41587,48,-0.1535,57,0.10864,46,-0.2746,25,-1.1532,58,0.11981,39,-0.4848
ENSG00000148219,ASTN2,21,-0.6658,30,-0.1629,44,0.44247,44,0.44833,49,0.70544,27,-0.3703,44,0.46662,13,-1.3255,23,-0.5438
ENSG00000119401,TRIM32,14,0.53850,14,0.65120,16,0.78176,8,-0.3189,6,-0.6696,7,-0.4833,7,-0.3636,5,-0.9909,13,0.44130
ENSG00000136869,TLR4,6,-1.4143,1,-3.8319,1,-4.0089,44,1.69389,14,-0.2014,5,-1.7811,76,2.81966,29,0.98016,2,-2.8831
ENSG00000078725,BRINP1,123,0.42377,102,0.13899,110,0.25494,72,-0.4165,70,-0.4744,122,0.51299,98,0.06066,43,-1.1775,64,-0.5903
ENSG00000136861,CDK5RAP2,15,-1.5585,11,-2.0365,39,-0.1175,126,1.85162,31,-0.4600,38,-0.1890,104,1.50815,35,-0.2816,25,-0.7681
ENSG00000106780,MEGF9,93,0.02611,71,-0.4144,81,-0.1805,122,0.45567,95,0.06299,109,0.34965,128,0.53647,48,-0.9636,54,-0.7993
ENSG00000119402,FBXW2,27,-0.0014,40,0.64987,34,0.32904,35,0.36572,20,-0.5586,24,-0.2575,28,0.00305,14,-0.9853,29,0.09075
ENSG00000095261,PSMD5,9,-0.8554,20,0.46043,16,0.04339,12,-0.3812,18,0.28266,15,-0.0574,9,-0.7822,12,-0.3968,21,0.50882
ENSG00000119397,CNTRL,12,-1.3448,7,-2.1931,49,0.83384,100,2.09825,31,0.12263,21,-0.5333,54,0.99550,6,-2.2755,15,-0.9499
ENSG00000119396,RAB14,160,0.07719,175,0.24648,128,-0.2643,157,0.05278,150,-0.0259,166,0.16964,154,0.02726,94,-0.7321,133,-0.2040
ENSG00000148180,GSN,19,-1.8336,25,-1.4899,28,-1.2628,169,1.56835,65,-0.0054,21,-1.8621,291,2.63894,66,0.02815,29,-1.1990
ENSG00000148175,STOM,3,-2.8984,4,-2.8783,8,-1.7312,24,-0.0640,10,-1.3906,7,-2.0201,182,3.85028,51,1.13897,10,-1.3396
ENSG00000136848,DAB2IP,24,-0.2966,31,0.06744,15,-1.0557,13,-1.2277,21,-0.5573,25,-0.2858,61,1.17061,61,1.16416,31,0.07615
ENSG00000261534,AL596244.1,22,1.39536,15,0.84509,6,-0.5587,10,0.22043,2,-1.9495,5,-1.0060,2,-1.8635,21,1.33120,7,-0.3510
ENSG00000119421,NDUFA8,210,0.72331,203,0.74634,94,-0.5406,72,-0.9431,96,-0.5435,125,-0.1160,60,-1.2123,178,0.45639,147,0.14896
ENSG00000106852,LHX6,4,-2.5725,48,1.25815,9,-1.4868,21,-0.2162,16,-0.6354,38,0.94220,2,-3.6535,9,-1.4513,25,0.07521
ENSG00000119446,RBM18,38,0.43040,37,0.40141,29,0.02751,14,-1.1029,25,-0.2423,30,0.07697,23,-0.3250,28,-0.0623,30,0.05890
ENSG00000136940,PDCL,16,0.57886,7,-0.8245,14,0.32523,12,0.06459,5,-1.3011,20,1.14439,10,-0.2085,6,-0.8957,6,-0.8592
ENSG00000056586,RC3H2,42,-0.5170,63,0.11186,68,0.21842,52,-0.2063,68,0.24923,60,0.03676,48,-0.3238,65,0.16004,49,-0.2761
ENSG00000011454,RABGAP1,153,-0.1260,99,-0.8360,198,0.27842,205,0.33089,196,0.28535,222,0.56941,120,-0.4976,88,-0.9649,138,-0.2891
ENSG00000236901,MIR600HG,19,0.41836,26,1.02551,23,0.68912,5,-1.5367,13,-0.1479,9,-0.7579,2,-2.6864,15,0.05950,19,0.39840
ENSG00000165209,STRBP,312,0.39919,145,-0.8420,320,0.43818,222,-0.1321,227,-0.1100,383,0.93394,74,-1.7813,104,-1.2779,225,-0.1166
ENSG00000119522,DENND1A,22,-0.5053,33,0.08585,24,-0.3829,34,0.11154,38,0.31642,21,-0.6701,42,0.45046,42,0.46476,37,0.27370
ENSG00000106689,LHX2,25,-1.3240,53,-0.2475,43,-0.5379,38,-0.7087,37,-0.8348,46,-0.5206,236,2.32958,100,0.77963,37,-0.7774
ENSG00000236668,AC006450.3,11,-0.2523,19,0.63052,7,-0.8965,3,-2.2454,7,-0.9739,15,0.20122,10,-0.4003,20,0.64345,25,0.95529
ENSG00000119408,NEK6,6,-0.7923,12,0.12317,9,-0.2812,4,-1.5982,6,-1.0306,7,-0.7391,25,1.32088,33,1.76570,10,-0.1324
ENSG00000136930,PSMB7,224,0.47999,265,0.84276,134,-0.3262,99,-0.7878,136,-0.3308,159,-0.0771,94,-0.8708,149,-0.1584,174,0.07767
ENSG00000136942,RPL35,446,-0.5400,623,-0.0272,401,-0.7004,558,-0.1969,565,-0.1929,503,-0.4160,788,0.34463,1247,1.09885,905,0.56700
ENSG00000136950,ARPC5L,231,0.84691,194,0.63301,102,-0.4349,113,-0.2903,140,0.05445,112,-0.3575,63,-1.1549,123,-0.1565,130,-0.0676
ENSG00000136935,GOLGA1,12,-0.9373,18,-0.3790,24,0.10047,32,0.57010,22,-0.0280,26,0.28800,26,0.21498,19,-0.2335,20,-0.1530
ENSG00000173611,SCAI,70,-0.2176,110,0.53906,143,0.91255,60,-0.4638,63,-0.4218,99,0.37964,41,-1.0386,39,-1.1079,58,-0.5140
ENSG00000119414,PPP6C,42,-0.3602,90,0.94518,48,-0.1797,54,0.02144,48,-0.1699,38,-0.6078,56,0.07436,51,-0.0601,52,-0.0408
ENSG00000136933,RABEPK,28,0.29359,34,0.70086,19,-0.3174,21,-0.0983,13,-0.8593,17,-0.5096,20,-0.2406,19,-0.2519,44,1.05838
ENSG00000044574,HSPA5,183,0.28045,192,0.39307,165,0.11456,122,-0.3466,113,-0.5049,197,0.49516,132,-0.2306,119,-0.3883,68,-1.2361
