Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000134873,CLDN10,28,-0.3289,9,-2.0312,174,3.18426,17,-1.4228,26,-0.4355,10,-1.8443
ENSG00000134874,DZIP1,216,0.63101,190,0.33003,121,-0.3922,85,-1.2350,228,0.63317,237,0.69646
ENSG00000102580,DNAJC3,18,-1.0386,58,0.88375,86,1.60767,19,-1.1555,52,0.72483,28,-0.2971
ENSG00000102595,UGGT2,18,-0.9311,59,1.02067,21,-0.6324,19,-1.1037,57,0.97633,70,1.31942
ENSG00000185352,HS6ST3,41,-1.2987,169,1.07627,130,0.61685,123,0.89187,2,-5.4185,15,-2.7026
ENSG00000139793,MBNL2,77,-0.6896,133,0.24647,117,0.03053,156,0.85156,63,-0.9258,52,-1.2011
ENSG00000125249,RAP2A,97,-0.6856,145,0.01758,126,-0.2044,188,0.71219,146,0.01912,76,-0.9839
ENSG00000065150,IPO5,69,-0.6164,159,0.78965,94,-0.0799,119,0.48124,53,-0.9460,66,-0.6300
ENSG00000152767,FARP1,91,0.09034,126,0.61776,162,1.04582,56,-0.9318,107,0.34109,65,-0.4505
ENSG00000102572,STK24,65,0.15212,69,0.21666,64,0.10473,75,0.58207,18,-1.8511,19,-1.7423
ENSG00000088387,DOCK9,61,-0.2519,93,0.44812,43,-0.7584,79,0.29317,74,0.06995,56,-0.3700
ENSG00000134882,UBAC2,15,-0.7543,24,0.00735,39,0.81075,33,0.84357,7,-1.7635,7,-1.7975
ENSG00000125304,TM9SF2,47,-0.6029,64,-0.0770,104,0.72799,85,0.64581,26,-1.4395,39,-0.8504
ENSG00000102452,NALCN,31,-0.9396,81,0.66225,29,-0.9507,61,0.29821,28,-0.9890,96,0.95573
ENSG00000102466,FGF14,53,-0.6334,122,0.76118,90,0.25075,95,0.56711,20,-2.0031,47,-0.7471
ENSG00000134900,TPP2,23,-0.9767,69,0.87466,33,-0.3475,36,-0.2534,46,0.18053,68,0.85374
ENSG00000134897,BIVM,26,-0.5546,42,0.27603,39,0.14103,39,0.26417,19,-0.9281,45,0.38883
ENSG00000134899,ERCC5,62,-0.3825,67,-0.2178,50,-0.6667,48,-1.0046,131,0.88104,206,1.71444
ENSG00000125266,EFNB2,48,-0.4140,77,0.38397,46,-0.4257,69,0.32382,21,-1.5899,90,0.65058
ENSG00000134884,ARGLU1,159,-1.6291,341,-0.3563,99,-2.2245,120,-2.3962,948,1.35904,2085,3.10026
ENSG00000204442,FAM155A,116,-0.1327,216,0.90680,95,-0.4373,146,0.39069,35,-1.9448,89,-0.5260
ENSG00000174405,LIG4,16,-0.8588,41,0.65632,24,-0.2038,36,0.74423,18,-0.6725,13,-1.1053
ENSG00000139826,ABHD13,21,-0.3873,33,0.32048,30,0.19848,35,0.70727,4,-2.7409,18,-0.6278
ENSG00000185950,IRS2,185,-0.0168,156,-0.2875,287,0.70068,204,0.21589,104,-0.9198,138,-0.4841
ENSG00000213995,NAXD,21,-0.2575,25,0.01421,34,0.54764,32,0.69436,11,-1.2346,5,-2.2779
ENSG00000134905,CARS2,19,-0.0354,10,-0.9335,24,0.34754,23,0.47208,16,-0.2588,11,-0.8089
ENSG00000088448,ANKRD10,11,-1.6513,24,-0.4495,53,0.82418,35,0.24506,40,0.36968,38,0.29191
ENSG00000102606,ARHGEF7,96,-0.7291,188,0.40513,98,-0.6282,185,0.61263,72,-1.1028,175,0.29049
ENSG00000126216,TUBGCP3,18,-0.6628,46,0.89731,22,-0.2643,30,0.25230,21,-0.3882,23,-0.2283
ENSG00000126217,MCF2L,79,-0.0569,64,-0.3787,88,0.12222,94,0.34947,38,-1.1943,93,0.21217
ENSG00000139842,CUL4A,17,-1.0497,31,-0.0730,48,0.64458,35,0.15766,40,0.31072,33,0.01760
ENSG00000185896,LAMP1,60,-0.7687,66,-0.5449,204,1.31043,99,0.12556,100,0.09400,55,-0.8474
ENSG00000150401,DCUN1D2,26,0.27254,10,-1.2247,18,-0.3265,28,0.58998,9,-1.4013,23,0.00072
ENSG00000150403,TMCO3,29,-0.1253,36,0.25295,17,-0.9378,25,-0.4783,61,1.13904,37,0.31641
ENSG00000198176,TFDP1,20,-0.3177,12,-1.0389,31,0.40085,27,0.22061,30,0.33376,23,-0.1045
ENSG00000183087,GAS6,38,-0.5171,27,-0.9868,68,0.46401,72,0.96139,27,-0.9705,24,-1.1787
ENSG00000185989,RASA3,14,-1.0689,18,-0.5677,48,1.03217,19,-0.6549,57,1.31261,33,0.36102
ENSG00000130177,CDC16,13,-1.3994,38,0.33042,45,0.62512,37,0.45702,30,-0.0181,21,-0.6105
ENSG00000169062,UPF3A,116,-0.0969,85,-0.5770,61,-1.0770,87,-0.7395,205,0.85274,293,1.49670
ENSG00000198824,CHAMP1,20,-0.3931,36,0.62403,18,-0.4487,29,0.37492,26,0.09263,12,-1.1088
ENSG00000100814,CCNB1IP1,27,0.23424,11,-1.1713,18,-0.4911,35,1.05815,3,-2.9241,13,-0.8841
ENSG00000129484,PARP2,15,-1.4234,55,0.75330,30,-0.2208,39,0.26035,19,-0.9698,61,0.90550
ENSG00000092094,OSGEP,17,-0.8681,28,-0.0299,55,1.05806,25,-0.3313,21,-0.4840,50,0.91843
ENSG00000100823,APEX1,40,-0.8991,91,0.48136,86,0.38117,79,0.37494,62,-0.1420,44,-0.6544
ENSG00000165782,PIP4P1,16,-1.3177,24,-0.5997,52,0.64983,52,1.10627,21,-0.7956,15,-1.3215
ENSG00000129538,RNASE1,18,-1.5413,3,-4.0485,7,-2.6792,23,-1.3689,289,3.97203,25,-0.8917
ENSG00000165795,NDRG2,686,0.35983,115,-2.4085,923,0.81336,600,0.14975,615,0.13594,222,-1.4419
ENSG00000165801,ARHGEF40,9,-1.2562,6,-1.6856,64,2.11894,4,-2.7509,44,1.37546,46,1.44668
ENSG00000258441,LINC00641,73,-0.3326,146,0.82258,54,-0.7801,106,0.44871,67,-0.4425,51,-0.8682
ENSG00000092199,HNRNPC,236,-0.3675,350,0.29743,355,0.31927,279,-0.1010,421,0.60509,198,-0.6092
ENSG00000092201,SUPT16H,212,-0.0324,354,0.82110,158,-0.4843,190,-0.2944,174,-0.3422,287,0.46741
ENSG00000100888,CHD8,80,-0.5166,176,0.81628,80,-0.4647,87,-0.4742,137,0.38979,174,0.79624
ENSG00000129472,RAB2B,18,-0.2459,17,-0.3637,20,-0.0528,26,0.53172,17,-0.3617,17,-0.3674
ENSG00000092203,TOX4,57,-0.2151,86,0.46184,68,0.07189,61,-0.1478,68,0.08224,68,0.07189
ENSG00000165821,SALL2,23,-0.1164,15,-0.7995,59,1.45950,25,0.00313,12,-1.1190,17,-0.5761
ENSG00000129562,DAD1,36,-0.1165,14,-1.4706,88,1.41484,36,-0.1278,54,0.53983,10,-1.9736
ENSG00000155463,OXA1L,15,-1.2011,30,-0.1194,46,0.60915,38,0.45998,24,-0.4287,35,0.14786
ENSG00000172590,MRPL52,37,-0.6133,32,-0.7774,80,0.65640,73,0.84136,41,-0.3939,14,-1.9823
ENSG00000197324,LRP10,20,-0.5420,21,-0.4648,101,2.31074,5,-3.1003,63,1.36352,36,0.41624
ENSG00000100461,RBM23,23,-0.6080,54,0.77738,35,0.07221,33,-0.0586,42,0.35566,27,-0.3584
ENSG00000100462,PRMT5,17,-0.4905,29,0.43072,19,-0.2779,30,0.76299,8,-1.4840,15,-0.6594
ENSG00000100804,PSMB5,50,-0.5809,62,-0.1967,83,0.26345,97,0.88141,46,-0.6547,23,-1.6745
ENSG00000100813,ACIN1,132,-0.1070,123,-0.2113,126,-0.1778,87,-1.0086,212,0.67697,331,1.46621
ENSG00000179933,C14orf119,11,-0.7612,7,-1.3237,20,0.25280,27,1.37055,10,-0.7230,2,-2.7619
ENSG00000092068,SLC7A8,57,0.15277,73,0.55915,39,-0.4299,52,0.00763,10,-2.4669,75,0.60623
ENSG00000235194,PPP1R3E,26,-0.1840,23,-0.3237,13,-1.1775,34,0.41792,25,-0.2053,38,0.45628
ENSG00000129473,BCL2L2,135,-0.0363,104,-0.4418,76,-0.9309,176,0.64702,94,-0.6041,130,-0.0911
ENSG00000100836,PABPN1,111,0.08519,89,-0.2732,92,-0.2264,92,-0.3286,76,-0.5224,213,1.17778
ENSG00000092096,SLC22A17,146,-1.0361,288,0.10679,338,0.37203,406,1.18976,61,-2.2583,88,-1.7136
ENSG00000213983,AP1G2,15,-0.8456,25,0.01602,10,-1.3601,23,-0.1197,6,-2.0851,82,2.14563
ENSG00000092051,JPH4,151,0.13134,201,0.58903,135,-0.0674,135,-0.0889,112,-0.3540,113,-0.3402
ENSG00000100884,CPNE6,16,-1.3765,33,-0.1486,85,1.43011,44,0.45336,34,-0.1207,7,-2.3923
ENSG00000100897,DCAF11,69,0.28195,48,-0.3099,86,0.63047,66,0.28805,14,-2.1994,38,-0.6642
ENSG00000092010,PSME1,31,-0.7092,36,-0.3919,81,0.91450,40,-0.3379,85,0.99296,42,-0.1724
ENSG00000100911,PSME2,26,0.02047,15,-0.8483,33,0.38561,28,0.22665,40,0.71702,5,-2.4321
ENSG00000213928,IRF9,8,-1.2537,29,0.79695,40,1.36452,12,-0.7982,29,0.79701,14,-0.3168
ENSG00000254505,CHMP4A,73,0.31916,22,-1.5804,90,0.62820,49,-0.4955,119,1.11178,40,-0.6720
ENSG00000213920,MDP1,12,-0.7976,20,0.04447,23,0.27216,26,0.79784,17,-0.1873,5,-1.9787
ENSG00000129559,NEDD8,188,-0.2528,110,-1.0490,211,-0.0480,319,1.09055,140,-0.6921,59,-1.9739
ENSG00000100938,GMPR2,14,-0.9955,22,-0.1899,28,0.19920,36,1.03729,19,-0.4499,8,-1.6707
ENSG00000196943,NOP9,37,0.88616,31,0.46783,12,-1.0104,18,-0.5261,14,-0.7700,28,0.30749
ENSG00000100445,SDR39U1,29,-0.1784,23,-0.5138,60,1.02419,41,0.57805,6,-2.4040,14,-1.3003
ENSG00000168952,STXBP6,47,-0.5132,54,-0.2554,111,0.90928,84,0.74284,17,-1.9683,24,-1.4840
ENSG00000139910,NOVA1,122,-0.2222,183,0.44547,116,-0.2904,161,0.37266,62,-1.2453,140,0.01212
ENSG00000176165,FOXG1,80,-0.3655,82,-0.2906,135,0.51118,125,0.61658,46,-1.1844,64,-0.6665
ENSG00000186960,LINC01551,17,-0.6399,32,0.43742,34,0.53384,34,0.90861,4,-2.7698,5,-2.4079
ENSG00000092140,G2E3,4,-2.6624,59,1.54527,23,-0.0747,27,0.33289,19,-0.3366,20,-0.2694
ENSG00000092108,SCFD1,17,-1.4975,65,0.66184,71,0.82748,51,0.43254,25,-0.8461,31,-0.5045
ENSG00000196792,STRN3,50,-0.2519,77,0.45984,51,-0.2020,47,-0.4741,81,0.55265,82,0.56783
ENSG00000100478,AP4S1,36,-0.1232,37,-0.0510,39,0.02713,42,0.22975,31,-0.3348,37,-0.0814
ENSG00000092148,HECTD1,96,-0.6153,292,1.27895,148,0.11983,118,-0.3489,162,0.26537,107,-0.3892
ENSG00000100852,ARHGAP5,389,-0.0984,482,0.25682,720,0.93411,245,-1.0900,848,1.22554,302,-0.4829
ENSG00000151320,AKAP6,128,-0.2623,176,0.27494,102,-0.5943,187,0.60114,106,-0.5325,99,-0.6455
ENSG00000151322,NPAS3,50,-0.2293,38,-0.6231,228,2.56951,22,-1.8690,81,0.57275,36,-0.7160
ENSG00000165389,SPTSSA,19,-0.3864,22,-0.1844,48,1.11826,23,-0.0883,38,0.71975,3,-2.7744
ENSG00000129518,EAPP,32,-0.9479,56,-0.0382,46,-0.3240,86,1.19976,41,-0.5061,16,-1.9157
ENSG00000129515,SNX6,38,-0.5176,37,-0.5306,35,-0.6050,37,-0.7189,175,2.19486,45,-0.2328
ENSG00000165410,CFL2,42,-0.4994,22,-1.4070,51,-0.1611,61,0.21896,137,1.52876,22,-1.4359
ENSG00000198604,BAZ1A,16,-0.8522,5,-2.4977,15,-0.8872,5,-2.9729,113,2.64541,87,2.04276
ENSG00000100883,SRP54,23,-0.7138,45,0.38804,52,0.62696,38,0.17653,38,0.10672,20,-0.8574
ENSG00000151327,FAM177A1,66,-0.7868,109,0.06991,58,-0.9060,87,-0.4134,293,1.81559,102,-0.0277
ENSG00000092020,PPP2R3C,32,-0.4322,36,-0.1798,51,0.34788,39,-0.0839,71,0.91224,29,-0.5311
ENSG00000100902,PSMA6,41,-0.7004,65,0.08315,80,0.41400,83,0.78220,32,-0.9948,28,-1.2217
ENSG00000100906,NFKBIA,45,0.23941,12,-1.7721,82,1.23887,25,-0.9970,69,0.93130,42,0.11855
ENSG00000174373,RALGAPA1,57,-0.8998,193,1.15390,91,-0.1044,66,-0.8441,155,0.76478,156,0.78132
ENSG00000100916,BRMS1L,50,-0.0613,74,0.57982,36,-0.5493,54,0.11631,43,-0.2747,46,-0.1659
ENSG00000151332,MBIP,13,-1.0851,20,-0.4153,47,0.99819,28,0.20058,30,0.24218,22,-0.2378
ENSG00000100934,SEC23A,40,-0.7698,62,-0.0186,60,-0.0635,92,1.08380,16,-2.0178,40,-0.6793
ENSG00000182400,TRAPPC6B,53,-0.2043,62,0.08711,60,0.03206,80,0.83851,28,-1.1263,13,-2.3135
ENSG00000100941,PNN,141,-0.5821,196,-0.0120,99,-1.0683,96,-1.4599,453,1.42230,558,1.82739
ENSG00000150527,MIA2,20,-0.8375,73,1.33555,29,-0.1926,21,-0.9970,52,0.73440,54,0.81224
ENSG00000165355,FBXO33,66,-0.0645,89,0.42223,50,-0.4819,85,0.54161,16,-2.1749,60,-0.2166
ENSG00000165379,LRFN5,26,-0.4143,57,0.87904,15,-1.1998,40,0.44103,4,-3.0272,46,0.52327
ENSG00000179454,KLHL28,20,-0.5472,38,0.49087,20,-0.5146,32,0.34074,23,-0.3096,30,0.10339
ENSG00000198718,TOGARAM1,70,-0.3086,161,1.08416,31,-1.5360,75,-0.2652,99,0.27242,109,0.41943
ENSG00000185246,PRPF39,8,-1.4976,26,0.33019,20,-0.1164,16,-0.6271,36,0.85493,50,1.46147
ENSG00000100442,FKBP3,122,-0.5784,252,0.63601,200,0.25859,197,0.35569,132,-0.4090,93,-0.9483
ENSG00000129534,MIS18BP1,32,-0.5920,84,1.02919,23,-1.0121,28,-0.9833,77,0.89328,89,1.14679
ENSG00000139915,MDGA2,25,-0.3028,73,1.56267,21,-0.4880,22,-0.5739,14,-1.0780,45,0.68607
ENSG00000213741,RPS29,656,0.08388,213,-1.6553,717,0.21843,633,0.02470,1411,1.38723,79,-3.1131
ENSG00000165502,RPL36AL,146,-0.0601,82,-0.9569,235,0.72050,170,0.29439,191,0.37729,33,-2.3204
ENSG00000165516,KLHDC2,26,-1.4317,66,0.13381,67,0.14264,95,1.29915,18,-1.8272,28,-1.2171
ENSG00000165525,NEMF,343,-0.0044,412,0.29099,270,-0.3864,238,-0.8013,577,0.85752,545,0.75813
ENSG00000282885,AL627171.2,92,0.90842,48,-0.2961,27,-1.1321,22,-1.8559,105,1.00604,122,1.27081
ENSG00000165527,ARF6,31,-0.2023,24,-0.5557,43,0.34988,45,0.73295,25,-0.5140,10,-1.8767
ENSG00000100483,VCPKMT,8,-1.3603,17,-0.1379,23,0.36296,27,1.12609,4,-2.3146,14,-0.3538
ENSG00000100485,SOS2,35,-0.0922,57,0.71241,30,-0.3408,19,-1.2866,113,1.98536,20,-0.9271
ENSG00000087299,L2HGDH,4,-2.1463,24,0.51571,28,0.76763,17,-0.0333,4,-2.1245,40,1.43556
ENSG00000125375,DMAC2L,28,0.09496,18,-0.5963,28,0.09862,16,-0.9823,62,1.45721,34,0.40708
ENSG00000012983,MAP4K5,19,-0.9238,64,1.14376,35,0.11605,23,-0.6994,56,0.89297,38,0.25234
ENSG00000198513,ATL1,59,-1.3287,234,0.95602,104,-0.3775,193,1.08291,27,-2.3620,61,-1.1794
ENSG00000151748,SAV1,25,-0.3522,57,1.03764,31,0.02412,26,-0.3354,47,0.71805,15,-1.1163
ENSG00000100503,NIN,68,-0.9018,156,0.49721,111,-0.0520,44,-1.8553,245,1.27906,325,1.81920
ENSG00000100505,TRIM9,33,-1.8660,223,1.31557,133,0.41728,121,0.42492,47,-1.1860,73,-0.5374
ENSG00000186469,GNG2,95,-0.6237,310,1.39824,104,-0.4234,142,0.09510,104,-0.4331,89,-0.6668
ENSG00000087302,RTRAF,45,-0.1734,38,-0.4059,35,-0.5154,66,0.80294,40,-0.3204,24,-1.0888
ENSG00000087301,TXNDC16,15,-1.1830,37,0.26151,37,0.27121,30,-0.0532,46,0.64157,39,0.37762
ENSG00000180998,GPR137C,13,-0.9334,34,0.62032,27,0.27783,28,0.48314,9,-1.3652,22,-0.0662
ENSG00000197930,ERO1A,32,-0.5459,57,0.44850,41,-0.0922,54,0.58794,12,-1.9650,43,-0.0070
ENSG00000100519,PSMC6,68,-0.8890,156,0.51330,122,0.11080,144,0.61644,71,-0.7370,79,-0.5819
ENSG00000100522,GNPNAT1,17,-0.3853,26,0.36873,28,0.48705,23,0.25660,12,-0.8529,16,-0.3965
ENSG00000073712,FERMT2,23,-1.1634,38,-0.3263,187,2.56307,16,-1.9906,83,0.94270,48,0.03473
ENSG00000100523,DDHD1,27,-1.0594,97,1.08706,56,0.16369,50,-0.0052,53,0.06797,44,-0.2071
ENSG00000100528,CNIH1,56,-0.3447,59,-0.2181,69,0.03414,85,0.60991,41,-0.7657,54,-0.3436
ENSG00000197045,GMFB,159,0.03448,144,-0.1269,70,-1.2285,201,0.66102,154,-0.0219,73,-1.1813
ENSG00000020577,SAMD4A,54,0.01177,45,-0.2718,43,-0.3298,32,-1.0682,112,1.25117,98,1.00950
ENSG00000180008,SOCS4,33,0.16289,27,-0.1614,36,0.27418,24,-0.5002,65,1.27957,12,-1.4254
ENSG00000168175,MAPK1IP1L,34,-0.8039,49,-0.1626,96,0.92759,62,0.32498,30,-0.9043,54,-0.0183
ENSG00000131981,LGALS3,35,-0.4765,11,-2.0935,218,2.97122,26,-1.1579,55,0.26612,4,-3.6461
ENSG00000178974,FBXO34,28,-1.0564,94,0.95375,51,-0.0697,72,0.82278,13,-2.0716,28,-0.9895
ENSG00000126775,ATG14,25,-0.8147,63,0.72946,33,-0.3211,22,-1.2225,83,1.21665,86,1.26612
ENSG00000126777,KTN1,394,-0.6264,758,0.47670,280,-1.0935,299,-1.3125,1981,2.27586,655,0.23671
ENSG00000070367,EXOC5,43,-0.6954,94,0.63818,62,-0.0455,72,0.31231,92,0.59960,15,-2.1366
ENSG00000053770,AP5M1,53,-0.2061,48,-0.3477,49,-0.3153,84,0.94547,38,-0.7234,20,-1.6405
ENSG00000139977,NAA30,44,0.10470,46,0.14944,35,-0.2800,53,0.60994,13,-1.7084,24,-0.8683
ENSG00000259969,AL049838.1,29,0.32208,20,-0.2952,29,0.24664,30,0.47184,9,-1.5166,11,-1.2512
ENSG00000139971,ARMH4,51,0.20213,64,0.56543,33,-0.5190,37,-0.4671,62,0.50888,46,0.02539
ENSG00000131966,ACTR10,36,-1.1890,61,-0.2611,43,-0.7944,123,1.67109,36,-1.0586,18,-2.0749
ENSG00000100567,PSMA3,18,-0.7987,22,-0.4104,31,0.11469,39,0.81392,22,-0.4184,21,-0.4869
ENSG00000257621,PSMA3-AS1,29,-0.8746,80,0.80418,71,0.60943,35,-0.7434,64,0.44249,77,0.74067
ENSG00000032219,ARID4A,203,-0.3968,536,1.26516,165,-0.6811,168,-0.8914,291,0.21975,473,1.03928
ENSG00000100575,TIMM9,14,-0.7128,27,0.33687,18,-0.2698,27,0.54135,19,-0.1775,17,-0.3869
ENSG00000100578,KIAA0586,21,-0.5250,47,0.82809,18,-0.6661,16,-1.1411,48,0.85904,63,1.36017
ENSG00000100592,DAAM1,129,-0.5999,328,0.98156,162,-0.1866,130,-0.7270,198,0.13608,353,1.11161
ENSG00000050130,JKAMP,20,-0.9260,39,0.17076,54,0.68364,46,0.66808,16,-1.2122,21,-0.7754
ENSG00000139970,RTN1,511,-0.9301,1068,0.31007,487,-0.9273,1411,1.41267,142,-2.7548,458,-1.0205
ENSG00000126773,PCNX4,52,-0.6673,104,0.48636,61,-0.3571,79,0.05002,99,0.41159,87,0.18812
ENSG00000100612,DHRS7,36,-0.7634,63,0.16837,77,0.49720,64,0.31677,53,-0.0951,44,-0.4097
ENSG00000100614,PPM1A,105,-0.3038,94,-0.4486,117,-0.0987,170,0.84200,89,-0.5181,57,-1.2087
ENSG00000020426,MNAT1,39,-0.6418,76,0.47379,41,-0.5251,46,-0.4772,103,0.97804,88,0.70283
ENSG00000100644,HIF1A,67,-0.4486,72,-0.2920,149,0.90064,86,-0.0207,92,0.09402,76,-0.2107
ENSG00000139973,SYT16,63,-0.7480,213,1.33044,73,-0.4531,128,0.73783,12,-3.1178,36,-1.4974
ENSG00000140015,KCNH5,36,-0.4570,78,0.83541,15,-1.7572,67,0.96713,8,-2.6312,31,-0.6719
ENSG00000154001,PPP2R5E,131,-0.3067,242,0.72488,140,-0.1637,170,0.21846,79,-1.0548,154,-0.0180
ENSG00000126821,SGPP1,30,-0.3334,49,0.49310,60,0.81530,42,0.38100,12,-1.6186,13,-1.5717
ENSG00000054654,SYNE2,41,-0.6607,69,0.23754,40,-0.6362,22,-1.9482,165,1.76656,156,1.65539
ENSG00000100714,MTHFD1,16,-0.8959,18,-0.6561,45,0.80065,33,0.46256,19,-0.5735,29,0.08241
ENSG00000089775,ZBTB25,14,-0.3596,26,0.69894,25,0.62156,20,0.41255,4,-2.0623,7,-1.3393
ENSG00000179841,AKAP5,42,-0.8525,194,1.77505,58,-0.2911,80,0.32159,3,-4.3570,42,-0.8060
ENSG00000126804,ZBTB1,11,-0.8598,37,1.08192,37,1.08858,13,-0.8479,23,0.30085,21,0.10450
ENSG00000126803,HSPA2,7,-2.0489,7,-1.7949,65,1.67668,3,-3.4937,126,3.21282,21,-0.2292
ENSG00000070182,SPTB,37,-0.0936,33,-0.2629,45,0.24942,49,0.60127,8,-2.3647,33,-0.2617
ENSG00000258289,CHURC1,106,-0.2866,151,0.31140,146,0.25420,131,0.11262,179,0.59591,36,-1.8921
ENSG00000139998,RAB15,35,-0.7644,70,0.38840,34,-0.7193,85,1.27400,15,-1.9092,19,-1.5894
ENSG00000125952,MAX,40,0.03730,24,-0.7466,42,0.11343,41,0.09576,59,0.66366,24,-0.7813
ENSG00000033170,FUT8,25,-0.6632,42,0.19305,56,0.67026,25,-0.8196,89,1.51113,32,-0.2395
ENSG00000171723,GPHN,17,-1.3009,74,1.08309,41,0.11301,45,0.39612,16,-1.3651,39,0.02215
ENSG00000072415,MPP5,45,-0.6590,94,0.59181,75,0.20938,60,-0.2049,115,0.93367,42,-0.6878
ENSG00000100554,ATP6V1D,124,-0.5150,233,0.54184,150,-0.1725,218,0.71390,73,-1.2734,93,-0.9092
ENSG00000134001,EIF2S1,80,0.26547,76,0.14663,44,-0.6953,76,0.23557,50,-0.5197,58,-0.2860
ENSG00000054690,PLEKHH1,12,-1.8077,15,-1.3650,18,-1.0660,14,-1.9056,165,2.86508,90,1.53196
ENSG00000100568,VTI1B,203,0.39757,166,0.02212,138,-0.2689,159,-0.0744,184,0.18928,108,-0.6453
ENSG00000072042,RDH11,73,-1.0474,147,0.12426,263,1.10259,140,0.06160,128,-0.1024,119,-0.2151
ENSG00000185650,ZFP36L1,52,-0.6987,27,-1.6509,262,2.15866,16,-2.8401,263,2.16815,65,-0.3046
ENSG00000072110,ACTN1,42,-1.3485,198,1.26458,59,-0.7288,118,0.61304,44,-1.1784,80,-0.2507
ENSG00000139990,DCAF5,39,-0.3890,73,0.65109,54,0.14764,37,-0.6195,82,0.84991,55,0.18392
ENSG00000081177,EXD2,15,-0.4857,23,0.21515,42,1.21602,20,-0.0475,13,-0.7018,15,-0.4956
ENSG00000100626,GALNT16,26,-0.2841,54,0.92769,38,0.33001,25,-0.4980,35,0.18333,31,-0.0011
ENSG00000100632,ERH,52,-0.4094,90,0.49356,75,0.20479,80,0.47377,47,-0.5210,26,-1.4078
ENSG00000029364,SLC39A9,27,-0.0427,24,-0.2138,38,0.51090,35,0.60100,13,-1.1752,8,-1.8003
ENSG00000100647,SUSD6,11,-0.9073,26,0.41352,24,0.27418,23,0.40179,22,0.14670,11,-0.8733
ENSG00000100650,SRSF5,87,-1.2127,253,0.56642,219,0.33168,187,0.11549,200,0.17944,192,0.11713
ENSG00000133983,COX16,76,-0.2435,109,0.35609,96,0.14137,96,0.23290,112,0.39079,22,-2.0852
ENSG00000213463,SYNJ2BP,50,-0.3389,80,0.43759,40,-0.6771,47,-0.5933,131,1.28641,73,0.28847
ENSG00000133997,MED6,15,-0.6553,46,1.24825,22,0.04825,22,0.07744,11,-1.0533,19,-0.2149
ENSG00000133985,TTC9,45,0.04972,47,0.10506,46,0.07226,53,0.48174,7,-2.6189,37,-0.2921
ENSG00000006432,MAP3K9,70,0.44029,61,0.17234,42,-0.4447,57,0.05870,12,-2.2914,71,0.40115
ENSG00000100731,PCNX1,39,-0.7655,97,0.75757,38,-0.7455,65,0.14448,58,-0.0822,81,0.45606
ENSG00000197555,SIPA1L1,72,-0.9941,261,1.19130,150,0.24913,125,-0.0785,47,-1.5389,188,0.61728
ENSG00000182732,RGS6,22,-0.4772,33,0.22455,20,-0.5811,39,0.81328,8,-1.8469,27,-0.0943
ENSG00000119707,RBM25,287,-0.5931,329,-0.3225,154,-1.4860,187,-1.5459,667,0.83286,1563,2.50632
ENSG00000080815,PSEN1,24,-0.7768,35,-0.1232,66,0.91013,34,-0.2936,57,0.64494,41,0.10975
ENSG00000133961,NUMB,28,-0.3887,54,0.71510,47,0.47203,34,-0.0605,20,-0.8258,36,0.04596
ENSG00000119661,DNAL1,101,0.36955,132,0.76585,59,-0.5275,77,-0.1726,53,-0.6904,74,-0.1799
ENSG00000176903,PNMA1,66,-1.2982,118,-0.3175,193,0.47159,218,1.18643,67,-1.1856,62,-1.3045
ENSG00000156030,ELMSAN1,11,-1.2263,39,0.86267,18,-0.3375,22,-0.0953,28,0.29615,35,0.67040
ENSG00000156050,FAM161B,12,-1.0949,47,1.19690,29,0.37548,29,0.61063,7,-1.7236,6,-1.8834
ENSG00000119636,BBOF1,17,-0.4201,20,-0.1967,20,-0.1728,21,-0.1821,27,0.32614,39,0.90376
ENSG00000119711,ALDH6A1,199,0.43541,70,-1.2565,383,1.53252,89,-1.1886,241,0.70242,126,-0.3488
ENSG00000205659,LIN52,27,0.18541,37,0.64728,20,-0.3133,25,0.05358,11,-1.2521,23,-0.0850
ENSG00000119688,ABCD4,8,-1.2191,21,0.25035,27,0.72295,16,-0.1581,8,-1.1247,37,1.24822
ENSG00000119655,NPC2,24,-0.0787,10,-1.4435,60,1.47880,13,-1.3443,70,1.78265,12,-1.1282
ENSG00000165898,ISCA2,17,-0.0281,6,-1.6657,18,0.03012,20,0.31684,19,0.16555,18,0.04575
ENSG00000119682,AREL1,20,-0.2214,19,-0.2553,10,-1.1406,30,0.81338,5,-2.2855,29,0.40842
ENSG00000119616,FCF1,35,-0.0142,51,0.58827,41,0.24543,32,-0.2443,45,0.40136,19,-0.9620
ENSG00000119596,YLPM1,73,-0.5963,135,0.44563,61,-0.8070,71,-0.7852,162,0.74471,238,1.43540
ENSG00000198208,RPS6KL1,11,-1.2618,30,0.39217,22,-0.0964,27,0.38563,13,-0.8657,38,0.79051
ENSG00000119684,MLH3,27,-0.8900,63,0.53335,40,-0.2000,34,-0.6349,89,1.13788,72,0.75142
ENSG00000119640,ACYP1,14,-0.9057,23,-0.0214,25,0.06377,37,1.25615,12,-1.0635,3,-2.8851
