Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000119927,GPAM,11,-0.8947,28,0.50804,8,-1.3927,59,1.80817,6,-1.7697,3,-2.5009,28,0.52273,14,-0.5693,4,-2.4510,58,1.76773,19,-0.1186
ENSG00000023041,ZDHHC6,8,-1.3682,27,0.41525,16,-0.3801,19,-0.1559,16,-0.3459,18,-0.2054,16,-0.3872,18,-0.1727,29,0.59780,28,0.47897,23,0.17131
ENSG00000151532,VTI1A,28,0.77221,21,0.33471,10,-0.8253,27,0.68879,3,-2.5180,25,0.60853,17,-0.0483,4,-2.0305,13,-0.4602,17,0.01111,28,0.78410
ENSG00000260917,AL158212.3,18,0.24782,13,-0.1816,19,0.37985,20,0.44087,21,0.49788,9,-0.7344,19,0.33503,13,-0.1535,12,-0.3119,14,-0.0828,9,-0.7606
ENSG00000148737,TCF7L2,25,-0.3970,13,-1.3119,26,-0.3254,24,-0.4613,25,-0.3751,38,0.27935,51,0.74579,24,-0.4576,14,-1.2816,87,1.66940,43,0.45720
ENSG00000196865,NHLRC2,38,0.88944,21,-0.0388,11,-0.9636,20,-0.1250,28,0.36932,16,-0.5142,19,-0.1799,11,-0.9658,17,-0.4017,37,0.82369,26,0.27849
ENSG00000043591,ADRB1,59,0.94829,29,-0.2090,29,-0.1920,32,-0.0278,32,-0.0621,43,0.42933,48,0.58222,36,0.15674,26,-0.4105,21,-0.6582,14,-1.2822
ENSG00000165813,CCDC186,224,0.67030,225,0.67902,67,-1.2116,106,-0.5127,78,-0.9864,214,0.59561,350,1.43439,60,-1.3744,104,-0.5835,112,-0.4274,128,-0.2276
ENSG00000169129,AFAP1L2,39,0.48883,33,0.24065,21,-0.4631,56,1.08076,26,-0.1347,13,-1.1210,36,0.34987,44,0.67441,22,-0.4054,17,-0.8090,13,-1.1603
ENSG00000099204,ABLIM1,113,0.04868,78,-0.5209,77,-0.5506,160,0.60796,128,0.24692,66,-0.7782,123,0.18294,86,-0.3703,67,-0.8126,296,1.67025,53,-1.0980
ENSG00000151553,FAM160B1,38,0.55600,54,1.11603,17,-0.6879,38,0.54497,29,0.12407,24,-0.1921,17,-0.7352,25,-0.1346,30,0.20501,14,-1.0117,8,-1.8635
ENSG00000165832,TRUB1,56,0.10827,63,0.29210,33,-0.6979,67,0.39800,87,0.82585,64,0.32331,55,0.07865,52,-0.0097,60,0.24207,13,-2.1065,17,-1.6976
ENSG00000107518,ATRNL1,127,-0.4627,221,0.40572,135,-0.3636,180,0.08456,178,0.06139,204,0.28182,233,0.49508,233,0.49437,237,0.58411,39,-2.2270,28,-2.7061
ENSG00000165868,HSPA12A,166,0.08516,142,-0.1559,136,-0.2264,107,-0.5873,144,-0.1397,249,0.74493,128,-0.3153,104,-0.6307,295,1.18948,35,-2.2591,82,-0.9964
ENSG00000187164,SHTN1,506,0.22352,513,0.24726,236,-0.9505,592,0.47809,142,-1.7059,242,-0.9172,238,-0.9403,89,-2.3930,155,-1.6723,290,-0.6433,2109,2.87446
ENSG00000165650,PDZD8,59,0.01525,72,0.33960,51,-0.2206,35,-0.7669,33,-0.8513,70,0.28913,76,0.41619,35,-0.7879,49,-0.3005,71,0.30837,100,0.87107
ENSG00000229847,EMX2OS,22,-0.0776,17,-0.4394,16,-0.5551,25,0.16725,18,-0.3701,2,-3.2153,18,-0.3542,35,0.65785,3,-2.9100,97,2.56370,17,-0.4054
ENSG00000170370,EMX2,45,-0.0699,33,-0.5572,32,-0.6109,38,-0.3233,12,-2.0096,5,-3.1366,39,-0.3061,32,-0.6016,6,-3.1169,252,3.11795,67,0.54685
ENSG00000107560,RAB11FIP2,127,0.08227,228,1.03179,66,-0.9232,159,0.43398,91,-0.4344,132,0.14199,171,0.55109,66,-0.9213,79,-0.7116,112,-0.1205,140,0.23740
ENSG00000177640,CASC2,17,0.31373,23,0.74863,8,-0.8963,16,0.17427,7,-1.0992,10,-0.4502,15,0.12085,16,0.16944,10,-0.5026,27,1.05467,10,-0.5616
ENSG00000165669,FAM204A,94,-0.2285,149,0.49781,132,0.30353,91,-0.2864,56,-1.0164,142,0.41092,195,0.93755,58,-0.9613,62,-0.9395,157,0.57827,113,0.05503
ENSG00000151893,CACUL1,89,0.27409,129,0.88117,86,0.23071,94,0.35950,39,-0.9830,44,-0.8174,82,0.15101,58,-0.3830,73,-0.0310,58,-0.3797,70,-0.1077
ENSG00000107581,EIF3A,517,0.62112,567,0.77352,250,-0.5277,411,0.25088,172,-1.0907,412,0.25247,264,-0.4410,168,-1.1301,188,-1.0257,410,0.24485,666,1.04457
ENSG00000119979,DENND10,45,-0.2182,69,0.46431,50,-0.0363,74,0.58817,33,-0.7008,39,-0.4124,49,-0.0679,51,-0.0169,60,0.27176,44,-0.2446,43,-0.2833
ENSG00000183605,SFXN4,13,-0.0378,4,-1.5598,12,-0.0926,0,-4.1563,4,-1.6800,23,0.91518,17,0.35810,14,0.10164,20,0.75262,19,0.55478,11,-0.3153
ENSG00000165672,PRDX3,51,-1.1435,69,-0.6836,99,-0.1366,81,-0.4318,158,0.61389,111,0.04892,95,-0.1874,120,0.17659,188,1.03596,83,-0.4048,48,-1.2377
ENSG00000198873,GRK5,13,-0.4078,19,0.21395,21,0.37472,8,-1.0235,14,-0.3176,12,-0.5499,34,1.13742,28,0.84197,14,-0.2773,15,-0.1245,8,-1.1109
ENSG00000151923,TIAL1,59,0.20260,52,-0.0173,46,-0.1971,32,-0.7519,39,-0.4361,44,-0.2764,41,-0.3847,63,0.29105,65,0.39711,50,-0.0693,70,0.47256
ENSG00000198825,INPP5F,290,-0.0508,289,-0.0531,184,-0.7499,275,-0.1302,442,0.62391,536,0.94650,321,0.10959,191,-0.6933,456,0.76750,76,-2.0657,75,-2.0814
ENSG00000197771,MCMBP,13,-0.2130,21,0.55734,17,0.25359,3,-2.1601,18,0.29122,7,-1.1736,10,-0.5598,15,-0.0124,13,-0.1990,26,0.92469,21,0.53523
ENSG00000107651,SEC23IP,30,0.39828,22,-0.0343,13,-0.8551,17,-0.4664,18,-0.3803,24,0.04761,24,0.06439,13,-0.8375,26,0.24824,25,0.14979,37,0.74146
ENSG00000120008,WDR11,46,0.60976,37,0.27172,10,-1.6180,9,-1.8780,32,0.04647,27,-0.2402,22,-0.4925,26,-0.2603,34,0.15041,40,0.41067,56,0.93846
ENSG00000066468,FGFR2,29,-0.8369,23,-1.1934,10,-2.3903,50,-0.0315,43,-0.2487,5,-3.2643,10,-2.4337,23,-1.1936,21,-1.3903,109,1.24916,265,3.05765
ENSG00000107669,ATE1,82,0.36497,98,0.65759,61,-0.0961,86,0.43376,105,0.76826,49,-0.4370,39,-0.7767,30,-1.1666,51,-0.3973,43,-0.6497,85,0.42999
ENSG00000107672,NSMCE4A,9,-0.5958,8,-0.6955,12,-0.1208,13,0.02253,17,0.35165,6,-1.1403,5,-1.3598,13,-0.0466,11,-0.3647,34,1.56605,20,0.62869
ENSG00000138162,TACC2,66,0.52496,108,1.35026,28,-0.8248,41,-0.2294,55,0.23409,57,0.28226,33,-0.5459,40,-0.2827,51,0.11290,21,-1.2320,20,-1.2836
ENSG00000107679,PLEKHA1,223,0.69141,218,0.65853,69,-1.1355,176,0.31383,147,0.02206,104,-0.5171,89,-0.7497,127,-0.2003,158,0.15654,42,-1.8591,225,0.71247
ENSG00000166033,HTRA1,132,-0.5779,74,-1.4393,132,-0.5712,221,0.22895,273,0.56794,31,-2.7265,120,-0.7222,185,-0.0543,81,-1.3995,595,1.94128,372,1.08771
ENSG00000119965,C10orf88,8,-0.6593,17,0.42633,8,-0.7923,9,-0.4895,6,-1.0591,33,1.47651,6,-1.0983,11,-0.2176,24,1.06538,2,-2.6986,9,-0.5048
ENSG00000179988,PSTK,13,0.13207,10,-0.3791,16,0.39111,1,-3.1467,9,-0.5258,12,0.00945,11,-0.1605,13,0.11982,22,1.03030,8,-0.6078,11,-0.2129
ENSG00000095574,IKZF5,10,-1.4163,22,-0.2457,12,-1.0998,20,-0.3513,23,-0.1685,22,-0.2418,26,0.05745,22,-0.2259,29,0.23492,46,0.94149,44,0.89616
ENSG00000196177,ACADSB,46,0.11646,32,-0.4384,23,-0.9086,31,-0.4667,51,0.29751,50,0.24728,49,0.23456,57,0.46244,50,0.27865,36,-0.2636,35,-0.3164
ENSG00000154473,BUB3,35,-0.3111,48,0.17739,30,-0.5551,31,-0.4798,80,1.00908,35,-0.2912,37,-0.2050,42,-0.0355,50,0.27971,27,-0.6767,47,0.14752
ENSG00000154478,GPR26,26,-0.0097,16,-0.8011,25,-0.0917,14,-0.9890,11,-1.3111,13,-1.1075,78,1.81076,78,1.80095,16,-0.8318,24,-0.1570,3,-3.0856
ENSG00000182022,CHST15,28,-0.0291,34,0.29658,28,-0.0218,40,0.54278,51,0.94649,23,-0.3312,18,-0.6850,36,0.38671,28,-0.0543,11,-1.3806,16,-0.8768
ENSG00000065154,OAT,105,-0.9861,136,-0.5945,155,-0.3937,137,-0.5730,255,0.39046,312,0.72458,163,-0.3069,184,-0.1275,368,1.15412,100,-1.0537,107,-0.9578
ENSG00000107902,LHPP,59,-0.7459,39,-1.3614,63,-0.6311,64,-0.6182,61,-0.6734,15,-2.6906,20,-2.3074,50,-0.9902,35,-1.5927,163,0.87209,537,3.27806
ENSG00000189319,FAM53B,24,0.49215,9,-0.9714,13,-0.4601,12,-0.6013,17,-0.0942,9,-0.9546,13,-0.4432,20,0.14313,11,-0.8040,30,0.82788,45,1.50314
ENSG00000203791,EEF1AKMT2,30,0.32869,22,-0.1384,23,-0.0572,24,-0.0132,32,0.40888,28,0.21179,18,-0.4652,31,0.35451,19,-0.3967,28,0.24529,17,-0.5040
ENSG00000165660,ABRAXAS2,33,0.83707,20,0.06080,8,-1.3649,20,0.04733,17,-0.1514,28,0.61167,35,0.93432,24,0.34582,16,-0.3113,7,-1.4720,8,-1.3703
ENSG00000019995,ZRANB1,131,0.33948,164,0.69955,63,-0.7874,146,0.51325,79,-0.4591,127,0.28140,115,0.13115,79,-0.4577,85,-0.3711,89,-0.2747,109,0.03757
ENSG00000175029,CTBP2,56,0.42913,31,-0.4935,22,-1.0361,22,-0.9821,43,0.02363,58,0.47254,54,0.35442,31,-0.4867,37,-0.2534,54,0.37243,69,0.75769
ENSG00000107938,EDRF1,33,0.98503,17,-0.0418,9,-1.0441,0,-5.7105,18,0.00624,30,0.84162,17,-0.0695,18,0.03094,15,-0.3055,15,-0.2862,27,0.65556
ENSG00000188690,UROS,95,-0.3468,92,-0.3874,200,0.84201,101,-0.2466,104,-0.1996,117,-0.0228,118,-0.0051,121,0.02508,161,0.54664,93,-0.3821,60,-1.0344
ENSG00000107949,BCCIP,82,0.61932,61,0.16148,44,-0.3521,58,0.06814,28,-1.0474,42,-0.4280,96,0.88085,48,-0.2278,37,-0.6844,68,0.33130,65,0.24888
ENSG00000089876,DHX32,16,0.27140,8,-0.8183,2,-2.3843,17,0.37518,12,-0.1110,13,0.00816,18,0.52719,13,-0.0456,17,0.48398,14,0.05225,10,-0.3494
ENSG00000150760,DOCK1,47,0.50200,25,-0.4455,22,-0.6653,37,0.12921,9,-1.9283,6,-2.4528,15,-1.2287,4,-3.1335,6,-2.5634,71,1.20070,159,2.78913
ENSG00000132334,PTPRE,81,0.64142,82,0.66950,41,-0.4394,51,-0.1041,72,0.44543,45,-0.2999,59,0.13091,34,-0.7163,38,-0.5843,36,-0.6288,74,0.49500
ENSG00000170430,MGMT,14,-0.7564,23,0.01523,32,0.51940,20,-0.2253,24,0.05653,17,-0.4299,24,0.08982,25,0.16839,19,-0.2808,33,0.58985,23,0.03384
ENSG00000108010,GLRX3,31,-0.5553,33,-0.4571,44,-0.0186,43,-0.0826,46,0.04287,55,0.30366,44,-0.0228,51,0.20324,67,0.72098,29,-0.6774,28,-0.6966
ENSG00000176769,TCERG1L,29,0.51408,13,-0.6963,12,-0.8415,7,-1.6156,13,-0.6839,27,0.37521,34,0.73726,47,1.31094,28,0.46430,11,-0.9840,5,-2.1549
ENSG00000175470,PPP2R2D,65,0.31439,62,0.26053,46,-0.2046,37,-0.5599,43,-0.3100,56,0.08361,56,0.09881,68,0.39614,71,0.51244,29,-0.8976,31,-0.8259
ENSG00000176171,BNIP3,180,-0.7773,261,-0.2133,338,0.19221,328,0.14837,310,0.05653,480,0.76378,229,-0.4134,229,-0.4161,463,0.79655,145,-1.1079,162,-0.9405
ENSG00000188385,JAKMIP3,32,0.83784,21,0.11654,9,-1.1833,30,0.74409,15,-0.3988,17,-0.1912,9,-1.1481,15,-0.3190,14,-0.4660,12,-0.7116,41,1.22471
ENSG00000151640,DPYSL4,36,0.01198,27,-0.4214,43,0.29957,18,-1.0723,70,1.08645,33,-0.1056,35,-0.0172,38,0.07404,47,0.47700,15,-1.2616,20,-0.8942
ENSG00000165752,STK32C,23,-1.0573,46,0.02669,48,0.07421,57,0.33722,69,0.66822,27,-0.8235,30,-0.6567,72,0.73635,58,0.43071,42,-0.1473,18,-1.3826
ENSG00000148814,LRRC27,17,-0.2009,33,0.85062,24,0.34417,18,-0.0500,12,-0.7440,16,-0.2834,24,0.35166,27,0.51741,17,-0.1474,8,-1.3195,17,-0.1963
ENSG00000171813,PWWP2B,14,-0.1996,8,-0.9289,11,-0.4876,18,0.25506,19,0.32817,13,-0.2921,13,-0.2529,51,2.00181,15,-0.0768,6,-1.3941,3,-2.1454
ENSG00000068383,INPP5A,60,0.21052,75,0.55905,45,-0.2551,36,-0.5641,77,0.60716,40,-0.4122,53,0.00291,86,0.78470,59,0.18227,29,-0.8840,13,-2.0407
ENSG00000148826,NKX6-2,9,-1.9736,6,-2.4214,12,-1.5073,41,0.31456,23,-0.5658,1,-4.6799,0,-6.9774,7,-2.3351,17,-1.1103,31,-0.0956,237,3.95550
ENSG00000197177,ADGRA1,37,-0.2977,36,-0.3291,33,-0.4465,33,-0.4416,53,0.27880,87,1.09521,52,0.24019,45,0.03088,63,0.61663,13,-1.7798,18,-1.3698
ENSG00000171798,KNDC1,73,-0.1905,62,-0.4320,79,-0.0733,83,0.00910,100,0.30301,70,-0.2630,74,-0.1635,164,1.12344,81,-0.0357,96,0.23315,28,-1.6426
ENSG00000130640,TUBGCP2,77,0.26718,80,0.31785,49,-0.4383,44,-0.6044,50,-0.3991,89,0.49153,62,-0.0919,93,0.56144,76,0.27513,45,-0.5720,41,-0.6964
ENSG00000198546,ZNF511,7,-0.9344,15,0.11532,12,-0.2752,7,-0.9221,15,0.05680,12,-0.2368,19,0.50101,27,1.04007,16,0.25529,12,-0.2858,10,-0.5703
ENSG00000130643,CALY,142,-1.2719,213,-0.6644,216,-0.6430,136,-1.3401,363,0.16110,364,0.16525,488,0.63933,589,0.95467,638,1.26248,77,-2.1687,67,-2.3834
ENSG00000127884,ECHS1,84,-0.5409,103,-0.2133,86,-0.4915,145,0.32133,163,0.50190,102,-0.2333,84,-0.5290,132,0.17109,162,0.55423,121,0.03399,79,-0.6260
ENSG00000148824,MTG1,21,0.54061,11,-0.4729,8,-0.9154,10,-0.5859,16,0.07078,9,-0.6821,23,0.67475,11,-0.4871,19,0.43531,14,-0.0796,18,0.25951
ENSG00000203772,SPRN,103,1.12952,66,0.37838,37,-0.5193,24,-1.1649,90,0.89153,48,-0.1160,22,-1.2606,63,0.30500,62,0.32235,29,-0.8894,14,-1.9015
ENSG00000171772,SYCE1,22,0.97457,12,0.07409,15,0.33461,2,-2.6803,6,-1.0878,30,1.53701,10,-0.2811,14,0.22359,15,0.44461,0,-5.1289,1,-2.8574
ENSG00000177951,BET1L,6,-0.8817,7,-0.7336,13,0.22822,6,-1.0029,5,-1.2073,7,-0.7344,5,-1.1181,17,0.66035,17,0.75587,14,0.34546,20,0.95677
ENSG00000177963,RIC8A,34,-0.3844,55,0.35005,21,-1.1043,50,0.20217,54,0.31635,30,-0.5722,40,-0.1276,64,0.60684,56,0.43090,32,-0.4730,34,-0.4052
ENSG00000142082,SIRT3,26,-0.0917,16,-0.8457,23,-0.2702,21,-0.4160,30,0.15017,24,-0.2164,25,-0.1254,46,0.83840,39,0.61756,23,-0.2399,17,-0.7250
ENSG00000185627,PSMD13,45,-0.5215,59,-0.1220,45,-0.5250,49,-0.4180,53,-0.2699,95,0.64224,57,-0.1731,86,0.47570,96,0.73998,52,-0.3204,31,-1.0975
ENSG00000142089,IFITM3,20,-1.2837,15,-1.7064,29,-0.7234,33,-0.5592,42,-0.1700,3,-4.0099,12,-2.0393,54,0.22674,12,-2.0953,276,3.38032,55,0.24800
ENSG00000182272,B4GALNT4,81,0.39892,46,-0.4831,75,0.27084,38,-0.7727,90,0.55692,26,-1.3648,39,-0.7516,108,0.86375,53,-0.2860,100,0.73528,49,-0.3883
ENSG00000185187,SIGIRR,9,-1.2003,6,-1.7089,29,0.55731,19,-0.0897,25,0.28499,23,0.16932,4,-2.2863,15,-0.5251,16,-0.4395,56,1.66234,29,0.53002
ENSG00000174915,PTDSS2,22,0.07913,9,-1.2017,19,-0.1133,24,0.19180,40,1.02391,11,-0.9772,10,-1.0413,24,0.22465,22,0.06960,23,0.13613,25,0.28920
ENSG00000023191,RNH1,13,-1.7267,22,-0.9586,38,-0.1015,41,0.00017,24,-0.8275,26,-0.6685,30,-0.4609,69,0.83323,50,0.34147,48,0.23754,81,1.10926
ENSG00000174775,HRAS,59,-0.4521,58,-0.4699,121,0.68253,75,-0.0869,84,0.08794,72,-0.1458,66,-0.2744,101,0.38202,95,0.31879,82,0.04423,42,-0.9580
ENSG00000070047,PHRF1,14,-0.1019,13,-0.1605,8,-0.8868,34,1.37321,6,-1.2607,5,-1.5703,6,-1.2676,17,0.22482,15,0.07356,9,-0.6564,32,1.29269
ENSG00000177030,DEAF1,78,-0.4989,77,-0.5300,186,0.87275,133,0.33091,147,0.48420,79,-0.4905,86,-0.3489,144,0.45570,85,-0.4089,153,0.54998,46,-1.3019
ENSG00000177042,TMEM80,11,-0.1396,11,-0.1385,12,-0.0993,7,-0.7329,19,0.65208,5,-1.2847,10,-0.3501,26,1.16834,13,0.07700,5,-1.2581,16,0.43389
ENSG00000177156,TALDO1,29,-1.4433,54,-0.5140,45,-0.7719,54,-0.5154,59,-0.3614,80,0.09902,90,0.29429,75,0.00394,110,0.68889,74,-0.0307,120,0.75838
ENSG00000177225,GATD1,50,0.56409,23,-0.6309,38,0.11616,23,-0.6680,27,-0.4148,13,-1.4393,20,-0.8741,37,0.06443,30,-0.2535,77,1.27968,54,0.68417
ENSG00000184524,CEND1,253,-0.3548,247,-0.3865,364,0.21546,262,-0.3013,421,0.45047,416,0.42977,279,-0.2016,344,0.12539,495,0.81129,133,-1.3299,101,-1.7301
ENSG00000177542,SLC25A22,91,0.07187,142,0.78784,108,0.33818,121,0.52903,167,1.06754,65,-0.4396,40,-1.1795,83,-0.0778,86,-0.0285,37,-1.3081,18,-2.3122
ENSG00000177600,RPLP2,409,-0.7979,348,-1.0388,1176,0.87564,730,0.09942,666,-0.0441,425,-0.7394,620,-0.1578,909,0.44963,526,-0.4484,1110,0.77801,782,0.20881
ENSG00000177666,PNPLA2,14,-0.0160,3,-2.0013,17,0.22625,2,-2.7134,10,-0.5398,13,-0.1380,16,0.14545,30,1.16948,18,0.43460,13,-0.1507,17,0.30136
ENSG00000177700,POLR2L,58,-1.3513,69,-1.0878,214,0.67489,83,-0.8008,147,0.06746,116,-0.2923,154,0.13976,234,0.82715,177,0.41092,192,0.49597,65,-1.1810
ENSG00000177830,CHID1,48,-0.2055,49,-0.1714,44,-0.3390,64,0.24443,36,-0.6485,73,0.43902,50,-0.1432,104,1.03302,55,0.00454,51,-0.1055,30,-0.9314
ENSG00000183020,AP2A2,96,-0.3932,172,0.52221,120,-0.0581,77,-0.7283,103,-0.2950,182,0.61062,154,0.34149,153,0.33370,149,0.31972,61,-1.0878,74,-0.7967
ENSG00000078902,TOLLIP,177,-0.2762,185,-0.2045,216,0.03519,169,-0.3495,333,0.73228,269,0.38447,145,-0.5795,280,0.44583,304,0.65599,77,-1.5262,76,-1.5457
ENSG00000174672,BRSK2,79,0.23193,59,-0.2327,79,0.23495,100,0.60426,78,0.20955,60,-0.2094,46,-0.6077,120,0.90725,68,0.00055,34,-1.0478,28,-1.3323
ENSG00000182208,MOB2,28,0.21295,19,-0.3868,23,-0.0436,21,-0.2003,28,0.23698,17,-0.5270,16,-0.6468,33,0.49622,40,0.95169,18,-0.4343,5,-2.2552
ENSG00000184545,DUSP8,75,0.39823,40,-0.5979,77,0.42745,49,-0.2880,119,1.16116,18,-1.7714,62,0.09338,98,0.82697,32,-1.0085,66,0.17865,37,-0.7224
ENSG00000244242,IFITM10,25,-0.3397,30,-0.0682,30,-0.0610,33,0.06859,57,0.92854,52,0.79750,10,-1.7243,6,-2.3518,52,0.88010,17,-0.9046,16,-1.0381
ENSG00000117984,CTSD,181,-0.6353,182,-0.6280,192,-0.5510,263,-0.0621,299,0.13938,395,0.58813,114,-1.3355,242,-0.1897,451,0.92344,323,0.26475,188,-0.5803
ENSG00000214026,MRPL23,19,-1.0891,14,-1.5701,56,0.54151,42,0.06951,37,-0.1037,41,0.03364,56,0.54223,44,0.14674,62,0.79105,26,-0.6703,20,-1.0252
ENSG00000110651,CD81,139,-0.6252,125,-0.7860,147,-0.5336,170,-0.3114,216,0.06562,159,-0.4094,128,-0.7464,292,0.54534,186,-0.1872,522,1.54028,222,0.10225
ENSG00000184281,TSSC4,15,-0.2665,26,0.59958,27,0.62706,8,-1.1534,8,-1.1498,10,-0.8202,26,0.55841,31,0.86376,15,-0.2855,27,0.64884,7,-1.4491
ENSG00000269821,KCNQ1OT1,469,2.64157,95,-0.1929,19,-2.5705,30,-1.9053,38,-1.5866,67,-0.7262,44,-1.3679,26,-2.1008,31,-1.9487,64,-0.7921,376,2.16930
ENSG00000129757,CDKN1C,19,-1.2589,12,-1.8908,12,-1.8916,39,-0.1844,41,-0.1189,24,-0.9067,2,-4.1446,2,-4.1327,28,-0.7416,61,0.51553,258,3.37795
ENSG00000181649,PHLDA2,3,-2.5987,11,-0.7831,20,0.20109,15,-0.2216,8,-1.1860,38,1.19934,8,-1.1409,7,-1.2956,51,2.10826,3,-2.4845,0,-5.0999
ENSG00000205531,NAP1L4,125,-0.0563,153,0.26026,88,-0.6029,100,-0.4061,141,0.13038,122,-0.0968,148,0.20713,115,-0.1849,109,-0.2942,169,0.42509,177,0.49907
ENSG00000110619,CARS,46,-0.5472,79,0.30471,54,-0.2821,51,-0.3699,96,0.61170,93,0.55935,77,0.25763,53,-0.3275,66,0.03035,50,-0.4108,52,-0.3659
ENSG00000005801,ZNF195,49,0.71861,33,0.06182,8,-1.9396,28,-0.1557,30,-0.0699,33,0.06855,48,0.67299,27,-0.2427,26,-0.3437,39,0.32738,31,-0.0369
ENSG00000177105,RHOG,11,-0.4913,8,-1.0637,6,-1.4230,18,0.25905,8,-0.9920,0,-5.2188,0,-4.2212,9,-0.8601,8,-0.9894,15,-0.0734,95,3.44180
ENSG00000167323,STIM1,92,1.19436,84,1.03852,34,-0.4050,56,0.36816,43,-0.0514,28,-0.6643,20,-1.1575,48,0.12861,34,-0.4283,35,-0.3517,21,-1.0950
ENSG00000167325,RRM1,36,-0.0070,41,0.19065,32,-0.1951,36,-0.0445,31,-0.2349,63,0.85942,41,0.19475,26,-0.5107,34,-0.1039,24,-0.6556,39,0.11271
ENSG00000051009,FAM160A2,19,0.26923,12,-0.4531,10,-0.6810,14,-0.1611,18,0.22863,15,-0.0397,10,-0.6353,19,0.26901,22,0.61348,15,-0.0944,12,-0.3671
ENSG00000110148,CCKBR,20,-0.8451,21,-0.7755,35,-0.0209,49,0.50283,55,0.69718,39,0.12970,23,-0.6367,52,0.60816,60,0.93968,10,-1.8992,3,-3.4701
ENSG00000166311,SMPD1,16,-1.3266,31,-0.3335,23,-0.7914,43,0.16567,29,-0.4452,37,-0.0859,30,-0.3949,40,0.06679,52,0.52486,58,0.64618,53,0.50390
ENSG00000166313,APBB1,274,-0.2819,323,-0.0250,303,-0.1283,312,-0.0833,344,0.07367,384,0.24868,235,-0.5173,416,0.37410,435,0.49903,177,-0.9528,305,-0.1146
ENSG00000110171,TRIM3,17,-0.1082,12,-0.6109,22,0.24796,7,-1.5313,21,0.15876,14,-0.4128,18,-0.0623,38,1.14986,31,0.89218,4,-2.3536,10,-0.9174
ENSG00000132254,ARFIP2,25,-0.5526,28,-0.3594,30,-0.2576,22,-0.7256,52,0.60478,47,0.44212,27,-0.4179,60,0.86036,43,0.34109,27,-0.3853,20,-0.8279
ENSG00000132286,TIMM10B,10,-1.9049,21,-0.8338,33,-0.1665,38,0.03655,57,0.71367,56,0.67769,30,-0.3192,35,-0.0597,42,0.23427,44,0.27774,32,-0.2073
ENSG00000132275,RRP8,26,0.49526,10,-0.9460,10,-0.9411,13,-0.5595,11,-0.7610,16,-0.2645,33,0.90847,8,-1.1761,12,-0.6712,37,1.08766,36,1.05457
ENSG00000166333,ILK,33,-0.1978,16,-1.2443,47,0.35082,29,-0.4240,18,-1.1122,41,0.13311,36,-0.0626,59,0.71548,49,0.44392,43,0.19493,33,-0.2037
ENSG00000166337,TAF10,50,-0.6680,36,-1.1680,117,0.65421,58,-0.4550,81,0.06117,52,-0.6240,70,-0.1621,126,0.77411,77,-0.0091,121,0.70691,68,-0.2153
ENSG00000166340,TPP1,46,-0.3104,42,-0.4365,28,-1.0776,37,-0.6361,39,-0.5538,38,-0.5986,29,-0.9966,62,0.14038,60,0.10734,152,1.66117,83,0.61247
ENSG00000158042,MRPL17,19,-0.8844,12,-1.5396,41,0.26264,20,-0.7866,32,-0.0917,36,0.07276,53,0.69000,62,0.95097,51,0.68521,20,-0.8426,16,-1.1438
ENSG00000175390,EIF3F,98,-0.2125,101,-0.1714,152,0.48367,110,-0.0314,115,0.04349,79,-0.5337,111,-0.0235,167,0.63823,105,-0.1132,120,0.10740,83,-0.4585
ENSG00000166402,TUB,50,0.14267,18,-1.4107,50,0.14804,31,-0.5950,52,0.20329,27,-0.7623,45,-0.0065,96,1.22710,61,0.51163,39,-0.2158,15,-1.6105
ENSG00000166405,RIC3,104,1.37222,54,0.28134,19,-1.2750,6,-3.0020,44,-0.0612,38,-0.2910,42,-0.1100,57,0.35235,49,0.11946,36,-0.3365,47,0.04856
ENSG00000166441,RPL27A,319,-0.7637,251,-1.1265,943,0.95688,567,0.12679,519,-0.0148,237,-1.2138,498,-0.0775,664,0.37680,391,-0.4902,924,0.92305,579,0.15799
ENSG00000166444,ST5,33,1.02324,8,-1.0899,17,-0.0875,25,0.53495,29,0.79700,12,-0.6306,15,-0.2938,8,-1.1473,13,-0.5419,14,-0.3082,25,0.56278
ENSG00000166452,AKIP1,15,-0.3763,17,-0.2081,36,0.96782,11,-0.8759,39,1.13398,22,0.19401,13,-0.6443,8,-1.2791,24,0.37711,16,-0.3056,8,-1.2370
ENSG00000175348,TMEM9B,48,-0.0945,37,-0.5260,25,-1.0927,20,-1.4290,84,0.78961,44,-0.2508,30,-0.8429,40,-0.3900,80,0.80669,80,0.71374,49,-0.0680
ENSG00000175352,NRIP3,91,-0.0070,119,0.41459,94,0.04108,98,0.11052,169,0.99472,98,0.10530,90,-0.0283,71,-0.4013,75,-0.3452,81,-0.1899,39,-1.3035
