Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000133612,AGAP3,85,-1.0736,169,-0.0172,164,-0.0540,256,0.67864,178,0.07928
ENSG00000033050,ABCF2,39,-0.6260,68,0.67836,41,-0.5401,42,-0.5048,48,-0.2899
ENSG00000033100,CHPF2,8,-1.0675,22,1.38708,14,-0.2798,8,-1.1269,3,-2.4072
ENSG00000082014,SMARCD3,77,-0.2894,90,-0.0674,101,0.15087,133,0.60441,68,-0.4838
ENSG00000013374,NUB1,51,-0.1411,59,0.20114,67,0.28836,23,-1.3701,64,0.22339
ENSG00000106615,RHEB,121,-0.9607,243,0.28975,207,-0.1330,271,0.30028,195,-0.2299
ENSG00000106617,PRKAG2,33,-0.5776,51,0.28310,61,0.41319,34,-0.5163,40,-0.2827
ENSG00000239911,PRKAG2-AS1,10,-2.2561,62,1.32959,11,-2.1538,60,0.38027,17,-1.5645
ENSG00000178234,GALNT11,29,-1.5974,100,0.74831,61,-0.5076,74,-0.2073,74,-0.1959
ENSG00000055609,KMT2C,188,1.16929,67,-0.9819,186,1.15560,51,-0.9527,108,0.23624
ENSG00000133627,ACTR3B,18,-2.5240,129,1.39681,51,-0.9930,64,-0.6560,62,-0.6923
ENSG00000130226,DPP6,110,-1.4041,339,0.92436,249,-0.1557,195,-0.5393,159,-0.8530
ENSG00000220575,HTR5A-AS1,9,-1.3242,28,1.05928,10,-1.1973,11,-0.9800,22,0.00554
ENSG00000157219,HTR5A,3,-3.0465,40,2.16476,9,-1.6793,12,-1.2112,10,-1.5382
ENSG00000186480,INSIG1,114,0.57025,62,-0.7744,135,0.86437,133,0.83682,46,-0.8693
ENSG00000184863,RBM33,56,0.80179,31,-0.3768,46,0.45129,25,-0.4883,33,-0.0575
ENSG00000105983,LMBR1,17,-1.8229,70,0.81465,55,-0.0786,46,-0.3585,40,-0.5739
ENSG00000009335,UBE3C,40,-0.5182,64,0.52042,57,0.03431,49,-0.2198,31,-0.9039
ENSG00000105993,DNAJB6,195,-0.6297,344,0.69731,223,-0.4207,230,-0.3710,199,-0.5932
ENSG00000155093,PTPRN2,80,-1.5312,253,0.62665,128,-0.8210,251,0.23529,195,-0.1729
ENSG00000117868,ESYT2,57,0.01033,57,-0.0256,78,0.50193,50,-0.2155,46,-0.3467
ENSG00000126870,WDR60,103,0.63797,58,-0.5646,110,0.74886,35,-1.0650,98,0.56656
ENSG00000147364,FBXO25,35,-0.4032,50,0.30026,51,0.18116,37,-0.3409,37,-0.3302
ENSG00000180190,TDRP,18,-0.3190,28,1.00458,4,-2.2951,20,-0.1465,12,-0.9534
ENSG00000104714,ERICH1,34,0.15899,36,0.64268,22,-0.5112,23,-0.4856,13,-1.3050
ENSG00000198010,DLGAP2,19,-1.8082,79,1.05948,28,-1.2393,42,-0.6041,62,-0.0236
ENSG00000182372,CLN8,100,2.29859,18,-1.2091,35,0.36135,21,-0.4377,14,-1.0081
ENSG00000253982,AC100810.1,48,0.20108,29,-1.1005,46,0.13654,97,1.41425,58,0.52465
ENSG00000104728,ARHGEF10,102,2.19576,17,-1.5193,65,1.30995,15,-0.9942,15,-1.0677
ENSG00000176595,KBTBD11,103,-0.8152,190,0.33189,139,-0.3577,188,0.12180,173,-0.0125
ENSG00000036448,MYOM2,12,-1.0624,30,1.05746,8,-1.5346,20,-0.2471,16,-0.5718
ENSG00000183117,CSMD1,4,-3.1193,42,0.84532,33,-0.0716,25,-0.5145,31,-0.1639
ENSG00000147316,MCPH1,7,-1.2800,15,-0.3513,38,1.37942,17,0.02901,15,-0.1718
ENSG00000155189,AGPAT5,109,0.58643,74,-0.0816,41,-0.9615,96,0.37067,69,-0.1489
ENSG00000275342,PRAG1,4,-3.1797,46,1.27258,13,-1.5188,39,0.16832,19,-0.9101
ENSG00000147324,MFHAS1,24,-0.5724,29,-0.5629,68,1.14107,42,0.31343,37,0.13167
ENSG00000173273,TNKS,47,-0.1051,55,0.34741,29,-0.8411,44,-0.2297,53,0.08219
ENSG00000253230,LINC00599,16,-2.2564,88,0.87586,85,0.26551,41,-0.8483,48,-0.6114
ENSG00000175806,MSRA,11,-1.7096,38,0.54651,26,-0.4030,33,-0.0381,35,0.08428
ENSG00000104643,MTMR9,69,-0.4742,108,0.58336,86,-0.1322,65,-0.5714,67,-0.5127
ENSG00000154319,FAM167A,33,0.29815,13,-1.8535,62,1.37428,82,1.91509,18,-0.6168
ENSG00000154328,NEIL2,32,-0.5881,55,0.71353,34,-0.4887,37,-0.3639,31,-0.6212
ENSG00000079459,FDFT1,143,0.24782,106,-0.4738,183,0.65828,168,0.51057,96,-0.3864
ENSG00000164733,CTSB,162,-0.9698,351,0.61949,301,-0.0051,250,-0.2968,200,-0.6457
ENSG00000283674,AC068587.4,26,-0.5889,44,0.68015,16,-1.2812,13,-1.6290,55,0.62898
ENSG00000154359,LONRF1,31,-0.1819,41,0.67292,15,-1.2842,22,-0.7402,35,-0.0055
ENSG00000250305,TRMT9B,28,-0.0216,29,0.09487,47,0.83126,17,-0.7808,17,-0.8032
ENSG00000164741,DLC1,75,0.66156,42,-0.5361,75,0.66966,48,-0.0784,48,-0.0543
ENSG00000104723,TUSC3,47,-1.0558,121,1.19286,46,-1.1111,74,-0.3693,44,-1.1743
ENSG00000155970,MICU3,72,-1.2062,193,0.88572,123,-0.3871,112,-0.5387,110,-0.5652
ENSG00000104219,ZDHHC2,53,0.61852,29,-0.7548,41,0.20131,64,0.93405,35,-0.0774
ENSG00000198791,CNOT7,61,-1.1281,153,0.78338,111,-0.2136,95,-0.4527,86,-0.6001
ENSG00000155975,VPS37A,20,-0.3687,29,0.36771,30,0.23450,21,-0.3659,17,-0.6425
ENSG00000003987,MTMR7,13,-1.7249,56,1.50533,23,-0.8830,19,-1.1606,22,-0.9755
ENSG00000003989,SLC7A2,59,1.42528,6,-3.0538,88,2.22582,47,1.02545,23,-0.1552
ENSG00000129422,MTUS1,334,2.19221,44,-2.0057,187,1.07045,63,-0.6979,136,0.52677
ENSG00000078674,PCM1,295,0.45573,191,-0.5039,357,0.77666,122,-0.9342,310,0.53732
ENSG00000104763,ASAH1,101,-0.4935,151,0.35307,142,0.04500,154,0.17062,77,-0.9109
ENSG00000156011,PSD3,213,-1.1015,522,0.78153,295,-0.6093,334,-0.4128,370,-0.2527
ENSG00000147408,CSGALNACT1,102,0.78682,55,-0.4536,87,0.51673,64,0.01864,49,-0.3918
ENSG00000104613,INTS10,43,-0.2465,57,0.50736,48,-0.0806,49,-0.0322,20,-1.3945
ENSG00000175445,LPL,4,-2.6616,29,0.80530,9,-1.3976,22,-0.0870,29,0.34564
ENSG00000147416,ATP6V1B2,92,-1.9049,422,1.30877,151,-1.1717,228,-0.5403,209,-0.6705
ENSG00000061337,LZTS1,25,-0.9200,49,0.37709,35,-0.3722,47,0.07313,45,0.00047
ENSG00000168546,GFRA2,6,-2.7945,52,1.28744,35,-0.1978,19,-1.1385,24,-0.7392
ENSG00000130227,XPO7,32,-0.9416,60,0.04964,81,0.50545,71,0.28644,48,-0.3244
ENSG00000158806,NPM2,18,-1.8614,67,0.31815,72,0.23794,59,-0.0888,67,0.12845
ENSG00000158856,DMTN,122,-1.6302,407,0.58603,242,-0.5916,341,-0.0508,378,0.11402
ENSG00000158863,FAM160B2,15,-0.8071,27,0.12903,29,0.17079,31,0.26983,23,-0.1728
ENSG00000168453,HR,17,-0.4524,25,0.33787,7,-1.6912,24,0.07043,30,0.45881
ENSG00000168481,LGI3,66,-0.4444,110,0.99359,33,-1.5041,73,-0.2861,47,-0.9568
ENSG00000168490,PHYHIP,130,-1.7386,516,1.10672,270,-0.6388,298,-0.4845,259,-0.7006
ENSG00000104635,SLC39A14,6,-2.0327,28,0.92303,20,-0.1836,19,-0.2947,14,-0.7609
ENSG00000120910,PPP3CC,12,-0.2863,18,0.69795,14,-0.1510,13,-0.2264,4,-1.8418
ENSG00000120896,SORBS3,32,0.69564,11,-1.7041,64,1.95996,34,0.78776,14,-0.5731
ENSG00000120913,PDLIM2,25,0.13437,21,-0.4109,33,0.56504,37,0.74185,15,-0.7169
ENSG00000158941,CCAR2,14,-1.2961,36,0.42534,20,-0.7416,32,-0.0050,41,0.38175
ENSG00000147439,BIN3,8,-1.0954,17,0.24884,37,1.38205,3,-2.2766,10,-0.7248
ENSG00000179388,EGR3,26,-2.1250,132,1.00155,80,-0.4294,83,-0.3742,74,-0.5665
ENSG00000008853,RHOBTB2,32,-1.0713,72,0.43437,68,0.07760,63,-0.0555,51,-0.3811
ENSG00000147457,CHMP7,6,-2.4896,38,0.69266,40,0.33039,40,0.34715,8,-2.0457
ENSG00000104679,R3HCC1,56,0.84388,34,0.12964,12,-1.5396,29,-0.1986,29,-0.2164
ENSG00000197217,ENTPD4,35,-0.8817,79,1.07329,41,-0.6314,37,-0.7889,35,-0.8950
ENSG00000147454,SLC25A37,38,-0.1887,39,-0.2927,75,0.92003,44,0.03851,36,-0.2665
ENSG00000272163,AF106564.1,7,-1.8103,28,0.70929,19,-0.3352,12,-0.9719,29,0.35444
ENSG00000104722,NEFM,309,-1.6585,1089,0.76941,691,-0.4335,338,-1.5243,1217,0.47704
ENSG00000277586,NEFL,438,-1.8972,1932,1.12455,882,-0.8445,818,-0.9589,1405,-0.1182
ENSG00000147459,DOCK5,159,3.82995,10,-2.2030,17,-0.5873,8,-1.7076,10,-1.4108
ENSG00000104756,KCTD9,7,-1.3369,18,0.04926,21,0.24203,9,-1.1057,33,1.02549
ENSG00000221914,PPP2R2A,84,0.12452,87,0.43061,74,-0.0793,59,-0.4399,40,-1.0173
ENSG00000104765,BNIP3L,199,-0.2741,251,0.22857,202,-0.2453,187,-0.3662,268,0.20358
ENSG00000240694,PNMA2,141,-1.7577,564,1.08432,276,-0.7450,345,-0.4027,301,-0.6139
ENSG00000092964,DPYSL2,1385,0.26526,1169,-0.0176,1267,0.12107,984,-0.2821,1100,-0.1056
ENSG00000015592,STMN4,411,1.12631,228,0.32135,97,-1.1915,117,-0.9146,106,-1.0581
ENSG00000120899,PTK2B,61,-1.8984,264,0.99208,101,-1.1455,170,-0.3494,199,-0.0979
ENSG00000120885,CLU,4361,0.20312,2682,-1.0592,7391,1.09845,7346,1.08770,3262,-0.2614
ENSG00000168077,SCARA3,34,-0.1460,22,-1.4393,51,0.52218,122,2.10875,34,-0.1498
ENSG00000147419,CCDC25,170,0.19128,153,0.06231,133,-0.1967,73,-1.1158,211,0.55044
ENSG00000134014,ELP3,28,-0.5161,47,0.71633,25,-0.7118,42,0.10418,18,-1.1934
ENSG00000186918,ZNF395,36,0.32842,22,-0.8655,75,1.60037,37,0.34607,15,-1.0695
ENSG00000104290,FZD3,110,-0.6927,202,0.69082,150,-0.2054,138,-0.3353,101,-0.8220
ENSG00000012232,EXTL3,27,-1.0149,60,0.64432,50,-0.0553,37,-0.5125,40,-0.3928
ENSG00000147421,HMBOX1,37,0.30819,18,-1.4041,77,1.57725,25,-0.3312,58,1.05139
ENSG00000120875,DUSP4,3,-2.5562,16,-0.0564,23,0.49475,11,-0.6232,32,1.06145
ENSG00000133872,SARAF,505,-0.6631,894,0.60974,615,-0.3572,768,-0.0050,454,-0.8260
ENSG00000104660,LEPROTL1,28,-0.7643,50,0.36814,46,0.01515,43,-0.1089,39,-0.2612
ENSG00000104671,DCTN6,81,-0.0001,84,0.12046,55,-0.6150,92,0.20446,80,-0.0159
ENSG00000285669,AC026979.4,19,-0.1489,17,-0.6434,25,0.33826,4,-2.4613,58,1.77933
ENSG00000104687,GSR,45,-0.3327,68,0.81685,15,-2.0147,49,-0.2047,44,-0.3775
ENSG00000104695,PPP2CB,339,-0.1020,375,0.13856,242,-0.6314,403,0.17469,380,0.07854
ENSG00000172733,PURG,19,0.28225,16,0.14039,13,-0.3100,15,-0.0441,12,-0.3868
ENSG00000165392,WRN,20,0.16681,16,-0.2786,23,0.44936,10,-0.7823,25,0.59613
ENSG00000198042,MAK16,23,0.27362,21,0.20134,7,-1.4933,8,-1.4096,34,0.88743
ENSG00000133878,DUSP26,11,-2.4658,71,0.87032,41,-0.5393,75,0.42045,27,-1.1707
ENSG00000156687,UNC5D,16,-1.6184,56,0.92121,42,-0.1101,26,-0.8330,33,-0.4879
ENSG00000183779,ZNF703,12,-0.9287,20,-0.3637,27,0.33036,36,0.79886,27,0.32289
ENSG00000147475,ERLIN2,41,0.40548,23,-0.9672,47,0.61820,53,0.84506,40,0.36901
ENSG00000147471,PLPBP,55,-0.3410,73,0.22016,74,0.10876,52,-0.4317,69,0.00406
ENSG00000129691,ASH2L,28,-0.8791,62,1.05660,35,-0.4997,40,-0.3218,15,-1.7841
ENSG00000175324,LSM1,15,-1.2716,37,0.09918,46,0.39294,42,0.26410,34,-0.0890
ENSG00000156735,BAG4,74,-1.0105,175,0.94361,105,-0.4725,72,-1.0354,112,-0.3620
ENSG00000085788,DDHD2,68,-0.4682,110,0.73918,51,-0.9148,76,-0.3031,67,-0.5011
ENSG00000147535,PLPP5,7,-1.2226,13,-0.5667,28,1.00706,33,1.28658,8,-0.9166
ENSG00000147548,NSD3,188,0.03504,198,0.28466,209,0.20724,85,-1.1849,168,-0.1466
ENSG00000077782,FGFR1,66,0.84049,27,-1.1209,82,1.22295,46,0.25153,41,0.04914
ENSG00000147526,TACC1,278,-0.1435,289,-0.1716,491,0.79344,176,-0.8562,359,0.27019
ENSG00000169499,PLEKHA2,42,-0.9095,85,0.45200,70,-0.1316,90,0.28645,45,-0.7896
ENSG00000169490,TM2D2,14,-1.6442,54,1.07288,30,-0.5640,43,0.01911,15,-1.6057
ENSG00000168615,ADAM9,28,-0.2356,31,-0.1451,51,0.74000,36,0.18023,22,-0.5663
ENSG00000165061,ZMAT4,2,-3.3885,32,0.77297,25,-0.0997,23,-0.2237,24,-0.1800
ENSG00000147533,GOLGA7,225,1.63465,69,-0.7516,46,-0.9850,67,-0.4092,124,0.57456
ENSG00000158669,GPAT4,27,-0.3700,36,0.14061,40,0.21015,45,0.42317,19,-0.9573
ENSG00000029534,ANK1,2,-3.0800,19,0.68569,17,0.03782,12,-0.5355,18,0.10085
ENSG00000083168,KAT6A,51,0.38314,30,-0.8898,81,1.16490,35,-0.2089,56,0.53797
ENSG00000070718,AP3M2,55,-1.0664,137,0.98458,81,-0.4807,72,-0.6469,67,-0.7589
ENSG00000070501,POLB,19,-0.4209,27,0.35851,10,-1.3522,29,0.29046,25,0.06494
ENSG00000078668,VDAC3,59,-1.4057,175,0.75173,130,-0.1872,116,-0.3638,109,-0.4547
ENSG00000168575,SLC20A2,36,-0.3004,41,-0.1587,60,0.52013,54,0.36606,35,-0.3299
ENSG00000176209,SMIM19,26,-0.8362,49,0.39597,22,-1.0449,69,0.74373,31,-0.5680
ENSG00000120925,RNF170,78,0.39570,65,0.22733,51,-0.2855,59,-0.0397,33,-0.9545
ENSG00000168172,HOOK3,268,0.67351,164,-0.2790,164,-0.1244,108,-0.7813,255,0.59174
ENSG00000168522,FNTA,128,1.37568,49,-0.5003,62,0.12414,48,-0.2874,40,-0.5598
ENSG00000165102,HGSNAT,25,-0.5849,41,0.50828,40,0.15316,18,-1.0663,33,-0.1713
ENSG00000164808,SPIDR,19,-0.9796,40,0.42305,31,-0.2087,33,-0.1497,36,0.00015
ENSG00000221869,CEBPD,23,-0.5571,29,-0.4634,58,0.89235,47,0.54351,33,-0.0259
ENSG00000253729,PRKDC,70,-0.4715,105,0.41701,107,0.20178,64,-0.6039,73,-0.4052
ENSG00000104738,MCM4,31,-0.0178,37,0.57704,27,-0.2576,15,-1.1419,24,-0.4133
ENSG00000169139,UBE2V2,135,-1.0661,325,0.80976,167,-0.7424,185,-0.5869,253,-0.0991
ENSG00000147481,SNTG1,23,-1.2517,60,0.54216,58,0.14766,40,-0.4422,44,-0.2717
ENSG00000168300,PCMTD1,47,-0.0078,44,-0.2280,41,-0.2118,55,0.23363,64,0.50087
ENSG00000023287,RB1CC1,854,1.03524,434,-0.2043,320,-0.5721,132,-1.9056,694,0.67420
ENSG00000047249,ATP6V1H,101,-1.3775,301,0.84358,184,-0.4696,233,-0.0996,153,-0.7585
ENSG00000147509,RGS20,20,-0.6991,19,-1.3735,55,0.89636,91,1.84854,36,0.18474
ENSG00000187735,TCEA1,124,0.40176,72,-0.8801,142,0.63385,106,0.14928,161,0.84324
ENSG00000120992,LYPLA1,21,-0.8248,37,0.18691,39,0.16021,38,0.10705,33,-0.1159
ENSG00000137547,MRPL15,27,-0.9992,60,0.69699,26,-1.0208,57,0.17691,38,-0.4496
ENSG00000206579,XKR4,43,0.08077,43,0.14114,33,-0.3480,24,-0.8173,55,0.45290
ENSG00000167904,TMEM68,10,-1.0027,21,0.36561,27,0.50032,22,0.16070,8,-1.3363
ENSG00000137574,TGS1,59,0.98254,23,-0.9824,59,1.01093,15,-1.1302,51,0.74691
ENSG00000008988,RPS20,1001,0.83759,464,-0.8096,404,-0.6319,956,0.75846,895,0.64535
ENSG00000170791,CHCHD7,27,-0.7438,46,0.17294,39,-0.2164,32,-0.5009,66,0.65950
ENSG00000170786,SDR16C5,1,-4.1726,23,2.21010,1,-3.2963,9,-0.8757,8,-1.0321
ENSG00000104331,IMPAD1,107,0.13634,110,0.43832,59,-0.7972,88,-0.1770,70,-0.5324
ENSG00000169122,FAM110B,19,-1.0228,42,0.39904,43,0.19630,38,0.02097,26,-0.5683
ENSG00000215114,UBXN2B,27,-0.8843,54,0.46778,41,-0.2389,43,-0.1630,44,-0.1303
ENSG00000137575,SDCBP,90,-0.8680,166,0.19536,176,0.18259,171,0.13263,142,-0.1673
ENSG00000035681,NSMAF,8,-1.0564,17,0.11123,26,0.76080,19,0.24022,9,-0.8924
ENSG00000198846,TOX,25,-0.6785,42,0.31658,32,-0.2962,37,-0.0846,41,0.09275
ENSG00000178538,CA8,19,0.00610,20,0.14286,9,-1.1268,31,0.78063,13,-0.6203
ENSG00000104388,RAB2A,193,-0.8781,407,0.78964,250,-0.4780,238,-0.5568,261,-0.4091
ENSG00000171316,CHD7,127,2.34979,14,-2.1982,89,1.59917,10,-1.8146,38,0.14776
ENSG00000177182,CLVS1,6,-2.2826,33,0.84609,23,-0.2385,36,0.45769,8,-1.8579
ENSG00000198363,ASPH,153,-0.2408,174,-0.0825,194,0.13373,244,0.50825,148,-0.3007
ENSG00000274956,NKAIN3-IT1,119,0.59964,45,-1.6139,130,0.75720,116,0.56597,188,1.40752
ENSG00000137563,GGH,6,-2.1539,32,0.81728,15,-0.9094,39,0.62296,12,-1.1345
ENSG00000185728,YTHDF3,43,-0.5923,74,0.66959,50,-0.3593,62,-0.0373,31,-1.0994
ENSG00000254377,MIR124-2HG,21,-1.5644,81,1.43750,37,-0.7459,27,-1.2252,32,-0.9663
ENSG00000180828,BHLHE22,0,-4.4913,17,0.65121,4,-1.7701,8,-0.8669,31,1.20671
ENSG00000172817,CYP7B1,79,1.92996,15,-1.4441,27,0.02827,26,-0.0203,39,0.62942
ENSG00000272010,AC100814.1,9,-0.7830,19,1.03150,5,-1.5518,17,0.18842,5,-1.5574
ENSG00000104442,ARMC1,74,0.04665,81,0.43531,57,-0.3784,47,-0.6651,60,-0.2949
ENSG00000205268,PDE7A,15,-0.0982,19,0.72359,17,0.04849,7,-1.1450,7,-1.3178
ENSG00000147571,CRH,1,-4.7793,43,0.26557,36,-0.1724,58,0.61060,47,0.26675
ENSG00000179041,RRS1,9,-0.7320,15,0.12489,13,-0.0791,21,0.66152,10,-0.5167
ENSG00000147576,ADHFE1,12,-0.6165,11,-1.3139,23,0.42141,54,1.99445,21,0.29161
ENSG00000169085,VXN,96,-1.1829,251,0.86489,139,-0.6180,217,0.08576,99,-1.1296
ENSG00000175073,VCPIP1,51,-0.2615,63,0.18658,46,-0.4064,56,-0.1019,68,0.20321
ENSG00000104205,SGK3,115,1.98727,25,-1.1328,35,-0.1019,42,0.19844,30,-0.3322
ENSG00000245910,SNHG6,586,1.04444,215,-1.1028,176,-0.9060,415,0.45382,674,1.29549
ENSG00000121022,COPS5,51,-0.6196,88,0.61504,68,-0.1731,61,-0.3233,49,-0.6868
ENSG00000104218,CSPP1,75,0.62855,45,-0.4614,66,0.41672,17,-1.6802,87,0.87560
ENSG00000066777,ARFGEF1,28,-0.9469,54,0.19128,66,0.40615,31,-0.7540,64,0.34926
ENSG00000046889,PREX2,62,-0.3096,55,-0.9299,120,0.77027,176,1.44683,64,-0.2503
ENSG00000140396,NCOA2,23,-1.0634,52,0.43157,43,-0.1449,52,0.18670,36,-0.4189
ENSG00000067167,TRAM1,71,0.92144,33,-0.6686,39,-0.0537,62,0.68630,37,-0.1284
ENSG00000235531,MSC-AS1,5,-1.4550,18,1.17487,2,-2.4210,6,-1.1563,17,0.31191
ENSG00000147601,TERF1,79,0.24591,69,0.04431,66,-0.0504,57,-0.2822,65,-0.0717
ENSG00000147604,RPL7,999,0.39813,674,-0.4880,619,-0.3699,922,0.26509,1240,0.76171
ENSG00000040341,STAU2,83,-1.0589,184,0.45453,125,-0.4341,119,-0.5106,211,0.40574
ENSG00000104343,UBE2W,38,-1.1444,96,0.81405,52,-0.6673,79,-0.0007,49,-0.7558
ENSG00000154582,ELOC,129,-0.3640,171,0.19712,95,-0.8297,170,0.07660,202,0.35614
ENSG00000175606,TMEM70,17,-2.0313,84,1.30723,35,-0.9404,41,-0.6702,42,-0.6583
ENSG00000104369,JPH1,10,-1.4187,36,1.38607,8,-1.8861,16,-0.7823,20,-0.4867
ENSG00000104381,GDAP1,45,-1.5897,155,0.87692,67,-0.9898,111,-0.2053,114,-0.1706
ENSG00000270866,AC067773.1,19,0.05382,18,-0.0609,23,0.33954,20,0.16488,13,-0.5022
ENSG00000091656,ZFHX4,89,1.25037,19,-2.0259,108,1.62396,39,-0.1231,74,0.92361
ENSG00000164751,PEX2,33,0.21761,27,-0.2307,27,-0.0973,49,0.86369,18,-0.7435
ENSG00000171033,PKIA,132,0.04179,134,0.15100,127,-0.0167,125,-0.0441,98,-0.4280
ENSG00000104427,ZC2HC1A,32,-1.2895,94,1.01367,68,-0.1656,25,-1.6523,61,-0.3442
ENSG00000104435,STMN2,312,-1.9129,1409,1.19647,581,-0.9826,593,-0.9507,972,-0.1841
ENSG00000164683,HEY1,35,-0.3676,41,-0.3307,82,0.99633,47,0.07225,41,-0.1549
ENSG00000147586,MRPS28,52,0.15467,39,-0.5671,75,0.76839,52,0.16081,55,0.25697
ENSG00000076554,TPD52,120,-0.7539,237,0.86431,75,-1.4542,143,-0.4846,182,-0.1040
ENSG00000205189,ZBTB10,21,-0.3415,20,-0.7894,56,1.27306,31,0.29317,32,0.33912
ENSG00000164684,ZNF704,87,0.91351,42,-0.5275,88,0.94454,28,-0.9098,42,-0.2587
ENSG00000076641,PAG1,51,0.82026,31,-0.0686,25,-0.3281,22,-0.5058,29,-0.1061
ENSG00000164687,FABP5,87,-0.0216,80,-0.3350,119,0.48464,112,0.39349,85,-0.0616
ENSG00000147588,PMP2,1003,1.69678,200,-1.6849,328,-0.2298,420,0.16710,832,1.34065
ENSG00000133731,IMPA1,64,0.25593,59,0.28907,50,-0.1382,33,-0.7808,45,-0.2877
ENSG00000104231,ZFAND1,21,-0.7460,40,0.69778,32,-0.0959,34,0.03286,11,-1.7069
ENSG00000104497,SNX16,12,-0.4690,22,1.39769,9,-0.9709,6,-1.3707,5,-1.7128
ENSG00000184672,RALYL,38,-1.1036,102,1.27379,32,-1.3757,48,-0.7711,50,-0.6818
ENSG00000133739,LRRCC1,139,1.95212,28,-1.3431,53,0.22448,19,-1.3215,78,0.88551
ENSG00000176731,RBIS,54,-0.4390,71,0.00140,65,-0.1308,83,0.25624,81,0.22203
ENSG00000104267,CA2,170,2.05541,28,-1.6791,59,0.16584,87,0.80377,49,-0.1366
ENSG00000123124,WWP1,42,-0.0936,48,0.29455,38,-0.2540,34,-0.4431,43,-0.0478
ENSG00000176623,RMDN1,50,1.19251,15,-1.3627,30,0.35062,38,0.71398,37,0.67682
ENSG00000085719,CPNE3,69,0.57226,31,-1.2407,105,1.29766,73,0.66868,51,0.08272
ENSG00000156103,MMP16,43,0.58486,30,0.04529,17,-0.8495,27,-0.1319,30,-0.0080
ENSG00000164823,OSGIN2,95,1.33073,27,-1.2750,107,1.55606,37,-0.2404,29,-0.6367
ENSG00000104320,NBN,39,-0.1160,45,0.20357,38,-0.1731,26,-0.7669,52,0.33153
ENSG00000104325,DECR1,40,-0.3192,38,-0.7897,48,-0.0358,105,1.30412,69,0.55790
ENSG00000104327,CALB1,9,-3.1232,103,1.55852,38,-1.0579,69,-0.1442,22,-1.8476
ENSG00000180694,TMEM64,38,1.43160,15,-0.2416,7,-1.3506,15,-0.1625,13,-0.3906
ENSG00000123119,NECAB1,384,-0.9483,879,0.98222,402,-0.8755,435,-0.7546,557,-0.3737
ENSG00000155099,PIP4P2,63,-0.3547,85,0.26846,62,-0.3823,46,-0.8562,112,0.55057
ENSG00000253738,OTUD6B-AS1,116,-0.4595,175,0.45762,116,-0.4680,127,-0.3285,150,-0.0586
ENSG00000155100,OTUD6B,33,0.25732,32,0.56875,22,-0.3828,18,-0.7107,14,-1.0552
ENSG00000079102,RUNX1T1,47,-0.4468,75,0.77853,64,0.02738,24,-1.4803,40,-0.6889
ENSG00000205133,TRIQK,25,-0.8900,55,0.84458,24,-0.9764,35,-0.4074,38,-0.2877
ENSG00000188343,FAM92A,20,-1.1883,46,0.21781,45,0.07249,54,0.36071,38,-0.1961
ENSG00000183808,RBM12B,16,-0.0751,18,0.30136,19,0.17774,12,-0.4900,12,-0.5464
ENSG00000164951,PDP1,94,-1.4933,329,1.33422,99,-1.4271,159,-0.7053,169,-0.6142
ENSG00000164944,VIRMA,61,1.06252,29,-0.3343,40,0.35055,8,-2.0088,38,0.25905
ENSG00000156162,DPY19L4,44,0.90676,17,-1.0609,56,1.33975,27,0.09148,21,-0.2771
ENSG00000164941,INTS8,17,0.22531,13,-0.3415,15,0.03170,11,-0.4818,25,0.85427
ENSG00000156170,NDUFAF6,21,-0.1040,23,0.13004,16,-0.5185,33,0.63061,15,-0.6501
ENSG00000156467,UQCRB,1038,0.08386,837,-0.5287,584,-0.8195,1251,0.38794,1959,1.15861
ENSG00000156471,PTDSS1,20,-1.2884,54,0.67381,52,0.21141,39,-0.2387,23,-1.0426
ENSG00000169439,SDC2,43,-0.3715,36,-1.1998,93,0.87519,144,1.68444,51,-0.1085
ENSG00000104324,CPQ,25,0.52604,10,-1.5563,39,1.30110,31,0.90308,24,0.51871
ENSG00000180543,TSPYL5,20,-1.3165,63,1.30382,27,-0.8736,26,-0.9277,27,-0.8634
ENSG00000147649,MTDH,304,0.41185,237,0.01000,364,0.71075,105,-1.2497,168,-0.5389
ENSG00000104341,LAPTM4B,44,-1.0007,95,0.53582,82,-0.0192,92,0.16289,44,-0.9907
ENSG00000156482,RPL30,1294,1.36159,399,-1.1008,380,-0.6707,831,0.58158,924,0.76190
ENSG00000132541,RIDA,101,-0.0755,77,-0.9287,98,-0.1142,218,1.22383,174,0.82820
ENSG00000104361,NIPAL2,13,-1.8963,61,1.44821,31,-0.5961,25,-0.9016,19,-1.3145
ENSG00000253948,VPS13B-DT,19,-0.4758,22,-0.6442,49,1.00912,27,0.04242,40,0.67703
ENSG00000132549,VPS13B,24,0.25517,19,-0.3032,35,0.84755,13,-0.6921,21,0.05184
ENSG00000164919,COX6C,461,-0.9739,949,0.37602,451,-1.0076,1123,0.42972,891,0.05189
ENSG00000147669,POLR2K,58,-1.0008,116,0.17268,74,-0.6375,143,0.41153,138,0.34432
