Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000104529,EEF1D,70,-0.7050,66,-0.9608,137,0.35833,137,0.34841,89,-0.3689,141,0.40287,239,1.31742
ENSG00000104524,PYCR3,19,0.45947,12,-0.3207,40,1.80683,10,-0.5627,15,0.12682,0,-4.2821,6,-1.3417
ENSG00000104522,TSTA3,13,-0.6303,32,1.00104,0,-4.5540,17,-0.2907,21,0.01565,28,0.49514,9,-1.1980
ENSG00000183309,ZNF623,27,0.64343,21,0.22926,18,-0.0110,26,0.55906,16,-0.2495,2,-3.0219,17,-0.1594
ENSG00000180900,SCRIB,16,-0.5833,17,-0.6623,19,-0.3338,27,0.17692,25,0.09435,44,1.01887,31,0.43790
ENSG00000179950,PUF60,62,-0.7378,133,0.65148,59,-0.8045,69,-0.5665,96,-0.0543,95,-0.0552,114,0.22507
ENSG00000185189,NRBP2,53,-0.1259,50,-0.2768,27,-1.1673,54,-0.1119,34,-0.8928,124,1.30180,100,0.90503
ENSG00000178209,PLEC,77,-0.1663,77,-0.2119,31,-1.5281,63,-0.4753,55,-0.7515,249,1.87556,94,0.15071
ENSG00000178719,GRINA,164,-0.2378,279,0.87002,93,-1.0991,193,0.02227,173,-0.1632,179,-0.0966,90,-1.1620
ENSG00000178896,EXOSC4,18,-0.3022,27,0.44220,15,-0.5936,24,0.09755,28,0.43267,12,-0.9615,15,-0.6016
ENSG00000197858,GPAA1,56,-0.2326,80,0.43246,46,-0.5498,52,-0.3670,71,0.14735,55,-0.2764,63,-0.0581
ENSG00000179091,CYC1,56,-0.7651,130,0.77927,31,-1.6309,73,-0.3648,121,0.52895,78,-0.2440,45,-1.0812
ENSG00000179526,SHARPIN,11,-0.5455,12,-0.5372,6,-1.3202,27,0.85413,20,0.39294,12,-0.4217,27,0.85849
ENSG00000179632,MAF1,21,-1.0064,39,-0.0838,50,0.33972,56,0.52605,41,0.01835,29,-0.5186,50,0.35486
ENSG00000179832,MROH1,39,-0.0379,54,0.67708,20,-1.0714,46,0.23536,46,0.25829,20,-1.0405,19,-1.1271
ENSG00000261236,BOP1,42,0.25487,50,0.76173,12,-1.6422,25,-0.5332,39,0.15810,23,-0.6845,26,-0.4829
ENSG00000185122,HSF1,28,-0.2325,33,0.03549,16,-1.0611,35,0.14939,59,1.19496,10,-1.7948,17,-0.9865
ENSG00000185000,DGAT1,39,0.22450,37,0.18078,30,-0.1964,33,-0.0374,29,-0.2544,50,0.64326,17,-1.0504
ENSG00000261678,SCRT1,35,-0.6837,47,-0.2699,27,-1.0813,116,1.29960,83,0.83451,45,-0.2645,8,-2.8287
ENSG00000071894,CPSF1,16,-0.1909,24,0.56719,21,0.22336,16,-0.2637,20,0.17758,5,-1.8356,13,-0.5013
ENSG00000160948,VPS28,84,-0.1776,103,0.18577,38,-1.4003,89,-0.0963,136,0.69163,85,-0.1685,66,-0.5465
ENSG00000187954,CYHR1,49,-0.5292,73,0.10789,67,-0.0508,57,-0.2850,56,-0.3652,107,0.72644,79,0.21606
ENSG00000167702,KIFC2,182,0.20048,156,-0.0514,178,0.16815,230,0.59338,176,0.16933,135,-0.2730,57,-1.5731
ENSG00000160972,PPP1R16A,20,-0.6814,15,-1.3155,15,-1.1109,42,0.53335,39,0.43799,90,1.91129,16,-0.9863
ENSG00000167700,MFSD3,21,-0.0625,35,1.04494,1,-4.1703,18,-0.3150,33,0.75851,3,-3.0401,8,-1.5785
ENSG00000160959,LRRC14,20,-0.4019,38,0.80093,10,-1.5219,29,0.11930,27,0.06678,25,-0.0657,12,-1.1873
ENSG00000254402,LRRC24,41,0.84081,34,0.72624,22,-0.1424,15,-0.7130,27,0.13673,1,-4.3494,10,-1.2989
ENSG00000213563,C8orf82,11,-0.2871,8,-0.8301,14,0.01883,27,1.16139,20,0.70437,3,-2.2144,15,0.14232
ENSG00000147799,ARHGAP39,24,0.28568,27,0.63293,8,-1.4459,31,0.69739,17,-0.3110,6,-1.7344,18,-0.1753
ENSG00000161016,RPL8,293,-0.8231,382,-0.5133,501,0.01431,501,0.01360,627,0.43457,716,0.59985,554,0.17658
ENSG00000170619,COMMD5,12,-0.7874,20,0.07787,10,-1.0436,17,-0.2129,28,0.66797,29,0.65232,11,-0.8922
ENSG00000182307,C8orf33,57,0.20387,52,0.07030,35,-0.5712,45,-0.1660,66,0.52365,31,-0.7683,46,-0.1520
ENSG00000181404,WASHC1,62,-0.0665,71,0.18734,56,-0.2286,57,-0.2030,67,0.06113,33,-1.0240,92,0.58435
ENSG00000172785,CBWD1,15,0.40301,13,0.19775,8,-0.5895,12,0.10448,13,0.17284,5,-1.3301,12,0.07383
ENSG00000107104,KANK1,8,-1.6562,7,-1.9492,5,-2.2878,21,-0.1839,14,-0.8154,93,2.53900,56,1.49071
ENSG00000080503,SMARCA2,447,0.28630,384,0.05528,373,-0.0057,436,0.24566,303,-0.3687,429,0.21981,298,-0.3587
ENSG00000147852,VLDLR,29,0.29092,29,0.31862,16,-0.7009,14,-0.8142,25,0.00048,8,-1.6812,43,0.93348
ENSG00000080608,PUM3,73,0.78063,44,-0.0651,44,-0.0570,24,-1.0117,23,-1.1374,55,0.29913,82,0.96347
ENSG00000080298,RFX3,26,-0.7185,51,0.46964,8,-2.4390,36,-0.2167,47,0.22876,59,0.57113,37,-0.1911
ENSG00000106688,SLC1A1,29,-0.1392,50,1.08174,13,-1.3051,28,-0.2091,36,0.24227,17,-0.9443,6,-2.5062
ENSG00000106993,CDC37L1,31,-0.6266,53,0.28567,53,0.21906,20,-1.3015,60,0.46549,51,0.13988,31,-0.6441
ENSG00000147853,AK3,66,-0.3764,67,-0.4388,38,-1.2037,75,-0.1674,98,0.28565,156,1.03943,105,0.36803
ENSG00000099219,ERMP1,14,-0.3899,19,0.00756,24,0.43031,10,-0.9403,12,-0.7622,8,-1.2400,50,1.67872
ENSG00000183354,KIAA2026,178,0.07883,114,-0.7584,226,0.47141,176,0.06364,122,-0.5726,196,0.23946,331,1.12844
ENSG00000137040,RANBP6,47,0.04465,70,0.93688,17,-1.4900,31,-0.6163,46,0.00310,48,0.05561,17,-1.5323
ENSG00000147854,UHRF2,16,-0.1255,27,0.91360,14,-0.3468,18,0.05252,16,-0.2037,4,-2.2471,13,-0.4345
ENSG00000107077,KDM4C,21,0.15816,14,-0.6389,24,0.36482,20,0.03073,9,-1.3127,29,0.64669,41,1.23349
ENSG00000137038,DMAC1,48,-0.7494,97,0.49386,30,-1.4267,84,0.12352,104,0.55545,58,-0.4662,55,-0.5432
ENSG00000153707,PTPRD,157,0.06228,161,0.12809,92,-0.7807,96,-0.7088,110,-0.5529,79,-1.0031,386,1.61988
ENSG00000107186,MPDZ,79,0.41136,51,-0.3798,28,-1.2293,31,-1.0601,50,-0.3734,66,0.11698,160,1.64854
ENSG00000147862,NFIB,225,0.26248,127,-0.7818,133,-0.5673,214,0.18254,136,-0.5873,448,1.46306,237,0.34911
ENSG00000175893,ZDHHC21,120,0.79132,86,0.30536,76,0.04127,69,-0.1289,55,-0.5111,55,-0.4845,56,-0.4580
ENSG00000155158,TTC39B,55,0.83595,43,0.56486,11,-1.6663,34,0.04631,30,-0.1349,27,-0.3043,13,-1.3506
ENSG00000164975,SNAPC3,44,-0.0087,53,0.36796,10,-2.2678,36,-0.3430,55,0.41208,50,0.19409,35,-0.3745
ENSG00000164985,PSIP1,560,0.35091,476,0.11090,641,0.57638,265,-0.8284,274,-0.8532,426,-0.0907,643,0.58001
ENSG00000164989,CCDC171,67,0.90674,36,-0.1240,38,-0.0075,22,-0.8776,22,-0.9634,61,0.74007,46,0.27645
ENSG00000044459,CNTLN,37,0.76092,7,-1.9597,18,-0.3514,17,-0.5081,23,-0.0521,35,0.64466,58,1.56532
ENSG00000107295,SH3GL2,194,0.08938,256,0.73762,183,-0.0046,146,-0.3664,202,0.17113,123,-0.6302,21,-3.2158
ENSG00000155876,RRAGA,51,-0.8287,128,0.89527,68,-0.3803,52,-0.7917,105,0.36495,48,-0.9127,51,-0.8168
ENSG00000147874,HAUS6,23,-0.0059,22,-0.1238,10,-1.2996,13,-0.9275,12,-1.1050,35,0.63664,64,1.72240
ENSG00000137154,RPS6,329,-1.2681,386,-1.2201,1266,0.87777,729,-0.0371,923,0.39452,1042,0.54484,1094,0.62670
ENSG00000155886,SLC24A2,331,0.36582,325,0.44663,430,0.80253,183,-0.5745,184,-0.6268,90,-1.6530,267,0.01283
ENSG00000171843,MLLT3,39,-0.0167,40,-0.0165,41,0.03189,33,-0.2840,38,-0.0696,41,0.04471,49,0.33077
ENSG00000188352,FOCAD,43,-0.1866,73,0.93539,27,-0.9306,35,-0.5306,64,0.51580,21,-1.2607,13,-2.0303
ENSG00000198642,KLHL9,54,0.24649,47,0.00602,20,-1.2582,54,0.23884,51,0.18155,44,-0.0858,50,0.10416
ENSG00000099810,MTAP,8,-0.6149,14,0.22429,6,-0.9873,31,1.52336,7,-1.0521,3,-2.0475,22,0.88045
ENSG00000107105,ELAVL2,145,0.24464,170,0.68975,97,-0.3941,162,0.43029,129,0.07238,30,-2.1698,43,-1.6363
ENSG00000198680,TUSC1,18,0.28046,15,0.06723,3,-2.4299,13,-0.1516,26,1.08832,2,-2.4981,14,-0.1035
ENSG00000120159,CAAP1,26,0.62252,21,0.42503,3,-2.5157,21,0.28202,13,-0.4830,26,0.61537,9,-0.9773
ENSG00000137055,PLAA,22,0.11493,19,-0.1203,32,0.68852,14,-0.6232,30,0.72005,7,-1.6555,13,-0.6787
ENSG00000096872,IFT74,21,-0.2577,16,-0.7901,24,-0.0364,32,0.40006,24,-0.0841,38,0.71073,36,0.62214
ENSG00000120162,MOB3B,15,-1.0257,18,-0.8971,30,-0.0064,5,-2.6569,25,-0.3011,39,0.41335,105,2.25578
ENSG00000147894,C9orf72,13,-0.9204,37,1.06462,11,-1.1699,18,-0.4114,25,0.12890,10,-1.2237,20,-0.2105
ENSG00000260412,AL353746.1,33,0.88205,35,1.45599,9,-1.0841,9,-1.1423,12,-0.8120,9,-1.1014,3,-2.5963
ENSG00000122729,ACO1,20,-0.1901,19,-0.3383,26,0.27299,23,0.03690,25,0.18929,33,0.65233,15,-0.6319
ENSG00000197579,TOPORS,69,0.24894,46,-0.4787,76,0.40161,49,-0.2979,34,-0.9063,91,0.71246,98,0.83650
ENSG00000235453,SMIM27,14,-0.5028,20,0.04007,18,-0.1567,20,0.03169,29,0.76515,6,-1.6554,19,-0.0565
ENSG00000165264,NDUFB6,51,-1.0966,135,0.58138,58,-0.8930,50,-1.1243,178,1.06482,71,-0.5788,43,-1.3303
ENSG00000137074,APTX,32,0.08819,35,0.29794,9,-1.7559,27,-0.1634,30,-0.0001,22,-0.5103,47,0.72149
ENSG00000086061,DNAJA1,297,0.07018,381,0.65153,343,0.30502,172,-0.7865,253,-0.2042,199,-0.5565,180,-0.7144
ENSG00000122692,SMU1,53,0.28834,52,0.36881,13,-1.7949,41,-0.1278,42,-0.0904,46,0.07675,47,0.09191
ENSG00000107262,BAG1,82,-0.4802,99,-0.2311,100,-0.1612,157,0.56752,123,0.18836,92,-0.2982,136,0.32823
ENSG00000086065,CHMP5,67,-0.6938,134,0.53307,91,-0.2222,65,-0.7338,120,0.24710,118,0.19547,64,-0.7573
ENSG00000086102,NFX1,55,0.42180,37,-0.2545,54,0.40259,37,-0.1804,37,-0.2131,26,-0.7144,62,0.64427
ENSG00000165271,NOL6,17,0.36965,20,0.87650,3,-2.0741,1,-3.0047,19,0.61910,12,-0.1849,3,-1.9333
ENSG00000230453,ANKRD18B,28,0.83461,25,0.97861,7,-1.3072,14,-0.2756,11,-0.6057,5,-1.8431,13,-0.3817
ENSG00000010438,PRSS3,13,-1.0542,43,1.13212,20,-0.4477,22,-0.3055,29,0.18099,19,-0.4973,3,-3.0508
ENSG00000107341,UBE2R2,72,-0.2709,89,0.06611,49,-0.8759,70,-0.3280,87,0.01691,110,0.39851,119,0.52601
ENSG00000137073,UBAP2,85,0.23932,36,-1.2820,157,1.28948,81,0.15149,40,-1.0032,141,1.08990,80,0.13297
ENSG00000198876,DCAF12,9,-0.3515,14,0.29790,5,-1.1967,10,-0.2388,16,0.59163,8,-0.6791,12,0.06309
ENSG00000165006,UBAP1,33,0.08175,43,0.66928,3,-3.2447,26,-0.3352,43,0.56082,8,-2.0204,32,0.01381
ENSG00000164978,NUDT2,5,-2.2016,26,0.45000,19,-0.1624,12,-0.9324,34,0.85717,7,-1.5576,24,0.20801
ENSG00000164976,MYORG,13,-1.3068,17,-1.0764,6,-2.3022,58,1.03178,37,0.35127,86,1.78091,19,-0.7286
ENSG00000164972,C9orf24,12,-0.9376,33,0.83122,1,-4.3333,24,0.06846,43,1.24857,1,-3.7760,5,-2.3035
ENSG00000164970,FAM219A,70,0.14941,70,0.20539,101,0.76414,62,-0.0421,66,0.05697,21,-1.6919,40,-0.7059
ENSG00000168913,ENHO,94,-1.2658,137,-0.8458,132,-0.7541,297,0.54261,341,0.90956,408,1.08912,110,-1.0345
ENSG00000122756,CNTFR,4,-2.7067,16,-1.0147,7,-2.1213,34,0.33538,28,0.01283,115,2.63483,14,-1.0578
ENSG00000164967,RPP25L,7,-1.3139,19,0.36695,9,-0.9231,13,-0.3392,26,0.90762,12,-0.4481,11,-0.5485
ENSG00000137100,DCTN3,58,-0.4761,111,0.78600,25,-1.7416,46,-0.8189,126,0.92457,34,-1.2710,34,-1.2769
ENSG00000147955,SIGMAR1,15,-0.7500,35,0.73628,11,-1.3053,20,-0.3521,21,-0.3343,36,0.58371,23,-0.1652
ENSG00000213930,GALT,3,-2.1109,21,1.07045,0,-6.5513,12,-0.1170,16,0.40913,11,-0.2768,9,-0.4781
ENSG00000187186,AL162231.1,46,-0.5810,91,0.69259,37,-0.8880,65,-0.0406,99,0.75812,26,-1.4457,20,-1.7884
ENSG00000122733,PHF24,184,0.52865,180,0.66845,111,-0.2829,158,0.28106,115,-0.2559,92,-0.5785,15,-3.2323
ENSG00000165280,VCP,105,-0.2045,183,0.99330,86,-0.5040,79,-0.6483,101,-0.2828,67,-0.9039,103,-0.2343
ENSG00000165283,STOML2,47,-0.5218,94,0.83133,43,-0.6346,50,-0.4106,70,0.11703,56,-0.2317,34,-1.0224
ENSG00000005238,FAM214B,45,0.60760,27,-0.2826,17,-0.9206,25,-0.3034,33,0.09822,24,-0.3627,51,0.84086
ENSG00000198722,UNC13B,40,0.62398,32,0.32491,14,-0.9969,33,0.30601,29,0.13268,19,-0.5576,12,-1.2153
ENSG00000198853,RUSC2,53,-0.4246,85,0.43657,91,0.43315,63,-0.1659,85,0.36998,27,-1.4199,36,-1.0234
ENSG00000107140,TESK1,21,-0.7104,36,0.15048,27,-0.3721,34,0.03278,52,0.81369,16,-1.1154,27,-0.3757
ENSG00000159884,CCDC107,27,0.00241,38,0.81224,9,-1.5998,15,-0.8799,28,0.07294,22,-0.2747,23,-0.2432
ENSG00000137076,TLN1,13,-1.6928,18,-1.4058,33,-0.2818,24,-0.7924,34,-0.2982,97,1.50747,111,1.76773
ENSG00000107175,CREB3,50,0.17897,48,0.11069,44,-0.0366,26,-0.8570,51,0.22782,42,-0.1296,44,-0.0370
ENSG00000070610,GBA2,32,-0.6114,60,0.50052,31,-0.6834,45,-0.0913,67,0.63416,24,-1.0563,31,-0.6686
ENSG00000107185,RGP1,22,0.19158,16,-0.4589,17,-0.2704,28,0.52415,26,0.50953,11,-0.8392,21,0.10336
ENSG00000137133,HINT2,18,-0.9339,33,0.00303,18,-0.9336,28,-0.2650,37,0.21275,77,1.42834,16,-1.0735
ENSG00000137103,TMEM8B,35,-0.6577,70,0.62745,22,-1.3491,66,0.35312,58,0.17404,51,-0.0400,27,-1.0108
ENSG00000122705,CLTA,189,-0.3426,325,0.72991,205,-0.2120,198,-0.2683,227,-0.0591,132,-0.8913,192,-0.3161
ENSG00000159921,GNE,21,0.19167,18,0.00637,1,-3.7398,17,-0.1425,23,0.41729,22,0.32728,21,0.21337
ENSG00000137075,RNF38,62,0.13384,56,-0.0451,62,0.12208,90,0.74598,57,0.00539,45,-0.3831,31,-0.9663
ENSG00000281649,EBLN3P,53,-0.0246,65,0.39653,62,0.23302,38,-0.5326,54,0.02769,45,-0.2830,36,-0.6238
ENSG00000147905,ZCCHC7,24,0.28127,13,-0.8269,38,1.05147,25,0.37926,15,-0.5123,18,-0.1746,27,0.48077
ENSG00000137106,GRHPR,25,-1.4048,60,-0.0759,52,-0.2742,27,-1.2628,81,0.48372,84,0.48129,93,0.65558
ENSG00000175768,TOMM5,37,-0.7836,83,0.68790,35,-0.8518,58,-0.0824,95,0.84439,26,-1.3298,15,-2.0666
ENSG00000165275,TRMT10B,14,0.23381,4,-1.7850,6,-1.1381,13,0.13609,10,-0.3400,17,0.49012,40,2.06277
ENSG00000122741,DCAF10,35,-0.5065,53,0.20344,18,-1.5079,22,-1.1861,60,0.41408,73,0.67997,54,0.18131
ENSG00000180071,ANKRD18A,105,0.63509,9,-3.4116,38,-0.9556,17,-2.1804,2,-4.9103,34,-1.1519,487,4.25833
ENSG00000283886,BX664615.2,18,-0.2172,24,0.33349,6,-1.7601,12,-0.7957,33,0.89690,10,-1.0881,21,0.04549
ENSG00000240240,BX664727.3,43,1.75621,17,0.21559,0,-4.5772,14,-0.1900,5,-1.8088,27,0.91697,9,-0.7641
ENSG00000154529,CNTNAP3B,43,0.97814,20,-0.3637,19,-0.3380,29,0.32692,17,-0.5283,32,0.49843,20,-0.2760
ENSG00000172014,ANKRD20A4,35,1.60382,12,-0.2716,0,-4.4978,10,-0.5438,4,-1.8704,35,1.58851,13,-0.0757
ENSG00000147996,CBWD5,26,0.62917,17,-0.0646,18,0.05552,15,-0.2583,17,0.01657,19,0.17229,10,-0.7731
ENSG00000107242,PIP5K1B,7,-1.8079,27,0.43121,0,-7.3217,15,-0.5831,42,1.22348,32,0.59384,4,-2.3688
ENSG00000187866,FAM122A,7,-1.3578,21,0.41899,2,-3.0510,13,-0.4316,24,0.59957,37,1.22953,4,-2.2130
ENSG00000119139,TJP2,3,-3.3575,5,-3.1324,15,-1.2524,18,-0.9758,7,-2.5307,141,2.62978,137,2.55908
ENSG00000107282,APBA1,41,0.27063,36,0.07802,29,-0.2650,40,0.24799,37,0.15299,18,-0.9885,34,-0.0228
ENSG00000188647,PTAR1,23,-1.1268,31,-0.7762,63,0.45097,45,-0.0754,46,-0.0564,96,1.17567,62,0.42401
ENSG00000198887,SMC5,74,0.82039,25,-1.0601,39,-0.2279,25,-0.9213,18,-1.5306,66,0.62952,134,1.92747
ENSG00000119138,KLF9,80,-0.4873,150,0.71797,95,-0.2165,87,-0.3577,120,0.17836,75,-0.5790,61,-0.8979
ENSG00000083067,TRPM3,60,0.29031,35,-0.6845,97,1.12130,58,0.24871,35,-0.6135,77,0.70866,32,-0.6898
ENSG00000107362,ABHD17B,34,-0.1718,28,-0.5956,30,-0.3627,30,-0.3345,31,-0.3330,28,-0.4484,109,1.86320
ENSG00000119125,GDA,226,0.51871,219,0.63274,215,0.43675,128,-0.3990,129,-0.4278,104,-0.7103,57,-1.6283
ENSG00000107372,ZFAND5,349,0.14308,384,0.39917,280,-0.2079,293,-0.1352,318,-0.0046,313,-0.0307,167,-1.0064
ENSG00000165092,ALDH1A1,23,-1.4439,23,-1.6847,76,0.40841,74,0.37431,68,0.26532,140,1.48363,71,0.30380
ENSG00000198963,RORB,77,-1.0148,212,0.81848,15,-3.4091,213,0.59466,185,0.41711,144,-0.0385,22,-2.8198
ENSG00000135045,C9orf40,6,-1.0459,20,1.23033,0,-6.4340,13,0.17307,10,-0.2562,11,-0.1375,8,-0.5591
ENSG00000156017,CARNMT1,26,0.82422,29,1.46181,3,-2.1729,11,-0.6123,11,-0.5808,1,-4.0063,8,-1.0084
ENSG00000106733,NMRK1,25,-0.1054,34,0.47637,18,-0.6610,29,0.09013,39,0.71038,4,-2.7984,15,-0.9216
ENSG00000134996,OSTF1,25,-0.1014,41,1.01764,8,-1.7598,13,-1.0434,28,0.10723,10,-1.3988,28,0.09469
ENSG00000135002,RFK,83,-0.4529,154,0.75240,119,0.12581,107,-0.0489,129,0.29697,42,-1.4713,29,-1.9991
ENSG00000106772,PRUNE2,106,-0.3249,166,0.54208,82,-0.7191,69,-0.9677,93,-0.5680,54,-1.3329,300,1.43284
ENSG00000197969,VPS13A,189,1.31197,100,0.30071,100,0.21676,73,-0.2718,66,-0.4908,52,-0.7991,25,-1.9168
ENSG00000156052,GNAQ,290,-0.0708,326,0.15092,196,-0.6860,352,0.24122,323,0.11698,327,0.12089,243,-0.3508
ENSG00000148019,CEP78,63,0.35314,26,-1.2002,33,-0.6648,41,-0.3352,27,-1.0472,100,1.13941,136,1.71678
ENSG00000135069,PSAT1,33,-1.7215,32,-2.0048,124,0.33078,97,-0.0691,88,-0.2451,288,1.83631,197,1.11786
ENSG00000106829,TLE4,172,0.77228,42,-1.6800,315,1.89197,49,-1.2150,29,-2.1162,148,0.52030,208,1.10503
ENSG00000196781,TLE1,26,-0.8554,59,0.62314,5,-3.0806,38,-0.2384,45,0.02279,82,1.01727,26,-0.8168
ENSG00000148057,IDNK,15,-0.3284,11,-0.8410,7,-1.3802,8,-1.1987,40,1.61469,29,0.76887,8,-1.2135
ENSG00000135018,UBQLN1,85,-0.5185,168,0.77847,86,-0.5056,100,-0.2711,135,0.23907,67,-0.8926,75,-0.7210
ENSG00000165113,GKAP1,50,0.17053,32,-0.6590,65,0.58718,41,-0.1651,31,-0.6209,58,0.39727,79,0.92972
ENSG00000165115,KIF27,37,0.69266,16,-0.7568,16,-0.6244,22,-0.1458,12,-1.2061,35,0.58108,60,1.55914
ENSG00000165119,HNRNPK,337,-0.1479,419,0.26554,334,-0.1602,305,-0.3062,359,-0.0526,353,-0.0728,392,0.09664
ENSG00000148053,NTRK2,532,-0.5850,560,-0.6227,546,-0.5443,926,0.29562,644,-0.3173,2118,1.76720,624,-0.3348
ENSG00000135049,AGTPBP1,61,0.10725,66,0.32206,54,-0.0817,33,-0.8442,39,-0.6563,52,-0.1543,93,0.81248
ENSG00000135040,NAA35,62,0.50821,53,0.34814,35,-0.3964,31,-0.5902,31,-0.6400,22,-1.0726,80,0.93848
ENSG00000135052,GOLM1,91,-0.3476,122,0.14952,118,0.06340,89,-0.3806,113,-0.0087,189,0.83864,57,-1.0770
ENSG00000135070,ISCA1,84,-0.1418,123,0.66028,52,-0.8829,113,0.34873,108,0.31370,43,-1.1620,36,-1.4320
ENSG00000083223,TUT7,54,0.55616,34,-0.2429,36,-0.1024,24,-0.7194,22,-0.8984,47,0.32838,75,1.13369
ENSG00000196730,DAPK1,34,-0.2589,66,1.15856,11,-1.9836,29,-0.5100,35,-0.2537,48,0.28792,13,-1.6760
ENSG00000135047,CTSL,18,-1.4175,56,0.40594,18,-1.4348,41,-0.1798,69,0.75787,26,-0.8664,53,0.21886
ENSG00000156345,CDK20,11,-0.1452,19,1.03712,6,-1.0433,7,-0.9056,20,0.87623,0,-6.4254,2,-2.6180
ENSG00000106723,SPIN1,146,-0.0286,182,0.43781,152,0.03312,147,-0.0232,157,0.09483,114,-0.4123,68,-1.2026
ENSG00000148082,SHC3,209,0.05769,152,-0.5492,174,-0.2335,330,0.81657,248,0.38559,312,0.72058,38,-2.5316
ENSG00000187742,SECISBP2,67,0.38944,48,-0.1800,71,0.48857,37,-0.5404,40,-0.4685,59,0.18743,67,0.39273
ENSG00000187764,SEMA4D,40,-1.0607,41,-1.2475,106,0.45225,44,-0.9362,43,-1.0394,69,-0.2391,335,2.67587
ENSG00000165023,DIRAS2,610,0.95664,362,0.10737,934,1.74674,164,-1.1491,167,-1.2170,245,-0.5319,65,-2.5225
ENSG00000148090,AUH,16,-0.8198,38,0.66525,39,0.52871,7,-2.0166,28,0.01271,25,-0.1993,23,-0.3221
ENSG00000090054,SPTLC1,32,-0.4420,50,0.30585,37,-0.2244,58,0.47592,31,-0.5461,59,0.52423,31,-0.4875
ENSG00000196305,IARS,50,-0.2261,92,1.09718,22,-1.4762,40,-0.5746,58,0.02845,39,-0.6189,32,-0.8927
ENSG00000198000,NOL8,50,0.22096,33,-0.5476,27,-0.7762,18,-1.3827,41,-0.1287,42,-0.0541,121,1.76448
ENSG00000127080,IPPK,15,0.20004,17,0.59199,5,-1.3389,28,1.25750,5,-1.5868,2,-2.5327,19,0.62983
ENSG00000185963,BICD2,42,0.10344,43,0.20777,50,0.39893,41,0.06592,31,-0.3924,22,-0.8682,44,0.19649
ENSG00000165233,CARD19,9,-1.0059,22,0.48564,5,-1.7406,16,-0.1144,27,0.82991,8,-1.1820,16,-0.1171
ENSG00000131669,NINJ1,5,-2.0634,20,0.03545,5,-2.0860,11,-0.8247,24,0.38238,39,1.15856,27,0.54941
ENSG00000165238,WNK2,77,0.05366,107,0.81181,21,-1.9032,72,-0.0556,74,-0.0147,75,0.01801,31,-1.3292
ENSG00000188938,FAM120AOS,51,-0.0247,51,-0.0433,55,0.09666,42,-0.3549,44,-0.2953,69,0.44325,63,0.31165
ENSG00000048828,FAM120A,83,0.01403,75,-0.1696,73,-0.1897,90,0.15226,68,-0.3156,130,0.75599,81,-0.0116
ENSG00000197724,PHF2,28,0.19256,15,-0.9313,22,-0.2254,39,0.69164,17,-0.6237,40,0.75820,43,0.85247
ENSG00000158079,PTPDC1,14,-0.8513,14,-0.9852,24,0.00298,18,-0.4506,8,-1.7923,23,-0.0808,103,2.74127
ENSG00000148110,MFSD14B,21,-0.2763,23,-0.1108,15,-0.7956,25,0.01009,23,-0.1203,28,0.20536,42,0.88770
ENSG00000148120,AOPEP,15,-0.3112,12,-0.7138,7,-1.4413,8,-1.1640,13,-0.5453,28,0.73404,59,2.09476
ENSG00000185920,PTCH1,24,-0.0309,15,-0.9595,2,-3.4046,33,0.47024,27,0.13727,75,1.95062,15,-0.7631
ENSG00000175611,LINC00476,24,0.92272,6,-1.5130,0,-4.6622,13,-0.0555,11,-0.3255,30,1.29421,30,1.29340
ENSG00000182150,ERCC6L2,110,0.99042,51,-0.3232,36,-0.7971,50,-0.3057,43,-0.6067,73,0.29455,98,0.78286
ENSG00000130956,HABP4,188,-0.1630,176,-0.3307,291,0.55100,237,0.21170,309,0.75588,138,-0.6467,80,-1.4743
ENSG00000081377,CDC14B,28,-0.2272,19,-1.0267,11,-1.6954,24,-0.4508,17,-1.0687,77,1.46212,96,1.88024
ENSG00000196312,MFSD14C,64,0.95087,29,-0.4072,30,-0.3083,43,0.27026,28,-0.4625,35,-0.0558,46,0.40571
ENSG00000136842,TMOD1,3,-3.2703,45,1.16235,0,-7.6052,15,-0.8850,48,1.10279,8,-1.7842,16,-0.7718
ENSG00000136925,TSTD2,18,0.03984,22,0.41488,0,-5.0269,17,-0.0359,21,0.25907,11,-0.7086,25,0.53604
ENSG00000136937,NCBP1,25,0.35487,22,0.20506,5,-1.9588,27,0.45546,20,-0.0299,19,-0.0829,19,-0.1112
ENSG00000136936,XPA,61,-0.0994,57,-0.2633,69,0.09270,55,-0.2609,54,-0.3374,78,0.28188,110,0.86118
ENSG00000136938,ANP32B,114,-0.7823,49,-2.3294,408,1.31700,168,-0.1801,79,-1.4393,164,-0.2157,722,2.48140
ENSG00000095380,NANS,14,-0.4867,29,0.86216,3,-2.8449,19,-0.0981,22,0.13854,25,0.35856,7,-1.4586
ENSG00000106789,CORO2A,34,1.41847,21,0.82268,11,-0.4407,2,-2.6287,13,-0.1834,1,-3.9356,8,-0.8285
