Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000181915,ADO,54,0.59617,25,-0.7794,48,0.25579,47,0.17959,15,-1.5297,17,-1.3801
ENSG00000148572,NRBF2,47,0.84340,14,-1.2940,24,-0.6337,26,-0.3753,24,-0.4903,45,0.47312
ENSG00000171988,JMJD1C,152,-0.6327,105,-1.0310,84,-1.5738,291,0.56661,343,0.83997,658,2.03965
ENSG00000165476,REEP3,19,-1.5847,47,0.08420,20,-1.3842,196,2.69783,70,0.72579,41,-0.1419
ENSG00000183230,CTNNA3,9,-2.8843,45,-0.0780,3,-4.0781,207,2.69023,207,2.69231,18,-1.4602
ENSG00000198739,LRRTM3,62,0.72687,10,-2.2217,37,-0.4183,6,-3.0583,33,-0.5064,100,1.28751
ENSG00000108176,DNAJC12,44,0.66135,7,-2.3586,36,0.12422,16,-1.1061,39,0.21315,25,-0.4605
ENSG00000096717,SIRT1,24,0.29061,20,-0.1293,14,-0.7660,31,0.59212,8,-1.4605,38,0.90910
ENSG00000148634,HERC4,44,0.16749,39,-0.0765,18,-1.4518,39,-0.1010,50,0.31041,94,1.37817
ENSG00000096746,HNRNPH3,126,0.08266,89,-0.4814,109,-0.2113,155,0.38366,174,0.58008,88,-0.4999
ENSG00000204130,RUFY2,112,-0.1386,73,-0.7592,58,-1.2753,249,1.22318,185,0.70757,182,0.68761
ENSG00000122912,SLC25A16,34,0.60993,26,-0.0247,18,-0.6571,18,-0.5486,33,0.38682,21,-0.3463
ENSG00000138336,TET1,5,-1.3320,9,-0.2355,7,-0.6481,48,2.67045,0,-3.6905,18,0.78494
ENSG00000060339,CCAR1,138,-1.0738,94,-1.4042,86,-1.7504,316,0.47842,839,2.26231,526,1.35161
ENSG00000165730,STOX1,15,-1.4951,102,1.91624,43,0.51592,17,-1.0615,8,-2.0268,52,0.68759
ENSG00000107625,DDX50,55,0.32767,34,-0.5069,38,-0.4397,38,-0.3415,40,-0.2801,79,0.82835
ENSG00000165732,DDX21,85,-0.1755,40,-1.2721,57,-0.8738,184,1.13926,169,0.99867,109,0.26599
ENSG00000198954,KIF1BP,78,0.35034,106,0.72464,57,-0.3238,50,-0.4699,19,-1.9270,84,0.35253
ENSG00000122862,SRGN,15,-0.8994,38,0.83168,46,1.66924,14,-0.7813,3,-3.0700,0,-4.7426
ENSG00000122958,VPS26A,92,0.50992,63,-0.2665,70,-0.1113,63,-0.2632,44,-0.7981,70,-0.0949
ENSG00000156502,SUPV3L1,43,0.69857,13,-1.3491,18,-1.0605,17,-1.0152,37,0.19699,65,1.12149
ENSG00000156515,HK1,251,0.93451,133,-0.4319,172,-0.0289,19,-3.2599,93,-0.9782,157,-0.1713
ENSG00000099282,TSPAN15,4,-2.4336,11,-0.4525,9,-1.0079,91,3.44587,10,-0.6381,17,0.10723
ENSG00000171224,FAM241B,42,1.08001,8,-1.8488,32,0.24018,3,-3.1353,3,-3.0467,30,0.08185
ENSG00000079332,SAR1A,113,0.34627,110,0.19352,86,-0.2374,79,-0.3406,68,-0.5649,106,0.13218
ENSG00000180817,PPA1,245,0.46374,131,-0.6739,261,0.53543,108,-0.9639,87,-1.2866,133,-0.6474
ENSG00000172731,LRRC20,30,0.68217,14,-0.7405,28,0.40825,5,-2.1156,20,-0.2345,8,-1.5956
ENSG00000148730,EIF4EBP2,51,-0.4984,126,1.09024,87,0.61757,46,-0.5201,32,-1.0992,44,-0.6107
ENSG00000166224,SGPL1,15,-0.3073,28,0.80789,18,0.09843,18,0.05855,4,-2.0126,24,0.58129
ENSG00000166228,PCBD1,28,-0.3547,50,0.66619,54,1.08728,13,-1.4138,18,-0.9646,9,-1.9155
ENSG00000107731,UNC5B,7,-1.8002,20,0.14788,11,-0.8553,84,2.84111,18,-0.0075,16,-0.2075
ENSG00000107738,VSIR,30,-0.9557,127,1.63722,70,0.78341,16,-1.6280,12,-2.1152,47,-0.0334
ENSG00000197746,PSAP,1155,0.55450,1135,0.33563,782,-0.3140,772,-0.2776,363,-1.4259,889,-0.0548
ENSG00000107742,SPOCK2,264,0.87945,219,0.25115,155,-0.3610,43,-2.2153,99,-0.9809,177,-0.0903
ENSG00000138303,ASCC1,13,-0.6362,40,1.36278,12,-0.6418,31,0.90724,16,-0.1047,17,-0.0188
ENSG00000166295,ANAPC16,83,0.20854,75,-0.0246,75,-0.0338,79,0.05883,63,-0.2952,63,-0.3023
ENSG00000168209,DDIT4,44,-0.9318,150,1.26129,66,-0.1060,125,0.94450,30,-1.2921,91,0.40786
ENSG00000148719,DNAJB12,39,0.34538,45,0.47011,26,-0.4812,33,-0.0218,23,-0.5836,34,0.04867
ENSG00000107745,MICU1,116,0.80847,33,-1.4250,70,-0.3681,53,-0.7062,92,0.13372,76,-0.1599
ENSG00000122884,P4HA1,16,-1.2352,71,1.43200,28,-0.1647,57,1.03687,6,-2.3903,51,0.84818
ENSG00000122882,ECD,19,0.27523,4,-2.0396,24,0.73560,16,-0.0629,7,-1.2218,10,-0.7930
ENSG00000138286,FAM149B1,14,-0.3048,7,-1.2647,25,0.87457,25,0.65287,4,-2.0646,14,-0.2587
ENSG00000213551,DNAJC9,37,0.61694,7,-2.1603,24,-0.3532,16,-0.8489,27,-0.1154,47,0.78546
ENSG00000182180,MRPS16,43,-0.2151,48,0.00600,50,0.07435,31,-0.6436,51,0.11285,73,0.67958
ENSG00000138279,ANXA7,117,0.47383,129,0.47015,97,0.01955,81,-0.2755,37,-1.4640,52,-0.9519
ENSG00000107758,PPP3CB,323,0.95083,159,-0.5347,214,-0.0885,25,-3.2460,79,-1.5819,263,0.26253
ENSG00000166348,USP54,23,-1.0538,27,-0.5438,24,-0.8602,143,2.30448,68,0.89345,26,-0.6109
ENSG00000176986,SEC24C,38,0.72050,24,-0.2437,23,-0.4038,17,-0.7663,39,0.51251,11,-1.4231
ENSG00000196968,FUT11,26,0.07107,14,-0.9248,19,-0.5309,30,0.22723,16,-0.7207,59,1.38238
ENSG00000172586,CHCHD1,59,0.11226,30,-0.9733,87,0.93769,33,-0.8279,10,-2.6134,51,-0.1576
ENSG00000214655,ZSWIM8,33,0.43175,14,-1.0479,15,-1.0360,26,-0.1157,22,-0.3144,63,1.36723
ENSG00000166507,NDST2,21,0.15183,28,0.53610,15,-0.4805,9,-1.1526,3,-2.7918,48,1.46149
ENSG00000148660,CAMK2G,299,0.89409,246,0.24829,156,-0.5651,61,-1.8765,116,-0.9192,232,0.14983
ENSG00000035403,VCL,25,-0.2804,33,0.21502,25,-0.2912,10,-1.5729,19,-0.6438,80,1.72780
ENSG00000185009,AP3M1,21,0.38998,13,-0.5013,16,-0.1154,23,0.43207,5,-1.8836,20,0.20607
ENSG00000156110,ADK,30,0.24003,34,0.35112,29,0.14373,22,-0.3259,17,-0.7251,18,-0.6456
ENSG00000156650,KAT6B,92,-0.7856,147,0.14807,65,-1.2955,190,0.56867,401,1.89913,174,0.41915
ENSG00000156671,SAMD8,88,0.08377,88,0.06598,74,-0.2542,115,0.48685,85,-0.0028,70,-0.2983
ENSG00000165637,VDAC2,142,0.63984,73,-0.6300,150,0.65587,46,-1.3112,16,-2.8550,53,-1.1013
ENSG00000165655,ZNF503,31,1.07312,18,-0.1896,15,-0.6065,2,-2.9853,19,-0.1382,18,-0.2000
ENSG00000156113,KCNMA1,311,0.68070,152,-0.6824,193,-0.3894,31,-3.0515,134,-0.8745,460,1.10550
ENSG00000148606,POLR3A,54,0.58641,39,-0.1583,24,-1.0627,21,-1.0658,50,0.25922,71,0.83405
ENSG00000138326,RPS24,608,-1.1094,1307,0.34061,1699,1.05769,1359,0.40513,1028,-0.0444,401,-1.4850
ENSG00000108175,ZMIZ1,74,-0.0479,138,0.98311,68,-0.2093,52,-0.5755,74,-0.0316,68,-0.1616
ENSG00000108179,PPIF,48,0.59995,48,0.40707,28,-0.5351,49,0.45636,1,-4.5281,36,-0.0469
ENSG00000165424,ZCCHC24,32,-2.6244,249,0.96435,47,-1.8739,505,2.30276,434,1.98708,68,-1.0910
ENSG00000225484,NUTM2B-AS1,15,-0.1484,1,-3.8377,12,-0.5011,25,0.75901,13,-0.2660,39,1.51187
ENSG00000133678,TMEM254,12,-0.5027,41,1.58411,14,-0.2130,15,-0.0833,1,-3.6192,25,0.74083
ENSG00000122359,ANXA11,92,0.32838,75,-0.0968,86,0.14032,15,-2.4699,49,-0.7663,116,0.59260
ENSG00000122378,PRXL2A,328,-0.5318,781,1.02001,517,0.42474,180,-1.3030,221,-0.9921,586,0.53393
ENSG00000108219,TSPAN14,30,-0.3005,43,0.35731,34,-0.0052,18,-0.9323,36,0.09864,57,0.83073
ENSG00000185737,NRG3,46,0.76645,25,-0.4812,27,-0.3938,5,-2.7066,34,-0.0101,42,0.34627
ENSG00000165678,GHITM,451,0.92950,231,-0.4841,358,0.26221,95,-1.8139,81,-2.0592,176,-0.9014
ENSG00000107771,CCSER2,178,0.24814,110,-0.5909,130,-0.4025,203,0.38167,137,-0.2464,211,0.43983
ENSG00000182771,GRID1,27,0.70710,2,-3.2302,15,-0.5377,20,-0.0546,27,0.43570,21,0.06263
ENSG00000062650,WAPL,49,-0.2485,63,0.22864,42,-0.5185,90,0.81270,71,0.42253,57,0.07465
ENSG00000122367,LDB3,14,-2.1556,9,-2.3491,7,-2.9882,256,3.29291,141,1.90783,28,-0.8052
ENSG00000107779,BMPR1A,18,-0.0613,12,-0.6623,17,-0.1617,22,0.23768,21,0.20916,26,0.53501
ENSG00000173267,SNCG,312,1.85077,17,-3.3669,181,0.15093,15,-3.5719,12,-3.9042,15,-3.6066
ENSG00000148671,ADIRF,16,-2.5642,138,1.14943,133,1.55404,81,0.25687,31,-1.2062,44,-0.6997
ENSG00000148672,GLUD1,106,-1.1689,417,1.30568,270,0.73992,135,-0.5372,49,-2.0645,265,0.53082
ENSG00000122376,SHLD2,17,0.11330,13,-0.3833,12,-0.6177,16,-0.0379,26,0.71183,22,0.45986
ENSG00000223482,NUTM2A-AS1,26,-0.1626,11,-1.3841,22,-0.5033,62,1.29735,32,0.19892,36,0.38740
ENSG00000107789,MINPP1,27,0.91583,7,-1.4268,12,-0.8221,10,-0.8495,7,-1.4810,38,1.16541
ENSG00000138138,ATAD1,119,1.05509,40,-1.0481,72,-0.2015,38,-1.1263,30,-1.4788,76,-0.0750
ENSG00000171862,PTEN,143,0.60393,96,-0.2468,119,0.11762,40,-1.5639,96,-0.2359,70,-0.7185
ENSG00000138134,STAMBPL1,29,0.98555,12,-0.7693,11,-0.9807,3,-2.7946,13,-0.5992,39,1.11402
ENSG00000107798,LIPA,33,-0.1409,13,-1.5288,24,-0.6702,134,2.38705,15,-1.2547,19,-0.9021
ENSG00000119922,IFIT2,8,-1.6875,92,2.73632,8,-1.5099,67,2.03663,8,-1.4690,1,-3.7664
ENSG00000119917,IFIT3,18,-1.2789,158,2.81373,34,-0.0444,38,0.15081,3,-3.3535,7,-2.2718
ENSG00000185745,IFIT1,100,0.67382,144,1.05055,60,-0.4338,61,-0.3504,19,-2.0728,32,-1.3284
ENSG00000152778,IFIT5,35,0.47701,28,-0.0497,24,-0.3167,32,0.15441,12,-1.3320,31,0.13813
ENSG00000138182,KIF20B,17,-0.4474,6,-1.8911,11,-1.2295,49,1.37380,45,1.20627,35,0.78838
ENSG00000148688,RPP30,45,0.96403,16,-1.0466,30,-0.0658,19,-0.7446,17,-0.8883,19,-0.7708
ENSG00000180628,PCGF5,90,0.48660,82,0.17219,69,-0.1189,63,-0.2440,30,-1.3389,66,-0.1722
ENSG00000165338,HECTD2,30,0.93539,11,-0.9074,22,0.11677,7,-1.6446,9,-1.2806,15,-0.4636
ENSG00000119938,PPP1R3C,19,-1.1786,92,1.65664,52,0.85712,12,-1.5356,27,-0.4064,19,-0.9039
ENSG00000107854,TNKS2,40,0.16825,19,-1.0320,40,0.11552,49,0.43649,27,-0.5172,36,-0.0345
ENSG00000095564,BTAF1,21,-0.5345,21,-0.3994,9,-1.8086,51,1.04810,60,1.35427,52,1.08463
ENSG00000107864,CPEB3,113,1.04668,63,-0.2998,57,-0.5438,20,-1.9825,51,-0.6101,78,0.03152
ENSG00000198060,MARCH5,37,0.55760,21,-0.5135,28,-0.0990,20,-0.5625,14,-1.0937,35,0.30859
ENSG00000138190,EXOC6,41,0.39368,28,-0.3422,30,-0.3082,16,-1.2038,28,-0.3358,58,0.82623
ENSG00000138207,RBP4,31,0.84904,3,-2.9369,36,1.05611,7,-1.7621,0,-6.3808,2,-3.0502
ENSG00000148690,FRA10AC1,376,-0.4365,474,0.04372,597,0.54312,557,0.30443,483,0.07525,259,-0.8930
ENSG00000108231,LGI1,95,0.74922,69,-0.0406,68,-0.0710,10,-2.8663,11,-2.7959,101,0.58804
ENSG00000173145,NOC3L,17,-0.6080,33,0.58394,9,-1.5746,50,1.29081,23,0.00302,51,1.29928
ENSG00000108239,TBC1D12,26,-0.9612,18,-1.2608,19,-1.3697,169,2.48253,89,1.22143,27,-0.6806
ENSG00000095637,SORBS1,118,-0.4685,373,1.59049,102,-0.6818,94,-0.6831,128,-0.2056,239,0.80112
ENSG00000059573,ALDH18A1,20,-0.0154,26,0.35129,19,-0.1758,9,-1.2660,12,-0.8467,42,1.17197
ENSG00000119977,TCTN3,26,0.71402,17,-0.1717,21,0.12525,10,-1.0107,7,-1.4533,13,-0.6014
ENSG00000226688,ENTPD1-AS1,9,-1.0247,10,-0.6263,8,-1.2036,30,1.09180,35,1.31414,36,1.36687
ENSG00000177853,ZNF518A,39,-1.2339,119,0.77676,17,-2.4182,186,1.56791,81,0.15517,214,1.84153
ENSG00000197430,OPALIN,54,-1.3853,160,0.59749,38,-1.8575,536,2.96723,161,0.60648,29,-2.0030
ENSG00000077147,TM9SF3,133,0.32023,139,0.29029,106,-0.1654,131,0.19173,64,-0.9172,91,-0.3816
ENSG00000196233,LCOR,38,-0.2688,23,-0.9250,22,-1.2060,75,0.93329,56,0.44389,98,1.39617
ENSG00000187122,SLIT1,126,1.07738,35,-1.3294,58,-0.6887,3,-4.6655,64,-0.4111,141,0.84719
ENSG00000052749,RRP12,32,0.90567,9,-1.3941,17,-0.5035,8,-1.5536,15,-0.6557,36,0.75626
ENSG00000171314,PGAM1,452,0.68498,280,-0.3202,441,0.52607,108,-1.7607,91,-2.0086,164,-1.1375
ENSG00000171311,EXOSC1,22,0.81553,6,-1.4431,14,-0.2130,16,0.00373,7,-1.1756,15,-0.1033
ENSG00000171307,ZDHHC16,19,0.45108,13,-0.2375,17,0.20347,4,-1.7860,12,-0.3446,14,-0.1923
ENSG00000155229,MMS19,43,0.14760,50,0.33318,27,-0.7363,23,-0.8793,36,-0.1611,82,1.16447
ENSG00000171160,MORN4,47,0.75280,10,-1.8135,45,0.52982,9,-2.0227,18,-1.0037,22,-0.6727
ENSG00000155252,PI4K2A,36,0.85820,16,-0.7359,23,-0.2064,8,-1.7719,5,-2.3638,40,0.72393
ENSG00000119986,AVPI1,38,1.27194,11,-1.1722,22,-0.1366,14,-0.7546,2,-3.2035,15,-0.7355
ENSG00000155256,ZFYVE27,38,0.77180,17,-0.7545,22,-0.4568,12,-1.2983,21,-0.4596,40,0.56350
ENSG00000155265,GOLGA7B,39,0.02156,60,0.72876,30,-0.4728,7,-2.5237,41,0.11497,69,0.96371
ENSG00000095713,CRTAC1,41,1.39477,8,-1.7255,29,0.27974,10,-1.3741,0,-4.8879,4,-2.5403
ENSG00000107521,HPS1,33,0.23074,29,-0.0530,32,0.11036,17,-0.8489,16,-0.9939,40,0.47624
ENSG00000119946,CNNM1,76,0.95939,7,-2.8509,37,-0.6535,5,-3.4110,59,0.17843,91,0.89203
ENSG00000120053,GOT1,304,1.39658,32,-2.6125,197,0.14435,28,-2.8026,43,-2.1812,110,-0.7953
ENSG00000155287,SLC25A28,36,0.29423,36,0.20700,32,0.02529,26,-0.3060,14,-1.2584,32,0.04184
ENSG00000119929,CUTC,22,0.87000,12,-0.4021,15,-0.0761,18,0.27230,0,-7.1020,8,-0.9901
ENSG00000014919,COX15,26,0.53018,45,1.23101,12,-1.0577,18,-0.2423,7,-1.7087,23,0.11150
ENSG00000095485,CWF19L1,19,-0.2140,19,-0.1421,14,-0.7021,15,-0.5026,38,0.95829,40,1.04382
ENSG00000196072,BLOC1S2,89,0.52580,48,-0.6059,88,0.44382,49,-0.5713,25,-1.5896,42,-0.8092
ENSG00000099194,SCD,217,-2.0762,1183,0.95464,311,-1.3523,2592,2.46456,1392,1.23960,317,-1.1339
ENSG00000235823,OLMALINC,28,-1.8412,66,-0.1959,25,-1.8663,273,2.29211,257,2.16372,42,-0.9041
ENSG00000166136,NDUFB8,384,-0.2043,387,-0.1326,741,1.29702,196,-1.1720,166,-1.4255,124,-1.8532
ENSG00000166135,HIF1AN,26,0.13199,33,0.48204,18,-0.5350,22,-0.1722,11,-1.1540,44,0.95388
ENSG00000119906,SLF2,27,-1.7535,51,-0.4293,28,-1.5494,199,1.85729,146,1.28504,157,1.41476
ENSG00000055950,MRPL43,42,0.08467,26,-0.6655,48,0.37240,50,0.35539,6,-2.8706,49,0.30063
ENSG00000107816,LZTS2,24,-0.2699,39,0.54112,15,-1.0774,66,1.44253,38,0.51874,19,-0.6089
ENSG00000186862,PDZD7,23,0.91298,1,-3.3049,13,-0.4048,6,-1.5023,21,0.42283,18,0.13032
ENSG00000107819,SFXN3,42,0.47103,30,-0.2249,32,-0.1345,19,-0.8949,23,-0.6218,43,0.34249
ENSG00000166167,BTRC,75,0.94333,55,0.07882,45,-0.2964,22,-1.3376,26,-1.0326,36,-0.5888
ENSG00000166171,DPCD,32,0.15784,20,-0.6149,45,0.88333,16,-0.9519,21,-0.5386,9,-1.8527
ENSG00000166169,POLL,16,-0.3488,14,-0.4310,13,-0.6669,14,-0.4468,12,-0.6489,63,2.11233
ENSG00000107829,FBXW4,34,-1.0597,85,0.61896,42,-0.6145,72,0.34625,180,1.97216,38,-0.6375
ENSG00000198408,OGA,380,0.14861,318,-0.1827,286,-0.4214,271,-0.4318,448,0.36718,507,0.56958
ENSG00000120049,KCNIP2,25,0.08585,5,-2.3840,45,1.45000,3,-2.8771,4,-2.5317,18,-0.4730
ENSG00000120029,ARMH3,23,1.02853,10,-0.6668,14,-0.1093,13,-0.1939,3,-2.1807,7,-1.1693
ENSG00000166197,NOLC1,115,0.49494,82,-0.2028,70,-0.5491,88,-0.1028,96,0.03571,95,0.01593
ENSG00000107862,GBF1,48,1.12236,42,0.45671,17,-1.1011,18,-0.8226,3,-3.2592,39,0.33930
ENSG00000059915,PSD,154,-0.8182,318,0.52841,390,1.20656,26,-3.2196,199,-0.2178,190,-0.2930
ENSG00000107872,FBXL15,80,0.34042,31,-1.2166,95,0.64785,11,-2.6838,60,-0.2309,57,-0.3021
ENSG00000107874,CUEDC2,79,0.21663,74,0.04649,98,0.65393,37,-1.0239,11,-2.8081,59,-0.2960
ENSG00000269609,RPARP-AS1,16,-0.2451,20,0.21126,17,-0.0813,13,-0.5424,10,-0.9365,39,1.27964
ENSG00000138107,ACTR1A,128,0.79205,70,-0.4546,83,-0.2235,65,-0.5565,40,-1.2963,91,-0.0378
ENSG00000171206,TRIM8,54,0.03647,58,0.13246,61,0.27707,68,0.39222,24,-1.2037,36,-0.6060
ENSG00000138175,ARL3,101,0.00025,92,-0.1529,154,0.91290,43,-1.3005,62,-0.7504,50,-1.0913
ENSG00000166272,WBP1L,31,0.03140,42,0.47716,22,-0.6046,29,-0.0864,41,0.45805,36,0.22173
ENSG00000166275,BORCS7,71,0.08506,86,0.35376,60,-0.2753,65,-0.1002,39,-0.8660,103,0.64730
ENSG00000148842,CNNM2,38,1.00916,10,-1.4562,22,-0.3005,12,-1.1413,10,-1.4003,33,0.40112
ENSG00000076685,NT5C2,41,-0.1456,84,1.07209,38,-0.2683,42,-0.0661,17,-1.4499,61,0.52430
ENSG00000148798,INA,351,1.97955,43,-2.1887,168,-0.1815,9,-4.4510,55,-1.8369,11,-4.1435
ENSG00000173915,ATP5MD,484,-0.0353,177,-1.5610,1000,1.72916,165,-1.6696,45,-3.5732,87,-2.6018
ENSG00000148843,PDCD11,35,-0.0472,28,-0.3692,23,-0.7917,42,0.24669,58,0.79157,55,0.70758
ENSG00000107954,NEURL1,46,0.04153,41,-0.1516,62,0.66046,3,-3.8976,31,-0.5863,52,0.24327
ENSG00000107957,SH3PXD2A,66,-0.9057,123,0.27940,35,-1.8484,161,0.72064,357,2.18944,124,0.29102
ENSG00000065613,SLK,123,-0.3887,140,-0.0754,93,-0.8358,244,0.83006,279,1.06127,182,0.33885
ENSG00000148834,GSTO1,132,0.50322,69,-0.6821,159,0.85155,55,-1.0092,23,-2.3052,27,-2.0803
ENSG00000156395,SORCS3,41,1.31595,18,-0.5248,13,-1.1238,1,-4.6045,9,-1.5461,46,0.96968
ENSG00000108018,SORCS1,53,1.23468,11,-1.7185,23,-0.7146,1,-4.3372,12,-1.5204,64,1.05864
ENSG00000108039,XPNPEP1,28,0.47088,34,0.61348,19,-0.3847,16,-0.4986,20,-0.1923,14,-0.7629
ENSG00000148700,ADD3,175,-1.3426,782,1.36652,267,-0.4944,739,1.26449,415,0.28751,375,0.12638
ENSG00000119950,MXI1,106,-0.4730,156,0.27108,120,-0.1888,290,1.32032,103,-0.3840,119,-0.1600
ENSG00000119953,SMNDC1,43,0.18356,44,0.17434,24,-0.8785,65,0.80220,22,-0.9212,60,0.66655
ENSG00000108055,SMC3,97,-0.3791,139,0.29994,63,-1.0780,290,1.56692,150,0.42017,111,-0.0565
ENSG00000150593,PDCD4,44,-0.3383,97,1.03782,53,0.04555,62,0.28451,32,-0.7519,42,-0.3083
ENSG00000214413,BBIP1,35,-0.2438,52,0.47974,36,-0.1603,74,1.07028,23,-0.7905,31,-0.3512
ENSG00000108061,SHOC2,139,0.24963,91,-0.4824,89,-0.6225,97,-0.3960,183,0.62102,177,0.56502
ENSG00000119927,GPAM,21,-0.8362,120,2.34325,29,-0.1734,22,-0.5931,8,-2.1239,31,-0.0737
ENSG00000023041,ZDHHC6,24,0.44936,13,-0.6240,14,-0.5606,10,-1.0429,7,-1.4442,47,1.46510
ENSG00000151532,VTI1A,16,-0.3016,9,-1.0455,15,-0.3680,20,0.06673,25,0.46884,41,1.28111
ENSG00000148737,TCF7L2,56,0.43518,89,1.05390,31,-0.7498,43,-0.1297,23,-1.0909,42,-0.1764
ENSG00000196865,NHLRC2,25,0.01138,42,0.84655,16,-0.7944,23,-0.0968,34,0.50218,26,0.06627
ENSG00000043591,ADRB1,29,0.40521,30,0.29355,23,-0.1190,1,-4.0237,18,-0.5186,36,0.60510
ENSG00000165813,CCDC186,128,0.61598,43,-1.2809,61,-0.9093,87,-0.2054,130,0.42292,142,0.56838
ENSG00000169129,AFAP1L2,20,-0.0288,9,-1.1755,26,0.47200,15,-0.4535,23,0.15387,20,-0.0470
ENSG00000099204,ABLIM1,106,-0.2335,229,1.10460,120,0.04081,59,-1.0574,64,-0.9321,158,0.47384
ENSG00000151553,FAM160B1,29,0.38465,25,0.04491,21,-0.2824,15,-0.7780,10,-1.2818,40,0.80742
ENSG00000165832,TRUB1,67,1.04149,31,-0.5555,40,-0.2005,14,-1.7595,27,-0.7563,32,-0.5201
ENSG00000107518,ATRNL1,186,1.10004,26,-2.3200,148,0.38065,6,-4.3928,57,-1.1875,74,-0.7817
ENSG00000165868,HSPA12A,227,1.13128,45,-1.8177,107,-0.6228,72,-1.1182,154,0.05582,135,-0.1535
ENSG00000187164,SHTN1,224,-1.9347,334,-0.9758,155,-2.3691,2511,2.51272,2383,2.39616,315,-1.0620
ENSG00000165650,PDZD8,46,-0.3579,101,1.03054,52,-0.0712,77,0.56146,18,-1.6779,59,0.15268
ENSG00000229847,EMX2OS,15,-1.4765,99,1.84496,53,0.99687,19,-0.8431,5,-2.8282,26,-0.3962
ENSG00000170370,EMX2,29,-1.7639,187,1.56875,78,0.10337,123,0.83035,81,0.13823,73,-0.0174
ENSG00000107560,RAB11FIP2,121,-0.0893,118,-0.0999,94,-0.5586,109,-0.2325,157,0.35637,236,1.03807
ENSG00000165669,FAM204A,107,0.26208,80,-0.2709,102,0.13609,103,0.12132,61,-0.6956,72,-0.4377
ENSG00000151893,CACUL1,79,0.10971,58,-0.3997,52,-0.6804,49,-0.6445,112,0.65342,134,0.95608
ENSG00000107581,EIF3A,369,-0.2264,304,-0.4620,249,-0.9108,603,0.62892,960,1.43700,409,-0.0003
ENSG00000119979,DENND10,49,0.20950,66,0.62510,38,-0.3026,41,-0.1370,38,-0.2303,36,-0.3348
ENSG00000183605,SFXN4,14,-0.1806,19,0.32613,18,0.36100,15,-0.0156,5,-1.5663,18,0.24062
ENSG00000165672,PRDX3,135,0.45968,73,-0.6637,134,0.37230,56,-1.0558,39,-1.6066,118,0.08862
ENSG00000151923,TIAL1,55,0.08130,37,-0.5639,43,-0.3754,73,0.52142,36,-0.5758,86,0.78779
ENSG00000151929,BAG3,28,-1.6443,273,2.58871,76,0.30180,21,-1.7461,1,-5.3777,89,0.47959
ENSG00000198825,INPP5F,402,1.43686,78,-1.7185,232,-0.0687,29,-3.1668,90,-1.4979,144,-0.7938
ENSG00000197771,MCMBP,14,-0.6169,26,0.46913,16,-0.3353,37,1.08337,6,-1.8076,38,1.08695
ENSG00000107651,SEC23IP,22,0.03686,15,-0.5755,20,-0.2233,26,0.25420,7,-1.7402,46,1.21880
ENSG00000120008,WDR11,35,0.06984,16,-1.1049,21,-0.8655,40,0.29565,49,0.61649,62,1.01089
ENSG00000066468,FGFR2,46,-0.9498,116,0.74784,59,-0.4096,235,2.03113,18,-2.1177,77,0.07188
ENSG00000107669,ATE1,57,0.12424,45,-0.2965,47,-0.2740,76,0.53816,65,0.27715,41,-0.4249
ENSG00000107672,NSMCE4A,10,-0.5709,5,-1.4027,19,0.65712,28,1.12631,8,-0.7793,12,-0.2033
ENSG00000138162,TACC2,65,1.13174,41,-0.0623,22,-1.1640,6,-2.8029,37,-0.2126,56,0.44344
ENSG00000107679,PLEKHA1,178,0.37936,63,-1.3461,95,-0.8727,132,-0.2212,142,-0.1065,338,1.33818
ENSG00000166033,HTRA1,276,-0.8335,895,1.29411,524,0.49617,530,0.40171,56,-2.9887,387,-0.1028
ENSG00000095574,IKZF5,21,-0.2641,35,0.62617,16,-0.7404,54,1.36508,12,-1.0450,29,0.29851
ENSG00000196177,ACADSB,51,0.35304,75,0.88258,37,-0.2994,34,-0.4124,18,-1.3257,39,-0.1893
ENSG00000154473,BUB3,61,0.91878,32,-0.4233,30,-0.6501,36,-0.2552,11,-2.0148,55,0.40583
ENSG00000154478,GPR26,28,-0.0443,9,-1.7582,56,1.54569,0,-10.520,15,-0.9422,13,-1.1692
ENSG00000182022,CHST15,33,0.42563,18,-0.6817,26,-0.1085,3,-3.0596,19,-0.5665,54,1.07403
ENSG00000065154,OAT,286,1.34718,72,-1.3633,144,-0.3758,111,-0.7173,33,-2.5139,138,-0.3796
ENSG00000107902,LHPP,42,-2.3351,161,0.08433,61,-1.6078,729,2.93150,357,1.42601,81,-0.9780
ENSG00000189319,FAM53B,13,-0.7491,5,-2.0307,15,-0.4784,38,1.15489,39,1.17597,30,0.74921
ENSG00000203791,EEF1AKMT2,28,0.29546,10,-1.3677,26,0.11107,14,-0.8753,23,-0.1272,35,0.53611
ENSG00000165660,ABRAXAS2,27,0.83201,4,-2.0970,15,-0.4381,11,-0.8736,20,0.03069,24,0.33010
