Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000175782,SLC35E3,61,0.49816,55,0.31730,46,0.04379,21,-1.2246,81,1.10887,38,-0.2685,35,-0.3753,30,-0.6840
ENSG00000135679,MDM2,61,0.49584,46,0.03645,23,-1.0227,39,-0.2365,67,0.73574,32,-0.5499,50,0.15819,40,-0.1692
ENSG00000135678,CPM,109,3.44350,15,-0.2443,11,-0.7659,3,-2.7251,13,-0.5833,20,0.17167,2,-2.7453,4,-2.4051
ENSG00000111605,CPSF6,30,-0.6139,28,-0.7069,25,-0.8667,67,0.75613,44,-0.0070,59,0.49496,36,-0.3171,36,-0.3294
ENSG00000127337,YEATS4,24,-0.0503,31,0.34764,19,-0.3819,35,0.62710,26,0.06815,16,-0.6873,20,-0.3273,24,-0.0380
ENSG00000166225,FRS2,54,0.87516,38,0.32848,45,0.56506,13,-1.3611,37,0.28507,32,0.07007,18,-0.8160,27,-0.2347
ENSG00000166226,CCT2,87,-0.6229,89,-0.5895,127,-0.0367,132,0.01556,134,0.04867,78,-0.8565,191,0.61517,191,0.69515
ENSG00000127328,RAB3IP,164,0.80768,163,0.79162,204,1.17818,76,-0.4561,103,0.05342,53,-1.0432,95,-0.0742,53,-1.0323
ENSG00000111596,CNOT2,74,0.44476,45,-0.3290,44,-0.3651,62,0.17297,78,0.58780,41,-0.5012,47,-0.2646,49,-0.2123
ENSG00000135643,KCNMB4,86,-0.4291,61,-0.9379,148,0.42325,101,-0.1870,131,0.25923,108,-0.0850,112,-0.0147,135,0.31325
ENSG00000127329,PTPRB,22,0.49173,28,0.93841,14,-0.2277,5,-1.6736,25,0.81382,21,0.46282,3,-2.3007,11,-0.6516
ENSG00000153233,PTPRR,20,-0.2995,14,-0.8460,40,0.76897,24,-0.0286,32,0.49190,13,-1.0756,14,-0.8757,34,0.59188
ENSG00000133858,ZFC3H1,171,1.38068,147,1.11016,46,-0.7265,46,-0.8074,155,1.40197,28,-1.5595,26,-1.5578,22,-1.9068
ENSG00000173451,THAP2,21,0.80424,19,0.59672,5,-1.3269,8,-0.7362,14,0.14042,23,1.01240,1,-2.9600,9,-0.5481
ENSG00000139291,TMEM19,32,0.07062,28,-0.1430,38,0.34406,31,0.04041,34,0.20453,31,-0.0025,23,-0.4328,27,-0.2272
ENSG00000080371,RAB21,134,0.72702,69,-0.3329,98,0.22791,72,-0.2753,90,0.10420,77,-0.1693,84,-0.0271,79,-0.1357
ENSG00000121749,TBC1D15,77,0.62620,30,-0.8217,53,0.03644,81,0.81055,49,-0.1032,38,-0.5226,50,-0.0482,38,-0.5109
ENSG00000072657,TRHDE,9,-2.8735,110,0.88422,19,-1.7901,90,0.61978,46,-0.5331,77,0.34579,68,0.11009,65,0.03365
ENSG00000236333,TRHDE-AS1,5,-1.4975,21,0.51114,1,-3.8619,12,-0.3969,26,1.02355,13,-0.2762,5,-1.6655,23,0.79316
ENSG00000253719,ATXN7L3B,71,-1.3232,135,-0.3441,125,-0.4590,222,0.49253,169,0.00075,167,-0.0112,191,0.19414,192,0.22958
ENSG00000166006,KCNC2,17,-3.2960,128,-0.2992,102,-0.6414,130,-0.3002,158,0.03535,113,-0.5323,273,0.91585,270,1.02488
ENSG00000180881,CAPS2,9,-1.3189,28,0.31400,18,-0.3229,13,-0.8860,44,1.25758,15,-0.6918,30,0.45357,21,-0.1411
ENSG00000139278,GLIPR1,1,-4.0035,32,0.50421,2,-3.3572,33,0.65393,25,0.10445,14,-0.8092,21,-0.1338,39,0.93110
ENSG00000111615,KRR1,107,0.20132,144,0.67536,78,-0.2979,131,0.58707,118,0.39633,56,-0.8752,69,-0.4894,63,-0.6767
ENSG00000139289,PHLDA1,28,-0.3402,26,-0.4655,16,-1.2180,35,-0.0063,24,-0.6434,35,-0.0034,64,0.96248,50,0.63704
ENSG00000187109,NAP1L1,1170,0.61759,1014,0.38451,870,0.14038,937,0.28657,903,0.21981,504,-0.7601,874,0.14757,469,-0.8753
ENSG00000179941,BBS10,12,-0.5480,8,-1.1068,5,-1.7619,25,0.59912,17,-0.0754,24,0.50975,18,0.02743,19,0.09856
ENSG00000091039,OSBPL8,146,0.08879,172,0.35420,79,-0.8495,182,0.49169,190,0.57127,84,-0.8150,188,0.49171,79,-0.9181
ENSG00000186908,ZDHHC17,50,-0.6688,64,-0.2952,51,-0.6651,75,-0.0662,86,0.17764,59,-0.4795,137,0.90716,97,0.38209
ENSG00000175183,CSRP2,37,1.75940,16,0.33422,6,-1.0532,5,-1.5856,5,-1.4289,20,0.74039,7,-0.8630,15,0.23181
ENSG00000067798,NAV3,93,-0.0680,127,0.42730,204,1.21494,112,0.24722,154,0.83736,46,-1.2246,27,-1.9453,46,-1.2016
ENSG00000067715,SYT1,812,-2.2777,2525,-0.5832,4575,0.34667,4521,0.36501,7254,1.29111,1599,-1.3565,4282,0.24052,2603,-0.5812
ENSG00000058272,PPP1R12A,417,-0.0310,619,0.60035,501,0.25970,674,0.84280,598,0.61288,205,-1.1958,302,-0.5334,156,-1.6125
ENSG00000111052,LIN7A,2,-4.0790,36,-0.3859,24,-0.9466,68,0.71395,52,0.21676,42,-0.1606,32,-0.5346,65,0.64414
ENSG00000111058,ACSS3,25,1.03605,24,0.98072,16,0.33736,2,-2.3834,8,-0.7112,24,1.13296,4,-1.6885,8,-0.6997
ENSG00000139220,PPFIA2,323,-0.1864,362,-0.0112,435,0.28005,672,1.15037,498,0.55860,152,-1.4190,306,-0.2718,151,-1.4263
ENSG00000133773,CCDC59,53,0.32005,57,0.43484,37,-0.2434,55,0.42238,49,0.24791,36,-0.3012,38,-0.2018,26,-0.8298
ENSG00000127720,METTL25,31,1.12922,46,1.86761,7,-1.0254,9,-0.8917,16,0.12574,15,-0.0168,6,-1.3627,6,-1.4858
ENSG00000179104,TMTC2,90,3.15256,9,-0.8174,12,-0.4463,2,-3.2318,16,-0.0200,11,-0.6521,9,-0.9304,9,-0.8908
ENSG00000072041,SLC6A15,15,-1.6623,26,-0.8283,12,-1.9500,46,0.07334,54,0.33090,30,-0.6434,55,0.32949,83,1.16433
ENSG00000182050,MGAT4C,39,-0.0483,79,1.10545,32,-0.3611,40,-0.0153,43,0.12614,37,-0.1060,40,0.01814,25,-0.7829
ENSG00000133641,C12orf29,25,-1.1934,39,-0.5271,33,-0.7778,98,1.06597,31,-0.9309,47,-0.2587,80,0.59767,66,0.30248
ENSG00000198707,CEP290,410,1.05281,322,0.65084,265,0.33392,235,0.15315,378,1.05080,73,-1.7380,97,-1.2104,57,-2.1072
ENSG00000139324,TMTC3,35,-0.2588,43,0.05290,17,-1.3798,44,0.11338,74,1.08033,23,-0.9730,52,0.36684,34,-0.3334
ENSG00000049130,KITLG,3,-3.7923,35,-0.2867,2,-4.0158,55,0.47287,20,-1.2095,45,0.10971,106,1.52620,60,0.63245
ENSG00000139318,DUSP6,9,-2.1083,22,-0.7793,21,-0.8667,36,-0.0605,53,0.62069,34,-0.1628,62,0.82508,44,0.27795
ENSG00000070961,ATP2B1,492,-1.4828,674,-1.0128,1326,0.02771,2692,1.39217,2322,1.07856,558,-1.3785,923,-0.5352,539,-1.4338
ENSG00000271614,ATP2B1-AS1,18,-1.0897,17,-1.1757,42,0.22140,75,1.35587,43,0.29123,27,-0.5113,6,-2.5955,33,-0.1641
ENSG00000011465,DCN,14,-0.9574,68,1.52258,7,-2.0558,12,-1.2720,11,-1.4589,52,1.21262,16,-0.7734,35,0.45595
ENSG00000133639,BTG1,31,-0.2635,49,0.46620,29,-0.3445,57,0.79090,16,-1.3546,52,0.63840,7,-2.3591,37,0.00119
ENSG00000102189,EEA1,414,0.73643,368,0.54490,257,-0.0337,364,0.58721,384,0.69248,93,-1.6644,288,0.14671,68,-2.1296
ENSG00000173598,NUDT4,80,-1.4716,124,-0.8038,198,-0.0949,282,0.52622,276,0.49152,182,-0.2454,171,-0.3195,233,0.18236
ENSG00000177889,UBE2N,59,-1.5193,123,-0.4174,114,-0.5438,143,-0.2084,164,0.02976,163,0.01895,252,0.71760,224,0.58828
ENSG00000198015,MRPL42,65,-0.0896,86,0.35021,73,0.08674,58,-0.2844,71,0.04563,65,-0.1057,89,0.40684,63,-0.1474
ENSG00000136040,PLXNC1,10,-1.1128,16,-0.4960,0,-4.7957,35,0.82498,29,0.51750,12,-0.9839,16,-0.4809,34,0.80296
ENSG00000173588,CEP83,62,0.99276,34,0.04223,54,0.77769,44,0.47834,46,0.54770,18,-0.9992,19,-0.8762,8,-2.1160
ENSG00000184752,NDUFA12,56,-1.2916,122,-0.1224,120,-0.1493,122,-0.1307,47,-1.6611,187,0.62742,180,0.49281,197,0.72133
ENSG00000120798,NR2C1,19,-0.2556,30,0.45317,10,-1.1671,18,-0.3518,40,1.05344,15,-0.6761,11,-1.1319,27,0.31978
ENSG00000180263,FGD6,25,0.07950,76,1.94235,20,-0.3200,11,-1.2433,22,-0.1615,36,0.69304,16,-0.6329,8,-1.7463
ENSG00000028203,VEZT,75,-0.0916,71,-0.1745,47,-0.7934,69,-0.2475,130,0.89995,56,-0.5801,79,-0.0208,86,0.14236
ENSG00000111142,METAP2,366,0.95099,346,0.85212,132,-0.6669,219,0.12542,212,0.06436,128,-0.7756,224,0.14774,131,-0.7354
ENSG00000074527,NTN4,7,-2.2424,28,-0.2207,23,-0.5144,35,0.16671,30,-0.1011,30,-0.1319,33,0.04715,52,0.87407
ENSG00000139343,SNRPF,40,-0.3861,50,-0.0202,30,-0.8062,62,0.34847,33,-0.7276,61,0.30121,49,-0.0683,66,0.45412
ENSG00000111144,LTA4H,10,-1.8564,25,-0.4867,38,0.13426,28,-0.3467,49,0.61546,27,-0.4100,24,-0.5720,55,0.84991
ENSG00000059758,CDK17,63,-0.3260,26,-1.6462,67,-0.2282,133,0.99006,87,0.19578,66,-0.2870,46,-0.8169,80,0.05017
ENSG00000120802,TMPO,29,-0.6870,51,0.19531,45,-0.0118,75,0.91837,36,-0.3939,39,-0.2341,48,0.08288,35,-0.4205
ENSG00000075415,SLC25A3,139,-1.3957,206,-0.8036,311,-0.1728,367,0.09536,270,-0.4245,385,0.18000,434,0.35401,517,0.72083
ENSG00000185046,ANKS1B,481,0.72589,197,-0.6786,330,0.11811,414,0.53963,423,0.57807,178,-0.8972,211,-0.5759,213,-0.6060
ENSG00000111647,UHRF1BP1L,38,-0.7545,58,-0.1341,61,-0.0504,87,0.57110,82,0.47336,53,-0.2922,78,0.34983,38,-0.8312
ENSG00000075089,ACTR6,46,-0.4256,33,-0.9168,32,-1.0040,75,0.35720,58,-0.0988,39,-0.7305,125,1.16502,77,0.40264
ENSG00000136021,SCYL2,30,-0.6166,23,-1.0353,19,-1.2571,54,0.34494,75,0.95323,43,-0.0466,42,-0.1019,38,-0.2626
ENSG00000151572,ANO4,72,1.82416,19,-0.3459,29,0.27183,14,-0.9037,35,0.64304,14,-0.8447,21,-0.2031,12,-1.1463
ENSG00000120800,UTP20,45,1.75229,14,-0.1243,13,-0.2299,17,0.17302,20,0.39390,8,-1.1013,18,0.17730,4,-2.0508
ENSG00000120805,ARL1,46,-0.8242,61,-0.4123,60,-0.4363,90,0.21801,78,-0.0294,64,-0.3596,90,0.19339,115,0.68010
ENSG00000196091,MYBPC1,47,0.19526,52,0.34083,88,1.20899,20,-1.2173,37,-0.2251,52,0.39145,21,-1.0085,38,-0.1530
ENSG00000111666,CHPT1,66,-0.2146,65,-0.2251,73,-0.0506,42,-0.9725,69,-0.1636,108,0.63511,98,0.41577,84,0.18598
ENSG00000111670,GNPTAB,133,-0.2276,135,-0.1965,212,0.51672,192,0.39228,261,0.97584,78,-1.1019,101,-0.6514,100,-0.7063
ENSG00000120860,WASHC3,63,0.31423,38,-0.4902,53,0.02898,55,0.08749,33,-0.7672,50,-0.0740,57,0.15633,69,0.50198
ENSG00000017427,IGF1,8,-1.0250,25,0.78763,3,-2.1385,22,0.65566,17,0.15883,15,-0.0662,8,-0.9217,16,0.06558
ENSG00000139352,ASCL1,65,1.05082,60,0.90387,45,0.45511,13,-1.5264,34,0.01002,41,0.33007,21,-0.7516,20,-0.8377
ENSG00000111696,NT5DC3,14,-1.8418,28,-0.8658,8,-2.6738,51,0.04231,44,-0.1964,64,0.44220,51,0.04658,88,1.06378
ENSG00000166598,HSP90B1,831,0.53672,671,0.19182,569,-0.0679,957,0.87356,664,0.19337,291,-1.1678,580,-0.0381,329,-0.9769
ENSG00000204954,C12orf73,18,-0.5764,22,-0.2848,30,0.21729,31,0.30468,31,0.32336,16,-0.7930,17,-0.6378,35,0.50084
ENSG00000139372,TDG,30,0.57227,34,0.77103,5,-1.9855,22,0.09204,29,0.56542,13,-0.7613,7,-1.5154,23,0.17053
ENSG00000111727,HCFC2,35,1.11487,19,0.13474,4,-2.1540,19,0.10812,18,0.03454,12,-0.6101,11,-0.6378,22,0.37830
ENSG00000120837,NFYB,58,0.04559,47,-0.2798,128,1.33917,55,-0.0670,44,-0.4221,64,0.20956,31,-0.9027,45,-0.3804
ENSG00000198431,TXNRD1,35,-0.5986,44,-0.2607,64,0.34621,67,0.44951,51,-0.0214,35,-0.6417,62,0.28602,55,0.10180
ENSG00000171310,CHST11,14,0.16117,9,-0.5080,8,-0.6010,6,-1.1248,11,-0.2809,24,1.18631,16,0.37700,11,-0.2105
ENSG00000151131,C12orf45,38,-0.1455,56,0.46053,52,0.32088,31,-0.5132,54,0.44925,41,-0.0277,50,0.25632,28,-0.6719
ENSG00000136051,WASHC4,107,1.19610,65,0.36082,56,0.14689,35,-0.6453,65,0.41779,25,-1.1413,63,0.31137,38,-0.5131
ENSG00000136044,APPL2,26,0.62126,31,0.88609,28,0.76531,4,-2.0877,13,-0.4290,22,0.37655,14,-0.3146,16,-0.1679
ENSG00000074590,NUAK1,108,-1.5708,291,-0.0667,246,-0.3286,369,0.34327,453,0.72676,201,-0.6846,366,0.29741,293,-0.0625
ENSG00000136026,CKAP4,11,-1.8181,27,-0.4474,36,0.00725,31,-0.2722,32,-0.1963,43,0.29122,58,0.75847,45,0.39346
ENSG00000111783,RFX4,43,1.32828,35,0.97225,11,-0.8562,5,-2.1548,10,-0.9797,41,1.46475,10,-0.9753,9,-1.2008
ENSG00000111785,RIC8B,27,-0.1385,24,-0.3065,18,-0.7698,34,0.25588,35,0.27439,28,-0.0843,24,-0.3339,34,0.24025
ENSG00000151135,TMEM263,18,-0.4668,21,-0.2893,22,-0.1856,21,-0.2991,30,0.31639,26,0.09412,20,-0.3591,32,0.44254
ENSG00000120832,MTERF2,11,-0.7061,6,-1.4953,1,-3.5229,15,-0.2046,24,0.64703,15,-0.1559,32,1.03542,22,0.43205
ENSG00000151136,BTBD11,3,-1.9203,14,0.22974,0,-4.5883,2,-2.3756,3,-2.1897,28,1.57681,13,0.04311,26,1.35226
ENSG00000136045,PWP1,38,-0.5820,59,0.08029,31,-0.9103,93,0.93321,63,0.18758,31,-0.9807,90,0.76286,41,-0.5336
ENSG00000110851,PRDM4,24,-0.3388,33,0.14983,41,0.47046,30,-0.0192,38,0.42371,24,-0.4106,23,-0.4371,29,-0.0767
ENSG00000075035,WSCD2,7,-1.7992,13,-0.9122,12,-1.0317,34,0.67080,28,0.29635,25,0.10959,12,-0.9508,32,0.53608
ENSG00000075856,SART3,69,0.30927,74,0.42911,38,-0.5949,71,0.39311,70,0.37966,35,-0.7925,63,0.17781,41,-0.5296
ENSG00000136003,ISCU,45,-2.0559,114,-0.6717,68,-1.4390,199,0.21912,80,-1.2738,171,-0.0419,355,1.15365,312,1.07229
ENSG00000110880,CORO1C,58,0.70261,40,0.11594,9,-2.0524,43,0.23367,48,0.44028,28,-0.4854,43,0.20206,31,-0.3396
ENSG00000084112,SSH1,11,-0.9452,32,0.61745,18,-0.3118,14,-0.7225,35,0.85818,20,-0.0970,11,-1.0356,25,0.23095
ENSG00000166111,SVOP,16,-2.5995,23,-2.0994,78,-0.2606,116,0.41867,130,0.61947,76,-0.3128,80,-0.2148,131,0.63197
ENSG00000135093,USP30,17,-0.1353,16,-0.2304,3,-2.5588,19,0.05791,13,-0.5241,23,0.39146,29,0.71831,23,0.35871
ENSG00000110906,KCTD10,27,0.05548,7,-1.8129,31,0.30600,22,-0.2379,24,-0.1433,17,-0.7178,39,0.67592,39,0.76655
ENSG00000151148,UBE3B,17,-0.8118,42,0.59331,15,-0.9538,20,-0.5918,30,0.04415,27,-0.1307,43,0.65021,38,0.47817
ENSG00000139428,MMAB,71,0.82669,25,-0.8209,37,-0.1972,48,0.20356,41,-0.0506,40,-0.0868,24,-0.8795,47,0.17438
ENSG00000139433,GLTP,259,3.66417,25,-0.6845,41,0.05743,14,-1.6698,21,-1.0068,19,-1.2178,12,-1.8313,17,-1.3905
ENSG00000139437,TCHP,64,1.33732,45,0.74077,22,-0.3541,29,0.03981,27,-0.0684,19,-0.6609,22,-0.3647,18,-0.7546
ENSG00000139436,GIT2,15,-1.1484,30,-0.1105,7,-2.1840,12,-1.4880,61,1.21919,17,-1.0108,40,0.33182,55,1.00282
ENSG00000174456,C12orf76,99,0.09833,49,-0.9771,90,-0.0509,72,-0.4146,100,0.12925,92,-0.0188,82,-0.1882,132,0.64148
ENSG00000122970,IFT81,64,0.84922,71,1.02444,73,1.06597,30,-0.3601,54,0.64768,18,-1.1816,18,-1.1257,11,-1.9595
ENSG00000174437,ATP2A2,113,-2.0002,200,-1.1545,282,-0.6354,540,0.42736,434,0.03865,400,-0.1031,608,0.57503,573,0.53466
ENSG00000196510,ANAPC7,16,-1.3985,38,-0.1202,15,-1.5293,43,0.09334,54,0.47834,26,-0.7497,52,0.38173,63,0.75988
ENSG00000111229,ARPC3,79,-1.0043,76,-1.0761,129,-0.2699,220,0.65170,95,-0.7869,136,-0.2009,175,0.20743,238,0.80575
ENSG00000204856,FAM216A,18,-1.6744,29,-0.9959,41,-0.4908,55,-0.0272,57,0.01644,46,-0.3357,107,1.05462,81,0.65900
ENSG00000111237,VPS29,55,-0.8777,39,-1.3969,62,-0.6853,122,0.39051,100,0.04491,94,-0.0540,101,0.05926,140,0.65242
ENSG00000196850,PPTC7,16,-1.4516,52,0.30542,30,-0.5570,33,-0.4288,33,-0.4318,45,0.08398,100,1.39190,47,0.16004
ENSG00000204852,TCTN1,22,0.48843,8,-0.9629,7,-1.2976,21,0.45083,16,0.04521,15,-0.0815,8,-0.9977,21,0.48260
ENSG00000186298,PPP1CC,72,-0.3176,79,-0.1603,73,-0.2946,74,-0.2897,76,-0.2385,110,0.40387,94,0.09953,108,0.35978
ENSG00000111249,CUX2,0,-8.7946,27,0.56799,0,-7.9269,20,0.12769,0,-4.9577,22,0.28499,32,0.83317,41,1.48944
ENSG00000204842,ATXN2,237,0.87860,216,0.71991,98,-0.5341,156,0.21284,153,0.18170,79,-0.9202,128,-0.1173,100,-0.5322
ENSG00000089234,BRAP,22,-0.5167,22,-0.5504,32,0.00745,36,0.22631,40,0.44296,27,-0.2486,43,0.48156,26,-0.3211
ENSG00000111275,ALDH2,133,-0.4268,252,0.58475,146,-0.2869,108,-0.8032,85,-1.1875,310,1.06211,148,-0.2608,209,0.31001
ENSG00000234608,MAPKAPK5-AS1,29,0.01529,21,-0.4645,11,-1.4180,28,-0.0223,24,-0.3249,24,-0.3085,22,-0.4075,55,1.20619
ENSG00000089022,MAPKAPK5,35,0.48773,22,-0.2187,8,-1.7613,18,-0.5965,21,-0.2868,28,0.16754,28,0.13065,39,0.78845
ENSG00000089248,ERP29,60,-0.2825,48,-0.6313,43,-0.7776,59,-0.3321,71,-0.0259,84,0.26805,95,0.43650,95,0.49379
ENSG00000111300,NAA25,67,1.11888,20,-0.7884,20,-0.7814,20,-0.8600,55,0.88526,18,-1.0116,48,0.57388,32,-0.1090
ENSG00000173064,HECTD4,73,-0.6743,82,-0.4858,98,-0.2207,112,-0.0056,154,0.55963,101,-0.1839,119,0.08868,122,0.14535
ENSG00000089009,RPL6,898,0.22096,936,0.28689,1564,1.13928,797,0.03474,479,-0.8130,892,0.23264,432,-0.9093,604,-0.4355
ENSG00000179295,PTPN11,414,0.41636,373,0.24862,538,0.84790,436,0.56036,266,-0.3099,221,-0.6097,248,-0.3926,203,-0.7483
ENSG00000089169,RPH3A,158,-0.8253,212,-0.3810,456,0.84592,263,-0.0471,269,-0.0099,280,0.06019,259,-0.0699,269,-0.0136
ENSG00000135144,DTX1,9,-0.9719,17,-0.0706,15,-0.2275,10,-0.9465,16,-0.1754,31,0.98122,11,-0.6610,24,0.51346
ENSG00000123064,DDX54,38,0.04542,24,-0.6578,34,-0.1395,49,0.50101,33,-0.2094,44,0.29012,20,-0.9518,39,0.07546
ENSG00000139405,RITA1,15,-0.8275,8,-1.7455,14,-0.9099,19,-0.5103,24,-0.1820,36,0.56672,26,-0.0027,47,1.05819
ENSG00000186815,TPCN1,21,-0.1579,21,-0.1604,14,-0.7644,9,-1.3970,28,0.36648,43,1.14700,11,-1.1303,24,0.09722
ENSG00000151176,PLBD2,32,-0.4563,27,-0.7217,24,-0.8644,18,-1.3636,56,0.46239,33,-0.4663,94,1.28105,63,0.67868
ENSG00000122965,RBM19,23,0.75170,13,-0.1024,9,-0.7769,10,-0.5632,21,0.64280,9,-0.7640,13,-0.2076,18,0.35137
ENSG00000123066,MED13L,100,0.75443,72,0.21605,36,-0.8314,81,0.46422,97,0.80364,44,-0.5944,26,-1.3263,36,-0.9140
ENSG00000111412,C12orf49,27,-0.9998,54,0.03833,75,0.56567,35,-0.6548,50,-0.0911,58,0.19225,64,0.30745,61,0.27292
ENSG00000135119,RNFT2,17,-1.6400,32,-0.6990,28,-0.9335,39,-0.4417,61,0.31858,59,0.25342,86,0.83342,65,0.43900
ENSG00000135116,HRK,15,-0.2718,24,0.43548,22,0.30650,4,-2.3710,27,0.72383,25,0.53125,4,-2.2932,21,0.24377
ENSG00000088992,TESC,3,-3.8689,23,-1.0285,22,-1.0454,48,0.12571,45,0.01501,43,-0.0537,67,0.65935,74,0.92059
ENSG00000135108,FBXO21,104,-0.2437,97,-0.3457,130,0.11330,165,0.54876,124,0.03644,99,-0.3486,125,0.05103,112,-0.1353
ENSG00000171435,KSR2,9,-2.3025,62,0.58249,30,-0.5415,43,0.01091,52,0.32521,47,0.15008,35,-0.3286,48,0.19310
ENSG00000176871,WSB2,130,-1.2518,201,-0.5958,380,0.39986,265,-0.1858,279,-0.0982,376,0.42986,269,-0.1451,362,0.35982
ENSG00000089220,PEBP1,1435,-0.4513,1498,-0.3854,1756,-0.1387,2113,0.16944,1866,-0.0472,1725,-0.1822,2209,0.22336,2356,0.36423
ENSG00000135090,TAOK3,216,0.55485,215,0.55011,169,0.16672,153,0.00844,234,0.77964,107,-0.5902,68,-1.2296,86,-0.9389
ENSG00000111707,SUDS3,71,-0.3311,108,0.33501,131,0.65125,102,0.26475,119,0.54538,60,-0.6323,100,0.21478,39,-1.2940
ENSG00000139767,SRRM4,21,-2.2509,112,0.24982,93,-0.0427,96,0.00760,169,1.05650,43,-1.3161,94,-0.0298,107,0.18567
ENSG00000152137,HSPB8,57,0.31175,52,0.17515,44,-0.0881,39,-0.3325,16,-1.6916,65,0.56581,45,-0.0767,63,0.52590
ENSG00000224982,TMEM233,39,0.71874,0,-5.1000,93,2.30746,16,-0.6827,63,1.85239,2,-3.8804,0,-7.1980,1,-3.9573
ENSG00000111725,PRKAB1,12,-0.1356,9,-0.6176,6,-1.1832,11,-0.2486,9,-0.5616,16,0.31079,13,-0.0898,23,1.01801
ENSG00000122966,CIT,31,-1.8708,138,0.38050,34,-1.7259,144,0.50942,132,0.34212,92,-0.2747,131,0.29872,115,0.10361
ENSG00000135127,BICDL1,7,-1.0730,15,0.03606,2,-2.4964,10,-0.6240,24,0.88734,16,0.12838,12,-0.2844,19,0.52684
ENSG00000111737,RAB35,14,-0.7018,13,-0.7934,11,-0.9812,23,0.09283,26,0.27693,26,0.25196,33,0.65806,22,-0.0221
ENSG00000089154,GCN1,20,0.17613,14,-0.3836,5,-1.7493,11,-0.7887,19,0.14184,14,-0.3629,24,0.46552,31,0.99311
ENSG00000089157,RPLP0,279,0.11919,272,0.08274,325,0.36608,157,-0.8225,122,-1.2187,438,0.97411,141,-0.9302,324,0.40264
ENSG00000111775,COX6A1,407,-1.3591,1031,0.05985,1064,0.10919,626,-0.7675,438,-1.3307,1835,1.15403,732,-0.4736,1440,0.67232
ENSG00000170855,TRIAP1,3,-2.3566,3,-2.4105,13,-0.1631,20,0.58918,15,0.00847,16,0.16313,8,-0.8477,23,0.81914
ENSG00000257218,GATC,120,0.53750,117,0.49491,137,0.75717,100,0.26989,84,-0.0385,58,-0.6563,46,-0.9390,62,-0.5318
ENSG00000111786,SRSF9,54,-0.1972,67,0.15208,42,-0.5851,49,-0.3610,51,-0.2920,62,0.02585,65,0.11202,89,0.68936
ENSG00000088986,DYNLL1,421,-0.9389,296,-1.4662,852,0.14782,1075,0.58460,637,-0.3354,711,-0.1504,618,-0.3543,1140,0.69629
ENSG00000110871,COQ5,18,0.37544,11,-0.3855,1,-3.0250,16,0.22134,10,-0.5694,14,0.03401,15,0.15480,21,0.72685
ENSG00000022840,RNF10,67,-0.2758,57,-0.5307,79,-0.0220,91,0.21568,77,-0.0659,77,-0.0860,86,0.11191,93,0.24764
ENSG00000167272,POP5,18,0.01796,5,-1.7555,4,-2.2633,21,0.26484,18,0.03611,29,0.89635,12,-0.6402,19,0.14013
ENSG00000157782,CABP1,42,-3.1358,215,-0.7302,131,-1.4734,273,-0.4020,269,-0.4216,503,0.67677,614,0.93379,528,0.77148
ENSG00000110917,MLEC,75,0.16862,86,0.37907,43,-0.6856,71,0.07371,88,0.45831,56,-0.3291,74,0.13211,53,-0.4118
ENSG00000175970,UNC119B,10,-0.6580,10,-0.6436,6,-1.2796,11,-0.5050,19,0.36127,25,0.87143,8,-0.9791,20,0.44982
ENSG00000157837,SPPL3,47,-0.6295,54,-0.4128,21,-1.8339,87,0.36013,85,0.32254,66,-0.1255,81,0.20301,86,0.33730
ENSG00000157895,C12orf43,27,-1.0300,61,0.18778,43,-0.3597,72,0.50737,57,0.10603,53,-0.0319,60,0.16255,46,-0.2620
ENSG00000089041,P2RX7,178,2.85543,22,-0.7620,34,-0.1527,23,-0.7704,56,0.74282,15,-1.4666,4,-3.0824,9,-2.1582
ENSG00000110931,CAMKK2,36,-2.4548,129,-0.5747,102,-0.9239,261,0.59345,171,-0.1536,241,0.44887,179,-0.0726,227,0.34184
ENSG00000089053,ANAPC5,151,0.89894,69,-0.3532,71,-0.3169,78,-0.1798,110,0.41889,52,-0.8333,77,-0.1758,96,0.17461
ENSG00000170633,RNF34,48,-0.0450,41,-0.2736,29,-0.7948,39,-0.3755,67,0.56977,40,-0.3500,52,0.10552,62,0.42853
ENSG00000089094,KDM2B,22,-0.3047,12,-1.1373,20,-0.4795,27,0.03379,34,0.40537,31,0.25924,32,0.25860,26,-0.0708
ENSG00000139718,SETD1B,3,-2.0701,10,-0.3419,4,-1.6566,5,-1.4947,22,1.07674,17,0.57872,7,-0.9149,18,0.69747
ENSG00000110801,PSMD9,15,-0.7278,18,-0.4754,14,-0.7788,21,-0.2567,23,-0.0486,30,0.39925,16,-0.6089,39,0.85672
ENSG00000110987,BCL7A,50,-0.1224,44,-0.3031,64,0.27114,87,0.89402,57,0.11512,41,-0.4543,37,-0.5555,39,-0.5415
