Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000136153,LMO7,347,2.24624,53,-0.9152,77,-0.3341,68,-0.5333,121,0.41699,35,-1.5281,81,-0.2632,97,0.01778,81,-0.2613,48,-1.0560,20,-2.3175
ENSG00000178695,KCTD12,141,1.25977,29,-1.2182,105,0.75875,37,-0.8826,74,0.22184,28,-1.2573,42,-0.6758,52,-0.3447,10,-2.8140,154,1.41956,38,-0.8337
ENSG00000102805,CLN5,15,-0.2202,7,-1.3937,3,-2.3400,7,-1.2981,17,0.04793,6,-1.6213,14,-0.3274,10,-0.8449,10,-0.8425,49,1.75372,50,1.81408
ENSG00000005812,FBXL3,89,0.06628,52,-0.7580,79,-0.1284,112,0.42532,98,0.23672,62,-0.4970,58,-0.5958,132,0.70076,59,-0.5703,83,-0.0494,104,0.31089
ENSG00000005810,MYCBP2,444,0.59053,214,-0.5580,283,-0.1310,436,0.56120,363,0.29438,273,-0.1841,319,0.05844,287,-0.1073,431,0.54171,167,-0.9318,106,-1.6159
ENSG00000139737,SLAIN1,79,-0.1539,28,-1.7154,17,-2.4215,30,-1.6075,47,-0.9931,26,-1.8167,38,-1.2556,27,-1.7247,21,-2.1344,106,0.32339,574,3.74631
ENSG00000136160,EDNRB,13,-1.0118,13,-1.0902,21,-0.3571,3,-2.8995,15,-0.9086,1,-4.1939,15,-0.8533,14,-0.9040,4,-2.7976,189,4.01680,10,-1.3760
ENSG00000152193,OBI1,64,1.19789,21,-0.6128,36,0.26169,17,-0.9193,29,-0.0985,29,-0.0671,17,-0.8591,49,0.73936,23,-0.4479,31,0.02774,23,-0.4313
ENSG00000139746,RBM26,235,0.85025,92,-0.6435,142,0.03211,119,-0.2387,137,-0.0270,69,-1.0642,153,0.15298,142,0.02997,84,-0.7832,211,0.66927,148,0.09771
ENSG00000102471,NDFIP2,431,1.03725,163,-0.5247,191,-0.2788,325,0.56654,299,0.48206,179,-0.3792,287,0.36509,182,-0.3524,178,-0.3890,117,-1.0202,88,-1.4508
ENSG00000136158,SPRY2,39,0.18934,37,0.13219,34,0.00462,23,-0.6363,16,-1.2606,27,-0.3631,50,0.58672,58,0.84008,38,0.14684,51,0.62688,24,-0.5375
ENSG00000178235,SLITRK1,220,1.71677,31,-1.4322,72,-0.1420,100,0.35775,102,0.44382,52,-0.6377,83,0.07236,56,-0.5248,46,-0.8449,47,-0.7947,41,-1.0105
ENSG00000165300,SLITRK5,106,0.74913,65,-0.0447,39,-0.8195,87,0.42070,128,1.21865,46,-0.5662,55,-0.3028,62,-0.1170,44,-0.6231,29,-1.2513,12,-2.5750
ENSG00000152749,GPR180,22,-0.1913,27,0.11547,38,0.65698,30,0.30412,23,-0.1352,13,-0.9139,24,-0.0319,28,0.17645,24,-0.0713,16,-0.6695,30,0.31678
ENSG00000134873,CLDN10,4,-2.8484,28,-0.0553,24,-0.2904,5,-2.4264,17,-0.8662,3,-3.1332,34,0.21234,24,-0.3101,1,-4.1995,181,3.49476,13,-1.2226
ENSG00000134874,DZIP1,82,0.44995,77,0.35041,69,0.18008,36,-0.8074,51,-0.3126,36,-0.8336,80,0.39889,46,-0.4719,25,-1.3943,140,1.35053,49,-0.3749
ENSG00000102580,DNAJC3,59,0.52454,23,-0.9603,34,-0.3518,25,-0.8046,27,-0.7511,18,-1.2688,39,-0.1534,47,0.15658,29,-0.5732,98,1.37078,85,1.12733
ENSG00000102595,UGGT2,47,0.64565,35,0.18026,34,0.14451,25,-0.3623,40,0.44203,17,-0.9373,27,-0.2384,22,-0.5525,15,-1.1228,50,0.76702,23,-0.4647
ENSG00000185352,HS6ST3,7,-3.8631,66,-0.6511,75,-0.4708,134,0.44792,360,2.85163,42,-1.3443,5,-4.2213,96,-0.0781,59,-0.8191,6,-4.1958,4,-4.5851
ENSG00000139793,MBNL2,242,0.12280,166,-0.4622,162,-0.5010,292,0.42388,237,0.10076,128,-0.8548,191,-0.2486,127,-0.8711,257,0.21923,147,-0.6503,500,1.32623
ENSG00000125249,RAP2A,233,0.68770,144,-0.0758,133,-0.2062,191,0.36788,175,0.25480,212,0.53922,104,-0.5838,134,-0.1910,134,-0.1918,102,-0.6046,80,-0.9685
ENSG00000065150,IPO5,106,-0.5003,116,-0.3617,83,-0.8637,170,0.23571,326,1.55364,107,-0.4818,55,-1.4834,155,0.08558,120,-0.3111,95,-0.6727,99,-0.6012
ENSG00000152767,FARP1,127,1.02427,45,-0.6080,87,0.40379,45,-0.6273,49,-0.5348,48,-0.5248,85,0.37037,68,0.02352,32,-1.1164,137,1.16357,36,-0.9544
ENSG00000102572,STK24,39,-0.7983,63,-0.0594,85,0.40722,79,0.29816,76,0.25741,87,0.44232,79,0.28743,67,0.04107,80,0.31037,34,-0.9864,22,-1.6326
ENSG00000088387,DOCK9,56,-0.4737,46,-0.7740,109,0.57663,70,-0.1323,104,0.56513,108,0.56785,28,-1.5087,40,-0.9687,49,-0.6861,56,-0.4738,141,1.00994
ENSG00000134882,UBAC2,36,0.50436,27,0.04694,22,-0.2683,39,0.65655,32,0.37745,24,-0.1023,19,-0.4490,22,-0.2402,29,0.17243,17,-0.6516,12,-1.1802
ENSG00000125304,TM9SF2,146,0.58238,45,-1.2289,62,-0.7473,149,0.60728,123,0.32904,101,-0.0173,87,-0.2480,106,0.07244,111,0.13257,76,-0.4502,92,-0.1596
ENSG00000125246,CLYBL,27,0.82067,9,-0.8790,9,-0.7871,11,-0.5179,22,0.53229,15,-0.1329,13,-0.2696,23,0.58291,18,0.21691,19,0.25662,4,-2.1266
ENSG00000175198,PCCA,20,-0.1339,17,-0.3520,35,0.76305,21,-0.0615,36,0.91630,22,0.04012,11,-0.9765,20,-0.1642,14,-0.6529,15,-0.5269,13,-0.7733
ENSG00000125247,TMTC4,27,-0.0142,7,-1.9803,17,-0.7140,9,-1.6298,3,-3.0366,35,0.36723,54,1.08113,15,-0.8996,18,-0.6354,15,-0.8610,125,2.71861
ENSG00000102452,NALCN,70,0.48555,42,-0.3105,54,0.05825,49,-0.1000,75,0.65533,41,-0.3720,31,-0.8041,47,-0.1623,49,-0.0949,33,-0.7071,58,0.17625
ENSG00000102466,FGF14,101,0.33639,84,0.04472,155,1.04426,97,0.27141,94,0.25456,59,-0.5038,76,-0.0989,121,0.63426,73,-0.1580,16,-2.4337,7,-3.5172
ENSG00000134900,TPP2,67,0.58003,28,-0.7895,41,-0.1886,44,-0.1048,32,-0.6404,30,-0.7022,70,0.63971,75,0.75965,46,-0.0158,57,0.31289,40,-0.2608
ENSG00000151287,TEX30,0,-5.3943,17,0.24860,11,-0.4191,10,-0.6400,14,-0.1109,35,1.42150,5,-1.6525,31,1.19599,32,1.23344,0,-7.9280,9,-0.7130
ENSG00000134897,BIVM,32,0.51100,21,-0.1477,20,-0.2044,13,-0.8497,26,0.17940,33,0.58218,21,-0.1380,31,0.44618,17,-0.5047,25,0.13557,13,-0.9037
ENSG00000134899,ERCC5,34,0.01043,35,0.04761,36,0.06957,20,-0.8270,22,-0.7561,28,-0.3280,46,0.47598,36,0.09136,36,0.06512,40,0.22824,57,0.80840
ENSG00000125266,EFNB2,23,-0.7258,23,-0.6959,28,-0.4420,78,1.21763,29,-0.3893,54,0.60271,52,0.55936,49,0.45760,39,0.10318,26,-0.5071,11,-1.7945
ENSG00000134884,ARGLU1,260,0.48395,118,-0.7523,146,-0.4222,233,0.30462,153,-0.3865,154,-0.3472,208,0.12218,173,-0.1652,126,-0.6474,316,0.80326,266,0.52008
ENSG00000204442,FAM155A,179,1.20702,74,-0.2206,99,0.22419,83,-0.0553,103,0.31898,78,-0.1354,71,-0.2781,79,-0.1160,99,0.23850,39,-1.1976,20,-2.1938
ENSG00000174405,LIG4,42,0.22972,29,-0.3337,20,-0.9076,63,0.90860,60,0.91652,40,0.16710,25,-0.5505,33,-0.1526,32,-0.2020,5,-2.8252,25,-0.5682
ENSG00000139826,ABHD13,15,-0.6729,21,-0.1361,14,-0.7545,26,0.18540,40,0.99214,17,-0.4594,9,-1.3273,19,-0.3027,21,-0.1119,46,1.09776,9,-1.3627
ENSG00000185950,IRS2,83,-0.6639,119,-0.1093,153,0.28847,189,0.62900,193,0.74580,111,-0.2110,78,-0.7629,94,-0.4751,113,-0.1885,143,0.17563,64,-1.0659
ENSG00000213995,NAXD,24,-0.8385,37,-0.1806,34,-0.3052,69,0.81952,48,0.27323,36,-0.2079,33,-0.3623,57,0.50051,25,-0.7485,52,0.37637,33,-0.3615
ENSG00000134905,CARS2,21,-0.3301,20,-0.4285,19,-0.5164,27,0.03242,29,0.13272,33,0.34801,30,0.15873,30,0.18625,20,-0.4580,40,0.62310,22,-0.2688
ENSG00000153487,ING1,9,-1.5015,13,-1.0449,19,-0.4213,28,0.16682,29,0.25638,33,0.39331,34,0.46518,55,1.25452,18,-0.4964,22,-0.2250,15,-0.8324
ENSG00000088448,ANKRD10,37,-0.1915,39,-0.1073,27,-0.6753,48,0.22329,34,-0.3531,45,0.10483,46,0.12696,50,0.27304,35,-0.2839,51,0.29324,58,0.51839
ENSG00000102606,ARHGEF7,222,0.36210,118,-0.6256,203,0.21862,219,0.34380,199,0.20665,212,0.29074,251,0.56382,167,-0.0872,181,0.04010,82,-1.1631,66,-1.4946
ENSG00000153495,TEX29,3,-2.3677,36,1.07671,19,0.02613,23,0.31942,12,-0.6739,36,1.04005,15,-0.3235,16,-0.2255,37,1.08064,4,-2.2448,10,-0.9037
ENSG00000126216,TUBGCP3,11,-0.6234,12,-0.5707,24,0.53047,15,-0.2190,16,-0.0714,16,-0.1042,22,0.40869,21,0.28844,16,-0.1050,23,0.45235,13,-0.4102
ENSG00000068650,ATP11A,26,0.22510,11,-1.0208,16,-0.5006,11,-1.0292,7,-1.7629,9,-1.4054,20,-0.1535,3,-2.9820,7,-1.6861,45,1.13502,106,2.80430
ENSG00000126217,MCF2L,77,-0.1452,73,-0.2376,81,-0.0751,83,-0.0231,104,0.36245,116,0.50013,58,-0.5878,87,0.03942,86,0.03498,54,-0.6770,92,0.13835
ENSG00000126226,PCID2,34,0.32477,20,-0.5313,39,0.54273,18,-0.6477,38,0.53056,25,-0.1959,27,-0.0369,35,0.35701,17,-0.7172,27,-0.0301,16,-0.8097
ENSG00000139842,CUL4A,40,0.30467,24,-0.5101,34,0.02958,37,0.17597,42,0.43164,29,-0.1918,24,-0.5123,32,-0.0454,26,-0.3473,39,0.26769,27,-0.3033
ENSG00000185896,LAMP1,72,-0.2905,66,-0.4224,54,-0.7172,56,-0.6585,81,-0.1159,82,-0.0812,41,-1.1401,41,-1.1210,73,-0.2701,119,0.50944,273,1.95856
ENSG00000150401,DCUN1D2,18,-0.2366,16,-0.4035,22,0.06194,26,0.33463,22,0.08964,36,0.86575,18,-0.2666,32,0.65097,20,-0.0944,7,-1.5637,13,-0.6864
ENSG00000150403,TMCO3,17,-0.3824,17,-0.4394,18,-0.3584,25,0.21289,11,-1.1157,38,0.84966,22,0.00544,15,-0.5473,27,0.31544,32,0.56412,33,0.62398
ENSG00000198176,TFDP1,21,-0.3480,35,0.44872,17,-0.6372,33,0.32253,27,0.00325,23,-0.2118,14,-0.9766,28,0.10127,39,0.61116,32,0.28740,23,-0.2483
ENSG00000183087,GAS6,85,0.77839,59,0.18625,55,0.06568,56,0.09364,40,-0.4499,78,0.63518,47,-0.1745,67,0.38005,54,0.03409,29,-0.8998,20,-1.4285
ENSG00000185989,RASA3,19,0.02211,23,0.25511,27,0.56323,12,-0.7466,34,1.05551,14,-0.4803,4,-2.3761,8,-1.2679,8,-1.2311,22,0.23846,24,0.37192
ENSG00000130177,CDC16,79,0.30026,47,-0.5139,49,-0.4497,56,-0.2228,70,0.12346,71,0.13569,75,0.22466,43,-0.6237,103,0.73352,67,0.04031,52,-0.3503
ENSG00000169062,UPF3A,78,0.14994,79,0.15334,70,-0.0389,42,-0.7999,81,0.22914,59,-0.3052,41,-0.8373,87,0.31833,66,-0.1126,82,0.21577,89,0.35117
ENSG00000198824,CHAMP1,46,1.21424,25,0.18662,29,0.43141,11,-0.9629,17,-0.3829,12,-0.8783,24,0.15556,14,-0.6365,24,0.17029,26,0.24938,16,-0.4934
ENSG00000136319,TTC5,14,-0.0989,11,-0.5429,9,-0.8472,20,0.45414,22,0.64041,21,0.47522,12,-0.3932,9,-0.7179,17,0.14702,13,-0.1854,13,-0.2346
ENSG00000100814,CCNB1IP1,12,-1.0187,26,0.11570,37,0.70745,20,-0.2460,24,-0.0012,31,0.39391,25,0.07550,19,-0.3558,32,0.45968,18,-0.4240,19,-0.3786
ENSG00000129484,PARP2,74,0.37897,28,-1.1017,39,-0.6117,71,0.31421,66,0.20185,52,-0.1938,88,0.65707,100,0.85965,56,-0.0630,26,-1.2440,36,-0.7496
ENSG00000092094,OSGEP,27,0.05915,20,-0.3748,33,0.35263,30,0.20901,31,0.27608,14,-0.9637,29,0.14574,20,-0.4249,23,-0.2012,35,0.44789,22,-0.2511
ENSG00000100823,APEX1,110,0.19360,68,-0.5625,79,-0.3373,90,-0.1352,87,-0.1915,70,-0.5211,123,0.36501,128,0.43107,122,0.34811,121,0.33638,88,-0.1652
ENSG00000165782,PIP4P1,40,-0.5762,62,0.09010,70,0.27569,100,0.86393,59,0.02112,77,0.42353,56,-0.0663,44,-0.4439,63,0.10765,41,-0.5312,31,-0.9520
ENSG00000129538,RNASE1,169,-0.1122,19,-3.3229,26,-2.9107,8,-4.6199,5,-5.3251,41,-2.2199,74,-1.3582,12,-3.9340,20,-3.2484,220,0.30155,1581,4.84568
ENSG00000165795,NDRG2,230,-1.1351,921,1.05368,827,0.87206,154,-1.7298,364,-0.4781,289,-0.7921,290,-0.7851,332,-0.5788,161,-1.6652,998,1.19265,866,0.94961
ENSG00000258441,LINC00641,77,-0.4625,86,-0.2931,154,0.63451,136,0.42574,131,0.41039,127,0.32188,73,-0.5501,133,0.38904,97,-0.1111,61,-0.8184,41,-1.4129
ENSG00000092199,HNRNPC,357,0.35950,238,-0.2801,272,-0.0691,213,-0.4477,258,-0.1693,198,-0.5632,272,-0.0698,278,-0.0342,223,-0.3780,362,0.38501,485,0.86397
ENSG00000092201,SUPT16H,210,0.98402,66,-0.8330,94,-0.3030,83,-0.4994,103,-0.1733,74,-0.6799,144,0.36886,126,0.15201,143,0.35753,105,-0.1319,121,0.08438
ENSG00000100888,CHD8,78,0.57577,38,-0.5530,40,-0.4472,42,-0.3897,59,0.14027,47,-0.2037,51,-0.1041,57,0.09324,32,-0.7791,66,0.30163,81,0.63489
ENSG00000129472,RAB2B,32,0.21468,26,-0.0963,22,-0.3140,23,-0.2694,29,0.07785,38,0.48698,20,-0.4609,22,-0.3210,30,0.10451,21,-0.4181,39,0.55866
ENSG00000092203,TOX4,94,0.52459,67,-0.0210,60,-0.1811,64,-0.1010,73,0.13206,75,0.15433,66,-0.0454,47,-0.5524,73,0.11825,45,-0.6252,76,0.17893
ENSG00000165819,METTL3,39,1.04866,14,-0.5959,10,-1.0728,21,0.02898,23,0.24506,24,0.28809,14,-0.5389,5,-1.9608,19,-0.0858,23,0.20988,27,0.46368
ENSG00000165821,SALL2,31,0.36336,20,-0.3100,44,0.94477,9,-1.4506,26,0.08992,19,-0.4068,16,-0.6559,43,0.87837,13,-0.9117,29,0.27709,18,-0.4322
ENSG00000129562,DAD1,115,-0.0944,89,-0.4944,103,-0.2620,150,0.31881,83,-0.6505,82,-0.6201,100,-0.3079,80,-0.6554,132,0.11809,215,0.91633,236,1.07265
ENSG00000155463,OXA1L,50,-0.0351,44,-0.2412,43,-0.2657,69,0.48398,54,0.10894,64,0.37057,49,-0.0689,51,-0.0030,55,0.11117,46,-0.1727,33,-0.6592
ENSG00000172590,MRPL52,77,-0.5263,124,0.21161,135,0.34651,82,-0.4248,67,-0.7877,111,0.04672,133,0.33158,128,0.26479,144,0.45115,101,-0.1018,128,0.27205
ENSG00000197324,LRP10,1,-3.2229,9,-0.6023,4,-1.6507,4,-1.8411,5,-1.6632,7,-0.9367,5,-1.4862,1,-3.2233,0,-8.6031,94,3.78910,30,1.25280
ENSG00000100461,RBM23,34,-0.0234,27,-0.3810,24,-0.5816,46,0.41989,35,-3.9215,14,-1.3324,36,0.06623,34,-0.0289,29,-0.2842,50,0.56597,54,0.69957
ENSG00000100462,PRMT5,36,-0.1445,36,-0.1344,23,-0.7843,41,0.07136,40,0.05010,48,0.32196,47,0.28922,40,0.01753,50,0.40241,38,-0.0276,30,-0.4301
ENSG00000100804,PSMB5,148,0.00225,99,-0.6190,82,-0.9064,181,0.31408,141,-0.0866,231,0.71239,200,0.47431,144,-0.0414,173,0.24964,103,-0.5632,135,-0.1457
ENSG00000100813,ACIN1,71,0.57667,31,-0.7156,22,-1.2114,47,-0.0602,50,0.01494,24,-1.1097,51,0.04805,53,0.11896,40,-0.3417,71,0.57441,83,0.83716
ENSG00000179933,C14orf119,42,0.27808,26,-0.4618,19,-0.9199,50,0.55428,38,0.12750,35,-0.0160,31,-0.1973,27,-0.4245,56,0.73602,28,-0.3793,34,-0.0708
ENSG00000092068,SLC7A8,21,-0.3077,22,-0.2510,37,0.56816,35,0.49565,18,-0.5576,43,0.82156,15,-0.8368,43,0.82705,43,0.83614,11,-1.3119,2,-3.5134
ENSG00000235194,PPP1R3E,30,0.04215,37,0.39804,25,-0.2109,18,-0.7240,26,-0.1922,43,0.61715,29,-0.0066,41,0.55785,28,-0.0335,12,-1.2566,32,0.15395
ENSG00000129473,BCL2L2,95,-0.3262,132,0.18902,111,-0.0726,122,0.06418,131,0.19590,220,1.03347,73,-0.7203,119,0.02505,143,0.32217,48,-1.3408,77,-0.6383
ENSG00000100836,PABPN1,42,-0.3020,57,0.17856,49,-0.0389,49,-0.0674,73,0.65283,50,-0.0147,36,-0.5046,49,-0.0413,34,-0.6083,36,-0.5439,60,0.26968
ENSG00000092096,SLC22A17,666,0.31311,556,0.02748,577,0.08614,674,0.33167,632,0.25482,488,-0.1790,603,0.15441,630,0.22574,539,-0.0216,327,-0.7908,236,-1.2851
ENSG00000100842,EFS,18,0.31241,5,-1.4596,4,-1.9890,1,-4.0032,4,-2.0231,2,-2.7796,2,-2.9401,0,-4.0621,3,-2.2158,34,1.37549,99,3.75718
ENSG00000166091,CMTM5,46,0.31566,4,-3.3337,0,-5.4721,4,-3.2354,0,-6.2948,1,-5.0135,9,-2.0135,2,-4.3226,2,-4.0609,34,-0.1249,346,5.15068
ENSG00000129460,NGDN,39,0.74773,20,-0.2666,16,-0.6051,22,-0.1113,32,0.47653,14,-0.7703,24,-0.0169,14,-0.7942,21,-0.2127,23,-0.0708,32,0.44819
ENSG00000213983,AP1G2,32,0.46740,18,-0.4672,20,-0.3108,37,0.69256,27,0.19798,28,0.24139,39,0.79460,15,-0.6556,14,-0.7891,22,-0.1047,8,-1.6626
ENSG00000092051,JPH4,124,0.10851,194,0.83324,120,0.05014,95,-0.3016,221,1.21959,88,-0.4295,80,-0.5737,74,-0.6804,62,-0.9664,93,-0.3371,17,-2.8096
ENSG00000215256,DHRS4-AS1,15,-0.2147,11,-0.7505,19,0.11899,13,-0.4727,21,0.27731,9,-1.0432,19,0.12804,23,0.38046,13,-0.4648,17,-0.0233,32,0.92638
ENSG00000187630,DHRS4L2,10,-0.8570,16,-0.2159,22,0.28268,25,0.45643,24,0.44691,13,-0.5129,7,-1.4023,9,-1.1303,8,-1.2362,39,1.22507,24,0.43549
ENSG00000100884,CPNE6,55,0.49114,31,-0.3979,18,-1.1964,35,-0.2295,86,1.41814,31,-0.4367,10,-2.0891,32,-0.3773,32,-0.3920,52,0.37968,21,-0.9849
ENSG00000100897,DCAF11,32,-0.7465,67,0.40303,48,-0.1101,55,0.10049,71,0.55223,69,0.46058,25,-1.1281,51,-0.0087,43,-0.2775,56,0.13457,33,-0.6847
ENSG00000092010,PSME1,12,-2.3109,53,-0.1692,45,-0.4097,30,-1.0191,59,-0.0232,36,-0.7767,63,0.10396,64,0.12933,60,0.01121,127,1.24350,104,0.89845
ENSG00000100908,EMC9,21,-0.3948,20,-0.4620,21,-0.4139,39,0.56088,38,0.60127,40,0.58659,23,-0.2775,18,-0.5996,41,0.66361,16,-0.8297,12,-1.2226
ENSG00000100911,PSME2,36,-0.0654,32,-0.2177,37,0.00737,28,-0.4356,36,-0.0616,35,-0.1128,42,0.19967,64,0.85998,20,-0.9141,61,0.79825,19,-0.9890
ENSG00000092098,RNF31,10,-0.4722,18,0.40708,21,0.64751,11,-0.3166,14,0.06609,12,-0.2382,10,-0.5260,13,-0.0530,10,-0.5109,13,-0.0786,19,0.50637
ENSG00000213928,IRF9,11,-0.6923,18,0.09579,26,0.66183,9,-0.9035,4,-2.3046,10,-0.7460,11,-0.6164,7,-1.2011,16,-0.0948,58,2.08825,30,0.89394
ENSG00000100926,TM9SF1,7,-1.0354,14,-0.0947,18,0.32666,15,0.06910,11,-0.4391,19,0.38767,18,0.30867,7,-1.1285,15,0.00399,19,0.44231,21,0.58793
ENSG00000254505,CHMP4A,56,-0.3370,136,1.08816,97,0.53787,30,-1.2758,45,-0.7075,83,0.27755,46,-0.6244,90,0.40319,36,-0.9937,71,0.03676,98,0.55441
ENSG00000213920,MDP1,38,-0.4692,39,-0.4291,101,1.11427,63,0.32113,53,0.08021,53,0.04777,44,-0.2328,53,0.05126,56,0.14963,29,-0.8808,32,-0.7370
ENSG00000129559,NEDD8,273,-0.6104,444,0.14223,476,0.25492,482,0.27426,405,-0.0045,510,0.36507,382,-0.0924,558,0.50943,462,0.20661,228,-0.8875,242,-0.7966
ENSG00000100938,GMPR2,32,-0.5855,56,0.29670,32,-0.5767,48,0.05889,49,0.08942,67,0.58676,55,0.28575,61,0.43932,59,0.38954,19,-1.3558,29,-0.7095
ENSG00000092330,TINF2,21,-0.0865,18,-0.3257,15,-0.6162,19,-0.2412,15,-0.6480,25,0.14166,29,0.40969,38,0.81910,25,0.14608,24,0.07526,26,0.24065
ENSG00000100949,RABGGTA,14,-0.4413,21,0.10320,16,-0.3004,21,0.11114,27,0.55528,23,0.27374,14,-0.5029,10,-0.9180,20,0.03482,25,0.38437,15,-0.3514
ENSG00000196943,NOP9,9,-0.5221,18,0.63297,6,-0.9888,13,0.05146,19,0.80314,20,0.74321,4,-1.4405,11,-0.2366,5,-1.2225,8,-0.6329,15,0.27860
ENSG00000100445,SDR39U1,34,-0.6821,48,-0.1621,50,-0.0785,62,0.26450,65,0.35621,57,0.12221,49,-0.1112,43,-0.3299,82,0.71304,32,-0.7593,47,-0.1877
ENSG00000168952,STXBP6,8,-3.1130,83,0.28863,83,0.28021,35,-1.0519,175,1.85568,40,-0.8456,10,-2.8839,45,-0.6696,67,-0.0483,29,-1.3407,82,0.26514
ENSG00000139910,NOVA1,147,0.22362,106,-0.2983,127,-0.0045,188,0.61999,164,0.43652,132,0.05613,79,-0.7462,154,0.29286,103,-0.3318,100,-0.3839,70,-0.9135
ENSG00000176165,FOXG1,66,-0.7259,94,-0.1745,90,-0.2350,129,0.31642,148,0.61672,93,-0.1992,151,0.57829,98,-0.1108,123,0.24679,110,0.07331,12,-3.1612
ENSG00000186960,LINC01551,4,-2.8057,22,-0.4133,55,1.05375,39,0.46687,43,0.72198,13,-1.2346,42,0.58709,27,-0.1085,29,0.02585,22,-0.3772,6,-2.1859
ENSG00000092140,G2E3,43,0.72437,9,-1.6825,40,0.59021,21,-0.4423,34,0.36643,16,-0.8473,31,0.18004,27,-0.0087,16,-0.7856,32,0.22672,28,-0.0022
ENSG00000092108,SCFD1,82,0.12857,47,-0.7158,109,0.57466,82,0.12467,87,0.23774,53,-0.5406,69,-0.1462,71,-0.0934,103,0.48764,74,-0.0444,45,-0.8010
ENSG00000196792,STRN3,81,0.90864,48,0.06401,53,0.22168,47,0.03183,38,-0.3448,40,-0.2149,49,0.09519,24,-0.9734,31,-0.5926,59,0.39374,45,-0.0340
ENSG00000100478,AP4S1,48,0.29223,35,-0.2293,40,-0.0016,71,0.92205,50,0.39485,34,-0.2336,36,-0.1820,44,0.13232,25,-0.7416,35,-0.1882,13,-1.6880
ENSG00000092148,HECTD1,246,1.01392,78,-0.8102,136,0.04778,108,-0.3142,128,-0.0532,104,-0.3702,123,-0.1102,161,0.31426,125,-0.0856,109,-0.2883,137,0.06495
ENSG00000129493,HEATR5A,19,0.23932,20,0.32252,5,-1.7617,11,-0.5600,5,-1.8969,11,-0.6431,5,-1.7541,8,-1.1147,7,-1.3505,61,2.25364,42,1.52590
ENSG00000129480,DTD2,33,0.95358,26,0.55632,13,-0.5031,10,-0.8495,6,-1.6325,17,-0.0901,23,0.33985,25,0.49692,17,-0.0726,14,-0.4029,27,0.63894
ENSG00000100852,ARHGAP5,350,0.37207,260,-0.1001,250,-0.1600,85,-1.7788,128,-1.2558,139,-1.0494,319,0.22394,259,-0.1026,139,-1.0526,803,1.80908,460,0.82274
ENSG00000151320,AKAP6,229,0.40394,131,-0.4746,202,0.20428,211,0.27210,176,-0.0215,182,0.03774,159,-0.1742,218,0.32368,235,0.44523,92,-1.0058,122,-0.5787
ENSG00000151322,NPAS3,11,-0.9492,17,-0.3232,22,0.04883,4,-2.3975,10,-1.2463,5,-2.1905,17,-0.3696,10,-1.1262,4,-2.3628,115,3.08365,34,0.70114
ENSG00000129521,EGLN3,33,0.26155,17,-0.7721,10,-1.4965,4,-2.7366,6,-2.2606,5,-2.5836,19,-0.5619,8,-1.7984,15,-0.9231,124,2.67287,86,1.91509
ENSG00000165389,SPTSSA,27,0.02345,26,-0.0828,17,-0.6654,16,-0.7705,45,0.93229,12,-1.1771,22,-0.2830,21,-0.3522,11,-1.2998,29,0.10538,51,1.02354
ENSG00000129518,EAPP,84,0.05597,49,-0.7736,52,-0.6853,89,0.14682,66,-0.3435,38,-1.1627,126,0.69674,124,0.67116,114,0.53773,102,0.34928,66,-0.3224
ENSG00000129515,SNX6,99,0.37279,46,-0.8130,32,-1.3710,40,-1.0296,36,-1.2758,53,-0.6098,69,-0.1965,51,-0.6508,65,-0.2771,147,1.02256,266,2.11454
ENSG00000165410,CFL2,121,-0.0813,64,-1.0499,63,-1.0785,47,-1.5215,37,-1.9608,75,-0.8226,88,-0.5716,66,-1.0159,110,-0.2328,171,0.46390,654,3.02462
ENSG00000100883,SRP54,77,0.65588,36,-0.5088,32,-0.6836,55,0.12645,38,-0.4770,36,-0.5420,61,0.29234,41,-0.3363,79,0.70293,44,-0.2357,72,0.56415
ENSG00000151327,FAM177A1,166,0.82180,53,-0.9691,105,0.07930,46,-1.1789,59,-0.8707,77,-0.4030,98,-0.0306,82,-0.2950,88,-0.1909,119,0.27603,245,1.49877
ENSG00000092020,PPP2R3C,74,0.18002,54,-0.3130,36,-0.9403,57,-0.2156,54,-0.3478,48,-0.4943,54,-0.3077,134,1.16737,74,0.18935,75,0.21448,77,0.23834
ENSG00000100902,PSMA6,124,-0.3418,119,-0.4039,109,-0.5458,218,0.54228,163,0.08522,159,0.03773,158,0.02693,212,0.49831,245,0.73945,93,-0.7840,97,-0.7182
ENSG00000100906,NFKBIA,28,-0.3005,17,-1.0612,47,0.51199,20,-0.7807,23,-0.6341,36,0.08496,45,0.46776,26,-0.4165,36,0.07676,63,1.00401,43,0.37172
