Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000168876,ANKRD49,31,0.78879,9,-1.1690,14,-0.5645,26,0.39953,18,-0.1204,11,-0.8194,7,-1.5826,33,0.83064,32,0.75733
ENSG00000166025,AMOTL1,39,0.62323,17,-0.7365,60,1.26178,39,0.52419,15,-1.0020,5,-2.5237,20,-0.5720,32,0.23914,32,0.22947
ENSG00000150316,CWC15,93,-0.4623,93,-0.4252,131,0.11419,104,-0.2473,200,0.90500,106,-0.2265,102,-0.2994,141,0.22219,101,-0.2975
ENSG00000263465,SRSF8,83,-0.1046,85,-0.0573,107,0.29099,123,0.52583,76,-0.2512,103,0.24231,94,0.09490,63,-0.5303,75,-0.2545
ENSG00000149218,ENDOD1,64,-0.3483,40,-1.0313,92,0.23621,49,-0.7319,67,-0.2853,46,-0.8084,81,0.03677,91,0.22797,205,1.60166
ENSG00000149212,SESN3,216,0.65087,86,-0.8519,268,0.93892,132,-0.2045,151,0.00818,125,-0.2894,98,-0.7197,195,0.41599,69,-1.1878
ENSG00000077458,FAM76B,20,0.73260,1,-3.0034,10,-0.3714,14,0.11343,12,-0.1344,11,-0.3484,9,-0.5874,11,-0.3290,29,1.25653
ENSG00000166037,CEP57,72,0.73956,25,-0.9967,21,-1.2333,62,0.38880,64,0.49747,43,-0.1587,27,-0.9281,49,0.02263,50,0.07450
ENSG00000087053,MTMR2,34,-0.2438,30,-0.3880,29,-0.4807,35,-0.1724,41,0.08292,46,0.23699,51,0.45222,32,-0.2940,47,0.27825
ENSG00000149231,CCDC82,145,0.78837,58,-0.7478,60,-0.6905,42,-1.2135,121,0.44337,52,-0.8995,59,-0.7748,78,-0.2853,189,1.13588
ENSG00000110318,CEP126,294,1.56038,54,-1.3493,109,-0.2897,59,-1.2232,162,0.36146,116,-0.1990,63,-1.2109,77,-0.8321,129,-0.0268
ENSG00000110330,BIRC2,55,0.48412,33,-0.3767,11,-1.9930,21,-1.0654,39,-0.1225,36,-0.2014,53,0.43404,66,0.72961,40,-0.0676
ENSG00000152558,TMEM123,14,-1.6953,20,-1.1093,44,0.09697,55,0.44874,10,-2.1616,27,-0.6547,10,-2.2257,165,2.42005,119,1.77045
ENSG00000137692,DCUN1D5,88,0.59313,49,-0.4001,34,-0.9316,24,-1.4572,95,0.73458,50,-0.3465,62,-0.0222,59,-0.1125,51,-0.3236
ENSG00000187240,DYNC2H1,96,1.13852,16,-1.7282,27,-0.9849,18,-1.5936,61,0.27695,28,-0.9444,31,-0.8466,73,0.55248,85,0.79863
ENSG00000152578,GRIA4,116,-0.1912,65,-1.0618,62,-1.1232,128,-0.0250,206,0.84515,278,1.25314,130,-0.0019,60,-1.1813,62,-1.1370
ENSG00000170903,MSANTD4,70,0.22018,34,-0.9060,69,0.16693,42,-0.5939,91,0.69737,28,-1.1951,31,-1.1303,84,0.48753,101,0.78613
ENSG00000149313,AASDHPPT,190,0.41398,104,-0.5669,95,-0.7026,152,0.01764,182,0.33837,142,-0.0944,191,0.41866,87,-0.8469,100,-0.6364
ENSG00000152402,GUCY1A2,258,0.85631,114,-0.5465,246,0.67195,154,-0.0747,229,0.62786,85,-0.9941,130,-0.3668,67,-1.3505,41,-2.0712
ENSG00000152404,CWF19L2,150,0.48664,66,-0.8423,107,-0.0997,67,-0.8287,159,0.58755,49,-1.2761,44,-1.5161,184,0.76392,192,0.83578
ENSG00000110675,ELMOD1,142,-0.1031,120,-0.3573,116,-0.4059,173,0.20962,196,0.46463,197,0.42097,245,0.88624,19,-3.0881,22,-2.8849
ENSG00000166266,CUL5,136,0.37692,95,-0.2238,111,0.01059,96,-0.2135,144,0.47019,67,-0.7720,92,-0.3123,91,-0.2891,118,0.11359
ENSG00000075239,ACAT1,55,-0.5831,68,-0.2262,32,-1.3571,108,0.50793,100,0.43409,85,0.13318,100,0.43314,81,0.04778,56,-0.5241
ENSG00000149308,NPAT,49,1.32542,18,-0.4341,20,-0.3149,8,-1.6031,36,0.73643,9,-1.4800,8,-1.6451,9,-1.4736,39,0.75033
ENSG00000149311,ATM,89,0.74641,31,-0.9873,47,-0.3547,34,-0.8536,39,-0.7018,37,-0.7255,28,-1.2153,81,0.49671,168,1.76508
ENSG00000178105,DDX10,144,1.16242,42,-0.9160,37,-1.1361,44,-0.8628,114,0.69748,58,-0.4424,51,-0.7019,49,-0.6854,81,0.06570
ENSG00000185742,C11orf87,160,0.03879,105,-0.6126,91,-0.8316,180,0.21615,215,0.56597,243,0.70452,244,0.81045,18,-3.2117,4,-5.1976
ENSG00000137710,RDX,175,-0.3450,81,-1.4856,174,-0.3285,62,-1.8692,106,-1.1566,68,-1.7397,71,-1.7697,371,0.88371,1119,3.06964
ENSG00000137714,FDX1,28,-0.3836,42,0.27885,8,-2.1751,36,0.02045,40,0.22281,36,0.02684,58,0.91093,34,-0.0369,14,-1.3297
ENSG00000137727,ARHGAP20,36,0.07747,30,-0.2011,41,0.26618,54,0.70491,41,0.30056,20,-0.8116,41,0.28239,15,-1.2265,18,-0.9511
ENSG00000170145,SIK2,87,0.55835,48,-0.4398,74,0.23791,69,0.12574,55,-0.2544,45,-0.5450,82,0.45399,40,-0.7194,40,-0.6999
ENSG00000086848,ALG9,23,0.39664,15,-0.2438,5,-1.9620,38,1.21033,17,-0.0708,17,-0.0699,22,0.31320,4,-2.2764,14,-0.3500
ENSG00000137720,C11orf1,15,-0.3443,41,1.32332,5,-1.7898,7,-1.4699,19,0.03727,37,1.16238,15,-0.3710,18,-0.0589,15,-0.3258
ENSG00000109846,CRYAB,123,-1.3057,156,-0.8622,250,-0.1447,134,-1.0940,52,-2.5980,79,-1.8767,134,-1.1693,625,1.36970,1423,3.06849
ENSG00000150764,DIXDC1,119,0.53050,45,-1.0407,108,0.30663,86,-0.0525,69,-0.4279,26,-1.8211,44,-1.1399,75,-0.2565,260,1.82362
ENSG00000150768,DLAT,30,-0.9871,51,-0.0899,35,-0.6915,83,0.67832,74,0.54734,57,0.06232,80,0.69383,40,-0.4792,20,-1.5141
ENSG00000150776,NKAPD1,71,0.66829,34,-0.5749,52,0.09150,27,-0.8826,66,0.54150,37,-0.4138,29,-0.8830,38,-0.4090,68,0.51175
ENSG00000150779,TIMM8B,31,-1.2124,113,0.89341,62,-0.0669,72,0.16607,76,0.28628,82,0.37493,64,-0.0055,68,0.08975,37,-0.8571
ENSG00000204370,SDHD,16,-1.1843,48,0.58007,15,-1.2057,25,-0.4285,31,-0.1255,49,0.60314,44,0.51132,57,0.86174,23,-0.5517
ENSG00000150787,PTS,19,-1.5308,76,0.66559,32,-0.6672,63,0.36974,66,0.48492,47,-0.0796,72,0.66094,35,-0.5267,31,-0.7153
ENSG00000149294,NCAM1,760,0.89565,194,-1.3385,404,-0.2253,528,0.19508,387,-0.3195,335,-0.5162,374,-0.3739,454,-0.0435,645,0.51618
ENSG00000048028,USP28,28,1.16608,8,-0.9299,5,-1.6752,9,-0.8299,12,-0.4038,10,-0.6593,21,0.55246,13,-0.1664,15,-0.0470
ENSG00000109906,ZBTB16,216,0.61564,108,-0.5385,146,-0.0731,246,0.76056,175,0.23390,95,-0.7283,80,-1.0641,147,-0.0623,154,0.00699
ENSG00000076043,REXO2,15,-0.7889,22,-0.1488,27,0.15926,7,-1.7662,27,0.14367,17,-0.5304,40,0.89403,17,-0.5736,39,0.76200
ENSG00000182985,CADM1,126,0.07525,55,-1.1937,68,-0.8867,152,0.35727,148,0.35330,83,-0.5838,90,-0.5056,188,0.70579,179,0.62931
ENSG00000109917,ZPR1,36,-0.3878,26,-0.8781,50,0.14129,54,0.27023,53,0.26089,49,0.11401,58,0.43722,40,-0.1915,33,-0.4940
ENSG00000160584,SIK3,96,-0.1009,60,-0.8056,74,-0.4852,132,0.41206,88,-0.2513,84,-0.3013,92,-0.1773,81,-0.3633,240,1.41987
ENSG00000168092,PAFAH1B2,157,-0.2698,144,-0.3859,233,0.36802,200,0.12449,211,0.23781,148,-0.3423,207,0.20037,120,-0.6677,219,0.26966
ENSG00000149577,SIDT2,28,0.74878,4,-2.1316,15,-0.3252,12,-0.7125,11,-0.8975,42,1.32200,20,0.16684,15,-0.3343,17,-0.1613
ENSG00000149591,TAGLN,10,-0.9601,4,-2.2203,1,-4.3072,12,-0.6968,5,-2.1166,15,-0.3670,4,-2.4100,147,4.31047,9,-1.1092
ENSG00000160613,PCSK7,75,0.98416,16,-1.4762,28,-0.6686,45,0.03983,28,-0.7345,48,0.15314,23,-1.0262,33,-0.4335,102,1.40208
ENSG00000167257,RNF214,61,1.03037,26,-0.4284,15,-1.2850,12,-1.6196,47,0.52232,13,-1.4448,18,-1.0247,25,-0.4777,74,1.22982
ENSG00000186318,BACE1,132,0.10265,58,-1.1608,124,-0.0084,127,0.03357,79,-0.7467,68,-0.9135,106,-0.2669,92,-0.4592,387,1.94321
ENSG00000110274,CEP164,22,0.30616,7,-1.4890,33,0.91854,7,-1.4163,10,-0.9286,13,-0.5187,9,-1.1491,31,0.80608,49,1.60111
ENSG00000177103,DSCAML1,21,0.61456,9,-0.7465,20,0.50837,30,1.15544,6,-1.3827,9,-0.7144,5,-1.7389,11,-0.4295,34,1.34653
ENSG00000137726,FXYD6,417,-0.3029,383,-0.4075,469,-0.0963,1122,1.34466,462,-0.1299,536,0.11597,657,0.49233,205,-1.3578,193,-1.4420
ENSG00000177098,SCN4B,32,-0.5715,69,0.67639,58,0.38558,44,-0.0230,43,-0.0636,49,0.12218,73,0.87474,22,-1.0603,3,-4.0418
ENSG00000149575,SCN2B,204,0.31081,146,-0.2460,221,0.40986,186,0.13374,198,0.25825,134,-0.3808,229,0.52425,59,-1.6049,42,-2.0919
ENSG00000110344,UBE4A,76,0.23855,44,-0.6307,71,0.11027,69,0.06214,71,0.12982,40,-0.7801,91,0.56794,32,-1.1159,63,-0.0872
ENSG00000167283,ATP5MG,161,-1.2527,595,0.86902,239,-0.5836,351,0.01353,382,0.16324,537,0.69881,503,0.66404,223,-0.6842,138,-1.4057
ENSG00000118058,KMT2A,458,1.30699,116,-1.0505,185,-0.3374,137,-0.8025,255,0.17546,76,-1.6787,83,-1.6450,188,-0.3155,471,1.17409
ENSG00000149582,TMEM25,47,-0.2838,45,-0.3262,34,-0.7541,91,0.79521,56,0.00444,88,0.73606,83,0.71337,16,-1.8289,22,-1.3958
ENSG00000118096,IFT46,28,0.24463,24,0.00214,14,-0.8087,25,0.01871,26,0.13628,32,0.43173,26,0.13250,22,-0.1642,14,-0.8813
ENSG00000095139,ARCN1,43,-0.4805,38,-0.6419,50,-0.1943,58,0.03254,81,0.62092,46,-0.3325,71,0.37626,58,0.01363,47,-0.3129
ENSG00000019144,PHLDB1,40,-0.3407,12,-2.0302,45,-0.1388,26,-0.9631,7,-2.9916,15,-1.7222,21,-1.3272,77,0.73090,276,3.25570
ENSG00000110367,DDX6,333,0.81786,198,-0.1123,240,0.18707,164,-0.4051,193,-0.1653,163,-0.4154,165,-0.4336,173,-0.3185,234,0.15046
ENSG00000278376,AP004609.3,9,-0.7964,23,0.67660,10,-0.6537,16,0.05594,9,-0.9029,19,0.36238,11,-0.4524,34,1.30272,21,0.54245
ENSG00000186166,CCDC84,35,0.41077,8,-1.7832,8,-1.8331,57,1.15950,15,-0.9822,43,0.70256,24,-0.2692,17,-0.7707,52,1.03279
ENSG00000118181,RPS25,304,-1.2664,1560,1.42642,402,-0.7680,521,-0.3718,666,0.01031,767,0.23330,528,-0.3819,1022,0.69994,672,0.02413
ENSG00000196655,TRAPPC4,19,-0.9750,26,-0.4517,20,-0.8141,25,-0.5227,42,0.29859,67,1.04194,61,1.02430,21,-0.7729,17,-1.0565
ENSG00000149428,HYOU1,87,0.03178,71,-0.2797,99,0.23924,87,0.02603,101,0.30728,87,0.03386,96,0.20297,54,-0.7019,56,-0.6332
ENSG00000160695,VPS11,15,-1.1425,30,-0.0362,25,-0.3125,47,0.66156,38,0.35400,43,0.53184,45,0.66977,17,-0.8955,12,-1.3752
ENSG00000188486,H2AFX,12,-1.1295,25,0.11924,17,-0.5388,21,-0.1566,19,-0.3990,42,0.94117,27,0.22734,31,0.43839,32,0.47781
ENSG00000172375,C2CD2L,69,0.43675,39,-0.4813,22,-1.3252,53,-0.0132,49,-0.1596,123,1.36486,67,0.38520,15,-1.9370,23,-1.2709
ENSG00000172273,HINFP,23,0.45161,19,0.09484,17,-0.0664,21,0.21571,13,-0.5208,22,0.32565,18,0.02993,14,-0.3396,13,-0.5062
ENSG00000110395,CBL,39,0.18161,23,-0.6080,42,0.30003,21,-0.7915,38,0.13404,28,-0.3482,36,0.06859,39,0.18918,40,0.19657
ENSG00000076706,MCAM,21,-0.4380,7,-2.0882,21,-0.3738,31,0.19920,10,-1.6156,13,-1.1394,4,-2.7384,67,1.47324,120,2.62206
ENSG00000173456,RNF26,14,-0.3806,15,-0.2894,7,-1.4333,14,-0.3222,12,-0.6227,30,0.82605,37,1.38843,8,-1.1292,13,-0.5115
ENSG00000036672,USP2,60,0.82882,21,-0.8634,24,-0.6719,38,-0.0121,27,-0.5708,58,0.68105,47,0.36749,27,-0.5262,19,-1.0076
ENSG00000154096,THY1,1138,0.54098,586,-0.5609,880,0.07068,564,-0.6178,826,-0.0306,1102,0.43029,1284,0.77035,188,-2.2586,278,-1.6795
ENSG00000110400,NECTIN1,50,-0.0256,33,-0.6746,73,0.57654,57,0.15941,33,-0.7352,79,0.69550,61,0.30424,12,-2.0917,71,0.52717
ENSG00000184232,OAF,10,-0.9533,15,-0.3604,8,-1.3194,4,-2.2560,7,-1.5858,31,0.81271,2,-3.4558,127,3.77708,3,-2.7270
ENSG00000181264,TLCD5,14,-0.2568,11,-0.6353,27,0.79136,15,-0.0859,4,-2.2452,10,-0.6623,11,-0.6738,32,1.08762,44,1.61971
ENSG00000196914,ARHGEF12,243,0.53143,119,-0.6413,202,0.17779,183,0.02200,231,0.44210,145,-0.3411,126,-0.6015,206,0.20915,110,-0.7659
ENSG00000109929,SC5D,105,-0.2808,91,-0.4837,130,0.07676,148,0.27633,119,-0.0671,88,-0.5398,162,0.47111,160,0.40726,100,-0.3371
ENSG00000137642,SORL1,376,-0.0689,259,-0.6368,363,-0.1177,396,0.02034,474,0.34010,225,-0.8525,580,0.71408,253,-0.6758,338,-0.2271
ENSG00000255248,MIR100HG,157,0.77011,62,-0.7888,73,-0.5215,82,-0.3591,111,0.12579,86,-0.2824,70,-0.6511,98,-0.0785,160,0.70441
ENSG00000154127,UBASH3B,13,-0.1678,20,0.49493,3,-2.4021,19,0.45086,18,0.40224,16,0.17152,21,0.62913,9,-0.6662,2,-2.5290
ENSG00000109971,HSPA8,375,-1.3679,634,-0.4929,356,-1.3666,717,-0.3027,1327,0.76760,1229,0.55180,1807,1.40201,308,-1.5803,186,-2.3240
ENSG00000023171,GRAMD1B,107,0.23290,114,0.31217,57,-0.7509,110,0.25273,86,-0.1512,94,0.01088,144,0.77752,38,-1.3673,37,-1.3947
ENSG00000166257,SCN3B,980,1.80024,126,-1.7420,469,0.26139,301,-0.4341,205,-1.0901,491,0.33446,374,-0.1062,82,-2.3644,185,-1.1668
ENSG00000154144,TBRG1,154,0.36196,118,-0.0901,155,0.33726,95,-0.4195,148,0.29226,99,-0.3568,126,0.01066,85,-0.6045,95,-0.4339
ENSG00000110013,SIAE,28,-1.0632,40,-0.4928,53,-0.0639,35,-0.6966,85,0.78849,63,0.22132,88,0.86564,18,-1.7003,47,-0.2295
ENSG00000064199,SPA17,12,-0.5065,21,0.41839,7,-1.3198,4,-1.9339,31,1.17192,12,-0.4580,18,0.21978,24,0.61284,5,-1.7563
ENSG00000154146,NRGN,2211,0.20851,2257,0.22086,1819,-0.1197,1157,-0.8150,2064,0.08767,3112,0.74338,2749,0.60627,592,-1.8171,570,-1.8728
ENSG00000165478,HEPACAM,64,-0.8487,54,-1.0504,116,0.13031,85,-0.3499,23,-2.3982,85,-0.3525,29,-2.0322,419,2.41609,288,1.67181
ENSG00000165495,PKNOX2,18,-0.3809,32,0.49597,7,-1.7719,14,-0.7233,33,0.61471,40,0.85512,35,0.73282,11,-1.0783,2,-3.3745
ENSG00000149557,FEZ1,173,-0.6443,233,-0.1343,231,-0.1493,188,-0.4617,188,-0.5018,277,0.14097,233,-0.1475,297,0.24760,632,1.52315
ENSG00000149547,EI24,89,-0.1808,81,-0.3018,135,0.50281,122,0.34235,91,-0.1455,126,0.39004,81,-0.3400,103,0.07652,95,-0.0564
ENSG00000134910,STT3A,15,-0.5377,14,-0.5929,5,-2.0512,30,0.54054,17,-0.3865,19,-0.1880,23,0.14925,42,1.08453,35,0.76808
ENSG00000109832,DDX25,26,-0.4271,30,-0.1996,10,-1.8678,43,0.37505,40,0.27436,63,0.98182,51,0.73276,21,-0.7164,7,-2.2680
ENSG00000165526,RPUSD4,12,-0.5475,11,-0.6746,23,0.48081,21,0.29038,18,0.04238,24,0.49535,26,0.74925,6,-1.5089,9,-0.9090
ENSG00000182934,SRPRA,36,-0.3689,30,-0.5900,35,-0.3692,40,-0.1654,57,0.45135,43,-0.0444,75,0.96953,16,-1.5089,32,-0.5081
ENSG00000110074,FOXRED1,19,-0.5941,22,-0.3715,33,0.29023,40,0.60068,24,-0.2344,29,0.08788,45,0.90284,13,-1.1425,17,-0.7575
ENSG00000110080,ST3GAL4,8,-0.7643,17,0.44285,2,-2.7044,15,0.29892,7,-0.9875,12,-0.0384,14,0.24858,18,0.52949,29,1.36189
ENSG00000149571,KIRREL3,11,-0.7668,16,-0.2203,4,-2.1177,9,-0.9693,25,0.59107,48,1.63034,22,0.31911,2,-2.9844,21,0.21350
ENSG00000134909,ARHGAP32,258,0.98140,107,-0.5346,155,0.03012,123,-0.3214,168,0.17701,186,0.32316,112,-0.5161,97,-0.6959,78,-1.0258
ENSG00000170322,NFRKB,22,0.40965,17,0.01181,6,-1.5864,14,-0.3120,20,0.26147,14,-0.2901,22,0.39529,13,-0.4114,15,-0.1922
ENSG00000084234,APLP2,453,0.33287,292,-0.3898,238,-0.7032,318,-0.2594,559,0.72343,302,-0.3372,429,0.23355,297,-0.3624,174,-1.1774
ENSG00000196323,ZBTB44,168,0.74254,67,-0.7842,192,0.87949,84,-0.4389,100,-0.1761,86,-0.4059,59,-1.0375,91,-0.3076,162,0.60131
ENSG00000134917,ADAMTS8,21,0.11126,9,-1.1378,3,-2.6190,17,-0.2230,17,-0.2811,38,1.03564,35,1.02487,16,-0.3600,10,-1.0515
ENSG00000255455,AP003486.1,16,0.03845,11,-0.4659,38,1.48485,14,-0.1028,11,-0.5582,22,0.56755,10,-0.6324,9,-0.8222,16,0.03995
ENSG00000120451,SNX19,35,-0.1081,29,-0.4142,47,0.34248,52,0.51291,37,-0.0352,28,-0.4420,37,-0.0317,33,-0.1912,44,0.25782
ENSG00000182667,NTM,520,0.60716,175,-1.1529,140,-1.4761,201,-0.9376,456,0.36512,282,-0.4270,212,-0.9235,683,0.99413,594,0.75969
ENSG00000183715,OPCML,192,0.19732,118,-0.5772,179,0.07046,181,0.08046,194,0.21623,155,-0.1579,285,0.93300,29,-2.6417,54,-1.7326
ENSG00000080854,IGSF9B,39,0.60033,10,-1.5175,22,-0.3962,50,0.91919,20,-0.5252,48,0.87632,28,0.01769,18,-0.7081,13,-1.1582
ENSG00000166086,JAM3,44,-0.1528,19,-1.4270,50,0.05810,38,-0.3724,8,-2.6914,31,-0.6756,36,-0.5123,55,0.17963,213,2.64531
ENSG00000151502,VPS26B,65,-0.4295,88,0.06969,69,-0.3247,121,0.56858,76,-0.1749,128,0.66041,121,0.64894,37,-1.2505,46,-0.9328
ENSG00000151500,THYN1,30,-0.7803,34,-0.5196,33,-0.5517,43,-0.1625,63,0.47489,94,1.08540,62,0.45878,37,-0.3801,24,-1.0363
ENSG00000151498,ACAD8,17,-0.4366,27,0.33907,7,-1.5498,27,0.31889,21,-0.0703,23,0.08587,39,1.08045,3,-2.7133,20,-0.1188
ENSG00000109956,B3GAT1,185,-0.0454,163,-0.2367,261,0.51242,247,0.42300,118,-0.7932,370,1.09409,99,-1.0600,252,0.45087,179,-0.0926
ENSG00000120645,IQSEC3,48,-0.1823,73,0.48392,109,1.15924,81,0.67208,30,-0.9674,61,0.21018,60,0.18682,29,-0.9173,14,-1.9652
ENSG00000073614,KDM5A,144,1.09301,36,-1.1957,40,-1.0423,20,-2.0986,80,0.00635,30,-1.4656,19,-2.2466,117,0.61084,229,1.78241
ENSG00000060237,WNK1,390,0.27215,207,-0.7399,333,-0.0070,168,-1.0594,172,-1.0951,92,-1.9493,142,-1.3926,371,0.16466,1435,2.61195
ENSG00000082805,ERC1,103,0.70147,47,-0.6076,74,0.08298,46,-0.6458,79,0.21832,33,-1.1203,16,-2.2999,143,1.17224,99,0.55157
ENSG00000006831,ADIPOR2,30,-0.5807,21,-1.0528,36,-0.2370,26,-0.7185,23,-0.9690,23,-0.9211,23,-1.0052,55,0.40393,194,2.75083
ENSG00000166159,LRTM2,17,-0.1004,14,-0.4177,23,0.31904,21,0.16525,18,-0.0510,24,0.38155,32,0.97226,3,-2.6212,4,-2.1093
ENSG00000151067,CACNA1C,62,0.92795,20,-0.9536,28,-0.4221,39,0.08440,40,0.12032,45,0.31807,37,-0.0169,20,-0.8985,16,-1.2763
ENSG00000004478,FKBP4,69,-0.7528,93,-0.2304,69,-0.6947,152,0.54332,128,0.29868,137,0.37113,162,0.73257,70,-0.6605,59,-0.9358
ENSG00000171792,RHNO1,8,-0.9111,11,-0.4997,17,0.17040,19,0.40458,14,-0.0859,27,0.93413,15,-0.0377,16,0.09434,15,0.03394
ENSG00000111218,PRMT8,27,-0.0948,17,-0.7755,13,-1.1974,10,-1.4783,41,0.63312,58,1.15299,51,1.07137,3,-3.1633,3,-2.9997
ENSG00000111224,PARP11,16,0.44876,8,-0.6555,4,-1.4243,6,-1.1277,18,0.74834,7,-0.7500,15,0.42044,11,-0.1370,10,-0.3167
ENSG00000118971,CCND2,238,0.19754,150,-0.5380,266,0.35505,459,1.26544,225,0.09439,182,-0.2430,203,-0.0855,111,-1.0035,55,-2.0317
ENSG00000078237,TIGAR,51,0.80650,23,-0.4964,32,-0.0237,39,0.30303,33,0.00848,20,-0.7682,40,0.35480,15,-1.1449,14,-1.2804
ENSG00000047621,C12orf4,64,0.88398,21,-0.9085,9,-2.1664,25,-0.6923,64,0.90159,22,-0.8633,53,0.53613,13,-1.6378,18,-1.1900
ENSG00000010219,DYRK4,12,-0.4212,14,-0.1313,7,-1.1149,3,-2.4481,16,0.13181,23,0.65072,26,0.95879,10,-0.6654,18,0.25676
ENSG00000139180,NDUFA9,57,-0.4227,65,-0.2098,97,0.42545,68,-0.1246,84,0.22976,93,0.35800,108,0.67766,31,-1.3037,35,-1.1517
ENSG00000130035,GALNT8,83,-0.0551,130,0.67437,74,-0.2233,98,0.21355,96,0.21188,78,-0.1475,115,0.52979,37,-1.2570,20,-2.1804
ENSG00000111262,KCNA1,135,0.83925,64,-0.4385,128,0.64875,76,-0.1792,97,0.22913,42,-1.0895,109,0.42984,25,-1.8167,6,-3.8482
ENSG00000110799,VWF,12,-0.6864,16,-0.2314,27,0.59262,50,1.68455,6,-1.6510,9,-1.0943,6,-1.6493,58,1.96929,10,-0.8591
ENSG00000010278,CD9,11,-2.0146,16,-1.4098,41,-0.0141,54,0.42108,9,-2.3617,14,-1.6081,18,-1.3151,112,1.66371,182,2.65577
ENSG00000215039,CD27-AS1,26,-0.5161,43,0.29574,46,0.39302,36,-0.0075,29,-0.3648,37,0.06451,32,-0.2159,50,0.51964,45,0.35077
ENSG00000139190,VAMP1,6,-3.5480,102,0.76857,31,-1.1031,71,0.18565,91,0.65545,21,-1.6599,159,1.83800,6,-3.3147,16,-2.0634
ENSG00000111639,MRPL51,71,-0.7167,185,0.84092,73,-0.6367,112,0.03342,123,0.19666,140,0.38453,120,0.16341,103,-0.0982,75,-0.5811
ENSG00000111640,GAPDH,634,-1.6602,1975,0.16632,1039,-0.8282,1222,-0.5812,2246,0.41527,2525,0.56234,3473,1.27091,1133,-0.6965,733,-1.3525
ENSG00000010295,IFFO1,18,-0.3214,20,-0.1275,23,0.07613,24,0.16173,20,-0.1203,31,0.56416,32,0.69229,11,-1.0720,12,-0.9190
ENSG00000111642,CHD4,259,0.62167,101,-0.9159,130,-0.5320,76,-1.3461,188,0.03926,120,-0.6571,70,-1.5580,288,0.72575,454,1.51080
ENSG00000111653,ING4,18,-0.5821,28,0.14529,8,-1.6984,17,-0.5783,31,0.30564,35,0.50645,36,0.59941,18,-0.4931,31,0.29534
ENSG00000126746,ZNF384,14,-0.0309,7,-1.1079,13,-0.0960,9,-0.6092,12,-0.1921,12,-0.2495,19,0.53891,17,0.34330,19,0.48142
ENSG00000139200,PIANP,67,-0.0259,86,0.37994,94,0.51888,86,0.38813,40,-0.8789,101,0.64438,99,0.69628,6,-3.5643,27,-1.3876
ENSG00000111652,COPS7A,70,-0.4971,78,-0.2814,90,-0.0612,94,0.00719,111,0.29950,108,0.23342,142,0.75537,67,-0.5230,41,-1.2648
ENSG00000089693,MLF2,198,-0.5366,271,-0.0097,166,-0.7618,270,-0.0137,307,0.20472,491,0.95432,417,0.77213,119,-1.2653,112,-1.3515
ENSG00000159335,PTMS,472,0.86004,271,-0.1336,290,-0.0290,223,-0.4325,187,-0.7584,455,0.69752,243,-0.3290,221,-0.4456,276,-0.1019
ENSG00000250510,GPR162,71,-0.2959,82,-0.0428,67,-0.3574,101,0.28048,92,0.14302,159,1.02149,110,0.46238,31,-1.5003,29,-1.5919
ENSG00000111667,USP5,79,0.03490,50,-0.6798,63,-0.3121,74,-0.0727,76,-0.0402,103,0.45893,124,0.86636,41,-0.9787,40,-1.0074
ENSG00000111669,TPI1,401,-0.9101,606,-0.2132,651,-0.1031,613,-0.1974,821,0.29286,995,0.57439,1255,1.10520,288,-1.3460,235,-1.6461
ENSG00000010626,LRRC23,14,-1.0667,37,0.47402,46,0.83175,33,0.28001,29,0.12036,29,0.10042,20,-0.4979,40,0.58727,16,-0.7751
ENSG00000111674,ENO2,581,-0.2947,564,-0.3158,494,-0.5179,1046,0.66776,726,0.08717,558,-0.3327,1299,1.19029,211,-1.7960,202,-1.8604
ENSG00000111676,ATN1,68,-0.1460,87,0.23589,62,-0.2980,139,1.01475,50,-0.6750,100,0.46317,52,-0.5981,100,0.46377,67,-0.1569
ENSG00000111678,C12orf57,55,-1.8584,333,1.03047,123,-0.5584,205,0.23397,223,0.40737,285,0.76406,175,-0.0224,188,0.09746,84,-1.1315
ENSG00000215021,PHB2,46,-0.6976,54,-0.4017,46,-0.6547,57,-0.3075,84,0.31571,110,0.72326,108,0.78395,61,-0.2206,37,-0.9653
ENSG00000126749,EMG1,23,0.31551,6,-1.7284,6,-1.7034,25,0.41446,17,-0.2020,19,-0.0120,24,0.38785,20,0.12638,25,0.44740
ENSG00000139182,CLSTN3,102,-0.0197,80,-0.3936,49,-1.1466,103,-0.0018,136,0.49299,108,0.07046,194,1.18459,16,-2.7303,18,-2.5774
ENSG00000139197,PEX5,45,0.11933,42,0.01838,27,-0.6843,34,-0.3224,43,0.05275,68,0.77163,56,0.50413,24,-0.8422,20,-1.1066
ENSG00000059804,SLC2A3,80,0.02059,49,-0.7257,58,-0.4745,126,0.75174,94,0.31096,69,-0.2068,114,0.66157,31,-1.4174,38,-1.1246
