Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to13,Feature log2 fold change topic 9to13
ENSG00000155660,PDIA4,29,0.50782,14,-0.7043,32,0.64283,22,0.06201,10,-1.1069,27,0.44608,20,-0.1348
ENSG00000171130,ATP6V0E2,203,-0.2707,286,0.29070,137,-0.8749,107,-1.2405,175,-0.4968,404,0.92372,229,-0.1289
ENSG00000106538,RARRES2,44,1.04022,28,0.35348,40,0.88681,94,2.42946,4,-2.3971,18,-0.4077,5,-2.7365
ENSG00000214022,REPIN1,59,0.65634,60,0.76703,59,0.64638,48,0.32427,20,-0.9618,27,-0.5780,29,-0.6267
ENSG00000197150,ABCB8,26,0.02836,26,0.03245,4,-2.4818,54,1.19721,37,0.56532,37,0.62903,17,-0.8272
ENSG00000164885,CDK5,29,-1.7901,65,-0.6470,23,-2.1258,33,-1.6188,35,-1.5306,181,1.16443,127,0.73417
ENSG00000164896,FASTK,47,-0.1420,72,0.59077,14,-1.9451,58,0.18679,37,-0.5036,54,0.10006,52,0.02299
ENSG00000164897,TMUB1,18,-0.3568,37,0.86872,8,-1.4720,28,0.30160,4,-2.3349,36,0.78132,18,-0.4560
ENSG00000133612,AGAP3,203,0.26273,382,1.51137,63,-1.5180,176,0.03701,71,-1.3426,210,0.35033,107,-0.9793
ENSG00000033050,ABCF2,38,-0.4824,34,-0.6802,38,-0.4613,50,-0.0676,36,-0.5465,64,0.36728,63,0.48809
ENSG00000082014,SMARCD3,110,0.44397,111,0.50876,50,-0.7729,64,-0.4051,107,0.39382,124,0.71578,56,-0.8435
ENSG00000013374,NUB1,56,-0.3547,33,-1.2130,130,0.96934,78,0.14340,68,-0.0754,53,-0.4876,84,0.40872
ENSG00000106615,RHEB,201,-0.2860,207,-0.2603,107,-1.2446,169,-0.5536,164,-0.5944,310,0.43407,294,0.48753
ENSG00000106617,PRKAG2,36,-0.3827,35,-0.4637,20,-1.2255,34,-0.4724,65,0.54457,33,-0.5362,61,0.75075
ENSG00000239911,PRKAG2-AS1,32,-0.7530,56,0.07971,8,-2.8225,30,-0.8759,27,-1.0317,98,1.10826,57,0.18790
ENSG00000178234,GALNT11,36,-1.2162,83,0.04790,20,-2.0445,63,-0.3849,55,-0.5812,112,0.57798,97,0.45335
ENSG00000055609,KMT2C,156,0.53285,89,-0.3836,214,1.05047,160,0.57205,238,1.23049,39,-1.6664,85,-0.5793
ENSG00000133627,ACTR3B,25,-1.5779,85,0.30912,13,-2.5451,46,-0.6480,48,-0.5874,92,0.45216,87,0.52028
ENSG00000130226,DPP6,88,-1.4346,205,-0.1760,37,-2.7056,176,-0.4011,258,0.19091,345,0.73542,261,0.33173
ENSG00000186480,INSIG1,138,1.08269,31,-1.3106,97,0.50398,74,0.08020,62,-0.2033,45,-0.7472,79,0.27033
ENSG00000184863,RBM33,24,-0.5717,37,0.09878,42,0.27564,27,-0.3792,136,2.32059,19,-0.9710,23,-0.8817
ENSG00000105983,LMBR1,26,-1.0048,35,-0.6350,4,-3.6060,24,-1.1278,54,0.08262,57,0.16524,75,1.03389
ENSG00000009335,UBE3C,19,-1.4989,52,0.03054,25,-1.1129,38,-0.4822,80,0.69952,41,-0.3675,64,0.55463
ENSG00000105993,DNAJB6,144,-0.9531,178,-0.6815,146,-0.9310,232,-0.2279,313,0.23912,328,0.34104,330,0.51557
ENSG00000155093,PTPRN2,139,-0.5461,172,-0.2349,80,-1.3769,133,-0.6048,167,-0.2636,290,0.67773,226,0.32390
ENSG00000117868,ESYT2,38,-0.5260,36,-0.6482,42,-0.3805,150,1.70653,33,-0.7441,51,-0.0741,52,-0.0731
ENSG00000126870,WDR60,112,-0.1310,122,0.00200,206,0.84694,145,0.28324,428,2.15019,28,-2.2830,78,-0.9316
ENSG00000147364,FBXO25,32,-0.6266,35,-0.5508,48,-0.0343,37,-0.4005,75,0.68233,32,-0.6854,61,0.58701
ENSG00000104714,ERICH1,12,-1.4778,31,-0.1049,13,-1.3657,59,0.93295,40,0.32054,22,-0.6069,39,0.42842
ENSG00000198010,DLGAP2,25,-1.3549,71,0.26245,9,-2.8629,18,-1.8182,93,0.67155,69,0.22004,74,0.46444
ENSG00000182372,CLN8,28,0.23801,16,-0.6144,34,0.53160,18,-0.4670,46,1.03120,9,-1.4935,27,0.29383
ENSG00000253982,AC100810.1,59,0.66933,47,0.34342,76,1.08194,46,0.26399,53,0.49701,30,-0.4234,23,-1.0651
ENSG00000104728,ARHGEF10,49,0.67806,26,-0.3342,88,1.67852,113,2.14853,39,0.32859,7,-2.2912,12,-1.8773
ENSG00000176595,KBTBD11,121,-0.1693,154,0.23256,71,-0.9752,122,-0.1474,86,-0.6892,169,0.39753,141,0.10501
ENSG00000183117,CSMD1,6,-2.6611,55,0.74413,11,-1.7185,30,-0.2762,72,1.08784,45,0.36260,31,-0.3795
ENSG00000155189,AGPAT5,90,0.49215,59,-0.1735,53,-0.3149,73,0.15551,73,0.15785,44,-0.6557,72,0.21244
ENSG00000275342,PRAG1,22,-0.3228,24,-0.2081,0,-5.1713,12,-1.2517,11,-1.3820,37,0.51509,38,0.84101
ENSG00000147324,MFHAS1,38,0.15119,58,0.94282,16,-1.0999,64,1.00335,58,0.83111,13,-1.4947,25,-0.6416
ENSG00000173273,TNKS,26,-1.1931,68,0.28411,32,-0.9059,39,-0.5884,59,0.03057,44,-0.4453,74,0.63330
ENSG00000253230,LINC00599,4,-3.9982,61,-0.1159,6,-3.3320,42,-0.6693,234,2.18511,79,0.33057,56,-0.3290
ENSG00000175806,MSRA,20,-0.9481,33,-0.2252,5,-2.9008,27,-0.5242,15,-1.3964,66,1.01754,45,0.43776
ENSG00000104643,MTMR9,48,-0.9978,61,-0.7035,53,-0.8600,49,-0.9730,91,-0.0411,115,0.37073,124,0.73361
ENSG00000154319,FAM167A,124,2.55484,22,-0.4356,21,-0.4506,70,1.45812,38,0.42032,13,-1.2919,10,-1.9460
ENSG00000154328,NEIL2,38,0.04928,57,0.79256,4,-3.2327,31,-0.2816,41,0.16114,56,0.75038,27,-0.6227
ENSG00000079459,FDFT1,174,0.86439,55,-1.0014,132,0.41289,148,0.60317,53,-0.9747,90,-0.1899,104,0.06076
ENSG00000164733,CTSB,242,-0.4388,197,-0.8068,173,-0.9505,460,0.56842,303,-0.0945,385,0.31073,368,0.33132
ENSG00000283674,AC068587.4,26,-1.0269,38,-0.4910,39,-0.4233,50,-0.0607,129,1.50794,58,0.19727,47,-0.2176
ENSG00000154359,LONRF1,24,-0.6453,40,0.17508,27,-0.4546,41,0.17647,44,0.30706,18,-1.1367,44,0.48082
ENSG00000250305,TRMT9B,19,-0.5274,13,-1.1463,11,-1.2931,40,0.66527,105,2.39049,33,0.36739,15,-1.0999
ENSG00000164741,DLC1,110,0.96054,42,-0.6079,84,0.50729,239,2.36951,84,0.51980,20,-1.7659,30,-1.4186
ENSG00000104723,TUSC3,31,-1.5054,40,-1.1916,21,-2.0507,37,-1.2465,62,-0.4638,113,0.50104,128,1.15840
ENSG00000155970,MICU3,66,-1.2318,78,-1.0554,68,-1.1908,88,-0.8129,148,-0.0183,136,-0.1565,229,1.19431
ENSG00000104219,ZDHHC2,57,0.79931,37,0.10439,48,0.52254,104,1.82969,23,-0.6248,20,-0.8494,21,-1.0531
ENSG00000198791,CNOT7,92,-0.6461,113,-0.3686,117,-0.2873,58,-1.3448,119,-0.2529,136,-0.0559,189,0.77102
ENSG00000155975,VPS37A,33,0.28548,17,-0.7474,36,0.43853,13,-1.0465,15,-0.8519,35,0.45518,30,0.24881
ENSG00000003987,MTMR7,10,-1.8880,20,-0.9410,21,-0.8556,9,-2.0888,27,-0.4782,49,0.52122,54,1.05444
ENSG00000129422,MTUS1,119,0.10939,61,-0.9671,551,2.87886,266,1.43259,111,-0.0002,60,-1.0081,31,-2.3538
ENSG00000078674,PCM1,233,-0.2841,189,-0.6421,551,1.10068,208,-0.4517,409,0.60458,123,-1.3249,322,0.34435
ENSG00000104763,ASAH1,125,-0.1037,69,-1.0702,111,-0.2850,214,0.74639,123,-0.1323,180,0.52127,134,-0.0032
ENSG00000156011,PSD3,208,-0.7598,394,0.24812,162,-1.1315,141,-1.3377,218,-0.6926,280,-0.3324,472,0.86146
ENSG00000147408,CSGALNACT1,84,0.87091,43,-0.2067,73,0.64668,43,-0.1887,28,-0.8119,47,-0.0609,45,-0.1873
ENSG00000104613,INTS10,43,-0.2698,33,-0.7279,25,-1.0761,83,0.76327,46,-0.1675,49,-0.1023,62,0.45017
ENSG00000147416,ATP6V1B2,120,-1.5592,161,-1.1932,84,-2.0889,125,-1.4958,247,-0.4801,456,0.53411,514,1.18022
ENSG00000061337,LZTS1,18,-1.2195,93,1.58624,18,-1.1767,32,-0.3332,17,-1.2907,26,-0.7170,40,-0.0148
ENSG00000168546,GFRA2,7,-1.9234,14,-0.8696,0,-5.0393,10,-1.3182,29,0.25128,20,-0.3690,42,1.50496
ENSG00000130227,XPO7,32,-0.9113,56,-0.0465,23,-1.3602,62,0.12099,59,0.02906,70,0.34944,64,0.25316
ENSG00000158806,NPM2,73,-0.1285,120,0.73849,28,-1.5438,51,-0.6680,113,0.56130,86,0.12896,71,-0.2566
ENSG00000158856,DMTN,238,-0.2477,484,0.99712,76,-1.9627,105,-1.4780,233,-0.2809,369,0.48684,255,-0.2091
ENSG00000168453,HR,15,-0.5220,35,0.96456,14,-0.5651,21,0.00432,20,-0.0566,6,-1.9856,23,0.29927
ENSG00000168481,LGI3,27,-1.4723,41,-0.8899,66,-0.1392,43,-0.7794,71,-0.0096,94,0.46269,91,0.60903
ENSG00000168490,PHYHIP,89,-1.7945,350,0.30531,56,-2.4664,111,-1.4755,122,-1.3271,385,0.47455,393,0.76646
ENSG00000120913,PDLIM2,30,0.12039,32,0.21061,19,-0.5925,59,1.21977,38,0.47263,36,0.42762,16,-1.0810
ENSG00000158941,CCAR2,16,-1.1760,26,-0.5049,9,-1.9954,33,-0.1153,44,0.30427,40,0.18518,46,0.64543
ENSG00000179388,EGR3,41,-1.2067,152,0.92512,21,-2.1596,54,-0.7976,31,-1.6324,95,0.07721,108,0.43127
ENSG00000008853,RHOBTB2,40,-0.7521,99,0.71095,6,-3.4739,40,-0.7645,57,-0.2411,70,0.08982,76,0.33781
ENSG00000147457,CHMP7,26,-0.5257,21,-0.9079,12,-1.6239,27,-0.4604,23,-0.7266,52,0.59161,49,0.73873
ENSG00000104679,R3HCC1,43,0.24586,20,-0.9742,44,0.27807,29,-0.3806,19,-0.9733,55,0.69108,39,0.12780
ENSG00000197217,ENTPD4,27,-1.2315,42,-0.6055,13,-2.3177,42,-0.5605,56,-0.1117,57,-0.0946,90,1.09626
ENSG00000147454,SLC25A37,32,-0.0234,48,0.68119,8,-1.9728,94,1.74194,42,0.38913,23,-0.5825,21,-0.8834
ENSG00000104722,NEFM,385,-1.6876,517,-1.3247,166,-2.9194,263,-2.2465,1235,0.07763,154,-3.1406,2378,2.48664
ENSG00000277586,NEFL,599,-1.4257,1128,-0.5102,460,-1.8161,368,-2.1468,1631,0.09717,468,-1.8812,2736,1.80715
ENSG00000221914,PPP2R2A,46,-0.8257,42,-1.0074,137,0.88536,70,-0.1864,56,-0.5160,64,-0.3580,101,0.62744
ENSG00000104765,BNIP3L,157,-0.7616,175,-0.6483,451,0.89049,140,-0.9392,253,-0.0358,284,0.15637,290,0.27191
ENSG00000240694,PNMA2,137,-1.4952,312,-0.2815,124,-1.6457,100,-1.9604,483,0.42631,450,0.34585,485,0.71189
ENSG00000092964,DPYSL2,1026,0.11291,534,-0.9472,1780,1.00665,753,-0.3669,788,-0.2973,685,-0.5495,1124,0.40630
ENSG00000015592,STMN4,42,-2.0191,104,-0.7310,99,-0.7601,82,-1.0403,77,-1.1345,260,0.83768,218,0.75588
ENSG00000120899,PTK2B,58,-1.2233,97,-0.4751,15,-3.1602,104,-0.3431,167,0.39695,153,0.28920,168,0.66842
ENSG00000120885,CLU,10870,2.35375,1439,-1.0819,2651,-0.0843,3219,0.21995,1367,-1.0942,1712,-0.8074,2395,-0.3490
ENSG00000168077,SCARA3,138,2.19653,51,0.50845,3,-3.5102,69,0.96180,12,-1.7201,33,-0.2380,21,-1.2078
ENSG00000147419,CCDC25,91,-1.1882,169,-0.2639,241,0.30933,83,-1.3158,141,-0.5271,133,-0.6565,283,0.96258
ENSG00000134014,ELP3,23,-0.6869,37,0.04653,31,-0.2210,37,0.04384,29,-0.3099,47,0.46511,36,-0.0083
ENSG00000186918,ZNF395,58,1.44864,15,-0.7550,22,-0.1444,55,1.33725,44,0.97973,15,-0.7294,14,-1.0374
ENSG00000104290,FZD3,99,-0.7531,164,0.01224,55,-1.6365,149,-0.1371,240,0.62193,143,-0.2100,191,0.39957
ENSG00000012232,EXTL3,21,-0.8920,38,-0.0110,13,-1.6172,30,-0.3665,34,-0.1538,39,0.05993,48,0.60877
ENSG00000147421,HMBOX1,77,0.95303,58,0.55336,49,0.22427,70,0.79376,40,-0.0931,38,-0.1696,24,-1.1152
ENSG00000120875,DUSP4,4,-2.5798,23,-0.1442,2,-3.6708,10,-1.3446,38,0.67497,51,1.35445,24,-0.0779
ENSG00000133872,SARAF,547,-0.3209,419,-0.7788,462,-0.5802,506,-0.4399,488,-0.4956,907,0.52411,819,0.49255
ENSG00000104660,LEPROTL1,18,-1.1996,21,-1.0784,38,-0.1294,56,0.47958,49,0.26399,61,0.70159,42,0.04277
ENSG00000104671,DCTN6,69,-0.3691,85,-0.0528,96,0.15044,100,0.21002,37,-1.2903,111,0.41871,88,0.02790
ENSG00000285669,AC026979.4,18,-0.6390,32,0.23540,34,0.33022,20,-0.5013,89,1.96786,10,-1.6310,23,-0.4015
ENSG00000104687,GSR,48,0.31565,22,-0.9558,16,-1.3146,56,0.54150,26,-0.6547,57,0.63119,42,0.15145
ENSG00000104695,PPP2CB,313,-0.0728,361,0.16376,374,0.20757,287,-0.2039,370,0.18918,344,0.08198,302,-0.1898
ENSG00000133878,DUSP26,26,-1.2414,37,-0.7619,22,-1.4578,42,-0.5297,34,-0.8319,147,1.74960,56,-0.1459
ENSG00000156687,UNC5D,19,-0.7751,11,-1.6155,0,-8.0151,27,-0.2220,24,-0.4075,65,1.34166,38,0.42346
ENSG00000183779,ZNF703,36,0.57338,18,-0.4913,6,-1.9882,48,1.04241,19,-0.4364,50,1.29826,15,-0.9762
ENSG00000147475,ERLIN2,84,1.80377,12,-1.3869,22,-0.3654,83,1.77914,38,0.47267,17,-0.8349,17,-1.0626
ENSG00000147471,PLPBP,98,0.52894,57,-0.3409,91,0.41829,42,-0.7744,49,-0.5448,61,-0.2408,79,0.28964
ENSG00000129691,ASH2L,14,-1.5329,41,0.10915,44,0.20758,50,0.41260,19,-1.0727,56,0.66134,36,-0.1583
ENSG00000175324,LSM1,28,-0.4884,44,0.23078,25,-0.6699,7,-2.4560,14,-1.4836,71,1.10807,39,0.05002
ENSG00000156735,BAG4,60,-0.9796,98,-0.2677,52,-1.2051,97,-0.2587,123,0.11076,101,-0.2199,153,0.73966
ENSG00000085788,DDHD2,44,-1.0911,86,-0.0771,40,-1.2204,72,-0.3383,98,0.12816,96,0.10775,110,0.51446
ENSG00000147548,NSD3,99,-1.0789,139,-0.6013,250,0.34994,202,0.01353,430,1.24421,155,-0.4309,207,0.07942
ENSG00000077782,FGFR1,79,1.29677,14,-1.4599,25,-0.5129,130,2.21002,66,0.98735,18,-1.0662,20,-1.2080
ENSG00000147526,TACC1,235,-0.3919,213,-0.5817,330,0.13426,647,1.23649,382,0.36388,179,-0.8621,312,0.07053
ENSG00000169499,PLEKHA2,33,-0.8890,84,0.61829,44,-0.4549,118,1.12231,27,-1.1914,41,-0.5976,59,0.00483
ENSG00000169490,TM2D2,29,-0.6681,18,-1.4481,21,-1.1354,20,-1.2480,24,-0.9757,86,1.18251,57,0.58848
ENSG00000168615,ADAM9,35,0.12671,19,-0.8251,28,-0.1876,41,0.39189,28,-0.1857,33,0.05022,36,0.27198
ENSG00000165061,ZMAT4,5,-2.5392,15,-1.0672,2,-3.5866,23,-0.3102,17,-0.7696,59,1.36181,35,0.51105
ENSG00000147533,GOLGA7,109,0.37621,90,0.09289,253,1.81430,68,-0.3520,41,-1.1070,79,-0.1384,61,-0.7347
ENSG00000158669,GPAT4,23,-0.6204,26,-0.4438,14,-1.3301,41,0.28020,22,-0.7035,46,0.49109,41,0.41466
ENSG00000083168,KAT6A,51,0.36485,36,-0.2177,77,1.02468,74,0.96768,70,0.86122,18,-1.2576,30,-0.6799
ENSG00000070718,AP3M2,62,-0.6337,86,-0.1295,40,-1.2923,34,-1.4986,53,-0.8652,91,-0.0316,133,0.96879
ENSG00000070501,POLB,14,-1.1525,32,0.06745,17,-0.9307,4,-2.7747,24,-0.3671,64,1.32492,30,-0.0509
ENSG00000078668,VDAC3,82,-1.1221,92,-1.0191,99,-0.8384,123,-0.5146,119,-0.5694,224,0.46323,236,0.83730
ENSG00000168575,SLC20A2,65,0.72363,35,-0.2817,15,-1.4671,80,1.06896,48,0.24107,43,0.08896,34,-0.4149
ENSG00000176209,SMIM19,30,-0.7187,58,0.31598,52,0.11993,14,-1.8477,29,-0.7577,65,0.52926,51,0.13357
ENSG00000120925,RNF170,36,-0.7596,32,-0.9812,62,0.05724,75,0.36265,94,0.72838,48,-0.3660,69,0.37249
ENSG00000168172,HOOK3,168,-0.1080,174,-0.0567,246,0.49184,201,0.17074,317,0.90760,87,-1.1676,177,-0.0360
ENSG00000168522,FNTA,76,0.27597,46,-0.5378,124,1.07637,69,0.12631,56,-0.1927,60,-0.0844,58,-0.2158
ENSG00000165102,HGSNAT,15,-0.9087,23,-0.2843,23,-0.2369,84,1.87472,30,0.14353,21,-0.4564,23,-0.3685
ENSG00000164808,SPIDR,16,-0.9245,31,0.06282,27,-0.1693,26,-0.2059,67,1.31031,18,-0.8019,31,0.07061
ENSG00000221869,CEBPD,16,-0.8125,14,-1.1425,9,-1.7156,136,2.80123,17,-0.7796,31,0.17540,20,-0.7583
ENSG00000253729,PRKDC,97,0.29076,53,-0.6945,89,0.15459,94,0.24306,44,-0.9099,75,-0.1221,93,0.36653
ENSG00000104738,MCM4,9,-1.7824,17,-0.9653,38,0.34602,31,0.02309,23,-0.4084,39,0.41184,37,0.46689
ENSG00000169139,UBE2V2,107,-1.2494,233,-0.0801,115,-1.1431,59,-2.1204,193,-0.3659,266,0.15002,340,0.88389
ENSG00000147481,SNTG1,14,-2.0982,36,-0.7327,20,-1.5711,24,-1.2581,139,1.48541,73,0.44877,63,0.29107
ENSG00000168300,PCMTD1,61,-0.0797,45,-0.5822,94,0.61274,93,0.59266,79,0.33702,58,-0.1524,60,-0.1637
ENSG00000023287,RB1CC1,546,-0.1128,551,-0.1061,1573,1.63823,210,-1.5527,953,0.77512,186,-1.8238,575,-0.0485
ENSG00000047249,ATP6V1H,100,-1.0530,92,-1.2418,69,-1.6034,85,-1.2884,68,-1.6204,295,0.69431,299,1.12365
ENSG00000147509,RGS20,95,2.19228,50,1.19058,4,-2.6287,36,0.47491,8,-1.7220,13,-1.1474,14,-1.2046
ENSG00000187735,TCEA1,154,0.42659,93,-0.3919,248,1.21226,170,0.58553,119,0.01948,80,-0.6440,99,-0.3929
ENSG00000120992,LYPLA1,40,0.21414,31,-0.1979,24,-0.5767,40,0.20605,55,0.72008,32,-0.1380,33,-0.0778
ENSG00000137547,MRPL15,64,0.22067,27,-1.1263,35,-0.7163,35,-0.6811,28,-1.0203,95,0.96736,63,0.30202
ENSG00000206579,XKR4,24,-1.3330,61,0.07737,61,0.08404,15,-1.9738,125,1.24667,58,-0.0087,58,0.01409
ENSG00000137574,TGS1,31,-0.2431,39,0.11378,21,-0.8510,45,0.34189,83,1.33089,21,-0.9078,35,-0.0990
ENSG00000008988,RPS20,723,0.33316,987,0.94567,861,0.61535,963,0.79881,318,-0.9329,589,0.01223,318,-1.2419
ENSG00000170791,CHCHD7,10,-2.1603,77,1.01783,17,-1.3719,39,-0.1954,40,-0.1404,46,0.08062,44,-0.0157
ENSG00000104331,IMPAD1,76,-0.3170,44,-1.2110,102,0.13501,82,-0.2070,55,-0.8155,93,-0.0110,125,0.76616
ENSG00000169122,FAM110B,29,-0.4179,35,-0.1174,26,-0.5828,27,-0.5194,30,-0.3707,84,1.50363,28,-0.6180
ENSG00000215114,UBXN2B,33,-0.5479,33,-0.5734,25,-0.9265,32,-0.5676,28,-0.8080,63,0.50139,60,0.63092
ENSG00000137575,SDCBP,130,-0.4038,151,-0.1870,87,-1.0151,272,0.75739,97,-0.8512,142,-0.2908,205,0.48390
ENSG00000198846,TOX,49,0.88826,23,-0.3005,40,0.53587,25,-0.1996,35,0.33934,6,-2.2261,32,0.26849
ENSG00000104388,RAB2A,177,-0.9721,242,-0.5323,292,-0.2049,228,-0.5837,265,-0.3558,326,-0.0386,448,0.77016
ENSG00000171316,CHD7,40,0.21723,34,-0.0178,163,2.73381,72,1.17640,58,0.79664,8,-2.2757,7,-2.8131
ENSG00000177182,CLVS1,2,-3.8577,28,-0.1178,4,-2.8528,2,-3.8390,10,-1.5713,63,1.40039,37,0.57419
ENSG00000198363,ASPH,339,0.98526,117,-0.7359,215,0.24220,223,0.30362,273,0.62662,93,-1.1004,184,0.00123
ENSG00000274956,NKAIN3-IT1,179,1.51480,89,0.38350,236,2.02316,61,-0.2520,65,-0.1410,27,-1.5376,31,-1.6265
ENSG00000137563,GGH,21,-0.0996,6,-1.9535,7,-1.7448,13,-0.7863,0,-5.0262,23,0.01702,39,1.60114
ENSG00000185728,YTHDF3,31,-1.0267,51,-0.2985,17,-1.9087,83,0.47341,45,-0.4789,82,0.50212,71,0.36114
ENSG00000254377,MIR124-2HG,7,-2.8982,34,-0.6776,5,-3.4805,21,-1.3723,154,1.82943,57,0.17468,60,0.38570
ENSG00000172817,CYP7B1,52,1.19556,9,-1.6075,98,2.38544,35,0.55921,6,-2.1348,13,-0.9926,17,-0.7687
ENSG00000104442,ARMC1,68,-0.5398,62,-0.7130,136,0.54853,60,-0.7104,138,0.57926,127,0.48953,94,-0.0603
ENSG00000147571,CRH,8,-2.4512,24,-0.9936,6,-2.9074,4,-3.5406,51,0.22430,198,3.58458,12,-2.3552
ENSG00000169085,VXN,89,-1.1992,209,0.10149,107,-0.9211,118,-0.7841,96,-1.0962,286,0.66442,231,0.40150
ENSG00000175073,VCPIP1,49,-0.3882,34,-1.0103,41,-0.6427,58,-0.1329,36,-0.8273,47,-0.4917,94,1.12420
ENSG00000104205,SGK3,63,0.77654,31,-0.3826,106,1.65455,70,0.94561,67,0.87061,19,-1.1068,20,-1.3538
ENSG00000245910,SNHG6,574,0.59591,812,1.34830,600,0.66815,267,-0.5980,232,-0.8136,366,-0.1283,220,-1.1928
ENSG00000121022,COPS5,49,-0.9285,56,-0.7756,59,-0.6462,93,0.05856,18,-2.3949,130,0.65958,115,0.63720
ENSG00000104218,CSPP1,44,-0.8743,58,-0.5140,129,0.78442,72,-0.1468,324,2.45470,21,-2.0986,60,-0.5874
ENSG00000066777,ARFGEF1,44,-0.4917,36,-0.8696,65,0.08882,32,-0.9681,105,0.85705,44,-0.5582,78,0.62168
ENSG00000046889,PREX2,332,2.22169,66,-0.5270,120,0.44123,196,1.24834,105,0.22866,40,-1.3296,43,-1.4637
ENSG00000140396,NCOA2,38,-0.4154,44,-0.1983,60,0.27996,57,0.19854,102,1.15160,48,-0.0495,41,-0.4120
ENSG00000067167,TRAM1,41,0.08471,29,-0.4443,88,1.35364,152,2.37739,16,-1.3101,20,-1.0424,21,-1.2371
ENSG00000147601,TERF1,97,0.13268,42,-1.2197,153,0.85577,99,0.15959,132,0.61965,56,-0.7591,97,0.19557
ENSG00000147604,RPL7,680,0.07123,1008,0.78502,830,0.38750,1027,0.73154,529,-0.3175,578,-0.1961,442,-0.8200
ENSG00000040341,STAU2,99,-0.9078,185,0.04454,141,-0.3725,89,-1.0722,187,0.05926,108,-0.8367,247,0.84375
ENSG00000104343,UBE2W,55,-0.3577,46,-0.6812,47,-0.5995,51,-0.4693,72,0.06430,91,0.47536,80,0.36680
ENSG00000154582,ELOC,119,-0.6370,220,0.35022,102,-0.8705,63,-1.5893,105,-0.8181,268,0.71009,194,0.18900
ENSG00000175606,TMEM70,29,-1.1800,44,-0.5779,24,-1.4295,26,-1.3428,34,-0.9374,84,0.48934,90,0.96232
ENSG00000104381,GDAP1,46,-1.5794,133,0.00208,48,-1.5201,27,-2.3808,127,-0.0665,164,0.37128,176,0.74007
ENSG00000091656,ZFHX4,104,1.50922,18,-1.3179,155,2.24602,67,0.74890,82,1.09041,12,-1.9297,15,-1.9662
ENSG00000164751,PEX2,52,0.94469,22,-0.4231,53,0.97789,60,1.19158,11,-1.4362,21,-0.5297,22,-0.5460
ENSG00000171033,PKIA,91,-0.2130,62,-0.8481,133,0.37173,43,-1.3463,136,0.40653,133,0.41406,114,0.19842
ENSG00000104427,ZC2HC1A,53,-0.4776,38,-1.0312,58,-0.3345,94,0.40763,66,-0.1537,53,-0.5099,98,0.77852
ENSG00000104435,STMN2,397,-1.8372,827,-0.7921,279,-2.3547,278,-2.3569,929,-0.5642,1238,-0.1343,2281,1.60101
ENSG00000164683,HEY1,70,0.69153,41,-0.1516,9,-2.3792,103,1.35244,26,-0.8249,46,0.05390,40,-0.2416
ENSG00000147586,MRPS28,67,0.25435,58,0.05272,38,-0.6073,63,0.15204,11,-2.4461,68,0.32027,61,0.17821
ENSG00000076554,TPD52,63,-1.2408,146,0.04038,106,-0.4530,55,-1.4406,97,-0.5928,139,-0.0458,193,0.78850
ENSG00000205189,ZBTB10,30,-0.0159,38,0.38569,19,-0.7525,89,1.76890,18,-0.7950,14,-1.1823,27,-0.2557
ENSG00000164684,ZNF704,34,-0.7566,55,-0.0360,102,0.95829,95,0.83991,123,1.28687,35,-0.7691,39,-0.7726
ENSG00000076641,PAG1,37,-0.0740,25,-0.7513,66,0.83405,63,0.76563,57,0.60543,27,-0.5878,36,-0.1815
ENSG00000164687,FABP5,97,0.06747,89,-0.0654,75,-0.3304,36,-1.4460,66,-0.5286,150,0.85330,91,-0.0407
ENSG00000147588,PMP2,889,1.28079,670,0.90237,1010,1.50429,282,-0.5607,432,0.09727,214,-1.0386,179,-1.6081
ENSG00000133731,IMPA1,43,-0.2201,22,-1.2844,46,-0.0977,34,-0.5533,32,-0.6646,33,-0.6540,75,1.16905
ENSG00000104231,ZFAND1,20,-0.9314,41,0.18808,30,-0.3178,44,0.30617,31,-0.2468,35,-0.0531,40,0.18711
ENSG00000184672,RALYL,17,-2.1330,60,-0.2828,11,-2.7924,33,-1.1657,109,0.67588,33,-1.2175,113,1.34548
ENSG00000133739,LRRCC1,61,0.58999,21,-1.1142,138,1.99448,60,0.54958,98,1.36979,6,-2.9744,28,-0.8819
ENSG00000176731,RBIS,92,0.19348,83,0.04398,56,-0.5680,72,-0.1888,45,-0.8942,86,0.09721,90,0.26001
ENSG00000104267,CA2,141,1.24572,38,-0.8742,346,3.02063,66,0.01228,20,-1.7399,52,-0.3889,20,-2.2306
ENSG00000123124,WWP1,33,-0.6965,52,0.02668,38,-0.4503,47,-0.1597,55,0.10849,64,0.35673,53,0.07283
ENSG00000176623,RMDN1,67,1.42547,17,-0.7529,60,1.23749,42,0.64776,19,-0.5655,11,-1.4134,23,-0.3907
ENSG00000085719,CPNE3,103,1.12545,33,-0.7108,141,1.67847,86,0.82131,55,0.11957,17,-1.7086,36,-0.7455
