Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000104435,STMN2,183,-2.6844,1494,1.02693,467,-1.2956,1874,0.94890,929,-0.2282,210,-2.4832
ENSG00000164683,HEY1,16,-1.4067,44,0.17940,42,0.01623,34,-0.2880,37,-0.1981,66,0.77597
ENSG00000147586,MRPS28,45,-0.2763,65,0.53905,33,-0.7691,32,-0.7971,36,-0.6120,76,0.58445
ENSG00000076554,TPD52,153,-0.3550,249,0.78519,156,-0.3258,192,0.01086,181,-0.0823,40,-2.3937
ENSG00000205189,ZBTB10,43,0.75154,17,-0.9905,30,0.16963,23,-0.2349,20,-0.4757,58,1.31584
ENSG00000164684,ZNF704,114,1.08774,37,-1.0529,60,-0.0091,79,0.45023,69,0.21596,70,0.24048
ENSG00000076641,PAG1,48,0.80361,21,-0.7762,42,0.57143,37,0.35182,24,-0.3542,32,0.11470
ENSG00000164687,FABP5,97,0.52040,61,-0.3752,66,-0.1228,61,-0.2402,89,0.36190,83,0.24979
ENSG00000147588,PMP2,877,1.62244,130,-2.0110,217,-0.7554,244,-0.5772,716,1.23273,578,0.84315
ENSG00000133731,IMPA1,50,-0.1924,68,0.50303,59,0.05483,63,0.16820,26,-1.2290,41,-0.4972
ENSG00000104231,ZFAND1,17,-0.9924,38,0.51101,33,0.07788,29,-0.1729,20,-0.7072,35,0.13485
ENSG00000104497,SNX16,18,0.25119,15,-0.0025,8,-1.0435,17,0.21858,25,0.81796,8,-0.9253
ENSG00000184672,RALYL,18,-2.0381,89,0.82227,76,0.19818,81,0.30688,66,-0.0235,9,-2.9642
ENSG00000133739,LRRCC1,137,2.04608,12,-2.5421,37,-0.2966,57,0.40495,67,0.67120,55,0.36170
ENSG00000176731,RBIS,77,-0.0343,89,0.34597,49,-0.7297,54,-0.5849,80,0.03780,89,0.20982
ENSG00000104267,CA2,421,3.29068,30,-2.0792,9,-3.3494,29,-1.6249,61,-0.5191,122,0.60048
ENSG00000123124,WWP1,50,-0.0522,51,-0.0578,46,-0.1930,68,0.44295,51,-0.0353,49,-0.0864
ENSG00000176623,RMDN1,36,0.77757,14,-1.0332,18,-0.3723,22,-0.0292,37,0.79474,34,0.68263
ENSG00000085719,CPNE3,78,1.11070,17,-1.8131,39,-0.0532,16,-1.3782,40,-0.0003,124,2.02708
ENSG00000156103,MMP16,39,0.38425,17,-1.3128,61,1.14624,57,1.02129,33,0.12682,21,-0.5839
ENSG00000164823,OSGIN2,37,-0.0707,31,-0.5018,17,-1.2211,26,-0.6041,28,-0.5267,114,1.95164
ENSG00000104320,NBN,62,0.21196,42,-0.6256,71,0.42978,63,0.23085,64,0.24304,65,0.27227
ENSG00000104325,DECR1,46,0.29253,33,-0.4013,32,-0.2678,20,-1.0113,42,0.16047,75,1.13146
ENSG00000104327,CALB1,5,-3.4914,83,1.08010,153,1.70937,15,-2.0239,11,-2.4978,10,-2.6952
ENSG00000180694,TMEM64,39,1.44125,15,-0.2262,9,-0.9318,8,-1.1332,4,-2.1165,31,0.97294
ENSG00000123119,NECAB1,612,-0.2941,905,0.59196,807,0.15224,1063,0.61338,400,-0.9586,118,-2.7779
ENSG00000155099,PIP4P2,85,0.06832,89,0.25215,55,-0.6053,99,0.32860,84,0.04913,51,-0.7298
ENSG00000253738,OTUD6B-AS1,177,0.12309,148,-0.2532,223,0.51284,155,-0.0902,213,0.43106,115,-0.5656
ENSG00000155100,OTUD6B,63,1.03000,21,-1.0542,54,0.76950,48,0.55660,30,-0.1899,27,-0.3584
ENSG00000079102,RUNX1T1,23,-1.4327,44,-0.6682,126,1.30646,101,0.90393,51,-0.2273,52,-0.1907
ENSG00000205133,TRIQK,31,-0.6183,62,0.84634,36,-0.3860,45,-0.0416,28,-0.7709,29,-0.7103
ENSG00000188343,FAM92A,12,-2.0930,63,0.81589,62,0.44395,32,-0.5969,34,-0.5326,36,-0.4178
ENSG00000183808,RBM12B,24,0.57275,15,-0.2393,18,0.07223,17,0.03827,19,0.15029,13,-0.3816
ENSG00000164951,PDP1,27,-2.9366,264,0.95234,272,0.56839,214,0.16933,111,-0.8728,57,-1.8781
ENSG00000164944,VIRMA,51,0.68271,22,-0.9430,51,0.67475,41,0.31625,17,-1.0625,56,0.82755
ENSG00000156162,DPY19L4,79,1.97125,14,-1.3735,28,0.08807,20,-0.4130,28,0.12660,26,0.01267
ENSG00000164941,INTS8,17,-0.1133,19,0.05927,18,0.00378,14,-0.3830,11,-0.7367,29,0.74476
ENSG00000156170,NDUFAF6,18,-0.5836,34,0.83481,31,0.29764,11,-1.2491,21,-0.3382,14,-0.9206
ENSG00000156467,UQCRB,899,-0.1602,975,-0.0484,694,-0.5693,693,-0.5712,1700,0.90968,1053,0.09485
ENSG00000156471,PTDSS1,17,-1.6589,70,0.92293,62,0.29677,46,-0.2006,19,-1.5516,41,-0.3887
ENSG00000169439,SDC2,10,-2.0779,37,-0.1840,37,-0.1542,16,-1.3719,36,-0.1648,114,1.85009
ENSG00000104324,CPQ,56,2.31105,2,-3.3165,11,-0.6036,9,-0.8536,8,-1.1236,51,2.09340
ENSG00000180543,TSPYL5,17,-1.5604,57,0.51767,60,0.37762,61,0.41344,38,-0.3403,23,-1.1541
ENSG00000147649,MTDH,476,1.14785,152,-1.0536,296,0.32122,392,0.79933,183,-0.4547,236,-0.0522
ENSG00000104341,LAPTM4B,70,-0.1922,91,0.38526,79,0.00978,49,-0.7376,57,-0.5207,91,0.24144
ENSG00000156482,RPL30,1062,0.99812,497,-0.4199,323,-0.9469,103,-2.6580,848,0.60279,989,0.87173
ENSG00000132541,RIDA,62,-0.4217,62,-0.6105,74,-0.1268,21,-2.0492,87,0.12511,232,1.90478
ENSG00000104361,NIPAL2,1,-4.8152,57,0.93319,73,0.94342,36,-0.2515,22,-0.9690,16,-1.4983
ENSG00000156486,KCNS2,2,-2.8371,26,1.58961,17,0.13244,16,-0.0299,6,-1.4020,0,-6.3712
ENSG00000253948,VPS13B-DT,26,0.03873,21,-0.4412,16,-0.7546,9,-1.5429,49,1.11514,44,0.92926
ENSG00000132549,VPS13B,25,0.07948,20,-0.3803,44,1.02891,22,-0.1137,18,-0.4287,24,-0.0027
ENSG00000164919,COX6C,397,-1.3604,1261,0.84084,851,-0.1785,496,-1.0232,1189,0.36731,585,-0.7687
ENSG00000147669,POLR2K,82,-0.4571,141,0.73063,81,-0.4719,79,-0.5111,94,-0.2539,87,-0.3734
ENSG00000034677,RNF19A,66,0.06526,44,-0.8481,86,0.51634,66,0.06275,75,0.27673,101,0.79284
ENSG00000186106,ANKRD46,40,-1.1976,121,1.01108,58,-0.6365,82,-0.1043,74,-0.2650,45,-1.0135
ENSG00000070756,PABPC1,578,0.90488,204,-1.1299,344,0.02477,373,0.15839,404,0.29068,533,0.76073
ENSG00000164924,YWHAZ,474,-1.2480,1344,0.70869,1364,0.42632,1164,0.16229,684,-0.6862,424,-1.4154
ENSG00000261087,AP003469.4,29,-0.3557,34,-0.2072,56,0.68727,41,0.17978,37,0.01651,32,-0.2043
ENSG00000120963,ZNF706,150,0.51670,110,0.00022,170,0.73171,69,-0.7373,59,-0.9631,101,-0.1395
ENSG00000104490,NCALD,57,-2.7014,485,1.14862,178,-1.0044,473,0.56397,313,-0.1197,72,-2.3525
ENSG00000048392,RRM2B,39,-0.2500,51,0.32531,40,-0.1878,58,0.41988,30,-0.6399,36,-0.3755
ENSG00000104517,UBR5,86,0.36979,50,-0.7569,122,0.96404,73,0.10066,37,-0.9870,103,0.67201
ENSG00000155090,KLF10,2,-3.1898,21,0.56570,14,-0.2748,23,0.48058,21,0.34650,10,-0.8452
ENSG00000155096,AZIN1,129,-0.6560,230,0.45862,196,0.00895,162,-0.2982,153,-0.3952,197,0.01355
ENSG00000155097,ATP6V1C1,63,-1.9649,316,1.02652,205,-0.1575,268,0.27875,147,-0.6777,90,-1.4304
ENSG00000164929,BAALC,156,-1.2323,362,0.13901,255,-0.4723,198,-0.8673,600,0.94632,434,0.38409
ENSG00000164933,SLC25A32,26,-0.2540,43,0.96965,21,-0.6138,31,-0.0049,17,-0.8920,12,-1.3960
ENSG00000164934,DCAF13,24,0.55681,17,0.00732,12,-0.4601,13,-0.4112,17,0.00609,18,0.10130
ENSG00000176406,RIMS2,202,-0.1415,152,-0.8552,289,0.44129,399,1.00407,433,1.15352,56,-2.0925
ENSG00000147650,LRP12,8,-1.4518,24,0.31956,29,0.52410,30,0.57100,12,-0.8036,15,-0.5058
ENSG00000169946,ZFPM2,10,-1.3611,27,0.41688,35,0.65017,43,0.99662,12,-1.0721,3,-2.8183
ENSG00000254615,AC027031.2,5,-1.9395,27,0.84302,20,-0.0044,23,0.19234,24,0.25643,2,-3.2008
ENSG00000164830,OXR1,230,-1.0727,543,0.49121,347,-0.4371,970,1.30600,275,-0.7960,110,-2.1806
ENSG00000147655,RSPO2,3,-3.2117,34,0.70111,49,1.02143,30,0.19697,16,-0.7760,6,-2.2498
ENSG00000104408,EIF3E,188,0.41957,125,-0.3776,184,0.38298,138,-0.0890,131,-0.1760,172,0.26681
ENSG00000104412,EMC2,225,1.86720,40,-1.4648,84,0.07963,79,-0.0194,67,-0.2687,101,0.40058
ENSG00000164841,TMEM74,22,0.26234,16,-0.2983,20,0.08655,33,0.94162,19,0.02863,8,-1.1996
ENSG00000120526,NUDCD1,13,-0.1840,14,-0.1820,20,0.48940,22,0.63752,8,-0.9249,15,0.03425
ENSG00000120533,ENY2,69,-0.5012,112,0.47344,74,-0.3911,80,-0.2629,90,-0.0742,89,-0.0894
ENSG00000147654,EBAG9,46,-0.3392,58,0.02562,91,0.78740,60,0.08192,34,-0.8252,52,-0.1532
ENSG00000147642,SYBU,14,-3.1124,157,1.00326,143,0.38205,100,-0.1945,83,-0.4863,50,-1.2675
ENSG00000164794,KCNV1,3,-4.7295,137,1.22782,102,0.15291,115,0.35036,60,-0.6957,10,-3.3423
ENSG00000253877,LINC01608,129,5.77687,1,-4.3968,0,-7.9937,2,-2.7584,2,-2.9964,8,-1.0564
ENSG00000164796,CSMD3,6,-1.7855,17,-0.2978,62,2.06175,20,0.03978,9,-1.2326,11,-0.8821
ENSG00000104447,TRPS1,51,0.91537,13,-1.6394,32,0.14200,33,0.20958,21,-0.5014,74,1.61059
ENSG00000147677,EIF3H,142,-0.1089,177,0.42812,113,-0.4658,76,-1.0730,184,0.31897,142,-0.1105
ENSG00000147679,UTP23,54,1.11527,16,-1.1925,31,0.16018,45,0.80448,17,-0.7233,39,0.55878
ENSG00000164754,RAD21,487,0.90177,209,-0.7269,330,0.23371,363,0.39446,292,0.03651,262,-0.1394
ENSG00000182197,EXT1,6,-1.2009,16,0.38479,10,-0.5486,19,0.43468,15,0.03698,13,-0.1602
ENSG00000177570,SAMD12,55,-0.1561,57,-0.1875,70,0.22763,105,0.91015,75,0.32883,18,-1.8765
ENSG00000147676,MAL2,9,-4.3135,239,1.24861,229,0.57663,143,-0.2013,91,-0.8964,29,-2.5882
ENSG00000136999,CCN3,1,-4.7398,37,1.10520,18,-0.5831,33,0.36686,21,-0.3368,13,-1.0491
ENSG00000136960,ENPP2,869,5.75542,17,-3.3674,4,-4.8891,4,-4.7383,21,-2.4905,26,-2.2028
ENSG00000064313,TAF2,41,0.83545,23,-0.1926,28,0.22604,31,0.34795,18,-0.4886,13,-0.9890
ENSG00000172172,MRPL13,24,-0.2183,28,0.05855,37,0.46787,13,-1.1766,25,-0.1782,37,0.48852
ENSG00000136986,DERL1,47,0.30522,43,0.24170,39,-0.0259,38,-0.0409,19,-1.1029,38,-0.0545
ENSG00000189376,C8orf76,14,-0.5003,20,0.21336,17,-0.1989,17,-0.2073,11,-0.8857,31,0.79621
ENSG00000165156,ZHX1,119,-0.0055,78,-0.9689,186,0.74138,171,0.60141,155,0.43375,131,0.15827
ENSG00000156802,ATAD2,11,-0.6633,13,-0.5566,28,0.80048,25,0.62249,15,-0.1826,21,0.32231
ENSG00000156795,WDYHV1,15,-0.2225,23,0.75229,7,-1.3761,18,0.01030,15,-0.2598,12,-0.5850
ENSG00000156804,FBXO32,106,0.58905,69,-0.1770,105,0.58140,94,0.39237,47,-0.7302,39,-1.0015
ENSG00000176853,FAM91A1,17,-0.5321,28,0.41698,23,-0.0717,28,0.22090,11,-1.1921,26,0.10701
ENSG00000164983,TMEM65,14,-2.2829,83,0.72994,111,0.91532,39,-0.7996,62,-0.0697,23,-1.5654
ENSG00000170881,RNF139,35,0.45124,28,0.13333,24,-0.1463,26,-0.0474,11,-1.3527,31,0.26557
ENSG00000147687,TATDN1,41,0.65310,30,0.20071,18,-0.6205,25,-0.1343,31,0.19180,13,-1.1210
ENSG00000147684,NDUFB9,277,-0.8161,549,0.46334,299,-0.6988,284,-0.7762,697,0.67624,432,-0.1191
ENSG00000170873,MTSS1,121,1.38357,28,-1.4339,54,-0.0055,48,-0.1891,65,0.29023,90,0.84619
ENSG00000104549,SQLE,98,0.96175,49,-0.2720,40,-0.5146,67,0.31211,28,-1.0268,66,0.29670
ENSG00000164961,WASHC5,57,1.11001,30,0.04725,21,-0.5334,23,-0.4087,10,-1.5803,35,0.24850
ENSG00000156831,NSMCE2,13,-0.0899,14,0.11454,5,-1.5488,20,0.65561,9,-0.6019,18,0.48838
ENSG00000153310,FAM49B,92,-0.5894,180,0.90816,153,0.23142,140,0.08580,49,-1.5326,43,-1.7192
ENSG00000153317,ASAP1,68,-0.5119,90,-0.1031,97,0.06304,164,0.94944,92,-0.0220,61,-0.6671
ENSG00000132294,EFR3A,56,-1.4458,152,0.16516,156,0.14690,241,0.88421,158,0.16720,65,-1.2136
ENSG00000184156,KCNQ3,40,-1.7431,121,-0.0687,80,-0.6923,232,1.06339,230,1.04240,53,-1.3216
ENSG00000129295,LRRC6,26,-0.2710,16,-1.4020,50,0.81985,56,1.02037,42,0.50299,39,0.38400
ENSG00000129292,PHF20L1,122,0.33163,73,-0.7178,168,0.88381,142,0.58197,83,-0.2889,89,-0.1862
ENSG00000104419,NDRG1,460,2.91076,62,-1.1757,53,-1.0612,32,-1.8239,97,-0.1306,57,-0.9479
ENSG00000008513,ST3GAL1,7,-1.4513,16,-0.1516,35,1.16796,22,0.40020,15,-0.2856,13,-0.4520
ENSG00000131773,KHDRBS3,107,-0.7878,187,0.16620,227,0.42151,276,0.75193,150,-0.2571,75,-1.3272
ENSG00000147724,FAM135B,2,-2.2978,18,1.08452,12,-0.0629,14,0.16286,9,-0.5688,4,-1.6346
ENSG00000167632,TRAPPC9,30,-0.2141,37,0.22484,15,-1.2513,27,-0.3685,46,0.47269,41,0.30242
ENSG00000282164,PEG13,6,-1.9818,31,1.03631,30,0.49724,19,-0.2548,18,-0.3735,3,-3.0172
ENSG00000123908,AGO2,79,0.70311,35,-0.8769,61,0.26727,63,0.30549,61,0.26864,62,0.28314
ENSG00000169398,PTK2,317,1.70400,98,-0.5094,138,0.20453,86,-0.5406,59,-1.1284,100,-0.3083
ENSG00000105339,DENND3,4,-2.2132,18,0.16896,30,0.97024,23,0.51218,12,-0.5180,11,-0.6896
ENSG00000022567,SLC45A4,2,-3.2586,28,0.78389,13,-0.8155,20,-0.0838,29,0.47800,17,-0.3801
ENSG00000181790,ADGRB1,11,-2.5741,71,0.42740,71,0.24408,54,-0.1964,53,-0.2339,76,0.35435
ENSG00000198576,ARC,2,-2.8590,20,0.23165,11,-0.7616,35,1.08322,27,0.67431,9,-1.1212
ENSG00000130193,THEM6,9,-0.8541,23,0.94163,18,0.12869,11,-0.6206,10,-0.7455,9,-0.8521
ENSG00000180155,LYNX1,45,-1.8818,217,1.11700,83,-0.9445,192,0.38577,115,-0.4526,65,-1.3184
ENSG00000160932,LY6E,45,-1.9715,224,0.99193,201,0.35835,136,-0.2799,119,-0.4900,61,-1.5161
ENSG00000176956,LY6H,35,-3.0544,356,0.92561,351,0.48113,323,0.34260,109,-1.3622,119,-1.2382
ENSG00000250571,GLI4,9,-0.9665,19,0.34316,18,0.13872,7,-1.4016,27,0.73635,15,-0.2071
ENSG00000158106,RHPN1,16,-0.8688,38,0.93800,15,-0.9383,16,-0.8415,8,-1.7685,42,0.70152
ENSG00000147813,NAPRT,13,-0.5704,22,0.38698,19,0.01570,16,-0.2016,9,-1.0291,24,0.41844
ENSG00000104529,EEF1D,160,0.94147,65,-0.8108,54,-0.8285,52,-0.8938,92,-0.0025,210,1.44174
ENSG00000104522,TSTA3,5,-2.1208,32,1.23957,21,-0.0293,11,-0.9822,7,-1.6429,22,-0.0003
ENSG00000183309,ZNF623,12,-0.5180,18,0.25120,16,-0.0324,20,0.27076,19,0.18568,10,-0.7871
ENSG00000180900,SCRIB,36,0.94265,15,-0.7792,15,-0.5237,12,-0.7828,28,0.50548,36,0.90731
ENSG00000179950,PUF60,123,0.28926,114,0.27899,66,-0.6992,65,-0.7176,90,-0.2088,125,0.32281
ENSG00000185189,NRBP2,162,1.57271,48,-0.7275,76,0.22774,41,-0.7426,35,-0.9884,88,0.46027
ENSG00000178209,PLEC,66,-0.2212,59,-0.6073,45,-0.8308,54,-0.5237,53,-0.5776,230,2.01666
ENSG00000178719,GRINA,116,-1.0629,287,0.66195,251,0.15274,182,-0.3597,129,-0.8942,228,-1.5855
ENSG00000178896,EXOSC4,14,-0.8939,35,0.86008,19,-0.4747,14,-0.9069,17,-0.6177,29,0.18517
ENSG00000197858,GPAA1,59,-0.2516,82,0.46448,52,-0.4590,59,-0.2722,42,-0.7891,85,0.32884
ENSG00000179091,CYC1,70,-0.9993,181,0.92100,110,-0.2991,90,-0.6272,112,-0.2737,93,-0.5630
ENSG00000179526,SHARPIN,20,0.02682,15,-0.6882,20,0.00413,9,-1.1866,36,0.99369,35,0.93160
ENSG00000179632,MAF1,44,-0.0244,53,0.46870,36,-0.3493,25,-0.9206,41,-0.1443,45,0.01641
ENSG00000179832,MROH1,13,-1.5609,44,0.54036,35,-0.0321,32,-0.1726,40,0.15806,29,-0.3306
ENSG00000261236,BOP1,14,-1.2033,38,0.53197,30,-0.0633,45,0.58089,18,-0.8752,24,-0.4466
ENSG00000185122,HSF1,27,-0.3466,35,0.10462,29,-0.2342,27,-0.3463,34,0.01425,46,0.50214
ENSG00000185000,DGAT1,28,-0.2190,43,0.87533,24,-0.4717,27,-0.2507,17,-0.9442,20,-0.7423
ENSG00000261678,SCRT1,2,-4.7375,60,0.20181,47,-0.2715,55,-0.0374,107,1.10438,51,-0.1397
ENSG00000071894,CPSF1,16,-0.8448,35,0.58664,32,0.23581,20,-0.5169,22,-0.3742,23,-0.2928
ENSG00000160948,VPS28,83,-0.4484,134,0.53704,108,-0.0340,61,-0.9356,110,-0.0055,97,-0.2022
ENSG00000187954,CYHR1,50,-0.2549,59,0.04369,64,0.15281,48,-0.3073,33,-0.9053,93,0.78210
ENSG00000167702,KIFC2,16,-3.2827,156,0.14823,202,0.51207,123,-0.2970,200,0.49819,165,0.17518
ENSG00000160972,PPP1R16A,11,-1.0467,18,-0.5156,16,-0.5521,10,-1.2095,36,0.77936,57,1.62068
ENSG00000167700,MFSD3,12,-1.1549,36,1.02407,23,-0.1549,21,-0.3069,23,-0.1798,8,-1.7668
ENSG00000160959,LRRC14,17,-0.5346,32,0.86477,20,-0.3303,21,-0.2442,14,-0.7994,16,-0.6309
ENSG00000254402,LRRC24,2,-3.2562,32,1.11989,19,-0.2447,23,0.05192,15,-0.5970,13,-0.8285
ENSG00000147799,ARHGAP39,4,-2.5175,26,0.65319,21,0.05276,28,0.50792,9,-1.1869,19,-0.1109
ENSG00000161016,RPL8,512,-0.0472,530,0.01398,310,-0.8391,274,-1.0278,735,0.55184,795,0.68470
ENSG00000170619,COMMD5,18,-0.1547,27,0.93253,12,-0.7574,14,-0.4948,12,-0.7470,13,-0.6213
ENSG00000182307,C8orf33,58,0.01336,49,-0.3933,50,-0.2143,58,0.01825,102,0.96939,53,-0.1196
ENSG00000181404,WASHC1,66,0.19575,57,-0.0669,87,0.65950,52,-0.2100,49,-0.2771,45,-0.4130
ENSG00000172785,CBWD1,15,-0.1439,12,-0.6489,32,1.11292,13,-0.3529,19,0.23876,19,0.25788
ENSG00000107104,KANK1,45,1.18513,7,-2.2386,7,-1.6886,6,-1.8565,19,-0.2716,96,2.82212
ENSG00000080503,SMARCA2,228,-0.6597,280,-0.5091,592,0.90912,530,0.71586,304,-0.2061,338,-0.0366
ENSG00000147852,VLDLR,48,0.66998,31,-0.0372,79,1.57677,14,-1.2896,11,-1.6206,10,-1.7130
ENSG00000080608,PUM3,55,0.51027,22,-1.3314,78,1.13726,72,0.97882,40,-0.0002,30,-0.4611
ENSG00000080298,RFX3,36,-0.6941,43,-0.6585,160,1.86503,56,-0.0033,30,-0.9845,55,-0.0348
ENSG00000106688,SLC1A1,12,-2.1036,69,0.98824,64,0.42189,31,-0.7213,38,-0.4140,26,-1.0057
ENSG00000106993,CDC37L1,44,-0.4310,62,0.20402,81,0.58091,68,0.28282,49,-0.2395,26,-1.2384
ENSG00000147853,AK3,156,1.13413,53,-0.9251,61,-0.4268,45,-0.8946,98,0.32855,148,1.04057
ENSG00000099219,ERMP1,67,2.19260,14,-0.8114,16,-0.3614,9,-1.1592,14,-0.5262,18,-0.1425
ENSG00000183354,KIAA2026,232,0.77215,76,-1.4160,189,0.41644,213,0.61936,216,0.64971,165,0.19798
ENSG00000137040,RANBP6,47,-0.3233,79,0.91515,47,-0.3431,49,-0.2603,34,-0.8274,30,-1.0271
ENSG00000147854,UHRF2,34,0.81921,19,-0.1836,31,0.68539,20,-0.0673,11,-0.9474,13,-0.7053
ENSG00000107077,KDM4C,34,1.24103,10,-1.1293,27,0.86556,22,0.48382,6,-1.5657,19,0.24909
ENSG00000137038,DMAC1,108,-0.1892,159,0.78881,88,-0.5190,73,-0.8113,100,-0.3244,92,-0.4563
ENSG00000153707,PTPRD,474,2.01241,120,-0.6268,105,-0.6264,201,0.40980,83,-0.9896,66,-1.3438
ENSG00000107186,MPDZ,212,1.36996,63,-0.9512,142,0.64612,107,0.17016,60,-0.7360,92,-0.0697
ENSG00000147862,NFIB,283,0.68409,84,-1.6798,334,0.97460,182,-0.0562,199,0.09126,357,1.09657
ENSG00000175893,ZDHHC21,52,-0.7293,83,0.00410,120,0.60334,119,0.59090,67,-0.3529,58,-0.5722
ENSG00000155158,TTC39B,4,-2.7292,33,0.28189,30,0.03070,49,0.85535,30,0.05814,20,-0.6118
ENSG00000164975,SNAPC3,33,-0.7880,60,0.23993,56,0.02388,61,0.16579,63,0.21227,42,-0.4381
ENSG00000164985,PSIP1,414,0.05839,316,-0.5591,663,0.85573,576,0.60964,320,-0.3527,356,-0.1841
ENSG00000164989,CCDC171,31,0.30200,13,-1.3536,44,0.88796,47,1.00372,31,0.28491,25,-0.0516
ENSG00000044459,CNTLN,27,0.70874,5,-2.2093,14,-0.3253,28,0.80181,28,0.77400,38,1.31437
ENSG00000107295,SH3GL2,33,-2.9163,333,1.24106,198,-0.2126,237,0.07360,172,-0.4359,64,-1.9463
ENSG00000155876,RRAGA,85,-0.7129,181,0.90050,86,-0.6995,108,-0.3447,97,-0.5181,107,-0.3582
ENSG00000147874,HAUS6,53,1.25156,15,-1.1246,18,-0.5601,29,0.23281,33,0.41895,35,0.52903
ENSG00000137154,RPS6,1469,1.02995,569,-0.7980,531,-0.6556,287,-1.5935,1437,0.98989,1223,0.70594
ENSG00000155886,SLC24A2,399,0.78847,256,0.06508,66,-2.0391,502,1.19987,222,-0.1912,35,-2.9850
ENSG00000171843,MLLT3,51,0.40305,35,-0.3266,52,0.43835,75,1.07797,11,-1.8796,29,-0.4808
ENSG00000188352,FOCAD,14,-1.9512,68,0.75723,57,0.11990,67,0.40364,36,-0.6187,27,-1.0464
ENSG00000198642,KLHL9,69,0.40286,53,-0.0562,41,-0.4445,51,-0.0867,65,0.30502,49,-0.1678
ENSG00000099810,MTAP,24,0.69218,11,-0.8500,13,-0.3399,17,0.15275,17,0.09551,28,0.95336
ENSG00000107105,ELAVL2,31,-2.0631,158,0.83512,60,-1.0766,198,0.85527,131,0.15476,22,-2.5843
ENSG00000198680,TUSC1,16,-0.6058,22,-0.1416,53,1.40960,16,-0.5584,28,0.28286,9,-1.4342
ENSG00000120159,CAAP1,23,0.63788,12,-0.5383,17,0.11105,15,-0.0653,24,0.69160,12,-0.3672
ENSG00000137055,PLAA,16,-0.6988,27,0.20969,40,0.76641,29,0.25474,14,-0.9212,18,-0.5062
ENSG00000096872,IFT74,46,1.01118,14,-1.2084,47,1.04603,23,-0.1463,36,0.55422,18,-0.5259
ENSG00000120162,MOB3B,109,2.43113,19,-0.9647,16,-0.9584,25,-0.2563,15,-1.0805,25,-0.2418
ENSG00000147894,C9orf72,31,0.11319,35,0.51498,35,0.31572,17,-0.8078,17,-0.8299,21,-0.5134
ENSG00000260412,AL353746.1,3,-2.6398,21,-0.0728,57,1.71031,43,1.17630,3,-3.0097,4,-2.4425
ENSG00000122729,ACO1,22,-0.0799,13,-1.1705,23,-0.0125,17,-0.4600,15,-0.6707,76,2.20531
ENSG00000197579,TOPORS,90,1.06251,24,-1.4786,88,1.02071,64,0.46983,42,-0.2184,53,0.16673
ENSG00000235453,SMIM27,52,0.59417,33,-0.2282,17,-1.1126,16,-1.2795,55,0.71761,52,0.62182
ENSG00000165264,NDUFB6,104,-0.8340,240,0.94272,173,-0.0280,102,-0.8500,139,-0.3711,105,-0.8147
ENSG00000137074,APTX,31,0.19349,27,-0.0856,29,0.09361,16,-0.8286,38,0.53005,27,-0.0345
ENSG00000086061,DNAJA1,262,-0.5506,453,0.57661,399,0.12217,349,-0.0962,274,-0.4808,235,-0.7165
ENSG00000122692,SMU1,55,0.03167,60,0.27845,43,-0.3680,50,-0.1163,32,-0.7940,66,0.32391
ENSG00000107262,BAG1,98,-0.2048,109,-0.0398,106,-0.0704,85,-0.4161,170,0.70789,103,-0.1234
ENSG00000086065,CHMP5,113,-0.2931,166,0.56869,114,-0.2826,105,-0.4063,100,-0.4821,126,-0.1184
ENSG00000086102,NFX1,46,-0.0637,40,-0.4305,73,0.68486,65,0.48581,42,-0.2060,46,-0.0666
ENSG00000165271,NOL6,7,-1.3415,24,0.98359,18,0.06748,19,0.11804,4,-2.3046,13,-0.5165
ENSG00000230453,ANKRD18B,7,-1.3079,13,-0.7356,35,1.12406,36,1.18428,17,-0.1183,14,-0.3588
ENSG00000010438,PRSS3,1,-4.6464,61,1.12361,38,-0.1875,34,-0.3767,52,0.33244,14,-1.7073
ENSG00000107341,UBE2R2,154,0.47789,112,-0.0748,142,0.34303,86,-0.4655,113,-0.0221,94,-0.3275
ENSG00000137073,UBAP2,85,0.71208,28,-1.4299,52,-0.0844,71,0.40775,92,0.85250,84,0.70478
ENSG00000165006,UBAP1,39,-0.3370,50,0.09774,41,-0.2552,36,-0.4397,53,0.17633,63,0.44911
ENSG00000164978,NUDT2,39,0.23519,41,0.54393,25,-0.4544,23,-0.6221,33,-0.0336,20,-0.8274
ENSG00000164976,MYORG,16,-0.5779,15,-0.8716,5,-2.2322,8,-1.4931,36,0.73336,79,2.28166
ENSG00000164972,C9orf24,6,-2.3144,43,1.14836,31,0.04110,11,-1.5506,34,0.20328,15,-1.0923
ENSG00000164970,FAM219A,50,-0.6396,89,0.49878,80,0.10537,61,-0.3233,86,0.22475,39,-1.0136
ENSG00000168913,ENHO,70,-1.5306,171,-0.2482,123,-0.6693,92,-1.1201,376,1.18425,353,1.06761
ENSG00000122756,CNTFR,15,-0.7575,17,-0.8054,19,-0.3860,10,-1.3746,23,-0.0965,85,2.28870
