Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000151835,SACS,42,-1.4124,184,1.20116,76,-0.4940,135,0.56822,69,-0.6153
ENSG00000182957,SPATA13,19,0.58430,16,0.30745,8,-0.9097,6,-1.2564,21,0.82809
ENSG00000151849,CENPJ,10,-1.2842,56,1.88756,16,-0.6278,21,-0.1123,12,-1.0104
ENSG00000165566,AMER2,147,0.25706,161,0.42182,92,-0.5976,56,-1.3434,197,0.81908
ENSG00000139505,MTMR6,40,-1.1915,87,0.10658,100,0.40529,100,0.35163,74,-0.1639
ENSG00000139496,NUP58,26,-0.9173,55,0.36327,48,0.13969,50,0.20357,43,-0.0540
ENSG00000132932,ATP8A2,47,-1.0579,105,0.29166,105,0.34222,121,0.56153,59,-0.6972
ENSG00000127870,RNF6,27,-1.2472,64,0.15265,58,-0.0280,83,0.64514,61,0.07348
ENSG00000132964,CDK8,9,-1.0761,19,0.16857,24,0.66419,22,0.41370,10,-0.9424
ENSG00000132970,WASF3,182,0.13300,194,0.24018,194,0.27731,115,-0.6487,148,-0.2272
ENSG00000132975,GPR12,16,-0.4727,16,-0.4635,27,0.49674,16,-0.4873,28,0.50948
ENSG00000152484,USP12,45,-0.2323,60,0.26239,48,-0.1444,52,0.00626,55,0.12143
ENSG00000122026,RPL21,1375,1.08980,486,-0.7955,653,-0.3390,489,-0.7844,953,0.36451
ENSG00000122034,GTF3A,72,-0.4081,73,-0.3790,86,-0.0988,96,0.09449,130,0.65712
ENSG00000122033,MTIF3,42,-0.8416,78,0.19584,69,-0.0213,71,0.01364,90,0.45709
ENSG00000186184,POLR1D,40,-0.4055,44,-0.2757,54,0.09189,53,0.07040,64,0.39810
ENSG00000152520,PAN3,7,-0.5749,8,-0.3148,15,0.72039,7,-0.7063,12,0.31723
ENSG00000102755,FLT1,71,1.67948,36,0.25738,27,-0.2176,5,-2.7970,17,-1.0085
ENSG00000132963,POMP,155,0.18137,70,-1.1424,128,-0.1748,167,0.31056,187,0.52154
ENSG00000132938,MTUS2,15,-0.6631,38,0.94254,17,-0.5257,25,0.11523,22,-0.0471
ENSG00000139514,SLC7A1,31,-0.3447,31,-0.3124,40,0.13095,52,0.57647,33,-0.2300
ENSG00000122042,UBL3,172,-0.1731,209,0.16169,170,-0.2179,185,-0.0464,226,0.30486
ENSG00000102781,KATNAL1,44,-0.2397,72,0.64578,58,0.26591,45,-0.1964,30,-0.8402
ENSG00000189403,HMGB1,806,-0.0399,1070,0.47568,663,-0.4147,796,-0.0607,866,0.08752
ENSG00000132952,USPL1,12,-0.5034,12,-0.5317,12,-0.5438,23,0.65061,24,0.72050
ENSG00000120694,HSPH1,191,-1.6564,806,0.79127,448,-0.3142,872,0.95135,360,-0.6490
ENSG00000187676,B3GLCT,17,-0.3755,23,0.12260,18,-0.2871,27,0.40640,23,0.13690
ENSG00000073910,FRY,48,-0.8770,87,0.13259,89,0.20109,100,0.39541,75,-0.1303
ENSG00000139597,N4BP2L1,21,-0.7202,38,0.30233,37,0.30292,22,-0.6719,40,0.40510
ENSG00000244754,N4BP2L2,163,-0.1857,369,1.39448,127,-0.6729,142,-0.4199,135,-0.5108
ENSG00000083642,PDS5B,146,-1.0307,480,1.09042,267,-0.0372,267,-0.0325,201,-0.5150
ENSG00000133121,STARD13,11,-1.7988,44,0.49125,49,0.80320,33,-0.0401,24,-0.5893
ENSG00000172915,NBEA,109,-1.1380,414,1.26603,190,-0.2490,236,0.16297,143,-0.6922
ENSG00000133083,DCLK1,194,-1.5147,478,-0.0447,632,0.53317,766,0.83653,309,-0.7779
ENSG00000133104,SPART,83,-0.0978,143,0.91910,71,-0.4085,65,-0.5129,86,-0.0457
ENSG00000180440,SERTM1,9,-1.4401,20,-0.1576,14,-0.8108,29,0.46968,42,1.25616
ENSG00000133111,RFXAP,6,-0.7104,11,0.28637,7,-0.5728,10,0.04128,15,0.80555
ENSG00000120697,ALG5,12,-0.6912,22,0.28143,14,-0.5810,20,0.17078,27,0.70435
ENSG00000102710,SUPT20H,16,-0.1252,26,0.72856,13,-0.5173,13,-0.4348,20,0.28295
ENSG00000120686,UFM1,61,-0.3029,90,0.37055,80,0.18354,57,-0.4274,74,0.01820
ENSG00000120685,PROSER1,8,-0.8071,11,-0.3044,13,-0.1103,19,0.60968,17,0.37537
ENSG00000188811,NHLRC3,15,-0.7476,33,0.60196,25,0.10250,16,-0.6322,28,0.33100
ENSG00000183722,LHFPL6,39,-0.4068,51,0.06357,43,-0.2537,53,0.13573,63,0.44680
ENSG00000133103,COG6,14,-1.3639,40,0.32191,30,-0.2248,52,0.80330,33,-0.0102
ENSG00000150907,FOXO1,33,1.53200,9,-0.7793,2,-3.3136,7,-1.3041,31,1.43441
ENSG00000102738,MRPS31,23,-0.4058,39,0.45939,21,-0.6483,40,0.52378,31,0.05084
ENSG00000120688,WBP4,70,-0.7587,137,0.39901,107,-0.0423,113,0.05542,122,0.19462
ENSG00000165572,KBTBD6,48,-0.9611,81,-0.0905,109,0.50830,73,-0.2629,104,0.35047
ENSG00000120696,KBTBD7,23,-0.9384,48,0.32849,44,0.21673,49,0.35689,33,-0.3003
ENSG00000172766,NAA16,21,-0.0603,49,1.64819,15,-0.6255,16,-0.5114,10,-1.2892
ENSG00000102760,RGCC,88,0.88349,38,-0.6329,25,-1.3586,28,-1.1106,110,1.35871
ENSG00000102763,VWA8,13,-0.4353,24,0.69451,14,-0.3346,20,0.38064,13,-0.4400
ENSG00000102780,DGKH,22,-0.9746,68,1.03696,55,0.68580,27,-0.6551,18,-1.2526
ENSG00000023516,AKAP11,311,-0.2535,492,0.57120,356,-0.0216,337,-0.1157,306,-0.2798
ENSG00000120675,DNAJC15,56,0.01285,58,0.07230,47,-0.3166,54,-0.0564,68,0.34370
ENSG00000120658,ENOX1,24,-0.6392,52,0.71585,35,-0.0327,36,0.05123,29,-0.3062
ENSG00000179630,LACC1,12,-0.1347,20,0.67828,13,-0.0481,13,-0.0177,9,-0.6615
ENSG00000151778,SERP2,72,-0.1119,45,-0.8856,69,-0.2142,85,0.15916,119,0.80007
ENSG00000102804,TSC22D1,448,-0.5845,463,-0.5280,508,-0.4140,908,0.67241,889,0.63256
ENSG00000083635,NUFIP1,10,-0.6103,26,1.04569,12,-0.4503,15,0.01341,13,-0.2234
ENSG00000133114,GPALPP1,38,-0.8079,108,1.06420,52,-0.3134,56,-0.1527,58,-0.1002
ENSG00000188342,GTF2F2,39,0.39388,38,0.36523,18,-0.9543,36,0.27716,30,-0.0456
ENSG00000133112,TPT1,966,0.64703,442,-0.7306,620,-0.1799,631,-0.1310,772,0.22649
ENSG00000170919,TPT1-AS1,24,0.04727,39,0.91559,14,-0.9399,13,-0.9862,33,0.61188
ENSG00000136152,COG3,14,-0.4325,16,-0.1474,23,0.52866,14,-0.3342,19,0.08372
ENSG00000123200,ZC3H13,310,-0.1525,563,0.96685,325,-0.0798,247,-0.5349,252,-0.5010
ENSG00000235903,CPB2-AS1,21,-0.5673,68,1.67603,34,0.29671,6,-2.3338,15,-1.0525
ENSG00000139684,ESD,56,-0.3292,39,-0.9378,45,-0.7729,100,0.70034,113,0.95096
ENSG00000102468,HTR2A,64,-1.7445,268,0.65260,237,0.47750,239,0.43047,109,-0.9150
ENSG00000136143,SUCLA2,45,-1.3167,72,-0.5814,103,0.03279,162,0.89140,122,0.34094
ENSG00000136159,NUDT15,9,-0.9488,14,-0.2065,22,0.72905,17,0.09817,14,-0.2245
ENSG00000136146,MED4,52,-0.3237,82,0.48166,52,-0.3612,69,0.15426,65,0.06078
ENSG00000136156,ITM2B,610,-0.0984,458,-0.5849,612,-0.1038,741,0.24884,822,0.43888
ENSG00000139687,RB1,29,-0.0688,34,0.16737,26,-0.2820,40,0.47966,26,-0.2969
ENSG00000136161,RCBTB2,12,-0.1405,13,-0.0023,11,-0.3256,18,0.63421,11,-0.1810
ENSG00000102531,FNDC3A,43,-0.2794,62,0.35207,45,-0.2184,54,0.11581,52,0.04461
ENSG00000102543,CDADC1,12,-0.6465,20,0.20943,14,-0.3949,24,0.56434,20,0.18821
ENSG00000102547,CAB39L,47,-0.4266,71,0.29120,50,-0.3585,59,-0.0471,80,0.51511
ENSG00000136169,SETDB2,6,-1.1865,26,1.25476,8,-0.9066,15,0.18735,15,0.13256
ENSG00000136147,PHF11,19,0.65547,13,0.03959,8,-0.9726,11,-0.2640,17,0.49272
ENSG00000136144,RCBTB1,17,-0.6117,16,-0.6964,28,0.25445,25,0.05836,34,0.62665
ENSG00000123179,EBPL,12,-0.3161,8,-0.9156,14,0.01816,12,-0.3016,25,1.05030
ENSG00000102753,KPNA3,52,-0.8839,151,1.01412,75,-0.3285,97,0.15538,75,-0.2834
ENSG00000123178,SPRYD7,50,-0.3880,57,-0.1571,58,-0.1578,84,0.52561,67,0.12199
ENSG00000204977,TRIM13,29,0.03294,29,0.03272,28,-0.0352,23,-0.3745,34,0.30423
ENSG00000136104,RNASEH2B,30,-0.4957,48,0.29833,35,-0.2690,46,0.24298,45,0.20283
ENSG00000150510,FAM124A,19,0.14342,17,-0.0689,18,0.07370,16,-0.1508,17,-0.0339
ENSG00000102786,INTS6,21,-0.6646,55,1.06305,20,-0.8366,26,-0.3339,41,0.47954
ENSG00000139668,WDFY2,20,0.86553,18,0.60971,8,-0.9070,10,-0.4090,10,-0.3490
ENSG00000136100,VPS36,47,-0.9977,112,0.50055,75,-0.2308,130,0.78829,66,-0.4352
ENSG00000136108,CKAP2,21,-0.4756,46,0.94371,24,-0.2863,31,0.15961,20,-0.5887
ENSG00000165416,SUGT1,94,-0.3718,144,0.37462,105,-0.2048,125,0.12149,122,0.07421
ENSG00000136099,PCDH8,56,0.13226,32,-0.8284,6,-3.5452,107,1.41687,83,0.87401
ENSG00000118946,PCDH17,125,-0.9795,288,0.45128,263,0.32353,226,0.01287,201,-0.1889
ENSG00000083544,TDRD3,32,0.04473,53,0.99676,23,-0.6013,21,-0.6348,32,0.01074
ENSG00000280165,PCDH20,14,-1.5437,56,0.79520,37,0.02915,46,0.42043,29,-0.3912
ENSG00000184226,PCDH9,394,-0.5985,1020,1.15487,426,-0.5170,533,-0.0861,494,-0.2195
ENSG00000276644,DACH1,6,-2.1005,42,1.01149,31,0.51431,30,0.33812,10,-1.4915
ENSG00000204899,MZT1,54,-0.3536,50,-0.4588,71,0.13420,78,0.28786,76,0.23847
ENSG00000083520,DIS3,30,-0.5311,69,0.92957,29,-0.6889,44,0.08645,44,0.07517
ENSG00000083535,PIBF1,17,-0.6655,58,1.61715,19,-0.5519,25,-0.0326,12,-1.1752
ENSG00000118922,KLF12,15,-1.2313,39,0.32974,36,0.21413,23,-0.5544,46,0.66585
ENSG00000136111,TBC1D4,24,-0.5986,45,0.50687,36,0.12295,39,0.22226,25,-0.4948
ENSG00000188243,COMMD6,103,0.68632,36,-1.1324,56,-0.4555,66,-0.1283,102,0.66743
ENSG00000118939,UCHL3,15,-0.5766,14,-0.6938,30,0.72983,18,-0.2591,25,0.25399
ENSG00000136153,LMO7,39,-1.6510,198,1.15393,99,-0.1801,139,0.44596,73,-0.6774
ENSG00000178695,KCTD12,56,0.37983,27,-0.8591,34,-0.5702,53,0.28134,63,0.60248
ENSG00000102805,CLN5,28,0.97759,13,-0.3885,13,-0.3887,10,-0.8703,20,0.33929
ENSG00000005812,FBXL3,51,-0.4324,69,0.10052,62,-0.1163,77,0.28681,71,0.13260
ENSG00000005810,MYCBP2,216,-1.2920,873,1.18769,396,-0.3395,561,0.31005,353,-0.4959
ENSG00000139737,SLAIN1,40,-0.1154,40,-0.1231,45,0.09143,34,-0.4016,54,0.43356
ENSG00000136160,EDNRB,63,0.80636,27,-0.7064,6,-3.0371,7,-2.6935,118,2.30495
ENSG00000152193,OBI1,28,-0.1368,44,0.67682,33,0.16492,28,-0.1735,18,-0.8588
ENSG00000139746,RBM26,135,-0.3958,304,1.11410,131,-0.4850,167,-0.0272,131,-0.4444
ENSG00000102471,NDFIP2,95,-1.1711,148,-0.4497,209,0.15999,299,0.81747,205,0.11114
ENSG00000136158,SPRY2,53,0.34012,39,-0.1982,36,-0.3555,44,0.03762,49,0.22174
ENSG00000178235,SLITRK1,45,-1.1539,100,0.15499,95,0.07015,143,0.83690,72,-0.3989
ENSG00000228824,MIR4500HG,9,-0.7939,22,0.66780,16,0.05318,16,0.01538,14,-0.2014
ENSG00000165300,SLITRK5,46,-0.8861,104,0.51253,54,-0.6827,112,0.64374,89,0.21341
ENSG00000179399,GPC5,21,0.94200,16,0.44980,1,-3.4901,4,-1.7210,26,1.41762
ENSG00000152749,GPR180,20,-0.6265,36,0.34378,34,0.28555,32,0.12675,24,-0.3871
ENSG00000125285,SOX21,39,1.55696,13,-0.4771,4,-2.4671,5,-1.9509,34,1.27128
ENSG00000134873,CLDN10,94,1.07737,31,-0.8892,9,-2.9295,13,-2.2381,142,2.06455
ENSG00000134874,DZIP1,150,0.46917,184,0.86206,105,-0.1872,59,-1.1224,87,-0.4893
ENSG00000247400,DNAJC3-DT,16,0.69942,15,0.66052,7,-0.8285,10,-0.1143,8,-0.5699
ENSG00000102580,DNAJC3,46,0.52779,49,0.66237,21,-0.8645,26,-0.4958,36,0.08032
ENSG00000102595,UGGT2,23,-0.4317,75,1.85313,17,-1.0179,22,-0.5356,20,-0.6499
ENSG00000185352,HS6ST3,113,0.21286,123,0.36514,25,-2.3520,158,0.84727,121,0.33240
ENSG00000139793,MBNL2,107,-0.6864,136,-0.2902,151,-0.1222,225,0.61648,190,0.29743
ENSG00000125249,RAP2A,101,-0.6799,144,-0.0784,169,0.23796,174,0.26387,155,0.05020
ENSG00000065150,IPO5,103,-0.0518,101,-0.0937,71,-0.7423,139,0.48039,135,0.43766
ENSG00000152767,FARP1,89,0.05161,119,0.57043,62,-0.6180,61,-0.6057,115,0.51409
ENSG00000102572,STK24,66,0.03295,44,-0.6398,66,0.03850,78,0.33622,69,0.10420
ENSG00000088387,DOCK9,60,-0.3008,80,0.18320,73,0.01933,75,0.08501,71,-0.0220
ENSG00000134882,UBAC2,26,0.21266,15,-0.6776,19,-0.4072,29,0.39501,29,0.39939
ENSG00000125304,TM9SF2,45,-0.9251,75,-0.0773,58,-0.5493,112,0.66330,111,0.63804
ENSG00000125246,CLYBL,5,-1.4151,20,0.88298,9,-0.5691,17,0.58039,12,-0.0057
ENSG00000043355,ZIC2,29,1.30245,10,-0.6921,1,-3.5356,2,-2.9391,38,1.97082
ENSG00000175198,PCCA,16,-0.2732,16,-0.2515,14,-0.4533,24,0.51686,23,0.43589
ENSG00000125247,TMTC4,12,-0.9295,17,-0.3771,40,1.48092,10,-1.2775,18,-0.2874
ENSG00000102452,NALCN,22,-1.3135,60,0.32349,52,0.06893,64,0.43624,51,0.04851
ENSG00000102466,FGF14,68,-0.3517,77,-0.1373,78,-0.1284,114,0.57112,82,-0.0179
ENSG00000134900,TPP2,23,-0.8568,70,1.13243,27,-0.6353,50,0.45801,29,-0.5124
ENSG00000151287,TEX30,8,-0.9601,10,-0.5440,20,0.73628,19,0.54082,10,-0.4923
ENSG00000134897,BIVM,24,-0.4210,47,0.76949,29,-0.1394,28,-0.1370,27,-0.2136
ENSG00000134899,ERCC5,28,-1.0302,107,1.39801,48,-0.1823,50,-0.0850,32,-0.8327
ENSG00000125266,EFNB2,30,-1.1275,74,0.40092,76,0.52482,63,0.11149,44,-0.4879
ENSG00000134884,ARGLU1,156,-0.3792,455,1.72462,124,-0.8327,122,-0.7861,153,-0.4186
ENSG00000204442,FAM155A,71,-0.8504,153,0.46356,123,0.06354,148,0.40247,96,-0.3653
ENSG00000174405,LIG4,20,-1.0763,44,0.23784,39,0.02175,46,0.30188,44,0.22569
ENSG00000139826,ABHD13,14,-1.0620,26,-0.0431,28,0.08999,33,0.32785,33,0.36931
ENSG00000041515,MYO16,9,-0.6469,12,-0.1627,15,0.27515,11,-0.2619,18,0.51955
ENSG00000185950,IRS2,219,0.21832,191,-0.0319,179,-0.1606,200,0.04914,190,-0.0384
ENSG00000213995,NAXD,23,-0.4102,19,-0.7292,35,0.36186,38,0.46109,29,-0.0265
ENSG00000134905,CARS2,15,-0.2484,11,-0.6694,17,0.02077,16,-0.0930,26,0.74817
ENSG00000153487,ING1,19,-0.4944,20,-0.4113,30,0.30285,16,-0.7683,41,0.87037
ENSG00000088448,ANKRD10,28,-0.4733,43,0.28854,34,-0.1477,41,0.21592,38,0.08261
ENSG00000102606,ARHGEF7,91,-0.9293,158,-0.0069,191,0.38028,197,0.39402,140,-0.2182
ENSG00000153495,TEX29,8,-0.3389,8,-0.2927,12,0.35275,10,-0.0718,11,0.15793
ENSG00000126216,TUBGCP3,10,-1.2646,28,0.35499,27,0.34565,28,0.37293,19,-0.3573
ENSG00000068650,ATP11A,21,0.73207,15,0.16934,12,-0.2888,13,-0.1458,10,-0.5938
ENSG00000126217,MCF2L,63,-0.1943,66,-0.1237,82,0.31022,58,-0.3463,79,0.18599
ENSG00000126226,PCID2,13,-0.6772,24,0.29514,14,-0.6627,32,0.84022,21,0.05550
ENSG00000139842,CUL4A,23,-0.4251,32,0.08928,22,-0.5629,39,0.44048,39,0.44816
ENSG00000185896,LAMP1,77,-0.3268,76,-0.3472,109,0.32715,90,-0.0546,105,0.21110
ENSG00000153531,ADPRHL1,9,-0.2709,11,0.15748,8,-0.3608,12,0.33932,11,0.17334
ENSG00000150401,DCUN1D2,12,-0.9350,16,-0.4903,25,0.32927,26,0.32034,26,0.35924
ENSG00000150403,TMCO3,20,-0.1467,25,0.21053,26,0.33232,23,0.07632,14,-0.7355
ENSG00000198176,TFDP1,28,0.16612,19,-0.5443,23,-0.2565,24,-0.1169,37,0.65501
ENSG00000183087,GAS6,35,-0.6536,38,-0.5350,64,0.42795,64,0.38081,52,0.01638
ENSG00000185989,RASA3,15,-0.1113,17,0.03796,10,-0.9195,11,-0.6453,33,1.30069
ENSG00000130177,CDC16,35,-0.2587,36,-0.2033,27,-0.7388,51,0.42643,60,0.72123
ENSG00000169062,UPF3A,67,0.03005,100,0.78919,44,-0.7474,54,-0.3178,74,0.20306
ENSG00000198824,CHAMP1,15,-0.8621,23,-0.1722,34,0.58994,33,0.48220,18,-0.5897
ENSG00000136319,TTC5,14,0.01460,12,-0.2438,14,0.13424,20,0.69740,7,-0.9651
ENSG00000100814,CCNB1IP1,19,-0.4683,20,-0.4075,29,0.27197,17,-0.5972,39,0.79559
ENSG00000129484,PARP2,24,-0.9357,45,0.14552,41,-0.0127,53,0.43707,45,0.13688
ENSG00000092094,OSGEP,16,-0.3695,28,0.60425,15,-0.5957,21,0.06781,24,0.28437
ENSG00000100823,APEX1,51,-0.5141,86,0.39364,56,-0.4069,89,0.45694,71,0.03231
ENSG00000165782,PIP4P1,24,-0.8179,21,-1.0190,45,0.31313,56,0.66669,45,0.26399
ENSG00000129538,RNASE1,41,-0.4906,32,-0.8879,121,2.03631,14,-2.0856,30,-0.9927
ENSG00000165792,METTL17,5,-1.0140,16,0.84835,5,-1.1784,9,-0.0672,16,0.93368
ENSG00000165795,NDRG2,1146,1.35945,276,-1.2132,425,-0.5643,206,-1.6655,889,0.81913
ENSG00000258441,LINC00641,60,-0.6731,93,0.07839,92,0.05910,111,0.38329,89,0.00170
ENSG00000092199,HNRNPC,238,-0.1130,284,0.20315,225,-0.2326,254,0.00705,281,0.18207
ENSG00000092201,SUPT16H,82,-1.0287,252,0.94627,153,0.01007,161,0.09886,114,-0.5022
ENSG00000100888,CHD8,47,-0.7977,145,1.24313,53,-0.6665,82,0.11905,66,-0.2610
ENSG00000129472,RAB2B,22,-0.3054,26,0.02166,26,0.02997,34,0.47754,21,-0.3285
ENSG00000092203,TOX4,49,-0.4204,71,0.23885,61,-0.0302,66,0.10738,64,0.06013
ENSG00000165819,METTL3,10,-0.6236,14,-0.0188,11,-0.4259,20,0.59844,18,0.37812
ENSG00000165821,SALL2,25,0.30278,16,-0.4443,14,-0.7018,20,-0.0418,32,0.80432
ENSG00000129562,DAD1,67,0.50818,21,-1.3934,35,-0.6706,59,0.28188,78,0.79645
ENSG00000155463,OXA1L,20,-0.9442,23,-0.7372,32,-0.2230,51,0.62910,55,0.80664
ENSG00000172590,MRPL52,55,-0.1486,25,-1.3918,53,-0.2290,74,0.40000,94,0.84864
ENSG00000197324,LRP10,37,2.01195,17,0.36121,3,-2.5130,2,-2.6340,16,0.25046
ENSG00000100461,RBM23,27,-0.6456,53,0.51577,40,0.00345,32,-0.3712,47,0.29896
ENSG00000100462,PRMT5,27,0.29909,15,-0.6642,16,-0.6138,26,0.17714,34,0.69588
ENSG00000100804,PSMB5,73,-0.5365,49,-1.1803,99,-0.0056,141,0.63727,136,0.57754
ENSG00000100813,ACIN1,51,-0.4520,117,1.07288,60,-0.1925,56,-0.3098,52,-0.4179
ENSG00000179933,C14orf119,11,-1.2324,14,-0.8195,27,0.33088,33,0.63401,29,0.38431
ENSG00000092068,SLC7A8,16,-1.3373,54,0.73548,54,0.86756,28,-0.4310,20,-0.9785
ENSG00000235194,PPP1R3E,22,-0.5685,41,0.52162,28,-0.1827,26,-0.2906,38,0.39180
ENSG00000129473,BCL2L2,113,-0.4141,129,-0.1902,154,0.14427,164,0.23555,153,0.11213
ENSG00000100836,PABPN1,70,0.01538,93,0.51520,70,0.00838,39,-0.9763,77,0.17155
ENSG00000092096,SLC22A17,249,-0.6889,199,-1.0483,375,0.00264,550,0.71361,498,0.51997
ENSG00000129460,NGDN,9,-1.1894,14,-0.3694,15,-0.3418,22,0.37770,31,1.02957
ENSG00000136367,ZFHX2,6,-1.7192,23,0.52390,23,0.54652,17,-0.0383,16,-0.1920
ENSG00000213983,AP1G2,6,-1.5183,24,0.82453,13,-0.3667,14,-0.1427,22,0.60603
ENSG00000092051,JPH4,223,0.62289,131,-0.3289,123,-0.4792,151,-0.0874,183,0.25646
ENSG00000215256,DHRS4-AS1,19,0.06223,17,-0.1368,17,-0.2148,19,0.01015,22,0.31406
ENSG00000187630,DHRS4L2,16,0.44839,8,-0.8297,8,-0.8481,19,0.73172,15,0.29501
ENSG00000100884,CPNE6,32,-0.5077,26,-0.8280,23,-1.0783,58,0.55800,84,1.31643
ENSG00000100897,DCAF11,54,0.20700,50,0.10060,35,-0.5528,40,-0.2914,65,0.55538
ENSG00000092010,PSME1,39,0.17709,38,0.13198,27,-0.5204,33,-0.1480,45,0.41916
ENSG00000100908,EMC9,9,-1.1709,15,-0.4420,18,-0.1622,26,0.53682,29,0.76992
ENSG00000100911,PSME2,29,0.04499,18,-0.6930,21,-0.5480,31,0.15045,45,0.88293
ENSG00000092098,RNF31,22,0.56784,7,-1.3013,10,-0.8121,20,0.38570,24,0.72406
ENSG00000213928,IRF9,21,0.97209,12,-0.0678,5,-1.4435,6,-1.1708,21,1.01889
ENSG00000100926,TM9SF1,10,-0.3825,17,0.43309,8,-0.7556,11,-0.2775,21,0.85648
ENSG00000254505,CHMP4A,71,0.73867,38,-0.3636,51,0.13634,25,-1.0391,50,0.10376
ENSG00000213920,MDP1,19,-0.2272,13,-0.9282,19,-0.2491,28,0.40301,33,0.72723
ENSG00000129559,NEDD8,210,-0.0690,123,-0.9626,238,0.17369,208,-0.0862,303,0.60403
ENSG00000100938,GMPR2,23,-0.4120,18,-0.8628,29,-0.0871,42,0.59519,39,0.47319
ENSG00000092330,TINF2,14,-0.3763,14,-0.3610,15,-0.3253,20,0.24103,26,0.72016
ENSG00000100949,RABGGTA,12,-0.2161,7,-1.0353,11,-0.3258,21,0.86238,17,0.37371
ENSG00000196943,NOP9,14,-0.2780,17,0.08612,14,-0.3195,18,0.18613,20,0.35557
ENSG00000100445,SDR39U1,33,-0.1597,22,-0.8307,36,0.01426,41,0.21542,48,0.53233
ENSG00000168952,STXBP6,68,-0.0399,52,-0.4872,40,-1.0157,78,0.21368,124,1.10946
ENSG00000139910,NOVA1,102,-0.6235,167,0.22315,140,-0.1093,160,0.14547,173,0.28200
ENSG00000176165,FOXG1,103,-0.2557,84,-0.6076,120,0.00838,150,0.40487,141,0.29812
ENSG00000186960,LINC01551,20,-0.5761,31,0.13861,21,-0.5918,44,0.79142,31,0.14014
ENSG00000184304,PRKD1,11,0.17972,13,0.50712,4,-1.4061,16,0.90456,7,-0.4352
ENSG00000092140,G2E3,10,-1.2669,31,0.67373,22,0.03702,22,0.02628,23,0.09070
ENSG00000092108,SCFD1,36,-0.9583,80,0.37587,58,-0.1991,84,0.47313,68,0.09282
ENSG00000196792,STRN3,40,-0.4614,87,0.94839,44,-0.3285,55,0.09773,40,-0.4629
ENSG00000100478,AP4S1,29,-0.2303,30,-0.1735,29,-0.2268,40,0.32353,39,0.30907
ENSG00000092148,HECTD1,71,-1.0663,237,1.07150,118,-0.2595,154,0.23092,104,-0.4450
ENSG00000129493,HEATR5A,17,0.07553,20,0.40464,12,-0.5267,9,-0.9986,25,0.78103
ENSG00000129480,DTD2,7,-0.7687,7,-0.9187,13,0.19540,19,0.82735,13,0.13566
ENSG00000151413,NUBPL,12,-0.2306,11,-0.3411,12,-0.2671,12,-0.2627,23,0.93149
ENSG00000100852,ARHGAP5,424,0.33691,592,0.98710,272,-0.4863,168,-1.2214,342,-0.0484
ENSG00000151320,AKAP6,89,-1.1772,209,0.25912,223,0.43162,207,0.23950,156,-0.2577
ENSG00000151322,NPAS3,84,1.19342,55,0.36325,16,-1.7388,14,-1.8496,70,0.81913
ENSG00000129521,EGLN3,36,1.50044,12,-0.5089,8,-1.2372,7,-1.3658,24,0.67803
ENSG00000165389,SPTSSA,36,0.56395,13,-1.1119,24,-0.1796,21,-0.3661,38,0.68845
ENSG00000129518,EAPP,30,-1.0906,66,0.21501,54,-0.1523,82,0.60968,63,0.12393
ENSG00000129515,SNX6,39,-0.3442,57,0.34388,50,0.13619,35,-0.5045,53,0.20362
ENSG00000165410,CFL2,64,-0.1518,66,-0.0926,84,0.38298,63,-0.1553,63,-0.1578
ENSG00000198604,BAZ1A,19,1.09108,17,0.85076,8,-0.4435,1,-2.7689,8,-0.3914
ENSG00000100883,SRP54,28,-0.8085,50,0.12799,44,-0.0816,67,0.67351,43,-0.1312
ENSG00000151327,FAM177A1,63,-0.5094,106,0.39367,111,0.53634,66,-0.4394,69,-0.3791
ENSG00000092020,PPP2R3C,26,-0.4676,37,0.13513,31,-0.1827,36,0.09456,43,0.38788
ENSG00000100890,PRORP,9,-0.4305,15,0.40276,10,-0.3678,12,0.00237,15,0.37860
ENSG00000100902,PSMA6,45,-0.9857,59,-0.5430,87,0.11578,101,0.38110,114,0.61091
ENSG00000100906,NFKBIA,60,0.69538,53,0.44728,26,-0.8492,28,-0.6659,47,0.23832
ENSG00000174373,RALGAPA1,56,-0.7827,172,1.25841,65,-0.5984,85,-0.1033,83,-0.1319
ENSG00000100916,BRMS1L,37,-0.4219,60,0.38460,47,-0.0492,53,0.17238,44,-0.1530
ENSG00000151332,MBIP,18,-0.5923,32,0.34919,22,-0.3346,31,0.29050,30,0.24104
ENSG00000151338,MIPOL1,6,-1.1786,43,2.59310,5,-1.5295,11,-0.3412,5,-1.4840
ENSG00000139874,SSTR1,23,-0.1528,22,-0.2583,13,-1.2375,43,0.97553,33,0.47052
ENSG00000100934,SEC23A,44,-1.0956,60,-0.6221,91,0.10637,127,0.71475,107,0.38410
ENSG00000092208,GEMIN2,5,-1.4531,8,-0.6442,14,0.28675,19,0.79591,14,0.24253
ENSG00000182400,TRAPPC6B,33,-1.1170,70,0.13991,63,-0.0577,79,0.37396,79,0.36005
