Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000049449,RCN1,36,-0.5738,91,1.16359,45,-0.2649,64,0.37921,19,-1.5433,12,-2.2791
ENSG00000149100,EIF3M,59,-0.7773,88,-0.2133,124,0.40763,128,0.53094,87,-0.1910,69,-0.5824
ENSG00000060749,QSER1,54,0.72930,36,0.13779,12,-1.5993,27,-0.4430,70,1.18165,35,0.04352
ENSG00000280798,LINC00294,22,-1.1501,47,0.01387,54,0.23481,57,0.39667,24,-1.0145,48,0.03720
ENSG00000176102,CSTF3,20,-0.9725,35,-0.1791,54,0.58921,51,0.54906,27,-0.5330,25,-0.6936
ENSG00000110422,HIPK3,49,0.25894,30,-0.5720,39,-0.0776,52,0.43717,42,0.02501,41,-0.0301
ENSG00000110427,KIAA1549L,44,-2.3929,115,-1.1035,261,0.33939,384,1.27116,154,-0.5148,182,-0.2838
ENSG00000085063,CD59,141,-0.8771,356,0.72436,299,0.31226,201,-0.4085,171,-0.5912,212,-0.2833
ENSG00000110429,FBXO3,48,-0.6264,61,-0.3375,76,0.07896,109,0.84439,54,-0.4509,54,-0.4922
ENSG00000135363,LMO2,26,-0.5615,98,2.48953,15,-1.4103,14,-1.6466,1,-5.2823,27,-0.5302
ENSG00000135387,CAPRIN1,103,-0.4082,142,0.10813,148,0.17308,162,0.37723,74,-0.9054,112,-0.3072
ENSG00000135372,NAT10,27,0.16989,25,0.06950,14,-0.8617,28,0.27325,63,1.57423,7,-1.9650
ENSG00000121691,CAT,37,0.21259,79,2.18034,14,-1.3517,18,-1.0712,2,-3.8637,17,-1.0665
ENSG00000149089,APIP,38,1.06094,18,-0.1937,22,0.20280,21,0.12840,13,-0.6717,13,-0.7429
ENSG00000110435,PDHX,35,-0.8035,56,-0.1191,98,0.90485,61,0.05610,54,-0.1595,39,-0.6857
ENSG00000026508,CD44,255,3.45641,82,1.47350,0,-9.8782,2,-4.2555,0,-9.0300,0,-6.4455
ENSG00000110436,SLC1A2,414,-2.5281,5958,2.59955,1024,-1.2684,733,-1.8940,956,-1.2918,1614,-0.5414
ENSG00000149090,PAMR1,6,-1.9937,60,2.58309,9,-1.4329,10,-1.2976,11,-1.0253,10,-1.1980
ENSG00000179431,FJX1,0,-4.9012,32,0.55379,23,-0.0875,17,-0.6573,44,0.94649,27,0.19658
ENSG00000166326,TRIM44,368,0.45335,184,-0.7386,317,0.24017,290,0.09468,333,0.29596,280,0.02202
ENSG00000110442,COMMD9,36,-0.1603,19,-1.2680,63,0.81416,34,-0.3164,43,0.10243,59,0.68216
ENSG00000166352,C11orf74,19,-0.2559,15,-0.6674,39,1.01408,28,0.44661,0,-4.7517,20,-0.1541
ENSG00000148948,LRRC4C,34,-0.8276,23,-1.6257,67,0.22388,67,0.24181,176,1.85975,47,-0.3748
ENSG00000166181,API5,72,-0.2319,61,-0.5740,95,0.22501,102,0.39682,81,-0.0361,84,0.02713
ENSG00000052841,TTC17,44,0.29710,30,-0.3756,17,-1.2332,53,0.74664,83,1.32880,16,-1.3632
ENSG00000149084,HSD17B12,155,0.60478,176,1.08515,74,-0.5939,68,-0.8052,82,-0.4013,78,-0.5160
ENSG00000187479,C11orf96,81,1.93767,45,1.20924,13,-1.1517,5,-2.6469,44,0.84279,5,-2.5449
ENSG00000151348,EXT2,20,-0.6600,41,0.55571,36,0.23196,30,-0.0803,25,-0.3605,23,-0.5426
ENSG00000085117,CD82,102,2.71247,40,1.26704,3,-3.1442,4,-2.8569,3,-2.8844,14,-0.7970
ENSG00000019505,SYT13,11,-4.0448,101,-1.0279,311,1.00637,245,0.62355,120,-0.6323,187,0.06180
ENSG00000175264,CHST1,58,-1.2101,105,-0.3631,99,-0.4410,215,1.11210,85,-0.6369,118,-0.1362
ENSG00000121671,CRY2,21,-1.7742,58,-0.2997,52,-0.4562,93,0.62163,85,0.34121,79,0.24409
ENSG00000121653,MAPK8IP1,229,0.22612,255,0.50276,171,-0.2567,174,-0.2495,98,-1.0761,214,0.12820
ENSG00000121680,PEX16,22,-0.6640,40,0.32587,40,0.28871,36,0.11394,14,-1.3382,31,-0.1257
ENSG00000135365,PHF21A,50,1.47361,11,-1.0091,8,-1.4598,19,-0.1611,31,0.66572,29,0.60204
ENSG00000149091,DGKZ,79,-1.7299,283,0.24644,188,-0.4785,310,0.43746,180,-0.5015,289,0.25865
ENSG00000110497,AMBRA1,4,-1.9758,12,-0.5956,13,-0.3784,28,1.20939,28,0.86462,8,-1.0868
ENSG00000175224,ATG13,63,0.03813,41,-0.7344,72,0.25250,59,-0.0921,73,0.26044,81,0.48652
ENSG00000175220,ARHGAP1,88,0.98767,51,0.13239,25,-1.0320,47,-0.0253,49,0.03695,46,-0.0861
ENSG00000175216,CKAP5,100,-0.1871,82,-0.5854,125,0.17629,155,0.65644,107,-0.0851,92,-0.3384
ENSG00000134569,LRP4,35,-0.4891,129,2.53123,13,-2.0603,21,-1.4544,11,-2.1338,31,-0.7491
ENSG00000149179,C11orf49,18,-2.0260,77,0.19134,90,0.45564,89,0.49652,45,-0.6672,47,-0.6471
ENSG00000149182,ARFGAP2,83,-0.1301,60,-0.7401,94,0.06209,120,0.58240,114,0.37395,79,-0.2277
ENSG00000134575,ACP2,13,-1.3264,35,0.15615,46,0.67002,34,0.15417,34,0.12495,17,-0.9807
ENSG00000110514,MADD,37,-1.7857,73,-0.9187,159,0.46533,167,0.63303,117,-0.0643,137,0.20432
ENSG00000165915,SLC39A13,17,-0.2019,19,0.05771,18,-0.0991,18,-0.1353,17,-0.1841,23,0.36600
ENSG00000165916,PSMC3,71,-1.3138,158,-0.1171,241,0.65213,186,0.20045,133,-0.3624,148,-0.2089
ENSG00000149187,CELF1,135,-0.0321,111,-0.3903,72,-1.0710,213,0.91659,204,0.63210,98,-0.5664
ENSG00000213619,NDUFS3,33,-2.0355,139,0.15714,205,0.84916,154,0.35771,78,-0.7752,71,-0.9683
ENSG00000110536,PTPMT1,22,-0.9341,79,1.44460,42,0.05482,24,-0.9509,15,-1.5039,32,-0.4366
ENSG00000123444,KBTBD4,4,-2.0954,11,-0.7695,31,1.16879,26,0.92872,1,-3.5841,11,-0.6985
ENSG00000172247,C1QTNF4,59,-1.9050,190,-0.1715,206,-0.0165,337,1.02507,121,-0.8342,163,-0.4185
ENSG00000109919,MTCH2,46,-0.7902,106,0.67063,92,0.31674,77,0.01299,38,-1.0745,51,-0.6811
ENSG00000109920,FNBP4,109,1.33181,29,-0.9327,21,-1.3460,40,-0.3744,170,2.15904,29,-0.8661
ENSG00000149177,PTPRJ,28,0.45581,16,-0.4606,11,-0.9848,30,0.66952,23,0.10558,21,0.00126
ENSG00000086205,FOLH1,127,5.31363,3,-2.3347,0,-4.6925,6,-1.3631,2,-2.3071,1,-3.7898
ENSG00000134817,APLNR,181,3.16863,73,1.83009,0,-9.5376,0,-6.2450,1,-4.9972,0,-9.1084
ENSG00000149136,SSRP1,85,0.38390,60,-0.1929,46,-0.6245,84,0.45926,66,-0.0158,63,-0.1071
ENSG00000186907,RTN4RL2,8,-1.9674,9,-2.0040,57,1.15984,41,0.56194,25,-0.2912,36,0.25566
ENSG00000134809,TIMM10,16,-1.6531,62,0.46933,88,1.09799,43,-0.2362,17,-1.5782,31,-0.7504
ENSG00000156587,UBE2L6,26,-0.8083,96,1.84797,34,-0.4234,21,-1.2635,19,-1.2618,31,-0.5941
ENSG00000149131,SERPING1,23,-0.5025,74,2.09356,13,-1.3943,24,-0.4575,3,-3.1353,14,-1.2778
ENSG00000166793,YPEL4,14,-1.5131,12,-2.0477,76,1.21587,51,0.50058,37,-0.1085,43,0.12542
ENSG00000156599,ZDHHC5,18,-0.2672,18,-0.3305,32,0.67646,18,-0.3383,23,0.05270,24,0.16544
ENSG00000156603,MED19,36,-0.1717,31,-0.4819,37,-0.1458,61,0.86583,44,0.14243,26,-0.6878
ENSG00000213593,TMX2,83,-0.2142,91,-0.0899,147,0.77916,88,-0.1630,66,-0.5810,84,-0.2192
ENSG00000211450,SELENOH,35,-2.2078,141,-0.1333,297,1.28280,154,0.04118,85,-0.8833,107,-0.5809
ENSG00000198561,CTNND1,37,-0.3397,45,-0.0593,45,-0.0665,37,-0.4344,100,1.24865,43,-0.1274
ENSG00000186660,ZFP91,256,1.12443,111,-0.2687,83,-0.7228,125,-0.0514,210,0.79204,100,-0.4152
ENSG00000110042,DTX4,14,-0.7101,14,-0.7793,21,-0.0491,27,0.42208,31,0.53260,26,0.30188
ENSG00000110048,OSBP,34,-0.3625,36,-0.3528,48,0.18291,51,0.31252,53,0.32953,38,-0.2187
ENSG00000166900,STX3,14,-0.7345,6,-2.1044,23,-0.0215,45,1.48444,34,0.63538,14,-0.7644
ENSG00000166902,MRPL16,22,-0.8701,41,0.11100,59,0.75691,41,0.09443,30,-0.3927,25,-0.7227
ENSG00000110107,PRPF19,44,-1.4828,69,-0.9686,206,1.02618,161,0.62352,120,0.02715,78,-0.7025
ENSG00000110108,TMEM109,11,-1.3034,32,0.41728,17,-0.7109,39,0.84280,11,-1.2743,21,-0.3308
ENSG00000006118,TMEM132A,36,-1.7028,170,0.88184,118,0.09594,113,0.03121,43,-1.4306,86,-0.4268
ENSG00000167986,DDB1,78,-0.8746,155,0.23214,168,0.34599,157,0.24953,120,-0.2230,93,-0.6557
ENSG00000149476,TKFC,14,-0.3283,16,-0.2037,15,-0.2593,27,0.88425,1,-3.2710,18,0.08097
ENSG00000149532,CPSF7,62,0.26306,49,-0.1445,40,-0.4391,68,0.51328,75,0.56628,31,-0.8420
ENSG00000167985,SDHAF2,28,-0.3239,47,0.61278,52,0.73521,22,-0.8231,22,-0.6769,28,-0.3883
ENSG00000011347,SYT7,55,-1.4460,56,-1.6209,113,-0.3979,242,1.13021,214,0.64537,165,0.24694
ENSG00000134780,DAGLA,9,-1.8811,23,-0.5320,29,-0.1291,40,0.48259,44,0.54964,37,0.31092
ENSG00000124920,MYRF,371,5.14514,7,-2.8446,8,-2.4246,4,-3.5156,32,-0.3238,14,-1.6262
ENSG00000134825,TMEM258,79,-0.0541,129,0.95665,101,0.37573,67,-0.3781,13,-2.7496,50,-0.7976
ENSG00000168496,FEN1,9,-0.8988,13,-0.3742,27,0.93846,16,0.00195,18,0.23828,12,-0.4886
ENSG00000134824,FADS2,133,0.79528,179,1.87218,34,-1.3843,35,-1.4362,34,-1.3131,48,-0.8803
ENSG00000149485,FADS1,240,1.18411,215,1.35499,59,-1.1011,55,-1.3130,90,-0.4010,70,-0.8386
ENSG00000221968,FADS3,31,-0.4647,39,-0.1211,31,-0.5283,69,1.05940,24,-0.8722,31,-0.4907
ENSG00000167996,FTH1,4308,0.77685,3301,0.42989,3612,0.54629,1563,-0.9553,709,-2.0025,2564,-0.0658
ENSG00000162174,ASRGL1,119,-0.2424,233,1.11973,105,-0.4712,81,-0.9553,103,-0.4529,144,0.07001
ENSG00000124942,AHNAK,159,1.44315,158,2.10816,15,-2.3408,21,-1.9130,25,-1.5055,24,-1.6023
ENSG00000254772,EEF1G,359,0.14288,514,0.95101,361,0.16987,209,-0.8099,92,-1.9144,295,-0.1813
ENSG00000149489,ROM1,43,1.23849,44,1.79701,11,-0.9611,4,-2.6949,3,-2.5984,16,-0.4231
ENSG00000149541,B3GAT3,59,0.03151,51,-0.2106,59,0.04696,65,0.25216,44,-0.3961,59,0.04780
ENSG00000089597,GANAB,42,-0.2186,53,0.17714,43,-0.1805,54,0.21890,48,0.00014,41,-0.2855
ENSG00000185085,INTS5,1,-3.9472,18,0.26361,21,0.51432,20,0.51382,14,-0.1695,8,-1.0354
ENSG00000204922,UQCC3,33,-0.0640,37,0.15318,34,0.01329,35,0.03184,23,-0.6212,35,0.05116
ENSG00000162191,UBXN1,92,0.32503,94,0.46330,88,0.28257,71,-0.0859,45,-0.7888,44,-0.8763
ENSG00000168000,BSCL2,69,-2.4654,237,-0.7525,592,0.92273,524,0.78932,197,-0.9170,284,-0.3917
ENSG00000162188,GNG3,39,-3.1683,161,-1.2583,642,1.26342,420,0.48790,282,-0.2453,304,-0.1410
ENSG00000214753,HNRNPUL2,129,-0.3559,139,-0.2901,182,0.19727,191,0.31777,174,0.10935,146,-0.1793
ENSG00000162222,TTC9C,11,-1.1812,22,-0.1608,40,0.88582,26,0.11933,27,0.17759,15,-0.8024
ENSG00000168002,POLR2G,46,-0.3980,92,0.90328,66,0.18277,45,-0.5104,36,-0.7564,45,-0.4758
ENSG00000168569,TMEM223,12,-0.4757,21,0.51402,15,-0.1167,16,0.02498,9,-0.8894,16,-0.0663
ENSG00000162231,NXF1,14,-0.6109,28,0.59230,17,-0.3949,17,-0.3626,43,1.14069,13,-0.7774
ENSG00000162236,STX5,16,-1.0357,21,-0.7674,37,0.21642,43,0.52167,34,0.07900,38,0.26688
ENSG00000133316,WDR74,11,-1.3902,17,-0.7778,37,0.54216,34,0.43876,23,-0.2369,32,0.27959
ENSG00000168003,SLC3A2,26,-1.8340,195,1.86903,69,-0.4149,46,-1.1515,65,-0.4801,55,-0.7855
ENSG00000168539,CHRM1,8,-3.1058,20,-1.9617,62,-0.0942,121,1.33090,62,-0.0926,87,0.48150
ENSG00000133321,PLAAT4,23,-0.3927,95,3.61313,4,-2.8914,5,-2.7446,0,-8.5037,10,-1.6927
ENSG00000176485,PLAAT3,427,2.76624,116,0.45042,47,-1.1124,34,-1.7296,25,-1.9884,59,-0.7462
ENSG00000184743,ATL3,39,0.74659,37,0.87771,23,-0.1123,20,-0.3181,11,-1.1426,12,-1.1787
ENSG00000133318,RTN3,475,-1.1010,531,-1.0764,1483,0.76639,1333,0.64340,1071,0.15030,788,-0.3582
ENSG00000188070,C11orf95,29,-0.0757,37,0.38153,29,-0.0969,27,-0.1982,26,-0.2252,30,-0.0384
ENSG00000072518,MARK2,51,0.41925,28,-0.6286,28,-0.5829,54,0.63267,30,-0.4055,45,0.24421
ENSG00000176340,COX8A,154,-1.1383,466,0.75612,566,1.04268,184,-1.0083,103,-1.7372,271,-0.3010
ENSG00000167770,OTUB1,63,-1.0109,86,-0.6418,172,0.61569,153,0.45136,147,0.29059,98,-0.3816
ENSG00000168439,STIP1,38,-0.5866,60,0.13511,72,0.44114,56,0.01221,54,-0.0417,43,-0.4377
ENSG00000149743,TRPT1,18,-0.5034,35,0.59287,28,0.12823,19,-0.5443,21,-0.3218,27,0.05433
ENSG00000149761,NUDT22,16,-1.0228,39,0.41374,44,0.60886,20,-0.7980,20,-0.6889,38,0.33720
ENSG00000110011,DNAJC4,22,-0.8541,39,-0.0061,70,1.07767,26,-0.7247,27,-0.5908,43,0.14717
ENSG00000173511,VEGFB,69,-0.1937,134,1.16605,81,0.06668,31,-1.5852,54,-0.5779,79,0.01257
ENSG00000173486,FKBP2,16,-1.5490,78,1.18374,72,0.83883,24,-1.1058,15,-1.6465,30,-0.6484
ENSG00000173457,PPP1R14B,45,-0.0433,82,1.20978,54,0.26864,21,-1.3427,21,-1.1708,38,-0.3644
ENSG00000002330,BAD,63,-0.6081,103,0.19554,114,0.35614,92,-0.0250,55,-0.8009,93,0.00637
ENSG00000173264,GPR137,16,-1.3001,45,0.32522,34,-0.2088,39,0.04900,48,0.36888,37,-0.0617
ENSG00000173153,ESRRA,27,-0.4143,25,-0.6205,79,1.55372,22,-0.8207,42,0.26425,28,-0.4099
ENSG00000173113,TRMT112,66,-0.6871,95,-0.1614,192,1.16635,105,0.02461,49,-1.1406,71,-0.6317
ENSG00000126432,PRDX5,188,-1.0006,330,-0.1653,695,1.24103,266,-0.5607,277,-0.4114,342,-0.0907
ENSG00000162302,RPS6KA4,27,-0.4456,26,-0.5963,35,-0.0791,41,0.21432,33,-0.1816,54,0.69445
ENSG00000110076,NRXN2,104,-0.6796,134,-0.3438,119,-0.5098,211,0.54622,219,0.48948,169,0.08035
ENSG00000068976,PYGM,2,-3.3617,80,3.28571,18,-0.6023,2,-3.5603,6,-2.0753,9,-1.6099
ENSG00000168066,SF1,137,0.35941,121,0.20052,83,-0.4550,126,0.29314,93,-0.2508,85,-0.4166
ENSG00000168067,MAP4K2,39,-0.2038,27,-0.8621,49,0.18342,30,-0.7134,89,1.13156,67,0.75052
ENSG00000133895,MEN1,15,-0.5495,12,-1.0074,33,0.69363,28,0.45558,33,0.61004,16,-0.5617
ENSG00000110047,EHD1,47,1.06657,28,0.30889,16,-0.6545,19,-0.4610,22,-0.1806,24,-0.0083
ENSG00000110046,ATG2A,16,-0.2938,18,-0.1688,16,-0.3710,18,-0.1380,38,1.04085,21,0.11737
ENSG00000068971,PPP2R5B,28,-1.1589,44,-0.5481,80,0.54535,77,0.52625,39,-0.6338,60,0.03039
ENSG00000213465,ARL2,130,-0.0602,106,-0.4485,218,0.88084,143,0.10971,77,-0.8700,115,-0.2682
ENSG00000110025,SNX15,33,0.46843,26,0.14069,24,-0.0119,21,-0.2821,18,-0.4710,26,0.10804
ENSG00000168061,SAC3D1,12,-1.0596,30,0.44393,36,0.70962,19,-0.4020,19,-0.3356,19,-0.4061
ENSG00000162300,ZFPL1,16,-0.5501,29,0.43565,27,0.25280,24,0.06146,8,-1.4910,21,-0.1924
ENSG00000149823,VPS51,61,-0.4614,92,0.22257,98,0.30010,95,0.27242,17,-2.3289,77,-0.1177
ENSG00000149809,TM7SF2,85,0.05850,88,0.15191,86,0.08610,89,0.16627,68,-0.2854,62,-0.4657
ENSG00000149806,FAU,588,0.26932,738,0.82875,638,0.44758,312,-0.8377,99,-2.4220,420,-0.2825
ENSG00000162298,SYVN1,44,0.96019,22,-0.1591,26,0.11811,28,0.24422,19,-0.3508,13,-0.9833
ENSG00000149792,MRPL49,12,-0.5678,17,-0.0792,26,0.59804,23,0.47042,5,-1.7639,14,-0.4463
ENSG00000014216,CAPN1,16,-1.1806,30,-0.2131,57,0.94342,27,-0.4174,27,-0.3801,40,0.27926
ENSG00000133884,DPF2,65,1.34837,34,0.33587,29,0.03607,21,-0.5461,18,-0.6884,18,-0.7469
ENSG00000245532,NEAT1,868,2.26941,333,0.69849,35,-2.9638,56,-2.3972,517,1.28854,111,-1.2412
ENSG00000251562,MALAT1,22680,1.31273,3148,-2.0038,1166,-3.3723,10179,-0.0150,55832,3.19039,1140,-3.4047
ENSG00000142186,SCYL1,26,-1.2278,56,-0.0654,90,0.81635,62,0.13145,16,-1.9426,59,0.03443
ENSG00000168056,LTBP3,66,0.10565,93,0.86646,48,-0.4303,44,-0.6097,62,0.00561,52,-0.2880
ENSG00000173465,ZNRD2,12,-0.6288,19,0.10591,19,0.13947,23,0.51072,3,-2.5299,17,-0.0444
ENSG00000176973,FAM89B,13,-1.5533,34,-0.1767,48,0.43198,42,0.21607,24,-0.6879,45,0.29651
ENSG00000173442,EHBP1L1,15,-1.2137,32,-0.1271,39,0.25206,45,0.57274,21,-0.7597,31,-0.1394
ENSG00000173327,MAP3K11,80,2.00890,28,0.26394,12,-1.1947,13,-1.1381,36,0.62401,16,-0.6721
ENSG00000197136,PCNX3,11,-0.7129,17,-0.0380,13,-0.4326,13,-0.4973,24,0.52976,28,0.85954
ENSG00000173039,RELA,19,-0.3554,39,1.05595,17,-0.5726,22,-0.1582,17,-0.4893,16,-0.6226
ENSG00000172977,KAT5,15,-1.0148,31,0.09486,35,0.27862,37,0.45602,21,-0.5160,22,-0.4771
ENSG00000172922,RNASEH2C,39,0.16032,33,-0.1248,40,0.22253,39,0.24673,22,-0.7076,31,-0.1999
ENSG00000172757,CFL1,563,-0.4059,650,-0.2218,977,0.51824,844,0.28157,452,-0.7422,662,-0.1697
ENSG00000172803,SNX32,0,-4.9243,11,-0.8468,24,0.51067,35,1.44841,18,0.02831,6,-1.7074
ENSG00000172732,MUS81,12,-0.8794,31,0.76419,16,-0.4188,24,0.20603,11,-1.0375,18,-0.2831
ENSG00000172638,EFEMP2,15,-0.1230,31,1.39290,8,-1.1665,5,-1.9988,16,-0.0482,22,0.46708
ENSG00000172500,FIBP,32,-1.1804,59,-0.3235,129,1.13887,59,-0.3239,41,-0.8088,78,0.18946
ENSG00000175602,CCDC85B,200,-1.1765,450,0.08170,663,0.78372,348,-0.3976,199,-1.1784,527,0.35679
ENSG00000175573,C11orf68,31,-1.0113,42,-0.6298,65,0.15083,85,0.71775,59,-0.0242,58,-0.0514
ENSG00000175550,DRAP1,82,-0.6064,144,0.33646,201,0.92250,92,-0.5027,62,-1.0163,101,-0.3077
ENSG00000175467,SART1,44,0.72118,27,-0.0776,42,0.73327,33,0.31624,7,-2.0190,11,-1.5278
ENSG00000175376,EIF1AD,10,-0.5211,13,-0.0977,15,0.08963,19,0.56182,17,0.26692,8,-0.8631
ENSG00000175334,BANF1,68,0.25599,76,0.54829,85,0.69750,46,-0.4330,29,-1.0275,31,-1.0381
ENSG00000175229,GAL3ST3,4,-2.2444,23,0.40408,20,0.07113,18,-0.0924,12,-0.7055,24,0.41476
ENSG00000087365,SF3B2,207,0.45216,157,0.00553,153,-0.0373,173,0.20314,169,0.12708,101,-0.7251
ENSG00000175115,PACS1,47,-0.0209,41,-0.2614,35,-0.5210,69,0.75789,38,-0.3348,43,-0.1788
ENSG00000174996,KLC2,31,-1.6596,48,-1.1845,158,0.96108,102,0.15483,111,0.27005,109,0.27129
ENSG00000174903,RAB1B,74,-0.1509,93,0.23860,68,-0.3143,85,0.05947,99,0.29081,72,-0.2310
ENSG00000174871,CNIH2,18,-2.4868,121,0.45929,118,0.35636,91,-0.1018,37,-1.4639,114,0.29498
ENSG00000174851,YIF1A,25,-0.3727,73,2.01727,24,-0.4168,17,-1.1037,3,-3.4525,16,-1.0652
ENSG00000179292,TMEM151A,148,1.02006,30,-1.6453,74,-0.1113,115,0.77314,55,-0.5593,81,0.04242
ENSG00000174684,B4GAT1,100,-1.5895,202,-0.6362,428,0.73076,394,0.65667,236,-0.2990,226,-0.4000
ENSG00000174547,MRPL11,4,-2.3110,30,0.72386,36,0.98770,19,-0.1968,10,-1.0838,9,-1.2706
ENSG00000174516,PELI3,11,-1.8741,24,-0.8385,64,0.97331,35,-0.1432,26,-0.5684,56,0.71470
ENSG00000174483,BBS1,16,-0.8114,33,0.34359,28,-0.0098,37,0.58714,16,-0.8724,18,-0.7419
ENSG00000174165,ZDHHC24,21,-0.3294,31,0.29770,21,-0.4308,35,0.56095,18,-0.6190,20,-0.4571
ENSG00000174080,CTSF,65,-1.1304,176,0.50219,155,0.21586,144,0.09459,117,-0.2509,96,-0.5875
ENSG00000173992,CCS,13,-1.3649,44,0.57563,30,-0.1644,33,0.02256,33,0.00565,29,-0.2263
ENSG00000239306,RBM14,39,0.39963,30,0.00322,15,-1.1199,35,0.29094,38,0.36713,30,-0.0320
ENSG00000173933,RBM4,62,-0.1615,67,-0.0272,65,-0.0784,91,0.57813,62,-0.1586,46,-0.6721
ENSG00000173914,RBM4B,16,0.12729,15,0.04148,16,0.18598,12,-0.2627,2,-2.5888,21,0.63184
ENSG00000173898,SPTBN2,29,-2.0617,97,-0.3366,136,0.28835,140,0.37388,131,0.19888,123,0.10889
ENSG00000173599,PC,27,-0.7813,59,0.55487,47,0.08103,28,-0.8214,36,-0.3178,59,0.49398
ENSG00000173621,LRFN4,8,-1.7282,25,-0.0210,20,-0.4056,40,0.94878,22,-0.2163,20,-0.4109
ENSG00000173227,SYT12,7,-2.4027,24,-0.6645,35,0.00650,51,0.75037,63,0.92665,29,-0.3525
ENSG00000173120,KDM2A,52,0.58938,15,-1.4480,40,0.20426,50,0.66980,56,0.70850,23,-0.7290
ENSG00000173020,GRK2,24,-2.0540,85,-0.1745,82,-0.2332,109,0.30039,83,-0.1960,136,0.66380
ENSG00000172932,ANKRD13D,20,-1.0698,26,-0.7814,53,0.48255,51,0.47085,50,0.35130,38,-0.0948
ENSG00000175482,POLD4,35,0.53407,35,0.65565,18,-0.5743,20,-0.4372,30,0.28627,19,-0.5039
ENSG00000172531,PPP1CA,46,-0.7753,86,0.21631,74,-0.0634,92,0.37031,51,-0.6340,70,-0.1435
ENSG00000172508,CARNS1,554,4.83710,15,-2.4191,6,-3.5308,23,-1.6970,21,-1.6269,30,-1.1936
ENSG00000175634,RPS6KB2,27,0.92929,12,-0.3859,9,-0.8745,14,-0.0963,21,0.56473,17,0.27273
ENSG00000172725,CORO1B,7,-1.3172,32,1.19893,17,-0.1662,16,-0.2511,12,-0.6290,11,-0.7587
ENSG00000172663,TMEM134,43,1.14025,30,0.69670,14,-0.6171,10,-1.2842,9,-1.2066,26,0.39894
ENSG00000110711,AIP,46,0.20118,49,0.36601,57,0.60409,36,-0.2196,23,-0.8503,25,-0.8290
ENSG00000110697,PITPNM1,5,-3.1992,52,0.32805,72,0.87496,21,-1.3278,30,-0.5966,68,0.75925
ENSG00000167797,CDK2AP2,53,0.67781,66,1.42002,36,0.05456,18,-1.1509,10,-1.8308,15,-1.3200
ENSG00000084207,GSTP1,188,-0.0037,323,1.16689,214,0.22743,116,-0.8744,76,-1.3725,126,-0.6750
ENSG00000167792,NDUFV1,108,-0.8438,193,0.06752,231,0.37512,208,0.21205,142,-0.4212,162,-0.2400
ENSG00000110717,NDUFS8,76,-1.0070,182,0.41754,210,0.63483,142,-0.0681,69,-1.1568,116,-0.4043
ENSG00000110721,CHKA,43,0.22875,30,-0.4087,22,-0.8785,47,0.46254,72,1.07589,29,-0.4288
ENSG00000110066,KMT5B,80,0.66357,39,-0.5746,34,-0.7471,68,0.51588,71,0.45704,48,-0.1688
ENSG00000171067,C11orf24,25,0.61273,5,-1.9168,16,-0.0746,26,0.91872,19,0.14906,16,-0.0800
ENSG00000110075,PPP6R3,43,0.20097,35,-0.1273,29,-0.4307,38,0.02300,66,0.87844,33,-0.2244
ENSG00000110090,CPT1A,26,-0.3975,80,2.07579,19,-0.9862,9,-2.2099,24,-0.5622,27,-0.3665
ENSG00000197345,MRPL21,27,-1.1890,54,-0.1796,113,1.21956,60,0.03600,34,-0.8250,40,-0.6507
ENSG00000110092,CCND1,54,1.63490,28,0.67727,9,-1.3390,11,-1.0739,18,-0.1574,18,-0.2170
ENSG00000131626,PPFIA1,226,1.74092,112,0.68114,22,-2.0298,45,-1.0319,122,0.67063,51,-0.7638
ENSG00000085733,CTTN,95,0.50495,46,-0.7276,63,-0.1578,79,0.25187,69,-0.0001,83,0.31006
ENSG00000162105,SHANK2,20,-1.7720,51,-0.5025,65,-0.0564,98,0.79293,87,0.41474,59,-0.2020
ENSG00000172893,DHCR7,40,0.57711,36,0.52961,20,-0.5224,16,-0.9379,20,-0.4770,38,0.52919
ENSG00000137522,RNF121,7,-1.5069,24,0.32311,19,-0.0789,24,0.36860,34,0.81974,9,-1.2744
ENSG00000137497,NUMA1,114,0.80387,62,-0.2121,32,-1.2347,86,0.42230,86,0.33830,62,-0.1873
ENSG00000149357,LAMTOR1,100,-0.2927,150,0.44455,121,0.01867,97,-0.3978,64,-0.9552,147,0.35485
ENSG00000110200,ANAPC15,32,-0.5593,47,0.05928,76,0.93720,44,-0.0450,17,-1.4320,35,-0.4153
ENSG00000165458,INPPL1,27,0.07821,51,1.51784,18,-0.5907,9,-1.8019,22,-0.2229,23,-0.2112
ENSG00000162129,CLPB,64,0.38499,47,-0.1254,53,0.09819,42,-0.3352,40,-0.3330,62,0.38598
ENSG00000186642,PDE2A,16,-2.9015,72,-0.7904,74,-0.6965,204,1.31230,96,-0.2378,130,0.24937
ENSG00000186635,ARAP1,32,0.99365,27,0.94993,14,-0.3645,10,-0.9290,9,-0.9724,13,-0.4552
