Feature ID,Feature Name,Feature count topic 1to7,Feature log2 fold change topic 1to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000107957,SH3PXD2A,57,0.20795,33,-0.7665,38,-0.5573,63,0.27434
ENSG00000065613,SLK,277,0.54724,257,0.07718,107,-1.2645,196,-0.3814
ENSG00000148834,GSTO1,127,0.85033,67,-0.7224,104,-0.0386,55,-1.0852
ENSG00000156395,SORCS3,20,0.92179,3,-2.3013,16,-0.0373,11,-0.6632
ENSG00000108018,SORCS1,35,1.38014,7,-1.9083,18,-0.5710,13,-1.1504
ENSG00000108039,XPNPEP1,17,0.27900,17,0.09622,26,0.84720,6,-1.5371
ENSG00000148700,ADD3,196,-1.5598,872,1.62490,471,0.54445,489,0.69455
ENSG00000119950,MXI1,90,-0.6996,161,0.60518,168,0.68366,128,0.26639
ENSG00000119953,SMNDC1,49,0.37163,60,0.46394,13,-1.8656,39,-0.2392
ENSG00000108055,SMC3,127,-0.3126,283,1.19627,74,-0.9544,136,-0.0214
ENSG00000150593,PDCD4,56,-0.2093,139,1.44268,43,-0.4969,38,-0.7331
ENSG00000214413,BBIP1,25,-0.0401,25,-0.0093,40,0.76204,18,-0.5132
ENSG00000108061,SHOC2,237,0.27483,202,-0.1482,108,-1.1017,236,0.11066
ENSG00000119927,GPAM,18,-1.6126,70,1.28874,53,0.81964,52,0.87579
ENSG00000023041,ZDHHC6,16,0.54403,18,0.35472,10,-0.5520,8,-0.9317
ENSG00000151532,VTI1A,20,-0.2255,44,1.23541,5,-2.0376,21,0.04179
ENSG00000148737,TCF7L2,35,-0.7378,77,0.92435,23,-1.0007,68,0.81346
ENSG00000196865,NHLRC2,15,-0.3703,37,1.32263,18,0.11265,12,-0.6087
ENSG00000043591,ADRB1,39,0.70331,21,-0.6938,22,-0.6460,26,-0.4311
ENSG00000165813,CCDC186,203,0.71600,194,0.17399,44,-2.0829,128,-0.5265
ENSG00000169129,AFAP1L2,43,0.26769,70,0.89836,28,-0.5451,22,-0.9899
ENSG00000099204,ABLIM1,79,-1.1229,211,1.01546,222,1.10931,131,0.24850
ENSG00000151553,FAM160B1,30,0.57339,26,-0.0052,10,-1.4753,22,-0.3084
ENSG00000165832,TRUB1,47,0.91461,6,-2.8132,20,-0.9991,36,-0.1080
ENSG00000107518,ATRNL1,228,1.71538,41,-2.1423,100,-0.8282,68,-1.5019
ENSG00000165868,HSPA12A,187,1.45968,52,-1.5321,49,-1.6423,85,-0.8826
ENSG00000187164,SHTN1,330,0.38988,304,0.01362,75,-2.0958,313,0.06977
ENSG00000165650,PDZD8,55,-0.1262,78,0.50639,36,-0.6856,63,0.18077
ENSG00000229847,EMX2OS,18,-2.1689,92,1.28767,132,1.95525,57,0.54008
ENSG00000170370,EMX2,39,-2.2688,281,1.90927,193,1.20665,140,0.75709
ENSG00000107560,RAB11FIP2,156,0.08751,261,0.87376,66,-1.2796,131,-0.2735
ENSG00000165669,FAM204A,152,0.08174,188,0.36613,126,-0.2605,131,-0.2287
ENSG00000151893,CACUL1,77,0.42918,63,-0.1520,57,-0.3079,54,-0.4413
ENSG00000107581,EIF3A,378,0.06174,491,0.44565,204,-0.9309,377,0.02189
ENSG00000119979,DENND10,52,0.30078,51,0.08268,44,-0.1531,37,-0.4655
ENSG00000165672,PRDX3,87,0.28703,48,-0.8213,105,0.41382,66,-0.3571
ENSG00000151923,TIAL1,51,0.34259,60,0.39446,39,-0.2992,31,-0.7139
ENSG00000151929,BAG3,7,-1.9444,41,1.62069,55,2.21777,11,-0.5128
ENSG00000198825,INPP5F,381,1.34473,73,-2.1180,178,-0.7903,174,-0.8988
ENSG00000107651,SEC23IP,23,0.02508,27,0.23568,26,0.15272,20,-0.2852
ENSG00000120008,WDR11,20,-0.1963,36,0.82239,23,0.07688,18,-0.3325
ENSG00000066468,FGFR2,33,-1.0762,93,1.12691,93,1.12252,49,0.06308
ENSG00000107669,ATE1,65,-0.0317,63,-0.0564,30,-1.1703,86,0.49495
ENSG00000138162,TACC2,43,0.56069,46,0.29820,21,-0.8966,25,-0.7215
ENSG00000107679,PLEKHA1,144,1.37957,64,-0.8489,44,-1.4015,55,-1.1504
ENSG00000166033,HTRA1,153,-1.5584,463,0.93560,745,1.80010,300,0.24486
ENSG00000095574,IKZF5,23,0.02014,19,-0.2906,29,0.35909,22,-0.1058
ENSG00000196177,ACADSB,37,0.23339,40,0.22591,24,-0.5592,30,-0.2350
ENSG00000154473,BUB3,29,0.02103,25,-0.2118,35,0.31684,27,-0.1173
ENSG00000154478,GPR26,57,0.60850,20,-1.3659,43,-0.2597,44,-0.2420
ENSG00000182022,CHST15,25,0.59883,18,-0.3151,17,-0.4239,16,-0.5702
ENSG00000065154,OAT,208,0.81752,84,-1.1322,169,-0.0555,109,-0.7963
ENSG00000107902,LHPP,45,-0.8813,72,0.29590,123,1.20563,71,0.31071
ENSG00000203791,EEF1AKMT2,19,-0.0570,17,-0.1981,18,-0.0563,22,0.21386
ENSG00000165660,ABRAXAS2,24,0.86722,7,-1.5402,7,-1.6234,19,-0.0785
ENSG00000019995,ZRANB1,127,0.72799,81,-0.4554,63,-0.8331,81,-0.5050
ENSG00000175029,CTBP2,35,-0.7098,118,1.68179,41,-0.1155,37,-0.2688
ENSG00000107938,EDRF1,19,0.47913,18,0.13301,8,-1.0878,13,-0.3667
ENSG00000188690,UROS,108,0.47529,74,-0.4182,122,0.36980,57,-0.8873
ENSG00000107949,BCCIP,64,-0.0952,88,0.45809,75,0.20828,56,-0.2799
ENSG00000089876,DHX32,16,-0.0944,25,0.65198,19,0.21954,13,-0.4630
ENSG00000150760,DOCK1,17,-1.9520,94,1.64361,38,0.12363,69,1.29119
ENSG00000132334,PTPRE,39,0.10753,52,0.48815,19,-1.0790,38,-0.0337
ENSG00000108010,GLRX3,33,0.49188,29,-0.0302,29,-0.0163,17,-0.8497
ENSG00000176769,TCERG1L,34,1.48539,7,-1.8693,8,-1.7114,16,-0.7994
ENSG00000175470,PPP2R2D,57,0.92530,24,-0.9843,35,-0.4308,29,-0.7865
ENSG00000176171,BNIP3,282,0.56149,139,-0.8942,216,-0.2211,204,-0.3432
ENSG00000151640,DPYSL4,35,0.50962,14,-1.1613,27,-0.2375,28,-0.1648
ENSG00000165752,STK32C,45,0.62246,24,-0.7326,40,0.04091,26,-0.6955
ENSG00000148814,LRRC27,17,0.16897,10,-0.7368,21,0.35005,15,-0.1451
ENSG00000171813,PWWP2B,13,-0.0306,13,-0.0087,10,-0.3842,15,0.23214
ENSG00000068383,INPP5A,56,0.41075,39,-0.3913,61,0.30837,33,-0.7100
ENSG00000197177,ADGRA1,40,0.25569,18,-1.1051,27,-0.5101,44,0.29013
ENSG00000171798,KNDC1,82,0.06586,61,-0.4417,89,0.15104,82,0.02702
ENSG00000130640,TUBGCP2,79,0.71258,47,-0.5778,74,0.14008,36,-1.0570
ENSG00000198546,ZNF511,15,0.67044,11,-0.2478,8,-0.7022,9,-0.5904
ENSG00000130643,CALY,322,1.37031,94,-1.4880,210,-0.2767,97,-1.5541
ENSG00000127884,ECHS1,97,-0.2281,102,-0.0052,168,0.79705,92,-0.1976
ENSG00000148824,MTG1,17,0.33067,22,0.52508,11,-0.5907,11,-0.6459
ENSG00000203772,SPRN,43,0.71930,27,-0.4988,29,-0.3516,24,-0.7197
ENSG00000171772,SYCE1,27,1.24508,12,-0.8794,8,-1.4542,12,-0.8838
ENSG00000177963,RIC8A,49,0.63661,42,-0.0222,34,-0.3409,24,-0.9069
ENSG00000142082,SIRT3,27,0.38115,15,-0.7302,33,0.47196,17,-0.6203
ENSG00000185627,PSMD13,65,0.55908,31,-0.9592,80,0.52761,33,-0.9284
ENSG00000142089,IFITM3,21,-2.0548,164,2.26439,117,1.60101,37,-0.3741
ENSG00000182272,B4GALNT4,44,-0.7962,57,0.02156,92,0.80494,80,0.63982
ENSG00000185187,SIGIRR,22,-1.2998,60,0.96354,79,1.44953,38,0.23050
ENSG00000174915,PTDSS2,18,0.18198,24,0.53360,12,-0.5074,13,-0.4156
ENSG00000023191,RNH1,23,-0.5947,31,0.18275,69,1.51805,21,-0.4651
ENSG00000174775,HRAS,72,0.07373,43,-0.7650,95,0.48045,67,-0.0782
ENSG00000177030,DEAF1,82,-0.6623,87,-0.1980,207,1.22044,112,0.22109
ENSG00000177156,TALDO1,62,0.01772,72,0.25380,93,0.68191,39,-0.7597
ENSG00000177225,GATD1,16,-1.1126,37,0.76783,58,1.53650,23,0.00517
ENSG00000184524,CEND1,277,0.77723,82,-1.5987,213,-0.1568,175,-0.5002
ENSG00000177542,SLC25A22,58,0.55803,15,-1.8535,60,0.24911,41,-0.3730
ENSG00000177600,RPLP2,496,-0.6336,722,0.30966,1036,0.91007,660,0.18323
ENSG00000177666,PNPLA2,13,-0.0695,17,0.32990,17,0.37781,11,-0.3529
ENSG00000177697,CD151,7,-1.7628,49,2.16887,20,0.51714,18,0.38060
ENSG00000177700,POLR2L,119,-0.2993,84,-0.6679,260,1.16726,120,-0.1150
ENSG00000177830,CHID1,52,0.20730,36,-0.4783,69,0.53990,37,-0.4831
ENSG00000183020,AP2A2,164,0.81817,69,-1.0561,67,-1.1101,117,-0.2811
ENSG00000078902,TOLLIP,215,0.93092,78,-1.2611,146,-0.3128,113,-0.7592
ENSG00000174672,BRSK2,52,0.16517,47,-0.1002,48,-0.0523,45,-0.1767
ENSG00000182208,MOB2,21,0.35756,17,-0.1519,14,-0.4234,16,-0.2606
ENSG00000184545,DUSP8,38,-0.7473,47,0.00582,80,0.87116,63,0.53632
ENSG00000244242,IFITM10,15,-0.0510,3,-2.0714,18,0.30231,20,0.49784
ENSG00000117984,CTSD,178,-0.2357,244,0.41052,235,0.35015,179,-0.0989
ENSG00000214026,MRPL23,41,0.08498,26,-0.6771,62,0.68758,34,-0.3040
ENSG00000110651,CD81,211,-0.8070,385,0.58336,617,1.39833,238,-0.2113
ENSG00000184281,TSSC4,16,0.03752,17,0.09260,31,1.07004,7,-1.2077
ENSG00000269821,KCNQ1OT1,125,0.26503,185,0.73420,8,-3.9875,112,-0.0832
ENSG00000129757,CDKN1C,21,0.39937,37,1.05981,9,-1.1062,9,-1.2510
ENSG00000205531,NAP1L4,151,0.12189,154,0.08091,106,-0.5073,147,0.01083
ENSG00000110619,CARS,55,0.84807,27,-0.8222,26,-0.8918,35,-0.4939
ENSG00000005801,ZNF195,33,0.88607,31,0.16931,11,-1.4158,15,-1.0167
ENSG00000167323,STIM1,41,0.36198,38,0.02265,41,0.14224,24,-0.7575
ENSG00000167325,RRM1,35,0.30058,29,-0.1570,38,0.26219,23,-0.6043
ENSG00000244734,HBB,4,-4.9352,507,5.94831,23,-1.2757,13,-2.2171
ENSG00000051009,FAM160A2,16,0.68287,15,0.06128,15,0.07387,5,-1.5009
ENSG00000110148,CCKBR,30,0.73165,19,-0.4676,20,-0.4096,17,-0.7241
ENSG00000166311,SMPD1,29,-0.2500,32,0.03833,57,0.99077,25,-0.3817
ENSG00000166313,APBB1,420,0.82317,160,-1.2137,317,-0.1730,236,-0.6866
ENSG00000110171,TRIM3,19,0.51212,16,-0.0914,23,0.50282,7,-1.4309
ENSG00000132254,ARFIP2,50,1.48841,14,-1.4931,30,-0.3539,13,-1.7411
ENSG00000132286,TIMM10B,34,0.73081,8,-1.8368,44,0.64366,15,-1.1025
ENSG00000132275,RRP8,18,-0.5299,34,0.80297,17,-0.2890,26,0.40933
ENSG00000166333,ILK,35,-0.5691,63,0.68230,94,1.38579,25,-0.7974
ENSG00000166337,TAF10,57,-0.1302,44,-0.4613,119,1.16960,43,-0.5293
ENSG00000166340,TPP1,43,-1.3993,130,1.05977,213,1.97175,55,-0.3675
ENSG00000158042,MRPL17,36,0.65540,26,-0.2676,35,0.20029,15,-1.2312
ENSG00000175390,EIF3F,101,-0.2985,141,0.40417,143,0.42558,107,-0.0426
ENSG00000166402,TUB,35,0.21721,14,-1.2376,51,0.69894,27,-0.3414
ENSG00000166405,RIC3,46,0.58006,43,0.11479,34,-0.2522,22,-0.9779
ENSG00000166441,RPL27A,299,-0.7246,441,0.27766,590,0.75680,475,0.45111
ENSG00000166444,ST5,11,-1.1000,30,1.03546,23,0.56944,22,0.59436
ENSG00000166452,AKIP1,13,-0.4433,12,-0.2173,26,0.96089,15,0.12555
ENSG00000175348,TMEM9B,50,-0.1855,76,0.57127,70,0.44748,42,-0.3954
ENSG00000175352,NRIP3,71,0.04094,73,0.06390,100,0.56715,51,-0.5294
ENSG00000184014,DENND5A,62,-0.2330,63,-0.0846,96,0.58770,68,0.03013
ENSG00000166471,TMEM41B,38,0.62968,28,-0.2627,30,-0.1320,19,-0.8588
ENSG00000205339,IPO7,139,0.45212,95,-0.4294,97,-0.4025,107,-0.2747
ENSG00000133789,SWAP70,30,-0.9066,77,1.10634,48,0.32703,49,0.41508
ENSG00000133812,SBF2,21,-0.7493,60,1.33282,26,-0.0440,30,0.17286
ENSG00000255823,MTRNR2L8,10044,-1.3116,18908,0.32326,5934,-1.4674,37442,1.82433
ENSG00000110315,RNF141,70,-0.2778,95,0.36152,108,0.56639,69,-0.1545
ENSG00000072952,MRVI1,20,-1.8539,133,2.11283,71,0.95547,46,0.25360
ENSG00000198730,CTR9,87,-0.0305,103,0.26300,40,-1.2016,106,0.34180
ENSG00000110321,EIF4G2,275,0.25667,194,-0.4517,301,0.24354,212,-0.3376
ENSG00000236287,ZBED5,50,0.64814,60,0.52883,13,-1.7665,27,-0.8089
ENSG00000110328,GALNT18,16,0.39545,17,0.21075,22,0.67366,5,-1.7601
ENSG00000170242,USP47,99,-0.1234,192,1.04565,68,-0.6366,85,-0.3087
ENSG00000050165,DKK3,779,0.45465,536,-0.4224,920,0.43439,408,-0.9095
ENSG00000133816,MICAL2,86,1.31732,35,-1.0005,26,-1.4381,38,-0.9472
ENSG00000197702,PARVA,30,-0.6687,51,0.54301,57,0.71986,42,0.23582
ENSG00000187079,TEAD1,18,-1.9922,170,2.78071,27,-0.4870,46,0.34914
ENSG00000133794,ARNTL,37,1.04050,17,-0.8684,25,-0.2686,15,-1.1886
ENSG00000148925,BTBD10,116,1.49164,30,-1.6128,28,-1.7553,53,-0.8692
ENSG00000197601,FAR1,53,0.40602,54,0.17501,29,-0.7515,38,-0.4039
ENSG00000262655,SPON1,15,-2.6456,123,1.76217,142,2.05162,57,0.46794
ENSG00000129083,COPB1,54,0.47223,59,0.32647,38,-0.3660,28,-0.8714
ENSG00000129084,PSMA1,98,0.88070,56,-0.5659,74,-0.1390,40,-1.1624
ENSG00000110693,SOX6,33,-1.2043,115,1.45601,69,0.58164,59,0.36830
ENSG00000110696,C11orf58,286,0.43859,273,0.08144,168,-0.6704,202,-0.4277
ENSG00000110700,RPS13,251,-0.7701,384,0.31769,557,0.93417,385,0.36331
ENSG00000011405,PIK3C2A,74,-0.9401,155,0.73103,113,0.21001,151,0.78558
ENSG00000070081,NUCB2,106,0.20740,151,0.65778,50,-1.0695,83,-0.3403
ENSG00000260196,AC124798.1,16,0.81702,1,-3.2042,12,-0.1161,11,-0.3358
ENSG00000006071,ABCC8,18,0.66305,12,-0.3636,13,-0.3029,10,-0.7308
ENSG00000129159,KCNC1,88,1.39818,13,-2.5025,37,-0.9166,41,-0.8386
ENSG00000129158,SERGEF,56,-0.0307,38,-0.5905,80,0.57416,54,-0.0499
ENSG00000110756,HPS5,9,-1.6636,61,2.23423,6,-1.6128,27,0.89599
ENSG00000110768,GTF2H1,45,0.72407,38,-0.0079,23,-0.8094,24,-0.8086
ENSG00000134333,LDHA,232,1.22442,64,-1.6075,167,-0.1461,82,-1.3177
ENSG00000074319,TSG101,62,0.34090,43,-0.4543,49,-0.2478,52,-0.1672
ENSG00000151116,UEVLD,13,-1.0480,47,1.54059,21,0.16399,22,0.30593
ENSG00000179119,SPTY2D1,34,0.05340,51,0.66745,12,-1.5695,34,0.03507
ENSG00000110786,PTPN5,57,1.04768,8,-2.5768,31,-0.5934,35,-0.4740
ENSG00000177054,ZDHHC13,17,0.62780,18,0.31769,8,-0.8931,9,-0.8752
ENSG00000166833,NAV2,20,-1.0999,84,1.83985,24,-0.2996,33,0.27394
ENSG00000270607,AC009549.1,13,-0.2280,11,-0.3746,27,1.05094,12,-0.2472
ENSG00000165973,NELL1,40,2.06201,1,-4.3547,7,-2.1103,14,-1.1180
ENSG00000171714,ANO5,59,0.74038,32,-0.6907,26,-1.0096,41,-0.3414
ENSG00000091664,SLC17A6,32,1.69725,9,-1.5099,7,-1.8912,11,-1.1742
ENSG00000198168,SVIP,198,0.70512,106,-0.7276,99,-0.8281,139,-0.3408
ENSG00000187398,LUZP2,34,-0.2271,41,0.20097,38,0.04987,41,0.20475
ENSG00000134343,ANO3,85,2.37383,7,-3.2183,6,-3.4343,26,-1.3633
ENSG00000176971,FIBIN,4,-2.8112,54,2.28674,41,1.72306,18,0.37982
ENSG00000129151,BBOX1,8,-1.9694,43,1.59132,48,1.81334,18,0.16582
ENSG00000109881,CCDC34,114,1.29431,43,-1.1255,32,-1.5497,55,-0.8155
ENSG00000205213,LGR4,11,-0.7608,17,0.33464,15,0.16037,21,0.80327
ENSG00000148943,LIN7C,60,0.23914,50,-0.1996,50,-0.2174,52,-0.1494
ENSG00000169519,METTL15,21,0.39994,19,-0.0269,19,0.01990,13,-0.6940
ENSG00000152219,ARL14EP,65,1.04214,39,-0.4768,25,-1.1359,31,-0.8963
ENSG00000066382,MPPED2,29,0.37955,32,0.30397,15,-0.8530,21,-0.4151
ENSG00000170946,DNAJC24,35,0.61293,30,-0.0021,18,-0.7918,21,-0.6162
ENSG00000148950,IMMP1L,29,0.31516,17,-0.7280,48,0.92837,14,-1.0336
ENSG00000109911,ELP4,20,-0.7407,48,1.02104,40,0.69929,25,-0.0171
ENSG00000007372,PAX6,20,-2.1407,148,2.07922,124,1.72306,42,-0.1109
ENSG00000049449,RCN1,77,0.33962,94,0.45643,86,0.31494,31,-1.3575
ENSG00000149100,EIF3M,122,0.75139,60,-0.8498,107,0.04484,61,-0.8859
ENSG00000060749,QSER1,37,-0.7485,96,1.21289,26,-0.8580,64,0.57990
ENSG00000176148,TCP11L1,13,-0.0128,16,0.29494,1,-3.5492,18,0.56913
ENSG00000280798,LINC00294,35,-0.0438,33,-0.1224,53,0.64241,29,-0.3151
ENSG00000176102,CSTF3,39,0.44995,26,-0.4466,32,-0.1739,28,-0.3881
ENSG00000110422,HIPK3,36,0.29532,38,0.22254,26,-0.3775,26,-0.4281
ENSG00000110427,KIAA1549L,267,1.34772,71,-1.6303,125,-0.7936,111,-1.0401
ENSG00000085063,CD59,183,-0.1110,196,0.06522,312,0.82195,141,-0.4891
ENSG00000110429,FBXO3,76,0.59892,70,0.07136,47,-0.5485,42,-0.7761
ENSG00000135363,LMO2,9,-2.5496,120,2.73012,61,1.35429,25,-0.1443
ENSG00000135387,CAPRIN1,135,0.44661,73,-0.7869,127,0.07065,97,-0.3829
ENSG00000135372,NAT10,28,-0.2818,67,1.34267,15,-1.0809,27,-0.1958
ENSG00000121691,CAT,15,-1.5832,65,1.56989,69,1.67459,22,-0.2180
ENSG00000149089,APIP,15,0.21506,6,-1.2902,13,-0.1106,16,0.22206
ENSG00000110435,PDHX,64,0.96302,25,-1.1153,40,-0.3956,32,-0.8182
ENSG00000110436,SLC1A2,1203,-1.6752,3067,0.56573,6394,1.87813,2953,0.57178
ENSG00000149090,PAMR1,13,-1.7953,38,0.72566,70,1.80653,35,0.68900
ENSG00000179431,FJX1,16,-0.2330,9,-0.9723,30,0.90887,18,0.12625
ENSG00000166326,TRIM44,342,0.14558,310,-0.1029,185,-0.8982,372,0.21033
ENSG00000110442,COMMD9,41,0.58028,32,-0.2183,37,0.01881,21,-0.9159
ENSG00000166352,C11orf74,28,0.96067,12,-0.9976,20,-0.2603,13,-0.9647
ENSG00000148948,LRRC4C,113,0.61839,97,-0.0280,49,-1.0627,74,-0.4943
ENSG00000166181,API5,93,0.82763,45,-0.8334,71,-0.1413,46,-0.8867
ENSG00000052841,TTC17,31,-0.3976,90,1.64470,28,-0.3136,22,-0.7486
ENSG00000149084,HSD17B12,83,-0.7847,199,1.06695,156,0.65418,107,0.04878
ENSG00000151348,EXT2,24,-0.1417,21,-0.2462,42,0.82852,22,-0.2427
ENSG00000175274,TP53I11,14,-0.4565,22,0.53993,26,0.82202,14,-0.1973
ENSG00000019505,SYT13,238,1.46851,33,-2.5721,111,-0.7713,99,-1.0118
ENSG00000175264,CHST1,109,0.75947,60,-0.6778,90,-0.0360,53,-0.9266
ENSG00000121671,CRY2,54,-0.1708,76,0.46587,65,0.20688,52,-0.1523
ENSG00000121653,MAPK8IP1,127,-0.3532,134,-0.0670,253,0.97634,131,-0.1135
ENSG00000121680,PEX16,20,-0.4104,19,-0.2331,33,0.65931,26,0.31736
ENSG00000135365,PHF21A,22,-0.7218,45,0.79117,20,-0.4873,41,0.74292
ENSG00000149091,DGKZ,166,-0.4273,161,-0.2380,344,1.00730,194,0.06866
ENSG00000175224,ATG13,59,0.37289,23,-1.2821,43,-0.3458,57,0.11270
ENSG00000175220,ARHGAP1,29,-0.1652,49,0.74273,36,0.23463,24,-0.4262
ENSG00000175216,CKAP5,187,0.77623,136,-0.2459,92,-0.8458,105,-0.7085
ENSG00000134569,LRP4,14,-2.4178,93,1.52695,142,2.38199,38,0.04913
ENSG00000149179,C11orf49,62,0.22465,51,-0.2165,84,0.58427,38,-0.7210
ENSG00000149182,ARFGAP2,88,0.33639,64,-0.3579,86,0.08525,64,-0.4100
ENSG00000134575,ACP2,36,0.91026,21,-0.5409,15,-0.9962,19,-0.6894
ENSG00000110514,MADD,144,0.91672,69,-0.8491,49,-1.3504,93,-0.4248
ENSG00000165915,SLC39A13,11,-0.7978,26,1.01419,25,0.94919,13,-0.1332
ENSG00000165916,PSMC3,170,0.03698,166,-0.0190,192,0.21103,152,-0.1782
ENSG00000149187,CELF1,158,0.64089,109,-0.3620,95,-0.5795,101,-0.5312
ENSG00000213619,NDUFS3,112,0.31785,89,-0.2419,143,0.51983,63,-0.8321
ENSG00000110536,PTPMT1,25,-0.5713,32,0.14872,72,1.49744,22,-0.4583
ENSG00000123444,KBTBD4,18,0.84171,2,-2.4608,17,0.23026,9,-0.7191
ENSG00000172247,C1QTNF4,207,0.46624,111,-0.7951,250,0.47967,118,-0.7637
ENSG00000109919,MTCH2,73,0.35364,43,-0.6902,84,0.35843,51,-0.4850
ENSG00000109920,FNBP4,44,-0.7404,141,1.57337,27,-1.0730,65,0.29038
ENSG00000149177,PTPRJ,22,-0.3510,38,0.71099,40,0.78230,18,-0.5200
ENSG00000134817,APLNR,4,-3.6111,100,2.93260,90,2.67620,6,-2.0227
ENSG00000149136,SSRP1,80,0.27733,114,0.68414,36,-1.1371,57,-0.4670
ENSG00000186907,RTN4RL2,45,1.45813,23,-0.6481,18,-0.9720,12,-1.7080
ENSG00000134809,TIMM10,56,0.60014,28,-0.8357,62,0.39016,28,-0.9240
ENSG00000156587,UBE2L6,31,-0.3639,31,-0.1580,86,1.53887,22,-0.7547
ENSG00000149131,SERPING1,14,-1.2754,52,1.44016,50,1.39113,19,-0.2311
ENSG00000166793,YPEL4,43,1.27542,7,-2.2548,19,-0.8198,21,-0.7481
ENSG00000156599,ZDHHC5,16,-0.2336,18,0.07233,24,0.52812,17,-0.0108
ENSG00000156603,MED19,69,0.79427,61,0.09320,24,-1.3532,36,-0.7914
ENSG00000213593,TMX2,80,0.27518,86,0.20496,100,0.45562,40,-1.0521
ENSG00000211450,SELENOH,170,0.73672,62,-1.2926,169,0.24127,88,-0.8401
ENSG00000198561,CTNND1,51,-0.2380,89,0.78891,38,-0.5406,57,0.08694
ENSG00000186660,ZFP91,173,0.06439,184,0.12364,127,-0.4668,176,0.05589
ENSG00000110042,DTX4,23,0.25351,13,-0.7301,13,-0.8086,25,0.28579
ENSG00000110048,OSBP,63,0.35722,41,-0.5139,47,-0.3218,53,-0.1283
ENSG00000166900,STX3,21,0.37503,18,-0.1003,13,-0.6198,17,-0.2284
ENSG00000166902,MRPL16,35,-0.1919,25,-0.6435,81,1.28520,28,-0.4630
ENSG00000110107,PRPF19,145,1.42296,48,-1.2850,67,-0.8006,50,-1.3155
ENSG00000110108,TMEM109,20,0.00570,31,0.73960,23,0.25379,12,-0.8011
ENSG00000006118,TMEM132A,90,0.29771,82,-0.0401,112,0.46032,49,-0.8795
ENSG00000167986,DDB1,131,0.17879,147,0.25914,147,0.25748,84,-0.6799
ENSG00000149532,CPSF7,42,0.48013,32,-0.2550,27,-0.5220,31,-0.3531
ENSG00000167985,SDHAF2,39,0.34731,23,-0.6845,51,0.58545,24,-0.6922
ENSG00000011347,SYT7,189,0.92787,66,-1.3227,84,-0.9601,123,-0.4056
ENSG00000134780,DAGLA,26,0.31041,9,-1.5314,17,-0.4907,29,0.30643
ENSG00000134825,TMEM258,78,0.07779,55,-0.5236,146,1.05899,48,-0.7912
ENSG00000168496,FEN1,19,1.53448,2,-2.7419,7,-0.9687,8,-0.9773
ENSG00000134824,FADS2,30,-1.6020,121,1.42499,102,1.11739,70,0.54141
ENSG00000149485,FADS1,51,-1.5483,229,1.64231,181,1.20912,96,0.16963
ENSG00000221968,FADS3,25,0.27646,23,-0.0459,34,0.57503,13,-0.9590
ENSG00000167996,FTH1,1914,-0.3176,1359,-0.6670,3487,0.84179,2348,0.21207
ENSG00000149503,INCENP,12,-0.1449,12,-0.0130,6,-1.0384,18,0.58957
ENSG00000162174,ASRGL1,105,-0.7389,121,-0.1217,250,1.06862,166,0.43160
ENSG00000124942,AHNAK,26,-3.1744,522,3.07108,223,1.27850,106,0.03796
ENSG00000254772,EEF1G,234,-0.7593,386,0.44553,676,1.40639,261,-0.1979
ENSG00000149541,B3GAT3,38,0.07732,46,0.30507,45,0.28416,27,-0.5370
ENSG00000089597,GANAB,37,0.37813,30,-0.1611,38,0.20890,22,-0.7086
ENSG00000204922,UQCC3,32,0.44516,13,-1.2368,46,0.73861,18,-0.8181
ENSG00000162191,UBXN1,59,-0.4053,97,0.61834,84,0.38948,66,0.00058
ENSG00000168000,BSCL2,381,1.18499,112,-1.5190,303,0.00147,127,-1.4309
ENSG00000162188,GNG3,392,1.31301,74,-2.1490,285,-0.1158,136,-1.3449
ENSG00000214753,HNRNPUL2,163,0.20314,114,-0.4730,116,-0.4446,167,0.13421
ENSG00000162222,TTC9C,20,0.57810,4,-2.1099,26,0.60895,11,-0.6795
ENSG00000168002,POLR2G,53,-0.1065,60,0.15005,79,0.59410,45,-0.3342
ENSG00000168569,TMEM223,24,0.84137,19,-0.0946,14,-0.6000,10,-1.0940
ENSG00000162236,STX5,24,0.16943,28,0.31896,25,0.10084,16,-0.5833
ENSG00000133316,WDR74,24,0.68646,14,-0.5272,22,0.11878,11,-1.0128
ENSG00000168003,SLC3A2,37,-1.5574,163,1.61622,159,1.57035,56,-0.1849
ENSG00000168539,CHRM1,71,1.12187,13,-2.2032,29,-1.0563,44,-0.4390
ENSG00000133321,PLAAT4,9,-1.4936,25,0.84261,43,1.78042,17,0.24953
ENSG00000176485,PLAAT3,63,-0.4436,106,0.64102,119,0.83929,59,-0.3253
ENSG00000184743,ATL3,13,-0.7400,29,0.89876,37,1.32218,12,-0.5576
ENSG00000133318,RTN3,1633,1.51577,445,-1.5738,768,-0.7528,535,-1.3926
ENSG00000188070,C11orf95,19,-0.2496,9,-1.1500,44,1.25396,19,-0.1293
ENSG00000072518,MARK2,45,0.50915,48,0.30186,23,-0.8312,27,-0.6570
ENSG00000176340,COX8A,263,-0.0488,154,-0.8514,487,0.99542,224,-0.3015
