Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000099250,NRP1,29,0.80502,14,-0.4612,39,1.32107,18,0.03075,13,-0.4377,14,-0.3660,22,0.33604,0,-5.4004
ENSG00000148498,PARD3,13,-0.8046,4,-2.7311,23,0.10185,25,0.23407,14,-0.7326,13,-0.7561,90,2.61307,28,0.40637
ENSG00000108094,CUL2,41,0.26771,50,0.81699,57,0.79028,15,-1.2860,24,-0.5972,35,-0.0215,2,-4.1127,26,-0.4844
ENSG00000095794,CREM,28,-0.1722,38,0.44297,29,-0.1013,27,-0.2165,30,-0.0492,50,0.75295,15,-1.1603,18,-0.8271
ENSG00000108100,CCNY,105,0.08109,89,-0.2358,98,-0.0303,81,-0.3360,126,0.37830,168,0.85938,73,-0.4939,82,-0.3172
ENSG00000198105,ZNF248,39,0.30573,37,0.27751,36,0.17318,45,0.51725,20,-0.7589,17,-0.9527,33,0.03961,23,-0.5524
ENSG00000175395,ZNF25,92,-0.0568,141,0.88120,53,-0.9095,118,0.34761,109,0.21407,90,-0.0898,31,-1.6937,39,-1.3882
ENSG00000189180,ZNF33A,54,-0.1833,49,-0.4301,125,1.20228,30,-1.1143,58,-0.0952,46,-0.4421,60,-0.0323,92,0.65949
ENSG00000075407,ZNF37A,109,0.72251,56,-0.4302,83,0.27233,76,0.12048,29,-1.3407,45,-0.6991,72,0.04753,118,0.86791
ENSG00000196693,ZNF33B,31,0.43960,19,-0.4113,18,-0.3976,26,0.14525,29,0.34910,46,1.11222,11,-1.0846,16,-0.5472
ENSG00000165733,BMS1,92,0.53708,84,0.50826,52,-0.3684,53,-0.3401,52,-0.3738,62,-0.0971,30,-1.2198,69,0.06140
ENSG00000169826,CSGALNACT2,27,0.55095,14,-0.5637,36,1.03924,16,-0.3111,16,-0.2489,17,-0.1539,8,-1.2622,28,0.62810
ENSG00000198915,RASGEF1A,31,-0.2158,37,0.10827,26,-0.4454,51,0.58946,44,0.34715,55,0.71825,18,-0.9906,16,-1.1824
ENSG00000169813,HNRNPF,21,-0.8308,35,-0.0391,26,-0.5271,28,-0.4127,42,0.24956,40,0.15237,24,-0.6092,74,1.20363
ENSG00000169740,ZNF32,41,-0.6018,71,0.33698,63,0.05419,33,-0.9436,93,0.69285,74,0.31375,30,-1.0946,60,-0.0085
ENSG00000107551,RASSF4,38,-0.6832,37,-0.8667,29,-1.1138,64,0.11396,62,0.06005,42,-0.5307,137,1.41968,110,1.02533
ENSG00000165512,ZNF22,11,-1.1509,12,-1.2278,48,1.11250,28,0.20082,35,0.59446,12,-1.0900,35,0.59401,38,0.71023
ENSG00000165406,MARCH8,4,-1.8544,13,0.05116,6,-1.1015,6,-1.0637,19,0.58528,9,-0.5481,22,0.85734,24,1.00095
ENSG00000172661,WASHC2C,36,0.58818,27,0.18152,16,-0.6582,23,-0.1112,20,-0.3719,12,-1.0517,27,0.12232,33,0.46432
ENSG00000265354,TIMM23,22,-0.9402,64,1.09722,14,-1.6143,13,-1.6905,73,0.99013,50,0.36373,13,-1.7081,24,-0.8031
ENSG00000266412,NCOA4,57,-0.5857,93,0.26312,49,-0.8016,82,-0.0146,103,0.35634,98,0.26964,51,-0.7584,106,0.40344
ENSG00000170324,FRMPD2,6,-2.9272,80,1.44877,0,-7.8192,29,-0.6488,72,0.79811,94,1.26115,0,-8.2406,3,-3.9394
ENSG00000107643,MAPK8,74,0.59199,75,0.84385,22,-1.3092,46,-0.1666,54,0.05990,38,-0.4972,35,-0.6245,23,-1.2448
ENSG00000165633,VSTM4,10,-0.5252,7,-1.3487,25,0.86505,12,-0.3218,14,-0.0996,10,-0.5223,31,1.23877,24,0.78664
ENSG00000225830,ERCC6,42,0.55139,29,-0.0274,41,0.49983,19,-0.7044,6,-2.2327,21,-0.5495,59,1.13397,22,-0.4620
ENSG00000197444,OGDHL,52,-0.4059,94,0.73733,33,-1.1067,88,0.43215,93,0.52213,67,-0.0199,45,-0.6438,16,-2.1936
ENSG00000227345,PARG,44,-0.1083,39,-0.3813,97,1.23392,33,-0.5418,23,-1.0683,74,0.75583,34,-0.5109,47,0.00404
ENSG00000099290,WASHC2A,26,-0.2190,36,0.44844,39,0.42660,19,-0.7070,28,-0.0615,25,-0.2379,17,-0.8041,32,0.12442
ENSG00000198964,SGMS1,41,0.18422,21,-1.0100,55,0.64201,36,-0.0348,26,-0.5528,14,-1.4429,69,1.04715,63,0.88679
ENSG00000185532,PRKG1,8,-1.3397,12,-0.9841,0,-7.1337,8,-1.3726,21,0.03834,10,-1.1194,102,3.16524,18,-0.2093
ENSG00000177613,CSTF2T,15,-0.8983,32,0.38127,29,0.12714,24,-0.2000,26,-0.0236,12,-1.1587,19,-0.4954,46,0.88327
ENSG00000122873,CISD1,220,0.31942,271,0.92690,106,-0.8252,119,-0.6541,179,-0.0162,191,0.09248,112,-0.7535,68,-1.5092
ENSG00000072401,UBE2D1,15,-1.0905,42,0.69622,44,0.57396,23,-0.4261,37,0.27284,24,-0.3558,24,-0.4139,14,-1.1696
ENSG00000108064,TFAM,30,-0.2819,46,0.54724,21,-0.7737,17,-1.1514,31,-0.2113,45,0.36746,34,-0.0719,40,0.21125
ENSG00000237949,LINC00844,26,-2.3925,32,-2.3805,344,1.70391,48,-1.5124,51,-1.4141,38,-1.8653,263,1.20116,423,2.12772
ENSG00000165443,PHYHIPL,135,-0.4098,215,0.44703,193,0.15643,107,-0.7596,242,0.53434,111,-0.7158,180,0.04321,135,-0.4022
ENSG00000148541,FAM13C,47,-0.3170,43,-0.5400,48,-0.2553,31,-0.9180,36,-0.7181,23,-1.4085,55,-0.0554,200,2.27520
ENSG00000108091,CCDC6,111,0.35487,101,0.25821,88,-0.0205,75,-0.2830,97,0.13788,93,0.06115,82,-0.1391,44,-1.0828
ENSG00000151150,ANK3,518,0.13782,343,-0.6335,965,1.19690,355,-0.4578,226,-1.1525,425,-0.1779,281,-0.8211,953,1.17498
ENSG00000072422,RHOBTB1,19,0.43858,18,0.46410,7,-1.1621,10,-0.5373,17,0.24973,8,-0.9087,4,-1.9020,26,0.95993
ENSG00000150347,ARID5B,94,0.46864,60,-0.3162,58,-0.3058,57,-0.3359,72,0.02356,57,-0.3252,64,-0.1599,123,0.92185
ENSG00000138311,ZNF365,126,0.15398,163,0.79149,86,-0.4456,92,-0.3402,112,-0.0293,140,0.32092,24,-2.3244,76,-0.6478
ENSG00000181915,ADO,42,-0.3468,55,0.09538,48,-0.1447,29,-0.9147,76,0.59898,73,0.51847,24,-1.1987,69,0.44109
ENSG00000148572,NRBF2,41,0.39779,46,0.76087,16,-1.0639,14,-1.2569,23,-0.5465,26,-0.3378,30,-0.1258,37,0.19429
ENSG00000171988,JMJD1C,326,1.10274,128,-0.5323,97,-0.8620,142,-0.2687,98,-0.8441,96,-0.8835,221,0.43786,322,1.08549
ENSG00000165476,REEP3,16,-1.5168,14,-1.9283,68,0.75224,18,-1.2932,13,-1.8179,19,-1.2675,44,0.05161,208,3.06869
ENSG00000183230,CTNNA3,12,-1.3778,1,-4.8790,57,1.04781,14,-1.2050,1,-4.6648,16,-0.9571,33,0.15789,166,3.41913
ENSG00000198739,LRRTM3,71,0.56247,74,0.86603,63,0.35691,16,-1.6896,52,0.04951,51,0.02721,12,-2.1388,16,-1.6958
ENSG00000108176,DNAJC12,35,-0.2882,43,0.08063,49,0.24410,46,0.14809,55,0.43124,39,-0.1247,21,-1.0543,44,0.08232
ENSG00000096717,SIRT1,25,0.03650,22,-0.1757,21,-0.2357,24,-0.0336,23,-0.1140,10,-1.3956,28,0.24983,46,1.06079
ENSG00000148634,HERC4,53,0.54119,42,0.20197,11,-1.8363,30,-0.3973,30,-0.3992,21,-0.9421,65,0.87406,46,0.31019
ENSG00000096746,HNRNPH3,88,-0.1648,95,-0.0425,76,-0.3843,78,-0.3360,148,0.69056,68,-0.5556,113,0.23991,115,0.27195
ENSG00000204130,RUFY2,163,0.67979,94,-0.2858,124,0.22377,90,-0.2915,58,-0.9699,88,-0.3173,62,-0.8596,214,1.14696
ENSG00000122912,SLC25A16,31,0.36216,29,0.40365,20,-0.3001,22,-0.1266,18,-0.4440,12,-1.0795,35,0.60871,16,-0.6127
ENSG00000138336,TET1,7,-1.4970,4,-2.4328,13,-0.6621,13,-0.6518,7,-1.4303,10,-1.0310,85,2.74379,47,1.49967
ENSG00000060339,CCAR1,251,0.58121,135,-0.5130,137,-0.3979,158,-0.1693,98,-0.9164,104,-0.8131,232,0.44945,374,1.27590
ENSG00000165730,STOX1,20,-0.4827,15,-1.1386,7,-2.0622,30,0.13246,48,0.89327,50,0.96942,63,1.36650,15,-0.8926
ENSG00000107625,DDX50,50,0.37810,42,0.15130,27,-0.5832,26,-0.6631,32,-0.3392,63,0.75479,33,-0.2598,37,-0.1126
ENSG00000165732,DDX21,92,0.28159,76,-0.0138,89,0.22797,55,-0.5231,48,-0.7295,51,-0.6525,62,-0.3277,143,1.03975
ENSG00000198954,KIF1BP,43,-0.5323,95,1.06662,41,-0.5837,44,-0.4741,62,0.06392,47,-0.3893,39,-0.6799,39,-0.6665
ENSG00000122958,VPS26A,73,0.15836,79,0.38691,79,0.30269,44,-0.6109,54,-0.3055,61,-0.1178,43,-0.6741,67,0.02730
ENSG00000156502,SUPV3L1,42,0.71008,32,0.36649,14,-1.0486,27,-0.0222,31,0.23299,16,-0.7953,13,-1.1631,32,0.26464
ENSG00000156515,HK1,242,0.17119,309,0.79690,215,-0.0142,224,0.05113,229,0.08825,183,-0.2751,115,-0.9933,37,-2.6788
ENSG00000099282,TSPAN15,5,-1.9819,3,-2.7477,19,0.04246,9,-1.0482,6,-1.7411,0,-5.5262,31,0.85298,104,3.50188
ENSG00000171224,FAM241B,22,-0.5697,58,1.53293,3,-3.2066,31,-0.0360,36,0.20232,35,0.19279,7,-2.2548,5,-2.5759
ENSG00000079332,SAR1A,77,-0.1473,103,0.44573,71,-0.2754,59,-0.5653,107,0.38583,87,0.05711,52,-0.7367,79,-0.1086
ENSG00000180817,PPA1,106,-0.7297,230,0.67826,120,-0.5384,86,-1.0534,310,1.00806,171,0.00753,90,-0.9808,122,-0.5161
ENSG00000172731,LRRC20,27,-0.3317,41,0.37657,26,-0.4370,43,0.37717,47,0.51541,52,0.71134,12,-1.5602,11,-1.7424
ENSG00000148730,EIF4EBP2,45,-0.3363,44,-0.4332,37,-0.6188,75,0.50243,74,0.46601,61,0.14473,76,0.50598,53,-0.0656
ENSG00000166224,SGPL1,14,0.01386,10,-0.6265,11,-0.3525,16,0.21432,17,0.29827,18,0.39882,18,0.40073,16,0.17862
ENSG00000166228,PCBD1,16,-0.7773,35,0.66262,29,0.15376,21,-0.3189,26,0.01543,30,0.23118,24,-0.1629,9,-1.5525
ENSG00000107731,UNC5B,9,-1.1773,6,-2.0867,14,-0.5392,13,-0.6749,11,-0.8097,7,-1.4989,37,1.04581,88,2.83024
ENSG00000197746,PSAP,893,-0.1391,1279,0.59978,688,-0.5485,709,-0.5006,1121,0.22683,569,-0.8399,1152,0.27136,773,-0.3650
ENSG00000107742,SPOCK2,216,0.17886,264,0.69655,156,-0.3396,201,0.06867,172,-0.1832,161,-0.2891,160,-0.3003,73,-1.4891
ENSG00000138303,ASCC1,8,-0.4436,9,-0.5283,0,-5.4844,9,-0.2947,26,1.37797,14,0.34904,1,-3.0486,29,1.57389
ENSG00000166295,ANAPC16,35,-0.9271,53,-0.3767,59,-0.1316,84,0.43889,93,0.60028,49,-0.4324,92,0.58772,71,0.15847
ENSG00000168209,DDIT4,17,-0.4939,13,-1.1007,3,-3.1031,15,-0.6927,40,0.84466,15,-0.7358,71,1.91581,38,0.76612
ENSG00000148719,DNAJB12,36,0.34428,29,0.01358,28,-0.0589,26,-0.2107,50,0.89408,14,-1.0633,12,-1.2977,37,0.36970
ENSG00000107745,MICU1,84,-0.0354,123,0.83307,66,-0.3969,83,-0.0391,57,-0.6413,108,0.37452,36,-1.3190,50,-0.8305
ENSG00000122882,ECD,8,-0.6717,18,0.69861,7,-0.8418,10,-0.3091,34,1.65005,7,-0.9648,1,-3.2381,7,-0.8034
ENSG00000138286,FAM149B1,7,-1.0658,10,-0.7706,11,-0.5411,14,-0.0987,22,0.61052,22,0.55639,31,1.17299,15,-0.0315
ENSG00000213551,DNAJC9,37,0.63035,37,0.87616,10,-1.4396,15,-0.8302,26,0.03295,14,-0.8794,16,-0.7177,23,-0.1249
ENSG00000182180,MRPS16,48,0.19439,43,0.01152,45,0.08665,29,-0.5969,52,0.30348,52,0.30320,27,-0.7189,46,0.11131
ENSG00000138279,ANXA7,97,-0.0066,135,0.72641,54,-0.9115,91,-0.1157,117,0.28782,64,-0.6598,58,-0.8039,90,-0.1371
ENSG00000107758,PPP3CB,316,0.33952,340,0.62227,319,0.35575,235,-0.1392,234,-0.1436,255,-0.0094,114,-1.2488,71,-1.9652
ENSG00000166348,USP54,18,-0.8512,12,-1.7024,32,0.04065,27,-0.1949,16,-0.9932,12,-1.4530,26,-0.3001,145,2.93830
ENSG00000176986,SEC24C,16,-1.1944,36,0.04694,56,0.75417,23,-0.6797,42,0.25618,41,0.22679,37,0.05187,31,-0.1923
ENSG00000196968,FUT11,15,-0.3651,17,-0.2650,8,-1.2361,29,0.61917,22,0.19914,10,-0.9716,34,0.91489,25,0.38763
ENSG00000172586,CHCHD1,38,-0.6146,74,0.57783,18,-1.7553,33,-0.8390,75,0.45445,80,0.54557,68,0.28921,34,-0.7831
ENSG00000214655,ZSWIM8,30,0.80381,18,-0.0219,11,-0.7725,23,0.38224,12,-0.6415,15,-0.3494,15,-0.2884,23,0.33697
ENSG00000166507,NDST2,23,0.46607,21,0.44629,5,-1.7156,17,0.00826,17,0.05472,19,0.19095,19,0.17904,6,-1.5209
ENSG00000148660,CAMK2G,233,0.19924,245,0.37606,215,0.07172,202,-0.0310,191,-0.1180,165,-0.3510,238,0.23469,78,-1.4847
ENSG00000035403,VCL,22,0.03074,22,0.07505,2,-3.0207,21,-0.0161,23,0.10553,23,0.11889,39,0.94206,18,-0.2739
ENSG00000185009,AP3M1,10,-0.9447,19,0.06099,13,-0.5453,23,0.35283,12,-0.6581,26,0.52640,22,0.29736,22,0.26218
ENSG00000156110,ADK,22,-0.2379,29,0.23570,14,-0.9645,17,-0.6639,38,0.58930,31,0.29988,35,0.46533,16,-0.7355
ENSG00000156650,KAT6B,175,0.58030,78,-0.8541,220,0.97699,103,-0.2747,82,-0.6274,98,-0.3500,74,-0.7905,239,1.12137
ENSG00000156671,SAMD8,66,-0.2021,81,0.18588,34,-1.2238,66,-0.1927,100,0.47704,68,-0.1473,87,0.24743,81,0.13188
ENSG00000165637,VDAC2,64,-0.8600,175,1.06495,45,-1.4020,75,-0.6134,234,1.26065,87,-0.3890,48,-1.3029,33,-1.8472
ENSG00000165655,ZNF503,50,1.40725,24,0.25033,52,1.48789,9,-1.3195,7,-1.7283,10,-1.1919,14,-0.6614,2,-3.4525
ENSG00000156113,KCNMA1,384,0.88405,262,0.32145,287,0.39121,221,-0.0292,180,-0.3504,186,-0.2996,146,-0.6750,62,-1.9650
ENSG00000151208,DLG5,11,-0.7440,16,-0.2156,10,-0.9098,11,-0.6875,32,0.95582,11,-0.8124,31,0.88978,26,0.55465
ENSG00000148606,POLR3A,70,0.76506,69,1.05888,12,-2.0004,32,-0.5086,33,-0.4411,42,-0.0650,10,-2.1734,33,-0.4689
ENSG00000138326,RPS24,560,-1.0145,704,-0.8070,1451,0.49177,1137,0.09120,1193,0.16901,1764,0.82229,1465,0.50732,1058,-0.0241
ENSG00000108175,ZMIZ1,76,-0.2035,77,-0.2280,131,0.67801,90,0.06507,64,-0.4714,58,-0.6270,136,0.74297,79,-0.1516
ENSG00000108179,PPIF,16,-1.1436,37,0.17497,6,-2.5050,27,-0.3699,38,0.18977,44,0.43454,28,-0.2684,68,1.17165
ENSG00000165424,ZCCHC24,59,-1.0697,23,-2.7623,174,0.63464,112,-0.0825,44,-1.4984,65,-0.9279,197,0.85209,459,2.51335
ENSG00000225484,NUTM2B-AS1,35,1.09555,14,-0.5558,0,-4.4661,16,-0.1909,10,-0.8447,25,0.53171,22,0.29041,32,0.90662
ENSG00000133678,TMEM254,13,-0.3012,21,0.65833,9,-0.9051,8,-0.9327,16,0.04336,10,-0.7385,19,0.33460,18,0.22193
ENSG00000122359,ANXA11,85,-0.1057,130,0.79715,18,-2.4612,82,-0.1690,121,0.45607,75,-0.3172,114,0.36703,27,-1.8268
ENSG00000122378,PRXL2A,327,0.07509,298,-0.0920,290,-0.1148,337,0.12200,291,-0.1116,329,0.08455,493,0.75364,159,-1.0452
ENSG00000108219,TSPAN14,59,0.81649,34,-0.1315,24,-0.6175,38,0.08668,32,-0.1817,26,-0.5293,49,0.49972,31,-0.2473
ENSG00000185737,NRG3,44,0.39255,51,0.89119,6,-2.5803,26,-0.4421,47,0.51181,26,-0.4317,26,-0.4237,16,-1.1830
ENSG00000165678,GHITM,328,-0.0743,517,0.94258,249,-0.5067,240,-0.5614,350,0.03069,347,0.01515,243,-0.5466,126,-1.5417
ENSG00000148600,CDHR1,21,-0.4112,37,0.67473,56,1.23371,13,-1.0506,21,-0.3699,14,-1.0307,19,-0.5121,15,-0.9173
ENSG00000107771,CCSER2,167,0.24221,148,0.05506,174,0.30457,91,-0.7111,94,-0.6629,156,0.12923,152,0.09240,161,0.17846
ENSG00000182771,GRID1,10,-0.5584,20,0.77971,7,-1.0345,16,0.18977,13,-0.1061,14,-0.0407,1,-3.0639,20,0.52529
ENSG00000062650,WAPL,51,-0.0476,49,-0.1513,51,-0.0346,34,-0.6546,46,-0.1930,34,-0.6770,73,0.54057,88,0.86189
ENSG00000122367,LDB3,26,-0.6216,7,-2.9067,30,-0.4095,10,-1.9767,2,-3.9414,7,-2.5425,18,-1.1805,273,4.40140
ENSG00000107779,BMPR1A,12,-0.5910,14,-0.3737,16,-0.1319,15,-0.2533,27,0.74570,12,-0.5840,28,0.79705,20,0.26149
ENSG00000173267,SNCG,57,-1.5164,327,2.01299,22,-2.9203,70,-1.2291,182,0.26143,189,0.32741,16,-3.3446,28,-2.5584
ENSG00000148671,ADIRF,10,-2.7226,21,-1.8848,29,-1.1456,59,-0.0421,101,0.84492,52,-0.2490,249,2.64290,44,-0.5032
ENSG00000148672,GLUD1,104,-0.9876,110,-1.0807,122,-0.7439,216,0.15183,269,0.51284,146,-0.4677,644,2.12938,133,-0.6061
ENSG00000122376,SHLD2,21,0.19292,12,-0.8262,28,0.59843,37,1.09687,13,-0.5624,13,-0.5270,14,-0.4344,27,0.53999
ENSG00000223482,NUTM2A-AS1,28,0.04196,22,-0.3833,37,0.50073,15,-0.8687,19,-0.5406,32,0.25423,15,-0.8858,58,1.27697
ENSG00000107789,MINPP1,18,0.29010,17,0.32405,0,-4.9782,25,0.83242,15,-0.0162,1,-3.5774,25,0.85956,13,-0.2300
ENSG00000138138,ATAD1,91,0.36878,101,0.73849,49,-0.6174,53,-0.4773,98,0.48882,42,-0.8287,42,-0.8575,47,-0.6856
ENSG00000171862,PTEN,122,0.33986,100,0.01379,111,0.18051,159,0.77719,77,-0.4072,81,-0.3281,87,-0.2066,56,-0.8930
ENSG00000138134,STAMBPL1,35,0.42256,34,0.45481,29,0.08646,10,-1.4829,15,-0.9348,47,0.89093,29,0.12728,6,-2.2651
ENSG00000107798,LIPA,16,-1.2658,30,-0.4533,34,-0.1630,21,-0.8739,30,-0.3379,27,-0.4884,35,-0.1069,122,2.09765
ENSG00000119922,IFIT2,5,-1.7192,9,-1.1676,14,-0.3352,14,-0.2628,11,-0.6858,7,-1.2185,33,1.12260,58,2.19023
ENSG00000119917,IFIT3,9,-1.1429,9,-1.3375,1,-3.9057,22,0.15286,15,-0.4546,10,-1.0376,93,2.97478,19,-0.0451
ENSG00000185745,IFIT1,47,-0.3330,97,1.21133,9,-2.7729,31,-0.9558,62,0.10585,34,-0.8364,65,0.18334,43,-0.4908
ENSG00000152778,IFIT5,22,-0.2320,23,-0.1483,29,0.24355,23,-0.1175,24,-0.0665,23,-0.1306,35,0.54454,25,-0.0317
ENSG00000152782,PANK1,30,1.15984,15,-0.0393,2,-2.7473,14,-0.0501,18,0.30451,5,-1.5143,27,0.96913,8,-0.8820
ENSG00000138182,KIF20B,29,0.40445,13,-1.0470,27,0.30071,24,0.08740,18,-0.3178,17,-0.4489,16,-0.5180,56,1.54556
ENSG00000148688,RPP30,28,0.45102,30,0.78535,12,-0.8345,10,-1.1285,20,-0.0886,9,-1.2919,23,0.18942,18,-0.2431
ENSG00000180628,PCGF5,73,-0.1190,73,-0.1476,74,-0.0826,62,-0.3694,129,0.82788,57,-0.5039,89,0.20111,81,0.05367
ENSG00000165338,HECTD2,39,0.94596,33,0.92178,10,-1.2196,20,-0.1340,20,-0.1427,8,-1.5094,11,-1.0738,13,-0.8262
ENSG00000119938,PPP1R3C,17,-0.9903,21,-0.8716,8,-2.0150,60,0.99217,49,0.64410,41,0.35690,70,1.25393,22,-0.6184
ENSG00000107854,TNKS2,63,0.47965,36,-0.4944,40,-0.2590,57,0.30602,43,-0.1269,34,-0.4984,77,0.82486,45,-0.0464
ENSG00000095564,BTAF1,36,0.56031,18,-0.6820,19,-0.4992,22,-0.2561,11,-1.2322,11,-1.2371,53,1.22017,50,1.12084
ENSG00000107864,CPEB3,118,0.55344,90,0.14572,69,-0.3062,111,0.45696,60,-0.5206,76,-0.1651,96,0.21138,39,-1.1603
ENSG00000198060,MARCH5,19,-0.8373,47,0.85352,20,-0.6926,22,-0.5696,38,0.26988,26,-0.3082,28,-0.1841,26,-0.3247
ENSG00000138190,EXOC6,71,0.67215,51,0.16474,93,1.13987,34,-0.4980,28,-0.7996,30,-0.6883,45,-0.0724,16,-1.5996
ENSG00000138207,RBP4,10,-1.2687,37,0.98184,6,-2.1237,15,-0.7506,56,1.43233,32,0.43701,3,-2.9002,8,-1.6328
ENSG00000148690,FRA10AC1,233,0.13434,156,-0.6224,356,0.83838,216,0.01171,121,-0.8906,282,0.44505,199,-0.1196,271,0.38022
ENSG00000108231,LGI1,47,-0.2661,65,0.31928,30,-0.9394,54,-0.0443,60,0.12284,18,-1.7083,128,1.41187,25,-1.2053
ENSG00000280660,AL157396.1,35,0.97598,4,-2.3880,2,-3.2581,10,-1.0317,6,-1.7635,0,-5.4643,103,3.29969,24,0.36615
ENSG00000173145,NOC3L,16,-0.2849,13,-0.7355,25,0.41092,17,-0.1427,12,-0.7489,23,0.29085,11,-0.8379,49,1.59543
ENSG00000108239,TBC1D12,30,-0.5815,16,-1.8141,59,0.47022,38,-0.2405,23,-0.9960,24,-0.9492,32,-0.5179,189,2.72615
ENSG00000095637,SORBS1,123,0.18502,108,-0.0280,59,-0.9489,113,0.04769,81,-0.4777,97,-0.1990,212,1.10976,86,-0.3749
ENSG00000059573,ALDH18A1,33,0.72145,23,0.10993,6,-1.7612,27,0.34414,18,-0.2888,33,0.72031,15,-0.5035,13,-0.7297
ENSG00000119977,TCTN3,14,-0.3252,19,0.24552,15,-0.1667,10,-0.7356,27,0.73205,15,-0.1944,25,0.65508,6,-1.5818
ENSG00000226688,ENTPD1-AS1,15,-0.0359,12,-0.5277,1,-3.9923,11,-0.5944,2,-2.7240,6,-1.4699,48,1.94878,39,1.52516
ENSG00000177853,ZNF518A,101,0.52590,31,-1.5189,64,-0.2175,62,-0.2520,17,-2.1751,24,-1.6707,152,1.23254,216,1.91061
ENSG00000197430,OPALIN,33,-2.1756,23,-3.0309,374,1.71861,28,-2.4318,30,-2.3209,44,-1.7648,144,0.04901,674,3.06435
ENSG00000077147,TM9SF3,120,0.02378,129,0.18395,116,-0.0260,67,-0.8762,124,0.07384,90,-0.4367,150,0.38045,129,0.13412
ENSG00000196233,LCOR,64,0.55080,36,-0.4512,49,0.13478,44,-0.0388,23,-1.0575,33,-0.5120,42,-0.1111,90,1.15908
ENSG00000187122,SLIT1,181,1.13012,104,0.25886,124,0.47946,123,0.46178,48,-1.0229,52,-0.8843,45,-1.1048,37,-1.3847
ENSG00000052749,RRP12,37,0.54887,41,1.03622,18,-0.6083,15,-0.7946,30,0.23063,15,-0.8539,12,-1.1496,11,-1.2949
ENSG00000171314,PGAM1,223,-0.5334,467,0.91634,121,-1.4628,203,-0.6759,393,0.36974,416,0.46517,280,-0.1791,93,-1.8512
ENSG00000171311,EXOSC1,15,-0.2473,23,0.54903,8,-1.2536,17,-0.0073,24,0.48904,8,-1.2253,22,0.34477,14,-0.3338
ENSG00000171307,ZDHHC16,11,-0.3168,16,0.26175,19,0.49353,9,-0.5869,34,1.49225,8,-0.8481,8,-0.8505,2,-2.4293
ENSG00000155229,MMS19,44,0.08391,56,0.63257,48,0.23125,32,-0.4294,34,-0.3467,43,0.06094,29,-0.5455,20,-1.1119
ENSG00000171160,MORN4,25,-0.4219,42,0.48988,28,-0.2814,33,0.00725,33,0.00725,42,0.35769,36,0.14308,9,-1.8900
ENSG00000155252,PI4K2A,28,-0.0282,48,1.18066,26,-0.1342,15,-1.0102,17,-0.8041,37,0.40595,12,-1.3157,9,-1.6633
ENSG00000119986,AVPI1,17,-0.3657,24,0.13821,20,-0.1318,12,-0.8896,35,0.76713,26,0.26977,29,0.42600,9,-1.2569
ENSG00000155256,ZFYVE27,30,0.16701,39,0.81192,24,-0.1847,22,-0.2884,25,-0.1240,18,-0.6146,15,-0.8729,19,-0.5636
ENSG00000155265,GOLGA7B,59,0.53265,40,-0.1310,38,-0.1651,45,0.11613,33,-0.4032,47,0.17455,60,0.56533,22,-1.0045
ENSG00000095713,CRTAC1,23,-0.0032,41,1.36213,14,-0.8014,8,-1.5746,32,0.51979,20,-0.2598,3,-2.7571,9,-1.3555
ENSG00000107521,HPS1,28,0.16094,26,0.08900,4,-2.6754,22,-0.2170,18,-0.5285,38,0.68037,40,0.76335,23,-0.1557
ENSG00000119946,CNNM1,118,1.46580,62,0.47657,41,-0.2995,34,-0.6051,51,0.01947,28,-0.8830,31,-0.7154,9,-2.4972
ENSG00000120053,GOT1,154,-0.5707,390,1.38317,114,-1.0323,123,-0.9188,335,0.67929,223,0.01230,50,-2.2409,46,-2.3910
ENSG00000155287,SLC25A28,23,-0.2909,29,0.14913,16,-0.8601,32,0.24074,35,0.40716,17,-0.7009,34,0.33300,29,0.08896
ENSG00000119929,CUTC,7,-1.2481,18,0.28393,1,-3.5488,25,0.77598,19,0.33262,17,0.16567,17,0.11388,16,0.03620
ENSG00000014919,COX15,20,-0.1442,25,0.19459,6,-2.0182,18,-0.3234,33,0.60009,23,0.02426,23,0.04873,28,0.33037
ENSG00000213341,CHUK,16,0.45579,12,-0.1055,1,-3.3451,10,-0.3405,16,0.42962,16,0.46695,13,0.04948,15,0.36223
ENSG00000095485,CWF19L1,25,0.91940,17,0.46762,16,0.21686,7,-0.9934,10,-0.5581,14,-0.0465,4,-1.6882,12,-0.2329
ENSG00000196072,BLOC1S2,59,-0.3256,89,0.44203,54,-0.4793,70,-0.0623,95,0.43507,110,0.67842,25,-1.5937,46,-0.7123
ENSG00000099194,SCD,157,-2.0593,143,-2.4835,1097,0.99411,330,-0.9439,282,-1.1813,342,-0.8883,817,0.49097,2595,2.75534
ENSG00000235823,OLMALINC,49,-0.6305,19,-2.3162,80,0.15754,62,-0.2635,27,-1.5063,46,-0.7062,84,0.23655,323,2.83173
