Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000167118,URM1,34,0.20284,22,-0.4864,11,-1.5021,31,0.05498,37,0.30595,42,0.49485
ENSG00000207955,AL359091.1,149,3.16413,53,0.35693,21,-1.1071,5,-3.6056,29,-0.5814,5,-2.9808
ENSG00000167123,CERCAM,288,2.30690,175,0.86603,77,-0.4673,24,-2.7061,96,-0.1253,19,-2.5139
ENSG00000136811,ODF2,11,-0.3256,32,1.52937,7,-0.8902,12,-0.1060,9,-0.5984,11,-0.2875
ENSG00000119392,GLE1,14,0.22681,8,-0.6269,13,0.02511,18,0.92210,4,-1.6729,1,-3.0621
ENSG00000197694,SPTAN1,190,-1.3637,357,-0.2914,341,-0.3648,616,1.01610,368,-0.2444,381,-0.1875
ENSG00000119333,WDR34,10,-0.6378,6,-1.2281,12,-0.2466,20,0.84083,7,-0.9671,19,0.46102
ENSG00000119335,SET,576,0.66698,409,0.01616,472,0.24671,341,-0.3926,401,-0.0150,253,-0.7367
ENSG00000160445,ZER1,34,-1.1440,73,0.10960,73,0.12224,85,0.59309,50,-0.4650,73,0.11689
ENSG00000107021,TBC1D13,27,-0.2631,53,0.86427,17,-0.8994,28,-0.2629,26,-0.2777,51,0.79930
ENSG00000167136,ENDOG,29,-1.0792,29,-1.0277,11,-2.3868,90,1.46466,38,-0.5786,58,0.07205
ENSG00000198917,SPOUT1,20,0.67219,29,1.20595,7,-1.1034,13,-0.1942,3,-2.1763,10,-0.5668
ENSG00000171097,KYAT1,14,0.17845,25,1.15942,7,-0.7977,14,0.32419,2,-2.5455,6,-1.1735
ENSG00000136802,LRRC8A,52,-0.0305,55,0.07582,44,-0.2622,38,-0.7021,40,-0.4322,130,1.56181
ENSG00000095319,NUP188,17,0.79527,21,1.00730,8,-0.5101,7,-1.0199,6,-0.9669,16,0.56626
ENSG00000148341,SH3GLB2,93,-0.4678,83,-0.5941,137,0.18156,145,0.43692,69,-0.8753,165,0.48969
ENSG00000148343,MIGA2,13,-0.6262,20,0.08153,25,0.42153,25,0.70412,6,-1.7254,14,-0.5025
ENSG00000167130,DOLPP1,18,0.83696,11,-0.0478,16,0.55114,10,-0.3105,4,-1.5662,8,-0.5965
ENSG00000095321,CRAT,19,-0.8002,21,-0.5733,15,-1.0730,40,0.72103,24,-0.3874,47,0.70057
ENSG00000119383,PTPA,56,-1.0913,78,-0.4985,123,0.23374,125,0.40933,128,0.29674,125,0.25156
ENSG00000188483,IER5L,10,-1.6577,37,0.38718,48,0.83047,37,0.65401,7,-2.1227,28,-0.0343
ENSG00000148335,NTMT1,20,-0.8852,6,-2.5469,28,-0.2803,50,1.08624,17,-1.0200,48,0.55536
ENSG00000148331,ASB6,9,-1.3756,30,0.49940,19,-0.1938,29,0.71610,19,-0.1850,17,-0.4320
ENSG00000136827,TOR1A,17,-0.8155,17,-0.7498,20,-0.5235,41,1.06557,26,-0.0814,18,-0.6923
ENSG00000136819,C9orf78,159,0.60712,125,0.12807,110,-0.0722,94,-0.4519,85,-0.4678,136,0.27229
ENSG00000136878,USP20,21,-0.2007,30,0.37166,6,-2.0278,30,0.61203,19,-0.3029,19,-0.3185
ENSG00000187239,FNBP1,328,2.09184,243,1.08813,74,-0.8277,26,-2.8692,104,-0.3169,87,-0.5934
ENSG00000148358,GPR107,53,0.85744,21,-0.7528,33,-0.0599,37,0.21465,11,-1.7240,21,-0.7653
ENSG00000107130,NCS1,39,-2.3008,90,-0.9005,108,-0.6274,205,0.63366,176,0.14124,341,1.26570
ENSG00000130707,ASS1,10,-1.6367,1,-4.1844,3,-3.2137,53,2.24851,25,-0.1387,15,-0.9071
ENSG00000107164,FUBP3,61,1.01169,53,0.61530,18,-1.0774,24,-0.8278,30,-0.2775,41,0.18847
ENSG00000130713,EXOSC2,13,-0.4581,27,0.76762,18,0.08921,21,0.58216,1,-3.6996,12,-0.4910
ENSG00000097007,ABL1,58,1.78894,20,-0.3341,34,0.48309,11,-1.6080,11,-1.1660,23,-0.0911
ENSG00000126878,AIF1L,250,2.71187,92,0.21433,39,-1.1098,12,-3.2822,90,0.18802,31,-1.4359
ENSG00000126883,NUP214,32,0.73589,30,0.55202,26,0.29503,16,-0.5896,17,-0.3759,13,-0.7966
ENSG00000160539,PLPP7,11,-0.5764,20,0.37513,23,0.54515,20,0.56453,9,-0.8279,5,-1.5903
ENSG00000130723,PRRC2B,102,-0.5930,165,0.22417,204,0.57992,145,0.03643,129,-0.1627,149,0.06530
ENSG00000130714,POMT1,25,-0.0770,44,0.86055,27,0.09940,27,0.06956,8,-1.6614,23,-0.1928
ENSG00000130717,UCK1,22,-0.0518,25,0.16324,14,-0.6928,22,-0.0568,25,0.12592,30,0.45291
ENSG00000107263,RAPGEF1,17,-1.1897,37,0.14872,29,-0.2282,35,0.07881,41,0.29769,59,0.89844
ENSG00000160563,MED27,15,-0.5578,15,-0.5592,27,0.40665,32,1.18270,2,-3.0660,8,-1.3740
ENSG00000196358,NTNG2,11,-1.1905,16,-0.5587,34,0.62131,23,-0.0216,21,-0.1673,47,1.15850
ENSG00000107290,SETX,144,0.72423,209,1.27485,127,0.41555,60,-1.0311,83,-0.2716,36,-1.5528
ENSG00000125482,TTF1,52,0.23179,70,0.70963,78,0.89368,39,-0.3435,22,-1.0847,24,-0.9621
ENSG00000125484,GTF3C4,17,-0.5342,35,0.69873,28,0.36265,24,0.15723,24,0.07999,10,-1.2897
ENSG00000165698,SPACA9,17,-0.1402,11,-0.8650,29,0.68034,21,0.27463,15,-0.3494,15,-0.3571
ENSG00000165699,TSC1,47,-0.7910,120,0.78379,100,0.48126,81,0.19883,49,-0.6687,60,-0.3519
ENSG00000148308,GTF3C5,27,0.38845,32,0.56978,23,0.05862,18,-0.5068,18,-0.2875,23,0.08398
ENSG00000160271,RALGDS,90,1.21218,71,0.60009,64,0.43103,25,-1.3388,33,-0.6322,41,-0.2898
ENSG00000148296,SURF6,49,-0.0968,74,0.59410,71,0.52398,46,-0.2747,40,-0.3841,49,-0.0753
ENSG00000148297,MED22,14,-0.2133,21,0.49437,4,-1.8314,19,0.50566,15,-0.0331,11,-0.5012
ENSG00000148303,RPL7A,512,-0.1795,289,-1.0494,380,-0.6288,586,0.08116,839,0.64374,792,0.54733
ENSG00000148290,SURF1,56,-0.1119,27,-1.2409,36,-0.7779,60,0.02288,103,0.91071,78,0.42448
ENSG00000148291,SURF2,18,-0.8730,12,-1.4680,22,-0.5364,41,0.70623,50,0.76148,28,-0.1570
ENSG00000148248,SURF4,54,0.00727,52,-0.0550,60,0.16746,58,0.20378,25,-1.1484,59,0.14726
ENSG00000148300,REXO4,41,0.25344,42,0.29211,56,0.76545,25,-0.7730,44,0.34960,31,-0.2193
ENSG00000160326,SLC2A6,9,-1.6593,18,-0.5418,36,0.54866,40,1.23473,15,-0.8250,12,-1.1977
ENSG00000235106,BRD3OS,15,-1.5982,45,0.23191,21,-0.9417,49,0.58139,48,0.32233,52,0.45603
ENSG00000169925,BRD3,104,0.94767,115,0.99029,75,0.27632,33,-1.3230,51,-0.3519,54,-0.2625
ENSG00000196363,WDR5,12,-0.2273,7,-1.0299,14,0.03351,15,0.33050,7,-0.9246,21,0.76674
ENSG00000186350,RXRA,26,-0.3858,86,1.63613,19,-0.8636,28,-0.3483,15,-1.2316,45,0.50598
ENSG00000130558,OLFM1,170,-2.9229,276,-2.0655,591,-0.9242,1779,1.57598,1196,0.18022,1174,0.15094
ENSG00000196422,PPP1R26,10,-0.7879,11,-0.5910,10,-0.6549,16,0.11796,22,0.57461,28,0.95431
ENSG00000122140,MRPS2,17,-0.9511,26,-0.1895,13,-1.2035,44,1.16370,9,-1.8008,36,0.30673
ENSG00000107147,KCNT1,3,-3.5153,47,0.40682,46,0.38522,53,1.04621,19,-0.9610,33,-0.1637
ENSG00000130559,CAMSAP1,33,-0.7611,61,0.26448,67,0.41191,65,0.60800,34,-0.6623,28,-0.9239
ENSG00000130560,UBAC1,71,0.27515,53,-0.2200,47,-0.4001,62,0.02481,63,0.05984,58,-0.0809
ENSG00000148411,NACC2,153,1.32704,93,0.26645,35,-1.2352,36,-1.5694,88,0.17064,124,0.74517
ENSG00000238227,TMEM250,13,-1.2918,4,-2.6926,13,-1.1978,38,0.85549,32,0.23565,51,1.00005
ENSG00000160360,GPSM1,27,-0.0751,25,-0.1582,20,-0.4881,33,0.45736,21,-0.4538,25,-0.1450
ENSG00000165684,SNAPC4,5,-1.2950,25,1.16192,3,-1.9680,17,0.86966,2,-2.5352,14,0.19482
ENSG00000165689,ENTR1,14,-0.0354,33,1.38252,23,0.72231,9,-0.8917,10,-0.5591,13,-0.1693
ENSG00000165688,PMPCA,17,-1.5585,58,0.46574,41,-0.1030,59,0.85761,23,-0.9692,41,-0.0960
ENSG00000148384,INPP5E,11,-0.4076,14,-0.0435,11,-0.3229,17,0.46896,10,-0.4793,15,0.13583
ENSG00000148396,SEC16A,31,-0.5926,41,-0.0887,38,-0.2070,56,0.61464,31,-0.5159,43,-0.0299
ENSG00000148400,NOTCH1,52,1.50672,59,1.48076,16,-0.6273,3,-3.3753,22,-0.1505,32,0.42089
ENSG00000172889,EGFL7,12,-2.9044,66,-0.2220,52,-0.5829,116,1.22293,58,-0.4322,97,0.38612
ENSG00000165716,DIPK1B,8,-2.5284,17,-1.2568,39,0.03267,66,1.67301,17,-1.2177,33,-0.2343
ENSG00000233016,SNHG7,27,0.27087,30,0.42938,20,-0.2244,23,0.02546,16,-0.5973,18,-0.3811
ENSG00000244187,TMEM141,40,-0.6199,4,-3.9446,18,-1.7302,84,1.10028,66,0.23102,66,0.25119
ENSG00000196642,RABL6,86,-0.5239,111,-0.0846,67,-0.8595,115,-0.0329,138,0.26285,219,1.05149
ENSG00000232434,AJM1,9,-1.4790,18,-0.3984,9,-1.3536,29,0.62979,21,-0.1610,46,1.17110
ENSG00000054148,PHPT1,178,0.10964,74,-1.2549,130,-0.4043,166,-0.0158,202,0.30078,248,0.64319
ENSG00000107223,EDF1,260,-0.4901,187,-0.9521,212,-0.7561,470,0.84980,315,-0.1417,329,-0.0718
ENSG00000159069,FBXW5,49,-0.9130,62,-0.4856,50,-0.7995,105,0.57476,83,-0.0176,128,0.69147
ENSG00000107317,PTGDS,3326,1.81948,1458,0.04407,821,-0.8536,382,-2.4632,924,-0.6722,2802,1.14724
ENSG00000148362,PAXX,59,0.51605,19,-1.3163,43,-0.0533,43,-0.1156,43,-0.0811,55,0.31222
ENSG00000107331,ABCA2,507,2.21935,200,0.10103,153,-0.3207,73,-1.8485,141,-0.4493,80,-1.3258
ENSG00000107281,NPDC1,73,-1.4419,108,-0.7505,215,0.32969,248,0.96574,123,-0.5549,167,-0.0763
ENSG00000177239,MAN1B1,39,-0.0825,30,-0.4706,66,0.78987,47,0.32747,13,-1.6954,35,-0.2591
ENSG00000176978,DPP7,61,-0.3509,83,0.16424,55,-0.4749,86,0.36475,48,-0.6827,93,0.35869
ENSG00000176884,GRIN1,16,-3.8716,175,-0.2198,220,0.13868,342,1.66262,93,-1.1887,125,-0.7462
ENSG00000176101,SSNA1,79,0.47349,38,-0.7297,46,-0.4488,61,0.00218,65,0.09672,60,-0.0373
ENSG00000176058,TPRN,72,1.59015,21,-0.7060,43,0.41010,19,-1.1742,28,-0.2527,21,-0.6816
ENSG00000187713,TMEM203,17,-1.3341,26,-0.6580,21,-0.9258,54,0.87204,33,-0.2747,61,0.72375
ENSG00000212864,RNF208,27,-1.6452,45,-0.7463,31,-1.2891,108,1.13488,86,0.26662,79,0.12872
ENSG00000188229,TUBB4B,75,-1.8499,109,-1.1745,204,-0.2100,398,1.68389,104,-1.2511,173,-0.4698
ENSG00000188986,NELFB,33,-0.5589,35,-0.4198,35,-0.4045,46,0.01942,65,0.57990,71,0.72474
ENSG00000165802,NSMF,76,-1.4120,121,-0.5944,74,-1.3460,176,-0.0189,230,0.42038,493,1.78878
ENSG00000182154,MRPL41,93,-0.7961,82,-0.9113,49,-1.6720,181,0.52090,248,0.86079,189,0.40007
ENSG00000148399,DPH7,15,0.04817,27,0.96517,31,1.17783,12,-0.4002,4,-1.8809,7,-1.0607
ENSG00000165724,ZMYND19,6,-1.2075,16,0.24167,25,1.00211,16,0.34207,12,-0.2527,8,-0.7780
ENSG00000203993,ARRDC1-AS1,11,-0.2042,14,0.18892,15,0.25773,13,0.03911,7,-0.9649,17,0.44813
ENSG00000181090,EHMT1,43,0.70222,74,1.56482,49,0.82990,12,-1.7183,20,-0.5960,18,-0.7593
ENSG00000148408,CACNA1B,3,-3.8965,55,0.44105,99,1.45679,51,0.48513,33,-0.3827,24,-0.8658
ENSG00000015171,ZMYND11,219,0.53843,169,0.04784,233,0.56695,119,-0.7124,151,-0.1391,178,0.13016
ENSG00000151240,DIP2C,82,0.73581,59,0.09840,62,0.16130,52,-0.1824,27,-1.1317,39,-0.5423
ENSG00000225140,AL358216.1,46,2.72353,18,0.35095,5,-1.4466,3,-2.6816,8,-0.8135,9,-0.7919
ENSG00000107929,LARP4B,34,-0.3531,40,-0.0716,46,0.15151,46,0.23680,36,-0.2374,44,0.07463
ENSG00000107937,GTPBP4,57,0.12513,61,0.21685,61,0.21021,55,0.06123,36,-0.5948,42,-0.3785
ENSG00000067064,IDI1,160,0.06295,130,-0.2778,118,-0.4345,165,0.15692,128,-0.3015,192,0.34857
ENSG00000047056,WDR37,17,-0.3241,13,-0.7046,9,-1.2427,27,0.69017,21,0.02334,22,0.08126
ENSG00000185736,ADARB2,160,2.60136,74,0.53891,31,-0.8305,10,-2.9028,26,-1.0707,35,-0.6206
ENSG00000067057,PFKP,40,-2.4476,116,-0.7081,181,-0.0173,298,1.48787,130,-0.5414,130,-0.5375
ENSG00000107959,PITRM1,42,-0.6343,41,-0.6077,63,0.07212,80,0.72603,44,-0.5016,55,-0.1410
ENSG00000226762,LINC02668,0,-7.1583,7,-1.0325,11,-0.4271,24,1.70769,10,-0.5609,16,0.22690
ENSG00000067082,KLF6,38,-0.4308,108,1.35688,93,1.07916,31,-0.9716,35,-0.5143,52,0.09400
ENSG00000173848,NET1,35,0.30456,51,0.88388,21,-0.5124,17,-1.1147,40,0.49685,45,0.67587
ENSG00000196372,ASB13,15,-0.8926,14,-0.9415,15,-0.7833,35,0.84104,39,0.68721,18,-0.5624
ENSG00000108021,TASOR2,49,0.00091,142,1.87010,83,0.87698,25,-1.3758,40,-0.3202,27,-0.9198
ENSG00000057608,GDI2,140,-0.0323,84,-0.8132,151,0.09606,174,0.52612,99,-0.5715,111,-0.3820
ENSG00000134452,FBH1,36,0.30908,27,-0.1940,37,0.32139,33,0.20882,19,-0.7460,17,-0.9119
ENSG00000134453,RBM17,152,0.73128,157,0.69063,84,-0.3323,73,-0.7633,81,-0.3911,117,0.20363
ENSG00000170525,PFKFB3,53,0.45193,81,1.11103,25,-0.7600,36,-0.3393,15,-1.5866,46,0.14322
ENSG00000065675,PRKCQ,20,1.05615,12,0.11659,7,-0.7703,11,-0.1301,6,-0.8379,6,-1.0123
ENSG00000237943,PRKCQ-AS1,62,2.09197,9,-1.4639,31,0.39757,12,-1.3296,17,-0.5318,8,-1.5456
ENSG00000198879,SFMBT2,14,-0.1397,7,-1.1175,26,0.81352,13,-0.4341,8,-1.0510,35,1.35794
ENSG00000123243,ITIH5,15,-0.7468,61,1.69849,2,-3.3668,9,-1.8140,39,0.86315,62,1.71391
ENSG00000151657,KIN,34,0.75108,52,1.35910,26,0.21969,16,-0.7230,6,-2.0652,12,-0.9631
ENSG00000165629,ATP5F1C,78,-1.0586,52,-1.5731,92,-0.7107,242,1.56212,76,-1.0178,114,-0.3910
ENSG00000165632,TAF3,63,0.29053,101,1.07362,86,0.77671,34,-0.9723,60,0.18187,27,-1.0526
ENSG00000048740,CELF2,64,-2.0881,408,0.94340,526,1.40016,231,-0.0024,129,-0.9048,199,-0.2391
ENSG00000151461,UPF2,114,0.25041,161,0.79099,116,0.24695,87,-0.3047,78,-0.3971,64,-0.6838
ENSG00000181192,DHTKD1,47,1.53748,30,0.45494,5,-2.0791,11,-1.4118,21,-0.0616,28,0.36381
ENSG00000065665,SEC61A2,34,-0.3420,17,-1.3521,69,0.81775,58,0.87137,15,-1.5728,18,-1.2611
ENSG00000165609,NUDT5,27,0.38434,33,0.64844,2,-3.2783,27,0.49955,5,-2.1115,19,-0.2761
ENSG00000151465,CDC123,36,-0.3191,18,-1.3460,41,-0.0682,62,1.04021,29,-0.6039,21,-1.1084
ENSG00000183049,CAMK1D,36,-2.6856,208,0.09059,223,0.20332,250,0.63769,144,-0.4950,317,0.79011
ENSG00000151468,CCDC3,5,-2.6158,12,-1.3550,12,-1.3187,51,1.78418,27,-0.0887,25,-0.2521
ENSG00000123240,OPTN,186,-1.1200,403,0.17551,589,0.80713,420,0.38345,313,-0.2294,256,-0.5425
ENSG00000107537,PHYH,16,-1.0762,8,-1.9728,11,-1.4987,45,1.14590,35,0.24900,35,0.24014
ENSG00000086475,SEPHS1,21,-0.3424,22,-0.2167,13,-1.0418,24,-0.1321,28,0.12453,55,1.26328
ENSG00000165630,PRPF18,32,0.67696,31,0.57034,23,0.05889,21,-0.1598,8,-1.5917,13,-0.8047
ENSG00000239665,AL157392.3,16,0.20846,31,1.31771,10,-0.5550,13,-0.2546,3,-1.9867,15,0.04616
ENSG00000151474,FRMD4A,38,-0.4677,140,1.81647,26,-0.9891,47,-0.1277,20,-1.3454,45,-0.1370
ENSG00000065809,FAM107B,653,3.71033,130,-0.4290,122,-0.5279,9,-4.8249,84,-1.0847,23,-3.0190
ENSG00000187522,HSPA14,7,-0.9474,13,0.11424,13,0.09896,17,0.81617,9,-0.4812,7,-0.8560
ENSG00000152457,DCLRE1C,28,1.44728,28,1.21040,7,-1.0283,6,-1.5528,3,-2.0277,17,0.38562
ENSG00000176244,ACBD7,52,-0.3927,31,-1.1473,25,-1.4517,54,-0.4449,66,0.01599,213,2.10557
ENSG00000152465,NMT2,38,-0.8688,121,1.07236,80,0.37237,66,0.09194,50,-0.3814,45,-0.5516
ENSG00000148468,FAM171A1,184,0.66840,154,0.27629,138,0.10716,107,-0.4366,102,-0.3686,105,-0.3360
ENSG00000148481,MINDY3,31,-0.2443,25,-0.5558,16,-1.1981,48,0.76973,36,0.02533,27,-0.4400
ENSG00000165985,C1QL3,0,-5.9499,37,0.88866,34,0.75435,28,0.75532,12,-0.8670,17,-0.3419
ENSG00000148484,RSU1,27,0.69095,16,-0.1878,14,-0.4306,14,-0.5565,22,0.30967,21,0.21835
ENSG00000026025,VIM,174,0.28347,227,0.68858,130,-0.2180,27,-3.0629,65,-1.2888,614,2.64631
ENSG00000136738,STAM,58,0.22793,35,-0.6146,82,0.76448,50,-0.0882,46,-0.1876,37,-0.5011
ENSG00000148482,SLC39A12,14,-0.6376,30,0.64176,13,-0.6830,4,-2.9346,1,-4.3046,116,3.53715
ENSG00000165995,CACNB2,6,-3.3445,43,-0.4060,66,0.26760,84,1.16755,47,-0.2625,54,-0.0609
ENSG00000241058,NSUN6,27,0.59103,46,1.45400,21,0.15100,13,-0.8566,9,-1.0680,12,-0.7047
ENSG00000165997,ARL5B,25,0.08984,17,-0.5359,24,-0.0044,27,0.25898,26,0.13247,16,-0.6384
ENSG00000120594,PLXDC2,83,1.04822,78,0.78095,126,1.65021,19,-1.7847,17,-1.5742,20,-1.3338
ENSG00000078114,NEBL,124,-0.1483,213,0.74897,51,-1.4843,110,-0.4608,152,0.18507,247,1.00119
ENSG00000078403,MLLT10,38,0.42273,72,1.50769,45,0.66708,18,-1.0118,7,-2.0933,25,-0.2564
ENSG00000136770,DNAJC1,50,1.19750,36,0.47693,26,-0.0827,17,-0.9606,23,-0.2727,18,-0.6222
ENSG00000148444,COMMD3,44,0.55247,22,-0.5814,33,-0.0072,36,0.23351,15,-1.2213,25,-0.3901
ENSG00000168283,BMI1,102,0.93275,39,-0.7315,64,0.03467,46,-0.6900,81,0.41963,57,-0.1635
ENSG00000150867,PIP4K2A,840,2.79739,201,-0.4331,168,-0.7069,65,-2.6038,224,-0.2641,111,-1.3434
ENSG00000148450,MSRB2,76,0.09093,61,-0.2668,35,-1.1144,60,-0.4040,146,1.19187,85,0.28019
ENSG00000165312,OTUD1,14,-0.3369,29,0.81399,22,0.34508,17,-0.0750,15,-0.2593,13,-0.4514
ENSG00000120549,KIAA1217,11,-2.1260,56,0.46587,209,3.15576,22,-1.3337,25,-0.7968,19,-1.2054
ENSG00000107863,ARHGAP21,859,1.32393,875,1.13291,536,0.29504,189,-1.7073,335,-0.4510,243,-0.9480
ENSG00000099256,PRTFDC1,52,1.62847,22,-0.1072,19,-0.3221,9,-1.7567,15,-0.6814,38,0.77040
ENSG00000151023,ENKUR,21,0.65887,27,0.95575,23,0.64912,7,-1.5723,11,-0.4203,20,0.44670
ENSG00000151025,GPR158,16,-2.9273,108,0.07590,269,1.66691,122,0.42749,90,-0.2039,43,-1.3479
ENSG00000136750,GAD2,2,-5.3513,95,0.10976,78,-0.2015,102,0.34579,209,1.47225,93,0.07005
ENSG00000136754,ABI1,45,-0.8182,58,-0.3589,92,0.37859,82,0.30818,44,-0.7653,114,0.73788
ENSG00000107890,ANKRD26,119,-0.3297,402,1.80199,197,0.51677,106,-0.6593,105,-0.4934,68,-1.1496
ENSG00000136758,YME1L1,75,-0.4225,119,0.36215,92,-0.0630,111,0.37412,72,-0.4336,78,-0.3119
ENSG00000107897,ACBD5,101,0.63289,77,0.10517,39,-0.9419,56,-0.5609,95,0.44630,84,0.24662
ENSG00000099246,RAB18,90,-0.2954,83,-0.3892,107,0.01661,107,0.01875,125,0.27148,138,0.42923
ENSG00000254635,WAC-AS1,68,-0.3440,139,0.86960,114,0.52820,82,-0.0010,60,-0.4961,46,-0.9124
ENSG00000095787,WAC,203,-0.0974,176,-0.3087,218,0.02734,199,-0.1779,287,0.47735,261,0.31979
ENSG00000095739,BAMBI,45,2.43982,23,0.63884,21,0.48222,2,-3.5741,8,-0.9482,5,-1.6125
ENSG00000165757,JCAD,9,-2.2079,43,0.17919,59,0.70714,47,0.48873,54,0.53924,23,-0.7737
ENSG00000107951,MTPAP,21,-0.2725,16,-0.6714,28,0.22836,24,-0.0312,21,-0.1848,40,0.82306
ENSG00000148516,ZEB1,114,-0.3197,206,0.67860,154,0.19132,111,-0.4675,165,0.30303,169,0.34531
ENSG00000165322,ARHGAP12,46,0.37338,43,0.19280,29,-0.4205,23,-1.0101,61,0.78162,59,0.74491
ENSG00000170759,KIF5B,1054,1.64312,851,0.95199,403,-0.2807,158,-2.1370,522,0.13202,291,-0.7832
ENSG00000120616,EPC1,66,0.68076,135,1.88789,51,0.17199,21,-1.5129,31,-0.6205,25,-0.9469
ENSG00000216937,CCDC7,129,0.73738,148,0.86879,77,-0.2079,42,-1.4799,142,0.80372,82,-0.0981
ENSG00000150093,ITGB1,205,2.04200,100,0.35675,47,-0.8278,23,-2.3171,80,-0.0164,74,-0.1282
ENSG00000099250,NRP1,3,-2.5372,20,0.15820,16,-0.2000,22,0.58597,11,-0.6861,35,1.12838
ENSG00000148498,PARD3,17,-0.0555,40,1.41046,10,-0.8853,7,-1.6616,16,-0.1649,45,1.63924
ENSG00000108094,CUL2,30,-0.5768,29,-0.5868,64,0.67586,57,0.78952,24,-0.8621,18,-1.2772
ENSG00000095794,CREM,27,-0.7002,38,-0.0906,44,0.12504,46,0.33809,26,-0.6770,57,0.57235
ENSG00000108100,CCNY,78,-0.5893,72,-0.6535,90,-0.3110,121,0.26111,164,0.66504,126,0.23208
ENSG00000198105,ZNF248,20,-0.7769,51,0.78822,44,0.54104,34,0.22182,23,-0.4538,19,-0.7976
ENSG00000175395,ZNF25,33,-1.4988,43,-1.0068,69,-0.2975,116,0.94270,126,0.69370,57,-0.5749
ENSG00000189180,ZNF33A,82,0.22777,88,0.31932,106,0.61710,54,-0.6426,101,0.53450,49,-0.5999
ENSG00000075407,ZNF37A,100,0.57798,139,1.05517,108,0.61950,48,-0.9274,77,0.06112,23,-1.7763
ENSG00000185904,LINC00839,2,-2.6438,8,-0.8824,10,-0.4285,24,1.79466,3,-2.0314,14,0.06020
ENSG00000196693,ZNF33B,12,-1.0453,30,0.42234,32,0.49438,26,0.26057,34,0.63040,8,-1.5635
ENSG00000165733,BMS1,53,-0.1720,87,0.64985,62,0.08789,56,-0.1047,78,0.45504,29,-1.0949
ENSG00000169826,CSGALNACT2,28,0.63784,22,0.10927,32,0.77326,14,-0.7145,29,0.58154,4,-2.3140
ENSG00000198915,RASGEF1A,10,-1.9353,32,-0.0476,28,-0.2136,45,0.88088,31,-0.0775,35,0.12062
ENSG00000169813,HNRNPF,79,1.25259,35,-0.2744,53,0.36973,27,-0.9150,24,-0.8421,41,-0.0411
ENSG00000169740,ZNF32,56,-0.0822,32,-0.9429,68,0.23683,59,0.00589,82,0.54127,58,-0.0261
ENSG00000107551,RASSF4,64,0.47850,97,1.11704,43,-0.2364,28,-1.1606,45,-0.1455,70,0.55447
ENSG00000165512,ZNF22,43,1.16989,18,-0.4246,35,0.61245,12,-1.3285,25,0.10186,24,0.03254
ENSG00000165406,MARCH8,32,1.27864,12,-0.4717,18,0.15216,8,-1.3660,17,0.07132,21,0.40635
ENSG00000172661,WASHC2C,43,0.32560,61,0.85920,34,-0.0668,33,-0.2258,25,-0.5716,23,-0.6731
ENSG00000265354,TIMM23,24,-1.1006,17,-1.4770,36,-0.3667,73,1.35923,34,-0.4588,33,-0.5172
ENSG00000266412,NCOA4,114,0.54573,89,0.05910,45,-0.9934,80,-0.1500,85,-0.0098,87,0.02119
ENSG00000204172,AGAP9,19,1.05141,29,1.60862,2,-2.5749,6,-1.1925,0,-3.6828,17,0.70009
ENSG00000170324,FRMPD2,1,-4.9623,18,-1.2175,0,-9.2100,78,2.38412,60,0.64385,8,-2.3359
ENSG00000107643,MAPK8,28,-0.9699,41,-0.3079,45,-0.1444,74,1.10254,42,-0.2774,20,-1.4002
ENSG00000128805,ARHGAP22,44,1.55989,32,0.73815,28,0.51620,9,-1.6335,18,-0.1959,3,-2.6910
ENSG00000165633,VSTM4,32,1.96283,6,-1.2227,11,-0.2635,6,-1.5122,12,-0.0527,11,-0.1665
ENSG00000225830,ERCC6,21,-0.2281,60,1.59273,24,0.01943,21,-0.2850,19,-0.3389,9,-1.5127
ENSG00000197444,OGDHL,10,-2.8534,31,-1.1080,27,-1.3260,101,1.29388,89,0.51968,76,0.25779
ENSG00000227345,PARG,23,-0.9838,55,0.45913,48,0.20896,40,-0.1020,75,0.96091,33,-0.3439
ENSG00000099290,WASHC2A,40,-0.1235,38,-0.1920,75,0.92920,45,0.10756,25,-0.8196,31,-0.5002
ENSG00000198964,SGMS1,73,1.44513,39,0.12551,50,0.55682,18,-1.3432,35,-0.0482,14,-1.3679
ENSG00000185532,PRKG1,23,0.90066,36,1.57176,29,1.17881,3,-2.4719,1,-3.1948,16,0.20092
ENSG00000177613,CSTF2T,44,0.80149,13,-1.1950,36,0.38625,28,-0.0409,23,-0.3727,14,-1.0424
ENSG00000122873,CISD1,63,-1.6806,79,-1.2406,135,-0.4215,276,1.32905,173,-0.0250,144,-0.3238
ENSG00000072401,UBE2D1,22,-0.3215,21,-0.3796,25,-0.0848,35,0.75925,19,-0.4940,15,-0.8917
ENSG00000108064,TFAM,38,-0.0086,47,0.30588,54,0.55682,33,-0.3369,30,-0.3842,45,0.23699
ENSG00000237949,LINC00844,647,2.80711,120,-0.8247,188,-0.1252,27,-3.5564,190,-0.1044,132,-0.6788
