Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000196781,TLE1,21,-1.1851,67,0.59517,35,-0.4851,28,-0.7738,32,-0.6190,94,1.14057,13,-1.8625,70,0.82102
ENSG00000135018,UBQLN1,102,-0.4339,89,-0.6336,184,0.60847,116,-0.2399,145,0.12231,81,-0.7804,132,-0.0378,131,-0.0505
ENSG00000165113,GKAP1,95,1.40891,70,0.88643,26,-0.7799,71,0.92411,30,-0.4579,52,0.41709,25,-0.7006,23,-0.9518
ENSG00000165115,KIF27,44,0.90766,55,1.25905,12,-1.1897,44,0.90604,20,-0.3837,27,0.09265,5,-2.3391,25,-0.0299
ENSG00000165119,HNRNPK,360,-0.0403,394,0.10283,407,0.18717,316,-0.2413,421,0.22722,353,-0.0691,294,-0.3522,339,-0.1563
ENSG00000148053,NTRK2,442,-0.5218,608,-0.0314,424,-0.6789,391,-0.7074,609,-0.0292,2350,2.30238,441,-0.5267,446,-0.5900
ENSG00000135049,AGTPBP1,184,1.68092,68,0.03590,74,0.18174,86,0.39192,55,-0.3190,32,-1.0955,48,-0.4995,40,-0.9110
ENSG00000135040,NAA35,44,0.06844,71,0.82209,31,-0.5291,38,-0.1758,65,0.76432,50,0.25843,26,-0.7295,32,-0.4905
ENSG00000135052,GOLM1,55,-0.7313,67,-0.4285,94,0.10231,93,0.06686,109,0.34914,179,1.13027,72,-0.3295,64,-0.5970
ENSG00000135070,ISCA1,50,-1.1741,73,-0.5969,145,0.57928,96,-0.1712,83,-0.4325,72,-0.6128,55,-1.0308,151,0.67709
ENSG00000083223,TUT7,81,1.21342,94,1.47185,21,-1.0253,70,0.96864,48,0.40286,28,-0.4697,16,-1.2596,16,-1.4743
ENSG00000196730,DAPK1,1,-4.8121,71,0.78909,48,0.19597,27,-0.7188,62,0.62723,44,0.03623,15,-1.5970,46,0.09311
ENSG00000135047,CTSL,72,0.37677,42,-0.4658,77,0.60865,67,0.27228,47,-0.3267,59,0.07100,23,-1.3526,49,-0.2500
ENSG00000156345,CDK20,0,-7.7098,38,1.42772,21,0.52924,6,-1.2881,24,0.71044,8,-1.0438,1,-3.6175,14,-0.2055
ENSG00000106723,SPIN1,73,-0.8576,78,-0.7433,149,0.30346,130,0.03126,147,0.24725,97,-0.4252,102,-0.3510,145,0.24796
ENSG00000148082,SHC3,34,-2.1708,172,0.28225,60,-1.4935,203,0.54296,163,0.21399,223,0.69386,138,-0.0680,199,0.64068
ENSG00000187742,SECISBP2,45,-0.2704,72,0.45749,43,-0.4008,129,1.42750,72,0.50338,42,-0.3878,22,-1.3072,39,-0.5807
ENSG00000187764,SEMA4D,314,2.98034,25,-1.3331,35,-0.9587,40,-0.6395,60,-0.0180,11,-2.5353,91,0.65003,27,-1.3587
ENSG00000165023,DIRAS2,63,-2.2268,75,-1.9737,294,0.09649,181,-0.6600,671,1.69090,49,-2.5785,680,1.46850,118,-1.4695
ENSG00000148090,AUH,16,-0.9270,27,-0.1644,39,0.48161,18,-0.7749,34,0.20220,13,-1.2894,40,0.46030,31,0.06071
ENSG00000090054,SPTLC1,47,0.36178,19,-1.0129,40,0.15480,29,-0.3844,48,0.44334,34,-0.1389,24,-0.6284,37,0.02224
ENSG00000196305,IARS,26,-1.4897,71,0.05480,124,1.22711,47,-0.5972,79,0.23725,24,-1.5990,37,-0.9372,54,-0.4333
ENSG00000198000,NOL8,85,1.17969,86,1.19033,34,-0.3276,58,0.52873,40,-0.0324,34,-0.3032,1,-5.2297,29,-0.6049
ENSG00000185963,BICD2,29,-0.3574,74,1.10100,25,-0.6752,33,-0.1712,44,0.28098,40,0.11289,19,-1.0365,41,0.20972
ENSG00000165233,CARD19,20,0.04453,16,-0.2795,34,1.13431,5,-1.8523,14,-0.5821,10,-0.9564,7,-1.5100,22,0.22119
ENSG00000131669,NINJ1,27,0.17056,27,0.15435,16,-0.6813,8,-1.6670,20,-0.2734,60,1.48547,15,-0.7245,29,0.36185
ENSG00000165238,WNK2,16,-2.2289,79,0.15320,99,0.64406,37,-1.0096,79,0.16757,62,-0.2221,123,0.86581,53,-0.5434
ENSG00000188938,FAM120AOS,60,0.13538,67,0.29988,43,-0.4572,68,0.32718,56,0.02184,57,0.05556,27,-1.0787,66,0.34301
ENSG00000048828,FAM120A,116,0.64178,143,0.99354,61,-0.4328,75,-0.0525,86,0.18044,111,0.56955,35,-1.2108,57,-0.5427
ENSG00000148110,MFSD14B,57,1.13636,41,0.61008,25,-0.2394,35,0.34709,25,-0.1847,43,0.67890,6,-2.2252,19,-0.6474
ENSG00000148120,AOPEP,74,1.72238,28,0.09412,21,-0.3824,28,0.09338,14,-1.0199,14,-0.9115,63,1.45635,14,-1.0957
ENSG00000182150,ERCC6L2,68,0.24513,84,0.56976,40,-0.6567,55,-0.0931,100,0.95956,60,0.03270,44,-0.4329,43,-0.5527
ENSG00000130956,HABP4,107,-1.2677,119,-1.1148,259,0.09131,199,-0.3344,201,-0.3426,177,-0.5113,446,0.95179,327,0.55460
ENSG00000081377,CDC14B,60,1.22176,38,0.47192,18,-0.7449,16,-0.8756,14,-1.0834,45,0.73397,39,0.51951,28,0.00133
ENSG00000196312,MFSD14C,22,-0.3713,31,0.09997,21,-0.5765,14,-1.1078,42,0.66847,34,0.28241,21,-0.4584,35,0.36998
ENSG00000196116,TDRD7,22,0.34521,19,0.16146,21,0.34806,14,-0.2693,14,-0.3537,7,-1.2643,1,-3.8109,24,0.60968
ENSG00000136842,TMOD1,10,-2.1824,49,0.11715,47,0.07846,18,-1.3994,58,0.44460,33,-0.4677,3,-3.8014,72,0.94904
ENSG00000136925,TSTD2,11,-0.7710,24,0.36568,13,-0.6551,35,0.94639,24,0.38994,19,0.00476,4,-2.3521,23,0.32007
ENSG00000136937,NCBP1,19,-0.2729,41,0.95291,22,-0.0154,22,-0.0507,32,0.62051,29,0.37188,16,-0.5337,12,-1.0968
ENSG00000136936,XPA,90,0.57684,113,0.95909,44,-0.6062,89,0.56299,81,0.45448,59,-0.0759,13,-2.3236,50,-0.3862
ENSG00000136938,ANP32B,667,2.75470,211,0.62947,42,-2.0101,91,-0.6778,87,-0.7987,171,0.29210,151,0.09822,85,-0.9073
ENSG00000095380,NANS,23,-0.4107,20,-0.6708,56,1.24069,29,-0.0999,18,-0.8623,17,-0.8968,12,-1.4122,32,0.07534
ENSG00000136928,GABBR2,10,-5.1408,322,-0.0898,529,0.89318,367,0.11258,488,0.63303,121,-1.5626,55,-2.7226,332,-0.0496
ENSG00000106803,SEC61B,104,0.31329,31,-1.5163,77,-0.1879,47,-0.9112,92,0.13465,133,0.70483,74,-0.2241,101,0.33415
ENSG00000136874,STX17,51,1.03157,44,0.77310,30,0.18202,24,-0.1448,31,0.23549,19,-0.4867,15,-0.8233,15,-1.0267
ENSG00000023318,ERP44,44,0.39051,62,0.95393,41,0.34322,26,-0.4260,34,-0.0140,25,-0.4580,7,-2.3043,30,-0.2442
ENSG00000066697,MSANTD3,36,0.44566,21,-0.3580,30,0.18827,28,0.04496,37,0.56832,19,-0.5524,17,-0.6933,22,-0.3738
ENSG00000241697,TMEFF1,112,0.44912,61,-0.5020,115,0.61792,39,-1.1535,90,0.11905,40,-1.1216,63,-0.4570,85,0.00920
ENSG00000148123,PLPPR1,116,1.93010,51,0.52971,14,-1.6032,46,0.35069,30,-0.3202,44,0.28991,62,0.83197,18,-1.1801
ENSG00000136897,MRPL50,31,0.08547,40,0.47246,35,0.29910,29,-0.0229,31,0.05436,28,-0.0902,9,-1.7744,28,-0.1354
ENSG00000136870,ZNF189,44,1.05619,26,0.23774,23,0.06795,15,-0.5587,22,-0.0524,22,-0.0019,10,-1.2229,20,-0.1781
ENSG00000165152,TMEM246,45,-1.0062,44,-1.0466,126,0.70568,157,0.92605,96,0.15467,27,-1.7804,81,-0.1224,74,-0.3265
ENSG00000155827,RNF20,116,0.50064,172,1.14622,68,-0.4046,116,0.50560,100,0.29039,111,0.42320,27,-1.7116,51,-0.8696
ENSG00000136824,SMC2,129,0.88836,107,0.58827,64,-0.2797,206,1.70116,77,0.06024,36,-1.0871,3,-4.4338,46,-0.8496
ENSG00000136783,NIPSNAP3A,12,-0.6647,18,-0.0738,31,1.04508,29,0.67920,11,-0.7899,19,0.06601,17,-0.0949,10,-1.0203
ENSG00000070214,SLC44A1,801,3.52147,54,-1.2813,59,-1.3045,54,-1.2730,108,-0.2522,45,-1.5353,121,-0.0558,55,-1.4071
ENSG00000106701,FSD1L,29,-0.6257,31,-0.5396,54,0.39777,53,0.29765,62,0.61249,32,-0.4793,44,-0.0017,32,-0.5753
ENSG00000106692,FKTN,21,0.35574,20,0.31655,12,-0.5017,3,-2.3611,27,0.88334,13,-0.3647,4,-2.0999,21,0.42989
ENSG00000148143,ZNF462,71,1.50911,40,0.54419,9,-1.8041,59,1.18733,30,0.12349,46,0.77007,22,-0.4092,13,-1.2426
ENSG00000119318,RAD23B,73,-0.9571,142,0.04843,171,0.41893,133,-0.0563,172,0.38335,78,-0.8761,129,-0.1007,126,-0.1588
ENSG00000070061,ELP1,36,-0.2198,33,-0.3545,64,0.89461,39,-0.0955,48,0.25367,23,-0.8823,30,-0.4785,29,-0.6148
ENSG00000119326,CTNNAL1,0,-8.2114,94,2.48237,16,-0.5440,25,0.18870,20,-0.1874,6,-2.0169,10,-1.2194,23,0.01168
ENSG00000106771,TMEM245,96,-0.3751,200,0.78673,114,-0.1358,124,0.02410,211,0.98176,98,-0.3485,44,-1.5326,89,-0.5741
ENSG00000260230,FRRS1L,24,-3.1194,264,0.44847,162,-0.3701,240,0.29560,349,1.01792,131,-0.6393,103,-1.0106,214,0.13363
ENSG00000095203,EPB41L4B,4,-3.2764,53,0.59599,27,-0.5045,18,-1.0493,48,0.49090,8,-2.1219,51,0.53899,53,0.75450
ENSG00000070159,PTPN3,0,-7.9296,39,1.22714,24,0.48805,34,0.95871,13,-0.5607,3,-2.4279,18,-0.0557,16,-0.2480
ENSG00000157654,PALM2-AKAP2,184,0.72414,192,0.79874,68,-0.9366,132,0.19521,189,0.86927,52,-1.2217,61,-0.9970,104,-0.2105
ENSG00000136810,TXN,199,-0.3980,95,-1.5082,303,0.31447,184,-0.5196,181,-0.5832,210,-0.3140,371,0.58159,338,0.53851
ENSG00000198121,LPAR1,512,3.73859,12,-2.6904,7,-3.6020,21,-1.9136,38,-1.0677,13,-2.5786,252,2.07077,20,-2.1816
ENSG00000136813,ECPAS,81,-0.7879,116,-0.2458,163,0.34634,135,-0.0141,214,0.80942,78,-0.8529,98,-0.5002,114,-0.3123
ENSG00000173258,ZNF483,88,-1.4957,205,-0.2224,251,0.11465,431,0.96945,311,0.48479,101,-1.2892,239,0.02185,210,-0.2151
ENSG00000106853,PTGR1,4,-2.5037,16,-0.5896,36,0.82027,10,-1.3113,31,0.44177,20,-0.2822,2,-3.2501,30,0.39871
ENSG00000059769,DNAJC25,3,-2.7310,36,1.06994,22,0.29377,47,1.50685,20,0.10539,18,0.00812,0,-6.1745,11,-0.9270
ENSG00000242616,GNG10,90,0.23750,63,-0.3245,62,-0.3834,20,-2.0332,64,-0.3150,106,0.50289,55,-0.5256,118,0.86518
ENSG00000148154,UGCG,15,-1.8315,54,0.08822,74,0.74482,121,1.41233,55,0.13359,28,-0.8763,13,-2.0417,33,-0.7643
ENSG00000119314,PTBP3,13,-0.8860,63,1.64187,14,-0.8718,10,-1.2833,26,0.18703,19,-0.3117,11,-1.0473,30,0.53754
ENSG00000119471,HSDL2,68,1.22899,27,-0.2422,14,-1.3467,4,-3.0343,20,-0.7528,111,2.11340,56,0.90460,22,-0.6787
ENSG00000148153,INIP,85,0.99428,46,0.01780,34,-0.5396,51,0.16900,57,0.37032,36,-0.3593,16,-1.5932,49,0.11252
ENSG00000148158,SNX30,45,0.65780,19,-0.6592,38,0.46231,31,0.06120,32,0.11720,14,-1.0692,8,-1.9215,30,0.04856
ENSG00000119321,FKBP15,39,1.18291,26,0.51185,16,-0.3120,14,-0.4361,21,0.21906,12,-0.6950,11,-0.7990,17,-0.1508
ENSG00000136868,SLC31A1,13,-0.3664,39,1.31604,23,0.55058,29,0.80570,6,-1.5759,27,0.69848,5,-1.6619,10,-0.9704
ENSG00000176386,CDC26,35,0.47136,17,-0.6150,27,0.08073,17,-0.6428,21,-0.3815,35,0.45598,10,-1.4185,34,0.50095
ENSG00000136875,PRPF4,18,-0.4432,30,0.33698,25,0.05009,35,0.60323,43,1.04721,16,-0.5752,13,-0.9340,13,-1.0083
ENSG00000148218,ALAD,132,1.88847,23,-0.9197,37,-0.2403,27,-0.7065,34,-0.3757,54,0.35496,49,0.20192,30,-0.6105
ENSG00000148229,POLE3,60,-0.1785,83,0.33376,61,-0.1856,82,0.30993,101,0.71399,80,0.26313,67,-0.0090,40,-0.9193
ENSG00000136888,ATP6V1G1,66,-1.1803,135,-0.0970,187,0.51502,209,0.59774,116,-0.3586,138,-0.0622,37,-2.0313,163,0.24381
ENSG00000157693,TMEM268,13,-2.0643,31,-0.8642,54,-0.0221,41,-0.4483,80,0.68827,31,-0.8741,67,0.31760,68,0.42353
ENSG00000148219,ASTN2,31,0.01721,8,-1.9679,51,1.06997,85,1.71110,23,-0.4363,28,-0.1235,12,-1.4183,10,-1.7703
ENSG00000078725,BRINP1,24,-2.3651,91,-0.3888,172,0.77669,166,0.55063,169,0.64404,74,-0.6931,67,-0.8537,82,-0.6379
ENSG00000136861,CDK5RAP2,201,2.95406,75,1.04709,13,-1.8665,13,-1.6446,28,-0.5714,59,0.65595,12,-1.7860,18,-1.2784
ENSG00000106780,MEGF9,132,1.03222,35,-1.0360,84,0.38007,52,-0.4415,85,0.34802,89,0.39275,24,-1.5845,49,-0.6218
ENSG00000119402,FBXW2,13,-1.4427,36,0.05650,40,0.25154,25,-0.5156,29,-0.2814,32,-0.1202,17,-1.0569,50,0.73102
ENSG00000095261,PSMD5,1,-3.6976,13,-0.5359,21,0.26378,17,-0.1776,21,0.18140,23,0.30532,29,0.67942,18,-0.0573
ENSG00000119397,CNTRL,94,2.18021,75,1.74299,3,-3.0649,16,-0.7665,23,-0.2304,27,0.07604,8,-1.7453,21,-0.3807
ENSG00000119396,RAB14,155,-0.0841,134,-0.3089,193,0.31418,216,0.44023,197,0.31818,97,-0.7992,164,0.00639,130,-0.4204
ENSG00000148180,GSN,504,3.37392,76,-0.1480,28,-1.8392,23,-1.9354,41,-1.1466,179,1.24710,92,0.14782,15,-2.7627
ENSG00000148175,STOM,53,0.65511,57,0.77612,9,-2.2500,0,-5.8027,7,-2.3395,209,3.31952,37,0.07487,19,-1.0209
ENSG00000136848,DAB2IP,12,-1.4068,44,0.59751,22,-0.5320,37,0.28962,16,-1.0116,34,0.17094,44,0.59008,41,0.60512
ENSG00000119421,NDUFA8,57,-1.6607,65,-1.4724,243,0.69700,134,-0.3756,117,-0.6246,140,-0.3174,163,-0.0749,235,0.62371
ENSG00000106852,LHX6,0,-5.1241,38,0.52843,44,0.96970,85,1.91527,8,-1.8317,10,-1.5090,5,-2.3799,22,-0.3711
ENSG00000119446,RBM18,26,-0.4193,26,-0.4098,45,0.50868,33,-0.0422,28,-0.3552,41,0.25583,14,-1.3533,39,0.24121
ENSG00000056586,RC3H2,38,-0.4175,52,0.04542,48,-0.0735,48,-0.0766,73,0.66137,31,-0.7469,57,0.19095,46,-0.1788
ENSG00000011454,RABGAP1,165,0.41038,201,0.72109,106,-0.3417,122,-0.0639,208,0.87781,112,-0.1983,58,-1.1907,89,-0.6457
ENSG00000236901,MIR600HG,3,-2.6223,12,-0.5701,26,0.77694,38,1.19085,18,0.05353,1,-3.3627,5,-1.8706,19,0.11399
ENSG00000165209,STRBP,46,-2.1304,264,0.51691,224,0.30981,400,1.20323,236,0.37046,77,-1.3712,96,-1.0431,151,-0.4278
ENSG00000119522,DENND1A,16,-0.8093,49,0.96014,22,-0.3593,23,-0.2175,21,-0.4256,26,-0.0856,35,0.40717,31,0.28099
ENSG00000106689,LHX2,13,-2.4181,44,-0.6498,49,-0.5666,50,-0.4667,52,-0.4136,254,2.28688,49,-0.4949,71,0.10448
ENSG00000136930,PSMB7,146,-0.3410,75,-1.3358,278,0.85608,134,-0.4672,142,-0.4177,134,-0.4730,167,-0.1295,197,0.15439
ENSG00000136942,RPL35,1483,0.74635,623,-0.6158,528,-0.9924,893,-0.0631,565,-0.8174,1299,0.53011,1696,0.96894,1127,0.37222
ENSG00000136950,ARPC5L,47,-1.7262,73,-1.0903,186,0.42123,148,-0.0150,135,-0.1701,93,-0.7277,93,-0.7242,220,0.77973
ENSG00000136935,GOLGA1,39,0.73198,39,0.74510,20,-0.3940,28,0.20985,31,0.39127,29,0.23284,6,-2.0883,19,-0.4397
ENSG00000173611,SCAI,2,-5.1012,125,0.66987,109,0.54893,144,0.89907,91,0.17553,40,-1.1032,31,-1.4707,72,-0.2263
ENSG00000119414,PPP6C,73,0.22573,71,0.17828,76,0.35238,55,-0.2165,69,0.15513,46,-0.4645,58,-0.1221,50,-0.4048
ENSG00000136933,RABEPK,16,-1.0805,27,-0.3111,37,0.19828,44,0.46349,27,-0.3145,41,0.34554,13,-1.3462,41,0.40990
ENSG00000044574,HSPA5,323,0.56255,210,-0.1155,269,0.33141,203,-0.1667,309,0.54686,239,0.08726,77,-1.6299,155,-0.6723
ENSG00000165219,GAPVD1,53,0.04774,84,0.78607,53,0.05808,54,0.08172,63,0.36595,54,0.07365,31,-0.7579,35,-0.6705
ENSG00000119487,MAPKAP1,37,-0.6519,54,-0.0880,36,-0.8221,40,-0.5431,83,0.65367,75,0.42124,41,-0.4932,74,0.50826
ENSG00000196814,MVB12B,77,2.52817,2,-2.9148,14,-0.3995,23,0.40894,14,-0.4382,11,-0.7481,18,0.03609,10,-0.9400
ENSG00000169155,ZBTB43,14,-0.9715,55,1.12501,24,-0.2320,26,-0.0664,41,0.71151,27,-0.0325,14,-0.9955,22,-0.4178
ENSG00000136828,RALGPS1,18,-0.5910,33,0.33956,27,0.03279,47,0.90001,17,-0.7234,19,-0.4999,17,-0.6475,32,0.35592
ENSG00000136895,GARNL3,29,-0.0798,32,0.06168,18,-0.9159,3,-3.1149,43,0.61094,22,-0.5294,10,-1.6420,54,1.16560
ENSG00000136856,SLC2A8,13,-0.7635,11,-0.9468,18,-0.2818,10,-1.2002,29,0.52756,28,0.42143,20,-0.1137,28,0.50959
ENSG00000197958,RPL12,970,1.10806,350,-0.5183,199,-1.5368,216,-1.2471,254,-1.0686,747,0.67273,1032,1.21413,650,0.55608
ENSG00000148356,LRSAM1,15,-0.9020,20,-0.4833,39,0.69159,19,-0.5517,36,0.46739,22,-0.3056,28,0.04886,21,-0.4755
ENSG00000136854,STXBP1,84,-2.7552,356,-0.6152,757,0.71009,690,0.41516,714,0.52119,189,-1.5660,399,-0.4389,494,-0.1333
ENSG00000136807,CDK9,32,-0.2596,38,0.02004,47,0.39473,34,-0.1699,30,-0.3808,27,-0.5007,36,-0.0655,42,0.17720
ENSG00000106992,AK1,95,-0.2738,69,-0.7576,129,0.25985,102,-0.1550,85,-0.4656,168,0.63089,75,-0.6226,133,0.32138
ENSG00000160408,ST6GALNAC6,45,-1.1745,98,0.00759,66,-0.7071,42,-1.2857,80,-0.3414,133,0.47969,149,0.66333,150,0.86048
ENSG00000136908,DPM2,22,-0.4378,26,-0.1441,47,0.97820,18,-0.7266,19,-0.6647,36,0.36672,12,-1.2765,27,-0.0945
ENSG00000167106,FAM102A,103,1.04453,36,-0.6102,38,-0.6163,41,-0.4224,45,-0.2751,77,0.56916,51,-0.0757,62,0.26824
ENSG00000148339,SLC25A25,7,-2.3021,19,-0.9358,58,1.00600,38,0.10238,35,-0.0257,30,-0.2696,21,-0.8095,34,-0.0724
ENSG00000148334,PTGES2,18,-2.1872,56,-0.5304,89,0.20818,68,-0.2351,68,-0.2652,70,-0.1900,78,-0.0300,114,0.70910
ENSG00000171159,C9orf16,139,-1.6428,181,-1.2503,371,-0.1910,212,-1.0158,283,-0.6205,404,-0.0293,444,0.12022,764,1.31969
ENSG00000148337,CIZ1,27,-0.9290,50,0.03848,62,0.45276,45,-0.1349,52,0.09744,53,0.11377,24,-1.1049,50,0.03220
ENSG00000106976,DNM1,54,-3.2784,360,-0.4921,890,1.23593,549,0.15990,589,0.29815,141,-1.8908,370,-0.4526,374,-0.5075
ENSG00000167110,GOLGA2,85,-0.4701,245,1.21205,120,0.05874,165,0.55371,135,0.26277,75,-0.6620,52,-1.2022,85,-0.5474
ENSG00000175854,SWI5,22,0.21958,14,-0.4548,25,0.53636,13,-0.5964,8,-1.4035,28,0.62044,9,-1.0659,23,0.39343
ENSG00000167112,TRUB2,74,0.06393,40,-0.8897,107,0.82000,109,0.68090,63,-0.2063,27,-1.4275,43,-0.7632,61,-0.2652
ENSG00000167113,COQ4,33,-0.6446,53,0.08777,54,0.11550,42,-0.2706,33,-0.6821,51,0.02096,70,0.50902,60,0.31935
ENSG00000167114,SLC27A4,16,-1.2719,24,-0.6616,64,1.14482,22,-0.7856,35,-0.0639,18,-1.0432,32,-0.2138,35,-0.1090
ENSG00000167118,URM1,39,0.48746,21,-0.4965,32,0.21062,49,0.86001,16,-0.9587,20,-0.5442,14,-1.0613,34,0.32058
ENSG00000167123,CERCAM,214,3.97854,0,-8.4622,12,-1.4256,1,-4.4254,21,-0.5381,6,-2.3294,67,1.37560,2,-3.7183
ENSG00000197694,SPTAN1,147,-1.8262,497,0.00805,621,0.44457,589,0.27558,590,0.30856,393,-0.3529,388,-0.3748,455,-0.1506
ENSG00000119333,WDR34,6,-1.5865,19,0.13675,15,-0.1996,26,0.64289,14,-0.3078,24,0.52084,2,-3.1330,24,0.66621
ENSG00000119335,SET,630,0.57032,425,-0.0537,336,-0.4862,573,0.41854,550,0.38924,430,-0.0342,368,-0.2752,395,-0.2011
ENSG00000160445,ZER1,29,-1.3738,74,0.03000,96,0.55036,49,-0.6022,78,0.12000,48,-0.6207,83,0.20446,72,-0.0131
ENSG00000107021,TBC1D13,29,0.29927,23,-0.0473,22,-0.1547,18,-0.4540,18,-0.4634,22,-0.1378,45,1.01872,24,0.00501
ENSG00000167136,ENDOG,19,-1.7443,39,-0.6467,76,0.47119,74,0.33913,42,-0.5907,65,0.12364,55,-0.1380,72,0.33663
ENSG00000136802,LRRC8A,55,-0.0821,53,-0.1279,43,-0.5345,60,0.06461,52,-0.1773,173,1.84285,50,-0.2084,42,-0.5659
ENSG00000148341,SH3GLB2,98,-0.3330,98,-0.3357,124,0.04081,92,-0.4323,81,-0.6641,122,0.00040,123,0.01938,171,0.67768
ENSG00000148343,MIGA2,5,-1.8721,15,-0.3824,25,0.44585,24,0.29337,16,-0.3236,12,-0.7525,23,0.26131,23,0.30279
ENSG00000095321,CRAT,14,-0.9766,8,-1.8546,30,0.21602,22,-0.3404,14,-1.0071,36,0.43700,39,0.56061,38,0.66866
ENSG00000119383,PTPA,49,-1.2898,55,-1.0964,136,0.33917,150,0.42638,103,-0.1699,95,-0.2815,105,-0.1320,139,0.37262
ENSG00000188483,IER5L,11,-1.4953,47,0.69330,26,-0.3034,36,0.28118,40,0.47997,18,-0.7958,3,-3.4121,41,0.57706
ENSG00000148335,NTMT1,23,-0.8144,9,-2.2048,62,0.89962,28,-0.5353,27,-0.6176,34,-0.2612,65,0.76194,40,-0.0142
ENSG00000148331,ASB6,6,-1.5678,22,0.24600,21,0.17399,1,-3.4109,31,0.86139,28,0.63406,14,-0.4405,16,-0.2504
ENSG00000136827,TOR1A,5,-2.5776,12,-1.3173,48,1.02968,20,-0.5214,31,0.13605,29,0.02664,17,-0.7543,28,-0.0281
ENSG00000136819,C9orf78,114,-0.0375,143,0.31991,92,-0.4219,116,-0.0081,154,0.48374,126,0.12019,87,-0.4462,115,-0.0241
ENSG00000136878,USP20,17,-0.5497,33,0.45652,30,0.36160,27,0.12778,21,-0.2465,5,-2.4226,31,0.33546,26,0.06223
ENSG00000187239,FNBP1,389,3.22164,47,-0.5645,28,-1.5236,52,-0.3995,56,-0.3208,88,0.41257,44,-0.6681,23,-1.8134
ENSG00000148358,GPR107,39,0.28154,29,-0.1793,42,0.49972,35,0.12774,29,-0.2138,34,0.05250,10,-1.6671,31,-0.1097
ENSG00000107130,NCS1,31,-3.0164,132,-0.9067,202,-0.3004,270,0.19825,181,-0.4610,333,0.52993,302,0.37354,354,0.79666
ENSG00000130707,ASS1,1,-4.6881,76,0.79821,46,0.00661,41,-0.1836,28,-0.7858,19,-1.2939,1,-5.5514,88,1.39034
ENSG00000107164,FUBP3,72,1.42673,31,0.06891,21,-0.6591,20,-0.6267,22,-0.5310,62,1.16544,23,-0.4050,26,-0.2876
ENSG00000130713,EXOSC2,20,0.08842,40,1.19250,18,-0.1441,10,-1.0014,21,0.12403,5,-2.0531,22,0.22912,19,0.00272
ENSG00000097007,ABL1,70,2.06958,15,-0.4819,13,-0.8181,13,-0.6376,17,-0.2523,30,0.58329,22,0.14285,14,-0.6487
ENSG00000126878,AIF1L,202,2.69040,48,0.12724,9,-2.5246,16,-1.4816,11,-2.0864,69,0.71510,133,1.85460,18,-1.5098
ENSG00000126883,NUP214,32,0.60223,39,0.89989,16,-0.5090,35,0.72338,21,-0.0965,18,-0.3028,13,-0.7612,19,-0.2396
ENSG00000160539,PLPP7,12,-0.5176,18,0.05139,30,1.10511,26,0.60619,13,-0.4122,4,-2.2465,5,-1.7119,15,-0.2772
ENSG00000130723,PRRC2B,73,-0.9214,192,0.56992,109,-0.3755,147,0.15076,195,0.66290,121,-0.1519,170,0.37553,107,-0.4078
ENSG00000130714,POMT1,16,-0.5533,29,0.35787,29,0.42764,42,0.95057,17,-0.4922,46,1.11686,10,-1.1712,12,-1.1327
ENSG00000130717,UCK1,26,0.04381,21,-0.2998,23,-0.1851,29,0.21006,15,-0.7921,53,1.18875,12,-1.1531,29,0.30213
ENSG00000107263,RAPGEF1,21,-0.8238,95,1.56545,33,-0.2186,17,-1.1173,33,-0.1920,28,-0.3898,30,-0.3083,41,0.19077
ENSG00000160563,MED27,21,0.05039,15,-0.4875,29,0.69959,36,0.90328,16,-0.4149,11,-0.9553,4,-2.2993,20,-0.0543
ENSG00000196358,NTNG2,19,-0.4832,0,-6.3379,14,-1.0424,4,-2.5676,33,0.40395,39,0.64737,145,3.14866,7,-2.0541
ENSG00000107290,SETX,169,1.06454,185,1.21574,52,-0.9144,112,0.38575,116,0.48661,86,-0.0279,31,-1.5602,56,-0.7900
ENSG00000125482,TTF1,51,0.25305,98,1.33035,35,-0.3778,47,0.13905,58,0.52055,48,0.17267,11,-1.9885,28,-0.7487
ENSG00000125484,GTF3C4,16,-0.5363,45,1.10347,22,-0.0713,26,0.22842,35,0.77166,15,-0.5683,10,-1.1553,15,-0.6922
ENSG00000165698,SPACA9,25,0.27098,20,-0.0943,25,0.33101,6,-1.7507,12,-0.8658,21,-0.0514,11,-1.0463,31,0.74232
ENSG00000165699,TSC1,39,-0.7421,133,1.17828,64,-0.0087,117,0.96263,71,0.18117,40,-0.7254,51,-0.3458,40,-0.8341
ENSG00000148308,GTF3C5,35,0.59667,27,0.18017,24,0.00155,19,-0.3460,17,-0.5081,15,-0.6774,33,0.52601,25,0.06853
ENSG00000160271,RALGDS,106,1.64842,40,0.02872,30,-0.4947,23,-0.7795,37,-0.0809,25,-0.7088,53,0.47607,33,-0.3212
