Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to13,Feature log2 fold change topic 7to13
ENSG00000182667,NTM,489,0.32310,343,-0.2909,424,0.03743,597,0.58217,364,-0.3746
ENSG00000183715,OPCML,78,-1.1203,30,-2.3746,111,-0.4583,137,-0.1360,204,1.25123
ENSG00000080854,IGSF9B,14,-1.0602,12,-1.1640,29,0.12727,60,1.33495,29,0.25061
ENSG00000166086,JAM3,13,-1.6935,123,2.10967,85,1.42797,46,0.39718,24,-0.9991
ENSG00000151502,VPS26B,80,-0.0406,32,-1.4101,31,-1.4735,44,-0.9341,103,0.81810
ENSG00000151500,THYN1,38,-0.6674,37,-0.6036,35,-0.7118,26,-1.1466,73,1.03067
ENSG00000151498,ACAD8,9,-1.6361,12,-1.1503,52,1.14820,39,0.70250,28,0.36543
ENSG00000109956,B3GAT1,292,1.18728,131,-0.3615,158,-0.0742,152,-0.1386,120,-0.8708
ENSG00000120645,IQSEC3,77,0.99378,34,-0.4849,39,-0.2774,83,0.90519,32,-0.9872
ENSG00000073614,KDM5A,69,-0.0279,142,1.13505,107,0.67430,191,1.65815,38,-1.4978
ENSG00000060237,WNK1,227,-0.0312,768,2.04549,187,-0.3230,338,0.60917,146,-1.1674
ENSG00000082805,ERC1,56,-0.1281,66,0.14437,81,0.46538,162,1.63177,44,-0.8564
ENSG00000006831,ADIPOR2,25,-0.6744,111,1.84887,119,1.98359,32,-0.1944,20,-1.4783
ENSG00000151067,CACNA1C,25,-0.6675,9,-2.0541,31,-0.2452,85,1.39525,39,0.21955
ENSG00000004478,FKBP4,68,-0.7341,90,-0.2147,81,-0.3739,85,-0.2966,126,0.71047
ENSG00000111218,PRMT8,19,-0.8555,4,-2.9624,18,-0.8314,52,0.80791,39,0.83308
ENSG00000118971,CCND2,180,-0.1553,99,-1.0466,187,-0.0764,202,0.04704,217,0.34158
ENSG00000078237,TIGAR,26,-0.5926,12,-1.5851,16,-1.2055,52,0.58161,44,0.74283
ENSG00000047621,C12orf4,24,-0.9922,19,-1.2077,38,-0.1931,28,-0.6203,57,1.10298
ENSG00000139180,NDUFA9,49,-0.7707,14,-2.4576,81,0.10280,41,-0.9161,100,1.07698
ENSG00000130035,GALNT8,75,-0.0046,9,-3.0449,22,-1.8206,68,-0.1550,93,0.78059
ENSG00000111262,KCNA1,37,-0.9199,13,-2.3623,10,-2.7226,33,-0.9759,93,1.72480
ENSG00000010278,CD9,65,0.27390,295,3.02219,136,1.45909,16,-1.8654,12,-3.0783
ENSG00000215039,CD27-AS1,32,-0.2821,43,0.22172,20,-0.9439,56,0.63369,39,0.11105
ENSG00000139190,VAMP1,40,-0.9117,9,-2.9960,42,-0.7180,85,0.38108,88,1.04151
ENSG00000111639,MRPL51,184,0.56384,124,-0.1653,171,0.33786,56,-1.3731,127,-0.2388
ENSG00000111640,GAPDH,1951,-0.3172,1243,-0.9552,1484,-0.6871,889,-1.4565,2957,0.90541
ENSG00000111642,CHD4,129,-0.3512,280,0.94046,302,1.06738,150,-0.0597,130,-0.5176
ENSG00000111653,ING4,27,-0.6283,23,-0.7600,40,0.07397,28,-0.4457,46,0.68506
ENSG00000139200,PIANP,62,0.07185,7,-3.0792,45,-0.4551,55,-0.1297,70,0.49878
ENSG00000111652,COPS7A,81,-0.4723,41,-1.4336,93,-0.1954,90,-0.2471,129,0.72706
ENSG00000089693,MLF2,228,-0.4672,108,-1.5209,189,-0.6846,139,-1.1538,389,1.05594
ENSG00000159335,PTMS,563,0.46991,382,-0.2298,479,0.12377,896,1.14426,330,-0.7993
ENSG00000250510,GPR162,85,-0.2179,21,-2.2831,76,-0.3682,77,-0.3398,117,0.70702
ENSG00000111667,USP5,45,-0.8619,22,-1.8021,89,0.28554,41,-0.9017,96,1.00054
ENSG00000111669,TPI1,487,-0.6539,247,-1.5829,461,-0.6463,376,-0.9561,941,1.14787
ENSG00000111674,ENO2,280,-1.1435,168,-1.7626,251,-1.1714,392,-0.4969,768,1.48064
ENSG00000111676,ATN1,134,0.89297,28,-1.6749,133,0.68447,117,0.48475,63,-0.8420
ENSG00000111678,C12orf57,274,0.32394,178,-0.4084,286,0.33289,146,-0.7090,226,-0.0813
ENSG00000215021,PHB2,70,-0.3397,51,-0.7716,111,0.43073,53,-0.6908,96,0.43361
ENSG00000139182,CLSTN3,61,-1.0392,12,-3.3209,37,-1.6694,139,0.34516,154,1.30991
ENSG00000139197,PEX5,35,-0.4650,9,-2.3770,22,-1.1199,39,-0.2276,59,1.01593
ENSG00000059804,SLC2A3,22,-1.8511,14,-2.3181,56,-0.2464,83,0.36526,91,1.31847
ENSG00000089818,NECAP1,106,-0.7484,61,-1.4639,123,-0.4091,108,-0.6186,212,1.05983
ENSG00000166532,RIMKLB,48,0.43888,21,-0.9053,98,1.55453,32,-0.2799,29,-0.7628
ENSG00000111752,PHC1,28,-0.2102,17,-0.9438,72,1.31178,59,0.98166,26,-0.5712
ENSG00000003056,M6PR,24,-1.4153,30,-0.9264,98,0.89411,77,0.50500,64,0.46572
ENSG00000175899,A2M,100,-1.6597,244,-0.1432,2634,5.20816,47,-2.6037,37,-3.8540
ENSG00000139112,GABARAPL1,266,-0.7829,132,-1.7204,158,-1.4587,252,-0.7585,576,1.36639
ENSG00000256537,SMIM10L1,62,-0.6970,71,-0.3982,55,-0.7729,112,0.31970,110,0.63069
ENSG00000070018,LRP6,29,-0.4207,87,1.39647,72,1.07847,76,1.17602,22,-1.2512
ENSG00000111261,MANSC1,23,-0.3992,5,-2.4881,16,-0.8884,20,-0.4923,37,1.00714
ENSG00000111269,CREBL2,114,0.65114,63,-0.3891,35,-1.2756,98,0.28237,75,-0.2533
ENSG00000111276,CDKN1B,76,-0.6571,155,0.52915,107,-0.0480,106,-0.0647,120,0.26955
ENSG00000013583,HEBP1,26,-0.1055,68,1.45101,33,0.26180,20,-0.4581,23,-0.5213
ENSG00000084444,FAM234B,50,-0.7480,14,-2.5062,36,-1.1337,50,-0.6412,105,1.33719
ENSG00000273079,GRIN2B,142,-1.1469,77,-1.9109,149,-0.9389,371,0.46952,366,1.09684
ENSG00000171681,ATF7IP,52,0.16940,71,0.64936,57,0.29472,55,0.22840,39,-0.5092
ENSG00000084463,WBP11,109,-0.1209,146,0.35468,104,-0.1715,56,-1.1203,126,0.25312
ENSG00000111348,ARHGDIB,34,0.43119,19,-0.5492,119,2.61033,3,-3.0562,15,-1.3703
ENSG00000134533,RERG,50,1.33626,15,-0.8352,34,0.37736,20,-0.4541,18,-0.9941
ENSG00000151490,PTPRO,21,-0.5074,12,-1.2758,22,-0.3486,25,-0.1096,34,0.73031
ENSG00000151491,EPS8,32,-0.2356,68,1.00068,212,3.26784,54,0.62924,6,-3.4813
ENSG00000023734,STRAP,99,-0.5523,98,-0.4832,96,-0.5162,68,-1.0284,169,0.86246
ENSG00000008394,MGST1,104,1.54647,131,1.54486,32,-0.7288,26,-1.0465,24,-1.8018
ENSG00000048540,LMO3,304,0.02698,169,-0.8725,135,-1.2093,188,-0.7107,355,0.60219
ENSG00000052126,PLEKHA5,79,-0.4845,92,-0.1764,66,-0.6738,217,1.21307,104,0.02754
ENSG00000139154,AEBP2,36,-0.2409,35,-0.2416,65,0.74531,69,0.83495,36,-0.3395
ENSG00000139155,SLCO1C1,92,1.89784,11,-1.9183,81,1.12356,17,-1.3202,19,-1.6969
ENSG00000084453,SLCO1A2,19,-1.0892,267,3.94592,93,1.54623,33,-0.1454,3,-4.5198
ENSG00000121350,PYROXD1,18,-0.8552,33,0.18083,13,-1.2045,36,0.32978,35,0.61862
ENSG00000004700,RECQL,23,-0.0882,50,1.16893,34,0.52172,13,-0.9409,21,-0.3746
ENSG00000111711,GOLT1B,18,-1.3375,42,0.09330,24,-0.7274,35,-0.1531,51,0.96315
ENSG00000134548,SPX,49,1.10243,115,2.39843,25,-0.1904,7,-1.9723,11,-2.0982
ENSG00000111716,LDHB,778,0.06804,524,-0.5545,435,-0.8340,322,-1.2850,877,0.54132
ENSG00000111726,CMAS,97,-0.9805,53,-1.7415,91,-0.9452,112,-0.6366,236,1.37298
ENSG00000111728,ST8SIA1,33,-0.7939,28,-0.9452,47,-0.1616,129,1.49842,53,0.07355
ENSG00000111731,C2CD5,30,-1.0062,21,-1.3813,51,-0.0864,125,1.37808,59,0.29224
ENSG00000139163,ETNK1,51,-0.8439,61,-0.4629,107,0.40460,58,-0.5401,99,0.64684
ENSG00000134532,SOX5,51,0.52911,45,0.23846,41,0.09614,57,0.59959,30,-0.7209
ENSG00000060982,BCAT1,36,-1.1287,68,-0.0324,31,-1.2173,117,0.84427,82,0.60313
ENSG00000205707,ETFRF1,57,0.48831,62,0.53898,30,-0.6044,20,-1.1991,42,-0.1715
ENSG00000133703,KRAS,55,-0.7448,57,-0.6040,62,-0.4656,53,-0.7073,108,0.93677
ENSG00000246695,RASSF8-AS1,49,0.53196,56,0.65718,57,0.68551,57,0.67773,24,-1.1440
ENSG00000123094,RASSF8,49,0.16607,104,1.37492,83,0.99324,78,0.88902,24,-1.4829
ENSG00000123095,BHLHE41,128,0.41953,235,1.34672,164,0.74636,56,-0.9267,71,-0.9647
ENSG00000123096,SSPN,87,1.19352,131,1.61698,108,1.27690,48,-0.0460,13,-2.7613
ENSG00000123104,ITPR2,128,0.84901,99,0.26692,154,0.97566,105,0.35313,50,-1.3029
ENSG00000111790,FGFR1OP2,57,-1.1912,88,-0.3940,84,-0.4550,95,-0.2766,148,1.01770
ENSG00000064115,TM7SF3,39,-0.9095,70,0.08288,101,0.66614,92,0.51169,69,0.11498
ENSG00000152944,MED21,36,0.07395,19,-0.8890,23,-0.5980,22,-0.6744,39,0.45420
ENSG00000275764,AC092747.4,26,-0.0292,23,-0.2417,34,0.38063,25,-0.1116,26,-0.0055
ENSG00000211455,STK38L,28,-0.7066,38,-0.1564,57,0.46676,37,-0.1951,48,0.38682
ENSG00000110841,PPFIBP1,75,-0.6990,129,0.23305,173,0.70374,181,0.77580,105,-0.1620
ENSG00000061794,MRPS35,43,-0.9159,78,0.09610,33,-1.2230,46,-0.7056,95,0.98589
ENSG00000087448,KLHL42,77,-0.6486,118,0.09611,50,-1.2062,110,-0.0113,134,0.64765
ENSG00000123106,CCDC91,145,-0.3192,207,0.28217,89,-1.0057,262,0.66095,179,0.11315
ENSG00000064763,FAR2,11,-1.5976,0,-5.8248,30,0.08898,52,0.96664,36,0.91093
ENSG00000087502,ERGIC2,82,-0.3802,103,0.01472,72,-0.5281,92,-0.1614,115,0.42936
ENSG00000133687,TMTC1,31,-0.5260,5,-3.0136,41,-0.0131,72,0.89450,47,0.40452
ENSG00000133704,IPO8,23,-0.6465,35,0.10486,37,0.18267,34,0.06565,36,0.30454
ENSG00000110888,CAPRIN2,20,-1.5933,23,-1.2397,67,0.38376,116,1.30120,59,0.40504
ENSG00000170456,DENND5B,78,-0.3898,46,-1.1341,80,-0.2776,118,0.32085,111,0.47477
ENSG00000151743,AMN1,36,-0.8282,24,-1.3080,20,-1.5889,69,0.26720,76,1.03307
ENSG00000174718,RESF1,29,-0.2554,57,0.88265,46,0.54392,64,1.07857,25,-0.7595
ENSG00000151746,BICD1,53,-0.7516,49,-0.7709,63,-0.3750,156,1.06862,89,0.32089
ENSG00000139132,FGD4,41,0.09032,52,0.47162,56,0.57805,80,1.16934,28,-0.8928
ENSG00000087470,DNM1L,122,-1.1246,144,-0.7325,161,-0.5640,222,-0.0703,305,1.03038
ENSG00000139117,CPNE8,14,-1.3133,8,-2.0193,32,0.06905,7,-2.0603,44,1.53851
ENSG00000139116,KIF21A,269,-1.0945,396,-0.3750,233,-1.1761,910,0.94891,602,0.62211
ENSG00000173208,ABCD2,34,0.30807,8,-1.7801,5,-2.4111,47,0.79244,30,0.14856
ENSG00000151229,SLC2A13,81,-0.9885,19,-2.9769,49,-1.5935,101,-0.5339,206,1.57761
ENSG00000188906,LRRK2,15,-1.0431,9,-1.6447,61,1.23874,51,0.92909,29,0.04194
ENSG00000018236,CNTN1,231,-0.8079,273,-0.4445,126,-1.6090,364,-0.0026,469,0.94965
ENSG00000015153,YAF2,92,-0.2310,107,0.03887,80,-0.4193,135,0.40042,109,0.12445
ENSG00000134283,PPHLN1,37,-0.5389,35,-0.5482,64,0.36507,47,-0.1128,57,0.40154
ENSG00000139168,ZCRB1,208,0.04498,374,0.98481,205,0.01699,123,-0.7598,187,-0.2373
ENSG00000139174,PRICKLE1,21,-1.1077,21,-1.0060,39,-0.0826,34,-0.2779,54,1.00484
ENSG00000129317,PUS7L,27,-0.7118,70,0.90439,56,0.53489,95,1.42759,31,-0.6915
ENSG00000151239,TWF1,44,-0.0656,85,1.01430,70,0.68423,31,-0.5787,39,-0.4409
ENSG00000184613,NELL2,76,-2.0611,79,-1.8081,33,-3.0709,96,-1.5243,427,2.54215
ENSG00000139218,SCAF11,139,0.18071,200,0.73092,249,1.09016,216,0.85742,80,-1.1608
ENSG00000111371,SLC38A1,109,-0.6633,46,-1.8482,154,-0.0486,168,0.08829,195,0.74854
ENSG00000134294,SLC38A2,51,-1.3440,98,-0.2202,285,1.53383,114,0.01242,116,0.09998
ENSG00000005175,RPAP3,34,-0.8492,109,1.11327,16,-1.8465,70,0.39322,59,0.26229
ENSG00000211584,SLC48A1,88,0.42823,150,1.21686,97,0.50436,74,0.06895,48,-1.0271
ENSG00000134291,TMEM106C,19,-0.4099,16,-0.6599,7,-1.8633,24,-0.0362,30,0.78723
ENSG00000152556,PFKM,108,-0.1458,56,-1.1150,74,-0.7023,77,-0.6388,141,0.67148
ENSG00000177981,ASB8,73,-0.3006,70,-0.3171,147,0.85822,57,-0.6236,89,0.11902
ENSG00000177875,CCDC184,33,-0.5682,4,-3.3104,21,-1.1237,26,-0.8506,63,1.30456
ENSG00000167528,ZNF641,25,0.18377,33,0.57034,38,0.80757,36,0.70194,16,-0.8733
ENSG00000129315,CCNT1,21,-0.1711,41,0.90014,52,1.27779,27,0.21388,17,-0.8145
ENSG00000167535,CACNB3,76,0.38238,16,-2.0325,75,0.28745,55,-0.1946,62,0.00155
ENSG00000174243,DDX23,29,-0.6281,25,-0.7358,57,0.50842,69,0.80520,43,0.10626
ENSG00000172602,RND1,24,-1.1708,25,-0.9840,28,-0.8300,26,-0.9313,68,1.40401
ENSG00000134287,ARF3,371,0.06218,136,-1.4663,210,-0.8190,244,-0.5950,423,0.57538
ENSG00000181418,DDN,561,1.86324,106,-1.2887,271,0.13781,141,-0.8616,146,-1.3277
ENSG00000181929,PRKAG1,25,-0.4689,23,-0.4729,30,-0.0906,49,0.66436,34,0.21950
ENSG00000167548,KMT2D,27,0.13448,22,-0.1934,57,1.34224,38,0.66882,18,-0.8499
ENSG00000123416,TUBA1B,1813,-0.1869,875,-1.2618,1139,-0.8676,1058,-0.9781,2509,0.82276
ENSG00000167552,TUBA1A,446,-1.1265,1439,0.83852,491,-0.8480,404,-1.1396,1060,0.79159
ENSG00000123352,SPATS2,40,-0.7301,41,-0.5904,22,-1.4979,67,0.17621,76,0.86300
ENSG00000135519,KCNH3,113,0.92527,24,-1.6249,38,-0.9464,88,0.33272,63,-0.3707
ENSG00000187778,MCRS1,31,0.14604,14,-1.1015,7,-2.0253,28,-0.0259,33,0.46965
ENSG00000110844,PRPF40B,24,-0.0103,33,0.50040,3,-2.9428,45,1.03155,22,-0.1717
ENSG00000139644,TMBIM6,445,0.17042,623,0.68008,882,1.26204,347,-0.2489,300,-0.8211
ENSG00000135472,FAIM2,234,-0.5117,147,-1.1339,154,-1.0641,275,-0.1907,394,0.88640
ENSG00000110881,ASIC1,35,0.43929,21,-0.3830,54,1.05665,25,-0.1505,22,-0.6101
ENSG00000178449,COX14,130,-0.1431,74,-0.9608,70,-1.0435,66,-1.1468,174,0.80051
ENSG00000161813,LARP4,23,-0.5445,63,1.09159,31,-0.0289,44,0.50457,29,-0.2376
ENSG00000066084,DIP2B,39,-0.4586,164,1.97723,43,-0.2422,87,0.84993,35,-0.9448
ENSG00000185432,METTL7A,468,1.58102,221,-0.0494,506,1.30325,190,-0.2867,92,-2.0656
ENSG00000110911,SLC11A2,43,-0.0609,63,0.54395,45,0.00826,28,-0.7091,45,0.02329
ENSG00000050426,LETMD1,49,-0.0935,34,-0.6581,50,-0.0707,61,0.26391,54,0.16018
ENSG00000110925,CSRNP2,23,-1.0652,8,-2.4027,54,0.38405,30,-0.5380,56,1.04660
ENSG00000135457,TFCP2,32,-0.1592,34,-0.0772,62,0.90467,32,-0.1436,33,-0.1650
ENSG00000184271,POU6F1,40,0.31173,11,-1.6731,29,-0.2533,21,-0.6888,37,0.29501
ENSG00000183283,DAZAP2,212,0.22825,320,0.84654,297,0.72718,182,-0.0507,145,-0.7239
ENSG00000050438,SLC4A8,40,-1.1739,18,-2.1933,51,-0.6559,216,1.67787,88,0.38671
ENSG00000196876,SCN8A,93,-1.0356,28,-2.6581,72,-1.2908,242,0.57885,223,1.10943
ENSG00000135503,ACVR1B,35,-0.3866,15,-1.6241,40,-0.1486,46,0.06921,52,0.58715
ENSG00000161835,GRASP,29,-1.2530,7,-3.0972,82,0.46086,33,-0.9279,84,1.23974
ENSG00000123358,NR4A1,18,-1.6314,2,-4.2319,402,4.32636,11,-2.2544,24,-1.6984
ENSG00000123395,ATG101,17,-1.0056,26,-0.2598,10,-1.6199,12,-1.3856,42,1.34442
ENSG00000063046,EIF4B,226,-0.0884,353,0.63195,291,0.31988,229,-0.0550,219,-0.2392
ENSG00000111077,TNS2,23,-0.1599,24,-0.0464,158,3.44752,32,0.36606,6,-2.8356
ENSG00000167778,SPRYD3,175,0.39430,86,-0.7650,106,-0.4563,170,0.27441,138,-0.0973
ENSG00000167779,IGFBP6,37,-0.0526,8,-2.2974,94,1.47657,14,-1.4708,38,0.01786
ENSG00000139631,CSAD,26,-0.0251,20,-0.3928,53,1.13101,103,2.34691,12,-1.7272
ENSG00000123349,PFDN5,563,0.66371,358,-0.1835,471,0.24379,267,-0.6333,351,-0.4032
ENSG00000139637,C12orf10,76,0.07473,37,-1.0418,46,-0.6868,61,-0.2674,82,0.40501
ENSG00000205352,PRR13,84,-0.2929,106,0.11295,128,0.40872,43,-1.2483,108,0.28562
ENSG00000197111,PCBP2,257,-0.1259,268,-0.0424,423,0.68632,246,-0.1718,267,-0.0931
ENSG00000139625,MAP3K12,31,-0.1425,21,-0.6936,12,-1.4727,34,0.05648,39,0.53554
ENSG00000135390,ATP5MC2,300,0.69138,244,0.22130,192,-0.1506,113,-0.9512,186,-0.3728
ENSG00000012822,CALCOCO1,30,-0.6878,40,-0.1763,23,-1.0164,74,0.81419,50,0.40454
ENSG00000094916,CBX5,207,0.39800,278,0.80136,112,-0.6266,201,0.28306,139,-0.5317
ENSG00000135486,HNRNPA1,422,0.68130,401,0.46205,313,0.06960,231,-0.4004,240,-0.6148
ENSG00000111481,COPZ1,51,-0.4611,57,-0.2050,77,0.25218,18,-1.9246,78,0.61947
ENSG00000161642,ZNF385A,137,1.43931,11,-2.6570,123,0.89180,64,-0.1374,43,-1.2179
ENSG00000123360,PDE1B,28,-0.3243,0,-5.2985,10,-1.7186,27,-0.3017,44,1.11583
ENSG00000135447,PPP1R1A,92,0.53654,69,-0.0188,44,-0.7241,30,-1.2729,70,0.00562
ENSG00000135426,TESPA1,110,-1.0202,26,-2.9916,94,-1.1380,36,-2.5296,298,1.87021
ENSG00000135424,ITGA7,33,0.45121,6,-2.0969,156,3.28232,9,-1.6288,10,-2.0818
ENSG00000135441,BLOC1S1,217,0.27762,174,-0.1221,173,-0.1301,90,-1.1138,193,0.09256
ENSG00000135404,CD63,305,0.14478,286,0.01895,578,1.16164,115,-1.3568,254,-0.3122
ENSG00000135414,GDF11,75,0.71859,56,0.10364,83,0.73994,57,0.14913,37,-0.9253
ENSG00000205323,SARNP,79,-0.1369,82,-0.0617,76,-0.1679,46,-0.9152,95,0.36462
ENSG00000111540,RAB5B,124,-0.0341,107,-0.2639,134,0.08121,151,0.27048,126,-0.0133
ENSG00000197728,RPS26,1388,0.76024,1540,0.77296,925,-0.0422,562,-0.8064,738,-0.6994
ENSG00000065361,ERBB3,14,-1.2213,249,4.59861,22,-0.3733,32,0.19258,3,-3.9577
ENSG00000170515,PA2G4,102,-0.5843,197,0.52098,141,-0.0148,111,-0.3843,156,0.30427
ENSG00000229117,RPL41,3559,1.22248,1872,-0.0987,1890,-0.0838,1004,-1.0488,1498,-0.7809
ENSG00000139641,ESYT1,6,-2.1879,13,-0.9234,61,1.57019,29,0.32328,26,0.38275
ENSG00000196465,MYL6B,236,0.57747,103,-0.8095,129,-0.4775,148,-0.2694,171,-0.0823
ENSG00000092841,MYL6,424,-0.1316,545,0.28198,1058,1.38313,284,-0.7228,394,-0.4164
ENSG00000139613,SMARCC2,268,0.57700,186,-0.1120,181,-0.1498,396,1.10914,147,-0.8253
ENSG00000181852,RNF41,44,-0.8453,69,-0.0467,68,-0.0799,28,-1.4099,90,0.85697
ENSG00000139579,NABP2,63,-0.1126,62,-0.1189,22,-1.6386,56,-0.2726,77,0.48958
ENSG00000062485,CS,63,-0.7238,35,-1.4842,85,-0.1582,87,-0.1186,119,0.84251
ENSG00000257727,CNPY2,58,-0.8984,91,-0.0913,93,-0.0567,66,-0.5847,119,0.74750
ENSG00000170581,STAT2,22,-0.7796,23,-0.5713,136,2.40266,22,-0.6768,28,-0.5543
ENSG00000135423,GLS2,12,-1.6593,8,-2.0058,18,-0.8688,61,1.02138,42,1.03182
ENSG00000076108,BAZ2A,40,-0.6820,72,0.31326,79,0.45528,215,2.21685,40,-1.0095
ENSG00000110955,ATP5F1B,473,-0.7566,285,-1.4158,513,-0.5295,358,-1.0750,976,1.18555
ENSG00000110958,PTGES3,199,-0.5126,280,0.09130,341,0.39887,159,-0.7800,295,0.35920
ENSG00000196531,NACA,652,0.16650,649,0.12959,806,0.47384,396,-0.6310,565,-0.1659
ENSG00000166886,NAB2,31,-0.2777,3,-3.6439,58,0.74221,33,-0.1294,40,0.37387
ENSG00000123384,LRP1,204,0.19001,119,-0.6816,437,1.41111,190,0.04202,149,-0.5984
ENSG00000179912,R3HDM2,115,-0.0045,114,-0.0241,92,-0.3480,229,1.10558,103,-0.3346
ENSG00000166986,MARS,38,-0.9102,43,-0.5986,80,0.35812,54,-0.2461,76,0.65823
ENSG00000175197,DDIT3,48,0.42226,44,0.21460,27,-0.5022,12,-1.6814,39,0.03335
ENSG00000175203,DCTN2,101,-0.7817,61,-1.4340,89,-0.8755,53,-1.6477,220,1.37922
ENSG00000155980,KIF5A,1310,0.96288,965,0.25772,347,-1.3068,898,0.14514,644,-0.6677
ENSG00000166908,PIP4K2C,34,-0.8405,6,-3.1070,55,-0.0126,38,-0.5807,73,1.12481
ENSG00000178498,DTX3,77,0.04395,27,-1.5314,69,-0.1274,106,0.53795,78,0.10767
ENSG00000240771,ARHGEF25,56,0.12396,7,-2.9371,43,-0.3109,46,-0.1940,60,0.43520
ENSG00000135454,B4GALNT1,32,-1.2076,4,-4.1203,40,-0.7327,56,-0.2273,92,1.48895
ENSG00000135506,OS9,86,-0.0679,69,-0.4077,97,0.12777,105,0.25306,90,0.03557
ENSG00000135439,AGAP2,244,1.48946,70,-0.8589,108,-0.1932,156,0.37804,76,-1.2232
ENSG00000135452,TSPAN31,25,-0.2460,14,-1.1076,29,-0.0239,38,0.41856,32,0.27240
ENSG00000139266,MARCH9,19,-0.3137,18,-0.3139,22,-0.0099,31,0.49863,23,0.13121
ENSG00000123297,TSFM,22,-0.4117,5,-2.4157,27,-0.0830,23,-0.3257,35,0.76895
ENSG00000175215,CTDSP2,33,-0.3204,36,-0.1568,180,2.67279,41,0.04883,23,-1.3740
ENSG00000257698,GIHCG,52,0.39780,25,-0.7961,27,-0.6955,33,-0.3745,44,0.13484
ENSG00000118596,SLC16A7,12,-1.6531,10,-1.7034,4,-3.1427,64,1.06216,45,1.21557
ENSG00000198673,TAFA2,35,-1.3549,8,-3.2716,28,-1.5245,32,-1.3352,119,2.02816
ENSG00000135655,USP15,29,-0.9209,46,-0.1138,38,-0.3956,47,-0.0786,61,0.72814
ENSG00000061987,MON2,25,-0.9127,65,0.66752,81,1.01547,53,0.34159,40,-0.1878
ENSG00000111110,PPM1H,31,-0.4357,37,-0.0745,16,-1.3620,27,-0.5717,48,0.73868
ENSG00000184575,XPOT,58,-0.1821,82,0.39474,84,0.44285,89,0.53056,57,-0.3208
ENSG00000183735,TBK1,15,-1.2107,18,-0.8208,30,-0.0892,13,-1.2811,43,1.24504
ENSG00000135677,GNS,15,-1.3309,31,-0.1364,94,1.71134,35,0.05041,33,-0.0539
ENSG00000156076,WIF1,232,2.02972,10,-3.3134,116,0.27469,25,-2.0046,59,-1.2492
ENSG00000174106,LEMD3,23,-0.5636,40,0.34820,21,-0.6247,56,0.89833,32,0.06503
ENSG00000174099,MSRB3,33,0.45702,24,-0.0891,118,2.66113,35,0.49418,9,-2.3573
ENSG00000139233,LLPH,58,-0.3561,148,1.21486,84,0.27577,50,-0.5248,65,-0.2128
ENSG00000155957,TMBIM4,66,-0.0902,76,0.15621,205,1.82524,41,-0.7822,54,-0.6822
ENSG00000111530,CAND1,84,-0.9944,107,-0.5075,116,-0.3796,158,0.09821,185,0.81013
ENSG00000127314,RAP1B,54,-0.1148,93,0.75879,107,1.00020,56,-0.0444,47,-0.5595
ENSG00000175782,SLC35E3,33,-0.3737,44,0.13650,54,0.47731,88,1.26821,34,-0.4713
ENSG00000135679,MDM2,34,-0.3334,61,0.61911,26,-0.6942,81,1.09679,38,-0.2571
ENSG00000111605,CPSF6,42,-0.5364,64,0.19598,60,0.09025,51,-0.1587,62,0.30582
ENSG00000127337,YEATS4,16,-0.9138,14,-1.0280,27,-0.0251,42,0.65696,32,0.55504
ENSG00000166225,FRS2,32,0.25627,52,1.01114,36,0.40187,16,-0.7888,23,-0.5281
ENSG00000166226,CCT2,83,-0.8072,96,-0.4822,79,-0.7715,87,-0.6306,171,0.99817
ENSG00000127328,RAB3IP,88,-0.4431,281,1.50255,59,-0.9771,308,1.66811,79,-0.9395
ENSG00000111596,CNOT2,53,-0.3376,60,-0.1024,130,1.14594,89,0.52593,56,-0.3767
ENSG00000135643,KCNMB4,86,-0.4051,144,0.46202,24,-2.2347,67,-0.7219,129,0.65064
ENSG00000127329,PTPRB,16,-1.3443,12,-1.5717,320,4.68125,24,-0.5730,8,-2.9308
ENSG00000153233,PTPRR,11,-1.5361,23,-0.3361,27,-0.0769,30,0.06013,37,0.93983
ENSG00000133858,ZFC3H1,56,-0.5107,179,1.45213,123,0.81175,198,1.63263,42,-1.3940
ENSG00000139291,TMEM19,37,0.10805,27,-0.3982,45,0.38747,37,0.10651,33,-0.1324
ENSG00000080371,RAB21,86,-0.0374,156,0.91425,130,0.61722,95,0.11636,72,-0.5592
ENSG00000121749,TBC1D15,25,-0.8610,92,1.30194,29,-0.5590,55,0.45736,41,-0.0398
ENSG00000072657,TRHDE,52,-0.5608,10,-2.8767,39,-0.9181,171,1.44010,78,0.32140
ENSG00000253719,ATXN7L3B,135,-0.4000,139,-0.2896,143,-0.2491,199,0.26774,185,0.32802
ENSG00000166006,KCNC2,79,-1.3419,45,-2.0225,49,-1.8832,238,0.50757,240,1.33247
ENSG00000139278,GLIPR1,8,-2.1256,27,-0.2350,55,0.90341,43,0.50926,36,0.53719
ENSG00000111615,KRR1,76,-0.2131,92,0.12392,111,0.42286,132,0.70309,78,-0.2730
ENSG00000139289,PHLDA1,34,-0.5086,52,0.19308,72,0.71795,73,0.73323,42,-0.2417
