Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000119328,ABITRAM,15,-0.4480,16,-0.3794,20,-0.0376,20,0.01610,23,0.24206,24,0.30042,22,0.14782
ENSG00000119326,CTNNAL1,25,0.72431,14,-0.1623,19,0.35674,16,-0.0167,14,-0.2086,12,-0.4561,9,-0.7833
ENSG00000106771,TMEM245,162,0.75308,82,-0.3532,110,0.15303,89,-0.2107,93,-0.1762,113,0.16954,83,-0.3179
ENSG00000260230,FRRS1L,263,0.48012,175,-0.1857,333,1.15984,169,-0.2267,151,-0.4687,75,-1.4455,29,-2.8371
ENSG00000095203,EPB41L4B,48,0.40756,42,0.22339,62,1.09263,22,-0.7964,28,-0.4736,17,-1.1283,1,-4.3804
ENSG00000070159,PTPN3,8,-1.2802,18,-0.0793,28,0.78575,28,0.57712,23,0.34299,5,-2.0388,0,-5.8494
ENSG00000157654,PALM2-AKAP2,162,0.89250,68,-0.5248,86,-0.1523,61,-0.6517,79,-0.3158,92,-0.0189,174,1.00817
ENSG00000136810,TXN,247,-0.4767,268,-0.3797,417,0.43177,268,-0.3512,447,0.57908,182,-0.9397,206,-0.7561
ENSG00000198121,LPAR1,88,0.07845,21,-2.1400,4,-4.5537,57,-0.5840,33,-1.6155,141,0.84395,564,3.80410
ENSG00000136813,ECPAS,253,0.83659,123,-0.3436,200,0.57483,84,-0.9007,137,-0.1798,119,-0.3612,95,-0.7137
ENSG00000173258,ZNF483,488,0.73115,308,-0.0101,339,0.17466,463,0.64620,289,-0.1290,140,-1.2164,126,-1.3688
ENSG00000106853,PTGR1,21,-0.7455,23,-0.6912,50,0.73885,23,-0.6264,52,0.84545,18,-0.9619,2,-3.8833
ENSG00000059769,DNAJC25,28,0.83183,15,-0.1155,14,-0.2353,15,-0.1688,22,0.60243,5,-1.6494,9,-0.9414
ENSG00000242616,GNG10,77,-0.2893,106,0.23111,126,0.61507,63,-0.6008,69,-0.5597,82,-0.1876,98,0.08153
ENSG00000148154,UGCG,26,-1.1747,62,0.17718,72,0.50941,67,0.28482,72,0.50899,12,-2.2185,9,-2.6316
ENSG00000119314,PTBP3,14,-0.7102,23,0.06929,30,0.62251,16,-0.4799,20,-0.1863,26,0.21086,14,-0.7345
ENSG00000119471,HSDL2,26,-0.4129,30,-0.2248,13,-1.6675,25,-0.4778,22,-0.7348,138,2.47488,54,0.73116
ENSG00000148153,INIP,33,-0.1858,19,-1.0997,51,0.64808,39,0.08338,30,-0.3770,30,-0.3522,62,0.82756
ENSG00000148158,SNX30,20,-0.9827,30,-0.4004,47,0.43130,44,0.24450,28,-0.5026,32,-0.2428,70,1.01606
ENSG00000136867,SLC31A2,41,0.58802,2,-3.5901,1,-4.4359,2,-3.7325,5,-2.8689,31,0.13729,246,4.72987
ENSG00000119321,FKBP15,36,0.92949,20,-0.0331,15,-0.5849,16,-0.3554,16,-0.4218,26,0.39453,33,0.77667
ENSG00000136868,SLC31A1,15,-0.0182,9,-0.8609,16,0.06299,8,-0.9388,19,0.42976,28,0.99080,9,-0.7291
ENSG00000176386,CDC26,14,-1.0049,26,-0.0589,28,0.09424,33,0.31453,25,-0.1337,35,0.42191,29,0.12134
ENSG00000136875,PRPF4,42,1.08797,18,-0.2539,21,-0.0293,20,-0.0663,21,-0.0088,19,-0.1484,11,-0.9933
ENSG00000148218,ALAD,41,-0.3638,42,-0.3546,40,-0.4514,52,0.02109,41,-0.4224,87,0.83601,112,1.26703
ENSG00000148229,POLE3,69,0.21351,61,0.03045,66,0.17389,56,-0.1184,63,0.08353,36,-0.7970,53,-0.1913
ENSG00000138835,RGS3,5,-1.6636,15,-0.1662,18,0.13876,22,0.42952,12,-0.6500,18,0.07963,38,1.27608
ENSG00000136888,ATP6V1G1,96,-0.9616,192,0.11017,223,0.42076,135,-0.4516,224,0.42751,113,-0.7241,98,-0.9384
ENSG00000157693,TMEM268,65,0.01091,69,0.13843,80,0.43909,70,0.13063,63,-0.0361,58,-0.1569,10,-2.7681
ENSG00000148219,ASTN2,69,0.92913,26,-0.6293,16,-1.4529,35,-0.1582,50,0.51399,70,0.94946,38,-0.0206
ENSG00000119401,TRIM32,7,-1.4061,15,-0.2288,18,0.03004,36,1.19181,17,-0.0155,24,0.53351,6,-1.5117
ENSG00000136869,TLR4,1,-4.0504,10,-0.7580,1,-4.0984,7,-1.2238,3,-2.5891,129,4.35233,25,0.71412
ENSG00000078725,BRINP1,106,0.09226,63,-0.7771,148,0.81100,113,0.19100,108,0.13748,70,-0.5605,21,-2.3299
ENSG00000136861,CDK5RAP2,32,0.01953,32,0.00963,18,-0.9917,18,-0.8207,26,-0.3708,41,0.38925,94,1.82936
ENSG00000106780,MEGF9,97,-0.0237,71,-0.5431,105,0.13076,70,-0.5168,88,-0.2027,98,-0.0081,193,1.09508
ENSG00000119402,FBXW2,33,-0.1370,36,0.02040,36,0.01983,49,0.50163,34,-0.1165,28,-0.3713,38,0.07807
ENSG00000095261,PSMD5,13,-0.5451,21,0.10759,18,-0.1326,23,0.27232,24,0.41300,14,-0.4451,14,-0.4599
ENSG00000119397,CNTRL,19,0.37989,19,0.41408,3,-2.3364,6,-1.3206,9,-0.9595,50,2.03532,31,1.16122
ENSG00000119396,RAB14,251,0.46724,162,-0.2421,201,0.13846,220,0.25794,180,-0.0715,147,-0.3784,160,-0.2489
ENSG00000148180,GSN,81,-0.3943,23,-2.4075,12,-3.5000,21,-2.3835,23,-2.4738,369,2.18176,639,3.48610
ENSG00000148175,STOM,14,-1.6563,40,-0.0906,16,-1.6751,20,-1.1448,22,-1.1456,250,3.41612,28,-0.6046
ENSG00000136848,DAB2IP,30,-0.0461,36,0.29931,44,0.72331,41,0.45124,23,-0.5531,9,-1.7250,16,-0.9764
ENSG00000261534,AL596244.1,9,-0.6474,13,-0.0509,19,0.73174,19,0.54354,8,-0.8645,7,-0.8821,17,0.41740
ENSG00000119421,NDUFA8,166,-0.5636,270,0.21391,250,0.08717,323,0.47815,297,0.43438,104,-1.2681,94,-1.4162
ENSG00000106852,LHX6,31,0.12613,22,-0.4482,15,-1.0816,32,0.19186,61,1.74796,5,-2.4484,2,-3.6566
ENSG00000119446,RBM18,29,-0.7084,33,-0.5249,46,0.02608,62,0.48340,63,0.65545,31,-0.5794,31,-0.5763
ENSG00000056586,RC3H2,89,0.86460,39,-0.4735,60,0.28171,52,0.00148,51,-0.0210,24,-1.1391,46,-0.1991
ENSG00000011454,RABGAP1,152,0.54323,81,-0.4821,88,-0.3826,126,0.24670,93,-0.2811,193,0.93982,121,0.17439
ENSG00000236901,MIR600HG,10,-0.9942,15,-0.4050,18,-0.0719,46,1.42798,26,0.60529,11,-0.8784,0,-4.4174
ENSG00000165209,STRBP,198,0.63294,79,-0.8665,131,-0.0317,141,0.08888,202,0.86863,71,-0.9704,33,-2.0943
ENSG00000119522,DENND1A,18,-0.3810,24,0.09871,25,0.17799,23,0.00441,26,0.22257,19,-0.2953,14,-0.7300
ENSG00000106689,LHX2,30,-1.1173,74,0.31473,61,-0.0326,34,-0.8972,50,-0.3829,190,1.91257,7,-3.2160
ENSG00000236668,AC006450.3,1,-3.2918,22,0.87989,15,0.24448,24,0.91192,12,-0.1539,10,-0.4659,0,-8.1166
ENSG00000136930,PSMB7,121,-0.7510,143,-0.5373,229,0.29761,248,0.36273,248,0.46092,117,-0.8080,162,-0.3065
ENSG00000136942,RPL35,496,-0.8503,1304,0.75626,727,-0.3157,805,-0.1050,699,-0.3866,1104,0.39642,1036,0.29378
ENSG00000136950,ARPC5L,95,-0.4796,141,0.15104,181,0.69275,105,-0.3218,134,0.07964,72,-0.8931,49,-1.4603
ENSG00000136935,GOLGA1,7,-1.5336,18,-0.1595,14,-0.5666,14,-0.4643,18,-0.0829,33,0.85500,45,1.38207
ENSG00000173611,SCAI,38,-0.8409,56,-0.2770,96,0.77810,98,0.62249,72,0.16491,30,-1.2076,10,-2.7178
ENSG00000119414,PPP6C,64,-0.1795,82,0.22056,88,0.39359,44,-0.7689,63,-0.2449,59,-0.3006,81,0.17786
ENSG00000136933,RABEPK,47,0.32241,41,0.08880,37,-0.0696,38,-0.0300,48,0.44842,13,-1.6122,27,-0.5568
ENSG00000044574,HSPA5,341,0.38935,169,-0.7586,253,-0.1038,158,-0.8104,302,0.24644,371,0.52595,329,0.33285
ENSG00000165219,GAPVD1,47,0.24230,36,-0.1533,34,-0.2853,45,0.19446,47,0.33401,21,-0.9374,48,0.29456
ENSG00000119487,MAPKAP1,47,-0.2331,73,0.52966,68,0.45240,34,-0.7097,45,-0.3407,42,-0.3975,43,-0.3786
ENSG00000196814,MVB12B,31,0.29230,16,-0.7841,12,-1.2636,18,-0.5112,16,-0.8584,34,0.43343,110,2.56170
ENSG00000169155,ZBTB43,19,-0.1665,19,-0.2184,26,0.35420,17,-0.3568,19,-0.2120,31,0.58676,18,-0.2784
ENSG00000136828,RALGPS1,25,-0.1949,24,-0.2758,32,0.21551,52,0.96365,26,-0.1618,21,-0.4910,22,-0.3940
ENSG00000136895,GARNL3,63,0.99717,28,-0.3431,59,1.19709,20,-0.7582,17,-1.1444,20,-0.8249,19,-0.9088
ENSG00000136856,SLC2A8,48,1.10396,21,-0.2531,23,-0.0546,17,-0.5039,18,-0.5521,38,0.69948,22,-0.1492
ENSG00000197958,RPL12,308,-0.8482,875,0.90613,461,-0.2770,327,-0.7589,361,-0.7140,725,0.48730,839,0.72547
ENSG00000148356,LRSAM1,40,0.67707,28,0.13756,20,-0.5005,36,0.52690,30,0.30574,20,-0.3892,9,-1.5776
ENSG00000136854,STXBP1,690,0.16976,502,-0.3577,803,0.52427,1041,0.84150,659,0.11934,216,-1.5990,97,-2.7735
ENSG00000187024,PTRH1,3,-2.1098,14,-0.1003,26,1.12747,16,0.09499,9,-0.8648,17,0.13077,12,-0.3396
ENSG00000095370,SH2D3C,5,-1.3882,14,0.24598,21,1.17531,16,0.41767,7,-0.9489,6,-0.9325,6,-0.9735
ENSG00000136807,CDK9,19,-0.5893,30,0.15866,39,0.67935,27,-0.0566,21,-0.5233,28,0.01274,20,-0.5145
ENSG00000106992,AK1,120,0.42116,90,-0.0491,66,-0.6004,77,-0.2803,96,0.06820,149,0.77607,95,0.04873
ENSG00000160408,ST6GALNAC6,75,-0.0063,99,0.49559,56,-0.5279,70,-0.1208,72,-0.0894,133,0.92139,42,-0.8927
ENSG00000136908,DPM2,41,0.29574,28,-0.2953,37,0.15280,49,0.58855,32,-0.1202,27,-0.3315,27,-0.3457
ENSG00000167106,FAM102A,23,-1.3296,55,0.02624,48,-0.2279,64,0.24665,25,-1.3697,67,0.33048,171,1.95140
ENSG00000148339,SLC25A25,34,-0.2215,45,0.24237,42,0.12799,50,0.38489,43,0.18463,32,-0.3356,10,-2.0635
ENSG00000148334,PTGES2,61,-0.3108,98,0.47216,79,0.09795,85,0.19443,67,-0.2246,77,0.04158,45,-0.7931
ENSG00000171159,C9orf16,280,-0.4747,526,0.58252,440,0.29011,409,0.11652,336,-0.2319,327,-0.2364,164,-1.2777
ENSG00000148337,CIZ1,49,0.34731,27,-0.6300,52,0.57768,55,0.53227,36,-0.1661,17,-1.2508,32,-0.3251
ENSG00000106976,DNM1,607,0.58990,391,-0.1216,482,0.27115,611,0.60187,428,0.03540,231,-0.9199,79,-2.5040
ENSG00000167110,GOLGA2,117,1.04663,52,-0.2714,44,-0.5856,47,-0.4068,69,0.21782,57,-0.1248,72,0.24920
ENSG00000175854,SWI5,11,-0.6391,22,0.41083,11,-0.7089,17,0.03074,11,-0.7589,22,0.42549,43,1.52243
ENSG00000167112,TRUB2,49,-0.4972,57,-0.2894,69,0.04034,72,0.11025,83,0.41587,48,-0.5130,70,0.05909
ENSG00000167113,COQ4,57,0.11197,54,0.05364,56,0.12407,66,0.34666,51,-0.0461,46,-0.2102,33,-0.7391
ENSG00000167114,SLC27A4,38,-0.1999,48,0.18640,45,0.09050,77,0.94849,36,-0.3410,30,-0.5486,32,-0.4297
ENSG00000167118,URM1,39,0.27568,32,-0.0169,24,-0.5526,40,0.29357,30,-0.1740,40,0.29901,48,0.60853
ENSG00000207955,AL359091.1,17,-0.3050,3,-2.9476,1,-4.5243,4,-2.4043,4,-2.4713,23,0.15838,187,4.86679
ENSG00000167123,CERCAM,32,0.13774,7,-2.2945,3,-3.5980,13,-1.2028,9,-2.0153,20,-0.5948,242,4.49536
ENSG00000119392,GLE1,17,0.27071,12,-0.2914,16,0.23169,16,0.12744,14,-0.0821,15,0.03576,11,-0.4027
ENSG00000197694,SPTAN1,429,0.17300,348,-0.1682,441,0.26912,390,0.02325,449,0.30524,275,-0.5188,154,-1.3950
ENSG00000119333,WDR34,9,-0.5520,17,0.34965,13,-0.1245,9,-0.6958,13,-0.0385,22,0.75742,12,-0.2074
ENSG00000119335,SET,427,0.24469,318,-0.2395,371,0.02731,245,-0.6214,355,-0.0567,363,-0.0140,541,0.62876
ENSG00000160445,ZER1,63,-0.4479,99,0.27885,101,0.34673,77,-0.1496,83,-0.0363,63,-0.4663,63,-0.4655
ENSG00000107021,TBC1D13,17,-0.8108,27,-0.1425,34,0.30352,36,0.33237,25,-0.2813,31,0.07903,35,0.29438
ENSG00000167136,ENDOG,50,0.00993,57,0.22190,48,-0.0815,59,0.26785,57,0.24941,43,-0.2212,19,-1.4291
ENSG00000198917,SPOUT1,15,-0.0293,12,-0.3194,21,0.64532,14,-0.1414,8,-0.9885,13,-0.2239,27,0.90168
ENSG00000136802,LRRC8A,49,-0.5679,90,0.42506,61,-0.2761,84,0.25794,46,-0.7717,167,1.40875,50,-0.5397
ENSG00000148341,SH3GLB2,77,-0.7963,150,0.24365,158,0.38631,182,0.54008,102,-0.4478,84,-0.6807,138,0.09533
ENSG00000148343,MIGA2,12,-1.1050,30,0.25341,32,0.38292,37,0.52979,23,-0.2118,23,-0.1688,15,-0.7995
ENSG00000095321,CRAT,40,0.44726,32,0.09796,28,-0.1046,32,0.09998,25,-0.3479,40,0.45071,25,-0.2741
ENSG00000119383,PTPA,87,-0.4488,131,0.21458,122,0.08961,155,0.45301,98,-0.3140,123,0.09295,107,-0.1264
ENSG00000188483,IER5L,27,0.60602,19,0.06694,23,0.44687,36,1.09078,8,-1.2849,17,-0.0834,6,-1.4946
ENSG00000148335,NTMT1,40,0.17544,32,-0.1914,37,0.04362,44,0.31787,40,0.19783,28,-0.3621,25,-0.5695
ENSG00000148331,ASB6,18,-0.5919,29,0.15199,32,0.39020,22,-0.2456,33,0.41522,10,-1.3903,14,-0.9545
ENSG00000136827,TOR1A,36,-0.0454,40,0.13632,41,0.20431,39,0.10695,40,0.17783,21,-0.8476,22,-0.7801
ENSG00000136819,C9orf78,186,0.82928,111,0.00200,98,-0.2345,93,-0.2842,91,-0.3718,131,0.25606,135,0.30664
ENSG00000136878,USP20,29,0.14038,27,0.05969,23,-0.2195,39,0.61228,24,-0.1439,31,0.25875,19,-0.4598
ENSG00000187239,FNBP1,91,0.43660,39,-0.9279,21,-2.0179,41,-0.7858,40,-0.9834,156,1.33921,281,2.48913
ENSG00000148358,GPR107,29,0.04221,17,-0.8432,31,0.18333,21,-0.4346,26,-0.1272,40,0.57785,42,0.62807
ENSG00000107130,NCS1,94,-0.6555,214,0.71684,148,0.06129,214,0.63795,118,-0.3623,150,0.07093,39,-1.9502
ENSG00000130707,ASS1,12,-1.4161,36,0.27302,53,1.16970,24,-0.4112,29,-0.1237,8,-2.0553,9,-1.8718
ENSG00000107164,FUBP3,21,-0.5523,33,0.16732,19,-0.7986,28,-0.0939,21,-0.6011,53,0.91702,70,1.38855
ENSG00000130713,EXOSC2,19,0.00784,29,0.71489,15,-0.4696,17,-0.2321,19,-0.0481,24,0.31200,13,-0.5607
ENSG00000097007,ABL1,14,-0.3400,16,-0.1538,10,-1.0046,15,-0.2309,7,-1.5026,30,0.79755,71,2.40203
ENSG00000126878,AIF1L,21,-1.1304,21,-1.1977,1,-5.1895,24,-0.9509,17,-1.6629,110,1.50760,281,3.60575
ENSG00000126883,NUP214,19,0.00450,21,0.18456,18,-0.1598,15,-0.3905,15,-0.4995,26,0.46774,31,0.76845
ENSG00000160539,PLPP7,8,-1.5104,19,-0.2398,35,0.91289,30,0.45903,18,-0.4399,24,0.13892,10,-1.1513
ENSG00000130723,PRRC2B,105,-0.1676,148,0.41657,139,0.34863,152,0.42049,98,-0.3242,62,-0.9729,75,-0.6871
ENSG00000130714,POMT1,29,0.16650,31,0.27587,24,-0.1940,39,0.59631,22,-0.3402,25,-0.0858,25,-0.0900
ENSG00000130717,UCK1,18,-0.6420,27,-0.0095,19,-0.6364,36,0.41668,30,0.16961,27,-0.0472,47,0.85078
ENSG00000107263,RAPGEF1,34,-0.0796,51,0.61428,31,-0.2776,47,0.43157,26,-0.5743,56,0.70927,21,-0.8131
ENSG00000160563,MED27,20,-0.0338,13,-0.7997,27,0.53050,20,-0.0944,23,0.16226,13,-0.6741,22,0.05595
ENSG00000196358,NTNG2,10,-0.8171,31,1.05457,4,-2.4093,20,0.19275,26,0.82967,12,-0.5853,16,-0.1626
ENSG00000107290,SETX,139,0.94185,61,-0.4171,67,-0.2877,45,-0.8201,65,-0.3370,96,0.33134,137,0.91316
ENSG00000125482,TTF1,44,0.53664,27,-0.2700,17,-1.0300,22,-0.5349,47,0.80465,29,-0.1536,37,0.26253
ENSG00000125484,GTF3C4,24,-0.0876,20,-0.3569,32,0.48598,32,0.40426,24,-0.0491,22,-0.1575,12,-1.0724
ENSG00000165698,SPACA9,27,0.43021,17,-0.2822,25,0.44101,28,0.52217,12,-0.9055,20,0.00092,21,0.08908
ENSG00000165699,TSC1,90,0.60742,59,-0.0649,56,-0.1707,64,0.07264,68,0.20250,49,-0.3327,42,-0.5742
ENSG00000148308,GTF3C5,26,0.23844,21,-0.0621,23,0.11813,19,-0.2337,13,-0.8791,32,0.59285,35,0.72888
ENSG00000160271,RALGDS,56,0.32902,29,-0.7174,48,0.11508,36,-0.3615,27,-0.8858,52,0.22614,114,1.53747
ENSG00000148296,SURF6,18,-1.0157,34,-0.1323,35,-0.0878,60,0.80426,31,-0.2929,28,-0.3977,65,0.93950
ENSG00000148297,MED22,11,-0.5181,14,-0.1301,14,-0.0825,18,0.28327,18,0.29509,13,-0.1798,15,-0.0214
ENSG00000148303,RPL7A,524,-0.5132,972,0.51453,684,-0.1227,914,0.35887,619,-0.3077,776,0.09813,685,-0.0986
ENSG00000148290,SURF1,49,-0.1144,73,0.57920,41,-0.4478,47,-0.1622,46,-0.2387,57,0.11340,70,0.45983
ENSG00000148291,SURF2,24,-0.3432,33,0.15653,27,-0.2492,41,0.45418,35,0.24813,31,0.03761,19,-0.7256
ENSG00000148248,SURF4,89,0.51410,52,-0.3808,74,0.25066,64,-0.0232,53,-0.3729,75,0.23803,65,0.01867
ENSG00000148300,REXO4,24,-0.3617,37,0.33127,27,-0.2463,33,0.08341,31,-0.0022,22,-0.5083,43,0.52784
ENSG00000160326,SLC2A6,30,-0.2509,32,-0.1280,39,0.20377,62,0.91238,41,0.30550,15,-1.2465,9,-2.0047
ENSG00000235106,BRD3OS,65,0.46861,57,0.28577,49,0.04466,58,0.29160,44,-0.1473,46,-0.0750,14,-1.7987
ENSG00000169925,BRD3,30,-0.3877,33,-0.2535,39,0.00783,49,0.39582,24,-0.8113,55,0.57407,72,1.00915
ENSG00000196363,WDR5,15,-0.3743,18,-0.1119,16,-0.3121,38,1.09875,17,-0.2083,26,0.50032,15,-0.3676
ENSG00000186350,RXRA,24,-0.5086,51,0.76244,20,-0.8811,35,0.05084,28,-0.3321,70,1.18910,27,-0.3573
ENSG00000130558,OLFM1,522,-1.5073,1587,0.21440,2401,1.16296,1473,0.07521,1307,-0.1368,362,-2.0498,198,-2.9342
ENSG00000196422,PPP1R26,13,-0.3934,26,0.78874,14,-0.3616,15,-0.1561,17,0.02617,21,0.30474,8,-1.0276
ENSG00000160345,C9orf116,4,-1.8060,13,-0.0133,23,1.20531,6,-1.1611,15,0.27859,2,-2.5150,5,-1.4571
ENSG00000122140,MRPS2,36,-0.0560,47,0.41541,38,0.03921,32,-0.2460,37,-0.0177,39,0.08370,21,-0.8787
ENSG00000107147,KCNT1,61,-0.0973,67,0.07149,96,0.82623,72,0.15671,59,-0.1747,39,-0.7892,5,-3.7796
ENSG00000130559,CAMSAP1,78,0.40118,66,0.15392,83,0.64929,61,0.02805,42,-0.6397,47,-0.3960,30,-1.0595
ENSG00000130560,UBAC1,43,-0.5487,69,0.19569,59,-0.0787,52,-0.2774,65,0.08080,67,0.11247,71,0.21287
ENSG00000148411,NACC2,25,-1.1630,71,0.50190,27,-1.2169,28,-1.0117,37,-0.6956,129,1.45620,131,1.47197
ENSG00000238227,TMEM250,18,-0.4220,33,0.51898,26,0.13368,33,0.48796,20,-0.3755,22,-0.1795,16,-0.6676
ENSG00000165661,QSOX2,20,0.55001,13,-0.1622,17,0.36312,18,0.36563,12,-0.3124,7,-0.9906,12,-0.2590
ENSG00000160360,GPSM1,36,0.40747,27,-0.0561,27,-0.0651,37,0.43995,24,-0.2744,34,0.33169,20,-0.4861
ENSG00000165684,SNAPC4,6,-1.0882,10,-0.4812,20,0.86311,19,0.62452,6,-1.1947,25,1.04969,7,-0.8568
ENSG00000165689,ENTR1,12,-0.1944,13,-0.1060,14,0.05047,8,-0.7655,16,0.30804,18,0.40775,10,-0.4457
ENSG00000165688,PMPCA,32,-0.4725,47,0.10850,51,0.30000,30,-0.5611,48,0.18545,48,0.13307,24,-0.8951
ENSG00000148384,INPP5E,12,-0.4079,13,-0.3359,18,0.27534,34,1.20688,11,-0.5779,22,0.50001,8,-1.0618
ENSG00000148396,SEC16A,43,-0.0644,50,0.19678,51,0.27444,49,0.15353,46,0.06986,30,-0.6055,20,-1.1711
ENSG00000172889,EGFL7,64,-0.4170,90,0.11498,97,0.27837,141,0.83305,90,0.13567,36,-1.2702,27,-1.7346
ENSG00000165716,DIPK1B,40,-0.4750,52,-0.0742,57,0.10927,102,1.02705,69,0.47906,19,-1.5325,6,-3.0984
ENSG00000233016,SNHG7,40,-0.0723,50,0.30257,40,-0.1012,39,-0.1410,46,0.15828,32,-0.4308,38,-0.1646
ENSG00000244187,TMEM141,44,-0.9256,77,-0.0870,85,0.09557,136,0.84782,89,0.18736,30,-1.4864,83,0.05106
ENSG00000196642,RABL6,73,-0.3132,123,0.56904,75,-0.3346,126,0.55017,71,-0.4187,95,0.09944,95,0.08807
ENSG00000232434,AJM1,17,-0.3817,34,0.77036,24,0.19011,40,0.98669,13,-0.8987,9,-1.2313,16,-0.4277
ENSG00000054148,PHPT1,163,-0.1772,217,0.30020,183,-0.0032,168,-0.1383,136,-0.5393,242,0.44571,232,0.37351
ENSG00000107223,EDF1,367,-0.1778,413,0.00475,424,0.05928,467,0.19839,417,0.02329,388,-0.0942,369,-0.1707
ENSG00000159069,FBXW5,54,-0.6346,100,0.36498,69,-0.2856,105,0.41344,73,-0.1882,115,0.56062,70,-0.2166
ENSG00000107317,PTGDS,501,-0.5931,397,-1.0147,149,-2.6410,156,-2.3326,235,-1.9402,2641,2.23192,3579,2.90727
ENSG00000148362,PAXX,54,0.01881,58,0.15468,49,-0.1705,37,-0.5619,40,-0.5078,87,0.79476,77,0.59785
ENSG00000107331,ABCA2,115,-0.2808,54,-1.5223,67,-1.2707,90,-0.6579,82,-0.9405,96,-0.5580,803,3.36299
ENSG00000107281,NPDC1,247,0.29429,198,-0.0646,234,0.25927,188,-0.1383,206,0.00232,220,0.10578,94,-1.1917
ENSG00000177239,MAN1B1,38,-0.1241,45,0.14825,40,-0.0728,48,0.23908,35,-0.3159,54,0.43004,41,0.00687
ENSG00000176978,DPP7,57,-0.1903,83,0.46553,56,-0.2330,81,0.38062,52,-0.3735,65,0.02137,72,0.18917
ENSG00000176884,GRIN1,358,0.61227,281,0.24379,290,0.33829,268,0.14247,225,-0.1586,148,-0.7757,54,-2.2731
ENSG00000176101,SSNA1,38,-0.8400,68,0.05743,57,-0.2629,82,0.33987,57,-0.2655,59,-0.1750,133,1.14305
ENSG00000176058,TPRN,22,-0.3699,19,-0.6741,15,-1.0738,31,0.14987,21,-0.5269,25,-0.1566,113,2.44616
ENSG00000187713,TMEM203,39,-0.5262,66,0.34585,70,0.51021,51,-0.0894,57,0.07600,27,-1.0479,23,-1.3173
ENSG00000212864,RNF208,34,-0.3595,54,0.41426,54,0.45586,59,0.52313,37,-0.2598,23,-0.9572,16,-1.4784
ENSG00000188229,TUBB4B,284,0.31639,175,-0.4781,248,0.12795,329,0.55600,279,0.36164,178,-0.4159,67,-1.8736
ENSG00000188986,NELFB,32,-0.5862,73,0.82768,39,-0.3420,49,0.07816,40,-0.2690,57,0.32540,37,-0.3586
ENSG00000165802,NSMF,137,-0.1129,247,0.95695,147,-0.0026,124,-0.2618,97,-0.7462,199,0.48529,77,-0.9822
ENSG00000182154,MRPL41,157,-0.1858,198,0.19413,164,-0.1489,199,0.18599,202,0.26298,140,-0.3674,135,-0.4258
ENSG00000148399,DPH7,13,-0.2317,14,-0.1098,13,-0.1843,26,0.88477,15,-0.0260,10,-0.5104,17,0.20127
ENSG00000165724,ZMYND19,10,-0.6822,15,0.00882,21,0.64201,19,0.31498,18,0.35776,1,-3.8558,5,-1.5782
ENSG00000181090,EHMT1,32,0.55342,24,0.08210,25,0.20277,10,-1.2525,15,-0.7364,31,0.53391,30,0.45070
ENSG00000148408,CACNA1B,87,0.47688,53,-0.3455,97,0.84040,82,0.37790,59,-0.1631,31,-1.1114,1,-5.1830
ENSG00000015171,ZMYND11,139,0.11976,124,-0.0571,120,-0.1261,122,-0.0882,107,-0.3395,194,0.66166,157,0.31948
ENSG00000151240,DIP2C,61,0.14841,38,-0.6331,60,0.15309,39,-0.5348,65,0.30153,42,-0.4498,75,0.46052
ENSG00000225140,AL358216.1,24,0.59121,1,-3.3929,0,-6.8778,7,-1.2770,7,-1.3730,25,0.70406,116,3.91835
ENSG00000107929,LARP4B,32,-0.3238,41,0.07908,41,0.09928,43,0.15827,38,-0.0696,40,0.01468,36,-0.1144
ENSG00000107937,GTPBP4,77,0.64467,34,-0.6726,47,-0.1838,34,-0.6484,59,0.27004,72,0.53802,49,-0.0824
ENSG00000067064,IDI1,175,0.04979,122,-0.5547,142,-0.3353,212,0.34882,221,0.53333,155,-0.1406,163,-0.0681
ENSG00000047056,WDR37,14,-1.0747,33,0.26678,28,-0.0009,54,1.05218,34,0.33870,9,-1.6940,11,-1.4445
ENSG00000185736,ADARB2,12,-1.2229,44,0.86858,12,-1.3673,7,-1.9052,5,-2.6673,43,0.74998,124,2.71901
ENSG00000067057,PFKP,196,-0.0227,127,-0.7374,169,-0.3049,347,0.90740,307,0.91880,119,-0.7823,37,-2.5006
ENSG00000107959,PITRM1,60,-0.4123,63,-0.3671,86,0.17844,139,0.92454,88,0.22581,49,-0.7264,45,-0.8442
ENSG00000226762,LINC02668,5,-1.5782,12,-0.4579,17,0.18437,33,1.20557,23,0.78022,4,-2.0130,1,-3.2867
ENSG00000067082,KLF6,39,0.44210,27,-0.1379,23,-0.4573,33,0.18420,30,0.03103,48,0.74929,22,-0.4928
ENSG00000187134,AKR1C1,14,-0.4821,16,-0.2496,19,-0.0104,18,-0.0856,34,1.22872,2,-3.3854,4,-2.1450
ENSG00000151632,AKR1C2,14,-0.3135,10,-0.8417,4,-2.2107,23,0.39695,42,2.14701,8,-1.1670,4,-1.9966
