Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000165966,PDZRN4,26,0.64884,10,-0.9016,9,-1.0019,27,0.72485,30,1.05433,15,-0.2465,14,-0.3484,3,-2.3231
ENSG00000151233,GXYLT1,31,0.96290,11,-0.7099,12,-0.6022,24,0.51735,17,-0.0307,13,-0.4681,22,0.41655,13,-0.3605
ENSG00000015153,YAF2,80,0.09575,70,-0.1121,64,-0.3037,83,0.14689,69,-0.1686,83,0.15670,95,0.37833,79,0.06802
ENSG00000134283,PPHLN1,20,-1.0474,22,-0.8678,35,-0.1953,44,0.19008,35,-0.1969,52,0.45730,40,0.05676,73,1.02943
ENSG00000139168,ZCRB1,307,0.64785,236,0.21110,173,-0.3191,235,0.20039,219,0.10026,137,-0.6467,178,-0.2404,195,-0.0983
ENSG00000139174,PRICKLE1,9,-1.8207,14,-1.2353,24,-0.5426,37,0.20359,43,0.51032,57,0.94808,45,0.52268,28,-0.2079
ENSG00000129317,PUS7L,73,1.45432,18,-0.8442,20,-0.7711,16,-0.9737,45,0.66773,27,-0.2120,27,-0.2096,21,-0.6169
ENSG00000151239,TWF1,46,0.34437,62,0.83866,23,-0.7990,40,0.11273,30,-0.3578,32,-0.2684,54,0.57991,33,-0.2107
ENSG00000184613,NELL2,43,-2.6764,83,-1.7079,160,-0.7930,354,0.54777,236,-0.1244,498,1.13700,316,0.35845,448,0.94877
ENSG00000177119,ANO6,34,2.54344,10,0.30695,7,-0.3033,0,-5.9019,2,-1.9495,3,-1.2276,9,0.19540,8,-0.0525
ENSG00000273015,AC008124.1,27,1.36446,13,0.14667,7,-0.7820,7,-0.7798,13,0.11984,7,-0.7316,15,0.39374,9,-0.4219
ENSG00000189079,ARID2,32,1.19427,12,-0.3803,9,-0.8188,12,-0.3624,17,0.17510,11,-0.5133,23,0.62956,12,-0.4354
ENSG00000139218,SCAF11,271,1.35479,84,-0.5932,100,-0.3438,128,0.08150,114,-0.1136,79,-0.6846,173,0.57100,56,-1.1942
ENSG00000111371,SLC38A1,67,-0.5300,78,-0.3042,73,-0.4461,127,0.47763,90,-0.0908,171,0.99500,76,-0.3308,98,0.06883
ENSG00000134294,SLC38A2,76,-0.0882,56,-0.5669,70,-0.2444,102,0.37884,70,-0.2548,108,0.48261,92,0.22194,91,0.19399
ENSG00000005175,RPAP3,54,0.05084,27,-1.0334,35,-0.6638,56,0.11094,67,0.48407,87,0.84697,37,-0.5416,55,0.08310
ENSG00000079337,RAPGEF3,52,1.81699,29,0.75388,26,0.69948,4,-2.1649,11,-0.8050,10,-0.8484,9,-1.0131,2,-3.1405
ENSG00000211584,SLC48A1,96,0.80633,69,0.26181,48,-0.3695,66,0.18891,46,-0.4328,69,0.24779,52,-0.1913,49,-0.2826
ENSG00000134291,TMEM106C,17,-0.5511,18,-0.4421,17,-0.5766,36,0.61892,24,-0.0124,24,-0.0189,33,0.47647,33,0.46842
ENSG00000152556,PFKM,48,-1.1394,110,0.14564,104,0.06200,74,-0.4750,84,-0.3176,150,0.64813,96,-0.0683,152,0.67124
ENSG00000177981,ASB8,51,-0.0972,46,-0.2588,56,0.03881,57,0.05728,41,-0.4976,77,0.55986,61,0.17985,60,0.15359
ENSG00000177875,CCDC184,2,-2.9393,12,-0.7543,36,1.23320,12,-0.6572,12,-0.7356,23,0.26868,19,-0.0200,27,0.55808
ENSG00000167528,ZNF641,13,-0.2758,19,0.27457,15,-0.1366,12,-0.3526,13,-0.3438,14,-0.2303,27,0.84999,18,0.21425
ENSG00000139620,KANSL2,13,0.10833,7,-0.6937,9,-0.5215,19,0.71288,9,-0.4961,8,-0.6027,18,0.68030,19,0.73960
ENSG00000129315,CCNT1,24,0.66776,12,-0.4392,15,-0.0774,15,-0.1626,12,-0.5297,19,0.28575,28,0.87285,9,-0.8943
ENSG00000174233,ADCY6,16,0.68526,13,0.41274,12,0.33326,16,0.68033,7,-0.6088,7,-0.6597,5,-1.0512,7,-0.5299
ENSG00000167535,CACNB3,40,-0.4982,55,0.03027,58,0.11019,27,-1.0506,60,0.19011,55,0.01971,55,0.02196,75,0.51748
ENSG00000174243,DDX23,34,0.01822,42,0.33766,24,-0.6026,24,-0.5132,34,0.02009,42,0.33600,42,0.32411,39,0.22285
ENSG00000172602,RND1,17,-0.8663,28,-0.1405,22,-0.5430,14,-1.1927,21,-0.6205,53,0.92141,56,1.01636,49,0.78778
ENSG00000134285,FKBP11,21,0.52719,6,-1.4593,12,-0.3879,10,-0.6143,22,0.68722,4,-1.8217,30,1.16615,12,-0.3934
ENSG00000134287,ARF3,219,-0.7605,323,-0.1545,362,0.03235,484,0.50303,305,-0.2702,386,0.13315,369,0.06041,441,0.34774
ENSG00000169884,WNT10B,6,-1.8515,27,0.46622,10,-1.0678,13,-0.6166,21,0.08724,44,1.33022,29,0.57414,19,-0.1197
ENSG00000181418,DDN,193,-0.0476,339,0.88033,181,-0.1708,102,-1.0370,221,0.19327,125,-0.7274,208,0.07242,220,0.15726
ENSG00000181929,PRKAG1,25,0.29468,18,-0.2574,19,-0.1349,34,0.79846,12,-0.9047,25,0.27665,25,0.26520,19,-0.1095
ENSG00000167548,KMT2D,22,0.01293,18,-0.2490,14,-0.7745,28,0.39564,28,0.47898,15,-0.5917,28,0.43371,22,0.01744
ENSG00000139636,LMBR1L,27,1.39695,11,-0.1303,9,-0.3904,6,-0.8865,8,-0.5616,18,0.71370,17,0.61375,2,-2.4219
ENSG00000123416,TUBA1B,1052,-1.2817,1596,-0.6457,3076,0.45693,3215,0.47174,2484,0.05621,2975,0.34353,1855,-0.4126,2265,-0.0974
ENSG00000167552,TUBA1A,1028,0.35444,596,-0.5142,545,-0.7170,1402,0.87817,783,-0.0957,967,0.25384,753,-0.1481,861,0.06495
ENSG00000123352,SPATS2,23,-1.3129,27,-1.0508,39,-0.5326,49,-0.1228,84,0.87927,69,0.41058,58,0.14580,60,0.19988
ENSG00000135519,KCNH3,48,-0.4160,50,-0.3493,47,-0.4874,48,-0.4073,83,0.53238,65,0.08268,85,0.50722,67,0.10958
ENSG00000187778,MCRS1,22,-0.2102,17,-0.5845,25,-0.0435,18,-0.5158,23,-0.1812,33,0.41288,44,0.90606,24,-0.0952
ENSG00000110844,PRPF40B,28,0.20354,8,-1.7352,19,-0.3972,21,-0.2494,29,0.33370,26,0.12942,51,1.22057,13,-0.9155
ENSG00000139644,TMBIM6,446,0.54071,451,0.55972,248,-0.4509,353,0.15611,307,-0.0776,234,-0.4954,361,0.19243,250,-0.3913
ENSG00000135472,FAIM2,177,-0.9319,204,-0.7154,329,0.03604,352,0.14440,359,0.19873,390,0.30868,393,0.32454,329,0.03361
ENSG00000110881,ASIC1,37,0.45054,25,-0.1889,35,0.41402,15,-0.9131,27,-0.0395,31,0.18327,29,0.05347,17,-0.7316
ENSG00000066117,SMARCD1,20,0.20111,14,-0.3344,21,0.32506,14,-0.4057,15,-0.2265,23,0.41069,15,-0.2332,17,-0.0198
ENSG00000178449,COX14,69,-0.9625,150,0.25457,140,0.16549,159,0.34749,96,-0.4953,100,-0.3854,137,0.10993,193,0.66831
ENSG00000139624,CERS5,24,0.34773,18,-0.0792,23,0.31089,28,0.60291,13,-0.5968,16,-0.3032,20,0.12140,13,-0.6166
ENSG00000050405,LIMA1,57,2.03979,15,-0.2295,9,-1.0247,5,-1.7875,23,0.49030,9,-1.0900,22,0.31563,5,-1.9355
ENSG00000161813,LARP4,21,-0.1405,24,0.03682,23,-0.0185,36,0.74543,20,-0.2382,34,0.60451,13,-0.8815,17,-0.4576
ENSG00000066084,DIP2B,104,1.81103,27,-0.4656,35,-0.0974,34,-0.1256,24,-0.7411,43,0.25413,15,-1.3375,27,-0.4765
ENSG00000185432,METTL7A,290,1.12524,337,1.40331,107,-0.5659,73,-1.1045,137,-0.1379,48,-1.7302,197,0.46277,50,-1.6665
ENSG00000110911,SLC11A2,38,-0.2370,27,-0.7496,29,-0.7541,78,0.92180,52,0.28480,39,-0.2143,62,0.54352,39,-0.1919
ENSG00000050426,LETMD1,33,-0.7248,48,-0.1515,55,0.07742,98,1.02073,47,-0.2179,52,-0.0402,47,-0.2028,48,-0.1520
ENSG00000110925,CSRNP2,15,-1.1001,18,-0.8427,22,-0.6291,46,0.63833,25,-0.3908,48,0.70608,44,0.54015,48,0.70229
ENSG00000135457,TFCP2,35,0.36301,26,-0.1111,23,-0.3409,23,-0.2730,31,0.15871,35,0.37760,26,-0.1422,27,-0.0513
ENSG00000184271,POU6F1,21,-0.4135,24,-0.1743,36,0.50764,6,-2.1266,38,0.61837,24,-0.2174,22,-0.3556,28,0.02946
ENSG00000183283,DAZAP2,209,0.54889,208,0.54389,134,-0.1922,118,-0.3706,114,-0.4651,122,-0.3172,182,0.32003,157,0.07970
ENSG00000050438,SLC4A8,51,-0.4464,29,-1.3074,74,0.16880,95,0.55840,80,0.30086,97,0.58363,45,-0.6379,52,-0.4175
ENSG00000196876,SCN8A,52,-1.5339,44,-1.7831,127,-0.1902,152,0.10659,188,0.52450,273,1.09987,149,0.07510,118,-0.2849
ENSG00000135503,ACVR1B,14,-1.7748,27,-0.8765,58,0.38530,37,-0.3717,48,0.05593,91,1.10814,35,-0.4632,53,0.18505
ENSG00000161835,GRASP,16,-1.2759,18,-1.1074,39,0.07002,33,-0.1934,53,0.66212,53,0.56418,33,-0.1933,36,-0.0403
ENSG00000123358,NR4A1,74,2.34146,6,-1.8934,11,-1.0059,2,-3.3265,3,-2.7735,14,-0.5931,72,2.25942,7,-1.4954
ENSG00000123395,ATG101,22,-0.0737,15,-0.6763,23,0.03386,17,-0.4404,17,-0.4761,43,1.04903,24,0.03885,27,0.27235
ENSG00000063046,EIF4B,269,0.20663,198,-0.2838,209,-0.2162,261,0.16143,266,0.21784,176,-0.4660,272,0.22483,238,0.00741
ENSG00000257337,AC068888.1,32,2.65332,4,-0.9864,17,1.65869,0,-3.2621,1,-2.8271,3,-1.4314,0,-6.7954,0,-3.7311
ENSG00000111077,TNS2,51,1.96451,5,-1.7851,20,0.32586,12,-0.5053,12,-0.5680,2,-2.8979,26,0.75058,6,-1.4675
ENSG00000167778,SPRYD3,118,-0.8078,119,-0.7958,214,0.14301,253,0.39714,240,0.35546,210,0.09421,203,0.04167,169,-0.2548
ENSG00000167779,IGFBP6,13,-1.3096,26,-0.2437,47,0.85044,27,-0.1886,21,-0.6454,30,-0.0192,34,0.17178,38,0.34830
ENSG00000139631,CSAD,40,1.13808,15,-0.4169,12,-0.8462,21,0.11018,17,-0.2772,24,0.26615,24,0.30836,17,-0.2093
ENSG00000139651,ZNF740,9,-0.1048,9,-0.1091,11,0.11945,12,0.24485,15,0.74365,5,-1.0583,5,-1.0624,9,-0.2253
ENSG00000182544,MFSD5,15,0.08972,13,-0.1170,13,-0.2142,15,0.10841,14,-0.0283,20,0.50111,12,-0.2942,14,0.01970
ENSG00000123349,PFDN5,503,0.10445,667,0.56848,516,0.16554,431,-0.1406,453,-0.0692,306,-0.6795,362,-0.4153,505,0.10993
ENSG00000139637,C12orf10,31,-0.9224,52,-0.1549,87,0.79655,63,0.14881,36,-0.8041,56,-0.0156,73,0.39387,51,-0.1718
ENSG00000205352,PRR13,57,-0.6915,75,-0.2649,92,0.06903,85,-0.0684,106,0.31969,80,-0.1754,95,0.11166,100,0.19486
ENSG00000197111,PCBP2,213,-0.4321,256,-0.1453,251,-0.1949,390,0.54201,322,0.25767,282,0.01277,260,-0.1160,253,-0.1641
ENSG00000139625,MAP3K12,18,-0.9875,17,-1.0589,40,0.24052,42,0.30460,28,-0.3589,37,0.10226,59,0.88077,37,0.12504
ENSG00000135390,ATP5MC2,173,-0.1859,297,0.69788,193,-0.0104,186,-0.0682,160,-0.3427,130,-0.6320,233,0.29417,218,0.18514
ENSG00000012822,CALCOCO1,32,-0.2929,40,0.05110,34,-0.2406,33,-0.2674,38,-0.0439,41,0.10879,68,0.93023,30,-0.4017
ENSG00000123415,SMUG1,17,0.14044,15,-0.0713,13,-0.2597,6,-1.3364,8,-1.0128,21,0.42841,9,-0.8661,45,1.82592
ENSG00000094916,CBX5,184,0.48735,141,0.05443,130,-0.0874,128,-0.1026,155,0.24104,91,-0.6298,130,-0.0740,118,-0.2219
ENSG00000135486,HNRNPA1,366,0.25567,430,0.52200,291,-0.1259,277,-0.1888,305,-0.0381,229,-0.4898,260,-0.2879,367,0.26129
ENSG00000111481,COPZ1,31,-0.8650,50,-0.1050,50,-0.1126,58,0.13092,38,-0.5826,56,0.06868,57,0.09055,107,1.16442
ENSG00000161642,ZNF385A,35,0.10656,64,1.11408,44,0.52413,31,-0.0918,19,-0.9297,14,-1.2879,36,0.14629,23,-0.5317
ENSG00000123360,PDE1B,21,-0.8373,23,-0.7057,39,0.15186,12,-1.6669,29,-0.3489,56,0.72335,51,0.56665,60,0.84196
ENSG00000135447,PPP1R1A,79,-0.0698,106,0.40274,66,-0.4061,55,-0.6251,131,0.88668,46,-0.9083,83,0.01088,64,-0.4013
ENSG00000135426,TESPA1,31,-1.9266,84,-0.4485,67,-0.8767,13,-3.1410,102,-0.1582,231,1.22469,135,0.30257,286,1.61824
ENSG00000135424,ITGA7,52,1.48831,37,0.88186,13,-0.7790,2,-3.0823,16,-0.4516,11,-0.9862,42,1.13361,10,-1.1202
ENSG00000135441,BLOC1S1,129,-0.4367,205,0.30195,167,-0.0252,118,-0.5700,212,0.40928,89,-0.9993,172,0.01854,227,0.47464
ENSG00000135404,CD63,329,0.57414,334,0.59957,212,-0.1590,159,-0.5879,215,-0.1364,138,-0.8119,278,0.29709,225,-0.0446
ENSG00000135414,GDF11,63,1.04693,31,-0.1141,27,-0.3732,26,-0.3778,29,-0.2337,21,-0.7138,54,0.79854,26,-0.3753
ENSG00000205323,SARNP,74,-0.2443,71,-0.3009,71,-0.3540,61,-0.5342,101,0.28759,79,-0.1528,121,0.55106,114,0.45267
ENSG00000135392,DNAJC14,12,-0.0559,8,-0.5957,9,-0.4495,15,0.29904,14,0.21909,15,0.29480,9,-0.4861,18,0.56413
ENSG00000170473,PYM1,15,0.22222,14,0.10353,13,0.04376,8,-0.6316,12,-0.1442,10,-0.3302,10,-0.4249,21,0.82721
ENSG00000065357,DGKA,3,-1.6501,5,-1.0266,8,-0.1842,6,-0.6737,5,-0.9630,10,0.14213,13,0.49590,30,2.01745
ENSG00000111540,RAB5B,136,0.28389,89,-0.3817,121,0.10436,127,0.17673,101,-0.2100,109,-0.0656,140,0.33087,94,-0.3042
ENSG00000139531,SUOX,11,-0.3688,21,0.67847,11,-0.3625,8,-0.8512,10,-0.4886,11,-0.2772,24,0.94787,19,0.51802
ENSG00000197728,RPS26,184,-0.7282,334,0.20964,314,0.12641,274,-0.1085,271,-0.1406,250,-0.2555,285,-0.0442,435,0.64676
ENSG00000065361,ERBB3,147,3.47857,6,-2.1651,23,-0.2193,18,-0.5912,16,-0.8562,8,-1.7958,4,-2.6564,1,-3.8950
ENSG00000170515,PA2G4,86,-0.3017,98,-0.0889,80,-0.4533,129,0.34604,101,-0.0472,122,0.25547,135,0.42007,107,0.05114
ENSG00000229117,RPL41,1890,-0.2014,3666,0.89114,2424,0.22385,2014,-0.1005,1833,-0.2787,920,-1.3094,1473,-0.5913,2975,0.53520
ENSG00000139641,ESYT1,10,-0.8834,13,-0.4902,32,1.10678,8,-1.2183,6,-1.7506,44,1.51046,6,-1.6611,24,0.43759
ENSG00000196465,MYL6B,104,-0.6448,222,0.56469,197,0.42003,185,0.26276,126,-0.3892,97,-0.7585,155,-0.0253,163,0.06128
ENSG00000092841,MYL6,512,0.42610,364,-0.1242,402,0.03908,411,0.06827,284,-0.5671,293,-0.4639,690,0.93309,295,-0.4560
ENSG00000139613,SMARCC2,127,-0.0431,124,-0.0864,112,-0.2663,112,-0.2424,217,0.98495,66,-1.0605,138,0.09299,81,-0.7385
ENSG00000181852,RNF41,41,-0.6992,60,-0.1034,75,0.27443,63,-0.0367,66,0.04380,61,-0.1012,64,-0.0131,74,0.21690
ENSG00000139579,NABP2,47,-0.4800,63,-0.0368,64,0.00465,78,0.31472,64,-0.0132,87,0.49655,53,-0.3091,58,-0.1642
ENSG00000139645,ANKRD52,13,-0.3979,13,-0.4113,21,0.43706,12,-0.5094,17,0.07947,28,0.88303,16,-0.0094,7,-1.3629
ENSG00000135469,COQ10A,7,-0.5883,18,0.76785,9,-0.3300,4,-1.3723,11,0.07747,9,-0.3259,8,-0.4981,23,1.18755
ENSG00000062485,CS,48,-0.8793,62,-0.4812,81,-0.0715,83,-0.0188,74,-0.2219,127,0.67282,110,0.43390,102,0.30635
ENSG00000257727,CNPY2,85,0.26919,64,-0.1787,52,-0.5596,68,-0.0811,75,0.09052,69,-0.0489,73,0.03103,103,0.59001
ENSG00000135473,PAN2,20,0.86388,4,-1.6544,5,-1.2008,20,0.86261,6,-1.0930,8,-0.5249,28,1.46848,14,0.29251
ENSG00000170581,STAT2,76,1.15410,24,-0.7220,26,-0.6423,23,-0.7726,31,-0.3498,50,0.45112,64,0.86278,29,-0.4429
ENSG00000135423,GLS2,7,-2.1082,13,-1.1053,27,-0.0835,31,0.18796,23,-0.3143,46,0.79889,40,0.57513,42,0.67996
ENSG00000076108,BAZ2A,107,1.28187,18,-1.5865,41,-0.3397,61,0.31164,51,0.02271,43,-0.2352,58,0.22492,31,-0.7554
ENSG00000110955,ATP5F1B,201,-1.6753,407,-0.6074,624,0.07395,710,0.27310,503,-0.3086,1019,0.88212,514,-0.2438,887,0.64464
ENSG00000110958,PTGES3,206,-0.2520,205,-0.2538,223,-0.1404,259,0.11434,218,-0.1758,332,0.52233,221,-0.1377,305,0.38380
ENSG00000196531,NACA,571,-0.0871,749,0.35231,614,0.03369,480,-0.3615,683,0.22792,413,-0.5934,517,-0.2455,705,0.25350
ENSG00000025423,HSD17B6,10,-0.6105,51,2.24441,6,-1.2726,7,-1.0866,14,-0.0535,2,-2.4543,29,1.14345,4,-1.7167
ENSG00000166863,TAC3,0,-4.6630,11,-0.0031,18,1.05030,4,-1.3250,4,-1.4457,3,-1.9470,15,0.51865,29,1.68215
ENSG00000166886,NAB2,15,-0.8119,13,-1.0736,26,-0.0155,28,0.10146,39,0.75267,25,-0.0982,30,0.23452,21,-0.3633
ENSG00000166888,STAT6,18,0.18507,10,-0.6898,18,0.25208,8,-0.9742,17,0.12629,29,0.97122,9,-0.8049,14,-0.2141
ENSG00000123384,LRP1,135,0.01653,210,0.74127,126,-0.1032,76,-0.8791,95,-0.5912,126,-0.0949,205,0.70201,143,0.10771
ENSG00000182199,SHMT2,8,-0.5978,10,-0.2098,16,0.69319,8,-0.5426,9,-0.4023,14,0.39371,6,-0.8581,16,0.56321
ENSG00000179912,R3HDM2,84,-0.2490,56,-0.8793,93,-0.0944,96,-0.0229,161,0.96540,100,0.03801,71,-0.4939,64,-0.6605
ENSG00000166986,MARS,29,-1.0460,30,-1.0029,46,-0.3760,103,0.98151,54,-0.1148,87,0.69369,58,0.03203,65,0.19805
ENSG00000175197,DDIT3,27,-0.0752,35,0.35771,28,-0.0048,15,-0.9981,20,-0.6117,35,0.32324,27,-0.1013,49,0.89558
ENSG00000175203,DCTN2,74,-1.1162,115,-0.4455,157,0.05520,163,0.11035,126,-0.3273,223,0.62693,189,0.34893,192,0.37498
ENSG00000155980,KIF5A,776,0.17952,745,0.11329,943,0.57637,619,-0.1815,717,0.05826,517,-0.4640,399,-0.8641,566,-0.3236
ENSG00000166908,PIP4K2C,16,-1.5192,30,-0.5651,37,-0.2626,31,-0.4983,31,-0.5890,78,0.98511,49,0.20155,92,1.27029
ENSG00000178498,DTX3,31,-1.2553,54,-0.4339,66,-0.1185,75,0.09068,89,0.42200,60,-0.2578,104,0.62590,74,0.06696
ENSG00000240771,ARHGEF25,19,-1.0789,39,0.01560,44,0.24031,34,-0.1928,42,0.14667,37,-0.0705,53,0.49896,33,-0.2711
ENSG00000135454,B4GALNT1,29,-1.1055,34,-0.8629,49,-0.3414,36,-0.7682,70,0.31090,97,0.81941,71,0.30003,87,0.62519
ENSG00000135506,OS9,91,0.23928,65,-0.2966,49,-0.7885,100,0.38400,79,0.00051,92,0.25498,111,0.57099,70,-0.1816
ENSG00000135439,AGAP2,116,-0.0775,101,-0.2993,128,0.09996,147,0.30930,189,0.85361,73,-0.7874,75,-0.7469,68,-0.9101
ENSG00000135452,TSPAN31,27,-0.0471,34,0.29835,17,-0.8479,14,-1.0181,41,0.72251,18,-0.6441,27,-0.0447,43,0.70179
ENSG00000135446,CDK4,23,0.80463,23,0.77976,11,-0.4105,20,0.57698,10,-0.5145,7,-0.9692,12,-0.2759,12,-0.1666
ENSG00000139266,MARCH9,21,0.31640,23,0.44550,24,0.54224,5,-1.8886,8,-1.3388,21,0.28694,14,-0.3932,29,0.81676
ENSG00000123297,TSFM,12,-1.0119,40,0.81205,18,-0.5309,18,-0.4782,17,-0.6021,41,0.87910,23,-0.0635,38,0.73402
ENSG00000175215,CTDSP2,39,0.76347,21,-0.2432,26,0.09091,14,-0.8080,12,-1.1521,14,-0.8224,56,1.38097,25,0.01408
ENSG00000257698,GIHCG,27,-0.7524,53,0.32819,40,-0.1403,48,0.15687,54,0.40347,29,-0.6083,32,-0.4896,57,0.43809
ENSG00000118596,SLC16A7,8,-1.6478,13,-0.9920,20,-0.4076,22,-0.1974,23,-0.1350,65,1.65517,18,-0.4852,37,0.64137
ENSG00000198673,TAFA2,10,-2.8027,26,-1.3698,56,-0.2433,30,-1.1680,33,-1.1095,110,0.87831,67,0.05757,225,2.24201
ENSG00000135655,USP15,53,0.41466,16,-1.4119,20,-1.1646,67,0.82456,42,0.08046,60,0.64359,30,-0.4938,55,0.50308
ENSG00000061987,MON2,57,0.49791,19,-1.2490,23,-0.9973,43,0.04470,48,0.24341,41,-0.0591,69,0.81578,49,0.25782
ENSG00000111110,PPM1H,20,-0.7045,17,-0.9556,42,0.52746,33,0.05361,26,-0.3466,50,0.74334,22,-0.5757,39,0.33844
ENSG00000177990,DPY19L2,9,-0.5883,5,-1.4897,11,-0.4293,15,0.11949,13,-0.0709,20,0.62638,21,0.70564,19,0.51204
ENSG00000118600,RXYLT1,22,0.39832,13,-0.3927,8,-1.2404,26,0.66415,20,0.22547,21,0.33559,16,-0.1091,18,0.09825
ENSG00000196935,SRGAP1,74,1.95718,20,-0.2955,9,-1.5840,40,0.81059,32,0.50189,9,-1.5216,15,-0.7622,3,-2.8363
ENSG00000184575,XPOT,54,0.04944,53,0.02315,45,-0.2546,65,0.34016,49,-0.1260,49,-0.1018,65,0.35013,49,-0.0889
ENSG00000183735,TBK1,22,-0.1270,22,-0.1252,11,-1.2821,16,-0.6291,23,-0.1010,42,0.94574,27,0.17922,43,0.96152
ENSG00000153179,RASSF3,10,-0.1123,9,-0.1639,14,0.51192,2,-2.2300,8,-0.5117,11,0.08906,24,1.38545,5,-1.0547
ENSG00000135677,GNS,29,0.23843,19,-0.3936,21,-0.3072,36,0.61272,20,-0.3265,31,0.38022,19,-0.3737,30,0.31269
ENSG00000111490,TBC1D30,8,-1.1159,7,-1.2068,21,0.38590,18,0.14247,10,-0.8154,19,0.22355,22,0.40517,31,1.00508
ENSG00000255693,LINC02389,1,-3.1994,1,-3.0737,16,0.17403,30,1.23016,22,0.81256,21,0.57111,10,-0.5918,4,-1.7121
ENSG00000156076,WIF1,1,-5.0395,35,0.23086,18,-0.8588,13,-1.2833,37,0.37026,9,-1.7835,88,1.88072,46,0.67444
ENSG00000174106,LEMD3,28,-0.2159,24,-0.5076,25,-0.4354,44,0.48841,37,0.21108,33,0.02796,48,0.61490,25,-0.3992
ENSG00000174099,MSRB3,52,1.84358,6,-1.5615,21,0.26658,6,-1.6656,11,-0.8087,8,-1.1660,37,1.20144,7,-1.4921
ENSG00000139233,LLPH,85,0.34427,57,-0.2761,41,-0.8833,70,0.03316,106,0.83670,58,-0.2672,73,0.09127,49,-0.5209
ENSG00000155957,TMBIM4,62,0.51563,70,0.73967,20,-1.3278,40,-0.1867,31,-0.6136,41,-0.1496,75,0.84255,58,0.41839
ENSG00000155974,GRIP1,7,-0.7705,3,-1.9588,10,-0.3688,22,0.96043,19,0.80654,13,0.07578,7,-0.7736,12,0.01600
ENSG00000111530,CAND1,59,-1.1252,73,-0.8018,96,-0.4093,182,0.65483,135,0.19258,147,0.29895,160,0.43855,135,0.16768
ENSG00000127334,DYRK2,10,-0.5830,8,-0.9248,14,-0.0902,33,1.35983,14,-0.0981,17,0.27711,13,-0.1553,9,-0.6796
ENSG00000111554,MDM1,15,0.55624,14,0.41419,6,-0.8549,8,-0.5297,11,0.01373,13,0.33693,13,0.23839,10,-0.0451
ENSG00000127314,RAP1B,71,0.92461,53,0.42895,36,-0.1955,27,-0.6544,38,-0.1213,25,-0.7275,45,0.17174,36,-0.1753
ENSG00000111581,NUP107,24,1.46828,15,0.67510,5,-1.2492,7,-0.5408,7,-0.5913,11,0.16229,16,0.73330,4,-1.4439
ENSG00000175782,SLC35E3,59,1.26951,5,-2.5286,28,0.02893,26,-0.0794,29,0.08902,31,0.20510,27,-0.0595,14,-1.0327
ENSG00000135679,MDM2,55,0.59547,25,-0.6604,36,-0.1067,61,0.77400,27,-0.5769,46,0.31639,32,-0.2763,35,-0.1095
ENSG00000111605,CPSF6,31,-0.7402,38,-0.4653,37,-0.5507,60,0.28468,55,0.15611,51,0.01986,81,0.77886,60,0.28045
ENSG00000127337,YEATS4,12,-0.8153,17,-0.2978,11,-0.9482,36,0.96993,22,0.15581,25,0.34847,18,-0.2189,27,0.49451
ENSG00000166225,FRS2,49,0.86002,31,0.12112,23,-0.3809,37,0.38791,27,-0.1122,16,-0.9567,28,-0.0579,29,-0.0335
ENSG00000166226,CCT2,70,-0.6687,95,-0.1968,64,-0.8801,143,0.46011,79,-0.5485,195,0.98045,123,0.21459,167,0.71371
ENSG00000127328,RAB3IP,134,0.67681,74,-0.2992,75,-0.3002,172,1.10953,96,0.14027,62,-0.5558,58,-0.6559,46,-1.0169
ENSG00000111596,CNOT2,57,0.41790,41,-0.1207,36,-0.3382,51,0.22483,37,-0.3005,53,0.29125,39,-0.2156,54,0.32589
ENSG00000135643,KCNMB4,63,-0.7875,79,-0.4464,119,0.24425,153,0.62490,118,0.22147,111,0.09727,91,-0.2117,73,-0.5638
ENSG00000127329,PTPRB,22,0.80482,10,-0.4705,18,0.50299,11,-0.3562,7,-1.0082,9,-0.6228,30,1.34310,3,-2.1757
ENSG00000153233,PTPRR,7,-2.0822,17,-0.8983,18,-0.8694,46,0.68834,43,0.70538,28,-0.1161,35,0.27555,43,0.60794
ENSG00000133858,ZFC3H1,155,1.41709,29,-1.2736,29,-1.3747,81,0.30161,102,0.79133,50,-0.4834,55,-0.3241,42,-0.7563
ENSG00000173451,THAP2,20,1.04218,7,-0.5050,7,-0.6261,9,-0.1692,9,-0.2478,9,-0.2184,9,-0.1893,17,0.79867
ENSG00000139291,TMEM19,29,0.02163,33,0.25108,18,-0.7736,47,0.81591,23,-0.3607,29,0.05515,43,0.67646,21,-0.4877
ENSG00000080371,RAB21,96,0.12352,70,-0.3799,59,-0.7052,126,0.57993,133,0.77735,64,-0.5077,79,-0.1902,68,-0.4177
ENSG00000121749,TBC1D15,56,0.50857,42,0.07236,25,-0.7881,39,-0.0800,35,-0.2657,68,0.83999,47,0.23046,34,-0.2778
