Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000177889,UBE2N,41,-1.7974,70,-0.8660,107,-0.2544,176,0.68279,171,0.73182
ENSG00000198015,MRPL42,43,-0.3049,51,-0.0226,43,-0.3201,64,0.40763,55,0.11641
ENSG00000136040,PLXNC1,10,-1.4510,27,0.08598,41,0.91557,14,-0.9756,32,0.50070
ENSG00000173588,CEP83,60,0.98776,35,-0.0543,52,0.69162,26,-0.5762,17,-1.3886
ENSG00000184752,NDUFA12,74,-1.1286,100,-0.5757,78,-1.0382,258,1.14320,176,0.41581
ENSG00000028203,VEZT,54,-0.1275,33,-0.8669,102,1.10215,37,-0.7555,54,-0.1536
ENSG00000111142,METAP2,507,1.29866,244,-0.1361,259,-0.0476,173,-0.7409,179,-0.7553
ENSG00000074527,NTN4,4,-2.3641,19,-0.0300,8,-1.3598,35,1.14763,27,0.69935
ENSG00000139343,SNRPF,26,-1.1934,60,0.19530,58,0.16795,75,0.65509,51,-0.0915
ENSG00000111144,LTA4H,25,-0.5513,26,-0.4291,32,-0.1094,28,-0.3793,49,0.80800
ENSG00000059758,CDK17,36,-0.8214,35,-0.8204,84,0.68839,54,-0.1378,67,0.29460
ENSG00000120802,TMPO,42,0.01695,28,-0.6367,42,0.01762,33,-0.4121,52,0.46255
ENSG00000075415,SLC25A3,128,-1.6964,249,-0.5791,219,-0.8448,458,0.45085,578,1.12017
ENSG00000185046,ANKS1B,521,0.82723,205,-0.7870,548,0.93564,178,-1.0850,230,-0.7478
ENSG00000111647,UHRF1BP1L,37,-0.5657,46,-0.1676,73,0.65666,49,-0.0961,50,-0.0467
ENSG00000075089,ACTR6,47,-0.3098,42,-0.4721,50,-0.2170,44,-0.4303,80,0.78339
ENSG00000136021,SCYL2,22,-0.5144,32,0.15023,43,0.71228,17,-0.9598,33,0.24493
ENSG00000151572,ANO4,51,1.46702,17,-0.5395,29,0.30207,16,-0.7718,13,-1.2025
ENSG00000120805,ARL1,28,-1.5442,45,-0.7357,76,0.08129,74,0.03669,108,0.90505
ENSG00000111666,CHPT1,24,-0.8812,69,0.86723,43,0.07858,36,-0.2144,45,0.17344
ENSG00000111670,GNPTAB,97,-0.6834,104,-0.5204,280,1.33237,68,-1.2603,151,0.08543
ENSG00000120860,WASHC3,43,-0.2153,41,-0.2871,35,-0.5854,55,0.20705,61,0.47055
ENSG00000139352,ASCL1,27,0.48040,66,2.02274,23,0.17947,13,-0.7684,5,-2.2677
ENSG00000111696,NT5DC3,12,-1.6936,30,-0.2506,49,0.62598,39,0.18258,41,0.28739
ENSG00000166598,HSP90B1,1009,0.55570,466,-0.7463,963,0.46322,358,-1.2430,794,0.11704
ENSG00000204954,C12orf73,20,-0.5196,17,-0.6632,23,-0.2717,29,0.15380,36,0.61812
ENSG00000139372,TDG,37,0.25999,23,-0.4987,64,1.37657,9,-2.0181,26,-0.4016
ENSG00000120837,NFYB,44,-0.0571,37,-0.3392,57,0.40569,57,0.40603,34,-0.5378
ENSG00000198431,TXNRD1,28,-0.6814,37,-0.2338,64,0.79265,37,-0.2589,43,0.02604
ENSG00000151131,C12orf45,33,-0.3477,67,0.81520,35,-0.2658,44,0.15800,38,-0.1256
ENSG00000136051,WASHC4,92,1.29569,31,-0.6557,72,0.76344,26,-1.0509,23,-1.3007
ENSG00000074590,NUAK1,115,-1.3056,102,-1.3863,274,0.16818,283,0.22739,352,0.76656
ENSG00000136026,CKAP4,14,-1.3758,41,0.32999,33,-0.0137,28,-0.3163,47,0.77979
ENSG00000111785,RIC8B,17,-0.3949,21,-0.0443,28,0.41345,19,-0.2513,23,0.13236
ENSG00000151135,TMEM263,19,-0.5790,16,-0.8395,35,0.46547,36,0.49610,26,-0.1338
ENSG00000136045,PWP1,49,-0.4864,40,-0.7464,76,0.29064,52,-0.3913,85,0.59032
ENSG00000110851,PRDM4,16,-0.8677,26,-0.0482,40,0.74653,28,0.07063,25,-0.1470
ENSG00000075035,WSCD2,2,-3.7110,30,0.25223,30,0.29375,31,0.31834,34,0.59026
ENSG00000075856,SART3,77,0.44368,87,0.59032,100,0.97448,29,-1.2021,35,-1.0094
ENSG00000136003,ISCU,67,-2.0801,178,-0.4715,175,-0.5471,395,0.96931,316,0.60895
ENSG00000110880,CORO1C,43,0.00874,24,-0.8900,31,-0.5778,45,0.08651,56,0.57241
ENSG00000084112,SSH1,16,-0.4427,21,0.02018,18,-0.2320,27,0.49665,21,0.04860
ENSG00000166111,SVOP,13,-3.3143,50,-1.2519,144,0.45130,113,-0.0076,180,1.08965
ENSG00000110906,KCTD10,22,-0.4853,28,-0.0654,34,0.24085,26,-0.1892,34,0.29493
ENSG00000151148,UBE3B,20,-0.5298,20,-0.4341,43,0.88854,23,-0.2867,26,-0.0697
ENSG00000139428,MMAB,63,0.67524,53,0.29609,24,-1.0052,47,0.10600,40,-0.1988
ENSG00000139433,GLTP,260,3.67084,45,-0.6483,29,-1.3874,14,-2.5322,10,-3.2137
ENSG00000139437,TCHP,92,1.34378,74,0.74043,43,-0.1561,24,-1.1006,26,-1.0900
ENSG00000139436,GIT2,23,0.00691,16,-0.5622,31,0.60871,19,-0.3119,21,-0.1002
ENSG00000174456,C12orf76,117,0.17521,63,-0.8081,68,-0.7746,120,0.22424,130,0.43384
ENSG00000122970,IFT81,60,0.76172,54,0.47776,55,0.57715,20,-1.1387,26,-0.8259
ENSG00000174437,ATP2A2,59,-2.5723,168,-0.8878,301,0.02269,317,0.11791,482,1.14787
ENSG00000196510,ANAPC7,18,-1.2529,24,-0.6906,38,0.00275,36,-0.0731,57,0.92319
ENSG00000111229,ARPC3,81,-1.2270,152,-0.1619,94,-0.9881,202,0.34353,258,0.99350
ENSG00000204856,FAM216A,10,-2.2813,17,-1.3764,37,-0.2498,60,0.66837,64,0.94443
ENSG00000111237,VPS29,50,-1.0438,73,-0.3701,78,-0.3006,118,0.45423,120,0.57003
ENSG00000196850,PPTC7,5,-2.4122,7,-1.8216,14,-0.8776,39,0.92388,39,1.12529
ENSG00000186298,PPP1CC,41,-0.6369,66,0.16156,55,-0.1462,67,0.22460,68,0.26936
ENSG00000111249,CUX2,0,-7.4530,58,2.25334,5,-1.8804,14,-0.2315,23,0.71599
ENSG00000204842,ATXN2,170,0.66383,94,-0.3868,176,0.73616,66,-1.0104,93,-0.4919
ENSG00000089234,BRAP,18,-0.7194,28,0.01380,44,0.88758,27,-0.0108,23,-0.3451
ENSG00000111275,ALDH2,97,-0.3229,359,2.00402,79,-0.6638,96,-0.3285,86,-0.5799
ENSG00000234608,MAPKAPK5-AS1,24,-0.6568,53,0.63690,20,-0.9927,46,0.44776,42,0.32887
ENSG00000089022,MAPKAPK5,23,-0.3317,23,-0.2495,37,0.53884,30,0.17128,24,-0.2664
ENSG00000089248,ERP29,53,-1.0887,89,-0.1962,77,-0.4846,120,0.31494,141,0.74260
ENSG00000111300,NAA25,35,0.69959,22,-0.1694,25,0.06284,13,-1.0289,25,0.03492
ENSG00000173064,HECTD4,74,-0.5654,84,-0.3260,128,0.40401,100,-0.0532,114,0.20933
ENSG00000089009,RPL6,1038,0.21704,1325,0.59512,676,-0.5399,1221,0.52789,674,-0.6082
ENSG00000179295,PTPN11,463,0.89856,256,-0.2027,317,0.15262,214,-0.5383,223,-0.5229
ENSG00000089169,RPH3A,103,-1.5058,186,-0.4931,348,0.58714,351,0.60846,252,-0.0211
ENSG00000135144,DTX1,4,-2.4392,49,1.41358,18,-0.3123,23,0.17019,24,0.26809
ENSG00000111344,RASAL1,35,0.38498,10,-1.6047,43,0.77062,11,-1.4990,32,0.25513
ENSG00000123064,DDX54,35,-0.7745,72,0.41757,80,0.69327,40,-0.5754,58,0.07967
ENSG00000139405,RITA1,6,-2.5565,39,0.46572,29,-0.0362,42,0.69865,33,0.27547
ENSG00000186815,TPCN1,32,0.42878,51,1.14979,23,-0.2071,23,-0.2115,16,-0.8244
ENSG00000151176,PLBD2,25,-0.7056,18,-1.1206,41,0.17760,34,-0.1804,52,0.74080
ENSG00000122965,RBM19,40,1.09223,32,0.55526,18,-0.3843,12,-1.0647,18,-0.4055
ENSG00000123066,MED13L,67,0.66285,46,-0.0484,89,1.26588,21,-1.3209,24,-1.2465
ENSG00000111412,C12orf49,29,-0.7674,21,-1.1354,52,0.25500,68,0.78041,44,-0.0441
ENSG00000135119,RNFT2,17,-1.6509,33,-0.5785,38,-0.3904,49,0.04680,79,1.17386
ENSG00000135116,HRK,16,-0.8116,16,-0.8024,30,0.22798,41,0.86621,24,-0.1696
ENSG00000088992,TESC,10,-2.1137,21,-0.9627,36,-0.1547,64,0.94701,50,0.53354
ENSG00000135108,FBXO21,65,-0.4971,62,-0.5106,99,0.25463,91,0.09517,96,0.24406
ENSG00000171435,KSR2,9,-1.6061,33,0.47400,41,0.97789,25,0.03372,21,-0.3113
ENSG00000176871,WSB2,128,-1.0848,230,-0.0877,148,-0.8476,441,1.18519,255,0.10491
ENSG00000089220,PEBP1,1538,-0.5501,1996,-0.0887,1968,-0.1246,2236,0.10582,2539,0.39881
ENSG00000135090,TAOK3,251,0.79815,173,0.06744,270,0.94875,80,-1.2213,94,-1.0611
ENSG00000111707,SUDS3,89,-0.3812,107,-0.0654,155,0.62508,99,-0.2032,106,-0.0954
ENSG00000139767,SRRM4,30,-1.6436,58,-0.5619,166,1.42535,61,-0.5200,84,0.03927
ENSG00000152137,HSPB8,12,-1.7651,89,1.59156,12,-1.7179,26,-0.5370,55,1.00868
ENSG00000224982,TMEM233,24,-0.5312,14,-1.2657,94,2.38131,7,-2.3977,22,-0.8014
ENSG00000122966,CIT,20,-2.5355,100,0.03959,134,0.60596,135,0.62144,98,0.01898
ENSG00000111737,RAB35,10,-1.4727,31,0.42631,22,-0.1044,16,-0.6337,37,0.99118
ENSG00000089154,GCN1,18,-0.4460,39,0.82476,25,0.06432,12,-1.1192,29,0.45498
ENSG00000089157,RPLP0,342,0.30869,635,1.33952,176,-0.8478,350,0.35103,174,-0.9617
ENSG00000111775,COX6A1,392,-1.3232,971,0.18767,404,-1.2744,1795,1.50692,829,-0.0848
ENSG00000257218,GATC,68,0.57693,49,-0.0182,61,0.37549,44,-0.2174,34,-0.7096
ENSG00000111786,SRSF9,35,-1.3236,87,0.17305,35,-1.3225,129,0.99355,97,0.48327
ENSG00000088986,DYNLL1,350,-1.4661,732,-0.2248,721,-0.2775,1079,0.45888,1135,0.65827
ENSG00000022840,RNF10,53,-1.0346,62,-0.7179,106,0.13196,124,0.42970,119,0.39868
ENSG00000157782,CABP1,39,-3.5941,307,-0.3700,263,-0.6743,699,1.16916,525,0.66881
ENSG00000110917,MLEC,93,0.25004,92,0.20331,95,0.29699,49,-0.8667,82,0.01280
ENSG00000157837,SPPL3,47,-0.5151,60,-0.0838,63,-0.0236,63,-0.0211,76,0.39964
ENSG00000157895,C12orf43,38,-0.9030,71,0.16292,70,0.15706,65,0.02634,75,0.33259
ENSG00000089041,P2RX7,230,3.45489,16,-2.0552,44,-0.5983,9,-2.9967,14,-2.5283
ENSG00000110931,CAMKK2,33,-3.1182,430,0.96194,218,-0.1774,305,0.43696,290,0.39344
ENSG00000089053,ANAPC5,226,1.07896,73,-0.9037,170,0.48539,59,-1.3246,108,-0.3754
ENSG00000170633,RNF34,27,-0.7062,20,-1.1163,63,0.80576,51,0.36956,37,-0.2116
ENSG00000110801,PSMD9,22,-0.2580,25,-0.0945,14,-1.0220,32,0.36269,33,0.51596
ENSG00000110987,BCL7A,56,-0.6923,67,-0.3515,145,1.07860,76,-0.1795,72,-0.2900
ENSG00000175727,MLXIP,43,0.99768,21,-0.3146,52,1.41217,11,-1.3456,8,-2.0140
ENSG00000139719,VPS33A,12,-1.1963,12,-1.1181,16,-0.7767,41,0.94966,34,0.63728
ENSG00000130779,CLIP1,258,0.22644,202,-0.1905,353,0.84182,145,-0.7761,189,-0.3767
ENSG00000111011,RSRC2,362,0.50013,186,-0.6248,415,0.77347,152,-1.0151,242,-0.2709
ENSG00000139726,DENR,98,-0.4006,80,-0.6781,125,0.02035,131,0.11356,148,0.39657
ENSG00000130787,HIP1R,164,2.19199,62,0.01190,45,-0.5170,30,-1.2140,24,-1.6516
ENSG00000182196,ARL6IP4,346,-0.2189,513,0.43757,336,-0.2716,522,0.53721,333,-0.3272
ENSG00000051825,MPHOSPH9,29,-0.0644,28,-0.1392,84,2.27323,14,-1.2429,7,-2.4512
ENSG00000130921,C12orf65,52,0.14933,50,0.08325,61,0.44654,31,-0.7039,46,-0.0663
ENSG00000111328,CDK2AP1,137,0.68384,350,2.36652,30,-1.8870,61,-0.7784,50,-1.1841
ENSG00000139697,SBNO1,131,-0.6094,134,-0.5228,324,1.08926,118,-0.7805,195,0.08930
ENSG00000183955,KMT5A,78,1.11773,38,-0.2418,54,0.37861,30,-0.6424,26,-0.9744
ENSG00000184209,SNRNP35,41,0.88217,20,-0.3548,27,0.11919,24,-0.1198,17,-0.7414
ENSG00000188026,RILPL1,46,0.37646,38,0.02736,36,-0.0813,40,0.14297,30,-0.3950
ENSG00000086598,TMED2,42,-0.8085,43,-0.6892,76,0.22708,77,0.24460,80,0.36557
ENSG00000111364,DDX55,55,0.71178,27,-0.5518,72,1.28986,24,-0.7873,17,-1.4804
ENSG00000111361,EIF2B1,31,-0.0793,30,-0.0841,27,-0.3255,24,-0.5224,43,0.63273
ENSG00000111358,GTF2H3,33,0.43922,15,-0.8281,42,0.92031,21,-0.3878,18,-0.7209
ENSG00000119242,CCDC92,85,-0.9587,130,-0.2268,186,0.39593,176,0.29621,159,0.11442
ENSG00000179195,ZNF664,109,1.33052,60,0.11262,36,-0.7571,48,-0.2741,39,-0.7192
ENSG00000196498,NCOR2,169,1.09844,117,0.31029,80,-0.3269,67,-0.6288,72,-0.5628
ENSG00000073060,SCARB1,31,0.22240,45,0.80235,28,0.03894,27,-0.0247,19,-0.6869
ENSG00000150991,UBC,425,-1.4361,743,-0.4778,672,-0.6949,1206,0.33676,1568,1.03629
ENSG00000184992,BRI3BP,61,-0.3932,56,-0.4945,103,0.55472,91,0.31957,66,-0.2821
ENSG00000081760,AACS,9,-2.7312,33,-0.6743,68,0.50931,43,-0.3247,81,1.04776
ENSG00000139364,TMEM132B,65,-1.0983,105,-0.2672,205,0.98090,83,-0.6835,143,0.30278
ENSG00000256193,LINC00507,0,-7.0883,57,0.84883,30,-0.1995,36,0.11736,50,0.87038
ENSG00000151948,GLT1D1,5,-2.6348,24,-0.1891,29,0.11174,38,0.64393,34,0.50947
ENSG00000060709,RIMBP2,9,-2.8167,81,0.62802,86,0.84045,43,-0.4420,65,0.35799
ENSG00000111450,STX2,50,1.59938,31,0.46877,19,-0.3003,12,-1.0632,12,-1.1689
ENSG00000132341,RAN,70,-1.9631,120,-1.0384,183,-0.4326,268,0.24926,393,1.24009
ENSG00000061936,SFSWAP,156,1.95591,32,-1.0538,75,0.31602,23,-1.6692,31,-1.3188
ENSG00000198598,MMP17,10,-2.2636,33,-0.3771,55,0.50968,44,0.10896,55,0.61844
ENSG00000177169,ULK1,6,-2.7333,71,1.11000,39,0.09142,46,0.42635,38,0.05809
ENSG00000183495,EP400,76,0.62196,39,-0.5154,98,1.15275,26,-1.2383,36,-0.8052
ENSG00000185163,DDX51,13,-1.3358,36,0.32864,63,1.59923,21,-0.5377,20,-0.6932
ENSG00000182870,GALNT9,7,-3.4454,50,-0.4237,72,0.14900,63,-0.0759,108,1.17809
ENSG00000112787,FBRSL1,32,0.05069,69,1.34376,18,-0.9242,38,0.37334,22,-0.6604
ENSG00000247077,PGAM5,10,-1.2750,11,-1.0560,18,-0.2977,34,0.87965,26,0.46432
ENSG00000176915,ANKLE2,33,-0.3214,31,-0.3736,59,0.77001,35,-0.2035,36,-0.1615
ENSG00000090615,GOLGA3,65,-0.1749,66,-0.1360,94,0.48785,74,0.04589,63,-0.2705
ENSG00000196458,ZNF605,67,1.14114,31,-0.2806,67,1.14397,10,-2.0305,18,-1.3114
ENSG00000198040,ZNF84,31,0.20938,36,0.40290,36,0.50626,13,-1.2028,27,-0.0857
ENSG00000196199,MPHOSPH8,622,0.55080,299,-0.6863,653,0.64786,293,-0.7900,401,-0.2897
ENSG00000121390,PSPC1,63,-0.3490,52,-0.6092,85,0.18347,87,0.22898,82,0.13694
ENSG00000132950,ZMYM5,96,2.42328,31,-0.1154,21,-0.8199,11,-1.7514,15,-1.3848
ENSG00000121741,ZMYM2,49,-0.2338,44,-0.3653,67,0.35768,34,-0.8086,70,0.50234
ENSG00000165475,CRYL1,73,1.41337,68,1.03949,23,-0.7565,11,-1.8853,27,-0.5862
ENSG00000032742,IFT88,79,1.87109,26,-0.3306,30,-0.1682,16,-1.1838,17,-1.1697
ENSG00000278291,AL161772.1,12,-2.6001,76,0.35638,47,-0.4691,87,0.66196,82,0.63416
ENSG00000172458,IL17D,45,0.09496,161,2.43534,38,-0.1783,22,-1.0773,18,-1.5587
ENSG00000150459,SAP18,222,0.17507,193,-0.0684,129,-0.7648,227,0.21562,222,0.20606
ENSG00000173141,MRPL57,62,-0.9557,153,0.53801,71,-0.7413,147,0.55076,128,0.32145
ENSG00000180776,ZDHHC20,94,1.63725,25,-0.8123,47,0.16877,30,-0.5956,20,-1.3762
ENSG00000165487,MICU2,34,-0.4120,35,-0.3125,63,0.73018,34,-0.4075,44,0.05439
ENSG00000102678,FGF9,4,-2.7087,7,-1.7827,31,0.48329,31,0.45801,33,0.74062
ENSG00000151835,SACS,65,-0.6417,29,-1.7758,128,0.58177,84,-0.2114,120,0.51982
ENSG00000182957,SPATA13,127,3.80654,17,-0.9576,24,-0.5351,0,-6.7755,2,-4.4840
ENSG00000151849,CENPJ,22,-0.1497,16,-0.6126,35,0.75527,24,0.05724,19,-0.4000
ENSG00000165566,AMER2,421,2.78800,104,-0.3798,83,-0.8035,41,-1.9001,44,-1.9473
ENSG00000139505,MTMR6,22,-1.7313,27,-1.3334,83,0.47157,57,-0.1995,97,0.94192
ENSG00000139496,NUP58,21,-0.6643,21,-0.6362,35,0.18368,33,0.07750,39,0.43690
ENSG00000132932,ATP8A2,31,-1.2901,44,-0.6441,73,0.16746,78,0.28414,87,0.56659
ENSG00000127870,RNF6,33,-0.7702,24,-1.1861,59,0.21202,56,0.11928,68,0.56182
ENSG00000132970,WASF3,146,0.14987,214,0.76704,81,-0.8664,142,0.10292,130,-0.0582
ENSG00000152484,USP12,68,0.29359,41,-0.5395,58,-0.0013,61,0.09077,55,-0.1093
ENSG00000122026,RPL21,2545,1.05529,2371,0.77018,892,-0.8758,1758,0.30722,707,-1.3651
ENSG00000122034,GTF3A,66,-1.0735,109,-0.2170,84,-0.6946,204,0.95010,145,0.31079
ENSG00000122033,MTIF3,99,0.00542,66,-0.6260,82,-0.3101,103,0.08137,117,0.36250
ENSG00000186184,POLR1D,31,-0.8716,52,-0.0188,42,-0.3846,64,0.37196,66,0.49035
ENSG00000102755,FLT1,18,-0.2497,67,2.03179,25,0.33819,23,0.14405,4,-2.8190
ENSG00000132963,POMP,107,-0.7898,174,0.03795,82,-1.2212,299,1.11919,183,0.15139
ENSG00000132938,MTUS2,3,-2.8365,28,0.29789,53,1.76858,10,-1.3662,23,-0.0163
ENSG00000139514,SLC7A1,12,-1.4928,15,-1.1173,39,0.42284,44,0.68538,34,0.21331
ENSG00000122042,UBL3,199,0.53208,155,0.05067,146,-0.0448,121,-0.3704,137,-0.1822
ENSG00000102781,KATNAL1,44,0.34916,28,-0.3865,28,-0.4524,29,-0.3510,44,0.40339
ENSG00000189403,HMGB1,2402,1.23180,1150,-0.1924,1291,-0.0099,813,-0.8036,940,-0.6266
ENSG00000120694,HSPH1,249,-1.5175,308,-1.0871,990,0.90731,495,-0.3958,809,0.58376
ENSG00000073910,FRY,13,-2.3640,31,-0.9409,90,0.88397,58,0.03724,72,0.51065
ENSG00000139597,N4BP2L1,19,-0.9048,35,0.10723,53,0.92321,27,-0.3275,31,-0.0864
ENSG00000244754,N4BP2L2,395,1.11869,167,-0.4613,375,1.00475,86,-1.5868,121,-1.1425
ENSG00000083642,PDS5B,188,-0.7285,193,-0.6187,574,1.41827,193,-0.6841,254,-0.2402
ENSG00000133121,STARD13,29,0.43727,1,-3.6930,29,0.45700,22,-0.0710,22,-0.0634
ENSG00000172915,NBEA,74,-1.6417,100,-1.0659,398,1.40408,171,-0.2726,204,0.03952
ENSG00000133083,DCLK1,98,-2.1337,131,-1.5794,262,-0.5818,413,0.22384,660,1.46040
ENSG00000133104,SPART,242,1.54440,97,-0.2640,103,-0.1770,65,-0.9455,75,-0.7991
ENSG00000180440,SERTM1,2,-4.1181,42,0.59174,40,0.59391,31,0.11782,34,0.36107
ENSG00000120686,UFM1,110,0.53800,75,-0.1427,75,-0.1683,86,0.07746,69,-0.3507
ENSG00000188811,NHLRC3,61,1.56949,21,-0.4812,44,0.84530,8,-1.9816,12,-1.5093
ENSG00000183722,LHFPL6,39,-0.0258,54,0.49774,40,0.01443,31,-0.4329,41,0.06384
ENSG00000133103,COG6,28,0.24455,4,-2.5215,27,0.17474,25,-0.0025,27,0.21836
ENSG00000102738,MRPS31,50,0.41126,19,-1.1036,53,0.51936,19,-1.2362,46,0.27567
ENSG00000120688,WBP4,209,0.55200,143,-0.1328,169,0.14276,102,-0.7261,152,-0.0541
ENSG00000165572,KBTBD6,78,-0.1725,64,-0.4466,153,1.15662,56,-0.7273,72,-0.3319
ENSG00000120696,KBTBD7,19,-0.9092,19,-0.8341,61,1.20069,12,-1.6157,42,0.53753
ENSG00000172766,NAA16,67,1.65425,19,-0.6812,40,0.53847,17,-0.9285,11,-1.7596
ENSG00000102760,RGCC,76,1.69671,59,0.94160,8,-2.1978,31,-0.1647,16,-1.3672
ENSG00000102780,DGKH,25,-0.8996,18,-1.3556,94,1.63642,36,-0.3128,34,-0.4776
ENSG00000023516,AKAP11,212,-0.4707,259,-0.1133,400,0.69221,229,-0.3435,279,0.01170
ENSG00000120675,DNAJC15,168,1.12602,81,-0.2499,68,-0.5733,76,-0.3906,81,-0.3052
ENSG00000120658,ENOX1,41,0.14528,31,-0.3242,63,0.99043,17,-1.3063,35,-0.1529
ENSG00000179630,LACC1,155,3.93707,10,-1.9899,18,-1.2911,0,-6.4358,11,-2.2190
ENSG00000151778,SERP2,36,-1.8541,90,-0.3493,73,-0.7442,210,1.24841,132,0.34585
ENSG00000102804,TSC22D1,61,-3.2750,396,-0.3381,477,-0.0477,624,0.44911,727,0.90265
ENSG00000133114,GPALPP1,92,0.43712,67,-0.1425,122,1.00773,37,-1.1509,53,-0.6039
ENSG00000188342,GTF2F2,52,0.91048,45,0.55144,31,-0.0715,22,-0.6560,22,-0.6790
ENSG00000133112,TPT1,1890,0.85794,1628,0.48130,594,-1.2013,1497,0.39147,844,-0.6987
ENSG00000170919,TPT1-AS1,45,0.94349,18,-0.6814,49,1.14383,14,-1.1455,14,-1.2448
ENSG00000123200,ZC3H13,2056,2.15474,486,-0.7405,792,0.02598,285,-1.6650,351,-1.4587
ENSG00000235903,CPB2-AS1,376,4.05196,20,-2.2945,35,-1.6106,21,-2.3964,15,-2.9909
ENSG00000139684,ESD,69,-0.3678,73,-0.2270,64,-0.4851,95,0.21369,106,0.48362
ENSG00000102468,HTR2A,22,-2.3713,35,-1.5472,103,0.09883,127,0.49709,145,0.90536
ENSG00000136143,SUCLA2,25,-2.1559,48,-1.0676,53,-0.9994,128,0.53891,166,1.33179
ENSG00000136146,MED4,67,0.14653,68,0.16246,60,-0.0398,46,-0.5075,67,0.18426
ENSG00000136156,ITM2B,497,-0.4817,626,-0.0719,395,-0.8632,594,-0.1727,983,0.93405
ENSG00000139687,RB1,31,0.67104,27,0.38818,18,-0.2687,13,-0.8797,21,-0.0216
ENSG00000102531,FNDC3A,49,0.11011,51,0.17881,86,1.25503,26,-0.9348,28,-0.9032
ENSG00000102547,CAB39L,33,-0.7115,48,-0.0971,70,0.59225,44,-0.2363,55,0.16564
ENSG00000136144,RCBTB1,40,0.81341,23,-0.2096,22,-0.2840,18,-0.6405,26,-0.0099
ENSG00000123179,EBPL,3,-2.8037,30,0.76160,9,-1.1461,31,0.99108,23,0.47596
ENSG00000102753,KPNA3,103,0.11663,75,-0.3888,150,0.85096,61,-0.7687,87,-0.2141
ENSG00000123178,SPRYD7,22,-1.5333,36,-0.6955,67,0.34881,46,-0.3266,83,0.92465
ENSG00000136104,RNASEH2B,41,-0.5939,57,-0.0234,65,0.23056,73,0.44834,53,-0.1530
ENSG00000150510,FAM124A,104,2.74190,23,-0.5276,15,-1.2487,8,-2.1366,17,-1.2391
ENSG00000102786,INTS6,46,0.74404,14,-1.1955,45,0.70240,14,-1.2564,28,-0.1783
ENSG00000136100,VPS36,59,-0.7410,55,-0.7861,131,0.68851,95,0.07093,96,0.09613
ENSG00000165416,SUGT1,158,0.52145,112,-0.1040,126,0.09665,93,-0.4372,110,-0.1730
ENSG00000136099,PCDH8,0,-8.9183,63,0.50532,8,-2.6672,50,0.15100,94,1.85628
ENSG00000118946,PCDH17,210,0.07307,108,-0.9756,369,1.20369,57,-2.0503,212,0.10806
ENSG00000083544,TDRD3,62,1.57306,23,-0.3484,24,-0.3335,17,-0.9252,20,-0.6778
ENSG00000280165,PCDH20,12,-1.4384,17,-0.8071,40,0.54341,22,-0.5072,44,0.86985
ENSG00000184226,PCDH9,1453,1.74451,257,-1.4018,854,0.54994,187,-1.9987,376,-0.9948
ENSG00000204899,MZT1,11,-2.4273,61,0.25897,48,-0.1211,66,0.46737,68,0.60410
ENSG00000083520,DIS3,47,0.17235,37,-0.2271,66,0.80215,30,-0.6005,36,-0.3750
ENSG00000083535,PIBF1,54,0.83035,18,-1.0509,73,1.49658,13,-1.6317,18,-1.2455
ENSG00000118922,KLF12,4,-2.2637,39,1.19445,16,-0.3356,24,0.44220,21,0.19340
ENSG00000136111,TBC1D4,22,-0.3566,24,-0.2381,53,1.29630,16,-0.9040,23,-0.3450
ENSG00000188243,COMMD6,124,-0.0257,204,0.79538,51,-1.4930,192,0.80579,107,-0.3206
ENSG00000136153,LMO7,65,-1.1242,49,-1.4434,291,1.76709,57,-1.3138,129,0.04615
ENSG00000178695,KCTD12,89,0.96825,113,1.23218,55,0.03471,19,-1.7343,34,-0.8622
ENSG00000005812,FBXL3,43,-0.1624,28,-0.7884,75,0.89481,43,-0.1460,40,-0.3217
ENSG00000005810,MYCBP2,286,-1.1478,347,-0.7576,916,0.94461,485,-0.2655,639,0.26498
ENSG00000139737,SLAIN1,164,2.61321,44,-0.3096,27,-1.1716,13,-2.2089,29,-1.1501
ENSG00000152193,OBI1,27,0.06481,23,-0.1820,37,0.65978,22,-0.2824,21,-0.3634
ENSG00000139746,RBM26,189,0.08924,212,0.26133,296,0.96747,92,-1.1371,145,-0.4249
ENSG00000102471,NDFIP2,44,-2.0951,78,-1.1265,243,0.79497,152,-0.1006,217,0.66555
ENSG00000136158,SPRY2,11,-1.1120,19,-0.2189,27,0.40777,21,-0.0503,26,0.42757
ENSG00000178235,SLITRK1,72,-0.4840,64,-0.6275,186,1.35370,47,-1.1764,92,-0.0565
ENSG00000165300,SLITRK5,7,-3.2514,39,-0.6706,151,1.99703,34,-0.9708,60,-0.0236
ENSG00000134874,DZIP1,136,0.09767,239,1.02660,206,0.89729,115,-0.1989,46,-1.8263
ENSG00000102580,DNAJC3,46,0.98883,42,0.69309,15,-1.0018,9,-1.8047,31,0.25476
ENSG00000102595,UGGT2,74,1.15432,33,-0.3519,61,0.73914,15,-1.6083,26,-0.8491
