Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000235106,BRD3OS,31,-0.5177,55,0.36477,72,0.80023,21,-1.0956,43,-0.0362,23,-0.9914,40,-0.1260,38,-0.2075,47,0.11935,45,0.03636,54,0.39154
ENSG00000169925,BRD3,89,0.88515,48,-0.1228,48,-0.1124,42,-0.3165,93,0.94430,107,1.19651,54,0.05588,25,-1.0871,14,-1.8890,37,-0.5176,31,-0.8285
ENSG00000196363,WDR5,12,-0.5297,6,-1.4657,13,-0.3725,11,-0.5851,12,-0.4753,17,0.07478,13,-0.3541,22,0.39765,16,-0.0160,22,0.46397,27,0.88796
ENSG00000186350,RXRA,48,0.53175,83,1.44204,26,-0.4319,49,0.56389,31,-0.1810,32,-0.1261,35,0.01780,25,-0.5186,19,-0.8976,23,-0.6104,22,-0.7487
ENSG00000130558,OLFM1,561,-1.2669,1485,0.22946,1828,0.56478,573,-1.2363,1050,-0.3146,1214,-0.0892,652,-1.0400,1080,-0.2706,1748,0.49193,2018,0.72787,1604,0.39408
ENSG00000196422,PPP1R26,21,-0.0965,27,0.33619,26,0.26603,7,-1.7167,48,1.27642,11,-1.0205,24,0.10526,11,-0.9736,23,0.09505,26,0.25692,20,-0.1800
ENSG00000122140,MRPS2,23,-0.5404,39,0.25230,18,-0.8775,23,-0.5131,34,0.04161,18,-0.8752,13,-1.3467,42,0.40406,62,1.03983,35,0.10656,42,0.45474
ENSG00000107147,KCNT1,14,-2.0197,30,-0.8567,32,-0.7715,171,1.99591,30,-0.8512,73,0.51630,18,-1.6513,46,-0.2129,51,-0.0684,69,0.40964,52,-0.0471
ENSG00000130559,CAMSAP1,28,-1.1617,39,-0.6502,53,-0.1982,64,0.10894,43,-0.5074,57,-0.0740,49,-0.3009,55,-0.1372,55,-0.1159,109,0.96762,83,0.58255
ENSG00000130560,UBAC1,64,-0.1310,114,0.79303,60,-0.2261,76,0.14264,67,-0.0614,38,-0.9300,53,-0.4158,51,-0.4815,92,0.44072,83,0.28365,68,-0.0292
ENSG00000148411,NACC2,161,1.64962,155,1.58236,41,-0.5909,46,-0.4034,62,0.04734,55,-0.1454,23,-1.4690,41,-0.6025,37,-0.7442,40,-0.6296,31,-1.0918
ENSG00000238227,TMEM250,16,-1.0987,39,0.29549,54,0.81188,16,-1.0137,28,-0.2034,31,-0.0839,21,-0.6554,38,0.25865,34,0.10102,52,0.75739,29,-0.1656
ENSG00000160360,GPSM1,34,0.13544,33,0.11717,16,-0.9623,45,0.60588,32,0.05445,18,-0.8210,35,0.21930,22,-0.4932,34,0.13859,37,0.28984,32,0.04225
ENSG00000165688,PMPCA,31,-0.7044,51,0.06018,30,-0.7180,56,0.21751,39,-0.3483,34,-0.5708,34,-0.5536,51,0.07804,53,0.12492,85,0.88720,61,0.39547
ENSG00000148384,INPP5E,7,-1.3365,12,-0.4476,16,-0.1167,35,1.17773,6,-1.5475,12,-0.4898,28,0.82101,12,-0.5272,30,0.90530,18,0.07907,13,-0.3821
ENSG00000148396,SEC16A,24,-0.9550,39,-0.2576,42,-0.1419,73,0.75263,24,-0.9560,46,0.02449,32,-0.5390,55,0.30736,45,-0.0197,67,0.60906,50,0.15497
ENSG00000172889,EGFL7,55,-0.8258,97,0.04737,99,0.07024,94,-0.0015,48,-1.0212,64,-0.6027,94,-0.0125,116,0.32668,115,0.31030,95,0.01047,128,0.54091
ENSG00000165716,DIPK1B,21,-1.3468,43,-0.2993,44,-0.2618,65,0.35080,70,0.46254,32,-0.7278,22,-1.2969,45,-0.2436,79,0.65090,60,0.22898,73,0.58515
ENSG00000233016,SNHG7,23,-0.0115,24,0.02932,23,0.00462,21,-0.1769,23,0.01416,14,-0.7514,19,-0.2717,24,0.06105,29,0.33277,16,-0.5240,31,0.49764
ENSG00000244187,TMEM141,31,-1.0886,78,0.29813,108,0.83388,25,-1.4473,52,-0.3212,19,-1.8535,31,-1.1031,87,0.48480,131,1.15538,50,-0.3817,80,0.38706
ENSG00000196642,RABL6,259,0.88686,260,0.89379,221,0.61881,122,-0.3206,80,-0.9539,203,0.47995,93,-0.7290,74,-1.0867,72,-1.1245,255,0.86063,80,-1.0313
ENSG00000232434,AJM1,44,0.63434,62,1.23808,21,-0.5267,35,0.28838,16,-0.9217,26,-0.1761,20,-0.5400,25,-0.2619,20,-0.5942,43,0.61506,19,-0.6668
ENSG00000054148,PHPT1,171,0.11372,286,0.95576,212,0.45600,141,-0.1842,112,-0.5389,48,-1.7943,142,-0.1748,53,-1.6674,197,0.33713,222,0.53126,162,0.03100
ENSG00000107223,EDF1,246,-0.6987,407,0.07992,404,0.06827,343,-0.1877,367,-0.0855,220,-0.8715,381,-0.0246,299,-0.4018,525,0.48658,482,0.34710,486,0.40225
ENSG00000159069,FBXW5,96,0.21710,150,0.94150,100,0.27386,80,-0.0607,49,-0.8105,61,-0.4772,58,-0.5642,58,-0.5712,76,-0.1426,112,0.45716,82,-0.0343
ENSG00000107317,PTGDS,2204,2.10242,2226,2.12233,260,-1.4074,689,0.08330,245,-1.4948,165,-2.0736,678,0.05731,146,-2.2538,279,-1.3024,308,-1.1516,323,-1.1572
ENSG00000148362,PAXX,54,0.48588,71,0.92904,49,0.33576,27,-0.5909,22,-0.8689,12,-1.7500,50,0.36600,21,-0.9451,44,0.15801,54,0.49354,36,-0.1758
ENSG00000107331,ABCA2,170,1.28706,55,-0.5361,48,-0.7372,123,0.73777,33,-1.2779,20,-1.9953,141,0.96552,32,-1.3329,56,-0.4954,116,0.63974,69,-0.2099
ENSG00000107281,NPDC1,101,-1.1191,180,-0.2473,137,-0.6588,266,0.36890,142,-0.6089,130,-0.7393,233,0.16168,197,-0.1089,240,0.20439,293,0.52475,305,0.66497
ENSG00000177239,MAN1B1,28,-0.6172,29,-0.5302,20,-1.0893,59,0.55577,17,-1.3005,39,-0.0983,42,0.00707,43,0.06304,44,0.10415,59,0.56354,59,0.61279
ENSG00000176978,DPP7,83,0.30795,77,0.18519,42,-0.7234,100,0.61580,56,-0.3089,59,-0.2350,68,-0.0004,61,-0.1825,84,0.33920,91,0.45184,49,-0.5604
ENSG00000176884,GRIN1,66,-1.8585,161,-0.5237,185,-0.3078,338,0.65177,115,-1.0243,226,0.00305,170,-0.4394,262,0.23736,188,-0.2858,389,0.88538,303,0.52605
ENSG00000176101,SSNA1,58,0.15204,67,0.36911,63,0.27142,31,-0.8106,23,-1.2759,33,-0.7312,26,-1.0570,36,-0.5952,104,1.10490,61,0.23830,66,0.39210
ENSG00000176058,TPRN,31,0.81868,15,-0.2737,24,0.40575,14,-0.4602,10,-0.9044,8,-1.2973,29,0.72294,11,-0.7273,17,-0.1637,23,0.32375,20,0.14083
ENSG00000187713,TMEM203,23,-0.9888,51,0.26733,34,-0.3913,43,0.00164,38,-0.1982,36,-0.3071,25,-0.8292,56,0.39528,64,0.61545,48,0.17594,51,0.29118
ENSG00000212864,RNF208,68,-0.3251,132,0.73335,121,0.58842,61,-0.4703,43,-1.0050,43,-1.0260,80,-0.0622,95,0.20713,95,0.21379,106,0.37676,79,-0.1014
ENSG00000188229,TUBB4B,80,-2.1711,160,-1.1445,244,-0.5106,247,-0.4902,181,-0.9604,169,-1.0677,313,-0.1245,656,1.08162,455,0.47245,318,-0.0996,621,1.13515
ENSG00000188986,NELFB,44,0.03892,72,0.83536,62,0.56844,44,0.02946,31,-0.5043,20,-1.1434,60,0.53243,38,-0.1950,42,-0.0483,40,-0.1258,32,-0.4978
ENSG00000165802,NSMF,386,0.99509,519,1.51450,317,0.66516,165,-0.3674,84,-1.3897,153,-0.4830,128,-0.7590,69,-1.6727,138,-0.6460,261,0.34894,146,-0.5992
ENSG00000182154,MRPL41,151,-0.1296,268,0.79094,226,0.51036,119,-0.4918,135,-0.3056,69,-1.3150,117,-0.5178,145,-0.1976,309,1.03306,185,0.18921,122,-0.4945
ENSG00000165724,ZMYND19,10,-0.7204,5,-1.6523,14,-0.2746,28,0.78371,19,0.14589,5,-1.7425,26,0.68262,13,-0.4054,28,0.80814,33,1.07440,11,-0.7394
ENSG00000181090,EHMT1,50,1.09396,28,0.16206,15,-0.7754,42,0.79935,24,-0.0989,45,0.93970,14,-0.8999,7,-1.8590,11,-1.1857,24,-0.0909,22,-0.2563
ENSG00000148408,CACNA1B,18,-1.7632,46,-0.3619,27,-1.1536,126,1.25970,35,-0.7970,66,0.20596,64,0.14483,64,0.14139,36,-0.7188,100,0.86402,59,0.01814
ENSG00000015171,ZMYND11,206,0.74755,143,0.15523,115,-0.1863,121,-0.1040,171,0.43901,208,0.76234,154,0.27319,67,-1.0098,65,-1.0577,105,-0.3257,100,-0.4372
ENSG00000151240,DIP2C,65,0.22369,48,-0.2667,50,-0.1982,107,1.02923,74,0.41734,69,0.31990,44,-0.3970,51,-0.1486,34,-0.7777,60,0.08272,39,-0.6202
ENSG00000107929,LARP4B,38,-0.2938,29,-0.7188,26,-0.8984,71,0.69175,53,0.22410,61,0.44243,47,0.01885,61,0.42763,26,-0.8531,55,0.26008,44,-0.0838
ENSG00000107937,GTPBP4,48,-0.3678,37,-0.7700,53,-0.2103,71,0.23342,56,-0.1263,88,0.58950,52,-0.2506,74,0.31024,37,-0.7776,69,0.18037,74,0.33013
ENSG00000067064,IDI1,170,0.11762,142,-0.1685,108,-0.5888,116,-0.4717,145,-0.1283,107,-0.5995,147,-0.1107,226,0.57178,231,0.60681,120,-0.4277,191,0.33881
ENSG00000047056,WDR37,15,-0.6265,18,-0.3990,21,-0.1241,14,-0.7395,30,0.41959,27,0.23500,17,-0.4657,41,0.92315,25,0.14713,21,-0.1678,24,0.04527
ENSG00000067057,PFKP,66,-1.8686,101,-1.2325,130,-0.8521,175,-0.4032,241,0.09437,92,-1.3668,355,0.72069,328,0.58859,308,0.48987,62,-1.9477,432,1.21377
ENSG00000107959,PITRM1,37,-0.8613,58,-0.1864,63,-0.0533,46,-0.5207,75,0.21290,31,-1.1152,54,-0.2972,72,0.16498,110,0.85054,65,-0.0023,85,0.47232
ENSG00000067082,KLF6,106,0.69174,84,0.32416,62,-0.1470,150,1.28762,41,-0.7930,115,0.82793,66,-0.0649,38,-0.8923,41,-0.8023,31,-1.2238,45,-0.6969
ENSG00000173848,NET1,43,0.79550,19,-0.4778,19,-0.4451,46,0.91472,22,-0.2915,27,0.06645,71,1.66522,16,-0.7230,11,-1.3448,13,-1.0723,13,-1.0974
ENSG00000196372,ASB13,15,-0.8877,23,-0.2620,29,0.09249,34,0.36399,35,0.43447,15,-0.8304,14,-1.0194,39,0.60778,33,0.34191,22,-0.2947,31,0.27298
ENSG00000108021,TASOR2,83,0.96777,28,-0.7367,33,-0.5066,71,0.72103,76,0.82619,98,1.26403,37,-0.3131,40,-0.1970,14,-1.7454,29,-0.7026,18,-1.4576
ENSG00000057608,GDI2,77,-0.8325,99,-0.4433,60,-1.1913,148,0.18060,148,0.17686,107,-0.3192,123,-0.1040,202,0.68044,154,0.24078,100,-0.4232,182,0.58135
ENSG00000134452,FBH1,24,-0.3859,31,0.00946,24,-0.3677,37,0.27438,26,-0.2661,38,0.33274,31,-0.0300,34,0.13765,37,0.26883,37,0.25700,27,-0.2514
ENSG00000134453,RBM17,147,0.58440,79,-0.3849,84,-0.3056,94,-0.1166,144,0.55149,130,0.38597,124,0.31034,87,-0.2397,84,-0.3016,81,-0.3471,84,-0.3315
ENSG00000170525,PFKFB3,28,0.12377,35,0.47750,15,-0.7596,49,1.04394,10,-1.3979,19,-0.4326,16,-0.7276,29,0.20721,34,0.44539,30,0.26622,21,-0.3391
ENSG00000151657,KIN,29,0.30848,15,-0.7083,15,-0.7229,32,0.43660,35,0.57963,58,1.46314,15,-0.7385,28,0.24270,13,-0.9240,25,0.05984,12,-1.1390
ENSG00000165629,ATP5F1C,68,-1.2937,111,-0.5614,149,-0.1140,113,-0.5449,155,-0.0510,69,-1.2818,137,-0.2473,207,0.40634,283,0.92349,143,-0.1797,244,0.76246
ENSG00000165632,TAF3,93,0.89606,43,-0.3290,51,-0.0480,60,0.19011,80,0.64512,102,1.05369,61,0.20764,73,0.51590,17,-1.6805,16,-1.7445,21,-1.5066
ENSG00000270111,CELF2-DT,4,-1.6887,13,-0.1344,25,0.91296,7,-1.0639,11,-0.4072,9,-0.7309,10,-0.5450,19,0.48428,20,0.50252,24,0.83660,14,0.00277
ENSG00000048740,CELF2,148,-0.8428,185,-0.5066,226,-0.1956,472,0.99449,180,-0.5511,447,0.90014,225,-0.2031,196,-0.4196,138,-0.9534,343,0.46332,259,0.01600
ENSG00000151461,UPF2,105,-0.4459,78,-0.8909,104,-0.4543,113,-0.3310,204,0.60060,271,1.07638,126,-0.1699,161,0.21536,96,-0.5877,196,0.53400,114,-0.3519
ENSG00000181192,DHTKD1,44,1.56759,28,0.79792,10,-0.8030,45,1.60707,16,-0.1107,15,-0.2252,9,-0.8675,5,-1.8932,6,-1.5102,7,-1.2783,10,-0.9026
ENSG00000065665,SEC61A2,19,-1.4376,26,-1.0052,26,-0.9898,76,0.67663,32,-0.6816,33,-0.6183,50,0.02296,81,0.79240,70,0.53666,46,-0.1141,69,0.57403
ENSG00000165609,NUDT5,16,-0.2679,19,-0.0564,17,-0.1925,23,0.29396,20,0.02043,7,-1.4488,20,0.01926,19,-0.0603,27,0.54935,14,-0.5161,25,0.47108
ENSG00000151465,CDC123,23,-1.1835,38,-0.4199,33,-0.6271,47,-0.1013,30,-0.7688,30,-0.7925,42,-0.2706,73,0.58697,80,0.74268,79,0.72271,64,0.41876
ENSG00000183049,CAMK1D,142,-0.7186,249,0.15673,238,0.08381,164,-0.4904,183,-0.3292,439,1.08857,166,-0.4735,194,-0.2329,128,-0.8667,435,1.06992,185,-0.3394
ENSG00000151468,CCDC3,34,-0.5541,41,-0.2604,63,0.41521,59,0.32487,17,-1.5349,32,-0.6432,65,0.48335,58,0.29502,65,0.47480,35,-0.4721,55,0.21692
ENSG00000123240,OPTN,230,-0.8643,204,-1.0489,581,0.58162,193,-1.1305,466,0.22646,826,1.17580,273,-0.6088,564,0.53387,295,-0.4900,267,-0.6392,474,0.28281
ENSG00000107537,PHYH,15,-1.1270,34,0.13371,38,0.32484,13,-1.2592,36,0.21141,13,-1.3212,9,-1.8473,46,0.62875,62,1.11921,16,-0.9977,46,0.68931
ENSG00000086475,SEPHS1,22,-0.1386,38,0.75092,23,-0.0428,28,0.24359,16,-0.5642,22,-0.0908,22,-0.1311,22,-0.1322,25,0.04925,16,-0.5653,26,0.12543
ENSG00000165630,PRPF18,20,-0.4529,14,-0.9172,25,-0.1163,17,-0.7121,63,1.43886,47,0.91560,28,0.08446,21,-0.3464,21,-0.3346,28,0.10020,17,-0.7383
ENSG00000239665,AL157392.3,17,0.31980,10,-0.4947,10,-0.5135,17,0.25270,15,0.12495,22,0.69510,1,-3.0250,16,0.20974,10,-0.5520,16,0.15031,18,0.36828
ENSG00000151474,FRMD4A,49,-0.2080,56,0.00359,49,-0.2116,112,1.12307,38,-0.5849,103,0.97765,36,-0.7027,54,-0.0625,41,-0.4858,31,-0.9248,53,-0.1047
ENSG00000065809,FAM107B,256,3.89771,0,-5.3963,7,-2.4711,38,0.04738,13,-1.5117,12,-1.6116,98,1.64406,7,-2.4978,1,-4.5937,3,-3.3939,2,-4.1348
ENSG00000176244,ACBD7,91,0.73872,217,2.33613,92,0.76605,18,-1.7598,49,-0.2222,55,-0.0700,13,-2.1994,26,-1.2072,29,-1.0092,38,-0.6052,29,-1.1112
ENSG00000152465,NMT2,73,-0.2789,71,-0.3248,72,-0.3115,91,0.05495,116,0.45385,192,1.29414,93,0.09293,124,0.56148,36,-1.3502,42,-1.1047,70,-0.3777
ENSG00000148468,FAM171A1,123,0.05838,115,-0.0546,105,-0.1957,190,0.75897,81,-0.5863,138,0.23620,101,-0.2571,156,0.42871,76,-0.6775,129,0.12988,106,-0.1989
ENSG00000148481,MINDY3,14,-1.3704,23,-0.6172,28,-0.3608,20,-0.8671,34,-0.0623,24,-0.5482,28,-0.3319,62,0.91202,65,1.01032,32,-0.1324,45,0.43707
ENSG00000165985,C1QL3,5,-3.0059,6,-2.9042,35,-0.3179,9,-2.3309,42,-0.0110,163,2.34608,12,-1.8326,47,0.17057,2,-4.0681,91,1.24558,49,0.24682
ENSG00000148484,RSU1,19,-0.0045,22,0.16677,10,-0.9739,30,0.67766,12,-0.7505,11,-0.8544,6,-1.8040,21,0.08353,22,0.19499,19,-0.0578,31,0.85882
ENSG00000026025,VIM,511,1.96168,787,2.88843,41,-2.0794,200,0.32597,59,-1.5386,34,-2.3447,44,-1.9685,24,-2.8595,44,-1.9673,74,-1.2003,67,-1.4311
ENSG00000136738,STAM,21,-1.1506,29,-0.6890,30,-0.5986,50,0.16005,47,0.08647,39,-0.1995,42,-0.1198,62,0.50845,47,0.05483,68,0.66598,52,0.25799
ENSG00000148482,SLC39A12,41,1.64829,70,2.74575,0,-4.3391,13,-0.2595,3,-2.4700,10,-0.6409,0,-5.1357,6,-1.4346,0,-5.9764,13,-0.1838,13,-0.2672
ENSG00000165995,CACNB2,23,-1.6344,70,0.00218,56,-0.3288,86,0.32921,19,-1.9031,75,0.11456,13,-2.4442,74,0.09055,61,-0.2035,206,1.83841,76,0.14964
ENSG00000241058,NSUN6,31,0.68681,10,-1.0887,3,-2.4632,39,1.10230,19,-0.0364,31,0.69176,35,0.89753,9,-1.2086,6,-1.8436,11,-0.9321,23,0.22544
ENSG00000165997,ARL5B,15,-0.5868,18,-0.2666,16,-0.4860,24,0.17434,20,-0.1330,40,1.00877,12,-0.8774,43,1.11674,20,-0.0886,20,-0.1065,15,-0.5658
ENSG00000120594,PLXDC2,31,0.33943,10,-1.3348,1,-4.1660,73,1.82258,16,-0.6429,26,0.08582,86,2.13630,8,-1.6446,4,-2.6822,26,0.07919,8,-1.7724
ENSG00000078114,NEBL,198,0.63798,205,0.69318,118,-0.1878,174,0.43094,121,-0.1441,156,0.25370,74,-0.8928,153,0.22498,135,0.02411,89,-0.6257,86,-0.7232
ENSG00000078403,MLLT10,21,-0.1607,23,-0.0333,6,-1.8402,39,0.82255,29,0.34081,58,1.51787,22,-0.0703,14,-0.7869,22,-0.0419,14,-0.7333,15,-0.7327
ENSG00000136770,DNAJC1,61,1.49119,14,-0.8139,23,-0.1401,41,0.82153,29,0.26642,48,1.07967,5,-2.3577,17,-0.5336,7,-1.7516,13,-0.9932,19,-0.4665
ENSG00000148444,COMMD3,30,-0.0195,25,-0.2812,27,-0.1965,31,0.03523,30,-0.0172,11,-1.5130,22,-0.4875,35,0.22224,32,0.08529,35,0.19933,43,0.63380
ENSG00000168283,BMI1,54,-0.0143,55,0.02561,52,-0.0607,51,-0.1010,71,0.43062,51,-0.0740,60,0.16370,37,-0.5942,43,-0.3476,56,0.06202,59,0.16525
ENSG00000150867,PIP4K2A,245,2.01128,32,-1.3106,64,-0.2689,91,0.28840,35,-1.1593,35,-1.1581,180,1.43171,78,0.03795,49,-0.6834,31,-1.3576,35,-1.2418
ENSG00000148450,MSRB2,86,0.34871,89,0.40596,88,0.39011,66,-0.0691,92,0.44534,47,-0.5791,94,0.48842,32,-1.1675,69,-0.0049,80,0.22261,43,-0.7841
ENSG00000165312,OTUD1,9,-0.9836,23,0.50471,11,-0.6632,23,0.50305,14,-0.2428,10,-0.7544,25,0.60618,13,-0.4219,11,-0.6520,29,0.87927,17,0.01214
ENSG00000120549,KIAA1217,26,-0.5822,16,-1.3249,16,-1.2831,66,0.89572,34,-0.1652,41,0.11328,123,2.00259,6,-2.6727,12,-1.7466,53,0.51380,32,-0.2946
ENSG00000107863,ARHGAP21,584,1.12179,164,-0.8992,181,-0.7472,493,0.83302,260,-0.1912,552,1.02531,383,0.41901,144,-1.0897,126,-1.2883,323,0.14659,161,-0.9972
ENSG00000099256,PRTFDC1,38,1.56060,29,1.07512,11,-0.4086,11,-0.4970,15,0.00456,12,-0.3408,8,-0.9304,11,-0.4538,11,-0.4295,17,0.25142,7,-1.1252
ENSG00000151023,ENKUR,39,1.55823,28,1.01193,14,-0.1595,9,-0.8397,19,0.35164,36,1.40579,4,-1.8791,9,-0.8165,3,-2.0926,7,-1.0997,7,-1.2521
ENSG00000151025,GPR158,31,-1.9798,31,-1.9981,99,-0.2591,81,-0.5539,202,0.89271,141,0.30108,140,0.29305,232,1.12514,117,0.00716,107,-0.1371,109,-0.1202
ENSG00000136750,GAD2,29,-1.5576,130,0.73794,17,-2.3565,38,-1.1535,531,3.67582,34,-1.3223,23,-1.9155,15,-2.4869,87,0.09628,24,-1.8462,27,-1.7409
ENSG00000136754,ABI1,44,-0.8016,106,0.55251,27,-1.5519,107,0.57127,37,-1.0549,53,-0.5207,52,-0.5494,58,-0.4058,51,-0.5946,144,1.05752,110,0.68738
ENSG00000107890,ANKRD26,139,-0.3723,85,-1.1195,174,-0.0243,272,0.69802,323,0.98259,418,1.43456,111,-0.7174,201,0.20453,73,-1.3389,106,-0.7854,108,-0.8146
ENSG00000136758,YME1L1,61,-0.7233,73,-0.4646,58,-0.8027,83,-0.2569,150,0.68094,121,0.33222,114,0.24374,118,0.28788,109,0.16473,97,-0.0139,96,-0.0309
ENSG00000107897,ACBD5,99,0.88461,53,-0.1023,57,-0.0068,57,0.00506,109,1.04904,49,-0.2419,68,0.26569,62,0.13387,26,-1.1786,40,-0.5545,33,-0.9165
ENSG00000099246,RAB18,82,-0.2901,102,0.04739,80,-0.3350,100,0.01314,112,0.18390,64,-0.6652,62,-0.7144,104,0.07779,109,0.14317,99,-0.0062,138,0.59142
ENSG00000150054,MPP7,1,-4.0285,3,-2.4210,16,0.13698,25,0.82641,18,0.28714,21,0.50919,2,-2.8804,19,0.40096,32,1.21059,13,-0.2668,15,0.03644
ENSG00000254635,WAC-AS1,60,-0.6638,59,-0.6827,88,-0.0719,53,-0.8446,153,0.82341,183,1.12463,81,-0.1933,112,0.31356,81,-0.2044,80,-0.2261,77,-0.2977
ENSG00000095787,WAC,196,-0.1472,242,0.18726,294,0.49955,169,-0.3769,318,0.62320,259,0.29430,190,-0.1928,143,-0.6325,219,0.02769,168,-0.3879,192,-0.1912
ENSG00000165757,JCAD,28,-0.8972,28,-0.8903,48,-0.0954,39,-0.4006,43,-0.2695,67,0.44521,40,-0.3693,58,0.20690,72,0.54463,27,-0.9544,80,0.82037
ENSG00000107951,MTPAP,12,-0.8380,14,-0.7098,28,0.40498,32,0.58661,39,0.94559,18,-0.2837,23,0.09496,14,-0.6222,20,-0.0979,19,-0.1863,20,-0.1097
ENSG00000148516,ZEB1,230,0.64314,130,-0.2625,189,0.32308,109,-0.5417,158,0.03998,330,1.25011,126,-0.3194,164,0.09954,100,-0.6635,92,-0.7951,111,-0.5478
ENSG00000165322,ARHGAP12,26,-0.3910,33,-0.0064,28,-0.2526,28,-0.2617,75,1.33780,42,0.37990,59,0.90738,28,-0.2937,30,-0.1575,10,-1.7815,20,-0.8110
ENSG00000170759,KIF5B,885,1.78874,187,-0.7680,422,0.50129,271,-0.2003,416,0.47956,463,0.65232,371,0.29512,200,-0.6704,119,-1.4509,143,-1.1687,111,-1.6472
ENSG00000120616,EPC1,49,0.42320,17,-1.1666,16,-1.2168,69,1.01010,38,0.02969,90,1.46486,29,-0.3830,21,-0.8513,21,-0.8910,42,0.19512,27,-0.5474
ENSG00000216937,CCDC7,202,1.47128,57,-0.5754,162,1.08684,45,-0.9314,113,0.48455,192,1.38134,80,-0.0738,50,-0.7929,28,-1.6671,29,-1.5875,21,-2.1553
ENSG00000150093,ITGB1,167,2.48587,25,-0.7543,13,-1.7076,92,1.33307,24,-0.7921,58,0.54960,53,0.40464,20,-1.0481,11,-1.9377,14,-1.5543,6,-2.7972
ENSG00000099250,NRP1,11,-0.6983,22,0.39046,9,-0.9983,36,1.23297,7,-1.1898,17,0.05502,10,-0.8300,30,0.92417,11,-0.6056,11,-0.6490,19,0.22360
ENSG00000148498,PARD3,57,2.02949,51,1.79257,11,-0.7298,19,0.17336,30,0.85402,21,0.30119,8,-1.0470,3,-2.5659,1,-3.7287,3,-2.3389,2,-3.2021
ENSG00000108094,CUL2,16,-2.0544,46,-0.4759,41,-0.6322,38,-0.7661,36,-0.8595,57,-0.1585,50,-0.3520,85,0.49103,106,0.84133,89,0.56154,94,0.73629
ENSG00000095794,CREM,48,0.16745,56,0.40669,35,-0.3322,25,-0.8481,39,-0.1451,43,0.00143,27,-0.6937,25,-0.8287,29,-0.6024,80,1.00374,55,0.43157
ENSG00000108100,CCNY,131,0.26719,119,0.12161,138,0.35121,66,-0.7970,113,0.02996,102,-0.1221,91,-0.2993,77,-0.5631,138,0.34758,134,0.30032,109,-0.0215
ENSG00000198105,ZNF248,18,-1.0583,14,-1.4201,20,-0.9580,77,1.17685,45,0.28609,52,0.52757,24,-0.6866,34,-0.1361,31,-0.2957,33,-0.1756,50,0.50573
ENSG00000175395,ZNF25,23,-1.9875,46,-0.9310,72,-0.2508,135,0.74262,106,0.35253,69,-0.3343,58,-0.5962,96,0.19407,109,0.39147,105,0.32924,101,0.30244
ENSG00000189180,ZNF33A,40,-0.7946,45,-0.6370,62,-0.1262,90,0.45661,106,0.72633,91,0.47145,73,0.13074,56,-0.2916,54,-0.3333,61,-0.1558,66,-0.0480
ENSG00000075407,ZNF37A,95,0.50527,34,-1.0672,39,-0.8840,109,0.73978,80,0.22570,147,1.24268,111,0.75914,56,-0.3225,27,-1.4071,52,-0.4339,39,-0.9309
ENSG00000196693,ZNF33B,4,-2.6245,16,-0.5407,19,-0.2998,24,0.10205,40,0.90873,40,0.88523,26,0.21316,20,-0.2026,25,0.13516,25,0.16145,17,-0.4487
ENSG00000165733,BMS1,37,-0.9544,42,-0.7658,82,0.25755,67,-0.0613,58,-0.2826,120,0.87707,34,-1.0820,174,1.53350,49,-0.5224,60,-0.2151,55,-0.3953
ENSG00000169826,CSGALNACT2,30,0.73328,6,-1.5898,15,-0.3671,15,-0.3232,26,0.53154,37,1.12237,36,1.04695,12,-0.7084,13,-0.5274,8,-1.2165,13,-0.5989
ENSG00000198915,RASGEF1A,25,-0.7727,49,0.24849,36,-0.2179,54,0.39628,23,-0.9186,37,-0.2033,32,-0.4366,33,-0.3881,48,0.19959,83,1.09991,42,0.01471
ENSG00000169813,HNRNPF,50,1.09827,32,0.39499,11,-1.1887,24,-0.0716,35,0.51220,11,-1.2022,24,-0.0507,17,-0.6155,21,-0.2722,21,-0.2965,28,0.17240
ENSG00000169740,ZNF32,44,-0.4676,65,0.12891,55,-0.1279,49,-0.3269,85,0.55667,50,-0.2787,48,-0.3410,43,-0.5295,102,0.85407,43,-0.5248,68,0.22135
ENSG00000107551,RASSF4,70,0.85173,53,0.38370,35,-0.2595,91,1.28511,57,0.49104,31,-0.4471,31,-0.4591,37,-0.1880,44,0.08956,11,-2.0237,19,-1.2157
ENSG00000165512,ZNF22,24,0.63488,18,0.20133,14,-0.1679,16,-0.0506,33,1.15351,13,-0.2913,18,0.15288,12,-0.4660,5,-1.7344,19,0.27043,10,-0.6973
ENSG00000172661,WASHC2C,37,0.30951,14,-1.1475,19,-0.7244,36,0.27314,50,0.77386,30,-0.0067,55,0.94440,35,0.22471,17,-0.8568,19,-0.6840,26,-0.2448
