Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000214753,HNRNPUL2,108,-1.0181,120,-0.8545,182,-0.2215,164,-0.3828,238,0.21716,182,-0.2629,353,0.84024,178,-0.2603,391,1.01393
ENSG00000168002,POLR2G,108,1.12309,93,0.87766,26,-1.0987,71,0.41943,53,-0.0465,59,0.15021,39,-0.5012,15,-1.8740,16,-1.7876
ENSG00000162236,STX5,108,1.70310,25,-0.7010,17,-1.2180,32,-0.2845,36,-0.1571,37,-0.1029,41,0.05647,36,-0.1344,28,-0.5157
ENSG00000168003,SLC3A2,108,1.19179,27,-0.9752,21,-1.3327,133,1.56512,33,-0.7687,63,0.37203,4,-3.8172,49,-0.0969,28,-0.9197
ENSG00000168539,CHRM1,2698,5.17583,9,-5.0805,76,-2.0341,38,-3.0438,80,-2.0693,113,-1.6380,15,-4.3968,76,-2.0291,104,-1.5700
ENSG00000176485,PLAAT3,108,0.00589,631,3.38378,46,-1.2832,123,0.21708,56,-1.0668,33,-2.0064,104,-0.0557,28,-2.0147,41,-1.4736
ENSG00000133318,RTN3,108,-3.4060,654,-0.7492,887,-0.2819,412,-1.4425,679,-0.7459,1713,1.01897,1076,0.02039,2231,1.22184,882,-0.2905
ENSG00000072518,MARK2,108,0.98004,23,-1.4163,60,0.02729,43,-0.4778,66,0.19142,63,0.12965,13,-2.2484,67,0.19125,73,0.33675
ENSG00000176340,COX8A,108,-1.3231,192,-0.4578,76,-1.8385,301,0.25035,470,1.13022,349,0.62413,259,0.00867,100,-1.4353,62,-2.1336
ENSG00000167770,OTUB1,108,-0.2237,51,-1.3617,124,-0.0040,92,-0.4697,157,0.41150,200,1.00685,33,-1.9736,100,-0.3341,71,-0.8587
ENSG00000168439,STIP1,108,0.77160,43,-0.6589,61,-0.1422,55,-0.3006,78,0.27739,88,0.54644,28,-1.3295,32,-1.1329,55,-0.2919
ENSG00000110011,DNAJC4,108,1.68402,25,-0.7253,23,-0.8017,55,0.53960,46,0.28473,30,-0.4827,24,-0.7679,44,0.16195,11,-1.8851
ENSG00000173511,VEGFB,108,0.81113,56,-0.2317,22,-1.6411,165,1.54396,84,0.45037,61,-0.1195,32,-1.0592,20,-1.7626,27,-1.3081
ENSG00000173486,FKBP2,108,1.35619,56,0.26409,15,-1.6908,51,0.10759,61,0.43797,45,-0.0857,35,-0.4569,26,-0.8888,20,-1.3229
ENSG00000173457,PPP1R14B,2701,6.37874,15,-4.1501,16,-4.0764,66,-2.0290,45,-2.7001,24,-3.7484,76,-1.8294,5,-5.6110,11,-4.6305
ENSG00000002330,BAD,108,0.28533,19,-2.2991,25,-1.8949,108,0.29347,149,0.91786,98,0.15515,121,0.47398,29,-1.6988,80,-0.1918
ENSG00000173264,GPR137,108,1.78814,26,-0.5802,9,-2.0291,35,-0.1062,65,1.01365,33,-0.2464,14,-1.4685,10,-1.9422,19,-1.0468
ENSG00000173153,ESRRA,108,1.68076,11,-1.8974,3,-3.4846,24,-0.7675,41,0.06672,54,0.61290,12,-1.7956,45,0.18595,29,-0.4679
ENSG00000173113,TRMT112,108,0.17069,85,-0.2093,51,-0.9789,91,-0.1029,131,0.53309,121,0.44595,94,-0.0436,78,-0.3424,32,-1.6869
ENSG00000126432,PRDX5,108,-1.8404,179,-1.0874,186,-1.0332,382,0.07325,557,0.77314,522,0.74094,436,0.28294,249,-0.5887,154,-1.3133
ENSG00000162302,RPS6KA4,108,1.74699,16,-1.3453,49,0.39864,37,-0.0433,41,0.13188,45,0.31015,0,-6.6248,16,-1.2572,15,-1.3761
ENSG00000110076,NRXN2,108,-0.8634,53,-1.9321,170,-0.1704,195,0.04932,212,0.19380,227,0.35639,53,-1.9264,267,0.55082,324,0.86756
ENSG00000168066,SF1,108,-0.2310,142,0.19466,141,0.18481,151,0.29562,128,0.03803,146,0.30812,89,-0.5299,60,-1.1126,117,-0.1085
ENSG00000168067,MAP4K2,108,0.93769,18,-1.7957,70,0.24155,56,-0.1235,58,-0.0613,61,0.01978,4,-4.0343,94,0.70508,76,0.35393
ENSG00000068971,PPP2R5B,108,1.05952,12,-2.3070,44,-0.3798,40,-0.5105,58,0.04967,89,0.96526,48,-0.2512,29,-0.9956,11,-2.3880
ENSG00000213465,ARL2,108,-0.2365,108,-0.2381,82,-0.6548,101,-0.3446,184,0.68341,158,0.45669,66,-0.9771,137,0.14140,65,-1.0113
ENSG00000149823,VPS51,108,0.42511,52,-0.6980,51,-0.7285,126,0.67278,118,0.64729,93,0.23590,41,-1.0664,53,-0.6753,43,-0.9929
ENSG00000149809,TM7SF2,108,0.80176,66,0.01891,42,-0.6732,69,0.07249,48,-0.5324,84,0.50411,13,-2.4106,30,-1.1763,110,0.83718
ENSG00000149806,FAU,108,-2.0640,872,1.18443,147,-1.6106,610,0.58071,598,0.61737,429,0.02148,537,0.37401,111,-2.0257,224,-0.9794
ENSG00000245532,NEAT1,1212,2.56639,448,0.71012,962,2.07997,408,0.55699,77,-2.0851,33,-3.4839,49,-2.6554,46,-2.7474,81,-1.9246
ENSG00000251562,MALAT1,109,-7.1346,16071,0.20954,118702,4.69929,7785,-0.9123,2689,-2.6046,2170,-3.0557,2575,-2.5540,6550,-1.1725,5276,-1.4956
ENSG00000142186,SCYL1,108,1.11568,25,-1.1751,57,0.08456,33,-0.7764,63,0.24295,77,0.70094,21,-1.4081,24,-1.2507,30,-0.9256
ENSG00000168056,LTBP3,108,1.02716,59,0.04611,51,-0.1906,130,1.34705,49,-0.2536,58,0.03297,27,-1.1183,20,-1.5729,19,-1.6334
ENSG00000176973,FAM89B,108,1.36628,18,-1.4031,8,-2.6478,45,-0.0867,51,0.15407,56,0.33609,54,0.21279,38,-0.3509,24,-0.9922
ENSG00000173442,EHBP1L1,108,1.41151,8,-2.4980,72,0.70920,43,-0.1179,77,0.94914,35,-0.4974,0,-6.7391,19,-1.3529,43,-0.1053
ENSG00000172977,KAT5,108,1.99339,38,0.19959,18,-0.9595,11,-1.6815,35,0.08875,47,0.67757,0,-5.2668,8,-2.0318,8,-2.1376
ENSG00000172922,RNASEH2C,108,1.84934,61,0.83084,22,-0.7714,39,0.10032,37,0.04346,36,-0.0076,0,-6.0753,15,-1.2821,7,-2.3586
ENSG00000172757,CFL1,108,-2.7028,531,-0.3292,350,-0.9663,561,-0.2434,887,0.54125,909,0.67020,711,0.12773,673,0.04039,433,-0.6405
ENSG00000172500,FIBP,108,0.70491,17,-2.0556,46,-0.6282,72,0.06175,81,0.27523,108,0.91446,1,-5.3565,67,-0.0646,37,-0.9679
ENSG00000175602,CCDC85B,108,-1.9295,158,-1.3683,158,-1.3638,429,0.16016,716,1.15287,455,0.32027,329,-0.2564,375,-0.0514,294,-0.4286
ENSG00000175573,C11orf68,108,0.90123,36,-0.8326,17,-1.9055,32,-0.9932,80,0.44807,87,0.69095,20,-1.6692,52,-0.2689,57,-0.1286
ENSG00000175550,DRAP1,108,-0.2352,121,-0.0641,76,-0.7672,141,0.18759,216,0.99978,138,0.17883,109,-0.2144,54,-1.2779,53,-1.3107
ENSG00000175334,BANF1,108,0.88989,54,-0.2241,11,-2.5197,65,0.07557,90,0.66452,51,-0.3740,78,0.35243,48,-0.4088,50,-0.3350
ENSG00000087365,SF3B2,108,-0.7362,259,0.63747,237,0.49470,106,-0.7568,143,-0.3293,139,-0.4139,150,-0.2294,185,0.09946,338,1.08418
ENSG00000175115,PACS1,108,1.27638,0,-8.8057,67,0.48632,62,0.35608,40,-0.3683,58,0.31852,0,-6.9753,60,0.29217,44,-0.1972
ENSG00000174996,KLC2,108,0.18956,16,-2.6238,32,-1.6525,67,-0.5500,116,0.33483,156,1.03606,89,-0.1128,82,-0.2339,55,-0.8437
ENSG00000174903,RAB1B,1378,3.94258,82,-1.3279,114,-0.8373,106,-0.9423,92,-1.2421,113,-0.9807,42,-2.3217,74,-1.4818,39,-2.4219
ENSG00000174871,CNIH2,108,0.53871,22,-1.8619,9,-3.1175,144,1.01221,135,1.03383,90,0.31280,31,-1.3710,55,-0.5305,15,-2.3825
ENSG00000179292,TMEM151A,108,0.49218,130,0.80213,31,-1.4382,37,-1.1598,52,-0.7103,132,1.08627,30,-1.4825,74,-0.1148,43,-0.9171
ENSG00000174684,B4GAT1,108,-1.6483,115,-1.5518,218,-0.5934,170,-0.9748,278,-0.2416,576,1.29230,333,0.06170,369,0.22634,245,-0.4162
ENSG00000174516,PELI3,108,1.39979,13,-1.9265,23,-1.0492,22,-1.1446,49,0.10889,72,0.92304,35,-0.4058,18,-1.4269,22,-1.1254
ENSG00000174080,CTSF,108,-0.2025,117,-0.0802,78,-0.6905,178,0.59276,102,-0.3155,180,0.78388,29,-2.1637,96,-0.3779,126,0.03727
ENSG00000173992,CCS,108,1.76390,14,-1.5167,45,0.27789,37,-0.0371,41,0.15885,31,-0.3874,36,-0.0781,29,-0.4276,11,-1.8595
ENSG00000173933,RBM4,108,0.83822,69,0.12536,66,0.03885,51,-0.3624,67,0.08527,74,0.29058,38,-0.7982,32,-1.0574,48,-0.4518
ENSG00000173898,SPTBN2,108,0.07435,9,-3.4888,120,0.24649,121,0.25932,143,0.59269,90,-0.2446,53,-1.0147,121,0.25566,145,0.54188
ENSG00000173599,PC,108,1.35563,32,-0.6154,29,-0.7657,64,0.47322,48,0.02368,58,0.41380,0,-5.9571,37,-0.3750,28,-0.8192
ENSG00000173227,SYT12,108,1.38039,1,-4.7568,51,0.14995,23,-1.0598,30,-0.7217,70,0.82342,1,-4.9419,71,0.66485,36,-0.4164
ENSG00000173120,KDM2A,108,0.86415,60,-0.0907,127,1.13883,18,-1.9011,38,-0.8499,57,-0.2023,55,-0.2146,85,0.47635,60,-0.0764
ENSG00000173020,GRK2,108,0.17828,16,-2.6525,82,-0.2530,131,0.49351,129,0.51201,107,0.20882,69,-0.5186,74,-0.4140,98,0.02313
ENSG00000172932,ANKRD13D,108,1.39338,13,-1.8815,27,-0.8266,78,0.83857,55,0.28924,44,-0.0835,27,-0.7954,31,-0.6165,29,-0.6969
ENSG00000172531,PPP1CA,108,0.72967,27,-1.4127,53,-0.4038,64,-0.1012,79,0.25793,96,0.68614,40,-0.8165,57,-0.2839,27,-1.4179
ENSG00000172508,CARNS1,108,0.82943,559,4.80077,7,-3.2564,10,-2.7255,6,-3.5730,22,-1.8069,4,-3.9304,6,-3.4938,2,-4.7021
ENSG00000110711,AIP,108,1.80284,34,-0.1150,9,-2.0437,54,0.58534,38,0.06127,52,0.68862,0,-5.3892,2,-4.0561,4,-3.1109
ENSG00000110697,PITPNM1,108,1.40091,0,-6.9415,8,-2.5344,65,0.53865,71,0.77324,44,-0.0779,36,-0.3764,31,-0.5957,31,-0.5988
ENSG00000084207,GSTP1,108,-0.4882,227,0.68845,60,-1.3650,320,1.27236,156,0.08703,181,0.39551,113,-0.4178,43,-1.8532,51,-1.6100
ENSG00000167792,NDUFV1,108,-0.7954,94,-1.0049,154,-0.2509,159,-0.1992,203,0.20260,280,0.91298,171,-0.0857,148,-0.3122,93,-1.0268
ENSG00000110717,NDUFS8,108,0.03672,78,-0.4685,30,-1.8857,126,0.28396,156,0.71242,136,0.51874,103,-0.0412,21,-2.4040,77,-0.4774
ENSG00000110721,CHKA,108,1.83919,35,-0.0448,54,0.63343,32,-0.2051,27,-0.5047,37,0.03431,0,-6.5529,24,-0.6465,18,-1.0166
ENSG00000110066,KMT5B,108,0.52013,93,0.27944,113,0.58757,41,-0.9933,44,-0.9250,66,-0.2939,106,0.49320,91,0.24284,95,0.31811
ENSG00000110075,PPP6R3,108,1.50935,53,0.32012,81,1.00617,37,-0.2639,32,-0.5086,43,-0.0214,13,-1.8268,17,-1.4019,20,-1.1642
ENSG00000197345,MRPL21,108,0.87127,74,0.26198,15,-2.1042,50,-0.3487,83,0.49934,65,0.05170,44,-0.5467,57,-0.1428,45,-0.5119
ENSG00000131626,PPFIA1,108,0.44796,150,0.98705,175,1.25502,121,0.62812,28,-1.7232,42,-1.1459,22,-1.9404,66,-0.3147,153,1.02624
ENSG00000085733,CTTN,108,0.46442,78,-0.0478,60,-0.4524,52,-0.6637,98,0.34992,89,0.18323,60,-0.4492,98,0.30899,48,-0.7942
ENSG00000162105,SHANK2,108,0.53774,18,-2.1965,95,0.33520,84,0.13448,101,0.47965,75,-0.0430,13,-2.6186,94,0.31831,85,0.14665
ENSG00000172893,DHCR7,108,1.97324,70,1.18489,9,-1.9951,48,0.56228,22,-0.7123,41,0.38495,0,-6.2831,0,-5.4547,4,-3.2100
ENSG00000137497,NUMA1,108,0.39334,124,0.61750,132,0.72447,77,-0.1489,55,-0.7081,83,-0.0200,66,-0.3865,35,-1.3267,109,0.41487
ENSG00000149357,LAMTOR1,108,0.08862,108,0.08680,87,-0.2519,126,0.33742,122,0.30987,135,0.56634,31,-1.7772,65,-0.6899,51,-1.0692
ENSG00000110200,ANAPC15,108,1.26196,45,-0.1495,2,-4.7261,23,-1.1609,85,0.97302,59,0.32429,53,0.08684,11,-2.1714,11,-2.2650
ENSG00000162129,CLPB,108,0.69267,49,-0.5412,63,-0.1624,65,-0.1089,65,-0.1316,53,-0.5212,71,0.02935,62,-0.2007,134,1.05811
ENSG00000186642,PDE2A,108,0.05242,11,-3.3277,108,0.06019,74,-0.5231,163,0.80943,160,0.89827,17,-2.6794,81,-0.3902,46,-1.2340
ENSG00000214530,STARD10,108,1.79829,31,-0.2763,10,-1.9955,45,0.30948,31,-0.3142,41,0.17468,11,-1.8205,17,-1.1344,40,0.11456
ENSG00000110237,ARHGEF17,108,1.02911,15,-2.0016,71,0.33920,52,-0.1390,51,-0.1896,83,0.77597,10,-2.5030,37,-0.6752,41,-0.5181
ENSG00000054965,FAM168A,108,-0.2935,88,-0.6038,168,0.40026,162,0.33957,127,-0.0494,157,0.37187,89,-0.5833,138,0.08435,87,-0.6217
ENSG00000021300,PLEKHB1,108,-0.8199,801,2.64277,74,-1.3930,490,1.64649,167,-0.1642,84,-1.3691,90,-1.0938,13,-3.9310,47,-2.0591
ENSG00000175582,RAB6A,108,-1.1906,176,-0.4530,232,-0.0200,134,-0.8678,209,-0.2046,344,0.78878,173,-0.4797,275,0.24355,277,0.25730
ENSG00000175575,PAAF1,108,1.28938,98,1.12233,38,-0.3922,46,-0.1084,49,-0.0006,39,-0.4280,9,-2.5257,52,0.07248,25,-1.0351
ENSG00000214517,PPME1,108,-0.3979,47,-1.6318,134,-0.0650,42,-1.8178,105,-0.4756,157,0.23559,208,0.64310,250,0.94863,202,0.59433
ENSG00000165434,PGM2L1,108,-1.9967,149,-1.5246,438,0.12074,132,-1.6968,317,-0.4141,545,0.60340,631,0.71240,628,0.70601,508,0.35856
ENSG00000118363,SPCS2,108,-0.3696,220,0.76544,91,-0.6381,136,-0.0153,136,-0.0070,123,-0.2022,161,0.25733,107,-0.3806,179,0.42522
ENSG00000137486,ARRB1,108,0.46244,60,-0.4625,78,-0.0520,121,0.64702,94,0.27546,82,0.03499,71,-0.2019,58,-0.5177,38,-1.1584
ENSG00000149273,RPS3,108,-1.4109,536,1.10536,145,-0.9743,351,0.40153,391,0.64920,272,-0.0077,307,0.18412,97,-1.5725,134,-1.0927
ENSG00000171533,MAP6,108,0.39427,34,-1.3656,67,-0.3514,78,-0.1242,97,0.24739,108,0.49185,63,-0.4430,115,0.49739,28,-1.6439
ENSG00000198382,UVRAG,108,1.66052,86,1.24288,40,0.01801,12,-1.7398,15,-1.5972,30,-0.5514,6,-2.7953,46,0.21043,64,0.76120
ENSG00000137492,THAP12,108,0.96859,48,-0.3343,61,0.04968,32,-0.9248,50,-0.2925,38,-0.7837,109,0.97903,53,-0.1618,86,0.58929
ENSG00000078124,ACER3,108,0.73930,157,1.37838,103,0.65731,67,-0.0238,31,-1.2599,51,-0.5358,40,-0.8198,42,-0.7529,86,0.37441
ENSG00000149269,PAK1,108,-1.5491,89,-1.8316,153,-1.0303,102,-1.6376,316,0.09574,450,0.85123,412,0.50930,538,0.95105,209,-0.5543
ENSG00000074201,CLNS1A,108,0.93287,57,-0.1015,47,-0.3819,74,0.31437,46,-0.4534,68,0.23488,56,-0.1117,27,-1.2404,61,0.00079
ENSG00000048649,RSF1,108,-1.9062,392,0.04467,577,0.66588,328,-0.2347,246,-0.7269,220,-0.9809,490,0.40106,529,0.52326,997,1.61488
ENSG00000151366,NDUFC2,108,-0.7678,145,-0.3180,89,-1.0516,180,0.01507,208,0.27490,260,0.79063,148,-0.2897,174,-0.0346,93,-0.9854
ENSG00000033327,GAB2,108,1.71410,117,1.86025,22,-0.8886,11,-1.9291,12,-1.8359,32,-0.3709,3,-3.5428,40,0.03558,47,0.30571
ENSG00000182103,FAM181B,108,1.82313,73,1.11684,21,-0.8311,124,2.09243,11,-1.8169,20,-1.0179,12,-1.6443,3,-3.6160,14,-1.4022
ENSG00000137509,PRCP,108,1.67996,26,-0.6273,32,-0.3300,90,1.34338,17,-1.3377,53,0.59196,6,-2.6791,17,-1.2379,2,-4.1445
ENSG00000137502,RAB30,108,0.40660,107,0.38870,109,0.42665,95,0.19896,58,-0.6049,75,-0.1910,117,0.53294,41,-1.0883,83,-0.0016
ENSG00000165494,PCF11,108,0.30584,154,0.88618,214,1.45715,50,-0.8707,42,-1.2280,46,-1.1630,92,0.04479,73,-0.3049,156,0.90535
ENSG00000137494,ANKRD42,108,1.45651,6,-2.8189,66,0.60935,15,-1.6303,41,-0.1394,37,-0.3674,0,-6.4596,106,1.42509,44,-0.0441
ENSG00000137500,CCDC90B,108,1.38172,56,0.27847,25,-0.9762,29,-0.7272,38,-0.3574,41,-0.2468,45,-0.0599,48,0.02723,53,0.18389
ENSG00000150672,DLG2,108,-0.7666,237,0.46027,183,0.04829,153,-0.2373,155,-0.2284,124,-0.6506,263,0.62574,190,0.10883,314,0.92645
ENSG00000171204,TMEM126B,108,1.20837,50,-0.0482,14,-1.9810,52,0.02173,45,-0.2399,67,0.53346,37,-0.5095,34,-0.6491,33,-0.6859
ENSG00000171202,TMEM126A,1403,5.32731,30,-2.3830,23,-2.7923,18,-3.0910,49,-1.7795,35,-2.3955,62,-1.3187,39,-1.9985,4,-5.2488
ENSG00000137504,CREBZF,108,1.87942,55,0.69893,50,0.53430,27,-0.4053,16,-1.2533,40,0.24668,0,-5.7433,22,-0.7075,10,-1.8292
ENSG00000137501,SYTL2,108,-0.2307,100,-0.3492,122,-0.0375,71,-0.8692,98,-0.4148,131,0.08867,183,0.60343,99,-0.3597,230,0.99116
ENSG00000073921,PICALM,108,-0.0424,263,1.43209,157,0.55382,43,-1.4473,84,-0.4758,100,-0.1870,152,0.50121,64,-0.8508,77,-0.5702
ENSG00000149196,HIKESHI,108,1.30001,43,-0.1858,16,-1.6529,22,-1.2376,45,-0.1588,56,0.24723,78,0.73969,26,-0.9479,38,-0.3712
ENSG00000151376,ME3,108,1.68747,5,-2.9027,42,0.09375,35,-0.1943,31,-0.3858,35,-0.2297,62,0.71465,31,-0.3824,24,-0.7775
ENSG00000168959,GRM5,108,-0.1222,16,-2.9610,163,0.53742,47,-1.3814,85,-0.5298,139,0.34727,193,0.81028,117,0.00753,169,0.59063
ENSG00000110172,CHORDC1,108,0.71165,51,-0.4724,168,1.46831,21,-1.7609,43,-0.7746,57,-0.3719,115,0.81277,76,0.14106,36,-0.9990
ENSG00000165323,FAT3,108,0.11244,8,-3.7704,136,0.48461,58,-0.8396,52,-1.0626,94,-0.1228,76,-0.4300,260,1.58935,173,0.87541
ENSG00000180773,SLC36A4,108,0.81179,53,-0.3103,42,-0.6803,27,-1.3465,50,-0.4279,54,-0.3334,174,1.64718,84,0.39841,30,-1.1787
ENSG00000166004,CEP295,108,1.24249,33,-0.6393,148,1.81367,19,-1.4702,32,-0.7633,18,-1.7296,40,-0.3791,79,0.71914,62,0.31566
ENSG00000166012,TAF1D,108,-0.6732,248,0.63614,357,1.25105,129,-0.3965,165,-0.0240,116,-0.6627,199,0.27723,179,0.11180,106,-0.7057
ENSG00000150316,CWC15,108,-0.1376,197,0.83006,69,-0.8311,85,-0.5020,93,-0.4000,87,-0.5659,166,0.54984,153,0.41420,191,0.77597
ENSG00000263465,SRSF8,108,0.14982,78,-0.3595,107,0.13580,65,-0.6248,103,0.07718,104,0.10303,82,-0.2730,125,0.38904,96,-0.0345
ENSG00000149218,ENDOD1,108,0.32201,295,2.08617,69,-0.3762,69,-0.3736,37,-1.4167,79,-0.2052,59,-0.6283,72,-0.3207,75,-0.2490
ENSG00000149212,SESN3,108,-0.6898,100,-0.8052,192,0.20226,185,0.14731,131,-0.4252,162,-0.0798,210,0.34195,161,-0.0774,323,1.05630
ENSG00000166037,CEP57,108,1.07867,63,0.20532,140,1.53974,37,-0.6428,35,-0.7793,38,-0.6997,19,-1.6344,48,-0.2332,70,0.36942
ENSG00000087053,MTMR2,108,1.45718,61,0.50290,26,-0.7979,21,-1.1656,24,-1.0265,50,0.20261,95,1.22847,19,-1.3151,10,-2.1560
ENSG00000149231,CCDC82,108,0.06351,191,0.99600,178,0.87157,41,-1.4079,40,-1.5147,58,-1.0187,248,1.45166,96,-0.1171,126,0.30322
ENSG00000110318,CEP126,108,-0.4968,117,-0.3686,370,1.52171,52,-1.5838,132,-0.2059,97,-0.7646,61,-1.3657,210,0.54831,311,1.21296
ENSG00000110330,BIRC2,108,1.30612,72,0.61144,51,0.07999,30,-0.7339,43,-0.2127,44,-0.1851,30,-0.7578,33,-0.5755,42,-0.2154
ENSG00000152558,TMEM123,108,1.46464,201,2.71076,27,-0.7714,110,1.50163,8,-2.6574,19,-1.4631,0,-6.8460,0,-5.9930,16,-1.5440
ENSG00000137692,DCUN1D5,108,0.66162,52,-0.4757,47,-0.6317,57,-0.3386,50,-0.6069,55,-0.4815,170,1.43487,74,0.04840,84,0.26377
ENSG00000187240,DYNC2H1,108,0.90448,71,0.22695,159,1.58057,42,-0.6065,18,-1.9620,37,-0.8949,9,-2.8763,60,-0.0367,144,1.40304
ENSG00000152578,GRIA4,108,-0.4293,18,-3.0417,202,0.55899,38,-1.9791,189,0.50787,165,0.28908,13,-3.5284,186,0.42219,270,1.04504
ENSG00000170903,MSANTD4,108,0.61790,115,0.72760,79,0.10814,72,-0.0184,43,-0.8847,43,-0.9559,12,-2.6739,103,0.54876,176,1.45347
ENSG00000149313,AASDHPPT,108,-0.4492,114,-0.3666,146,0.01729,37,-2.0393,116,-0.3752,181,0.45826,99,-0.5802,251,0.89717,201,0.52957
ENSG00000152402,GUCY1A2,108,-0.6107,68,-1.2975,162,0.01993,43,-1.9719,172,0.12410,141,-0.2379,248,0.70069,180,0.18200,346,1.26747
ENSG00000152404,CWF19L2,108,-0.3669,162,0.27204,268,1.10142,88,-0.6855,64,-1.2281,74,-1.0786,322,1.42092,132,-0.0527,209,0.68090
ENSG00000110675,ELMOD1,108,-0.6372,10,-4.1473,153,-0.1010,67,-1.3624,129,-0.3934,258,0.96845,239,0.61188,192,0.25345,158,-0.0500
ENSG00000166266,CUL5,1379,3.58150,140,-0.6965,131,-0.8034,86,-1.4292,87,-1.4908,113,-1.1818,107,-1.1004,188,-0.2473,98,-1.2332
ENSG00000075239,ACAT1,108,0.59168,82,0.15592,107,0.57754,87,0.25012,58,-0.4088,85,0.25234,30,-1.3507,55,-0.4706,53,-0.5256
ENSG00000149311,ATM,108,1.23822,118,1.39001,113,1.31804,40,-0.3700,23,-1.2583,30,-0.9464,0,-7.0300,37,-0.4830,57,0.19265
ENSG00000178105,DDX10,108,0.38817,59,-0.5458,92,0.12782,35,-1.3365,45,-1.0265,83,-0.0434,94,0.17130,152,0.94684,136,0.76964
ENSG00000185742,C11orf87,108,-0.5308,11,-3.8451,130,-0.2467,39,-2.0391,162,0.11310,233,0.89733,184,0.30192,237,0.70998,92,-0.7707
ENSG00000137710,RDX,108,-1.1499,1126,2.92811,212,-0.1237,263,0.21710,71,-1.8694,92,-1.5689,244,0.09787,128,-0.8912,250,0.13599
ENSG00000170145,SIK2,108,0.88890,64,0.05354,69,0.16774,61,-0.0357,37,-0.8354,79,0.46347,19,-1.7938,64,0.04335,51,-0.3013
ENSG00000109846,CRYAB,108,-1.5965,2521,4.53755,83,-1.9855,402,0.41745,88,-2.0021,110,-1.7598,82,-2.0025,2,-7.0908,5,-5.9155
ENSG00000150764,DIXDC1,108,0.32088,238,1.67064,63,-0.5114,56,-0.7083,31,-1.6437,107,0.38199,48,-0.9357,42,-1.1216,119,0.47892
ENSG00000150768,DLAT,108,1.01793,49,-0.2491,31,-0.9447,36,-0.7381,38,-0.6893,62,0.15476,114,1.10922,42,-0.4880,49,-0.2531
ENSG00000150776,NKAPD1,108,1.15478,63,0.26322,132,1.51462,43,-0.3410,35,-0.6925,29,-1.0601,18,-1.6112,39,-0.4875,78,0.61744
ENSG00000150779,TIMM8B,108,0.71790,96,0.51904,40,-0.8499,63,-0.1345,79,0.23261,63,-0.1613,128,1.00571,21,-1.7900,25,-1.5409
ENSG00000204370,SDHD,108,1.59492,33,-0.3522,11,-1.9336,46,0.15071,36,-0.2413,40,-0.0805,86,1.18072,16,-1.4139,7,-2.5866
ENSG00000150787,PTS,108,1.25491,19,-1.4276,25,-1.0560,18,-1.5310,59,0.28284,71,0.69604,60,0.27532,21,-1.3070,21,-1.2947
ENSG00000149294,NCAM1,108,-2.1054,641,0.61693,552,0.37425,370,-0.2571,279,-0.7472,550,0.46552,251,-0.8493,454,0.06215,652,0.64509
ENSG00000109906,ZBTB16,108,-0.7014,93,-0.9232,227,0.46055,117,-0.5730,134,-0.4092,159,-0.1268,190,0.17416,226,0.45402,335,1.10945
ENSG00000182985,CADM1,108,-0.1888,136,0.17506,244,1.13347,140,0.22466,76,-0.7723,95,-0.4551,111,-0.1453,74,-0.7694,211,0.88499
ENSG00000109917,ZPR1,108,1.29600,20,-1.3336,32,-0.6313,18,-1.4921,45,-0.1336,60,0.38908,37,-0.4479,59,0.30031,44,-0.1706
ENSG00000160584,SIK3,108,-0.0672,284,1.54190,174,0.70086,70,-0.7375,63,-0.9441,117,0.06731,54,-1.1071,90,-0.3490,95,-0.2660
ENSG00000168092,PAFAH1B2,108,-1.1577,246,0.10280,139,-0.7771,114,-1.0717,168,-0.5297,314,0.63238,386,0.83389,246,0.10574,246,0.10683
ENSG00000149591,TAGLN,108,0.71205,0,-7.1320,627,5.04657,82,0.25949,8,-3.3171,0,-8.7823,0,-7.4765,0,-8.7526,0,-9.1718
ENSG00000160613,PCSK7,108,1.26459,57,0.22106,169,2.10030,27,-0.9333,24,-1.1884,37,-0.5365,38,-0.4113,16,-1.7402,24,-1.0886
ENSG00000167257,RNF214,108,1.13676,46,-0.2292,96,0.93879,23,-1.2767,32,-0.8577,9,-2.8488,34,-0.7197,143,1.63888,104,1.07021
ENSG00000186318,BACE1,108,-0.1662,477,2.43956,130,0.12336,38,-1.7378,76,-0.7611,102,-0.3003,47,-1.4252,88,-0.4871,95,-0.3654
ENSG00000137726,FXYD6,108,-2.1518,182,-1.3826,361,-0.3448,320,-0.5275,418,-0.1297,862,1.45914,338,-0.4455,358,-0.3584,316,-0.5467
ENSG00000177098,SCN4B,108,1.21278,0,-6.3466,12,-2.1791,32,-0.7062,43,-0.3175,65,0.45245,41,-0.3465,129,1.53048,16,-1.7606
ENSG00000149575,SCN2B,108,-0.7000,58,-1.6335,124,-0.4912,67,-1.4230,143,-0.2979,235,0.66056,202,0.27317,259,0.67658,233,0.50322
