Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000148943,LIN7C,32,-0.8969,49,-0.2295,69,0.30367,41,-0.5007,76,0.44971,89,0.71790,72,0.40738,37,-0.6708,46,-0.3735
ENSG00000169519,METTL15,20,0.24679,15,-0.2341,19,0.13916,7,-1.4097,14,-0.3752,26,0.63819,23,0.49357,25,0.60019,10,-0.9386
ENSG00000152219,ARL14EP,19,-1.2663,29,-0.6392,62,0.56463,45,0.06184,25,-0.8337,48,0.14242,47,0.14037,36,-0.2927,61,0.59761
ENSG00000066382,MPPED2,12,-0.9018,11,-1.0273,25,0.20958,22,-0.0010,15,-0.5586,35,0.71274,18,-0.3283,20,-0.1811,34,0.75045
ENSG00000170946,DNAJC24,57,1.01215,24,-0.3818,35,0.21552,28,-0.1330,20,-0.6764,46,0.63445,26,-0.2692,23,-0.4606,26,-0.2592
ENSG00000148950,IMMP1L,12,-1.2446,21,-0.4218,75,1.67551,35,0.35163,21,-0.4314,16,-0.8066,24,-0.2811,21,-0.4547,29,0.06925
ENSG00000007372,PAX6,30,0.66718,94,2.90206,26,0.43404,2,-2.9757,23,0.22807,7,-1.4954,5,-2.1694,4,-2.2655,10,-1.0472
ENSG00000049449,RCN1,21,-1.3684,74,0.52103,95,0.95109,17,-1.7480,2,-4.8464,17,-1.6875,7,-3.1022,55,0.04760,145,2.13430
ENSG00000149100,EIF3M,77,-0.3355,83,-0.2235,95,-0.0077,77,-0.3409,127,0.44854,74,-0.4038,87,-0.1665,128,0.46462,109,0.23363
ENSG00000060749,QSER1,75,1.22700,50,0.54222,42,0.23662,33,-0.1458,34,-0.0640,53,0.63057,26,-0.5192,14,-1.4377,20,-0.9415
ENSG00000280798,LINC00294,28,-0.5341,38,-0.0870,47,0.26244,55,0.53230,44,0.14304,36,-0.1671,48,0.34774,27,-0.6215,33,-0.2966
ENSG00000176102,CSTF3,21,-0.8839,38,0.06693,41,0.17534,33,-0.1876,36,-0.0476,33,-0.1833,35,-0.0992,44,0.27280,45,0.36781
ENSG00000110422,HIPK3,56,0.66368,39,0.09421,25,-0.5849,32,-0.2341,24,-0.6636,59,0.73758,37,-0.0028,46,0.34431,26,-0.5793
ENSG00000110427,KIAA1549L,31,-2.7747,97,-1.1137,192,-0.0766,217,0.11942,177,-0.2030,312,0.71569,173,-0.2577,321,0.76410,259,0.45853
ENSG00000085063,CD59,147,-0.4274,274,0.57138,138,-0.5168,92,-1.1272,185,-0.0656,229,0.27888,178,-0.1337,263,0.50346,217,0.20851
ENSG00000110429,FBXO3,32,-1.0709,27,-1.3069,29,-1.2176,48,-0.4723,78,0.30123,70,0.12801,74,0.23661,84,0.41495,98,0.76342
ENSG00000135363,LMO2,26,0.39988,90,2.69887,55,1.64618,9,-1.1681,3,-2.6497,2,-3.2055,6,-1.7904,12,-0.8492,8,-1.5750
ENSG00000135387,CAPRIN1,89,-0.4802,107,-0.1887,81,-0.6218,78,-0.6805,145,0.29104,129,0.10610,128,0.10301,141,0.24033,152,0.41190
ENSG00000135372,NAT10,31,0.29134,18,-0.5723,8,-1.7740,17,-0.6413,28,0.12952,49,1.03938,32,0.36368,26,-0.0124,22,-0.2479
ENSG00000121691,CAT,60,2.20000,39,1.38388,16,-0.1013,3,-2.4654,5,-1.7265,8,-1.0355,9,-1.0579,6,-1.5273,16,-0.1243
ENSG00000149089,APIP,49,1.47522,14,-0.6043,9,-1.2707,5,-2.0019,34,0.84052,20,-0.0080,11,-0.9955,17,-0.3063,27,0.50040
ENSG00000110435,PDHX,41,-0.5254,30,-1.0070,42,-0.4718,51,-0.1777,26,-1.2083,52,-0.1416,85,0.73490,59,0.03909,80,0.59574
ENSG00000110436,SLC1A2,409,-0.9759,2732,2.25355,1031,0.47289,52,-3.9939,2943,2.41540,414,-0.9576,160,-2.4925,148,-2.4871,204,-2.1317
ENSG00000179431,FJX1,0,-5.7503,11,-1.0715,3,-2.9625,21,-0.1529,14,-0.6989,21,-0.1034,25,0.18676,51,1.33578,39,1.02194
ENSG00000166326,TRIM44,344,-0.0592,245,-0.5869,432,0.30783,408,0.21607,365,0.03815,381,0.10425,410,0.24886,319,-0.1739,305,-0.2735
ENSG00000110442,COMMD9,38,-0.2037,42,-0.0474,56,0.42791,46,0.11428,46,0.11514,25,-0.8351,29,-0.6794,56,0.42843,53,0.38047
ENSG00000166352,C11orf74,8,-1.8530,22,-0.4475,30,0.04745,19,-0.6962,36,0.31688,14,-1.0963,37,0.37730,27,-0.1531,48,0.88521
ENSG00000148948,LRRC4C,56,-0.4479,37,-1.0598,21,-1.8862,55,-0.4715,85,0.20568,117,0.72950,95,0.45153,82,0.15742,87,0.28697
ENSG00000166181,API5,67,-0.3396,44,-0.9802,55,-0.6382,93,0.18027,66,-0.3511,88,0.08960,82,-0.0261,117,0.55745,109,0.50760
ENSG00000052841,TTC17,62,1.26728,25,-0.2298,32,0.17897,13,-1.2369,10,-1.5627,59,1.17243,20,-0.6199,29,-0.0099,24,-0.3137
ENSG00000149084,HSD17B12,163,0.95906,116,0.38690,40,-1.2687,47,-1.0193,142,0.72632,48,-0.9909,107,0.29429,95,0.06470,68,-0.4969
ENSG00000187479,C11orf96,86,2.53346,63,1.88096,13,-0.7044,2,-3.0232,0,-7.6393,26,0.37158,8,-1.5372,8,-1.4371,8,-1.5097
ENSG00000151348,EXT2,22,-0.4117,29,0.03562,19,-0.6500,12,-1.3553,8,-1.8336,25,-0.2242,32,0.20993,48,0.81989,44,0.79972
ENSG00000085117,CD82,111,3.52469,11,-0.7596,8,-1.2749,1,-3.9020,35,1.05030,23,0.33970,2,-3.4951,1,-3.9317,5,-1.9868
ENSG00000019505,SYT13,35,-2.6659,86,-1.3464,157,-0.4348,292,0.55843,109,-0.9899,162,-0.3854,226,0.15599,280,0.48675,352,1.00878
ENSG00000175264,CHST1,29,-1.7517,82,-0.1661,102,0.18305,81,-0.1944,86,-0.0943,105,0.21721,50,-1.0137,154,0.84992,133,0.70087
ENSG00000121671,CRY2,28,-1.3669,75,0.14636,71,0.05211,77,0.18317,92,0.47800,76,0.15968,45,-0.6905,69,0.00401,88,0.44479
ENSG00000121653,MAPK8IP1,188,0.26027,230,0.59188,279,0.91585,147,-0.1309,131,-0.3053,161,0.01566,112,-0.6039,153,-0.0621,121,-0.4729
ENSG00000121680,PEX16,26,-0.1983,54,1.01470,36,0.32817,24,-0.3280,10,-1.5632,21,-0.4748,24,-0.3162,27,-0.1439,37,0.44401
ENSG00000135365,PHF21A,41,0.81971,35,0.54013,32,0.41037,21,-0.2419,29,0.22956,38,0.69376,16,-0.6958,15,-0.7723,14,-0.8817
ENSG00000149091,DGKZ,91,-1.4469,276,0.26598,452,1.09364,263,0.19125,206,-0.2009,274,0.25247,154,-0.7048,231,-0.0198,235,0.00841
ENSG00000175224,ATG13,67,0.19092,60,0.01908,83,0.54343,59,0.00155,54,-0.1363,51,-0.2220,42,-0.5785,75,0.38710,58,-0.0197
ENSG00000175220,ARHGAP1,79,1.52810,31,-0.0563,47,0.64905,19,-0.7790,21,-0.6314,23,-0.4704,11,-1.7409,32,0.01528,38,0.30768
ENSG00000175216,CKAP5,119,-0.1693,90,-0.6112,56,-1.3233,103,-0.3941,56,-1.3151,210,0.74360,160,0.33129,188,0.56552,159,0.32956
ENSG00000134569,LRP4,43,0.86555,118,2.84699,25,-0.0019,1,-3.8667,74,1.82888,11,-1.1961,0,-5.4518,2,-3.6623,1,-4.0767
ENSG00000149179,C11orf49,26,-1.4443,75,0.15961,51,-0.4306,45,-0.6361,72,0.09024,46,-0.6119,70,0.04401,98,0.58483,97,0.66172
ENSG00000149182,ARFGAP2,103,0.04676,60,-0.7849,78,-0.3816,58,-0.8349,145,0.60911,115,0.23130,123,0.37745,80,-0.3482,106,0.10508
ENSG00000134575,ACP2,12,-1.8599,27,-0.7259,20,-1.1750,29,-0.6187,38,-0.2011,59,0.49387,51,0.30564,63,0.60153,62,0.67544
ENSG00000110514,MADD,49,-1.5018,83,-0.7057,91,-0.5667,112,-0.2406,113,-0.2247,117,-0.1709,156,0.32096,172,0.44097,194,0.73232
ENSG00000165915,SLC39A13,5,-2.2080,30,0.57956,26,0.36229,37,0.89703,5,-1.9600,20,-0.1004,33,0.80924,10,-1.0556,16,-0.4325
ENSG00000165916,PSMC3,133,-0.5645,196,0.04429,188,-0.0175,273,0.58195,166,-0.2135,177,-0.1183,217,0.23391,138,-0.5012,195,0.04165
ENSG00000149187,CELF1,106,-0.3766,90,-0.6214,147,0.13808,118,-0.2037,190,0.55732,192,0.57108,106,-0.4145,147,0.13919,140,0.06569
ENSG00000213619,NDUFS3,49,-1.4546,125,-0.0258,116,-0.1418,85,-0.6218,71,-0.8907,90,-0.5365,150,0.29581,124,-0.0423,219,1.03398
ENSG00000110536,PTPMT1,32,0.03022,45,0.58067,48,0.71390,38,0.32992,18,-0.8528,26,-0.2823,24,-0.4539,21,-0.5600,33,0.10717
ENSG00000123444,KBTBD4,5,-1.7687,8,-1.2325,24,0.42374,10,-0.8933,8,-1.2674,16,-0.2259,16,-0.1830,19,0.04612,39,1.49650
ENSG00000172247,C1QTNF4,82,-1.6543,181,-0.4579,418,0.89527,165,-0.5946,325,0.47560,311,0.40149,163,-0.6674,284,0.25705,285,0.29451
ENSG00000109919,MTCH2,46,-0.5604,66,-0.0113,72,0.12797,65,-0.0397,98,0.63066,57,-0.2570,52,-0.4107,73,0.13828,75,0.21822
ENSG00000109920,FNBP4,137,1.67602,47,-0.1432,47,-0.1205,30,-0.8015,33,-0.6517,105,1.19501,40,-0.4071,33,-0.6635,24,-1.2167
ENSG00000149177,PTPRJ,42,0.82917,21,-0.2761,51,1.17453,14,-0.8467,19,-0.4403,28,0.20001,17,-0.6395,21,-0.2843,22,-0.1837
ENSG00000149136,SSRP1,78,-0.0087,57,-0.4973,74,-0.0969,41,-1.0086,34,-1.2694,113,0.58865,96,0.35627,91,0.22589,93,0.29175
ENSG00000186907,RTN4RL2,3,-3.6364,16,-1.4121,64,0.72072,40,-0.0276,52,0.37860,46,0.19329,26,-0.7510,99,1.48712,39,-0.0999
ENSG00000134809,TIMM10,28,-1.4751,86,0.22543,88,0.25194,88,0.25626,49,-0.6389,38,-1.0223,91,0.35581,66,-0.2025,98,0.49798
ENSG00000156587,UBE2L6,14,-1.1662,70,1.41698,57,1.05451,28,-0.1033,35,0.22446,2,-3.9863,19,-0.7655,22,-0.5070,33,0.14472
ENSG00000149131,SERPING1,13,-0.4466,38,1.31484,26,0.64968,9,-0.9082,16,-0.1509,10,-0.8252,26,0.71443,1,-4.2048,13,-0.4781
ENSG00000166793,YPEL4,15,-1.4627,14,-1.6286,39,-0.0449,37,-0.1247,32,-0.3531,38,-0.0968,75,1.20182,19,-1.1571,49,0.36067
ENSG00000156599,ZDHHC5,15,-0.1939,11,-0.6473,3,-2.2550,19,0.18390,7,-1.1917,17,0.02092,17,0.01579,24,0.59616,27,0.86578
ENSG00000156603,MED19,37,-0.5521,31,-0.7942,39,-0.4742,38,-0.5048,38,-0.4918,56,0.10846,73,0.61625,70,0.45920,60,0.25840
ENSG00000213593,TMX2,89,-0.1958,56,-0.9029,71,-0.5587,62,-0.7668,101,-0.0078,117,0.22950,114,0.20678,120,0.26928,135,0.52887
ENSG00000211450,SELENOH,44,-2.4694,150,-0.6457,268,0.26696,272,0.28970,202,-0.1796,148,-0.6632,244,0.12850,269,0.27455,327,0.67574
ENSG00000198561,CTNND1,57,0.51439,66,0.76156,26,-0.7083,29,-0.5442,21,-1.0208,34,-0.2838,35,-0.2648,60,0.59959,45,0.14871
ENSG00000186660,ZFP91,280,0.69306,154,-0.2668,134,-0.4786,231,0.37705,193,0.08751,165,-0.1566,202,0.18203,138,-0.4396,155,-0.2899
ENSG00000110042,DTX4,27,0.05649,19,-0.4844,32,0.34132,33,0.39570,54,1.19812,20,-0.3786,20,-0.4133,23,-0.1995,18,-0.5824
ENSG00000110048,OSBP,37,-0.4497,42,-0.2543,43,-0.2227,55,0.14341,43,-0.2418,54,0.13891,46,-0.1458,90,0.96894,46,-0.1390
ENSG00000166900,STX3,15,-0.7691,13,-0.9887,27,0.10353,18,-0.5641,8,-1.7658,47,0.97672,33,0.47275,28,0.15970,29,0.23266
ENSG00000166902,MRPL16,14,-1.5193,53,0.47755,29,-0.4681,24,-0.7593,38,-0.0730,16,-1.3388,52,0.47691,21,-0.9448,68,1.01849
ENSG00000110107,PRPF19,42,-1.6520,75,-0.8021,82,-0.6606,90,-0.5230,90,-0.5177,169,0.47643,144,0.23819,198,0.73677,175,0.60352
ENSG00000110108,TMEM109,16,-0.3991,18,-0.2220,32,0.69467,12,-0.8524,15,-0.4801,28,0.44484,18,-0.2705,27,0.38826,23,0.17677
ENSG00000006118,TMEM132A,37,-1.2889,80,-0.1209,91,0.08046,47,-0.9430,88,0.02487,99,0.21562,81,-0.1189,84,-0.0521,133,0.78707
ENSG00000167986,DDB1,72,-0.8083,126,0.05637,80,-0.6592,74,-0.7709,102,-0.2769,105,-0.2330,157,0.46320,109,-0.1802,179,0.71015
ENSG00000149532,CPSF7,46,0.27493,52,0.47371,51,0.44321,20,-1.0133,20,-1.0415,46,0.25405,38,-0.0546,42,0.14231,37,-0.0700
ENSG00000167985,SDHAF2,28,-0.5394,28,-0.5340,23,-0.8520,42,0.08840,21,-0.9864,39,-0.0519,46,0.26005,44,0.14843,61,0.78185
ENSG00000011347,SYT7,40,-2.1683,72,-1.2884,145,-0.2207,131,-0.3830,215,0.40850,369,1.32788,152,-0.1660,250,0.65489,156,-0.1230
ENSG00000134780,DAGLA,9,-1.8559,30,-0.0274,46,0.67626,37,0.32580,18,-0.7605,24,-0.3415,18,-0.8141,43,0.56295,44,0.69671
ENSG00000124920,MYRF,340,5.22191,1,-4.5101,3,-3.8124,10,-1.9389,37,-0.0675,3,-3.4749,10,-2.1625,2,-3.8477,5,-3.1602
ENSG00000134825,TMEM258,172,0.68218,127,0.19081,164,0.60152,99,-0.2057,58,-1.0246,48,-1.2911,119,0.09856,81,-0.5108,127,0.20446
ENSG00000168496,FEN1,3,-2.7630,19,0.04026,7,-1.4311,4,-2.0525,8,-1.2541,22,0.24995,25,0.55179,28,0.68384,31,0.96333
ENSG00000134824,FADS2,81,0.75149,180,2.24025,46,-0.1664,31,-0.7686,102,1.14984,18,-1.5249,13,-2.1761,29,-0.8709,23,-1.2791
ENSG00000149485,FADS1,262,2.16195,179,1.42102,44,-0.8640,19,-2.0773,115,0.65234,47,-0.7447,44,-0.9345,33,-1.2777,29,-1.5958
ENSG00000221968,FADS3,19,-0.5634,10,-1.5176,28,0.01517,11,-1.3346,21,-0.3931,29,0.05268,15,-0.9950,39,0.54214,59,1.46860
ENSG00000167996,FTH1,4261,0.81250,3602,0.53152,3913,0.66911,3871,0.65102,2709,0.06956,1074,-1.3525,1933,-0.5030,1419,-0.9332,1903,-0.5291
ENSG00000162174,ASRGL1,156,0.38476,224,0.99730,189,0.70520,159,0.41828,166,0.49350,87,-0.5287,79,-0.7270,70,-0.8616,68,-0.9794
ENSG00000124942,AHNAK,172,2.07899,281,3.23686,35,-0.5986,2,-4.6247,31,-0.7905,9,-2.5591,9,-2.7172,7,-2.9141,10,-2.6316
ENSG00000254772,EEF1G,323,0.14522,606,1.19568,472,0.76473,262,-0.1874,351,0.27695,194,-0.6532,182,-0.8150,135,-1.2040,270,-0.1537
ENSG00000149541,B3GAT3,38,-0.2991,46,-0.0204,60,0.39898,34,-0.4953,30,-0.6650,60,0.41887,31,-0.6733,65,0.54903,57,0.38705
ENSG00000089597,GANAB,34,-0.3130,40,-0.0901,26,-0.7416,26,-0.7297,25,-0.7769,51,0.28777,52,0.38734,48,0.20002,54,0.46026
ENSG00000204922,UQCC3,21,-1.0469,48,0.20774,58,0.52297,38,-0.1635,23,-0.9222,56,0.47723,46,0.18515,34,-0.3038,45,0.11284
ENSG00000162191,UBXN1,73,0.00855,101,0.52244,116,0.76180,49,-0.6131,66,-0.1537,34,-1.1551,73,0.00660,51,-0.5508,82,0.21286
ENSG00000168000,BSCL2,60,-2.8176,242,-0.7519,439,0.17791,289,-0.4781,224,-0.8717,371,-0.0884,419,0.11359,632,0.77539,613,0.83298
ENSG00000162188,GNG3,71,-2.7208,217,-1.0627,564,0.42579,611,0.55514,271,-0.7312,294,-0.6014,434,0.00531,454,0.07584,707,0.92324
ENSG00000214753,HNRNPUL2,127,-0.5144,143,-0.3273,208,0.26380,287,0.79175,152,-0.2403,190,0.11169,182,0.05299,175,-0.0180,149,-0.2966
ENSG00000162222,TTC9C,1,-4.2992,23,0.10234,13,-0.7623,24,0.15865,14,-0.6476,26,0.29796,19,-0.1993,26,0.32602,36,0.93981
ENSG00000168002,POLR2G,89,0.91262,61,0.27654,63,0.34861,40,-0.3629,68,0.46235,44,-0.2294,35,-0.6317,27,-0.9854,49,-0.0647
ENSG00000168569,TMEM223,8,-1.3320,20,-0.0007,12,-0.7578,9,-1.1852,2,-3.0288,17,-0.2488,35,1.01475,26,0.37292,29,0.65126
ENSG00000162236,STX5,27,-0.0310,31,0.16415,32,0.25660,19,-0.5358,9,-1.6721,21,-0.4347,36,0.47024,20,-0.4927,36,0.48948
ENSG00000133316,WDR74,14,-0.9209,29,0.20679,41,0.79394,21,-0.2435,32,0.36000,24,-0.0881,22,-0.2068,12,-1.1057,30,0.30270
ENSG00000168003,SLC3A2,32,-0.6189,109,1.38070,27,-0.8910,13,-1.9237,51,0.10489,39,-0.3094,50,0.06960,46,-0.0449,54,0.22503
ENSG00000168539,CHRM1,22,-1.6331,26,-1.3882,99,0.70455,48,-0.4497,24,-1.5132,97,0.67307,71,0.17874,71,0.15567,89,0.59299
ENSG00000176485,PLAAT3,565,3.22252,103,-0.0471,58,-0.9166,63,-0.8123,125,0.26136,50,-1.1400,53,-1.1311,28,-1.9906,33,-1.8596
ENSG00000133318,RTN3,698,-1.3520,665,-1.4246,689,-1.3708,1038,-0.7526,1293,-0.4141,1616,-0.0656,2264,0.54145,3503,1.22099,2248,0.52811
ENSG00000188070,C11orf95,7,-1.6431,31,0.66084,32,0.69704,35,0.85581,7,-1.5926,33,0.73343,13,-0.7290,29,0.55865,13,-0.7256
ENSG00000072518,MARK2,27,-0.5578,34,-0.2052,53,0.48761,31,-0.3383,23,-0.8380,76,1.09609,31,-0.3924,58,0.64885,32,-0.3226
ENSG00000176340,COX8A,164,-1.2573,418,0.19045,486,0.43258,582,0.73280,257,-0.5719,188,-1.0453,402,0.14127,269,-0.5004,457,0.37650
ENSG00000167770,OTUB1,50,-1.6075,103,-0.5187,126,-0.2062,125,-0.2232,173,0.29188,162,0.18547,139,-0.0568,179,0.35294,193,0.53727
ENSG00000168439,STIP1,45,-0.4644,44,-0.4886,46,-0.4346,53,-0.2071,27,-1.2431,72,0.27972,74,0.36338,55,-0.1475,88,0.68613
ENSG00000149743,TRPT1,18,-0.2325,25,0.24038,55,1.60936,23,0.15425,4,-2.4763,16,-0.4414,17,-0.4096,15,-0.4979,22,0.04309
ENSG00000149761,NUDT22,14,-0.8877,26,-0.0214,40,0.71402,36,0.51235,3,-3.2409,13,-1.0482,32,0.38486,35,0.48920,27,0.06574
ENSG00000110011,DNAJC4,17,-1.1025,49,0.55634,34,0.00511,62,0.96488,24,-0.5257,8,-2.2013,35,0.05370,21,-0.7668,46,0.53547
ENSG00000173511,VEGFB,46,-0.5921,163,1.49715,103,0.70451,102,0.68066,64,-0.0754,28,-1.3194,54,-0.3798,18,-1.9315,52,-0.4161
ENSG00000173486,FKBP2,26,-1.4874,117,0.81784,105,0.64600,62,-0.2091,52,-0.4819,21,-1.8484,89,0.40769,60,-0.2616,79,0.19038
ENSG00000173457,PPP1R14B,28,-0.0030,70,1.51915,29,0.04970,25,-0.1977,17,-0.7665,23,-0.2793,19,-0.6251,13,-1.1759,33,0.28037
ENSG00000002330,BAD,60,-0.7274,98,0.01786,141,0.61137,108,0.17779,131,0.48906,90,-0.1058,67,-0.6173,93,-0.0582,103,0.12164
ENSG00000173264,GPR137,18,-0.9184,47,0.55229,41,0.32383,42,0.35876,26,-0.3819,26,-0.3836,26,-0.4238,39,0.23790,38,0.23142
ENSG00000173153,ESRRA,13,-1.0926,29,0.15992,16,-0.7745,14,-0.9745,6,-2.0659,26,-0.0012,26,-0.0500,39,0.59775,48,1.13999
ENSG00000173113,TRMT112,87,-0.2866,91,-0.2188,113,0.13638,102,-0.0378,73,-0.5601,68,-0.6637,131,0.41501,66,-0.7049,142,0.56994
ENSG00000126432,PRDX5,250,-1.0325,488,-0.0011,473,-0.0485,629,0.40791,523,0.10999,274,-0.8906,559,0.24168,443,-0.1515,585,0.32701
ENSG00000162302,RPS6KA4,20,-0.8996,57,0.72288,50,0.49274,33,-0.1531,28,-0.3938,21,-0.8699,37,0.02134,34,-0.1087,42,0.25925
ENSG00000110076,NRXN2,114,-0.5740,140,-0.2539,224,0.49033,127,-0.4083,174,0.08197,203,0.32896,174,0.09512,166,0.00815,160,-0.0579
ENSG00000068831,RASGRP2,12,-0.5665,17,0.01785,6,-1.5556,24,0.53596,6,-1.5713,14,-0.2993,20,0.26759,17,0.05405,25,0.75297
ENSG00000168066,SF1,107,-0.0527,94,-0.2560,186,0.84006,69,-0.7354,58,-1.0080,130,0.24946,102,-0.1533,143,0.40932,115,0.06790
ENSG00000168067,MAP4K2,18,-1.4768,69,0.58005,38,-0.3556,49,0.02606,67,0.52992,33,-0.5508,68,0.63230,36,-0.4536,41,-0.2652
ENSG00000133895,MEN1,18,0.00073,15,-0.3426,27,0.58765,7,-1.4718,21,0.19698,18,-0.0565,16,-0.2644,21,0.22645,22,0.33630
ENSG00000110047,EHD1,50,1.69503,21,0.21131,23,0.36626,12,-0.6335,21,0.22481,14,-0.3741,15,-0.3609,18,-0.0156,6,-1.7216
ENSG00000068971,PPP2R5B,18,-1.3853,60,0.43342,40,-0.1958,30,-0.6668,59,0.41642,37,-0.3512,60,0.49438,36,-0.3895,52,0.21303
ENSG00000213465,ARL2,190,0.48655,88,-0.7206,205,0.61321,123,-0.2070,164,0.25018,99,-0.5400,130,-0.1301,115,-0.3184,150,0.11367
ENSG00000110025,SNX15,15,-0.1464,25,0.68535,14,-0.2214,7,-1.1781,23,0.53518,25,0.69921,7,-1.2885,16,-0.0581,20,0.34412
ENSG00000162300,ZFPL1,20,-0.1641,11,-1.0352,39,0.91605,17,-0.4328,16,-0.5482,18,-0.3517,15,-0.6966,17,-0.3753,39,1.04914
ENSG00000149823,VPS51,56,-0.7649,127,0.52070,111,0.29962,73,-0.3658,101,0.14474,74,-0.3485,90,-0.0431,71,-0.4104,110,0.32366
ENSG00000149809,TM7SF2,90,0.37892,68,-0.0574,26,-1.5245,22,-1.7401,77,0.13762,85,0.29378,58,-0.3520,90,0.37735,103,0.68366
ENSG00000149806,FAU,666,0.31573,771,0.55500,1092,1.14792,617,0.19302,586,0.11055,207,-1.4831,504,-0.1446,203,-1.5168,433,-0.4003
ENSG00000162298,SYVN1,46,1.13968,13,-0.8064,18,-0.3296,19,-0.2900,11,-1.1598,15,-0.6869,33,0.63896,13,-0.8276,26,0.20847
ENSG00000149792,MRPL49,11,-0.7663,4,-2.3253,44,1.44863,11,-0.7905,21,0.16653,9,-1.1175,24,0.48258,8,-1.1889,24,0.44225
ENSG00000014216,CAPN1,13,-1.5309,41,0.26086,23,-0.6487,43,0.33627,14,-1.4128,19,-0.9411,42,0.29491,63,0.96262,44,0.38128
ENSG00000133884,DPF2,46,1.20661,22,0.03085,17,-0.3659,12,-0.9149,15,-0.6249,10,-1.1518,19,-0.2171,30,0.49053,26,0.25650
ENSG00000245532,NEAT1,520,3.08993,202,1.12417,101,-0.0246,31,-1.7902,60,-0.8282,140,0.50768,17,-2.8343,8,-3.7359,15,-2.9432
ENSG00000251562,MALAT1,25442,2.48104,4399,-0.5986,3672,-0.8748,1160,-2.5900,657,-3.4191,30013,2.87198,1246,-2.6105,1761,-1.9752,706,-3.4521
ENSG00000142186,SCYL1,30,-0.9760,29,-1.0390,64,0.18540,46,-0.3204,44,-0.4011,31,-0.9251,56,-0.0167,64,0.17546,103,1.12844
ENSG00000168056,LTBP3,61,0.43922,72,0.72828,62,0.46582,21,-1.1730,52,0.20000,47,0.04628,32,-0.6360,36,-0.4016,46,0.00715
ENSG00000173465,ZNRD2,16,-0.1505,14,-0.3475,37,1.14522,8,-1.2113,14,-0.4099,10,-0.9440,19,0.04312,17,-0.0876,23,0.42871
ENSG00000176973,FAM89B,16,-1.4753,59,0.54423,57,0.49126,36,-0.2470,27,-0.6745,17,-1.3374,48,0.23900,30,-0.5182,62,0.71294
ENSG00000173442,EHBP1L1,15,-1.1797,44,0.43953,82,1.50715,28,-0.2618,18,-0.9773,23,-0.5543,18,-0.9845,48,0.57046,36,0.14843
ENSG00000173327,MAP3K11,57,2.18785,20,0.31589,25,0.69759,10,-0.7508,11,-0.5787,23,0.55143,1,-3.4552,8,-1.0678,11,-0.6415
ENSG00000197136,PCNX3,16,-0.1630,16,-0.1891,8,-1.2792,16,-0.2218,40,1.31117,13,-0.5081,8,-1.2106,16,-0.1885,29,0.85032
ENSG00000172977,KAT5,17,-0.9546,19,-0.7911,49,0.68651,26,-0.3125,20,-0.7211,11,-1.5419,45,0.60173,28,-0.1828,46,0.65801
ENSG00000172922,RNASEH2C,46,0.63058,40,0.38393,57,0.96230,11,-1.5902,26,-0.2704,38,0.31999,24,-0.4506,22,-0.5695,28,-0.1717
ENSG00000172757,CFL1,698,-0.1466,563,-0.4793,708,-0.1242,802,0.07388,735,-0.0646,676,-0.1967,825,0.13390,821,0.11130,884,0.25758
ENSG00000172500,FIBP,17,-2.3075,88,0.11378,92,0.18295,99,0.30975,91,0.17087,78,-0.0770,84,0.05909,109,0.45829,78,-0.0794
ENSG00000175602,CCDC85B,294,-0.7861,569,0.24637,842,0.89502,791,0.79038,380,-0.3893,361,-0.4725,387,-0.3999,398,-0.3199,479,-0.0331
ENSG00000175573,C11orf68,45,-0.5062,35,-0.8969,93,0.64595,56,-0.1769,88,0.54655,66,0.08598,53,-0.2799,65,0.07057,67,0.11099
ENSG00000175550,DRAP1,119,-0.1616,122,-0.1304,255,1.08472,205,0.71547,96,-0.5026,81,-0.7525,105,-0.3888,80,-0.7809,142,0.13494
ENSG00000175467,SART1,34,0.25999,38,0.42035,31,0.08108,5,-2.6700,0,-5.0446,17,-0.8196,40,0.55496,20,-0.5489,48,0.92793
ENSG00000175376,EIF1AD,5,-2.0381,9,-1.2012,14,-0.5353,23,0.26267,14,-0.4793,23,0.28086,14,-0.5905,42,1.24934,29,0.71267
ENSG00000175334,BANF1,47,-0.3809,95,0.72564,98,0.78020,65,0.11335,31,-0.9979,43,-0.5339,51,-0.2890,45,-0.4447,69,0.24082
ENSG00000087365,SF3B2,213,0.24179,155,-0.2596,189,0.05044,114,-0.7332,181,-0.0217,187,0.03309,234,0.44231,155,-0.2598,176,-0.0661
ENSG00000175115,PACS1,21,-0.9807,54,0.49772,46,0.26501,21,-0.9220,12,-1.7404,105,1.66724,30,-0.4418,61,0.71630,25,-0.7206
ENSG00000174996,KLC2,18,-2.5002,65,-0.5941,80,-0.2788,99,0.05474,60,-0.7255,59,-0.7476,131,0.56325,136,0.56102,138,0.67044
