Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to10,Feature log2 fold change topic 6to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000172889,EGFL7,128,0.75331,74,-0.2687,62,-0.5374,81,-0.1700,52,-0.7842,68,-0.3880,93,0.10012
ENSG00000169692,AGPAT2,21,1.60624,5,-1.1203,8,-0.2460,4,-1.7620,18,0.88372,6,-0.6432,11,0.07218
ENSG00000165716,DIPK1B,61,0.85170,50,0.37011,16,-1.3904,39,-0.0564,18,-1.1414,15,-1.4295,41,0.04016
ENSG00000233016,SNHG7,32,0.81700,25,0.22100,13,-0.7884,14,-0.8518,26,0.28608,30,0.51698,18,-0.2935
ENSG00000244187,TMEM141,63,0.69008,27,-0.7485,30,-0.6001,39,-0.2876,20,-1.1704,43,-0.0372,72,0.77809
ENSG00000196642,RABL6,139,-0.2140,102,-0.6572,134,-0.2368,142,-0.2173,273,0.89755,266,0.85151,129,-0.2963
ENSG00000232434,AJM1,20,-0.0474,20,-0.0728,19,-0.1401,13,-0.9662,32,0.67395,51,1.48813,22,0.10225
ENSG00000054148,PHPT1,131,0.08091,64,-1.0293,90,-0.5061,97,-0.5712,144,0.20819,307,1.47045,152,0.29848
ENSG00000107223,EDF1,415,0.50040,226,-0.5418,244,-0.4254,316,-0.0380,253,-0.3706,361,0.17990,269,-0.2785
ENSG00000159069,FBXW5,103,0.19071,79,-0.2595,78,-0.2803,75,-0.4879,111,0.27618,150,0.75924,112,0.28368
ENSG00000107317,PTGDS,177,-1.7374,153,-1.7658,723,0.60355,205,-1.7211,3000,3.39052,700,0.55155,299,-0.7700
ENSG00000148362,PAXX,38,-0.0037,31,-0.3185,20,-0.9433,32,-0.3956,64,0.82228,64,0.81673,43,0.19367
ENSG00000107331,ABCA2,74,0.12988,65,-0.0956,114,0.79549,56,-0.4591,95,0.49910,54,-0.3736,68,-0.0226
ENSG00000107281,NPDC1,215,0.64608,164,0.09025,108,-0.5557,137,-0.2727,154,-0.0131,142,-0.1312,116,-0.4513
ENSG00000177239,MAN1B1,58,0.64856,40,-0.0877,47,0.18904,34,-0.4629,52,0.34593,27,-0.6566,34,-0.3168
ENSG00000176978,DPP7,89,0.30554,87,0.21471,70,-0.1328,55,-0.7127,143,1.00848,83,0.12831,67,-0.2014
ENSG00000176884,GRIN1,368,0.79738,347,0.53461,200,-0.3302,230,-0.1709,107,-1.2796,153,-0.7397,160,-0.6715
ENSG00000176101,SSNA1,52,0.42411,33,-0.3619,55,0.42354,32,-0.5982,41,-0.0303,50,0.29884,49,0.26358
ENSG00000176058,TPRN,25,0.15579,16,-0.5867,22,-0.0546,24,0.02820,30,0.38638,19,-0.2876,21,-0.1188
ENSG00000187713,TMEM203,61,0.70065,25,-0.7941,44,0.02964,42,-0.0310,27,-0.7265,34,-0.3754,33,-0.3809
ENSG00000212864,RNF208,104,0.50387,53,-0.6206,60,-0.4521,60,-0.6053,95,0.26586,126,0.71774,94,0.24590
ENSG00000188229,TUBB4B,362,1.06513,246,0.20232,80,-1.5012,214,-0.0305,122,-0.8706,91,-1.3073,119,-0.9091
ENSG00000188986,NELFB,43,-0.0766,37,-0.3231,47,0.05664,32,-0.7527,87,1.04789,80,0.92010,48,0.11113
ENSG00000187609,EXD3,10,0.15279,12,0.40906,17,1.02863,6,-0.8207,7,-0.3353,12,0.42476,9,0.08156
ENSG00000165802,NSMF,130,-0.7156,91,-1.1499,142,-0.4838,116,-1.0652,564,1.77860,548,1.72541,215,0.15201
ENSG00000182154,MRPL41,152,0.39521,67,-0.9451,82,-0.6380,94,-0.5999,148,0.27963,248,1.12633,140,0.19363
ENSG00000148399,DPH7,15,1.11616,20,1.33561,4,-0.9949,4,-1.4496,8,-0.1777,3,-1.3130,12,0.48978
ENSG00000165724,ZMYND19,10,-0.4565,14,0.08481,11,-0.2722,18,0.69173,0,-4.0948,19,0.51714,11,-0.3574
ENSG00000181090,EHMT1,11,-1.3805,40,0.69717,52,1.13192,21,-0.4366,58,1.31548,35,0.49476,10,-1.4070
ENSG00000148408,CACNA1B,57,0.24886,129,1.55082,51,0.01739,38,-0.6117,42,-0.2657,35,-0.5615,35,-0.5281
ENSG00000015171,ZMYND11,96,-0.9087,118,-0.4820,280,0.88031,177,0.21852,208,0.39439,173,0.10562,149,-0.1273
ENSG00000151240,DIP2C,50,0.00165,76,0.66320,76,0.64751,45,-0.2519,33,-0.6450,43,-0.2204,49,-0.0302
ENSG00000107929,LARP4B,44,0.18810,55,0.51047,43,0.11605,39,-0.0134,27,-0.5832,27,-0.5702,35,-0.1896
ENSG00000107937,GTPBP4,56,-0.3553,74,0.14506,88,0.40861,86,0.62301,51,-0.4232,31,-1.1951,37,-0.9271
ENSG00000067064,IDI1,168,0.15035,147,-0.0763,112,-0.4967,153,-0.0313,269,0.88371,112,-0.5019,106,-0.5777
ENSG00000047056,WDR37,33,0.62102,21,-0.2320,25,0.03314,22,-0.2117,7,-1.7245,17,-0.4970,34,0.54769
ENSG00000185736,ADARB2,7,-1.3170,7,-1.0435,27,0.94062,9,-0.9107,35,1.37416,51,2.06546,6,-1.4276
ENSG00000067057,PFKP,284,0.69578,213,0.09615,68,-1.6335,229,0.33043,96,-1.1188,65,-1.7017,164,-0.3083
ENSG00000107959,PITRM1,88,0.79270,50,-0.2554,34,-0.8452,49,-0.4122,36,-0.7429,58,-0.0218,81,0.50257
ENSG00000226762,LINC02668,14,0.58154,14,0.53128,10,-0.0585,10,-0.0899,2,-1.9985,6,-0.7461,9,-0.1281
ENSG00000067082,KLF6,46,-0.5341,70,0.17947,84,0.46715,73,0.36348,74,0.26339,33,-0.9589,50,-0.3564
ENSG00000187134,AKR1C1,19,1.18688,15,0.47394,10,-0.0701,9,-0.4635,3,-1.8074,6,-0.8385,5,-1.1075
ENSG00000173848,NET1,23,-0.7133,24,-0.5771,88,1.51530,33,-0.1338,50,0.56410,27,-0.3737,30,-0.2144
ENSG00000196372,ASB13,40,0.48830,23,-0.4536,15,-1.0443,32,0.05642,23,-0.4385,26,-0.2604,37,0.25996
ENSG00000108021,TASOR2,29,-0.9270,83,0.79910,83,0.80138,53,0.12969,48,-0.0702,32,-0.6812,53,0.08534
ENSG00000057608,GDI2,206,0.81634,114,-0.2864,91,-0.6236,137,-0.0033,111,-0.3251,88,-0.6813,77,-0.8827
ENSG00000134461,ANKRD16,11,0.04000,20,0.99386,3,-1.7599,10,-0.0487,6,-0.7620,13,0.25114,12,0.14178
ENSG00000134452,FBH1,29,0.09213,41,0.58090,44,0.72498,24,-0.3672,26,-0.1297,24,-0.2281,23,-0.3287
ENSG00000134453,RBM17,77,-0.5120,101,-0.0140,136,0.44678,113,0.23308,127,0.34372,88,-0.2286,83,-0.3236
ENSG00000170525,PFKFB3,29,0.08206,51,0.95541,31,0.18938,20,-0.7157,52,1.00152,22,-0.3838,20,-0.5341
ENSG00000237943,PRKCQ-AS1,7,-0.6869,20,1.00914,23,1.19021,9,-0.4603,11,-0.0205,1,-2.9530,20,0.97304
ENSG00000198879,SFMBT2,6,-0.9005,16,0.52727,23,1.15366,6,-1.0696,37,1.99154,7,-0.6684,10,-0.1525
ENSG00000123243,ITIH5,4,-2.5961,6,-1.7328,52,1.46389,13,-0.9417,81,2.27288,33,0.66877,25,0.27816
ENSG00000151657,KIN,17,-0.8573,44,0.74290,58,1.21628,27,-0.0580,41,0.64631,13,-1.0750,16,-0.8304
ENSG00000165629,ATP5F1C,209,1.13335,91,-0.4490,77,-0.7051,102,-0.3894,64,-0.9843,111,-0.1437,100,-0.3007
ENSG00000165632,TAF3,34,-1.0310,66,0.11681,85,0.50794,80,0.67904,82,0.45775,27,-1.2603,37,-0.7668
ENSG00000270111,CELF2-DT,17,0.86534,7,-0.6641,13,0.27442,9,-0.5089,0,-7.2620,13,0.25015,16,0.55671
ENSG00000048740,CELF2,246,-0.2553,514,0.96435,324,0.21251,318,0.28854,152,-0.9496,159,-0.8789,197,-0.5568
ENSG00000151461,UPF2,80,-0.6909,120,0.01515,169,0.56081,150,0.59724,84,-0.5198,82,-0.5575,95,-0.3434
ENSG00000181192,DHTKD1,10,-0.9643,15,-0.1685,34,1.06959,11,-0.8860,53,1.87999,20,0.24572,16,-0.1145
ENSG00000065665,SEC61A2,66,1.13247,69,0.95932,19,-1.0351,30,-0.5116,15,-1.3830,12,-1.6494,31,-0.3066
ENSG00000165609,NUDT5,20,0.67444,18,0.33285,11,-0.3894,10,-0.8216,10,-0.4744,26,0.91656,12,-0.1990
ENSG00000151465,CDC123,60,1.08390,31,-0.2009,17,-1.0806,29,-0.4142,28,-0.3767,36,0.03503,22,-0.7400
ENSG00000183049,CAMK1D,242,-0.3251,292,0.01193,268,-0.1206,314,0.19412,207,-0.5152,468,0.77039,232,-0.3433
ENSG00000151468,CCDC3,48,0.26917,47,0.17049,38,-0.1674,42,-0.0108,26,-0.7446,30,-0.5026,51,0.31418
ENSG00000123240,OPTN,465,-0.4065,543,-0.1056,673,0.23094,799,0.84143,216,-1.5016,337,-0.8350,400,-0.5749
ENSG00000107537,PHYH,45,0.65987,33,0.01685,18,-0.8996,30,-0.1945,33,0.02098,21,-0.6266,32,-0.0288
ENSG00000086475,SEPHS1,28,0.49901,10,-1.1259,10,-1.1836,18,-0.3753,40,0.97514,26,0.28097,20,-0.0980
ENSG00000165630,PRPF18,19,-0.6813,21,-0.4420,32,0.18536,37,0.65155,16,-0.8462,27,-0.0504,31,0.13571
ENSG00000239665,AL157392.3,14,-0.2380,24,0.70399,24,0.68821,16,0.02843,6,-1.2700,16,0.03336,12,-0.4356
ENSG00000151474,FRMD4A,41,-0.3453,93,0.99875,56,0.18020,41,-0.4326,68,0.47917,70,0.53750,33,-0.6191
ENSG00000065809,FAM107B,10,-2.6763,11,-2.2890,240,2.71164,51,-0.0520,76,0.60355,4,-3.7578,61,0.25853
ENSG00000187522,HSPA14,20,1.04410,21,0.89026,8,-0.5141,8,-0.7526,12,0.00727,1,-2.7864,11,-0.1671
ENSG00000176244,ACBD7,23,-1.5963,26,-1.2379,63,0.11339,37,-0.9693,127,1.24714,232,2.37164,65,0.14729
ENSG00000152464,RPP38,7,-0.9187,9,-0.5545,15,0.27092,16,0.51223,13,-0.0104,11,-0.1831,17,0.44538
ENSG00000152465,NMT2,60,-0.7082,98,0.14710,102,0.21879,118,0.71688,62,-0.5494,45,-1.0206,83,-0.1046
ENSG00000148468,FAM171A1,145,0.46254,134,0.25519,156,0.48865,101,-0.2764,112,-0.0247,55,-1.1202,88,-0.4010
ENSG00000148481,MINDY3,47,0.71890,24,-0.4620,10,-1.7339,33,0.02389,26,-0.3685,26,-0.3408,33,0.00249
ENSG00000165985,C1QL3,31,-1.1127,79,0.42020,82,0.48368,95,1.30336,6,-3.3030,15,-2.0460,30,-1.0516
ENSG00000148484,RSU1,18,-0.0501,17,-0.0643,14,-0.3660,17,-0.1772,33,0.97492,18,0.00759,16,-0.2194
ENSG00000026025,VIM,12,-2.8135,8,-3.0759,50,-0.4921,17,-2.5587,528,4.07490,171,1.48853,21,-1.7711
ENSG00000136738,STAM,59,0.40770,47,-0.0272,62,0.42489,53,0.23914,28,-0.8125,15,-1.7249,27,-0.8324
ENSG00000165995,CACNB2,106,1.14107,68,0.17213,66,0.11009,38,-0.9819,24,-1.4042,88,0.57249,41,-0.5945
ENSG00000241058,NSUN6,12,-0.2009,23,0.83529,25,0.96325,14,-0.0082,14,0.03027,6,-1.2488,5,-1.5193
ENSG00000165997,ARL5B,30,0.31120,29,0.19832,18,-0.5347,27,0.09274,18,-0.5015,22,-0.2518,22,-0.2345
ENSG00000120594,PLXDC2,10,-1.8156,29,0.00385,130,2.62069,25,-0.3062,39,0.43273,12,-1.3502,14,-1.1173
ENSG00000078114,NEBL,123,-0.0970,155,0.27995,106,-0.3171,97,-0.6376,273,1.20828,184,0.55635,117,-0.1654
ENSG00000078403,MLLT10,18,-0.8514,75,1.54844,43,0.59873,25,-0.3487,41,0.53600,17,-0.7886,25,-0.2292
ENSG00000136770,DNAJC1,14,-0.9807,35,0.54915,34,0.51477,25,0.06819,47,1.06499,8,-1.5569,26,0.08274
ENSG00000148444,COMMD3,34,0.62095,25,0.04082,18,-0.4714,19,-0.5710,28,0.18645,28,0.19310,25,0.04012
ENSG00000168283,BMI1,49,-0.0382,46,-0.1321,57,0.19803,52,0.08947,29,-0.8088,54,0.10839,58,0.22496
ENSG00000150867,PIP4K2A,71,-0.6465,59,-0.8296,332,1.99978,93,-0.2005,103,0.01411,36,-1.5465,115,0.18940
ENSG00000148450,MSRB2,49,-0.3880,43,-0.5506,52,-0.2429,56,-0.1800,82,0.46411,99,0.77633,88,0.57380
ENSG00000165312,OTUD1,17,0.18066,6,-1.2938,13,-0.2987,16,0.04874,15,-0.0008,17,0.12629,19,0.36697
ENSG00000120549,KIAA1217,20,-0.9628,56,0.71943,107,1.83260,34,-0.1272,10,-1.8706,47,0.44412,13,-1.4802
ENSG00000107863,ARHGAP21,181,-1.0581,461,0.51875,820,1.48773,334,0.00879,319,-0.0625,188,-0.8699,322,-0.0519
ENSG00000151023,ENKUR,9,-0.8878,4,-1.9040,20,0.37285,15,-0.0137,49,1.91416,15,-0.0521,9,-0.8044
ENSG00000185875,THNSL1,16,0.46157,17,0.45383,7,-0.7846,12,-0.0745,7,-0.9068,4,-1.4915,19,0.64473
ENSG00000151025,GPR158,141,-0.0005,142,0.00849,140,-0.0149,193,0.82586,38,-1.9759,28,-2.3969,99,-0.5499
ENSG00000136750,GAD2,80,-0.5369,43,-1.3857,57,-0.9776,144,0.75213,151,0.52896,153,0.55179,39,-1.5257
ENSG00000136754,ABI1,73,0.23528,81,0.36111,71,0.16375,38,-1.0757,109,0.84205,132,1.16306,34,-0.9619
ENSG00000107890,ANKRD26,119,-1.0253,442,1.18278,362,0.84685,241,0.29746,147,-0.5723,112,-0.9784,150,-0.5446
ENSG00000136758,YME1L1,86,-0.2283,107,0.14740,114,0.23885,115,0.39961,78,-0.3485,61,-0.7143,77,-0.3736
ENSG00000107897,ACBD5,53,-0.3709,39,-0.7847,69,0.10396,73,0.28073,90,0.51435,67,0.05504,55,-0.2439
ENSG00000099246,RAB18,118,0.36054,92,-0.1050,61,-0.7245,94,-0.0857,120,0.31992,71,-0.4879,103,0.08197
ENSG00000150054,MPP7,34,1.00330,13,-0.6620,11,-0.9837,21,0.06761,1,-3.5656,19,-0.1110,16,-0.3946
ENSG00000254635,WAC-AS1,91,-0.6510,127,-0.0583,153,0.24041,188,0.96988,49,-1.5006,75,-0.8511,90,-0.5823
ENSG00000095787,WAC,211,-0.1991,172,-0.4780,230,-0.0307,264,0.29134,183,-0.3834,244,0.06041,267,0.20354
ENSG00000165757,JCAD,45,0.08512,44,0.01840,34,-0.3531,46,0.14237,34,-0.3890,40,-0.1298,46,0.07488
ENSG00000107951,MTPAP,22,-0.0926,26,0.15587,15,-0.6297,25,0.17433,21,-0.1387,21,-0.1502,27,0.25727
ENSG00000148516,ZEB1,120,-0.6675,139,-0.3530,188,0.11213,201,0.33602,227,0.40799,184,0.07932,172,-0.0235
ENSG00000165322,ARHGAP12,26,-0.5844,36,0.00918,40,0.17890,43,0.45914,52,0.58341,27,-0.4603,18,-1.0207
ENSG00000170759,KIF5B,161,-1.4832,241,-0.7147,648,0.83632,462,0.45873,523,0.48824,349,-0.1502,443,0.22359
ENSG00000120616,EPC1,20,-1.1512,65,0.80499,85,1.25675,36,-0.1932,66,0.83289,18,-1.1593,35,-0.1647
ENSG00000216937,CCDC7,27,-2.1314,72,-0.4780,134,0.49434,118,0.47368,124,0.37877,111,0.19896,159,0.77369
ENSG00000150093,ITGB1,17,-1.5277,42,-0.0383,138,1.93099,21,-1.4273,130,1.81983,49,0.19711,49,0.18396
ENSG00000099250,NRP1,17,0.45739,27,1.16512,23,0.88555,8,-1.0254,8,-0.6521,8,-0.7075,14,0.12992
ENSG00000148498,PARD3,5,-1.7655,5,-1.4875,23,0.63457,9,-1.0051,84,3.05394,19,0.35666,6,-1.3047
ENSG00000108094,CUL2,57,0.42368,38,-0.2932,49,0.10582,52,0.27133,18,-1.3893,35,-0.4078,28,-0.7510
ENSG00000095794,CREM,39,0.37407,30,-0.0735,20,-0.6678,24,-0.6034,36,0.19401,53,0.80240,38,0.27223
ENSG00000108100,CCNY,110,0.04517,78,-0.4828,99,-0.1322,112,0.10498,80,-0.4425,143,0.45007,104,-0.0452
ENSG00000198105,ZNF248,31,0.01645,62,1.12120,30,-0.0601,34,0.20071,13,-1.2681,18,-0.8074,17,-0.8978
ENSG00000175395,ZNF25,123,0.43961,109,0.17004,45,-1.1686,108,0.23399,52,-0.9730,58,-0.7928,101,0.04301
ENSG00000189180,ZNF33A,49,-0.8033,78,0.01278,137,0.91753,90,0.37937,63,-0.3194,67,-0.2285,63,-0.3261
ENSG00000075407,ZNF37A,30,-1.2636,111,0.89682,127,1.11956,69,0.18927,76,0.27681,45,-0.5442,32,-1.0209
ENSG00000185904,LINC00839,14,0.00610,15,0.13945,8,-0.8077,18,0.58719,7,-1.0511,5,-1.3943,16,0.16261
ENSG00000196693,ZNF33B,21,-0.6507,43,0.54583,47,0.68046,37,0.52825,10,-1.6643,31,0.02115,14,-1.1730
ENSG00000165733,BMS1,83,0.05036,90,0.17998,109,0.48310,87,0.18993,69,-0.2411,35,-1.2646,59,-0.4688
ENSG00000165731,RET,21,1.39519,3,-1.5800,3,-1.6292,12,0.26091,0,-6.6776,1,-3.0066,9,-0.2305
ENSG00000169826,CSGALNACT2,11,-0.8572,24,0.46888,38,1.20855,19,0.12441,18,0.04779,11,-0.6752,14,-0.4129
ENSG00000198915,RASGEF1A,43,0.49485,27,-0.3151,23,-0.5461,28,-0.3594,27,-0.3069,50,0.64598,34,0.06242
ENSG00000169813,HNRNPF,26,-0.1328,20,-0.5071,37,0.44574,20,-0.7227,63,1.31971,42,0.65187,24,-0.2570
ENSG00000169740,ZNF32,62,0.29578,54,0.02755,49,-0.1325,55,0.05342,37,-0.5552,43,-0.3308,50,-0.0883
ENSG00000107551,RASSF4,38,-0.0711,45,0.19403,34,-0.2479,25,-0.9437,134,2.06950,20,-1.0509,42,0.10415
ENSG00000165512,ZNF22,6,-1.4032,19,0.44642,29,1.10169,13,-0.2631,31,1.20771,17,0.22072,10,-0.6013
ENSG00000172661,WASHC2C,23,-0.1644,53,1.21902,33,0.45006,26,0.10771,15,-0.7882,9,-1.5153,15,-0.7447
ENSG00000265354,TIMM23,76,1.42412,38,-0.0136,21,-0.9456,27,-0.7650,23,-0.7914,36,-0.1241,25,-0.6501
ENSG00000266412,NCOA4,75,-0.2059,63,-0.4409,69,-0.3095,103,0.50614,75,-0.1767,59,-0.5461,87,0.05875
ENSG00000204179,PTPN20,12,0.06038,16,0.54221,6,-0.9865,13,0.33220,2,-2.1449,13,0.20012,10,-0.2164
ENSG00000204172,AGAP9,7,-0.2316,35,2.55414,11,0.54817,1,-3.5325,21,1.58374,2,-1.6064,8,0.09108
ENSG00000170324,FRMPD2,46,0.30654,11,-1.8661,1,-5.4001,54,0.84199,8,-2.3632,1,-4.8413,80,1.16948
ENSG00000107643,MAPK8,71,0.58593,75,0.57381,33,-0.7207,52,-0.0317,32,-0.7642,27,-0.9961,44,-0.2678
ENSG00000165633,VSTM4,5,-1.2091,7,-0.4685,18,0.86411,10,-0.0865,24,1.35357,11,0.07712,9,-0.1525
ENSG00000225830,ERCC6,21,-0.4997,32,0.22770,64,1.38967,28,0.02926,17,-0.6908,27,-0.0045,15,-0.9399
ENSG00000197444,OGDHL,112,0.91765,70,-0.0298,26,-1.5079,63,-0.2750,40,-0.8804,38,-0.9657,102,0.56180
ENSG00000227345,PARG,37,-0.6849,46,-0.2336,66,0.31242,74,0.84538,41,-0.4326,21,-1.3993,46,-0.2606
ENSG00000099290,WASHC2A,38,-0.1022,44,0.13868,57,0.56957,47,0.39794,33,-0.2753,26,-0.6660,11,-1.9196
ENSG00000198964,SGMS1,17,-0.6933,21,-0.2686,40,0.72703,31,0.46600,23,-0.1590,18,-0.5296,23,-0.1412
ENSG00000204147,ASAH2B,14,1.27114,9,0.29911,6,-0.4270,4,-1.0934,1,-2.6328,3,-1.3664,16,1.16624
ENSG00000185532,PRKG1,5,-1.7142,8,-0.9715,24,0.72566,14,-0.1374,60,2.36291,16,0.13364,1,-3.3303
ENSG00000177613,CSTF2T,26,0.21563,17,-0.5100,29,0.34813,23,-0.0142,17,-0.4897,27,0.19895,20,-0.2650
ENSG00000122873,CISD1,273,0.32887,247,0.11394,150,-0.6560,270,0.39730,105,-1.1920,162,-0.5337,156,-0.5961
ENSG00000072401,UBE2D1,40,0.85354,19,-0.4564,20,-0.4275,23,-0.2870,13,-1.0604,32,0.32231,21,-0.3501
ENSG00000108064,TFAM,27,-0.6305,37,-0.0785,40,0.03529,53,0.76982,36,-0.1412,19,-1.0645,31,-0.3494
ENSG00000237949,LINC00844,27,-1.5962,29,-1.3245,151,1.27306,55,-0.5110,262,2.29579,42,-0.7680,61,-0.1915
ENSG00000165443,PHYHIPL,154,0.02580,137,-0.1546,132,-0.2093,166,0.22259,175,0.23057,151,-0.0038,82,-0.9395
ENSG00000148541,FAM13C,34,-0.6719,55,0.15101,92,0.97241,62,0.50626,37,-0.4595,17,-1.5783,40,-0.3402
ENSG00000108091,CCDC6,102,0.03506,92,-0.1285,125,0.35142,117,0.38163,65,-0.6476,68,-0.5912,60,-0.7819
ENSG00000151150,ANK3,372,-0.6714,520,-0.0666,1082,1.12007,677,0.56235,119,-2.2747,255,-1.1492,574,0.08739
ENSG00000072422,RHOBTB1,13,-0.1616,28,1.09567,21,0.66350,12,-0.2524,18,0.39575,2,-2.5367,11,-0.2936
ENSG00000150347,ARID5B,68,-0.2817,83,0.08562,110,0.52749,94,0.44106,45,-0.8602,55,-0.5453,58,-0.4726
ENSG00000138311,ZNF365,163,0.71095,107,-0.1008,135,0.26585,105,-0.1817,17,-2.8463,62,-0.9177,146,0.39115
ENSG00000181915,ADO,64,0.61555,41,-0.2061,40,-0.2188,43,-0.1907,20,-1.2936,53,0.20140,46,-0.0034
ENSG00000148572,NRBF2,46,0.55488,47,0.47537,41,0.27909,35,0.01126,14,-1.3808,17,-1.0992,19,-0.8728
ENSG00000171988,JMJD1C,101,-1.0067,387,1.24736,420,1.39201,179,-0.0171,118,-0.6438,117,-0.6553,100,-0.8986
ENSG00000165476,REEP3,10,-1.2520,33,0.69336,70,1.99748,9,-1.6351,50,1.40970,15,-0.5041,32,0.64715
ENSG00000183230,CTNNA3,4,-2.0818,6,-1.2102,60,2.58461,12,-0.1870,19,0.49499,5,-1.4602,14,-0.0012
ENSG00000198739,LRRTM3,56,-0.0483,81,0.53388,58,-0.0026,76,0.68257,16,-1.9396,22,-1.4685,29,-1.0228
ENSG00000108176,DNAJC12,60,0.47338,31,-0.6314,59,0.36507,50,0.14338,39,-0.2939,30,-0.6720,22,-1.1477
ENSG00000096717,SIRT1,12,-0.2889,16,0.10308,37,1.50091,10,-0.8265,21,0.54308,15,0.01093,16,0.12939
ENSG00000148634,HERC4,40,0.44567,81,1.51217,48,0.62863,19,-1.0630,24,-0.4307,25,-0.3816,23,-0.5139
ENSG00000096746,HNRNPH3,73,-0.2142,103,0.35805,79,-0.0687,76,-0.1871,99,0.28182,109,0.44936,81,-0.0214
ENSG00000204130,RUFY2,81,-0.6037,217,1.04168,158,0.52562,128,0.29064,79,-0.5584,55,-1.1072,85,-0.4492
ENSG00000122912,SLC25A16,22,-0.1801,37,0.64845,19,-0.3754,26,0.15420,26,0.09214,18,-0.4911,21,-0.2146
ENSG00000138336,TET1,3,-2.4371,15,0.15099,58,2.49586,10,-0.5973,19,0.50229,20,0.56261,6,-1.1763
ENSG00000060339,CCAR1,107,-0.8224,234,0.49498,296,0.87979,190,0.25699,184,0.11487,115,-0.6158,122,-0.5175
ENSG00000165730,STOX1,12,-1.0652,10,-1.2139,16,-0.5131,17,-0.6346,93,2.44614,40,0.90070,15,-0.6386
ENSG00000107625,DDX50,47,0.24838,50,0.30756,43,0.06362,38,-0.1920,32,-0.4000,44,0.11126,36,-0.1907
ENSG00000165732,DDX21,62,-0.6847,94,0.05959,161,0.91596,108,0.43720,104,0.21356,50,-0.9091,45,-1.0777
ENSG00000198954,KIF1BP,91,0.57369,88,0.41495,65,-0.0585,64,-0.1131,35,-1.0130,48,-0.5117,49,-0.4865
ENSG00000122958,VPS26A,67,-0.2941,81,0.03864,73,-0.1211,97,0.50362,46,-0.8185,62,-0.3791,81,0.02708
ENSG00000156502,SUPV3L1,32,0.40742,70,1.64379,17,-0.6490,19,-0.6608,22,-0.2339,14,-0.9299,22,-0.2170
ENSG00000156515,HK1,293,0.66871,206,-0.0271,161,-0.4026,207,-0.0231,124,-0.7942,112,-0.9507,202,-0.0565
ENSG00000171224,FAM241B,69,1.03847,24,-0.8473,15,-1.5019,42,0.02912,9,-2.3103,45,0.11976,31,-0.4653
ENSG00000079332,SAR1A,108,0.39610,111,0.36541,70,-0.3573,82,-0.1495,75,-0.2430,82,-0.1075,70,-0.3599
ENSG00000180817,PPA1,258,0.78485,124,-0.5253,112,-0.6784,152,-0.3159,129,-0.4614,227,0.41253,145,-0.2886
ENSG00000172731,LRRC20,46,0.74978,33,0.07446,13,-1.3395,24,-0.5723,32,0.04888,34,0.12584,38,0.30760
ENSG00000148730,EIF4EBP2,31,-0.6651,28,-0.7522,41,-0.1464,43,-0.1374,109,1.44557,50,0.17121,53,0.25871
ENSG00000166224,SGPL1,9,0.00378,13,0.50095,13,0.45145,3,-2.0783,26,1.62249,13,0.53992,15,0.70783
ENSG00000166228,PCBD1,29,0.47727,16,-0.4867,15,-0.5602,13,-1.0902,38,0.84623,45,1.14108,24,0.12469
ENSG00000107731,UNC5B,5,-1.6990,4,-1.6703,40,1.72277,8,-1.1184,57,2.38873,18,0.36357,9,-0.6630
ENSG00000197746,PSAP,1261,0.67306,798,-0.1843,700,-0.3878,803,-0.2566,1250,0.52251,593,-0.6414,551,-0.7520
ENSG00000107742,SPOCK2,244,0.45665,176,-0.1434,124,-0.6833,196,0.02896,252,0.42282,93,-1.1067,155,-0.3403
ENSG00000166295,ANAPC16,46,-0.3136,52,-0.0689,59,0.11476,44,-0.4724,82,0.64129,119,1.26060,41,-0.4590
ENSG00000168209,DDIT4,8,-1.2198,10,-0.6911,24,0.62682,6,-1.8617,81,2.85336,35,1.23688,7,-1.1564
ENSG00000148719,DNAJB12,28,0.17727,35,0.49166,15,-0.7831,27,0.09234,26,0.03597,15,-0.7982,24,-0.1178
ENSG00000107745,MICU1,120,0.32399,112,0.14754,109,0.10673,108,0.15321,53,-0.9985,66,-0.6668,79,-0.3798
ENSG00000122882,ECD,15,0.21179,18,0.44533,11,-0.2987,15,0.24673,9,-0.6550,11,-0.3075,6,-1.0913
ENSG00000138286,FAM149B1,20,0.42599,14,-0.1732,7,-1.2063,19,0.41117,12,-0.4496,13,-0.3561,7,-1.1354
ENSG00000213551,DNAJC9,27,0.05733,32,0.29235,17,-0.6715,26,0.00144,22,-0.2503,27,0.04465,31,0.25246
ENSG00000182180,MRPS16,35,-0.1225,32,-0.2354,35,-0.1290,35,-0.1706,53,0.54318,58,0.67814,31,-0.2833
ENSG00000138279,ANXA7,128,0.78842,87,0.00671,56,-0.6755,81,-0.1589,80,-0.1212,62,-0.5117,52,-0.7704
ENSG00000107758,PPP3CB,306,0.50380,261,0.15201,193,-0.3129,240,0.02987,124,-0.9875,162,-0.5862,220,-0.1137
