gene,ensembl,t_stat_spd01-spd04,p_value_spd01-spd04,fdr_spd01-spd04,logFC_spd01-spd04
IFITM10,ENSG00000244242,4.949308016076662,1.0755635293566382e-6,2.5101271413955136e-6,0.653797139183653
DHDDS,ENSG00000117682,4.947584820078236,1.0846016650799065e-6,2.530375141515916e-6,0.4352216503284385
AZIN1,ENSG00000155096,4.945580343438908,1.0952074103919402e-6,2.5538395020100347e-6,0.19258124026258194
SERPINE2,ENSG00000135919,4.94505542689403,1.0980012649419816e-6,2.5599272193651504e-6,0.2775151595709735
CACHD1,ENSG00000158966,4.9416118712289645,1.116500916292284e-6,2.601322438242583e-6,0.6387604161543932
ASS1,ENSG00000130707,4.938245640473454,1.134875887405444e-6,2.6428124422302383e-6,0.3622860347149981
EXOC7,ENSG00000182473,4.937241172111119,1.140415233575302e-6,2.654827401679213e-6,0.21591403625663652
CTNNAL1,ENSG00000119326,4.9371176810067245,1.1410980500280337e-6,2.65597459537749e-6,0.5635090585586062
HSPA8,ENSG00000109971,4.933526635923779,1.1611274816912734e-6,2.701694491692846e-6,0.4281559180165555
ATG101,ENSG00000123395,4.93324536701984,1.162710544511348e-6,2.704927643248188e-6,0.5843332427304269
IFT46,ENSG00000118096,4.931484492483671,1.1726687221498427e-6,2.727640327756424e-6,0.5064551871109586
GPR3,ENSG00000181773,4.930672858379556,1.1772863906786567e-6,2.7374699521736124e-6,0.8865851358651735
B3GALT1,ENSG00000172318,4.928058788713381,1.1922783792014802e-6,2.771407767520221e-6,0.6003355536682085
MYO16,ENSG00000041515,4.922401616294432,1.225356615850149e-6,2.8464034269133344e-6,0.5864508063900455
ST3GAL3,ENSG00000126091,4.918081584827053,1.251211252633345e-6,2.9050132355575188e-6,0.4392295875080179
PER2,ENSG00000132326,4.914268855870706,1.2744666158456056e-6,2.9585151784876317e-6,0.45427782304662356
ACE,ENSG00000159640,4.910059988111502,1.3006226776286904e-6,3.0167280393654503e-6,0.863452356252774
LRRC40,ENSG00000066557,4.906583801415678,1.3226154794146707e-6,3.0672302232916628e-6,0.4778327090493555
CD2BP2,ENSG00000169217,4.9065254121458635,1.3229879388159822e-06,3.0675850067735542e-6,0.25282856736214576
MOCS3,ENSG00000124217,4.903710160718709,1.3410667590400797e-6,3.108472651924244e-6,0.7404480774089599
ZNF774,ENSG00000196391,4.903523157760764,1.3422760521709427e-6,3.1107598045420768e-6,0.7164996662345042
YARS2,ENSG00000139131,4.901240919512262,1.3571196811917645e-6,3.14307568914951e-6,0.6667527474690447
SLC39A12,ENSG00000148482,4.899311557103772,1.3697916763094907e-6,3.1703226129785973e-6,0.7912198073955468
FOSB,ENSG00000125740,4.8975291467058755,1.3815999189248212e-6,3.1965936213892117e-6,0.8931980199400404
KCNMB2,ENSG00000197584,4.896002481870315,1.3917919322782481e-6,3.2196418135473476e-6,0.7512383085546959
AL031710.1,ENSG00000261399,4.89590906418549,1.392417938854156e-6,3.220556930558421e-6,0.8357735835275745
IGFBP4,ENSG00000141753,4.892589032983238,1.4148432709653017e-6,3.2713423322220054e-6,0.6937754043191142
ZDHHC5,ENSG00000156599,4.889513078490875,1.4359307234834583e-6,3.3195507314138764e-6,0.49600293591395994
EFCAB1,ENSG00000034239,4.889027494864178,1.4392872780150447e-6,3.326760093404379e-6,0.9516814970552994
PBX2,ENSG00000204304,4.8878207803908476,1.4476614051244268e-6,3.3439040587380782e-6,0.5986067038853697
CYS1,ENSG00000205795,4.88711010943248,1.4526151607854892e-6,3.3536838622891947e-6,0.6321546011523713
CD320,ENSG00000167775,4.886518195132863,1.4567536007666946e-6,3.3626829195567446e-6,0.3769839239804247
ASB13,ENSG00000196372,4.879141556526273,1.5092922002568216e-6,3.48338459098243e-6,0.502362181643873
KNSTRN,ENSG00000128944,4.876045781627615,1.5318816859712292e-6,3.5337696525532052e-6,0.7811203758960295
ZNF703,ENSG00000183779,4.874609529643373,1.542472277952277e-6,3.557026073080181e-6,0.4184160071502938
TSNAXIP1,ENSG00000102904,4.871558732331087,1.5652030400871255e-6,3.607063955696249e-6,0.7745537315338421
NDUFB11,ENSG00000147123,4.870787086101136,1.5710033976936416e-6,3.619834238305973e-6,0.31454147360952067
VAPB,ENSG00000124164,4.868414344522493,1.5889691722305951e-6,3.6600234212701097e-6,0.20276970286437468
WDR24,ENSG00000127580,4.8678596142727555,1.5931979403135945e-6,3.668554796007102e-6,0.540757898221234
GRIN2D,ENSG00000105464,4.8674149086611544,1.5965958169317673e-6,3.675773304769447e-6,0.8545100520429534
FABP7,ENSG00000164434,4.863907786125944,1.6236388568454415e-6,3.736802289169889e-6,0.5456341270876548
ZNF786,ENSG00000197362,4.860857962068531,1.6475144410117023e-6,3.791127649328377e-6,0.8052084870647487
MED31,ENSG00000108590,4.859609496560191,1.6573854461164202e-6,3.8125866327138255e-6,0.5811659894962853
ZNF628,ENSG00000197483,4.858643059073968,1.6650657402091925e-6,3.829623803011993e-6,0.8087916473514636
MED24,ENSG00000008838,4.857985658551036,1.6703097181204665e-6,3.839946974345844e-6,0.5389269730017014
SLC25A40,ENSG00000075303,4.857243865174526,1.6762460127797768e-6,3.852802256310301e-6,0.4932458590177289
TRIM25,ENSG00000121060,4.854890471887004,1.6952143308039912e-6,3.8931992608687785e-6,0.5913023729380096
LPL,ENSG00000175445,4.854615656023261,1.6974427950458731e-6,3.897676679210805e-6,0.7549414327022865
PIGQ,ENSG00000007541,4.854336358728315,1.6997104937053024e-6,3.901601834540813e-6,0.5086423123151684
MEG9,ENSG00000223403,4.851904283229209,1.7195811339914818e-6,3.9453337389963135e-6,0.7841869113307085
RAB5IF,ENSG00000101084,4.851306734878858,1.7244974253393346e-6,3.955251150962895e-6,0.3217216344239695
TRAPPC2B,ENSG00000256060,4.851038291470307,1.7267104367772642e-6,3.959677075444761e-6,0.73558021900998
CBWD2,ENSG00000136682,4.849612177299166,1.7385131323066644e-6,3.985435140273946e-6,0.718132687746273
CHID1,ENSG00000177830,4.8480695092920945,1.7513680382132386e-6,4.01424582979771e-6,0.2452210502982064
ZSCAN1,ENSG00000152467,4.847740358221898,1.7541226642631381e-6,4.018732375375104e-6,0.7494336586900978
PRUNE1,ENSG00000143363,4.846231907276434,1.7668002519590689e-6,4.046962819015389e-6,0.751308149126622
PLS1,ENSG00000120756,4.8428502314994,1.7955430108846856e-6,4.110778814600369e-6,0.8215493657625575
TIMM8A,ENSG00000126953,4.837752536261665,1.8397250334608713e-6,4.207795253261757e-6,0.7503270960942379
TERF2IP,ENSG00000166848,4.834478718316729,1.8686502279688384e-6,4.273253310916305e-6,0.14709142001555264
AC093323.1,ENSG00000170846,4.833853994042536,1.8742194598883798e-6,4.284587077340511e-6,0.38304582787406627
ADGRA2,ENSG00000020181,4.8329700298270915,1.882127090023033e-6,4.301960807400152e-6,0.709115489895811
MRPL38,ENSG00000204316,4.8295593191203725,1.9129406869532034e-6,4.370961579458055e-6,0.2389747009542642
MSL3,ENSG00000005302,4.827016592369797,1.9362284723639575e-6,4.422004143501802e-6,0.25756830360055005
CHST7,ENSG00000147119,4.8269203169012425,1.937115568364148e-6,4.423307351580738e-6,0.6915491032173877
AC117453.1,ENSG00000223930,4.826156613398263,1.9441663376038186e-6,4.437957357616948e-6,0.8337788302566177
VWA5B2,ENSG00000145198,4.824662549847917,1.9580316536904437e-6,4.468148314062258e-6,0.6416074992009744
RGS2,ENSG00000116741,4.8239786922711065,1.9644097951253734e-6,4.481971222080859e-6,0.5067940431801667
ECHS1,ENSG00000127884,4.823800930133842,1.9660710081497647e-6,4.485029293440389e-6,0.17764972978796578
SLC4A7,ENSG00000033867,4.822017121512204,1.9828161162761106e-6,4.522490348758355e-6,0.4547042357953499
DGCR6L,ENSG00000128185,4.818208402173143,2.0190310305748908e-6,4.604339486758892e-6,0.2397667387073339
KCNH4,ENSG00000089558,4.817484597919291,2.0259849931606362e-6,4.619444086363167e-6,0.8430854495798316
SRRD,ENSG00000100104,4.816861789199067,2.0319871143737815e-6,4.632373821171481e-6,0.4486451285499391
CHST2,ENSG00000175040,4.8159918127994406,2.0403999369618616e-6,4.650794181166983e-6,0.43198897727715924
TMED9,ENSG00000184840,4.815582036413611,2.0443741676333065e-6,4.6590930606572194e-06,0.22341515049453697
MARC2,ENSG00000117791,4.814000043690349,2.05978730424595e-6,4.692689022240529e-6,0.5806851278606353
TOR2A,ENSG00000160404,4.812699110363475,2.0725459884079307e-6,4.718714562382446e-6,0.7128453483855886
ZDHHC7,ENSG00000153786,4.812697558069794,2.072561257670876e-6,4.718714562382446e-6,0.48996661564714294
ST8SIA4,ENSG00000113532,4.811580523139296,2.083577222095164e-6,4.7422502578121e-6,0.6233877593498871
TMEM191B,ENSG00000278558,4.811419759359716,2.0851672790357456e-6,4.745096557975027e-6,0.7510189959973559
IRS2,ENSG00000185950,4.811277782938475,2.0865724894467422e-6,4.746748646646666e-6,0.2103582231545893
RNF215,ENSG00000099999,4.809957087473355,2.09968787260048e-6,4.7758075500955095e-6,0.6110307203971479
AC006450.3,ENSG00000236668,4.80803186635909,2.118949028221009e-6,4.81648244713694e-6,0.6807631330253363
CNFN,ENSG00000105427,4.807595896069309,2.12333434575102e-6,4.825665715538537e-6,0.82295796004564
PRDM11,ENSG00000019485,4.807154231108939,2.1277858634191134e-6,4.8349964254607295e-6,0.5795274412131892
RNF113A,ENSG00000125352,4.806155403694195,2.1378861885204875e-6,4.857157876617499e-6,0.512824281954106
SND1,ENSG00000197157,4.806095590261302,2.1384924970419736e-6,4.8577457551041225e-6,0.3636552720605444
HAS1,ENSG00000105509,4.805567850792198,2.143849199896269e-6,4.869122565315267e-6,0.806009202893872
USP43,ENSG00000154914,4.805446229196116,2.145085525335539e-6,4.871138974429704e-6,0.7473155508964611
SLC23A2,ENSG00000089057,4.804516593308045,2.1545583206148524e-6,4.891855368296587e-6,0.22228403178362743
ZNF777,ENSG00000196453,4.804381755941245,2.1559356286738745e-6,4.894187474740091e-6,0.4883176109877829
BICD1,ENSG00000151746,4.803113913169015,2.168927687334593e-6,4.9212828386161695e-6,0.25172383081407634
EPHB1,ENSG00000154928,4.80081732384721,2.1926540743593565e-6,4.974310338795768e-6,0.5129090121902831
ATXN1,ENSG00000124788,4.800463546275923,2.196331161764804e-6,4.981843662445094e-6,0.19695278744985334
CYB561D1,ENSG00000174151,4.80030843583897,2.197945219319863e-6,4.984695818665215e-6,0.5021757788239269
NHSL2,ENSG00000204131,4.799068814245276,2.21088568531039e-6,5.012416743484724e-6,0.7002138447600497
DNAH9,ENSG00000007174,4.7978877446694215,2.223283204715223e-6,5.0397063497088356e-6,0.7807725903636485
NFATC4,ENSG00000100968,4.7974559935231085,2.2278319347951307e-6,5.04919846807711e-6,0.6891379298655993
PET100,ENSG00000229833,4.7972944515019575,2.2295361711481376e-6,5.05224174191594e-6,0.27408657707315154
TSTA3,ENSG00000104522,4.7924084489518775,2.2816802827619836e-6,5.166215018980114e-6,0.5749658566813807
VPS45,ENSG00000136631,4.792354229624521,2.2822654596926276e-6,5.166703001315817e-6,0.36044261297057734
FLYWCH1,ENSG00000059122,4.786721650148462,2.343850909916867e-6,5.301829449410592e-6,0.3550861351570309
CCT6A,ENSG00000146731,4.78612219511602,2.3504987169581855e-6,5.316006564227275e-6,0.18073528810623607
MKNK1,ENSG00000079277,4.785769973503998,2.354413236094169e-6,5.323998349925287e-6,0.46496957912485115
FOXF2,ENSG00000137273,4.784609470634133,2.3673553196081855e-6,5.35239814011058e-6,0.7751262526464708
SIRT3,ENSG00000142082,4.783878133011365,2.3755464743077616e-6,5.3700490168849395e-6,0.5418847778179634
TCTEX1D1,ENSG00000152760,4.779131536040369,2.4293770359004454e-6,5.489072555897272e-6,0.773683163409971
GBA,ENSG00000177628,4.775230199212441,2.4744996940098486e-6,5.588315111193351e-6,0.23039312891714658
TUBGCP4,ENSG00000137822,4.774264149335993,2.4857970738232405e-6,5.6111088018132164e-6,0.24178189310580311
FZD1,ENSG00000157240,4.773419068499279,2.495720522358495e-6,5.632599021638088e-6,0.7117240855595417
SPATC1L,ENSG00000160284,4.772281978757219,2.50913315178065e-6,5.661041817988401e-6,0.6010537364047988
GDF7,ENSG00000143869,4.772105815072115,2.511217306285259e-6,5.6648296142590485e-6,0.877280352213456
TBC1D10A,ENSG00000099992,4.771681121607675,2.516248621339031e-6,5.675263350081594e-6,0.6170234536679544
RAB3B,ENSG00000169213,4.769008393138985,2.5481358176589256e-6,5.7462559411776055e-6,0.5204367882876717
MFSD13A,ENSG00000138111,4.767245502349196,2.5693807827346315e-6,5.793230392044192e-6,0.5371251337121139
LYPD6,ENSG00000187123,4.764942410555828,2.597392993373886e-6,5.855445462643033e-6,0.6569155286227
UCHL5,ENSG00000116750,4.764129248901949,2.6073534591422084e-6,5.876951991361175e-6,0.21163078692780957
CTC1,ENSG00000178971,4.762725338931807,2.6246366876344468e-6,5.91400080333172e-6,0.637019487435615
NUCB1,ENSG00000104805,4.760998307942566,2.6460491833914008e-6,5.961287787920956e-6,0.26518269093160374
BRSK1,ENSG00000160469,4.760282799177991,2.6549695834176477e-6,5.980420607160107e-6,0.2482458976510138
FAM27E3,ENSG00000274026,4.755262501488642,2.7183782492380703e-6,6.11930629563545e-6,0.8146293955678501
SULF1,ENSG00000137573,4.752186221227658,2.7579510679511377e-6,6.207388418156691e-6,0.6656110294625455
RTEL1,ENSG00000258366,4.751620337553999,2.765290672143625e-6,6.2229057679200536e-6,0.7271158703130307
MARCH9,ENSG00000139266,4.747444318659036,2.8200388964899003e-6,6.344066257241161e-6,0.4078910446875703
MGST3,ENSG00000143198,4.746951119483075,2.8265733077400434e-6,6.357743019356708e-6,0.318701388259802
LINC01902,ENSG00000283503,4.746639740704814,2.8307062804066717e-6,6.366014751608053e-6,0.8151107561652885
EBF1,ENSG00000164330,4.746553878041959,2.8318469703059255e-6,6.3670574095847055e-6,0.7029495335727429
RAB35,ENSG00000111737,4.744926138172301,2.85355549472284e-6,6.412241985488927e-6,0.4283205573449833
RIDA,ENSG00000132541,4.7426767043760005,2.883819196926054e-6,6.477123720944152e-6,0.2739163892714922
LINC01664,ENSG00000235478,4.741756345908749,2.896290511003624e-6,6.504089407502836e-6,0.8107090299080779
PIAS1,ENSG00000033800,4.741255569894113,2.903098072540422e-6,6.517823121350109e-6,0.22784055173853712
ATP1B2,ENSG00000129244,4.740121440901909,2.9185724523642804e-6,6.550969514484591e-6,0.3753236070657957
PSMA6,ENSG00000100902,4.739874896894127,2.9219468622077305e-6,6.557490573711858e-6,0.4109140628668566
TAPBP,ENSG00000231925,4.738974451427494,2.9343030623006513e-6,6.584163413353059e-6,0.2224500595509653
PACRG,ENSG00000112530,4.738802066809947,2.93667430959971e-6,6.588426456705481e-6,0.7402526794150326
HAPLN1,ENSG00000145681,4.736352520832086,2.9705692137686693e-6,6.6623308570033205e-6,0.7011403836273238
CAPNS1,ENSG00000126247,4.7339625885657926,3.004002051614041e-6,6.735151856818969e-6,0.22467874339932958
GAPDH,ENSG00000111640,4.731127382857895,3.0441337168196396e-6,6.821846554431313e-6,0.2556364374179516
PDCD2,ENSG00000071994,4.725943774417811,3.118844783400037e-6,6.98703214258412e-6,0.37496934991857156
EXOSC2,ENSG00000130713,4.722036028525747,3.1763305550303004e-6,7.113535037279044e-6,0.5512443839167736
COX10,ENSG00000006695,4.721739586221202,3.1807328105385238e-6,7.12225288255318e-6,0.7022258408684321
CHERP,ENSG00000085872,4.721703581325895,3.1812678936285982e-6,7.12231000308296e-6,0.5093011051035337
LAMC3,ENSG00000050555,4.719765325890195,3.21020130771415e-6,7.1859358869187496e-6,0.8156539745306064
ACTN2,ENSG00000077522,4.718853072361807,3.223906521583391e-6,7.215458999547007e-6,0.2444940933121993
TMEM208,ENSG00000168701,4.71857402747226,3.228109980192339e-6,7.223710085358361e-6,0.2669369475708647
MBLAC1,ENSG00000214309,4.718066800797721,3.2357642219274246e-06,7.239679290840341e-6,0.7388181460003307
MTMR9,ENSG00000104643,4.717440044737525,3.2452463372720684e-6,7.25973240333734e-6,0.35068071814415003
NR2F2,ENSG00000185551,4.7173358595636,3.2468251320386485e-6,7.262101915587165e-6,0.6205515143083598
SLC30A9,ENSG00000014824,4.7126153613942865,3.319139017454374e-6,7.419095801528832e-6,0.23598923167165253
EXOSC5,ENSG00000077348,4.71247946061387,3.3212436830590503e-6,7.422613200850071e-6,0.5337591376993096
FZD4,ENSG00000174804,4.709169100219235,3.3729089975401066e-6,7.535669606556598e-6,0.7130511777975217
PMS2,ENSG00000122512,4.708407840922674,3.3848990114003293e-6,7.561248758565191e-6,0.21755549869341184
NFYC,ENSG00000066136,4.704321426912193,3.449965299279582e-6,7.702901755276472e-6,0.3568980649267317
MED6,ENSG00000133997,4.702537254658345,3.4787498835652967e-6,7.76592990298549e-6,0.4603129545976259
GRIP2,ENSG00000144596,4.7024730861867985,3.479789425981597e-6,7.767010029853847e-6,0.7220918892860394
TXNDC12,ENSG00000117862,4.702131148196502,3.4853339339863212e-6,7.778143444886925e-6,0.28380336637239356
CISD3,ENSG00000277972,4.701234094278956,3.4999200534633786e-6,7.809448050328487e-6,0.2752766402078688
SCO2,ENSG00000284194,4.700062326500512,3.5190615217270647e-6,7.848400014229963e-6,0.6939317866903449
PGRMC2,ENSG00000164040,4.697556140906668,3.5603401328294053e-6,7.937928543078097e-6,0.23720193341191997
FRMPD2,ENSG00000170324,4.697421803233774,3.56256587248737e-6,7.941624114793616e-6,0.4893164853982199
AP3S1,ENSG00000177879,4.6949108140890665,3.6044157746920806e-6,8.024676534385347e-6,0.3446414961329243
PHB2,ENSG00000215021,4.693736604252466,3.6241479074525028e-6,8.064753272164247e-6,0.21640571824450916
EGR2,ENSG00000122877,4.69106444680479,3.6694405853975677e-6,8.164242448599459e-6,0.9067734577168703
NDUFA6-DT,ENSG00000237037,4.690597504050098,3.6774108899158075e-6,8.176769329995743e-6,0.6960782819724247
NDUFC1,ENSG00000109390,4.690307713894246,3.6823657274768566e-6,8.185290252854577e-6,0.2665138229500643
P3H3,ENSG00000110811,4.690304873088751,3.6824143313979802e-6,8.185290252854577e-6,0.7159689349255471
NPY2R,ENSG00000185149,4.687072161521264,3.738125268027078e-6,8.307803604899742e-6,0.927395344929729
MCOLN1,ENSG00000090674,4.68565486530447,3.7628051057895766e-6,8.356089920114021e-6,0.4008725905002679
SLC37A3,ENSG00000157800,4.685652805191939,3.7628410930240863e-6,8.356089920114021e-6,0.42556928205978517
NME2,ENSG00000243678,4.684258872323149,3.787267172674653e-6,8.408996548446962e-6,0.27395856092654025
WDR18,ENSG00000065268,4.6814634048820185,3.836713015907782e-6,8.513373205801406e-6,0.3614404508923501
SDK2,ENSG00000069188,4.678524223212284,3.88937034904392e-6,8.627476490808899e-6,0.5249871974034277
OAF,ENSG00000184232,4.675056741151875,3.952386541048134e-6,8.763087989249647e-6,0.5723507027500916
DLEU7,ENSG00000186047,4.673732761882731,3.97670596175488e-6,8.815609710935443e-6,0.7318358212363143
HMG20A,ENSG00000140382,4.673344666733981,3.983861895260496e-6,8.830072583262915e-6,0.22074230287525243
UBXN2B,ENSG00000215114,4.671438373053501,4.0191914931109045e-6,8.904143207990349e-6,0.41199775995003485
WNT2B,ENSG00000134245,4.670572875052465,4.0353311670895934e-6,8.938482364882925e-6,0.6329369862886438
ABCA9,ENSG00000154258,4.669103357365409,4.0628773730487405e-6,8.995222088246832e-6,0.736617006197388
PTPRG-AS1,ENSG00000241472,4.667827949577033,4.086931486667348e-6,9.04561225481386e-6,0.7834166210108116
SRM,ENSG00000116649,4.666606791226426,4.110090765690549e-6,9.093990601876968e-6,0.40121841316094464
SH3RF3,ENSG00000172985,4.665949938502839,4.122600132060027e-6,9.120225078474675e-6,0.5810327866481972
ZNF613,ENSG00000176024,4.662499588240312,4.188913614607107e-6,9.265460609489403e-6,0.752729814500956
ZMIZ1,ENSG00000108175,4.6579413443266935,4.2780942843793375e-6,9.459725330291093e-6,0.2309731082000388
ABCF3,ENSG00000161204,4.650045293789079,4.436915567096865e-6,9.796961908580234e-6,0.4199147987872842
NTAN1,ENSG00000157045,4.647698157381899,4.485208749676934e-6,9.898904578277989e-6,0.4845176922477199
TMCC1-AS1,ENSG00000271270,4.6451871352070535,4.537433352266274e-6,1.0011003309333183e-5,0.6737752546997671
CMBL,ENSG00000164237,4.643983627272869,4.5626708504079144e-6,1.0065096350402687e-5,0.43527120281432374
ZNRF3,ENSG00000183579,4.641964839059635,4.605308050894592e-6,1.0157549412553844e-5,0.48709009281691884
