gene,ensembl,t_stat_spd01-spd04,p_value_spd01-spd04,fdr_spd01-spd04,logFC_spd01-spd04
CC2D1B,ENSG00000154222,-4.292497085397803,2.1903372957625436e-5,4.511397639680676e-5,-0.5204213869230037
CDKL3,ENSG00000006837,-4.291561605477836,2.1992004071617394e-5,4.528318221994642e-5,-0.3588340584152139
NAV2,ENSG00000166833,-4.291207605573287,2.2025632701137725e-5,4.5345745804065695e-5,-0.32025512235043685
FBXO30,ENSG00000118496,-4.29088588866226,2.20562371688699e-5,4.5395380195743576e-5,-0.41375660063835396
ZBTB10,ENSG00000205189,-4.289070602314501,2.2229685385139664e-5,4.573216258876907e-5,-0.28265537712967426
BCAR1,ENSG00000050820,-4.284637345446764,2.2658769956882613e-5,4.6594325097447146e-5,-0.22420357391465018
SLC26A2,ENSG00000155850,-4.277188854762875,2.3397556394751398e-5,4.8085229485287494e-5,-0.5528528393645296
SMIM15,ENSG00000188725,-4.272688367343821,2.385503065315301e-5,4.900918808203976e-5,-0.38532542655534296
ZFP14,ENSG00000142065,-4.2726627383163605,2.3857660135236356e-5,4.900918808203976e-5,-0.2711455932394893
GTF3C6,ENSG00000155115,-4.271288807293385,2.399902823987078e-5,4.9277863626953706e-5,-0.21018189870491177
LAS1L,ENSG00000001497,-4.269552709559872,2.4178804888837842e-5,4.963971150577064e-5,-0.361234025918554
TOGARAM1,ENSG00000198718,-4.266319580429538,2.451703475562461e-5,5.029716641411495e-5,-0.2215503108125736
HDAC2-AS2,ENSG00000228624,-4.26550225202503,2.4603251165562823e-5,5.0459228399276826e-5,-0.6884404481480675
TFCP2,ENSG00000135457,-4.264402825862231,2.4719681472987204e-5,5.069057921771451e-5,-0.3180637636179382
AC139768.1,ENSG00000278126,-4.263790647637848,2.4784739539190278e-5,5.0803417017899346e-5,-0.6420757839562494
PIGA,ENSG00000165195,-4.263782447296896,2.478561212313484e-5,5.0803417017899346e-5,-0.6104969866864183
BTD,ENSG00000169814,-4.262373680283913,2.4935952636975117e-5,5.1096585545667976e-5,-0.5247096152007313
PPIP5K2,ENSG00000145725,-4.262105815969865,2.4964636852136385e-5,5.1145347839999885e-5,-0.33043065468560684
SNX30,ENSG00000148158,-4.262083127227507,2.4967067919605012e-5,5.1145347839999885e-5,-0.35795887711614416
IFT80,ENSG00000068885,-4.260904250933661,2.5093694282617043e-5,5.138215133140029e-5,-0.3234233597571734
AL683813.1,ENSG00000232611,-4.260568128227324,2.5129910319756654e-5,5.144877054917808e-5,-0.5278736194431737
ATRAID,ENSG00000138085,-4.260481252849129,2.513927894694789e-5,5.1460413274969346e-5,-0.25915427206952124
RPL17,ENSG00000265681,-4.25862045485566,2.5340749446501865e-5,5.184245535915641e-5,-0.21631718716479398
ZFAND3,ENSG00000156639,-4.257641059774757,2.5447407697375638e-5,5.203780795701818e-5,-0.24560626173387945
HTRA1,ENSG00000166033,-4.2539602764846505,2.5852097047356983e-5,5.28421702882288e-5,-0.2782024929161899
SFMBT1,ENSG00000163935,-4.247807889377885,2.654227927924558e-5,5.419743425653988e-5,-0.4385189611568272
NHLH2,ENSG00000177551,-4.245617010230831,2.6792273776884122e-5,5.469991390293738e-5,-0.8185682992732743
ELN,ENSG00000049540,-4.2455268733728815,2.680260699074943e-5,5.4713018535081764e-5,-0.6577391246375539
CNNM3,ENSG00000168763,-4.2443400697370235,2.6939016355298183e-5,5.498344503475507e-5,-0.3913897284725718
MYEF2,ENSG00000104177,-4.242820924051395,2.711459152992319e-5,5.531756616752831e-5,-0.18707013766767489
MIF4GD,ENSG00000125457,-4.242559131225471,2.7144958309405425e-5,5.5371436411348454e-5,-0.5989443059452495
SH3RF1,ENSG00000154447,-4.242291443041513,2.7176042478980354e-5,5.5426754082694936e-5,-0.23009701433792173
MBTD1,ENSG00000011258,-4.24190733780521,2.7220704432066735e-5,5.5509744068718524e-5,-0.5848376971548261
MFSD8,ENSG00000164073,-4.236834999477689,2.7817100804922943e-5,5.669285767722484e-5,-0.4512509899460464
FAM222B,ENSG00000173065,-4.234849191944239,2.805396744888926e-5,5.716726972344732e-5,-0.2672383848277815
ZNF677,ENSG00000197928,-4.234753700987832,2.8065405942429638e-5,5.7182241815938634e-5,-0.5084214556603102
SPSB1,ENSG00000171621,-4.2334001423038305,2.8228022838047207e-5,5.749680489760796e-5,-0.7451846706654353
PXN-AS1,ENSG00000255857,-4.232817896676649,2.8298250143712715e-5,5.762305394211431e-5,-0.5946565947545182
ACVR1C,ENSG00000123612,-4.232393080372869,2.8349594320346906e-5,5.771919589446304e-5,-0.487430764860715
YIPF4,ENSG00000119820,-4.232034435564169,2.8393010049829794e-5,5.779075308962736e-5,-0.1887917910587502
ZNF100,ENSG00000197020,-4.230633404190683,2.8563220495256254e-5,5.812873221639438e-5,-0.5920455736261157
FERMT1,ENSG00000101311,-4.230147338837311,2.8622499388439792e-5,5.82324125112406e-5,-0.7021181896035595
CSAD,ENSG00000139631,-4.229668054793944,2.8681066162481305e-5,5.8343074043516395e-5,-0.34274800422175744
CCDC18,ENSG00000122483,-4.228980032934434,2.876533982471552e-5,5.850598875582783e-5,-0.5970851652679525
SLC38A2,ENSG00000134294,-4.22728660567733,2.8973769851432896e-5,5.889563426606713e-5,-0.2506587912581617
PELI1,ENSG00000197329,-4.226913863171549,2.901984072018053e-5,5.898070579409092e-5,-0.34150859807504297
N4BP1,ENSG00000102921,-4.225702137374641,2.9170093005674007e-5,5.927746291658994e-5,-0.3346035515355963
SNRNP27,ENSG00000124380,-4.222500388823686,2.9570684459153014e-5,6.007404893685781e-5,-0.19182769358980778
PRDX1,ENSG00000117450,-4.2212517931562745,2.9728322021780373e-5,6.0367096329089094e-5,-0.1972298016960643
PTBP1,ENSG00000011304,-4.216209307271279,3.0373137965731466e-5,6.164154920096249e-5,-0.35190922426195304
ZBED5,ENSG00000236287,-4.212314696029162,3.0880274659126744e-5,6.264348315103257e-5,-0.2333887566818147
SMIM10,ENSG00000184785,-4.2114922266990344,3.098840031811758e-5,6.285370356208525e-5,-0.5323325584047618
SERTAD2,ENSG00000179833,-4.209632176906574,3.123426420491395e-5,6.334202732605982e-5,-0.3431029984442002
KBTBD3,ENSG00000182359,-4.20729559910406,3.154575282497099e-5,6.39099851043078e-5,-0.4478427558534257
KLHDC1,ENSG00000197776,-4.20688222277139,3.160116738705911e-5,6.401297341578626e-5,-0.4628906413912359
CYB5R3,ENSG00000100243,-4.205893342850204,3.173410709172316e-5,6.425432635390622e-5,-0.1722843714949951
ALDH3B1,ENSG00000006534,-4.205718139245093,3.1757716062006836e-5,6.429281538219431e-5,-0.7455006132598814
SIRT1,ENSG00000096717,-4.2053983541808435,3.180085080484223e-5,6.437081704551482e-5,-0.3250055578347588
LINC00685,ENSG00000226179,-4.202960723988523,3.213149534570735e-5,6.502126979107452e-5,-0.6725773760466247
PPP1R13L,ENSG00000104881,-4.20265664309487,3.217297062980274e-5,6.509577453571988e-5,-0.6935715268585227
KIF16B,ENSG00000089177,-4.201416718522471,3.234261984522139e-5,6.542008647997964e-5,-0.38477483102393606
TRAF4,ENSG00000076604,-4.20081180027216,3.2425695312160674e-5,6.557175371304316e-5,-0.5764632593667622
ZNF660,ENSG00000144792,-4.198836970732649,3.269832382555794e-5,6.611087402138339e-5,-0.5596435509954576
LINC02352,ENSG00000259448,-4.198740568137841,3.271168815011521e-5,6.612832879290718e-5,-0.6940387078599839
TCF7L2,ENSG00000148737,-4.196022859617685,3.309059480688637e-5,6.687496292883904e-5,-0.3491426301819054
ACVR2B,ENSG00000114739,-4.194025513923203,3.3371731008993026e-5,6.741388702308072e-5,-0.49617901032725165
AL031056.1,ENSG00000228408,-4.1901580797387386,3.39225767284829e-5,6.846727147061452e-5,-0.7684584818784126
SLC9A3R2,ENSG00000065054,-4.189842678004362,3.396788017088189e-5,6.854881044591629e-5,-0.4334345086812359
PLPP1,ENSG00000067113,-4.189443125156858,3.40253536534799e-5,6.865488205784446e-5,-0.29115961241140464
BDH2,ENSG00000164039,-4.188216976263449,3.420230767527823e-5,6.899201246606492e-5,-0.40774455834486467
AIDA,ENSG00000186063,-4.188066304100565,3.4224112634180773e-5,6.902603496218538e-5,-0.179668030864093
ATF6B,ENSG00000213676,-4.1844986235564425,3.4744307811209496e-5,7.00549899419035e-5,-0.4432329563847772
AL162458.1,ENSG00000285796,-4.184336773083812,3.476808463464426e-5,7.009281969398858e-5,-0.750730398779785
MRPL19,ENSG00000115364,-4.181977996023125,3.511636811323302e-5,7.075414114439353e-5,-0.3271913807995839
SEPSECS-AS1,ENSG00000281501,-4.178621080533369,3.561776857996487e-5,7.174370247040913e-5,-0.6685569634037973
TMX1,ENSG00000139921,-4.175789337582044,3.604602506604482e-5,7.256449551319436e-5,-0.35446892025861754
ZNF521,ENSG00000198795,-4.17483205401521,3.619190555443978e-5,7.281621763846334e-5,-0.4945999815757065
PCGF5,ENSG00000180628,-4.171844538628602,3.665079911381987e-5,7.371826438535909e-5,-0.1652655571468804
ZNF8,ENSG00000278129,-4.171145496949876,3.67589720954466e-5,7.392520186734635e-5,-0.5016429953650205
CEP89,ENSG00000121289,-4.170807273125269,3.681141956320594e-5,7.402002751185864e-5,-0.40585378224378577
TTF1,ENSG00000125482,-4.170026689774816,3.693273482912083e-5,7.425328462408254e-5,-0.3365532583222448
PLCE1,ENSG00000138193,-4.16925140302731,3.7053603903002406e-5,7.44748665160001e-5,-0.4012905554278574
AC008969.1,ENSG00000176593,-4.168381020333674,3.718974769354802e-5,7.473775751440987e-5,-0.4274023654620476
AZIN1-AS1,ENSG00000253320,-4.16647989842235,3.748877715962175e-5,7.531703871784292e-5,-0.5084288687884646
PAPOLA,ENSG00000090060,-4.165652727258629,3.76195976736987e-5,7.555814293508935e-5,-0.14570054991002834
RLF,ENSG00000117000,-4.16534165428158,3.76689075789564e-5,7.564631052170598e-5,-0.3571186776790629
AC027644.3,ENSG00000272831,-4.163810903714462,3.7912453671015636e-5,7.611352556158943e-5,-0.4022289173599871
TMEM161B,ENSG00000164180,-4.163132843857834,3.802081334845821e-5,7.630914821530734e-5,-0.37573085053353683
PDXDC1,ENSG00000179889,-4.162110167740761,3.818480382982073e-5,7.661627951900722e-5,-0.19930784873747776
LPAR4,ENSG00000147145,-4.161633540656892,3.826146299967472e-5,7.675907396963592e-5,-0.7959283153861301
LPP,ENSG00000145012,-4.158659399756473,3.8743135945436655e-5,7.768079344561298e-5,-0.3040731835621173
ELOVL5,ENSG00000012660,-4.158196933898251,3.881855090661593e-5,7.782083849996714e-5,-0.4096999039330971
CCDC159,ENSG00000183401,-4.158089750517443,3.883604939998119e-5,7.78447529705345e-5,-0.5705146701767414
PDLIM5,ENSG00000163110,-4.157513919160395,3.893018688310946e-5,7.801107126383096e-5,-0.28035166039937387
COIL,ENSG00000121058,-4.156624559740231,3.907600743839017e-5,7.82920521740796e-5,-0.3397651013229197
TMEM184B,ENSG00000198792,-4.155881039191022,3.9198315182953995e-5,7.851459606078362e-5,-0.23038853176893248
JAKMIP2,ENSG00000176049,-4.153509188525327,3.9590921669070984e-5,7.928962776452287e-5,-0.20837163370636436
PLIN1,ENSG00000166819,-4.153277397399177,3.962948971837214e-5,7.934413089724787e-5,-0.7398271673184593
ZNFX1,ENSG00000124201,-4.151840463196482,3.986938289033158e-5,7.977872078141225e-5,-0.23055058908666304
LYPLAL1,ENSG00000143353,-4.144189043350396,4.1170237008574896e-5,8.232280438753237e-5,-0.2640381568995487
AL161457.2,ENSG00000233178,-4.144099740780191,4.118565573325693e-5,8.234185526873583e-5,-0.5351801797464937
SERHL2,ENSG00000183569,-4.143792070447124,4.1238819323085174e-5,8.242456423262713e-5,-0.6651681700170478
TRPS1,ENSG00000104447,-4.143530472927145,4.1284073200488646e-5,8.250321577398195e-5,-0.41073397084922636
SLX4IP,ENSG00000149346,-4.142634138928227,4.1439489287028646e-5,8.280196451248026e-5,-0.4916707186913909
ZNF217,ENSG00000171940,-4.140651484570739,4.178524469398982e-5,8.348089838306113e-5,-0.6543629978629659
APOL6,ENSG00000221963,-4.139447837001573,4.199648707603073e-5,8.386696668976732e-5,-0.45458887547129523
SLC14A1,ENSG00000141469,-4.138476495445618,4.2167700282005945e-5,8.418482314549308e-5,-0.5748098633595582
CARF,ENSG00000138380,-4.135302763581438,4.273176209885221e-5,8.528656845004388e-5,-0.4072015664336419
DIPK1C,ENSG00000187773,-4.135259449806467,4.273950963956968e-5,8.528985240323607e-5,-0.522648043635904
LATS1,ENSG00000131023,-4.1341718371714995,4.293449000715144e-5,8.565449141164083e-5,-0.24934295921914362
SPAST,ENSG00000021574,-4.1331470937318695,4.311897415397706e-5,8.598571861180445e-5,-0.2141293788789902
PLEKHF1,ENSG00000166289,-4.130496098678319,4.3599739465629036e-5,8.690723880648845e-5,-0.77571104842731
BCLAF3,ENSG00000173681,-4.129360139774211,4.380730668578135e-5,8.728363870950333e-5,-0.34059609588543616
HMGN3,ENSG00000118418,-4.128412774358608,4.398113232414628e-5,8.759251731185417e-5,-0.3193589524753033
ATAD3C,ENSG00000215915,-4.127378562016416,4.417164243165543e-5,8.795940251706054e-5,-0.5866653659842527
COPB1,ENSG00000129083,-4.1253152922484535,4.4554062295316096e-5,8.869564573445849e-5,-0.20455165370435502
AC005261.1,ENSG00000268205,-4.124383140943576,4.472786484972113e-5,8.901628463684354e-5,-0.17399003068249375
SEPSECS,ENSG00000109618,-4.121797579894686,4.5213334601986074e-5,8.99568366878234e-5,-0.612660994441975
IFT81,ENSG00000122970,-4.120832619429519,4.539579916056721e-5,9.029949104544192e-5,-0.2999476601369153
TSEN15,ENSG00000198860,-4.120818481244574,4.539847775461976e-5,9.029949104544192e-5,-0.32538640512841255
GATAD2B,ENSG00000143614,-4.1153263772269915,4.645045810814492e-5,9.233705134564035e-5,-0.20164105500843643
FUS,ENSG00000089280,-4.115180791556469,4.647865733600176e-5,9.236914454504432e-5,-0.15237349662170274
RNF19A,ENSG00000034677,-4.115068326149198,4.650045248411413e-5,9.239806120931827e-5,-0.20571142034727607
HLTF,ENSG00000071794,-4.114754721578053,4.656127862553941e-5,9.24938873435424e-5,-0.3036573391114965
UCP2,ENSG00000175567,-4.113500364735206,4.6805329178281486e-05,9.296548044974284e-5,-0.7190435981188703
ADAMTS18,ENSG00000140873,-4.111278278524547,4.724065432223064e-5,9.379014566219001e-5,-0.9521299199210433
TMA16,ENSG00000198498,-4.1065983718098495,4.817012097136681e-5,9.560831877546066e-5,-0.388747589578891
C1QTNF3,ENSG00000082196,-4.102394586861044,4.9019836742305434e-5,9.723960518694339e-5,-0.5703276324246738
BRMS1,ENSG00000174744,-4.1017135793049855,4.915882462766177e-5,9.74876407237271e-5,-0.4443001654286962
IL17RA,ENSG00000177663,-4.100281153146574,4.945239523909694e-5,9.804200400806495e-5,-0.48040314152862873
OGFRL1,ENSG00000119900,-4.100211533983986,4.946670585051383e-5,9.805646683770129e-5,-0.2000136220559261
CCDC91,ENSG00000123106,-4.0976373776742445,4.999861247839532e-5,9.90967961727923e-5,-0.1805794984949527
SEMA6D,ENSG00000137872,-4.09690086437744,5.0151798899943597e-5,9.938517428709696e-5,-0.3547751820809655
SNX19,ENSG00000120451,-4.096869496645295,5.0158332934190596e-5,9.938517428709696e-5,-0.31397939538667163
FAM111A,ENSG00000166801,-4.095684483147381,5.040577033792695e-5,9.984714455969457e-5,-0.6339025136258476
CEP135,ENSG00000174799,-4.093099566440771,5.094954991223275e-5,1.0088140800726408e-4,-0.5201386462045545
AP000866.1,ENSG00000245498,-4.091722489954245,5.124151386025826e-5,1.0143076607064574e-4,-0.5547355810004269
TTL,ENSG00000114999,-4.090636302222095,5.1472926213010407e-5,1.0187441088632774e-4,-0.168453802420645
MYL3,ENSG00000160808,-4.090360442105035,5.153185630219316e-5,1.0197660421007416e-4,-0.6981326371775074
CIPC,ENSG00000198894,-4.088687133899657,5.189069092079059e-5,1.0264310600055054e-4,-0.1642477836745062
AC007390.2,ENSG00000272054,-4.088425385409679,5.194703637618235e-5,1.0274002086173775e-4,-0.7415074261591615
BMP2K,ENSG00000138756,-4.086885751102901,5.2279646254207475e-5,1.0337343952884893e-4,-0.38053598220114804
ATL3,ENSG00000184743,-4.086874449831834,5.228209515843408e-5,1.0337343952884893e-4,-0.4008874832470637
NAA60,ENSG00000122390,-4.082773183747054,5.3178049890820084e-5,1.0511520341168043e-4,-0.3074999393609854
ACSS2,ENSG00000131069,-4.082044753068886,5.3338700641336e-5,1.0541784769003864e-4,-0.3990311715434798
NACA,ENSG00000196531,-4.081044115011959,5.356013752094258e-5,1.058405262449052e-4,-0.1788095647279171
AC097376.3,ENSG00000273247,-4.077735019601231,5.4298667679427806e-5,1.0723929322528789e-4,-0.39954229571420985
ZNF33A,ENSG00000189180,-4.075938883964172,5.470357625444291e-5,1.0800845957174015e-4,-0.4072820410891884
TRIM4,ENSG00000146833,-4.074914610802891,5.4935765019846925e-5,1.0842095279333529e-4,-0.4698956590587682
TGFB1,ENSG00000105329,-4.072988029762784,5.537503556599346e-5,1.0927246535449536e-4,-0.5887960519608355
CC2D2A,ENSG00000048342,-4.071919610143837,5.562007810833792e-5,1.0972502917716855e-4,-0.408774985491104
CPD,ENSG00000108582,-4.071149219053885,5.579740691572182e-5,1.1004379236080767e-4,-0.33247539430385764
TGFBR1,ENSG00000106799,-4.07027405123513,5.5999505304619575e-5,1.1042678973513936e-4,-0.46911030594863456
ANP32E,ENSG00000143401,-4.068922801789481,5.631291015560766e-5,1.1099782051120127e-4,-0.205851127120396
HS1BP3,ENSG00000118960,-4.06868974911351,5.636713201489633e-5,1.1108903048113452e-4,-0.5708822292100311
FAM120C,ENSG00000184083,-4.067910657143545,5.6548755453764515e-5,1.1143126391897176e-4,-0.35111310071723345
TMEM230,ENSG00000089063,-4.0676537171292715,5.6608775694813284e-5,1.1153381137389417e-4,-0.19942614722050855
BIRC2,ENSG00000110330,-4.067604166485438,5.662035750560904e-5,1.1154090723832242e-4,-0.29152875373269804
SRP19,ENSG00000153037,-4.067033953712129,5.675379943757587e-5,1.1178802913458257e-4,-0.20465869316512109
RASGEF1B,ENSG00000138670,-4.063739400644403,5.753066731350402e-5,1.1325438549871067e-4,-0.5491111253409766
AL592183.1,ENSG00000273748,-4.062895403066973,5.773130538852903e-5,1.1363335521975358e-4,-0.6416608302053288
AL049840.5,ENSG00000269958,-4.061046157479723,5.8173241992906305e-5,1.1448710269429053e-4,-0.49095405284155147
AQP4-AS1,ENSG00000260372,-4.060475977767379,5.8310151995684663e-5,1.1472423908272586e-4,-0.5179302399682832
PRH1,ENSG00000231887,-4.056632424134923,5.924107681712996e-5,1.1650661751414457e-4,-0.6436592211124501
AL031432.4,ENSG00000284602,-4.0526423793427915,6.022241477645541e-5,1.1840324818265822e-4,-0.795891394153379
ISY1,ENSG00000240682,-4.050870398216317,6.066316316864757e-5,1.1923625813643468e-4,-0.3297622890457381
CWC22,ENSG00000163510,-4.047279543824839,6.156573998058829e-5,1.2094228358519783e-4,-0.26838464400978435
TVP23C,ENSG00000175106,-4.046350079235111,6.180143530182403e-5,1.2138823232343936e-4,-0.6934293808525718
UBE4B,ENSG00000130939,-4.044243757176027,6.23387369205545e-5,1.2239198285413544e-4,-0.21207655673068526
ERLIN2,ENSG00000147475,-4.0436113999533685,6.25009091278059e-5,1.2269314703361562e-4,-0.3290650189356956
SLC16A9,ENSG00000165449,-4.042349726113415,6.282567211313947e-5,1.2331335755165712e-4,-0.6286786221685934
CYP20A1,ENSG00000119004,-4.0416185697083105,6.301460952842792e-5,1.2366683479062582e-4,-0.5498142494008205
CNPPD1,ENSG00000115649,-4.03947762911826,6.357095710534043e-5,1.2472364787497798e-4,-0.35064244570302705
DUSP10,ENSG00000143507,-4.035768296914792,6.454593052632525e-5,1.2658320064072513e-4,-0.6698903827815799
TATDN1,ENSG00000147687,-4.034548173349814,6.486972437509942e-5,1.271825133385839e-4,-0.40769817175122824
ZNF141,ENSG00000131127,-4.032745658039687,6.535089659077199e-5,1.2807199686612733e-4,-0.3464664492919445
PLGRKT,ENSG00000107020,-4.025943941913831,6.719728554081098e-5,1.3157977865003014e-4,-0.49202732202587063
BTG2,ENSG00000159388,-4.025903109618032,6.72085179921437e-5,1.3158333883964035e-4,-0.5196026100597404
SLC25A48,ENSG00000145832,-4.025792579017129,6.723893251746389e-5,1.316244481507833e-4,-0.5936911559397782
ZFP37,ENSG00000136866,-4.022560564492031,6.813408145994916e-5,1.333580810202646e-4,-0.4833605797187195
SIL1,ENSG00000120725,-4.017000615772306,6.970051678282552e-5,1.362904481076598e-4,-0.30338864747502736
SNX5,ENSG00000089006,-4.015361018000863,7.01689392215741e-5,1.3718719590151646e-4,-0.37476630198670957
PHRF1,ENSG00000070047,-4.013218300865606,7.078560584870957e-5,1.3837348432830962e-4,-0.49950736557052133
STYX,ENSG00000198252,-4.012650075588174,7.095000018267458e-5,1.3867545134292305e-4,-0.4908013781611351
OARD1,ENSG00000124596,-4.011978469154866,7.11447712736792e-5,1.3901726102225837e-4,-0.42641065871656103
PTPRE,ENSG00000132334,-4.010554641690999,7.155937231626463e-5,1.3976877401682936e-4,-0.19964655317569413
