Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000174903,RAB1B,90,0.41465,103,0.63363,38,-0.9307,59,-0.2609,49,-0.5437,70,0.00478,99,0.64617,63,-0.1542,48,-0.6330
ENSG00000174871,CNIH2,88,0.52998,7,-3.1480,39,-0.7393,96,0.66347,116,0.99114,56,-0.2040,103,0.90659,36,-0.8641,27,-1.4017
ENSG00000174851,YIF1A,7,-1.6418,45,1.26910,25,0.29341,27,0.42288,27,0.38674,16,-0.4401,25,0.30657,10,-1.1426,12,-0.9343
ENSG00000179292,TMEM151A,117,0.54129,209,1.54187,24,-1.8806,33,-1.3985,57,-0.5933,87,0.05472,117,0.61413,58,-0.5609,51,-0.8328
ENSG00000174684,B4GAT1,485,0.68299,61,-2.4885,208,-0.6589,143,-1.2301,281,-0.1993,516,0.78694,482,0.76966,241,-0.4360,303,-0.0887
ENSG00000174547,MRPL11,6,-1.6271,19,0.00968,9,-1.0657,19,0.06575,36,1.05512,29,0.67755,20,0.15897,7,-1.4113,20,0.09560
ENSG00000174516,PELI3,6,-2.3679,4,-2.9375,18,-0.7980,17,-0.9420,31,0.00655,67,1.26004,46,0.71724,30,-0.0787,39,0.39112
ENSG00000174483,BBS1,6,-1.8352,7,-1.5603,35,0.76596,13,-0.7407,49,1.36581,31,0.58544,27,0.37054,12,-0.8794,15,-0.5979
ENSG00000174165,ZDHHC24,6,-1.2751,22,0.66074,9,-0.7894,15,0.06142,12,-0.3450,24,0.77443,18,0.38191,19,0.36698,9,-0.7487
ENSG00000174080,CTSF,113,-0.1282,106,-0.2278,130,0.09501,99,-0.3299,154,0.36972,156,0.39665,167,0.57185,77,-0.7108,88,-0.5639
ENSG00000173992,CCS,6,-2.0021,25,0.05941,26,0.13839,28,0.20906,52,1.25696,28,0.22332,27,0.16613,26,0.13607,11,-1.3056
ENSG00000239306,RBM14,6,-2.1818,27,0.00442,35,0.40928,23,-0.2721,38,0.51183,25,-0.1155,38,0.57803,31,0.20210,20,-0.5472
ENSG00000173933,RBM4,97,0.53780,62,-0.1734,50,-0.4962,36,-1.0200,72,0.06610,68,-0.0399,86,0.39310,53,-0.4184,76,0.16680
ENSG00000173914,RBM4B,6,-1.3260,18,0.29476,16,0.05549,8,-0.9809,20,0.47464,12,-0.3042,23,0.78560,7,-1.1435,16,0.10428
ENSG00000173898,SPTBN2,6,-3.8763,4,-4.2885,87,-0.0257,156,0.93479,87,-0.0230,88,-0.0030,116,0.49956,108,0.32258,101,0.23803
ENSG00000173599,PC,6,-2.3284,37,0.31318,30,0.01161,48,0.74075,47,0.70575,45,0.65309,40,0.48433,10,-1.6831,15,-1.1374
ENSG00000173621,LRFN4,84,1.95366,10,-1.4419,9,-1.6693,16,-0.7835,25,-0.1233,20,-0.4916,32,0.27653,19,-0.5350,26,-0.0894
ENSG00000173227,SYT12,113,2.20855,0,-9.7602,5,-2.7435,11,-1.5575,19,-0.8373,25,-0.3780,52,0.89770,34,0.09812,21,-0.6737
ENSG00000173120,KDM2A,174,1.80434,43,-0.5321,79,0.41615,33,-0.9455,36,-0.8248,38,-0.7435,58,-0.0947,55,-0.1600,49,-0.3878
ENSG00000173020,GRK2,92,0.34472,30,-1.3594,79,0.08785,103,0.52168,62,-0.2804,76,0.02797,106,0.64831,56,-0.4342,54,-0.5425
ENSG00000172932,ANKRD13D,6,-2.0746,13,-1.0083,20,-0.3907,36,0.56556,43,0.85363,26,0.02957,31,0.35726,40,0.72849,17,-0.7007
ENSG00000175482,POLD4,6,-1.6643,24,0.34464,11,-0.8745,14,-0.4907,54,1.76517,20,0.03289,24,0.41493,12,-0.7356,11,-0.8929
ENSG00000172531,PPP1CA,330,2.30314,50,-0.9108,41,-1.1924,51,-0.8719,78,-0.2267,87,-0.0548,117,0.46609,40,-1.2535,41,-1.2834
ENSG00000172508,CARNS1,6,-3.5734,669,5.77188,8,-3.2415,9,-3.0577,13,-2.5392,7,-3.4507,30,-1.4315,11,-2.7982,3,-4.8243
ENSG00000172663,TMEM134,6,-1.2815,31,1.19119,3,-2.1464,5,-1.5946,32,1.26063,12,-0.2959,27,1.15001,7,-1.1822,6,-1.3659
ENSG00000110711,AIP,6,-2.9343,62,0.47137,34,-0.4588,38,-0.2930,91,1.13077,59,0.38419,64,0.61209,23,-1.0602,32,-0.6027
ENSG00000110697,PITPNM1,85,1.38917,3,-3.7483,12,-1.6852,69,1.01187,26,-0.5218,39,0.08608,58,0.83727,25,-0.6243,16,-1.3363
ENSG00000167797,CDK2AP2,6,-1.9152,51,1.33971,14,-0.7535,28,0.33231,55,1.46294,34,0.65396,15,-0.6420,10,-1.1583,10,-1.2621
ENSG00000084207,GSTP1,127,-0.2961,265,0.89562,105,-0.5906,158,0.04899,319,1.21267,121,-0.3777,167,0.14409,42,-1.9560,110,-0.5737
ENSG00000167792,NDUFV1,88,-0.8781,90,-0.8467,86,-0.9113,110,-0.5427,182,0.24966,282,0.97789,220,0.63502,109,-0.5485,162,0.07461
ENSG00000110717,NDUFS8,6,-4.3304,78,-0.6871,62,-1.0201,95,-0.3682,230,1.06480,201,0.82945,182,0.75710,68,-0.8867,113,-0.1231
ENSG00000110721,CHKA,6,-2.3178,61,1.15158,47,0.70997,16,-0.9478,24,-0.3280,27,-0.1450,41,0.58141,15,-1.0822,26,-0.2511
ENSG00000110066,KMT5B,6,-3.6160,98,0.46427,135,0.99396,59,-0.3579,59,-0.3347,44,-0.8070,51,-0.6157,105,0.57639,101,0.57154
ENSG00000171067,C11orf24,6,-1.3656,47,1.88214,3,-2.5034,4,-2.0661,6,-1.3605,19,0.32532,24,0.75297,18,0.25465,11,-0.6404
ENSG00000110075,PPP6R3,6,-2.5671,45,0.36541,57,0.74898,25,-0.5177,38,0.08604,29,-0.3332,43,0.31572,36,0.00615,36,0.00852
ENSG00000110090,CPT1A,6,-1.7314,14,-0.5730,78,2.41689,19,-0.1199,33,0.81169,19,-0.0661,10,-1.1567,9,-1.1830,11,-0.9052
ENSG00000197345,MRPL21,6,-3.5978,47,-0.6944,24,-1.6958,68,-0.1117,118,0.77220,143,1.10929,77,0.08052,55,-0.4424,95,0.48166
ENSG00000110092,CCND1,6,-1.9299,72,1.95402,57,1.51250,53,1.38773,17,-0.4702,1,-4.2785,6,-2.1129,7,-1.7300,14,-0.7709
ENSG00000131626,PPFIA1,98,0.30851,107,0.44211,258,2.02050,93,0.21776,31,-1.4453,32,-1.4002,34,-1.4295,83,0.03765,60,-0.4954
ENSG00000085733,CTTN,131,1.11600,74,0.15778,61,-0.1443,28,-1.2945,54,-0.3166,70,0.08439,90,0.53617,57,-0.2439,39,-0.8821
ENSG00000162105,SHANK2,6,-3.5047,6,-3.4478,68,-0.0012,86,0.37678,38,-0.9130,59,-0.2225,91,0.52254,94,0.50908,106,0.81092
ENSG00000172893,DHCR7,6,-1.7284,40,1.15097,24,0.29322,32,0.75861,31,0.67545,20,-0.0327,21,0.04808,12,-0.7361,7,-1.6789
ENSG00000137522,RNF121,6,-1.4436,13,-0.3560,1,-3.3205,13,-0.3255,29,0.90563,11,-0.6009,24,0.64606,23,0.55993,18,0.18898
ENSG00000137497,NUMA1,87,0.02661,156,0.98800,176,1.20398,61,-0.5130,43,-1.0629,43,-1.0537,80,-0.1124,60,-0.5420,76,-0.1914
ENSG00000149357,LAMTOR1,254,1.46490,113,0.09084,41,-1.4625,98,-0.1275,177,0.82250,113,0.09725,99,-0.1226,41,-1.4625,69,-0.7444
ENSG00000110200,ANAPC15,6,-2.9523,27,-0.8446,28,-0.8012,52,0.17471,97,1.21271,62,0.45469,79,0.99676,20,-1.2876,31,-0.6567
ENSG00000162129,CLPB,138,1.44511,34,-0.8213,60,0.03969,55,-0.0800,38,-0.6585,53,-0.1543,38,-0.7018,75,0.39782,56,-0.0755
ENSG00000186642,PDE2A,104,0.01446,7,-3.8309,42,-1.3798,78,-0.4437,92,-0.1739,107,0.05649,213,1.42479,74,-0.5117,103,-0.0084
ENSG00000186635,ARAP1,6,-1.4190,27,0.83078,24,0.62049,25,0.71682,21,0.44851,2,-3.0527,31,1.26657,2,-2.7545,3,-2.2864
ENSG00000214530,STARD10,164,2.09454,32,-0.6477,34,-0.5908,38,-0.4165,40,-0.3214,43,-0.2223,57,0.26796,37,-0.4489,20,-1.4263
ENSG00000137478,FCHSD2,6,-2.2962,78,1.63981,46,0.70170,35,0.25466,18,-0.7321,7,-2.1987,39,0.48641,21,-0.5244,19,-0.7675
ENSG00000110237,ARHGEF17,98,1.13975,9,-2.4235,36,-0.4787,40,-0.3114,39,-0.3522,75,0.68514,59,0.32269,48,-0.0400,38,-0.4212
ENSG00000054965,FAM168A,122,0.06942,100,-0.2435,109,-0.1119,131,0.18088,126,0.11625,126,0.12278,126,0.13663,106,-0.1517,106,-0.1616
ENSG00000021300,PLEKHB1,253,0.18330,1047,2.86347,106,-1.1601,271,0.29413,362,0.77144,58,-2.0583,136,-0.8475,18,-3.7150,47,-2.4908
ENSG00000175582,RAB6A,227,-0.0096,118,-1.0238,180,-0.3759,117,-1.0389,224,-0.0342,343,0.65867,295,0.45865,218,-0.0750,250,0.15966
ENSG00000175581,MRPL48,6,-2.0132,56,1.39480,13,-0.9070,22,-0.1306,27,0.13699,27,0.17460,22,-0.2062,9,-1.4160,32,0.46861
ENSG00000181924,COA4,6,-1.9312,52,1.33644,9,-1.3375,23,-0.0034,46,1.14575,11,-1.1534,26,0.24409,7,-1.8025,23,0.01765
ENSG00000175575,PAAF1,6,-2.7352,80,1.14457,39,-0.0598,35,-0.2077,70,0.91380,30,-0.4230,36,-0.2069,27,-0.5907,41,0.03331
ENSG00000214517,PPME1,114,0.10600,45,-1.3256,76,-0.5302,53,-1.0671,45,-1.3105,182,0.86865,129,0.33206,171,0.76918,116,0.14085
ENSG00000165434,PGM2L1,294,-0.5728,42,-3.4590,280,-0.6443,352,-0.2901,181,-1.3055,592,0.53954,445,0.08487,863,1.18229,585,0.59094
ENSG00000254837,AP001372.2,6,-1.8975,23,0.01379,38,0.83044,11,-1.0329,14,-0.7074,12,-0.9826,25,0.19509,28,0.33868,33,0.68811
ENSG00000077514,POLD3,10,-1.0456,23,0.15541,23,0.15893,12,-0.7795,11,-0.9285,10,-1.1465,11,-1.0145,38,0.99353,39,1.21185
ENSG00000166439,RNF169,126,2.18647,43,0.25975,51,0.55746,22,-0.7643,18,-1.0909,11,-1.7450,22,-0.8195,28,-0.3841,28,-0.4541
ENSG00000166435,XRRA1,89,2.40944,17,-0.4739,39,0.83818,4,-2.4705,12,-1.0014,10,-1.2718,17,-0.5251,23,-0.0146,13,-0.9165
ENSG00000118363,SPCS2,6,-4.4401,194,0.64091,127,-0.0374,138,0.09013,201,0.70029,155,0.27510,112,-0.2680,102,-0.3839,144,0.17738
ENSG00000162139,NEU3,6,-1.1461,6,-1.0584,15,0.12534,13,0.00467,14,0.01749,14,0.10826,16,0.27249,24,0.92877,12,-0.2152
ENSG00000137486,ARRB1,6,-3.3919,55,-0.2033,96,0.67923,125,1.12670,82,0.41927,83,0.44726,67,0.11452,38,-0.7699,37,-0.9041
ENSG00000149273,RPS3,461,0.53320,531,0.76853,189,-0.8718,400,0.30017,644,1.10045,209,-0.7151,352,0.10883,123,-1.5135,192,-0.9147
ENSG00000171533,MAP6,153,0.72305,27,-1.9466,60,-0.7614,67,-0.5962,89,-0.1401,120,0.33112,131,0.52961,94,-0.0649,102,0.08004
ENSG00000198382,UVRAG,6,-2.5711,86,1.46371,61,0.86597,17,-1.1355,10,-1.8482,17,-1.1299,23,-0.7685,45,0.38158,53,0.72174
ENSG00000137492,THAP12,6,-2.7742,45,0.12643,48,0.23991,54,0.44219,24,-0.8443,38,-0.1313,32,-0.4247,32,-0.3799,71,1.02992
ENSG00000179240,GVQW3,6,-1.8485,10,-1.1543,31,0.56880,21,-0.0754,10,-1.1015,17,-0.3970,22,0.01350,51,1.43006,24,0.20177
ENSG00000255135,AP002360.1,6,-1.1826,28,1.18016,6,-1.2673,19,0.50619,24,0.90760,11,-0.3055,18,0.43700,4,-1.6665,8,-0.7856
ENSG00000158636,EMSY,6,-1.8028,39,1.00476,29,0.53534,7,-1.6990,12,-0.8129,7,-1.6359,21,0.02293,40,1.05742,24,0.23274
ENSG00000078124,ACER3,6,-3.3967,246,2.43497,81,0.40084,53,-0.2849,42,-0.6162,33,-0.9912,38,-0.8394,67,0.10042,45,-0.5634
ENSG00000149260,CAPN5,124,2.76108,2,-3.3923,18,-0.6241,8,-1.8842,18,-0.6184,31,0.17750,26,-0.1299,14,-1.0124,18,-0.6982
ENSG00000149269,PAK1,236,-0.4047,25,-3.7138,98,-1.7360,152,-1.0775,204,-0.6269,511,0.83949,390,0.44137,319,0.06503,520,1.00688
ENSG00000074201,CLNS1A,192,1.74186,55,-0.3597,45,-0.6562,48,-0.5854,83,0.29240,81,0.25071,69,-0.0220,21,-1.8106,50,-0.5444
ENSG00000048649,RSF1,603,0.58482,426,0.01977,584,0.53137,428,0.02729,145,-1.6185,181,-1.2966,197,-1.2530,660,0.73389,602,0.66261
ENSG00000151366,NDUFC2,209,0.17898,112,-0.7939,63,-1.6445,109,-0.8265,230,0.33726,321,0.88971,233,0.40167,108,-0.8527,217,0.27154
ENSG00000033327,GAB2,165,2.66018,95,1.52795,6,-2.7743,19,-1.0297,11,-1.8116,15,-1.4337,37,-0.0824,18,-1.1521,10,-2.1446
ENSG00000149256,TENM4,6,-2.3088,12,-1.3057,21,-0.5427,20,-0.5985,19,-0.6656,81,1.68722,37,0.38418,54,0.97516,20,-0.6620
ENSG00000182103,FAM181B,6,-2.3051,88,1.85368,74,1.53527,34,0.22675,66,1.31154,7,-2.1065,15,-1.1562,2,-3.6160,10,-1.6784
ENSG00000137509,PRCP,6,-2.6840,25,-0.6692,55,0.56535,52,0.46197,120,1.96479,46,0.27182,28,-0.5336,12,-1.7256,26,-0.6423
ENSG00000137502,RAB30,6,-3.5982,115,0.74112,154,1.24743,88,0.30459,49,-0.6028,48,-0.6593,45,-0.8029,68,-0.1172,91,0.41106
ENSG00000165494,PCF11,6,-3.8225,136,0.76016,223,1.64134,84,-0.0171,34,-1.3784,41,-1.1323,44,-1.0954,139,0.79839,92,0.14652
ENSG00000137494,ANKRD42,6,-2.4356,4,-3.0383,49,0.67197,29,-0.1905,11,-1.6557,23,-0.5580,43,0.50939,43,0.43602,54,0.93370
ENSG00000137500,CCDC90B,6,-2.5537,71,1.15376,39,0.16007,23,-0.6703,44,0.36028,24,-0.5838,45,0.41774,18,-1.0318,37,0.07601
ENSG00000150672,DLG2,120,-0.6504,220,0.29776,196,0.11300,294,0.77494,142,-0.3975,106,-0.8415,156,-0.2743,228,0.35496,196,0.12359
ENSG00000171204,TMEM126B,6,-3.0541,49,-0.0311,40,-0.3512,39,-0.3945,82,0.80094,68,0.50558,51,0.04022,31,-0.7306,66,0.50726
ENSG00000171202,TMEM126A,6,-2.3754,21,-0.5866,10,-1.6383,25,-0.3702,75,1.46051,38,0.30557,43,0.59971,19,-0.7650,31,0.00582
ENSG00000137504,CREBZF,37,0.13466,51,0.66617,37,0.11970,7,-2.2906,14,-1.2859,29,-0.2517,52,0.79818,35,0.04363,29,-0.2542
ENSG00000137501,SYTL2,6,-4.1521,94,-0.1990,139,0.42691,62,-0.8324,121,0.20081,98,-0.1431,92,-0.2515,177,0.82170,146,0.57702
ENSG00000073921,PICALM,6,-4.0023,277,1.81946,115,0.28620,53,-0.9067,63,-0.6464,107,0.16129,91,-0.1048,77,-0.3563,90,-0.1252
ENSG00000074266,EED,203,3.11335,22,-0.8837,39,-0.0319,11,-1.8554,21,-0.9883,27,-0.5950,23,-0.9035,12,-1.7770,27,-0.6496
ENSG00000149196,HIKESHI,6,-2.8406,49,0.19796,29,-0.6016,28,-0.6892,82,1.05902,86,1.13068,51,0.30734,10,-2.1585,41,-0.0824
ENSG00000151376,ME3,119,2.26692,0,-9.0656,8,-2.1026,14,-1.2996,27,-0.3098,74,1.34697,27,-0.3450,19,-0.8654,24,-0.5131
ENSG00000166575,TMEM135,6,-1.7480,17,-0.2496,32,0.71150,22,0.14435,14,-0.5479,26,0.39322,21,0.03316,25,0.31561,20,-0.0450
ENSG00000168959,GRM5,6,-3.8990,6,-3.8494,64,-0.5297,64,-0.5296,42,-1.1457,77,-0.2294,136,0.76746,143,0.75935,156,1.05470
ENSG00000077616,NAALAD2,83,2.36308,15,-0.5417,5,-2.1121,3,-2.6991,8,-1.4314,13,-0.8436,24,0.17208,29,0.45655,18,-0.3461
ENSG00000110172,CHORDC1,6,-3.3573,88,0.57618,76,0.34021,27,-1.2559,35,-0.8831,96,0.71087,37,-0.8523,97,0.73767,89,0.68652
ENSG00000165323,FAT3,332,1.94399,15,-2.9162,133,0.32699,28,-2.0242,46,-1.3041,79,-0.4848,66,-0.8346,157,0.60683,134,0.38598
ENSG00000180773,SLC36A4,6,-2.7908,41,-0.0110,36,-0.2134,31,-0.4500,36,-0.2425,71,0.87301,34,-0.3423,56,0.47564,56,0.53781
ENSG00000166004,CEP295,97,0.79178,45,-0.4121,112,1.04227,17,-1.8880,30,-1.0235,18,-1.7981,34,-0.9094,116,1.11076,74,0.40392
ENSG00000166012,TAF1D,6,-4.7035,185,0.26539,203,0.41419,138,-0.1982,237,0.67583,126,-0.3424,135,-0.2508,298,1.06109,129,-0.3295
ENSG00000182919,C11orf54,6,-1.9143,53,1.39416,48,1.24377,11,-1.0353,23,0.03712,13,-0.8273,19,-0.2700,16,-0.4996,20,-0.2228
ENSG00000042429,MED17,6,-1.7756,27,0.42641,31,0.64052,7,-1.6194,31,0.64238,6,-1.9083,24,0.27683,24,0.22341,24,0.25098
ENSG00000020922,MRE11,6,-1.6557,27,0.53647,31,0.79430,12,-0.7157,15,-0.4101,12,-0.7477,21,0.19874,20,0.03966,23,0.29954
ENSG00000168876,ANKRD49,6,-1.7724,32,0.68886,22,0.11266,18,-0.2335,10,-1.0519,9,-1.1752,18,-0.2390,36,0.88123,29,0.61834
ENSG00000166025,AMOTL1,128,2.63445,11,-1.4433,37,0.33708,23,-0.4111,13,-1.2747,18,-0.7810,19,-0.7729,20,-0.5833,21,-0.6107
ENSG00000150316,CWC15,6,-4.2325,166,0.62200,132,0.24286,91,-0.3297,127,0.18354,149,0.44981,87,-0.4540,109,-0.0581,144,0.44659
ENSG00000263465,SRSF8,126,0.63577,59,-0.5562,43,-1.0445,83,-0.0265,85,0.00863,105,0.34078,91,0.12279,62,-0.4851,94,0.17790
ENSG00000149218,ENDOD1,114,0.40048,271,1.92613,76,-0.2503,47,-0.9914,55,-0.7476,71,-0.3598,70,-0.4077,60,-0.6088,73,-0.3431
ENSG00000149212,SESN3,6,-4.8154,84,-1.0696,278,0.81345,187,0.15775,101,-0.7997,108,-0.6953,166,-0.0303,154,-0.1420,304,1.12768
ENSG00000166037,CEP57,6,-3.0178,61,0.35677,96,1.11045,33,-0.5860,26,-0.9469,33,-0.6140,30,-0.7919,72,0.63528,74,0.77440
ENSG00000087053,MTMR2,6,-2.5998,81,1.32229,13,-1.5834,18,-1.0577,23,-0.7239,54,0.62582,51,0.62426,35,-0.0445,34,-0.1043
ENSG00000149231,CCDC82,6,-4.0218,178,0.98825,177,0.98137,43,-1.2584,49,-1.0547,69,-0.5356,60,-0.8200,161,0.81121,135,0.59878
ENSG00000110318,CEP126,112,-0.2754,79,-0.8179,177,0.44541,71,-0.9708,65,-1.1116,90,-0.6146,97,-0.5507,285,1.25884,200,0.74417
ENSG00000110330,BIRC2,6,-2.6283,61,0.79084,47,0.36348,30,-0.3530,55,0.61478,45,0.28942,28,-0.4527,40,0.11132,35,-0.1063
ENSG00000152558,TMEM123,6,-2.5745,191,3.19757,69,1.06470,54,0.64466,29,-0.3226,4,-3.1224,9,-2.2077,4,-3.0336,10,-1.9755
ENSG00000137692,DCUN1D5,6,-3.1896,40,-0.4731,55,-0.0024,69,0.37604,22,-1.3954,51,-0.1207,49,-0.1989,91,0.82693,86,0.82602
ENSG00000187240,DYNC2H1,6,-3.2957,44,-0.4639,206,2.20357,45,-0.4249,42,-0.5439,32,-0.9520,16,-2.0382,110,1.01756,66,0.21118
ENSG00000152578,GRIA4,178,0.53911,29,-2.2307,141,0.15536,45,-1.5812,73,-0.8531,71,-0.8980,89,-0.6102,121,-0.0795,283,1.60183
ENSG00000170903,MSANTD4,6,-3.2984,72,0.31286,149,1.56647,51,-0.2184,41,-0.5834,47,-0.3456,28,-1.2321,72,0.31855,78,0.49889
ENSG00000182359,KBTBD3,6,-1.1856,44,1.99974,8,-0.8251,8,-0.7860,18,0.44337,12,-0.2037,15,0.09468,5,-1.3459,10,-0.5130
ENSG00000149313,AASDHPPT,6,-4.4524,93,-0.5457,95,-0.5074,70,-0.9770,72,-0.9301,170,0.41195,158,0.33035,194,0.63274,215,0.92934
ENSG00000152402,GUCY1A2,88,-0.9533,19,-3.1565,110,-0.6006,139,-0.2408,72,-1.2550,97,-0.7990,144,-0.2126,261,0.76955,357,1.57773
ENSG00000152404,CWF19L2,224,0.77728,180,0.41067,253,0.98123,92,-0.6350,64,-1.1806,66,-1.1334,48,-1.7366,218,0.73257,169,0.34516
ENSG00000110675,ELMOD1,202,0.52202,2,-6.1332,46,-1.7408,75,-1.0284,121,-0.2927,246,0.85743,179,0.37239,160,0.15203,197,0.54595
ENSG00000166266,CUL5,172,0.63692,136,0.24877,142,0.31396,79,-0.5967,50,-1.2868,112,-0.0549,77,-0.6890,154,0.44691,140,0.33002
ENSG00000075239,ACAT1,6,-3.4245,70,0.12557,47,-0.5056,50,-0.4043,87,0.48526,95,0.62809,67,0.07210,47,-0.4757,87,0.53250
ENSG00000149308,NPAT,6,-2.2325,34,0.30214,67,1.43857,31,0.14975,14,-1.0556,25,-0.1648,7,-2.1024,57,1.13998,31,0.15828
ENSG00000149311,ATM,6,-3.0983,129,1.55230,105,1.18297,36,-0.5656,24,-1.1639,9,-2.5144,40,-0.4186,77,0.65405,50,-0.0678
ENSG00000178105,DDX10,95,0.35552,42,-0.8965,91,0.29278,45,-0.7903,21,-1.9106,71,-0.1139,53,-0.5977,137,0.97419,112,0.72813
ENSG00000185742,C11orf87,6,-4.2738,2,-5.6076,45,-1.4494,44,-1.4721,66,-0.8764,162,0.53129,158,0.55884,137,0.25918,251,1.53221
ENSG00000137710,RDX,108,-1.4109,1458,3.25689,413,0.68745,168,-0.7442,66,-2.1231,90,-1.6735,69,-2.1960,179,-0.6407,179,-0.6960
ENSG00000137714,FDX1,6,-2.1711,15,-0.8874,47,0.87471,37,0.49018,26,-0.0778,42,0.70161,37,0.57031,10,-1.5100,21,-0.4438
ENSG00000137727,ARHGAP20,6,-2.2830,2,-3.6198,20,-0.6200,16,-0.9515,11,-1.4911,46,0.74076,34,0.25121,63,1.25007,46,0.82657
ENSG00000170145,SIK2,160,1.62004,52,-0.2513,36,-0.8327,44,-0.5335,31,-1.0475,60,-0.0299,69,0.20680,63,0.03026,46,-0.4795
ENSG00000086848,ALG9,6,-1.7443,18,-0.1679,30,0.63231,13,-0.6775,18,-0.1442,27,0.47898,29,0.63045,16,-0.3722,18,-0.1877
ENSG00000137720,C11orf1,6,-1.3112,12,-0.2908,14,-0.1343,27,0.94175,40,1.62078,12,-0.3216,13,-0.2248,10,-0.5691,9,-0.8634
ENSG00000109846,CRYAB,417,-0.2273,3673,4.49335,114,-2.1860,129,-2.0042,283,-0.8235,69,-2.9176,229,-1.2283,40,-3.6871,58,-3.2993
ENSG00000150764,DIXDC1,312,1.61366,318,1.65093,68,-0.8787,66,-0.9196,44,-1.5397,41,-1.6494,88,-0.5430,100,-0.3025,102,-0.2941
ENSG00000150768,DLAT,6,-2.7475,19,-1.1329,44,0.14711,26,-0.6942,46,0.19471,72,0.94572,47,0.25326,32,-0.3549,53,0.48863
ENSG00000150776,NKAPD1,6,-2.9191,80,0.91576,55,0.31489,39,-0.2589,20,-1.2191,52,0.20851,29,-0.7561,57,0.37133,67,0.69745
ENSG00000150779,TIMM8B,141,0.99910,66,-0.2312,66,-0.2411,62,-0.3296,172,1.34537,76,-0.0210,55,-0.5560,37,-1.1219,57,-0.5018
ENSG00000204370,SDHD,6,-2.1383,31,0.25261,34,0.40961,22,-0.3187,62,1.40527,35,0.45837,27,0.01188,10,-1.4219,19,-0.5646
ENSG00000150787,PTS,110,1.40762,31,-0.6481,13,-1.9643,28,-0.7959,68,0.58042,46,-0.0356,63,0.50364,24,-1.0242,38,-0.3842
ENSG00000149294,NCAM1,413,-0.3867,673,0.38848,564,0.10410,306,-0.8460,281,-0.9741,423,-0.3509,611,0.25940,595,0.18846,668,0.42589
ENSG00000048028,USP28,6,-1.4136,19,0.22643,25,0.70268,7,-1.1720,15,-0.1223,17,0.06743,15,-0.1481,30,0.98786,15,-0.1684
ENSG00000109906,ZBTB16,30,-1.8122,28,-1.8899,136,0.51365,117,0.26449,73,-0.4763,91,-0.1219,67,-0.6460,205,1.21566,136,0.58368
ENSG00000076043,REXO2,6,-2.0246,46,1.00912,35,0.55390,11,-1.1966,32,0.42324,51,1.20341,12,-1.2107,32,0.44341,17,-0.6251
ENSG00000182985,CADM1,179,0.00402,138,-0.4022,434,1.50428,151,-0.2597,155,-0.2190,126,-0.5425,82,-1.2863,205,0.22086,205,0.25145
ENSG00000109917,ZPR1,6,-2.6287,27,-0.4717,29,-0.4107,28,-0.4220,29,-0.3694,51,0.49649,53,0.63300,40,0.12247,47,0.40599
ENSG00000160584,SIK3,6,-4.1527,236,1.32334,131,0.32216,56,-0.9967,76,-0.5324,95,-0.1923,132,0.38237,143,0.46329,85,-0.3958
ENSG00000168092,PAFAH1B2,217,0.02310,218,0.02481,131,-0.7639,190,-0.1863,149,-0.5704,280,0.43048,221,0.05448,262,0.32429,234,0.15536
ENSG00000149577,SIDT2,6,-1.7852,21,0.03012,22,0.10393,18,-0.2403,20,-0.0486,17,-0.3218,38,1.12690,25,0.30108,12,-0.9154
ENSG00000160613,PCSK7,6,-2.6278,51,0.50897,123,2.08678,27,-0.5087,13,-1.5991,18,-1.0981,40,0.11934,68,0.98816,12,-1.8222
ENSG00000167257,RNF214,6,-2.7794,49,0.26571,81,1.10720,74,0.95084,12,-1.8495,31,-0.4378,20,-1.1728,67,0.78993,47,0.22528
ENSG00000186318,BACE1,305,1.08448,503,2.01718,69,-1.2795,86,-0.9421,52,-1.6965,116,-0.4866,128,-0.3657,134,-0.2588,111,-0.6100
ENSG00000110274,CEP164,107,2.46296,20,-0.4262,43,0.74207,14,-1.0310,12,-1.2384,5,-2.3632,21,-0.4151,34,0.35682,10,-1.5774
ENSG00000137726,FXYD6,760,0.79638,87,-2.5342,193,-1.3546,263,-0.8891,371,-0.3588,537,0.22326,853,1.16344,279,-0.7989,469,0.00788
ENSG00000177098,SCN4B,6,-2.2916,1,-4.7992,25,-0.2769,29,-0.0083,25,-0.2708,73,1.51868,45,0.78195,37,0.33773,20,-0.6798
ENSG00000149575,SCN2B,91,-0.6779,17,-3.1486,71,-1.0527,109,-0.4031,107,-0.4275,244,0.90327,177,0.40884,234,0.82945,161,0.24327
ENSG00000110344,UBE4A,6,-3.4604,67,0.02799,64,-0.0549,50,-0.4354,70,0.08424,109,0.81883,67,0.03076,82,0.34890,72,0.15206
