Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000188690,UROS,54,-0.7725,75,-0.2583,61,-0.5702,123,0.53023,100,0.18847,97,0.15744,92,0.07292,111,0.36294,72,-0.3250
ENSG00000107949,BCCIP,60,0.21399,28,-0.9286,83,0.76110,41,-0.3649,66,0.36300,56,0.10954,33,-0.7657,38,-0.5005,81,0.70576
ENSG00000089876,DHX32,22,0.39414,9,-0.9309,20,0.25629,20,0.26714,13,-0.4602,19,0.16164,14,-0.3619,17,-0.0691,23,0.42834
ENSG00000150760,DOCK1,125,2.00085,79,1.13603,54,0.50829,3,-3.5774,8,-2.4115,9,-2.2743,37,-0.1252,22,-0.8704,51,0.41537
ENSG00000132334,PTPRE,69,1.13645,65,1.02332,29,-0.2531,34,-0.0114,57,0.82335,24,-0.6094,19,-0.9622,19,-0.8769,19,-0.8756
ENSG00000170430,MGMT,27,0.37387,37,0.90475,23,0.17750,18,-0.2582,20,-0.0447,18,-0.2666,20,-0.1029,14,-0.6023,16,-0.3816
ENSG00000108010,GLRX3,30,-0.6062,53,0.28175,33,-0.4540,55,0.33755,42,-0.0982,63,0.62421,36,-0.3511,42,-0.1000,37,-0.2928
ENSG00000176769,TCERG1L,1,-3.5982,0,-6.8021,8,-0.5423,19,0.72058,12,-0.0170,28,1.62296,5,-1.2626,15,0.28615,13,0.07777
ENSG00000175470,PPP2R2D,30,-0.7396,46,-0.0564,31,-0.7004,55,0.20839,63,0.43650,63,0.47893,44,-0.1428,47,-0.0410,44,-0.1549
ENSG00000176171,BNIP3,212,-0.3935,211,-0.4013,199,-0.4929,465,0.87514,220,-0.3347,291,0.12005,305,0.19943,267,-0.0308,231,-0.2595
ENSG00000188385,JAKMIP3,41,1.17776,44,1.29328,9,-1.1329,19,-0.0511,31,0.70969,14,-0.6432,14,-0.6582,16,-0.3723,6,-1.8621
ENSG00000151640,DPYSL4,26,-0.5296,50,0.49521,25,-0.5954,53,0.57483,30,-0.3131,34,-0.1401,47,0.44805,38,0.04574,21,-0.8824
ENSG00000165752,STK32C,9,-2.1266,64,0.85289,16,-1.2937,47,0.35509,46,0.32084,44,0.24875,47,0.38205,26,-0.5642,27,-0.5434
ENSG00000148814,LRRC27,5,-1.2616,23,0.92269,14,0.10679,10,-0.4449,14,0.10878,9,-0.5602,14,0.18725,9,-0.5443,20,0.70967
ENSG00000171813,PWWP2B,2,-2.2948,0,-4.7161,9,-0.5038,10,-0.3906,34,1.67909,13,-0.0018,16,0.43903,16,0.34483,10,-0.3856
ENSG00000068383,INPP5A,29,-1.0286,45,-0.3818,37,-0.6625,58,0.03980,103,0.95936,71,0.39064,52,-0.1595,59,0.06109,50,-0.1908
ENSG00000148826,NKX6-2,349,3.72938,209,2.37746,6,-3.3022,7,-3.0732,3,-4.3471,1,-5.1763,14,-2.2142,4,-3.6075,0,-6.2573
ENSG00000197177,ADGRA1,6,-2.8220,44,0.08565,17,-1.3338,74,0.94365,27,-0.6796,49,0.29830,63,0.77290,52,0.37512,12,-1.8356
ENSG00000171798,KNDC1,22,-1.9159,37,-1.1914,92,0.21312,87,0.13115,101,0.36457,105,0.49378,87,0.15481,81,0.02204,76,-0.0743
ENSG00000130640,TUBGCP2,51,-0.3364,60,-0.0866,49,-0.3891,83,0.43184,74,0.24278,79,0.40194,57,-0.1861,63,0.00174,44,-0.5593
ENSG00000198546,ZNF511,15,-0.1378,3,-2.2520,7,-1.2560,22,0.46152,31,1.04278,16,-0.0160,18,0.10224,12,-0.5459,23,0.54345
ENSG00000130643,CALY,22,-3.5916,152,-0.7523,123,-1.0727,487,1.12939,271,0.15460,382,0.81796,268,0.15298,191,-0.3997,164,-0.6318
ENSG00000127884,ECHS1,100,0.01280,135,0.49808,84,-0.2672,114,0.22742,95,-0.0607,64,-0.7461,122,0.37408,89,-0.1739,102,0.04589
ENSG00000148824,MTG1,19,0.05434,38,1.22102,14,-0.3518,20,0.17503,19,0.05303,12,-0.7072,14,-0.4465,23,0.35742,15,-0.2980
ENSG00000203772,SPRN,4,-2.7546,41,0.60952,8,-1.9016,49,0.92405,34,0.32243,36,0.43983,30,0.15045,21,-0.4087,17,-0.7314
ENSG00000130649,CYP2E1,6,-1.0790,17,0.54010,5,-1.2540,18,0.57032,5,-1.3921,19,0.77909,17,0.54891,9,-0.5340,4,-1.4369
ENSG00000171772,SYCE1,0,-4.2830,8,-0.6014,9,-0.3362,17,0.66773,31,1.70737,17,0.72992,7,-0.6900,6,-1.0346,5,-1.2823
ENSG00000177951,BET1L,12,0.08335,18,0.79902,7,-0.6358,13,0.26633,11,-0.0062,8,-0.5824,14,0.38081,13,0.24235,4,-1.3321
ENSG00000177963,RIC8A,45,-0.3673,89,0.71034,41,-0.5184,66,0.21970,73,0.38175,52,-0.1690,55,-0.0513,50,-0.2084,51,-0.1755
ENSG00000142082,SIRT3,15,-1.1091,17,-0.8611,16,-0.9304,34,0.17740,39,0.40050,46,0.77216,31,0.04568,31,0.00660,28,-0.1534
ENSG00000185627,PSMD13,51,-0.2494,84,0.54665,41,-0.5664,81,0.48808,60,-0.0042,63,0.10112,55,-0.1431,58,-0.0324,45,-0.4332
ENSG00000185201,IFITM2,46,0.81238,45,0.79058,107,2.40277,6,-2.1542,8,-1.7494,6,-2.3178,28,0.02632,18,-0.6405,5,-2.3757
ENSG00000142089,IFITM3,123,0.68026,59,-0.4921,255,2.00259,11,-2.9222,29,-1.5418,29,-1.6543,102,0.42862,100,0.33630,49,-0.7828
ENSG00000182272,B4GALNT4,36,-0.7349,46,-0.3312,72,0.36945,53,-0.1233,59,0.03875,71,0.38704,60,0.08968,64,0.16002,38,-0.6191
ENSG00000185187,SIGIRR,31,0.40412,14,-0.8323,42,0.92699,15,-0.6922,8,-1.5692,16,-0.6357,26,0.11956,36,0.64527,33,0.50760
ENSG00000174915,PTDSS2,36,0.93738,28,0.49866,16,-0.3919,21,0.04745,25,0.30674,12,-0.8163,19,-0.0923,15,-0.4373,20,-0.0585
ENSG00000023191,RNH1,207,1.75411,162,1.30169,59,-0.3693,69,-0.1143,35,-1.1469,40,-1.0087,59,-0.3920,41,-0.9312,46,-0.7460
ENSG00000174775,HRAS,53,-0.5820,34,-1.2261,56,-0.4864,63,-0.3225,53,-0.5896,91,0.30303,113,0.69845,94,0.31320,87,0.19460
ENSG00000070047,PHRF1,21,0.66654,23,0.81395,17,0.29097,6,-1.2245,9,-0.6797,11,-0.4291,12,-0.1812,15,0.09717,16,0.19206
ENSG00000177030,DEAF1,46,-1.1927,81,-0.3314,124,0.34355,87,-0.2225,85,-0.2669,81,-0.3666,156,0.82838,105,0.07891,100,-0.0036
ENSG00000177042,TMEM80,11,-0.4827,4,-1.7261,13,-0.1935,17,0.25771,12,-0.2772,21,0.61411,13,-0.1662,23,0.69686,13,-0.1657
ENSG00000177156,TALDO1,230,1.37862,201,1.14253,74,-0.4828,101,-0.0019,55,-0.9287,76,-0.4781,75,-0.5103,73,-0.5021,74,-0.4818
ENSG00000177225,GATD1,29,0.09439,35,0.37195,48,0.89321,20,-0.4839,22,-0.3487,25,-0.1623,30,0.13152,19,-0.5443,20,-0.4739
ENSG00000184524,CEND1,51,-2.4840,246,-0.1093,123,-1.1688,531,1.15947,165,-0.7285,303,0.24303,349,0.50911,314,0.27494,171,-0.6715
ENSG00000177542,SLC25A22,15,-2.3674,89,0.35769,34,-1.1438,126,0.93525,64,-0.1582,53,-0.5161,124,1.05523,72,0.01290,31,-1.2897
ENSG00000177600,RPLP2,839,0.30206,651,-0.1030,966,0.53279,390,-0.8952,636,-0.1400,555,-0.3877,865,0.39733,640,-0.1302,681,-0.0311
ENSG00000177666,PNPLA2,37,0.52898,43,0.79198,25,-0.0882,37,0.52890,22,-0.2422,21,-0.3492,18,-0.6598,21,-0.3348,26,0.00128
ENSG00000177697,CD151,14,-0.4885,17,-0.2735,60,1.89891,18,-0.1575,11,-0.8961,13,-0.6554,19,-0.0542,22,0.15763,11,-0.8700
ENSG00000177700,POLR2L,129,-0.4192,84,-1.0688,204,0.30806,123,-0.4910,167,-0.0151,161,-0.0859,191,0.22553,250,0.63524,194,0.22245
ENSG00000177830,CHID1,59,0.00899,113,1.08126,54,-0.1326,61,0.08200,60,0.05071,56,-0.0852,50,-0.2623,47,-0.3305,37,-0.7101
ENSG00000183020,AP2A2,66,-0.8479,156,0.48835,75,-0.6596,149,0.41695,131,0.21405,129,0.20138,116,0.01853,101,-0.2101,96,-0.2764
ENSG00000078902,TOLLIP,40,-2.2851,282,0.68819,93,-1.0526,321,0.90918,203,0.15119,173,-0.1169,246,0.52709,133,-0.5157,120,-0.6712
ENSG00000174672,BRSK2,25,-1.1943,79,0.57856,22,-1.3743,73,0.44187,69,0.37102,55,-0.0127,72,0.47878,35,-0.6863,49,-0.1729
ENSG00000182208,MOB2,18,-0.4353,20,-0.2455,24,-0.0111,41,0.89151,14,-0.8099,27,0.22978,28,0.31022,25,0.07511,9,-1.4805
ENSG00000184545,DUSP8,18,-1.3435,53,0.28988,61,0.51920,43,-0.0453,54,0.33343,35,-0.4042,55,0.40589,29,-0.6424,47,0.08858
ENSG00000244242,IFITM10,9,-1.6760,96,2.09059,7,-2.1387,73,1.56502,4,-2.9107,14,-1.1690,39,0.56262,20,-0.5603,2,-3.8790
ENSG00000117984,CTSD,260,0.11899,302,0.35903,154,-0.6966,428,0.94156,108,-1.2328,236,-0.0386,289,0.32304,188,-0.3875,164,-0.5993
ENSG00000214026,MRPL23,34,-0.4851,23,-1.0738,53,0.20569,41,-0.1772,54,0.24044,44,-0.0834,55,0.29399,62,0.45053,46,-0.0166
ENSG00000110651,CD81,545,0.52337,731,1.02028,497,0.37492,265,-0.6201,221,-0.8956,274,-0.6147,275,-0.6133,557,0.55886,420,0.10080
ENSG00000184281,TSSC4,19,0.14512,22,0.42056,21,0.30462,14,-0.2652,16,-0.0838,19,0.15665,18,0.04981,15,-0.1903,8,-1.1436
ENSG00000269821,KCNQ1OT1,153,3.08411,21,-0.5495,55,1.00264,32,0.09276,20,-0.6380,12,-1.4388,9,-1.9410,3,-3.0526,3,-3.1518
ENSG00000129757,CDKN1C,350,4.23453,98,1.16021,10,-2.3026,19,-1.4429,3,-4.0732,5,-3.3291,19,-1.4695,1,-5.0863,2,-4.5810
ENSG00000205531,NAP1L4,179,0.51998,151,0.24175,134,0.05586,136,0.07488,160,0.33967,95,-0.5330,103,-0.3885,116,-0.1719,153,0.26529
ENSG00000110619,CARS,39,-0.0263,53,0.48432,27,-0.5748,60,0.68053,31,-0.3860,36,-0.1418,37,-0.0906,48,0.31117,28,-0.5233
ENSG00000021762,OSBPL5,14,0.27481,32,1.74884,20,0.90344,14,0.27009,4,-1.3469,8,-0.6726,8,-0.4948,6,-0.9619,3,-1.6878
ENSG00000005801,ZNF195,32,0.45672,4,-2.6130,26,0.10034,27,0.18656,31,0.43135,32,0.53180,22,-0.1516,17,-0.5536,19,-0.3711
ENSG00000110713,NUP98,21,0.32529,13,-0.3825,19,0.14721,21,0.27449,18,0.08521,12,-0.6114,17,-0.0582,26,0.65975,14,-0.3109
ENSG00000177105,RHOG,173,3.49532,58,1.12298,15,-1.0214,2,-3.4399,5,-2.5494,4,-2.8271,17,-0.9018,19,-0.6366,6,-2.2081
ENSG00000167323,STIM1,14,-1.7661,86,1.02655,30,-0.6415,59,0.38302,76,0.81231,41,-0.1936,52,0.21262,23,-1.0426,32,-0.5617
ENSG00000167325,RRM1,43,0.25072,61,0.83095,30,-0.2966,44,0.29506,41,0.17435,36,-0.0285,21,-0.9487,28,-0.4105,42,0.22372
ENSG00000244734,HBB,2,-4.3603,3,-4.1043,511,6.92157,7,-2.8391,0,-5.8061,5,-3.3800,6,-3.1668,2,-4.4305,0,-8.1472
ENSG00000051009,FAM160A2,15,0.07615,5,-1.5740,7,-1.0724,20,0.51984,25,0.91515,17,0.34138,14,-0.0069,16,0.21278,6,-1.3388
ENSG00000110148,CCKBR,2,-3.9203,29,0.03346,18,-0.7345,36,0.37688,51,0.93106,39,0.54519,27,-0.0907,21,-0.4491,26,-0.1424
ENSG00000166311,SMPD1,78,1.08592,70,0.89466,32,-0.3552,38,-0.0932,21,-0.9699,37,-0.1324,22,-0.9790,44,0.14723,41,0.01471
ENSG00000166313,APBB1,433,-0.0557,653,0.60768,201,-1.2309,604,0.48064,417,-0.1165,489,0.15253,466,0.06824,458,0.03445,258,-0.8575
ENSG00000110171,TRIM3,15,-0.6362,33,0.56137,7,-1.7431,36,0.71248,43,1.00668,24,0.04233,16,-0.6038,24,0.05020,17,-0.4955
ENSG00000132254,ARFIP2,25,-0.8410,42,-0.0271,31,-0.5051,64,0.64595,52,0.32162,51,0.29710,37,-0.2659,59,0.50363,24,-0.8986
ENSG00000132286,TIMM10B,30,-0.2478,28,-0.3274,22,-0.7129,46,0.43626,27,-0.3680,52,0.72927,31,-0.1946,39,0.19585,25,-0.5165
ENSG00000132275,RRP8,26,0.96178,8,-0.8037,23,0.75207,9,-0.6783,11,-0.3817,15,0.14463,11,-0.4215,16,0.16510,10,-0.4496
ENSG00000166333,ILK,59,-0.0364,54,-0.1685,69,0.21480,66,0.13336,33,-0.9058,59,-0.0340,51,-0.3045,73,0.30929,90,0.64070
ENSG00000166337,TAF10,98,0.50068,66,-0.1406,77,0.09859,68,-0.1015,55,-0.4241,59,-0.3393,93,0.46080,83,0.22915,42,-0.8367
ENSG00000166340,TPP1,146,0.62565,150,0.66709,88,-0.1867,66,-0.6344,40,-1.3916,64,-0.7432,74,-0.5057,193,1.09324,135,0.48730
ENSG00000158042,MRPL17,20,-1.1700,38,-0.1994,28,-0.6863,43,0.00209,59,0.49470,66,0.77167,36,-0.3106,51,0.25282,34,-0.3913
ENSG00000166387,PPFIBP2,50,2.88101,14,0.46297,7,-0.5878,4,-1.2665,1,-2.7824,7,-0.6352,8,-0.3467,7,-0.6373,0,-4.7337
ENSG00000175390,EIF3F,139,0.25024,90,-0.4251,157,0.45574,103,-0.2215,129,0.14122,89,-0.4862,123,0.06866,110,-0.1159,150,0.37870
ENSG00000166402,TUB,14,-1.8373,22,-1.1670,63,0.42596,63,0.42969,56,0.25914,41,-0.2704,60,0.38760,52,0.13701,56,0.24941
ENSG00000166405,RIC3,25,-0.7085,54,0.45951,20,-1.0837,52,0.40725,47,0.24557,61,0.76591,23,-0.9218,33,-0.2941,44,0.13077
ENSG00000166441,RPL27A,484,0.20768,407,-0.0681,603,0.56608,223,-0.9953,310,-0.4914,331,-0.4285,629,0.73041,313,-0.4768,412,-0.0491
ENSG00000166444,ST5,24,0.04038,19,-0.3045,42,0.92786,18,-0.4317,10,-1.2610,22,-0.1324,29,0.36559,28,0.29537,16,-0.5851
ENSG00000166452,AKIP1,17,-0.3792,30,0.48458,13,-0.7921,23,0.06865,11,-1.0740,24,0.13320,26,0.27797,37,0.81510,13,-0.8323
ENSG00000175348,TMEM9B,103,0.63518,109,0.72636,62,-0.1924,64,-0.1432,59,-0.2653,64,-0.1470,51,-0.5306,89,0.40109,51,-0.4965
ENSG00000175352,NRIP3,16,-2.1624,68,-0.0225,91,0.45517,101,0.63274,32,-1.1533,95,0.60020,80,0.27916,52,-0.4286,43,-0.7219
ENSG00000184014,DENND5A,249,1.60011,112,0.22945,79,-0.3163,72,-0.4684,41,-1.3013,96,-0.0277,83,-0.2686,79,-0.3159,78,-0.3526
ENSG00000166471,TMEM41B,64,0.42823,76,0.72484,28,-0.8551,38,-0.3807,45,-0.1380,51,0.07958,49,0.01084,52,0.08880,34,-0.5649
ENSG00000205339,IPO7,120,-0.1145,147,0.20755,102,-0.3712,157,0.31613,130,0.01020,153,0.31056,99,-0.4429,127,-0.0216,130,0.01393
ENSG00000166478,ZNF143,15,0.30274,6,-0.9615,15,0.28506,10,-0.2311,14,0.23736,14,0.23543,11,-0.1617,15,0.37877,8,-0.6318
ENSG00000133789,SWAP70,44,0.33063,33,-0.1080,79,1.33633,33,-0.1257,20,-0.8520,22,-0.7880,24,-0.6645,50,0.54284,40,0.17110
ENSG00000133812,SBF2,54,0.99850,10,-1.6044,46,0.71365,20,-0.5557,16,-0.9272,20,-0.6610,24,-0.3222,35,0.29043,53,0.97202
ENSG00000133805,AMPD3,73,2.96224,11,-0.4591,7,-1.0024,13,-0.1468,5,-1.6522,10,-0.6146,6,-1.4224,13,-0.1601,7,-1.0022
ENSG00000255823,MTRNR2L8,469,-1.1365,344,-1.6014,2332,1.46392,311,-1.7480,646,-0.6491,736,-0.4904,1479,0.76592,1184,0.30321,1066,0.13368
ENSG00000110315,RNF141,257,1.60793,154,0.70775,67,-0.6187,60,-0.7890,66,-0.6499,95,-0.0885,76,-0.4695,85,-0.2546,68,-0.6037
ENSG00000072952,MRVI1,109,1.36182,34,-0.5395,85,0.91695,16,-1.6145,23,-1.1132,19,-1.5031,41,-0.2915,73,0.66968,71,0.61652
ENSG00000198730,CTR9,72,0.30899,40,-0.5928,74,0.35739,58,-0.0411,85,0.56707,70,0.28419,39,-0.7230,45,-0.4191,62,0.07337
ENSG00000110321,EIF4G2,309,-0.1883,366,0.08254,200,-0.8558,422,0.30835,289,-0.2934,445,0.44625,357,0.04425,317,-0.1463,321,-0.1270
ENSG00000236287,ZBED5,49,0.07257,44,-0.1002,44,-0.1005,42,-0.1559,60,0.38240,59,0.40706,34,-0.5475,51,0.13469,40,-0.2407
ENSG00000110328,GALNT18,3,-2.5873,15,-0.4179,22,0.11428,16,-0.3327,38,1.05549,36,1.08395,5,-2.0414,13,-0.6920,31,0.71436
ENSG00000170242,USP47,196,1.31356,67,-0.4493,130,0.61358,76,-0.2439,93,0.07072,90,0.02537,43,-1.2108,48,-0.9438,104,0.23986
ENSG00000050165,DKK3,221,-2.0046,1349,0.80001,690,-0.2850,1093,0.44882,1396,0.85741,592,-0.5712,829,0.00331,743,-0.1687,765,-0.1230
ENSG00000133816,MICAL2,21,-2.1700,121,0.45364,17,-2.4914,204,1.34893,94,0.04340,105,0.25723,111,0.35490,64,-0.5516,49,-0.9607
ENSG00000197702,PARVA,10,-2.3258,55,0.16605,60,0.29139,55,0.14846,36,-0.5074,42,-0.2905,77,0.81933,56,0.18549,37,-0.4665
ENSG00000187079,TEAD1,54,1.00497,51,0.89760,44,0.65235,11,-1.3918,17,-0.7742,13,-1.2691,21,-0.5118,25,-0.2168,48,0.81443
ENSG00000133794,ARNTL,10,-1.9582,14,-1.4844,18,-1.1377,46,0.33132,49,0.40598,51,0.53593,34,-0.1992,48,0.36981,62,0.79556
ENSG00000148925,BTBD10,24,-1.9191,39,-1.1881,27,-1.7234,161,1.04165,125,0.60912,118,0.58921,79,-0.1491,71,-0.2946,101,0.25884
ENSG00000197601,FAR1,250,2.05666,118,0.68920,37,-1.1364,75,-0.0517,50,-0.6846,49,-0.7475,60,-0.4405,66,-0.2504,36,-1.1842
ENSG00000262655,SPON1,62,0.03116,111,0.99311,78,0.40942,14,-2.2021,11,-2.5058,19,-1.8251,36,-0.8733,140,1.40724,139,1.39865
ENSG00000129083,COPB1,64,0.35213,52,0.00108,47,-0.1316,62,0.28776,51,-0.0312,58,0.21092,39,-0.4943,38,-0.4695,60,0.24665
ENSG00000129084,PSMA1,63,-0.9683,95,-0.3307,69,-0.8262,169,0.58452,114,-0.0517,160,0.55888,108,-0.1558,128,0.13540,122,0.05394
ENSG00000110693,SOX6,41,0.27754,11,-1.7090,49,0.55336,7,-2.3078,17,-1.0403,43,0.40847,29,-0.2755,48,0.52851,61,0.92033
ENSG00000110696,C11orf58,303,0.52640,152,-0.5650,207,-0.0906,154,-0.5477,355,0.79026,219,0.00011,147,-0.6715,205,-0.1040,299,0.50242
ENSG00000110700,RPS13,523,0.11122,421,-0.2315,648,0.45640,274,-0.8917,349,-0.5219,450,-0.1415,570,0.27744,650,0.46034,463,-0.0820
ENSG00000011405,PIK3C2A,88,0.41261,42,-0.7489,92,0.48417,25,-1.5208,40,-0.8052,54,-0.4023,52,-0.4627,77,0.20457,172,1.57654
ENSG00000070081,NUCB2,59,-0.0546,17,-1.9327,118,1.07679,60,-0.0473,70,0.20015,85,0.60151,35,-0.9163,36,-0.8191,74,0.30641
ENSG00000260196,AC124798.1,1,-3.3649,11,-0.6411,2,-2.6805,25,0.61847,27,0.72081,22,0.48032,21,0.42242,16,-0.1134,17,-0.0257
ENSG00000187486,KCNJ11,3,-1.8557,14,0.25532,3,-1.8350,11,-0.0665,13,0.17165,12,0.01431,16,0.59048,24,1.19089,4,-1.6472
ENSG00000006071,ABCC8,9,-1.2115,30,0.63275,16,-0.3620,26,0.41095,39,1.09211,21,0.12874,22,0.17734,6,-1.6991,7,-1.5543
ENSG00000129159,KCNC1,1,-5.4664,22,-1.8600,28,-1.5474,151,1.10379,84,0.12347,135,1.05470,73,-0.1125,98,0.37875,52,-0.6138
ENSG00000129158,SERGEF,24,-1.2846,28,-1.0428,39,-0.5408,45,-0.3269,48,-0.2029,69,0.41983,85,0.81445,70,0.38878,42,-0.4037
ENSG00000110756,HPS5,59,2.11282,24,0.47929,18,0.07451,7,-1.3243,17,-0.0739,9,-1.0375,9,-1.0319,10,-0.8296,21,0.25035
ENSG00000110768,GTF2H1,31,-0.3802,45,0.20440,23,-0.8445,51,0.40927,58,0.61255,53,0.51537,27,-0.6282,32,-0.3247,36,-0.1623
ENSG00000134333,LDHA,67,-1.9992,260,0.05158,118,-1.1588,464,1.01166,275,0.14594,302,0.33235,284,0.21915,258,0.04145,149,-0.8100
ENSG00000074319,TSG101,68,0.15722,64,0.04199,60,-0.0575,74,0.27245,43,-0.5835,71,0.24542,52,-0.3126,78,0.36318,50,-0.3215
ENSG00000151116,UEVLD,33,1.27798,26,0.86437,16,0.09639,9,-0.7296,18,0.22375,10,-0.7525,10,-0.7461,19,0.34418,8,-1.0318
ENSG00000179119,SPTY2D1,23,0.14173,11,-0.9935,34,0.73488,18,-0.2300,35,0.80095,20,-0.0781,13,-0.7518,14,-0.6394,31,0.60970
ENSG00000110786,PTPN5,4,-4.1269,43,-0.6140,20,-1.7453,101,0.73440,105,0.80763,101,0.83861,65,0.03038,42,-0.6422,58,-0.1468
ENSG00000177054,ZDHHC13,11,-0.6058,16,-0.0954,9,-0.8739,21,0.36046,14,-0.2337,26,0.82110,12,-0.6030,21,0.38212,15,-0.1247
ENSG00000166833,NAV2,54,0.94291,68,1.35636,62,1.19818,15,-1.0162,18,-0.7396,19,-0.7561,19,-0.7898,18,-0.7889,20,-0.6533
ENSG00000270607,AC009549.1,3,-2.2413,4,-1.8877,13,-0.3109,15,-0.0253,19,0.33643,21,0.58084,15,-0.0758,20,0.37964,24,0.68002
ENSG00000109854,HTATIP2,60,2.04955,27,0.60433,6,-1.6080,27,0.60218,10,-0.9194,14,-0.3952,8,-1.2570,8,-1.2372,18,0.00468
ENSG00000185238,PRMT3,22,0.71280,13,-0.0974,17,0.33243,10,-0.4519,13,-0.0586,11,-0.3584,12,-0.1707,20,0.61726,9,-0.6334
ENSG00000165973,NELL1,3,-3.7674,39,-0.0246,11,-1.8523,116,1.86724,60,0.68291,42,0.13806,26,-0.6612,31,-0.3690,34,-0.2202
ENSG00000171714,ANO5,17,-1.5557,8,-2.5584,25,-0.9980,59,0.34458,32,-0.5974,72,0.74979,50,0.09399,70,0.60094,70,0.61266
ENSG00000091664,SLC17A6,1,-4.2868,0,-8.2706,6,-1.9006,47,1.15650,27,0.21348,54,1.67802,9,-1.4973,29,0.34841,21,-0.1854
ENSG00000198168,SVIP,348,1.30839,146,-0.1358,104,-0.6575,135,-0.2583,161,0.01764,178,0.20295,108,-0.6513,109,-0.5844,174,0.13954
ENSG00000187398,LUZP2,29,0.09451,38,0.52085,38,0.50679,11,-1.3590,27,-0.0395,31,0.22626,26,-0.0868,18,-0.6593,27,-0.0416
ENSG00000134343,ANO3,1,-4.9468,20,-0.9586,8,-2.2413,59,0.68980,90,1.42500,61,0.87434,25,-0.6817,34,-0.1919,36,-0.1078
ENSG00000176971,FIBIN,23,0.40726,27,0.67708,44,1.47358,3,-2.3511,2,-2.7617,6,-1.6790,9,-1.0420,35,1.06964,32,0.90995
ENSG00000129151,BBOX1,21,0.11123,24,0.31185,45,1.35996,3,-2.7487,5,-2.0816,5,-2.1948,7,-1.5345,47,1.43774,48,1.49102
ENSG00000109881,CCDC34,15,-1.7225,7,-2.7895,41,-0.2863,52,0.10312,74,0.68261,77,0.84330,34,-0.5926,59,0.29568,66,0.48052
ENSG00000205213,LGR4,16,-0.0334,30,0.92534,11,-0.5791,7,-1.3626,5,-1.7886,9,-0.9427,13,-0.3519,43,1.57151,26,0.72750
ENSG00000148943,LIN7C,42,-0.6592,63,-0.0222,53,-0.2874,56,-0.1991,102,0.77044,50,-0.4178,85,0.52545,53,-0.2763,62,-0.0516
ENSG00000245573,BDNF-AS,26,1.30773,16,0.51857,9,-0.4514,7,-0.7512,3,-1.9877,8,-0.5594,15,0.46518,10,-0.1651,10,-0.2060
ENSG00000169519,METTL15,13,-0.6139,30,0.64080,30,0.65385,17,-0.2184,39,1.06565,25,0.39996,10,-1.1045,10,-1.0241,10,-0.9773
ENSG00000152219,ARL14EP,27,-0.3737,25,-0.4954,33,-0.0637,24,-0.5628,69,1.13910,44,0.42734,18,-1.0639,15,-1.2818,63,0.98507
ENSG00000066382,MPPED2,8,-1.1257,7,-1.2086,22,0.46512,13,-0.2936,32,1.09970,27,0.92817,9,-0.9490,9,-0.9523,16,0.01789
ENSG00000170946,DNAJC24,37,0.34943,47,0.74759,27,-0.1137,32,0.16082,33,0.16757,29,-0.0327,21,-0.5395,21,-0.4882,26,-0.2117
ENSG00000148950,IMMP1L,22,-0.9235,12,-1.7938,31,-0.3660,27,-0.5872,45,0.21848,48,0.34203,41,0.08097,50,0.37502,69,0.91197
ENSG00000109911,ELP4,29,0.42905,14,-0.6803,41,1.03057,19,-0.1999,22,0.01352,16,-0.5783,9,-1.4943,23,0.08538,45,1.15979
ENSG00000007372,PAX6,39,0.15591,37,0.07485,112,2.01247,10,-1.9065,13,-1.5089,20,-0.9339,7,-2.5421,39,0.16291,84,1.45723
ENSG00000049449,RCN1,33,-1.2075,12,-2.6241,92,0.39291,28,-1.4218,131,0.97157,109,0.76312,20,-2.0654,68,-0.0892,172,1.46504
ENSG00000149100,EIF3M,79,-0.6474,143,0.29350,119,0.00165,128,0.11600,123,0.05557,151,0.43269,96,-0.3692,123,0.05548,100,-0.2773
ENSG00000060749,QSER1,65,0.88901,52,0.51934,52,0.52692,18,-1.0866,39,0.07594,21,-0.9519,26,-0.6332,17,-1.1581,75,1.14292
ENSG00000280798,LINC00294,22,-1.0059,79,1.02233,31,-0.5030,46,0.14002,45,0.09939,47,0.18912,42,-0.0045,34,-0.3201,30,-0.5446
ENSG00000176102,CSTF3,27,-0.6445,20,-1.0771,35,-0.2081,40,-0.0101,50,0.33282,55,0.55066,30,-0.4986,43,0.09998,60,0.63583
ENSG00000110422,HIPK3,38,-0.3360,52,0.17996,49,0.06771,39,-0.2807,63,0.48761,62,0.50115,52,0.19384,18,-1.4671,28,-0.8058
ENSG00000110427,KIAA1549L,16,-3.6951,199,0.02902,80,-1.3663,306,0.72673,358,0.99493,223,0.23048,194,-0.0140,168,-0.2402,192,-0.0333
ENSG00000085063,CD59,125,-1.0477,206,-0.2888,261,0.08632,322,0.42180,154,-0.7315,273,0.17592,284,0.24436,272,0.14889,268,0.12658
