Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000137494,ANKRD42,35,0.20185,38,0.35601,31,0.02792,22,-0.4823,20,-0.7381,39,0.37616,51,0.81179,12,-1.4291,35,0.22771
ENSG00000137500,CCDC90B,64,1.25957,3,-3.4104,29,-0.0407,23,-0.4093,15,-1.0656,60,1.14238,24,-0.3390,30,0.02600,32,0.13729
ENSG00000150672,DLG2,164,-0.0138,96,-0.8421,126,-0.4203,158,-0.0684,147,-0.2058,269,0.79864,233,0.55810,131,-0.3551,172,0.07693
ENSG00000171204,TMEM126B,26,-0.6524,41,0.04021,49,0.33176,70,0.93455,37,-0.1238,32,-0.3532,31,-0.3748,19,-1.1172,47,0.31892
ENSG00000171202,TMEM126A,16,-1.3892,115,1.83696,38,-0.0729,49,0.36001,46,0.28268,13,-1.6039,15,-1.4472,6,-2.7512,44,0.21272
ENSG00000137501,SYTL2,258,1.18861,10,-3.6530,74,-0.8208,183,0.59857,63,-1.1529,246,1.10176,234,1.01675,71,-0.8877,93,-0.5185
ENSG00000073921,PICALM,66,-0.1476,44,-0.7708,87,0.29072,68,-0.1065,47,-0.7194,46,-0.6916,59,-0.3301,152,1.23766,90,0.39503
ENSG00000074266,EED,28,0.20474,9,-1.4826,17,-0.5917,17,-0.5267,40,0.92583,17,-0.5702,39,0.75581,4,-2.5884,29,0.29483
ENSG00000149196,HIKESHI,23,-0.7116,84,1.40353,48,0.45900,38,0.06733,17,-1.2177,19,-0.9550,34,-0.0857,33,-0.1370,42,0.27426
ENSG00000168959,GRM5,46,-1.2069,107,0.08942,48,-1.1445,73,-0.5159,41,-1.4744,130,0.40546,202,1.14125,78,-0.3993,174,1.02554
ENSG00000110172,CHORDC1,46,0.08808,3,-3.6096,30,-0.5531,37,-0.2282,25,-0.8873,62,0.56459,83,1.07398,34,-0.3752,65,0.74776
ENSG00000165323,FAT3,36,-1.3217,55,-0.7108,108,0.34605,74,-0.2379,44,-1.1272,83,-0.0676,172,1.13780,80,-0.1238,129,0.72881
ENSG00000180773,SLC36A4,10,-1.9318,3,-3.3960,47,0.36266,37,-0.0303,42,0.22144,44,0.24969,57,0.68853,47,0.35552,41,0.14883
ENSG00000166004,CEP295,75,0.84477,29,-0.6839,29,-0.6543,43,-0.0508,17,-1.5598,82,1.00146,130,1.82735,18,-1.3734,26,-0.9157
ENSG00000166012,TAF1D,277,0.88633,89,-0.9237,145,-0.1736,159,-0.0256,135,-0.3029,144,-0.1763,255,0.74651,199,0.33367,118,-0.5283
ENSG00000182919,C11orf54,38,0.98550,3,-2.8776,39,1.04403,19,-0.0889,5,-2.1575,12,-0.8430,35,0.84312,31,0.65264,20,-0.0550
ENSG00000150316,CWC15,68,-0.5972,50,-1.0616,191,1.05637,84,-0.2845,54,-1.0421,162,0.78209,136,0.48732,110,0.14479,98,-0.0411
ENSG00000263465,SRSF8,41,-1.0208,75,-0.0948,67,-0.2529,77,-0.0460,55,-0.6182,92,0.24377,104,0.43825,94,0.27718,106,0.52223
ENSG00000149218,ENDOD1,77,0.48400,88,0.69539,70,0.32299,32,-0.8735,44,-0.4372,39,-0.5994,65,0.20793,69,0.29434,50,-0.2297
ENSG00000149212,SESN3,131,-0.6126,343,0.92642,299,0.69681,76,-1.4347,170,-0.2413,220,0.18950,256,0.44159,112,-0.8603,184,-0.1036
ENSG00000166037,CEP57,43,0.08693,16,-1.3849,51,0.35533,26,-0.6983,24,-0.8979,63,0.70664,80,1.12180,40,-0.0198,40,-0.0148
ENSG00000087053,MTMR2,38,0.77911,3,-3.0727,10,-1.2390,25,0.11859,12,-1.0517,6,-1.9751,47,1.14210,22,-0.1218,41,1.05994
ENSG00000149231,CCDC82,244,1.63179,116,0.34837,88,-0.0921,59,-0.7209,38,-1.4596,133,0.56899,124,0.45610,42,-1.2361,73,-0.4225
ENSG00000110318,CEP126,144,-0.0318,58,-1.4274,106,-0.5088,151,0.03912,74,-1.1343,155,0.08725,396,1.69363,87,-0.8096,186,0.42568
ENSG00000110330,BIRC2,30,-0.1970,4,-2.9740,53,0.69213,15,-1.2084,31,-0.1661,33,-0.0749,33,-0.0585,49,0.57987,49,0.63804
ENSG00000137692,DCUN1D5,47,-0.1244,3,-4.0370,67,0.44040,53,0.07730,58,0.23928,86,0.85501,77,0.66857,17,-1.6739,47,-0.1539
ENSG00000187240,DYNC2H1,87,0.72519,19,-1.5859,65,0.26028,30,-0.9418,52,-0.1113,73,0.43400,128,1.39039,46,-0.2955,29,-1.0522
ENSG00000152578,GRIA4,52,-1.2665,50,-1.3312,76,-0.6941,98,-0.3064,73,-0.8200,115,-0.0539,206,0.89471,71,-0.8060,248,1.45329
ENSG00000170903,MSANTD4,105,0.67517,15,-2.3141,82,0.27310,59,-0.2467,81,0.28034,95,0.49868,78,0.18258,54,-0.3924,56,-0.3551
ENSG00000149313,AASDHPPT,46,-1.7775,323,1.27587,74,-1.0830,129,-0.2364,96,-0.7489,114,-0.4255,192,0.39338,131,-0.2127,225,0.74798
ENSG00000152402,GUCY1A2,58,-1.4491,30,-2.4158,110,-0.4707,191,0.39964,93,-0.7993,304,1.18360,284,1.06281,83,-0.9042,198,0.51152
ENSG00000152404,CWF19L2,306,1.31003,106,-0.4341,117,-0.2821,99,-0.5318,87,-0.7884,198,0.55805,180,0.40606,194,0.53136,81,-0.9045
ENSG00000110675,ELMOD1,12,-3.1565,81,-0.3856,83,-0.3520,49,-1.1319,59,-0.9385,63,-0.7574,155,0.65698,86,-0.2958,246,1.76468
ENSG00000166266,CUL5,121,0.24398,72,-0.5700,86,-0.2938,78,-0.4423,105,0.00914,119,0.20880,157,0.67092,71,-0.6001,115,0.18288
ENSG00000075239,ACAT1,42,-0.6261,14,-2.2722,72,0.20229,45,-0.5245,72,0.22906,82,0.40800,62,-0.0276,100,0.73418,68,0.12395
ENSG00000149308,NPAT,19,-0.4049,15,-0.7942,28,0.15895,24,-0.0921,31,0.33832,50,1.12261,52,1.16617,0,-5.4859,15,-0.9153
ENSG00000149311,ATM,87,1.18091,20,-1.1711,25,-0.8339,23,-0.9335,21,-1.1242,85,1.14755,71,0.82618,51,0.27959,32,-0.4843
ENSG00000178105,DDX10,134,0.99466,29,-1.4236,40,-0.9188,66,-0.1622,38,-1.0931,115,0.72709,137,1.03202,64,-0.2145,73,-0.0160
ENSG00000185742,C11orf87,30,-1.9742,11,-3.3836,32,-1.8618,91,-0.3187,69,-0.8075,76,-0.5908,120,0.12178,267,1.47099,230,1.43043
ENSG00000137710,RDX,603,2.00687,32,-2.6675,336,0.92533,67,-1.5919,222,0.26653,181,-0.0873,159,-0.2856,102,-0.9673,89,-1.2643
ENSG00000137714,FDX1,14,-0.8529,3,-3.0767,48,1.15074,22,-0.1307,25,0.06737,23,-0.0575,30,0.36108,10,-1.2242,31,0.49939
ENSG00000137727,ARHGAP20,5,-2.6239,67,1.20284,8,-2.1031,16,-1.1017,15,-1.2621,68,1.21154,43,0.45383,28,-0.2293,46,0.64404
ENSG00000170145,SIK2,51,-0.2710,112,1.01551,34,-0.9012,50,-0.2838,53,-0.2200,57,-0.0950,95,0.73424,38,-0.7099,61,0.00674
ENSG00000109846,CRYAB,507,2.20507,19,-3.0598,195,0.47293,112,-0.4120,157,0.13234,51,-1.6088,28,-2.4513,284,1.10659,46,-1.8506
ENSG00000150764,DIXDC1,133,1.26250,15,-2.1533,43,-0.5802,65,0.07051,27,-1.3602,135,1.29039,100,0.77937,61,-0.0322,39,-0.7735
ENSG00000150768,DLAT,2,-4.8101,192,2.31654,50,-0.0712,38,-0.4842,20,-1.5332,49,-0.1069,29,-0.9156,49,-0.0988,63,0.32966
ENSG00000150776,NKAPD1,78,0.38863,144,1.43376,31,-1.0362,27,-1.2612,55,-0.1882,74,0.30259,86,0.53784,59,-0.0612,33,-1.0361
ENSG00000150779,TIMM8B,33,-1.0226,91,0.54291,112,0.89517,120,1.00736,45,-0.6165,61,-0.1027,31,-1.1323,68,0.08951,53,-0.3309
ENSG00000204370,SDHD,3,-3.1578,3,-3.5217,62,1.08418,51,0.72914,38,0.28375,11,-1.6192,25,-0.3796,40,0.36151,42,0.45497
ENSG00000150787,PTS,34,-0.3469,110,1.59969,35,-0.2920,61,0.57293,36,-0.2701,21,-1.1055,16,-1.4454,29,-0.5802,45,0.09115
ENSG00000149294,NCAM1,329,-0.4769,249,-0.9015,445,-0.0071,250,-0.8974,374,-0.3073,549,0.33061,808,0.97535,418,-0.1054,559,0.40550
ENSG00000109906,ZBTB16,147,-0.3946,380,1.15598,95,-1.0569,110,-0.8348,144,-0.4710,287,0.67237,279,0.62917,224,0.26780,136,-0.5586
ENSG00000076043,REXO2,27,0.16838,4,-2.5285,41,0.83964,15,-0.7457,33,0.54194,33,0.48684,26,0.11157,1,-4.3158,27,0.20568
ENSG00000182985,CADM1,94,-0.6862,43,-1.8649,399,1.71258,80,-0.9235,123,-0.2972,123,-0.2737,238,0.78941,99,-0.6104,145,-0.0230
ENSG00000109917,ZPR1,27,-0.6251,72,0.92014,23,-0.9001,61,0.63548,13,-1.8738,38,-0.1162,37,-0.1502,72,0.91462,48,0.27383
ENSG00000160584,SIK3,84,0.00102,138,0.81785,72,-0.2224,92,0.14919,46,-0.9748,54,-0.6626,101,0.29465,98,0.26198,93,0.19745
ENSG00000168092,PAFAH1B2,151,-0.1899,136,-0.3624,127,-0.4687,155,-0.1490,116,-0.6563,202,0.26926,247,0.59590,113,-0.6446,258,0.76829
ENSG00000149591,TAGLN,189,1.54078,143,1.03935,0,-9.9761,1,-6.2044,3,-4.7403,4,-4.2741,3,-4.5986,481,3.75241,4,-4.3032
ENSG00000160613,PCSK7,136,1.85148,5,-3.1214,30,-0.6867,20,-1.2891,39,-0.2940,8,-2.6208,90,1.10115,74,0.75031,34,-0.5024
ENSG00000167257,RNF214,85,1.50537,6,-2.6067,35,0.01197,17,-1.0842,12,-1.6268,99,1.79337,43,0.35826,5,-2.8053,33,-0.0788
ENSG00000186318,BACE1,99,0.38864,28,-1.5411,33,-1.2967,68,-0.2034,78,0.00125,84,0.13101,121,0.72563,73,-0.1072,96,0.38157
ENSG00000137726,FXYD6,77,-2.5109,496,0.31396,158,-1.4499,323,-0.3658,281,-0.6316,412,0.01606,456,0.17916,585,0.58362,708,1.05291
ENSG00000177098,SCN4B,1,-4.2606,3,-3.2083,8,-1.7765,15,-0.8338,26,-0.0380,21,-0.3590,28,0.07681,45,0.84474,59,1.61318
ENSG00000149575,SCN2B,84,-0.8048,61,-1.2768,74,-0.9863,134,-0.0780,75,-1.0529,259,1.00388,219,0.71836,249,0.93599,160,0.22315
ENSG00000110344,UBE4A,31,-0.8042,26,-1.0556,60,0.23363,41,-0.3549,38,-0.5404,22,-1.3303,77,0.63030,56,0.10685,92,1.08353
ENSG00000167283,ATP5MG,81,-1.6969,263,0.08816,344,0.52682,491,1.12933,185,-0.4996,112,-1.2256,153,-0.7524,257,0.05399,330,0.51999
ENSG00000118058,KMT2A,693,1.31374,524,0.82733,216,-0.5945,103,-1.7055,176,-0.9768,501,0.75045,538,0.87097,214,-0.6076,168,-1.0538
ENSG00000149582,TMEM25,23,-1.1304,3,-3.8188,29,-0.7792,35,-0.5105,37,-0.4796,27,-0.8922,46,-0.0843,100,1.19977,98,1.38386
ENSG00000095139,ARCN1,18,-1.4561,31,-0.6245,64,0.50746,38,-0.3406,31,-0.6820,69,0.63395,41,-0.2084,36,-0.4113,78,0.95228
ENSG00000019144,PHLDB1,156,3.28520,3,-3.3433,31,0.12207,14,-1.0627,15,-1.0015,13,-1.2102,7,-2.1242,42,0.61408,8,-1.8977
ENSG00000110367,DDX6,176,-0.1601,240,0.33934,210,0.12317,134,-0.5819,154,-0.3974,337,0.90245,273,0.55055,123,-0.7159,169,-0.2469
ENSG00000118181,RPS25,901,0.29928,737,-0.0221,981,0.43784,1372,1.00214,954,0.44327,419,-0.8958,244,-1.7039,613,-0.3104,522,-0.6091
ENSG00000196655,TRAPPC4,7,-1.9732,3,-3.1715,33,0.28833,25,-0.1341,33,0.31107,8,-1.7434,13,-1.1168,71,1.61388,37,0.57190
ENSG00000149428,HYOU1,27,-1.6949,77,-0.1400,47,-0.9099,71,-0.2600,54,-0.7384,165,1.10347,110,0.42180,115,0.49445,104,0.37081
ENSG00000160695,VPS11,4,-2.2717,3,-2.7283,33,0.73383,10,-1.1118,15,-0.5428,19,-0.1550,20,-0.1248,47,1.30210,33,0.81774
ENSG00000188486,H2AFX,26,0.30398,5,-2.0009,39,0.97556,21,-0.0379,21,-0.0095,2,-3.4721,6,-1.8422,34,0.72578,30,0.61435
ENSG00000172375,C2CD2L,9,-2.5222,45,-0.1538,20,-1.3555,54,0.14751,36,-0.5563,28,-0.8599,58,0.25152,91,0.99430,84,0.99589
ENSG00000110395,CBL,27,-0.6020,48,0.26080,43,0.08546,16,-1.4189,34,-0.3147,55,0.48480,43,0.11194,69,0.85902,39,-0.0789
ENSG00000036672,USP2,2,-3.8400,60,0.79662,42,0.22392,11,-1.8097,32,-0.2401,22,-0.7838,50,0.49723,54,0.62480,49,0.52444
ENSG00000154096,THY1,110,-2.6778,421,-0.6762,229,-1.5957,587,-0.1604,331,-1.1225,729,0.18226,1043,0.77059,917,0.55512,1228,1.23358
ENSG00000110400,NECTIN1,18,-0.8604,17,-0.9523,27,-0.2672,39,0.31801,18,-0.9427,24,-0.4725,42,0.43915,46,0.59072,51,0.87786
ENSG00000184232,OAF,4,-3.2985,3,-3.5779,157,2.58508,5,-2.9562,54,0.65556,4,-3.1283,10,-2.0179,88,1.41382,18,-1.1888
ENSG00000196914,ARHGEF12,122,-0.7784,122,-0.7804,251,0.35300,120,-0.7964,157,-0.4254,342,0.86527,301,0.64880,266,0.44460,189,-0.1095
ENSG00000109929,SC5D,80,-0.6691,287,1.41643,119,-0.0633,76,-0.7507,108,-0.2402,77,-0.7419,129,0.07010,99,-0.3538,139,0.20897
ENSG00000137642,SORL1,220,-0.5701,301,-0.0846,235,-0.4669,261,-0.3078,274,-0.2554,324,0.03269,478,0.66397,260,-0.3103,432,0.56459
ENSG00000255248,MIR100HG,115,0.23232,117,0.26746,105,0.09240,50,-1.0375,70,-0.5885,152,0.69630,135,0.50185,103,0.06064,86,-0.2443
ENSG00000109971,HSPA8,134,-1.5044,330,-0.1279,513,0.58304,266,-0.4633,267,-0.4992,273,-0.4223,300,-0.2779,502,0.54627,542,0.77349
ENSG00000023171,GRAMD1B,20,-2.0654,33,-1.3888,45,-0.9235,86,0.08144,79,-0.0567,113,0.52382,80,-0.0163,99,0.31489,131,0.89053
ENSG00000166257,SCN3B,90,-1.9428,96,-1.8582,126,-1.4452,345,0.09804,153,-1.2470,412,0.38171,671,1.20871,364,0.18024,581,1.11751
ENSG00000154144,TBRG1,100,-0.4145,368,1.78119,67,-1.0367,158,0.30290,39,-1.9574,119,-0.1510,116,-0.1840,131,0.00132,151,0.25409
ENSG00000110013,SIAE,31,-0.2227,4,-3.1352,47,0.43242,13,-1.5697,15,-1.3655,41,0.20593,45,0.34672,25,-0.5661,80,1.58150
ENSG00000154146,NRGN,285,-2.7248,1572,-0.1632,1139,-0.6631,2378,0.50114,985,-0.9561,1353,-0.3979,1906,0.14212,2755,0.74603,2910,0.97087
ENSG00000165478,HEPACAM,128,0.13633,120,0.02731,348,1.87169,19,-2.7142,156,0.50854,57,-1.1248,22,-2.4991,214,0.98266,38,-1.8220
ENSG00000165495,PKNOX2,7,-2.5147,184,2.74602,8,-2.4237,20,-1.0995,15,-1.5983,27,-0.6608,27,-0.6755,65,0.73197,43,0.07049
ENSG00000149557,FEZ1,346,1.15608,70,-1.3731,271,0.73353,153,-0.1821,141,-0.3469,154,-0.1731,98,-0.8749,89,-1.0249,216,0.41260
ENSG00000149547,EI24,53,-0.9606,71,-0.5139,62,-0.7090,93,-0.0788,77,-0.4171,140,0.56722,105,0.10556,148,0.66745,128,0.47210
ENSG00000134910,STT3A,18,-0.6256,66,1.44925,59,1.25662,7,-2.0833,28,0.00301,5,-2.3658,30,0.10405,5,-2.5606,29,0.11384
ENSG00000109832,DDX25,0,-7.1305,10,-1.1186,20,-0.1098,7,-1.6103,15,-0.6188,17,-0.3395,39,0.97507,30,0.52969,42,1.26827
ENSG00000182934,SRPRA,11,-2.0628,90,1.21420,22,-1.0527,15,-1.5655,20,-1.2298,43,-0.0240,51,0.27735,74,0.87878,64,0.73594
ENSG00000110074,FOXRED1,16,-1.0298,42,0.45065,20,-0.6967,19,-0.7871,12,-1.5548,17,-0.9598,44,0.49557,81,1.56319,44,0.57962
ENSG00000134909,ARHGAP32,53,-1.4169,187,0.52086,124,-0.1395,103,-0.4256,92,-0.6495,151,0.17542,176,0.42224,88,-0.6609,211,0.82665
ENSG00000084234,APLP2,188,-0.9892,590,0.82242,271,-0.4284,246,-0.5788,190,-1.0510,493,0.52292,539,0.67095,292,-0.3127,462,0.47120
ENSG00000196323,ZBTB44,96,-0.1075,80,-0.3866,111,0.13259,119,0.23369,85,-0.3291,131,0.38858,189,1.01066,59,-0.8634,87,-0.2862
ENSG00000120451,SNX19,18,-0.4727,3,-3.0411,11,-1.2790,21,-0.2697,34,0.59360,16,-0.6637,21,-0.2718,17,-0.5431,49,1.29837
ENSG00000182667,NTM,642,0.80883,183,-1.1706,816,1.22411,177,-1.2234,379,-0.0582,169,-1.2932,525,0.47113,312,-0.3553,363,-0.1317
ENSG00000183715,OPCML,22,-2.5399,107,-0.1578,49,-1.3500,79,-0.6192,66,-0.9609,119,0.01537,225,1.06306,126,0.10824,219,1.19741
ENSG00000080854,IGSF9B,1,-3.9404,3,-2.6724,6,-1.7689,30,0.62106,13,-0.7879,19,-0.0834,50,1.49740,18,-0.2085,36,1.05714
ENSG00000151502,VPS26B,8,-3.2736,150,1.23394,43,-0.7960,53,-0.4598,52,-0.5420,48,-0.6055,78,0.12907,68,-0.0755,117,0.93223
ENSG00000151500,THYN1,31,-0.5718,136,1.91231,34,-0.4290,35,-0.3738,34,-0.4868,7,-2.7258,14,-1.6949,34,-0.4358,67,0.75070
ENSG00000109956,B3GAT1,139,-0.5474,353,0.94706,193,-0.0425,220,0.16789,212,0.11681,95,-1.1263,138,-0.5596,258,0.42472,180,-0.1696
ENSG00000120645,IQSEC3,21,-1.0011,3,-3.6820,27,-0.6242,49,0.29623,62,0.78425,68,0.85916,26,-0.6828,37,-0.1223,45,0.18148
ENSG00000073614,KDM5A,233,1.42578,86,-0.2375,132,0.45338,51,-1.0392,85,-0.2726,135,0.48126,162,0.79016,36,-1.5357,46,-1.2663
ENSG00000060237,WNK1,1173,2.33999,144,-1.2126,228,-0.5110,243,-0.4174,243,-0.4534,437,0.52022,245,-0.4025,145,-1.2003,192,-0.8435
ENSG00000082805,ERC1,266,1.60013,79,-0.4324,66,-0.7028,53,-1.0257,86,-0.3199,196,1.04949,117,0.18515,61,-0.8125,65,-0.7726
ENSG00000006831,ADIPOR2,76,2.00894,3,-3.0836,40,0.85854,7,-1.7153,12,-1.0809,31,0.40139,25,0.07632,12,-1.0771,22,-0.1593
ENSG00000151067,CACNA1C,25,-0.7290,16,-1.3795,30,-0.4954,33,-0.3385,28,-0.6243,69,0.84934,102,1.53034,35,-0.2606,42,0.04737
ENSG00000004478,FKBP4,28,-1.6012,27,-1.6565,66,-0.3270,48,-0.8100,66,-0.3678,72,-0.1868,75,-0.1269,188,1.41006,129,0.86443
ENSG00000111218,PRMT8,6,-2.1055,3,-3.0927,15,-0.7665,27,0.12139,17,-0.6414,22,-0.1963,26,0.00908,59,1.40031,43,0.99430
ENSG00000118971,CCND2,49,-1.8597,314,1.02924,116,-0.5778,149,-0.1931,120,-0.5807,247,0.62229,188,0.17584,224,0.46318,162,-0.0666
ENSG00000078237,TIGAR,11,-1.5129,9,-1.8389,17,-0.9117,33,0.09193,35,0.16821,57,0.95948,49,0.72715,23,-0.5071,38,0.35895
ENSG00000047621,C12orf4,6,-2.6057,7,-2.3124,25,-0.5183,45,0.38556,21,-0.8364,43,0.31182,97,1.70449,36,0.02291,44,0.37870
ENSG00000139180,NDUFA9,32,-0.9427,16,-1.9889,82,0.54395,38,-0.6870,61,0.06701,50,-0.2506,71,0.29196,44,-0.4517,96,0.92462
ENSG00000130035,GALNT8,19,-1.6883,39,-0.5976,52,-0.1539,126,1.32201,42,-0.5196,57,0.00512,39,-0.5821,83,0.60849,64,0.21566
ENSG00000111262,KCNA1,15,-1.7715,32,-0.6421,15,-1.7849,35,-0.5032,21,-1.3894,93,1.06483,101,1.22034,67,0.52705,67,0.59349
ENSG00000139190,VAMP1,14,-1.3892,50,0.51021,15,-1.2911,38,0.06652,20,-1.0076,17,-1.1800,17,-1.1327,28,-0.4116,91,1.87563
ENSG00000111639,MRPL51,67,-0.3985,53,-0.7753,110,0.37797,158,0.98035,105,0.33811,44,-1.0557,46,-0.9723,87,0.00131,91,0.07622
ENSG00000111640,GAPDH,447,-1.8728,1573,0.04347,2217,0.60046,1566,0.03655,1095,-0.5720,639,-1.3425,1046,-0.5937,2075,0.49077,2543,0.96110
ENSG00000111642,CHD4,450,1.37201,138,-0.5719,282,0.56967,78,-1.4305,127,-0.7575,251,0.37509,215,0.12664,251,0.37768,133,-0.6780
ENSG00000111653,ING4,7,-1.7038,3,-3.0636,34,0.59338,27,0.21086,19,-0.3409,13,-0.9126,34,0.60522,33,0.53151,34,0.70219
ENSG00000139200,PIANP,14,-1.8818,7,-2.9245,25,-1.0153,53,0.12434,30,-0.8066,34,-0.5752,58,0.25030,71,0.58429,110,1.60208
ENSG00000111652,COPS7A,36,-0.9219,79,0.28425,86,0.43566,50,-0.4328,35,-1.0544,52,-0.3564,67,0.04220,71,0.13141,106,0.89224
ENSG00000089693,MLF2,83,-1.6125,286,0.27904,144,-0.7950,259,0.11785,156,-0.7329,102,-1.3148,222,-0.1256,521,1.29416,358,0.73693
ENSG00000159335,PTMS,672,0.78862,472,0.20731,202,-1.1099,245,-0.8163,391,-0.1018,460,0.16583,394,-0.0796,660,0.75806,337,-0.3592
ENSG00000250510,GPR162,16,-2.3469,68,-0.2381,50,-0.6963,38,-1.1142,39,-1.1486,59,-0.4633,97,0.33650,193,1.51042,134,1.00020
ENSG00000111667,USP5,17,-1.9291,27,-1.2030,41,-0.5802,72,0.28870,33,-1.0072,15,-2.0453,66,0.15445,125,1.21084,116,1.27629
ENSG00000111669,TPI1,184,-1.6938,506,-0.1590,493,-0.2023,563,0.00718,382,-0.6514,331,-0.8150,520,-0.1178,1023,0.99282,889,0.86727
ENSG00000010626,LRRC23,20,-0.4978,3,-3.2909,16,-0.7925,38,0.53823,32,0.27874,24,-0.2178,20,-0.4642,67,1.48551,25,-0.1745
ENSG00000111674,ENO2,118,-2.3144,523,-0.0659,175,-1.7337,444,-0.3231,274,-1.1446,448,-0.3084,739,0.48946,842,0.70672,1082,1.34246
ENSG00000111676,ATN1,91,-0.0227,233,1.56270,68,-0.4829,96,0.05807,72,-0.4398,51,-0.9228,60,-0.6666,124,0.47358,76,-0.3413
ENSG00000111678,C12orf57,87,-0.5247,65,-0.9817,190,0.72033,228,1.02888,129,0.09612,52,-1.2959,48,-1.4379,208,0.86637,104,-0.2764
ENSG00000215021,PHB2,51,-0.4487,117,0.88880,86,0.37941,69,0.02008,41,-0.8353,20,-1.8160,48,-0.5425,92,0.49027,91,0.52701
ENSG00000139182,CLSTN3,6,-3.6293,84,0.10054,15,-2.4963,48,-0.7707,42,-1.0556,77,-0.0261,140,0.94612,71,-0.1595,171,1.54064
ENSG00000139197,PEX5,21,-0.6751,11,-1.5630,25,-0.4009,42,0.45403,26,-0.3272,15,-1.1479,31,-0.0318,33,0.07174,60,1.21035
ENSG00000059804,SLC2A3,37,-0.8687,63,-0.0568,36,-0.9024,86,0.44429,23,-1.6471,75,0.21731,75,0.21683,74,0.19099,113,1.03480
ENSG00000089818,NECAP1,35,-2.0289,163,0.32524,91,-0.5863,191,0.58460,60,-1.3084,94,-0.5501,141,0.09213,252,1.04946,189,0.64450
ENSG00000166532,RIMKLB,19,-1.1212,82,1.13762,73,0.94590,16,-1.3993,43,0.07808,20,-1.0831,35,-0.2221,78,1.05058,20,-1.1325
ENSG00000111752,PHC1,45,0.76684,29,0.05949,38,0.51873,19,-0.5536,15,-1.0345,31,0.17126,23,-0.2707,39,0.53882,26,-0.1315
ENSG00000003056,M6PR,19,-1.4467,17,-1.5827,45,-0.1368,32,-0.6640,48,-0.0402,46,-0.0746,55,0.19214,59,0.30531,84,1.03336
ENSG00000175899,A2M,152,0.28438,670,3.18987,53,-1.3481,69,-0.9446,103,-0.3694,25,-2.4607,15,-3.1637,152,0.28121,30,-2.3021
ENSG00000139112,GABARAPL1,42,-2.5661,182,-0.3876,143,-0.7520,327,0.54845,113,-1.1966,261,0.18175,295,0.37814,385,0.82110,350,0.75922
ENSG00000256537,SMIM10L1,85,0.45945,18,-1.9035,34,-0.9570,77,0.28848,54,-0.3056,93,0.60324,98,0.68067,64,0.00819,64,-0.0035
ENSG00000070018,LRP6,57,0.78486,58,0.80722,36,0.04869,25,-0.5473,32,-0.1687,40,0.20330,43,0.30477,11,-1.6737,27,-0.4769
ENSG00000111261,MANSC1,9,-1.5742,52,1.16289,36,0.54630,16,-0.6946,15,-0.8374,14,-0.9159,18,-0.5519,23,-0.1801,41,0.89944
ENSG00000111269,CREBL2,26,-1.7594,169,1.16843,94,0.18913,99,0.27541,65,-0.4298,97,0.24696,36,-1.2880,117,0.54148,75,-0.1861
ENSG00000111276,CDKN1B,50,-0.3489,3,-4.4433,121,1.06941,67,0.09546,51,-0.3758,41,-0.6489,68,0.12270,51,-0.3381,95,0.77121
ENSG00000084444,FAM234B,9,-2.8341,42,-0.6258,41,-0.6499,68,0.12889,29,-1.2429,23,-1.5135,72,0.21830,115,1.00510,129,1.43782
ENSG00000273079,GRIN2B,84,-1.9978,417,0.45310,121,-1.4603,189,-0.7863,151,-1.2124,562,0.95333,827,1.64988,180,-0.8641,389,0.38263
ENSG00000171681,ATF7IP,118,1.01010,128,1.15266,56,-0.2184,22,-1.5811,20,-1.8318,100,0.72743,50,-0.3852,97,0.67173,45,-0.5769
ENSG00000084463,WBP11,77,-0.3528,99,0.04168,91,-0.0933,79,-0.3122,75,-0.4302,141,0.61062,167,0.90316,48,-1.0645,104,0.13907
ENSG00000151490,PTPRO,5,-2.3314,3,-2.7066,28,0.29306,10,-1.1778,16,-0.5641,14,-0.7127,44,1.07202,23,0.02682,46,1.33737
ENSG00000023734,STRAP,37,-1.2936,68,-0.3923,94,0.12194,73,-0.2738,54,-0.7969,75,-0.2360,82,-0.0869,114,0.43862,153,1.07188
ENSG00000008394,MGST1,18,-1.6197,39,-0.4359,162,1.98176,24,-1.1588,107,1.44363,27,-1.0029,19,-1.5363,15,-1.8593,25,-1.1814
ENSG00000048540,LMO3,92,-1.5535,47,-2.5350,192,-0.4474,256,-0.0002,229,-0.1907,262,0.03497,296,0.23053,349,0.50173,431,0.98814
ENSG00000052126,PLEKHA5,181,0.87984,32,-1.8197,119,0.18906,67,-0.7148,78,-0.5232,109,0.04894,231,1.30300,80,-0.4325,95,-0.1935
ENSG00000139154,AEBP2,15,-1.3790,3,-3.7840,31,-0.3534,26,-0.6262,31,-0.3958,77,1.13299,57,0.61453,32,-0.3080,62,0.88138
