Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000152558,TMEM123,25,-1.2398,60,0.53479,138,1.80957,14,-1.8642,35,-0.5013
ENSG00000137692,DCUN1D5,61,0.32128,43,-0.4693,55,0.05497,77,0.59308,39,-0.4985
ENSG00000187240,DYNC2H1,46,-0.4273,32,-1.1135,88,0.70385,72,0.37270,150,1.64439
ENSG00000152578,GRIA4,160,1.07105,87,-0.4483,56,-0.9844,74,-0.5779,57,-0.9766
ENSG00000170903,MSANTD4,71,0.38452,52,-0.3305,74,0.32789,75,0.33978,24,-1.4025
ENSG00000182359,KBTBD3,13,-0.0802,13,-0.1764,22,0.73090,2,-2.3965,23,0.84556
ENSG00000149313,AASDHPPT,185,1.24616,80,-0.7715,58,-1.0663,49,-1.3208,115,-0.0213
ENSG00000152402,GUCY1A2,183,1.01156,104,-0.3857,14,-3.2587,76,-0.7483,128,0.05104
ENSG00000152404,CWF19L2,53,-1.4381,56,-1.3260,170,0.70228,374,2.15040,234,1.25639
ENSG00000110675,ELMOD1,192,1.40675,92,-0.4946,3,-5.0661,32,-1.9192,102,-0.1953
ENSG00000166266,CUL5,112,0.46651,66,-0.7095,119,0.40145,46,-1.0562,140,0.67017
ENSG00000075239,ACAT1,87,0.20130,101,0.57268,57,-0.5222,20,-2.0673,49,-0.7621
ENSG00000149308,NPAT,27,0.11896,19,-0.6312,42,0.79363,18,-0.5530,39,0.65488
ENSG00000149311,ATM,35,-0.9222,32,-1.1084,153,1.71589,102,0.98550,90,0.77684
ENSG00000178105,DDX10,73,0.37635,27,-1.6105,54,-0.2312,110,0.92353,123,1.12024
ENSG00000185742,C11orf87,180,1.38783,79,-0.6753,2,-5.5182,38,-1.6117,124,0.20505
ENSG00000137710,RDX,127,-1.5142,187,-0.8149,1169,2.62683,387,0.53490,244,-0.2064
ENSG00000137714,FDX1,38,0.76186,33,0.44167,9,-1.6162,3,-3.0477,8,-1.8288
ENSG00000137727,ARHGAP20,49,1.35831,15,-1.3230,0,-6.0614,27,-0.1478,45,0.64783
ENSG00000170145,SIK2,69,0.60068,47,-0.3224,39,-0.4963,59,0.12987,34,-0.7188
ENSG00000137713,PPP2R1B,10,-0.4597,13,0.06624,29,1.42564,0,-6.7443,16,0.43995
ENSG00000086848,ALG9,24,0.55134,14,-0.5947,17,-0.1806,20,0.07691,20,0.04030
ENSG00000137720,C11orf1,11,-0.8410,25,1.14648,15,-0.1581,0,-4.5741,21,0.35264
ENSG00000109846,CRYAB,154,-1.9437,295,-0.8010,2555,3.52109,226,-1.0082,200,-1.1935
ENSG00000150764,DIXDC1,82,-0.1524,43,-1.3964,208,1.44884,165,1.03816,94,0.10790
ENSG00000150768,DLAT,67,0.93869,45,-0.0895,20,-1.2719,4,-3.6615,41,-0.1967
ENSG00000150776,NKAPD1,42,-0.5596,40,-0.6812,73,0.44553,119,1.27633,87,0.73908
ENSG00000150779,TIMM8B,60,-0.2591,104,1.13588,59,-0.2086,13,-2.5019,17,-2.0772
ENSG00000204370,SDHD,40,0.03601,58,1.01168,25,-0.6924,0,-8.2017,16,-1.3960
ENSG00000150787,PTS,46,0.10040,63,0.90000,20,-1.2381,9,-2.2864,21,-1.1434
ENSG00000149294,NCAM1,579,0.53197,349,-0.6076,528,0.20191,423,-0.1503,456,-0.0330
ENSG00000048028,USP28,21,0.85019,6,-1.5707,13,-0.2681,16,0.11175,27,0.89776
ENSG00000109906,ZBTB16,191,-0.0572,112,-1.1301,241,0.33217,430,1.31334,276,0.54864
ENSG00000076053,RBM7,12,-0.1953,10,-0.3971,26,1.13639,9,-0.5552,17,0.45484
ENSG00000076043,REXO2,21,-0.3767,28,0.25081,32,0.39261,26,0.06243,22,-0.2201
ENSG00000182985,CADM1,130,0.00994,134,0.07917,113,-0.2188,86,-0.6470,170,0.43635
ENSG00000109917,ZPR1,40,0.48408,34,0.11584,23,-0.5517,33,-0.0034,6,-2.3841
ENSG00000160584,SIK3,119,-0.1189,77,-0.9946,220,0.91263,198,0.73215,182,0.59830
ENSG00000168092,PAFAH1B2,220,0.50215,137,-0.5525,210,0.26038,154,-0.2305,170,-0.0729
ENSG00000149577,SIDT2,28,0.48537,18,-0.5076,38,0.81390,11,-1.1369,19,-0.2847
ENSG00000149591,TAGLN,18,-0.8519,30,0.20664,16,-0.8202,74,1.68934,19,-0.5318
ENSG00000160613,PCSK7,35,-1.3512,25,-1.9107,101,0.59056,240,2.16535,190,1.69467
ENSG00000167257,RNF214,47,0.09557,20,-1.5305,63,0.55334,117,1.62842,45,0.01258
ENSG00000186318,BACE1,104,-0.2943,65,-1.2079,428,2.27958,115,-0.0463,90,-0.4387
ENSG00000110274,CEP164,15,-1.4870,10,-2.0525,40,0.33848,136,2.60070,79,1.49415
ENSG00000177103,DSCAML1,13,-0.5205,10,-1.0380,20,0.33005,40,1.45970,31,1.03482
ENSG00000137726,FXYD6,449,0.74894,323,-0.0713,114,-1.6277,149,-1.2314,314,-0.0942
ENSG00000177098,SCN4B,64,1.20152,37,-0.2364,1,-5.2037,5,-2.9400,41,-0.0171
ENSG00000149575,SCN2B,240,1.34468,104,-0.7096,13,-3.5660,101,-0.5848,126,-0.2384
ENSG00000110344,UBE4A,86,0.62049,56,-0.3593,71,0.09402,41,-0.7327,52,-0.3886
ENSG00000167283,ATP5MG,278,-0.0580,432,1.09591,137,-1.1256,98,-1.6241,64,-2.2530
ENSG00000118058,KMT2A,197,-0.6230,99,-1.8646,449,0.86154,660,1.54611,625,1.44480
ENSG00000149582,TMEM25,107,1.61747,44,-0.6762,17,-1.9078,21,-1.6028,28,-1.1909
ENSG00000118096,IFT46,29,1.01636,15,-0.5644,13,-0.5992,0,-5.8985,27,0.46840
ENSG00000095139,ARCN1,65,0.76947,41,-0.3210,46,-0.0776,15,-1.6969,40,-0.2772
ENSG00000019144,PHLDB1,32,-1.8880,45,-1.3276,340,2.42450,249,1.77907,74,-0.2822
ENSG00000110367,DDX6,127,-0.3287,139,-0.1388,182,0.33232,162,0.14094,219,0.63577
ENSG00000186166,CCDC84,36,-0.0123,12,-2.0104,45,0.35971,76,1.24664,83,1.39841
ENSG00000118181,RPS25,445,-1.0947,1223,1.26779,947,0.33697,595,-0.3994,229,-1.8389
ENSG00000196655,TRAPPC4,41,0.57787,33,0.01542,20,-0.7046,5,-2.6427,36,0.15193
ENSG00000149428,HYOU1,91,0.86935,54,-0.3801,25,-1.4245,49,-0.4243,56,-0.2234
ENSG00000160695,VPS11,41,0.73369,33,0.16232,19,-0.7272,3,-3.3990,19,-0.7436
ENSG00000188486,H2AFX,28,-0.1401,35,0.37610,41,0.50039,16,-0.9772,20,-0.6362
ENSG00000172375,C2CD2L,54,0.76360,33,-0.3972,9,-2.1507,48,0.29338,32,-0.3279
ENSG00000172273,HINFP,18,-0.0153,10,-1.0975,12,-0.5988,24,0.41022,50,1.72794
ENSG00000110395,CBL,39,0.42312,24,-0.6268,18,-0.8873,44,0.45201,45,0.50762
ENSG00000076706,MCAM,12,-1.5015,15,-1.0791,50,1.10227,113,2.72761,12,-1.1197
ENSG00000173456,RNF26,25,0.46649,19,-0.1144,9,-1.1631,5,-2.0778,33,0.79016
ENSG00000036672,USP2,57,0.79859,32,-0.5675,21,-1.0385,35,-0.2636,46,0.15083
ENSG00000154096,THY1,1205,1.32905,554,-0.6194,36,-4.4953,420,-0.8823,683,-0.1327
ENSG00000110400,NECTIN1,41,0.23712,36,-0.0695,54,0.62813,30,-0.3394,15,-1.3449
ENSG00000184232,OAF,5,-2.5909,38,1.31389,7,-1.7504,30,0.39366,47,1.14899
ENSG00000181264,TLCD5,15,-0.7331,21,-0.0837,42,1.04359,5,-2.1869,49,1.33521
ENSG00000196914,ARHGEF12,161,0.03325,170,0.15357,71,-1.2252,128,-0.3431,224,0.55780
ENSG00000109929,SC5D,111,0.16570,117,0.28514,114,0.15267,22,-2.2925,90,-0.2240
ENSG00000137642,SORL1,540,1.06852,252,-0.7411,247,-0.5853,140,-1.4492,405,0.18829
ENSG00000255248,MIR100HG,77,-0.3803,57,-0.9519,102,0.17261,152,0.82387,218,1.45541
ENSG00000109971,HSPA8,586,0.45398,636,0.67029,197,-1.3787,95,-2.4619,159,-1.7026
ENSG00000023171,GRAMD1B,114,0.92985,71,-0.2381,8,-3.4202,22,-1.8911,102,0.40481
ENSG00000166257,SCN3B,495,1.04112,208,-0.9601,29,-3.6399,270,-0.3299,553,0.82950
ENSG00000154144,TBRG1,153,0.71081,86,-0.6099,75,-0.6554,103,-0.1681,130,0.19757
ENSG00000110013,SIAE,74,0.96543,38,-0.5882,44,-0.2248,6,-3.1792,60,0.26809
ENSG00000154146,NRGN,2606,0.70966,1980,0.02085,124,-4.1045,1450,-0.4730,1660,-0.2624
ENSG00000165478,HEPACAM,59,-1.7950,217,0.92736,326,1.27873,87,-0.8604,151,-0.0093
ENSG00000165495,PKNOX2,30,1.13879,18,-0.1110,1,-3.5057,3,-2.7261,15,-0.3406
ENSG00000149557,FEZ1,230,-0.2100,237,-0.1477,660,1.63545,121,-1.1393,135,-0.9693
ENSG00000149547,EI24,124,0.26038,88,-0.4766,104,-0.0885,133,0.30131,130,0.25909
ENSG00000134910,STT3A,19,-0.0760,22,0.23433,31,0.71174,1,-4.4238,22,0.16975
ENSG00000109832,DDX25,42,0.51275,31,-0.1900,7,-2.3809,17,-1.0276,56,0.83679
ENSG00000165526,RPUSD4,18,0.51461,16,0.15674,9,-0.6902,4,-1.7757,12,-0.3089
ENSG00000182934,SRPRA,53,0.88294,22,-1.0783,25,-0.5976,35,-0.0863,52,0.52582
ENSG00000110074,FOXRED1,40,0.52302,25,-0.5123,16,-1.0775,35,0.13035,43,0.43626
ENSG00000110080,ST3GAL4,12,0.14215,11,-0.0593,31,1.70283,1,-3.5320,0,-4.3340
ENSG00000149571,KIRREL3,34,1.13588,14,-0.9146,26,0.23257,17,-0.4387,9,-1.3858
ENSG00000134909,ARHGAP32,165,0.63261,114,-0.2505,28,-2.2817,96,-0.4403,164,0.40575
ENSG00000170322,NFRKB,22,0.33641,18,-0.0764,12,-0.6933,10,-0.9457,26,0.47227
ENSG00000084234,APLP2,465,1.04301,271,-0.3088,149,-1.1426,166,-0.9819,179,-0.8648
ENSG00000196323,ZBTB44,100,-0.0425,81,-0.4923,139,0.49836,145,0.56984,113,0.17209
ENSG00000255455,AP003486.1,19,0.65187,11,-0.6825,10,-0.5171,2,-2.6852,30,1.17054
ENSG00000120451,SNX19,38,0.09105,31,-0.3347,53,0.59542,19,-0.9932,53,0.58867
ENSG00000182667,NTM,345,-0.4610,348,-0.4451,606,0.56135,458,0.10835,872,1.18384
ENSG00000183715,OPCML,251,1.44668,93,-0.9722,16,-3.3461,92,-0.7554,164,0.14811
ENSG00000080854,IGSF9B,22,-0.0653,17,-0.5861,4,-2.5314,18,-0.3220,70,1.95942
ENSG00000166086,JAM3,43,-0.5793,27,-1.4204,275,2.98297,28,-1.0815,37,-0.6277
ENSG00000151502,VPS26B,92,0.48962,77,0.04602,30,-1.4085,43,-0.8697,79,0.08004
ENSG00000151500,THYN1,51,0.28138,55,0.43737,26,-0.8443,1,-5.0180,49,0.12091
ENSG00000151498,ACAD8,27,0.72962,14,-0.6795,15,-0.4849,4,-2.4031,37,0.98538
ENSG00000109956,B3GAT1,111,-0.7935,209,0.62244,185,0.20775,175,0.11800,148,-0.1507
ENSG00000120645,IQSEC3,46,0.37822,54,0.84352,4,-3.3202,6,-2.7222,18,-1.1643
ENSG00000073614,KDM5A,63,-1.2075,48,-1.6910,210,0.96601,370,2.01679,257,1.31985
ENSG00000060237,WNK1,184,-1.6011,241,-1.1298,1330,1.99647,1328,1.99334,300,-0.5373
ENSG00000082805,ERC1,55,-0.5374,53,-0.5971,89,0.36517,174,1.52098,83,0.24933
ENSG00000006831,ADIPOR2,26,-1.4968,32,-1.1352,282,2.98909,62,0.11759,54,-0.1113
ENSG00000151067,CACNA1C,44,0.42471,14,-1.8187,3,-3.7497,46,0.32956,127,2.15073
ENSG00000004478,FKBP4,110,0.96282,65,-0.3198,41,-0.9444,28,-1.5226,63,-0.2815
ENSG00000111218,PRMT8,29,0.59356,22,-0.0916,0,-7.6136,13,-0.8767,34,0.65154
ENSG00000118971,CCND2,188,0.83805,142,0.10468,37,-1.9514,70,-1.0174,62,-1.1963
ENSG00000078237,TIGAR,30,0.20953,27,-0.0499,16,-0.7824,21,-0.3794,36,0.44952
ENSG00000047621,C12orf4,51,0.60509,30,-0.5453,18,-1.2081,21,-0.9850,72,0.97248
ENSG00000010219,DYRK4,16,0.14962,15,0.04006,18,0.27570,5,-1.4779,16,0.14100
ENSG00000139180,NDUFA9,109,0.99040,65,-0.2794,32,-1.2779,37,-1.0521,51,-0.5821
ENSG00000130035,GALNT8,75,0.36887,78,0.46584,20,-1.7604,36,-0.8797,38,-0.8062
ENSG00000111262,KCNA1,103,1.44088,40,-0.8696,0,-6.4911,36,-0.8031,66,0.12627
ENSG00000110799,VWF,35,-0.4633,65,1.03742,21,-1.1033,38,-0.1930,20,-1.1790
ENSG00000010278,CD9,27,-1.6101,64,0.05704,224,2.24809,69,0.14368,33,-0.9894
ENSG00000067182,TNFRSF1A,10,-1.7460,39,1.24914,22,-0.1800,0,-7.7692,54,1.29397
ENSG00000215039,CD27-AS1,30,-0.0864,31,-0.0117,50,0.78140,20,-0.6528,28,-0.1650
ENSG00000139190,VAMP1,110,2.60822,23,-1.5509,17,-1.6509,7,-2.8248,8,-2.7127
ENSG00000111639,MRPL51,77,-0.5398,163,1.36096,81,-0.3108,29,-1.8425,23,-2.1965
ENSG00000111640,GAPDH,2304,0.34601,2569,0.62896,1125,-0.8843,392,-2.4529,894,-1.2325
ENSG00000010295,IFFO1,22,0.36955,16,-0.4240,13,-0.5588,15,-0.3399,30,0.70077
ENSG00000111642,CHD4,148,-0.6937,125,-1.0151,424,1.19598,539,1.63140,217,0.08022
ENSG00000111653,ING4,37,0.90977,21,-0.4125,17,-0.6061,5,-2.2423,28,0.14495
ENSG00000139200,PIANP,71,0.56876,57,0.05984,5,-3.4954,44,-0.3610,53,-0.0707
ENSG00000111652,COPS7A,96,0.88394,71,0.09668,32,-1.1262,17,-2.0823,30,-1.2414
ENSG00000089693,MLF2,335,0.66849,271,0.13677,109,-1.3046,129,-1.0552,150,-0.8265
ENSG00000159335,PTMS,286,-0.3614,303,-0.2403,61,-2.5689,748,1.32952,554,0.80450
ENSG00000250510,GPR162,97,0.81762,73,0.08198,10,-2.9421,23,-1.6702,60,-0.2407
ENSG00000111667,USP5,90,0.65226,61,-0.2804,34,-1.0657,49,-0.5480,74,0.10806
ENSG00000111669,TPI1,917,0.58387,810,0.26547,296,-1.3689,277,-1.4709,472,-0.6639
ENSG00000010626,LRRC23,29,0.19586,26,-0.1054,26,-0.0599,32,0.27056,18,-0.5890
ENSG00000111674,ENO2,1137,1.62268,420,-0.8867,111,-2.6489,358,-0.9175,430,-0.6400
ENSG00000111676,ATN1,60,-0.5539,97,0.52383,73,-0.1069,92,0.26191,66,-0.2663
ENSG00000111678,C12orf57,147,-0.3681,261,1.06476,145,-0.2908,92,-0.9756,47,-1.9824
ENSG00000215021,PHB2,95,0.53692,82,0.18546,40,-0.9996,17,-2.2675,71,-0.1086
ENSG00000126749,EMG1,16,-0.4304,23,0.34442,17,-0.2389,28,0.51651,17,-0.2311
ENSG00000159403,C1R,14,-0.5012,28,1.30797,14,-0.2813,9,-1.0327,0,-4.6823
ENSG00000139182,CLSTN3,131,1.67154,42,-1.0969,3,-4.7003,43,-0.8344,70,-0.0730
ENSG00000139197,PEX5,57,0.92148,33,-0.4057,28,-0.5264,36,-0.1420,13,-1.6509
ENSG00000059804,SLC2A3,101,1.11897,46,-0.7435,17,-2.0125,47,-0.5284,75,0.19547
ENSG00000065970,FOXJ2,23,0.25498,19,-0.1392,17,-0.2579,31,0.68817,8,-1.3793
ENSG00000089818,NECAP1,200,1.20972,103,-0.4622,37,-1.8865,50,-1.4176,105,-0.2998
ENSG00000226711,FAM66C,5,-2.1410,15,-0.3335,17,-0.0267,40,1.34858,56,1.96619
ENSG00000166532,RIMKLB,28,-0.6684,47,0.47187,10,-1.9662,31,-0.3647,84,1.28929
ENSG00000111752,PHC1,26,0.10747,21,-0.3433,16,-0.6705,32,0.44610,35,0.57193
ENSG00000003056,M6PR,87,1.35306,40,-0.6040,18,-1.5945,12,-2.2559,47,-0.1868
ENSG00000175899,A2M,40,-0.9331,106,1.44655,26,-1.3267,61,-0.0554,24,-1.4823
ENSG00000139112,GABARAPL1,345,1.06015,221,-0.0912,39,-2.6771,100,-1.2748,132,-0.8634
ENSG00000060138,YBX3,13,-0.7887,24,0.50293,22,0.18296,6,-1.6375,37,1.04373
ENSG00000256537,SMIM10L1,60,-0.0594,61,-0.0560,84,0.48341,82,0.43570,33,-0.9456
ENSG00000070018,LRP6,32,-0.4455,23,-1.0224,74,1.03217,47,0.29464,89,1.37396
ENSG00000111261,MANSC1,38,0.99402,23,-0.2946,8,-1.6578,10,-1.4166,24,-0.1427
ENSG00000165714,BORCS5,18,0.44503,15,-0.0684,19,0.35093,10,-0.5902,5,-1.4921
ENSG00000111266,DUSP16,14,-0.1777,12,-0.4415,24,0.72294,28,0.97173,10,-0.5832
ENSG00000111269,CREBL2,59,-0.0603,80,0.67178,26,-1.2903,11,-2.5177,76,0.34968
ENSG00000111276,CDKN1B,105,0.30121,94,0.04437,125,0.49057,38,-1.3504,56,-0.7779
ENSG00000178878,APOLD1,27,-0.4005,42,0.57798,29,-0.1948,41,0.35851,15,-1.1346
ENSG00000013583,HEBP1,27,0.44181,20,-0.1772,36,0.79186,0,-5.3360,19,-0.2565
ENSG00000084444,FAM234B,119,1.64273,45,-0.8063,7,-3.2152,31,-1.1721,44,-0.6546
ENSG00000273079,GRIN2B,327,1.14690,136,-0.9181,12,-4.2548,209,-0.0269,269,0.37305
ENSG00000171681,ATF7IP,33,-0.5475,36,-0.3708,84,1.14055,80,1.05038,28,-0.6412
ENSG00000246705,H2AFJ,7,-1.4822,20,0.52400,54,2.05537,5,-1.8271,10,-0.6964
ENSG00000084463,WBP11,133,0.63184,76,-0.6293,115,0.18029,90,-0.2194,90,-0.2066
ENSG00000134533,RERG,15,-0.6825,39,1.86189,0,-5.8703,0,-7.5280,14,-0.6429
ENSG00000151490,PTPRO,24,0.42373,21,0.06106,1,-4.4410,19,-0.1433,24,0.23029
ENSG00000151491,EPS8,12,-1.4729,43,1.47949,30,0.26247,12,-1.0559,17,-0.6003
ENSG00000023734,STRAP,123,0.61384,108,0.28422,56,-0.8268,33,-1.6299,40,-1.3209
ENSG00000008394,MGST1,44,-1.4368,167,1.77951,45,-1.0884,25,-1.9814,95,0.04871
ENSG00000048540,LMO3,289,0.28388,293,0.32288,29,-3.2182,173,-0.6063,283,0.16212
ENSG00000052126,PLEKHA5,94,-0.1855,62,-1.0030,71,-0.5718,130,0.38576,300,1.85112
ENSG00000139154,AEBP2,44,0.50930,33,-0.2008,36,-0.0025,16,-1.2162,34,-0.0629
ENSG00000139155,SLCO1C1,14,-1.4867,65,2.43995,9,-1.8539,0,-7.5684,16,-1.0180
ENSG00000084453,SLCO1A2,15,-3.2598,31,-2.1660,589,3.44227,300,1.85503,50,-1.1107
ENSG00000121350,PYROXD1,45,0.98450,16,-1.2729,43,0.52594,22,-0.4790,29,-0.1009
ENSG00000004700,RECQL,11,-0.7479,15,-0.1578,35,1.23465,9,-0.9108,31,0.99725
ENSG00000111711,GOLT1B,39,1.03024,20,-0.5234,23,-0.1733,10,-1.3669,17,-0.6939
ENSG00000134548,SPX,11,-1.8346,42,0.87433,47,0.72782,58,1.08530,11,-1.5426
ENSG00000111716,LDHB,633,0.18252,804,0.80689,233,-1.4110,164,-1.9278,288,-1.0908
ENSG00000069431,ABCC9,10,-0.9734,22,0.78648,14,-0.2427,5,-1.7527,31,1.04908
ENSG00000111726,CMAS,189,1.35491,94,-0.4467,37,-1.7062,34,-1.8316,68,-0.8151
ENSG00000111728,ST8SIA1,98,1.82378,33,-0.9433,10,-2.4784,19,-1.5752,30,-0.8772
ENSG00000111731,C2CD5,79,1.25030,30,-0.9789,13,-1.9483,30,-0.7629,64,0.42246
ENSG00000139163,ETNK1,100,0.76404,57,-0.5616,46,-0.7387,42,-0.8823,98,0.45306
ENSG00000134532,SOX5,22,-0.6252,35,0.32715,17,-0.8927,14,-1.1930,74,1.48852
ENSG00000060982,BCAT1,96,1.16883,47,-0.6025,35,-0.8625,18,-1.8854,59,-0.0920
ENSG00000205707,ETFRF1,19,-1.0024,44,0.79544,82,1.59766,6,-2.3222,10,-1.7852
ENSG00000133703,KRAS,80,0.74862,48,-0.4349,23,-1.4654,30,-1.0682,87,0.61237
ENSG00000246695,RASSF8-AS1,32,-0.5220,35,-0.3734,45,0.11173,63,0.65932,81,1.08833
ENSG00000123094,RASSF8,30,-0.7585,50,0.33014,77,0.92558,48,0.13644,34,-0.3922
ENSG00000123095,BHLHE41,84,-0.3182,125,0.62459,126,0.42633,17,-2.5718,88,-0.1561
ENSG00000123096,SSPN,14,-2.1765,58,0.63274,124,1.72951,9,-2.3833,75,0.82125
ENSG00000123104,ITPR2,44,-1.3520,104,0.39271,63,-0.5248,62,-0.5473,252,1.80861
ENSG00000064102,INTS13,17,-0.3708,12,-1.0642,62,1.91799,24,0.24009,22,0.13626
ENSG00000111790,FGFR1OP2,104,0.28368,76,-0.4130,76,-0.3080,64,-0.5557,154,0.83119
ENSG00000064115,TM7SF3,61,0.20390,48,-0.3184,49,-0.1955,62,0.17334,65,0.26345
ENSG00000152944,MED21,49,1.00617,26,-0.4962,20,-0.7446,8,-2.1123,36,0.12566
ENSG00000275764,AC092747.4,28,0.64224,17,-0.4317,9,-1.2375,24,0.17367,21,-0.0343
ENSG00000211455,STK38L,53,0.57719,41,-0.0320,30,-0.5024,12,-1.8468,41,-0.0459
ENSG00000110841,PPFIBP1,112,-0.2203,74,-1.0289,146,0.25638,267,1.27715,205,0.82359
ENSG00000061794,MRPS35,88,0.88287,52,-0.3784,45,-0.4935,9,-2.8246,69,0.17314
ENSG00000087448,KLHL42,136,0.60061,80,-0.5974,111,0.05686,110,0.04164,87,-0.3218
ENSG00000123106,CCDC91,163,0.41324,122,-0.2419,168,0.33259,87,-0.6924,108,-0.3666
ENSG00000064763,FAR2,30,1.58716,14,-0.4788,1,-4.0833,10,-0.7859,3,-2.5674
ENSG00000087502,ERGIC2,80,-0.1956,99,0.29073,133,0.68018,44,-1.0379,68,-0.3842
ENSG00000133687,TMTC1,57,1.13193,33,-0.2884,8,-2.2501,13,-1.5591,29,-0.3697
ENSG00000133704,IPO8,29,-0.0201,23,-0.4404,29,0.03512,46,0.76931,33,0.22578
ENSG00000110888,CAPRIN2,59,0.24554,24,-1.5259,35,-0.6354,61,0.21858,157,1.85655
ENSG00000170456,DENND5B,121,1.05960,52,-0.8910,29,-1.5558,62,-0.4164,105,0.42345
ENSG00000151743,AMN1,68,0.76287,47,-0.1446,28,-0.9024,28,-0.8966,36,-0.5202
ENSG00000174718,RESF1,38,-0.1619,26,-0.9302,69,0.84837,59,0.59471,67,0.79043
ENSG00000151746,BICD1,92,0.42730,58,-0.6054,38,-1.0687,114,0.63987,95,0.33675
ENSG00000139132,FGD4,30,-0.3977,42,0.33357,44,0.31516,30,-0.2994,37,0.03694
ENSG00000087470,DNM1L,265,0.78997,147,-0.5825,125,-0.6776,84,-1.2759,274,0.55779
ENSG00000139117,CPNE8,41,1.25258,21,-0.4034,7,-1.9180,13,-0.9790,13,-0.9972
ENSG00000139116,KIF21A,693,0.94892,234,-1.4040,376,-0.3860,584,0.31356,615,0.39596
ENSG00000173208,ABCD2,34,0.95336,26,0.24462,3,-2.8234,0,-6.6016,14,-0.7518
ENSG00000151229,SLC2A13,150,1.22254,87,-0.2041,5,-4.1738,36,-1.4958,60,-0.7203
ENSG00000188906,LRRK2,29,0.00549,23,-0.4724,6,-2.2552,51,0.90132,54,0.99177
ENSG00000018236,CNTN1,437,0.63780,287,-0.3481,86,-2.0757,225,-0.6300,504,0.65034
ENSG00000151233,GXYLT1,11,-0.8924,15,-0.2754,34,1.09756,28,0.74806,24,0.49943
ENSG00000015153,YAF2,113,0.53434,71,-0.5317,78,-0.2344,31,-1.6393,155,0.86898
ENSG00000134283,PPHLN1,63,0.68236,44,-0.1694,27,-0.8442,13,-1.9812,56,0.26481
ENSG00000139168,ZCRB1,138,-0.7724,196,-0.0462,388,1.09321,273,0.49997,206,0.04214
ENSG00000139174,PRICKLE1,63,1.65770,23,-0.9204,1,-4.7961,27,-0.4305,20,-0.8600
ENSG00000129317,PUS7L,21,-1.3500,24,-1.0890,55,0.44106,117,1.76059,108,1.59929
ENSG00000151239,TWF1,39,-0.1061,42,0.06026,71,0.90227,29,-0.5261,26,-0.7142
ENSG00000184613,NELL2,401,1.83294,144,-0.8362,10,-4.4400,66,-1.7987,130,-0.7970
ENSG00000273015,AC008124.1,16,-0.0295,14,-0.3161,41,1.55614,16,-0.0745,2,-2.9778
ENSG00000189079,ARID2,17,-0.4066,10,-1.3480,39,1.01625,31,0.61599,50,1.44784
ENSG00000139218,SCAF11,112,-0.6194,101,-0.8224,314,1.21826,331,1.31562,160,0.09689
ENSG00000111371,SLC38A1,245,1.25087,89,-1.1146,97,-0.7270,122,-0.3699,147,-0.0850
ENSG00000134294,SLC38A2,202,1.36154,74,-1.0160,96,-0.3825,48,-1.4302,105,-0.2452
ENSG00000005175,RPAP3,61,0.57563,24,-1.3230,53,0.16213,61,0.36744,74,0.69389
ENSG00000079337,RAPGEF3,11,-1.7506,39,0.72851,43,0.60745,34,0.24460,42,0.58403
ENSG00000211584,SLC48A1,107,-0.0431,106,-0.0665,227,1.22006,31,-1.8982,90,-0.2992
ENSG00000134291,TMEM106C,26,0.36020,21,-0.1398,11,-0.9984,13,-0.7581,33,0.60303
ENSG00000152556,PFKM,106,0.79008,83,0.14538,22,-1.9009,16,-2.3438,60,-0.4024
ENSG00000177981,ASB8,83,0.30649,70,-0.0894,57,-0.3832,27,-1.5133,106,0.59801
ENSG00000177875,CCDC184,53,1.58711,22,-0.7020,1,-5.0708,16,-0.9830,19,-0.7261
ENSG00000167528,ZNF641,28,0.93040,19,-0.0289,9,-1.2123,6,-1.6556,10,-1.0020
ENSG00000139620,KANSL2,17,0.62529,11,-0.4102,18,0.45764,1,-3.3310,15,0.15558
ENSG00000129315,CCNT1,24,0.06441,14,-0.9946,43,0.99828,25,0.10384,36,0.69788
ENSG00000167535,CACNB3,44,0.25915,52,0.68270,2,-3.9579,15,-1.4557,32,-0.3258
ENSG00000174243,DDX23,51,0.16048,39,-0.4403,58,0.28937,57,0.28358,51,0.09520
ENSG00000172602,RND1,45,1.46751,19,-0.6993,1,-4.1538,17,-0.7292,19,-0.5300
ENSG00000134285,FKBP11,12,-0.9764,20,0.06136,5,-2.0260,35,0.94480,47,1.46228
ENSG00000134287,ARF3,374,0.33494,376,0.35057,102,-1.7623,194,-0.7966,273,-0.2702
ENSG00000169884,WNT10B,17,0.25531,16,0.01513,0,-4.1874,14,-0.1753,24,0.72249
ENSG00000181418,DDN,74,-1.4277,288,1.89402,8,-4.2566,127,-0.3034,109,-0.5300
ENSG00000181929,PRKAG1,32,0.52382,30,0.39847,20,-0.4079,0,-5.8233,13,-1.0035
ENSG00000167548,KMT2D,25,-0.2293,21,-0.5523,19,-0.6006,48,0.89056,53,1.07117
