Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000168913,ENHO,98,-1.8469,183,-0.9118,134,-1.4843,865,1.68351,559,1.04419,312,-0.0813,220,-0.6919
ENSG00000122756,CNTFR,15,-1.0935,15,-1.0903,14,-1.2218,69,1.37434,60,1.37688,12,-1.4294,22,-0.5346
ENSG00000164967,RPP25L,12,-0.7535,17,-0.1924,13,-0.7029,29,0.66248,33,1.05001,10,-0.9556,16,-0.2713
ENSG00000137100,DCTN3,50,-0.9418,80,-0.2192,33,-1.6712,128,0.53599,133,0.69270,63,-0.5836,134,0.70713
ENSG00000147955,SIGMAR1,19,-0.6233,16,-0.8776,22,-0.5116,35,0.28733,40,0.60627,20,-0.5801,38,0.50780
ENSG00000187186,AL162231.1,15,-2.7706,29,-1.8339,37,-1.5827,121,0.38436,163,1.04472,106,0.15663,144,0.77486
ENSG00000122733,PHF24,21,-2.6639,70,-0.8948,112,-0.1910,92,-0.4873,124,-0.0214,170,0.49361,213,1.04551
ENSG00000165280,VCP,112,-0.2270,157,0.31508,100,-0.4525,95,-0.4872,122,-0.0933,72,-0.9116,206,0.90140
ENSG00000165283,STOML2,32,-1.0250,21,-1.6283,33,-1.0384,82,0.47170,86,0.62587,39,-0.7191,102,0.97767
ENSG00000005238,FAM214B,32,0.01486,7,-2.1543,31,-0.0652,29,-0.1539,34,0.13929,47,0.65114,36,0.22892
ENSG00000198722,UNC13B,16,-1.0642,32,-0.0325,39,0.33526,27,-0.3176,28,-0.2881,22,-0.6333,48,0.73017
ENSG00000198853,RUSC2,30,-1.5326,91,0.16541,69,-0.3053,84,0.02442,78,-0.0972,100,0.30962,112,0.57923
ENSG00000107140,TESK1,11,-1.8781,34,-0.1573,26,-0.6700,57,0.66728,48,0.42473,49,0.41886,40,0.12039
ENSG00000159884,CCDC107,20,-0.7738,37,0.14420,31,-0.1592,33,-0.0311,44,0.48177,37,0.13248,31,-0.1751
ENSG00000137076,TLN1,110,1.91039,25,-0.6218,46,0.37895,46,0.33439,34,-0.1612,6,-2.6557,13,-1.7366
ENSG00000107175,CREB3,30,-0.8836,63,0.28827,41,-0.4267,68,0.41365,64,0.36216,60,0.19403,48,-0.1680
ENSG00000070610,GBA2,25,-1.2043,33,-0.7515,38,-0.6201,33,-0.7419,71,0.50477,57,0.07668,87,0.93343
ENSG00000107185,RGP1,7,-1.9002,40,0.84305,33,0.59946,38,0.73148,21,-0.2179,15,-0.7698,16,-0.6633
ENSG00000137133,HINT2,41,0.05761,18,-1.1720,13,-1.7880,72,1.00092,59,0.77395,31,-0.3722,43,0.18589
ENSG00000137103,TMEM8B,26,-1.4232,69,0.09576,44,-0.6756,76,0.24071,82,0.42017,94,0.58293,69,0.08290
ENSG00000122705,CLTA,189,-0.5319,247,-0.1070,195,-0.5306,194,-0.4877,301,0.23900,253,-0.0743,385,0.71446
ENSG00000159921,GNE,41,1.04391,16,-0.4889,21,-0.0508,17,-0.3749,16,-0.5256,25,0.21568,22,0.04163
ENSG00000137075,RNF38,31,-1.0367,59,-0.0511,52,-0.2938,76,0.34426,43,-0.5999,59,-0.0554,98,0.91638
ENSG00000281649,EBLN3P,53,-0.1248,99,0.88393,46,-0.4040,54,-0.1161,48,-0.3071,67,0.23982,58,0.01252
ENSG00000147905,ZCCHC7,41,1.05281,24,0.12556,37,1.01855,19,-0.2042,7,-1.8529,26,0.27215,10,-1.2125
ENSG00000137106,GRHPR,111,0.83524,45,-0.6280,26,-1.5451,76,0.20869,114,1.03949,30,-1.2448,64,-0.0867
ENSG00000175768,TOMM5,24,-1.3676,54,-0.1317,17,-1.9687,62,0.09247,109,1.22474,55,-0.0904,70,0.31630
ENSG00000122741,DCAF10,53,-0.3612,95,0.57419,83,0.39427,46,-0.5869,63,-0.1115,75,0.17994,54,-0.3652
ENSG00000180071,ANKRD18A,185,3.14869,3,-3.7003,72,1.35182,0,-9.4305,0,-9.2444,21,-0.8848,9,-2.2990
ENSG00000283886,BX664615.2,28,0.56167,16,-0.3593,18,-0.1092,22,0.17527,16,-0.3496,23,0.28241,19,-0.0299
ENSG00000240240,BX664727.3,14,-0.8014,16,-0.5795,54,1.75658,16,-0.5918,19,-0.3190,9,-1.3581,16,-0.6698
ENSG00000231527,FAM27C,14,-0.4830,15,-0.3487,30,0.87987,10,-0.9734,19,-0.0251,21,0.18042,16,-0.3040
ENSG00000107242,PIP5K1B,6,-2.4663,61,0.97920,15,-1.3485,37,0.13493,56,0.99117,16,-1.1077,37,0.18637
ENSG00000119139,TJP2,188,3.52038,26,-0.3619,8,-2.1470,64,1.08934,10,-1.9120,8,-2.1659,4,-3.0705
ENSG00000107282,APBA1,15,-1.3666,38,0.08874,45,0.39366,40,0.13707,20,-0.9604,54,0.65555,43,0.28998
ENSG00000188647,PTAR1,84,0.82979,33,-0.6887,66,0.47443,85,0.85078,46,-0.1728,27,-0.9912,28,-0.9957
ENSG00000198887,SMC5,142,1.91203,45,-0.0966,74,0.82767,35,-0.4702,16,-1.7468,31,-0.6907,23,-1.2402
ENSG00000119138,KLF9,44,-1.4134,147,0.45080,98,-0.2173,90,-0.3235,121,0.16280,138,0.35629,126,0.22720
ENSG00000083067,TRPM3,48,-0.2803,20,-1.5890,101,1.12796,37,-0.6590,42,-0.5333,87,0.68672,46,-0.3657
ENSG00000107362,ABHD17B,102,1.70727,26,-0.5632,28,-0.5085,27,-0.5349,25,-0.7063,35,-0.1474,42,0.16656
ENSG00000119125,GDA,28,-2.5384,161,0.10324,144,-0.0902,58,-1.4749,167,0.18109,108,-0.5343,268,1.13156
ENSG00000107372,ZFAND5,215,-0.6353,316,-0.0358,270,-0.3123,228,-0.5453,336,0.07121,353,0.14292,452,0.63620
ENSG00000165092,ALDH1A1,57,0.46545,11,-2.0171,24,-0.9743,89,1.23804,54,0.44427,58,0.51685,27,-0.7586
ENSG00000198963,RORB,56,-2.1187,245,0.13797,237,0.09693,230,0.03507,69,-1.9313,421,1.05272,342,0.80568
ENSG00000156017,CARNMT1,24,-0.0171,41,0.89346,28,0.26234,10,-1.2739,19,-0.3639,28,0.23011,21,-0.2131
ENSG00000106733,NMRK1,29,-0.2367,19,-0.8473,20,-0.9153,38,0.20072,44,0.47653,19,-0.8742,53,0.84679
ENSG00000134996,OSTF1,24,-0.2327,29,0.04913,20,-0.5685,22,-0.3757,33,0.27979,24,-0.2216,38,0.54694
ENSG00000135002,RFK,33,-1.8690,97,-0.2371,86,-0.4736,90,-0.3572,107,-0.0935,163,0.60675,179,0.89535
ENSG00000106772,PRUNE2,279,1.32482,22,-2.6182,130,0.03137,61,-1.1427,54,-1.4438,123,-0.0583,213,0.99459
ENSG00000197969,VPS13A,54,-1.0328,121,0.22407,234,1.66610,38,-1.5656,40,-1.6009,118,0.18385,88,-0.3201
ENSG00000156052,GNAQ,302,-0.3871,425,0.15718,438,0.23138,237,-0.7596,413,0.12248,497,0.41315,348,-0.1861
ENSG00000148019,CEP78,134,1.36438,72,0.28777,100,0.97757,44,-0.4963,26,-1.3666,37,-0.7433,31,-1.0976
ENSG00000135069,PSAT1,197,1.64910,17,-2.2847,44,-0.9242,199,1.66284,88,0.26701,17,-2.2069,33,-1.3760
ENSG00000106829,TLE4,342,2.12662,53,-1.0366,173,0.98385,28,-1.9867,25,-2.2646,109,0.06643,57,-1.0144
ENSG00000196781,TLE1,48,-0.1911,56,0.06025,39,-0.5448,69,0.40023,89,0.96663,20,-1.5180,45,-0.3106
ENSG00000135018,UBQLN1,82,-0.4602,110,0.01420,75,-0.6475,70,-0.6947,134,0.36711,70,-0.7017,173,0.87758
ENSG00000165113,GKAP1,126,1.60309,70,0.56571,56,0.22108,66,0.45142,13,-2.0875,24,-1.0980,36,-0.5719
ENSG00000165115,KIF27,59,1.28420,24,-0.2064,46,0.99759,22,-0.3675,10,-1.5580,27,-0.0138,15,-1.0231
ENSG00000165119,HNRNPK,421,0.09725,467,0.26675,342,-0.2620,330,-0.2907,408,0.05267,304,-0.4190,470,0.31670
ENSG00000148053,NTRK2,1194,0.59227,717,-0.2357,969,0.28024,1346,0.79605,741,-0.2053,762,-0.1402,440,-1.0777
ENSG00000135049,AGTPBP1,205,1.71490,47,-0.7543,86,0.20883,26,-1.6085,46,-0.8680,70,-0.1392,76,-0.0044
ENSG00000135040,NAA35,70,0.27109,93,0.74343,100,1.00600,51,-0.2462,40,-0.6820,35,-0.8139,33,-1.0051
ENSG00000135052,GOLM1,70,-0.8778,159,0.41433,115,-0.1264,167,0.49852,116,-0.1005,94,-0.4241,139,0.22747
ENSG00000135070,ISCA1,19,-2.4915,82,-0.2814,72,-0.5254,67,-0.5959,126,0.46560,83,-0.2600,166,1.03577
ENSG00000083223,TUT7,78,0.92942,73,0.82488,78,1.12655,19,-1.3079,24,-0.9925,42,-0.0887,13,-2.0053
ENSG00000196730,DAPK1,9,-2.3473,31,-0.4674,28,-0.6957,33,-0.3907,88,1.50136,32,-0.4520,43,0.02553
ENSG00000135047,CTSL,54,0.10482,37,-0.5037,21,-1.4742,64,0.36562,59,0.26848,51,0.00623,72,0.64449
ENSG00000106723,SPIN1,105,-0.7409,208,0.32949,121,-0.5774,117,-0.5791,191,0.22225,176,0.05950,231,0.58596
ENSG00000148082,SHC3,31,-2.9451,319,0.62894,267,0.37548,312,0.59215,220,0.01600,311,0.58240,115,-1.0707
ENSG00000187742,SECISBP2,72,0.33634,82,0.56842,82,0.65549,36,-0.7360,40,-0.6386,54,-0.1234,46,-0.3973
ENSG00000187764,SEMA4D,266,2.67733,23,-1.5225,41,-0.7430,28,-1.2770,32,-1.1323,51,-0.3582,61,-0.0790
ENSG00000165023,DIRAS2,98,-1.6123,271,-0.0544,406,0.70772,68,-2.1401,88,-1.8952,491,0.93336,442,0.88425
ENSG00000148090,AUH,26,-0.2286,21,-0.5512,17,-0.9556,13,-1.2378,36,0.33831,30,0.00177,51,1.06526
ENSG00000090054,SPTLC1,46,0.13355,14,-1.6314,43,0.02826,35,-0.2887,45,0.09777,62,0.62217,45,0.11534
ENSG00000196305,IARS,33,-0.7628,53,-0.0420,48,-0.2056,38,-0.5604,57,0.08065,35,-0.6632,87,0.90090
ENSG00000198000,NOL8,119,1.44724,69,0.49403,73,0.66927,44,-0.2225,25,-1.1829,35,-0.5806,23,-1.2963
ENSG00000185963,BICD2,54,0.26240,99,1.31039,41,-0.1710,37,-0.3217,35,-0.4404,45,-0.0091,34,-0.5249
ENSG00000165233,CARD19,8,-1.5952,14,-0.7517,16,-0.5657,37,0.80249,25,0.18920,7,-1.6659,38,1.04411
ENSG00000131669,NINJ1,28,0.67285,4,-2.0807,4,-2.2518,42,1.37814,31,0.95058,11,-0.8227,15,-0.3383
ENSG00000165238,WNK2,17,-2.4691,80,-0.1514,79,-0.1886,64,-0.4859,88,0.01895,151,0.90877,115,0.50059
ENSG00000188938,FAM120AOS,60,-0.2461,55,-0.3780,91,0.49426,48,-0.5755,55,-0.4075,113,0.79354,65,-0.1327
ENSG00000048828,FAM120A,166,0.80592,90,-0.2026,132,0.48861,84,-0.2965,93,-0.1560,69,-0.5989,79,-0.4461
ENSG00000197724,PHF2,35,0.78249,15,-0.5162,28,0.47771,35,0.78351,14,-0.7635,18,-0.3001,15,-0.6485
ENSG00000158079,PTPDC1,122,2.96346,24,-0.0830,23,-0.2265,3,-3.0326,6,-2.1966,14,-0.9700,19,-0.5489
ENSG00000148110,MFSD14B,46,1.19611,25,0.17521,13,-0.8549,22,-0.0021,19,-0.2594,16,-0.5273,25,0.17369
ENSG00000185920,PTCH1,27,-0.0046,24,-0.1846,23,-0.2541,34,0.37184,45,0.96182,20,-0.4470,15,-1.0253
ENSG00000182150,ERCC6L2,84,0.29470,81,0.25410,127,1.19653,39,-0.9076,53,-0.4770,62,-0.1835,35,-1.1460
ENSG00000130956,HABP4,96,-1.3650,183,-0.3803,188,-0.3775,281,0.30204,297,0.45196,296,0.38942,252,0.14241
ENSG00000081377,CDC14B,123,2.13853,11,-1.8046,55,0.74497,40,0.13609,17,-1.2661,13,-1.5274,19,-1.0868
ENSG00000196312,MFSD14C,54,0.34773,43,-0.0429,62,0.64530,21,-1.1202,35,-0.3757,58,0.46870,34,-0.4552
ENSG00000136842,TMOD1,18,-1.3938,50,0.18592,23,-1.0817,39,-0.1746,95,1.58480,15,-1.6502,42,-0.0991
ENSG00000136925,TSTD2,16,-0.4344,34,0.82574,17,-0.3409,14,-0.5508,19,-0.1047,15,-0.5382,27,0.52407
ENSG00000136937,NCBP1,22,-0.3360,50,1.05153,26,-0.0642,23,-0.2131,24,-0.1812,21,-0.3487,25,-0.0866
ENSG00000136936,XPA,167,1.41536,68,-0.0994,95,0.49619,52,-0.5193,53,-0.5532,81,0.16677,32,-1.3676
ENSG00000136938,ANP32B,709,2.57491,65,-1.5454,183,0.05021,169,-0.0770,74,-1.4449,212,0.28616,53,-1.9529
ENSG00000095380,NANS,4,-2.4387,16,-0.5711,14,-0.8500,13,-0.8689,32,0.53750,24,0.02133,43,1.19239
ENSG00000136928,GABBR2,22,-4.0961,425,0.31890,377,0.14113,219,-0.7270,373,0.12380,340,-0.0398,491,0.64582
ENSG00000106803,SEC61B,48,-0.2443,76,0.48306,15,-2.0883,84,0.65002,93,0.95259,14,-2.1300,64,0.21576
ENSG00000136874,STX17,59,0.85748,26,-0.4697,53,0.81141,43,0.33590,18,-1.1088,26,-0.4585,26,-0.4853
ENSG00000023318,ERP44,30,-0.1013,69,1.28992,40,0.42085,28,-0.2285,18,-0.9758,21,-0.6164,28,-0.2392
ENSG00000066697,MSANTD3,29,0.03397,20,-0.5663,43,0.75497,24,-0.3161,17,-0.9206,48,0.83347,24,-0.3134
ENSG00000241697,TMEFF1,97,0.00578,76,-0.3841,75,-0.4324,62,-0.6886,72,-0.5200,127,0.44585,155,0.91576
ENSG00000136897,MRPL50,29,0.13565,28,0.07746,25,-0.1571,17,-0.7478,37,0.60803,15,-0.8744,28,0.07123
ENSG00000136870,ZNF189,60,0.73162,38,-0.0016,29,-0.4642,25,-0.6704,42,0.15496,29,-0.4481,45,0.27803
ENSG00000165152,TMEM246,44,-1.2427,152,0.69255,99,-0.0130,56,-0.8844,93,-0.1273,105,0.07804,128,0.46358
ENSG00000155827,RNF20,209,0.98082,108,-0.1140,185,0.90167,79,-0.6065,79,-0.6609,116,0.00972,60,-1.1142
ENSG00000136824,SMC2,180,1.47332,172,1.38593,83,0.15948,48,-0.7132,38,-1.1821,49,-0.6730,35,-1.2847
ENSG00000136783,NIPSNAP3A,33,0.70726,35,0.80742,9,-1.4491,24,0.16179,18,-0.3286,27,0.35577,21,-0.0117
ENSG00000070214,SLC44A1,1049,3.44479,75,-1.4430,117,-0.8347,73,-1.4850,88,-1.2981,104,-0.9410,100,-1.0892
ENSG00000106701,FSD1L,47,-0.2992,42,-0.4687,71,0.42793,34,-0.7662,39,-0.6443,87,0.70797,67,0.32393
ENSG00000106692,FKTN,62,1.40112,11,-1.3903,33,0.38482,25,-0.1069,21,-0.4517,21,-0.3799,21,-0.3962
ENSG00000148143,ZNF462,116,1.51523,22,-1.2029,78,0.95053,33,-0.5755,30,-0.7760,46,-0.0532,22,-1.2747
ENSG00000119318,RAD23B,70,-0.9411,146,0.20295,116,-0.1852,115,-0.1800,107,-0.3206,133,0.04556,189,0.72699
ENSG00000070061,ELP1,24,-0.9299,50,0.19635,46,0.07938,21,-1.1192,58,0.51302,21,-1.1634,58,0.52188
ENSG00000119328,ABITRAM,17,-0.0943,1,-3.6532,16,-0.1974,20,0.14374,28,0.82194,11,-0.8023,22,0.35484
ENSG00000119326,CTNNAL1,7,-1.8743,32,0.35747,51,1.43312,11,-1.2898,32,0.42119,12,-1.1447,12,-1.1564
ENSG00000106771,TMEM245,157,-0.2712,215,0.22905,257,0.59906,124,-0.6382,164,-0.2303,174,-0.1094,178,-0.0907
ENSG00000260230,FRRS1L,50,-2.6646,516,0.96062,350,0.34912,173,-0.8017,357,0.38472,281,-0.0476,232,-0.3881
ENSG00000095203,EPB41L4B,7,-2.9886,90,0.77051,42,-0.5220,54,-0.0794,70,0.39242,65,0.23574,62,0.17949
ENSG00000070159,PTPN3,0,-6.9320,12,-0.6300,19,0.12697,17,-0.1143,16,-0.1841,17,-0.1446,32,1.12506
ENSG00000157654,PALM2-AKAP2,315,1.16091,222,0.55805,188,0.31866,55,-1.6048,107,-0.6670,231,0.62018,83,-1.0827
ENSG00000136810,TXN,101,-0.6263,165,0.15602,49,-1.8166,187,0.35340,232,0.83516,89,-0.8138,198,0.52248
ENSG00000198121,LPAR1,506,4.11826,10,-3.0123,20,-2.1619,51,-0.6201,10,-3.2100,96,0.36360,21,-2.0739
ENSG00000136813,ECPAS,135,0.10699,158,0.36591,158,0.41705,75,-0.8210,120,-0.0960,79,-0.7409,130,0.05821
ENSG00000173258,ZNF483,130,-1.2462,493,0.87548,253,-0.2460,202,-0.5740,235,-0.3732,377,0.42198,366,0.42284
ENSG00000106853,PTGR1,11,-0.8178,28,0.62232,12,-0.7529,21,0.11848,29,0.81275,5,-1.9243,21,0.20947
ENSG00000242616,GNG10,44,-0.7030,56,-0.3234,43,-0.7957,87,0.36761,105,0.79906,31,-1.2498,88,0.45722
ENSG00000148154,UGCG,10,-2.6230,84,0.53232,67,0.18046,37,-0.7765,55,-0.1553,59,-0.0245,85,0.63993
ENSG00000119314,PTBP3,13,-0.9759,18,-0.4865,40,0.93370,17,-0.5352,22,-0.2145,21,-0.2286,27,0.12965
ENSG00000119471,HSDL2,78,1.12063,36,-0.1656,36,-0.1717,85,1.27304,25,-0.7800,22,-0.9193,28,-0.6261
ENSG00000148153,INIP,63,0.42584,99,1.20048,37,-0.4595,35,-0.4857,37,-0.4472,52,0.12884,42,-0.2261
ENSG00000148158,SNX30,57,0.59267,57,0.59832,33,-0.2953,18,-1.1773,37,-0.1144,35,-0.1809,43,0.17025
ENSG00000119321,FKBP15,44,0.93094,16,-0.6301,38,0.82153,29,0.25980,17,-0.5902,12,-1.0942,17,-0.5892
ENSG00000136868,SLC31A1,16,-0.3955,7,-1.7058,35,0.96650,24,0.20716,18,-0.2781,12,-0.8394,23,0.15632
ENSG00000176386,CDC26,17,-0.2364,27,0.45712,7,-1.7588,30,0.64636,33,0.93997,7,-1.6316,21,0.05139
ENSG00000136875,PRPF4,10,-1.2926,30,0.38106,27,0.24330,8,-1.6169,21,-0.1937,38,0.76320,27,0.24742
ENSG00000148218,ALAD,101,1.47924,35,-0.3085,40,-0.1076,52,0.34174,29,-0.6468,25,-0.7795,36,-0.2782
ENSG00000148229,POLE3,52,-0.5615,122,0.79736,97,0.47772,57,-0.4171,62,-0.3178,84,0.17582,58,-0.4521
ENSG00000136888,ATP6V1G1,62,-1.0130,130,0.13459,89,-0.5023,142,0.27736,118,-0.0183,107,-0.1727,169,0.65673
ENSG00000157693,TMEM268,14,-2.1974,79,0.38974,58,-0.1163,47,-0.4231,72,0.27596,42,-0.5964,88,0.66958
ENSG00000148219,ASTN2,31,0.14086,30,0.10694,24,-0.2946,27,-0.0690,23,-0.3693,33,0.22463,34,0.35158
ENSG00000136869,TLR4,61,1.49512,4,-2.6666,31,0.38265,59,1.43437,25,-0.0493,12,-1.1885,3,-3.2009
ENSG00000078725,BRINP1,43,-1.0928,128,0.64344,87,0.01307,68,-0.3844,86,-0.0176,52,-0.7854,114,0.52146
ENSG00000136861,CDK5RAP2,217,2.28719,16,-1.9900,88,0.68380,58,-0.0909,36,-0.9141,35,-0.8754,20,-1.8244
ENSG00000106780,MEGF9,213,1.35366,100,0.05967,106,0.17068,84,-0.2123,66,-0.6384,66,-0.5894,77,-0.3836
ENSG00000119402,FBXW2,29,-0.3624,50,0.52118,30,-0.3459,37,0.01104,39,0.12508,22,-0.7411,44,0.34722
ENSG00000119397,CNTRL,92,1.78346,11,-1.6279,65,1.38903,22,-0.6301,20,-0.7994,23,-0.5383,4,-3.0504
ENSG00000119396,RAB14,154,0.03751,187,0.35026,147,-0.0440,124,-0.3078,144,-0.0791,106,-0.5525,177,0.29115
ENSG00000148180,GSN,421,2.96046,25,-1.9329,32,-1.7068,160,0.94501,58,-0.7638,35,-1.4367,42,-1.2884
ENSG00000148175,STOM,30,-0.6294,32,-0.5556,28,-0.8335,149,2.12075,60,0.52368,28,-0.7468,20,-1.3843
ENSG00000136848,DAB2IP,11,-1.6049,20,-0.6919,27,-0.2842,54,0.88725,33,0.06033,48,0.67030,32,0.02310
ENSG00000119421,NDUFA8,53,-1.4341,143,0.09800,74,-1.0116,172,0.39286,202,0.77303,81,-0.7987,173,0.47006
ENSG00000106852,LHX6,8,-1.7788,53,1.22217,18,-0.6237,14,-0.9244,19,-0.4835,39,0.69699,34,0.51758
ENSG00000119446,RBM18,13,-1.5728,38,0.02991,31,-0.3225,35,-0.0596,37,0.02207,41,0.18802,53,0.66842
ENSG00000056586,RC3H2,52,-0.3361,109,0.86014,70,0.14702,28,-1.3027,67,0.06990,50,-0.4147,67,0.05838
ENSG00000011454,RABGAP1,181,0.21629,102,-0.6839,251,0.89503,101,-0.6997,103,-0.7379,195,0.33605,147,-0.1274
ENSG00000165209,STRBP,21,-3.3268,255,0.43976,309,0.89854,118,-0.7753,138,-0.5910,302,0.72641,176,-0.1721
ENSG00000119522,DENND1A,10,-1.7882,22,-0.6416,32,-0.0703,46,0.51631,39,0.27133,32,-0.0603,41,0.37489
ENSG00000106689,LHX2,61,-0.5984,86,-0.0612,70,-0.4297,206,1.42103,104,0.27574,62,-0.5792,66,-0.5253
ENSG00000119408,NEK6,8,-1.3340,8,-1.2338,15,-0.3411,41,1.30362,27,0.65828,21,0.18775,13,-0.6509
ENSG00000136930,PSMB7,106,-0.5753,188,0.33289,71,-1.2858,138,-0.1648,232,0.80016,117,-0.4222,187,0.37479
ENSG00000136942,RPL35,907,0.20258,660,-0.3042,362,-1.3265,1438,0.98020,1116,0.63045,844,0.08694,596,-0.5131
ENSG00000136950,ARPC5L,30,-2.4078,198,0.49556,98,-0.6859,114,-0.3959,210,0.68831,132,-0.1589,185,0.44571
ENSG00000136935,GOLGA1,27,0.29018,24,0.10408,30,0.49221,32,0.55361,14,-0.8276,15,-0.6632,21,-0.1460
ENSG00000173611,SCAI,11,-3.4021,149,0.50107,145,0.52407,60,-0.9331,87,-0.4127,137,0.35844,138,0.42649
ENSG00000119414,PPP6C,43,-0.5310,54,-0.1593,42,-0.6058,50,-0.2684,76,0.45714,58,-0.0352,78,0.48514
ENSG00000136933,RABEPK,19,-0.4762,24,-0.0941,17,-0.6834,37,0.58013,23,-0.1757,13,-1.0888,42,0.93733
ENSG00000044574,HSPA5,306,1.07295,210,0.43243,136,-0.2968,133,-0.3029,157,-0.0454,69,-1.3039,153,-0.0886
ENSG00000165219,GAPVD1,73,0.39251,117,1.19462,62,0.14415,37,-0.6931,36,-0.8154,26,-1.2009,63,0.16303
ENSG00000119487,MAPKAP1,50,-0.3733,60,-0.0914,66,0.08139,79,0.34289,70,0.18586,53,-0.2969,60,-0.0964
ENSG00000196814,MVB12B,70,1.65946,8,-1.8455,14,-1.0673,25,-0.1222,29,0.16942,32,0.29153,23,-0.2689
ENSG00000169155,ZBTB43,32,-0.6535,81,0.85987,76,0.86604,28,-0.8385,47,-0.0306,28,-0.8488,34,-0.6194
ENSG00000136828,RALGPS1,16,-1.0090,13,-1.3325,37,0.31475,42,0.49789,14,-1.3449,28,-0.1902,56,1.13388
ENSG00000136895,GARNL3,18,-0.7384,39,0.47457,28,-0.0988,30,0.01884,40,0.58173,14,-1.1237,28,-0.0678
ENSG00000136856,SLC2A8,22,0.09481,12,-0.8124,12,-0.8779,20,-0.0987,31,0.74918,23,0.11410,23,0.15252
ENSG00000197958,RPL12,545,0.93827,251,-0.3329,109,-1.7258,552,0.96309,460,0.75379,293,-0.0907,161,-1.1060
ENSG00000148356,LRSAM1,20,-0.5859,14,-1.0884,21,-0.5354,14,-1.0967,27,-0.1017,31,0.11287,56,1.34679
ENSG00000136854,STXBP1,94,-2.6708,570,0.05451,579,0.08775,281,-1.0478,434,-0.4178,781,0.56981,880,0.90768
ENSG00000136807,CDK9,27,-0.8522,24,-1.0397,56,0.31399,37,-0.3760,63,0.55472,17,-1.5718,64,0.56627
ENSG00000106992,AK1,74,-0.5056,112,0.13750,52,-1.1444,186,0.99494,123,0.32813,83,-0.3352,111,0.13839
ENSG00000160408,ST6GALNAC6,32,-2.0837,84,-0.6432,103,-0.3641,212,0.85200,143,0.21710,216,0.88079,116,-0.1552
ENSG00000136908,DPM2,11,-1.9405,31,-0.4197,20,-1.1737,55,0.47102,59,0.71359,44,0.13806,54,0.50775
ENSG00000167106,FAM102A,106,0.95674,71,0.28876,26,-1.3626,80,0.48739,75,0.43610,41,-0.5835,47,-0.4145
ENSG00000148339,SLC25A25,4,-2.9959,62,1.05112,13,-1.4472,33,-0.0103,37,0.20174,29,-0.2048,50,0.80864
ENSG00000148334,PTGES2,25,-1.8332,64,-0.4256,53,-0.7913,69,-0.3046,135,0.90534,77,-0.1504,116,0.59919
ENSG00000171159,C9orf16,45,-2.6263,198,-0.4082,101,-1.5465,281,0.14794,545,1.56468,162,-0.7168,292,0.24174
ENSG00000148337,CIZ1,24,-1.3066,108,1.05486,34,-0.8620,63,0.15874,58,0.01676,72,0.36219,60,0.10046
ENSG00000106976,DNM1,48,-3.5847,536,0.03714,522,-0.0049,261,-1.0829,491,-0.1135,496,-0.0851,934,1.14906
ENSG00000167110,GOLGA2,135,0.06785,199,0.71139,187,0.70489,81,-0.7261,98,-0.4853,147,0.20578,80,-0.8182
ENSG00000175854,SWI5,31,0.77045,9,-1.0690,11,-0.8741,31,0.80746,31,0.95139,16,-0.2713,9,-1.2127
ENSG00000167112,TRUB2,61,-0.2701,102,0.56757,63,-0.2289,56,-0.4023,76,0.09885,65,-0.1605,79,0.16791
ENSG00000167113,COQ4,38,-0.3808,47,-0.0549,36,-0.5199,47,-0.0599,61,0.40896,54,0.14608,54,0.18462
ENSG00000167114,SLC27A4,13,-1.6416,20,-0.9954,19,-1.1799,31,-0.3527,41,0.07922,53,0.49084,76,1.35111
ENSG00000167118,URM1,17,-0.9010,41,0.49168,18,-0.8966,41,0.49643,24,-0.3630,35,0.24191,42,0.60829
ENSG00000167123,CERCAM,231,3.69227,1,-4.8864,16,-1.4812,22,-0.8513,5,-3.1041,38,-0.0425,27,-0.6082
ENSG00000197694,SPTAN1,180,-1.4186,661,0.62765,443,-0.0300,437,-0.0501,467,0.06158,424,-0.0976,494,0.16545
ENSG00000119333,WDR34,7,-1.8166,21,-0.2464,24,-0.0705,34,0.50191,26,0.05802,25,0.03353,31,0.39114
ENSG00000119335,SET,693,0.76683,698,0.78065,515,0.30735,343,-0.3764,341,-0.4288,348,-0.3559,281,-0.7540
ENSG00000160445,ZER1,27,-1.8551,75,-0.3373,93,-0.0024,63,-0.6194,96,0.05427,121,0.42975,133,0.67954
ENSG00000107021,TBC1D13,25,-0.7587,14,-1.6424,41,-0.0023,51,0.34468,39,-0.1046,66,0.78096,47,0.27026
ENSG00000167136,ENDOG,17,-1.7625,22,-1.4343,24,-1.3587,72,0.43655,99,1.15150,41,-0.4785,77,0.62553
ENSG00000136802,LRRC8A,52,-0.4699,23,-1.6958,74,0.10417,131,1.04947,72,0.06119,70,-0.0015,65,-0.1200
ENSG00000148341,SH3GLB2,41,-1.8497,98,-0.5516,90,-0.7396,157,0.19893,232,0.99505,101,-0.4979,175,0.42100
