Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000106723,SPIN1,103,-0.1574,118,0.04445,51,-1.2193,55,-1.1129,194,0.98157,69,-0.7712,117,0.03445,115,0.01113,119,0.06863
ENSG00000148082,SHC3,210,-0.1619,45,-2.4771,356,0.68226,205,-0.1992,163,-0.5974,231,-0.0141,290,0.38606,120,-1.0158,362,0.80192
ENSG00000187742,SECISBP2,90,1.15629,67,0.65176,22,-1.0808,58,0.43790,50,0.22226,37,-0.2671,36,-0.3345,49,0.15662,18,-1.4692
ENSG00000187764,SEMA4D,29,-0.7669,266,3.19013,9,-2.4819,109,1.33731,18,-1.5550,20,-1.3410,18,-1.6036,37,-0.3985,20,-1.4463
ENSG00000165023,DIRAS2,257,1.49747,35,-1.6297,183,0.91245,110,0.07921,230,1.53582,18,-2.5745,65,-0.7787,29,-1.9004,14,-3.0729
ENSG00000148090,AUH,32,0.30000,11,-1.2303,23,-0.2037,30,0.23067,56,1.45006,3,-3.2146,19,-0.5412,30,0.20597,18,-0.6406
ENSG00000090054,SPTLC1,20,-0.7863,36,0.09058,10,-1.7478,26,-0.4146,33,-0.0210,37,0.12307,31,-0.1462,81,1.45405,33,-0.0249
ENSG00000196305,IARS,27,-0.8359,35,-0.4109,13,-1.9276,35,-0.4169,110,1.69650,37,-0.3617,23,-1.1490,40,-0.2428,52,0.20189
ENSG00000198000,NOL8,34,-0.2028,80,1.17809,80,1.18466,46,0.27633,30,-0.4579,36,-0.1270,24,-0.7794,51,0.43691,16,-1.4578
ENSG00000185963,BICD2,44,0.45327,36,0.15133,8,-2.0948,29,-0.2134,41,0.40939,83,1.54102,20,-0.8194,29,-0.1972,21,-0.6984
ENSG00000131669,NINJ1,36,-0.1482,5,-2.8769,31,-0.3642,37,-0.1048,30,-0.4822,78,1.07936,37,-0.1276,42,0.08705,57,0.65004
ENSG00000165238,WNK2,111,1.02455,36,-0.7688,32,-0.9285,25,-1.2826,56,-0.0916,62,0.08030,67,0.21829,37,-0.7239,80,0.53792
ENSG00000188938,FAM120AOS,107,0.69030,58,-0.2762,72,0.04178,46,-0.6471,44,-0.7506,109,0.71376,72,0.05509,92,0.43776,60,-0.2479
ENSG00000048828,FAM120A,120,0.27750,103,0.03240,80,-0.3625,142,0.54347,81,-0.3687,112,0.16311,67,-0.6863,127,0.36846,115,0.23528
ENSG00000182150,ERCC6L2,84,0.77782,98,1.04882,48,-0.1135,107,1.19228,41,-0.3970,38,-0.4705,31,-0.8415,58,0.19454,21,-1.4263
ENSG00000130956,HABP4,201,-0.1813,116,-1.0190,406,0.95279,121,-0.9606,220,-0.0453,201,-0.1855,403,1.07869,186,-0.3067,117,-1.0736
ENSG00000081377,CDC14B,46,0.44888,51,0.60677,60,0.87847,25,-0.4917,18,-1.0691,36,0.07863,22,-0.7585,61,0.90256,29,-0.3152
ENSG00000196312,MFSD14C,85,1.63297,4,-2.8918,45,0.56144,22,-0.5755,33,0.08297,14,-1.1763,43,0.55071,30,-0.0718,14,-1.3552
ENSG00000136842,TMOD1,17,-0.7745,1,-4.8625,6,-2.2240,19,-0.5937,96,2.68885,9,-1.6509,22,-0.4349,11,-1.4533,20,-0.5781
ENSG00000136936,XPA,117,0.50640,172,1.14827,123,0.58438,153,0.94886,59,-0.6123,85,0.00480,38,-1.2914,65,-0.4031,56,-0.7011
ENSG00000136938,ANP32B,177,-0.3802,627,1.72110,342,0.66305,733,2.01975,71,-1.8472,207,-0.1364,136,-0.8379,68,-1.8130,73,-1.8080
ENSG00000136928,GABBR2,337,0.94270,12,-3.9852,66,-1.5887,15,-3.6982,404,1.46910,84,-1.2304,119,-0.7582,68,-1.5559,317,0.95830
ENSG00000106803,SEC61B,61,-0.8678,71,-0.6517,39,-1.5225,76,-0.5370,149,0.57530,187,0.89447,115,0.11191,96,-0.1891,118,0.15862
ENSG00000136874,STX17,41,0.17619,63,0.87025,25,-0.5914,69,1.01754,25,-0.6058,57,0.70058,26,-0.5943,39,0.08577,22,-0.8135
ENSG00000023318,ERP44,34,0.45106,15,-0.7702,29,0.22333,7,-1.8637,43,0.98394,13,-0.9684,18,-0.5791,48,1.01989,18,-0.5942
ENSG00000241697,TMEFF1,143,1.06562,119,0.75092,58,-0.3788,50,-0.5995,110,0.69657,24,-1.6777,61,-0.3436,13,-2.5593,72,-0.0517
ENSG00000148123,PLPPR1,24,-0.7598,142,2.16928,17,-1.2724,83,1.18126,29,-0.5680,17,-1.2892,18,-1.2783,34,-0.2859,37,-0.1655
ENSG00000136897,MRPL50,28,-0.2392,61,0.99178,16,-1.0515,24,-0.4716,52,0.83186,38,0.24720,16,-1.1912,46,0.55175,22,-0.6392
ENSG00000165152,TMEM246,74,1.02401,28,-0.5001,20,-1.0246,37,-0.0808,107,2.01561,13,-1.7035,9,-2.2086,20,-1.0279,24,-0.7969
ENSG00000155827,RNF20,140,0.41567,176,0.79386,115,0.09897,176,0.79127,74,-0.6340,138,0.39511,78,-0.5386,82,-0.4197,81,-0.4797
ENSG00000136824,SMC2,103,0.43830,182,1.39750,88,0.17482,163,1.19896,67,-0.2581,39,-1.0570,36,-1.2390,40,-1.0049,59,-0.4882
ENSG00000136783,NIPSNAP3A,29,-0.3361,64,0.90792,69,1.03645,23,-0.6984,32,-0.2085,41,0.20761,38,0.07860,23,-0.6889,23,-0.7454
ENSG00000070214,SLC44A1,118,-0.2822,889,3.59404,41,-1.8758,179,0.38059,54,-1.5458,114,-0.3326,37,-2.1340,103,-0.4810,34,-2.2268
ENSG00000106701,FSD1L,51,1.05025,34,0.39839,37,0.53210,20,-0.4646,33,0.36429,11,-1.3064,14,-0.9930,21,-0.3519,25,-0.0857
ENSG00000148143,ZNF462,76,0.83706,118,1.60018,37,-0.2921,38,-0.2611,9,-2.5030,30,-0.6182,14,-1.8743,60,0.46307,68,0.74864
ENSG00000119318,RAD23B,131,0.37402,120,0.22781,94,-0.1546,89,-0.2332,165,0.84002,100,-0.0609,74,-0.5698,107,0.04913,64,-0.8068
ENSG00000070061,ELP1,23,-0.1735,38,0.63304,5,-2.3082,31,0.27218,48,1.17250,16,-0.7048,16,-0.7545,29,0.17418,19,-0.5210
ENSG00000106771,TMEM245,149,0.73511,192,1.16054,59,-0.7120,64,-0.5882,114,0.33002,93,-0.0150,51,-0.9993,80,-0.2622,82,-0.2353
ENSG00000260230,FRRS1L,354,1.53496,27,-2.4747,116,-0.3044,65,-1.1860,269,1.21571,111,-0.3741,107,-0.4604,55,-1.4380,107,-0.4679
ENSG00000095203,EPB41L4B,34,-0.0483,0,-7.4851,23,-0.6415,15,-1.2347,56,0.88894,39,0.18957,44,0.43919,12,-1.6178,46,0.49706
ENSG00000157654,PALM2-AKAP2,177,1.21303,176,1.20719,65,-0.4127,74,-0.2117,100,0.30182,155,0.99117,25,-1.9033,32,-1.4595,41,-1.1597
ENSG00000136810,TXN,115,-1.3360,235,-0.2556,277,-0.0029,256,-0.1247,353,0.42813,258,-0.1098,430,0.79928,214,-0.4013,203,-0.5251
ENSG00000198121,LPAR1,49,-0.9963,479,2.98943,86,-0.1473,386,2.49166,3,-4.8905,16,-2.6342,25,-2.1181,37,-1.4411,14,-2.9393
ENSG00000136813,ECPAS,143,0.70340,161,0.89750,115,0.34980,59,-0.6849,111,0.31968,59,-0.6754,58,-0.7623,110,0.27549,61,-0.6843
ENSG00000173258,ZNF483,231,0.90003,100,-0.4383,66,-1.0710,102,-0.4029,244,1.14007,45,-1.6249,80,-0.8315,40,-1.7891,179,0.53811
ENSG00000242616,GNG10,61,-0.9604,99,-0.2090,85,-0.4532,120,0.08572,139,0.35063,121,0.09518,167,0.69846,91,-0.3414,88,-0.4396
ENSG00000148154,UGCG,43,0.54485,12,-1.4069,17,-0.8941,10,-1.6722,72,1.67657,15,-1.0896,23,-0.4641,26,-0.2643,27,-0.2097
ENSG00000119471,HSDL2,28,-1.5225,81,0.07766,83,0.12358,140,0.97008,24,-1.8259,51,-0.6272,59,-0.4384,130,0.85376,121,0.82646
ENSG00000148153,INIP,58,0.80745,71,1.13434,34,-0.0636,7,-2.3272,39,0.19522,31,-0.1973,16,-1.2596,19,-0.9481,46,0.46797
ENSG00000176386,CDC26,42,0.09115,31,-0.3605,28,-0.5105,65,0.80470,31,-0.3793,17,-1.2409,49,0.39372,30,-0.4351,49,0.38574
ENSG00000148218,ALAD,45,-0.3117,146,1.62067,32,-0.8514,74,0.45830,43,-0.4053,34,-0.7410,33,-0.8616,22,-1.3935,79,0.65019
ENSG00000148229,POLE3,66,0.57543,58,0.36583,47,0.01932,44,-0.0635,55,0.31003,31,-0.6145,46,-0.0154,43,-0.1089,31,-0.6394
ENSG00000136888,ATP6V1G1,167,0.21186,41,-1.8901,125,-0.2420,22,-2.8056,222,0.76398,156,0.10479,133,-0.1504,136,-0.1086,196,0.52574
ENSG00000157693,TMEM268,55,1.01915,12,-1.3669,8,-1.8898,15,-1.0020,54,1.12073,29,-0.0142,29,-0.0001,7,-2.0927,30,0.03241
ENSG00000148219,ASTN2,32,0.04373,49,0.72615,45,0.59326,46,0.61769,31,0.02501,0,-5.1062,23,-0.4770,56,0.94520,17,-0.9426
ENSG00000136869,TLR4,24,-0.8800,77,0.97056,44,0.07651,51,0.30351,5,-3.3283,40,-0.0960,31,-0.4998,83,1.09225,58,0.57213
ENSG00000078725,BRINP1,80,0.20391,64,-0.1346,44,-0.7261,39,-0.9083,123,1.04298,17,-2.1341,45,-0.7137,86,0.32262,87,0.38903
ENSG00000136861,CDK5RAP2,131,0.90205,212,1.75194,149,1.12562,153,1.16324,7,-3.4763,64,-0.2487,23,-1.8894,69,-0.1395,31,-1.4208
ENSG00000106780,MEGF9,81,0.16063,162,1.30518,51,-0.5761,59,-0.3381,57,-0.4188,24,-1.7018,47,-0.7499,113,0.68500,92,0.39859
ENSG00000119402,FBXW2,49,0.88323,22,-0.3666,9,-1.6038,4,-2.6609,36,0.46124,44,0.73136,16,-0.9551,34,0.28982,35,0.38209
ENSG00000119397,CNTRL,104,1.72716,75,1.15676,74,1.11148,77,1.18900,5,-2.9294,29,-0.3648,7,-2.4880,30,-0.3054,15,-1.4143
ENSG00000119396,RAB14,82,-0.5510,164,0.54014,99,-0.2659,56,-1.1224,172,0.69872,85,-0.4847,67,-0.9149,171,0.61153,134,0.23488
ENSG00000148180,GSN,79,-1.5388,737,2.11440,70,-1.7083,219,0.01540,33,-2.9294,332,0.68165,66,-1.8907,294,0.48300,338,0.80717
ENSG00000148175,STOM,30,-2.0305,67,-0.8428,27,-2.2084,80,-0.5873,27,-2.3116,475,2.48876,56,-1.1809,175,0.64916,190,0.89586
ENSG00000136848,DAB2IP,35,-0.4781,4,-3.3753,49,0.03820,1,-5.3814,40,-0.2681,96,1.15334,30,-0.7694,32,-0.6099,106,1.55813
ENSG00000119421,NDUFA8,125,-0.4524,47,-1.9114,127,-0.4319,116,-0.5783,279,0.93606,81,-1.1150,237,0.61543,189,0.18610,149,-0.2001
ENSG00000106852,LHX6,44,0.86372,10,-1.4177,62,1.45144,0,-6.7765,43,0.92280,4,-2.6795,32,0.39062,8,-1.7125,16,-0.8229
ENSG00000119446,RBM18,42,0.49485,10,-1.6121,26,-0.2497,16,-0.9594,56,1.11671,8,-1.9504,35,0.24748,9,-1.7356,37,0.30327
ENSG00000056586,RC3H2,39,-0.1963,43,-0.0142,40,-0.1475,62,0.56247,57,0.45236,49,0.16595,19,-1.3694,46,0.06738,48,0.16802
ENSG00000011454,RABGAP1,198,0.98645,175,0.77556,161,0.64103,119,0.15480,80,-0.5085,89,-0.3016,72,-0.6761,99,-0.1313,75,-0.5965
ENSG00000165209,STRBP,155,0.83147,50,-0.9453,196,1.23366,37,-1.3846,154,0.93156,43,-1.1744,91,-0.0266,101,0.13380,20,-2.4113
ENSG00000119522,DENND1A,9,-1.5488,14,-0.8684,6,-2.0532,9,-1.4826,34,0.50212,36,0.52353,34,0.52330,29,0.19374,33,0.45983
ENSG00000106689,LHX2,65,-1.4547,80,-1.1650,60,-1.5873,101,-0.8099,68,-1.4944,100,-0.8220,166,-0.0469,426,1.52630,375,1.52542
ENSG00000119408,NEK6,13,-1.7330,22,-0.9441,10,-1.9995,27,-0.5862,20,-1.1644,44,0.14678,50,0.39133,116,1.78485,56,0.57251
ENSG00000136930,PSMB7,52,-1.5386,117,-0.3273,130,-0.1628,51,-1.5746,247,0.98808,113,-0.3890,187,0.45625,148,0.03217,128,-0.2026
ENSG00000136942,RPL35,634,-1.0889,1029,-0.3520,1963,0.67587,2235,0.89286,878,-0.6428,1655,0.39802,1614,0.39768,844,-0.6566,1065,-0.3246
ENSG00000136950,ARPC5L,75,-0.6473,26,-2.2122,107,-0.1144,48,-1.3219,223,1.25500,93,-0.3282,150,0.47687,74,-0.6673,104,-0.1711
ENSG00000173611,SCAI,40,-0.0912,18,-1.2701,36,-0.2715,10,-2.1926,99,1.66579,14,-1.6764,25,-0.8853,30,-0.5101,57,0.51225
ENSG00000119414,PPP6C,33,-0.9036,109,0.97335,14,-2.1387,42,-0.5321,67,0.19449,79,0.44112,42,-0.5963,75,0.35713,74,0.37181
ENSG00000136933,RABEPK,16,-0.9437,20,-0.5891,40,0.46588,15,-0.9908,36,0.34001,12,-1.3542,29,-0.0559,13,-1.2370,55,1.15241
ENSG00000044574,HSPA5,145,-0.1128,153,-0.0354,51,-1.6922,146,-0.1073,211,0.53931,93,-0.7975,49,-1.8347,303,1.08534,231,0.70673
ENSG00000165219,GAPVD1,28,-0.5858,58,0.52156,36,-0.2194,32,-0.4050,46,0.15770,23,-0.8871,11,-2.0418,67,0.75651,71,0.97411
ENSG00000119487,MAPKAP1,62,-0.1385,40,-0.8094,43,-0.7105,41,-0.7930,62,-0.1700,97,0.56604,97,0.62924,55,-0.3365,81,0.31236
ENSG00000169155,ZBTB43,55,1.15495,26,-0.0375,21,-0.3756,29,0.09427,30,0.16087,20,-0.4227,17,-0.7985,43,0.74868,18,-0.6298
ENSG00000136828,RALGPS1,61,1.31154,35,0.37513,16,-0.7555,15,-0.9347,24,-0.1848,17,-0.7507,23,-0.3030,28,0.05397,31,0.20483
ENSG00000136895,GARNL3,42,0.65204,9,-1.6354,7,-2.0539,0,-6.5736,47,0.97132,6,-2.1087,22,-0.3995,54,1.08218,38,0.56897
ENSG00000197958,RPL12,374,-1.2622,729,-0.2479,1235,0.59031,1345,0.73156,511,-0.8511,963,0.18890,1233,0.66233,529,-0.7394,795,-0.1240
ENSG00000136854,STXBP1,483,0.93346,94,-1.6043,180,-0.6402,83,-1.7913,661,1.76462,147,-0.9444,244,-0.1881,96,-1.5749,185,-0.6410
ENSG00000136807,CDK9,63,0.69613,6,-2.8066,11,-1.9511,18,-1.2321,40,-0.0496,69,0.84909,21,-1.1003,71,0.88516,65,0.86363
ENSG00000106992,AK1,77,-0.9367,100,-0.5399,130,-0.1335,121,-0.2365,159,0.20560,116,-0.3130,160,0.21585,155,0.14949,180,0.42746
ENSG00000160408,ST6GALNAC6,128,-0.7303,71,-1.6050,190,-0.1209,108,-0.9792,116,-0.9357,306,0.64233,295,0.65309,159,-0.4006,339,0.92481
ENSG00000136908,DPM2,18,-0.5655,0,-7.0503,41,0.75745,9,-1.4594,43,0.93122,32,0.37715,23,-0.2067,20,-0.3367,28,0.13128
ENSG00000167106,FAM102A,26,-1.8006,151,0.91941,43,-1.0505,58,-0.6109,34,-1.4641,90,0.07148,76,-0.2127,96,0.18297,172,1.32696
ENSG00000148334,PTGES2,60,-0.3905,18,-2.2004,23,-1.7943,25,-1.6901,107,0.58383,71,-0.1225,138,1.07800,60,-0.3950,90,0.26327
ENSG00000171159,C9orf16,273,-0.9823,113,-2.2857,605,0.24871,270,-0.9981,550,0.10662,622,0.29257,1022,1.29696,380,-0.4773,398,-0.4395
ENSG00000148337,CIZ1,55,0.12887,36,-0.5043,58,0.22347,13,-1.9883,60,0.29472,60,0.26036,62,0.35224,30,-0.7729,55,0.15287
ENSG00000106976,DNM1,463,0.83072,50,-2.5665,148,-0.9566,26,-3.5180,727,1.95782,175,-0.7082,224,-0.3571,117,-1.3161,221,-0.3844
ENSG00000167110,GOLGA2,184,1.06911,135,0.55209,93,-0.0464,44,-1.1613,99,0.06956,83,-0.2203,94,-0.0207,91,-0.0702,64,-0.6650
ENSG00000175854,SWI5,19,-0.4689,13,-0.9879,2,-3.4090,13,-1.0569,23,-0.1613,23,-0.1845,46,1.06040,35,0.46947,33,0.43023
ENSG00000167112,TRUB2,32,-0.8517,59,0.07024,47,-0.2709,49,-0.2076,86,0.77362,51,-0.1507,68,0.32193,49,-0.2185,40,-0.5673
ENSG00000167113,COQ4,60,0.18426,29,-0.9362,46,-0.2331,27,-1.0456,70,0.48210,38,-0.5222,48,-0.1843,55,0.03826,76,0.61201
ENSG00000167118,URM1,32,-0.3536,23,-0.8674,9,-2.1584,24,-0.7607,38,-0.0997,56,0.52482,51,0.40244,26,-0.6506,68,0.94839
ENSG00000197694,SPTAN1,465,0.24441,264,-0.6362,289,-0.4982,239,-0.7902,554,0.59007,402,0.01193,370,-0.1281,282,-0.5356,498,0.39336
ENSG00000119335,SET,314,-0.4361,745,0.94772,571,0.50769,703,0.85072,470,0.21274,313,-0.4409,297,-0.5665,311,-0.4513,250,-0.8434
ENSG00000160445,ZER1,53,-0.1509,65,0.15272,36,-0.7382,36,-0.7498,77,0.47784,29,-1.0772,61,0.06423,46,-0.3663,82,0.59159
ENSG00000107021,TBC1D13,20,-0.7479,47,0.61411,33,0.03790,13,-1.3919,22,-0.6014,35,0.11676,39,0.32422,12,-1.5137,52,0.88957
ENSG00000167136,ENDOG,23,-1.2832,24,-1.2100,26,-1.1169,38,-0.5535,95,1.02987,28,-0.9839,56,0.04995,82,0.66280,64,0.28902
ENSG00000136802,LRRC8A,21,-1.8282,68,-0.1024,29,-1.3742,22,-1.7567,56,-0.4233,56,-0.3977,48,-0.6866,157,1.26836,154,1.44400
ENSG00000175287,PHYHD1,8,-2.0068,13,-1.3009,7,-2.2081,22,-0.4814,3,-3.6056,16,-0.9710,17,-0.9550,61,1.11418,101,2.57320
ENSG00000148341,SH3GLB2,170,0.35170,68,-1.0546,48,-1.5787,11,-3.6729,169,0.38035,217,0.74834,174,0.43761,110,-0.3400,162,0.30675
ENSG00000095321,CRAT,26,-0.4005,17,-0.9936,5,-2.7114,13,-1.4283,32,-0.0623,58,0.88273,37,0.16317,61,0.95765,42,0.39473
ENSG00000119383,PTPA,86,-0.2993,67,-0.6893,54,-1.0159,68,-0.6532,118,0.22256,115,0.15209,149,0.64113,101,-0.0450,113,0.13905
ENSG00000188483,IER5L,22,-0.0348,12,-0.8686,1,-3.8330,3,-2.6612,47,1.42814,32,0.59564,20,-0.1747,33,0.60439,14,-0.7248
ENSG00000148335,NTMT1,2,-3.8893,8,-1.9379,31,-0.0463,12,-1.4441,46,0.68165,47,0.62902,28,-0.2043,56,0.91491,38,0.29575
ENSG00000136827,TOR1A,7,-1.9146,36,0.54621,0,-7.7683,7,-1.9268,46,1.07082,8,-1.7268,21,-0.3171,33,0.39836,41,0.86939
ENSG00000136819,C9orf78,139,0.10114,149,0.21412,135,0.05563,192,0.62203,133,0.04074,100,-0.4015,126,-0.0597,129,-0.0166,100,-0.4433
ENSG00000187239,FNBP1,127,0.25041,455,2.55249,57,-0.9777,152,0.53309,20,-2.6629,91,-0.2760,33,-1.8940,161,0.62676,78,-0.5578
ENSG00000148358,GPR107,26,-0.2059,42,0.53472,18,-0.7433,31,0.05757,42,0.59582,28,-0.1040,11,-1.6304,38,0.37778,35,0.28755
ENSG00000107130,NCS1,156,-1.0261,70,-2.2210,221,-0.4944,50,-2.7106,219,-0.5553,498,0.79318,464,0.76626,141,-1.1782,577,1.20446
ENSG00000130707,ASS1,19,-1.2308,4,-3.5590,10,-2.2287,0,-7.0025,60,0.55999,77,0.90212,47,0.10623,17,-1.4554,94,1.44884
ENSG00000107164,FUBP3,66,0.80291,61,0.67246,4,-3.2319,26,-0.6518,21,-1.0027,75,1.01775,25,-0.7752,54,0.47823,50,0.40204
ENSG00000126878,AIF1L,53,-1.1424,315,1.73403,87,-0.3966,107,-0.0858,12,-3.3874,233,1.18776,59,-1.0531,73,-0.6681,171,0.75553
ENSG00000130723,PRRC2B,176,0.42287,104,-0.4060,145,0.11652,100,-0.4590,117,-0.2404,163,0.30650,141,0.08457,83,-0.7364,164,0.34755
ENSG00000130717,UCK1,25,-0.5409,69,1.08398,16,-1.2200,4,-3.0835,40,0.18762,31,-0.2161,32,-0.1584,41,0.22397,48,0.54091
ENSG00000107263,RAPGEF1,22,-1.1920,14,-1.8836,47,-0.0438,22,-1.1650,36,-0.4888,93,1.05581,48,-0.0146,46,-0.0920,85,1.03119
ENSG00000196358,NTNG2,38,0.13522,11,-1.6898,107,1.88450,12,-1.5628,7,-2.4025,40,0.20503,40,0.21339,44,0.36438,37,0.09837
ENSG00000107290,SETX,87,0.06973,206,1.51479,131,0.73444,181,1.28858,46,-0.9517,43,-0.9961,26,-1.8135,95,0.21587,53,-0.7398
ENSG00000125482,TTF1,79,0.75390,56,0.19252,99,1.14506,58,0.26887,53,0.11453,64,0.42116,20,-1.4244,44,-0.1580,22,-1.2888
ENSG00000165699,TSC1,128,1.61229,60,0.32720,40,-0.3172,54,0.16699,52,0.11097,11,-2.2164,38,-0.4213,63,0.40415,25,-1.0992
ENSG00000160271,RALGDS,123,1.19824,140,1.42897,16,-1.9592,55,-0.1086,39,-0.6927,43,-0.4842,27,-1.2743,62,0.07998,69,0.27631
ENSG00000148296,SURF6,78,0.67576,84,0.80500,53,0.05317,65,0.39550,40,-0.4024,49,-0.0542,42,-0.3297,37,-0.4849,40,-0.3837
ENSG00000148303,RPL7A,338,-1.3747,655,-0.3749,926,0.16732,759,-0.1456,813,-0.0413,1323,0.74650,1172,0.61543,596,-0.5180,713,-0.2642
ENSG00000148290,SURF1,34,-0.8291,54,-0.1073,38,-0.6522,83,0.57361,38,-0.6923,57,-0.0110,102,1.05373,53,-0.1350,47,-0.3341
ENSG00000148291,SURF2,30,-0.1930,25,-0.4437,29,-0.2264,10,-1.8457,33,-0.0381,26,-0.4188,53,0.82635,20,-0.7648,46,0.55935
ENSG00000148248,SURF4,60,0.44435,60,0.46431,3,-3.9246,7,-2.6621,58,0.44714,63,0.53157,21,-1.1936,78,0.89032,55,0.35195
ENSG00000148300,REXO4,41,0.21848,28,-0.4075,55,0.66341,40,0.17521,38,0.09079,40,0.17138,32,-0.1967,21,-0.8072,33,-0.1267
ENSG00000235106,BRD3OS,43,-0.2437,5,-3.3603,28,-0.8876,57,0.18492,54,0.11389,55,0.14538,72,0.62454,35,-0.5460,65,0.46086
ENSG00000169925,BRD3,129,1.03792,127,1.00687,31,-1.2166,96,0.54793,37,-1.0100,68,-0.0098,28,-1.4288,66,-0.0617,87,0.41785
ENSG00000186350,RXRA,58,0.36890,9,-2.3890,24,-0.9944,47,0.03413,24,-1.0392,49,0.09523,40,-0.2179,53,0.24112,90,1.28797
ENSG00000130558,OLFM1,798,-1.0302,231,-2.8635,1086,-0.5620,335,-2.3169,2327,0.72547,1799,0.22531,3030,1.25862,1264,-0.3279,1248,-0.3781
ENSG00000122140,MRPS2,4,-2.7023,11,-1.1545,2,-3.4335,22,-0.1359,51,1.42363,29,0.28386,18,-0.5093,45,1.00505,19,-0.3466
ENSG00000107147,KCNT1,122,2.78149,3,-2.9464,9,-1.6330,0,-6.7915,46,1.02919,6,-2.2009,26,0.01878,11,-1.2797,9,-1.6327
ENSG00000130559,CAMSAP1,29,-0.6081,53,0.29499,17,-1.4238,21,-1.1434,79,1.09779,33,-0.4353,29,-0.6802,39,-0.1928,59,0.52683
ENSG00000130560,UBAC1,62,-0.4167,61,-0.4395,63,-0.3972,17,-2.3456,100,0.37215,91,0.17471,121,0.72696,96,0.27297,70,-0.2390
ENSG00000148411,NACC2,26,-2.1968,221,1.08404,13,-3.1635,66,-0.8404,42,-1.6079,108,-0.0805,107,-0.1080,203,0.94195,215,1.19897
ENSG00000238227,TMEM250,60,0.86185,22,-0.7024,9,-2.0079,0,-6.5177,32,-0.1489,51,0.58780,32,-0.1601,29,-0.3097,61,1.02338
ENSG00000160360,GPSM1,45,0.46952,30,-0.1722,6,-2.5968,14,-1.3169,22,-0.6761,39,0.22378,13,-1.5483,29,-0.2272,85,1.85771
ENSG00000165688,PMPCA,18,-1.2742,39,-0.1591,4,-3.2690,49,0.19647,43,0.00345,58,0.46523,26,-0.7915,36,-0.2673,86,1.31648
ENSG00000148396,SEC16A,60,1.05916,22,-0.5526,3,-3.4192,28,-0.1759,44,0.64097,13,-1.2716,18,-0.8935,51,0.79395,36,0.24961
ENSG00000172889,EGFL7,64,-0.1269,22,-1.7152,25,-1.5585,21,-1.8095,88,0.43300,224,2.01130,100,0.65848,32,-1.1897,34,-1.1644
ENSG00000165716,DIPK1B,33,0.07354,14,-1.2088,4,-3.0490,6,-2.3201,53,0.93574,34,0.09255,36,0.20328,46,0.58314,33,0.07479
ENSG00000233016,SNHG7,57,0.39105,12,-1.9639,10,-2.1681,7,-2.6537,41,-0.1354,92,1.17481,57,0.42693,30,-0.6052,66,0.69069
ENSG00000244187,TMEM141,9,-3.0332,48,-0.6162,59,-0.3015,10,-2.8727,86,0.30826,80,0.17522,88,0.36338,72,0.01295,117,0.90038
ENSG00000196642,RABL6,193,0.06957,88,-1.1248,169,-0.1332,119,-0.6710,150,-0.3537,296,0.76406,214,0.25675,110,-0.7926,255,0.58305
ENSG00000232434,AJM1,13,-1.7218,18,-1.2291,26,-0.6383,0,-5.8079,35,-0.2566,72,0.94342,41,0.04351,29,-0.4840,86,1.45984
ENSG00000054148,PHPT1,101,-1.5255,151,-0.9278,174,-0.7166,350,0.37396,306,0.17835,253,-0.1361,405,0.69021,199,-0.5085,333,0.33075
ENSG00000107223,EDF1,155,-1.3852,243,-0.7022,288,-0.4457,341,-0.1857,527,0.57033,398,0.05798,519,0.54239,312,-0.3237,387,0.01535
ENSG00000159069,FBXW5,48,-1.2824,46,-1.3336,30,-1.9737,20,-2.5675,62,-0.9416,235,1.23599,136,0.35734,65,-0.8140,245,1.53949
ENSG00000107317,PTGDS,590,-1.8446,2602,0.42645,651,-1.6970,1960,-0.0249,648,-1.8005,967,-1.1070,1786,-0.1868,5764,1.80562,3247,0.89978
ENSG00000148362,PAXX,58,-0.5691,37,-1.2506,83,-0.0257,76,-0.1536,59,-0.5884,144,0.86771,112,0.50545,58,-0.5715,106,0.40587
ENSG00000107331,ABCA2,68,-0.5060,466,2.92328,33,-1.5929,57,-0.7927,64,-0.6505,52,-0.9296,76,-0.3816,47,-1.0601,68,-0.5641
ENSG00000107281,NPDC1,134,-0.1067,76,-0.9743,47,-1.6681,101,-0.5359,240,0.95527,143,0.00461,176,0.37000,94,-0.6479,144,0.01260
ENSG00000176978,DPP7,83,0.00134,48,-0.8204,13,-2.7066,52,-0.7184,67,-0.3580,80,-0.0604,45,-0.9906,140,0.84916,177,1.45549
ENSG00000176884,GRIN1,485,2.10314,9,-4.0363,60,-1.3340,35,-2.1257,260,1.10655,78,-0.9411,117,-0.3515,53,-1.4982,125,-0.2322
ENSG00000176101,SSNA1,34,-0.8696,41,-0.5852,25,-1.3441,5,-3.4568,84,0.60844,49,-0.3146,74,0.36945,76,0.37333,87,0.66080
