Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000136874,STX17,28,-0.3100,29,-0.4669,55,0.79410,39,0.18362,38,0.17347
ENSG00000023318,ERP44,34,0.07555,29,-0.2930,42,0.39766,43,0.46381,25,-0.4149
ENSG00000066697,MSANTD3,23,-0.5249,24,-0.7509,51,0.77431,44,0.51868,44,0.52682
ENSG00000241697,TMEFF1,43,-1.1523,119,0.98187,63,-0.5544,79,-0.1986,54,-0.7883
ENSG00000148123,PLPPR1,41,1.37108,14,-0.7922,26,0.54915,4,-2.3867,25,0.46427
ENSG00000136897,MRPL50,32,-0.0084,35,0.23580,17,-1.0073,28,-0.1952,41,0.38898
ENSG00000136870,ZNF189,26,-0.4267,34,-0.0254,64,1.09262,27,-0.3615,20,-0.8222
ENSG00000165152,TMEM246,34,-1.8863,132,0.45581,105,-0.1454,167,0.64133,80,-0.5686
ENSG00000155827,RNF20,100,-0.3619,90,-0.8262,165,0.46584,189,0.70582,186,0.67360
ENSG00000136824,SMC2,51,-0.7026,52,-1.0340,105,0.47797,140,0.98860,130,0.84650
ENSG00000136783,NIPSNAP3A,24,0.47455,23,0.70150,8,-1.3174,10,-0.9584,13,-0.4876
ENSG00000070214,SLC44A1,149,0.40028,83,-0.8711,283,1.59455,61,-1.0363,114,-0.0482
ENSG00000106701,FSD1L,23,-1.1591,56,0.49972,36,-0.4651,69,0.61188,31,-0.6936
ENSG00000106692,FKTN,32,0.51718,19,-0.5457,48,1.26782,19,-0.2914,12,-1.0816
ENSG00000148143,ZNF462,62,0.71461,23,-1.3433,78,1.12817,35,-0.2681,60,0.65265
ENSG00000119318,RAD23B,98,-0.6059,160,0.33151,102,-0.5523,148,0.04590,160,0.18487
ENSG00000070061,ELP1,32,-0.4057,55,0.91138,35,-0.3077,36,-0.2260,12,-1.8759
ENSG00000119326,CTNNAL1,22,0.38860,16,-0.3256,26,0.65398,22,0.35914,8,-1.1560
ENSG00000106771,TMEM245,127,-0.7963,206,-0.0376,255,0.32806,253,0.31693,213,0.03119
ENSG00000260230,FRRS1L,142,-0.8547,263,0.24928,285,0.26880,306,0.39278,153,-0.7375
ENSG00000095203,EPB41L4B,14,-1.9641,70,0.98074,54,0.06588,37,-0.5635,34,-0.6629
ENSG00000070159,PTPN3,8,-1.6869,33,1.04673,13,-0.9902,31,0.40976,11,-1.2383
ENSG00000157654,PALM2-AKAP2,75,-1.0072,115,-0.5580,188,0.46151,208,0.64325,208,0.64268
ENSG00000136810,TXN,145,0.12578,187,1.19189,41,-1.8427,53,-1.4412,87,-0.6904
ENSG00000198121,LPAR1,47,-0.0436,33,-0.9085,82,0.91216,13,-1.9593,110,1.46902
ENSG00000136813,ECPAS,70,-0.9516,113,-0.3354,170,0.48372,210,0.85161,120,-0.0997
ENSG00000173258,ZNF483,166,-1.2742,448,0.58839,340,-0.1508,376,0.01192,309,-0.3034
ENSG00000106853,PTGR1,22,-0.1486,27,0.25244,29,0.26340,18,-0.4606,20,-0.3341
ENSG00000242616,GNG10,76,0.18235,81,0.55958,38,-0.9276,43,-0.7369,63,-0.1234
ENSG00000148154,UGCG,28,-1.2241,70,0.38390,61,-0.0061,87,0.57653,37,-0.7948
ENSG00000119314,PTBP3,20,-0.5549,23,-0.5522,51,1.01668,37,0.45540,27,-0.0960
ENSG00000119471,HSDL2,109,2.04985,19,-1.4878,32,-0.1892,27,-0.4850,47,0.43153
ENSG00000148153,INIP,19,-1.5975,53,-0.0108,62,0.24901,72,0.50389,61,0.22667
ENSG00000148158,SNX30,15,-1.2968,46,0.90597,29,-0.2814,24,-0.5916,28,-0.3425
ENSG00000119321,FKBP15,16,-0.4249,11,-1.4318,58,1.78553,28,0.46222,24,0.17624
ENSG00000136868,SLC31A1,36,0.33574,23,-0.5771,47,0.78698,18,-0.8057,41,0.54675
ENSG00000176386,CDC26,35,1.04256,21,0.19480,20,0.07599,7,-1.4906,9,-1.1705
ENSG00000136875,PRPF4,9,-1.5808,27,0.08138,26,-0.0555,45,0.92124,22,-0.2605
ENSG00000148218,ALAD,68,0.78375,36,-0.4559,51,0.29412,47,0.14251,33,-0.4328
ENSG00000148229,POLE3,49,-0.9369,77,-0.3760,92,0.07356,151,0.92959,107,0.31349
ENSG00000136888,ATP6V1G1,129,0.17123,132,0.37587,100,-0.2528,94,-0.3507,83,-0.5506
ENSG00000157693,TMEM268,36,-0.9599,87,0.94111,35,-1.0156,73,0.17138,36,-0.9361
ENSG00000148219,ASTN2,22,-0.5394,30,-0.1206,36,0.20175,30,-0.0533,43,0.51230
ENSG00000136869,TLR4,90,2.79137,7,-2.3510,34,0.68753,8,-1.5824,19,-0.2640
ENSG00000078725,BRINP1,90,0.10818,94,0.31725,54,-0.7215,115,0.51350,42,-1.0947
ENSG00000136861,CDK5RAP2,63,0.38186,27,-1.4241,100,1.20849,51,0.01249,80,0.78420
ENSG00000106780,MEGF9,103,0.15677,84,-0.3143,93,-0.0121,133,0.58868,87,-0.1233
ENSG00000119402,FBXW2,36,0.21131,36,0.37766,37,0.24211,31,-0.0316,6,-2.4288
ENSG00000095261,PSMD5,14,-0.4955,21,0.25697,21,0.15775,27,0.53249,8,-1.2988
ENSG00000119397,CNTRL,26,-0.0954,12,-1.8016,80,2.01337,22,-0.3239,42,0.72418
ENSG00000119396,RAB14,145,-0.0520,169,0.37105,112,-0.4606,179,0.29624,86,-0.8881
ENSG00000148180,GSN,577,3.11058,48,-2.1478,135,0.05477,61,-1.1862,78,-0.8116
ENSG00000148175,STOM,274,3.85264,19,-2.0822,29,-0.8922,11,-2.2447,14,-1.9933
ENSG00000136848,DAB2IP,50,0.28795,45,0.20695,25,-0.8210,31,-0.4727,50,0.27684
ENSG00000119421,NDUFA8,110,-0.2751,175,1.02114,64,-1.1185,83,-0.7177,86,-0.6612
ENSG00000106852,LHX6,3,-3.0941,40,1.28328,9,-1.7398,16,-0.9180,37,0.45178
ENSG00000119446,RBM18,30,-0.3506,46,0.65219,21,-0.8888,28,-0.4740,37,-0.0233
ENSG00000056586,RC3H2,54,-0.5219,87,0.44020,71,-0.1032,68,-0.1651,62,-0.3083
ENSG00000011454,RABGAP1,101,-0.7691,134,-0.5081,210,0.42232,215,0.46548,241,0.66207
ENSG00000165209,STRBP,75,-1.6042,164,-0.6550,282,0.49363,333,0.78248,341,0.82536
ENSG00000119522,DENND1A,32,-0.5290,48,0.25608,34,-0.4350,24,-0.9591,72,0.82206
ENSG00000106689,LHX2,252,1.69457,67,-0.9581,99,-0.0015,62,-0.7428,112,0.19407
ENSG00000119408,NEK6,51,1.72214,18,-0.2205,18,-0.1207,9,-1.1416,6,-1.7457
ENSG00000136930,PSMB7,124,-0.2992,187,0.73867,83,-0.9395,118,-0.3788,122,-0.3247
ENSG00000136942,RPL35,1267,0.89050,780,0.08842,411,-0.9695,389,-1.0547,865,0.22364
ENSG00000136950,ARPC5L,67,-1.0796,173,0.87392,44,-1.7253,153,0.22609,112,-0.2821
ENSG00000136935,GOLGA1,27,0.22806,15,-1.0355,44,1.06555,24,0.03250,33,0.53125
ENSG00000173611,SCAI,33,-1.7279,123,0.59971,102,-0.0012,128,0.37405,61,-0.8154
ENSG00000119414,PPP6C,56,-0.1126,73,0.65853,53,-0.1875,45,-0.4616,31,-1.0233
ENSG00000136933,RABEPK,27,0.05601,30,0.38564,31,0.24143,22,-0.2693,11,-1.3287
ENSG00000044574,HSPA5,194,0.11896,167,-0.2124,166,-0.1350,225,0.36525,191,0.08909
ENSG00000165219,GAPVD1,51,-0.3813,63,-0.0643,72,0.20120,65,0.02429,74,0.24040
ENSG00000119487,MAPKAP1,70,0.20754,61,-0.0195,55,-0.1932,56,-0.1615,68,0.15770
ENSG00000196814,MVB12B,23,0.09106,21,-0.0612,26,0.31719,13,-0.7871,26,0.31600
ENSG00000169155,ZBTB43,24,-0.8284,39,-0.1598,53,0.43416,52,0.40545,43,0.09420
ENSG00000136828,RALGPS1,19,-0.6564,33,0.41326,35,0.30848,23,-0.3732,22,-0.4260
ENSG00000136895,GARNL3,24,-0.2880,36,0.70990,21,-0.5261,29,-0.0232,14,-1.1327
ENSG00000136856,SLC2A8,21,-0.1351,27,0.45399,20,-0.2287,25,0.09908,12,-1.0275
ENSG00000197958,RPL12,659,1.42214,281,-0.1628,138,-1.2124,107,-1.5936,352,0.28293
ENSG00000148356,LRSAM1,14,-1.2185,34,0.44384,34,0.19956,30,-0.0169,24,-0.3434
ENSG00000136854,STXBP1,193,-1.9370,804,0.56872,567,-0.2806,922,0.53166,486,-0.5244
ENSG00000136807,CDK9,57,0.16084,59,0.40003,46,-0.1982,39,-0.4555,36,-0.5602
ENSG00000106992,AK1,192,1.09412,110,0.19859,59,-0.8723,52,-1.0809,79,-0.4230
ENSG00000160408,ST6GALNAC6,182,0.46313,153,0.30685,108,-0.3982,68,-1.1104,135,-0.0314
ENSG00000136908,DPM2,29,-0.1844,42,0.87627,19,-0.8210,26,-0.3783,17,-0.9888
ENSG00000167106,FAM102A,94,0.80395,62,0.14324,56,-0.0684,17,-1.8706,55,-0.0935
ENSG00000148339,SLC25A25,24,-0.6882,42,0.35394,29,-0.3869,40,0.11526,37,0.00050
ENSG00000148334,PTGES2,57,-0.6736,108,0.70959,60,-0.5823,54,-0.7431,91,0.08418
ENSG00000171159,C9orf16,223,-0.0327,307,1.06588,75,-1.7310,128,-0.9138,161,-0.5485
ENSG00000148337,CIZ1,44,-0.2698,58,0.32198,49,-0.0997,61,0.26118,31,-0.8237
ENSG00000106976,DNM1,185,-1.7722,700,0.62997,361,-0.7473,744,0.43125,518,-0.1731
ENSG00000167110,GOLGA2,77,-0.6796,93,-0.6174,171,0.63745,159,0.51095,163,0.54570
ENSG00000175854,SWI5,40,1.15583,20,-0.0614,8,-1.3468,24,0.24602,11,-0.8992
ENSG00000167112,TRUB2,50,-0.6696,85,0.33549,56,-0.4913,97,0.40167,66,-0.2279
ENSG00000167113,COQ4,48,-0.0436,59,0.59446,46,-0.0830,33,-0.6364,29,-0.8445
ENSG00000167114,SLC27A4,19,-1.2384,59,1.06400,21,-1.0973,40,-0.1285,30,-0.5608
ENSG00000167118,URM1,25,-0.2746,32,0.25481,34,0.19145,23,-0.3904,27,-0.1823
ENSG00000167123,CERCAM,33,0.11854,23,-0.7148,80,1.74464,19,-0.7426,21,-0.6259
ENSG00000197694,SPTAN1,389,-0.3211,490,0.09721,462,-0.0403,527,0.17583,454,-0.0722
ENSG00000119333,WDR34,38,0.59142,25,-0.1838,20,-0.4409,32,0.30945,23,-0.2228
ENSG00000119335,SET,398,-0.0719,335,-0.5700,407,-0.0364,552,0.47753,631,0.71262
ENSG00000160445,ZER1,53,-1.0496,126,0.65287,75,-0.5035,82,-0.3719,110,0.10574
ENSG00000107021,TBC1D13,42,0.07473,40,0.00478,39,-0.0382,32,-0.3523,47,0.25469
ENSG00000167136,ENDOG,34,-0.7281,66,0.69453,50,-0.1068,27,-1.0756,52,-0.0409
ENSG00000198917,SPOUT1,27,0.46579,16,-0.5458,34,0.87775,27,0.49487,8,-1.3465
ENSG00000136802,LRRC8A,219,1.73997,59,-0.9006,70,-0.3154,74,-0.2098,78,-0.1333
ENSG00000148341,SH3GLB2,108,-0.1948,145,0.54152,76,-0.7634,96,-0.3832,117,-0.0678
ENSG00000148343,MIGA2,16,-0.8993,37,0.90486,29,0.03259,18,-0.7013,15,-0.9522
ENSG00000095321,CRAT,42,0.45904,33,0.16346,15,-1.1843,19,-0.8004,44,0.54631
ENSG00000119383,PTPA,82,-0.7330,154,0.54050,76,-0.8432,110,-0.2678,154,0.28728
ENSG00000188483,IER5L,20,-0.4319,31,0.41492,29,0.14152,26,-0.0369,16,-0.8280
ENSG00000148335,NTMT1,20,-0.5885,39,0.99161,12,-1.3342,33,0.21844,12,-1.3889
ENSG00000148331,ASB6,21,0.12293,22,0.43277,14,-0.4761,18,-0.1256,12,-0.6769
ENSG00000136827,TOR1A,17,-0.9633,40,0.75486,24,-0.4670,37,0.24228,16,-1.0246
ENSG00000136819,C9orf78,141,0.11096,118,-0.3036,114,-0.2317,186,0.58285,141,0.11592
ENSG00000136878,USP20,27,-0.3952,40,0.50149,30,-0.1974,28,-0.3252,28,-0.3175
ENSG00000187239,FNBP1,143,1.10061,47,-1.1718,143,1.09812,49,-0.7109,87,0.23133
ENSG00000148358,GPR107,37,0.21663,35,0.24170,33,0.01723,18,-0.9528,31,-0.0562
ENSG00000107130,NCS1,361,0.29054,335,0.29802,151,-1.1004,202,-0.6490,373,0.34789
ENSG00000130707,ASS1,34,-0.4027,58,0.98897,18,-1.3406,29,-0.6644,35,-0.3396
ENSG00000107164,FUBP3,62,1.25752,28,-0.1729,31,0.06644,9,-1.8326,26,-0.2589
ENSG00000130713,EXOSC2,20,-0.0498,22,0.20398,33,0.78578,12,-0.9122,12,-0.8115
ENSG00000097007,ABL1,39,0.85345,18,-0.6251,29,0.34054,15,-0.6787,31,0.48256
ENSG00000126878,AIF1L,86,1.19568,23,-1.4796,83,1.11779,14,-1.7184,74,0.90679
ENSG00000126883,NUP214,19,-0.4501,26,0.07451,42,0.85506,23,-0.1417,14,-0.8713
ENSG00000160539,PLPP7,7,-1.4554,24,0.87882,10,-1.0131,25,0.48019,10,-0.9139
ENSG00000130723,PRRC2B,152,-0.2982,167,-0.2375,195,0.10928,212,0.24825,231,0.39782
ENSG00000130714,POMT1,33,0.13131,34,0.37078,36,0.27475,20,-0.6706,17,-0.9005
ENSG00000130717,UCK1,32,-0.0152,40,0.67789,26,-0.3548,12,-1.4886,29,-0.1815
ENSG00000107263,RAPGEF1,39,-0.4992,57,0.24198,48,-0.1610,46,-0.2324,61,0.24363
ENSG00000160563,MED27,10,-1.3212,29,0.74551,21,-0.1045,26,0.21158,11,-1.1545
ENSG00000196358,NTNG2,30,-0.1661,23,-0.9252,31,-0.1536,17,-1.0362,99,1.99721
ENSG00000107290,SETX,99,0.02078,59,-1.2260,220,1.44031,139,0.58718,93,-0.0963
ENSG00000125482,TTF1,27,-0.8326,40,-0.3831,62,0.50280,74,0.80129,46,-0.0122
ENSG00000125484,GTF3C4,34,0.02276,31,-0.2322,31,-0.1243,42,0.34026,39,0.24049
ENSG00000165698,SPACA9,26,0.60635,23,0.79325,7,-1.3366,13,-0.4806,6,-1.7456
ENSG00000165699,TSC1,56,-0.6936,70,-0.5650,156,1.00111,119,0.51671,86,-0.0202
ENSG00000148308,GTF3C5,21,-0.1758,29,0.65125,11,-1.2555,27,0.18131,15,-0.6986
ENSG00000160271,RALGDS,45,0.18187,41,0.07670,67,0.88173,25,-0.7372,19,-1.1635
ENSG00000148296,SURF6,50,-0.3806,56,-0.3497,87,0.53443,79,0.37102,68,0.11577
ENSG00000148297,MED22,17,-0.1156,22,0.59835,16,-0.2021,14,-0.4891,11,-0.7469
ENSG00000148303,RPL7A,804,0.91120,508,0.20638,251,-1.0087,244,-1.0545,462,-0.0415
ENSG00000148290,SURF1,100,0.93135,63,0.25277,42,-0.5269,32,-0.9276,38,-0.6747
ENSG00000148291,SURF2,27,-0.1949,39,0.83152,22,-0.4798,19,-0.7647,19,-0.7491
ENSG00000148248,SURF4,58,-0.0800,76,0.71183,36,-0.8403,49,-0.3455,41,-0.6194
ENSG00000148300,REXO4,29,-0.7484,38,-0.5251,73,0.75430,63,0.48905,56,0.30987
ENSG00000160326,SLC2A6,18,-0.9460,35,0.08191,34,0.00685,35,0.06907,44,0.42493
ENSG00000235106,BRD3OS,43,-0.0990,56,0.65970,36,-0.3849,18,-1.4315,44,-0.0529
ENSG00000169925,BRD3,69,-0.1444,61,-0.5491,117,0.74616,67,-0.1850,106,0.56677
ENSG00000196363,WDR5,15,-0.4786,23,0.40916,12,-0.8080,12,-0.8187,31,0.67973
ENSG00000186350,RXRA,78,0.96813,43,-0.0990,42,-0.0762,31,-0.5773,32,-0.4954
ENSG00000130558,OLFM1,755,-0.7350,1584,0.97567,634,-1.0064,929,-0.4073,902,-0.4544
ENSG00000196422,PPP1R26,28,0.19409,29,0.46482,21,-0.2842,18,-0.5260,17,-0.6316
ENSG00000122140,MRPS2,26,-0.6295,46,0.53385,36,-0.1029,33,-0.2669,31,-0.3550
ENSG00000107147,KCNT1,19,-1.8162,73,0.43885,99,0.75660,62,-0.0385,35,-0.9465
ENSG00000130559,CAMSAP1,34,-0.9073,69,0.37674,48,-0.3823,73,0.31048,56,-0.1361
ENSG00000130560,UBAC1,75,0.21428,76,0.47125,59,-0.1844,39,-0.8353,48,-0.5115
ENSG00000148411,NACC2,264,1.93026,58,-1.1547,102,0.14523,56,-0.8051,94,0.00692
ENSG00000238227,TMEM250,35,-0.3766,54,0.67490,32,-0.5044,42,-0.0871,27,-0.7969
ENSG00000160360,GPSM1,38,-0.1091,50,0.66893,40,0.00521,19,-1.1495,27,-0.6533
ENSG00000165688,PMPCA,41,-0.2933,56,0.39307,43,-0.2185,53,0.13300,33,-0.6561
ENSG00000148384,INPP5E,14,-0.4252,24,0.89327,13,-0.5621,20,0.11165,4,-2.1172
ENSG00000148396,SEC16A,32,-0.7319,61,0.57344,69,0.53143,44,-0.2271,17,-1.6756
ENSG00000172889,EGFL7,44,-1.3256,132,0.83515,82,-0.3710,73,-0.5511,96,-0.1091
ENSG00000169692,AGPAT2,15,-0.1410,20,0.63309,16,0.01275,16,-0.0169,3,-2.3292
ENSG00000165716,DIPK1B,25,-1.1678,62,0.58906,31,-0.8197,68,0.46004,42,-0.3558
ENSG00000233016,SNHG7,29,0.26354,33,0.97445,14,-0.9050,10,-1.3946,13,-0.9585
ENSG00000244187,TMEM141,45,-0.0167,59,0.89129,22,-1.1394,33,-0.5066,27,-0.8321
ENSG00000196642,RABL6,226,0.11924,190,-0.2807,230,0.15034,173,-0.3195,294,0.56636
ENSG00000232434,AJM1,35,0.06964,38,0.43347,13,-1.4172,19,-0.8724,46,0.53924
ENSG00000054148,PHPT1,267,0.91808,189,0.61435,87,-0.9378,56,-1.5883,85,-0.9737
ENSG00000107223,EDF1,343,0.09808,383,0.54222,189,-0.8564,229,-0.5557,291,-0.1682
ENSG00000159069,FBXW5,140,0.39146,126,0.40752,83,-0.4585,70,-0.7209,87,-0.3932
ENSG00000107317,PTGDS,2989,2.80333,443,-1.2470,581,-0.4098,110,-2.9241,531,-0.5533
ENSG00000148362,PAXX,69,1.00875,45,0.54798,18,-1.1499,19,-1.0697,18,-1.1960
ENSG00000107331,ABCA2,125,0.45753,97,0.05975,86,-0.1717,53,-0.9402,110,0.23362
ENSG00000107281,NPDC1,155,-0.1095,207,0.72595,106,-0.7146,115,-0.5881,123,-0.4783
ENSG00000177239,MAN1B1,27,-1.0281,68,0.83378,45,-0.2487,61,0.23371,18,-1.6760
ENSG00000176978,DPP7,108,0.30417,89,-0.0368,93,0.04500,87,-0.0652,78,-0.2408
ENSG00000176884,GRIN1,106,-1.7530,435,0.98081,225,-0.6001,326,-0.0073,223,-0.6196
ENSG00000176101,SSNA1,52,0.08530,58,0.53484,31,-0.7479,37,-0.4626,41,-0.2928
ENSG00000176058,TPRN,30,0.15080,30,0.25294,29,0.08464,15,-0.9124,26,-0.1044
ENSG00000187713,TMEM203,26,-0.9551,61,0.75771,21,-1.3199,48,-0.0233,49,0.00843
ENSG00000212864,RNF208,71,-0.4087,113,0.70626,57,-0.7447,83,-0.1450,65,-0.5326
ENSG00000188229,TUBB4B,178,-0.2503,257,0.69752,101,-1.1397,222,0.11133,132,-0.7234
ENSG00000188986,NELFB,70,-0.1630,80,0.11821,68,-0.2076,58,-0.4509,100,0.43285
ENSG00000165802,NSMF,420,0.95057,247,0.05323,165,-0.6167,119,-1.1200,247,0.03298
ENSG00000182154,MRPL41,191,0.60909,158,0.53648,70,-1.0083,46,-1.6376,127,-0.0811
ENSG00000165724,ZMYND19,6,-1.5735,23,1.04944,15,-0.2480,10,-0.7936,13,-0.4203
ENSG00000181090,EHMT1,31,0.20757,20,-0.8535,46,0.87543,42,0.69790,23,-0.2636
ENSG00000148408,CACNA1B,26,-1.2769,72,0.56484,70,0.25431,66,0.15530,31,-1.0429
ENSG00000015171,ZMYND11,186,0.00380,151,-0.5345,231,0.36999,204,0.15944,257,0.54881
ENSG00000151240,DIP2C,40,-0.9219,70,-0.0733,122,0.91243,69,-0.0638,63,-0.2024
ENSG00000107929,LARP4B,34,-0.6200,54,0.25685,56,0.19039,51,0.03244,41,-0.3163
ENSG00000107937,GTPBP4,39,-0.8604,59,-0.3608,77,0.22867,105,0.77138,80,0.30302
ENSG00000067064,IDI1,240,0.85669,142,-0.0811,125,-0.2551,135,-0.1296,100,-0.6001
ENSG00000047056,WDR37,26,-0.4589,47,1.00357,18,-1.0662,18,-1.0029,30,-0.2352
ENSG00000185736,ADARB2,63,1.75774,18,-0.7103,42,0.96261,4,-2.6359,10,-1.3040
ENSG00000067057,PFKP,100,-0.9623,222,0.62962,127,-0.5853,196,0.11849,150,-0.3137
ENSG00000107959,PITRM1,47,-0.0917,60,0.61541,24,-1.1205,38,-0.4176,47,-0.0881
ENSG00000067082,KLF6,45,-0.6309,53,-0.6221,109,0.82924,88,0.44850,84,0.37316
ENSG00000173848,NET1,66,0.74975,29,-0.9363,65,0.71830,27,-0.7260,66,0.74614
ENSG00000196372,ASB13,21,-0.8240,38,0.26050,23,-0.6331,34,-0.0668,49,0.57982
ENSG00000108021,TASOR2,48,-0.1723,40,-0.7168,106,1.21617,59,0.18471,51,-0.0626
ENSG00000057608,GDI2,161,0.12370,168,0.36739,123,-0.3112,135,-0.1659,102,-0.6062
ENSG00000134452,FBH1,34,0.09992,33,0.02718,27,-0.3041,38,0.29226,28,-0.2101
ENSG00000134453,RBM17,130,0.42930,77,-0.6948,144,0.60850,115,0.21946,109,0.13180
ENSG00000170525,PFKFB3,30,-0.1644,35,0.15188,36,0.14606,29,-0.1940,30,-0.1633
ENSG00000123243,ITIH5,67,1.94908,11,-1.6394,54,1.48517,10,-1.3057,11,-1.1319
ENSG00000151657,KIN,19,-0.5732,16,-1.2519,74,1.88205,39,0.65413,19,-0.5625
ENSG00000165629,ATP5F1C,107,0.16772,127,0.90799,48,-1.1043,63,-0.6909,51,-1.0209
ENSG00000165632,TAF3,59,-0.3741,47,-1.0935,120,0.81700,81,0.13172,147,1.18543
ENSG00000048740,CELF2,152,-1.4336,372,-0.0513,499,0.46685,575,0.71359,315,-0.2997
ENSG00000151461,UPF2,84,-1.0043,128,-0.5760,253,0.79465,264,0.86973,161,0.01884
ENSG00000181192,DHTKD1,57,1.42783,15,-1.1840,45,0.96375,23,-0.1814,18,-0.5848
ENSG00000065665,SEC61A2,27,-0.7157,56,0.91118,33,-0.3936,36,-0.2899,22,-1.0526
ENSG00000165609,NUDT5,37,1.22338,19,0.05050,19,0.04963,5,-1.8888,11,-0.8136
ENSG00000151465,CDC123,35,0.23636,37,0.64551,18,-0.8214,28,-0.1158,13,-1.3052
ENSG00000183049,CAMK1D,243,-0.4635,345,0.19174,305,-0.0927,355,0.15654,304,-0.1022
ENSG00000151468,CCDC3,28,-1.1606,67,0.37522,67,0.18815,65,0.13957,47,-0.3732
ENSG00000123240,OPTN,178,-1.4984,370,-0.5880,533,0.23415,843,1.04383,671,0.62958
ENSG00000107537,PHYH,46,0.45440,42,0.55555,20,-0.8800,30,-0.2645,17,-1.0900
ENSG00000086475,SEPHS1,48,0.88350,32,0.31925,20,-0.5771,14,-1.1565,20,-0.5533
ENSG00000165630,PRPF18,12,-1.3910,19,-1.0848,36,0.27918,37,0.35205,80,1.75938
ENSG00000151474,FRMD4A,52,-0.2375,49,-0.5371,97,0.81911,51,-0.2605,85,0.58111
ENSG00000065809,FAM107B,89,0.70513,28,-1.6966,125,1.33268,20,-1.6568,127,1.35316
ENSG00000176244,ACBD7,197,1.59552,66,-0.5364,53,-0.6717,28,-1.6576,108,0.46534
ENSG00000152465,NMT2,61,-0.8131,87,-0.4361,135,0.47575,134,0.46368,139,0.51459
ENSG00000148468,FAM171A1,113,-0.3084,135,-0.0350,158,0.24835,131,-0.0702,150,0.16200
ENSG00000148481,MINDY3,23,-0.5941,43,0.72606,19,-0.9199,29,-0.2479,31,-0.1690
ENSG00000165985,C1QL3,5,-3.7740,37,-1.2026,64,0.05194,209,2.32813,70,0.18941
ENSG00000148484,RSU1,51,1.84987,13,-0.8495,12,-0.6357,21,0.19844,11,-0.7528
ENSG00000026025,VIM,823,3.72127,65,-1.9187,84,-0.9846,34,-2.3378,53,-1.6778
ENSG00000136738,STAM,20,-1.3391,59,0.70602,17,-1.5547,57,0.32431,48,0.04550
ENSG00000148482,SLC39A12,130,3.13539,15,-1.5345,26,-0.1411,0,-5.1954,15,-0.9644
ENSG00000165995,CACNB2,33,-1.6505,126,0.93478,89,-0.1262,90,-0.1092,51,-0.9867
ENSG00000165997,ARL5B,26,-0.2312,34,0.36486,16,-0.9247,40,0.48818,22,-0.5009
ENSG00000120594,PLXDC2,49,0.96735,15,-1.4369,41,0.63246,40,0.61082,34,0.32219
ENSG00000078114,NEBL,360,1.34396,130,-0.6753,186,0.16493,104,-0.7652,180,0.10556
ENSG00000078403,MLLT10,28,-0.1080,19,-1.1202,82,1.84126,38,0.40420,17,-0.9173
ENSG00000136770,DNAJC1,52,0.91543,14,-1.6591,69,1.44105,26,-0.2388,39,0.41281
ENSG00000148444,COMMD3,37,0.69631,29,0.53857,15,-0.7493,16,-0.6441,11,-1.2224
ENSG00000168283,BMI1,55,-0.5116,92,0.62884,37,-1.1279,66,-0.2189,80,0.07719
ENSG00000150867,PIP4K2A,136,0.54468,68,-0.9106,168,0.91541,58,-0.8463,154,0.75682
ENSG00000148450,MSRB2,135,0.99711,75,-0.0392,41,-0.9578,33,-1.2958,98,0.43026
ENSG00000165312,OTUD1,23,0.01219,28,0.60129,19,-0.3144,15,-0.6654,16,-0.6081
ENSG00000120549,KIAA1217,13,-1.7752,37,-0.2590,69,0.91483,63,0.76427,31,-0.4070
ENSG00000107863,ARHGAP21,241,-0.5738,249,-0.8227,664,1.15270,407,0.27897,448,0.44152
ENSG00000099256,PRTFDC1,49,1.83957,13,-0.8479,15,-0.2749,5,-1.9574,24,0.45185
ENSG00000151025,GPR158,32,-2.0467,123,0.01795,92,-0.4573,212,0.95470,149,0.33166
ENSG00000136750,GAD2,156,0.67047,103,-0.0564,102,-0.0466,63,-0.8063,108,0.03273
ENSG00000136754,ABI1,108,0.41546,90,0.21113,70,-0.2880,78,-0.1239,56,-0.6623
ENSG00000107890,ANKRD26,113,-0.8177,115,-1.1966,443,1.53618,275,0.63801,221,0.26412
ENSG00000136758,YME1L1,103,0.06937,85,-0.4091,138,0.55691,122,0.35059,89,-0.1749
ENSG00000107897,ACBD5,101,0.59220,53,-0.7645,112,0.76157,59,-0.3117,88,0.35057
ENSG00000099246,RAB18,112,-0.1657,143,0.45005,131,0.09536,106,-0.2494,69,-0.9249
ENSG00000254635,WAC-AS1,64,-1.1833,118,-0.3756,161,0.28537,202,0.68133,186,0.52861
ENSG00000095787,WAC,226,-0.2086,272,0.16758,278,0.13084,216,-0.2864,249,-0.0554
ENSG00000165757,JCAD,21,-1.0054,40,-0.0139,52,0.40384,50,0.33348,40,-0.0069
ENSG00000107951,MTPAP,15,-0.7159,28,0.41333,24,0.00377,23,-0.1074,21,-0.2615
ENSG00000148516,ZEB1,238,0.26711,141,-0.9018,219,0.12868,259,0.41482,340,0.89261
ENSG00000165322,ARHGAP12,76,1.16085,26,-0.9489,39,-0.0188,59,0.68556,33,-0.2649
