Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000134900,TPP2,34,-0.3638,46,0.11310,40,-0.1373,28,-0.6441,67,0.84360,47,0.14602,33,-0.4148,52,0.29405,18,-1.3261
ENSG00000134897,BIVM,28,0.18927,12,-1.1222,22,-0.2138,23,-0.1323,29,0.28760,34,0.51449,26,0.09266,36,0.57036,12,-1.0751
ENSG00000134899,ERCC5,56,-0.3083,73,0.10226,63,-0.1494,82,0.28949,83,0.34303,86,0.36831,21,-1.7904,79,0.23161,64,-0.1040
ENSG00000125266,EFNB2,38,-0.1085,44,0.10309,33,-0.3890,60,0.59940,36,-0.2332,87,1.23449,37,-0.1455,25,-0.7648,24,-0.8222
ENSG00000134884,ARGLU1,209,-0.1414,80,-1.5913,100,-1.3609,227,-0.0113,238,0.07103,781,2.16988,64,-1.9166,363,0.75505,113,-1.0832
ENSG00000204442,FAM155A,86,-0.4871,119,0.01430,144,0.36924,166,0.55920,151,0.45606,71,-0.7753,63,-0.9488,116,-0.0198,80,-0.5881
ENSG00000174405,LIG4,39,0.06413,36,-0.0454,56,0.76651,56,0.66358,36,-0.0453,16,-1.2897,19,-1.0139,29,-0.3744,29,-0.3954
ENSG00000139826,ABHD13,29,0.21817,5,-2.4256,42,0.93176,43,0.85167,32,0.39718,16,-0.6744,4,-2.5345,26,0.04743,8,-1.6465
ENSG00000185950,IRS2,140,-0.0382,130,-0.1575,190,0.51162,164,0.21427,131,-0.1598,117,-0.3193,176,0.32794,115,-0.3404,94,-0.6578
ENSG00000213995,NAXD,72,1.48389,17,-0.8508,41,0.61277,17,-0.8649,25,-0.3092,22,-0.4337,27,-0.1565,19,-0.6645,20,-0.6339
ENSG00000134905,CARS2,29,0.79931,13,-0.4514,24,0.53985,11,-0.7382,9,-1.0617,27,0.69392,16,-0.1318,19,0.10391,13,-0.4834
ENSG00000153487,ING1,26,0.43523,26,0.37951,23,0.25204,13,-0.6481,24,0.29374,12,-0.8332,21,0.04938,14,-0.5817,16,-0.3469
ENSG00000088448,ANKRD10,72,1.70396,12,-1.2184,23,-0.2514,17,-0.6288,20,-0.4467,41,0.70296,29,0.14301,23,-0.2071,10,-1.4351
ENSG00000102606,ARHGEF7,145,0.32647,90,-0.4236,155,0.49624,111,-0.0984,155,0.49143,74,-0.7344,85,-0.5170,90,-0.4170,85,-0.5151
ENSG00000153495,TEX29,18,0.05114,23,0.46090,14,-0.3761,14,-0.3396,32,1.16941,3,-2.6469,11,-0.6771,15,-0.2461,15,-0.1993
ENSG00000126216,TUBGCP3,18,-0.2912,18,-0.2461,27,0.43670,24,0.22494,28,0.47374,22,0.05017,6,-1.8429,23,0.12525,13,-0.7614
ENSG00000126217,MCF2L,115,0.69141,56,-0.4670,77,0.04532,103,0.51140,89,0.30705,40,-0.9486,47,-0.7305,55,-0.4949,78,0.05656
ENSG00000126226,PCID2,20,0.30091,15,-0.1539,19,0.26418,17,0.07443,13,-0.3472,22,0.48641,13,-0.3694,17,0.08137,11,-0.5772
ENSG00000139842,CUL4A,28,0.00818,23,-0.3118,44,0.82714,15,-0.9177,25,-0.1650,32,0.21221,21,-0.4103,32,0.20154,18,-0.6818
ENSG00000185896,LAMP1,172,1.15511,40,-1.1521,94,0.17412,102,0.28182,50,-0.9036,96,0.18743,120,0.54721,72,-0.2797,51,-0.8107
ENSG00000150401,DCUN1D2,15,-0.1445,7,-1.1833,12,-0.4586,37,1.38256,20,0.40902,17,0.08920,18,0.17196,13,-0.2644,4,-1.8625
ENSG00000150403,TMCO3,35,0.75567,14,-0.6974,16,-0.5759,24,0.13501,22,-0.0112,37,0.81294,24,0.13651,11,-1.0176,22,0.02915
ENSG00000198176,TFDP1,22,-0.0638,18,-0.4037,23,0.00403,18,-0.4283,19,-0.3738,16,-0.5822,47,1.15244,33,0.52496,19,-0.3161
ENSG00000183087,GAS6,59,0.53705,24,-0.8437,38,-0.1807,80,1.04981,40,-0.1143,44,0.06918,20,-1.1077,57,0.46828,25,-0.8111
ENSG00000185989,RASA3,22,0.43819,8,-1.1008,23,0.63638,10,-0.7320,12,-0.5375,21,0.36394,17,0.07094,14,-0.1935,18,0.15745
ENSG00000130177,CDC16,69,0.79094,19,-1.2101,45,0.11339,47,0.16453,45,0.11588,50,0.26563,58,0.51962,26,-0.7194,15,-1.5759
ENSG00000169062,UPF3A,97,0.18517,91,0.07431,71,-0.3419,96,0.15859,75,-0.2480,134,0.70833,89,0.03616,98,0.19648,56,-0.6685
ENSG00000198824,CHAMP1,26,0.14018,16,-0.5677,25,0.06551,24,0.00922,39,0.90103,17,-0.5087,18,-0.4336,17,-0.5179,17,-0.5420
ENSG00000136319,TTC5,14,0.04174,16,0.24634,11,-0.3230,22,0.75085,18,0.48072,8,-0.8432,9,-0.5928,11,-0.2939,12,-0.2282
ENSG00000100814,CCNB1IP1,29,0.36012,10,-1.2277,23,0.01519,24,0.08227,23,-0.0214,29,0.34952,21,-0.1828,28,0.30520,21,-0.1513
ENSG00000129484,PARP2,62,0.65339,39,-0.0623,58,0.61626,62,0.66152,46,0.19666,19,-1.1678,21,-1.0364,18,-1.2588,24,-0.8134
ENSG00000092094,OSGEP,38,1.03885,13,-0.6386,18,-0.1499,27,0.50167,11,-0.9935,16,-0.3473,34,0.82902,24,0.26085,10,-1.0135
ENSG00000100823,APEX1,79,0.04458,100,0.42478,77,0.01811,51,-0.6393,89,0.27845,76,-0.0166,94,0.32876,62,-0.3349,48,-0.7309
ENSG00000165782,PIP4P1,51,0.66485,48,0.55266,43,0.45365,64,1.06507,19,-0.9599,22,-0.6202,28,-0.2727,18,-0.9679,15,-1.2556
ENSG00000129538,RNASE1,363,3.92941,0,-9.9576,0,-9.0966,25,-1.1764,0,-6.2476,108,1.13442,44,-0.3117,30,-0.8830,26,-1.1037
ENSG00000165795,NDRG2,608,0.13559,598,0.10700,329,-0.8907,380,-0.6007,254,-1.3002,419,-0.4509,1351,1.49302,674,0.30080,951,0.87129
ENSG00000258441,LINC00641,68,-0.1874,94,0.32758,99,0.46560,65,-0.2580,103,0.52416,47,-0.7579,53,-0.5819,61,-0.3681,53,-0.5665
ENSG00000092199,HNRNPC,211,-0.2865,271,0.11143,279,0.17229,175,-0.5766,226,-0.1976,351,0.52740,286,0.19734,255,0.01224,225,-0.1850
ENSG00000092201,SUPT16H,146,-0.5163,195,-0.0693,233,0.23733,149,-0.4855,316,0.81981,185,-0.1526,82,-1.3985,232,0.20420,155,-0.4262
ENSG00000100888,CHD8,98,-0.0527,116,0.22399,109,0.13941,69,-0.5930,130,0.46150,131,0.41768,55,-0.9340,93,-0.1281,70,-0.5733
ENSG00000129472,RAB2B,36,0.76189,12,-0.9226,23,0.03086,44,1.11026,23,0.02516,15,-0.5587,17,-0.3995,14,-0.6890,16,-0.5137
ENSG00000092203,TOX4,100,0.66189,56,-0.2570,73,0.17580,62,-0.1054,69,0.06979,59,-0.1801,69,0.05453,51,-0.3982,48,-0.5093
ENSG00000165821,SALL2,22,-0.3645,23,-0.3154,23,-0.3572,19,-0.5701,18,-0.7462,56,1.10291,72,1.55862,20,-0.5624,18,-0.7033
ENSG00000129562,DAD1,114,1.08183,58,-0.0226,41,-0.5955,52,-0.2057,27,-1.2842,47,-0.3643,155,1.63922,45,-0.4240,42,-0.5219
ENSG00000155463,OXA1L,55,0.88036,41,0.39717,37,0.25902,38,0.25505,26,-0.3632,24,-0.4553,24,-0.4334,19,-0.8171,26,-0.3328
ENSG00000172590,MRPL52,97,0.45442,113,0.71349,67,-0.1569,80,0.15007,54,-0.5052,78,0.10421,90,0.33892,49,-0.6087,53,-0.4942
ENSG00000197324,LRP10,15,-0.6545,12,-0.9961,5,-2.3087,8,-1.6352,6,-2.0613,84,2.21352,68,1.78594,26,0.11417,25,0.10205
ENSG00000100461,RBM23,32,-0.6460,48,-0.0266,47,-0.0787,43,-0.2120,57,0.25975,71,0.58932,23,-1.1724,77,0.73505,38,-0.3849
ENSG00000100462,PRMT5,21,-0.1047,17,-0.3966,36,0.85549,22,-0.0294,17,-0.5090,16,-0.4707,36,0.76635,17,-0.4584,13,-0.8451
ENSG00000100804,PSMB5,148,0.75288,89,-0.0676,119,0.44749,117,0.35757,70,-0.4843,58,-0.7259,115,0.33313,62,-0.6436,58,-0.7422
ENSG00000100813,ACIN1,52,-0.5794,65,-0.2364,62,-0.3371,44,-0.8413,85,0.19304,168,1.32892,32,-1.3032,99,0.42958,80,0.07971
ENSG00000179933,C14orf119,46,1.33572,12,-0.7399,26,0.44069,14,-0.5403,9,-1.2710,26,0.41169,28,0.49311,17,-0.2433,9,-1.1572
ENSG00000092068,SLC7A8,25,-0.6215,16,-1.3423,22,-0.8707,87,1.38345,62,0.90793,19,-1.0292,19,-1.0421,48,0.36086,35,-0.1124
ENSG00000235194,PPP1R3E,38,0.90414,6,-1.8493,15,-0.5730,32,0.62509,27,0.37842,25,0.24510,16,-0.4610,20,-0.1299,17,-0.4048
ENSG00000129473,BCL2L2,129,0.21531,150,0.45148,96,-0.2889,179,0.75332,109,-0.0583,61,-0.9559,102,-0.1620,121,0.11439,90,-0.3464
ENSG00000100836,PABPN1,34,-1.0501,63,-0.0924,67,-0.0193,91,0.48392,52,-0.4335,88,0.42923,68,0.01679,104,0.69869,55,-0.3197
ENSG00000092096,SLC22A17,511,0.75234,300,-0.1135,520,0.90077,362,0.18467,286,-0.2087,181,-0.8913,302,-0.1034,157,-1.1021,120,-1.5137
ENSG00000129460,NGDN,27,0.77308,17,0.01666,22,0.45464,17,0.02476,17,0.00300,10,-0.8346,19,0.21040,14,-0.2376,3,-2.3462
ENSG00000092051,JPH4,127,-0.4269,198,0.27405,238,0.65494,109,-0.6543,107,-0.7487,137,-0.3050,280,0.84527,91,-0.9276,202,0.30591
ENSG00000215256,DHRS4-AS1,7,-1.2526,17,0.12179,29,1.13432,7,-1.2405,7,-1.3077,24,0.66664,20,0.39262,16,0.01520,11,-0.5028
ENSG00000187630,DHRS4L2,13,0.07373,15,0.23050,19,0.71552,3,-2.1147,4,-1.8513,19,0.60107,36,1.74608,6,-1.0433,3,-2.1077
ENSG00000100884,CPNE6,35,-0.3618,31,-0.5438,72,0.90638,22,-1.0586,40,-0.1622,40,-0.1326,72,0.79375,31,-0.5266,30,-0.6015
ENSG00000100897,DCAF11,44,-0.3038,70,0.44224,65,0.35309,54,0.00949,37,-0.6182,49,-0.1320,78,0.62343,36,-0.5998,51,-0.0617
ENSG00000092010,PSME1,62,0.21078,71,0.42808,45,-0.3106,40,-0.4698,37,-0.6525,88,0.78259,83,0.67649,47,-0.2212,42,-0.3888
ENSG00000100908,EMC9,25,0.29702,41,1.15731,26,0.43805,31,0.65329,15,-0.4960,4,-2.3044,10,-1.1385,15,-0.4274,16,-0.3596
ENSG00000100911,PSME2,46,0.60464,26,-0.3180,20,-0.7328,31,-0.0315,29,-0.1332,45,0.55239,40,0.36404,24,-0.4313,37,0.26461
ENSG00000092098,RNF31,20,0.54862,18,0.35188,19,0.51966,9,-0.7718,8,-0.9465,23,0.74207,21,0.58870,7,-1.0195,6,-1.3453
ENSG00000254505,CHMP4A,56,-0.0665,41,-0.5449,41,-0.5735,41,-0.5460,38,-0.6947,82,0.55703,62,0.10831,65,0.17282,133,1.38485
ENSG00000213920,MDP1,46,0.81933,35,0.39531,38,0.59406,16,-0.8289,18,-0.7488,14,-1.0196,42,0.66167,17,-0.7007,21,-0.3890
ENSG00000129559,NEDD8,280,0.48221,343,0.81612,231,0.18654,134,-0.6823,169,-0.3590,147,-0.5369,281,0.48450,120,-0.8525,183,-0.2046
ENSG00000100938,GMPR2,25,0.02042,34,0.54084,23,-0.1061,14,-0.8530,21,-0.2197,19,-0.3548,58,1.43530,17,-0.5379,12,-1.0118
ENSG00000092330,TINF2,26,0.75184,19,0.28681,20,0.36084,20,0.31330,8,-1.1118,23,0.53737,22,0.49990,8,-0.9718,4,-2.1369
ENSG00000196943,NOP9,27,0.46014,9,-1.1912,23,0.27476,49,1.50009,16,-0.3601,16,-0.3676,16,-0.3652,12,-0.8196,13,-0.6588
ENSG00000100445,SDR39U1,61,0.92190,39,0.19494,40,0.26457,24,-0.5881,23,-0.6791,33,-0.0958,46,0.44198,28,-0.3497,25,-0.5214
ENSG00000168952,STXBP6,137,0.92570,116,0.65389,162,1.45629,39,-1.0658,26,-1.7367,40,-1.0141,73,-0.0927,48,-0.7415,24,-1.7866
ENSG00000139910,NOVA1,98,-0.4651,151,0.21135,166,0.40187,132,-0.0117,154,0.26626,93,-0.5541,107,-0.3321,152,0.22046,86,-0.6765
ENSG00000176165,FOXG1,99,-0.0646,116,0.18903,109,0.09218,120,0.24865,94,-0.1661,101,-0.0326,133,0.41080,89,-0.2318,71,-0.5849
ENSG00000186960,LINC01551,49,0.79015,47,0.73171,34,0.24943,34,0.19850,30,0.03256,6,-2.3330,22,-0.4572,19,-0.7171,22,-0.4465
ENSG00000092140,G2E3,18,-0.5374,16,-0.7241,30,0.28242,16,-0.6802,36,0.60216,32,0.35815,26,0.00675,25,-0.0510,17,-0.6030
ENSG00000092108,SCFD1,78,0.47811,38,-0.6418,69,0.29791,47,-0.3431,82,0.63551,48,-0.3048,37,-0.7108,54,-0.1213,36,-0.7376
ENSG00000196792,STRN3,30,-1.0200,45,-0.3749,48,-0.3235,53,-0.1315,83,0.66881,59,0.02564,43,-0.4408,78,0.48283,65,0.18837
ENSG00000100478,AP4S1,46,0.43623,50,0.58628,37,0.11144,37,0.11415,33,-0.0925,31,-0.1725,24,-0.5796,33,-0.0804,21,-0.7550
ENSG00000092148,HECTD1,130,-0.2949,218,0.52287,189,0.32819,96,-0.7588,219,0.60528,151,-0.0677,69,-1.2630,139,-0.2001,113,-0.5189
ENSG00000129493,HEATR5A,16,-0.4153,12,-0.8292,9,-1.4304,19,-0.1835,9,-1.3548,54,1.52800,38,0.90082,32,0.61123,30,0.53092
ENSG00000129480,DTD2,34,1.57714,17,0.42690,18,0.55178,4,-1.5949,12,-0.1658,4,-1.7406,8,-0.7023,10,-0.4488,8,-0.8264
ENSG00000100852,ARHGAP5,220,-1.3265,616,0.26131,321,-0.8202,329,-0.7206,526,0.01023,900,0.88999,527,0.01084,757,0.59883,710,0.49267
ENSG00000151320,AKAP6,192,0.48243,88,-0.7409,150,0.09473,153,0.11249,225,0.85382,67,-1.1622,69,-1.1121,155,0.13136,93,-0.6641
ENSG00000151322,NPAS3,51,0.10553,28,-0.8444,19,-1.4904,14,-1.7971,13,-2.0475,167,2.20278,103,1.27548,64,0.46597,35,-0.4933
ENSG00000129521,EGLN3,57,1.29095,21,-0.3186,9,-1.7601,2,-3.5994,2,-3.5297,47,0.93114,93,2.23301,33,0.36574,13,-1.0364
ENSG00000165389,SPTSSA,40,0.75241,37,0.63092,21,-0.3028,20,-0.3036,12,-1.2390,31,0.33208,38,0.67351,20,-0.3401,23,-0.0967
ENSG00000129518,EAPP,74,0.06609,55,-0.3901,93,0.49015,57,-0.3420,89,0.41908,57,-0.3479,78,0.15698,53,-0.4392,41,-0.8540
ENSG00000129515,SNX6,91,0.82294,27,-1.0811,41,-0.4996,31,-0.8813,59,0.11910,90,0.79182,63,0.21939,58,0.07521,46,-0.2890
ENSG00000165410,CFL2,115,1.08212,36,-0.7948,31,-1.0654,58,-0.0479,49,-0.3273,65,0.14228,86,0.59512,93,0.72170,42,-0.5503
ENSG00000100883,SRP54,61,0.56021,29,-0.6032,51,0.31605,24,-0.8798,50,0.29574,60,0.53936,36,-0.2548,33,-0.4221,25,-0.8228
ENSG00000151327,FAM177A1,90,-0.0199,90,-0.0217,84,-0.1424,69,-0.4459,99,0.13891,141,0.70445,44,-1.1313,95,0.06785,110,0.29594
ENSG00000092020,PPP2R3C,77,0.77250,57,0.29393,37,-0.4207,47,-0.0315,45,-0.0946,56,0.25789,33,-0.5535,51,0.10072,39,-0.3297
ENSG00000100902,PSMA6,146,0.95629,81,0.00135,121,0.73565,54,-0.6175,68,-0.3074,70,-0.2390,60,-0.4637,68,-0.2817,37,-1.2160
ENSG00000100906,NFKBIA,29,-0.5447,23,-0.9135,25,-0.8466,26,-0.7000,21,-1.1277,174,2.58574,46,0.14548,47,0.19702,22,-1.0007
ENSG00000174373,RALGAPA1,96,-0.1614,97,-0.1497,77,-0.5609,87,-0.3236,175,0.92816,127,0.28162,70,-0.6627,123,0.22946,71,-0.6371
ENSG00000100916,BRMS1L,44,-0.1895,79,0.75532,51,0.05931,36,-0.4872,66,0.50960,33,-0.6102,47,-0.0891,34,-0.5694,38,-0.4214
ENSG00000151332,MBIP,38,0.34479,25,-0.3459,27,-0.2494,31,-0.0054,37,0.31302,61,1.12361,9,-1.7571,34,0.16847,14,-1.2163
ENSG00000151338,MIPOL1,7,-1.3923,14,-0.3805,11,-0.7968,17,-0.1006,21,0.30918,37,1.17397,3,-2.4227,37,1.16085,18,0.02292
ENSG00000139874,SSTR1,19,-0.6708,54,0.96642,72,1.79053,4,-2.8031,24,-0.3590,11,-1.4778,28,-0.0859,3,-3.1275,16,-0.9588
ENSG00000100934,SEC23A,68,0.01236,56,-0.2775,94,0.61823,99,0.61627,81,0.31975,49,-0.4817,40,-0.7932,41,-0.7743,38,-0.8914
ENSG00000182400,TRAPPC6B,60,0.26849,67,0.46232,77,0.79594,46,-0.1495,58,0.25989,30,-0.7899,27,-0.9432,29,-0.8527,24,-1.1347
ENSG00000100941,PNN,81,-0.9359,184,0.33952,121,-0.3529,128,-0.2319,164,0.17298,302,1.17647,53,-1.5668,136,-0.1410,181,0.31790
ENSG00000150527,MIA2,33,-0.1627,33,-0.1952,25,-0.6290,12,-1.6714,63,0.99355,62,0.83488,16,-1.2699,38,0.02894,37,0.00317
ENSG00000165355,FBXO33,63,0.35744,21,-1.3269,80,0.85391,51,0.02775,65,0.46674,43,-0.2355,28,-0.8959,30,-0.8037,28,-0.9072
ENSG00000165379,LRFN5,22,-0.7497,24,-0.5994,46,0.46634,40,0.16771,69,1.27277,17,-1.1203,18,-1.0598,32,-0.1736,10,-1.9327
ENSG00000179454,KLHL28,31,0.23428,23,-0.2382,29,0.13609,34,0.37249,29,0.13319,19,-0.4993,22,-0.3002,43,0.75957,7,-2.0375
ENSG00000198718,TOGARAM1,47,-0.5292,111,0.84589,72,0.14652,67,0.00626,89,0.52716,54,-0.3069,21,-1.7346,56,-0.2572,51,-0.4004
ENSG00000185246,PRPF39,26,0.39085,11,-0.8898,17,-0.3010,15,-0.4981,36,1.06513,27,0.42878,10,-1.0557,24,0.22504,6,-1.8289
ENSG00000100442,FKBP3,239,0.01939,356,0.66766,295,0.40680,167,-0.5406,314,0.52304,109,-1.1902,157,-0.6282,177,-0.4448,170,-0.5060
ENSG00000129534,MIS18BP1,16,-1.7531,54,0.09540,64,0.40982,33,-0.6991,81,0.85018,67,0.42505,20,-1.4146,41,-0.3487,42,-0.2951
ENSG00000139915,MDGA2,24,-0.1201,14,-0.9452,15,-0.9438,43,0.81823,47,1.11973,29,0.15309,6,-2.2086,34,0.40766,14,-0.9594
ENSG00000213741,RPS29,352,-1.1872,1031,0.48683,513,-0.6712,468,-0.7587,461,-0.8448,931,0.32017,1193,0.72935,850,0.17429,1611,1.24921
ENSG00000165502,RPL36AL,239,0.47776,336,1.05262,155,-0.2368,82,-1.1853,107,-0.8503,172,-0.0509,275,0.70896,115,-0.6731,211,0.27463
ENSG00000165506,DNAAF2,27,0.69820,19,0.16240,21,0.38812,4,-1.9490,31,1.10511,10,-0.8226,5,-1.7266,10,-0.8566,9,-0.9078
ENSG00000197776,KLHDC1,18,0.40551,10,-0.4708,15,0.16873,6,-1.3101,18,0.41689,11,-0.3143,20,0.55784,17,0.33316,5,-1.5208
ENSG00000165516,KLHDC2,106,0.43350,64,-0.3587,102,0.40757,118,0.60152,81,0.00179,53,-0.6623,76,-0.1017,79,-0.0396,30,-1.5096
ENSG00000165525,NEMF,334,-0.1353,355,-0.0390,350,-0.0712,312,-0.2445,448,0.37302,517,0.56716,175,-1.1300,382,0.07663,336,-0.1282
ENSG00000282885,AL627171.2,29,-0.4078,23,-0.7276,13,-1.6541,24,-0.6747,27,-0.5718,75,1.12531,36,-0.0658,54,0.58096,92,1.50926
ENSG00000165527,ARF6,46,0.54523,48,0.60079,29,-0.2209,28,-0.2507,23,-0.6074,34,0.06729,48,0.60600,25,-0.4455,29,-0.1885
ENSG00000100483,VCPKMT,20,0.62521,16,0.29737,24,1.09135,18,0.47864,11,-0.3337,3,-1.9478,13,-0.0885,5,-1.4282,2,-2.5909
ENSG00000100485,SOS2,34,-0.1722,57,0.66146,22,-0.8862,10,-1.9596,52,0.56829,42,0.16615,32,-0.2588,50,0.44212,43,0.21594
ENSG00000125375,DMAC2L,22,-0.2597,26,-0.0335,26,-0.0368,19,-0.4768,20,-0.4880,37,0.54635,46,0.90848,24,-0.1411,24,-0.1354
ENSG00000100490,CDKL1,10,-0.6128,34,1.30294,31,1.34189,2,-2.8124,25,0.86404,5,-1.6770,4,-2.0889,2,-3.0209,2,-2.9350
ENSG00000012983,MAP4K5,64,1.29758,13,-1.2475,14,-1.1501,10,-1.5247,34,0.25799,72,1.52832,19,-0.6758,26,-0.2009,21,-0.5268
ENSG00000198513,ATL1,201,0.05980,175,-0.1574,341,1.07582,302,0.71938,272,0.62525,44,-2.2449,44,-2.2194,84,-1.2728,56,-1.8908
ENSG00000151748,SAV1,46,0.49578,44,0.42468,27,-0.3828,15,-1.2238,26,-0.4449,57,0.83691,40,0.27344,42,0.34851,22,-0.6801
ENSG00000100503,NIN,70,-0.3706,90,0.01376,70,-0.4164,22,-2.0995,90,0.01950,201,1.37040,40,-1.2127,136,0.68610,99,0.17972
ENSG00000100505,TRIM9,111,0.23353,75,-0.3800,97,0.01311,111,0.23844,130,0.54825,109,0.20429,85,-0.1973,86,-0.1677,25,-2.0107
ENSG00000139921,TMX1,21,0.28227,9,-1.0169,7,-1.4846,5,-1.7705,11,-0.8507,59,2.06519,38,1.25413,18,0.03713,10,-0.8643
ENSG00000186469,GNG2,178,0.73554,217,1.07616,227,1.36537,64,-0.8835,33,-1.9517,48,-1.3131,151,0.46807,36,-1.7182,29,-2.0482
ENSG00000087302,RTRAF,101,0.72970,74,0.23259,70,0.15610,60,-0.1096,56,-0.2331,53,-0.2930,92,0.57992,36,-0.8892,38,-0.8202
ENSG00000087301,TXNDC16,16,-1.3756,49,0.32211,44,0.19378,25,-0.6904,53,0.52622,53,0.47173,19,-1.1550,51,0.39614,29,-0.4718
ENSG00000180998,GPR137C,19,-0.4096,21,-0.2495,47,1.22475,36,0.60220,27,0.11186,19,-0.4122,8,-1.6848,15,-0.7403,8,-1.7642
ENSG00000197930,ERO1A,53,0.26603,38,-0.2539,73,0.92162,60,0.46235,39,-0.2200,26,-0.8066,21,-1.1680,46,0.04657,23,-1.0058
ENSG00000100519,PSMC6,183,0.73626,123,0.08014,157,0.54481,99,-0.2519,133,0.23073,99,-0.2498,66,-0.8730,84,-0.5018,47,-1.3732
ENSG00000100522,GNPNAT1,26,0.52305,16,-0.1865,29,0.86085,22,0.25284,13,-0.5315,3,-2.3852,23,0.36803,16,-0.1873,10,-0.8517
ENSG00000073712,FERMT2,64,0.15216,49,-0.2823,25,-1.4031,10,-2.6013,18,-1.8326,143,1.50679,159,1.71101,70,0.30249,60,0.05045
ENSG00000100523,DDHD1,39,-0.3089,43,-0.1618,49,0.03765,27,-0.8952,70,0.68951,73,0.68082,26,-0.9356,52,0.11895,30,-0.7299
ENSG00000100528,CNIH1,83,0.84021,21,-1.2998,53,0.12857,44,-0.1708,53,0.11761,40,-0.3201,69,0.54355,53,0.11819,21,-1.3186
ENSG00000197045,GMFB,138,0.30552,89,-0.3901,141,0.38582,178,0.72613,112,-0.0272,40,-1.5802,86,-0.4363,135,0.27146,80,-0.5423
ENSG00000100532,CGRRF1,17,-0.3021,29,0.55051,23,0.14847,17,-0.2727,16,-0.4355,6,-1.8616,44,1.25324,23,0.15450,14,-0.5824
ENSG00000020577,SAMD4A,21,0.09125,11,-0.9142,11,-1.0054,18,-0.1717,18,-0.1598,26,0.40649,18,-0.1339,36,0.96338,32,0.73273
ENSG00000180008,SOCS4,25,-0.3573,38,0.29840,24,-0.4849,17,-0.8966,39,0.37313,48,0.66376,21,-0.6120,30,-0.0889,43,0.48101
ENSG00000168175,MAPK1IP1L,65,0.75870,51,0.37681,47,0.25787,28,-0.5659,33,-0.3671,25,-0.7255,62,0.68172,42,0.06181,13,-1.6725
ENSG00000131981,LGALS3,36,-0.8353,107,0.88334,16,-2.1258,14,-2.2017,12,-2.6141,135,1.29376,185,1.87934,79,0.37263,73,0.24514
ENSG00000178974,FBXO34,56,-0.6736,130,0.66193,175,1.39600,87,0.00999,90,0.07176,38,-1.2352,38,-1.2457,34,-1.4062,35,-1.3799
ENSG00000126775,ATG14,30,-0.1368,42,0.39720,27,-0.3049,19,-0.8350,32,0.00713,55,0.85950,21,-0.6345,52,0.77632,18,-0.8709
ENSG00000126777,KTN1,474,-0.1698,481,-0.1464,423,-0.3845,345,-0.6615,565,0.12098,1054,1.14625,335,-0.7067,528,-0.0020,617,0.24862
ENSG00000070269,TMEM260,26,0.86013,9,-0.7965,11,-0.4554,15,0.03089,20,0.55184,28,1.02168,9,-0.7507,12,-0.2948,2,-2.8353
ENSG00000070367,EXOC5,84,0.21445,84,0.20579,72,-0.0368,85,0.22567,79,0.11968,83,0.19920,53,-0.5026,52,-0.5259,66,-0.1714
ENSG00000053770,AP5M1,79,0.42406,48,-0.3693,63,0.06891,64,0.08163,78,0.45279,51,-0.2557,54,-0.1696,44,-0.4792,44,-0.4999
ENSG00000139977,NAA30,47,0.20609,52,0.37301,53,0.43863,29,-0.5287,40,-0.0666,39,-0.1091,40,-0.0529,38,-0.1532,25,-0.7723
ENSG00000259969,AL049838.1,58,1.18989,21,-0.4089,27,-0.0569,42,0.65724,20,-0.5257,7,-2.0071,34,0.28713,28,-0.0106,23,-0.3044
ENSG00000139971,ARMH4,26,-0.5284,40,0.15821,47,0.46473,13,-1.5886,42,0.24344,46,0.36419,30,-0.3058,30,-0.3043,38,0.08374
ENSG00000131966,ACTR10,112,0.76062,72,0.05767,98,0.62725,54,-0.3935,50,-0.5521,54,-0.4028,97,0.52091,53,-0.4293,29,-1.3382
ENSG00000100567,PSMA3,73,0.71046,68,0.61205,50,0.11647,46,-0.0146,44,-0.1202,39,-0.2913,41,-0.1968,32,-0.5960,28,-0.7808
ENSG00000257621,PSMA3-AS1,37,0.10380,22,-0.6538,19,-0.9759,23,-0.5873,39,0.23046,86,1.54846,30,-0.2234,44,0.39905,19,-0.9021
ENSG00000032219,ARID4A,250,-0.1750,306,0.14289,346,0.38324,173,-0.7502,417,0.74178,295,0.08531,101,-1.5601,302,0.12265,125,-1.2425
ENSG00000100575,TIMM9,52,0.97494,23,-0.3540,30,0.07296,15,-0.9554,29,0.00809,17,-0.7643,47,0.79684,13,-1.1424,30,0.07106
ENSG00000100578,KIAA0586,7,-2.0577,24,-0.2415,27,-0.0704,16,-0.8418,46,0.89017,61,1.27123,11,-1.3755,26,-0.1602,20,-0.5092
ENSG00000100592,DAAM1,85,-1.1164,202,0.21181,196,0.18581,180,0.02648,248,0.62064,209,0.27031,100,-0.8831,196,0.16393,84,-1.1387
