#node	identifier	category	term ID	term description
IGFBP6	9606.ENSP00000301464	GO Component	GO:0032991	Protein-containing complex
IGFBP6	9606.ENSP00000301464	GO Component	GO:0036454	Growth factor complex
IGFBP6	9606.ENSP00000301464	GO Component	GO:0042568	Insulin-like growth factor binary complex
IGFBP6	9606.ENSP00000301464	GO Component	GO:0043226	Organelle
IGFBP6	9606.ENSP00000301464	GO Component	GO:0043227	Membrane-bounded organelle
IGFBP6	9606.ENSP00000301464	GO Component	GO:0043229	Intracellular organelle
IGFBP6	9606.ENSP00000301464	GO Component	GO:0043231	Intracellular membrane-bounded organelle
IGFBP6	9606.ENSP00000301464	GO Component	GO:0110165	Cellular anatomical entity
IGFBP6	9606.ENSP00000301464	STRING clusters	CL:24226	Mixed, incl. Hypopituitarism, and Insulin-like growth factor binding
IGFBP6	9606.ENSP00000301464	STRING clusters	CL:24266	Insulin-like growth factor binding, and Pappalysin-1/2
IGFBP6	9606.ENSP00000301464	STRING clusters	CL:24268	Insulin-like growth factor-binding protein family 1-6, chordata, and Insulin-like growth factor
IGFBP6	9606.ENSP00000301464	Reactome	HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
IGFBP6	9606.ENSP00000301464	Reactome	HSA-392499	Metabolism of proteins
IGFBP6	9606.ENSP00000301464	WikiPathways	WP289	Myometrial relaxation and contraction pathways
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000042	Animal
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000081	Reproductive system
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000083	Female reproductive system
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000174	Embryonic structure
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000227	Central nervous system
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000230	Subarachnoid space
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000237	Cerebrospinal fluid
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000284	Organism form
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000345	Digestive gland
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000372	Bone cancer cell
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000421	Connective tissue
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000449	Fetus
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000452	Fibroblast
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000522	Gland
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000570	Hematopoietic system
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000818	Spinal column
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000970	Osteosarcoma cell
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0000988	Pancreas
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0001078	Placenta
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0001207	Sarcoma cell
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0001239	Serum
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0001279	Spinal cord
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0001484	Nervous system
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0001486	Skeletal system
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0001488	Endocrine gland
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0001489	Whole body
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0001491	Viscus
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0001801	Skeletal muscle cancer cell
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0003091	Urogenital system
IGFBP6	9606.ENSP00000301464	TISSUES	BTO:0003099	Internal female genital organ
IGFBP6	9606.ENSP00000301464	COMPARTMENTS	GOCC:0005576	Extracellular region
IGFBP6	9606.ENSP00000301464	COMPARTMENTS	GOCC:0005615	Extracellular space
IGFBP6	9606.ENSP00000301464	COMPARTMENTS	GOCC:0016942	Insulin-like growth factor binding protein complex
IGFBP6	9606.ENSP00000301464	COMPARTMENTS	GOCC:0032991	Protein-containing complex
IGFBP6	9606.ENSP00000301464	COMPARTMENTS	GOCC:0036454	Growth factor complex
IGFBP6	9606.ENSP00000301464	COMPARTMENTS	GOCC:0042568	Insulin-like growth factor binary complex
IGFBP6	9606.ENSP00000301464	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
IGFBP6	9606.ENSP00000301464	UniProt Keywords	KW-0325	Glycoprotein
IGFBP6	9606.ENSP00000301464	UniProt Keywords	KW-0340	Growth factor binding
IGFBP6	9606.ENSP00000301464	UniProt Keywords	KW-0732	Signal
IGFBP6	9606.ENSP00000301464	UniProt Keywords	KW-0964	Secreted
IGFBP6	9606.ENSP00000301464	UniProt Keywords	KW-1015	Disulfide bond
IGFBP6	9606.ENSP00000301464	InterPro	IPR000716	Thyroglobulin type-1
IGFBP6	9606.ENSP00000301464	InterPro	IPR000867	Insulin-like growth factor-binding protein, IGFBP
IGFBP6	9606.ENSP00000301464	InterPro	IPR009030	Growth factor receptor cysteine-rich domain superfamily
IGFBP6	9606.ENSP00000301464	InterPro	IPR022321	Insulin-like growth factor-binding protein family 1-6, chordata
IGFBP6	9606.ENSP00000301464	InterPro	IPR022326	Insulin-like growth factor-binding protein 6
IGFBP6	9606.ENSP00000301464	InterPro	IPR036857	Thyroglobulin type-1 superfamily
IGFBP6	9606.ENSP00000301464	SMART	SM00121	Insulin growth factor-binding protein homologues
IGFBP6	9606.ENSP00000301464	SMART	SM00211	Thyroglobulin type I repeats.
ITGAX	9606.ENSP00000454623	GO Process	GO:0006950	Response to stress
ITGAX	9606.ENSP00000454623	GO Process	GO:0006952	Defense response
ITGAX	9606.ENSP00000454623	GO Process	GO:0007154	Cell communication
ITGAX	9606.ENSP00000454623	GO Process	GO:0007155	Cell adhesion
ITGAX	9606.ENSP00000454623	GO Process	GO:0007160	Cell-matrix adhesion
ITGAX	9606.ENSP00000454623	GO Process	GO:0007165	Signal transduction
ITGAX	9606.ENSP00000454623	GO Process	GO:0007166	Cell surface receptor signaling pathway
ITGAX	9606.ENSP00000454623	GO Process	GO:0007229	Integrin-mediated signaling pathway
ITGAX	9606.ENSP00000454623	GO Process	GO:0008284	Positive regulation of cell population proliferation
ITGAX	9606.ENSP00000454623	GO Process	GO:0009605	Response to external stimulus
ITGAX	9606.ENSP00000454623	GO Process	GO:0009607	Response to biotic stimulus
ITGAX	9606.ENSP00000454623	GO Process	GO:0009615	Response to virus
ITGAX	9606.ENSP00000454623	GO Process	GO:0009653	Anatomical structure morphogenesis
ITGAX	9606.ENSP00000454623	GO Process	GO:0009887	Animal organ morphogenesis
ITGAX	9606.ENSP00000454623	GO Process	GO:0009893	Positive regulation of metabolic process
ITGAX	9606.ENSP00000454623	GO Process	GO:0009987	Cellular process
ITGAX	9606.ENSP00000454623	GO Process	GO:0010468	Regulation of gene expression
ITGAX	9606.ENSP00000454623	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
ITGAX	9606.ENSP00000454623	GO Process	GO:0010628	Positive regulation of gene expression
ITGAX	9606.ENSP00000454623	GO Process	GO:0019222	Regulation of metabolic process
ITGAX	9606.ENSP00000454623	GO Process	GO:0022603	Regulation of anatomical structure morphogenesis
ITGAX	9606.ENSP00000454623	GO Process	GO:0023052	Signaling
ITGAX	9606.ENSP00000454623	GO Process	GO:0030334	Regulation of cell migration
ITGAX	9606.ENSP00000454623	GO Process	GO:0030335	Positive regulation of cell migration
ITGAX	9606.ENSP00000454623	GO Process	GO:0031589	Cell-substrate adhesion
ITGAX	9606.ENSP00000454623	GO Process	GO:0031641	Regulation of myelination
ITGAX	9606.ENSP00000454623	GO Process	GO:0031643	Positive regulation of myelination
ITGAX	9606.ENSP00000454623	GO Process	GO:0031644	Regulation of nervous system process
ITGAX	9606.ENSP00000454623	GO Process	GO:0031646	Positive regulation of nervous system process
ITGAX	9606.ENSP00000454623	GO Process	GO:0032502	Developmental process
ITGAX	9606.ENSP00000454623	GO Process	GO:0033627	Cell adhesion mediated by integrin
ITGAX	9606.ENSP00000454623	GO Process	GO:0034113	Heterotypic cell-cell adhesion
ITGAX	9606.ENSP00000454623	GO Process	GO:0040012	Regulation of locomotion
ITGAX	9606.ENSP00000454623	GO Process	GO:0040017	Positive regulation of locomotion
ITGAX	9606.ENSP00000454623	GO Process	GO:0042127	Regulation of cell population proliferation
ITGAX	9606.ENSP00000454623	GO Process	GO:0043207	Response to external biotic stimulus
ITGAX	9606.ENSP00000454623	GO Process	GO:0044057	Regulation of system process
ITGAX	9606.ENSP00000454623	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
ITGAX	9606.ENSP00000454623	GO Process	GO:0045765	Regulation of angiogenesis
ITGAX	9606.ENSP00000454623	GO Process	GO:0045766	Positive regulation of angiogenesis
ITGAX	9606.ENSP00000454623	GO Process	GO:0048513	Animal organ development
ITGAX	9606.ENSP00000454623	GO Process	GO:0048518	Positive regulation of biological process
ITGAX	9606.ENSP00000454623	GO Process	GO:0048522	Positive regulation of cellular process
ITGAX	9606.ENSP00000454623	GO Process	GO:0048856	Anatomical structure development
ITGAX	9606.ENSP00000454623	GO Process	GO:0050789	Regulation of biological process
ITGAX	9606.ENSP00000454623	GO Process	GO:0050793	Regulation of developmental process
ITGAX	9606.ENSP00000454623	GO Process	GO:0050794	Regulation of cellular process
ITGAX	9606.ENSP00000454623	GO Process	GO:0050896	Response to stimulus
ITGAX	9606.ENSP00000454623	GO Process	GO:0051094	Positive regulation of developmental process
ITGAX	9606.ENSP00000454623	GO Process	GO:0051239	Regulation of multicellular organismal process
ITGAX	9606.ENSP00000454623	GO Process	GO:0051240	Positive regulation of multicellular organismal process
ITGAX	9606.ENSP00000454623	GO Process	GO:0051607	Defense response to virus
ITGAX	9606.ENSP00000454623	GO Process	GO:0051707	Response to other organism
ITGAX	9606.ENSP00000454623	GO Process	GO:0051716	Cellular response to stimulus
ITGAX	9606.ENSP00000454623	GO Process	GO:0051960	Regulation of nervous system development
ITGAX	9606.ENSP00000454623	GO Process	GO:0060255	Regulation of macromolecule metabolic process
ITGAX	9606.ENSP00000454623	GO Process	GO:0065007	Biological regulation
ITGAX	9606.ENSP00000454623	GO Process	GO:0098542	Defense response to other organism
ITGAX	9606.ENSP00000454623	GO Process	GO:0098609	Cell-cell adhesion
ITGAX	9606.ENSP00000454623	GO Process	GO:0140546	Defense response to symbiont
ITGAX	9606.ENSP00000454623	GO Process	GO:1901342	Regulation of vasculature development
ITGAX	9606.ENSP00000454623	GO Process	GO:1901509	Regulation of endothelial tube morphogenesis
ITGAX	9606.ENSP00000454623	GO Process	GO:1904018	Positive regulation of vasculature development
ITGAX	9606.ENSP00000454623	GO Process	GO:1905330	Regulation of morphogenesis of an epithelium
ITGAX	9606.ENSP00000454623	GO Process	GO:1905332	Positive regulation of morphogenesis of an epithelium
ITGAX	9606.ENSP00000454623	GO Process	GO:1905956	Positive regulation of endothelial tube morphogenesis
ITGAX	9606.ENSP00000454623	GO Process	GO:2000026	Regulation of multicellular organismal development
ITGAX	9606.ENSP00000454623	GO Process	GO:2000145	Regulation of cell motility
ITGAX	9606.ENSP00000454623	GO Process	GO:2000147	Positive regulation of cell motility
ITGAX	9606.ENSP00000454623	GO Function	GO:0005102	Signaling receptor binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0005178	Integrin binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0005488	Binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0005515	Protein binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0019899	Enzyme binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0019900	Kinase binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0019901	Protein kinase binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0030971	Receptor tyrosine kinase binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0038023	Signaling receptor activity
ITGAX	9606.ENSP00000454623	GO Function	GO:0043167	Ion binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0043169	Cation binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0044877	Protein-containing complex binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0046872	Metal ion binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0050839	Cell adhesion molecule binding
ITGAX	9606.ENSP00000454623	GO Function	GO:0060089	Molecular transducer activity
ITGAX	9606.ENSP00000454623	GO Function	GO:1990782	Protein tyrosine kinase binding
ITGAX	9606.ENSP00000454623	GO Component	GO:0005622	Intracellular anatomical structure
ITGAX	9606.ENSP00000454623	GO Component	GO:0005737	Cytoplasm
ITGAX	9606.ENSP00000454623	GO Component	GO:0005886	Plasma membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0005887	Integral component of plasma membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0008305	Integrin complex
ITGAX	9606.ENSP00000454623	GO Component	GO:0009897	External side of plasma membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0009986	Cell surface
ITGAX	9606.ENSP00000454623	GO Component	GO:0012505	Endomembrane system
ITGAX	9606.ENSP00000454623	GO Component	GO:0012506	Vesicle membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0016020	Membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0016021	Integral component of membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0030141	Secretory granule
ITGAX	9606.ENSP00000454623	GO Component	GO:0030659	Cytoplasmic vesicle membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0030667	Secretory granule membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0031090	Organelle membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0031224	Intrinsic component of membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0031226	Intrinsic component of plasma membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0031410	Cytoplasmic vesicle
ITGAX	9606.ENSP00000454623	GO Component	GO:0031982	Vesicle
ITGAX	9606.ENSP00000454623	GO Component	GO:0032991	Protein-containing complex
ITGAX	9606.ENSP00000454623	GO Component	GO:0034689	Integrin alphaX-beta2 complex
ITGAX	9606.ENSP00000454623	GO Component	GO:0043226	Organelle
ITGAX	9606.ENSP00000454623	GO Component	GO:0043227	Membrane-bounded organelle
ITGAX	9606.ENSP00000454623	GO Component	GO:0043229	Intracellular organelle
ITGAX	9606.ENSP00000454623	GO Component	GO:0043231	Intracellular membrane-bounded organelle
ITGAX	9606.ENSP00000454623	GO Component	GO:0043235	Receptor complex
ITGAX	9606.ENSP00000454623	GO Component	GO:0070820	Tertiary granule
ITGAX	9606.ENSP00000454623	GO Component	GO:0070821	Tertiary granule membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0071944	Cell periphery
ITGAX	9606.ENSP00000454623	GO Component	GO:0097708	Intracellular vesicle
ITGAX	9606.ENSP00000454623	GO Component	GO:0098552	Side of membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0098588	Bounding membrane of organelle
ITGAX	9606.ENSP00000454623	GO Component	GO:0098636	Protein complex involved in cell adhesion
ITGAX	9606.ENSP00000454623	GO Component	GO:0098796	Membrane protein complex
ITGAX	9606.ENSP00000454623	GO Component	GO:0098797	Plasma membrane protein complex
ITGAX	9606.ENSP00000454623	GO Component	GO:0098802	Plasma membrane signaling receptor complex
ITGAX	9606.ENSP00000454623	GO Component	GO:0099503	Secretory vesicle
ITGAX	9606.ENSP00000454623	GO Component	GO:0101002	ficolin-1-rich granule
ITGAX	9606.ENSP00000454623	GO Component	GO:0101003	ficolin-1-rich granule membrane
ITGAX	9606.ENSP00000454623	GO Component	GO:0110165	Cellular anatomical entity
ITGAX	9606.ENSP00000454623	STRING clusters	CL:19457	Extracellular matrix organization
ITGAX	9606.ENSP00000454623	STRING clusters	CL:19458	Collagen formation, and Protein complex involved in cell adhesion
ITGAX	9606.ENSP00000454623	STRING clusters	CL:19587	Protein complex involved in cell adhesion, and Junctional epidermolysis bullosa
ITGAX	9606.ENSP00000454623	STRING clusters	CL:19588	Integrin domain superfamily, and Cerebral malaria
ITGAX	9606.ENSP00000454623	STRING clusters	CL:19590	Integrin domain superfamily
ITGAX	9606.ENSP00000454623	STRING clusters	CL:19625	Leukostasis, and RUNX3 Regulates Immune Response and Cell Migration
ITGAX	9606.ENSP00000454623	KEGG	hsa04610	Complement and coagulation cascades
ITGAX	9606.ENSP00000454623	KEGG	hsa04810	Regulation of actin cytoskeleton
ITGAX	9606.ENSP00000454623	KEGG	hsa05152	Tuberculosis
ITGAX	9606.ENSP00000454623	Reactome	HSA-109582	Hemostasis
ITGAX	9606.ENSP00000454623	Reactome	HSA-1280215	Cytokine Signaling in Immune system
ITGAX	9606.ENSP00000454623	Reactome	HSA-1474244	Extracellular matrix organization
ITGAX	9606.ENSP00000454623	Reactome	HSA-168249	Innate Immune System
ITGAX	9606.ENSP00000454623	Reactome	HSA-168256	Immune System
ITGAX	9606.ENSP00000454623	Reactome	HSA-202733	Cell surface interactions at the vascular wall
ITGAX	9606.ENSP00000454623	Reactome	HSA-216083	Integrin cell surface interactions
ITGAX	9606.ENSP00000454623	Reactome	HSA-3000178	ECM proteoglycans
ITGAX	9606.ENSP00000454623	Reactome	HSA-449147	Signaling by Interleukins
ITGAX	9606.ENSP00000454623	Reactome	HSA-6785807	Interleukin-4 and Interleukin-13 signaling
ITGAX	9606.ENSP00000454623	Reactome	HSA-6798695	Neutrophil degranulation
ITGAX	9606.ENSP00000454623	WikiPathways	WP185	Integrin-mediated cell adhesion
ITGAX	9606.ENSP00000454623	WikiPathways	WP2806	Complement system
ITGAX	9606.ENSP00000454623	WikiPathways	WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway
ITGAX	9606.ENSP00000454623	WikiPathways	WP3945	TYROBP causal network in microglia
ITGAX	9606.ENSP00000454623	WikiPathways	WP4541	Hippo-Merlin signaling dysregulation
ITGAX	9606.ENSP00000454623	WikiPathways	WP5090	Complement system in neuronal development and plasticity
ITGAX	9606.ENSP00000454623	WikiPathways	WP5218	Extrafollicular and follicular B cell activation by SARS-CoV-2
ITGAX	9606.ENSP00000454623	DISEASES	DOID:0050117	Disease by infectious agent
ITGAX	9606.ENSP00000454623	DISEASES	DOID:0050338	Primary bacterial infectious disease
ITGAX	9606.ENSP00000454623	DISEASES	DOID:0060032	Autoimmune disease of musculoskeletal system
ITGAX	9606.ENSP00000454623	DISEASES	DOID:104	Bacterial infectious disease
ITGAX	9606.ENSP00000454623	DISEASES	DOID:10952	Nephritis
ITGAX	9606.ENSP00000454623	DISEASES	DOID:11405	Diphtheria
ITGAX	9606.ENSP00000454623	DISEASES	DOID:17	Musculoskeletal system disease
ITGAX	9606.ENSP00000454623	DISEASES	DOID:18	Urinary system disease
ITGAX	9606.ENSP00000454623	DISEASES	DOID:2914	Immune system disease
ITGAX	9606.ENSP00000454623	DISEASES	DOID:4	Disease
ITGAX	9606.ENSP00000454623	DISEASES	DOID:417	Autoimmune disease
ITGAX	9606.ENSP00000454623	DISEASES	DOID:557	Kidney disease
ITGAX	9606.ENSP00000454623	DISEASES	DOID:612	Primary immunodeficiency disease
ITGAX	9606.ENSP00000454623	DISEASES	DOID:65	Connective tissue disease
ITGAX	9606.ENSP00000454623	DISEASES	DOID:7	Disease of anatomical entity
ITGAX	9606.ENSP00000454623	DISEASES	DOID:8857	Lupus erythematosus
ITGAX	9606.ENSP00000454623	DISEASES	DOID:9074	Systemic lupus erythematosus
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000042	Animal
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000089	Blood
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000294	Dermis
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000345	Digestive gland
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000522	Gland
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000553	Peripheral blood
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000570	Hematopoietic system
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000574	Hematopoietic cell
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000610	Hybridoma cell
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000634	Integument
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000751	Leukocyte
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000753	Lymphoid tissue
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000759	Liver
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000775	Lymphocyte
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000776	B-lymphocyte
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000784	Lymph node
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0000801	Macrophage
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0001096	Lymphoid cell
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0001253	Skin
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0001281	Spleen
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0001488	Endocrine gland
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0001489	Whole body
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0001491	Viscus
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0001598	Splenocyte
ITGAX	9606.ENSP00000454623	TISSUES	BTO:0002042	Dendritic cell
