Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000104635,SLC39A14,15,0.70836,17,0.71048,19,0.83056,0,-5.3946,5,-1.4385
ENSG00000120910,PPP3CC,12,0.24514,15,0.61406,20,1.11011,1,-2.6940,6,-0.9437
ENSG00000120896,SORBS3,24,0.19510,18,-0.3855,8,-1.4858,34,0.69008,23,0.06389
ENSG00000120913,PDLIM2,17,0.38158,52,2.46771,6,-1.3755,0,-5.7412,3,-2.2612
ENSG00000158941,CCAR2,24,0.02493,18,-0.4019,41,0.94332,27,0.20021,15,-0.7347
ENSG00000147439,BIN3,15,0.77322,7,-0.7099,19,0.90768,1,-3.2186,8,-0.5359
ENSG00000179388,EGR3,69,0.64123,49,-0.1615,154,1.95460,7,-3.0198,6,-3.4482
ENSG00000008853,RHOBTB2,78,1.20907,60,0.29298,79,0.77204,4,-3.6409,12,-2.3213
ENSG00000147457,CHMP7,24,0.67147,16,-0.2737,23,0.33801,10,-0.9260,13,-0.5755
ENSG00000104679,R3HCC1,19,-0.2447,38,1.00023,18,-0.2705,0,-6.2910,29,0.58851
ENSG00000197217,ENTPD4,41,0.37641,51,0.62495,68,1.17045,4,-3.0929,17,-1.2645
ENSG00000147454,SLC25A37,44,-0.0336,61,0.49507,37,-0.3288,55,0.33131,38,-0.3406
ENSG00000104722,NEFM,1256,1.44899,205,-2.0280,1971,1.75082,36,-4.5593,44,-4.5005
ENSG00000277586,NEFL,1515,1.17497,568,-0.8823,2525,1.71811,107,-3.3713,76,-4.0744
ENSG00000147459,DOCK5,11,-2.9667,25,-1.3133,8,-3.0271,40,-0.5947,180,3.33405
ENSG00000221914,PPP2R2A,42,-0.8852,63,-0.0537,83,0.41827,23,-1.5727,111,1.16480
ENSG00000104765,BNIP3L,125,-1.1341,280,0.41661,254,0.24967,283,0.43198,279,0.48690
ENSG00000240694,PNMA2,213,0.23551,345,1.01061,462,1.57483,47,-2.1875,26,-3.2611
ENSG00000092964,DPYSL2,546,-1.2846,865,-0.2941,912,-0.2094,2818,1.84864,1030,-0.0126
ENSG00000015592,STMN4,103,-1.2025,106,-0.9132,177,-0.0955,103,-0.9513,403,1.79288
ENSG00000120899,PTK2B,202,1.16020,99,-0.4721,319,1.59234,13,-3.4864,10,-4.0189
ENSG00000120885,CLU,2711,-1.0168,3552,-0.3645,2287,-1.0553,18132,2.86378,1730,-1.6284
ENSG00000168077,SCARA3,36,-0.1646,79,1.22789,9,-2.1927,90,1.47565,13,-1.8250
ENSG00000147419,CCDC25,103,-0.6303,87,-0.7447,184,0.47408,168,0.31519,181,0.53456
ENSG00000134014,ELP3,26,0.59808,0,-5.1144,29,0.58340,15,-0.4459,20,-0.0099
ENSG00000186918,ZNF395,31,0.21035,38,0.49958,15,-0.9676,16,-0.8834,32,0.23861
ENSG00000104290,FZD3,102,0.06768,109,0.15389,241,1.61137,110,0.17119,13,-3.2270
ENSG00000012232,EXTL3,53,0.75720,42,0.10087,44,0.16825,32,-0.3438,19,-1.2337
ENSG00000147421,HMBOX1,32,-1.0477,66,0.35918,44,-0.3317,123,1.49115,50,-0.1442
ENSG00000197892,KIF13B,22,-1.8668,31,-0.9646,5,-3.4644,57,-0.0446,153,2.51684
ENSG00000133872,SARAF,339,-0.2164,347,-0.1207,675,1.02804,552,0.66495,199,-1.1190
ENSG00000104660,LEPROTL1,18,-0.1172,20,0.04577,40,1.30178,16,-0.3131,11,-0.8977
ENSG00000104671,DCTN6,32,-1.0440,123,1.45059,48,-0.1844,100,1.05813,33,-0.8854
ENSG00000285669,AC026979.4,38,0.76264,30,0.10509,29,0.04832,14,-1.0743,19,-0.7013
ENSG00000104687,GSR,35,-0.1865,45,0.23801,66,0.92125,60,0.75529,16,-1.5316
ENSG00000104695,PPP2CB,226,-0.2587,380,0.68627,267,0.08663,338,0.48112,184,-0.5916
ENSG00000172733,PURG,12,-0.4451,30,1.29080,19,0.42670,11,-0.4050,10,-0.6357
ENSG00000165392,WRN,20,-0.7934,18,-0.7344,27,-0.1421,17,-0.8244,56,1.43771
ENSG00000133878,DUSP26,23,-0.6024,56,1.01934,57,1.07116,27,-0.2217,19,-0.8927
ENSG00000156687,UNC5D,24,0.92678,24,0.57446,35,1.25972,0,-5.9677,2,-3.2182
ENSG00000183779,ZNF703,22,0.35304,53,1.87938,11,-0.8461,20,0.11541,1,-4.5547
ENSG00000147475,ERLIN2,24,-0.9035,54,0.59354,18,-1.1777,104,1.84672,27,-0.5929
ENSG00000147471,PLPBP,30,-0.4262,93,1.70665,28,-0.4304,14,-1.4249,33,-0.1832
ENSG00000129691,ASH2L,18,-1.0899,55,0.93066,54,0.90240,36,0.20225,27,-0.2903
ENSG00000175324,LSM1,16,0.07928,44,1.88655,16,0.01623,0,-5.8683,8,-1.0615
ENSG00000156735,BAG4,100,0.43891,80,-0.0744,219,1.77224,10,-3.1930,29,-1.7763
ENSG00000085788,DDHD2,70,0.07196,66,-0.0489,108,0.79374,53,-0.3962,53,-0.4560
ENSG00000147548,NSD3,163,-0.7808,222,-0.0987,389,0.86230,144,-0.7873,322,0.63357
ENSG00000077782,FGFR1,47,0.11339,28,-0.7108,46,0.04730,67,0.68887,37,-0.3237
ENSG00000147526,TACC1,293,0.02649,371,0.41380,303,0.07186,218,-0.4578,274,-0.1095
ENSG00000169499,PLEKHA2,49,-0.0164,110,1.41979,68,0.53550,34,-0.5757,18,-1.7155
ENSG00000169490,TM2D2,15,-0.0727,19,0.40395,33,1.35776,14,-0.1604,5,-1.6431
ENSG00000168615,ADAM9,14,-0.9674,77,2.30932,16,-0.6035,0,-6.3570,24,0.09814
ENSG00000104332,SFRP1,7,-1.5667,4,-2.1203,0,-6.0721,0,-5.9605,55,3.54343
ENSG00000147533,GOLGA7,41,-1.2451,92,0.29701,52,-0.6157,65,-0.2694,141,1.33889
ENSG00000158669,GPAT4,32,0.58216,19,-0.4246,36,0.56591,1,-4.6085,25,0.00171
ENSG00000083168,KAT6A,53,-0.7716,85,0.16024,38,-1.0948,60,-0.4027,137,1.24914
ENSG00000070718,AP3M2,69,-0.0040,90,0.42869,136,1.17954,46,-0.6547,38,-1.0736
ENSG00000078668,VDAC3,83,0.27714,116,0.75969,145,1.17833,51,-0.5961,15,-2.5575
ENSG00000168575,SLC20A2,37,0.00783,82,1.43849,24,-0.6509,0,-6.3610,38,0.07199
ENSG00000176209,SMIM19,18,-0.7110,59,1.47124,41,0.81243,24,-0.1157,13,-1.1445
ENSG00000120925,RNF170,37,-0.7281,68,0.43011,50,-0.0991,115,1.37277,39,-0.5546
ENSG00000168172,HOOK3,169,-0.5721,241,0.14521,231,0.07338,212,-0.0661,288,0.53240
ENSG00000168522,FNTA,28,-1.1179,62,0.40676,32,-0.6525,60,0.35021,76,0.92040
ENSG00000165102,HGSNAT,25,-0.2258,31,0.17688,39,0.55147,10,-1.5139,34,0.37024
ENSG00000164808,SPIDR,14,-0.8407,60,1.90527,34,0.79584,0,-6.2836,17,-0.4157
ENSG00000221869,CEBPD,35,-0.2461,139,2.46011,15,-1.5002,24,-0.7954,15,-1.5878
ENSG00000253729,PRKDC,55,-0.9864,93,0.07313,131,0.66750,173,1.17507,74,-0.3434
ENSG00000104738,MCM4,17,0.33642,5,-1.4294,28,1.17427,5,-1.6472,13,-0.1486
ENSG00000169139,UBE2V2,119,0.02502,233,1.19981,233,1.20043,20,-2.7122,49,-1.5010
ENSG00000147481,SNTG1,45,0.54052,46,0.38591,96,1.77481,0,-7.0496,6,-2.7482
ENSG00000168300,PCMTD1,40,-0.8942,91,0.65669,72,0.26029,56,-0.1542,78,0.44598
ENSG00000147488,ST18,13,-3.3925,8,-3.6269,2,-5.6834,21,-2.3245,351,4.82052
ENSG00000023287,RB1CC1,700,-0.5417,640,-0.5498,661,-0.4989,988,0.15618,1404,0.94011
ENSG00000047249,ATP6V1H,66,-0.3979,97,0.33721,190,1.57504,111,0.56604,19,-2.3567
ENSG00000147509,RGS20,23,-0.9361,148,2.79179,8,-2.3155,65,0.96235,2,-4.1577
ENSG00000187735,TCEA1,87,-0.8196,131,0.01702,98,-0.4532,260,1.22475,143,0.18791
ENSG00000120992,LYPLA1,18,0.52730,35,1.58393,22,0.71820,0,-5.7348,2,-2.8755
ENSG00000137547,MRPL15,23,0.49977,23,0.40395,43,1.51425,0,-6.0794,6,-1.7507
ENSG00000206579,XKR4,32,-0.7273,77,0.90983,127,1.89461,29,-0.7206,17,-1.6552
ENSG00000167904,TMEM68,10,-0.3303,19,0.79360,21,0.91434,0,-5.4847,13,0.09959
ENSG00000137574,TGS1,29,-0.3414,41,0.31149,48,0.59599,9,-1.9380,43,0.46099
ENSG00000008988,RPS20,252,-0.4947,517,0.84684,127,-1.4355,420,0.47747,355,0.22866
ENSG00000170791,CHCHD7,21,0.01232,54,1.70561,22,0.06589,3,-2.7490,13,-0.8699
ENSG00000104331,IMPAD1,48,-0.6208,117,1.02824,76,0.27614,56,-0.2374,62,-0.0926
ENSG00000169122,FAM110B,30,1.55668,10,-0.8643,20,0.22876,0,-6.0232,10,-0.9947
ENSG00000215114,UBXN2B,29,0.06609,43,0.68242,64,1.42788,0,-6.6931,17,-0.9325
ENSG00000137575,SDCBP,93,-0.4537,159,0.54119,139,0.30923,234,1.24772,55,-1.2954
ENSG00000198846,TOX,32,-0.3463,56,0.68326,51,0.51947,82,1.40503,7,-2.7142
ENSG00000104388,RAB2A,155,-0.5898,380,1.08702,352,0.94714,230,0.20431,101,-1.2241
ENSG00000171316,CHD7,45,-1.7106,31,-1.9442,5,-4.4561,59,-0.9936,327,3.06327
ENSG00000198363,ASPH,142,-0.6366,162,-0.2702,177,-0.1287,580,2.09457,92,-1.2739
ENSG00000274956,NKAIN3-IT1,99,0.02423,109,0.17692,39,-1.4132,229,1.52961,54,-1.0447
ENSG00000185728,YTHDF3,30,-0.7158,80,1.08335,73,0.91522,61,0.60774,18,-1.4452
ENSG00000254377,MIR124-2HG,32,-0.3570,24,-0.7327,161,2.97259,21,-0.9247,0,-6.6829
ENSG00000172817,CYP7B1,14,-2.1745,93,1.20314,12,-2.0192,102,1.39051,61,0.55449
ENSG00000104442,ARMC1,47,-0.6732,21,-1.7238,98,0.72793,68,0.09065,93,0.76601
ENSG00000205268,PDE7A,10,-0.7891,33,1.34240,19,0.36982,0,-5.8051,19,0.48402
ENSG00000147571,CRH,25,1.64784,33,1.44792,4,-1.7211,0,-5.7300,1,-3.8532
ENSG00000169085,VXN,88,0.07260,107,0.37172,146,0.92242,28,-1.7330,69,-0.3894
ENSG00000175073,VCPIP1,39,-0.1618,61,0.62322,57,0.49485,45,0.09736,29,-0.6985
ENSG00000104205,SGK3,32,-1.2343,63,0.09441,27,-1.2230,92,0.74514,99,1.08133
ENSG00000245910,SNHG6,146,-0.8344,404,1.07403,44,-2.4563,283,0.43662,288,0.56086
ENSG00000121022,COPS5,20,-0.7776,48,0.83364,51,0.93531,25,-0.2783,25,-0.2590
ENSG00000104218,CSPP1,65,-0.5329,43,-1.0532,78,-0.1065,78,-0.1020,136,1.04708
ENSG00000066777,ARFGEF1,39,-1.0629,84,0.42342,73,0.17270,85,0.42934,83,0.47139
ENSG00000046889,PREX2,98,-0.8306,191,0.44868,47,-1.7660,500,2.38032,69,-1.3207
ENSG00000140396,NCOA2,31,-0.4694,78,1.24883,47,0.32427,19,-1.1344,35,-0.1469
ENSG00000067167,TRAM1,27,-1.0350,83,1.09403,25,-0.8990,98,1.40151,34,-0.4635
ENSG00000147601,TERF1,46,-1.1751,100,0.30872,112,0.50575,92,0.16244,111,0.58445
ENSG00000147604,RPL7,287,-0.6438,704,1.03391,169,-1.3103,389,0.00221,492,0.47484
ENSG00000040341,STAU2,117,0.09178,167,0.67827,198,0.97722,45,-1.4189,69,-0.8762
ENSG00000104343,UBE2W,48,0.23201,37,-0.2861,90,1.26879,41,-0.0911,18,-1.4697
ENSG00000154582,ELOC,58,0.15866,97,0.99273,69,0.38194,29,-0.9696,33,-0.8882
ENSG00000175606,TMEM70,22,0.57289,8,-1.1563,46,1.73389,4,-2.0598,8,-1.3887
ENSG00000104369,JPH1,16,0.02554,31,1.17428,38,1.54685,0,-5.8708,5,-1.9362
ENSG00000104381,GDAP1,53,-0.3578,131,1.31620,135,1.36418,19,-1.8004,27,-1.4247
ENSG00000091656,ZFHX4,38,-1.8748,58,-0.9003,7,-3.9604,327,2.21424,156,0.88220
ENSG00000164751,PEX2,15,-1.3710,25,-0.3075,26,-0.2072,105,2.41841,20,-0.7533
ENSG00000171033,PKIA,78,-0.1046,90,0.15781,140,0.92137,143,0.95663,24,-2.0527
ENSG00000104427,ZC2HC1A,31,-0.4080,19,-1.0486,88,1.51612,79,1.30749,11,-2.0876
ENSG00000104435,STMN2,529,0.39466,487,0.13114,1384,2.12702,46,-3.4625,48,-3.6021
ENSG00000164683,HEY1,28,-0.2693,15,-1.1436,27,-0.2734,104,2.22601,13,-1.5753
ENSG00000147586,MRPS28,16,-0.9820,49,1.05494,22,-0.2825,61,1.45405,16,-0.8978
ENSG00000076554,TPD52,124,0.20524,117,0.05610,183,0.82292,27,-2.1839,104,-0.1616
ENSG00000205189,ZBTB10,24,-0.2782,52,1.12548,15,-0.9201,0,-6.6344,39,0.75343
ENSG00000164684,ZNF704,45,-1.1662,80,-0.0116,41,-1.0811,129,0.79900,130,1.01565
ENSG00000076641,PAG1,26,-0.1998,18,-0.7121,21,-0.4535,30,0.08653,40,0.69489
ENSG00000164687,FABP5,39,-1.5377,118,0.51510,76,-0.2061,287,2.29992,47,-1.0819
ENSG00000147588,PMP2,484,-0.8796,393,-1.0027,118,-2.8036,1750,1.55750,1098,0.82626
ENSG00000133731,IMPA1,26,-0.7824,25,-0.6802,91,1.57611,72,1.10455,19,-1.2117
ENSG00000104231,ZFAND1,15,0.05809,28,1.08924,27,1.03954,0,-5.7860,9,-0.8856
ENSG00000184672,RALYL,49,0.47240,32,-0.3532,114,1.92416,15,-1.4730,7,-2.8349
ENSG00000133739,LRRCC1,60,-1.4339,49,-1.4580,43,-1.6524,206,0.85996,260,1.69750
ENSG00000176731,RBIS,18,-1.4338,88,1.47788,47,0.35607,44,0.22904,36,-0.1128
ENSG00000104267,CA2,28,-1.5657,78,0.33027,12,-2.4616,187,2.00504,74,0.28964
ENSG00000123124,WWP1,33,-0.1427,49,0.56411,51,0.62278,1,-4.8909,41,0.28202
ENSG00000176623,RMDN1,18,-1.5857,58,0.57507,17,-1.3618,94,1.48968,52,0.49055
ENSG00000085719,CPNE3,46,-1.1709,35,-1.3362,31,-1.4938,306,2.59651,74,-0.2056
ENSG00000156103,MMP16,38,-0.3373,42,-0.0534,110,1.66011,27,-0.7475,29,-0.7279
ENSG00000251136,AF117829.1,11,-2.2225,34,-0.1530,26,-0.6122,150,2.78389,29,-0.4991
ENSG00000164823,OSGIN2,31,-1.3729,30,-1.1008,23,-1.5528,251,2.84493,48,-0.4466
ENSG00000104320,NBN,31,-1.1879,67,0.27522,71,0.35884,84,0.66958,69,0.39094
ENSG00000104325,DECR1,29,-0.7945,68,0.81993,23,-0.9582,120,1.92858,20,-1.2780
ENSG00000123119,NECAB1,340,-0.2528,423,0.17333,942,1.64594,73,-2.5337,294,-0.4759
ENSG00000155099,PIP4P2,33,-0.7690,64,0.50929,68,0.61006,95,1.22188,27,-1.0138
ENSG00000253738,OTUD6B-AS1,75,-0.5038,166,0.96901,107,0.20203,117,0.35123,72,-0.5177
ENSG00000155100,OTUD6B,27,-0.4224,16,-1.0839,35,0.10223,21,-0.7093,55,1.08551
ENSG00000079102,RUNX1T1,43,-0.6247,65,0.19071,153,1.77444,54,-0.1163,31,-1.0952
ENSG00000205133,TRIQK,21,-0.6035,60,1.38987,46,0.87845,23,-0.3013,14,-1.1243
ENSG00000188343,FAM92A,14,-1.0208,46,1.14040,43,1.02483,38,0.80512,10,-1.4710
ENSG00000183808,RBM12B,11,-0.6653,24,0.75650,27,0.93841,6,-1.3086,16,0.08819
ENSG00000164951,PDP1,109,0.55047,94,0.13092,263,2.07257,0,-7.7967,7,-3.9574
ENSG00000164944,VIRMA,26,-1.0281,42,-0.0111,50,0.24362,35,-0.3003,69,0.99938
ENSG00000156162,DPY19L4,24,-1.1235,33,-0.4193,13,-1.8108,90,1.32352,66,0.90970
ENSG00000164941,INTS8,10,-1.1680,44,1.65215,24,0.50885,33,1.07691,5,-1.9607
ENSG00000156170,NDUFAF6,10,-0.8452,30,1.11185,12,-0.4244,21,0.50208,16,-0.0057
ENSG00000156467,UQCRB,422,-0.6575,1119,1.16920,412,-0.5382,797,0.55337,502,-0.2542
ENSG00000156471,PTDSS1,31,0.40834,56,1.30688,40,0.70804,0,-6.5574,11,-1.5091
ENSG00000169439,SDC2,57,0.00277,129,1.46319,22,-1.4567,113,1.19559,10,-2.7904
ENSG00000104324,CPQ,16,-0.9117,36,0.63444,2,-3.2593,25,0.02140,44,1.20979
ENSG00000180543,TSPYL5,36,0.20384,62,1.11415,72,1.37531,7,-2.2574,7,-2.4974
ENSG00000147649,MTDH,194,-0.8936,325,0.13719,389,0.44304,293,-0.0320,401,0.59509
ENSG00000104341,LAPTM4B,39,-0.4574,50,0.04737,31,-0.7176,102,1.31474,43,-0.1980
ENSG00000132561,MATN2,2,-3.4384,10,-1.0098,6,-1.8700,56,1.88348,41,1.57655
ENSG00000156482,RPL30,227,-1.1003,855,1.40472,106,-2.0179,576,0.66706,448,0.27878
ENSG00000132541,RIDA,47,-0.8183,153,1.40393,30,-1.2835,190,1.85479,21,-2.0252
ENSG00000104361,NIPAL2,14,-0.4161,33,1.11788,59,2.38282,0,-5.9784,1,-3.7648
ENSG00000104375,STK3,11,-1.5816,34,0.45690,6,-2.1247,72,1.87978,30,0.31262
ENSG00000253948,VPS13B-DT,12,-0.6131,53,2.27896,7,-1.3087,25,0.77962,3,-2.4541
ENSG00000132549,VPS13B,20,-0.4415,49,1.24833,21,-0.2251,0,-6.4591,32,0.56101
ENSG00000164919,COX6C,234,-0.3457,738,1.83419,299,0.14926,204,-0.4694,122,-1.4091
ENSG00000147669,POLR2K,33,-0.4862,99,1.56468,53,0.39411,38,-0.1652,22,-1.1321
ENSG00000034677,RNF19A,53,-0.9889,67,-0.3992,69,-0.3509,250,1.98443,72,-0.3415
ENSG00000186106,ANKRD46,50,0.41051,40,-0.1005,75,0.98409,30,-0.5527,22,-1.1615
ENSG00000070756,PABPC1,229,-0.7291,414,0.41363,248,-0.4315,294,-0.1558,472,0.78571
ENSG00000164924,YWHAZ,362,-0.4007,630,0.63115,992,1.48362,384,-0.1987,191,-1.4282
ENSG00000261087,AP003469.4,37,0.23514,33,-0.0080,37,0.13768,0,-6.9357,44,0.52863
ENSG00000120963,ZNF706,59,-0.6829,129,0.78463,79,-0.0508,110,0.50406,78,-0.0718
ENSG00000104490,NCALD,198,0.72184,186,0.36407,344,1.49778,13,-3.6753,29,-2.7002
ENSG00000048392,RRM2B,22,-0.2270,38,0.77598,24,0.03460,25,0.08913,19,-0.3704
ENSG00000104517,UBR5,73,-0.8293,137,0.39143,122,0.20531,139,0.42051,124,0.27794
ENSG00000155096,AZIN1,99,-0.3008,146,0.41806,158,0.54961,142,0.37064,83,-0.5703
ENSG00000155097,ATP6V1C1,86,-0.2890,156,0.80196,212,1.37346,99,0.02530,29,-2.0564
ENSG00000164929,BAALC,210,-0.1103,340,0.73634,165,-0.4675,447,1.24356,92,-1.5204
ENSG00000164933,SLC25A32,12,-0.5134,29,1.14397,34,1.46125,0,-5.1412,11,-0.6244
ENSG00000176406,RIMS2,287,0.35198,229,-0.1312,383,0.74176,130,-1.0210,191,-0.4850
ENSG00000147650,LRP12,25,0.08426,13,-0.9535,62,1.69690,13,-0.9181,15,-0.8541
ENSG00000169946,ZFPM2,14,0.01049,17,0.32460,27,1.09799,15,0.13295,5,-1.5544
ENSG00000164830,OXR1,176,-0.4465,241,0.17943,706,2.26231,99,-1.2372,79,-1.7306
ENSG00000147655,RSPO2,17,0.19808,37,1.51925,28,0.97453,0,-5.8589,5,-1.9357
ENSG00000104408,EIF3E,52,-1.0488,192,1.38738,46,-1.0306,136,0.74868,86,-0.0449
ENSG00000104412,EMC2,66,-1.3238,74,-0.8926,65,-1.0743,362,1.91251,167,0.51040
ENSG00000164841,TMEM74,14,-0.7417,10,-1.0685,25,0.39662,21,0.10554,30,0.88265
ENSG00000120533,ENY2,42,-0.5026,141,1.77748,63,0.28390,58,0.14273,19,-1.7641
ENSG00000147654,EBAG9,29,-0.7830,56,0.49838,65,0.74191,38,-0.1394,45,0.11986
ENSG00000147642,SYBU,73,0.76355,36,-0.6555,170,2.14938,1,-5.9363,4,-3.8896
ENSG00000164794,KCNV1,41,0.59276,37,0.26287,91,1.93668,0,-6.8666,3,-3.7685
ENSG00000253877,LINC01608,6,-2.6236,0,-7.3697,1,-4.5804,6,-2.1296,89,4.36445
ENSG00000164796,CSMD3,19,0.10968,18,-0.0718,49,1.76660,7,-1.4832,8,-1.4069
ENSG00000104447,TRPS1,36,-1.4084,59,-0.3662,35,-1.1890,292,2.74159,50,-0.7201
ENSG00000147677,EIF3H,57,-0.2606,91,0.60044,51,-0.3585,73,0.23376,62,-0.0451
ENSG00000147679,UTP23,24,-0.6727,44,0.51253,37,0.19744,2,-4.2079,53,1.05282
ENSG00000164754,RAD21,202,-0.9073,414,0.47420,275,-0.2080,409,0.45294,398,0.48707
ENSG00000177570,SAMD12,70,0.32243,64,0.06606,139,1.45701,6,-3.3498,36,-0.9665
ENSG00000147676,MAL2,63,0.42436,89,0.89166,135,1.70659,0,-6.6842,5,-3.6968
ENSG00000136960,ENPP2,11,-3.6544,22,-2.2578,5,-4.2921,92,-0.0575,306,3.56318
ENSG00000064313,TAF2,14,-0.9286,5,-2.1354,31,0.53323,36,0.83598,32,0.71926
ENSG00000178764,ZHX2,9,-2.0998,10,-1.5511,9,-1.7916,102,2.46204,40,0.69606
ENSG00000136986,DERL1,21,-0.7966,42,0.50871,35,0.20081,64,1.29896,21,-0.6698
ENSG00000165156,ZHX1,152,-0.2467,163,-0.0703,160,-0.0961,270,0.79350,155,-0.1742
ENSG00000156802,ATAD2,17,0.07141,6,-1.4695,31,1.04698,0,-5.9560,23,0.58978
ENSG00000156804,FBXO32,39,-0.8053,78,0.52795,37,-0.6769,20,-1.6435,102,1.28297
ENSG00000176853,FAM91A1,16,-0.1314,5,-1.7032,25,0.60436,29,0.86091,15,-0.2440
ENSG00000164983,TMEM65,30,0.00107,53,0.99450,46,0.72971,26,-0.2135,12,-1.5525
ENSG00000170881,RNF139,11,-0.8926,26,0.60858,25,0.60751,40,1.44096,8,-1.3077
ENSG00000147684,NDUFB9,179,-0.0724,290,0.77531,116,-0.7386,292,0.78673,120,-0.7686
ENSG00000170873,MTSS1,45,-0.8127,56,-0.2765,39,-0.8291,37,-0.9258,132,1.55915
ENSG00000104549,SQLE,24,-0.7846,44,0.37300,32,-0.1300,23,-0.6535,55,0.92037
ENSG00000164961,WASHC5,10,-1.0408,20,0.29731,19,0.27250,35,1.35745,14,-0.3285
ENSG00000153310,FAM49B,49,0.35616,51,0.28961,92,1.36991,0,-7.2737,25,-0.9590
ENSG00000153317,ASAP1,115,-0.1428,115,-0.1058,239,1.16268,135,0.16176,74,-0.9107
ENSG00000132294,EFR3A,127,0.16392,152,0.41775,277,1.52526,53,-1.2665,43,-1.7471
ENSG00000184156,KCNQ3,92,0.38897,130,0.86371,183,1.51071,15,-2.4687,12,-3.0294
ENSG00000129295,LRRC6,52,0.51613,51,0.31129,50,0.29721,1,-4.9616,39,-0.1280
ENSG00000129292,PHF20L1,83,-0.6253,127,0.21217,169,0.70008,13,-3.2190,168,0.84487
ENSG00000104419,NDRG1,86,-1.3220,83,-1.0937,41,-2.1476,182,0.14054,385,2.02959
ENSG00000008513,ST3GAL1,18,0.06136,20,0.24972,43,1.65910,0,-5.9758,10,-0.8439
ENSG00000131773,KHDRBS3,120,-0.4186,130,-0.1781,449,2.13547,77,-0.9989,73,-1.2126
ENSG00000147724,FAM135B,12,-0.5303,21,0.56331,40,1.75285,19,0.34141,3,-2.5474
ENSG00000167632,TRAPPC9,30,-0.0443,13,-1.2791,42,0.53571,40,0.43950,29,-0.0564
ENSG00000259891,AC107375.1,13,-0.6924,11,-0.7548,5,-2.0355,0,-6.0763,46,2.26314
ENSG00000123908,AGO2,47,-0.6316,160,1.68493,51,-0.3468,4,-4.1013,75,0.34090
ENSG00000169398,PTK2,75,-1.3110,156,0.11506,135,-0.1199,115,-0.3797,266,1.33135
ENSG00000105339,DENND3,20,0.17315,23,0.36042,47,1.67697,0,-6.0951,9,-1.2111
ENSG00000022567,SLC45A4,31,1.90796,8,-1.0399,24,0.62779,0,-5.9343,4,-2.3997
ENSG00000181790,ADGRB1,102,1.53464,44,-0.5071,112,1.09115,2,-4.5810,8,-3.2178
ENSG00000234616,JRK,13,-0.2216,14,-0.0135,26,0.99739,10,-0.5682,13,-0.1869
ENSG00000180155,LYNX1,141,1.08381,68,-0.5205,167,0.99190,49,-1.0385,23,-2.3013
ENSG00000160932,LY6E,112,0.87458,76,-0.0842,141,0.98443,15,-2.4953,36,-1.3970
ENSG00000176956,LY6H,171,0.56132,129,-0.0909,364,1.79947,40,-1.9082,23,-2.8789
ENSG00000250571,GLI4,15,0.25809,0,-4.0189,19,0.52895,6,-1.3072,19,0.67929
ENSG00000158106,RHPN1,37,1.03758,11,-1.2949,24,-0.0529,0,-6.5115,27,0.15348
ENSG00000147813,NAPRT,20,0.68194,20,0.46660,16,0.07857,0,-5.8198,13,-0.3172
ENSG00000104529,EEF1D,90,-0.4421,98,-0.1847,40,-1.5667,48,-1.3064,213,1.47759
ENSG00000183309,ZNF623,16,-0.4483,39,1.21264,30,0.73057,19,-0.0207,10,-1.1475
ENSG00000180900,SCRIB,22,-0.4544,23,-0.2729,0,-5.2509,52,1.11441,38,0.69046
ENSG00000179950,PUF60,56,-0.4567,42,-0.7897,50,-0.5363,161,1.49359,68,-0.0548
ENSG00000185189,NRBP2,40,-0.9321,28,-1.2468,71,0.20167,116,1.06847,84,0.57858
ENSG00000178209,PLEC,110,-0.5799,136,-0.1026,83,-0.8804,466,2.24019,70,-1.2735
ENSG00000178719,GRINA,141,0.76737,96,-0.1357,115,0.15772,80,-0.4354,61,-0.9556
ENSG00000197858,GPAA1,36,0.36352,36,0.26854,17,-0.9050,22,-0.5044,32,0.03946
ENSG00000179091,CYC1,67,0.61400,81,0.74231,43,-0.3028,15,-1.8570,39,-0.5382
ENSG00000179526,SHARPIN,12,-0.4581,18,0.23447,9,-0.8540,32,1.24394,14,-0.1904
ENSG00000179632,MAF1,44,0.44013,49,0.48748,33,-0.1937,9,-2.1606,36,-0.0591
ENSG00000179832,MROH1,40,0.56730,13,-1.3665,63,1.20064,40,0.37943,9,-2.0820
ENSG00000261236,BOP1,33,0.83641,18,-0.4239,34,0.62456,9,-1.3888,14,-0.8693
ENSG00000185122,HSF1,29,-0.2277,79,1.57441,25,-0.4053,19,-0.8194,25,-0.5023
ENSG00000185000,DGAT1,33,0.55713,40,0.73395,40,0.71745,0,-6.5442,15,-0.9472
ENSG00000261678,SCRT1,80,2.35979,19,-1.1574,49,0.34612,0,-7.1722,4,-3.4177
ENSG00000071894,CPSF1,27,0.29050,11,-1.2277,40,0.88810,39,0.86499,10,-1.5267
ENSG00000160948,VPS28,75,0.09302,104,0.63328,85,0.28660,30,-1.3765,65,-0.1759
ENSG00000187954,CYHR1,57,0.14391,42,-0.3845,54,0.01946,94,0.97129,34,-0.8351
