Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000138190,EXOC6,13,-1.5915,26,-0.6086,38,0.05602,61,0.99205,48,0.41324,47,0.38641,24,-0.7145
ENSG00000095596,CYP26A1,3,-1.5251,2,-2.0768,9,-0.0566,22,1.68770,0,-4.8380,17,0.94647,9,-0.1484
ENSG00000138207,RBP4,6,-2.7255,65,0.86151,18,-1.2649,36,-0.2268,98,1.46752,31,-0.4596,29,-0.6057
ENSG00000148690,FRA10AC1,192,0.45762,123,-0.2916,153,0.08468,128,-0.2155,161,0.16329,160,0.16087,141,-0.0520
ENSG00000108231,LGI1,17,-2.2567,85,0.18840,77,0.00620,97,0.43411,61,-0.3666,102,0.45364,74,-0.0799
ENSG00000173145,NOC3L,42,1.49141,11,-0.8046,18,0.02093,18,0.04886,14,-0.3893,21,0.32875,11,-0.7512
ENSG00000108239,TBC1D12,170,2.93050,17,-1.2898,30,-0.2916,23,-0.7935,15,-1.3320,27,-0.4899,22,-0.8235
ENSG00000095637,SORBS1,62,-0.6065,63,-0.6310,95,0.06792,103,0.21326,121,0.45409,132,0.60271,86,-0.1154
ENSG00000059573,ALDH18A1,15,-0.5794,25,0.26969,16,-0.5066,25,0.22838,18,-0.3226,18,-0.2652,26,0.28843
ENSG00000119977,TCTN3,16,-0.5028,28,0.41036,16,-0.5237,18,-0.3946,28,0.37777,30,0.48413,21,-0.1325
ENSG00000177853,ZNF518A,80,2.02391,12,-1.2113,20,-0.3441,29,0.21321,11,-1.2814,26,0.01259,18,-0.5993
ENSG00000197430,OPALIN,1027,4.52428,20,-3.1091,142,-0.0010,36,-2.1958,5,-4.9323,82,-0.8666,28,-2.5755
ENSG00000077147,TM9SF3,193,0.54364,128,-0.1342,157,0.20007,145,0.08914,105,-0.4313,126,-0.1536,128,-0.1404
ENSG00000196233,LCOR,68,1.72323,15,-0.8206,18,-0.4891,22,-0.2256,19,-0.4653,27,0.08407,22,-0.2046
ENSG00000187122,SLIT1,17,-2.6196,74,-0.4489,142,0.63711,133,0.62180,32,-1.6840,78,-0.3316,138,0.69231
ENSG00000181274,FRAT2,7,-0.2212,12,0.71362,5,-0.6844,6,-0.4308,7,-0.2333,3,-1.3577,11,0.58836
ENSG00000052749,RRP12,9,-1.3236,33,0.69553,16,-0.5059,19,-0.2820,14,-0.6912,18,-0.3623,32,0.65355
ENSG00000171314,PGAM1,162,-1.9682,898,0.81074,565,-0.0653,603,0.04314,413,-0.5579,524,-0.1850,611,0.06677
ENSG00000171311,EXOSC1,15,-0.6103,26,0.29208,22,0.03114,21,-0.0407,26,0.24997,17,-0.3896,23,0.04835
ENSG00000171307,ZDHHC16,7,-1.3947,20,0.17857,18,-0.0018,17,-0.0938,18,-0.0322,24,0.47066,20,0.15550
ENSG00000155229,MMS19,32,-0.3304,41,0.10960,49,0.37739,43,0.18947,30,-0.4307,30,-0.4241,40,0.05152
ENSG00000165886,UBTD1,9,0.08841,5,-0.7901,9,0.03560,5,-0.7988,6,-0.5006,11,0.35950,15,1.05956
ENSG00000171160,MORN4,8,-2.1731,34,0.00556,41,0.28185,36,0.08878,43,0.36861,17,-1.0528,47,0.56511
ENSG00000155252,PI4K2A,14,-1.5347,34,-0.1837,65,0.88084,37,-0.0389,23,-0.8032,24,-0.7123,56,0.73427
ENSG00000119986,AVPI1,14,-1.1622,28,-0.1493,50,0.82171,37,0.35933,18,-0.8252,16,-0.9884,38,0.41292
ENSG00000155256,ZFYVE27,30,-0.5966,38,-0.2676,56,0.40189,53,0.33712,21,-1.1238,55,0.34755,48,0.16725
ENSG00000155265,GOLGA7B,20,-1.4390,47,-0.1989,78,0.66040,54,0.05970,41,-0.3916,30,-0.8466,76,0.70429
ENSG00000095713,CRTAC1,11,-2.3775,44,-0.3045,70,0.48189,78,0.75673,22,-1.3521,62,0.26019,58,0.17627
ENSG00000166024,R3HCC1L,13,0.47110,11,0.18895,10,0.02556,9,-0.1006,10,-0.0011,10,0.11234,7,-0.5376
ENSG00000107521,HPS1,27,0.25916,25,0.13837,19,-0.3004,20,-0.2229,24,0.04941,18,-0.3991,26,0.23094
ENSG00000119946,CNNM1,5,-2.7270,40,0.27273,33,-0.0469,54,0.87926,28,-0.3487,27,-0.3643,31,-0.1904
ENSG00000120053,GOT1,90,-2.2473,598,0.79047,458,0.23402,514,0.48781,208,-1.0030,258,-0.6707,361,-0.1649
ENSG00000155287,SLC25A28,50,0.30466,45,0.11792,50,0.29933,41,-0.0354,36,-0.2430,25,-0.7752,42,0.02467
ENSG00000119929,CUTC,36,0.79629,23,0.05747,25,0.23271,27,0.34793,16,-0.4920,14,-0.7193,15,-0.6369
ENSG00000014919,COX15,23,0.25561,20,-0.0068,12,-0.8237,19,-0.0305,19,-0.1045,18,-0.1633,24,0.36862
ENSG00000107566,ERLIN1,17,0.49929,8,-0.6943,10,-0.3651,15,0.36815,9,-0.4153,18,0.61556,11,-0.1422
ENSG00000213341,CHUK,20,0.41164,13,-0.2534,13,-0.2088,12,-0.3420,13,-0.1907,14,-0.1254,20,0.52287
ENSG00000095485,CWF19L1,18,0.47964,13,-0.0240,13,-0.1096,12,-0.2293,14,0.02525,14,0.08869,13,-0.0722
ENSG00000196072,BLOC1S2,42,-0.9977,116,0.72524,93,0.25858,87,0.16043,61,-0.4157,60,-0.4294,66,-0.3284
ENSG00000099194,SCD,2798,3.54037,139,-2.0694,445,-0.1728,201,-1.4998,190,-1.4788,401,-0.3356,222,-1.3424
ENSG00000235823,OLMALINC,177,2.87939,13,-1.7744,20,-1.0195,22,-0.9545,33,-0.2792,40,0.05491,25,-0.7618
ENSG00000075826,SEC31B,12,0.05248,7,-0.7426,8,-0.5522,13,0.15234,10,-0.2694,14,0.30379,16,0.59282
ENSG00000166136,NDUFB8,238,-1.3305,770,0.59061,557,-0.0164,456,-0.3705,652,0.23659,378,-0.6277,677,0.33959
ENSG00000166135,HIF1AN,18,-0.4807,37,0.77022,23,-0.1125,20,-0.3738,15,-0.7442,15,-0.7201,30,0.39192
ENSG00000119906,SLF2,146,2.06699,26,-0.9604,38,-0.3058,37,-0.3666,36,-0.3740,52,0.20249,30,-0.7262
ENSG00000055950,MRPL43,101,0.73222,59,-0.1653,52,-0.3438,59,-0.1790,74,0.20273,51,-0.3812,68,0.07581
ENSG00000107816,LZTS2,99,2.36063,15,-1.0120,27,0.02747,13,-1.1689,10,-1.4678,36,0.47881,20,-0.4811
ENSG00000186862,PDZD7,3,-1.7503,12,0.34420,5,-0.9486,11,0.17101,3,-1.5633,6,-0.6768,17,1.11847
ENSG00000107819,SFXN3,45,-0.1512,53,0.11628,75,0.66503,42,-0.3141,40,-0.3306,40,-0.3353,54,0.14458
ENSG00000166167,BTRC,25,-1.4950,79,0.31450,66,-0.0141,74,0.19917,49,-0.4675,47,-0.5535,86,0.47619
ENSG00000166171,DPCD,11,-2.0006,54,0.54690,27,-0.6521,39,-0.0658,38,-0.0889,40,-0.0252,52,0.44259
ENSG00000166169,POLL,13,0.01632,12,-0.1819,8,-0.7669,12,-0.2096,13,-0.0347,11,-0.2214,20,0.73954
ENSG00000107829,FBXW4,71,1.07956,29,-0.4256,39,0.07531,23,-0.8384,33,-0.2144,39,0.05073,44,0.29600
ENSG00000107833,NPM3,8,-0.7262,12,-0.1444,17,0.38311,20,0.74459,12,-0.1369,14,0.02316,9,-0.6479
ENSG00000198408,OGA,197,-0.3830,219,-0.2441,282,0.18604,336,0.54455,242,-0.0639,233,-0.1204,225,-0.1978
ENSG00000120049,KCNIP2,8,-2.2952,24,-0.7113,49,0.48311,31,-0.2927,94,1.64204,27,-0.4344,38,0.07122
ENSG00000120029,ARMH3,20,0.36904,17,0.04402,11,-0.5185,18,0.17525,10,-0.6542,12,-0.5089,19,0.32976
ENSG00000166189,HPS6,8,-0.6051,16,0.41431,17,0.49830,10,-0.3228,9,-0.5012,12,-0.0196,13,0.07298
ENSG00000148840,PPRC1,18,0.39235,12,-0.2827,27,1.08359,14,-0.0214,5,-1.4969,13,-0.0976,13,-0.1674
ENSG00000166197,NOLC1,89,-0.0736,90,-0.0680,92,-0.0315,111,0.31847,88,-0.0889,98,0.08159,82,-0.2227
ENSG00000107862,GBF1,14,-1.4894,36,-0.0247,41,0.17052,48,0.49366,22,-0.8201,40,0.14749,41,0.21053
ENSG00000059915,PSD,35,-2.5042,125,-0.6516,214,0.26196,162,-0.2041,353,1.10898,153,-0.2789,246,0.56788
ENSG00000107872,FBXL15,17,-2.2913,94,0.30993,72,-0.1578,58,-0.5423,107,0.47589,68,-0.2475,113,0.67086
ENSG00000107874,CUEDC2,94,-0.5152,143,0.15822,180,0.52171,115,-0.2236,126,-0.0625,98,-0.4599,147,0.21507
ENSG00000269609,RPARP-AS1,10,-0.9860,25,0.40656,25,0.38989,17,-0.2762,12,-0.7495,21,0.05672,23,0.29080
ENSG00000138111,MFSD13A,10,-0.8966,18,0.01043,26,0.61420,26,0.70209,9,-1.0668,14,-0.4147,16,-0.1804
ENSG00000138107,ACTR1A,93,-0.3534,120,0.06110,151,0.43055,113,-0.0470,85,-0.4921,106,-0.1463,130,0.20416
ENSG00000107882,SUFU,6,-0.2412,6,-0.3763,7,-0.1098,8,0.19688,6,-0.3892,14,1.09203,6,-0.3206
ENSG00000171206,TRIM8,75,0.57039,48,-0.1795,61,0.22438,37,-0.5940,57,0.11835,63,0.27428,51,-0.0502
ENSG00000138175,ARL3,68,-1.2084,185,0.40884,98,-0.6421,145,-0.0413,196,0.45322,154,0.06551,153,0.06063
ENSG00000166272,WBP1L,32,0.00772,31,-0.0573,31,-0.0443,22,-0.6539,29,-0.1859,33,0.01895,45,0.64648
ENSG00000166275,BORCS7,60,-0.3303,62,-0.3015,66,-0.1813,77,0.08006,113,0.68610,100,0.48363,61,-0.3313
ENSG00000214435,AS3MT,10,0.31403,6,-0.4599,3,-1.5762,6,-0.5019,9,0.07766,11,0.43819,13,0.79858
ENSG00000148842,CNNM2,24,-0.0471,25,0.05929,19,-0.4328,30,0.33627,20,-0.3046,16,-0.6896,29,0.28361
ENSG00000076685,NT5C2,55,0.62067,46,0.36226,28,-0.4657,28,-0.4774,31,-0.2974,41,0.15917,36,-0.0834
ENSG00000148798,INA,26,-3.4900,506,1.28960,225,-0.2701,221,-0.3282,220,-0.3084,186,-0.5663,278,0.07392
ENSG00000156374,PCGF6,14,0.98636,10,0.59370,5,-0.4792,6,-0.4006,8,0.06456,2,-2.0068,7,-0.1720
ENSG00000173915,ATP5MD,177,-2.5496,1543,0.94221,843,-0.1910,815,-0.2715,1152,0.31166,576,-0.7853,1021,0.13045
ENSG00000148843,PDCD11,30,0.47185,18,-0.3443,16,-0.5396,32,0.68030,23,0.03611,26,0.28039,13,-0.8240
ENSG00000107954,NEURL1,15,-1.8351,42,-0.3582,66,0.38516,48,-0.1411,62,0.28465,42,-0.3124,76,0.73430
ENSG00000107957,SH3PXD2A,115,1.17953,37,-0.7262,73,0.40711,52,-0.1487,22,-1.4464,66,0.24430,57,-0.0023
ENSG00000107960,STN1,9,-0.4381,15,0.34800,13,0.04409,11,-0.2176,16,0.35139,7,-0.8140,14,0.16971
ENSG00000065613,SLK,179,0.64283,69,-0.9554,94,-0.3894,201,0.99227,114,-0.0917,151,0.36329,65,-1.0437
ENSG00000156384,SFR1,30,2.53517,5,-0.7547,6,-0.4097,3,-1.2319,1,-2.3093,14,1.03432,3,-1.1938
ENSG00000148834,GSTO1,139,-0.7994,312,0.54874,256,0.15681,248,0.11496,205,-0.2002,165,-0.5439,221,-0.0924
ENSG00000065621,GSTO2,12,0.13681,15,0.53366,10,-0.1381,7,-0.8066,18,0.75368,5,-1.2315,11,0.05069
ENSG00000156395,SORCS3,7,-2.2834,23,-0.5813,73,1.36082,53,0.91873,22,-0.5886,22,-0.6268,25,-0.4395
ENSG00000108018,SORCS1,4,-2.9133,32,0.20433,31,0.09624,44,0.77379,18,-0.7270,21,-0.5350,32,0.19163
ENSG00000108039,XPNPEP1,30,-0.0181,35,0.28424,24,-0.3530,41,0.56492,30,0.01347,21,-0.5499,22,-0.5443
ENSG00000148700,ADD3,730,1.61654,94,-1.8325,185,-0.6847,208,-0.5578,252,-0.2085,598,1.24396,250,-0.2430
ENSG00000119950,MXI1,262,1.67458,68,-0.6506,94,-0.0973,79,-0.4047,91,-0.1496,71,-0.5337,93,-0.1340
ENSG00000119953,SMNDC1,44,0.54504,31,-0.0449,32,-0.0013,30,-0.0855,26,-0.3048,49,0.70928,22,-0.6359
ENSG00000108055,SMC3,215,1.80576,44,-0.9275,58,-0.4326,75,-0.0262,43,-0.8766,132,0.90778,38,-1.1488
ENSG00000150593,PDCD4,75,0.82702,29,-0.7510,50,0.17094,42,-0.1360,58,0.41145,47,0.05188,40,-0.2126
ENSG00000214413,BBIP1,78,0.76008,47,-0.1002,54,0.13608,44,-0.2133,43,-0.2289,45,-0.1383,46,-0.1105
ENSG00000108061,SHOC2,85,-0.3056,85,-0.3364,115,0.17626,137,0.52293,87,-0.2762,125,0.30942,89,-0.2738
ENSG00000150594,ADRA2A,4,-2.1281,4,-2.1969,32,1.14095,26,0.90766,6,-1.3436,25,0.72140,17,0.09427
ENSG00000119927,GPAM,25,0.10514,12,-1.0525,9,-1.3452,13,-0.9995,30,0.41078,48,1.21246,35,0.77198
ENSG00000023041,ZDHHC6,18,-0.3602,23,0.07641,25,0.16573,30,0.54182,19,-0.2842,13,-0.8315,22,-0.0761
ENSG00000151532,VTI1A,14,0.31407,12,0.09067,10,-0.1908,11,-0.1285,11,-0.0602,8,-0.6419,13,0.26312
ENSG00000260917,AL158212.3,15,0.25090,12,-0.0628,23,1.01681,10,-0.3082,9,-0.5147,14,0.20327,9,-0.4690
ENSG00000148737,TCF7L2,27,0.22080,11,-1.2506,10,-1.2637,11,-1.1564,33,0.54219,28,0.28096,45,1.33644
ENSG00000198924,DCLRE1A,10,-0.2764,15,0.51468,14,0.32273,16,0.56717,9,-0.3266,4,-1.4728,8,-0.6115
ENSG00000196865,NHLRC2,31,0.61682,14,-0.6752,17,-0.2993,22,0.03822,13,-0.7823,38,0.94178,21,-0.0419
ENSG00000043591,ADRB1,8,-1.4821,23,0.16265,18,-0.2384,25,0.37311,29,0.53324,14,-0.6254,21,0.05985
ENSG00000165813,CCDC186,83,0.18830,60,-0.3646,49,-0.6429,130,1.11789,39,-0.9712,75,0.02339,56,-0.4826
ENSG00000169129,AFAP1L2,15,-0.1649,19,0.17237,5,-1.7142,15,-0.2374,29,0.89768,12,-0.4916,20,0.31777
ENSG00000099204,ABLIM1,75,-0.5481,57,-1.0599,76,-0.5280,85,-0.3975,153,0.58208,216,1.18273,132,0.39353
ENSG00000151553,FAM160B1,22,-0.4415,30,0.05774,29,-0.0167,40,0.57116,21,-0.5540,27,-0.1500,28,-0.1228
ENSG00000165832,TRUB1,23,-0.9933,63,0.67116,43,-0.0461,50,0.23169,40,-0.1737,23,-1.0249,43,-0.0285
ENSG00000107518,ATRNL1,5,-5.1114,215,0.37268,220,0.37002,242,0.60797,217,0.34634,121,-0.5842,138,-0.4137
ENSG00000151892,GFRA1,10,-0.4384,6,-1.3372,31,1.43230,12,-0.1290,7,-0.8699,17,0.36317,16,0.29772
ENSG00000165868,HSPA12A,84,-1.3147,275,0.61725,221,0.17825,237,0.33295,104,-0.9990,166,-0.2835,191,-0.0679
ENSG00000187164,SHTN1,1278,2.90213,144,-1.1342,269,-0.0722,202,-0.5781,95,-1.6602,208,-0.4758,136,-1.2176
ENSG00000165650,PDZD8,104,0.94811,56,-0.0696,56,-0.0695,51,-0.2556,42,-0.5122,57,-0.0359,56,-0.0719
ENSG00000229847,EMX2OS,17,-0.7061,6,-2.4014,12,-1.1855,10,-1.6227,54,1.19750,76,1.86240,37,0.62713
ENSG00000170370,EMX2,44,0.18639,10,-2.1345,17,-1.2477,13,-1.7730,75,1.07230,103,1.64967,54,0.58792
ENSG00000107560,RAB11FIP2,90,-0.1178,71,-0.5410,108,0.17348,130,0.54217,83,-0.2465,98,0.01964,95,-0.0420
ENSG00000177640,CASC2,8,-0.1147,3,-1.6054,8,-0.2285,14,0.89263,11,0.34380,14,0.71420,7,-0.5067
ENSG00000165669,FAM204A,90,-0.4101,104,-0.2026,114,-0.0432,129,0.17485,109,-0.1133,170,0.61253,110,-0.1052
ENSG00000151893,CACUL1,51,-0.1210,50,-0.1713,40,-0.4752,74,0.57260,44,-0.3380,50,-0.1426,57,0.07403
ENSG00000107581,EIF3A,345,1.31234,126,-0.4098,106,-0.6404,213,0.54731,119,-0.4555,166,0.06540,89,-0.9850
ENSG00000119979,DENND10,53,-0.1282,55,-0.0652,56,-0.0391,57,-0.0043,67,0.25859,68,0.27449,52,-0.1685
ENSG00000183605,SFXN4,12,-0.4167,18,0.21603,18,0.21427,16,0.03202,15,-0.1059,15,-0.0936,15,-0.0688
ENSG00000165672,PRDX3,94,-0.6947,200,0.58785,121,-0.3079,134,-0.1543,153,0.06425,142,-0.0469,143,-0.0394
ENSG00000198873,GRK5,2,-2.1277,8,-0.4070,7,-0.6691,7,-0.6319,29,1.65752,11,0.07848,13,0.39802
ENSG00000148908,RGS10,24,0.81702,5,-1.5925,11,-0.4674,10,-0.5564,18,0.35204,31,1.29465,14,0.01496
ENSG00000151923,TIAL1,110,0.75348,66,-0.0796,72,0.05151,65,-0.1211,58,-0.2710,65,-0.1103,64,-0.1573
ENSG00000151929,BAG3,23,0.17492,13,-0.8107,10,-1.0497,7,-1.6303,30,0.60736,64,1.97662,20,-0.1001
ENSG00000198825,INPP5F,78,-2.0002,428,0.73370,231,-0.3657,424,0.71483,132,-1.2184,240,-0.3070,263,-0.1777
ENSG00000197771,MCMBP,40,1.29561,14,-0.4826,15,-0.3092,19,0.04731,26,0.57550,10,-0.8659,13,-0.5387
ENSG00000107651,SEC23IP,25,0.21690,16,-0.5471,27,0.33917,26,0.29819,19,-0.1871,19,-0.2432,23,0.05737
ENSG00000120008,WDR11,41,0.65973,31,0.22140,27,-0.0258,24,-0.1972,20,-0.4285,26,-0.0739,24,-0.2287
ENSG00000066468,FGFR2,462,3.14071,32,-1.7483,65,-0.5596,25,-2.1107,47,-1.0662,96,0.05137,73,-0.4209
ENSG00000107669,ATE1,73,0.27325,43,-0.6050,99,0.77196,76,0.38099,39,-0.7229,73,0.27037,47,-0.4562
ENSG00000107672,NSMCE4A,44,1.38919,13,-0.6453,23,0.27914,18,-0.1519,15,-0.4241,21,0.16973,14,-0.5401
ENSG00000138162,TACC2,13,-1.7033,48,0.27701,53,0.38434,42,0.03174,41,-0.0187,26,-0.7235,50,0.35615
ENSG00000107679,PLEKHA1,140,0.34478,68,-0.8810,168,0.64395,169,0.76384,69,-0.7673,102,-0.1692,90,-0.3956
ENSG00000166033,HTRA1,655,0.86883,158,-1.4936,317,-0.3179,203,-1.0924,329,-0.2616,862,1.36131,497,0.46162
ENSG00000119965,C10orf88,12,-0.4179,19,0.23878,23,0.58357,20,0.36671,8,-1.1274,16,-0.0635,13,-0.3455
ENSG00000179988,PSTK,19,0.03959,23,0.32307,16,-0.2661,24,0.42503,17,-0.1454,13,-0.5419,15,-0.3795
ENSG00000095574,IKZF5,82,1.65664,21,-0.6985,31,-0.0003,26,-0.3022,27,-0.2413,30,-0.0720,25,-0.4245
ENSG00000196177,ACADSB,45,-0.0020,44,-0.0288,55,0.30395,43,-0.0680,53,0.24284,54,0.27875,35,-0.4451
ENSG00000154473,BUB3,77,0.73773,56,0.23088,49,-0.0123,35,-0.5831,45,-0.1185,32,-0.6518,53,0.13765
ENSG00000154478,GPR26,0,-6.6268,19,-0.0443,9,-1.1392,14,-0.5658,63,2.09412,13,-0.6214,21,0.19183
ENSG00000182022,CHST15,3,-3.5331,24,-0.7398,52,0.55087,65,1.12521,28,-0.4470,24,-0.6329,41,0.21722
ENSG00000065154,OAT,145,-0.5591,323,0.85157,172,-0.2912,189,-0.1628,182,-0.2110,153,-0.4825,199,-0.0735
ENSG00000107902,LHPP,595,3.57353,33,-1.8606,97,-0.1187,40,-1.5683,41,-1.4379,54,-1.0269,54,-1.1002
ENSG00000189319,FAM53B,66,2.48196,9,-1.0617,10,-0.8556,13,-0.4845,10,-0.7364,13,-0.4457,14,-0.3639
ENSG00000203791,EEF1AKMT2,18,-0.4483,21,-0.2980,29,0.24443,26,0.06117,29,0.26276,32,0.39911,23,-0.1191
ENSG00000165660,ABRAXAS2,13,-0.5875,19,-0.0875,14,-0.5272,25,0.43458,13,-0.5689,20,0.01410,24,0.38398
ENSG00000019995,ZRANB1,80,0.14956,70,-0.0783,78,0.09562,89,0.36893,53,-0.4953,75,0.04339,63,-0.2586
ENSG00000175029,CTBP2,38,-0.1621,45,0.14347,34,-0.3408,28,-0.6749,63,0.67051,46,0.14147,45,0.15534
ENSG00000107938,EDRF1,22,0.20475,19,-0.0397,21,0.11860,24,0.38102,17,-0.2044,12,-0.6628,18,-0.1481
ENSG00000188690,UROS,56,-1.0032,117,0.17078,117,0.14146,107,0.00923,107,-0.0016,95,-0.1817,122,0.24490
ENSG00000107949,BCCIP,57,0.04867,55,-0.0177,38,-0.6109,61,0.16907,78,0.54834,73,0.45054,39,-0.6182
ENSG00000089876,DHX32,15,0.19996,9,-0.5459,14,0.09974,13,-0.0106,13,0.05948,7,-0.9365,18,0.61417
ENSG00000150760,DOCK1,97,2.23785,10,-1.5802,23,-0.2636,9,-1.8668,20,-0.4940,49,0.93951,25,-0.1747
ENSG00000132334,PTPRE,55,0.85982,32,-0.0516,27,-0.2883,30,-0.1511,31,-0.0976,22,-0.6358,34,0.08754
ENSG00000170430,MGMT,34,0.43733,25,-0.0529,23,-0.1443,22,-0.2726,25,-0.0132,19,-0.4722,31,0.32829
ENSG00000108010,GLRX3,36,-0.8146,94,0.84437,61,0.01184,56,-0.1512,65,0.09703,53,-0.2289,47,-0.4636
ENSG00000176769,TCERG1L,0,-5.4222,21,1.39553,0,-4.2055,3,-1.6530,30,1.80967,1,-2.7601,12,0.21218
ENSG00000175470,PPP2R2D,38,-0.6818,57,-0.0603,68,0.22463,67,0.21066,51,-0.2283,34,-0.8529,77,0.47552
ENSG00000176171,BNIP3,204,-0.8438,426,0.35891,468,0.46889,417,0.31721,176,-1.0702,384,0.14492,296,-0.3032
ENSG00000188385,JAKMIP3,60,1.76566,15,-0.5966,25,0.25487,18,-0.2640,6,-1.9787,14,-0.6469,22,0.00781
ENSG00000151640,DPYSL4,32,-0.4442,43,0.01170,63,0.62953,40,-0.1198,40,-0.1068,39,-0.1512,44,0.04474
ENSG00000165752,STK32C,14,-2.2182,49,-0.3867,112,0.98676,87,0.64201,46,-0.4500,58,-0.0905,57,-0.1358
ENSG00000148814,LRRC27,7,-0.8610,14,0.08893,13,0.00350,15,0.29623,12,-0.1873,11,-0.2080,14,0.17868
ENSG00000171813,PWWP2B,3,-2.3939,15,-0.2074,23,0.50988,20,0.31371,17,0.07086,13,-0.3848,20,0.37409
ENSG00000068383,INPP5A,33,-0.6594,51,-0.0118,67,0.44102,40,-0.4035,60,0.27092,39,-0.4326,64,0.42488
ENSG00000148826,NKX6-2,577,5.28682,12,-2.7449,44,-0.7237,14,-2.5704,6,-3.5264,6,-3.4877,10,-3.0853
ENSG00000197177,ADGRA1,11,-2.1945,73,0.73736,48,-0.0479,42,-0.2935,30,-0.7930,34,-0.5824,71,0.68240
ENSG00000171798,KNDC1,20,-1.7030,61,-0.0168,74,0.30210,58,-0.0908,72,0.24231,49,-0.3570,81,0.50791
ENSG00000130640,TUBGCP2,65,-0.0605,63,-0.1270,52,-0.4194,74,0.15311,61,-0.1681,59,-0.2108,83,0.38115
ENSG00000198546,ZNF511,17,-0.2709,18,-0.1847,21,0.07824,24,0.30519,26,0.41760,22,0.13503,15,-0.4311
ENSG00000130643,CALY,76,-2.2039,479,0.74922,259,-0.3529,334,0.05416,402,0.35092,237,-0.4915,319,-0.0263
ENSG00000127884,ECHS1,112,-0.2597,133,0.01218,138,0.07296,128,-0.0549,131,-0.0196,137,0.05274,141,0.11437
ENSG00000148832,PAOX,25,1.43992,5,-1.1089,13,0.33932,13,0.38761,5,-0.9541,7,-0.6089,9,-0.2605
ENSG00000148824,MTG1,39,0.60759,29,0.16838,20,-0.4405,26,-0.0406,21,-0.4041,23,-0.2252,27,0.00376
ENSG00000203772,SPRN,6,-2.9148,38,-0.3315,66,0.58722,56,0.34866,31,-0.6286,44,-0.0816,63,0.58799
ENSG00000130649,CYP2E1,1,-2.0857,9,0.43799,7,0.04576,12,1.00555,1,-2.7064,3,-1.0431,8,0.14458
ENSG00000171772,SYCE1,0,-6.3177,16,0.39043,11,-0.2629,17,0.40817,6,-1.0605,9,-0.6336,20,0.78121
ENSG00000177951,BET1L,19,0.26329,16,-0.0200,16,0.04222,10,-0.7572,15,-0.0825,15,-0.0498,21,0.49946
ENSG00000177963,RIC8A,38,-0.5281,45,-0.2891,57,0.10171,59,0.17531,51,-0.0746,56,0.07381,62,0.27133
ENSG00000142082,SIRT3,19,-0.7436,25,-0.3534,32,0.06571,32,0.07649,37,0.26826,35,0.18178,36,0.26793
ENSG00000185627,PSMD13,83,-0.4223,115,0.11389,155,0.58673,121,0.19523,87,-0.3390,108,-0.0047,89,-0.3444
ENSG00000185201,IFITM2,14,0.40786,1,-3.6568,6,-0.9363,3,-2.1157,48,2.75957,21,1.07341,6,-0.8232
ENSG00000142089,IFITM3,92,0.37615,21,-1.9800,35,-1.1131,19,-2.1237,237,2.11286,160,1.34161,61,-0.3190
ENSG00000182272,B4GALNT4,68,0.18141,60,-0.0173,57,-0.1050,55,-0.1619,57,-0.0845,45,-0.4663,74,0.37207
ENSG00000185187,SIGIRR,40,0.38887,30,-0.0537,21,-0.6196,16,-1.1139,37,0.26390,50,0.76217,36,0.27003
ENSG00000174915,PTDSS2,47,0.90507,28,0.04300,28,0.07343,21,-0.4676,20,-0.5080,26,-0.0771,27,-0.0234
ENSG00000023191,RNH1,271,2.15546,63,-0.4574,79,-0.0431,47,-0.9359,55,-0.6176,77,-0.0866,57,-0.6224
ENSG00000174775,HRAS,67,-0.5497,101,0.10166,77,-0.3469,88,-0.1527,106,0.16473,108,0.19028,110,0.26269
ENSG00000099849,RASSF7,4,-1.2366,13,0.79908,6,-0.4541,8,-0.1782,5,-0.9094,4,-1.1378,13,0.72182
ENSG00000070047,PHRF1,17,0.71679,11,0.01071,16,0.61717,10,-0.2440,12,0.11394,7,-0.7206,8,-0.4579
ENSG00000177030,DEAF1,55,-0.9011,88,-0.2126,101,0.02558,84,-0.2985,130,0.43835,105,0.09434,129,0.48315
ENSG00000177042,TMEM80,15,-0.2224,18,0.10939,17,0.02162,13,-0.5085,12,-0.5036,32,1.00922,17,-0.0512
ENSG00000177156,TALDO1,308,1.55214,106,-0.2965,119,-0.0825,110,-0.2215,108,-0.2367,106,-0.2657,89,-0.5853
ENSG00000177225,GATD1,33,0.68181,19,-0.2642,21,-0.0437,17,-0.4116,26,0.25511,10,-1.1966,28,0.47297
ENSG00000184524,CEND1,70,-1.9733,375,0.72455,271,0.08857,241,-0.1139,198,-0.4063,181,-0.5454,306,0.32696
ENSG00000177542,SLC25A22,11,-3.1764,80,-0.2676,125,0.47984,120,0.47009,55,-0.8107,54,-0.8305,143,0.81953
ENSG00000177595,PIDD1,22,1.98839,6,-0.2895,8,0.21780,4,-0.8584,0,-3.5793,2,-1.6691,8,0.38128
