Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000006831,ADIPOR2,30,-0.0167,37,0.35684,38,0.38434,33,0.17827,18,-0.8278,31,0.04700,29,-0.0495
ENSG00000166159,LRTM2,5,-1.5371,15,0.00089,11,-0.4931,18,0.38897,20,0.52003,16,0.12058,17,0.19221
ENSG00000151067,CACNA1C,17,-1.2086,70,1.10694,32,-0.1860,32,-0.1706,49,0.57188,26,-0.4799,35,-0.0308
ENSG00000004478,FKBP4,50,-1.0716,76,-0.3724,62,-0.6854,109,0.25555,131,0.56069,78,-0.3255,153,0.75195
ENSG00000171792,RHNO1,11,-0.4708,10,-0.6114,10,-0.4705,15,0.08442,13,-0.1564,23,0.72799,22,0.70596
ENSG00000111218,PRMT8,13,-1.1306,28,0.11025,21,-0.3355,24,-0.1160,39,0.74427,29,0.21065,30,0.22966
ENSG00000111224,PARP11,9,-0.5581,22,0.94975,12,-0.0383,9,-0.5858,16,0.45462,8,-0.5298,16,0.44916
ENSG00000118971,CCND2,169,-0.2834,189,-0.0797,199,0.00396,211,0.12139,224,0.21121,168,-0.2654,212,0.10122
ENSG00000078237,TIGAR,20,-0.9181,41,0.26351,32,-0.0966,42,0.40373,51,0.73247,23,-0.6055,15,-1.2950
ENSG00000047621,C12orf4,20,-1.1215,62,0.68547,54,0.45877,32,-0.4529,72,1.08320,18,-1.2139,32,-0.3775
ENSG00000010219,DYRK4,17,0.13000,18,0.23423,2,-3.1012,13,-0.3434,17,0.12284,13,-0.2977,33,1.22464
ENSG00000139180,NDUFA9,53,-0.4895,71,0.00428,40,-0.8735,61,-0.3017,105,0.71323,63,-0.1761,109,0.68901
ENSG00000130035,GALNT8,44,-0.5201,48,-0.3635,31,-1.0006,80,0.58447,67,0.18641,52,-0.2382,71,0.24890
ENSG00000111262,KCNA1,39,-1.1738,87,0.14460,86,0.13711,86,0.15724,140,1.07966,45,-0.8638,39,-1.0794
ENSG00000110799,VWF,42,2.08764,6,-1.3889,13,-0.2623,12,-0.4498,4,-1.9339,10,-0.7084,12,-0.3556
ENSG00000010278,CD9,51,1.19755,20,-0.4589,15,-0.8786,25,-0.1613,6,-2.3573,36,0.43893,39,0.59132
ENSG00000067182,TNFRSF1A,34,1.60289,7,-1.1458,6,-1.2368,4,-2.0374,7,-1.2481,34,1.37137,23,0.68227
ENSG00000215039,CD27-AS1,27,0.11272,33,0.41074,13,-1.0354,30,0.33585,16,-0.7357,27,0.09508,30,0.25970
ENSG00000139190,VAMP1,34,-1.3049,26,-1.6382,35,-1.2071,105,0.67018,163,1.50386,8,-3.3402,63,-0.3076
ENSG00000111639,MRPL51,93,0.31164,45,-0.8626,53,-0.6101,62,-0.4617,77,-0.0409,100,0.39295,141,0.95609
ENSG00000111640,GAPDH,1253,-0.6502,878,-1.1391,665,-1.5551,1592,-0.2771,3188,1.05165,1473,-0.3471,3539,1.08541
ENSG00000010295,IFFO1,15,-0.4976,15,-0.4045,5,-1.8716,16,-0.3865,35,1.04000,15,-0.4387,36,0.95006
ENSG00000111642,CHD4,148,-0.0072,227,0.68328,258,0.89951,116,-0.4759,122,-0.3492,170,0.21186,96,-0.6825
ENSG00000111653,ING4,22,-0.2259,24,-0.0671,14,-0.8687,24,-0.0835,33,0.48308,18,-0.5140,38,0.67228
ENSG00000126746,ZNF384,15,0.23337,18,0.56611,10,-0.3605,12,-0.1846,15,0.24084,11,-0.2184,8,-0.7414
ENSG00000139200,PIANP,54,-0.2723,55,-0.2006,52,-0.2873,59,-0.1138,78,0.37869,68,0.12207,76,0.29303
ENSG00000111652,COPS7A,59,-0.7039,57,-0.6887,76,-0.2524,89,-0.0104,130,0.68955,81,-0.1444,124,0.52759
ENSG00000089693,MLF2,178,-0.7100,208,-0.4072,144,-0.9698,249,-0.1622,382,0.63766,304,0.18815,451,0.83649
ENSG00000159335,PTMS,283,0.11801,305,0.22705,285,0.11450,269,0.03064,224,-0.2885,220,-0.2907,282,0.09941
ENSG00000250510,GPR162,64,-0.2999,58,-0.4224,47,-0.7522,63,-0.3817,110,0.67429,84,0.14916,115,0.66087
ENSG00000111667,USP5,50,-0.6339,57,-0.3842,53,-0.5113,94,0.52115,79,0.13719,50,-0.5871,105,0.57085
ENSG00000111669,TPI1,416,-0.7376,424,-0.6496,414,-0.6853,589,-0.1716,1083,0.98856,495,-0.4102,978,0.68095
ENSG00000010626,LRRC23,27,0.49584,17,-0.2556,29,0.54866,18,-0.2085,19,-0.1035,14,-0.5315,17,-0.2941
ENSG00000111674,ENO2,334,-1.3748,588,-0.4228,460,-0.8006,934,0.39679,1237,0.89119,493,-0.6952,990,0.40325
ENSG00000111676,ATN1,88,0.44091,49,-0.5241,76,0.14849,62,-0.2006,40,-0.9222,111,0.76507,82,0.26404
ENSG00000111678,C12orf57,151,0.38628,50,-1.3494,55,-1.2146,122,0.01263,105,-0.2533,110,-0.1612,244,1.15530
ENSG00000215021,PHB2,58,-0.1903,48,-0.4465,35,-0.9224,59,-0.1655,88,0.57032,61,-0.0740,94,0.61841
ENSG00000126749,EMG1,14,-0.2078,13,-0.3791,8,-1.1244,15,-0.1314,18,0.20328,20,0.37209,27,0.81984
ENSG00000182326,C1S,11,-0.4692,8,-0.8554,12,-0.3300,24,1.05227,11,-0.4705,14,-0.1044,12,-0.3058
ENSG00000139182,CLSTN3,48,-1.2673,98,-0.0880,93,-0.1857,133,0.51007,154,0.72758,77,-0.4663,73,-0.5466
ENSG00000139197,PEX5,37,-0.2962,43,-0.0275,23,-1.0117,45,0.05826,61,0.60239,39,-0.1901,47,0.09485
ENSG00000059804,SLC2A3,54,-0.7878,87,0.02558,77,-0.1805,109,0.49221,115,0.52898,51,-0.8125,67,-0.3988
ENSG00000065970,FOXJ2,18,-0.2579,25,0.25541,22,0.06080,26,0.43228,13,-0.7535,21,-0.0247,23,0.15583
ENSG00000089818,NECAP1,76,-1.1900,114,-0.5013,103,-0.6476,205,0.55980,186,0.30888,147,-0.0962,221,0.55201
ENSG00000226711,FAM66C,9,-0.1062,14,0.62058,14,0.61878,8,-0.3673,5,-0.9400,17,0.92770,8,-0.3309
ENSG00000166532,RIMKLB,39,0.40971,44,0.57026,23,-0.4832,24,-0.4550,18,-0.8855,43,0.52789,44,0.55184
ENSG00000111752,PHC1,30,0.43608,44,1.02130,14,-0.7555,11,-1.3393,20,-0.2671,44,1.01173,24,0.00947
ENSG00000003056,M6PR,31,-0.9341,54,-0.0043,48,-0.1689,51,-0.1195,82,0.77333,57,0.09348,56,0.07314
ENSG00000175899,A2M,147,2.52587,38,-0.3521,17,-1.5454,23,-1.2515,17,-1.6231,23,-1.1013,44,-0.1069
ENSG00000139112,GABARAPL1,168,-0.9928,233,-0.4142,238,-0.3830,335,0.19763,423,0.60730,258,-0.2602,428,0.55154
ENSG00000060140,STYK1,5,-1.2265,8,-0.3584,14,0.46434,5,-1.1547,24,1.54395,10,-0.0692,11,0.07513
ENSG00000060138,YBX3,47,2.71023,9,-0.5861,3,-2.2123,5,-1.8337,4,-1.7870,10,-0.5687,16,0.23096
ENSG00000256537,SMIM10L1,52,-0.5670,89,0.32525,89,0.32699,84,0.30282,75,0.05610,50,-0.5889,64,-0.1924
ENSG00000247157,LINC01252,11,-0.7197,33,1.14393,18,0.17042,16,-0.0503,21,0.42145,14,-0.3065,5,-1.7468
ENSG00000139083,ETV6,16,0.41807,14,0.07689,11,-0.2112,10,-0.4591,19,0.68960,8,-0.7596,9,-0.5923
ENSG00000070018,LRP6,24,-0.1588,57,1.27811,34,0.40764,16,-0.8989,15,-0.9577,62,1.42608,11,-1.2712
ENSG00000111261,MANSC1,17,-0.7883,27,-0.0153,22,-0.3388,31,0.24645,36,0.48923,23,-0.2689,30,0.15843
ENSG00000205791,LOH12CR2,16,0.48776,10,-0.3694,8,-0.5827,12,0.01203,6,-1.1050,21,0.84919,14,0.26550
ENSG00000165714,BORCS5,15,0.23731,17,0.42398,20,0.69604,9,-0.7396,15,0.28837,12,-0.0519,7,-0.9297
ENSG00000111266,DUSP16,15,0.64802,9,-0.2901,5,-0.9951,9,-0.2559,6,-0.8944,16,0.66807,16,0.64792
ENSG00000111269,CREBL2,69,0.09177,44,-0.6153,59,-0.1743,62,-0.1010,63,-0.0715,89,0.48884,79,0.29342
ENSG00000111276,CDKN1B,65,-0.4664,57,-0.6267,61,-0.5063,88,0.05614,96,0.21892,104,0.31989,129,0.67740
ENSG00000178878,APOLD1,77,1.35309,21,-0.9127,14,-1.5356,46,0.34270,14,-1.6431,20,-0.9782,50,0.40722
ENSG00000013583,HEBP1,15,-0.3495,12,-0.5836,12,-0.6990,16,-0.2053,21,0.21142,22,0.30055,35,1.04660
ENSG00000084444,FAM234B,40,-0.9719,49,-0.5860,59,-0.3102,80,0.22361,102,0.65014,60,-0.2863,97,0.47829
ENSG00000273079,GRIN2B,106,-1.6144,501,0.91755,552,1.08556,212,-0.5659,370,0.46372,378,0.44633,131,-1.1976
ENSG00000171681,ATF7IP,44,-0.1410,86,0.93808,108,1.34704,37,-0.5047,31,-0.7617,58,0.28998,18,-1.4708
ENSG00000084463,WBP11,60,-0.9201,133,0.40195,194,1.03336,91,-0.2585,121,0.26874,112,0.12320,69,-0.6418
ENSG00000134533,RERG,17,0.37435,7,-1.1066,15,0.08205,6,-1.4415,7,-1.1095,41,1.81820,25,0.93896
ENSG00000151490,PTPRO,25,-0.0618,31,0.28579,16,-0.6806,13,-1.1776,44,1.01234,39,0.66088,19,-0.4356
ENSG00000151491,EPS8,39,1.42966,17,-0.1815,18,-0.0890,6,-1.9589,5,-2.0709,47,1.51834,20,0.11455
ENSG00000023734,STRAP,72,-0.7260,83,-0.4537,77,-0.5780,105,-0.1202,184,0.94960,62,-0.9128,176,0.74440
ENSG00000008394,MGST1,98,0.76696,54,-0.2711,50,-0.4128,37,-1.0111,30,-1.2729,175,1.69873,66,0.03734
ENSG00000048540,LMO3,206,-0.5869,239,-0.3079,201,-0.5739,296,0.03576,350,0.33450,428,0.62598,330,0.20237
ENSG00000052126,PLEKHA5,42,-1.0218,228,1.84561,100,0.39852,47,-0.9252,85,0.14970,98,0.36684,37,-1.1327
ENSG00000139154,AEBP2,29,-0.4893,50,0.39965,53,0.51655,40,0.07972,38,-0.0129,39,0.01445,28,-0.5106
ENSG00000139155,SLCO1C1,52,0.97978,17,-0.8818,29,-0.0841,3,-3.4213,4,-3.1947,128,2.58632,42,0.51284
ENSG00000084453,SLCO1A2,27,-0.1943,29,-0.0350,53,0.90914,59,1.58259,5,-2.8474,4,-2.9780,6,-2.3795
ENSG00000121350,PYROXD1,12,-1.3015,34,0.42818,28,0.11743,26,-0.0223,40,0.74696,25,-0.0835,21,-0.3382
ENSG00000004700,RECQL,15,-0.3806,27,0.58644,19,0.01955,19,0.10721,21,0.23243,22,0.25655,6,-1.6851
ENSG00000111711,GOLT1B,18,-0.9012,42,0.47076,12,-1.4218,29,-0.1585,49,0.84465,29,-0.1081,39,0.36856
ENSG00000134548,SPX,33,1.62739,11,-0.3918,10,-0.5072,7,-1.2163,10,-0.5590,9,-0.7826,21,0.59735
ENSG00000111716,LDHB,580,0.07303,379,-0.6011,359,-0.6813,353,-0.8442,876,0.84978,529,-0.0824,888,0.76133
ENSG00000069431,ABCC9,22,0.47839,18,0.12646,20,0.24272,16,-0.0437,5,-1.9140,34,1.15947,10,-0.7992
ENSG00000111726,CMAS,60,-1.5568,138,-0.1760,131,-0.2635,207,0.61536,222,0.66403,110,-0.5343,139,-0.1689
ENSG00000111728,ST8SIA1,27,-1.6425,95,0.34845,92,0.30626,121,1.02054,65,-0.2570,55,-0.4943,46,-0.7690
ENSG00000111731,C2CD5,24,-1.3164,103,1.04226,45,-0.3042,53,-0.0711,72,0.49470,45,-0.3155,58,0.09481
ENSG00000139163,ETNK1,61,-0.7978,78,-0.3477,77,-0.3634,113,0.29100,132,0.55074,114,0.24742,81,-0.2925
ENSG00000134532,SOX5,31,-0.2224,63,0.95850,86,1.50645,20,-1.0390,22,-0.7524,52,0.63247,19,-0.8969
ENSG00000060982,BCAT1,32,-1.1688,65,-0.0057,80,0.32298,95,0.79394,69,0.07792,42,-0.7015,48,-0.4924
ENSG00000118308,LRMP,1,-4.3919,30,0.73490,18,-0.0761,43,2.07810,5,-2.0225,4,-2.1159,15,-0.3472
ENSG00000118307,CASC1,7,-1.1511,27,1.07310,29,1.21421,14,0.05104,14,0.00785,4,-1.9200,9,-0.6807
ENSG00000205707,ETFRF1,34,0.32118,21,-0.4911,20,-0.5492,22,-0.4850,25,-0.2365,39,0.50057,50,0.91211
ENSG00000133703,KRAS,41,-1.0146,90,0.28277,93,0.33619,91,0.37068,65,-0.2546,94,0.34432,70,-0.1222
ENSG00000246695,RASSF8-AS1,30,-0.1532,58,0.93987,40,0.35376,28,-0.2613,18,-0.9968,59,0.97457,20,-0.7409
ENSG00000123094,RASSF8,49,0.34649,41,0.01131,92,1.36231,36,-0.2636,12,-1.9894,63,0.71104,23,-0.8684
ENSG00000123095,BHLHE41,64,-0.3413,84,0.11015,95,0.29651,50,-0.8198,53,-0.6738,249,2.01150,51,-0.6696
ENSG00000123096,SSPN,74,1.06199,18,-1.2642,60,0.56822,9,-2.5171,11,-2.0497,160,2.37290,28,-0.6390
ENSG00000123104,ITPR2,127,1.05727,131,0.96364,177,1.49060,15,-2.6536,21,-1.9843,133,0.98351,21,-1.8647
ENSG00000064102,INTS13,10,-0.7212,26,0.76018,32,1.12675,11,-0.6329,22,0.56229,13,-0.3136,7,-1.2299
ENSG00000111790,FGFR1OP2,63,-0.9031,153,0.55539,175,0.78250,88,-0.3990,135,0.40419,117,0.12979,85,-0.3744
ENSG00000064115,TM7SF3,45,-0.4499,86,0.61284,70,0.28416,49,-0.3304,72,0.37832,47,-0.3292,59,0.00723
ENSG00000152944,MED21,23,-0.5015,32,0.04999,22,-0.5342,25,-0.3963,46,0.71007,31,-0.0144,44,0.54707
ENSG00000275764,AC092747.4,18,-0.2123,35,0.83472,15,-0.4671,16,-0.4992,26,0.38139,19,-0.1439,23,0.20085
ENSG00000211455,STK38L,28,-0.7126,65,0.63902,84,1.06734,31,-0.6138,48,0.17095,53,0.29590,32,-0.4933
ENSG00000029153,ARNTL2,12,-0.8753,26,0.29303,23,0.12242,27,0.47754,17,-0.3472,27,0.39092,18,-0.2620
ENSG00000110841,PPFIBP1,69,-0.9850,247,1.12262,191,0.68258,110,-0.2463,144,0.24677,128,0.03077,55,-1.2477
ENSG00000061794,MRPS35,36,-0.8470,72,0.28549,83,0.51688,62,0.06802,78,0.48503,39,-0.6692,51,-0.2484
ENSG00000087448,KLHL42,64,-0.8590,117,0.15107,108,0.01586,139,0.54406,117,0.15939,102,-0.0690,70,-0.6545
ENSG00000123106,CCDC91,109,-0.5977,179,0.22390,225,0.59398,150,-0.0702,185,0.31392,179,0.22735,88,-0.8718
ENSG00000064763,FAR2,11,-1.2749,23,-0.0731,13,-0.9118,31,0.51102,37,0.77632,20,-0.2790,21,-0.2309
ENSG00000087502,ERGIC2,66,-0.3480,123,0.68935,92,0.21717,75,-0.1227,84,0.07774,101,0.36753,42,-0.9902
ENSG00000133687,TMTC1,33,-1.1103,57,-0.1678,50,-0.3904,92,0.78731,88,0.58218,40,-0.7211,38,-0.7999
ENSG00000133704,IPO8,32,-0.0966,35,0.03754,38,0.16379,32,-0.1037,34,0.00385,38,0.18029,34,0.00894
ENSG00000110888,CAPRIN2,23,-1.4386,169,1.93286,44,-0.3537,37,-0.7219,85,0.78316,34,-0.7647,35,-0.7026
ENSG00000285517,AC010198.2,9,-0.6088,28,1.20825,14,0.09564,10,-0.4596,19,0.67022,3,-1.9593,13,-0.0512
ENSG00000170456,DENND5B,63,-0.6039,104,0.23614,135,0.67293,81,-0.1876,96,0.12596,107,0.29486,76,-0.2529
ENSG00000151743,AMN1,30,-0.8476,32,-0.6795,21,-1.2725,65,0.58252,57,0.26791,52,0.08117,68,0.51728
ENSG00000174718,RESF1,16,-1.3030,83,1.44616,69,1.12290,30,-0.2719,25,-0.5828,37,0.07656,24,-0.5764
ENSG00000151746,BICD1,49,-0.8942,177,1.23798,111,0.44557,81,-0.0847,86,0.03506,75,-0.1911,51,-0.7734
ENSG00000139132,FGD4,38,0.09425,48,0.47575,66,0.98374,22,-0.8670,20,-0.9946,84,1.42840,15,-1.3352
ENSG00000087470,DNM1L,97,-1.4033,315,0.51480,276,0.29742,205,-0.2149,355,0.82040,212,-0.1179,195,-0.2484
ENSG00000139131,YARS2,9,-0.6284,11,-0.2753,8,-0.7133,12,-0.1493,20,0.73122,15,0.21514,17,0.36853
ENSG00000175548,ALG10B,11,-0.1369,10,-0.3481,10,-0.2527,11,-0.2920,11,-0.1795,25,1.10877,14,0.24128
ENSG00000139117,CPNE8,25,-0.5026,49,0.60934,27,-0.3362,23,-0.7001,43,0.48061,56,0.85314,30,-0.1736
ENSG00000139116,KIF21A,213,-1.6967,920,0.68168,1084,0.95871,648,0.13602,779,0.45969,440,-0.4995,286,-1.1565
ENSG00000173208,ABCD2,15,-0.7173,33,0.57421,53,1.36841,12,-1.1118,24,0.04760,30,0.39977,24,0.06915
ENSG00000151229,SLC2A13,71,-1.2239,126,-0.2662,125,-0.2816,147,-0.0337,210,0.62566,215,0.58790,175,0.24938
ENSG00000188906,LRRK2,20,-0.5985,56,1.05470,51,0.89159,18,-0.8919,32,0.18493,39,0.46424,17,-0.8510
ENSG00000018236,CNTN1,241,-0.8260,351,-0.1770,358,-0.1471,436,0.20891,517,0.49940,434,0.15769,358,-0.1485
ENSG00000274682,AC015540.1,10,-0.1762,4,-1.4958,7,-0.7178,10,-0.1783,18,0.92600,12,0.17130,11,0.10485
ENSG00000165966,PDZRN4,13,-1.1288,53,1.17335,37,0.58192,37,0.75088,22,-0.2775,10,-1.4185,4,-2.6540
ENSG00000151233,GXYLT1,17,0.02201,24,0.61322,29,0.92868,14,-0.3294,13,-0.3781,10,-0.6821,16,-0.0376
ENSG00000015153,YAF2,64,-0.6808,94,-0.0180,110,0.22254,104,0.18169,110,0.26029,116,0.31463,68,-0.5326
ENSG00000134283,PPHLN1,24,-1.1882,62,0.35556,39,-0.3811,47,-0.1101,64,0.46196,73,0.61107,56,0.17900
ENSG00000139168,ZCRB1,188,0.21931,207,0.34852,201,0.30722,156,-0.1242,145,-0.2379,162,-0.0387,124,-0.4512
ENSG00000139174,PRICKLE1,21,-1.4635,67,0.42707,52,0.02895,64,0.44795,62,0.32527,60,0.23763,29,-0.8473
ENSG00000129317,PUS7L,29,-0.4987,127,2.04567,59,0.65153,25,-0.8206,28,-0.5754,32,-0.3095,24,-0.7383
ENSG00000151239,TWF1,41,0.34901,30,-0.2097,24,-0.5365,49,0.77867,20,-0.8811,31,-0.1329,20,-0.8489
ENSG00000184613,NELL2,120,-1.4877,246,-0.3038,181,-0.7720,303,0.03190,583,1.30812,222,-0.4581,316,0.09315
ENSG00000177119,ANO6,16,0.93219,16,0.75807,11,0.13376,3,-1.8635,9,-0.1390,15,0.63820,7,-0.5803
ENSG00000273015,AC008124.1,13,-0.2923,25,0.70910,13,-0.3326,17,0.08294,9,-0.9292,28,0.89097,15,-0.0673
ENSG00000189079,ARID2,14,-0.4553,46,1.50842,24,0.42824,14,-0.4489,8,-1.3450,29,0.72801,17,-0.1552
ENSG00000139218,SCAF11,122,0.01388,240,1.13614,206,0.87034,107,-0.2442,65,-1.0404,137,0.19859,54,-1.2227
ENSG00000111371,SLC38A1,107,-0.4268,153,0.17426,182,0.46148,160,0.32518,137,0.00663,97,-0.5389,104,-0.4282
ENSG00000134294,SLC38A2,62,-0.8642,103,-0.0106,61,-0.8191,132,0.50872,120,0.26513,101,-0.0362,114,0.14764
ENSG00000005175,RPAP3,26,-0.9808,88,1.00205,103,1.28731,37,-0.4827,53,0.20206,25,-0.9824,38,-0.3573
ENSG00000079337,RAPGEF3,25,0.63297,19,0.14219,15,-0.2952,4,-2.3201,6,-1.6169,66,2.30553,20,0.16396
ENSG00000211584,SLC48A1,81,0.27756,33,-1.1481,53,-0.4278,61,-0.2474,59,-0.2749,131,1.04248,84,0.29685
ENSG00000061273,HDAC7,17,1.07906,20,1.22963,10,0.10278,3,-1.6169,4,-1.3452,12,0.32190,10,0.03784
ENSG00000134291,TMEM106C,16,-0.6735,31,0.38104,14,-0.8640,18,-0.5284,30,0.40358,27,0.17521,47,1.08926
ENSG00000152556,PFKM,61,-0.5260,59,-0.5352,48,-0.8502,60,-0.6155,139,0.95978,83,-0.0141,148,0.93700
ENSG00000177981,ASB8,56,-0.3408,71,0.06120,62,-0.1523,68,-0.0086,65,-0.0811,79,0.23927,93,0.48780
ENSG00000177875,CCDC184,16,-1.0761,15,-1.0408,20,-0.6560,37,0.37213,45,0.67031,38,0.31020,34,0.15680
ENSG00000167528,ZNF641,18,0.15642,28,0.83994,11,-0.6155,12,-0.5406,14,-0.3153,21,0.38933,21,0.39344
ENSG00000139620,KANSL2,11,-0.2844,19,0.60974,5,-1.3844,11,-0.3146,18,0.60278,11,-0.1682,15,0.31600
ENSG00000129315,CCNT1,22,0.03048,31,0.60811,37,0.85873,15,-0.6577,27,0.39290,19,-0.2046,7,-1.6219
ENSG00000174233,ADCY6,5,-0.9866,17,0.82359,7,-0.4884,12,0.33332,10,-0.0819,14,0.53930,7,-0.6226
ENSG00000167535,CACNB3,54,0.31343,39,-0.2415,25,-0.8890,40,-0.2208,51,0.19330,35,-0.3886,69,0.67140
ENSG00000174243,DDX23,33,-0.3264,52,0.44958,65,0.80986,26,-0.7665,38,-0.0802,60,0.66840,38,-0.0389
ENSG00000172602,RND1,24,-0.6959,32,-0.2158,22,-0.7904,25,-0.7297,72,1.30035,41,0.16257,43,0.25533
ENSG00000134285,FKBP11,29,0.66849,37,1.00131,28,0.54500,16,-0.3616,11,-1.0181,20,0.04879,5,-1.8865
ENSG00000134287,ARF3,325,-0.0626,206,-0.7631,226,-0.6206,360,0.13448,384,0.23580,415,0.33710,358,0.09792
ENSG00000169884,WNT10B,11,-0.2620,21,0.80003,6,-1.0235,8,-0.8410,19,0.67662,9,-0.5759,22,0.82410
ENSG00000181418,DDN,409,1.84512,91,-0.9396,123,-0.4727,65,-1.6443,133,-0.3961,192,0.22055,153,-0.1373
ENSG00000181929,PRKAG1,16,-0.6103,23,-0.0143,8,-1.6052,18,-0.4987,35,0.72810,26,0.13522,45,1.06752
ENSG00000167548,KMT2D,20,-0.1766,33,0.60664,41,0.97845,18,-0.4434,23,0.06656,14,-0.6832,18,-0.2947
ENSG00000139636,LMBR1L,9,-0.2870,24,1.34539,8,-0.4886,10,-0.1387,9,-0.2012,8,-0.4017,10,-0.0094
ENSG00000123416,TUBA1B,1680,-0.5968,1476,-0.7455,1702,-0.5271,3032,0.50139,2933,0.37443,1534,-0.6864,3195,0.47183
ENSG00000167552,TUBA1A,495,-0.7145,663,-0.2066,495,-0.6577,813,0.14806,1057,0.61757,451,-0.8012,1158,0.69460
ENSG00000123352,SPATS2,21,-1.5176,69,0.36226,98,0.94798,52,-0.0926,69,0.40816,45,-0.3066,54,-0.0221
ENSG00000135519,KCNH3,83,0.37426,97,0.59607,42,-0.7338,56,-0.3439,69,0.03916,69,0.03794,60,-0.1769
ENSG00000187778,MCRS1,22,-0.2628,13,-1.0522,18,-0.5538,27,0.08443,31,0.28210,24,-0.1409,45,0.85960
ENSG00000110844,PRPF40B,13,-1.2942,46,0.76371,20,-0.5090,35,0.38975,32,0.19236,17,-0.7542,37,0.42274
ENSG00000139644,TMBIM6,429,0.33624,290,-0.3197,405,0.20401,309,-0.2758,273,-0.4532,456,0.39892,434,0.31771
ENSG00000135472,FAIM2,242,-0.8387,301,-0.4388,303,-0.4296,462,0.30435,479,0.33173,456,0.21586,493,0.34286
ENSG00000161800,RACGAP1,9,-0.1290,8,-0.3066,0,-3.8140,9,-0.1737,12,0.31525,10,0.01575,21,1.24236
ENSG00000110881,ASIC1,15,-0.6993,24,0.10491,19,-0.3001,17,-0.5318,22,-0.0798,42,0.99203,41,0.94901
ENSG00000066117,SMARCD1,19,-0.1462,23,0.18946,19,-0.1531,21,0.07237,21,0.02956,29,0.55997,12,-0.8735
ENSG00000178449,COX14,84,0.18316,22,-1.8596,26,-1.6016,68,-0.2172,81,0.10231,71,-0.1164,184,1.48630
ENSG00000139624,CERS5,14,-0.0773,25,0.85094,7,-1.0482,14,-0.0964,13,-0.1872,12,-0.2513,20,0.53590
ENSG00000050405,LIMA1,28,1.39386,31,1.35810,16,0.20229,8,-0.9042,4,-1.9448,6,-1.2014,9,-0.6237
ENSG00000161813,LARP4,25,-0.2795,40,0.50135,38,0.44645,30,0.07630,29,0.00249,22,-0.4401,21,-0.4717
ENSG00000066084,DIP2B,41,-0.3426,62,0.32366,39,-0.4088,72,0.75877,43,-0.2753,38,-0.4584,32,-0.6881
ENSG00000185432,METTL7A,284,1.12231,83,-0.9878,160,0.01820,44,-2.1925,38,-2.2664,575,2.30025,146,-0.1243
ENSG00000110911,SLC11A2,32,-0.4718,49,0.22243,37,-0.2184,41,-0.0847,43,0.02245,55,0.40840,54,0.38799
ENSG00000050426,LETMD1,42,-0.2171,50,0.07569,38,-0.3493,41,-0.2779,53,0.21175,51,0.12425,69,0.60729
ENSG00000110925,CSRNP2,29,-0.5923,39,-0.1008,35,-0.2798,43,0.07096,55,0.48056,29,-0.5876,59,0.56004
ENSG00000135457,TFCP2,27,-0.2291,43,0.52851,39,0.37017,28,-0.1866,31,0.00640,25,-0.2914,32,0.05759
ENSG00000184271,POU6F1,42,0.20500,20,-0.9353,24,-0.6630,40,0.15235,32,-0.2637,45,0.28356,53,0.55526
ENSG00000183283,DAZAP2,164,0.21541,95,-0.6696,90,-0.7476,137,-0.1240,135,-0.1270,190,0.42699,218,0.65378
ENSG00000050438,SLC4A8,43,-1.2585,113,0.32822,106,0.21305,107,0.30064,123,0.52526,77,-0.2764,66,-0.5231
ENSG00000196876,SCN8A,84,-1.4833,301,0.58748,310,0.63521,186,-0.2297,359,1.02737,109,-1.0071,138,-0.6513
ENSG00000135503,ACVR1B,24,-1.4105,47,-0.3045,57,-0.0096,66,0.29653,77,0.55449,61,0.11992,62,0.12260
ENSG00000161835,GRASP,37,-0.5146,43,-0.2222,41,-0.3172,62,0.43983,62,0.38628,36,-0.5122,46,-0.1178
ENSG00000123358,NR4A1,27,0.70860,19,0.08753,9,-1.1040,22,0.40503,13,-0.6174,8,-1.2395,19,0.05557
ENSG00000123395,ATG101,8,-2.0483,20,-0.5274,16,-0.8635,26,-0.1459,51,1.11137,18,-0.6990,62,1.29024
ENSG00000063046,EIF4B,211,-0.0060,195,-0.1263,281,0.45535,194,-0.1670,203,-0.0720,251,0.27161,190,-0.1684
ENSG00000111077,TNS2,30,1.31446,11,-0.4643,6,-1.3864,14,-0.1279,5,-1.7232,15,-0.0199,22,0.59581
ENSG00000167778,SPRYD3,144,-0.3530,152,-0.2362,166,-0.1047,198,0.22316,200,0.21858,128,-0.5049,220,0.34526
ENSG00000167779,IGFBP6,19,-0.5016,12,-1.0914,12,-1.0853,20,-0.4671,40,0.84748,29,0.20612,49,1.05515
ENSG00000139631,CSAD,12,-0.5986,55,2.02929,5,-1.8655,13,-0.4991,17,-0.0143,11,-0.6174,19,0.21844
ENSG00000139651,ZNF740,6,-0.7904,12,0.39458,16,0.85008,8,-0.1881,7,-0.4865,9,-0.0106,15,0.73156
