Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000153707,PTPRD,295,1.26799,38,-1.9179,76,-0.9730,160,0.28167,109,-0.4227,253,1.00223,127,-0.1174
ENSG00000107186,MPDZ,169,1.34240,62,-0.2925,48,-0.7488,49,-0.7014,81,0.14606,146,1.08418,43,-0.9027
ENSG00000147862,NFIB,274,0.71953,176,0.00787,289,0.91938,55,-1.8531,206,0.32261,116,-0.6325,115,-0.7012
ENSG00000175893,ZDHHC21,46,-0.8076,43,-0.9312,41,-1.0546,90,0.24384,127,1.01956,86,0.13708,62,-0.3994
ENSG00000155158,TTC39B,17,-1.3910,17,-1.4501,37,-0.2648,43,-0.0200,38,-0.2574,104,1.43460,56,0.42378
ENSG00000164975,SNAPC3,42,-0.0793,43,-0.0439,44,-0.0235,64,0.64800,54,0.40063,24,-0.9120,22,-1.1052
ENSG00000164985,PSIP1,462,0.52768,243,-0.4829,237,-0.5681,267,-0.3682,456,0.64874,521,0.72728,191,-0.9134
ENSG00000164989,CCDC171,50,0.98985,11,-1.3765,19,-0.5972,7,-2.0455,22,-0.3471,141,3.02824,2,-3.5488
ENSG00000107295,SH3GL2,33,-2.4644,93,-0.9405,94,-1.0053,270,0.81439,239,0.66999,147,-0.2452,176,0.03414
ENSG00000155876,RRAGA,71,-0.5913,68,-0.6533,91,-0.2336,183,1.03554,125,0.35760,45,-1.2758,73,-0.5960
ENSG00000147874,HAUS6,40,1.28092,15,-0.2634,29,0.82472,7,-1.5018,14,-0.4656,23,0.35229,13,-0.5160
ENSG00000137154,RPS6,1514,1.14174,1269,0.84064,967,0.44086,724,-0.0723,386,-1.1831,236,-1.7644,750,-0.0120
ENSG00000155886,SLC24A2,276,0.18939,84,-1.6114,86,-1.6818,324,0.50050,275,0.22713,346,0.55632,293,0.31630
ENSG00000171843,MLLT3,49,0.45403,31,-0.2507,23,-0.7474,38,0.05723,40,0.13961,72,1.09887,24,-0.7238
ENSG00000188352,FOCAD,10,-2.2863,29,-0.7558,21,-1.3175,70,0.69165,61,0.46685,93,1.07959,39,-0.3501
ENSG00000198642,KLHL9,55,0.06348,42,-0.3467,59,0.18212,52,-0.0446,51,-0.0936,62,0.23169,52,-0.0205
ENSG00000107105,ELAVL2,22,-2.6368,47,-1.5109,86,-0.6581,218,0.99986,102,-0.4002,245,1.07054,149,0.27218
ENSG00000198680,TUSC1,22,0.39458,3,-2.4520,10,-0.8684,26,0.75247,23,0.57251,4,-2.1639,18,0.08344
ENSG00000120159,CAAP1,12,-0.6211,35,1.06529,22,0.34063,10,-0.8955,13,-0.6623,29,0.72473,20,0.14040
ENSG00000137055,PLAA,18,-0.1051,9,-1.1782,16,-0.3244,27,0.54581,23,0.31091,25,0.40426,14,-0.5550
ENSG00000096872,IFT74,26,0.75526,15,-0.1653,19,0.29762,5,-1.8180,13,-0.4596,36,1.29816,16,-0.0366
ENSG00000120162,MOB3B,95,2.11249,21,-0.4093,19,-0.6647,22,-0.3814,32,0.27922,13,-1.1371,13,-1.1837
ENSG00000147894,C9orf72,16,-0.8939,22,-0.3798,14,-1.1490,41,0.65717,39,0.64497,32,0.15845,22,-0.4103
ENSG00000260412,AL353746.1,5,-1.5755,15,-0.0528,5,-1.7179,15,-0.0526,30,1.52887,15,0.02486,8,-0.9147
ENSG00000122729,ACO1,39,0.24758,40,0.27066,70,1.40403,14,-1.4289,27,-0.3832,36,0.11256,19,-0.9220
ENSG00000197579,TOPORS,61,1.07662,26,-0.2593,13,-1.3812,18,-0.9178,37,0.35337,47,0.63767,34,0.12364
ENSG00000235453,SMIM27,29,0.10201,48,0.92616,52,1.22826,32,0.32713,12,-1.3185,3,-3.0050,18,-0.6211
ENSG00000165264,NDUFB6,55,-1.1738,117,-0.0163,145,0.35764,189,0.85122,135,0.25387,53,-1.2211,62,-1.0567
ENSG00000137074,APTX,35,0.17936,23,-0.4872,36,0.24381,29,-0.1422,36,0.28402,49,0.73320,15,-1.1843
ENSG00000086061,DNAJA1,207,-0.0555,181,-0.2649,162,-0.4794,325,0.75037,253,0.32716,179,-0.2819,138,-0.7302
ENSG00000122692,SMU1,65,0.48572,30,-0.7217,45,-0.1128,43,-0.1768,76,0.98256,30,-0.6859,22,-1.2446
ENSG00000107262,BAG1,141,0.65549,96,0.02688,86,-0.1552,132,0.61179,76,-0.3882,45,-1.1300,91,-0.0621
ENSG00000086065,CHMP5,85,-0.4482,82,-0.5140,122,0.12470,182,0.86433,121,0.12342,49,-1.2784,88,-0.4302
ENSG00000086102,NFX1,79,0.84414,45,-0.0439,31,-0.6613,39,-0.3041,51,0.16795,93,1.12401,25,-1.0306
ENSG00000165271,NOL6,4,-2.2529,23,0.12476,7,-1.6871,27,0.40301,29,0.58022,27,0.34026,24,0.20802
ENSG00000010438,PRSS3,1,-4.1960,2,-3.8914,28,0.05627,63,1.64111,22,-0.3688,8,-1.8652,33,0.35010
ENSG00000107341,UBE2R2,137,0.72929,53,-0.7436,109,0.39322,78,-0.1909,92,0.10204,67,-0.4093,69,-0.3845
ENSG00000137073,UBAP2,100,1.07190,92,0.91937,31,-0.8389,28,-1.0120,45,-0.2624,60,0.21832,59,0.22012
ENSG00000165006,UBAP1,26,-0.8188,77,0.88856,40,-0.1665,58,0.45667,31,-0.6683,33,-0.4486,55,0.36217
ENSG00000164978,NUDT2,23,0.12768,8,-1.3866,33,0.80032,33,0.80963,20,-0.0597,19,-0.1701,5,-2.2226
ENSG00000164976,MYORG,22,-0.6016,47,0.55190,92,2.09887,14,-1.3502,12,-1.6942,12,-1.4429,33,-0.0072
ENSG00000164972,C9orf24,4,-3.1357,11,-1.6174,45,0.52181,66,1.29787,25,-0.5390,24,-0.5033,32,-0.0554
ENSG00000164970,FAM219A,44,-0.4663,51,-0.2530,30,-1.1168,73,0.34359,55,-0.1472,73,0.30332,89,0.72401
ENSG00000168913,ENHO,98,-1.1983,426,1.11248,359,0.93887,214,-0.0156,105,-1.2641,90,-1.3382,257,0.31047
ENSG00000122756,CNTFR,14,-1.0541,30,0.03452,85,2.22267,11,-1.5299,25,-0.3039,9,-1.6744,15,-1.1063
ENSG00000164967,RPP25L,3,-2.2439,9,-0.7921,19,0.28015,23,0.66030,17,0.08821,5,-1.8078,20,0.39969
ENSG00000137100,DCTN3,36,-1.4625,142,0.62535,97,0.02830,167,1.02866,93,-0.0592,35,-1.5090,65,-0.6571
ENSG00000147955,SIGMAR1,27,-0.1945,25,-0.3098,24,-0.4098,39,0.47559,39,0.51376,17,-0.8580,25,-0.3038
ENSG00000213930,GALT,2,-2.9517,10,-1.0235,25,0.43535,25,0.46518,14,-0.5697,29,0.61851,25,0.41455
ENSG00000187186,AL162231.1,23,-1.8650,71,-0.1993,64,-0.3814,140,1.02038,99,0.40484,19,-2.1332,75,-0.1347
ENSG00000122733,PHF24,15,-3.1449,54,-1.2341,58,-1.2056,149,0.34007,196,0.99864,115,-0.0959,142,0.25460
ENSG00000137094,DNAJB5,8,-1.4457,37,0.94896,22,0.15559,17,-0.2778,22,0.10428,22,0.14389,17,-0.3024
ENSG00000165280,VCP,109,-0.3899,133,-0.0799,143,0.03480,168,0.32710,179,0.50245,84,-0.7839,96,-0.6305
ENSG00000165283,STOML2,32,-1.1965,46,-0.6606,91,0.44916,102,0.67128,75,0.12235,47,-0.6213,55,-0.4284
ENSG00000005238,FAM214B,57,0.61663,15,-1.4495,40,0.05551,25,-0.7149,41,0.11721,35,-0.1820,53,0.53792
ENSG00000198722,UNC13B,23,-0.5674,23,-0.5259,12,-1.5659,24,-0.5127,64,1.46138,42,0.35706,22,-0.6406
ENSG00000198853,RUSC2,33,-1.2747,51,-0.6465,61,-0.3812,100,0.46333,89,0.29602,77,-0.0072,86,0.19501
ENSG00000107140,TESK1,17,-1.4427,29,-0.6625,62,0.55174,53,0.26612,48,0.11790,33,-0.4758,45,-0.0096
ENSG00000159884,CCDC107,29,-0.5583,35,-0.2431,46,0.17509,53,0.44039,50,0.38503,33,-0.3709,26,-0.7866
ENSG00000198467,TPM2,12,-0.7952,27,0.43854,42,1.36477,2,-3.0764,28,0.65354,5,-2.0508,14,-0.6657
ENSG00000137076,TLN1,106,2.05787,53,0.82948,35,0.18328,8,-2.1053,21,-0.7515,13,-1.3688,30,-0.0964
ENSG00000107175,CREB3,68,0.54794,45,-0.1132,48,0.00120,61,0.41534,41,-0.3090,21,-1.2337,52,0.12036
ENSG00000070610,GBA2,19,-1.7380,35,-0.8278,73,0.33951,99,0.91085,53,-0.2267,72,0.28736,46,-0.4469
ENSG00000107185,RGP1,22,0.20518,17,-0.1909,17,-0.1442,13,-0.6389,24,0.43373,27,0.52031,16,-0.3148
ENSG00000137133,HINT2,19,-0.9413,42,0.24196,63,1.05242,53,0.71078,22,-0.8929,19,-0.9923,26,-0.5249
ENSG00000137103,TMEM8B,26,-1.1546,32,-0.8292,62,0.22209,62,0.21559,60,0.17040,47,-0.2377,63,0.23090
ENSG00000122694,GLIPR2,72,2.74307,34,1.27523,18,0.24486,3,-2.2295,5,-1.9296,11,-0.4497,6,-1.5024
ENSG00000122705,CLTA,190,-0.3730,170,-0.5466,233,-0.0620,327,0.54220,267,0.19639,164,-0.5964,227,-0.1094
ENSG00000159921,GNE,20,-0.1478,11,-1.0488,18,-0.3509,27,0.36319,33,0.82096,6,-1.7981,19,-0.2285
ENSG00000137075,RNF38,28,-1.0978,33,-0.8395,74,0.47322,48,-0.2705,68,0.33923,48,-0.2560,63,0.17337
ENSG00000281649,EBLN3P,46,-0.3499,57,-0.0198,44,-0.4281,53,-0.1375,92,0.99943,49,-0.2479,33,-0.8990
ENSG00000147905,ZCCHC7,40,1.07961,32,0.72942,14,-0.6013,19,-0.1609,16,-0.4391,18,-0.2169,21,0.03177
ENSG00000137106,GRHPR,73,0.21682,52,-0.2993,87,0.57091,93,0.68420,44,-0.6569,46,-0.5028,49,-0.4385
ENSG00000175768,TOMM5,31,-1.1897,77,0.19084,88,0.43473,99,0.65893,67,-0.0412,24,-1.5968,58,-0.2849
ENSG00000122741,DCAF10,39,-0.1479,31,-0.5324,39,-0.1975,35,-0.3668,51,0.30851,68,0.72558,41,-0.0769
ENSG00000180071,ANKRD18A,149,3.15578,1,-4.4975,1,-4.8577,6,-2.2287,15,-1.0341,114,2.52066,2,-3.4619
ENSG00000240240,BX664727.3,11,-0.6621,6,-1.5177,5,-1.9952,10,-0.8170,24,0.62598,59,2.09769,15,-0.2334
ENSG00000154529,CNTNAP3B,28,-0.2285,21,-0.6512,42,0.44832,15,-1.1927,41,0.46161,72,1.31394,15,-1.2120
ENSG00000231527,FAM27C,21,0.32559,6,-1.6031,7,-1.5050,22,0.41873,25,0.76012,16,-0.0913,16,-0.1531
ENSG00000147996,CBWD5,7,-1.1308,20,0.39457,8,-1.0882,6,-1.5003,23,0.77017,30,1.06979,17,0.12154
ENSG00000107242,PIP5K1B,0,-6.9206,10,-1.7882,31,-0.0860,57,1.04098,40,0.41629,28,-0.2387,28,-0.2484
ENSG00000187866,FAM122A,9,-1.2366,12,-0.8039,28,0.50672,33,0.83741,21,0.02728,22,0.11067,10,-1.0905
ENSG00000119139,TJP2,158,2.96793,112,2.18993,36,0.22548,4,-3.2043,5,-2.7899,6,-2.4296,3,-3.4610
ENSG00000107282,APBA1,29,-0.4984,49,0.31234,26,-0.7479,45,0.20392,45,0.20509,22,-0.8932,53,0.49768
ENSG00000188647,PTAR1,49,-0.3723,90,0.60098,168,2.03609,20,-1.7501,33,-1.0801,37,-0.7786,44,-0.5533
ENSG00000198887,SMC5,106,2.17809,10,-1.5667,16,-1.0563,12,-1.4203,25,-0.3430,83,1.69275,15,-1.0835
ENSG00000119138,KLF9,62,-0.9852,104,-0.2129,117,-0.0294,122,0.04005,159,0.58986,118,-0.0110,94,-0.3937
ENSG00000083067,TRPM3,27,-0.0841,8,-1.7857,32,0.18736,23,-0.3438,39,0.62592,27,-0.0813,26,-0.1258
ENSG00000107362,ABHD17B,86,1.55421,12,-1.5097,25,-0.5036,30,-0.1727,39,0.29967,41,0.30478,18,-0.9787
ENSG00000119125,GDA,64,-1.4220,33,-2.3662,83,-1.0921,117,-0.5522,353,1.82957,124,-0.4233,135,-0.3174
ENSG00000107372,ZFAND5,150,-1.0751,233,-0.4089,269,-0.2070,319,0.08662,410,0.61327,257,-0.2568,297,-0.0353
ENSG00000165092,ALDH1A1,79,0.33683,172,1.66869,73,0.23319,55,-0.2368,31,-1.2387,17,-1.9787,73,0.23981
ENSG00000198963,RORB,25,-2.3997,75,-0.7888,156,0.39083,205,0.91553,35,-2.1109,266,1.24451,152,0.34479
ENSG00000135045,C9orf40,8,-1.1354,29,0.93702,20,0.31891,14,-0.2028,16,0.02109,24,0.60530,9,-1.0148
ENSG00000156017,CARNMT1,18,0.10627,22,0.37044,8,-1.1329,16,-0.1049,22,0.46203,36,1.20584,8,-1.2555
ENSG00000106733,NMRK1,20,0.51540,13,-0.1497,7,-1.1452,29,1.26806,14,-0.0815,10,-0.5920,9,-0.7723
ENSG00000134996,OSTF1,39,0.40753,13,-1.2868,23,-0.4294,37,0.37299,39,0.52172,22,-0.4483,24,-0.3539
ENSG00000135002,RFK,22,-2.3233,94,-0.1379,85,-0.3168,131,0.43344,128,0.43828,96,-0.1077,102,-0.0079
ENSG00000106772,PRUNE2,245,1.19581,61,-1.0104,58,-1.1587,164,0.59098,90,-0.5040,178,0.65988,110,-0.1265
ENSG00000197969,VPS13A,22,-1.8733,34,-1.2224,26,-1.7306,70,-0.1329,123,1.01420,182,1.44758,57,-0.4704
ENSG00000156052,GNAQ,314,0.03131,257,-0.2810,356,0.25428,219,-0.5752,380,0.42011,283,-0.1333,276,-0.1868
ENSG00000148019,CEP78,97,1.87201,13,-1.3796,27,-0.2816,12,-1.5156,35,0.16317,82,1.55357,5,-2.8248
ENSG00000135069,PSAT1,227,0.92808,216,0.84678,355,2.10016,42,-1.7834,42,-1.8847,48,-1.4817,62,-1.1794
ENSG00000106829,TLE4,314,2.40015,15,-2.4654,31,-1.5074,9,-3.2970,155,1.46915,33,-1.3569,28,-1.6565
ENSG00000196781,TLE1,25,-0.7819,30,-0.5033,69,0.93591,43,0.06076,37,-0.2170,37,-0.1649,35,-0.2694
ENSG00000135018,UBQLN1,75,-0.5667,79,-0.4858,111,0.05018,138,0.42475,132,0.38737,88,-0.3197,82,-0.4657
ENSG00000165113,GKAP1,59,1.15740,39,0.46042,22,-0.4445,28,-0.0945,19,-0.7899,44,0.64865,26,-0.2036
ENSG00000165115,KIF27,58,1.54290,37,0.77388,9,-1.3869,8,-1.6008,16,-0.6644,46,1.15687,25,0.14260
ENSG00000165119,HNRNPK,372,-0.0761,382,-0.0379,496,0.42133,350,-0.1888,478,0.40013,305,-0.3853,254,-0.7214
ENSG00000148053,NTRK2,859,0.42920,833,0.37965,1191,1.11652,354,-1.0165,461,-0.6466,545,-0.2885,582,-0.2042
ENSG00000135049,AGTPBP1,124,1.26094,31,-0.9596,28,-1.1658,74,0.45153,63,0.16948,54,-0.0868,44,-0.4420
ENSG00000135040,NAA35,74,0.92812,19,-1.2043,42,0.01017,29,-0.5889,45,0.14558,66,0.75534,31,-0.4575
ENSG00000135052,GOLM1,100,-0.1786,187,0.82887,103,-0.1411,107,-0.0777,118,0.10349,98,-0.1988,92,-0.3369
ENSG00000135070,ISCA1,54,-0.9341,81,-0.3159,88,-0.2103,148,0.72928,105,0.10817,94,-0.0793,87,-0.2195
ENSG00000083223,TUT7,59,1.38362,14,-0.8686,20,-0.3647,17,-0.6629,22,-0.2460,51,1.13320,20,-0.4384
ENSG00000196730,DAPK1,13,-1.7868,56,0.37426,24,-1.0005,37,-0.2829,87,1.51933,29,-0.6368,24,-0.9639
ENSG00000135047,CTSL,39,-0.5383,39,-0.5350,85,0.77417,83,0.72397,44,-0.4015,45,-0.3299,36,-0.6953
ENSG00000156345,CDK20,3,-2.2315,16,0.18220,11,-0.5127,11,-0.4004,27,1.29299,7,-1.0544,12,-0.2795
ENSG00000106723,SPIN1,70,-1.2519,91,-0.8593,107,-0.6559,173,0.14654,254,0.98790,164,0.05050,131,-0.3261
ENSG00000148082,SHC3,47,-1.9208,246,0.61775,203,0.33723,126,-0.4826,165,-0.0280,121,-0.4977,222,0.49896
ENSG00000187742,SECISBP2,70,0.78921,19,-1.1892,39,-0.1640,44,0.04294,43,0.02069,67,0.70568,31,-0.5285
ENSG00000187764,SEMA4D,251,2.80023,13,-2.0947,41,-0.4535,29,-0.9779,42,-0.4628,25,-1.1450,44,-0.3260
ENSG00000165023,DIRAS2,149,-1.0827,102,-1.6492,153,-1.1128,154,-1.0990,641,1.76167,207,-0.5851,313,0.06399
ENSG00000148090,AUH,13,-1.2345,26,-0.1357,30,0.08725,42,0.69967,25,-0.2321,49,0.86792,17,-0.8068
ENSG00000090054,SPTLC1,40,-0.0740,44,0.06427,48,0.20249,38,-0.1848,46,0.17955,44,0.06745,34,-0.3457
ENSG00000196305,IARS,32,-1.0845,48,-0.4725,79,0.33980,90,0.59227,73,0.24402,46,-0.5308,47,-0.5319
ENSG00000198000,NOL8,64,1.20197,20,-0.6739,41,0.52716,19,-0.7655,31,0.03052,42,0.49402,14,-1.2688
ENSG00000185963,BICD2,23,-0.8357,27,-0.6208,54,0.51315,33,-0.3418,53,0.53470,42,0.06079,30,-0.4838
ENSG00000165233,CARD19,20,-0.4394,40,0.60969,22,-0.3817,32,0.29689,27,-0.0202,24,-0.2238,27,-0.0128
ENSG00000131669,NINJ1,18,-0.5599,42,0.74220,34,0.45864,31,0.25753,25,-0.0813,9,-1.5059,21,-0.4106
ENSG00000165238,WNK2,16,-2.6457,63,-0.6120,109,0.25736,87,-0.1252,113,0.36092,95,0.02408,111,0.29720
ENSG00000188938,FAM120AOS,60,0.34959,79,0.80349,38,-0.3832,56,0.26723,40,-0.3305,60,0.34945,34,-0.5668
ENSG00000048828,FAM120A,126,0.63094,71,-0.2800,88,0.05780,64,-0.4683,99,0.30168,105,0.34286,58,-0.6400
ENSG00000197724,PHF2,43,1.23902,43,1.23814,10,-1.0337,11,-0.9570,24,0.34256,19,-0.0930,10,-1.0386
ENSG00000158079,PTPDC1,68,2.60064,2,-2.8927,6,-1.5379,5,-1.6080,17,0.13621,27,0.85375,9,-0.8926
ENSG00000148110,MFSD14B,44,0.54561,39,0.38082,40,0.44641,18,-0.8437,39,0.48043,28,-0.1392,12,-1.4344
ENSG00000148120,AOPEP,62,1.76351,21,-0.0820,17,-0.3879,1,-3.7640,33,0.84247,15,-0.5314,13,-0.7744
ENSG00000185920,PTCH1,18,0.16750,17,0.09907,29,1.06042,6,-1.4675,16,0.03037,11,-0.5172,14,-0.2595
ENSG00000182150,ERCC6L2,67,0.48679,33,-0.6353,38,-0.4282,27,-0.9718,57,0.26664,109,1.30091,42,-0.2903
ENSG00000130956,HABP4,97,-0.9690,150,-0.3026,154,-0.2899,254,0.58677,202,0.19521,125,-0.5832,200,0.15344
ENSG00000081377,CDC14B,101,2.41933,18,-0.5053,29,0.26012,7,-1.9292,29,0.25235,10,-1.3176,7,-1.9228
ENSG00000196312,MFSD14C,47,0.55119,27,-0.3543,16,-1.1428,23,-0.6460,49,0.77554,49,0.59694,27,-0.3516
ENSG00000196116,TDRD7,19,0.44851,13,-0.1206,11,-0.4330,28,1.20039,15,0.00953,4,-1.9096,8,-0.9519
ENSG00000136842,TMOD1,12,-1.3821,31,0.07768,17,-0.8988,55,1.16662,42,0.70541,14,-1.1229,14,-1.2051
ENSG00000136925,TSTD2,11,-0.6626,3,-2.2809,24,0.61227,18,0.06541,23,0.58952,15,-0.1757,11,-0.6710
ENSG00000136937,NCBP1,20,-0.2525,32,0.45145,15,-0.7134,26,0.12716,29,0.40992,27,0.19199,18,-0.4265
ENSG00000136936,XPA,101,1.31698,34,-0.4366,33,-0.5209,30,-0.6892,49,0.15468,49,0.12918,43,-0.0850
ENSG00000136938,ANP32B,675,2.96859,167,0.34278,73,-1.0021,61,-1.2851,65,-1.2759,89,-0.6397,112,-0.3197
ENSG00000095380,NANS,6,-1.9493,21,-0.0956,24,0.11119,42,1.18041,24,0.11883,23,0.06884,7,-1.7470
ENSG00000136928,GABBR2,33,-3.2469,127,-1.2808,163,-0.9749,382,0.46009,473,1.00364,330,0.17684,270,-0.1520
ENSG00000119523,ALG2,9,-1.0670,21,0.13409,30,0.80551,23,0.33592,19,-0.0093,19,-1.9253,8,-1.3023
ENSG00000106803,SEC61B,43,-0.7994,94,0.40227,158,1.48573,95,0.45638,55,-0.5265,10,-2.8564,30,-1.4449
ENSG00000136874,STX17,48,1.08139,23,-0.1223,15,-0.8260,23,-0.0840,27,0.20116,31,0.36308,17,-0.5560
ENSG00000023318,ERP44,25,-0.0931,13,-1.0874,40,0.71323,26,-0.0335,32,0.33666,30,0.18449,13,-1.1981
ENSG00000066697,MSANTD3,23,0.28289,11,-0.8339,19,0.01943,20,0.07878,21,0.19788,33,0.86417,10,-1.0093
ENSG00000241697,TMEFF1,73,-0.6964,63,-0.9267,71,-0.8076,153,0.51441,165,0.74327,101,-0.2018,100,-0.2368
ENSG00000148123,PLPPR1,115,2.92227,26,0.16390,18,-0.4427,3,-3.0365,19,-0.3131,3,-2.7955,17,-0.5111
ENSG00000136897,MRPL50,34,0.07595,40,0.32531,53,0.86944,21,-0.7084,32,-0.0298,21,-0.6318,26,-0.3942
ENSG00000136870,ZNF189,38,0.46544,9,-1.6675,24,-0.2985,33,0.25468,31,0.15229,31,0.12236,29,0.01155
ENSG00000165152,TMEM246,25,-1.9219,28,-1.7320,38,-1.3529,135,0.76426,140,0.95992,97,0.13587,74,-0.3018
ENSG00000155827,RNF20,183,1.40325,60,-0.4036,58,-0.4974,56,-0.5476,79,0.01027,142,0.96043,45,-0.9173
ENSG00000136824,SMC2,63,0.85064,10,-1.8964,17,-1.2841,27,-0.5199,43,0.28948,77,1.20063,39,0.08203
ENSG00000136783,NIPSNAP3A,36,0.47535,30,0.17030,15,-0.9479,35,0.49197,27,0.00337,30,0.19565,22,-0.3358
ENSG00000070214,SLC44A1,687,3.41921,80,-0.5724,50,-1.3517,36,-1.8537,97,-0.3301,70,-0.7694,44,-1.5474
ENSG00000106701,FSD1L,53,0.38582,11,-1.9365,26,-0.7989,46,0.15702,45,0.15159,62,0.63370,48,0.24278
ENSG00000106692,FKTN,41,0.98747,10,-1.1527,15,-0.6689,14,-0.7535,32,0.80209,31,0.52220,14,-0.7366
ENSG00000148143,ZNF462,96,2.33915,30,0.27244,15,-0.7920,9,-1.5933,18,-0.6356,43,0.86959,15,-0.8289
ENSG00000119318,RAD23B,89,-0.6158,58,-1.2608,127,-0.0828,148,0.18084,189,0.72149,111,-0.2855,111,-0.3004
ENSG00000070061,ELP1,29,-0.6183,24,-0.9304,28,-0.7234,62,0.59961,59,0.59868,62,0.54742,28,-0.7662
ENSG00000119328,ABITRAM,16,-0.1969,18,-0.0088,21,0.23609,27,0.70029,13,-0.6654,17,-0.0762,17,-0.1282
ENSG00000119326,CTNNAL1,16,-0.1693,7,-1.2920,18,0.03570,11,-0.7774,28,0.97378,36,1.14745,5,-1.8805
ENSG00000106771,TMEM245,190,0.37504,104,-0.5686,116,-0.4337,134,-0.1984,220,0.79540,123,-0.3136,112,-0.4889
ENSG00000260230,FRRS1L,66,-1.5913,111,-0.8103,90,-1.1971,114,-0.8247,380,1.60724,176,-0.1089,179,-0.0904
ENSG00000095203,EPB41L4B,19,-1.2937,49,0.09209,29,-0.7485,38,-0.3396,80,1.18230,26,-0.8926,43,-0.1171
ENSG00000070159,PTPN3,0,-8.2776,0,-4.4732,13,-0.3690,26,0.84680,24,0.76120,15,-0.1872,16,-0.0485
ENSG00000157654,PALM2-AKAP2,185,1.15224,56,-0.7464,40,-1.3547,68,-0.4904,123,0.60111,121,0.44279,76,-0.3265
ENSG00000136810,TXN,116,-0.6683,104,-0.8324,216,0.33639,342,1.22798,171,-0.0859,59,-1.6855,118,-0.6913
ENSG00000198121,LPAR1,406,3.76527,47,-0.4119,31,-1.0801,17,-2.0085,18,-2.0517,14,-2.1533,57,-0.1244
ENSG00000136813,ECPAS,139,0.29616,63,-0.9143,82,-0.5603,138,0.31864,135,0.30722,162,0.54954,86,-0.4846
ENSG00000173258,ZNF483,120,-1.0794,149,-0.7579,204,-0.3000,241,-0.0166,347,0.73142,244,0.00675,238,-0.0386
ENSG00000106853,PTGR1,10,-0.6330,8,-0.9170,17,0.28607,18,0.30933,23,0.88991,9,-0.7433,6,-1.3946
ENSG00000242616,GNG10,72,-0.1835,94,0.21950,109,0.52163,82,0.02079,89,0.16212,25,-1.7837,69,-0.2845
ENSG00000148154,UGCG,24,-1.0021,14,-1.8204,45,-0.0823,52,0.16160,68,0.75578,52,0.14396,39,-0.3166
ENSG00000119314,PTBP3,22,-0.1465,6,-2.0841,38,0.83374,20,-0.2986,27,0.22098,28,0.23230,18,-0.4962
ENSG00000119471,HSDL2,46,0.50735,60,0.93466,68,1.35703,17,-1.1196,11,-1.8235,40,0.28603,26,-0.4381
ENSG00000148153,INIP,48,0.45472,26,-0.4743,29,-0.3347,33,-0.1217,39,0.18782,42,0.26379,35,-0.0486
ENSG00000148158,SNX30,35,0.26048,40,0.48757,5,-2.7204,42,0.63547,30,0.05957,27,-0.1558,33,0.22044
ENSG00000136867,SLC31A2,123,4.59190,4,-1.9612,10,-0.6602,0,-4.5345,2,-2.9807,9,-0.7692,7,-1.2333
ENSG00000119321,FKBP15,40,1.12438,9,-1.1326,19,-0.0529,18,-0.1339,22,0.21808,28,0.52197,10,-1.1229
ENSG00000136868,SLC31A1,18,-0.0619,38,1.11742,31,0.85388,15,-0.4171,12,-0.8684,24,0.37089,11,-0.8513
ENSG00000176386,CDC26,32,0.42025,22,-0.1624,42,0.97825,33,0.51042,18,-0.5392,5,-2.1935,15,-0.7545
ENSG00000136875,PRPF4,22,-0.0432,20,-0.1703,18,-0.3525,23,0.03601,31,0.64855,20,-0.2009,16,-0.5241
ENSG00000119431,HDHD3,11,-0.7270,35,0.99074,32,0.98795,15,-0.3132,19,0.00424,10,-0.8735,8,-1.3142
ENSG00000148218,ALAD,102,1.05012,115,1.25676,50,-0.1076,46,-0.2729,41,-0.4919,43,-0.3445,34,-0.7526
ENSG00000148229,POLE3,51,-0.1225,39,-0.5369,44,-0.3740,65,0.26838,69,0.44017,67,0.28898,41,-0.4885
ENSG00000138835,RGS3,26,0.59733,34,1.04727,5,-1.9475,21,0.30744,20,0.23833,17,-0.0774,12,-0.6697
ENSG00000136888,ATP6V1G1,45,-1.5050,120,-0.0284,138,0.22145,188,0.79052,107,-0.2516,79,-0.6605,123,0.01266
ENSG00000157693,TMEM268,17,-1.8439,47,-0.3016,34,-0.8495,56,-0.0537,101,1.22214,40,-0.5545,51,-0.1872
ENSG00000148219,ASTN2,24,-0.5755,16,-1.1470,40,0.25060,30,-0.2395,48,0.62233,35,0.00942,30,-0.2606
ENSG00000119401,TRIM32,7,-1.0475,1,-3.1565,5,-1.4692,29,1.37006,13,-0.0715,20,0.54171,15,0.15308
ENSG00000136869,TLR4,29,0.66717,33,0.89049,59,2.39004,3,-2.9127,3,-2.7746,10,-1.0044,11,-0.8137
ENSG00000078725,BRINP1,36,-1.4945,73,-0.4148,147,0.76690,117,0.34415,109,0.25530,57,-0.8117,66,-0.6269
