Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000133739,LRRCC1,30,0.12608,52,1.16442,28,0.03063,11,-1.4593,27,-0.0299,9,-1.6254
ENSG00000176731,RBIS,39,-0.3681,37,-0.4253,40,-0.3664,50,0.06659,44,-0.1453,114,1.44575
ENSG00000104267,CA2,42,0.43068,28,-0.2540,34,0.08690,12,-1.6020,57,0.89484,37,0.19320
ENSG00000123124,WWP1,35,-0.5186,58,0.35953,51,0.14393,48,0.04472,44,-0.1142,41,-0.2045
ENSG00000176623,RMDN1,29,0.40812,40,1.07282,16,-0.5863,16,-0.6307,17,-0.4840,15,-0.6063
ENSG00000085719,CPNE3,58,0.99732,39,0.26771,14,-1.5230,21,-0.7636,65,1.05831,29,-0.2389
ENSG00000156103,MMP16,27,-0.6761,64,0.83098,41,0.00245,38,-0.1246,56,0.51225,12,-1.8283
ENSG00000251136,AF117829.1,11,0.22696,29,2.40533,2,-2.0554,2,-2.4097,9,-0.0460,4,-1.2004
ENSG00000164823,OSGIN2,45,0.61746,22,-0.5982,27,-0.3043,41,0.43093,28,-0.2068,26,-0.3117
ENSG00000104320,NBN,31,-0.7213,85,1.12004,39,-0.3532,45,-0.1021,57,0.29144,25,-0.9868
ENSG00000104325,DECR1,41,0.56767,25,-0.3123,18,-0.8759,19,-0.7025,51,0.89137,51,0.86595
ENSG00000104327,CALB1,24,0.26736,14,-0.7174,1,-4.2965,37,1.05096,37,0.94008,41,1.08432
ENSG00000180694,TMEM64,8,-0.5165,12,0.06753,14,0.51201,12,0.17320,8,-0.4855,7,-0.6173
ENSG00000123119,NECAB1,358,-0.9454,713,0.22397,560,-0.2248,1079,1.02571,471,-0.4529,470,-0.4553
ENSG00000155099,PIP4P2,54,-0.4840,89,0.36950,67,-0.1464,77,0.11940,71,-0.0196,81,0.19235
ENSG00000253738,OTUD6B-AS1,103,-0.3455,163,0.45937,104,-0.3767,140,0.18331,115,-0.1466,151,0.28599
ENSG00000155100,OTUD6B,29,0.03181,48,0.98984,23,-0.3642,27,-0.0741,24,-0.2792,10,-1.5667
ENSG00000079102,RUNX1T1,37,-0.8735,99,0.86678,72,0.29277,55,-0.2006,54,-0.2190,32,-1.0029
ENSG00000205133,TRIQK,29,-0.5820,36,-0.1816,47,0.29893,44,0.15784,29,-0.5041,57,0.53661
ENSG00000188343,FAM92A,26,-0.5233,30,-0.2625,25,-0.6662,50,0.63119,36,0.01391,67,1.04348
ENSG00000183808,RBM12B,17,0.37442,24,1.03930,8,-0.8222,10,-0.4757,15,0.20217,7,-1.0231
ENSG00000164951,PDP1,145,-0.6947,195,-0.2032,217,-0.0159,331,0.76906,206,-0.0943,209,-0.0763
ENSG00000164944,VIRMA,26,-0.2720,47,0.77700,25,-0.3859,28,-0.1847,28,-0.1279,33,0.12664
ENSG00000156162,DPY19L4,28,0.38861,30,0.56897,18,-0.3780,17,-0.4219,32,0.56551,7,-1.6160
ENSG00000164941,INTS8,6,-1.3403,21,0.59113,15,0.01278,15,-0.0237,13,-0.2259,23,0.65298
ENSG00000156170,NDUFAF6,14,-0.2283,12,-0.4692,13,-0.3166,19,0.36212,12,-0.4386,31,1.13361
ENSG00000156467,UQCRB,837,0.31040,576,-0.3478,687,-0.0506,613,-0.2398,741,0.08155,894,0.38380
ENSG00000156471,PTDSS1,31,-0.5494,39,-0.1826,39,-0.1906,63,0.66768,35,-0.3361,59,0.48554
ENSG00000169439,SDC2,65,0.88389,28,-0.6361,12,-2.1118,26,-0.7509,120,1.84993,55,0.48327
ENSG00000104324,CPQ,14,0.58891,11,0.26846,3,-1.6812,5,-1.1621,28,1.73564,10,0.04444
ENSG00000180543,TSPYL5,37,-0.6020,40,-0.4748,76,0.76323,55,0.03936,46,-0.2309,48,-0.1806
ENSG00000147649,MTDH,152,-0.7564,351,0.72018,213,-0.2113,258,0.14430,313,0.44219,142,-0.7999
ENSG00000104341,LAPTM4B,54,0.07350,41,-0.4030,48,-0.1445,59,0.23173,64,0.33304,54,0.06118
ENSG00000156482,RPL30,468,0.89353,100,-1.7314,264,-0.1884,174,-0.8639,295,0.01960,630,1.29133
ENSG00000132541,RIDA,120,1.17576,52,-0.3771,36,-1.0602,38,-0.8825,87,0.47906,98,0.67096
ENSG00000104361,NIPAL2,9,-2.0735,32,-0.1021,39,0.25998,55,0.89528,22,-0.6607,44,0.39906
ENSG00000104375,STK3,13,0.55871,18,1.17634,5,-1.1689,4,-1.3662,11,0.28266,9,-0.0457
ENSG00000156486,KCNS2,9,-1.0212,17,0.12197,14,-0.2733,31,1.23759,10,-0.7458,12,-0.4172
ENSG00000253948,VPS13B-DT,32,1.09758,6,-1.7235,11,-0.8614,13,-0.5474,31,0.86407,32,0.90386
ENSG00000132549,VPS13B,18,-0.1185,32,0.90001,13,-0.7646,18,-0.1661,28,0.58794,13,-0.6434
ENSG00000164919,COX6C,533,-0.3407,265,-1.4713,666,0.05023,802,0.38253,616,-0.0843,1329,1.19238
ENSG00000147669,POLR2K,70,-0.2068,49,-0.7884,76,-0.0677,93,0.28068,76,-0.0622,141,0.94095
ENSG00000034677,RNF19A,52,-0.2509,96,0.88591,43,-0.6044,68,0.22387,65,0.12162,32,-0.9408
ENSG00000186106,ANKRD46,48,-0.9270,73,-0.2345,100,0.37329,102,0.36567,71,-0.2508,100,0.29721
ENSG00000070756,PABPC1,259,0.31717,295,0.56316,194,-0.2173,172,-0.4040,228,0.07875,126,-0.8432
ENSG00000164924,YWHAZ,529,-0.8875,877,-0.0398,840,-0.1285,1350,0.76098,795,-0.1903,1041,0.23741
ENSG00000261087,AP003469.4,36,0.01038,31,-0.2503,39,0.20517,28,-0.3823,34,-0.0658,49,0.51469
ENSG00000120963,ZNF706,63,-0.3382,71,-0.1517,66,-0.2986,92,0.32374,93,0.30297,104,0.48439
ENSG00000104490,NCALD,110,-1.4630,225,-0.3156,405,0.88550,296,0.16553,193,-0.5231,297,0.15316
ENSG00000048392,RRM2B,26,-0.7414,38,-0.1308,43,0.09276,56,0.59093,40,-0.0399,40,-0.0359
ENSG00000104517,UBR5,60,-0.1016,114,1.10366,45,-0.6321,48,-0.4805,82,0.40527,39,-0.7514
ENSG00000155090,KLF10,11,-0.8260,10,-0.9838,31,1.17832,16,-0.1526,15,-0.2980,17,-0.0749
ENSG00000155096,AZIN1,124,-0.6511,128,-0.5899,209,0.28693,217,0.32020,240,0.44532,193,0.09434
ENSG00000155097,ATP6V1C1,102,-1.1267,176,-0.2309,222,0.20548,313,0.83443,152,-0.4351,207,0.05128
ENSG00000164929,BAALC,348,0.41183,185,-0.6858,244,-0.2467,224,-0.3663,321,0.23481,482,0.90769
ENSG00000247081,BAALC-AS1,46,1.69983,16,-0.3126,12,-0.9668,7,-1.5500,20,0.02506,23,0.23223
ENSG00000164933,SLC25A32,13,-1.3262,23,-0.4089,30,0.07383,48,0.95113,32,0.15949,29,0.00555
ENSG00000164934,DCAF13,6,-1.2772,15,0.07780,10,-0.5522,17,0.31375,23,0.77010,25,0.93245
ENSG00000176406,RIMS2,186,-0.4043,414,1.08259,252,0.13927,164,-0.6150,191,-0.3288,112,-1.1378
ENSG00000147650,LRP12,13,-1.3049,33,0.18619,30,0.05117,37,0.42837,49,0.82387,18,-0.7739
ENSG00000169946,ZFPM2,13,-0.7543,28,0.50196,11,-1.1579,29,0.53929,33,0.71505,27,0.38124
ENSG00000254615,AC027031.2,9,-1.1541,18,-0.0987,17,-0.2086,26,0.56675,27,0.55006,24,0.40612
ENSG00000164830,OXR1,155,-1.6790,667,0.79687,454,0.08425,668,0.79864,199,-1.2042,247,-0.8743
ENSG00000147655,RSPO2,13,-1.1688,29,0.13332,26,-0.0970,30,0.18391,35,0.42545,40,0.63643
ENSG00000104408,EIF3E,104,-0.0094,103,-0.0350,79,-0.5322,95,-0.1774,163,0.71696,150,0.57444
ENSG00000104412,EMC2,64,-0.0903,96,0.63507,57,-0.3438,55,-0.3579,106,0.72167,40,-0.8280
ENSG00000164841,TMEM74,5,-2.1225,30,0.73066,27,0.63394,22,0.21193,12,-0.7897,12,-0.7865
ENSG00000120526,NUDCD1,10,-0.8029,22,0.62830,10,-0.7635,20,0.44921,15,-0.0982,23,0.60722
ENSG00000120533,ENY2,63,-0.5365,79,-0.1602,91,0.09139,100,0.25188,88,0.01322,110,0.37631
ENSG00000147654,EBAG9,31,-0.6998,58,0.36772,38,-0.4028,60,0.43558,63,0.47367,43,-0.1471
ENSG00000147642,SYBU,70,-0.9884,100,-0.4096,151,0.34317,182,0.65237,119,-0.1116,126,-0.0154
ENSG00000164794,KCNV1,51,-1.0409,88,-0.1302,96,0.00489,152,0.87614,79,-0.2867,100,0.06791
ENSG00000164796,CSMD3,12,-0.9204,33,0.75296,21,-0.0423,21,-0.0929,26,0.26727,18,-0.2888
ENSG00000104447,TRPS1,48,0.66196,60,1.13378,8,-2.3430,10,-1.8951,86,1.60947,19,-0.8352
ENSG00000147677,EIF3H,78,-0.2854,59,-0.7472,76,-0.3789,102,0.18825,117,0.37809,191,1.21109
ENSG00000147679,UTP23,19,-0.4026,50,1.35942,16,-0.7852,22,-0.2071,26,0.07208,16,-0.7075
ENSG00000164754,RAD21,215,-0.1604,317,0.54225,235,-0.0068,192,-0.3540,274,0.23704,167,-0.5407
ENSG00000182197,EXT1,8,-1.2447,18,0.09738,16,-0.1811,26,0.76427,20,0.25587,18,0.03533
ENSG00000177570,SAMD12,57,-0.5942,122,0.74243,86,0.09902,92,0.20348,64,-0.3788,35,-1.3028
ENSG00000147676,MAL2,71,-1.3213,98,-0.8140,172,0.14513,256,0.88656,181,0.20196,208,0.42870
ENSG00000136999,CCN3,15,-1.4963,28,-0.4800,47,0.47112,53,0.61577,27,-0.4996,53,0.54667
ENSG00000136960,ENPP2,17,-1.1684,22,-0.7168,78,2.07366,10,-1.9566,11,-1.7136,36,0.07003
ENSG00000064313,TAF2,18,-0.4200,38,0.85591,22,-0.1785,24,-0.0133,17,-0.4683,19,-0.3235
ENSG00000172172,MRPL13,21,0.02730,11,-1.0414,17,-0.3926,19,-0.1735,31,0.63010,46,1.29557
ENSG00000136986,DERL1,16,-1.0193,28,-0.1596,27,-0.2596,38,0.36802,55,0.96785,37,0.30960
ENSG00000156787,TBC1D31,14,0.27421,32,1.92052,7,-1.0203,8,-0.6961,4,-1.6344,3,-2.0584
ENSG00000189376,C8orf76,8,-0.8858,12,-0.2228,11,-0.3379,23,0.98503,12,-0.1275,17,0.37134
ENSG00000165156,ZHX1,119,0.02110,183,0.83476,87,-0.5543,102,-0.2407,163,0.53377,56,-1.1205
ENSG00000156802,ATAD2,14,-0.5840,47,1.67148,14,-0.7118,10,-1.0513,22,0.10966,17,-0.2842
ENSG00000156795,WDYHV1,12,-0.2608,7,-1.0589,11,-0.4643,26,1.20157,7,-0.9564,22,0.77622
ENSG00000156804,FBXO32,22,-1.5840,79,0.57340,63,0.17981,67,0.26034,61,0.08378,50,-0.2349
ENSG00000176853,FAM91A1,24,-0.2476,26,-0.0887,31,0.24522,32,0.24481,20,-0.4749,26,-0.0836
ENSG00000164983,TMEM65,69,0.58190,34,-0.6301,26,-1.1485,72,0.67211,66,0.44557,54,0.13272
ENSG00000170881,RNF139,14,-0.9299,19,-0.4510,30,0.33096,29,0.25968,39,0.69425,24,-0.0917
ENSG00000147687,TATDN1,22,0.07440,17,-0.3682,14,-0.7199,32,0.77176,14,-0.5528,32,0.69338
ENSG00000147684,NDUFB9,289,0.42318,116,-1.1254,220,-0.0795,196,-0.2682,214,-0.1098,443,1.08978
ENSG00000170873,MTSS1,46,0.00119,60,0.49978,60,0.57335,20,-1.3024,40,-0.2008,29,-0.6964
ENSG00000104549,SQLE,30,-0.6301,43,-0.0140,37,-0.3184,59,0.55248,55,0.37925,49,0.18324
ENSG00000164961,WASHC5,18,-0.1386,15,-0.4564,17,-0.2326,21,0.16734,22,0.18940,32,0.80423
ENSG00000156831,NSMCE2,6,-1.2562,17,0.59563,12,-0.0118,16,0.39322,9,-0.5482,14,0.19114
ENSG00000173334,TRIB1,10,0.09829,10,-0.0274,6,-0.7306,9,-0.0966,18,1.01085,11,0.22588
ENSG00000153310,FAM49B,62,-0.9728,87,-0.4186,123,0.19186,178,0.87444,100,-0.1804,105,-0.1006
ENSG00000153317,ASAP1,94,-0.5056,173,0.57415,128,0.02213,123,-0.0438,165,0.42982,61,-1.1116
ENSG00000132294,EFR3A,121,-0.8682,250,0.38651,250,0.43484,195,-0.0672,211,0.06887,133,-0.6462
ENSG00000184156,KCNQ3,100,-0.8142,233,0.66658,192,0.34658,153,-0.1045,132,-0.3248,105,-0.6749
ENSG00000129295,LRRC6,43,0.16967,67,1.02863,28,-0.5800,28,-0.5495,52,0.44729,15,-1.4317
ENSG00000129292,PHF20L1,73,-0.5361,182,1.15807,75,-0.5365,108,0.14192,96,-0.0555,50,-1.0687
ENSG00000104419,NDRG1,74,0.25672,50,-0.4402,78,0.39567,35,-0.9920,61,-0.0910,94,0.61475
ENSG00000008513,ST3GAL1,15,-0.1939,24,0.61425,16,-0.0646,17,0.02723,12,-0.4726,12,-0.4613
ENSG00000131773,KHDRBS3,108,-1.2162,302,0.52580,236,0.08158,320,0.64059,160,-0.5383,160,-0.5362
ENSG00000147724,FAM135B,5,-2.1507,31,0.85219,28,0.74040,20,-0.0024,10,-0.9563,11,-0.9177
ENSG00000167632,TRAPPC9,26,-0.3008,27,-0.2073,38,0.44016,36,0.30269,25,-0.3100,20,-0.6793
ENSG00000282164,PEG13,7,-1.8443,16,-0.4854,28,0.49670,31,0.63066,26,0.28872,23,0.05086
ENSG00000123908,AGO2,49,0.11727,68,0.71394,32,-0.6853,35,-0.4839,90,1.09359,18,-1.3979
ENSG00000169398,PTK2,91,-0.1693,133,0.50876,78,-0.4766,118,0.27879,96,-0.0815,93,-0.1287
ENSG00000105339,DENND3,12,-0.6660,22,0.44039,19,0.18193,22,0.36574,12,-0.5666,12,-0.6178
ENSG00000022567,SLC45A4,22,-0.2460,23,-0.1645,31,0.43073,24,-0.0744,14,-0.9263,33,0.40205
ENSG00000184489,PTP4A3,18,0.63354,10,-0.3980,15,0.42947,10,-0.3020,2,-2.5553,13,0.05859
ENSG00000181790,ADGRB1,54,-0.1025,39,-0.6448,67,0.32251,60,0.07981,69,0.29426,54,-0.0986
ENSG00000198576,ARC,10,-0.0796,7,-0.6376,16,0.74642,9,-0.3833,10,-0.1455,10,-0.0764
ENSG00000234616,JRK,16,0.54184,13,0.16634,9,-0.5151,10,-0.2800,18,0.62373,8,-0.6504
ENSG00000130193,THEM6,9,-0.6791,8,-0.8324,13,-0.1056,21,0.75514,19,0.49801,17,0.33797
ENSG00000180155,LYNX1,109,-0.4625,106,-0.5091,141,-0.0242,232,0.91026,98,-0.5806,156,0.14230
ENSG00000160932,LY6E,96,-0.2791,72,-0.7612,109,-0.0548,152,0.54470,99,-0.2066,173,0.69712
ENSG00000176956,LY6H,143,-0.7794,152,-0.6747,285,0.47850,286,0.42319,204,-0.1624,270,0.28192
ENSG00000250571,GLI4,18,0.35465,6,-1.3624,14,-0.0366,11,-0.5269,27,0.93990,22,0.66512
ENSG00000158106,RHPN1,32,0.33131,22,-0.3092,19,-0.6099,33,0.36967,17,-0.6924,44,0.82880
ENSG00000147813,NAPRT,6,-0.7095,5,-0.9882,12,0.31402,9,-0.1306,20,1.10189,13,0.39521
ENSG00000104529,EEF1D,111,1.04184,51,-0.4125,59,-0.1659,35,-1.0170,67,0.06429,70,0.13430
ENSG00000104524,PYCR3,10,-0.4166,10,-0.5305,17,0.45816,15,0.25807,9,-0.5526,16,0.30802
ENSG00000104522,TSTA3,16,0.05781,8,-0.9776,10,-0.7099,31,1.36798,10,-0.6547,17,0.15215
ENSG00000183309,ZNF623,16,-0.5645,25,0.14872,25,0.17263,25,0.15770,26,0.18782,19,-0.3295
ENSG00000180900,SCRIB,24,0.27307,18,-0.2347,21,0.08383,13,-0.7217,29,0.56968,22,0.10434
ENSG00000179950,PUF60,75,-0.0281,47,-0.8156,64,-0.3500,91,0.30768,107,0.54099,117,0.68990
ENSG00000185189,NRBP2,43,-0.2717,60,0.32660,33,-0.7760,50,0.01481,59,0.28034,86,0.87861
ENSG00000178209,PLEC,118,0.73936,78,-0.0262,56,-0.6575,61,-0.4498,94,0.27129,97,0.31422
ENSG00000178719,GRINA,146,-0.4192,114,-0.8245,182,-0.0461,270,0.68205,200,0.11101,245,0.43753
ENSG00000178896,EXOSC4,15,0.12403,5,-1.4554,13,-0.0775,17,0.41831,13,-0.0775,23,0.84586
ENSG00000197858,GPAA1,53,0.34128,29,-0.6956,31,-0.6614,52,0.28823,42,-0.0761,81,1.01307
ENSG00000179091,CYC1,75,-0.4235,48,-1.1374,91,-0.0950,134,0.61822,87,-0.1441,178,1.02330
ENSG00000179526,SHARPIN,22,0.81930,8,-0.9531,11,-0.4936,15,0.09915,16,0.20349,17,0.29862
ENSG00000179632,MAF1,41,0.42528,15,-1.2685,28,-0.2543,32,0.00136,54,0.84167,40,0.34352
ENSG00000179832,MROH1,30,-0.4405,35,-0.2222,47,0.33966,46,0.26116,35,-0.1950,38,-0.0730
ENSG00000261236,BOP1,27,-0.3943,29,-0.2351,36,0.11855,37,0.15458,26,-0.4167,52,0.69395
ENSG00000185122,HSF1,32,-0.0083,19,-0.8257,36,0.24001,32,0.02849,36,0.17852,40,0.36720
ENSG00000185000,DGAT1,25,-0.2432,22,-0.4238,29,0.04685,33,0.22178,34,0.25798,34,0.27561
ENSG00000261678,SCRT1,84,0.62821,50,-0.2823,68,0.26111,46,-0.4448,35,-0.8164,56,-0.0933
ENSG00000173137,ADCK5,13,0.46172,7,-0.5201,7,-0.5715,12,0.35267,6,-0.7324,17,0.84423
ENSG00000071894,CPSF1,19,-0.1479,18,-0.2890,20,-0.1188,24,0.25002,16,-0.3932,33,0.73357
ENSG00000160948,VPS28,69,-0.4286,60,-0.6525,82,-0.1542,108,0.34651,103,0.23782,153,0.89289
ENSG00000187954,CYHR1,62,0.36348,35,-0.6309,43,-0.3177,53,0.09689,55,0.13813,72,0.57606
ENSG00000167702,KIFC2,175,0.71476,98,-0.3261,105,-0.2441,81,-0.6601,126,0.09472,160,0.47370
ENSG00000160972,PPP1R16A,40,1.02475,8,-1.6441,16,-0.6096,13,-0.8794,26,0.21748,54,1.43684
ENSG00000167700,MFSD3,19,-0.2209,16,-0.4880,20,-0.1833,31,0.64084,12,-0.9404,35,0.79643
ENSG00000160959,LRRC14,28,0.28638,13,-0.9635,22,-0.1762,35,0.70293,24,0.01607,21,-0.2448
ENSG00000254402,LRRC24,18,-0.3725,17,-0.4431,27,0.40054,24,0.12106,17,-0.4615,30,0.44147
ENSG00000213563,C8orf82,21,0.70868,7,-0.9929,16,0.28244,11,-0.3647,9,-0.6799,18,0.36326
ENSG00000147799,ARHGAP39,23,0.16592,17,-0.3525,22,0.12557,19,-0.0991,18,-0.1759,25,0.28688
ENSG00000161016,RPL8,525,0.80028,186,-1.0130,298,-0.2659,259,-0.4749,359,0.07460,568,0.83015
ENSG00000147789,ZNF7,6,-0.7766,11,0.21809,9,-0.2234,10,0.05402,7,-0.6116,21,1.20924
ENSG00000170619,COMMD5,15,-0.0831,12,-0.5097,11,-0.5758,20,0.45547,16,0.06473,28,0.95464
ENSG00000182307,C8orf33,59,0.19380,50,-0.0921,58,0.21355,44,-0.3206,52,-0.0196,47,-0.1834
ENSG00000181404,WASHC1,37,-0.0772,27,-0.5839,44,0.24432,38,-0.0557,40,0.04337,51,0.44428
ENSG00000172785,CBWD1,10,-0.4489,14,0.03179,10,-0.4769,19,0.58846,18,0.43423,14,0.03847
ENSG00000107104,KANK1,39,1.17940,17,-0.3099,12,-0.9930,6,-1.9521,43,1.16955,27,0.40198
ENSG00000080503,SMARCA2,260,-0.3980,594,1.14514,228,-0.6787,274,-0.3097,481,0.62325,183,-0.8998
ENSG00000147852,VLDLR,18,-0.2383,22,0.07286,8,-1.6292,41,1.27594,20,-0.1022,26,0.28835
ENSG00000080608,PUM3,23,-0.8687,88,1.68609,24,-0.8643,38,0.01481,41,0.12061,9,-2.1286
ENSG00000080298,RFX3,45,-0.0721,78,0.94266,14,-2.0698,62,0.48094,86,0.97731,22,-1.1542
ENSG00000106688,SLC1A1,26,-0.5198,24,-0.6601,27,-0.5232,69,1.29304,17,-1.0943,54,0.68246
ENSG00000205808,PLPP6,5,-1.0991,6,-0.9179,14,0.63533,13,0.47191,10,-0.0074,12,0.25517
ENSG00000106993,CDC37L1,33,-0.6069,52,0.15643,38,-0.4310,60,0.38545,74,0.70334,48,0.01109
ENSG00000147853,AK3,66,0.00473,82,0.39354,49,-0.5709,41,-0.7804,138,1.22480,63,-0.0846
ENSG00000107036,RIC1,7,-0.5035,10,0.09177,9,-0.1216,11,0.23092,14,0.57354,9,-0.1957
ENSG00000099219,ERMP1,8,-1.1549,11,-0.6600,24,0.87533,17,0.08329,20,0.34006,13,-0.2924
ENSG00000183354,KIAA2026,175,0.35029,237,0.94080,121,-0.3278,102,-0.5842,118,-0.3121,73,-1.0341
ENSG00000137040,RANBP6,33,-1.0456,57,-0.1514,66,0.10488,96,0.79750,52,-0.2832,65,0.05568
ENSG00000147854,UHRF2,12,-0.7777,22,0.32174,19,0.01730,17,-0.1380,25,0.46200,21,0.21024
ENSG00000107077,KDM4C,14,-0.2372,25,0.80477,13,-0.3965,17,0.12033,9,-0.8874,17,0.05634
ENSG00000137038,DMAC1,73,-0.1165,48,-0.8065,59,-0.5497,105,0.52991,93,0.27554,141,0.95459
ENSG00000153707,PTPRD,85,-1.0425,251,0.84597,152,-0.0936,190,0.31501,113,-0.5390,134,-0.2781
ENSG00000225706,PTPRD-AS1,9,-0.3786,12,0.13954,9,-0.3626,15,0.55561,14,0.32581,9,-0.3236
ENSG00000107186,MPDZ,51,-0.5299,127,1.15760,46,-0.7672,56,-0.3751,99,0.56958,60,-0.2187
ENSG00000147862,NFIB,235,0.46978,284,0.83800,100,-1.0736,101,-0.9791,347,1.06907,108,-0.7974
ENSG00000175893,ZDHHC21,53,-0.8469,121,0.58887,101,0.28986,76,-0.2375,94,0.10933,67,-0.4270
ENSG00000155158,TTC39B,26,-0.7930,48,0.24190,54,0.54345,42,0.00741,30,-0.4901,35,-0.2864
ENSG00000164975,SNAPC3,40,-0.3680,67,0.52515,42,-0.3422,54,0.13020,54,0.12112,49,-0.0371
ENSG00000164985,PSIP1,239,-0.9315,658,0.85674,332,-0.4363,511,0.36837,517,0.34536,257,-0.7519
ENSG00000164989,CCDC171,21,-0.3971,72,2.12152,16,-0.8936,14,-1.0043,21,-0.3617,7,-2.0163
ENSG00000044459,CNTLN,20,0.47204,30,1.27491,6,-1.6462,4,-1.9187,36,1.41000,7,-1.1808
ENSG00000107295,SH3GL2,109,-1.1764,167,-0.4882,275,0.44489,305,0.58529,185,-0.2876,269,0.30590
ENSG00000155876,RRAGA,62,-0.9076,69,-0.7422,117,0.18884,146,0.56281,81,-0.4381,190,0.94571
ENSG00000147874,HAUS6,20,-0.2583,36,0.83458,20,-0.2898,19,-0.3020,37,0.78736,6,-1.9723
ENSG00000137145,DENND4C,11,-0.0656,15,0.54705,9,-0.4644,8,-0.4590,20,0.95464,8,-0.5353
ENSG00000137154,RPS6,828,0.92850,383,-0.4771,485,-0.0834,303,-0.8643,543,0.11132,543,0.11001
ENSG00000155886,SLC24A2,84,-2.0488,274,-0.1688,501,1.13598,363,0.33026,149,-1.0858,229,-0.4362
ENSG00000171843,MLLT3,27,-0.8687,79,1.00772,40,-0.2488,42,-0.1745,54,0.23675,37,-0.3473
ENSG00000188352,FOCAD,24,-1.0394,48,0.09331,44,-0.0946,71,0.80237,27,-0.8380,60,0.42836
ENSG00000198642,KLHL9,43,-0.3882,50,-0.1158,70,0.55809,51,-0.0879,49,-0.1400,43,-0.3481
ENSG00000099810,MTAP,17,0.24200,18,0.33142,8,-0.9669,17,0.29187,22,0.68146,9,-0.6392
ENSG00000107105,ELAVL2,85,-1.2448,180,-0.0165,272,0.87680,206,0.22676,115,-0.7132,125,-0.5852
ENSG00000198680,TUSC1,13,-0.5187,15,-0.2660,21,0.29554,14,-0.4602,27,0.65791,24,0.43673
ENSG00000120159,CAAP1,12,-0.1344,20,0.71548,6,-1.3126,13,-0.0536,26,1.08223,12,-0.1621
ENSG00000137055,PLAA,12,-0.9786,25,0.17482,17,-0.4845,43,1.24402,13,-0.8523,22,-0.0263
ENSG00000096872,IFT74,19,-0.2515,53,1.72080,11,-1.2794,14,-0.7791,34,0.65728,8,-1.4541
ENSG00000120162,MOB3B,14,-0.6561,18,-0.3018,29,0.66524,14,-0.6748,32,0.66636,21,0.01185
ENSG00000147894,C9orf72,9,-1.8473,24,-0.3719,41,0.67713,38,0.43498,28,-0.0494,33,0.17267
ENSG00000260412,AL353746.1,15,-0.5565,38,1.07291,9,-1.4864,32,0.73588,27,0.34841,11,-0.9541
ENSG00000174482,LINGO2,10,-0.3247,19,0.81088,4,-1.6492,22,1.09280,11,-0.1062,7,-0.7680
ENSG00000122729,ACO1,17,-0.0907,19,0.11306,10,-1.0132,12,-0.5973,44,1.54904,24,0.48075
ENSG00000197579,TOPORS,22,-1.0965,77,1.09102,25,-0.9743,48,0.19642,75,0.89549,31,-0.5366
ENSG00000235453,SMIM27,27,0.38429,8,-1.6097,20,-0.0967,9,-1.3382,37,0.87211,51,1.42914
ENSG00000165264,NDUFB6,87,-0.3243,61,-0.9208,70,-0.7434,150,0.65820,118,0.18700,231,1.31638
ENSG00000137074,APTX,19,-0.3495,34,0.66263,21,-0.2243,21,-0.2436,17,-0.4840,32,0.49492
ENSG00000086061,DNAJA1,136,-1.2100,332,0.28842,256,-0.1932,410,0.68814,254,-0.1720,332,0.25692
ENSG00000122692,SMU1,35,-0.4660,42,-0.1717,45,-0.0484,52,0.21241,69,0.63491,47,0.00781
ENSG00000107262,BAG1,79,-0.0008,70,-0.2081,80,0.01836,72,-0.1763,59,-0.4690,131,0.81895
ENSG00000086065,CHMP5,90,-0.3779,74,-0.7040,115,0.04623,147,0.48944,117,0.05425,152,0.48726
ENSG00000086102,NFX1,33,-0.5810,62,0.49256,48,0.03468,48,0.03252,52,0.15396,36,-0.4179
ENSG00000165271,NOL6,13,-0.1965,13,-0.1964,10,-0.6096,21,0.70060,16,0.11579,18,0.37482
ENSG00000230453,ANKRD18B,9,-0.7041,33,1.70764,11,-0.4812,13,-0.0957,5,-1.5090,6,-1.2057
ENSG00000010438,PRSS3,12,-1.2871,10,-1.5467,37,0.69114,38,0.67422,19,-0.5313,42,0.72960
ENSG00000107341,UBE2R2,78,-0.2080,83,-0.0928,69,-0.4541,109,0.39399,121,0.51553,97,0.15587
ENSG00000137073,UBAP2,79,0.54539,112,1.25487,47,-0.4120,22,-1.5712,61,0.07991,15,-2.0532
ENSG00000198876,DCAF12,15,0.26493,6,-1.0866,13,0.06688,14,0.15263,18,0.60141,11,-0.1497
ENSG00000165006,UBAP1,46,-0.0191,45,-0.0440,48,0.06493,45,-0.0353,31,-0.5980,62,0.45992
ENSG00000164978,NUDT2,16,-0.5074,11,-1.0962,19,-0.2012,25,0.28580,26,0.29717,48,1.34094
ENSG00000164976,MYORG,38,0.65733,27,0.02046,10,-1.6564,6,-2.2705,88,2.08585,32,0.27874
ENSG00000164972,C9orf24,28,0.45481,8,-1.6473,22,0.00742,19,-0.2074,20,-0.1032,44,1.13411
