Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000136802,LRRC8A,56,-0.8038,274,2.09537,50,-0.7943,76,-0.1436,70,-0.2667,24,-1.8443,117,0.55609
ENSG00000148341,SH3GLB2,123,-0.3116,168,0.26413,219,0.70373,174,0.36920,70,-1.0785,134,-0.0863,130,-0.1408
ENSG00000148343,MIGA2,29,0.62214,8,-1.5598,14,-0.7455,17,-0.4905,15,-0.5691,21,-0.0851,39,0.89822
ENSG00000095321,CRAT,22,-0.2556,57,1.38869,28,0.22388,27,0.15640,16,-0.6846,5,-2.3130,24,-0.0619
ENSG00000119383,PTPA,137,0.41796,148,0.40107,138,0.28890,101,-0.2147,51,-1.2360,91,-0.3592,86,-0.4594
ENSG00000188483,IER5L,23,0.71502,21,0.33664,19,0.14562,18,0.09932,7,-1.3801,0,-7.2046,14,-0.3169
ENSG00000204054,LINC00963,11,-0.5283,30,1.21712,18,0.37031,8,-0.9165,27,1.01116,16,0.17928,6,-1.3265
ENSG00000148335,NTMT1,31,0.70428,8,-1.5409,17,-0.4981,40,1.03264,15,-0.6226,7,-1.8141,4,-2.5029
ENSG00000148331,ASB6,30,0.66943,6,-1.9164,20,-0.2227,23,0.03876,11,-1.1517,3,-2.7059,44,1.08619
ENSG00000136827,TOR1A,37,0.85698,4,-2.6113,17,-0.6507,25,-0.0937,15,-0.8314,9,-1.5519,45,0.89584
ENSG00000136819,C9orf78,144,0.16475,126,-0.0982,134,0.00459,108,-0.3678,152,0.19878,170,0.38822,99,-0.4697
ENSG00000136878,USP20,30,0.74059,9,-1.3719,22,0.01501,17,-0.4429,14,-0.6437,23,0.05411,21,-0.0537
ENSG00000187239,FNBP1,40,-1.9005,215,1.08713,36,-1.7113,42,-1.5673,377,2.14327,181,0.79183,170,0.68701
ENSG00000148358,GPR107,37,0.43581,35,0.20324,14,-1.1868,26,-0.2724,44,0.57555,16,-0.9700,29,-0.1054
ENSG00000107130,NCS1,144,-0.1266,186,0.31610,258,0.85643,198,0.47191,21,-2.9507,116,-0.4288,126,-0.3046
ENSG00000130707,ASS1,40,0.88818,13,-1.1023,24,-0.2482,49,1.05371,8,-1.8496,5,-2.3838,0,-5.3988
ENSG00000107164,FUBP3,33,-0.6157,61,0.51577,36,-0.3105,44,-0.0215,60,0.49450,41,-0.0955,68,0.70305
ENSG00000130713,EXOSC2,19,0.21313,6,-1.5205,10,-0.7543,25,0.69012,11,-0.6310,10,-0.7592,25,0.59898
ENSG00000097007,ABL1,27,0.13425,27,0.09404,16,-0.6848,14,-0.9665,54,1.24622,35,0.50959,11,-1.2223
ENSG00000126878,AIF1L,21,-1.9547,94,0.74609,52,-0.2028,10,-2.8064,250,2.62213,139,1.43349,15,-2.0581
ENSG00000126883,NUP214,16,-0.4774,27,0.42892,28,0.51595,16,-0.4403,35,0.87759,10,-1.0709,28,0.49978
ENSG00000160539,PLPP7,28,1.27480,3,-2.4656,14,-0.2782,17,-0.0597,3,-2.3045,9,-0.9347,15,-0.1928
ENSG00000130723,PRRC2B,155,0.04341,208,0.50297,156,0.03672,109,-0.5672,90,-0.8089,172,0.19607,209,0.51479
ENSG00000130714,POMT1,25,0.29142,25,0.19727,22,-0.0553,13,-0.8600,20,-0.2019,17,-0.3982,34,0.68163
ENSG00000130717,UCK1,30,0.38796,36,0.55051,41,0.77710,21,-0.3000,22,-0.2211,11,-1.2967,7,-1.8440
ENSG00000107263,RAPGEF1,37,-0.3085,89,1.20083,64,0.65604,37,-0.2388,19,-1.2429,43,-0.0113,34,-0.3667
ENSG00000160563,MED27,31,0.79042,19,-0.2699,6,-1.9289,17,-0.5049,18,-0.3644,25,0.15864,23,0.03392
ENSG00000196358,NTNG2,13,-1.0704,78,2.23099,53,1.47422,6,-2.0470,7,-1.5853,14,-0.6787,26,0.26276
ENSG00000107290,SETX,87,0.24171,62,-0.3670,63,-0.3379,44,-0.9645,134,0.86568,67,-0.2484,102,0.41297
ENSG00000125482,TTF1,40,-0.3553,37,-0.4101,24,-1.0538,43,-0.1822,52,0.14889,103,1.27525,61,0.40383
ENSG00000125484,GTF3C4,34,0.31129,27,-0.1405,13,-1.3007,26,-0.2160,20,-0.5885,30,0.02730,49,0.79107
ENSG00000165698,SPACA9,19,0.09103,11,-0.7462,24,0.39431,28,0.74967,9,-1.0831,0,-4.6674,26,0.55645
ENSG00000165699,TSC1,93,0.23594,59,-0.5577,58,-0.5911,58,-0.6327,52,-0.7461,97,0.22968,172,1.18556
ENSG00000148308,GTF3C5,27,0.07028,23,-0.1989,14,-0.9590,16,-0.7798,39,0.62776,39,0.63917,32,0.34599
ENSG00000160271,RALGDS,35,-0.9450,75,0.46065,32,-0.8755,28,-1.1504,148,1.63602,68,0.29351,100,0.94220
ENSG00000148296,SURF6,57,-0.2735,53,-0.3176,28,-1.2660,48,-0.5194,82,0.36708,127,1.10456,100,0.69551
ENSG00000148297,MED22,18,-0.1289,20,0.09891,25,0.41743,27,0.61682,17,-0.1847,18,-0.0607,4,-2.3140
ENSG00000148303,RPL7A,431,-0.4579,519,-0.0445,743,0.53489,887,0.96120,464,-0.2225,429,-0.3444,219,-1.3670
ENSG00000148290,SURF1,67,-0.4477,83,0.00610,136,0.80861,120,0.69097,66,-0.3592,78,-0.0823,38,-1.1975
ENSG00000148291,SURF2,28,0.11793,17,-0.6317,27,0.03238,44,0.96635,14,-0.9290,12,-1.1615,20,-0.4457
ENSG00000148248,SURF4,54,-0.0147,80,0.62914,33,-0.7845,71,0.48801,45,-0.3041,37,-0.5815,45,-0.3080
ENSG00000148300,REXO4,37,-0.2001,38,-0.0890,30,-0.4921,20,-1.1738,53,0.41305,107,1.63406,32,-0.3772
ENSG00000160326,SLC2A6,25,0.31180,22,0.00298,31,0.58396,11,-1.0730,10,-1.1820,14,-0.6678,40,0.99966
ENSG00000235106,BRD3OS,43,-0.0515,42,-0.0640,64,0.59535,44,-0.0017,14,-1.7459,47,0.12248,57,0.40980
ENSG00000169925,BRD3,48,-0.9044,69,-0.1359,67,-0.1803,28,-1.6017,141,1.03827,214,1.80326,86,0.21949
ENSG00000196363,WDR5,28,0.96123,11,-0.8311,15,-0.4066,9,-1.2410,13,-0.5673,7,-1.5715,36,1.01687
ENSG00000186350,RXRA,31,-0.7517,96,1.27224,45,0.01410,35,-0.4173,45,0.01501,40,-0.1525,70,0.74310
ENSG00000130558,OLFM1,1286,0.18776,640,-0.9549,1784,0.66376,2079,1.07341,178,-2.8524,437,-1.5277,706,-0.8055
ENSG00000196422,PPP1R26,23,0.21967,19,-0.1306,22,0.12500,20,-0.0470,7,-1.6658,18,-0.1713,30,0.57045
ENSG00000122140,MRPS2,45,0.84651,33,0.04706,14,-1.2356,28,-0.2102,12,-1.4590,1,-4.4369,56,0.90815
ENSG00000107147,KCNT1,88,1.03318,9,-2.7420,32,-0.9584,46,-0.4420,1,-5.3138,32,-0.9488,134,1.36607
ENSG00000130559,CAMSAP1,66,0.63585,52,0.04123,42,-0.2880,42,-0.3364,34,-0.6394,19,-1.5063,66,0.40175
ENSG00000130560,UBAC1,73,0.30409,56,-0.2129,61,-0.0611,78,0.34836,53,-0.2893,34,-0.9841,53,-0.2992
ENSG00000148411,NACC2,46,-1.1020,178,1.35005,80,0.00928,73,-0.1401,173,1.30003,52,-0.6454,61,-0.4165
ENSG00000238227,TMEM250,41,0.40998,16,-1.1549,45,0.39817,31,-0.2007,18,-1.0402,47,0.47600,30,-0.2311
ENSG00000165661,QSOX2,17,0.53776,8,-0.8246,8,-0.7625,9,-0.6112,17,0.28000,7,-1.0381,24,0.88368
ENSG00000160360,GPSM1,30,0.27149,33,0.34919,35,0.40808,15,-0.9970,21,-0.3624,30,0.20309,25,-0.0863
ENSG00000165684,SNAPC4,21,0.34684,6,-1.7052,14,-0.3628,12,-0.6715,7,-1.3282,1,-3.3680,63,2.14661
ENSG00000165688,PMPCA,54,0.33550,49,0.07081,34,-0.4842,49,0.08641,24,-0.9814,31,-0.6260,61,0.43810
ENSG00000148396,SEC16A,47,0.19356,27,-0.7293,40,-0.0855,45,0.08830,25,-0.8464,41,-0.0690,62,0.59165
ENSG00000148400,NOTCH1,7,-1.9001,67,2.01724,11,-0.9328,16,-0.4581,58,1.71016,18,-0.2363,15,-0.5178
ENSG00000172889,EGFL7,102,0.52574,73,-0.1780,117,0.56730,85,0.05261,7,-3.6227,52,-0.7178,77,-0.0932
ENSG00000165716,DIPK1B,66,0.74253,34,-0.5559,60,0.30886,42,-0.2518,2,-4.2264,42,-0.2514,52,0.10713
ENSG00000233016,SNHG7,47,0.61141,15,-1.3300,46,0.33499,47,0.45301,27,-0.4701,9,-2.1246,24,-0.6312
ENSG00000244187,TMEM141,53,0.14542,41,-0.2882,72,0.59787,78,0.81805,32,-0.6942,6,-3.1694,30,-0.7839
ENSG00000196642,RABL6,108,-0.9020,236,0.54844,196,0.24947,139,-0.3230,143,-0.2560,342,1.18428,219,0.42958
ENSG00000232434,AJM1,20,-0.5635,25,-0.0681,45,0.89183,36,0.58121,10,-1.3781,22,-0.2650,33,0.36629
ENSG00000054148,PHPT1,107,-0.8062,202,0.38997,182,0.22238,324,1.40935,133,-0.2705,40,-2.0718,109,-0.5872
ENSG00000107223,EDF1,331,0.10550,303,-0.0668,284,-0.1675,493,0.83431,222,-0.5484,162,-1.0256,194,-0.7595
ENSG00000159069,FBXW5,102,0.10763,117,0.30205,115,0.27469,130,0.52382,24,-2.0775,65,-0.6123,80,-0.3114
ENSG00000107317,PTGDS,596,-1.2755,2453,1.28952,766,-0.6121,1950,1.03144,1914,0.85644,230,-2.4097,837,-0.4759
ENSG00000148362,PAXX,44,-0.1635,42,-0.2135,71,0.63171,50,0.09395,54,0.20082,48,0.01760,32,-0.5997
ENSG00000107331,ABCA2,90,-1.0044,109,-0.4838,125,-0.2638,63,-1.4100,506,2.16279,295,1.13793,111,-0.4579
ENSG00000107281,NPDC1,204,0.55127,140,-0.2341,176,0.13117,175,0.13449,80,-1.0877,57,-1.6018,168,0.05768
ENSG00000186193,SAPCD2,3,-2.2428,9,-0.5730,17,0.48418,8,-0.8158,36,1.71556,42,2.03222,8,-0.7272
ENSG00000177239,MAN1B1,57,0.45065,63,0.46901,30,-0.6960,27,-0.9273,25,-0.9691,45,-0.0840,74,0.73092
ENSG00000176978,DPP7,100,0.22628,104,0.21319,84,-0.1211,93,0.04322,45,-1.0682,64,-0.5343,114,0.37562
ENSG00000176884,GRIN1,363,0.81474,105,-1.4009,296,0.18550,154,-0.8933,8,-5.1317,266,0.01824,459,0.91311
ENSG00000176101,SSNA1,59,0.34918,34,-0.6166,69,0.50691,53,0.06962,60,0.27387,32,-0.7128,21,-1.3159
ENSG00000176058,TPRN,21,-0.6552,27,-0.1427,20,-0.5453,18,-0.8145,68,1.40585,62,1.23604,24,-0.3175
ENSG00000187713,TMEM203,53,0.44328,45,0.04341,23,-0.9611,65,0.74381,24,-0.9277,31,-0.5245,16,-1.4924
ENSG00000212864,RNF208,70,-0.2046,100,0.42933,122,0.74562,94,0.36233,17,-2.2413,75,-0.0387,63,-0.3104
ENSG00000188229,TUBB4B,220,0.72192,100,-0.7789,78,-1.1380,242,0.71313,59,-1.5725,60,-1.5345,151,-0.1372
ENSG00000188986,NELFB,49,-0.0712,63,0.34578,70,0.50477,48,-0.1170,32,-0.7297,36,-0.5263,67,0.43163
ENSG00000165802,NSMF,130,-0.8467,301,0.69208,363,1.01474,327,0.96543,33,-2.6673,127,-0.6760,161,-0.3092
ENSG00000182154,MRPL41,159,0.21465,90,-0.7347,180,0.34952,247,1.01394,56,-1.4440,34,-2.1935,103,-0.5248
ENSG00000148399,DPH7,21,0.56400,7,-1.2632,12,-0.5079,9,-1.0352,19,0.17850,11,-0.6772,33,1.11497
ENSG00000165724,ZMYND19,17,0.26770,18,0.21449,23,0.61769,10,-0.6916,7,-1.2203,13,-0.2700,20,0.40280
ENSG00000181090,EHMT1,31,-0.3696,26,-0.5247,17,-1.1345,23,-0.8131,51,0.50598,67,0.97802,75,1.16937
ENSG00000148408,CACNA1B,80,1.09262,10,-2.4416,55,0.07133,29,-0.9772,4,-3.6487,42,-0.3459,91,0.87850
ENSG00000015171,ZMYND11,136,-0.2530,159,0.05949,153,0.00166,131,-0.2730,211,0.51844,169,0.16017,184,0.29651
ENSG00000151240,DIP2C,58,-0.1802,44,-0.5642,50,-0.3689,37,-0.9113,113,0.94242,84,0.44544,100,0.73660
ENSG00000225140,AL358216.1,11,-0.9549,12,-0.6149,10,-0.9135,2,-3.3841,88,2.97626,28,0.73004,11,-0.7228
ENSG00000107929,LARP4B,60,0.43222,32,-0.6908,58,0.24580,40,-0.3585,35,-0.5669,43,-0.2494,62,0.33129
ENSG00000107937,GTPBP4,63,0.21711,53,-0.1163,23,-1.4077,34,-0.8726,72,0.35677,72,0.35448,92,0.76189
ENSG00000067064,IDI1,118,-0.1511,244,1.09580,84,-0.6248,179,0.64262,125,-0.0067,32,-2.0856,72,-0.8625
ENSG00000047056,WDR37,44,1.69733,15,-0.7769,26,0.10433,15,-0.8277,10,-1.3687,1,-3.9323,11,-1.1463
ENSG00000185736,ADARB2,18,-1.5346,29,-0.4615,19,-1.0834,40,0.04052,169,2.65593,46,0.26298,18,-1.1641
ENSG00000067057,PFKP,245,1.05488,203,0.34197,112,-0.5878,143,-0.2379,46,-1.9257,44,-1.9775,132,-0.3366
ENSG00000107959,PITRM1,71,0.50549,52,-0.1432,59,0.04087,62,0.12377,32,-0.9035,33,-0.8360,49,-0.2596
ENSG00000067082,KLF6,51,-0.0898,36,-0.6055,34,-0.6765,37,-0.5935,59,0.16344,74,0.54791,101,1.06955
ENSG00000173848,NET1,36,-0.1189,43,0.17494,38,-0.0058,22,-0.9259,51,0.43573,71,1.00623,30,-0.3643
ENSG00000196372,ASB13,40,1.16230,18,-0.5805,22,-0.2050,20,-0.4535,9,-1.5264,21,-0.3118,13,-0.9700
ENSG00000108021,TASOR2,49,-0.1064,27,-0.9988,54,0.09075,30,-0.8754,97,1.05014,67,0.42747,63,0.32351
ENSG00000057608,GDI2,179,0.46364,107,-0.5000,102,-0.5806,156,0.10158,146,-0.0111,36,-2.1140,203,0.51705
ENSG00000134452,FBH1,38,0.49607,28,-0.1417,14,-1.1494,24,-0.4119,20,-0.6412,20,-0.7104,57,0.99850
ENSG00000134453,RBM17,92,-0.5343,99,-0.2895,72,-0.7802,82,-0.6208,184,0.71260,265,1.34451,153,0.40370
ENSG00000170525,PFKFB3,43,-0.2265,159,2.11854,23,-1.0806,29,-0.8303,46,-0.0409,20,-1.3056,44,-0.0991
ENSG00000237943,PRKCQ-AS1,15,0.47816,3,-1.9825,9,-0.4187,1,-3.5370,37,1.86731,0,-5.0355,24,1.06856
ENSG00000123243,ITIH5,14,-0.8551,36,0.85542,47,1.31085,26,0.36530,15,-0.5181,15,-0.5431,13,-0.7556
ENSG00000151657,KIN,27,-0.3172,15,-1.0955,5,-2.6251,18,-0.9225,45,0.59505,41,0.43031,93,1.88700
ENSG00000165629,ATP5F1C,187,0.86937,55,-1.3479,111,-0.2795,211,0.86985,46,-1.6180,24,-2.5834,56,-1.3179
ENSG00000165632,TAF3,59,-0.3952,56,-0.3543,61,-0.2328,18,-2.1261,88,0.35429,233,2.08277,68,-0.0732
ENSG00000048740,CELF2,356,0.37246,253,-0.2880,292,-0.0675,167,-1.0029,47,-2.7883,271,-0.1841,727,1.47059
ENSG00000151461,UPF2,103,-0.5552,52,-1.4287,91,-0.5961,61,-1.2915,165,0.34010,486,2.29946,142,0.09775
ENSG00000181192,DHTKD1,20,-0.8996,37,0.25490,12,-1.4430,27,-0.2715,70,1.33135,41,0.43881,51,0.79162
ENSG00000065665,SEC61A2,65,1.06237,32,-0.4419,17,-1.3984,36,-0.3149,27,-0.7194,23,-0.9535,44,0.03424
ENSG00000165609,NUDT5,20,0.12150,15,-0.3554,11,-0.8674,21,0.14562,27,0.52449,8,-1.2766,27,0.57289
ENSG00000151465,CDC123,48,0.71259,16,-1.1767,17,-1.1227,54,0.76864,24,-0.6211,12,-1.6937,25,-0.5365
ENSG00000183049,CAMK1D,264,0.13858,169,-0.5986,378,0.68457,238,-0.0765,28,-3.2488,156,-0.7244,470,1.05368
ENSG00000151468,CCDC3,54,0.59817,50,0.25045,61,0.58110,36,-0.3122,4,-3.5423,18,-1.2675,47,0.14470
ENSG00000123240,OPTN,412,0.61951,212,-0.6446,335,0.06899,250,-0.4295,184,-0.8638,306,-0.0730,342,0.10202
ENSG00000107537,PHYH,33,0.20504,24,-0.3380,36,0.27437,53,1.06687,13,-1.2593,0,-8.0378,21,-0.5595
ENSG00000086475,SEPHS1,25,0.14814,30,0.40350,42,0.95991,22,-0.1380,25,0.13415,14,-0.8256,3,-3.0049
ENSG00000165630,PRPF18,24,0.15349,12,-0.9239,23,0.02379,24,0.06351,28,0.30769,17,-0.4381,25,0.17934
ENSG00000239665,AL157392.3,16,-0.0834,10,-0.6735,19,0.24279,14,-0.3047,15,-0.1651,32,1.07457,14,-0.2713
ENSG00000151474,FRMD4A,52,-0.0866,33,-0.7862,47,-0.2468,36,-0.6998,42,-0.3970,98,0.95916,99,0.97123
ENSG00000065809,FAM107B,34,-2.3595,73,-0.8265,20,-2.7287,13,-3.4732,798,3.78376,273,1.30603,47,-1.4908
ENSG00000176244,ACBD7,51,-0.8420,196,1.60147,90,0.25810,115,0.75276,41,-0.9488,24,-1.7420,57,-0.4560
ENSG00000152465,NMT2,120,0.61187,65,-0.5741,52,-0.8909,47,-1.1217,57,-0.7560,73,-0.3811,206,1.32056
ENSG00000148468,FAM171A1,154,0.20938,185,0.44329,110,-0.3786,83,-0.8717,192,0.50137,79,-0.8853,197,0.54585
ENSG00000148481,MINDY3,46,0.93434,15,-1.1065,25,-0.3743,30,-0.1211,29,-0.1325,13,-1.3432,25,-0.3913
ENSG00000165985,C1QL3,32,0.78862,6,-1.8543,14,-0.6946,5,-2.4268,0,-5.2840,36,0.70278,60,1.62645
ENSG00000148484,RSU1,13,-0.5620,26,0.66718,20,0.22493,20,0.22818,31,0.91297,9,-0.9892,12,-0.4935
ENSG00000026025,VIM,46,-2.0630,539,2.40979,60,-1.2932,197,0.61030,165,0.25103,37,-2.0305,171,0.30485
ENSG00000136738,STAM,69,1.26594,24,-0.8861,34,-0.3634,33,-0.4447,43,-0.0116,16,-1.5286,16,-1.5219
ENSG00000148482,SLC39A12,18,-1.7216,198,2.70286,13,-1.8776,78,1.03257,10,-2.2722,7,-2.6490,41,-0.1438
ENSG00000165995,CACNB2,78,0.84886,6,-3.1453,42,-0.4304,83,0.74278,1,-5.0910,26,-1.1876,59,0.09509
ENSG00000241058,NSUN6,14,-0.6032,0,-4.5032,6,-1.7140,7,-1.6357,32,0.81929,33,0.90010,68,2.22581
ENSG00000165997,ARL5B,42,1.09624,21,-0.3997,28,0.03139,18,-0.7150,16,-0.8297,9,-1.6260,25,-0.1430
ENSG00000120594,PLXDC2,24,-0.7309,38,0.13126,17,-1.0861,18,-1.0597,66,1.04614,43,0.34930,85,1.49351
ENSG00000078114,NEBL,151,-0.3449,323,0.99008,140,-0.3642,220,0.39254,131,-0.4656,122,-0.5804,187,0.08420
ENSG00000078403,MLLT10,26,-0.3910,11,-1.5666,19,-0.7704,21,-0.6505,52,0.80422,26,-0.3205,92,1.82532
ENSG00000136770,DNAJC1,24,-0.7160,59,0.91907,26,-0.3866,15,-1.3139,60,0.95303,51,0.67412,48,0.57921
ENSG00000148444,COMMD3,28,0.24407,27,0.07695,21,-0.3189,40,0.84158,29,0.19917,8,-1.7722,3,-3.2325
ENSG00000168283,BMI1,66,0.35977,72,0.38017,49,-0.2510,50,-0.2380,76,0.45726,38,-0.6165,27,-1.1273
ENSG00000150867,PIP4K2A,100,-1.2889,165,-0.2304,111,-0.8444,50,-2.1382,1048,3.30094,202,0.08438,82,-1.3051
ENSG00000148450,MSRB2,57,-0.7555,107,0.43164,128,0.73699,118,0.67428,64,-0.3891,62,-0.4225,75,-0.1390
ENSG00000165312,OTUD1,27,1.00438,11,-0.7782,13,-0.4636,14,-0.4459,8,-1.1718,23,0.35813,9,-1.0250
ENSG00000120549,KIAA1217,56,0.59589,39,-0.1843,24,-0.9185,27,-0.7982,3,-3.8635,70,0.75625,68,0.71274
ENSG00000107863,ARHGAP21,245,-1.1037,276,-0.6684,212,-1.0729,196,-1.2738,1147,1.70196,1070,1.57005,592,0.53828
ENSG00000099256,PRTFDC1,22,-0.3918,43,0.78762,28,0.06366,32,0.32613,54,1.15658,2,-3.6834,13,-1.0237
ENSG00000151023,ENKUR,13,-0.9042,62,1.84271,15,-0.4595,27,0.43652,19,-0.1409,9,-1.2167,18,-0.2271
ENSG00000151025,GPR158,165,1.96524,28,-1.6860,62,-0.5167,48,-0.9857,8,-3.4479,75,-0.2283,24,-1.9409
ENSG00000136750,GAD2,176,1.65849,8,-3.6492,73,-0.4800,129,0.47523,5,-4.4461,36,-1.5449,8,-3.6100
ENSG00000136754,ABI1,106,0.20131,139,0.57470,47,-1.1208,124,0.44324,31,-1.7085,28,-1.8673,152,0.72098
ENSG00000107890,ANKRD26,145,-0.5262,93,-1.0641,99,-0.9776,83,-1.3167,212,0.20993,422,1.37571,472,1.58165
ENSG00000136758,YME1L1,126,0.70454,59,-0.7307,75,-0.3677,93,-0.0441,67,-0.5444,64,-0.6071,90,-0.0882
ENSG00000107897,ACBD5,65,-0.3062,113,0.67714,54,-0.5024,65,-0.2361,118,0.75635,70,-0.0945,75,0.00633
ENSG00000099246,RAB18,154,0.40851,165,0.38063,111,-0.2486,126,-0.0528,83,-0.6894,47,-1.5411,154,0.27296
ENSG00000254635,WAC-AS1,102,0.32213,57,-0.6884,69,-0.4067,46,-1.0875,102,0.20921,137,0.69572,115,0.40663
ENSG00000095787,WAC,266,0.34981,205,-0.1814,249,0.13153,222,-0.0561,191,-0.2883,187,-0.3203,184,-0.3463
ENSG00000165757,JCAD,38,0.29190,31,-0.1213,47,0.54345,25,-0.4892,8,-2.1343,35,0.08383,45,0.47748
ENSG00000107951,MTPAP,37,0.74034,18,-0.6878,15,-0.8860,23,-0.3218,16,-0.8534,5,-2.5661,56,1.15213
ENSG00000148516,ZEB1,135,-0.2578,153,0.01008,148,-0.0401,96,-0.7644,132,-0.2153,312,1.19657,192,0.37875
ENSG00000165322,ARHGAP12,47,0.57611,36,-0.0413,40,0.11145,24,-0.7091,28,-0.4416,12,-1.6832,55,0.64803
ENSG00000170759,KIF5B,236,-1.7119,781,0.48296,481,-0.2900,186,-1.8355,1606,1.75215,1919,2.10729,264,-1.2066
ENSG00000120616,EPC1,39,-0.0683,38,-0.1016,24,-0.7718,17,-1.3822,87,1.27412,34,-0.2802,70,0.90031
ENSG00000216937,CCDC7,55,-0.9964,93,0.03988,141,0.70860,45,-1.1538,220,1.48942,187,1.20185,46,-1.0320
ENSG00000150093,ITGB1,49,-0.5946,113,0.88859,52,-0.3726,50,-0.4757,178,1.69746,47,-0.5240,36,-0.9303
ENSG00000099250,NRP1,35,0.78962,26,0.01972,12,-1.1760,21,-0.3068,2,-3.4282,6,-2.0289,52,1.16573
ENSG00000148498,PARD3,12,-1.7589,100,2.05760,8,-2.0322,30,-0.0463,44,0.58070,52,0.88214,25,-0.3037
ENSG00000108094,CUL2,50,1.22751,12,-1.4866,9,-1.8348,45,0.63956,21,-0.6104,0,-8.1326,16,-1.0201
ENSG00000095794,CREM,24,-0.6399,27,-0.3052,36,0.14975,55,0.95841,24,-0.4780,51,0.70070,17,-0.9698
ENSG00000108100,CCNY,98,-0.1123,83,-0.3481,163,0.73729,154,0.73533,63,-0.7530,34,-1.6792,93,-0.1603
ENSG00000198105,ZNF248,41,0.54057,26,-0.3503,18,-0.9207,23,-0.6021,19,-0.8115,55,0.82571,33,0.00219
ENSG00000175395,ZNF25,129,1.50392,53,-0.5478,84,0.15873,49,-0.7444,28,-1.5255,17,-2.2326,38,-1.0646
ENSG00000189180,ZNF33A,64,0.46551,35,-0.6347,33,-0.7302,53,0.00655,81,0.69522,47,-0.1755,22,-1.3237
ENSG00000075407,ZNF37A,62,-0.7147,63,-0.5027,40,-1.1828,36,-1.4555,171,1.11607,194,1.33972,171,1.12004
ENSG00000196693,ZNF33B,25,1.14182,0,-7.7468,7,-1.2494,17,0.08014,12,-0.4839,11,-0.6267,15,-0.1308
ENSG00000165733,BMS1,69,0.20679,34,-0.9583,40,-0.7098,41,-0.7200,66,0.08491,90,0.58616,104,0.82773
ENSG00000169826,CSGALNACT2,18,-0.2324,15,-0.4188,21,0.09127,13,-0.6646,53,1.63142,11,-0.8719,21,0.08014
ENSG00000198915,RASGEF1A,43,0.25148,19,-1.0571,44,0.19316,47,0.36940,6,-2.7979,26,-0.5943,63,0.78933
ENSG00000169813,HNRNPF,36,-0.2518,52,0.40110,41,0.01155,47,0.25319,70,0.90665,18,-1.2567,26,-0.6461
ENSG00000169740,ZNF32,61,0.58131,28,-0.8261,37,-0.4159,69,0.65911,35,-0.4785,22,-1.1635,24,-1.0355
ENSG00000107551,RASSF4,58,-0.8633,168,1.04499,48,-0.9401,86,-0.0585,149,0.84017,86,-0.0453,122,0.50600
ENSG00000165507,DEPP1,50,0.08910,123,1.59473,57,0.27776,53,0.16145,5,-3.2450,17,-1.5796,21,-1.2635
ENSG00000165512,ZNF22,12,-0.9719,19,-0.0612,24,0.32507,19,-0.0044,38,1.06544,12,-0.7572,36,0.98608
ENSG00000165406,MARCH8,11,-0.1763,15,0.39456,12,0.09338,8,-0.5568,27,1.37270,11,-0.1009,3,-1.7260
ENSG00000172661,WASHC2C,28,6.05673,32,0.24506,16,-0.8219,19,-0.6320,21,-0.4061,40,0.58282,46,0.83090
ENSG00000265354,TIMM23,67,1.11011,26,-0.8162,34,-0.4025,55,0.41600,18,-1.3358,14,-1.6799,12,-1.8719
ENSG00000266412,NCOA4,88,0.43593,78,0.09974,80,0.14219,83,0.22239,94,0.39545,14,-2.4217,22,-1.8286
ENSG00000170324,FRMPD2,66,1.58930,9,-2.1437,41,0.13835,44,0.30252,3,-3.3992,9,-2.1786,0,-8.2417
ENSG00000107643,MAPK8,76,0.96325,33,-0.7202,58,0.16013,36,-0.6216,20,-1.4534,21,-1.3737,67,0.40168
ENSG00000128805,ARHGAP22,9,-1.0799,9,-0.8594,9,-0.9393,2,-2.9351,43,1.65901,70,2.63185,6,-1.4839
ENSG00000225830,ERCC6,17,-0.7891,21,-0.2394,22,-0.1860,9,-1.5655,26,0.03834,55,1.32294,64,1.57484
ENSG00000197444,OGDHL,100,0.87294,71,0.00134,55,-0.3895,73,0.04438,3,-4.3837,33,-1.1705,73,0.03586
ENSG00000227345,PARG,47,0.31908,40,-0.0440,46,0.17567,24,-0.8735,34,-0.2886,46,0.16549,50,0.29419
ENSG00000099290,WASHC2A,51,0.64322,12,-1.8281,15,-1.4203,29,-0.5371,37,-0.1088,46,0.23891,62,0.72425
ENSG00000198964,SGMS1,28,0.11200,17,-0.6760,33,0.31872,9,-1.7389,67,1.52246,34,0.35381,15,-0.9406
ENSG00000177613,CSTF2T,31,0.19732,18,-0.7279,15,-0.9634,46,0.87036,35,0.31449,10,-1.6318,21,-0.4618
ENSG00000122873,CISD1,180,0.82869,66,-1.0378,90,-0.5679,170,0.49252,48,-1.5231,63,-1.1070,101,-0.3988
ENSG00000072401,UBE2D1,36,0.59274,26,-0.1091,27,-0.0973,30,0.09063,13,-1.1966,16,-0.8313,25,-0.1933
