Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to13,Feature log2 fold change topic 9to13
ENSG00000130643,CALY,106,-1.7371,25,-3.6243,80,-1.9639,240,-0.3221,824,2.04122,307,0.08883
ENSG00000127884,ECHS1,135,-0.1135,142,-0.0159,203,0.55446,121,-0.2641,203,0.61407,117,-0.4417
ENSG00000203772,SPRN,29,-0.3481,5,-2.7037,17,-1.0670,42,0.28507,32,-0.1234,47,0.81187
ENSG00000177963,RIC8A,39,-0.1160,26,-0.7398,61,0.61397,56,0.45410,48,0.24710,37,-0.2621
ENSG00000142082,SIRT3,34,0.28301,10,-1.5228,26,-0.1676,25,-0.2017,44,0.73340,25,-0.3068
ENSG00000185627,PSMD13,40,-0.9592,45,-0.6580,86,0.34216,39,-0.8819,84,0.31727,89,0.63572
ENSG00000142089,IFITM3,116,0.27364,174,0.87885,630,3.47759,22,-2.2318,33,-1.7703,13,-3.5236
ENSG00000182272,B4GALNT4,90,0.81899,27,-1.1787,67,0.16038,110,0.97394,68,0.22035,34,-1.1668
ENSG00000185187,SIGIRR,39,1.05198,17,-0.4664,82,2.11215,6,-2.0515,20,-0.2422,8,-1.9188
ENSG00000023191,RNH1,44,-0.3499,85,0.72283,77,0.57785,30,-0.8745,94,1.02428,37,-0.7975
ENSG00000174775,HRAS,126,0.78571,42,-1.0730,37,-1.2414,82,-0.0578,131,0.77128,61,-0.7131
ENSG00000177030,DEAF1,200,1.13903,74,-0.6751,46,-1.3973,97,-0.2732,100,-0.2467,98,-0.3796
ENSG00000177156,TALDO1,68,-0.3740,186,1.29645,80,-0.0701,21,-2.0579,95,0.20827,82,-0.0566
ENSG00000177225,GATD1,48,0.65482,22,-0.6932,89,1.57636,56,0.77167,32,-0.1282,14,-1.6721
ENSG00000184524,CEND1,275,-0.1296,90,-1.7888,85,-1.8746,307,0.06280,381,0.44608,353,0.44922
ENSG00000177542,SLC25A22,86,0.40585,11,-2.7266,43,-0.7223,85,0.31934,82,0.29582,68,-0.0379
ENSG00000177600,RPLP2,1184,0.69650,1173,0.54029,1348,0.76703,454,-0.9312,897,0.12278,506,-1.0371
ENSG00000177700,POLR2L,290,0.62449,182,-0.2354,227,0.11175,110,-1.0026,315,0.70801,146,-0.7853
ENSG00000177830,CHID1,36,-0.4486,18,-1.3845,79,0.85954,33,-0.4943,72,0.79409,43,-0.1396
ENSG00000183020,AP2A2,77,-0.8218,59,-1.1115,119,-0.0607,111,-0.1625,111,-0.1735,172,0.88422
ENSG00000078902,TOLLIP,164,-0.3547,35,-2.5910,106,-0.9592,143,-0.5085,263,0.48928,257,0.65830
ENSG00000174672,BRSK2,77,0.39977,21,-1.6134,39,-0.7279,105,0.82750,53,-0.2672,62,-0.0162
ENSG00000182208,MOB2,16,-1.0983,6,-2.4694,40,0.39960,34,0.11540,57,1.07315,33,0.11557
ENSG00000184545,DUSP8,137,1.73623,19,-1.7994,48,-0.4098,74,0.26624,51,-0.3515,33,-1.3047
ENSG00000117984,CTSD,192,-0.3310,114,-1.0698,349,0.66406,222,-0.0531,228,-0.0136,254,0.24578
ENSG00000214026,MRPL23,45,0.03804,13,-1.7652,22,-1.0022,51,0.25466,76,1.00562,39,-0.2609
ENSG00000110651,CD81,373,0.50030,235,-0.3165,651,1.33104,128,-1.2401,330,0.23120,192,-0.8604
ENSG00000269821,KCNQ1OT1,76,-0.7147,82,-0.5027,192,0.83347,581,2.94722,48,-1.3803,60,-1.2854
ENSG00000129757,CDKN1C,18,-0.5606,181,3.83930,19,-0.4062,6,-2.1157,5,-2.3111,11,-1.5724
ENSG00000205531,NAP1L4,105,-0.4271,113,-0.2517,125,-0.1005,197,0.62416,167,0.39399,129,-0.0688
ENSG00000110619,CARS,43,-0.7356,78,0.30085,72,0.17368,64,-0.0225,62,-0.0780,75,0.36272
ENSG00000005801,ZNF195,28,-0.3339,27,-0.3566,20,-0.8201,72,1.20683,38,0.17457,33,-0.0898
ENSG00000167323,STIM1,27,-0.5704,14,-1.4427,18,-1.0768,22,-0.7810,53,0.62803,48,0.66984
ENSG00000167325,RRM1,36,-0.0038,40,0.16614,18,-1.0534,51,0.52588,27,-0.5090,40,0.24300
ENSG00000110148,CCKBR,32,0.27445,3,-3.0901,10,-1.5275,16,-0.8712,29,0.07666,36,0.62903
ENSG00000166311,SMPD1,27,-0.4457,25,-0.5137,50,0.58683,13,-1.4409,35,0.01558,42,0.49358
ENSG00000166313,APBB1,193,-0.5163,198,-0.4021,184,-0.5168,153,-0.7973,331,0.43799,314,0.49821
ENSG00000110171,TRIM3,12,-1.1552,1,-3.7143,43,1.00525,32,0.51239,34,0.69275,24,0.08292
ENSG00000132254,ARFIP2,25,-0.6472,10,-1.8596,6,-2.6119,41,0.18818,61,0.94500,43,0.43142
ENSG00000132286,TIMM10B,40,0.25886,30,-0.2357,35,-0.0064,20,-0.8236,46,0.45273,32,-0.2217
ENSG00000166333,ILK,57,0.06358,37,-0.5960,150,1.65668,31,-0.8708,78,0.61018,34,-0.9835
ENSG00000166337,TAF10,109,0.58748,84,0.06204,61,-0.4227,50,-0.7354,115,0.62185,60,-0.6529
ENSG00000166340,TPP1,108,0.66189,82,0.08727,188,1.45981,67,-0.2133,66,-0.2610,42,-1.2201
ENSG00000158042,MRPL17,30,-0.5355,16,-1.3293,47,0.25590,10,-1.9764,80,1.28280,39,-0.0374
ENSG00000175390,EIF3F,156,0.36557,136,0.08222,190,0.61152,75,-0.8284,156,0.32923,99,-0.5688
ENSG00000166402,TUB,68,0.18889,14,-2.1769,59,-0.0652,63,0.02214,107,0.99589,50,-0.4818
ENSG00000166405,RIC3,38,-0.2331,12,-1.9589,43,-0.0055,86,1.08842,39,-0.2026,47,0.16532
ENSG00000166441,RPL27A,964,0.86843,890,0.55180,1296,1.17714,453,-0.5044,536,-0.2669,313,-1.3956
ENSG00000166452,AKIP1,25,0.10363,6,-2.0178,45,1.01363,26,0.11077,27,0.24159,20,-0.3269
ENSG00000175348,TMEM9B,66,0.00939,52,-0.3597,93,0.55686,51,-0.3833,79,0.31756,60,-0.1953
ENSG00000175352,NRIP3,76,-0.2487,23,-1.9557,26,-1.7812,180,1.18112,138,0.83133,79,-0.2128
ENSG00000184014,DENND5A,75,0.19022,148,1.27839,94,0.52134,52,-0.4014,53,-0.4123,51,-0.6103
ENSG00000166471,TMEM41B,31,-0.4873,51,0.36938,55,0.50063,26,-0.6730,48,0.29984,41,0.02368
ENSG00000205339,IPO7,81,-0.8439,126,-0.0443,151,0.22850,153,0.25399,130,-0.0057,152,0.38480
ENSG00000133789,SWAP70,39,-0.0745,53,0.41031,159,2.36727,35,-0.2302,8,-2.5389,29,-0.6757
ENSG00000133812,SBF2,37,0.23156,39,0.26819,71,1.23335,63,1.03274,14,-1.2992,23,-0.7566
ENSG00000255823,MTRNR2L8,3583,1.51377,2511,0.53576,1606,-0.1699,2071,0.22756,816,-1.2709,945,-1.2960
ENSG00000110315,RNF141,115,0.19078,196,1.01996,92,-0.1933,108,0.06113,112,0.12564,78,-0.6353
ENSG00000072952,MRVI1,79,0.98512,66,0.46282,165,2.05883,44,-0.1676,23,-1.2216,16,-2.1256
ENSG00000198730,CTR9,52,-0.6412,100,0.47366,98,0.44901,105,0.55709,28,-1.5479,90,0.47618
ENSG00000110321,EIF4G2,340,-0.1831,243,-0.6657,539,0.57610,297,-0.3630,475,0.41054,366,-0.0583
ENSG00000236287,ZBED5,35,-0.4633,54,0.28670,63,0.51820,51,0.19372,35,-0.4210,49,0.18761
ENSG00000110328,GALNT18,10,-1.5986,1,-4.5992,82,1.92329,15,-0.7820,45,0.98301,24,-0.1790
ENSG00000170242,USP47,66,-0.6069,179,1.06842,113,0.31006,185,1.11700,62,-0.6487,81,-0.3043
ENSG00000050165,DKK3,526,-0.2884,285,-1.1750,567,-0.1278,326,-0.9709,725,0.28290,760,0.53037
ENSG00000133816,MICAL2,52,-0.9412,26,-1.8458,41,-1.1699,133,0.61765,83,-0.1240,129,0.96845
ENSG00000197702,PARVA,60,0.28182,22,-1.2841,92,0.92481,36,-0.5348,51,-0.0272,48,-0.1690
ENSG00000187079,TEAD1,60,0.80209,60,0.64501,82,1.16303,50,0.36221,21,-1.0662,21,-1.2564
ENSG00000133794,ARNTL,28,-0.2406,6,-2.5200,32,-0.0020,18,-0.8629,35,0.17633,41,0.63257
ENSG00000148925,BTBD10,44,-1.4631,32,-1.7596,34,-1.6804,59,-0.8687,122,0.28405,169,1.43111
ENSG00000197601,FAR1,27,-1.5637,97,0.57658,114,0.84005,142,1.20743,58,-0.2607,66,-0.0627
ENSG00000262655,SPON1,88,2.07511,44,0.30490,50,0.51250,13,-1.5415,15,-1.3371,13,-1.8572
ENSG00000129083,COPB1,41,-0.4294,48,-0.1156,75,0.57997,41,-0.3698,57,0.15451,55,0.13348
ENSG00000129084,PSMA1,68,-0.9446,54,-1.1818,89,-0.4186,49,-1.3067,172,0.68080,156,0.75175
ENSG00000110693,SOX6,48,0.08261,51,0.17479,67,0.59814,89,1.07900,68,0.69395,22,-1.4713
ENSG00000110696,C11orf58,174,-0.6083,276,0.18955,258,0.08197,272,0.16276,237,-0.0576,276,0.29314
ENSG00000110700,RPS13,769,0.84041,676,0.45393,708,0.52843,246,-1.1068,563,0.17770,307,-1.0410
ENSG00000011405,PIK3C2A,132,0.64027,112,0.25359,175,0.98221,130,0.49176,54,-0.9205,63,-0.8524
ENSG00000070081,NUCB2,52,-0.8654,184,1.24853,132,0.69411,90,0.07197,51,-0.8369,89,0.10277
ENSG00000129159,KCNC1,46,-0.6906,0,-6.4234,45,-0.6224,119,0.87862,79,0.25482,85,0.56146
ENSG00000129158,SERGEF,79,0.18691,35,-1.0677,82,0.22643,77,0.12841,90,0.39428,63,-0.2659
ENSG00000110768,GTF2H1,32,-0.6981,33,-0.5227,16,-1.6341,54,0.22468,58,0.37343,59,0.58346
ENSG00000134333,LDHA,108,-1.5465,127,-1.1322,147,-0.9182,114,-1.3017,349,0.46251,415,1.23284
ENSG00000074319,TSG101,45,-0.4576,53,-0.1567,38,-0.6383,71,0.31997,72,0.35633,63,0.19643
ENSG00000110786,PTPN5,42,-0.5058,4,-3.6511,12,-2.2867,47,-0.2587,107,1.22411,63,0.32406
ENSG00000166833,NAV2,46,0.54466,55,0.72115,75,1.24616,55,0.72585,24,-0.5902,16,-1.5009
ENSG00000165973,NELL1,11,-1.9320,9,-1.9937,4,-3.2299,34,-0.1113,30,-0.2912,66,1.87881
ENSG00000171714,ANO5,31,-0.7102,13,-1.8877,43,-0.1380,43,-0.1371,44,-0.1062,66,0.89593
ENSG00000198168,SVIP,84,-0.5711,253,1.28394,49,-1.3011,109,-0.0845,86,-0.4819,132,0.34505
ENSG00000187398,LUZP2,24,-0.8197,78,1.09913,26,-0.6065,71,0.95395,51,0.44409,32,-0.4489
ENSG00000134343,ANO3,27,-1.0201,5,-3.1595,9,-2.4987,19,-1.3996,47,-0.0885,86,1.70452
ENSG00000109881,CCDC34,44,-0.6183,38,-0.7522,39,-0.7292,85,0.47686,36,-0.8986,90,0.96024
ENSG00000148943,LIN7C,81,0.25655,46,-0.6433,50,-0.5368,92,0.41643,74,0.08436,68,-0.0928
ENSG00000152219,ARL14EP,30,-0.8229,52,0.10795,24,-1.0441,30,-0.7398,57,0.29354,63,0.70110
ENSG00000066382,MPPED2,31,0.53551,6,-1.8969,15,-0.6253,23,-0.0453,33,0.58662,20,-0.3136
ENSG00000170946,DNAJC24,36,0.04748,54,0.70332,56,0.74911,33,-0.0938,20,-0.8740,32,-0.1625
ENSG00000148950,IMMP1L,29,-0.4837,37,-0.0379,31,-0.3302,6,-2.6430,82,1.44391,34,-0.2659
ENSG00000109911,ELP4,32,0.61285,25,0.06639,48,1.12398,47,1.08146,13,-0.9972,13,-1.1635
ENSG00000007372,PAX6,99,1.59721,72,0.65258,62,0.40843,32,-0.6363,38,-0.3674,16,-2.0094
ENSG00000049449,RCN1,62,0.05134,20,-1.6239,84,0.51258,19,-1.7313,93,0.76716,58,-0.0929
ENSG00000149100,EIF3M,86,-0.1235,79,-0.2394,104,0.19385,54,-0.8254,93,0.01671,103,0.27641
ENSG00000060749,QSER1,32,-0.1841,101,1.75677,46,0.42058,28,-0.3148,15,-1.2969,31,-0.2830
ENSG00000280798,LINC00294,51,0.25443,26,-0.7944,38,-0.2540,47,0.08160,59,0.49315,40,-0.2756
ENSG00000176102,CSTF3,33,-0.4597,38,-0.1720,25,-0.8341,39,-0.1458,59,0.54390,48,0.25862
ENSG00000110422,HIPK3,33,-0.7130,54,0.14708,134,1.65493,73,0.60961,30,-0.8050,44,-0.2411
ENSG00000110427,KIAA1549L,150,-0.5681,47,-2.2239,89,-1.2664,168,-0.3159,181,-0.2189,312,1.16066
ENSG00000085063,CD59,226,-0.0125,112,-1.0782,481,1.21456,94,-1.3445,231,0.02404,227,-0.0101
ENSG00000110429,FBXO3,40,-1.0177,46,-0.6634,80,0.17862,77,0.12098,91,0.41187,85,0.42879
ENSG00000135363,LMO2,29,-1.0405,23,-1.2580,475,4.78085,21,-1.3320,29,-0.9651,3,-4.5675
ENSG00000135387,CAPRIN1,90,-0.8337,146,0.02228,169,0.25277,123,-0.2465,155,0.13257,170,0.42204
ENSG00000135372,NAT10,21,-0.5575,48,0.85551,33,0.24512,59,1.19966,21,-0.5143,25,-0.3034
ENSG00000121691,CAT,51,1.03468,67,1.26631,79,1.55885,1,-4.6497,27,-0.2260,9,-2.2322
ENSG00000110435,PDHX,43,-0.6574,30,-1.1161,42,-0.6281,66,0.08152,51,-0.3533,90,0.94658
ENSG00000110436,SLC1A2,4651,2.06088,1280,-0.6329,2063,0.10435,1320,-0.5860,1040,-1.0075,880,-1.5554
ENSG00000149090,PAMR1,45,1.83977,1,-4.1913,32,0.76058,15,-0.4584,12,-0.7740,10,-1.3160
ENSG00000179431,FJX1,26,-0.1142,0,-5.8675,29,0.02677,13,-1.1669,14,-1.1391,44,1.21077
ENSG00000166326,TRIM44,308,-0.0947,342,0.08407,269,-0.2905,579,0.93604,203,-0.7655,338,0.10271
ENSG00000110442,COMMD9,41,-0.2489,24,-1.0011,40,-0.2273,15,-1.7110,76,0.86219,51,0.20518
ENSG00000166352,C11orf74,23,-0.7167,9,-1.9377,55,0.73224,3,-3.3102,44,0.41501,45,0.67398
ENSG00000148948,LRRC4C,54,-0.8428,82,-0.1135,70,-0.3391,118,0.46399,66,-0.4798,115,0.70664
ENSG00000166181,API5,55,-0.7490,67,-0.3683,86,0.01667,87,0.04656,64,-0.4581,113,0.75900
ENSG00000052841,TTC17,21,-0.8809,35,-0.0196,85,1.43445,52,0.59944,41,0.22820,29,-0.4598
ENSG00000149084,HSD17B12,116,0.05392,201,0.93613,137,0.31277,165,0.60786,106,-0.0941,80,-0.7351
ENSG00000151348,EXT2,21,-0.8708,15,-1.2262,25,-0.5073,31,-0.1964,37,0.10514,49,0.89737
ENSG00000019505,SYT13,110,-0.7418,35,-2.3345,36,-2.2946,101,-0.7753,242,0.64873,238,0.94831
ENSG00000175264,CHST1,125,0.18630,17,-2.8327,96,-0.2552,77,-0.5948,131,0.25081,129,0.32159
ENSG00000121671,CRY2,70,0.01005,25,-1.5197,71,0.05051,78,0.18589,72,0.07387,74,0.17136
ENSG00000121653,MAPK8IP1,263,1.10959,137,-0.1820,134,-0.2181,82,-0.9723,176,0.22531,102,-0.8632
ENSG00000121680,PEX16,49,0.87631,11,-1.5591,15,-1.0815,29,-0.1510,38,0.29378,27,-0.3605
ENSG00000135365,PHF21A,31,0.18997,38,0.47302,42,0.64158,52,1.00676,16,-0.9025,21,-0.5841
ENSG00000149091,DGKZ,387,0.89783,81,-1.6849,259,0.06218,327,0.43210,290,0.26709,165,-0.8644
ENSG00000175224,ATG13,50,0.02104,44,-0.1858,32,-0.6384,56,0.19783,60,0.32578,48,-0.0605
ENSG00000175220,ARHGAP1,34,0.01450,56,0.81917,52,0.71893,29,-0.2207,31,-0.1342,27,-0.4777
ENSG00000175216,CKAP5,78,-0.8866,111,-0.2410,107,-0.2983,89,-0.5787,117,-0.1728,181,0.90547
ENSG00000134569,LRP4,97,2.05294,34,-0.2512,52,0.40252,12,-1.7500,25,-0.7644,16,-1.7148
ENSG00000149179,C11orf49,50,-0.4165,19,-1.7722,60,-0.0629,41,-0.6500,92,0.66062,73,0.36003
ENSG00000149182,ARFGAP2,63,-0.3304,73,-0.0324,88,0.25285,71,-0.0870,76,0.01452,81,0.17559
ENSG00000134575,ACP2,20,-0.7294,10,-1.6178,49,0.77314,15,-1.0834,42,0.56722,35,0.36306
ENSG00000110514,MADD,76,-0.5964,32,-1.7842,42,-1.4066,85,-0.3437,133,0.38721,145,0.83175
ENSG00000165916,PSMC3,189,0.18367,145,-0.2623,127,-0.4609,133,-0.3901,189,0.16526,176,0.06099
ENSG00000149187,CELF1,134,-0.1576,82,-0.8861,210,0.57305,230,0.71978,108,-0.5021,152,0.09412
ENSG00000213619,NDUFS3,127,-0.2578,104,-0.5269,122,-0.2765,60,-1.3388,212,0.65338,162,0.24857
ENSG00000110536,PTPMT1,50,0.44420,39,-0.0539,68,0.83177,29,-0.4986,59,0.68997,23,-1.1130
ENSG00000172247,C1QTNF4,215,0.46950,44,-2.0145,104,-0.7423,96,-0.8642,321,1.18150,133,-0.5230
ENSG00000109919,MTCH2,79,-0.0127,105,0.43915,61,-0.4020,55,-0.5600,59,-0.4988,92,0.34454
ENSG00000109920,FNBP4,55,0.04295,56,0.08461,92,0.85984,161,1.84916,17,-1.7475,37,-0.7637
ENSG00000149177,PTPRJ,21,-0.3323,6,-2.0581,40,0.73611,22,-0.2043,30,0.31207,27,0.17957
ENSG00000149136,SSRP1,65,-0.0655,53,-0.3775,64,-0.0813,67,-0.0215,64,-0.0973,75,0.22882
ENSG00000186907,RTN4RL2,38,-0.5123,4,-3.5018,31,-0.7017,21,-1.2786,58,0.24944,73,1.02164
ENSG00000134809,TIMM10,49,-0.2482,29,-0.9882,35,-0.7049,15,-1.9792,117,1.37224,54,-0.0980
ENSG00000156587,UBE2L6,42,0.19183,42,0.16914,88,1.36365,28,-0.4854,48,0.41053,23,-1.0511
ENSG00000149131,SERPING1,21,-0.5893,11,-1.4197,192,3.51989,20,-0.5837,17,-0.8818,13,-1.5856
ENSG00000166793,YPEL4,23,-0.8274,5,-2.7454,18,-1.0447,41,0.17106,46,0.39980,50,0.82270
ENSG00000156599,ZDHHC5,15,-0.6635,14,-0.6488,17,-0.4117,43,1.05145,33,0.72313,20,-0.1946
ENSG00000156603,MED19,48,-0.2423,66,0.29078,46,-0.2708,41,-0.4427,55,0.00362,61,0.26338
ENSG00000213593,TMX2,81,-0.1851,65,-0.4824,73,-0.3110,79,-0.1970,107,0.30104,98,0.21961
ENSG00000211450,SELENOH,161,-0.4969,100,-1.1460,101,-1.1323,67,-1.7453,358,0.94157,259,0.49720
ENSG00000198561,CTNND1,47,-0.1353,57,0.17295,112,1.28487,41,-0.3166,33,-0.7204,49,-0.0977
ENSG00000186660,ZFP91,132,-0.3223,277,0.90817,120,-0.4131,244,0.69957,101,-0.7224,161,0.05635
ENSG00000110048,OSBP,35,-0.5910,57,0.26911,68,0.54091,48,-0.0140,44,-0.1341,52,0.18971
ENSG00000166900,STX3,11,-1.3479,9,-1.4230,54,1.29543,32,0.42717,27,0.21065,27,0.21261
ENSG00000166902,MRPL16,40,-0.5545,30,-0.9341,37,-0.5943,34,-0.7451,88,0.83837,63,0.35112
ENSG00000110107,PRPF19,52,-1.1672,27,-1.9720,56,-0.8928,132,0.41224,152,0.71525,129,0.61286
ENSG00000110108,TMEM109,20,-0.4164,12,-1.1658,90,2.13767,2,-3.4248,22,-0.2439,25,-0.0801
ENSG00000006118,TMEM132A,129,0.59989,11,-3.1079,90,-0.0823,39,-1.3392,158,0.92175,78,-0.4305
ENSG00000167986,DDB1,93,-0.7237,48,-1.5967,217,0.70511,113,-0.3165,200,0.64060,151,0.19033
ENSG00000149532,CPSF7,42,0.12003,37,-0.1018,92,1.38790,16,-1.3749,32,-0.3379,35,-0.2395
ENSG00000167985,SDHAF2,30,-0.3732,20,-0.8902,49,0.43553,18,-1.0593,35,-0.0972,46,0.58518
ENSG00000011347,SYT7,116,-0.1458,41,-1.6650,50,-1.3908,168,0.46659,108,-0.2393,161,0.64090
ENSG00000134780,DAGLA,38,0.33243,4,-2.9404,19,-0.8185,49,0.67826,25,-0.4283,36,0.29072
ENSG00000134825,TMEM258,125,0.21740,164,0.61631,93,-0.2722,34,-1.7860,138,0.37668,101,-0.2213
ENSG00000134824,FADS2,138,2.03007,41,-0.4988,95,0.79712,18,-1.7379,30,-1.0387,24,-1.6979
ENSG00000149485,FADS1,158,0.68348,319,1.74201,200,0.92984,130,0.23390,32,-1.9852,54,-1.4449
ENSG00000221968,FADS3,34,-0.0494,12,-1.6342,53,0.66202,27,-0.4103,33,-0.0855,39,0.25569
ENSG00000167996,FTH1,5389,1.10758,4823,0.67099,2546,-0.3383,1931,-0.7602,3175,0.00412,1871,-1.0874
ENSG00000162174,ASRGL1,265,1.06296,214,0.47380,151,-0.0784,142,-0.1695,130,-0.3236,99,-0.9690
ENSG00000124942,AHNAK,84,-0.0044,115,0.48389,601,3.85165,27,-1.7040,19,-2.2979,12,-3.3245
ENSG00000254772,EEF1G,508,0.76520,446,0.39487,661,1.04221,206,-0.7974,397,0.23202,176,-1.3641
ENSG00000149541,B3GAT3,55,0.26036,33,-0.5791,50,0.06489,28,-0.7986,53,0.19959,48,-0.0025
ENSG00000089597,GANAB,40,-0.3979,16,-1.6724,94,1.02510,36,-0.4826,65,0.47782,50,0.00683
ENSG00000204922,UQCC3,30,-0.3216,30,-0.2629,14,-1.4084,35,-0.0543,70,1.21788,32,-0.2818
ENSG00000162191,UBXN1,88,0.12047,84,0.02657,51,-0.7315,60,-0.4950,98,0.28712,84,0.03663
ENSG00000168000,BSCL2,203,-0.8979,82,-2.1342,221,-0.6572,195,-0.8459,539,0.83328,444,0.69839
ENSG00000162188,GNG3,406,-0.0454,80,-2.4718,135,-1.7006,164,-1.4162,651,0.79928,503,0.47198
ENSG00000214753,HNRNPUL2,183,0.34980,128,-0.2706,136,-0.1739,186,0.31165,161,0.09084,132,-0.3172
ENSG00000162222,TTC9C,21,-0.3846,11,-1.2117,0,-5.8085,22,-0.2326,41,0.81537,31,0.49492
ENSG00000168002,POLR2G,65,0.19583,84,0.57007,69,0.25448,39,-0.5993,71,0.34219,46,-0.5149
ENSG00000168569,TMEM223,23,0.06311,20,-0.1765,30,0.42855,5,-2.1199,20,-0.2441,26,0.32994
ENSG00000162236,STX5,23,-0.4839,23,-0.4068,63,1.19363,23,-0.4389,45,0.68391,25,-0.4082
ENSG00000133316,WDR74,20,-0.5319,9,-1.6410,18,-0.5680,19,-0.5012,45,0.93559,30,0.30256
ENSG00000168003,SLC3A2,91,0.28302,46,-0.8265,165,1.20672,39,-1.0512,95,0.32937,62,-0.5321
ENSG00000168539,CHRM1,43,-0.4038,4,-3.6911,20,-1.4713,24,-1.2181,65,0.33137,78,1.01905
ENSG00000176485,PLAAT3,70,-0.3493,482,3.20175,168,1.10289,28,-1.6802,37,-1.3280,29,-2.0550
ENSG00000133318,RTN3,499,-1.3487,631,-0.8424,414,-1.4733,530,-1.1041,1090,-0.0033,1791,1.44722
ENSG00000188070,C11orf95,54,1.51867,1,-4.3707,26,-0.0358,13,-1.1048,24,-0.1455,19,-0.6838
ENSG00000072518,MARK2,52,0.29671,24,-0.9744,30,-0.5942,48,0.10747,56,0.38707,42,-0.1316
ENSG00000176340,COX8A,598,0.39443,246,-1.0459,313,-0.6805,205,-1.3166,805,0.90311,435,-0.2605
ENSG00000167770,OTUB1,93,-0.4792,36,-1.8117,104,-0.2466,73,-0.7731,201,0.90231,138,0.29473
ENSG00000168439,STIP1,51,-0.5370,45,-0.6319,50,-0.4869,52,-0.4129,122,1.05292,69,0.02490
ENSG00000149743,TRPT1,30,0.16698,17,-0.7295,44,0.73641,3,-3.1521,45,0.87287,23,-0.4146
ENSG00000149761,NUDT22,41,0.52255,20,-0.6591,11,-1.5047,7,-2.1193,33,0.07912,36,0.33157
ENSG00000110011,DNAJC4,54,0.83754,24,-0.6111,43,0.29122,35,-0.0016,43,0.34146,22,-0.9640
ENSG00000173511,VEGFB,162,1.30462,69,-0.3615,133,0.66801,74,-0.2526,89,0.02937,39,-1.5625
ENSG00000173486,FKBP2,75,0.15433,96,0.52704,61,-0.1960,20,-1.8446,125,1.08385,49,-0.7290
ENSG00000173457,PPP1R14B,61,0.62464,42,-0.0846,44,0.00399,36,-0.2953,51,0.26299,33,-0.6062
ENSG00000002330,BAD,133,0.43132,40,-1.4635,87,-0.3045,51,-1.1207,182,0.97056,88,-0.4104
ENSG00000173264,GPR137,39,0.49799,15,-1.0658,26,-0.1857,38,0.36043,63,1.39911,13,-1.5579
ENSG00000173153,ESRRA,32,-0.2916,15,-1.3742,64,0.86361,31,-0.2970,36,-0.0508,42,0.25674
ENSG00000173113,TRMT112,108,-0.2807,70,-0.9019,139,0.15492,68,-0.9344,227,1.07020,117,-0.1753
ENSG00000126432,PRDX5,454,0.09587,198,-1.1877,292,-0.6012,193,-1.2187,695,0.85904,434,0.01628
ENSG00000162302,RPS6KA4,42,0.59753,9,-1.8228,55,0.93022,20,-0.6566,45,0.65873,20,-0.8724
ENSG00000110076,NRXN2,157,0.19151,45,-1.7295,82,-0.8328,270,1.04165,188,0.50021,119,-0.3788
ENSG00000168066,SF1,115,0.10671,80,-0.4698,191,0.90449,83,-0.4246,141,0.44910,87,-0.4977
ENSG00000168067,MAP4K2,60,0.56758,16,-1.5228,81,0.95191,61,0.47213,43,-0.0882,32,-0.7165
ENSG00000068971,PPP2R5B,45,-0.2335,30,-0.7763,29,-0.8458,57,0.17472,73,0.63651,53,0.09108
ENSG00000213465,ARL2,109,-0.2754,160,0.37244,89,-0.5429,84,-0.6298,189,0.71780,121,-0.0984
ENSG00000110025,SNX15,22,-0.0784,26,0.22531,42,1.00809,26,0.22998,34,0.74262,13,-1.1134
ENSG00000162300,ZFPL1,19,-0.2842,22,-0.0090,9,-1.3297,30,0.48524,40,1.09860,17,-0.4825
ENSG00000149823,VPS51,102,0.44061,44,-0.9328,112,0.50698,68,-0.2847,96,0.27584,67,-0.4193
ENSG00000149809,TM7SF2,43,-0.4708,34,-0.7547,68,0.28335,30,-0.9358,86,0.75183,60,0.13369
ENSG00000149806,FAU,895,0.75999,816,0.45164,618,0.01090,285,-1.1689,740,0.32690,417,-0.8167
ENSG00000162298,SYVN1,23,-0.5482,36,0.22777,47,0.63767,12,-1.4251,44,0.61065,31,-0.0362
ENSG00000014216,CAPN1,33,-0.2205,26,-0.5748,56,0.61579,13,-1.5430,58,0.76169,36,-0.1171
ENSG00000133884,DPF2,28,0.05684,38,0.50383,41,0.64694,39,0.54858,37,0.53114,16,-1.1116
ENSG00000245532,NEAT1,135,-0.7042,264,0.42974,1460,3.92161,243,0.30142,41,-2.4788,31,-3.2714
ENSG00000251562,MALAT1,8385,-0.7689,17616,0.49090,37780,1.79919,60541,2.75654,4567,-1.6611,3563,-2.3977
ENSG00000142186,SCYL1,50,-0.4084,17,-1.9231,55,-0.2107,39,-0.7086,94,0.72011,73,0.37677
ENSG00000168056,LTBP3,75,0.84710,22,-1.2051,132,1.62204,44,-0.1648,45,-0.1581,26,-1.3114
ENSG00000176973,FAM89B,54,0.17452,35,-0.5167,65,0.45066,34,-0.5681,79,0.84639,37,-0.6123
