Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to10,Feature log2 fold change topic 7to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000080298,RFX3,11,-1.5399,31,0.02942,62,1.56845,11,-1.8251,48,0.69347,19,-0.7524
ENSG00000106688,SLC1A1,53,-0.1241,64,0.18813,87,0.88447,54,-0.1353,25,-1.2526,4,-3.7063
ENSG00000106993,CDC37L1,65,0.10922,78,0.43303,69,0.26266,55,-0.2263,29,-1.1354,53,-0.2015
ENSG00000147853,AK3,51,-0.1198,56,0.04747,36,-0.7579,39,-0.7049,121,1.30453,112,1.15893
ENSG00000099219,ERMP1,23,0.18390,11,-0.9487,16,-0.4916,15,-0.5955,19,-0.1073,74,2.19847
ENSG00000183354,KIAA2026,92,-0.3383,165,0.66181,96,-0.3240,99,-0.3054,115,0.01173,152,0.44712
ENSG00000137040,RANBP6,82,0.19015,61,-0.2921,83,0.27207,93,0.58381,18,-2.0986,25,-1.5818
ENSG00000147854,UHRF2,21,-0.3085,37,0.61802,25,-0.0476,25,-0.0888,16,-0.7651,26,-0.0189
ENSG00000137038,DMAC1,74,-1.0209,165,0.24218,154,0.12915,152,0.11529,98,-0.5982,157,0.13366
ENSG00000153707,PTPRD,166,0.17227,91,-0.8218,120,-0.3997,144,-0.0764,135,-0.1564,371,1.51872
ENSG00000225706,PTPRD-AS1,13,-0.2688,12,-0.4826,10,-0.7052,14,-0.2110,12,-0.4257,51,2.02340
ENSG00000107186,MPDZ,109,0.68456,47,-0.6897,59,-0.3563,48,-0.7821,89,0.36601,193,1.67919
ENSG00000147862,NFIB,232,1.06328,111,-0.1473,117,-0.0552,44,-1.8349,350,1.80348,117,-0.0505
ENSG00000175893,ZDHHC21,97,0.60360,57,-0.2651,88,0.56670,61,-0.1900,56,-0.2623,24,-1.5436
ENSG00000155158,TTC39B,12,-1.2874,26,-0.1185,23,-0.3584,46,1.25789,18,-0.6741,1,-4.6121
ENSG00000164975,SNAPC3,95,0.97408,47,-0.1860,55,0.10857,48,-0.1664,46,-0.2021,33,-0.6955
ENSG00000164985,PSIP1,688,1.14167,211,-0.8060,364,0.11498,309,-0.2184,283,-0.2993,394,0.21884
ENSG00000164989,CCDC171,37,0.98051,20,-0.0014,12,-0.8999,17,-0.3647,42,1.22951,18,-0.1773
ENSG00000107295,SH3GL2,447,0.42050,264,-0.4433,414,0.37323,433,0.53535,129,-1.4829,41,-3.1591
ENSG00000155876,RRAGA,161,-0.0469,114,-0.6300,218,0.55592,188,0.28537,91,-0.9184,102,-0.7501
ENSG00000147874,HAUS6,47,1.35726,12,-0.8994,17,-0.4046,15,-0.6926,29,0.51917,41,1.08384
ENSG00000137154,RPS6,640,-0.5725,1345,0.67508,572,-0.8657,712,-0.5369,1468,0.74377,1748,1.03795
ENSG00000155886,SLC24A2,538,0.59385,213,-0.9169,151,-1.5547,593,1.18612,217,-0.8241,448,0.29933
ENSG00000171843,MLLT3,69,1.02823,25,-0.6184,41,0.21026,30,-0.4042,36,-0.0359,42,0.19656
ENSG00000188352,FOCAD,45,-0.1781,45,-0.2072,62,0.39980,67,0.65163,11,-2.2633,8,-2.6767
ENSG00000198642,KLHL9,59,0.50136,37,-0.2455,29,-0.6876,51,0.41652,46,0.11150,41,-0.0544
ENSG00000107105,ELAVL2,87,-0.6957,157,0.24564,124,-0.1865,207,1.02189,28,-2.3757,12,-3.5633
ENSG00000198680,TUSC1,31,0.43655,24,0.05216,28,0.40295,21,-0.2195,17,-0.4913,14,-0.7396
ENSG00000120159,CAAP1,24,0.65619,17,0.06459,19,0.34752,11,-0.6461,16,-0.0111,15,-0.0834
ENSG00000137055,PLAA,49,0.91185,19,-0.5932,29,0.10447,33,0.37086,8,-1.8314,18,-0.6299
ENSG00000096872,IFT74,44,0.47615,32,-0.0402,21,-0.7419,27,-0.3511,73,1.33463,35,0.13203
ENSG00000120162,MOB3B,28,-0.1575,16,-1.0634,28,-0.2194,18,-1.0810,25,-0.3259,135,2.60393
ENSG00000147894,C9orf72,26,-0.0229,22,-0.3266,28,0.05118,32,0.40709,25,-0.1063,15,-0.8800
ENSG00000122729,ACO1,31,0.95248,16,-0.0394,8,-1.1997,14,-0.3773,48,1.75354,10,-0.8440
ENSG00000197579,TOPORS,56,1.06975,23,-0.4101,27,-0.1099,16,-1.1300,39,0.48952,61,1.21034
ENSG00000235453,SMIM27,27,-0.5305,47,0.39078,34,-0.1854,37,-0.0459,32,-0.2730,50,0.44460
ENSG00000165264,NDUFB6,168,-0.6750,240,-0.1351,367,0.71233,273,0.11204,95,-1.5291,179,-0.5756
ENSG00000137074,APTX,37,0.49293,34,0.41026,20,-0.5174,24,-0.2070,33,0.33117,27,-0.0093
ENSG00000086061,DNAJA1,675,0.46534,402,-0.3853,562,0.21231,541,0.15610,289,-0.8590,433,-0.2377
ENSG00000122692,SMU1,44,-0.2770,35,-0.6808,59,0.23309,55,0.12706,45,-0.2337,71,0.48457
ENSG00000107262,BAG1,49,-1.0911,120,0.32348,71,-0.6255,125,0.52026,76,-0.4244,120,0.29216
ENSG00000086065,CHMP5,142,-0.2915,140,-0.3349,177,0.06952,201,0.36309,127,-0.4541,166,-0.0400
ENSG00000086102,NFX1,50,0.36544,39,-0.0063,41,0.05602,39,-0.0403,34,-0.2119,34,-0.2322
ENSG00000165271,NOL6,7,-1.5071,20,0.09261,29,0.89306,19,0.03099,9,-1.1491,7,-1.3962
ENSG00000010438,PRSS3,13,-1.6541,40,-0.0021,54,0.64768,52,0.62039,8,-2.3101,4,-3.1983
ENSG00000107341,UBE2R2,99,0.21275,73,-0.2908,93,0.14004,73,-0.3435,106,0.32285,115,0.45445
ENSG00000137073,UBAP2,49,-0.5821,106,0.70764,38,-1.1236,50,-0.7162,175,1.47893,111,0.69602
ENSG00000198876,DCAF12,6,-1.0062,14,0.20147,13,0.03557,13,0.02844,10,-0.3478,17,0.45304
ENSG00000165006,UBAP1,40,-0.3292,59,0.29195,41,-0.3638,59,0.36072,41,-0.3118,42,-0.2536
ENSG00000164978,NUDT2,30,-0.3180,34,-0.1674,47,0.46036,34,-0.2006,28,-0.4670,46,0.31451
ENSG00000164976,MYORG,4,-2.2934,35,0.80088,10,-1.4074,11,-1.3732,107,2.81975,16,-0.5347
ENSG00000164972,C9orf24,13,-1.4742,60,0.92642,35,-0.0552,43,0.39899,16,-1.2603,7,-2.4725
ENSG00000164970,FAM219A,28,-1.2317,86,0.53112,63,-0.0226,74,0.32865,29,-1.2088,52,-0.3197
ENSG00000168913,ENHO,98,-1.2175,420,1.23377,179,-0.3680,163,-0.5957,364,0.82692,130,-0.7961
ENSG00000122756,CNTFR,23,-0.1642,31,0.37531,13,-1.1365,20,-0.4551,82,2.01215,15,-0.7361
ENSG00000164967,RPP25L,7,-1.7628,30,0.37613,30,0.44618,25,0.05594,17,-0.5481,16,-0.6438
ENSG00000137100,DCTN3,141,-0.2381,179,0.14565,174,0.10855,191,0.33603,95,-0.8348,93,-0.8671
ENSG00000147955,SIGMAR1,45,0.54297,29,-0.1408,33,0.06583,31,-0.0510,24,-0.4524,32,-0.0058
ENSG00000213930,GALT,8,-1.0472,18,0.20936,15,-0.0971,20,0.53613,4,-2.0487,17,0.13328
ENSG00000187186,AL162231.1,75,-0.3563,117,0.37087,116,0.41019,101,0.13728,42,-1.2219,32,-1.6101
ENSG00000122733,PHF24,101,-0.0762,107,0.02335,118,0.20413,130,0.46308,58,-0.9246,26,-2.1180
ENSG00000137094,DNAJB5,11,-0.6150,12,-0.5497,22,0.59383,15,-0.2027,25,0.63891,12,-0.4549
ENSG00000165280,VCP,157,0.22167,110,-0.3693,130,-0.0861,154,0.26367,121,-0.1838,134,-0.0270
ENSG00000165283,STOML2,43,-0.7547,56,-0.3875,74,0.08681,88,0.49934,81,0.19981,39,-0.9093
ENSG00000005238,FAM214B,29,0.10150,31,0.20933,20,-0.5587,27,0.02037,40,0.62212,26,-0.0726
ENSG00000198722,UNC13B,65,0.71422,39,-0.1317,51,0.37010,40,-0.0777,27,-0.6487,19,-1.1842
ENSG00000198853,RUSC2,71,-0.0173,85,0.28025,75,0.07382,75,0.09585,47,-0.6609,52,-0.5148
ENSG00000107140,TESK1,30,-0.0902,32,0.03647,39,0.38043,30,-0.0892,25,-0.3630,24,-0.4409
ENSG00000159884,CCDC107,23,-0.4826,29,-0.1098,43,0.66519,26,-0.3549,31,-0.0190,27,-0.1995
ENSG00000137076,TLN1,26,-0.1707,34,0.23468,5,-2.8848,13,-1.4774,111,2.29467,83,1.72362
ENSG00000107175,CREB3,60,0.34178,49,0.01126,56,0.30216,41,-0.3106,38,-0.3640,49,0.01933
ENSG00000070610,GBA2,39,-0.6083,52,-0.1738,58,0.00677,77,0.67375,42,-0.4701,25,-1.2442
ENSG00000107185,RGP1,12,-0.2385,9,-0.8062,25,1.13069,10,-0.7071,11,-0.3915,18,0.36232
ENSG00000137133,HINT2,24,-0.8287,39,-0.0892,37,-0.2098,48,0.36785,42,0.03887,45,0.15192
ENSG00000137103,TMEM8B,35,-0.1363,45,0.26342,37,-0.0985,42,0.19950,34,-0.1751,25,-0.6897
ENSG00000122705,CLTA,231,-0.3256,240,-0.2911,275,-0.0644,358,0.53385,158,-0.9074,287,0.01289
ENSG00000159921,GNE,22,0.07479,19,-0.1560,25,0.29710,20,-0.1012,20,-0.0945,19,-0.1967
ENSG00000137075,RNF38,63,0.28430,43,-0.3457,53,0.00383,65,0.46607,39,-0.4746,28,-0.9846
ENSG00000281649,EBLN3P,34,-0.6794,52,-0.0358,72,0.60885,51,-0.0964,44,-0.3048,38,-0.5405
ENSG00000147905,ZCCHC7,26,0.84112,13,-0.2329,12,-0.4376,11,-0.5559,23,0.69244,25,0.78139
ENSG00000137106,GRHPR,59,-0.6603,85,-0.1188,87,-0.0824,81,-0.2270,72,-0.3495,201,1.31751
ENSG00000175768,TOMM5,102,-0.3896,165,0.40626,138,0.09650,147,0.26378,83,-0.7088,55,-1.3243
ENSG00000107371,EXOSC3,9,-0.5371,11,-0.2864,13,0.05071,14,0.13396,21,0.73167,9,-0.5602
ENSG00000122741,DCAF10,67,0.72539,24,-0.9625,50,0.29168,40,-0.1188,56,0.43848,31,-0.4720
ENSG00000283886,BX664615.2,48,0.57450,22,-0.6391,31,-0.1044,37,0.21366,21,-0.7024,44,0.44851
ENSG00000240240,BX664727.3,19,0.52060,9,-0.5878,15,0.18887,14,0.00754,25,0.93650,1,-3.2986
ENSG00000234665,LERFS,10,-0.5360,13,-0.1291,16,0.25925,16,0.19628,9,-0.6994,14,0.01219
ENSG00000147996,CBWD5,30,0.89486,13,-0.4404,21,0.39097,16,-0.1746,18,0.11998,5,-1.7741
ENSG00000107242,PIP5K1B,13,-1.6868,39,-0.0481,83,1.63474,34,-0.3811,6,-2.6647,5,-3.1292
ENSG00000187866,FAM122A,18,-0.4747,19,-0.4142,31,0.42489,26,0.09375,25,0.03110,19,-0.3627
ENSG00000119139,TJP2,22,-0.6407,6,-2.7057,3,-3.8571,2,-4.0785,166,2.87058,193,3.25469
ENSG00000107282,APBA1,48,0.39619,58,0.78286,32,-0.2830,38,0.03424,16,-1.3179,21,-0.8414
ENSG00000188647,PTAR1,23,-0.3271,32,0.19632,19,-0.7268,22,-0.5387,69,1.49108,40,0.56799
ENSG00000198887,SMC5,33,0.47265,18,-0.4937,14,-0.9629,14,-1.0045,57,1.39843,66,1.67320
ENSG00000119138,KLF9,172,0.42674,112,-0.2692,156,0.33477,141,0.15267,94,-0.5147,56,-1.2945
ENSG00000083067,TRPM3,60,1.08004,31,0.02466,18,-0.9070,29,-0.1265,63,1.16841,13,-1.3250
ENSG00000107362,ABHD17B,50,0.40284,26,-0.6322,27,-0.6512,28,-0.6135,27,-0.5706,140,2.23251
ENSG00000119125,GDA,390,1.22110,132,-0.5688,251,0.61611,176,-0.1045,95,-1.0231,17,-3.5071
ENSG00000107372,ZFAND5,343,0.11535,270,-0.2831,411,0.51316,324,0.03891,260,-0.3134,150,-1.1521
ENSG00000165092,ALDH1A1,49,0.13622,61,0.56722,15,-1.7791,23,-1.2144,186,2.53578,37,-0.2817
ENSG00000198963,RORB,6,-3.7639,61,-0.4919,44,-1.0932,169,2.09846,49,-0.7954,2,-5.3077
ENSG00000135045,C9orf40,2,-2.9840,25,0.45787,24,0.42988,22,0.35578,7,-1.4234,9,-1.1150
ENSG00000156017,CARNMT1,11,-0.6309,15,-0.1261,21,0.47091,17,0.07600,15,-0.1594,10,-0.6924
ENSG00000106733,NMRK1,9,-2.1018,30,-0.4169,52,0.60537,48,0.49918,17,-1.2665,28,-0.4597
ENSG00000134996,OSTF1,47,-0.3740,45,-0.4768,57,-0.1116,71,0.34716,46,-0.4224,88,0.59505
ENSG00000135002,RFK,120,0.04496,102,-0.2271,146,0.44694,146,0.52881,28,-2.1218,22,-2.4496
ENSG00000106772,PRUNE2,94,-1.0496,98,-1.0516,134,-0.6125,290,1.09415,111,-0.7956,280,0.65038
ENSG00000197969,VPS13A,130,0.79197,78,-0.0292,68,-0.2959,95,0.39638,58,-0.4932,27,-1.6042
ENSG00000156052,GNAQ,404,0.68021,256,-0.0558,246,-0.1355,231,-0.2816,351,0.45275,243,-0.1320
ENSG00000148019,CEP78,48,0.94149,18,-0.6342,22,-0.3516,14,-1.1610,46,0.89752,65,1.48210
ENSG00000135069,PSAT1,52,-0.2712,27,-1.3088,16,-2.2089,23,-1.7824,254,2.51307,237,2.36836
ENSG00000106829,TLE4,684,3.22144,27,-2.3989,21,-2.9133,60,-1.3826,179,0.59176,269,1.27993
ENSG00000196781,TLE1,2,-4.1811,51,0.30944,68,0.97891,27,-0.9030,76,0.93110,21,-1.0813
ENSG00000148057,IDNK,12,-0.7256,21,0.06648,20,-0.0336,20,0.05589,31,0.70960,14,-0.5716
ENSG00000135018,UBQLN1,199,0.11803,151,-0.3367,236,0.48921,200,0.17597,77,-1.3227,130,-0.5437
ENSG00000165113,GKAP1,49,0.36398,38,-0.0674,25,-0.7771,32,-0.4108,69,0.91143,72,0.98860
ENSG00000165115,KIF27,22,0.32377,13,-0.5573,9,-1.1709,19,0.09406,43,1.41058,23,0.39264
ENSG00000165119,HNRNPK,480,0.24313,368,-0.1922,479,0.30067,357,-0.2986,405,-0.0241,453,0.15192
ENSG00000148053,NTRK2,500,-0.2731,526,-0.2108,464,-0.4626,436,-0.6304,2081,2.17606,375,-0.7117
ENSG00000135049,AGTPBP1,131,0.82457,60,-0.4489,46,-0.9448,88,0.24869,64,-0.3110,137,0.89940
ENSG00000135040,NAA35,58,0.90027,23,-0.5982,28,-0.2793,35,0.13166,35,0.08769,32,-0.0492
ENSG00000135052,GOLM1,120,0.20398,101,-0.0660,108,0.06156,112,0.14389,105,0.00493,59,-0.8735
ENSG00000135070,ISCA1,106,-0.3588,143,0.12529,157,0.32970,161,0.43592,30,-2.2235,59,-1.2460
ENSG00000083223,TUT7,40,0.85338,15,-0.6702,24,0.08959,15,-0.8036,44,1.02236,30,0.39709
ENSG00000196730,DAPK1,48,0.04850,52,0.16927,79,1.12161,34,-0.6380,32,-0.5973,5,-3.1389
ENSG00000135047,CTSL,43,-0.6646,60,-0.1780,61,-0.1424,69,0.09364,70,0.07574,102,0.69454
ENSG00000156345,CDK20,11,-0.8988,21,0.05625,39,1.48551,15,-0.6245,6,-1.6953,6,-1.7457
ENSG00000106723,SPIN1,175,0.05366,136,-0.3685,213,0.45691,188,0.23500,138,-0.3226,56,-1.6837
ENSG00000148082,SHC3,105,-0.2619,210,0.97155,129,0.07553,112,-0.2159,104,-0.2805,25,-2.3673
ENSG00000123975,CKS2,16,-0.0080,12,-0.4797,20,0.35542,22,0.61854,7,-1.3147,4,-1.9390
ENSG00000187742,SECISBP2,60,0.81165,19,-1.0730,37,0.06886,35,-0.0835,36,0.01342,49,0.47076
ENSG00000187764,SEMA4D,50,-0.5253,40,-0.9117,41,-0.9444,44,-0.9090,66,-0.1029,348,2.92561
ENSG00000165023,DIRAS2,1323,1.64490,360,-0.5467,389,-0.4547,586,0.36835,356,-0.5198,63,-3.0728
ENSG00000148090,AUH,47,0.13199,55,0.40113,49,0.22040,42,-0.0699,15,-1.5834,36,-0.3023
ENSG00000090054,SPTLC1,54,0.25303,34,-0.4915,45,-0.0218,43,-0.1357,47,0.04048,73,0.74588
ENSG00000196305,IARS,85,-0.2306,94,-0.0863,123,0.43785,112,0.28214,68,-0.5876,27,-1.9268
ENSG00000198000,NOL8,50,0.65919,25,-0.4283,29,-0.2273,28,-0.2977,46,0.52287,47,0.56792
ENSG00000185963,BICD2,37,0.01552,36,-0.0317,48,0.52241,31,-0.3919,32,-0.2203,36,-0.0612
ENSG00000288062,AL136981.3,22,0.72492,17,0.29099,16,0.28281,13,-0.1361,12,-0.2600,0,-6.5057
ENSG00000165233,CARD19,3,-2.9976,23,-0.2955,35,0.43650,31,0.23442,24,-0.2247,32,0.21107
ENSG00000131669,NINJ1,23,-0.3443,34,0.29529,19,-0.7621,26,-0.1533,68,1.42522,22,-0.3757
ENSG00000165238,WNK2,57,-0.3871,85,0.26378,80,0.17908,83,0.28119,57,-0.3869,21,-1.8600
ENSG00000188938,FAM120AOS,56,0.39474,49,0.17860,41,-0.1379,39,-0.2607,51,0.23018,45,0.03761
ENSG00000048828,FAM120A,81,0.22830,67,-0.0673,72,0.04160,49,-0.7010,123,0.90131,91,0.40815
ENSG00000197724,PHF2,17,-0.0015,29,1.00029,7,-1.3604,9,-1.0745,37,1.27492,29,0.88674
ENSG00000158079,PTPDC1,41,1.07824,14,-0.6503,13,-0.8345,10,-1.2964,22,0.09360,79,2.31108
ENSG00000148110,MFSD14B,29,0.32080,19,-0.4074,22,-0.1645,19,-0.4207,28,0.21779,49,1.17394
ENSG00000148120,AOPEP,54,0.94986,25,-0.3293,16,-1.1462,23,-0.5273,25,-0.2886,93,1.91710
ENSG00000182150,ERCC6L2,79,1.05832,41,-0.0154,31,-0.5112,36,-0.2757,65,0.71087,32,-0.4043
ENSG00000130956,HABP4,170,-0.2894,284,0.58802,173,-0.3165,235,0.30678,158,-0.4023,103,-1.0525
ENSG00000081377,CDC14B,9,-1.0599,20,0.23862,11,-0.8841,10,-0.9942,42,1.40620,47,1.62949
ENSG00000196312,MFSD14C,39,0.56964,17,-0.7639,33,0.41034,23,-0.3360,47,0.90443,13,-1.1405
ENSG00000196116,TDRD7,16,-0.4402,16,-0.3842,17,-0.3890,26,0.53052,19,-0.1045,26,0.35428
ENSG00000136842,TMOD1,20,-1.3575,47,-0.0937,108,1.80603,31,-0.9499,28,-0.8876,10,-2.3744
ENSG00000136925,TSTD2,22,0.25740,13,-0.6278,19,0.06018,19,-0.0310,28,0.62797,18,-0.1092
ENSG00000136937,NCBP1,29,6.83223,25,-0.2369,39,0.60098,25,-0.3284,30,0.05194,23,-0.3904
ENSG00000136936,XPA,71,0.34436,50,-0.2330,44,-0.4857,57,-0.0127,97,0.85173,59,0.05918
ENSG00000136938,ANP32B,98,-0.3304,95,-0.4125,38,-1.9535,64,-1.2287,292,1.46629,504,2.54162
ENSG00000095380,NANS,27,0.05377,28,0.14852,28,0.17219,30,0.30473,6,-2.2012,18,-0.5597
ENSG00000136928,GABBR2,263,-0.0625,244,-0.1969,431,0.95980,293,0.14640,54,-2.4457,17,-4.0745
ENSG00000119523,ALG2,21,0.10865,18,-0.1659,29,0.78274,16,-0.4425,11,-0.9027,19,-0.0710
ENSG00000106803,SEC61B,95,-0.2232,101,-0.1396,129,0.31335,107,-0.0470,104,-0.0869,100,-0.1393
ENSG00000136874,STX17,44,0.67586,25,-0.2571,17,-0.9283,34,0.35089,39,0.46672,28,-0.0682
ENSG00000023318,ERP44,69,1.31854,11,-1.6062,31,-0.0144,30,-0.0701,40,0.40895,28,-0.1634
ENSG00000136891,TEX10,24,0.39682,9,-1.1909,24,0.49606,24,0.49964,12,-0.7346,6,-1.7222
ENSG00000066697,MSANTD3,22,-0.1225,28,0.27898,15,-0.8310,31,0.57799,22,-0.1508,19,-0.3454
ENSG00000241697,TMEFF1,94,-0.2718,87,-0.4198,113,0.01639,127,0.27638,62,-0.9098,168,0.64490
ENSG00000148123,PLPPR1,26,0.07292,15,-0.8000,9,-1.6796,8,-2.0109,40,0.74600,144,3.30217
ENSG00000136897,MRPL50,44,0.18720,42,0.14926,43,0.21263,36,-0.1460,38,-0.0141,24,-0.7226
ENSG00000136870,ZNF189,19,-0.8425,36,0.10777,40,0.32664,32,-0.0934,19,-0.8387,45,0.47495
ENSG00000165152,TMEM246,112,-0.0426,96,-0.3085,149,0.53187,133,0.33842,46,-1.3734,46,-1.3943
ENSG00000155827,RNF20,115,0.99906,52,-0.3113,52,-0.3304,46,-0.6273,93,0.63755,97,0.70991
ENSG00000198785,GRIN3A,11,-0.3037,17,0.36954,7,-1.1343,24,1.47669,2,-2.9007,0,-8.0166
ENSG00000136824,SMC2,97,1.42525,15,-1.6061,28,-0.6707,38,-0.1731,53,0.41856,76,0.99520
ENSG00000136783,NIPSNAP3A,35,0.12181,18,-0.9888,31,-0.0757,40,0.50409,29,-0.1575,34,0.08393
ENSG00000070214,SLC44A1,181,0.32327,39,-2.1182,55,-1.6880,45,-2.1303,183,0.33449,988,3.77664
ENSG00000106701,FSD1L,71,0.88150,42,0.02864,35,-0.2912,42,0.04180,40,-0.0675,26,-0.6885
ENSG00000106692,FKTN,31,0.50800,28,0.38744,19,-0.3192,20,-0.2357,14,-0.6790,31,0.52291
ENSG00000148143,ZNF462,27,0.26900,18,-0.3444,12,-1.0366,12,-1.1827,65,1.78840,56,1.51233
ENSG00000119318,RAD23B,142,-0.0812,137,-0.1460,192,0.50525,160,0.15127,73,-1.0982,87,-0.8234
ENSG00000070061,ELP1,80,0.42703,39,-0.7489,77,0.44973,64,0.08943,43,-0.5509,49,-0.3583
ENSG00000119328,ABITRAM,15,-0.4480,16,-0.3794,20,-0.0376,22,0.21324,24,0.30042,22,0.14782
ENSG00000119326,CTNNAL1,25,0.72431,14,-0.1623,19,0.35674,14,-0.1791,12,-0.4561,9,-0.7833
ENSG00000106771,TMEM245,162,0.75308,82,-0.3532,110,0.15303,92,-0.2180,113,0.16954,83,-0.3179
ENSG00000260230,FRRS1L,263,0.48012,175,-0.1857,333,1.15984,156,-0.4628,75,-1.4455,29,-2.8371
ENSG00000095203,EPB41L4B,48,0.40756,42,0.22339,62,1.09263,27,-0.6368,17,-1.1283,1,-4.3804
ENSG00000070159,PTPN3,8,-1.2802,18,-0.0793,28,0.78575,24,0.51409,5,-2.0388,0,-5.8494
ENSG00000157654,PALM2-AKAP2,162,0.89250,68,-0.5248,86,-0.1523,74,-0.4649,92,-0.0189,174,1.00817
ENSG00000136810,TXN,247,-0.4767,268,-0.3797,417,0.43177,402,0.40872,182,-0.9397,206,-0.7561
ENSG00000198121,LPAR1,88,0.07845,21,-2.1400,4,-4.5537,39,-1.4435,141,0.84395,564,3.80410
ENSG00000136813,ECPAS,253,0.83659,123,-0.3436,200,0.57483,124,-0.4072,119,-0.3612,95,-0.7137
ENSG00000173258,ZNF483,488,0.73115,308,-0.0101,339,0.17466,333,0.15837,140,-1.2164,126,-1.3688
ENSG00000106853,PTGR1,21,-0.7455,23,-0.6912,50,0.73885,45,0.59454,18,-0.9619,2,-3.8833
ENSG00000059769,DNAJC25,28,0.83183,15,-0.1155,14,-0.2353,20,0.47997,5,-1.6494,9,-0.9414
ENSG00000242616,GNG10,77,-0.2893,106,0.23111,126,0.61507,67,-0.6551,82,-0.1876,98,0.08153
ENSG00000148154,UGCG,26,-1.1747,62,0.17718,72,0.50941,71,0.54288,12,-2.2185,9,-2.6316
ENSG00000119314,PTBP3,14,-0.7102,23,0.06929,30,0.62251,19,-0.3074,26,0.21086,14,-0.7345
ENSG00000119471,HSDL2,26,-0.4129,30,-0.2248,13,-1.6675,23,-0.7583,138,2.47488,54,0.73116
ENSG00000148153,INIP,33,-0.1858,19,-1.0997,51,0.64808,32,-0.2770,30,-0.3522,62,0.82756
ENSG00000148158,SNX30,20,-0.9827,30,-0.4004,47,0.43130,32,-0.3080,32,-0.2428,70,1.01606
ENSG00000136867,SLC31A2,41,0.58802,2,-3.5901,1,-4.4359,4,-3.2349,31,0.13729,246,4.72987
ENSG00000119321,FKBP15,36,0.92949,20,-0.0331,15,-0.5849,16,-0.4673,26,0.39453,33,0.77667
ENSG00000136868,SLC31A1,15,-0.0182,9,-0.8609,16,0.06299,16,0.13944,28,0.99080,9,-0.7291
ENSG00000176386,CDC26,14,-1.0049,26,-0.0589,28,0.09424,27,0.00816,35,0.42191,29,0.12134
ENSG00000136875,PRPF4,42,1.08797,18,-0.2539,21,-0.0293,21,-0.0299,19,-0.1484,11,-0.9933
ENSG00000148218,ALAD,41,-0.3638,42,-0.3546,40,-0.4514,44,-0.3366,87,0.83601,112,1.26703
ENSG00000148229,POLE3,69,0.21351,61,0.03045,66,0.17389,61,0.03203,36,-0.7970,53,-0.1913
ENSG00000138835,RGS3,5,-1.6636,15,-0.1662,18,0.13876,14,-0.3320,18,0.07963,38,1.27608
ENSG00000136888,ATP6V1G1,96,-0.9616,192,0.11017,223,0.42076,202,0.24372,113,-0.7241,98,-0.9384
ENSG00000157693,TMEM268,65,0.01091,69,0.13843,80,0.43909,65,0.01628,58,-0.1569,10,-2.7681
ENSG00000148219,ASTN2,69,0.92913,26,-0.6293,16,-1.4529,46,0.40192,70,0.94946,38,-0.0206
ENSG00000119401,TRIM32,7,-1.4061,15,-0.2288,18,0.03004,22,0.53400,24,0.53351,6,-1.5117
ENSG00000136869,TLR4,1,-4.0504,10,-0.7580,1,-4.0984,4,-2.3387,129,4.35233,25,0.71412
ENSG00000078725,BRINP1,106,0.09226,63,-0.7771,148,0.81100,109,0.18437,70,-0.5605,21,-2.3299
ENSG00000136861,CDK5RAP2,32,0.01953,32,0.00963,18,-0.9917,24,-0.5551,41,0.38925,94,1.82936
ENSG00000106780,MEGF9,97,-0.0237,71,-0.5431,105,0.13076,84,-0.3317,98,-0.0081,193,1.09508
ENSG00000119402,FBXW2,33,-0.1370,36,0.02040,36,0.01983,37,0.10179,28,-0.3713,38,0.07807
ENSG00000095261,PSMD5,13,-0.5451,21,0.10759,18,-0.1326,24,0.45296,14,-0.4451,14,-0.4599
ENSG00000119397,CNTRL,19,0.37989,19,0.41408,3,-2.3364,8,-1.1735,50,2.03532,31,1.16122
ENSG00000119396,RAB14,251,0.46724,162,-0.2421,201,0.13846,190,0.03574,147,-0.3784,160,-0.2489
ENSG00000148180,GSN,81,-0.3943,23,-2.4075,12,-3.5000,23,-2.6511,369,2.18176,639,3.48610
ENSG00000148175,STOM,14,-1.6563,40,-0.0906,16,-1.6751,21,-1.2832,250,3.41612,28,-0.6046
ENSG00000136848,DAB2IP,30,-0.0461,36,0.29931,44,0.72331,27,-0.2522,9,-1.7250,16,-0.9764
ENSG00000261534,AL596244.1,9,-0.6474,13,-0.0509,19,0.73174,11,-0.4222,7,-0.8821,17,0.41740
ENSG00000119421,NDUFA8,166,-0.5636,270,0.21391,250,0.08717,304,0.55182,104,-1.2681,94,-1.4162
ENSG00000106852,LHX6,31,0.12613,22,-0.4482,15,-1.0816,54,1.72029,5,-2.4484,2,-3.6566
ENSG00000119446,RBM18,29,-0.7084,33,-0.5249,46,0.02608,63,0.75148,31,-0.5794,31,-0.5763
ENSG00000056586,RC3H2,89,0.86460,39,-0.4735,60,0.28171,52,-0.0171,24,-1.1391,46,-0.1991
ENSG00000011454,RABGAP1,152,0.54323,81,-0.4821,88,-0.3826,101,-0.1366,193,0.93982,121,0.17439
