Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000184545,DUSP8,13,-1.8251,28,-0.5867,39,-0.0734,29,-0.5660,61,0.76118,35,-0.2505,99,1.52431
ENSG00000244242,IFITM10,13,-1.4533,15,-1.1166,29,-0.1566,83,2.10693,15,-1.2043,26,-0.3142,25,-0.3826
ENSG00000117984,CTSD,265,-0.2965,246,-0.3858,263,-0.2786,548,1.10236,245,-0.4337,214,-0.5975,297,-0.0865
ENSG00000214026,MRPL23,38,-0.3212,20,-1.2297,25,-0.8948,61,0.55415,50,0.19440,49,0.13028,60,0.45619
ENSG00000110651,CD81,399,0.71470,245,-0.1771,239,-0.2209,153,-0.9928,272,-0.0142,126,-1.2064,485,0.94888
ENSG00000184281,TSSC4,18,-0.0609,10,-0.9632,19,-0.0029,12,-0.7804,27,0.68985,23,0.31576,22,0.25411
ENSG00000269821,KCNQ1OT1,186,0.92786,441,2.47235,64,-0.9249,90,-0.4391,20,-2.7615,34,-1.8635,23,-2.4367
ENSG00000129757,CDKN1C,356,3.70229,35,-1.5001,31,-1.6872,40,-1.3970,4,-4.7815,54,-0.8514,9,-3.4300
ENSG00000181649,PHLDA2,0,-4.3466,0,-7.7282,0,-7.9390,44,2.52751,16,0.13095,22,0.67953,4,-1.8210
ENSG00000205531,NAP1L4,179,0.63275,110,-0.2362,136,0.09130,116,-0.1793,126,-0.0273,106,-0.3003,87,-0.6063
ENSG00000110619,CARS,46,-0.5264,61,-0.0521,55,-0.2143,94,0.77272,58,-0.1289,54,-0.2344,60,-0.0612
ENSG00000005801,ZNF195,27,-0.2554,71,1.38006,46,0.59311,38,0.33725,17,-1.0708,15,-1.1198,20,-0.7019
ENSG00000110713,NUP98,18,0.66292,18,0.60585,6,-1.0343,10,-0.3698,8,-0.6528,14,0.17065,14,0.15172
ENSG00000177105,RHOG,133,3.31304,32,-0.2533,24,-0.6713,5,-3.1583,4,-3.4032,19,-1.0243,12,-1.6424
ENSG00000167323,STIM1,13,-1.8270,44,0.15396,93,1.41600,53,0.51629,38,-0.1103,22,-0.9134,35,-0.1977
ENSG00000167325,RRM1,39,0.02872,28,-0.4843,31,-0.3270,52,0.58718,35,-0.1321,37,-0.0543,33,-0.2323
ENSG00000244734,HBB,11,-1.8224,14,-1.3001,0,-9.0792,4,-3.1074,7,-2.3363,45,0.50554,227,4.25074
ENSG00000051009,FAM160A2,8,-0.7860,16,0.27342,13,-0.0662,14,0.07300,21,0.80646,3,-2.0397,16,0.29933
ENSG00000110148,CCKBR,0,-5.3497,17,-0.6400,8,-1.6435,45,1.12650,43,1.01293,25,-0.0436,27,0.11304
ENSG00000166311,SMPD1,69,0.70381,28,-0.8173,18,-1.4318,52,0.17966,50,0.10824,35,-0.4627,50,0.06622
ENSG00000166313,APBB1,286,-0.2330,253,-0.4055,433,0.45919,445,0.58414,352,0.13883,176,-0.9632,236,-0.5111
ENSG00000110171,TRIM3,13,-0.8594,15,-0.5804,14,-0.6215,36,0.96477,27,0.37140,21,-0.0382,16,-0.5087
ENSG00000132254,ARFIP2,26,-0.6532,15,-1.4503,43,0.17384,53,0.60223,56,0.68825,33,-0.2410,25,-0.6959
ENSG00000132286,TIMM10B,25,-0.5726,24,-0.6066,20,-0.8960,47,0.54359,42,0.32562,54,0.71291,25,-0.5172
ENSG00000132275,RRP8,28,0.73846,34,0.95602,19,0.03217,9,-1.2217,20,0.11828,11,-0.8063,10,-0.8967
ENSG00000166333,ILK,55,0.18535,30,-0.7476,19,-1.4406,63,0.45970,57,0.25444,36,-0.4844,58,0.26959
ENSG00000166337,TAF10,87,0.32606,42,-0.8427,39,-0.9716,52,-0.5775,89,0.37426,111,0.68840,80,0.14383
ENSG00000166340,TPP1,125,0.85890,62,-0.3930,59,-0.4805,54,-0.6607,61,-0.4737,42,-0.9949,155,1.11842
ENSG00000158042,MRPL17,19,-0.9598,13,-1.4380,18,-0.9677,50,0.72161,52,0.78330,26,-0.4153,42,0.34011
ENSG00000166387,PPFIBP2,52,2.79382,11,-0.5679,16,-0.0404,3,-2.3568,1,-4.0566,15,-0.1146,7,-1.2654
ENSG00000166394,CYB5R2,70,3.84493,10,-0.8885,9,-0.9518,4,-2.2528,0,-7.1164,9,-1.0108,0,-5.2464
ENSG00000175390,EIF3F,127,0.20323,68,-0.8040,81,-0.5306,89,-0.4182,131,0.26903,144,0.38918,146,0.41613
ENSG00000166402,TUB,16,-1.7886,30,-0.7633,49,0.01492,48,-0.0249,78,0.90747,43,-0.1881,80,0.82860
ENSG00000166405,RIC3,30,-0.5368,96,1.44809,58,0.57372,43,0.07889,41,0.01400,18,-1.2797,10,-2.1603
ENSG00000166441,RPL27A,722,0.40443,395,-0.6050,402,-0.5792,345,-0.8917,484,-0.3196,927,0.77266,981,0.87122
ENSG00000166444,ST5,21,0.43808,32,1.11431,7,-1.3516,6,-1.5497,17,0.02592,25,0.67840,13,-0.3766
ENSG00000166452,AKIP1,10,-0.8549,25,0.56875,4,-2.0420,22,0.38375,19,0.09697,21,0.28095,24,0.48938
ENSG00000175348,TMEM9B,68,0.36684,43,-0.3954,87,0.72852,54,-0.0506,53,-0.0834,18,-1.7232,59,0.07736
ENSG00000175352,NRIP3,15,-2.7452,81,-0.0492,98,0.25566,124,0.76541,58,-0.6136,162,1.11964,97,0.25144
ENSG00000184014,DENND5A,201,1.57896,99,0.09535,50,-0.9784,49,-1.1005,47,-1.1651,109,0.24460,86,-0.1344
ENSG00000166471,TMEM41B,58,0.72541,18,-1.1881,66,0.83149,33,-0.3407,27,-0.6699,37,-0.0932,40,0.01552
ENSG00000205339,IPO7,98,-0.3582,172,0.58068,159,0.44529,132,0.16438,113,-0.1211,96,-0.3551,93,-0.4090
ENSG00000133789,SWAP70,49,0.48573,29,-0.3973,89,1.46587,22,-0.8987,17,-1.2670,36,-0.0893,46,0.31120
ENSG00000133812,SBF2,35,0.17764,83,1.66860,55,0.91649,19,-0.8146,17,-1.0464,17,-0.9716,18,-0.8219
ENSG00000133805,AMPD3,34,2.01535,20,0.69300,8,-0.8220,11,-0.3114,2,-2.6250,1,-3.5026,9,-0.5708
ENSG00000255823,MTRNR2L8,8357,0.39920,8050,0.28748,2936,-1.2867,1895,-2.0688,4105,-0.8498,16915,1.59207,10792,0.77870
ENSG00000110315,RNF141,263,1.33596,123,-0.1600,123,-0.1510,73,-1.0544,113,-0.3222,122,-0.1628,91,-0.6228
ENSG00000072952,MRVI1,75,1.30170,92,1.45934,11,-1.9274,5,-3.1013,16,-1.5105,23,-0.7923,74,1.04994
ENSG00000198730,CTR9,92,0.37709,108,0.59959,101,0.48889,69,-0.1360,79,0.09542,22,-1.8281,37,-1.0955
ENSG00000110321,EIF4G2,289,-0.2206,176,-0.9680,229,-0.5654,409,0.40997,383,0.28896,414,0.38203,295,-0.1686
ENSG00000236287,ZBED5,59,0.43004,58,0.36159,56,0.28608,50,0.13604,30,-0.7680,56,0.28107,19,-1.3661
ENSG00000110328,GALNT18,3,-2.0928,14,0.03512,23,0.81809,10,-0.4893,27,1.37106,7,-1.0957,12,-0.2522
ENSG00000170242,USP47,220,1.24315,187,0.75180,114,-0.0545,93,-0.4282,52,-1.3774,80,-0.6166,73,-0.7509
ENSG00000050165,DKK3,164,-2.2416,398,-0.7768,1082,0.83391,1006,0.82885,943,0.69449,291,-1.2559,547,-0.2850
ENSG00000133816,MICAL2,10,-3.5317,56,-0.8636,89,-0.1504,251,2.04980,103,0.08198,54,-0.9398,56,-0.8604
ENSG00000197702,PARVA,12,-1.5504,35,0.11090,28,-0.2066,52,0.91806,30,-0.1179,35,0.12794,36,0.15439
ENSG00000187079,TEAD1,60,1.29814,76,1.51027,21,-0.6345,11,-1.6992,7,-2.2977,12,-1.4725,49,0.70892
ENSG00000133794,ARNTL,5,-2.4100,50,1.15718,22,-0.1785,35,0.61286,33,0.49545,22,-0.1874,10,-1.3774
ENSG00000148925,BTBD10,23,-2.0978,61,-0.4757,106,0.39194,147,1.12541,117,0.65157,41,-1.0902,49,-0.8232
ENSG00000197601,FAR1,193,1.73381,93,0.14756,93,0.15848,75,-0.2055,33,-1.5431,37,-1.2890,21,-2.0917
ENSG00000262655,SPON1,48,0.89198,44,0.64137,17,-0.8619,15,-1.1270,4,-3.1061,6,-2.2502,98,2.10907
ENSG00000129083,COPB1,71,0.82973,33,-0.5423,40,-0.2337,53,0.24024,37,-0.3889,31,-0.6149,36,-0.3692
ENSG00000129084,PSMA1,44,-1.2724,55,-0.8437,85,-0.1652,153,0.94766,129,0.58436,59,-0.7387,92,-0.0426
ENSG00000110693,SOX6,39,0.28915,70,1.26824,45,0.52107,9,-1.9909,12,-1.6026,62,1.04150,32,-0.0654
ENSG00000110696,C11orf58,248,0.25603,225,0.06286,311,0.59647,162,-0.5068,226,0.08063,145,-0.6258,208,-0.0589
ENSG00000110700,RPS13,518,0.36689,246,-0.8528,176,-1.3608,310,-0.5491,398,-0.1142,738,0.92018,635,0.66170
ENSG00000011405,PIK3C2A,101,0.68265,125,0.94902,51,-0.4901,26,-1.6406,36,-1.1007,83,0.26555,118,0.85407
ENSG00000070081,NUCB2,80,0.19744,84,0.26170,106,0.63384,56,-0.4442,59,-0.3517,77,0.11328,62,-0.2348
ENSG00000260196,AC124798.1,1,-3.0520,11,-0.2530,18,0.52693,22,1.10854,17,0.60090,4,-1.5595,11,-0.2408
ENSG00000006071,ABCC8,11,-1.0525,39,0.97474,17,-0.3417,25,0.26852,33,0.83579,12,-0.8734,7,-1.5965
ENSG00000006611,USH1C,57,4.95879,10,-0.3038,3,-1.9502,0,-8.6564,0,-7.9615,0,-6.4350,0,-7.6967
ENSG00000129159,KCNC1,3,-4.4491,21,-1.5295,19,-1.6634,130,1.67715,91,0.86299,67,0.22202,27,-1.1995
ENSG00000129158,SERGEF,25,-1.5338,20,-1.7381,39,-0.7617,61,-0.0593,104,0.96879,125,1.15058,67,0.10715
ENSG00000110756,HPS5,27,0.73149,61,2.13509,21,0.20254,9,-1.1749,5,-2.1093,7,-1.3757,13,-0.5662
ENSG00000110768,GTF2H1,23,-0.8202,50,0.46491,29,-0.4109,47,0.40774,50,0.51692,32,-0.2580,26,-0.5990
ENSG00000134333,LDHA,71,-2.1224,62,-2.1919,188,-0.5297,564,1.58175,362,0.60092,215,-0.3208,173,-0.6563
ENSG00000074319,TSG101,50,0.18720,20,-1.2492,57,0.36258,60,0.51721,48,0.10521,24,-1.0066,37,-0.3354
ENSG00000151116,UEVLD,47,1.56280,15,-0.5776,32,0.60691,15,-0.5916,10,-1.2125,6,-1.8711,20,-0.1326
ENSG00000179119,SPTY2D1,21,-0.2575,33,0.52578,41,0.88447,20,-0.2931,17,-0.5564,33,0.48953,17,-0.5790
ENSG00000110786,PTPN5,2,-4.5004,15,-1.7661,37,-0.3743,63,0.52366,102,1.59629,40,-0.2454,46,-0.0337
ENSG00000177054,ZDHHC13,9,-0.7512,10,-0.5865,33,1.30448,20,0.49627,13,-0.2708,18,0.33461,4,-1.7865
ENSG00000166833,NAV2,43,0.41138,136,2.52769,28,-0.3387,13,-1.6045,10,-1.9463,9,-2.0477,40,0.24213
ENSG00000109854,HTATIP2,37,1.39394,5,-1.9811,9,-1.1101,27,0.71674,13,-0.6468,10,-0.9744,8,-1.2456
ENSG00000185238,PRMT3,20,1.05369,9,-0.3198,10,-0.1069,5,-1.1391,8,-0.6598,6,-0.9056,22,1.06425
ENSG00000165973,NELL1,1,-5.4382,18,-1.0109,90,1.61037,75,1.54505,35,-0.0192,4,-3.1306,20,-0.8921
ENSG00000171714,ANO5,12,-1.7054,21,-0.8016,11,-1.7282,73,1.43039,40,0.19072,47,0.42707,29,-0.3166
ENSG00000091664,SLC17A6,0,-4.7911,3,-2.2727,0,-7.9726,31,1.46354,25,0.97340,21,0.55085,14,-0.1538
ENSG00000198168,SVIP,250,1.27854,120,-0.1460,96,-0.5080,102,-0.4551,98,-0.5155,129,-0.0364,76,-0.8536
ENSG00000187398,LUZP2,27,-0.5245,74,1.19923,61,0.87672,19,-1.0693,30,-0.3326,45,0.35668,30,-0.3039
ENSG00000134343,ANO3,4,-3.3237,31,-0.3665,63,0.75251,44,0.18428,77,1.33137,19,-1.1557,33,-0.2819
ENSG00000176971,FIBIN,23,0.91823,30,1.27376,6,-1.3032,3,-2.1513,3,-2.5283,4,-1.8008,43,1.93770
ENSG00000129151,BBOX1,23,0.94807,11,-0.3685,4,-1.9182,2,-2.5861,4,-1.8902,3,-2.2727,62,2.82900
ENSG00000109881,CCDC34,11,-2.6673,49,-0.3281,64,0.09068,82,0.56555,101,1.00635,49,-0.3336,54,-0.1746
ENSG00000205213,LGR4,14,0.01572,29,1.19752,27,1.04628,5,-1.6868,8,-0.9212,9,-0.6230,22,0.69628
ENSG00000148943,LIN7C,40,-0.4952,45,-0.2434,93,0.94653,37,-0.6154,53,0.02061,74,0.56004,55,0.06063
ENSG00000245573,BDNF-AS,26,1.41448,18,0.53408,12,-0.1520,6,-1.2507,4,-1.6478,10,-0.3955,16,0.34602
ENSG00000169519,METTL15,17,-0.3133,31,0.62261,29,0.52512,17,-0.3428,30,0.64901,10,-1.1423,11,-0.9506
ENSG00000152219,ARL14EP,31,-0.5357,54,0.40198,60,0.57180,51,0.36076,38,-0.1721,31,-0.4865,36,-0.2569
ENSG00000066382,MPPED2,7,-1.8754,27,0.34730,54,1.52031,16,-0.5171,26,0.27860,15,-0.5746,27,0.29333
ENSG00000170946,DNAJC24,33,0.27664,44,0.74028,31,0.16539,20,-0.6228,25,-0.2070,30,0.10396,21,-0.4374
ENSG00000148950,IMMP1L,19,-0.3628,8,-1.6055,21,-0.1803,34,0.63071,25,0.09598,26,0.13579,27,0.21152
ENSG00000109911,ELP4,28,0.71981,28,0.64070,20,0.13012,16,-0.3201,10,-1.0847,13,-0.6121,21,0.18621
ENSG00000007372,PAX6,66,0.83474,127,1.92301,6,-2.7641,5,-3.2607,22,-1.1229,10,-2.1321,96,1.39370
ENSG00000049449,RCN1,15,-1.5981,37,-0.1185,20,-1.0914,9,-2.3694,126,2.71019,2,-4.2503,44,0.13480
ENSG00000149100,EIF3M,82,-0.0871,37,-1.2940,95,0.16565,124,0.69424,85,-0.0204,74,-0.2292,71,-0.2959
ENSG00000060749,QSER1,62,0.98766,76,1.19765,27,-0.5048,15,-1.4636,16,-1.3554,26,-0.5216,55,0.65492
ENSG00000176148,TCP11L1,7,-0.9846,17,0.48557,15,0.24390,15,0.29507,9,-0.6158,18,0.49890,16,0.37869
ENSG00000280798,LINC00294,38,-0.5426,40,-0.3885,67,0.43242,50,-0.0428,60,0.28047,64,0.34714,48,-0.1187
ENSG00000176102,CSTF3,28,-0.4907,33,-0.1883,37,0.00623,41,0.16541,41,0.18033,61,0.80054,21,-0.8558
ENSG00000110422,HIPK3,35,-0.2770,47,0.22754,58,0.57180,35,-0.2541,30,-0.5133,59,0.60280,43,0.08438
ENSG00000110427,KIAA1549L,13,-4.0618,90,-1.1481,334,0.95554,254,0.56755,352,1.25816,99,-0.9914,118,-0.7306
ENSG00000085063,CD59,96,-1.0615,121,-0.6236,163,-0.1590,294,0.95981,190,0.09827,151,-0.2791,203,0.19849
ENSG00000110429,FBXO3,38,-0.7921,77,0.39248,48,-0.3662,91,0.77562,73,0.33882,46,-0.4271,31,-1.0499
ENSG00000135363,LMO2,14,-0.2269,5,-1.7563,0,-8.0491,8,-1.0914,15,-0.1053,17,0.07108,64,2.54652
ENSG00000135387,CAPRIN1,113,-0.2503,119,-0.1366,154,0.27350,155,0.31662,155,0.32517,64,-1.0947,118,-0.1548
ENSG00000135372,NAT10,26,0.00296,35,0.46724,39,0.65989,23,-0.2001,27,0.04663,16,-0.7108,18,-0.5693
ENSG00000121691,CAT,57,1.96406,19,-0.2290,22,-0.0173,4,-2.7703,8,-1.6034,8,-1.5000,39,0.89815
ENSG00000149089,APIP,42,1.62321,8,-1.3354,2,-3.3167,16,-0.3378,13,-0.6845,13,-0.5667,28,0.57699
ENSG00000110435,PDHX,37,-0.6930,35,-0.7060,30,-0.9544,95,1.04846,72,0.48742,40,-0.5086,42,-0.4489
ENSG00000026508,CD44,76,5.97938,3,-2.5229,0,-4.2313,0,-8.9718,0,-8.2769,3,-2.5426,2,-2.8909
ENSG00000110436,SLC1A2,333,-1.7976,1288,0.42305,749,-0.4461,282,-2.0524,635,-0.7686,329,-1.6958,5067,3.22695
ENSG00000149090,PAMR1,6,-1.2432,15,0.06848,0,-5.6650,3,-2.2816,18,0.41455,1,-3.4684,71,3.10739
ENSG00000179431,FJX1,2,-2.9475,14,-0.4101,13,-0.4968,39,1.60928,18,0.01924,4,-2.0851,28,0.75696
ENSG00000166326,TRIM44,280,-0.3471,390,0.22057,400,0.26098,316,-0.1353,357,0.08431,467,0.51689,243,-0.5284
ENSG00000110442,COMMD9,35,-0.2583,23,-0.8812,40,-0.0056,57,0.63834,43,0.12044,25,-0.7143,46,0.20226
ENSG00000135362,PRR5L,49,3.62638,8,-0.6227,5,-1.4530,3,-2.0243,0,-6.0643,4,-1.7438,5,-1.2501
ENSG00000175104,TRAF6,12,-0.0285,8,-0.5699,12,-0.0622,8,-0.6537,17,0.56120,13,0.05806,16,0.38959
ENSG00000166352,C11orf74,10,-1.5647,12,-1.2454,34,0.39790,47,1.10173,33,0.40089,15,-0.8937,26,-0.0680
ENSG00000148948,LRRC4C,40,-0.8696,97,0.62116,111,0.83873,74,0.20510,85,0.45310,20,-1.8167,39,-0.8349
ENSG00000166181,API5,91,0.19147,47,-0.8611,88,0.11792,106,0.47295,100,0.37123,47,-0.8716,44,-0.9757
ENSG00000052841,TTC17,42,-0.0367,135,2.03636,34,-0.3402,22,-1.0748,34,-0.3708,26,-0.7692,34,-0.3346
ENSG00000149084,HSD17B12,160,0.51456,143,0.26469,134,0.15446,114,-0.1172,91,-0.5070,83,-0.5896,125,0.05296
ENSG00000166199,ALKBH3,13,-0.1318,8,-0.7193,7,-1.0513,28,1.45079,12,-0.2564,10,-0.5397,7,-1.0755
ENSG00000187479,C11orf96,11,-0.1479,9,-0.3594,0,-3.9602,12,0.03143,8,-0.5859,26,1.28873,21,0.87550
ENSG00000151348,EXT2,24,-0.2114,19,-0.5557,22,-0.3242,43,0.84612,20,-0.5435,22,-0.3284,36,0.46361
ENSG00000085117,CD82,87,2.64388,41,0.61684,16,-0.8430,2,-3.6780,6,-2.4245,12,-1.3144,22,-0.3554
ENSG00000019505,SYT13,17,-3.4880,78,-1.1115,178,0.17241,226,0.65313,321,1.41870,124,-0.4037,92,-0.8589
ENSG00000175264,CHST1,20,-2.4324,102,0.17905,181,1.14881,73,-0.3946,172,1.26342,29,-1.7669,73,-0.3561
ENSG00000121671,CRY2,22,-1.1497,38,-0.2048,44,0.00780,47,0.15506,72,0.98677,33,-0.4079,36,-0.2770
ENSG00000121653,MAPK8IP1,166,0.16491,109,-0.5151,124,-0.3220,85,-0.9875,192,0.43949,123,-0.3282,275,0.99068
ENSG00000121680,PEX16,30,-0.1067,18,-0.8972,15,-1.1364,41,0.44625,38,0.31551,30,-0.1064,39,0.32586
ENSG00000135365,PHF21A,48,0.92891,46,0.71357,31,0.04772,17,-0.9633,18,-0.8062,35,0.26029,19,-0.6954
ENSG00000149091,DGKZ,47,-2.5472,200,-0.2275,206,-0.1778,219,-0.0920,399,1.08304,216,-0.1023,353,0.69937
ENSG00000110497,AMBRA1,9,-0.5717,19,0.63414,20,0.70272,11,-0.2458,12,-0.1460,12,-0.1329,14,0.08421
ENSG00000175224,ATG13,61,-0.0263,54,-0.2246,47,-0.4221,62,-0.0074,65,0.07715,79,0.38694,65,0.07490
ENSG00000175220,ARHGAP1,82,1.39043,28,-0.6181,38,-0.1381,19,-1.2928,38,-0.1622,38,-0.1498,32,-0.3804
ENSG00000175216,CKAP5,122,-0.0092,74,-0.7895,179,0.61976,156,0.44625,123,0.00977,89,-0.4932,81,-0.6422
ENSG00000134569,LRP4,35,0.07983,79,1.44933,18,-0.9179,8,-2.2191,12,-1.6488,11,-1.6150,116,2.23143
ENSG00000149179,C11orf49,27,-1.2859,36,-0.7483,48,-0.2982,82,0.64570,88,0.78396,51,-0.2127,54,-0.1240
ENSG00000149182,ARFGAP2,66,-0.3033,45,-0.8781,86,0.14199,89,0.22947,101,0.46471,68,-0.2296,75,-0.0721
ENSG00000165912,PACSIN3,29,1.74286,11,-0.1656,2,-2.5731,7,-0.9866,11,-0.1712,6,-1.1344,12,-0.0972
ENSG00000134575,ACP2,12,-1.5529,7,-2.1762,32,0.03027,51,0.93166,44,0.63994,29,-0.1303,32,0.00303
ENSG00000110514,MADD,31,-1.5438,78,-0.0124,67,-0.2514,101,0.46276,124,0.86320,73,-0.1354,60,-0.4398
ENSG00000165915,SLC39A13,13,-0.4418,18,0.07971,5,-1.7516,13,-0.4873,25,0.71517,18,0.09610,28,0.76734
ENSG00000165916,PSMC3,95,-0.9129,111,-0.5928,117,-0.5131,205,0.43181,190,0.29067,242,0.65876,172,0.09872
ENSG00000149187,CELF1,84,-0.4474,177,0.79590,169,0.71985,82,-0.5080,118,0.14647,92,-0.2632,85,-0.3997
ENSG00000213619,NDUFS3,66,-1.0368,50,-1.3531,46,-1.4868,195,0.91636,187,0.83371,99,-0.3248,123,0.02051
ENSG00000110536,PTPMT1,32,0.19547,22,-0.4491,12,-1.3569,23,-0.4070,38,0.50230,40,0.52705,30,0.03872
ENSG00000123444,KBTBD4,6,-1.2852,3,-2.0229,16,0.20899,23,0.94370,25,1.20409,5,-1.3421,4,-1.6427
ENSG00000172247,C1QTNF4,25,-3.1850,131,-0.5874,245,0.40833,206,0.14204,351,1.21861,148,-0.4048,218,0.21772
ENSG00000109919,MTCH2,50,-0.5315,86,0.37719,86,0.36631,79,0.25905,60,-0.2437,54,-0.3729,80,0.26122
ENSG00000109920,FNBP4,87,0.46030,210,2.01185,72,0.10128,36,-1.0543,42,-0.8250,37,-0.9282,28,-1.3468
ENSG00000030066,NUP160,16,0.35356,35,1.67012,9,-0.6368,8,-0.7757,7,-1.0204,13,0.00483,12,-0.1236
ENSG00000149177,PTPRJ,21,-0.1215,25,0.19901,37,0.85143,13,-0.8472,18,-0.3736,21,-0.0452,34,0.69069
ENSG00000086205,FOLH1,172,3.75686,36,-0.3343,36,-0.3176,4,-3.4599,0,-7.6855,16,-1.5601,2,-4.2649
ENSG00000134817,APLNR,99,4.50390,10,-1.2272,2,-3.1747,0,-8.1773,1,-4.3961,0,-8.3916,18,-0.3637
ENSG00000149136,SSRP1,55,-0.3613,112,0.82376,66,-0.0453,84,0.38945,61,-0.1859,43,-0.7138,58,-0.2540
ENSG00000186907,RTN4RL2,0,-6.3568,19,-0.6270,17,-0.7906,52,1.13552,61,1.50858,7,-2.1436,22,-0.4592
ENSG00000134809,TIMM10,58,-0.5046,25,-1.7008,26,-1.6671,87,0.21002,121,0.84289,87,0.18310,107,0.51989
ENSG00000156587,UBE2L6,22,-0.4855,6,-2.3797,9,-1.7194,21,-0.5995,44,0.74781,53,0.96663,54,0.97496
ENSG00000149131,SERPING1,12,-0.5537,13,-0.3064,4,-1.9126,9,-0.9681,30,1.23989,15,-0.0788,27,0.81616
ENSG00000166793,YPEL4,16,-1.6527,23,-1.0281,41,-0.1518,75,0.96107,64,0.65172,41,-0.1619,38,-0.2759
ENSG00000156599,ZDHHC5,16,-0.3608,7,-1.5583,17,-0.2106,26,0.50790,28,0.70830,14,-0.4583,17,-0.2399
ENSG00000156603,MED19,29,-0.6117,51,0.35820,67,0.80531,51,0.40753,40,-0.0297,28,-0.6059,24,-0.8426
ENSG00000213593,TMX2,99,-0.0341,47,-1.1798,94,-0.1082,155,0.81575,98,-0.0550,83,-0.3147,83,-0.3146
ENSG00000211450,SELENOH,72,-1.6526,48,-2.1183,65,-1.6798,310,0.88508,322,0.96760,269,0.51696,169,-0.2315
ENSG00000198561,CTNND1,40,0.04043,57,0.61118,12,-1.7527,45,0.24400,37,-0.0837,28,-0.5432,50,0.40576
ENSG00000186660,ZFP91,281,0.98397,203,0.28765,195,0.22549,93,-1.0130,142,-0.3081,162,-0.0725,103,-0.7758
ENSG00000110042,DTX4,38,0.70277,36,0.51153,14,-0.9517,19,-0.5789,25,-0.0604,34,0.42375,14,-0.9821
ENSG00000110048,OSBP,42,-0.0229,38,-0.1694,52,0.30805,53,0.39553,41,-0.0778,32,-0.4538,33,-0.3996
ENSG00000166900,STX3,11,-0.8448,43,1.38216,16,-0.2570,27,0.68316,15,-0.4276,15,-0.3649,8,-1.2185
ENSG00000166902,MRPL16,25,-0.6226,16,-1.2839,19,-1.0094,53,0.71727,57,0.86419,22,-0.7518,36,-0.0253
ENSG00000110107,PRPF19,42,-1.5298,80,-0.4558,138,0.42398,182,1.04795,137,0.46162,57,-0.9804,70,-0.6652
ENSG00000110108,TMEM109,23,0.24955,9,-1.2855,13,-0.6937,20,-0.0195,31,0.78468,14,-0.6248,20,-0.0498
ENSG00000006118,TMEM132A,29,-1.6408,56,-0.5302,39,-1.0860,100,0.44297,134,1.04973,48,-0.7614,117,0.64930
ENSG00000167987,VPS37C,16,0.42915,4,-1.5550,14,0.14292,17,0.45266,13,-0.0622,8,-0.7379,12,-0.1351
ENSG00000167986,DDB1,81,-0.6225,85,-0.4930,117,0.01092,160,0.59608,150,0.47526,72,-0.7515,108,-0.1267
ENSG00000149476,TKFC,12,-0.8359,23,0.22660,39,1.09712,26,0.43913,8,-1.5774,29,0.59282,19,-0.0637
ENSG00000149532,CPSF7,48,-0.0899,82,0.78004,54,0.09802,49,-0.0751,49,-0.0551,24,-1.1398,56,0.14670
ENSG00000167985,SDHAF2,26,-0.2121,11,-1.5225,31,0.11472,39,0.55531,33,0.23854,30,0.04885,23,-0.3864
ENSG00000011347,SYT7,16,-3.1003,134,0.28017,275,1.53417,145,0.46629,133,0.30305,70,-0.7300,61,-0.9580
ENSG00000134780,DAGLA,3,-3.1112,19,-0.2280,28,0.35647,23,0.07858,36,0.94913,11,-1.0043,39,0.92096
ENSG00000124920,MYRF,353,3.55519,80,-0.2700,68,-0.5147,10,-3.4276,3,-5.2221,50,-0.9875,14,-2.8728
ENSG00000134825,TMEM258,169,0.77693,61,-0.9564,72,-0.7076,116,0.05609,105,-0.1170,109,-0.0562,104,-0.1319
ENSG00000168496,FEN1,10,-0.8826,18,-0.0107,18,0.03100,29,0.94296,25,0.63411,7,-1.3485,6,-1.6867
ENSG00000134824,FADS2,84,0.98723,70,0.54302,11,-2.2921,18,-1.6710,33,-0.7111,22,-1.2379,130,1.63723
ENSG00000149485,FADS1,317,1.87007,182,0.51412,114,-0.2369,42,-1.8855,39,-1.9849,66,-1.0878,168,0.38793
ENSG00000221968,FADS3,22,-0.8232,71,1.15143,31,-0.2316,44,0.40122,40,0.19615,10,-1.8372,32,-0.1541
ENSG00000167995,BEST1,73,2.80627,10,-1.1736,11,-1.1262,1,-4.0194,6,-1.9627,34,0.66926,9,-1.3126
ENSG00000167996,FTH1,5859,1.13288,1705,-1.0319,1381,-1.3509,1686,-1.1392,2827,-0.2784,5212,0.75050,4047,0.32669
ENSG00000162174,ASRGL1,124,-0.1922,141,0.03017,127,-0.1377,72,-1.0993,108,-0.4261,198,0.58821,307,1.36359
ENSG00000124942,AHNAK,125,1.45714,124,1.18832,16,-2.0003,4,-4.2402,24,-1.5524,16,-2.0205,151,1.55134
