Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000177889,UBE2N,45,-1.6659,102,-0.4788,102,-0.4384,147,0.18130,256,1.07784,111,-0.3044,187,0.53574
ENSG00000198015,MRPL42,28,-0.8688,52,0.11431,75,0.71290,39,-0.4101,69,0.56799,66,0.50029,26,-0.9471
ENSG00000136040,PLXNC1,12,-1.1967,21,-0.4340,16,-0.7908,30,0.25280,20,-0.4370,33,0.31555,55,1.18712
ENSG00000173588,CEP83,75,1.50224,31,-0.0018,61,1.12782,16,-1.1978,7,-2.2627,31,-0.0143,27,-0.2348
ENSG00000184752,NDUFA12,28,-1.8051,62,-0.6380,104,0.22398,139,0.98477,69,-0.4168,52,-0.8459,110,0.32167
ENSG00000120798,NR2C1,11,-1.0598,9,-1.4784,9,-1.3456,26,0.40623,27,0.34779,41,1.07273,32,0.66325
ENSG00000180263,FGD6,32,0.30839,21,-0.4518,75,1.78534,20,-0.5154,8,-1.7156,25,-0.1011,24,-0.1619
ENSG00000028203,VEZT,77,-0.0306,46,-0.8901,83,0.09415,68,-0.2729,74,-0.0896,124,0.75975,127,0.80203
ENSG00000111142,METAP2,355,0.94937,164,-0.3484,381,1.07504,162,-0.4169,122,-0.7705,190,-0.0866,142,-0.5472
ENSG00000074527,NTN4,12,-1.2738,39,0.65025,22,-0.3197,15,-1.1001,71,1.62846,32,0.23522,15,-0.9451
ENSG00000139343,SNRPF,29,-0.9114,45,-0.2952,50,-0.0927,76,0.80476,32,-0.7705,41,-0.3929,60,0.20183
ENSG00000111144,LTA4H,14,-1.3682,30,-0.2540,20,-0.8203,43,0.45137,54,0.73268,33,-0.0695,36,0.08066
ENSG00000059758,CDK17,39,-0.8989,58,-0.3389,29,-1.3279,74,0.10316,82,0.25341,92,0.43415,122,0.91916
ENSG00000120802,TMPO,35,-0.1514,19,-1.1492,49,0.36549,42,0.19472,27,-0.5567,42,0.11465,68,0.94129
ENSG00000075415,SLC25A3,99,-1.3804,159,-0.7279,174,-0.5219,319,0.60903,333,0.52019,177,-0.4937,364,0.67005
ENSG00000185046,ANKS1B,326,0.27623,174,-0.7840,274,-0.0076,232,-0.3389,213,-0.4033,425,0.71691,468,0.88331
ENSG00000111647,UHRF1BP1L,27,-0.6379,28,-0.5906,86,1.29175,26,-0.7803,35,-0.1927,50,0.35452,66,0.82482
ENSG00000075089,ACTR6,34,-0.2238,22,-0.9417,41,0.08873,39,0.00339,64,0.81814,39,0.00728,50,0.39565
ENSG00000136021,SCYL2,9,-1.9210,28,-0.2884,30,-0.1146,28,-0.2948,35,0.13350,56,0.89637,56,0.87803
ENSG00000151572,ANO4,46,1.78017,10,-0.8701,14,-0.2764,9,-1.1395,11,-0.6366,16,0.00139,32,1.07613
ENSG00000120800,UTP20,33,1.16577,16,0.03326,27,0.82187,6,-1.7243,16,0.03907,29,0.93172,6,-1.3994
ENSG00000120805,ARL1,24,-1.4140,48,-0.4324,58,-0.0897,71,0.28339,97,0.73134,58,-0.0919,72,0.24277
ENSG00000196091,MYBPC1,33,0.17077,33,0.20539,35,0.27174,33,0.24899,22,-0.4548,14,-1.1309,25,-0.2382
ENSG00000111666,CHPT1,47,-0.8452,62,-0.4661,86,0.09911,117,0.82324,62,-0.4214,70,-0.2263,71,-0.2117
ENSG00000111670,GNPTAB,142,0.04176,124,-0.1940,157,0.20695,93,-0.7680,77,-0.9099,243,0.93883,238,0.90116
ENSG00000120860,WASHC3,24,-0.4979,24,-0.5088,28,-0.2461,46,0.74826,47,0.57642,15,-1.1547,27,-0.2821
ENSG00000017427,IGF1,5,-1.9351,29,0.73412,34,0.92922,22,0.27737,1,-4.0600,13,-0.6372,17,-0.1986
ENSG00000139352,ASCL1,55,0.55616,49,0.42407,49,0.37813,33,-0.3158,38,-0.0422,31,-0.3483,19,-1.1267
ENSG00000111696,NT5DC3,12,-2.1497,50,-0.0265,37,-0.4799,59,0.31354,43,-0.2812,55,0.12732,84,0.83269
ENSG00000166598,HSP90B1,668,0.42951,324,-0.7905,918,0.97217,383,-0.5688,264,-1.0337,628,0.32964,854,0.84555
ENSG00000204954,C12orf73,10,-1.1486,12,-1.0046,25,0.21078,25,0.32994,26,0.32217,27,0.33858,29,0.45626
ENSG00000139372,TDG,28,0.52432,13,-0.7101,12,-0.7666,14,-0.6725,21,0.05391,35,0.93046,36,0.96531
ENSG00000111727,HCFC2,18,-0.0384,17,-0.1496,25,0.47646,17,-0.1025,11,-0.7096,26,0.53604,18,-0.0503
ENSG00000120837,NFYB,71,0.61791,52,0.13571,43,-0.1774,47,-0.0596,41,-0.2573,36,-0.4763,48,-0.0163
ENSG00000198431,TXNRD1,33,-0.1820,27,-0.5669,49,0.43953,36,-0.0785,43,0.22872,46,0.31907,41,0.15108
ENSG00000171310,CHST11,18,0.18075,17,0.14354,20,0.39252,14,-0.2844,14,-0.1491,9,-0.8313,21,0.48182
ENSG00000151131,C12orf45,39,0.10572,25,-0.6452,65,0.94538,29,-0.4437,21,-0.8296,53,0.61559,50,0.49303
ENSG00000136051,WASHC4,94,1.42471,21,-1.0851,65,0.76159,33,-0.3997,29,-0.5220,55,0.49023,22,-0.9526
ENSG00000136044,APPL2,27,0.59319,19,0.04580,27,0.57374,20,0.15292,8,-1.2860,15,-0.3975,12,-0.6689
ENSG00000074590,NUAK1,85,-1.8165,194,-0.6318,389,0.53915,207,-0.5878,504,0.98331,481,0.90267,328,0.26099
ENSG00000136026,CKAP4,17,-1.1881,34,-0.2002,43,0.21687,35,-0.1528,60,0.75964,62,0.80779,23,-0.7735
ENSG00000111783,RFX4,43,1.41769,13,-0.6408,26,0.54892,24,0.51061,17,-0.1181,2,-3.1258,1,-3.6857
ENSG00000111785,RIC8B,30,0.21899,11,-1.4512,14,-0.9378,21,-0.4205,21,-0.3776,55,1.24031,58,1.32414
ENSG00000151135,TMEM263,23,-0.1556,18,-0.6277,14,-0.8658,30,0.37406,22,-0.2419,27,0.08976,42,0.81862
ENSG00000120832,MTERF2,10,-0.7289,6,-1.4854,11,-0.5233,25,0.98664,15,-0.0794,25,0.71861,12,-0.4654
ENSG00000136045,PWP1,44,-0.0672,19,-1.4344,82,0.95372,39,-0.3425,62,0.48873,69,0.65640,49,0.09113
ENSG00000110851,PRDM4,16,-0.7366,21,-0.3484,37,0.60813,25,-0.0591,37,0.57384,28,0.12912,22,-0.2252
ENSG00000075035,WSCD2,3,-2.5038,18,-0.1342,12,-0.7473,25,0.54061,29,0.69496,14,-0.5234,24,0.36218
ENSG00000075856,SART3,92,0.62951,44,-0.6011,69,0.15272,53,-0.3323,54,-0.2392,94,0.66766,70,0.18134
ENSG00000136003,ISCU,33,-2.0840,68,-1.0973,98,-0.4432,187,0.81236,161,0.34080,92,-0.5532,224,0.89386
ENSG00000110880,CORO1C,48,0.58741,20,-0.8399,19,-0.8695,31,-0.1195,40,0.31017,49,0.63310,42,0.37695
ENSG00000084112,SSH1,21,-0.2652,29,0.21658,11,-1.2208,24,-0.0949,27,0.11913,42,0.84470,21,-0.2698
ENSG00000166111,SVOP,4,-4.1783,63,-0.1458,37,-0.9644,80,0.30660,103,0.66382,82,0.27764,97,0.56183
ENSG00000135093,USP30,9,-1.0952,15,-0.4609,14,-0.5042,28,0.80928,18,-0.1316,14,-0.4908,25,0.42689
ENSG00000076248,UNG,1,-3.5710,12,-0.4446,21,0.54312,24,0.99223,13,-0.2242,13,-0.2231,9,-0.7432
ENSG00000110906,KCTD10,17,-0.7421,20,-0.5166,6,-2.1746,29,0.14600,38,0.54844,41,0.69069,41,0.68338
ENSG00000151148,UBE3B,16,-0.9588,14,-1.2332,40,0.51521,42,0.83271,36,0.34152,28,-0.0429,17,-0.8223
ENSG00000139428,MMAB,40,0.19778,30,-0.2531,21,-0.7984,45,0.55239,41,0.24455,28,-0.3632,25,-0.5234
ENSG00000139433,GLTP,181,2.86544,27,-0.6899,16,-1.3888,32,-0.4476,20,-1.0459,18,-1.2068,16,-1.3561
ENSG00000139437,TCHP,88,1.65283,22,-0.6968,45,0.46510,19,-1.0745,17,-1.0727,55,0.80660,31,-0.1245
ENSG00000139436,GIT2,19,-0.7975,12,-1.5353,18,-0.8349,34,0.15466,71,1.35370,58,1.00874,24,-0.4543
ENSG00000174456,C12orf76,96,0.31469,56,-0.5950,51,-0.6718,90,0.27730,110,0.54025,73,-0.1306,77,-0.0274
ENSG00000122970,IFT81,63,0.97633,32,-0.1778,84,1.48614,18,-1.2508,7,-2.3880,52,0.63973,28,-0.3291
ENSG00000174437,ATP2A2,46,-2.9007,232,-0.5309,167,-0.9866,379,0.40239,539,0.89673,326,0.05981,465,0.64378
ENSG00000196510,ANAPC7,10,-1.9251,13,-1.6161,17,-1.1130,50,0.83136,57,0.81759,42,0.31123,45,0.42412
ENSG00000111229,ARPC3,74,-0.8981,67,-1.1269,86,-0.6641,191,0.85954,124,-0.0831,80,-0.7720,239,1.00197
ENSG00000204856,FAM216A,8,-2.2530,27,-0.5605,30,-0.3652,42,0.25555,58,0.70155,40,0.08663,59,0.73240
ENSG00000111237,VPS29,36,-1.0141,60,-0.2711,51,-0.4848,84,0.38565,68,-0.0369,49,-0.5566,124,0.94079
ENSG00000196850,PPTC7,8,-2.0895,23,-0.6129,39,0.23788,36,0.11812,59,0.92954,39,0.25469,37,0.13915
ENSG00000204852,TCTN1,13,-0.2142,7,-1.2256,24,0.72124,19,0.50762,12,-0.3562,24,0.72950,7,-1.1669
ENSG00000186298,PPP1CC,45,-0.6569,58,-0.2972,45,-0.6355,101,0.87938,67,-0.0254,39,-0.8539,69,0.01907
ENSG00000111249,CUX2,0,-8.7015,23,-0.6071,14,-1.2565,66,1.88987,7,-2.2847,11,-1.6077,46,0.58898
ENSG00000204842,ATXN2,205,0.65545,104,-0.4840,203,0.64108,100,-0.6222,108,-0.3751,211,0.70247,140,0.03020
ENSG00000089234,BRAP,35,0.59599,12,-1.1347,33,0.49391,26,0.16747,25,0.05463,21,-0.2176,25,0.04870
ENSG00000111275,ALDH2,130,-0.9539,225,-0.1214,255,0.09498,402,1.22962,103,-1.3097,85,-1.6026,176,-0.4891
ENSG00000234608,MAPKAPK5-AS1,11,-1.0505,17,-0.4647,18,-0.3140,28,0.52390,22,0.03230,22,-0.0270,29,0.45337
ENSG00000089022,MAPKAPK5,36,0.26081,22,-0.5230,29,-0.0909,35,0.32554,20,-0.6263,36,0.27623,32,0.07383
ENSG00000089248,ERP29,56,-0.1940,58,-0.1500,42,-0.6304,62,-0.0296,81,0.39374,60,-0.0850,91,0.58345
ENSG00000111300,NAA25,52,0.76819,15,-1.3216,32,-0.0316,21,-0.8082,39,0.30514,55,0.84797,55,0.86079
ENSG00000173064,HECTD4,52,-0.9406,81,-0.2734,86,-0.1616,90,-0.1080,103,0.12971,142,0.66414,134,0.56193
ENSG00000089009,RPL6,779,0.64958,510,-0.0528,788,0.66886,558,0.12914,201,-1.4800,249,-1.1533,536,0.03529
ENSG00000179295,PTPN11,581,1.37276,246,-0.0958,367,0.56703,190,-0.6039,114,-1.2684,217,-0.2881,255,-0.0295
ENSG00000089169,RPH3A,122,-0.9369,238,0.11265,235,0.07555,202,-0.2042,273,0.32036,254,0.20619,271,0.30848
ENSG00000135144,DTX1,7,-1.7812,22,-0.1853,24,-0.0083,38,1.00293,18,-0.4794,17,-0.5644,20,-0.2913
ENSG00000111344,RASAL1,12,-0.5157,8,-1.0953,5,-1.7896,25,0.86553,13,-0.4132,15,-0.1624,31,1.04212
ENSG00000123064,DDX54,21,-0.8402,24,-0.7114,19,-1.0016,54,0.88445,18,-1.0780,27,-0.4902,70,1.09228
ENSG00000139405,RITA1,13,-0.9810,12,-1.2164,25,0.06753,33,0.67390,31,0.38223,17,-0.5626,35,0.58350
ENSG00000186815,TPCN1,23,-0.1874,23,-0.1953,10,-1.3896,38,0.85335,34,0.44090,26,-0.0203,6,-2.1147
ENSG00000151176,PLBD2,31,-0.2087,25,-0.5724,18,-1.0332,21,-0.9577,108,1.98918,55,0.74470,25,-0.4955
ENSG00000122965,RBM19,53,1.84989,11,-0.7808,11,-0.7354,14,-0.5218,15,-0.2574,25,0.51174,13,-0.5017
ENSG00000123066,MED13L,102,0.77899,71,0.20273,73,0.21950,33,-1.1825,36,-0.8601,120,1.05923,62,-0.0425
ENSG00000111412,C12orf49,42,-0.2291,57,0.26434,55,0.18496,45,-0.1774,82,0.83559,40,-0.3328,24,-1.1094
ENSG00000135119,RNFT2,8,-2.1302,22,-0.7456,37,0.12229,34,-0.0210,68,1.12960,41,0.26758,44,0.39029
ENSG00000135116,HRK,5,-1.6532,23,0.72248,21,0.45877,7,-1.5365,33,1.20549,23,0.57324,10,-0.6340
ENSG00000088992,TESC,2,-3.6884,25,-0.4544,13,-1.4273,47,0.78318,53,0.78956,36,0.13005,34,0.05503
ENSG00000135108,FBXO21,68,-0.7692,77,-0.6285,139,0.36173,117,0.09676,117,0.07761,140,0.36747,145,0.42833
ENSG00000171435,KSR2,27,-0.7359,27,-0.8056,50,0.23159,48,0.22182,42,-0.0483,63,0.62079,52,0.30536
ENSG00000176871,WSB2,79,-1.6660,241,0.05383,169,-0.5138,250,0.13386,331,0.56836,235,0.00567,296,0.37945
ENSG00000089220,PEBP1,1008,-0.6991,1094,-0.6305,1660,0.08568,1832,0.32445,1820,0.23576,1540,-0.0343,2024,0.40982
ENSG00000135090,TAOK3,272,0.72185,127,-0.5536,242,0.52641,148,-0.3332,99,-0.8918,257,0.62670,184,0.07632
ENSG00000111707,SUDS3,70,-0.0884,55,-0.5260,126,0.87607,49,-0.7948,59,-0.3726,124,0.84888,107,0.60047
ENSG00000139767,SRRM4,42,-1.3452,56,-0.9844,129,0.40478,93,-0.1644,90,-0.1689,218,1.31010,136,0.49174
ENSG00000152137,HSPB8,103,0.65848,60,-0.2405,37,-0.9695,87,0.49625,79,0.21721,32,-1.2017,59,-0.2543
ENSG00000111725,PRKAB1,6,-1.1302,13,-0.0767,4,-1.6610,15,0.12966,27,1.10099,20,0.58472,10,-0.5264
ENSG00000122966,CIT,24,-2.4426,88,-0.5468,137,0.19896,129,0.12563,135,0.16870,198,0.80816,156,0.40479
ENSG00000135127,BICDL1,4,-2.2078,12,-0.5584,13,-0.4750,17,0.02529,30,0.91613,34,1.11460,15,-0.2323
ENSG00000111737,RAB35,7,-1.7966,25,0.02962,19,-0.3440,27,0.19624,31,0.42682,23,-0.0590,31,0.42182
ENSG00000089154,GCN1,14,-0.5500,17,-0.3334,12,-0.8266,26,0.55098,21,0.02027,19,-0.1361,26,0.37773
ENSG00000089157,RPLP0,216,-0.2284,330,0.52771,170,-0.5968,335,0.65676,134,-0.9600,95,-1.4832,211,-0.2669
ENSG00000111775,COX6A1,235,-1.5461,556,-0.2571,607,-0.0917,1029,1.10513,493,-0.4209,274,-1.3174,624,-0.0499
ENSG00000257218,GATC,82,0.69062,45,-0.3128,95,0.95245,32,-0.9663,44,-0.3202,63,0.26467,66,0.35008
ENSG00000111786,SRSF9,37,-0.4707,30,-0.8707,45,-0.1755,63,0.48010,64,0.37635,50,0.00346,58,0.23337
ENSG00000088986,DYNLL1,203,-1.5893,411,-0.5724,290,-1.0534,802,0.75913,592,0.05530,518,-0.1578,888,0.72518
ENSG00000110871,COQ5,9,-0.8758,9,-0.9286,13,-0.3050,21,0.63673,20,0.42445,9,-0.8481,24,0.73988
ENSG00000022840,RNF10,52,-0.5327,54,-0.5034,91,0.37302,81,0.22200,80,0.15158,76,0.06875,77,0.08538
ENSG00000167272,POP5,8,-0.8325,11,-0.5305,7,-1.0997,25,1.27743,10,-0.5188,13,-0.2268,11,-0.4292
ENSG00000157782,CABP1,9,-5.0051,212,-0.5373,174,-0.7901,397,0.71268,550,1.08209,251,-0.2220,286,-0.0122
ENSG00000110917,MLEC,95,0.44623,63,-0.2401,73,0.01294,56,-0.5021,87,0.29243,90,0.36320,84,0.23843
ENSG00000175970,UNC119B,18,-0.1157,18,-0.0576,11,-0.7781,15,-0.4070,27,0.53073,12,-0.6569,39,1.20629
ENSG00000157837,SPPL3,30,-1.1547,62,-0.0326,43,-0.5998,63,-0.0250,104,0.80907,83,0.42791,62,-0.0257
ENSG00000157895,C12orf43,21,-1.3089,35,-0.6184,54,0.12104,46,-0.2018,77,0.69681,69,0.49971,75,0.66039
ENSG00000089041,P2RX7,164,3.07216,17,-1.0914,11,-1.6083,16,-1.3239,4,-3.0272,45,0.48288,28,-0.3006
ENSG00000110931,CAMKK2,16,-3.9123,199,-0.2625,187,-0.3292,334,0.84253,211,-0.1382,226,-0.0339,265,0.22301
ENSG00000089053,ANAPC5,148,1.05409,38,-1.2000,49,-0.7402,71,-0.2244,64,-0.3408,100,0.38223,140,0.94781
ENSG00000170633,RNF34,36,-0.4684,35,-0.5689,36,-0.4788,56,0.28389,69,0.54382,65,0.45695,46,-0.1159
ENSG00000089094,KDM2B,21,-0.1429,25,0.13002,17,-0.4865,21,-0.2033,35,0.66919,28,0.28554,18,-0.3615
ENSG00000188735,TMEM120B,2,-3.0367,11,-0.4739,6,-1.3412,16,0.12582,22,0.62708,31,1.23279,18,0.29453
ENSG00000139718,SETD1B,16,-0.0480,19,0.21046,11,-0.5959,18,0.20250,19,0.18959,17,0.02825,11,-0.6625
ENSG00000110801,PSMD9,19,-0.1765,16,-0.4923,11,-0.9443,29,0.71491,25,0.28600,16,-0.4380,21,-0.0497
ENSG00000110987,BCL7A,26,-0.8229,32,-0.5770,68,0.66903,33,-0.6157,42,-0.1281,82,0.98811,71,0.73198
ENSG00000175727,MLXIP,28,-0.1853,31,-0.0295,14,-1.1981,37,0.32790,27,-0.2128,54,0.89975,18,-0.8233
ENSG00000139719,VPS33A,6,-1.8854,26,0.31829,11,-1.0443,18,-0.3324,38,0.91781,32,0.63672,23,0.11345
ENSG00000130779,CLIP1,335,0.63670,170,-0.5125,356,0.73522,140,-0.9132,152,-0.6311,427,1.05200,246,0.12279
ENSG00000111011,RSRC2,332,0.91447,90,-1.2586,366,1.08559,111,-1.0184,94,-1.0962,284,0.64396,325,0.87682
ENSG00000139726,DENR,59,-0.8442,103,0.01813,141,0.52646,78,-0.5243,123,0.29758,142,0.54305,115,0.19262
ENSG00000130787,HIP1R,91,1.41724,49,0.38264,14,-1.6112,40,0.03764,33,-0.2829,23,-0.8153,16,-1.3535
ENSG00000139722,VPS37B,8,-1.2385,27,0.79958,6,-1.5377,20,0.28564,20,0.15709,23,0.39885,6,-1.6671
ENSG00000150967,ABCB9,0,-4.6549,16,-0.1925,7,-1.3771,25,0.79592,26,0.66493,24,0.51235,11,-0.7524
ENSG00000182196,ARL6IP4,273,0.13528,252,0.00125,309,0.33678,293,0.33066,188,-0.4577,156,-0.7489,203,-0.3348
ENSG00000090975,PITPNM2,7,-2.0659,35,0.43859,12,-1.2798,37,0.62971,17,-0.7378,27,-0.0517,33,0.28608
ENSG00000051825,MPHOSPH9,42,0.30579,25,-0.5636,47,0.49465,25,-0.6462,28,-0.3362,77,1.37158,27,-0.3529
ENSG00000130921,C12orf65,33,-0.3292,42,0.08334,51,0.37871,30,-0.6031,44,0.12946,57,0.54777,47,0.22540
ENSG00000111328,CDK2AP1,243,0.76655,156,0.03183,114,-0.4688,224,0.86768,76,-1.0760,38,-2.1022,75,-1.1078
ENSG00000139697,SBNO1,164,0.07703,114,-0.5457,273,0.93006,117,-0.5626,117,-0.4522,246,0.74826,182,0.25193
ENSG00000183955,KMT5A,63,0.80237,33,-0.2869,49,0.39077,34,-0.2767,25,-0.6994,49,0.37013,35,-0.1762
ENSG00000150977,RILPL2,3,-2.0801,11,-0.3370,11,-0.3031,18,0.60182,9,-0.6756,18,0.46069,18,0.48781
ENSG00000184209,SNRNP35,42,1.17672,11,-0.9855,15,-0.5172,22,0.15177,17,-0.2578,19,-0.1190,24,0.22184
ENSG00000188026,RILPL1,76,1.38903,28,-0.2862,29,-0.2189,31,-0.1478,28,-0.2927,17,-1.0655,35,0.07559
ENSG00000086598,TMED2,28,-1.0518,57,0.02822,66,0.26081,52,-0.1663,52,-0.1158,62,0.16032,83,0.65249
ENSG00000111364,DDX55,52,0.92883,17,-0.9773,14,-1.0982,29,-0.0247,16,-0.9121,57,1.07902,36,0.31076
ENSG00000111361,EIF2B1,13,-0.7845,12,-0.9932,13,-0.6982,31,0.87102,19,-0.1618,19,-0.1793,31,0.60576
ENSG00000111358,GTF2H3,28,-0.1789,32,0.02657,25,-0.3766,35,0.24645,32,0.01438,31,-0.0006,28,-0.1519
ENSG00000119242,CCDC92,92,-0.8429,112,-0.5991,125,-0.3734,173,0.18226,234,0.63797,196,0.34219,195,0.33536
ENSG00000179195,ZNF664,110,0.94793,55,-0.2097,46,-0.4541,66,0.13407,44,-0.5466,39,-0.7240,73,0.25582
ENSG00000196498,NCOR2,168,0.84027,110,0.15173,86,-0.2552,90,-0.2376,74,-0.4904,108,0.11281,85,-0.2693
ENSG00000073060,SCARB1,22,-0.3316,34,0.41844,7,-1.9375,34,0.51338,38,0.55168,18,-0.6067,14,-1.0001
ENSG00000150991,UBC,342,-1.3928,514,-0.8478,491,-0.8454,1182,0.75970,1049,0.35373,650,-0.4117,1327,0.74827
ENSG00000150990,DHX37,23,0.76265,12,-0.3878,13,-0.1262,11,-0.5168,9,-0.7514,34,1.42788,9,-0.6524
ENSG00000184992,BRI3BP,70,-0.4419,75,-0.3532,122,0.45204,80,-0.2830,125,0.49373,116,0.37082,99,0.11466
ENSG00000081760,AACS,9,-2.6716,26,-1.2689,26,-1.1852,65,0.26831,114,1.16846,101,0.96082,71,0.35184
ENSG00000139364,TMEM132B,86,-0.6662,100,-0.4922,191,0.59938,103,-0.4844,123,-0.1138,230,0.92128,183,0.52828
ENSG00000256193,LINC00507,3,-3.7605,12,-2.0289,18,-1.3237,85,1.67817,1,-5.4769,16,-1.5025,120,1.75751
ENSG00000139370,SLC15A4,12,-0.5556,13,-0.4704,12,-0.5435,20,0.30197,23,0.39728,18,0.01126,23,0.45238
ENSG00000151948,GLT1D1,3,-2.9901,13,-0.8309,11,-1.0742,28,0.49676,45,1.18680,26,0.28255,25,0.22707
ENSG00000151952,TMEM132D,8,-1.1132,15,-0.2782,10,-0.8095,18,0.05006,17,-0.0553,30,0.83924,27,0.67706
ENSG00000060709,RIMBP2,13,-2.4178,65,-0.0603,55,-0.3089,74,0.20739,55,-0.3253,86,0.40133,110,0.81461
ENSG00000111450,STX2,35,0.83775,14,-0.6195,29,0.53353,17,-0.3349,11,-0.9005,37,0.93706,15,-0.5482
ENSG00000132341,RAN,52,-1.8136,139,-0.3650,90,-0.9942,201,0.34844,217,0.38327,144,-0.2670,325,1.07651
ENSG00000061936,SFSWAP,175,1.96908,34,-0.8804,55,-0.0843,41,-0.6463,59,0.03460,66,0.21716,29,-1.0506
ENSG00000198598,MMP17,8,-2.3058,42,0.26504,11,-1.7787,52,0.79634,27,-0.4416,29,-0.3286,48,0.45310
ENSG00000177169,ULK1,10,-2.2092,42,-0.0735,23,-0.9915,53,0.38999,53,0.29268,66,0.64760,46,0.06241
ENSG00000183495,EP400,71,0.80847,39,-0.1923,40,-0.1267,32,-0.5659,38,-0.2158,76,0.92597,34,-0.3717
ENSG00000185163,DDX51,16,-0.9063,24,-0.3823,23,-0.4165,35,0.37609,23,-0.3792,42,0.57932,38,0.39864
ENSG00000182870,GALNT9,5,-3.5820,48,-0.4135,33,-0.9613,71,0.31096,103,0.86325,81,0.46143,80,0.43823
ENSG00000112787,FBRSL1,17,-0.9544,50,0.86231,26,-0.3211,37,0.33645,25,-0.3803,19,-0.8131,20,-0.7401
ENSG00000176894,PXMP2,19,0.10589,12,-0.6619,17,-0.1417,30,1.16631,9,-1.0343,5,-1.9692,17,-0.0665
ENSG00000247077,PGAM5,3,-2.8470,22,-0.2654,13,-1.0495,30,0.32676,43,0.85104,26,0.00470,37,0.60796
ENSG00000176915,ANKLE2,34,-0.3160,33,-0.3957,28,-0.6138,54,0.55359,29,-0.5498,52,0.34586,46,0.15758
ENSG00000090615,GOLGA3,72,-0.0381,61,-0.3127,66,-0.1670,70,-0.1019,81,0.16357,110,0.65399,73,-0.0018
ENSG00000072609,CHFR,16,0.26904,7,-0.9134,5,-1.3120,15,0.29943,14,0.07447,24,0.98955,12,-0.1483
ENSG00000196458,ZNF605,74,0.90334,29,-0.6592,41,-0.0669,28,-0.7837,37,-0.2293,79,1.02125,53,0.36860
ENSG00000198393,ZNF26,15,-0.1175,12,-0.5725,6,-1.4321,12,-0.6002,20,0.31934,49,1.88545,15,-0.1602
ENSG00000198040,ZNF84,53,0.54374,30,-0.4068,32,-0.2835,39,0.05217,40,0.06046,44,0.22138,35,-0.1306
ENSG00000090612,ZNF268,31,0.44443,19,-0.3403,33,0.54650,26,0.21428,6,-2.0540,18,-0.3715,30,0.38744
ENSG00000196199,MPHOSPH8,580,0.89147,244,-0.5685,448,0.45335,249,-0.6021,220,-0.6796,580,0.89373,328,-0.0545
ENSG00000121390,PSPC1,45,-0.3740,36,-0.8214,52,-0.1585,46,-0.4543,63,0.15243,102,0.94662,105,1.00187
ENSG00000132950,ZMYM5,86,1.83075,18,-0.8361,47,0.72094,15,-1.2843,14,-1.1436,52,0.90036,21,-0.5660
ENSG00000121741,ZMYM2,79,0.23930,42,-0.8404,92,0.48821,62,-0.1949,69,0.00717,102,0.66372,71,0.06545
ENSG00000121742,GJB6,5,-3.5488,42,-0.4692,79,0.58494,110,1.76362,25,-1.2419,21,-1.4743,10,-2.5395
ENSG00000165475,CRYL1,59,0.68000,32,-0.3149,32,-0.2934,50,0.56630,27,-0.5407,17,-1.2753,37,-0.0761
ENSG00000032742,IFT88,73,2.22412,11,-1.0664,23,0.15424,14,-0.7692,13,-0.7231,12,-0.8789,25,0.30383
ENSG00000278291,AL161772.1,34,-0.9593,58,-0.1861,36,-0.8824,77,0.39049,106,0.82785,58,-0.1569,60,-0.1008
ENSG00000172458,IL17D,55,0.09078,72,0.59903,44,-0.2741,64,0.42413,30,-0.8535,21,-1.3862,37,-0.5273
ENSG00000150459,SAP18,225,0.14941,183,-0.2027,180,-0.2063,244,0.37682,213,0.06349,137,-0.6276,195,-0.0763
ENSG00000173141,MRPL57,32,-1.2410,49,-0.6630,66,-0.1164,102,0.79909,51,-0.5328,59,-0.2999,103,0.60424
ENSG00000180776,ZDHHC20,46,0.35312,28,-0.4550,26,-0.5235,34,-0.1923,45,0.30148,36,-0.0634,60,0.78199
ENSG00000165487,MICU2,41,-0.0325,28,-0.7026,23,-0.9554,44,0.07890,57,0.49087,54,0.39052,60,0.56132
ENSG00000102678,FGF9,1,-4.3461,11,-1.1966,25,0.15475,19,-0.2607,59,1.65539,28,0.37553,31,0.51984
ENSG00000151835,SACS,66,-0.2590,44,-0.9731,111,0.57882,51,-0.7893,125,0.78737,137,0.94822,96,0.34375
ENSG00000182957,SPATA13,65,2.50915,19,0.25082,11,-0.5774,10,-0.9474,6,-1.5469,8,-1.1146,7,-1.1813
ENSG00000151849,CENPJ,32,1.06825,8,-1.0981,24,0.60361,9,-1.1157,10,-0.7454,34,1.18991,22,0.45943
ENSG00000165566,AMER2,386,1.89183,103,-0.4272,135,0.04040,124,-0.1238,63,-1.1424,70,-0.9741,85,-0.6767
ENSG00000139505,MTMR6,43,-0.7513,64,-0.1557,34,-1.1001,59,-0.3146,146,1.25580,83,0.28592,84,0.29870
ENSG00000139496,NUP58,19,-1.1224,33,-0.3726,23,-0.8466,32,-0.4390,59,0.61993,59,0.59754,82,1.18285
