Feature ID,Feature Name,Feature count topic 1to5,Feature log2 fold change topic 1to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000118946,PCDH17,151,-0.1817,318,1.09233,177,0.13210,194,0.31021,105,-0.7867
ENSG00000083544,TDRD3,33,0.46494,59,1.24190,15,-0.9031,24,-0.2348,15,-1.0952
ENSG00000280165,PCDH20,36,0.62504,40,0.52207,21,-0.4804,22,-0.4245,19,-0.7078
ENSG00000184226,PCDH9,348,-0.0991,762,1.22047,423,0.24442,439,0.33870,183,-1.2086
ENSG00000276644,DACH1,12,-0.5388,41,1.54684,1,-4.0399,38,1.68119,4,-2.2789
ENSG00000204899,MZT1,49,-0.6304,58,-0.1724,120,0.99660,66,0.04136,74,0.26084
ENSG00000083520,DIS3,47,0.42417,63,0.72854,56,0.52601,34,-0.2647,19,-1.2727
ENSG00000083535,PIBF1,17,-0.3686,51,1.53210,38,1.03249,19,-0.0937,9,-1.2758
ENSG00000118922,KLF12,23,0.11409,30,0.52940,13,-0.7618,20,-0.1167,21,-0.0670
ENSG00000136111,TBC1D4,37,0.34550,48,0.63642,8,-2.1251,34,0.09429,26,-0.3787
ENSG00000188243,COMMD6,134,-0.2703,84,-0.8797,119,-0.3515,191,0.42878,181,0.37863
ENSG00000118939,UCHL3,24,-0.1874,30,0.24854,12,-1.0834,37,0.66244,24,-0.1139
ENSG00000136153,LMO7,112,-0.1389,243,1.17772,325,1.69847,69,-0.9014,53,-1.4105
ENSG00000178695,KCTD12,40,-0.6987,52,-0.0488,60,0.15499,71,0.49035,66,0.37888
ENSG00000005812,FBXL3,70,0.29542,66,0.09838,63,0.02337,49,-0.3833,56,-0.1856
ENSG00000005810,MYCBP2,639,0.41581,734,0.47374,973,0.94046,372,-0.6404,300,-1.0616
ENSG00000139737,SLAIN1,25,-0.6385,38,0.18186,28,-0.3073,39,0.27167,44,0.55721
ENSG00000152193,OBI1,29,0.29530,34,0.44312,36,0.51178,22,-0.2636,17,-0.7507
ENSG00000139746,RBM26,132,-0.1022,311,1.35204,206,0.65133,114,-0.3216,82,-0.9265
ENSG00000102471,NDFIP2,237,0.29543,203,-0.0653,263,0.34640,148,-0.5936,196,-0.1395
ENSG00000136158,SPRY2,55,0.22585,56,0.16328,26,-1.0232,55,0.14411,46,-0.1693
ENSG00000178235,SLITRK1,75,0.09761,127,0.91359,89,0.33242,64,-0.2000,49,-0.7067
ENSG00000228824,MIR4500HG,26,0.23606,46,1.07325,13,-0.9100,18,-0.4267,20,-0.3538
ENSG00000165300,SLITRK5,67,-0.3375,214,1.70853,80,0.04595,44,-0.9419,71,-0.1605
ENSG00000152749,GPR180,26,0.00663,51,1.07166,25,-0.1062,22,-0.3159,22,-0.3660
ENSG00000134874,DZIP1,52,-0.7068,125,0.89279,43,-0.7802,128,1.07145,59,-0.3705
ENSG00000102580,DNAJC3,28,0.24303,23,-0.1698,28,0.12937,23,-0.1550,23,-0.2041
ENSG00000102595,UGGT2,19,-0.6976,74,1.74009,23,-0.1621,33,0.40293,18,-0.6319
ENSG00000185352,HS6ST3,91,-0.6636,85,-0.5565,451,2.28242,51,-1.4136,124,0.03461
ENSG00000139793,MBNL2,196,0.46232,154,-0.1013,163,-0.0181,121,-0.5198,146,-0.2318
ENSG00000125249,RAP2A,150,0.07593,93,-0.6991,199,0.49791,136,-0.1163,144,-0.0159
ENSG00000065150,IPO5,129,0.05027,93,-0.4640,158,0.35722,74,-0.8678,156,0.43023
ENSG00000152767,FARP1,52,-0.3079,83,0.52611,44,-0.4882,58,-0.0546,71,0.33518
ENSG00000102572,STK24,82,0.24018,59,-0.3603,58,-0.3977,72,-0.0559,75,0.00276
ENSG00000088387,DOCK9,70,-0.2380,119,0.70473,80,0.05409,67,-0.2267,80,0.08757
ENSG00000134882,UBAC2,23,-0.1250,25,0.08297,22,-0.1150,18,-0.5010,31,0.46518
ENSG00000125304,TM9SF2,106,0.64967,65,-0.3851,84,0.01507,43,-1.0859,79,-0.1077
ENSG00000125246,CLYBL,17,0.67486,12,-0.0662,11,-0.1924,7,-0.9326,11,-0.2512
ENSG00000175198,PCCA,20,0.04519,31,0.74225,10,-0.9511,17,-0.1888,19,-0.0036
ENSG00000125247,TMTC4,26,0.87778,18,-0.0979,2,-3.3749,11,-0.8593,19,-0.0297
ENSG00000102452,NALCN,57,0.30866,70,0.51880,44,-0.2129,30,-0.8267,48,-0.0678
ENSG00000102466,FGF14,89,0.05470,81,-0.1065,139,0.75333,66,-0.4603,82,-0.1063
ENSG00000134900,TPP2,53,0.77299,45,0.17925,48,0.29757,20,-1.1038,27,-0.6886
ENSG00000151287,TEX30,21,0.37791,14,-0.4315,6,-1.6692,11,-0.7714,24,0.51608
ENSG00000134897,BIVM,24,-0.1911,54,1.18959,18,-0.5124,23,-0.2144,24,-0.1061
ENSG00000134899,ERCC5,41,-0.4400,119,1.44629,57,0.21447,62,0.38605,30,-0.8736
ENSG00000125266,EFNB2,64,0.38123,80,0.58347,48,-0.2143,58,0.06900,33,-0.8941
ENSG00000134884,ARGLU1,139,-0.5311,622,2.19860,128,-0.4933,176,0.00103,103,-0.9478
ENSG00000204442,FAM155A,132,0.26478,165,0.52419,189,0.75147,94,-0.3890,75,-0.8363
ENSG00000174405,LIG4,46,0.43365,61,0.71682,30,-0.3731,29,-0.4866,29,-0.5212
ENSG00000139826,ABHD13,28,0.38925,29,0.31418,21,-0.2049,16,-0.6526,22,-0.1652
ENSG00000185950,IRS2,136,-0.0983,147,0.05419,207,0.60486,110,-0.4245,149,0.09392
ENSG00000213995,NAXD,37,0.15446,32,-0.1217,25,-0.5331,26,-0.4639,41,0.32277
ENSG00000134905,CARS2,18,-0.6129,38,0.78400,13,-0.9070,22,-0.1401,33,0.66930
ENSG00000153487,ING1,25,0.33416,10,-1.1269,9,-1.2811,15,-0.6373,30,0.60375
ENSG00000088448,ANKRD10,36,-0.2282,95,1.46494,13,-1.5909,23,-0.8845,46,0.31800
ENSG00000102606,ARHGEF7,143,0.03804,211,0.64419,132,-0.1027,110,-0.4229,138,-0.0415
ENSG00000153495,TEX29,50,0.42934,19,-1.2250,10,-2.1498,53,0.39627,41,-0.0478
ENSG00000126216,TUBGCP3,21,0.29427,25,0.43220,12,-0.6464,15,-0.3186,17,-0.1523
ENSG00000126217,MCF2L,77,-0.4571,126,0.47885,90,-0.0627,86,-0.1406,116,0.44197
ENSG00000126226,PCID2,15,-0.6670,42,1.12409,18,-0.2251,17,-0.3415,26,0.46998
ENSG00000139842,CUL4A,33,0.10526,41,0.43666,29,-0.1041,28,-0.1625,28,-0.1881
ENSG00000185896,LAMP1,89,0.25179,86,0.09700,59,-0.4895,60,-0.5097,87,0.13385
ENSG00000150401,DCUN1D2,24,0.03029,34,0.59737,22,-0.1329,16,-0.5986,25,0.10638
ENSG00000150403,TMCO3,18,-0.4788,39,0.93011,24,0.13637,22,-0.0369,23,0.07228
ENSG00000198176,TFDP1,20,-0.3411,23,-0.0065,12,-0.9766,24,0.02068,32,0.65134
ENSG00000183087,GAS6,60,0.34925,55,0.07752,35,-0.6326,38,-0.5261,54,0.06631
ENSG00000185989,RASA3,13,-0.5438,24,0.60937,37,1.33822,13,-0.3428,14,-0.1889
ENSG00000130177,CDC16,53,0.29443,69,0.61298,24,-0.9934,35,-0.5035,46,-0.0490
ENSG00000169062,UPF3A,78,-0.4264,142,0.66897,94,0.00557,93,-0.0127,104,0.20509
ENSG00000198824,CHAMP1,22,0.44617,29,0.74347,11,-0.7086,11,-0.8666,16,-0.2145
ENSG00000136319,TTC5,17,0.65151,25,1.00650,6,-1.1203,9,-0.5431,8,-0.8508
ENSG00000100814,CCNB1IP1,34,0.15076,23,-0.4985,15,-1.1553,41,0.45516,31,-0.0553
ENSG00000129484,PARP2,58,0.59462,45,-0.0690,21,-1.1910,25,-1.0382,51,0.18140
ENSG00000092094,OSGEP,23,-0.1954,34,0.46767,17,-0.6233,17,-0.6437,34,0.59552
ENSG00000100823,APEX1,108,0.68281,69,-0.3105,98,0.23493,50,-0.8444,67,-0.4088
ENSG00000165782,PIP4P1,58,0.40499,43,-0.2317,32,-0.6412,34,-0.6267,54,0.16704
ENSG00000129538,RNASE1,17,-1.4096,20,-0.7401,2,-3.8234,66,1.30054,53,1.00036
ENSG00000165795,NDRG2,175,-1.8000,142,-1.6804,349,-0.3244,834,1.25609,707,1.06735
ENSG00000165804,ZNF219,10,-0.5130,1,-3.0689,4,-1.7271,18,0.70483,19,0.89787
ENSG00000258441,LINC00641,86,-0.0295,71,-0.3167,107,0.32221,73,-0.3100,98,0.21736
ENSG00000092199,HNRNPC,203,-0.2133,191,-0.2267,212,-0.0696,241,0.14951,253,0.26083
ENSG00000092201,SUPT16H,197,0.72871,192,0.37425,194,0.39424,113,-0.4996,74,-1.2640
ENSG00000100888,CHD8,64,0.06144,108,0.88314,91,0.59919,51,-0.3563,43,-0.6702
ENSG00000129472,RAB2B,25,0.24523,18,-0.3806,23,0.02446,17,-0.4658,24,0.11413
ENSG00000092203,TOX4,76,0.34046,67,0.01431,75,0.18489,58,-0.2340,54,-0.3970
ENSG00000165819,METTL3,18,0.36363,27,0.90983,2,-2.6386,12,-0.4158,14,-0.1546
ENSG00000165821,SALL2,17,-0.1912,20,0.06816,12,-0.6674,22,0.28559,21,0.20810
ENSG00000129562,DAD1,87,0.34040,49,-0.6880,51,-0.6063,51,-0.6503,92,0.37850
ENSG00000155463,OXA1L,47,0.16501,48,0.14973,54,0.33844,32,-0.5065,41,-0.1003
ENSG00000172590,MRPL52,116,0.22466,66,-0.7352,58,-0.9130,95,-0.1872,126,0.34751
ENSG00000100461,RBM23,36,0.20383,34,0.02701,36,0.13109,25,-0.4487,33,-0.0347
ENSG00000100462,PRMT5,30,0.24454,24,-0.2177,15,-0.9028,23,-0.2488,30,0.21312
ENSG00000100804,PSMB5,178,0.56069,69,-1.1344,115,-0.3495,100,-0.6097,153,0.11116
ENSG00000100813,ACIN1,59,-0.2186,109,0.83930,96,0.62615,77,0.30431,41,-0.8219
ENSG00000179933,C14orf119,37,0.71784,21,-0.4709,12,-1.2484,18,-0.7429,29,0.03562
ENSG00000092068,SLC7A8,45,0.52642,50,0.47439,11,-1.8222,36,-0.0537,29,-0.4684
ENSG00000235194,PPP1R3E,27,-0.2524,72,1.40775,21,-0.5673,27,-0.2402,28,-0.1728
ENSG00000129473,BCL2L2,168,0.06161,116,-0.5399,171,0.06584,159,-0.0508,174,0.11586
ENSG00000100836,PABPN1,62,-0.6729,106,0.37122,97,0.22835,117,0.59465,86,0.05462
ENSG00000092096,SLC22A17,620,0.49107,345,-0.6201,558,0.12357,228,-1.3277,576,0.21714
ENSG00000129460,NGDN,22,0.11787,27,0.41279,17,-0.2736,9,-1.2423,26,0.41372
ENSG00000136367,ZFHX2,13,-0.1781,39,1.72204,4,-1.6495,18,0.51446,7,-1.1331
ENSG00000213983,AP1G2,6,-1.4228,68,3.19267,3,-2.1692,5,-1.2565,12,-0.0885
ENSG00000092051,JPH4,95,-1.2237,167,-0.0288,336,1.11484,175,0.04841,237,0.67983
ENSG00000215256,DHRS4-AS1,13,-0.3789,15,-0.0462,18,0.15628,18,0.24207,18,0.23133
ENSG00000187630,DHRS4L2,17,0.06290,7,-1.2520,14,-0.2915,10,-0.8575,25,0.80092
ENSG00000100884,CPNE6,58,0.00749,30,-0.9713,104,0.96014,15,-2.1395,79,0.65401
ENSG00000100897,DCAF11,50,-0.4101,36,-0.7648,87,0.59732,56,-0.0947,77,0.50387
ENSG00000092010,PSME1,36,-0.1439,27,-0.5455,37,-0.0414,31,-0.3535,51,0.57774
ENSG00000100908,EMC9,28,-0.1515,30,0.02071,43,0.56772,18,-0.7845,36,0.37230
ENSG00000100911,PSME2,31,-0.1572,24,-0.4578,18,-0.8911,40,0.34940,39,0.34669
ENSG00000092098,RNF31,15,-0.0361,23,0.62932,11,-0.4617,12,-0.4465,17,0.19524
ENSG00000100926,TM9SF1,17,0.33399,16,0.12909,5,-1.5890,10,-0.5511,17,0.26758
ENSG00000254505,CHMP4A,40,-0.7674,28,-1.0546,58,0.03221,96,0.95203,68,0.35196
ENSG00000213920,MDP1,43,-0.0080,27,-0.6819,52,0.29792,36,-0.2985,50,0.29790
ENSG00000129559,NEDD8,381,0.02966,190,-1.0454,352,-0.1062,313,-0.3127,482,0.49465
ENSG00000100938,GMPR2,46,0.25985,23,-0.9220,38,-0.1503,32,-0.4091,48,0.26945
ENSG00000092330,TINF2,19,0.14617,16,-0.1230,11,-0.7316,11,-0.7528,23,0.52043
ENSG00000100949,RABGGTA,25,0.36463,16,-0.4347,7,-1.5876,15,-0.5756,27,0.43210
ENSG00000196943,NOP9,25,0.31591,32,0.62226,23,0.05772,13,-0.8300,19,-0.2492
ENSG00000100445,SDR39U1,53,0.15570,40,-0.3471,32,-0.6507,42,-0.2976,59,0.33157
ENSG00000168952,STXBP6,54,-0.7174,59,-0.3702,138,0.98213,46,-0.8049,113,0.85710
ENSG00000139910,NOVA1,168,0.34582,171,0.23695,166,0.19233,117,-0.3918,118,-0.4056
ENSG00000176165,FOXG1,99,-0.1728,130,0.32572,137,0.40116,80,-0.4849,118,0.20544
ENSG00000186960,LINC01551,28,0.25190,37,0.58444,22,-0.2439,23,-0.1472,20,-0.4499
ENSG00000092140,G2E3,17,-0.1326,26,0.52484,34,0.97568,13,-0.6234,16,-0.2136
ENSG00000092108,SCFD1,91,0.75081,81,0.23447,66,-0.0809,32,-1.2340,56,-0.4148
ENSG00000196792,STRN3,43,-0.0274,81,1.02082,61,0.54703,49,0.20929,22,-1.1941
ENSG00000100478,AP4S1,39,-0.0565,38,-0.0831,39,-0.0430,34,-0.2823,47,0.30355
ENSG00000092148,HECTD1,157,0.43955,170,0.39319,161,0.30704,123,-0.1337,77,-0.9632
ENSG00000129493,HEATR5A,9,-0.6896,15,0.29801,8,-0.6715,15,0.39013,16,0.56896
ENSG00000129480,DTD2,13,-0.0269,12,-0.0865,6,-1.1460,16,0.36655,14,0.10987
ENSG00000151413,NUBPL,13,0.06912,11,-0.1636,9,-0.4760,11,-0.2579,15,0.30674
ENSG00000100852,ARHGAP5,149,-0.5801,253,0.43549,256,0.45235,342,1.07127,124,-0.8001
ENSG00000151320,AKAP6,196,0.39311,223,0.45084,77,-1.1853,155,-0.1357,143,-0.3003
ENSG00000151322,NPAS3,6,-1.7873,24,0.74804,8,-0.9649,28,1.11997,21,0.68301
ENSG00000165389,SPTSSA,11,-0.7923,17,0.07320,20,0.31771,19,0.33541,20,0.48040
ENSG00000129518,EAPP,75,0.64362,39,-0.6276,80,0.48003,48,-0.3570,40,-0.7082
ENSG00000129515,SNX6,51,0.05729,29,-0.8263,35,-0.5678,60,0.32175,54,0.12885
ENSG00000165410,CFL2,81,0.32718,46,-0.6634,61,-0.2387,74,0.06236,65,-0.1678
ENSG00000100883,SRP54,67,0.83960,45,-0.1532,38,-0.4072,26,-1.0369,41,-0.3230
ENSG00000151327,FAM177A1,108,0.48164,81,-0.1605,69,-0.4108,110,0.35929,56,-0.8369
ENSG00000092020,PPP2R3C,57,0.23979,40,-0.3885,53,0.04664,48,-0.1280,49,-0.1019
ENSG00000100902,PSMA6,175,0.66344,88,-0.6869,105,-0.4111,85,-0.8041,137,-0.0078
ENSG00000100906,NFKBIA,32,0.46176,31,0.20787,16,-0.7422,19,-0.5338,25,-0.1085
ENSG00000174373,RALGAPA1,87,0.20620,148,0.99276,106,0.43013,61,-0.4570,51,-0.8207
ENSG00000100916,BRMS1L,57,0.18283,56,0.09874,80,0.66330,40,-0.4407,44,-0.3330
ENSG00000151332,MBIP,27,0.09871,31,0.27218,24,-0.1076,13,-1.1205,32,0.40114
ENSG00000139874,SSTR1,42,0.65732,7,-2.2211,60,0.98072,10,-1.8727,32,-0.0214
ENSG00000100934,SEC23A,102,0.51055,89,0.09835,75,-0.1729,54,-0.7408,76,-0.1956
ENSG00000092208,GEMIN2,16,0.07249,11,-0.4518,12,-0.3258,13,-0.2800,18,0.36056
ENSG00000182400,TRAPPC6B,67,0.00080,68,0.01471,87,0.40222,57,-0.2716,67,-0.0023
ENSG00000100941,PNN,91,-0.3861,187,0.90265,146,0.49578,161,0.73919,59,-1.0649
ENSG00000150527,MIA2,31,0.35279,68,1.52194,18,-0.6021,20,-0.4771,14,-1.1095
ENSG00000165355,FBXO33,81,0.59538,89,0.50593,70,0.11505,39,-0.8339,45,-0.6410
ENSG00000165379,LRFN5,47,0.28409,66,0.71458,59,0.52457,19,-1.3016,36,-0.2891
ENSG00000179454,KLHL28,29,-0.0092,48,0.79659,37,0.39646,21,-0.5565,26,-0.2247
ENSG00000198718,TOGARAM1,73,0.29926,114,0.91663,77,0.26001,53,-0.3537,39,-0.8923
ENSG00000185246,PRPF39,19,0.03212,46,1.46775,18,-0.0091,7,-1.5188,17,-0.1672
ENSG00000100442,FKBP3,350,0.61689,241,-0.2258,312,0.17705,211,-0.4723,207,-0.5456
ENSG00000129534,MIS18BP1,23,-0.2546,62,1.42089,66,1.52279,19,-0.4958,10,-1.6106
ENSG00000139915,MDGA2,24,0.04413,67,1.74061,11,-1.0929,30,0.41379,8,-1.7247
ENSG00000213741,RPS29,695,-1.0076,433,-1.4285,977,-0.1927,2040,1.15176,1432,0.52302
ENSG00000165502,RPL36AL,198,-0.6136,142,-0.9311,293,0.18919,352,0.54338,329,0.47513
ENSG00000165516,KLHDC2,120,0.51022,100,0.01727,69,-0.5655,53,-1.0371,105,0.11155
ENSG00000165525,NEMF,238,0.01899,327,0.52058,402,0.86464,294,0.38849,108,-1.3554
ENSG00000282885,AL627171.2,10,-1.6024,12,-0.9977,51,1.29140,47,1.33973,23,-0.0159
ENSG00000165527,ARF6,35,0.07546,14,-1.3646,41,0.29390,31,-0.1898,39,0.27219
ENSG00000100483,VCPKMT,32,0.66526,22,-0.1812,15,-0.7439,15,-0.7925,24,-0.0807
ENSG00000100485,SOS2,18,-0.2433,28,0.53300,25,0.31881,27,0.48521,15,-0.5367
ENSG00000125375,DMAC2L,26,-0.1977,10,-1.4971,33,0.24614,43,0.77546,26,-0.1367
ENSG00000012983,MAP4K5,19,-0.5440,61,1.55541,31,0.44175,27,0.24516,15,-0.8202
ENSG00000198513,ATL1,341,0.99390,199,-0.3016,263,0.12995,92,-1.5504,183,-0.5097
ENSG00000151748,SAV1,18,-0.2064,18,-0.1795,35,0.89777,23,0.25523,16,-0.3633
ENSG00000100503,NIN,42,-0.7682,169,1.77362,56,-0.0863,80,0.53030,39,-0.7604
ENSG00000100505,TRIM9,126,0.04369,262,1.23559,94,-0.4211,52,-1.3938,131,0.11561
ENSG00000186469,GNG2,75,-1.3025,154,0.16487,218,0.72860,179,0.45324,187,0.60920
ENSG00000087302,RTRAF,90,0.20470,58,-0.5525,73,-0.2076,70,-0.2788,91,0.19095
ENSG00000087301,TXNDC16,27,0.04527,57,1.27650,16,-0.7221,22,-0.2496,21,-0.4242
ENSG00000180998,GPR137C,32,0.30661,35,0.29535,18,-0.7412,23,-0.3714,28,-0.0379
ENSG00000197930,ERO1A,57,0.44940,67,0.51031,36,-0.4458,33,-0.6486,42,-0.2757
ENSG00000100519,PSMC6,199,0.70701,147,-0.0763,158,0.03780,84,-0.9978,127,-0.3623
ENSG00000100522,GNPNAT1,23,-0.0239,26,0.23324,41,0.95072,24,0.10970,15,-0.7662
ENSG00000073712,FERMT2,8,-1.4301,27,0.84304,3,-2.2084,22,0.57331,26,1.00977
ENSG00000100523,DDHD1,49,0.16436,77,0.82635,51,0.14360,38,-0.3136,34,-0.5380
ENSG00000100528,CNIH1,72,0.29640,67,0.08309,42,-0.6330,44,-0.6401,71,0.19189
ENSG00000197045,GMFB,131,-0.0487,118,-0.1928,122,-0.1441,154,0.24608,134,0.00084
ENSG00000100532,CGRRF1,14,-0.2812,16,-0.0650,28,0.86112,17,0.03734,15,-0.0951
ENSG00000020577,SAMD4A,19,-0.1985,24,0.29128,5,-1.9879,31,0.76502,19,-0.0766
ENSG00000180008,SOCS4,21,-0.1048,38,0.87627,33,0.68411,23,0.06129,14,-0.8314
ENSG00000168175,MAPK1IP1L,57,-0.1001,69,0.24679,37,-0.7065,42,-0.5675,78,0.57021
ENSG00000131981,LGALS3,2,-3.4472,6,-1.7710,6,-1.6102,28,0.66262,50,2.43521
ENSG00000178974,FBXO34,75,0.17392,51,-0.4858,157,1.33530,33,-1.2291,64,-0.1777
ENSG00000126775,ATG14,24,0.11281,38,0.81261,23,0.00434,21,-0.1300,17,-0.5216
ENSG00000126777,KTN1,264,-0.1185,431,0.71094,338,0.31725,387,0.60424,153,-1.0492
ENSG00000070269,TMEM260,18,0.35154,47,1.86708,8,-0.8832,10,-0.6412,7,-1.3802
ENSG00000070367,EXOC5,67,0.05973,104,0.74056,84,0.39365,58,-0.2080,49,-0.5343
ENSG00000053770,AP5M1,75,0.27631,81,0.27579,75,0.16146,54,-0.3653,57,-0.3235
ENSG00000139977,NAA30,52,0.10317,33,-0.6491,53,0.10558,38,-0.4604,59,0.32844
ENSG00000259969,AL049838.1,38,0.64475,44,0.57912,15,-1.0165,17,-0.9696,26,-0.2648
ENSG00000139971,ARMH4,32,0.41284,42,0.70524,32,0.25579,33,0.35217,9,-1.8960
ENSG00000131966,ACTR10,171,0.70465,95,-0.5094,117,-0.1909,53,-1.4760,139,0.08506
ENSG00000100567,PSMA3,80,0.62559,43,-0.5919,60,-0.0918,31,-1.1596,66,0.06153
ENSG00000257621,PSMA3-AS1,19,-0.8332,64,1.36563,32,0.22914,31,0.20207,27,-0.0725
ENSG00000032219,ARID4A,157,-0.1382,322,1.07676,374,1.33703,166,-0.0037,61,-1.7103
ENSG00000100575,TIMM9,43,0.43767,34,-0.0878,23,-0.6855,25,-0.5985,38,0.07069
ENSG00000100578,KIAA0586,27,0.42413,49,1.25145,28,0.33279,11,-1.0982,13,-0.9804
ENSG00000100592,DAAM1,124,0.23638,200,0.92145,168,0.62546,80,-0.5732,70,-0.8653
ENSG00000050130,JKAMP,59,0.54319,36,-0.4361,28,-0.8278,32,-0.6614,51,0.12100
ENSG00000139970,RTN1,1727,0.76440,1080,-0.3033,1244,-0.0837,593,-1.2956,1201,-0.1676
ENSG00000126773,PCNX4,45,-0.3400,114,1.30783,68,0.43819,66,0.42730,27,-1.1078
ENSG00000100612,DHRS7,110,0.78440,65,-0.3607,33,-1.3792,52,-0.7791,81,-0.0456
ENSG00000100614,PPM1A,168,0.40820,98,-0.5867,69,-1.1086,132,-0.1447,151,0.09584
ENSG00000020426,MNAT1,43,-0.1257,90,1.11322,63,0.50814,61,0.50347,19,-1.5123
ENSG00000126814,TRMT5,19,0.44608,14,-0.2443,21,0.38496,12,-0.5347,13,-0.3429
ENSG00000100644,HIF1A,78,0.35540,58,-0.2404,55,-0.3320,55,-0.3579,68,-0.0098
ENSG00000139973,SYT16,109,-0.0029,126,0.22171,173,0.74030,53,-1.1702,120,0.18295
ENSG00000140015,KCNH5,56,0.54254,38,-0.3114,57,0.33023,30,-0.6930,38,-0.3335
ENSG00000154001,PPP2R5E,139,0.18677,134,0.05119,202,0.71485,115,-0.2045,97,-0.5281
ENSG00000126821,SGPP1,29,-0.2143,49,0.68826,25,-0.3425,23,-0.5292,38,0.38008
ENSG00000054654,SYNE2,9,-1.3630,21,0.27956,11,-0.7243,53,2.25080,10,-0.9930
ENSG00000100714,MTHFD1,34,0.08476,34,0.05825,53,0.77319,21,-0.7604,32,-0.0587
ENSG00000089775,ZBTB25,14,-0.2457,25,0.77546,11,-0.5350,13,-0.3092,18,0.30284
ENSG00000179841,AKAP5,59,-0.7204,89,0.13988,261,1.98599,37,-1.2844,87,0.11978
ENSG00000126804,ZBTB1,12,-0.5143,30,1.10138,20,0.42658,17,0.19269,13,-0.3397
ENSG00000126803,HSPA2,5,-2.3317,17,-0.0103,2,-2.6579,38,1.54202,28,1.06406
ENSG00000070182,SPTB,27,-0.6472,37,0.00303,42,0.20955,28,-0.4288,56,0.87145
ENSG00000258289,CHURC1,117,0.10062,76,-0.6058,133,0.27249,130,0.26127,97,-0.2610
ENSG00000139998,RAB15,124,0.38241,128,0.28815,87,-0.3231,89,-0.3032,90,-0.3203
ENSG00000257365,FNTB,18,0.34798,24,0.69669,7,-1.1228,9,-0.7666,15,0.00087
ENSG00000125952,MAX,34,-0.2314,28,-0.4505,23,-0.7666,54,0.62804,41,0.16835
ENSG00000033170,FUT8,25,0.15460,48,1.11207,20,-0.2459,18,-0.4520,18,-0.4689
ENSG00000171723,GPHN,59,0.52734,58,0.28716,66,0.49331,17,-1.6467,43,-0.2461
ENSG00000072415,MPP5,42,0.07620,45,0.13137,44,0.09885,44,0.10899,35,-0.2942
ENSG00000100554,ATP6V1D,297,0.54119,225,-0.1191,245,0.01378,154,-0.7528,217,-0.2163
ENSG00000134001,EIF2S1,84,0.26387,64,-0.2566,95,0.35680,65,-0.2480,66,-0.2477
ENSG00000198133,TMEM229B,17,0.38003,8,-0.8448,17,0.21873,12,-0.3352,14,-0.0972
ENSG00000054690,PLEKHH1,13,-1.2408,57,1.46457,0,-5.6167,42,1.07490,25,0.14316
ENSG00000100564,PIGH,25,0.27622,11,-1.0815,28,0.31568,12,-0.9862,27,0.37392
ENSG00000081181,ARG2,24,0.48774,13,-0.6460,7,-1.5020,7,-1.6795,28,0.72241
ENSG00000100568,VTI1B,157,-0.5222,138,-0.5539,223,0.19429,264,0.51833,231,0.31172
ENSG00000072042,RDH11,224,0.89357,181,0.15653,78,-1.1287,99,-0.8242,128,-0.4483
ENSG00000185650,ZFP36L1,2,-4.4704,28,-0.1242,6,-2.2831,77,1.86428,55,1.30773
ENSG00000072110,ACTN1,110,-0.1541,149,0.37814,276,1.41484,43,-1.6058,116,-0.0260
ENSG00000139990,DCAF5,41,0.06996,69,0.89661,54,0.49853,31,-0.3838,28,-0.6023
ENSG00000081177,EXD2,15,-0.4760,37,1.06362,14,-0.4878,19,0.01649,21,0.16384
ENSG00000100626,GALNT16,23,-0.4958,31,0.12005,39,0.48015,23,-0.3567,38,0.53861
ENSG00000100632,ERH,80,-0.1136,63,-0.4446,78,-0.1235,68,-0.3698,111,0.55463
ENSG00000029364,SLC39A9,36,0.10760,32,-0.0856,34,0.00398,35,0.05068,32,-0.1497
ENSG00000100647,SUSD6,17,-0.2140,21,0.18907,18,-0.0823,19,0.02753,21,0.19776
ENSG00000100650,SRSF5,162,0.06976,316,1.14309,124,-0.3623,83,-1.0460,157,-0.0002
ENSG00000100678,SLC8A3,17,0.63152,18,0.49901,3,-2.1305,11,-0.3502,11,-0.3712
ENSG00000133983,COX16,100,-0.1916,84,-0.3910,189,0.89516,117,0.13578,98,-0.1942
ENSG00000213463,SYNJ2BP,36,0.07120,65,0.99592,22,-0.6789,37,0.11904,26,-0.5482
ENSG00000133997,MED6,24,0.04852,45,1.07370,22,-0.0966,14,-0.8613,22,-0.1018
ENSG00000133985,TTC9,62,0.40354,32,-0.7963,27,-1.0300,32,-0.8315,68,0.50273
ENSG00000006432,MAP3K9,48,0.33314,71,0.84326,30,-0.5225,42,-0.0019,27,-0.8058
ENSG00000259153,AC004816.1,18,0.17872,18,0.08922,22,0.40628,14,-0.2956,15,-0.2652
ENSG00000100731,PCNX1,58,0.44283,72,0.60989,28,-0.8609,38,-0.4309,41,-0.3379
ENSG00000197555,SIPA1L1,79,-0.5730,202,1.11694,198,1.08254,66,-0.7252,98,-0.0657
ENSG00000182732,RGS6,35,0.08198,33,-0.0534,59,0.88159,22,-0.7139,32,-0.1036
ENSG00000119599,DCAF4,16,0.44358,19,0.49212,14,0.05088,6,-1.2972,13,-0.1375
