Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000104327,CALB1,4,-3.3372,2,-4.2732,59,0.75287,11,-1.7368,5,-2.9859,108,2.22611,119,1.99567,9,-2.0151,0,-7.9075,9,-2.1261
ENSG00000180694,TMEM64,62,2.39958,2,-2.6783,15,-0.0482,8,-0.9007,7,-1.2101,12,-0.4303,10,-0.7089,18,0.19911,9,-0.8472,16,0.05719
ENSG00000123119,NECAB1,494,-0.3229,173,-1.9036,418,-0.5781,434,-0.5220,574,-0.0890,751,0.37600,1126,1.00541,1131,1.01351,509,-0.2762,465,-0.4519
ENSG00000155099,PIP4P2,67,-0.2203,32,-1.3261,54,-0.5331,129,0.82764,50,-0.6746,114,0.71044,59,-0.4188,104,0.47675,64,-0.2900,69,-0.1924
ENSG00000253738,OTUD6B-AS1,135,-0.1406,102,-0.5741,157,0.09843,146,-0.0215,192,0.41399,170,0.24069,185,0.35461,155,0.07295,97,-0.6422,133,-0.1835
ENSG00000155100,OTUD6B,56,0.90575,42,0.44714,24,-0.4520,19,-0.7937,48,0.63154,38,0.28876,33,0.02637,23,-0.4922,22,-0.5879,21,-0.6976
ENSG00000079102,RUNX1T1,27,-1.2163,35,-0.8142,35,-0.8139,48,-0.3547,124,1.17471,60,-0.0185,87,0.57631,38,-0.6981,55,-0.1544,78,0.44963
ENSG00000205133,TRIQK,19,-0.8938,21,-0.7933,34,-0.0447,38,0.10324,40,0.20594,29,-0.3148,37,0.06396,36,0.02914,37,0.07563,51,0.66708
ENSG00000188343,FAM92A,9,-2.4296,19,-1.2501,31,-0.5703,52,0.22313,59,0.42933,43,-0.0480,57,0.38204,48,0.11922,59,0.43995,58,0.46414
ENSG00000164951,PDP1,53,-2.0983,60,-1.9234,125,-0.8313,147,-0.5812,226,0.08559,223,0.07136,383,0.94048,315,0.61831,325,0.66626,246,0.24115
ENSG00000164944,VIRMA,72,1.27326,30,-0.1685,27,-0.3164,15,-1.1638,19,-0.8652,43,0.44963,43,0.39371,27,-0.3112,12,-1.5591,34,0.04492
ENSG00000156162,DPY19L4,57,1.42410,46,1.04310,17,-0.4965,13,-0.9203,29,0.26824,25,0.07603,14,-0.7834,23,-0.0803,9,-1.4312,15,-0.7696
ENSG00000164941,INTS8,19,0.10878,19,0.13073,26,0.60843,15,-0.1762,21,0.33003,26,0.68597,11,-0.6157,11,-0.6193,7,-1.4100,14,-0.3818
ENSG00000156170,NDUFAF6,17,-0.5671,25,0.03514,33,0.48484,16,-0.6191,21,-0.2465,23,-0.0884,31,0.37512,30,0.33399,13,-0.9018,30,0.35821
ENSG00000156467,UQCRB,822,-0.2352,1401,0.61502,1300,0.49183,1778,1.01339,735,-0.4076,878,-0.1442,603,-0.7109,805,-0.2678,1102,0.22646,581,-0.8264
ENSG00000156471,PTDSS1,33,-0.5776,20,-1.2877,31,-0.6614,23,-1.0818,49,0.02638,34,-0.5562,69,0.58060,76,0.73171,59,0.32234,73,0.76580
ENSG00000169439,SDC2,19,-0.2322,96,2.64848,27,0.34434,22,0.01740,7,-1.6095,18,-0.3135,20,-0.1032,10,-1.1879,5,-2.0017,9,-1.3828
ENSG00000180543,TSPYL5,26,-0.8288,14,-1.7484,24,-0.9713,77,0.84328,43,-0.0806,45,-0.0130,51,0.17377,56,0.33490,49,0.11616,57,0.41294
ENSG00000147649,MTDH,501,0.95788,245,-0.1991,185,-0.6264,131,-1.1448,413,0.63516,401,0.66277,266,-0.0659,251,-0.1613,170,-0.7572,185,-0.6781
ENSG00000104341,LAPTM4B,61,-0.0597,58,-0.1254,76,0.30453,68,0.12500,34,-0.9404,51,-0.3611,54,-0.2270,75,0.28156,41,-0.6569,93,0.70340
ENSG00000156482,RPL30,1240,1.24890,1286,1.31225,764,0.43635,907,0.71672,269,-1.1803,361,-0.7936,345,-0.8064,252,-1.2764,593,0.02998,300,-1.0858
ENSG00000132541,RIDA,24,-1.0483,110,1.39034,95,1.12698,54,0.21467,19,-1.3732,27,-0.9185,36,-0.4062,23,-1.1183,55,0.24127,49,0.06841
ENSG00000104361,NIPAL2,16,-1.5026,3,-3.6228,32,-0.4440,31,-0.5124,50,0.24115,43,0.01245,48,0.19838,73,0.86961,38,-0.1637,67,0.82920
ENSG00000156486,KCNS2,3,-2.5295,1,-3.6436,10,-0.8971,15,-0.3688,11,-0.8370,22,0.27784,41,1.24908,30,0.75599,27,0.57227,22,0.24431
ENSG00000253948,VPS13B-DT,22,0.01863,30,0.50883,56,1.57966,15,-0.5585,10,-1.1149,21,-0.0078,15,-0.5531,10,-1.1715,27,0.37071,15,-0.5414
ENSG00000132549,VPS13B,33,0.72686,36,0.86049,16,-0.4313,6,-1.8108,34,0.79348,14,-0.6111,39,0.99302,14,-0.5993,18,-0.1969,13,-0.7860
ENSG00000164919,COX6C,542,-0.8289,571,-0.7509,1307,0.54846,1402,0.66288,640,-0.5761,805,-0.2443,650,-0.5532,812,-0.2093,1237,0.45838,1185,0.43369
ENSG00000147669,POLR2K,74,-0.5944,79,-0.4860,134,0.34484,168,0.71017,56,-0.9913,84,-0.4267,131,0.30037,121,0.17508,107,-0.0170,130,0.32049
ENSG00000034677,RNF19A,62,0.03501,88,0.58886,47,-0.4048,45,-0.4608,51,-0.2704,65,0.12246,83,0.50733,59,-0.0395,49,-0.3421,57,-0.1049
ENSG00000186106,ANKRD46,64,-0.4169,40,-1.1148,62,-0.4727,100,0.28196,70,-0.2711,56,-0.6597,88,0.07770,108,0.40614,102,0.30444,129,0.78681
ENSG00000070756,PABPC1,404,0.69161,450,0.87141,430,0.79548,163,-0.7376,309,0.25416,241,-0.1500,221,-0.2726,175,-0.6313,221,-0.2726,150,-0.9225
ENSG00000164924,YWHAZ,485,-0.9933,420,-1.2086,785,-0.2574,675,-0.4901,950,0.04134,905,-0.0389,1302,0.54667,1214,0.43290,1223,0.44427,1122,0.33902
ENSG00000261087,AP003469.4,36,0.01182,30,-0.2897,38,0.07698,33,-0.1364,56,0.71211,42,0.28676,44,0.33076,23,-0.6825,26,-0.4965,30,-0.2917
ENSG00000120963,ZNF706,150,0.59156,110,0.09008,94,-0.1543,66,-0.7005,73,-0.5313,146,0.60826,148,0.56558,53,-1.0098,74,-0.5274,93,-0.1935
ENSG00000104490,NCALD,80,-2.1526,87,-2.0251,186,-0.8994,326,-0.0423,281,-0.2735,311,-0.1266,296,-0.1904,660,1.11333,521,0.71320,478,0.64234
ENSG00000048392,RRM2B,11,-1.8442,18,-1.1006,32,-0.2592,62,0.77240,31,-0.3361,46,0.34907,23,-0.7398,82,1.25966,23,-0.7443,41,0.11041
ENSG00000104517,UBR5,38,-0.8125,103,0.72555,62,-0.0871,26,-1.4040,96,0.61645,111,0.97735,59,-0.1432,28,-1.2932,22,-1.6348,64,-0.0389
ENSG00000155090,KLF10,3,-2.4819,5,-1.8713,17,-0.0821,15,-0.2837,15,-0.2687,19,0.14092,20,0.14470,12,-0.5582,32,0.94877,28,0.82465
ENSG00000155096,AZIN1,117,-0.6729,147,-0.3156,106,-0.8117,196,0.13067,189,0.07641,138,-0.4498,243,0.47864,200,0.16144,237,0.43280,226,0.40185
ENSG00000155097,ATP6V1C1,45,-2.3105,68,-1.7237,127,-0.7858,192,-0.1481,193,-0.1409,216,0.03762,276,0.42906,332,0.72939,288,0.49762,290,0.57087
ENSG00000164929,BAALC,166,-0.8865,257,-0.2186,490,0.81301,442,0.64119,187,-0.7110,262,-0.2081,272,-0.1348,222,-0.4452,345,0.24357,324,0.15717
ENSG00000164933,SLC25A32,22,-0.4784,14,-1.1443,16,-0.9655,15,-1.0392,44,0.60718,23,-0.4553,41,0.47406,45,0.63507,19,-0.6815,50,0.91606
ENSG00000164934,DCAF13,20,0.39209,7,-1.0724,23,0.64393,22,0.55000,16,0.08612,8,-1.0004,25,0.76534,20,0.45527,5,-1.6207,14,-0.0934
ENSG00000176406,RIMS2,180,-0.3123,185,-0.2680,204,-0.1172,235,0.10502,398,0.96339,372,0.97136,140,-0.6990,143,-0.6694,220,0.00127,95,-1.3566
ENSG00000147650,LRP12,13,-0.9494,15,-0.6795,18,-0.4117,11,-1.1174,33,0.51155,20,-0.3149,43,0.97238,35,0.62283,23,-0.0717,27,0.23120
ENSG00000169946,ZFPM2,9,-1.2623,6,-1.9061,21,0.02394,12,-0.8117,27,0.40407,45,1.45656,46,1.27923,17,-0.2747,11,-0.9660,6,-1.9543
ENSG00000254615,AC027031.2,9,-1.8566,9,-1.7952,35,0.20285,33,0.08626,24,-0.3924,53,1.00762,45,0.61830,24,-0.3968,31,-0.0067,27,-0.2303
ENSG00000164830,OXR1,142,-1.7390,129,-1.8818,238,-0.9635,292,-0.6537,786,0.91886,647,0.67147,342,-0.4143,786,0.91890,334,-0.4500,507,0.22128
ENSG00000147655,RSPO2,3,-3.0253,0,-7.6965,7,-1.7954,23,-0.0757,37,0.71881,55,1.62406,19,-0.3592,26,0.14976,12,-0.9662,24,0.03243
ENSG00000104408,EIF3E,177,0.43244,169,0.35722,146,0.12413,123,-0.1511,155,0.22163,156,0.25343,127,-0.0926,56,-1.3286,173,0.39608,91,-0.6664
ENSG00000104412,EMC2,174,1.35316,163,1.24058,66,-0.2380,44,-0.8595,66,-0.2267,102,0.50702,55,-0.5080,36,-1.1645,31,-1.3862,41,-1.0274
ENSG00000164841,TMEM74,6,-1.4321,10,-0.6389,4,-1.8566,5,-1.6910,29,1.04297,12,-0.4193,37,1.47248,13,-0.2237,25,0.81541,14,-0.0605
ENSG00000120526,NUDCD1,10,-0.5718,6,-1.3323,8,-0.7574,7,-1.0903,15,0.09215,13,-0.1101,25,0.91720,28,1.07143,7,-0.9859,19,0.49638
ENSG00000120533,ENY2,85,-0.1135,82,-0.1599,112,0.32360,92,0.02259,92,0.00879,72,-0.3980,94,0.04693,114,0.35600,91,0.00470,94,0.04780
ENSG00000147654,EBAG9,47,-0.0479,24,-1.0677,63,0.39587,19,-1.3827,57,0.23110,55,0.18647,77,0.73233,65,0.44590,33,-0.6087,46,-0.0962
ENSG00000147642,SYBU,22,-2.4683,50,-1.2574,80,-0.5511,103,-0.1583,127,0.16082,101,-0.2044,170,0.63091,159,0.52045,157,0.50468,151,0.49844
ENSG00000164794,KCNV1,3,-4.7556,20,-2.0858,59,-0.5108,53,-0.6834,91,0.13975,84,0.01904,154,1.01028,141,0.85993,102,0.32749,101,0.35582
ENSG00000164796,CSMD3,8,-1.2256,15,-0.3416,15,-0.3886,5,-2.0005,23,0.33680,30,0.84705,36,1.05047,20,0.11812,13,-0.5383,15,-0.3731
ENSG00000104447,TRPS1,48,1.24961,114,2.99013,22,-0.0044,6,-1.8336,12,-0.8643,15,-0.6673,19,-0.2729,7,-1.7828,5,-2.1334,2,-3.3311
ENSG00000147677,EIF3H,128,-0.0562,141,0.09241,154,0.23000,152,0.21019,83,-0.7233,110,-0.3285,177,0.45569,110,-0.2977,156,0.25215,138,0.06218
ENSG00000147679,UTP23,53,1.01197,40,0.56947,16,-0.8296,10,-1.5559,38,0.46504,40,0.61923,28,0.00174,20,-0.4967,16,-0.8202,18,-0.7222
ENSG00000164754,RAD21,442,0.91429,303,0.29428,211,-0.2729,187,-0.4598,320,0.38353,294,0.27232,209,-0.2909,140,-0.9040,226,-0.1706,197,-0.4122
ENSG00000182197,EXT1,14,-0.1335,11,-0.5226,9,-0.9013,10,-0.6499,11,-0.4739,14,-0.1531,17,0.14667,10,-0.6055,10,-0.6200,33,1.39862
ENSG00000177570,SAMD12,61,-0.2460,55,-0.3836,44,-0.7447,73,0.04092,101,0.55620,86,0.33533,68,-0.0681,69,-0.0468,59,-0.2803,75,0.10430
ENSG00000147676,MAL2,33,-2.3551,33,-2.3676,101,-0.7054,120,-0.4416,142,-0.1887,148,-0.1338,344,1.26220,203,0.38070,240,0.65363,203,0.42496
ENSG00000136999,CCN3,0,-6.6152,5,-2.5834,11,-1.5257,37,0.35430,32,0.10952,14,-1.1632,18,-0.7487,44,0.61627,44,0.63516,69,1.62025
ENSG00000136960,ENPP2,814,5.52143,40,-1.1341,9,-3.2287,42,-1.0459,11,-3.0302,7,-3.6920,9,-3.3136,13,-2.7896,13,-2.7330,20,-2.2670
ENSG00000064313,TAF2,27,0.14296,26,0.08820,20,-0.3382,11,-1.1711,42,0.84101,33,0.49839,34,0.53493,16,-0.6699,12,-1.1087,21,-0.2548
ENSG00000172172,MRPL13,23,-0.2180,20,-0.4850,35,0.42045,28,0.03810,8,-1.7267,31,0.22671,26,-0.0279,32,0.25514,27,0.01062,31,0.25469
ENSG00000136986,DERL1,43,0.35419,28,-0.2781,11,-1.7281,22,-0.6805,40,0.23656,23,-0.6749,52,0.67936,36,0.07603,45,0.43658,44,0.44161
ENSG00000189376,C8orf76,5,-1.6930,11,-0.5271,12,-0.3761,14,-0.2296,12,-0.4887,15,-0.0768,35,1.26098,15,-0.1171,14,-0.2247,22,0.55621
ENSG00000165156,ZHX1,102,-0.1252,138,0.35302,115,0.06225,57,-1.0142,138,0.35117,201,1.11213,91,-0.3069,70,-0.7016,70,-0.7060,72,-0.7041
ENSG00000156802,ATAD2,3,-2.5861,22,0.27155,27,0.54037,10,-0.9981,46,1.47047,19,0.03919,18,-0.0382,5,-1.8595,13,-0.5852,22,0.24205
ENSG00000156795,WDYHV1,2,-2.7426,7,-1.1737,9,-0.9196,33,1.15941,19,0.27549,21,0.52108,10,-0.6462,24,0.68066,9,-0.8198,17,0.13458
ENSG00000156804,FBXO32,89,0.77814,40,-0.4997,42,-0.4147,25,-1.2070,51,-0.1255,56,0.03023,71,0.41179,37,-0.6012,56,0.04287,68,0.37903
ENSG00000176853,FAM91A1,16,-0.8908,6,-2.2376,28,-0.0729,23,-0.3372,25,-0.2473,37,0.42466,35,0.27472,14,-1.1217,24,-0.2834,52,1.07346
ENSG00000164983,TMEM65,23,-1.3824,25,-1.2328,93,0.79441,26,-1.2017,31,-0.9155,109,1.22948,93,0.77981,54,-0.0802,30,-0.9504,44,-0.4142
ENSG00000170881,RNF139,40,0.79288,16,-0.5848,9,-1.4290,25,0.05151,20,-0.3002,27,0.18928,25,0.03634,24,0.00583,32,0.45777,22,-0.1396
ENSG00000147687,TATDN1,47,0.91544,20,-0.4160,12,-1.1935,42,0.73582,22,-0.2676,16,-0.8325,35,0.43179,31,0.25038,23,-0.2537,27,0.04737
ENSG00000147684,NDUFB9,306,-0.5694,441,-0.0036,594,0.47327,1143,1.59453,275,-0.7323,390,-0.2148,235,-0.9677,298,-0.6071,469,0.09344,381,-0.2539
ENSG00000170873,MTSS1,107,1.24217,57,0.20634,48,-0.0634,67,0.46421,51,0.03923,33,-0.7124,29,-0.8225,19,-1.4681,28,-0.9018,65,0.45608
ENSG00000104549,SQLE,107,0.90633,70,0.21023,23,-1.4541,25,-1.3718,79,0.39788,19,-1.8710,51,-0.2839,74,0.29183,66,0.10639,102,0.92794
ENSG00000164961,WASHC5,71,1.48954,31,0.11060,27,-0.0744,23,-0.3388,14,-1.0400,11,-1.5126,24,-0.2680,28,-0.0121,29,0.02655,37,0.45564
ENSG00000153310,FAM49B,84,-0.6874,28,-2.3306,84,-0.6930,146,0.16951,126,-0.0664,124,-0.1024,204,0.70247,207,0.72876,136,0.05484,158,0.32025
ENSG00000153317,ASAP1,96,-0.3926,112,-0.1588,85,-0.5837,90,-0.4866,148,0.28135,157,0.41640,162,0.42876,141,0.21060,113,-0.1404,112,-0.1665
ENSG00000132294,EFR3A,73,-1.3787,94,-1.0047,131,-0.5000,165,-0.1503,275,0.66873,214,0.29120,144,-0.3627,212,0.24510,228,0.36267,213,0.28503
ENSG00000184156,KCNQ3,47,-1.5254,47,-1.5125,110,-0.2343,170,0.44477,200,0.70982,96,-0.4946,71,-0.9087,154,0.28905,200,0.71443,175,0.55374
ENSG00000129295,LRRC6,26,-0.5123,49,0.50127,60,0.81393,24,-0.6012,54,0.65373,47,0.46724,31,-0.2103,17,-1.0887,16,-1.1860,30,-0.3241
ENSG00000129292,PHF20L1,118,0.17678,113,0.10435,73,-0.5637,53,-1.0475,122,0.23515,194,1.13750,109,0.04761,63,-0.7833,67,-0.6919,80,-0.4700
ENSG00000104419,NDRG1,617,3.14277,153,0.45755,58,-1.0495,82,-0.5148,28,-2.1184,48,-1.3987,87,-0.4324,32,-1.9208,89,-0.4017,69,-0.8506
ENSG00000008513,ST3GAL1,18,-0.3791,38,0.82403,9,-1.4218,13,-0.8227,35,0.66580,19,-0.2631,43,1.03038,25,0.16657,28,0.32723,13,-0.9489
ENSG00000131773,KHDRBS3,142,-0.7950,135,-0.8784,134,-0.8830,163,-0.5887,334,0.54117,296,0.38425,304,0.38694,196,-0.3076,241,0.01808,309,0.46481
ENSG00000147724,FAM135B,5,-1.7590,8,-1.0989,10,-0.8069,13,-0.4442,15,-0.1346,23,0.52737,15,-0.1973,40,1.41008,6,-1.5588,23,0.52015
ENSG00000167632,TRAPPC9,23,-0.7292,30,-0.3272,25,-0.5725,42,0.20698,32,-0.2164,33,-0.2071,42,0.19589,70,1.01856,37,-0.0129,39,0.08639
ENSG00000282164,PEG13,2,-3.3259,9,-1.3901,5,-2.1676,23,0.05382,19,-0.2267,30,0.48415,27,0.30321,27,0.27971,32,0.56872,33,0.67224
ENSG00000123908,AGO2,77,0.61136,70,0.46959,72,0.51178,31,-0.8085,46,-0.1808,77,0.70750,36,-0.5874,36,-0.5751,29,-0.8870,38,-0.5483
ENSG00000169398,PTK2,303,1.59244,126,0.12054,78,-0.6313,75,-0.6799,82,-0.5493,140,0.32043,144,0.33087,89,-0.4270,78,-0.6233,74,-0.7577
ENSG00000105339,DENND3,10,-1.0799,21,0.02370,20,-0.1009,6,-1.7737,8,-1.3716,29,0.58887,39,1.02038,14,-0.5702,37,0.90869,18,-0.2290
ENSG00000022567,SLC45A4,11,-1.4589,14,-1.0313,31,0.09800,40,0.49912,20,-0.5768,30,0.08405,18,-0.7425,32,0.16591,44,0.68839,38,0.48456
ENSG00000181790,ADGRB1,8,-3.1428,40,-0.8239,96,0.52141,49,-0.5320,55,-0.3626,74,0.11350,117,0.83944,86,0.34744,49,-0.5330,92,0.49407
ENSG00000198576,ARC,5,-2.6012,1,-4.3133,43,0.46960,55,0.87646,19,-0.8031,39,0.33166,43,0.46974,22,-0.5857,10,-1.7721,54,0.96215
ENSG00000130193,THEM6,7,-1.1450,11,-0.4972,11,-0.5334,20,0.36084,12,-0.3866,16,-0.0194,23,0.61311,28,0.92561,5,-1.6289,20,0.39887
ENSG00000180155,LYNX1,30,-2.5713,51,-1.7749,132,-0.3625,226,0.48247,138,-0.2980,143,-0.2576,158,-0.0838,381,1.36520,178,0.10173,211,0.41498
ENSG00000160932,LY6E,91,-1.0383,101,-0.8884,173,-0.0570,116,-0.6682,146,-0.3242,197,0.16143,280,0.71297,173,-0.0626,277,0.69672,202,0.20792
ENSG00000176956,LY6H,126,-1.3097,126,-1.3073,210,-0.5429,128,-1.2900,437,0.61612,252,-0.2813,623,1.21491,178,-0.7911,442,0.63323,399,0.52325
ENSG00000250571,GLI4,23,0.71750,14,-0.0522,26,0.91620,9,-0.6438,6,-1.2897,11,-0.4024,9,-0.7484,14,-0.0016,26,0.93084,12,-0.3167
ENSG00000158106,RHPN1,2,-3.6242,33,0.33583,24,-0.1648,22,-0.2383,32,0.30506,27,0.06509,59,1.31718,25,-0.0701,12,-1.1269,26,-0.0189
ENSG00000147813,NAPRT,9,-1.4843,37,0.70318,12,-1.0012,22,-0.1088,16,-0.5490,18,-0.4233,14,-0.8247,18,-0.3957,27,0.20923,46,1.24491
ENSG00000104529,EEF1D,191,1.11581,271,1.74683,95,-0.0242,129,0.46538,34,-1.5879,49,-1.0981,54,-0.8849,58,-0.7737,55,-0.8603,86,-0.2014
ENSG00000104524,PYCR3,4,-1.7931,12,-0.3279,17,0.17251,14,-0.1354,18,0.20874,10,-0.7324,22,0.52986,15,-0.0826,35,1.32432,14,-0.1303
ENSG00000104522,TSTA3,0,-7.2937,29,0.44365,20,-0.1463,22,0.01143,18,-0.3256,20,-0.2039,20,-0.1879,52,1.37618,11,-1.1058,28,0.39821
ENSG00000183309,ZNF623,14,-0.5960,2,-3.3285,16,-0.3508,18,-0.2399,28,0.48404,16,-0.3818,20,-0.0709,20,-0.0666,26,0.35437,36,1.00741
ENSG00000180900,SCRIB,38,0.76063,51,1.25613,29,0.33172,38,0.74484,5,-2.1720,12,-1.0431,15,-0.7270,15,-0.7183,11,-1.1643,29,0.33648
ENSG00000179950,PUF60,92,-0.1546,117,0.23117,75,-0.4666,117,0.22564,54,-0.9509,82,-0.3637,140,0.51681,87,-0.2387,50,-1.0852,160,0.83615
ENSG00000185189,NRBP2,144,1.52847,42,-0.4813,37,-0.6866,23,-1.3691,36,-0.7136,31,-1.0349,54,-0.1127,30,-1.0119,64,0.17557,100,1.01883
ENSG00000178209,PLEC,54,-0.7821,222,1.52107,116,0.41610,32,-1.5406,54,-0.7716,81,-0.1633,86,-0.0581,107,0.28146,61,-0.5804,88,-0.0154
ENSG00000178719,GRINA,101,-1.2535,159,-0.5587,187,-0.3122,202,-0.1927,187,-0.3104,198,-0.2474,349,0.67849,317,0.52299,177,-0.3990,335,0.68811
ENSG00000178896,EXOSC4,1,-4.0613,29,0.26282,31,0.40638,16,-0.6277,15,-0.7669,25,0.03383,32,0.43860,19,-0.3994,25,0.02603,37,0.76442
ENSG00000197858,GPAA1,58,-0.4429,46,-0.7869,77,0.01323,87,0.19929,55,-0.5192,67,-0.2266,86,0.17651,79,0.05504,66,-0.2216,116,0.74704
ENSG00000179091,CYC1,71,-0.9417,112,-0.2375,120,-0.1307,166,0.37724,73,-0.9007,103,-0.3981,155,0.27558,186,0.56624,169,0.40950,155,0.29690
ENSG00000179526,SHARPIN,11,-0.7341,26,0.56768,24,0.46893,41,1.34452,5,-1.7444,14,-0.3546,16,-0.1500,14,-0.4185,12,-0.6519,19,0.07830
ENSG00000179632,MAF1,43,0.02768,28,-0.6326,63,0.63938,51,0.30561,20,-1.1155,34,-0.3299,27,-0.6772,32,-0.3981,49,0.26000,61,0.66463
ENSG00000179832,MROH1,5,-3.1399,22,-0.9912,32,-0.4345,55,0.43546,37,-0.2009,35,-0.2899,36,-0.2130,54,0.40210,73,0.88657,59,0.62561
ENSG00000261236,BOP1,1,-4.4830,29,-0.3513,35,-0.0671,30,-0.3138,29,-0.3701,27,-0.5053,54,0.63001,42,0.23859,57,0.72349,53,0.67082
ENSG00000185122,HSF1,51,0.28866,41,-0.0601,70,0.80885,36,-0.2506,16,-1.4344,48,0.23181,38,-0.1514,30,-0.5389,36,-0.2393,46,0.16051
ENSG00000185000,DGAT1,15,-1.2530,33,-0.0995,18,-0.9553,35,0.02883,29,-0.2923,26,-0.4864,59,0.84716,26,-0.4582,35,0.02093,57,0.91831
ENSG00000261678,SCRT1,0,-8.3753,30,-1.3135,116,0.74750,196,1.66976,34,-1.1417,106,0.68679,24,-1.6393,101,0.52468,58,-0.3414,49,-0.6419
ENSG00000071894,CPSF1,5,-2.3936,24,-0.2278,23,-0.2406,19,-0.5367,31,0.21312,14,-1.0229,45,0.77667,30,0.14883,26,-0.0830,48,1.03190
ENSG00000160948,VPS28,112,-0.0477,67,-0.8227,118,0.03422,117,0.02463,83,-0.5058,111,-0.0589,100,-0.2195,119,0.05575,160,0.52033,142,0.36771
ENSG00000187954,CYHR1,64,-0.0792,111,0.79106,54,-0.3413,54,-0.3570,46,-0.5911,61,-0.1914,87,0.39072,54,-0.3591,61,-0.1685,81,0.30524
ENSG00000167702,KIFC2,41,-1.8643,106,-0.4456,246,0.90055,158,0.18415,103,-0.4818,152,0.12647,159,0.19041,99,-0.5413,161,0.20667,158,0.19522
ENSG00000160972,PPP1R16A,10,-1.5132,39,0.54218,74,1.62456,42,0.64650,17,-0.7709,33,0.30711,23,-0.3106,9,-1.6428,10,-1.5298,22,-0.3868
ENSG00000167700,MFSD3,9,-1.7631,18,-0.6949,24,-0.2737,36,0.37304,12,-1.3273,28,-0.0074,35,0.34266,29,0.03375,41,0.56387,41,0.63986
ENSG00000160959,LRRC14,4,-2.6121,25,-0.1268,24,-0.2316,30,0.14266,26,-0.0825,35,0.40879,35,0.38416,28,0.00100,18,-0.6143,35,0.41957
ENSG00000254402,LRRC24,11,-1.4243,10,-1.6377,37,0.36754,15,-0.9897,12,-1.3755,40,0.54576,29,-0.0227,26,-0.1482,27,-0.1085,52,1.06198
ENSG00000213563,C8orf82,8,-0.8678,9,-0.7318,34,1.36464,20,0.51074,2,-2.5093,15,0.00405,25,0.81036,10,-0.5708,14,-0.1250,12,-0.2803
ENSG00000147799,ARHGAP39,10,-1.0183,20,-0.0307,27,0.44163,27,0.43014,9,-1.1398,28,0.55296,22,0.13483,24,0.25998,8,-1.3997,21,0.00960
ENSG00000161016,RPL8,653,0.28483,860,0.73369,626,0.21739,946,0.89319,267,-1.0921,472,-0.2459,415,-0.4251,329,-0.7809,627,0.22135,439,-0.3674
ENSG00000170619,COMMD5,11,-1.0986,13,-0.9381,31,0.39790,26,0.11730,18,-0.4167,24,0.02551,19,-0.3072,25,0.06353,21,-0.1878,36,0.77703
ENSG00000182307,C8orf33,38,-0.7985,76,0.25941,96,0.64820,66,0.05541,62,-0.0566,86,0.53221,32,-1.0572,41,-0.6881,62,-0.0510,62,-0.0649
ENSG00000181404,WASHC1,50,0.02327,34,-0.5862,64,0.40258,44,-0.1773,28,-0.8654,36,-0.5124,46,-0.1083,50,0.03055,66,0.45703,69,0.59870
ENSG00000107104,KANK1,60,1.92215,94,2.84950,25,0.39477,7,-1.4909,12,-0.6575,8,-1.3911,0,-4.6013,5,-2.0707,3,-2.7359,5,-2.0494
ENSG00000080503,SMARCA2,232,-0.6632,353,-0.0174,440,0.33207,285,-0.3482,479,0.46840,636,1.07832,397,0.16713,283,-0.3609,140,-1.4281,201,-0.9485
ENSG00000147852,VLDLR,36,0.36591,28,0.00958,18,-0.6898,8,-1.7756,25,-0.1734,32,0.21697,75,1.61434,36,0.35812,15,-0.9400,17,-0.8236
ENSG00000080608,PUM3,52,0.22189,45,0.00453,39,-0.2337,18,-1.3616,87,1.04775,81,1.06485,54,0.27042,34,-0.4470,10,-2.2909,22,-1.1651
ENSG00000080298,RFX3,22,-0.9291,37,-0.1485,63,0.68122,12,-1.7658,34,-0.2946,92,1.56326,62,0.64461,48,0.25016,6,-2.8278,12,-1.9187
ENSG00000106688,SLC1A1,6,-3.0181,35,-0.4560,39,-0.2966,43,-0.1318,26,-0.8931,62,0.49531,87,0.99896,74,0.72274,35,-0.4649,48,0.02037
ENSG00000106993,CDC37L1,49,-0.2341,18,-1.6990,65,0.22430,56,-0.0190,69,0.31444,76,0.52654,93,0.80021,56,-0.0224,38,-0.6188,41,-0.5154
ENSG00000147853,AK3,134,1.37714,95,0.78558,71,0.29893,40,-0.5783,51,-0.2155,46,-0.3818,51,-0.1983,52,-0.1821,51,-0.2035,31,-1.0323
ENSG00000099219,ERMP1,47,1.65582,11,-0.6937,14,-0.3658,32,0.99512,21,0.31322,9,-1.0224,4,-1.9462,15,-0.1836,9,-0.9578,18,0.05288
ENSG00000183354,KIAA2026,216,0.60591,221,0.64842,173,0.24980,125,-0.2645,194,0.43324,213,0.65675,98,-0.6252,93,-0.7122,70,-1.1408,79,-1.0344
