Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000160813,PPP1R35,20,0.81418,11,-0.2306,8,-0.7771,8,-0.7026,18,0.72381,9,-0.5410,6,-1.1210
ENSG00000166925,TSC22D4,69,-1.3948,154,-0.0847,168,0.06105,46,-2.0060,93,-1.0021,551,2.10891,402,1.51244
ENSG00000166924,NYAP1,14,-0.2873,23,0.48950,15,-0.2285,13,-0.4073,26,0.92063,8,-1.0477,8,-1.1193
ENSG00000077080,ACTL6B,52,-0.1894,30,-0.9885,65,0.21420,67,0.27459,94,1.02749,9,-2.7680,4,-3.8893
ENSG00000172354,GNB2,93,-0.4001,82,-0.5456,110,-0.1025,109,-0.1193,179,0.88249,106,-0.1651,58,-1.0651
ENSG00000146830,GIGYF1,36,1.13650,10,-0.8995,19,-0.0002,8,-1.2813,16,-0.2873,15,-0.3376,29,0.63632
ENSG00000172336,POP7,25,-1.0347,59,0.32937,38,-0.3633,61,0.45148,77,1.01303,18,-1.4744,14,-1.8030
ENSG00000087087,SRRT,46,0.43058,15,-1.3073,14,-1.4748,37,0.01864,34,-0.0921,49,0.46883,73,1.13762
ENSG00000087085,ACHE,14,-0.5327,16,-0.3064,27,0.53347,26,0.45321,27,0.59247,0,-6.8342,8,-1.3116
ENSG00000169871,TRIM56,9,-1.4757,6,-1.9973,15,-0.6674,9,-1.4093,5,-2.3528,74,2.03911,108,2.84757
ENSG00000106367,AP1S1,92,-0.3453,99,-0.2044,58,-1.0862,139,0.36840,207,1.32959,22,-2.4523,37,-1.6916
ENSG00000128564,VGF,141,-0.5348,130,-0.6081,161,-0.3116,249,0.44988,347,1.28827,27,-2.9305,19,-3.4036
ENSG00000106400,ZNHIT1,83,-0.4198,117,0.14054,64,-0.8376,125,0.27753,130,0.39332,132,0.33594,97,-0.1514
ENSG00000214253,FIS1,82,-1.2543,292,0.79898,101,-0.9289,163,-0.1502,250,0.69796,198,0.16444,203,0.20577
ENSG00000128581,IFT22,53,0.04945,63,0.30027,54,0.08502,46,-0.2143,62,0.36707,46,-0.1987,19,-1.4717
ENSG00000160963,COL26A1,6,-1.3669,19,0.52728,6,-1.2411,15,0.21588,29,1.76420,0,-7.7629,2,-2.6528
ENSG00000233123,LINC01007,0,-4.5102,9,-0.5317,1,-3.6183,19,0.70848,34,2.45888,0,-5.0232,3,-2.1526
ENSG00000257923,CUX1,69,0.04951,65,-0.0284,73,0.16051,60,-0.1659,42,-0.8135,132,1.11954,71,0.09158
ENSG00000128563,PRKRIP1,25,-0.0484,21,-0.3051,20,-0.4203,30,0.24328,24,-0.1153,29,0.19281,37,0.56485
ENSG00000160991,ORAI2,103,0.77944,52,-0.4061,108,0.86010,59,-0.2256,37,-1.0335,74,0.14879,29,-1.2733
ENSG00000160993,ALKBH4,16,-0.2591,18,-0.0596,25,0.53305,16,-0.1929,19,0.05393,15,-0.2728,17,-0.1406
ENSG00000005075,POLR2J,22,-1.4894,75,0.46390,53,-0.0884,38,-0.6185,70,0.43736,110,1.10637,49,-0.1897
ENSG00000285437,POLR2J3,153,1.94952,16,-1.9491,19,-1.7581,27,-1.2624,21,-1.7129,91,0.71632,130,1.33111
ENSG00000267368,UPK3BL1,13,-0.8669,25,0.10184,29,0.36599,22,-0.0915,25,0.16196,31,0.43816,19,-0.3167
ENSG00000170632,ARMC10,50,-0.3055,56,-0.1235,47,-0.4343,67,0.19285,82,0.61135,29,-1.0894,65,0.12712
ENSG00000161048,NAPEPLD,67,-0.1810,62,-0.2864,40,-1.0050,102,0.56255,79,0.12969,45,-0.7494,128,0.88205
ENSG00000105819,PMPCB,53,-0.3888,36,-0.9431,79,0.30109,68,0.03102,100,0.83115,27,-1.3906,39,-0.8132
ENSG00000105821,DNAJC2,166,1.48940,57,-0.4672,36,-1.2131,78,0.03296,54,-0.6440,62,-0.3305,79,0.05295
ENSG00000161057,PSMC2,64,-0.4152,61,-0.4616,65,-0.3953,81,-0.0250,121,0.79610,75,-0.1362,67,-0.3083
ENSG00000189056,RELN,1,-4.3253,9,-1.7853,18,-0.7772,14,-1.2180,20,-0.7364,222,4.11555,0,-5.3202
ENSG00000164815,ORC5,21,0.20935,15,-0.3536,19,-0.0062,18,-0.0438,27,0.71089,3,-2.7419,11,-0.7642
ENSG00000005483,KMT2E,498,1.06361,150,-0.9711,213,-0.4667,304,0.13197,96,-1.8395,320,0.19973,592,1.22203
ENSG00000272918,AC005070.3,11,-0.5433,12,-0.4069,20,0.43156,19,0.32718,12,-0.4220,24,0.66140,14,-0.1197
ENSG00000135250,SRPK2,552,0.44613,321,-0.4493,415,-0.0574,635,0.70841,285,-0.7457,258,-0.7866,515,0.29021
ENSG00000135249,RINT1,8,-0.9987,7,-1.1914,19,0.31873,15,-0.1233,27,1.16733,7,-1.2342,9,-0.7694
ENSG00000008282,SYPL1,11,-1.5108,6,-2.1576,27,-0.0274,9,-1.7540,17,-0.8831,82,1.82662,100,2.22012
ENSG00000105835,NAMPT,30,-0.3178,36,-0.0274,29,-0.4036,34,-0.1420,51,0.65724,41,0.18041,25,-0.5855
ENSG00000005249,PRKAR2B,138,0.14251,101,-0.3579,149,0.28263,135,0.11208,164,0.51222,34,-1.9913,53,-1.3287
ENSG00000105856,HBP1,26,0.26902,8,-1.6051,15,-0.6244,13,-0.9124,21,-0.1428,47,1.18316,45,1.09804
ENSG00000164597,COG5,19,-0.1763,10,-1.0761,14,-0.5961,29,0.57006,25,0.34139,20,-0.0365,21,0.01553
ENSG00000172209,GPR22,61,-0.0122,42,-0.5974,39,-0.7456,114,1.13969,81,0.55123,19,-1.7906,8,-2.9501
ENSG00000075790,BCAP29,180,0.06971,116,-0.6186,141,-0.3450,286,0.92358,170,-0.0329,116,-0.6109,119,-0.5721
ENSG00000233705,SLC26A4-AS1,56,-0.5826,117,0.61594,91,0.24785,78,-0.0386,114,0.73744,27,-1.6222,18,-2.2224
ENSG00000105879,CBLL1,8,-1.4392,11,-0.8834,33,0.87810,16,-0.3617,26,0.51631,15,-0.4719,23,0.23288
ENSG00000091140,DLD,49,-0.8092,75,-0.0904,77,-0.0596,83,0.06902,128,1.00565,57,-0.5208,22,-1.8900
ENSG00000091136,LAMB1,20,-0.2374,11,-1.1312,4,-2.7008,42,1.10983,44,1.40431,3,-3.0225,1,-4.5129
ENSG00000091129,NRCAM,564,0.49231,202,-1.1486,421,-0.0309,502,0.28132,479,0.22155,305,-0.5266,218,-1.0324
ENSG00000135241,PNPLA8,121,0.31507,83,-0.3024,96,-0.0862,113,0.19007,76,-0.5352,132,0.42555,112,0.15614
ENSG00000177683,THAP5,59,0.05623,36,-0.7110,60,0.08465,80,0.59744,52,-0.1942,37,-0.6792,61,0.09698
ENSG00000128590,DNAJB9,23,-0.9372,18,-1.2201,46,0.21293,40,-0.0294,71,1.20070,17,-1.3141,22,-0.8899
ENSG00000173114,LRRN3,132,0.47419,55,-0.9311,103,0.02003,174,0.99856,80,-0.4374,67,-0.6275,36,-1.5628
ENSG00000128512,DOCK4,118,0.39383,44,-1.1776,56,-0.8634,93,-0.0263,114,0.36352,93,-0.0256,123,0.41280
ENSG00000198839,ZNF277,38,0.35493,30,-0.0411,24,-0.4368,39,0.40654,24,-0.4629,29,-0.1104,39,0.35939
ENSG00000006652,IFRD1,31,-0.0766,9,-1.9012,25,-0.4261,21,-0.7486,44,0.59133,41,0.36841,56,0.85889
ENSG00000146802,TMEM168,19,0.07714,3,-2.4038,14,-0.4691,16,-0.2910,15,-0.3652,37,1.10810,39,1.19943
ENSG00000164603,BMT2,35,0.77472,14,-0.7326,21,-0.0955,19,-0.3240,28,0.38985,14,-0.7657,11,-1.0159
ENSG00000164604,GPR85,33,0.15295,27,-0.1628,50,0.93546,23,-0.4577,28,-0.1476,25,-0.2481,13,-1.2510
ENSG00000214194,SMIM30,16,-0.9800,39,0.47579,22,-0.4519,26,-0.1710,25,-0.3169,81,1.70584,27,-0.1145
ENSG00000128573,FOXP2,74,1.33910,5,-2.7476,99,2.02584,15,-1.3783,10,-2.0682,6,-2.5038,18,-1.0902
ENSG00000105976,MET,0,-8.3855,5,-1.4274,2,-3.0045,37,1.95043,28,1.61815,0,-7.7635,0,-8.5285
ENSG00000198898,CAPZA2,112,-0.6238,136,-0.2745,180,0.18027,184,0.22277,225,0.66576,124,-0.4134,61,-1.4852
ENSG00000004866,ST7,15,-0.3488,8,-1.1593,10,-0.9996,25,0.55003,28,0.92176,11,-0.6844,15,-0.3372
ENSG00000077063,CTTNBP2,68,0.36589,31,-0.8897,37,-0.6667,49,-0.2254,31,-1.0048,31,-0.8714,201,2.24086
ENSG00000128534,LSM8,30,-0.1765,29,-0.2347,45,0.51958,31,-0.1393,30,-0.2330,35,0.07057,38,0.17926
ENSG00000184408,KCND2,37,-0.5384,28,-0.9098,56,0.15523,94,1.12133,54,0.08415,35,-0.5783,18,-1.6063
ENSG00000071243,ING3,21,-0.0840,19,-0.1713,14,-0.7115,39,1.06036,9,-1.5000,39,0.93548,29,0.44122
ENSG00000196937,FAM3C,186,-0.3257,168,-0.4585,261,0.25671,329,0.67880,279,0.41883,72,-1.7254,81,-1.5586
ENSG00000106278,PTPRZ1,119,-0.5096,113,-0.5595,87,-1.0172,93,-0.9086,84,-1.1636,656,2.48631,322,1.12547
ENSG00000008311,AASS,32,-0.1396,2,-4.0559,27,-0.3954,6,-2.7248,7,-2.5532,118,2.10277,145,2.53453
ENSG00000081803,CADPS2,88,-0.0456,90,-0.0107,78,-0.2514,136,0.74485,121,0.58833,16,-2.5421,11,-3.0546
ENSG00000128609,NDUFA5,287,-0.6674,537,0.35996,461,0.13114,618,0.66448,495,0.28777,245,-0.8596,135,-1.7469
ENSG00000106299,WASL,174,-0.0079,122,-0.5566,228,0.46898,219,0.39425,175,0.00161,118,-0.6087,93,-0.9659
ENSG00000170775,GPR37,38,-0.9901,11,-2.7818,53,-0.4795,8,-3.2490,15,-2.5015,64,-0.1334,523,4.14924
ENSG00000048405,ZNF800,32,0.32212,26,-0.0550,17,-0.7324,32,0.35434,11,-1.5134,35,0.44968,62,1.39970
ENSG00000004059,ARF5,17,-2.1618,69,0.05853,50,-0.4901,91,0.55828,126,1.43099,24,-1.5349,11,-2.5950
ENSG00000197157,SND1,30,-0.5039,35,-0.2446,28,-0.6272,42,0.05428,65,0.98170,31,-0.4133,28,-0.5705
ENSG00000128594,LRRC4,85,0.49947,63,-0.0339,62,-0.0673,78,0.34723,72,0.21588,24,-1.4480,18,-1.9121
ENSG00000106344,RBM28,78,0.88686,26,-0.9419,37,-0.4168,48,0.00021,21,-1.4006,63,0.44171,96,1.12901
ENSG00000106348,IMPDH1,15,-0.1321,25,0.67078,16,0.00974,16,-0.0493,16,-0.0575,26,0.71129,3,-2.3506
ENSG00000165055,METTL2B,23,-0.0269,11,-1.1811,22,-0.0826,25,0.10312,18,-0.4932,25,0.07110,52,1.30126
ENSG00000273270,AC090114.2,14,-0.2000,10,-0.6639,15,-0.0602,14,-0.1659,11,-0.5921,18,0.23024,39,1.52848
ENSG00000128595,CALU,100,0.72718,46,-0.5884,56,-0.3087,52,-0.4361,56,-0.3133,88,0.43723,85,0.37305
ENSG00000128596,CCDC136,71,-0.8201,144,0.33327,116,-0.0126,201,1.00088,118,0.00826,89,-0.4218,41,-1.5769
ENSG00000128524,ATP6V1F,75,-1.4728,268,0.57648,181,-0.0572,179,-0.0694,312,1.10445,102,-0.9201,64,-1.6183
ENSG00000064419,TNPO3,68,0.66678,19,-1.3202,39,-0.2992,50,0.12895,39,-0.3495,66,0.55718,44,-0.0783
ENSG00000158457,TSPAN33,16,-0.2784,12,-0.7033,9,-1.1487,18,-0.0558,33,1.19130,17,-0.1609,12,-0.6695
ENSG00000158467,AHCYL2,11,-1.5182,17,-0.7493,21,-0.4780,25,-0.2220,33,0.25497,105,2.25329,8,-1.8527
ENSG00000128578,STRIP2,15,0.19708,2,-2.5308,2,-2.4809,12,-0.1894,24,1.28506,11,-0.2052,15,0.17170
ENSG00000186591,UBE2H,93,0.05068,61,-0.6028,80,-0.2030,93,0.05692,87,-0.0658,94,0.06843,133,0.62687
ENSG00000128607,KLHDC10,83,0.27265,59,-0.2931,76,0.11982,84,0.29328,57,-0.3955,67,-0.0818,68,-0.0700
ENSG00000106477,CEP41,57,0.47583,34,-0.3909,43,-0.0158,42,-0.0511,40,-0.1719,47,0.10284,38,-0.2001
ENSG00000106484,MEST,127,1.33717,23,-1.5154,43,-0.6120,83,0.50220,58,-0.1454,18,-1.8716,31,-1.0804
ENSG00000270953,AC007938.3,63,1.16881,21,-0.7023,23,-0.6581,64,1.19394,20,-0.9287,7,-2.3014,17,-1.0032
ENSG00000286214,AUXG01000058.1,1511,1.46354,399,-0.8817,635,-0.1854,812,0.24164,540,-0.4988,145,-2.3812,413,-0.8297
ENSG00000231721,LINC-PINT,42,0.99359,19,-0.3475,10,-1.3935,11,-1.2655,37,0.83949,11,-1.1713,26,0.09588
ENSG00000128585,MKLN1,108,0.32075,53,-0.8210,86,-0.0792,110,0.34858,64,-0.6344,118,0.42851,112,0.34096
ENSG00000128567,PODXL,9,-1.2775,24,0.32047,22,0.17170,14,-0.5731,22,0.19369,55,1.68434,4,-2.3629
ENSG00000221866,PLXNA4,81,0.62071,47,-0.3142,47,-0.3395,94,0.90296,58,0.01987,11,-2.3870,12,-2.2843
ENSG00000106554,CHCHD3,18,-0.0462,20,0.11955,13,-0.5695,22,0.30950,20,0.17868,18,-0.0842,17,-0.1126
ENSG00000131558,EXOC4,59,0.29068,34,-0.5803,47,-0.1010,41,-0.3205,59,0.34709,44,-0.1797,47,-0.0864
ENSG00000205060,SLC35B4,70,0.35762,32,-0.8665,62,0.12667,58,0.03191,61,0.12352,54,-0.0994,38,-0.6454
ENSG00000085662,AKR1B1,47,-0.8491,72,-0.1247,71,-0.1672,103,0.49000,113,0.74873,47,-0.7971,41,-0.9854
ENSG00000172331,BPGM,15,-0.9023,23,-0.1947,30,0.22540,29,0.17647,33,0.49953,28,0.12676,14,-0.9385
ENSG00000122786,CALD1,95,-0.1153,48,-1.1412,69,-0.6461,70,-0.6349,42,-1.5244,418,2.50168,164,0.76026
ENSG00000105875,WDR91,13,0.08141,7,-0.9596,12,-0.0765,12,-0.0799,15,0.23360,10,-0.4432,18,0.55625
ENSG00000080802,CNOT4,89,0.74711,57,-0.0402,45,-0.4542,68,0.24731,29,-1.2318,68,0.22801,91,0.68738
ENSG00000155561,NUP205,13,0.06945,8,-0.7192,14,0.19265,12,-0.1299,15,0.26268,8,-0.6098,14,0.15208
ENSG00000243317,STMP1,25,-0.8800,55,0.37934,57,0.50533,20,-1.2277,40,-0.1268,96,1.30900,41,-0.0891
ENSG00000105887,MTPN,329,0.40128,240,-0.1426,404,0.78603,145,-0.9784,280,0.12608,183,-0.5603,131,-1.0674
ENSG00000105894,PTN,197,-0.7464,206,-0.6259,208,-0.6572,262,-0.2828,101,-1.8940,1345,2.64353,518,0.83515
ENSG00000157680,DGKI,238,1.81053,39,-1.3765,126,0.48300,83,-0.2562,52,-1.0696,18,-2.4511,44,-1.1800
ENSG00000182158,CREB3L2,15,0.06511,8,-0.9157,13,-0.1579,6,-1.2632,4,-1.9901,21,0.58107,63,2.59763
ENSG00000122779,TRIM24,47,0.35075,35,-0.1619,17,-1.3124,37,-0.0755,31,-0.4116,39,0.03634,94,1.47676
ENSG00000122778,KIAA1549,55,0.41080,34,-0.4023,55,0.40161,63,0.65516,33,-0.5326,36,-0.3026,11,-2.0708
ENSG00000157741,UBN2,93,0.88600,25,-1.2508,63,0.17225,46,-0.3495,21,-1.6733,81,0.54750,112,1.08692
ENSG00000164898,FMC1,16,-0.9930,35,0.29700,16,-0.9302,24,-0.2762,41,0.72552,48,0.82931,27,-0.1218
ENSG00000146963,LUC7L2,171,0.70555,77,-0.6361,88,-0.4722,120,0.05988,57,-1.2422,130,0.18333,256,1.30299
ENSG00000236279,CLEC2L,15,-1.3376,40,0.20538,54,0.79268,37,0.09868,54,0.88791,0,-5.5280,6,-2.6144
ENSG00000064393,HIPK2,261,-0.3302,179,-0.8767,403,0.42697,64,-2.5082,50,-3.0186,449,0.55792,1570,2.94730
ENSG00000006459,KDM7A,25,0.41548,6,-1.7232,15,-0.4238,26,0.45454,13,-0.7344,31,0.71632,29,0.59733
ENSG00000157800,SLC37A3,33,0.54375,18,-0.4527,33,0.52863,20,-0.3543,23,-0.0745,18,-0.4723,15,-0.7628
ENSG00000133606,MKRN1,47,-0.6562,46,-0.6182,94,0.55257,68,-0.0360,84,0.39674,70,0.01080,43,-0.7132
ENSG00000146966,DENND2A,24,0.73968,16,0.01190,21,0.49796,5,-1.7013,6,-1.5471,30,1.04213,25,0.68398
ENSG00000133597,ADCK2,15,-0.7546,33,0.52390,27,0.22949,23,-0.0439,31,0.57738,4,-2.4480,22,-0.1150
ENSG00000090266,NDUFB2,103,-1.8318,589,0.97880,228,-0.5850,423,0.48098,471,0.78534,232,-0.5105,132,-1.3630
ENSG00000157764,BRAF,107,0.74680,58,-0.3208,76,0.12928,77,0.13944,59,-0.3365,47,-0.6197,48,-0.6116
ENSG00000090263,MRPS33,44,-0.7984,106,0.64003,70,-0.0190,74,0.07264,82,0.27264,62,-0.2071,63,-0.1843
ENSG00000261115,TMEM178B,99,0.31914,53,-0.6868,82,-0.0240,113,0.55236,97,0.31286,43,-1.0107,19,-2.1759
ENSG00000006530,AGK,31,-0.1622,51,0.65261,40,0.29159,25,-0.4583,47,0.70544,9,-1.8728,9,-1.9337
ENSG00000257093,DENND11,68,0.72868,20,-1.2178,48,0.07467,23,-1.1011,28,-0.8511,51,0.17657,113,1.50466
ENSG00000106028,SSBP1,62,-0.8323,128,0.34991,86,-0.3056,143,0.59121,116,0.24186,113,0.15299,61,-0.7935
ENSG00000270672,MTRNR2L6,4,-2.1031,26,0.74536,37,1.58196,8,-1.2049,7,-1.4500,33,1.14648,18,0.16787
ENSG00000106123,EPHB6,295,0.62162,170,-0.3219,252,0.33412,238,0.23122,211,0.02484,76,-1.5263,54,-2.0439
ENSG00000197448,GSTK1,23,-0.1378,19,-0.3823,20,-0.3072,25,0.04662,30,0.37234,36,0.59584,14,-0.8372
ENSG00000159784,FAM131B,93,0.37992,70,-0.1039,89,0.30164,52,-0.5994,93,0.41453,17,-2.2304,67,-0.1753
ENSG00000159840,ZYX,46,0.01573,43,-0.0949,66,0.66374,45,-0.0258,51,0.24243,13,-1.8555,22,-1.0789
ENSG00000198420,TCAF1,591,0.88595,221,-0.7764,305,-0.3056,546,0.72943,306,-0.3313,149,-1.3664,210,-0.8522
ENSG00000174469,CNTNAP2,83,-1.4270,171,-0.2399,162,-0.3562,400,1.32464,267,0.58661,65,-1.7040,71,-1.5711
ENSG00000055130,CUL1,57,-0.4257,53,-0.5012,60,-0.3457,100,0.54747,100,0.64273,59,-0.3375,34,-1.1837
ENSG00000155660,PDIA4,32,0.35094,12,-1.1701,12,-1.2972,24,-0.1713,23,-0.2722,47,0.92228,54,1.15736
ENSG00000197024,ZNF398,21,0.30663,7,-1.3965,21,0.37697,18,0.06629,16,-0.0870,9,-0.9148,22,0.35463
ENSG00000204946,ZNF783,29,0.71565,10,-1.0012,32,0.90534,11,-0.9216,18,-0.1037,9,-1.1116,15,-0.4068
ENSG00000196453,ZNF777,8,-0.8569,12,-0.2212,17,0.28043,17,0.30411,16,0.29681,16,0.20710,8,-0.8112
ENSG00000181220,ZNF746,20,0.36621,6,-1.3798,16,0.00723,14,-0.2542,25,0.87165,8,-1.0703,5,-1.5569
ENSG00000171130,ATP6V0E2,155,-0.6387,272,0.28137,273,0.32124,190,-0.3032,309,0.62685,189,-0.2894,104,-1.1937
ENSG00000106538,RARRES2,18,0.02616,24,0.43077,15,-0.3535,8,-1.2686,14,-0.5018,52,1.73891,19,0.05496
ENSG00000214022,REPIN1,14,-1.3325,47,0.55037,31,-0.1287,24,-0.5324,39,0.31676,56,0.82406,41,0.30240
ENSG00000055118,KCNH2,15,-0.3472,16,-0.2182,22,0.34491,22,0.31772,21,0.31603,11,-0.7450,10,-0.9533
ENSG00000197150,ABCB8,19,-0.1760,17,-0.2829,6,-1.9892,16,-0.4127,34,1.00510,15,-0.4688,35,0.82867
ENSG00000164885,CDK5,32,-1.3886,60,-0.3394,51,-0.6588,105,0.60165,145,1.46773,15,-2.3526,17,-2.1884
ENSG00000164896,FASTK,32,-0.6128,38,-0.2847,54,0.28678,33,-0.5415,60,0.52757,61,0.44343,35,-0.4257
ENSG00000164897,TMUB1,10,-0.9992,25,0.41824,13,-0.6061,20,0.10315,18,-0.1242,44,1.37562,19,-0.0121
ENSG00000133612,AGAP3,124,-0.4421,236,0.61491,199,0.37180,98,-0.8140,195,0.38414,172,0.10302,96,-0.7992
ENSG00000033050,ABCF2,47,-0.1352,40,-0.3627,45,-0.2225,58,0.21429,77,0.85034,16,-1.7128,26,-1.0202
ENSG00000033100,CHPF2,12,-0.2546,8,-0.8301,13,-0.1153,14,-0.0324,23,0.99397,4,-1.8533,11,-0.3911
ENSG00000082014,SMARCD3,49,-0.8878,88,0.06695,130,0.78052,78,-0.1344,81,-0.0830,117,0.52425,51,-0.7675
ENSG00000013374,NUB1,81,0.11385,35,-1.1712,53,-0.5771,136,1.08545,46,-0.8990,81,0.10370,115,0.67156
ENSG00000106615,RHEB,120,-0.8081,275,0.55239,189,-0.0490,215,0.17073,274,0.69935,138,-0.5369,56,-1.8891
ENSG00000106617,PRKAG2,72,0.58061,29,-0.8724,77,0.71378,46,-0.2246,53,0.02970,21,-1.3950,26,-1.0513
ENSG00000239911,PRKAG2-AS1,37,-0.5873,72,0.50830,78,0.70945,53,0.00978,67,0.49369,7,-2.9564,14,-1.9512
ENSG00000178234,GALNT11,58,-0.4098,62,-0.2771,90,0.34192,101,0.55044,92,0.44099,28,-1.4397,23,-1.7321
ENSG00000055609,KMT2C,241,0.94379,45,-1.7519,103,-0.5622,99,-0.6379,42,-2.0718,265,0.98839,411,1.76816
ENSG00000261455,LINC01003,7,-0.8881,8,-0.6119,16,0.37394,15,0.26019,16,0.41096,14,0.14060,7,-0.8167
ENSG00000133627,ACTR3B,103,0.45815,57,-0.5121,83,0.07423,56,-0.5657,119,0.84607,25,-1.7482,29,-1.5293
ENSG00000130226,DPP6,192,-0.0890,132,-0.6670,168,-0.3207,248,0.35602,285,0.69994,136,-0.6188,94,-1.1797
ENSG00000220575,HTR5A-AS1,14,-0.5862,13,-0.7004,15,-0.5539,37,1.06375,33,0.97696,1,-4.0090,3,-2.7912
ENSG00000157219,HTR5A,14,-0.5038,21,0.18548,7,-1.6205,23,0.33171,39,1.60631,3,-2.4239,0,-8.9847
ENSG00000186480,INSIG1,70,-0.1110,33,-1.2499,74,-0.0259,72,-0.0711,74,-0.0302,95,0.36867,119,0.73843
ENSG00000184863,RBM33,54,0.74535,26,-0.4933,23,-0.7334,35,-0.0353,23,-0.7494,42,0.28033,65,0.98706
ENSG00000105983,LMBR1,35,-0.4515,31,-0.6212,58,0.40636,45,-0.0542,66,0.73856,26,-0.8473,22,-1.1228
ENSG00000146909,NOM1,34,0.92432,29,0.56455,15,-0.4862,22,0.12094,13,-0.7470,7,-1.5413,26,0.39523
ENSG00000009335,UBE3C,63,0.29564,46,-0.1983,43,-0.3275,61,0.26292,66,0.44700,31,-0.8058,23,-1.2581
ENSG00000105993,DNAJB6,336,0.31094,299,0.09406,238,-0.2851,283,0.01022,304,0.15122,174,-0.7441,279,-0.0163
ENSG00000155093,PTPRN2,146,-0.4747,214,0.15530,233,0.32399,199,0.04473,279,0.75041,73,-1.4821,47,-2.1405
ENSG00000117868,ESYT2,46,-0.1669,45,-0.1822,63,0.39397,47,-0.1202,54,0.11208,50,-0.0070,38,-0.4282
ENSG00000126870,WDR60,171,1.05258,88,-0.1506,58,-0.8511,120,0.36711,43,-1.4233,115,0.27208,136,0.54034
ENSG00000147364,FBXO25,65,0.47992,68,0.52296,32,-0.7132,58,0.27999,38,-0.4951,39,-0.3427,62,0.35410
ENSG00000180190,TDRP,13,-0.4768,12,-0.5047,11,-0.6694,16,-0.0765,23,0.65873,28,0.80340,12,-0.4777
ENSG00000104714,ERICH1,38,0.19259,28,-0.2976,37,0.13788,37,0.13478,31,-0.1653,26,-0.4410,38,0.16993
ENSG00000198010,DLGAP2,118,1.05751,47,-0.5239,65,-0.0534,84,0.40618,61,-0.1584,17,-2.0667,19,-1.8674
ENSG00000182372,CLN8,25,-0.3076,8,-1.9649,32,0.10313,15,-1.1607,12,-1.5136,62,1.17235,111,2.26853
ENSG00000253982,AC100810.1,10,-1.2970,42,0.96679,28,0.32539,16,-0.6231,16,-0.6724,60,1.60267,19,-0.2896
ENSG00000104728,ARHGEF10,63,0.46674,11,-2.2095,26,-0.9901,15,-1.8405,22,-1.3533,111,1.37594,182,2.32871
ENSG00000176595,KBTBD11,119,-0.3627,151,0.04309,124,-0.2861,156,0.10440,201,0.63642,127,-0.2296,86,-0.8307
ENSG00000036448,MYOM2,52,0.73907,29,-0.2559,49,0.62651,21,-0.8136,35,0.03546,22,-0.6839,13,-1.4268
ENSG00000183117,CSMD1,70,1.17027,23,-0.7641,29,-0.4368,37,-0.0053,42,0.20931,14,-1.4848,15,-1.3568
ENSG00000147316,MCPH1,25,0.36378,6,-1.7963,18,-0.1508,34,0.96258,15,-0.5207,13,-0.6297,23,0.16830
ENSG00000155189,AGPAT5,74,0.08993,60,-0.2463,86,0.36094,66,-0.1150,53,-0.5027,98,0.52663,73,0.06463
ENSG00000275342,PRAG1,17,-0.2185,11,-0.8700,3,-2.5713,22,0.25557,42,1.87359,3,-2.7495,4,-2.3555
ENSG00000147324,MFHAS1,34,0.13152,20,-0.6950,43,0.51735,35,0.15477,22,-0.6544,53,0.80818,19,-0.7773
ENSG00000173273,TNKS,59,0.14441,39,-0.5145,75,0.56049,46,-0.3035,55,0.00838,25,-1.2070,67,0.33584
ENSG00000253230,LINC00599,187,1.57310,37,-1.2467,63,-0.4590,55,-0.6981,100,0.36124,29,-1.5710,23,-1.9002
ENSG00000175806,MSRA,25,-0.6942,41,0.11533,29,-0.4425,54,0.65760,56,0.81087,19,-1.0460,9,-2.0784
ENSG00000254093,PINX1,17,0.55367,12,-0.0791,10,-0.3906,14,0.19513,11,-0.2617,6,-1.1914,18,0.57568
ENSG00000171044,XKR6,38,1.85829,9,-0.6377,6,-1.4158,16,0.17034,2,-3.0841,17,0.19252,25,0.82944
ENSG00000104643,MTMR9,134,0.59403,46,-1.1141,115,0.31495,108,0.20900,97,0.01553,35,-1.5444,67,-0.5473
ENSG00000154328,NEIL2,32,-0.4209,42,0.02871,48,0.25449,37,-0.1804,43,0.07403,55,0.46151,35,-0.2388
ENSG00000079459,FDFT1,65,-0.6441,51,-0.9740,100,0.07406,76,-0.3913,145,0.86797,106,0.16682,75,-0.3816
ENSG00000164733,CTSB,300,0.26387,198,-0.4134,267,0.05903,218,-0.2841,330,0.49569,189,-0.4825,149,-0.8459
ENSG00000283674,AC068587.4,206,2.53590,29,-1.2027,31,-1.1733,19,-1.8742,47,-0.5614,29,-1.1766,52,-0.2972
ENSG00000154359,LONRF1,66,0.83314,41,-0.0325,55,0.47593,32,-0.4568,35,-0.3236,23,-0.8751,27,-0.6911
ENSG00000250305,TRMT9B,85,1.21883,19,-1.2946,54,0.34844,45,0.00473,38,-0.3034,8,-2.5318,26,-0.8377
